energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.63131566,1.69733369,0.17310786,0.00000000,0.60102596,1.20078393,0.39262027,0.00000000
-4.62531266,1.68043954,0.17901594,0.00000000,0.61615917,1.17395752,0.39129576,0.00000000
-4.61930965,1.66052025,0.18464325,0.00000000,0.63007515,1.14548718,0.38901489,0.00000000
-4.61330665,1.63803631,0.18988897,0.00000000,0.64251540,1.11598285,0.38583459,0.00000000
-4.60730365,1.61340738,0.19464743,0.00000000,0.65321321,1.08601050,0.38181035,0.00000000
-4.60130065,1.58700086,0.19881119,0.00000000,0.66190172,1.05607657,0.37699461,0.00000000
-4.59529765,1.55912447,0.20227472,0.00000000,0.66832321,1.02661561,0.37143599,0.00000000
-4.58929465,1.53002297,0.20493830,0.00000000,0.67223912,0.99798138,0.36517921,0.00000000
-4.58329165,1.49987887,0.20671206,0.00000000,0.67344030,0.97044173,0.35826575,0.00000000
-4.57728864,1.46881697,0.20751990,0.00000000,0.67175697,0.94417714,0.35073506,0.00000000
-4.57128564,1.43691192,0.20730312,0.00000000,0.66706790,0.91928289,0.34262635,0.00000000
-4.56528264,1.40419852,0.20602352,0.00000000,0.65930810,0.89577447,0.33398066,0.00000000
-4.55927964,1.37068374,0.20366581,0.00000000,0.64847486,0.87359582,0.32484310,0.00000000
-4.55327664,1.33635985,0.20023924,0.00000000,0.63463155,0.85262993,0.31526517,0.00000000
-4.54727364,1.30121779,0.19577825,0.00000000,0.61790906,0.83271127,0.30530689,0.00000000
-4.54127064,1.26526015,0.19034224,0.00000000,0.59850484,0.81363928,0.29503866,0.00000000
-4.53526763,1.22851310,0.18401431,0.00000000,0.57667938,0.79519250,0.28454275,0.00000000
-4.52926463,1.19103667,0.17689923,0.00000000,0.55275054,0.77714258,0.27391432,0.00000000
-4.52326163,1.15293309,0.16912047,0.00000000,0.52708583,0.75926778,0.26326189,0.00000000
-4.51725863,1.11435288,0.16081676,0.00000000,0.50009317,0.74136532,0.25270728,0.00000000
-4.51125563,1.07549848,0.15213807,0.00000000,0.47221042,0.72326226,0.24238503,0.00000000
-4.50525263,1.03662552,0.14324131,0.00000000,0.44389436,0.70482454,0.23244133,0.00000000
-4.49924962,0.99804164,0.13428598,0.00000000,0.41560947,0.68596394,0.22303240,0.00000000
-4.49324662,0.96010318,0.12542989,0.00000000,0.38781705,0.66664278,0.21432262,0.00000000
-4.48724362,0.92320981,0.11682508,0.00000000,0.36096506,0.64687629,0.20648223,0.00000000
-4.48124062,0.88779740,0.10861419,0.00000000,0.33547913,0.62673265,0.19968480,0.00000000
-4.47523762,0.85432945,0.10092727,0.00000000,0.31175482,0.60633088,0.19410447,0.00000000
-4.46923462,0.82328726,0.09387924,0.00000000,0.29015148,0.58583657,0.18991315,0.00000000
-4.46323162,0.79515926,0.08756785,0.00000000,0.27098760,0.56545581,0.18727747,0.00000000
-4.45722861,0.77042966,0.08207236,0.00000000,0.25453780,0.54542757,0.18635585,0.00000000
-4.45122561,0.74956681,0.07745280,0.00000000,0.24103122,0.52601484,0.18729542,0.00000000
-4.44522261,0.73301144,0.07374972,0.00000000,0.23065110,0.50749486,0.19022901,0.00000000
-4.43921961,0.72116513,0.07098453,0.00000000,0.22353557,0.49014888,0.19527226,0.00000000
-4.43321661,0.71437928,0.06916023,0.00000000,0.21977914,0.47425184,0.20252067,0.00000000
-4.42721361,0.71294472,0.06826244,0.00000000,0.21943477,0.46006220,0.21204694,0.00000000
-4.42121061,0.71708240,0.06826079,0.00000000,0.22251637,0.44781253,0.22389835,0.00000000
-4.41520760,0.72693519,0.06911043,0.00000000,0.22900132,0.43770094,0.23809444,0.00000000
-4.40920460,0.74256130,0.07075375,0.00000000,0.23883308,0.42988383,0.25462499,0.00000000
-4.40320160,0.76392918,0.07312212,0.00000000,0.25192357,0.42447009,0.27344834,0.00000000
-4.39719860,0.79091446,0.07613773,0.00000000,0.26815540,0.42151691,0.29449011,0.00000000
-4.39119560,0.82329875,0.07971539,0.00000000,0.28738380,0.42102741,0.31764250,0.00000000
-4.38519260,0.86077066,0.08376435,0.00000000,0.30943837,0.42295002,0.34276416,0.00000000
-4.37918959,0.90292895,0.08819012,0.00000000,0.33412457,0.42717969,0.36968059,0.00000000
-4.37318659,0.94928781,0.09289616,0.00000000,0.36122519,0.43356077,0.39818539,0.00000000
-4.36718359,0.99928431,0.09778567,0.00000000,0.39050163,0.44189142,0.42804211,0.00000000
-4.36118059,1.05228776,0.10276317,0.00000000,0.42169538,0.45192944,0.45898682,0.00000000
-4.35517759,1.10761086,0.10773615,0.00000000,0.45452950,0.46339914,0.49073151,0.00000000
-4.34917459,1.16452233,0.11261655,0.00000000,0.48871036,0.47599921,0.52296797,0.00000000
-4.34317159,1.22226082,0.11732221,0.00000000,0.52392962,0.48941097,0.55537240,0.00000000
-4.33716858,1.28004952,0.12177820,0.00000000,0.55986653,0.50330714,0.58761050,0.00000000
-4.33116558,1.33711139,0.12591799,0.00000000,0.59619051,0.51736035,0.61934292,0.00000000
-4.32516258,1.39268434,0.12968448,0.00000000,0.63256417,0.53125162,0.65023097,0.00000000
-4.31915958,1.44603605,0.13303089,0.00000000,0.66864655,0.54467809,0.67994252,0.00000000
-4.31315658,1.49647813,0.13592140,0.00000000,0.70409684,0.55736014,0.70815781,0.00000000
-4.30715358,1.54337910,0.13833157,0.00000000,0.73857831,0.56904743,0.73457514,0.00000000
