energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.86643322,2.19933150,0.35681777,1.95136866,0.00074093,0.00489859,0.00211293,0.04782730,0.09434454,0.07711867
-2.86043022,2.29962989,0.35590950,2.05029141,0.00077205,0.00458940,0.00203695,0.04908754,0.09535433,0.08152691
-2.85442721,2.40434591,0.35622103,2.15249256,0.00080250,0.00435287,0.00198000,0.05041727,0.09692558,0.08622478
-2.84842421,2.51161817,0.35735991,2.25634668,0.00083168,0.00418666,0.00194069,0.05177271,0.09898114,0.09116321
-2.84242121,2.61958657,0.35895831,2.36022209,0.00085904,0.00408773,0.00191754,0.05311216,0.10144325,0.09628933
-2.83641821,2.72642874,0.36068067,2.46251327,0.00088409,0.00405253,0.00190897,0.05439696,0.10423490,0.10154691
-2.83041521,2.83039270,0.36222984,2.56167028,0.00090639,0.00407701,0.00191340,0.05559228,0.10728088,0.10687690
-2.82441221,2.92982481,0.36335145,2.65622460,0.00092560,0.00415673,0.00192927,0.05666766,0.11050854,0.11221777
-2.81840920,3.02319259,0.36383640,2.74481061,0.00094144,0.00428685,0.00195504,0.05759745,0.11384822,0.11750595
-2.81240620,3.10910223,0.36352175,2.82618276,0.00095376,0.00446223,0.00198923,0.05836097,0.11723349,0.12267624
-2.80640320,3.18631079,0.36228977,2.89922801,0.00096247,0.00467739,0.00203043,0.05894250,0.12060108,0.12766229
-2.80040020,3.25373360,0.36006563,2.96297420,0.00096758,0.00492658,0.00207725,0.05933112,0.12389075,0.13239714
-2.79439720,3.31044730,0.35681372,3.01659444,0.00096917,0.00520378,0.00212839,0.05952040,0.12704506,0.13681388
-2.78839420,3.35568962,0.35253298,3.05940838,0.00096741,0.00550272,0.00218253,0.05950792,0.13000904,0.14084650
-2.78239120,3.38885656,0.34725162,3.09088110,0.00096250,0.00581693,0.00223840,0.05929482,0.13273007,0.14443084
-2.77638819,3.40949812,0.34102137,3.11062021,0.00095468,0.00613977,0.00229474,0.05888518,0.13515772,0.14750575
-2.77038519,3.41731340,0.33391177,3.11837228,0.00094422,0.00646450,0.00235027,0.05828553,0.13724394,0.15001432
-2.76438219,3.41214593,0.32600464,3.11401888,0.00093140,0.00678437,0.00240369,0.05750431,0.13894329,0.15190538
-2.75837919,3.39397980,0.31738915,3.09757319,0.00091648,0.00709269,0.00245372,0.05655143,0.14021350,0.15313490
-2.75237619,3.36293700,0.30815755,3.06917715,0.00089972,0.00738297,0.00249906,0.05543792,0.14101620,0.15366754
-2.74637319,3.31927607,0.29840176,3.02909962,0.00088133,0.00764908,0.00253842,0.05417566,0.14131786,0.15347811
-2.74037019,3.26339199,0.28821101,2.97773532,0.00086150,0.00788532,0.00257058,0.05277722,0.14109085,0.15255287
-2.73436718,3.19581688,0.27767034,2.91560431,0.00084038,0.00808663,0.00259435,0.05125585,0.14031458,0.15089071
-2.72836418,3.11722104,0.26686008,2.84335166,0.00081810,0.00824872,0.00260865,0.04962549,0.13897667,0.14850402
-2.72236118,3.02841363,0.25585613,2.76174679,0.00079474,0.00836820,0.00261256,0.04790090,0.13707405,0.14541926
-2.71635818,2.93034221,0.24473088,2.67168174,0.00077036,0.00844272,0.00260529,0.04609785,0.13461387,0.14167715
-2.71035518,2.82409054,0.23355469,2.57416798,0.00074502,0.00847109,0.00258628,0.04423325,0.13161423,0.13733248
-2.70435218,2.71087373,0.22239756,2.47033101,0.00071874,0.00845333,0.00255519,0.04232543,0.12810460,0.13245356
-2.69834917,2.59203047,0.21133099,2.36140242,0.00069158,0.00839075,0.00251194,0.04039422,0.12412597,0.12712123
-2.69234617,2.46901179,0.20042969,2.24870907,0.00066358,0.00828597,0.00245672,0.03846108,0.11973056,0.12142760
-2.68634317,2.34336625,0.18977301,2.13365919,0.00063482,0.00814289,0.00238999,0.03654920,0.11498124,0.11547446
-2.68034017,2.21672155,0.17944604,2.01772544,0.00060539,0.00796663,0.00231247,0.03468336,0.10995056,0.10937146
-2.67433717,2.09076290,0.16954018,1.90242517,0.00057543,0.00776349,0.00222516,0.03288986,0.10471952,0.10323421
-2.66833417,1.96720840,0.16015314,1.78929814,0.00054509,0.00754077,0.00212926,0.03119627,0.09937600,0.09718226
-2.66233117,1.84778224,0.15138836,1.67988223,0.00051457,0.00730668,0.00202621,0.02963106,0.09401308,0.09133709
-2.65632816,1.73418616,0.14335391,1.57568774,0.00048409,0.00707014,0.00191758,0.02822324,0.08872709,0.08582022
-2.65032516,1.62807007,0.13616079,1.47817089,0.00045390,0.00684061,0.00180508,0.02700183,0.08361574,0.08075142
-2.64432216,1.53100263,0.12992087,1.38870718,0.00042427,0.00662789,0.00169051,0.02599527,0.07877618,0.07624712
-2.63831916,1.44444242,0.12474439,1.30856539,0.00039547,0.00644194,0.00157568,0.02523085,0.07430311,0.07241905
-2.63231616,1.36971056,0.12073723,1.23888281,0.00036778,0.00629266,0.00146241,0.02473404,0.07028708,0.06937303
-2.62631316,1.30796547,0.11799811,1.18064244,0.00034148,0.00618972,0.00135248,0.02452780,0.06681292,0.06720802
-2.62031016,1.26018032,0.11661562,1.13465260,0.00031684,0.00614237,0.00124757,0.02463199,0.06395842,0.06601533
-2.61430715,1.22712369,0.11666549,1.10152970,0.00029410,0.00615928,0.00114928,0.02506268,0.06179315,0.06587799
-2.60830415,1.20934407,0.11820793,1.08168445,0.00027346,0.00624844,0.00105908,0.02583159,0.06037765,0.06687018
-2.60230115,1.20715842,0.12128535,1.07531220,0.00025510,0.00641695,0.00097827,0.02694559,0.05976272,0.06905677
-2.59629815,1.22064519,0.12592042,1.08238750,0.00023917,0.00667103,0.00090806,0.02840627,0.05998903,0.07249280
-2.59029515,1.24964217,0.13211459,1.10266339,0.00022576,0.00701585,0.00084948,0.03020962,0.06108684,0.07722294
-2.58429215,1.29374910,0.13984712,1.13567560,0.00021494,0.00745553,0.00080342,0.03234584,0.06307594,0.08328090
-2.57828914,1.35233538,0.14907469,1.18075167,0.00020671,0.00799307,0.00077067,0.03479928,0.06596575,0.09068865
-2.57228614,1.42455268,0.15973153,1.23702517,0.00020107,0.00863036,0.00075188,0.03754857,0.06975546,0.09945563
-2.56628314,1.50935238,0.17173017,1.30345461,0.00019794,0.00936812,0.00074760,0.04056684,0.07443430,0.10957772
-2.56028014,1.60550744,0.18496276,1.37884701,0.00019725,0.01020595,0.00075829,0.04382216,0.07998187,0.12103622
-2.55427714,1.71163833,0.19930282,1.46188538,0.00019887,0.01114231,0.00078432,0.04727809,0.08636843,0.13379669
-2.54827414,1.82624229,0.21460757,1.55115948,0.00020268,0.01217454,0.00082599,0.05089440,0.09355529,0.14780780
-2.54227114,1.94772515,0.23072052,1.64519907,0.00020852,0.01329886,0.00088353,0.05462785,0.10149513,0.16300026
-2.53626813,2.07443464,0.24747442,1.74250841,0.00021623,0.01451040,0.00095709,0.05843317,0.11013228,0.17928583
-2.53026513,2.20469432,0.26469435,1.84160101,0.00022566,0.01580317,0.00104671,0.06226400,0.11940309,0.19655659
-2.52426213,2.33683670,0.28220089,1.94103319,0.00023665,0.01717009,0.00115237,0.06607388,0.12923622,0.21468445
-2.51825913,2.46923471,0.29981323,2.03943532,0.00024903,0.01860294,0.00127391,0.06981729,0.13955286,0.23352115
-2.51225613,2.60033015,0.31735221,2.13553951,0.00026268,0.02009242,0.00141103,0.07345058,0.15026717,0.25289866
-2.50625313,2.72865834,0.33464305,2.22820258,0.00027746,0.02162808,0.00156329,0.07693285,0.16128655,0.27263019
-2.50025013,2.85286823,0.35151788,2.31642360,0.00029326,0.02319835,0.00173004,0.08022668,0.17251210,0.29251180
-2.49424712,2.97173737,0.36781786,2.39935535,0.00030998,0.02479054,0.00191043,0.08329882,0.18383921,0.31232469
-2.48824412,3.08418177,0.38339510,2.47630958,0.00032754,0.02639088,0.00210335,0.08612059,0.19515818,0.33183821
-2.48224112,3.18926056,0.39811413,2.54675610,0.00034587,0.02798457,0.00230748,0.08866825,0.20635512,0.35081348
-2.47623812,3.28617613,0.41185320,2.61031630,0.00036491,0.02955589,0.00252120,0.09092317,0.21731298,0.36900771
-2.47023512,3.37427051,0.42450532,2.66675191,0.00038461,0.03108832,0.00274264,0.09287184,0.22791284,0.38617907
-2.46423212,3.45301875,0.43597924,2.71595013,0.00040493,0.03256473,0.00296966,0.09450580,0.23803542,0.40209195
-2.45822911,3.52202087,0.44620030,2.75790652,0.00042580,0.03396762,0.00319987,0.09582147,0.24756283,0.41652265
-2.45222611,3.58099308,0.45511134,2.79270702,0.00044719,0.03527941,0.00343067,0.09681989,0.25638052,0.42926505
-2.44622311,3.62975994,0.46267376,2.82051058,0.00046901,0.03648280,0.00365926,0.09750646,0.26437944,0.44013638
-2.44022011,3.66824802,0.46886858,2.84153372,0.00049119,0.03756110,0.00388274,0.09789065,0.27145832,0.44898257
-2.43421711,3.69648219,0.47369771,2.85603812,0.00051361,0.03849870,0.00409811,0.09798577,0.27752609,0.45568328
-2.42821411,3.71458467,0.47718526,2.86432204,0.00053615,0.03928151,0.00430238,0.09780871,0.28250418,0.46015610
-2.42221111,3.72277718,0.47937886,2.86671590,0.00055864,0.03989735,0.00449261,0.09737978,0.28632889,0.46235995
-2.41620810,3.72138566,0.48035091,2.86358209,0.00058092,0.04033647,0.00466604,0.09672258,0.28895342,0.46229742
-2.41020510,3.71084696,0.48019949,2.85531859,0.00060275,0.04059187,0.00482009,0.09586390,0.29034980,0.46001590
-2.40420210,3.69171653,0.47904889,2.84236541,0.00062393,0.04065965,0.00495252,0.09483357,0.29051026,0.45560748
-2.39819910,3.66467558,0.47704954,2.82521294,0.00064418,0.04053935,0.00506144,0.09366441,0.28944831,0.44920750
-2.39219610,3.63053652,0.47437710,2.80441052,0.00066325,0.04023404,0.00514539,0.09239207,0.28719918,0.44099179
-2.38619310,3.59024510,0.47123062,2.78057398,0.00068086,0.03975043,0.00520340,0.09105471,0.28381974,0.43117273
-2.38019010,3.54487775,0.46782962,2.75439046,0.00069675,0.03909883,0.00523503,0.08969277,0.27938777,0.41999408
-2.37418709,3.49563309,0.46440997,2.72661917,0.00071066,0.03829298,0.00524034,0.08834839,0.27400059,0.40772490
-2.36818409,3.44381667,0.46121862,2.69808700,0.00072236,0.03734974,0.00521998,0.08706481,0.26777317,0.39465271
-2.36218109,3.39081861,0.45850723,2.66967818,0.00073163,0.03628875,0.00517510,0.08588556,0.26083553,0.38107605
-2.35617809,3.33808409,0.45652472,2.64231760,0.00073833,0.03513189,0.00510735,0.08485351,0.25332984,0.36729678
-2.35017509,3.28707748,0.45550915,2.61694820,0.00074233,0.03390275,0.00501885,0.08400975,0.24540695,0.35361233
-2.34417209,3.23924112,0.45567908,2.59450278,0.00074357,0.03262596,0.00491209,0.08339244,0.23722277,0.34030820
-2.33816908,3.19595051,0.45722477,2.57587181,0.00074205,0.03132658,0.00478988,0.08303550,0.22893444,0.32765096
-2.33216608,3.15846792,0.46029969,2.56186850,0.00073783,0.03002942,0.00465528,0.08296744,0.22069647,0.31588197
-2.32616308,3.12789677,0.46501276,2.55319333,0.00073101,0.02875844,0.00451147,0.08321011,0.21265712,0.30521204
-2.32016008,3.10513939,0.47142171,2.55040016,0.00072177,0.02753614,0.00436172,0.08377772,0.20495492,0.29581724
-2.31415708,3.09086064,0.47952804,2.55386609,0.00071034,0.02638307,0.00420924,0.08467599,0.19771569,0.28783597
-2.30815408,3.08545980,0.48927396,2.56376731,0.00069698,0.02531747,0.00405714,0.08590168,0.19105005,0.28136738
-2.30215108,3.08905272,0.50054154,2.58006283,0.00068198,0.02435495,0.00390834,0.08744231,0.18505150,0.27647120
-2.29614807,3.10146594,0.51315437,2.60248771,0.00066568,0.02350835,0.00376550,0.08927642,0.17979525,0.27316897
-2.29014507,3.12224355,0.52688175,2.63055674,0.00064839,0.02278768,0.00363098,0.09137418,0.17533770,0.27144656
-2.28414207,3.15066725,0.54144539,2.66357894,0.00063047,0.02220020,0.00350679,0.09369832,0.17171666,0.27125796
-2.27813907,3.18578889,0.55652845,2.70068291,0.00061221,0.02175062,0.00339458,0.09620564,0.16895223,0.27252996
-2.27213607,3.22647441,0.57178660,2.74085173,0.00059393,0.02144137,0.00329564,0.09884867,0.16704830,0.27516784
-2.26613307,3.27145699,0.58686058,2.78296627,0.00057588,0.02127289,0.00321087,0.10157774,0.16599458,0.27906140
-2.26013007,3.31939696,0.60138985,2.82585435,0.00055830,0.02124407,0.00314085,0.10434319,0.16576897,0.28409137
-2.25412706,3.36894517,0.61502660,2.86834357,0.00054135,0.02135257,0.00308581,0.10709762,0.16634024,0.29013572
-2.24812406,3.41880650,0.62744945,2.90931455,0.00052519,0.02159524,0.00304574,0.10979813,0.16767070,0.29707564
-2.24212106,3.46779982,0.63837619,2.94775184,0.00050989,0.02196839,0.00302035,0.11240845,0.16971891,0.30480079
-2.23611806,3.51491119,0.64757488,2.98278942,0.00049550,0.02246808,0.00300918,0.11490067,0.17244204,0.31321363
-2.23011506,3.55933688,0.65487281,3.01374811,0.00048203,0.02309028,0.00301160,0.11725661,0.17579790,0.32223261
-2.22411206,3.60051392,0.66016268,3.04016268,0.00046945,0.02383091,0.00302688,0.11946881,0.17974644,0.33179393
-2.21810905,3.63813620,0.66340587,3.06179699,0.00045768,0.02468587,0.00305417,0.12154073,0.18425073,0.34185198
-2.21210605,3.67215520,0.66463248,3.07864624,0.00044665,0.02565082,0.00309262,0.12348661,0.18927718,0.35237819
-2.20610305,3.70276521,0.66393827,3.09092624,0.00043627,0.02672104,0.00314129,0.12533049,0.19479523,0.36335856
-2.20010005,3.73037412,0.66147848,3.09905022,0.00042642,0.02789109,0.00319925,0.12710481,0.20077635,0.37478996
-2.19409705,3.75556140,0.65745917,3.10359479,0.00041701,0.02915447,0.00326555,0.12884844,0.20719261,0.38667540
-2.18809405,3.77902606,0.65212629,3.10525706,0.00040793,0.03050331,0.00333923,0.13060424,0.21401476,0.39901861
-2.18209105,3.80152780,0.64575318,3.10480559,0.00039910,0.03192796,0.00341930,0.13241644,0.22121011,0.41181834
-2.17608804,3.82382500,0.63862728,3.10302826,0.00039045,0.03341676,0.00350480,0.13432772,0.22874038,0.42506262
-2.17008504,3.84661349,0.63103661,3.10068017,0.00038191,0.03495579,0.00359472,0.13637643,0.23655959,0.43872357
-2.16408204,3.87046989,0.62325673,3.09843479,0.00037346,0.03652878,0.00368807,0.13859384,0.24461234,0.45275294
-2.15807904,3.89580310,0.61553904,3.09684135,0.00036508,0.03811712,0.00378388,0.14100180,0.25283250,0.46707885
-2.15207604,3.92281666,0.60810060,3.09629074,0.00035677,0.03970006,0.00388116,0.14361076,0.26114254,0.48160397
-2.14607304,3.95148459,0.60111637,3.09699204,0.00034854,0.04125498,0.00397903,0.14641838,0.26945354,0.49620523
-2.14007004,3.98154158,0.59471374,3.09896069,0.00034044,0.04275788,0.00407665,0.14940880,0.27766604,0.51073522
-2.13406703,4.01248841,0.58896979,3.10201882,0.00033252,0.04418396,0.00417332,0.15255250,0.28567160,0.52502528
-2.12806403,4.04361162,0.58391115,3.10580730,0.00032485,0.04550832,0.00426849,0.15580694,0.29335506,0.53888994
-2.12206103,4.07401620,0.57951631,3.10980848,0.00031750,0.04670674,0.00436180,0.15911779,0.30059749,0.55213280
-2.11605803,4.10266902,0.57572007,3.11337776,0.00031056,0.04775648,0.00445312,0.16242078,0.30727956,0.56455323
-2.11005503,4.12845004,0.57241988,3.11578196,0.00030414,0.04863709,0.00454258,0.16564399,0.31328520,0.57595365
-2.10405203,4.15020806,0.56948335,3.11624168,0.00029835,0.04933114,0.00463061,0.16871060,0.31850546,0.58614704
-2.09804902,4.16681760,0.56675674,3.11397505,0.00029329,0.04982496,0.00471789,0.17154172,0.32284210,0.59496401
-2.09204602,4.17723344,0.56407366,3.10824011,0.00028909,0.05010911,0.00480540,0.17405946,0.32621104,0.60225942
-2.08604302,4.18053963,0.56126364,3.09837346,0.00028585,0.05017883,0.00489433,0.17618980,0.32854514,0.60791773
-2.08004002,4.17599048,0.55816010,3.08382275,0.00028371,0.05003421,0.00498608,0.17786528,0.32979654,0.61185725
-2.07403702,4.16304132,0.55460741,3.06417174,0.00028275,0.04968021,0.00508220,0.17902746,0.32993801,0.61403270
-2.06803402,4.14136772,0.55046674,3.03915658,0.00028309,0.04912654,0.00518425,0.17962875,0.32896367,0.61443621
-2.06203102,4.11087280,0.54562046,3.00867288,0.00028480,0.04838722,0.00529378,0.17963394,0.32688875,0.61309675
-2.05602801,4.07168259,0.53997521,2.97277387,0.00028796,0.04748010,0.00541214,0.17902109,0.32374856,0.61007786
-2.05002501,4.02413068,0.53346350,2.93166015,0.00029259,0.04642621,0.00554048,0.17778181,0.31959676,0.60547418
-2.04402201,3.96873338,0.52604396,2.88566231,0.00029871,0.04524895,0.00567955,0.17592118,0.31450297,0.59940670
-2.03801901,3.90615777,0.51770046,2.83521792,0.00030629,0.04397324,0.00582965,0.17345697,0.30854988,0.59201723
-2.03201601,3.83718457,0.50844028,2.78084475,0.00031526,0.04262469,0.00599054,0.17041864,0.30183013,0.58346240
-2.02601301,3.76266873,0.49829152,2.72311208,0.00032553,0.04122873,0.00616137,0.16684586,0.29444295,0.57390735
-2.02001001,3.68349977,0.48730004,2.66261192,0.00033694,0.03980976,0.00634067,0.16278683,0.28649091,0.56351961
-2.01400700,3.60056446,0.47552615,2.59993212,0.00034930,0.03839049,0.00652631,0.15829649,0.27807678,0.55246342
-2.00800400,3.51471368,0.46304121,2.53563260,0.00036239,0.03699130,0.00671554,0.15343466,0.26930073,0.54089459
-2.00200100,3.42673491,0.44992442,2.47022609,0.00037592,0.03562973,0.00690507,0.14826416,0.26025800,0.52895627
-1.99599800,3.33733173,0.43625978,2.40416418,0.00038961,0.03432021,0.00709109,0.14284916,0.25103701,0.51677565
-1.98999500,3.24711067,0.42213353,2.33782908,0.00040311,0.03307382,0.00726948,0.13725358,0.24171802,0.50446169
-1.98399200,3.15657563,0.40763191,2.27153115,0.00041610,0.03189828,0.00743587,0.13153983,0.23237239,0.49210387
-1.97798899,3.06612965,0.39283946,2.20551190,0.00042821,0.03079801,0.00758584,0.12576772,0.22306233,0.47977196
-1.97198599,2.97608315,0.37783772,2.13995199,0.00043910,0.02977441,0.00771508,0.11999366,0.21384116,0.46751669
-1.96598299,2.88666770,0.36270438,2.07498309,0.00044844,0.02882612,0.00781955,0.11427019,0.20475397,0.45537126
-1.95997999,2.79805414,0.34751286,2.01070291,0.00045593,0.02794945,0.00789568,0.10864560,0.19583869,0.44335348
-1.95397699,2.71037356,0.33233213,1.94719205,0.00046129,0.02713883,0.00794047,0.10316399,0.18712733,0.43146849
-1.94797399,2.62373980,0.31722690,1.88453166,0.00046429,0.02638726,0.00795168,0.09786532,0.17864743,0.41971182
-1.94197099,2.53827215,0.30225797,1.82282071,0.00046478,0.02568685,0.00792789,0.09278577,0.17042356,0.40807266
-1.93596798,2.45411681,0.28748278,1.76219198,0.00046265,0.02502923,0.00786859,0.08795811,0.16247879,0.39653724
-1.92996498,2.37146616,0.27295602,1.70282586,0.00045785,0.02440605,0.00777420,0.08341219,0.15483610,0.38509215
-1.92396198,2.29057491,0.25873031,1.64496125,0.00045040,0.02380933,0.00764611,0.07917547,0.14751958,0.37372739
-1.91795898,2.21177224,0.24485689,1.58890309,0.00044040,0.02323181,0.00748658,0.07527353,0.14055542,0.36243923
-1.91195598,2.13546971,0.23138621,1.53502627,0.00042800,0.02266721,0.00729868,0.07173053,0.13397267,0.35123257
-1.90595298,2.06216442,0.21836856,1.48377559,0.00041343,0.02211041,0.00708624,0.06856964,0.12780364,0.34012290
-1.89994997,1.99243751,0.20585443,1.43566210,0.00039694,0.02155762,0.00685364,0.06581334,0.12208413,0.32913760
-1.89394697,1.92694799,0.19389480,1.39125570,0.00037885,0.02100639,0.00660571,0.06348367,0.11685318,0.31831681
-1.88794397,1.86642218,0.18254124,1.35117448,0.00035951,0.02045565,0.00634755,0.06160228,0.11215268,0.30771349
-1.88194097,1.81163918,0.17184579,1.31607111,0.00033929,0.01990564,0.00608437,0.06019040,0.10802656,0.29739297
-1.87593797,1.76341268,0.16186061,1.28661669,0.00031858,0.01935781,0.00582132,0.05926863,0.10451983,0.28743184
-1.86993497,1.72256987,0.15263736,1.26348256,0.00029778,0.01881471,0.00556337,0.05885665,0.10167732,0.27791629
-1.86393197,1.68992786,0.14422644,1.24732062,0.00027726,0.01827982,0.00531513,0.05897270,0.09954223,0.26893981
-1.85792896,1.66626834,0.13667587,1.23874253,0.00025742,0.01775743,0.00508077,0.05963299,0.09815453,0.26060063
-1.85192596,1.65231122,0.13003007,1.23829851,0.00023858,0.01725240,0.00486390,0.06085100,0.09754923,0.25299858
-1.84592296,1.64868786,0.12432840,1.24645609,0.00022109,0.01677007,0.00466754,0.06263664,0.09775468,0.24623191
-1.83991996,1.65591469,0.11960361,1.26357951,0.00020521,0.01631609,0.00449406,0.06499538,0.09879072,0.24039384
-1.83391696,1.67436805,0.11588018,1.28991017,0.00019122,0.01589629,0.00434514,0.06792733,0.10066702,0.23556923
-1.82791396,1.70426097,0.11317270,1.32554890,0.00017930,0.01551658,0.00422180,0.07142630,0.10338151,0.23183137
-1.82191096,1.74562282,0.11148430,1.37044037,0.00016962,0.01518286,0.00412446,0.07547895,0.10691898,0.22923904
-1.81590795,1.79828248,0.11080521,1.42436061,0.00016231,0.01490099,0.00405288,0.08006396,0.11124996,0.22783407
-1.80990495,1.86185604,0.11111158,1.48690788,0.00015744,0.01467675,0.00400633,0.08515139,0.11632999,0.22763933
-1.80390195,1.93573957,0.11236460,1.55749767,0.00015504,0.01451583,0.00398356,0.09070224,0.12209917,0.22865749
-1.79789895,2.01910775,0.11451003,1.63536238,0.00015509,0.01442383,0.00398290,0.09666815,0.12848229,0.23087036
-1.79189595,2.11091893,0.11747809,1.71955598,0.00015756,0.01440633,0.00400236,0.10299146,0.13538936,0.23423911
-1.78589295,2.20992675,0.12118394,1.80896412,0.00016234,0.01446885,0.00403964,0.10960553,0.14271669,0.23870515
-1.77988994,2.31469877,0.12552866,1.90231977,0.00016932,0.01461694,0.00409227,0.11643535,0.15034853,0.24419183
-1.77388694,2.42364182,0.13040065,1.99822446,0.00017834,0.01485614,0.00415759,0.12339856,0.15815915,0.25060679
-1.76788394,2.53503371,0.13567772,2.09517476,0.00018921,0.01519203,0.00423291,0.13040670,0.16601546,0.25784493
-1.76188094,2.64706067,0.14122953,2.19159359,0.00020171,0.01563018,0.00431552,0.13736683,0.17378004,0.26579184
-1.75587794,2.75785955,0.14692041,2.28586568,0.00021560,0.01617608,0.00440274,0.14418336,0.18131442,0.27432762
-1.74987494,2.86556342,0.15261265,2.37637600,0.00023062,0.01683507,0.00449200,0.15076010,0.18848265,0.28333074
-1.74387194,2.96834925,0.15816984,2.46155021,0.00024650,0.01761221,0.00458091,0.15700249,0.19515493,0.29268200
-1.73786893,3.06448581,0.16346040,2.53989561,0.00026295,0.01851205,0.00466726,0.16281982,0.20121123,0.30226825
-1.73186593,3.15238009,0.16836103,2.61004119,0.00027968,0.01953846,0.00474908,0.16812750,0.20654459,0.31198567
-1.72586293,3.23062043,0.17276002,2.67077520,0.00029639,0.02069436,0.00482470,0.17284916,0.21106424,0.32174252
-1.71985993,3.29801452,0.17656022,2.72107880,0.00031279,0.02198138,0.00489275,0.17691863,0.21469816,0.33146122
-1.71385693,3.35362084,0.17968155,2.76015440,0.00032862,0.02339959,0.00495222,0.18028154,0.21739500,0.34107953
-1.70785393,3.39677206,0.18206308,2.78744753,0.00034360,0.02494711,0.00500239,0.18289674,0.21912543,0.35055093
-1.70185093,3.42708955,0.18366434,2.80266135,0.00035752,0.02661985,0.00504293,0.18473717,0.21988265,0.35984402
-1.69584792,3.44448830,0.18446610,2.80576313,0.00037014,0.02841110,0.00507384,0.18579045,0.21968214,0.36894105
-1.68984492,3.44917233,0.18447034,2.79698258,0.00038132,0.03031138,0.00509539,0.18605892,0.21856065,0.37783565
-1.68384192,3.44162071,0.18369959,2.77680216,0.00039089,0.03230810,0.00510819,0.18555936,0.21657445,0.38652988
-1.67783892,3.42256510,0.18219563,2.74593985,0.00039878,0.03438556,0.00511305,0.18432223,0.21379696,0.39503070
-1.67183592,3.39296004,0.18001760,2.70532530,0.00040491,0.03652481,0.00511098,0.18239065,0.21031579,0.40334620
-1.66583292,3.35394734,0.17723965,2.65607047,0.00040928,0.03870381,0.00510314,0.17981898,0.20622947,0.41148173
-1.65982991,3.30681662,0.17394827,2.59943628,0.00041191,0.04089762,0.00509075,0.17667127,0.20164387,0.41943614
-1.65382691,3.25296363,0.17023941,2.53679657,0.00041287,0.04307873,0.00507507,0.17301957,0.19666859,0.42719848
-1.64782391,3.19384863,0.16621550,2.46960119,0.00041226,0.04521758,0.00505735,0.16894215,0.19141345,0.43474530
-1.64182091,3.13095633,0.16198265,2.39933963,0.00041021,0.04728310,0.00503874,0.16452171,0.18598518,0.44203878
-1.63581791,3.06575948,0.15764801,2.32750659,0.00040689,0.04924349,0.00502031,0.15984382,0.18048461,0.44902591
-1.62981491,2.99968721,0.15331742,2.25557088,0.00040250,0.05106701,0.00500300,0.15499531,0.17500427,0.45563865
-1.62381191,2.93409936,0.14909357,2.18494842,0.00039726,0.05272284,0.00498759,0.15006303,0.16962661,0.46179538
-1.61780890,2.87026740,0.14507458,2.11698013,0.00039140,0.05418198,0.00497474,0.14513272,0.16442288,0.46740342
-1.61180590,2.80936223,0.14135307,2.05291512,0.00038518,0.05541821,0.00496498,0.14028813,0.15945264,0.47236266
-1.60580290,2.75244862,0.13801578,1.99389900,0.00037888,0.05640889,0.00495872,0.13561040,0.15476390,0.47657005
-1.59979990,2.70048579,0.13514358,1.94096730,0.00037280,0.05713579,0.00495633,0.13117755,0.15039382,0.47992499
-1.59379690,2.65433320,0.13281188,1.89504330,0.00036725,0.05758576,0.00495811,0.12706423,0.14636990,0.48233505
-1.58779390,2.61476041,0.13109135,1.85693964,0.00036258,0.05775129,0.00496442,0.12334146,0.14271147,0.48372204
-1.58179090,2.58245967,0.13004874,1.82736269,0.00035918,0.05763085,0.00497561,0.12007656,0.13943154,0.48402797
-1.57578789,2.55805967,0.12974782,1.80691885,0.00035746,0.05722912,0.00499215,0.11733297,0.13653857,0.48322065
-1.56978489,2.54213927,0.13025019,1.79612173,0.00035791,0.05655694,0.00501463,0.11517008,0.13403839,0.48129864
-1.56378189,2.53523957,0.13161588,1.79539928,0.00036106,0.05563116,0.00504372,0.11364299,0.13193582,0.47829516
-1.55777889,2.53787332,0.13390368,1.80509998,0.00036751,0.05447419,0.00508027,0.11280204,0.13023610,0.47428091
-1.55177589,2.55053063,0.13717103,1.82549754,0.00037795,0.05311347,0.00512522,0.11269232,0.12894592,0.46936543
-1.54577289,2.57368027,0.14147346,1.85679352,0.00039313,0.05158074,0.00517961,0.11335292,0.12807405,0.46369697
-1.53976988,2.60776634,0.14686364,1.89911764,0.00041392,0.04991114,0.00524452,0.11481607,0.12763149,0.45746061
-1.53376688,2.65320003,0.15338983,1.95252570,0.00044127,0.04814229,0.00532104,0.11710617,0.12763125,0.45087496
-1.52776388,2.71034699,0.16109400,2.01699530,0.00047620,0.04631326,0.00541020,0.12023865,0.12808763,0.44418706
-1.52176088,2.77951071,0.17000963,2.09241971,0.00051984,0.04446352,0.00551289,0.12421893,0.12901514,0.43766601
-1.51575788,2.86091288,0.18015917,2.17860036,0.00057337,0.04263186,0.00562977,0.12904122,0.13042720,0.43159521
-1.50975488,2.95467167,0.19155151,2.27523868,0.00063802,0.04085543,0.00576125,0.13468756,0.13233454,0.42626366
-1.50375188,3.06077922,0.20417942,2.38192796,0.00071505,0.03916873,0.00590738,0.14112695,0.13474361,0.42195652
