energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.09454727,2.96300402,0.19807213,0.38519984,0.03677103,0.01993611,0.75823187,2.26425153,0.01824778,0.18483735
-3.08854427,2.84179375,0.20493110,0.38159088,0.03654060,0.01888530,0.75179865,2.14896749,0.01810681,0.18297322
-3.08254127,2.72861065,0.21298139,0.37932751,0.03627092,0.01794409,0.74623405,2.03925965,0.01806675,0.18172268
-3.07653827,2.62408325,0.22221203,0.37845142,0.03596049,0.01711542,0.74148794,1.93571461,0.01813443,0.18108793
-3.07053527,2.52862833,0.23261285,0.37898266,0.03560738,0.01640112,0.73750579,1.83873754,0.01831603,0.18106754
-3.06453227,2.44246422,0.24417426,0.38092049,0.03520951,0.01580189,0.73423163,1.74856316,0.01861699,0.18165720
-3.05852926,2.36562836,0.25688672,0.38424469,0.03476489,0.01531729,0.73161084,1.66527061,0.01904187,0.18285038
-3.05252626,2.29799743,0.27073986,0.38891706,0.03427192,0.01494583,0.72959242,1.58880101,0.01959418,0.18463871
-3.04652326,2.23930856,0.28572100,0.39488289,0.03372956,0.01468499,0.72813052,1.51897664,0.02027624,0.18701202
-3.04052026,2.18918025,0.30181318,0.40207225,0.03313760,0.01453129,0.72718495,1.45552055,0.02108890,0.18995806
-3.03451726,2.14713193,0.31899257,0.41040085,0.03249673,0.01448039,0.72672059,1.39807582,0.02203133,0.19346187
-3.02851426,2.11260142,0.33722530,0.41977054,0.03180864,0.01452713,0.72670575,1.34622372,0.02310072,0.19750473
-3.02251126,2.08495979,0.35646401,0.43006940,0.03107601,0.01466559,0.72710955,1.29950025,0.02429204,0.20206293
-3.01650825,2.06352380,0.37664417,0.44117141,0.03030246,0.01488917,0.72789857,1.25741089,0.02559779,0.20710632
-3.01050525,2.04756590,0.39768043,0.45293605,0.02949243,0.01519063,0.72903299,1.21944328,0.02700782,0.21259686
-3.00450225,2.03632253,0.41946337,0.46520776,0.02865102,0.01556216,0.73046280,1.18507813,0.02850920,0.21848725
-2.99849925,2.02900125,0.44185693,0.47781568,0.02778373,0.01599546,0.73212419,1.15379838,0.03008621,0.22471985
-2.99249625,2.02478770,0.46469678,0.49057391,0.02689634,0.01648177,0.73393683,1.12509706,0.03172039,0.23122607
-2.98649325,2.02285295,0.48778999,0.50328231,0.02599461,0.01701208,0.73580223,1.09848405,0.03339081,0.23792622
-2.98049025,2.02236214,0.51091614,0.51572835,0.02508408,0.01757714,0.73760357,1.07349216,0.03507439,0.24473013
-2.97448724,2.02248485,0.53383004,0.52768977,0.02416993,0.01816771,0.73920716,1.04968280,0.03674643,0.25153848
-2.96848424,2.02240763,0.55626617,0.53893851,0.02325679,0.01877472,0.74046570,1.02665142,0.03838126,0.25824479
-2.96248124,2.02134859,0.57794467,0.54924548,0.02234869,0.01938947,0.74122332,1.00403285,0.03995295,0.26473829
-2.95647824,2.01857392,0.59857878,0.55838640,0.02144898,0.02000393,0.74132210,0.98150659,0.04143621,0.27090724
-2.95047524,2.01341577,0.61788342,0.56614826,0.02056038,0.02061093,0.74060987,0.95880186,0.04280731,0.27664290
-2.94447224,2.00529073,0.63558460,0.57233621,0.01968501,0.02120447,0.73894893,0.93570233,0.04404494,0.28184368
-2.93846923,1.99371791,0.65142914,0.57678059,0.01882448,0.02177996,0.73622495,0.91205013,0.04513119,0.28641941
-2.93246623,1.97833551,0.66519416,0.57934356,0.01798004,0.02233441,0.73235568,0.88774897,0.04605231,0.29029545
-2.92646323,1.95891485,0.67669603,0.57992512,0.01715271,0.02286667,0.72729881,0.86276588,0.04679944,0.29341642
-2.92046023,1.93537052,0.68579805,0.57846800,0.01634343,0.02337752,0.72105831,0.83713139,0.04736910,0.29574921
-2.91445723,1.90776601,0.69241644,0.57496113,0.01555319,0.02386969,0.71368880,0.81093785,0.04776353,0.29728515
-2.90845423,1.87631376,0.69652448,0.56944147,0.01478317,0.02434786,0.70529755,0.78433563,0.04799074,0.29804118
-2.90245123,1.84136938,0.69815416,0.56199391,0.01403477,0.02481851,0.69604370,0.75752722,0.04806435,0.29805976
-2.89644822,1.80341971,0.69739544,0.55274924,0.01330973,0.02528965,0.68613457,0.73075927,0.04800312,0.29740765
-2.89044522,1.76306508,0.69439304,0.54188022,0.01261005,0.02577052,0.67581925,0.70431263,0.04783027,0.29617338
-2.88444222,1.72099615,0.68934075,0.52959578,0.01193805,0.02627110,0.66537930,0.67849080,0.04757256,0.29446363
-2.87843922,1.67796626,0.68247362,0.51613376,0.01129621,0.02680167,0.65511730,0.65360707,0.04725915,0.29239857
-2.87243622,1.63476041,0.67405828,0.50175231,0.01068707,0.02737213,0.64534351,0.62997097,0.04692038,0.29010640
-2.86643322,1.59216226,0.66438192,0.48672051,0.01011316,0.02799149,0.63636126,0.60787441,0.04658636,0.28771733
-2.86043022,1.55092055,0.65374039,0.47130854,0.00957675,0.02866713,0.62845197,0.58757835,0.04628565,0.28535732
-2.85442721,1.51171667,0.64242604,0.45577795,0.00907979,0.02940428,0.62186036,0.56930027,0.04604386,0.28314182
-2.84842421,1.47513467,0.63071582,0.44037230,0.00862367,0.03020540,0.61678075,0.55320334,0.04588247,0.28116994
-2.84242121,1.44163549,0.61886025,0.42530892,0.00820917,0.03106972,0.61334512,0.53938760,0.04581772,0.27951918
-2.83641821,1.41153631,0.60707380,0.41077176,0.00783629,0.03199289,0.61161370,0.52788365,0.04585979,0.27824124
-2.83041521,1.38499629,0.59552714,0.39690600,0.00750423,0.03296676,0.61156850,0.51864911,0.04601218,0.27735887
-2.82441221,1.36200926,0.58434150,0.38381437,0.00721133,0.03397930,0.61311027,0.51156821,0.04627146,0.27686415
-2.81840920,1.34240377,0.57358555,0.37155549,0.00695510,0.03501472,0.61605919,0.50645431,0.04662728,0.27671821
-2.81240620,1.32585051,0.56327486,0.36014410,0.00673225,0.03605378,0.62015924,0.50305550,0.04706268,0.27685239
-2.80640320,1.31187678,0.55337381,0.34955331,0.00653882,0.03707428,0.62508613,0.50106298,0.04755478,0.27717091
-2.80040020,1.29988730,0.54380009,0.33971843,0.00637029,0.03805164,0.63045858,0.50012174,0.04807570,0.27755489
-2.79439720,1.28919029,0.53443120,0.33054252,0.00622173,0.03895974,0.63585232,0.49984337,0.04859368,0.27786738
-2.78839420,1.27902782,0.52511288,0.32190297,0.00608801,0.03977179,0.64081637,0.49982006,0.04907445,0.27795953
-2.78239120,1.26860873,0.51566887,0.31365906,0.00596394,0.04046128,0.64489060,0.49963958,0.04948264,0.27767718
-2.77638819,1.25714285,0.50591152,0.30565997,0.00584451,0.04100298,0.64762409,0.49890032,0.04978335,0.27686786
-2.77038519,1.24387478,0.49565276,0.29775292,0.00572504,0.04137397,0.64859314,0.49722573,0.04994358,0.27538777
-2.76438219,1.22811581,0.48471487,0.28979101,0.00560135,0.04155449,0.64741836,0.49427786,0.04993367,0.27310840
-2.75837919,1.20927260,0.47294051,0.28164054,0.00546989,0.04152885,0.64377990,0.48976896,0.04972853,0.26992250
-2.75237619,1.18687141,0.46020156,0.27318733,0.00532789,0.04128603,0.63743031,0.48347119,0.04930874,0.26574916
-2.74637319,1.16057697,0.44640652,0.26434202,0.00517340,0.04082030,0.62820443,0.47522366,0.04866132,0.26053775
-2.74037019,1.13020534,0.43150586,0.25504396,0.00500535,0.04013146,0.61602593,0.46493686,0.04778029,0.25427064
-2.73436718,1.09573048,0.41549555,0.24526379,0.00482357,0.03922505,0.60091046,0.45259425,0.04666695,0.24696456
-2.72836418,1.05728448,0.39841836,0.23500455,0.00462874,0.03811221,0.58296524,0.43825115,0.04532979,0.23867057
-2.72236118,1.01515188,0.38036316,0.22430148,0.00442238,0.03680950,0.56238542,0.42203097,0.04378427,0.22947280
-2.71635818,0.96975849,0.36146234,0.21322052,0.00420673,0.03533841,0.53944744,0.40411932,0.04205218,0.21948602
-2.71035518,0.92165583,0.34188747,0.20185572,0.00398471,0.03372485,0.51450004,0.38475609,0.04016095,0.20885220
-2.70435218,0.87150185,0.32184375,0.19032586,0.00375974,0.03199845,0.48795322,0.36422622,0.03814264,0.19773631
-2.69834917,0.82003930,0.30156328,0.17877030,0.00353570,0.03019182,0.46026611,0.34284949,0.03603298,0.18632156
-2.69234617,0.76807281,0.28129789,0.16734450,0.00331676,0.02833985,0.43193412,0.32096993,0.03387015,0.17480443
-2.68634317,0.71644563,0.26131158,0.15621531,0.00310730,0.02647889,0.40347621,0.29894525,0.03169375,0.16338949
-2.68034017,0.66601725,0.24187309,0.14555630,0.00291179,0.02464610,0.37542271,0.27713686,0.02954358,0.15228458
-2.67433717,0.61764256,0.22324897,0.13554333,0.00273470,0.02287885,0.34830421,0.25590067,0.02745870,0.14169613
-2.66833417,0.57215329,0.20569716,0.12635036,0.00258042,0.02121413,0.32264192,0.23557915,0.02547640,0.13182509
-2.66233117,0.53034202,0.18946155,0.11814580,0.00245318,0.01968820,0.29893956,0.21649467,0.02363143,0.12286335
-2.65632816,0.49294922,0.17476738,0.11108929,0.00235703,0.01833624,0.27767707,0.19894432,0.02195526,0.11499079
-2.65032516,0.46065296,0.16181760,0.10532892,0.00229574,0.01719218,0.25930583,0.18319612,0.02047557,0.10837296
-2.64432216,0.43406141,0.15079029,0.10099902,0.00227283,0.01628852,0.24424541,0.16948662,0.01921578,0.10315921
-2.63831916,0.41370760,0.14183673,0.09821820,0.00229152,0.01565628,0.23288145,0.15801963,0.01819476,0.09948143
-2.63231616,0.40004601,0.13508036,0.09708782,0.00235470,0.01532497,0.22556425,0.14896594,0.01742667,0.09745306
-2.62631316,0.39345054,0.13061620,0.09769066,0.00246497,0.01532249,0.22260781,0.14246373,0.01692083,0.09716845
-2.62031016,0.39421327,0.12851068,0.10008968,0.00262459,0.01567509,0.22428876,0.13861948,0.01668173,0.09870230
-2.61430715,0.40254360,0.12880173,0.10432694,0.00283551,0.01640715,0.23084492,0.13750903,0.01670907,0.10210924
-2.60830415,0.41856736,0.13149895,0.11042252,0.00309937,0.01754095,0.24247303,0.13917868,0.01699788,0.10742343
-2.60230115,0.44232561,0.13658385,0.11837346,0.00341750,0.01909626,0.25932557,0.14364613,0.01753865,0.11465803
-2.59629815,0.47377307,0.14400996,0.12815271,0.00379093,0.02108988,0.28150652,0.15090107,0.01831756,0.12380469
-2.59029515,0.51277610,0.15370301,0.13970825,0.00422043,0.02353498,0.30906597,0.16090547,0.01931670,0.13483297
-2.58429215,0.55911057,0.16556093,0.15296219,0.00470648,0.02644040,0.34199397,0.17359358,0.02051434,0.14768987
-2.57828914,0.61245974,0.17945405,0.16781035,0.00524935,0.02980985,0.38021368,0.18887153,0.02188532,0.16229933
-2.57228614,0.67241273,0.19522541,0.18412198,0.00584908,0.03364104,0.42357445,0.20661696,0.02340136,0.17856203
-2.56628314,0.73846398,0.21269132,0.20174014,0.00650555,0.03792488,0.47184521,0.22667857,0.02503160,0.19635553
-2.56028014,0.81001422,0.23164239,0.22048256,0.00721849,0.04264474,0.52470886,0.24887589,0.02674310,0.21553475
-2.55427714,0.88637345,0.25184513,0.24014332,0.00798749,0.04777572,0.58175820,0.27299955,0.02850140,0.23593304
-2.54827414,0.96676642,0.27304415,0.26049517,0.00881208,0.05328430,0.64249416,0.29881201,0.03027125,0.25736386
-2.54227114,1.05034082,0.29496520,0.28129281,0.00969169,0.05912807,0.70632673,0.32604923,0.03201733,0.27962309
-2.53626813,1.13617848,0.31731897,0.30227688,0.01062569,0.06525579,0.77257916,0.35442312,0.03370499,0.30249203
-2.53026513,1.22330959,0.33980564,0.32317878,0.01161334,0.07160782,0.84049575,0.38362504,0.03530110,0.32574107
-2.52426213,1.31072968,0.36212023,0.34372614,0.01265376,0.07811687,0.90925331,0.41333026,0.03677487,0.34913393
-2.51825913,1.39741915,0.38395855,0.36364882,0.01374589,0.08470907,0.97797640,0.44320338,0.03809866,0.37243235
-2.51225613,1.48236471,0.40502359,0.38268529,0.01488833,0.09130542,1.04575583,0.47290461,0.03924874,0.39540113
-2.50625313,1.56458221,0.42503220,0.40058913,0.01607928,0.09782353,1.11167018,0.50209665,0.04020604,0.41781336
-2.50025013,1.64313987,0.44372179,0.41713546,0.01731636,0.10417960,1.17480960,0.53045205,0.04095671,0.43945559
-2.49424712,1.71718119,0.46085679,0.43212697,0.01859645,0.11029059,1.23430089,0.55766073,0.04149266,0.46013275
-2.48824412,1.78594658,0.47623467,0.44539942,0.01991551,0.11607647,1.28933308,0.58343734,0.04181190,0.47967271
-2.48224112,1.84879286,0.48969117,0.45682635,0.02126842,0.12146249,1.33918227,0.60752822,0.04191875,0.49793018
-2.47623812,1.90520979,0.50110462,0.46632269,0.02264880,0.12638134,1.38323474,0.62971764,0.04182389,0.51478988
-2.47023512,1.95483294,0.51039909,0.47384729,0.02404890,0.13077513,1.42100715,0.64983307,0.04154424,0.53016883
-2.46423212,1.99745236,0.51754622,0.47940409,0.02545946,0.13459709,1.45216295,0.66774922,0.04110265,0.54401765
-2.45822911,2.03301674,0.52256576,0.48304202,0.02686977,0.13781288,1.47652409,0.68339079,0.04052749,0.55632095
-2.45222611,2.06163277,0.52552460,0.48485345,0.02826759,0.14040156,1.49407748,0.69673364,0.03985200,0.56709662
-2.44622311,2.08355983,0.52653445,0.48497141,0.02963938,0.14235605,1.50497568,0.70780458,0.03911363,0.57639422
-2.44022011,2.09920026,0.52574827,0.48356556,0.03097037,0.14368309,1.50953183,0.71667955,0.03835314,0.58429253
-2.43421711,2.10908535,0.52335547,0.48083708,0.03224497,0.14440279,1.50820884,0.72348047,0.03761371,0.59089631
-2.42821411,2.11385793,0.51957613,0.47701273,0.03344700,0.14454770,1.50160325,0.72837080,0.03693993,0.59633237
-2.42221111,2.11425191,0.51465447,0.47233807,0.03456020,0.14416147,1.49042434,0.73154998,0.03637673,0.60074525
-2.41620810,2.11106958,0.50885169,0.46707040,0.03556863,0.14329722,1.47546944,0.73324701,0.03596838,0.60429247
-2.41020510,2.10515744,0.50243860,0.46147129,0.03645721,0.14201553,1.45759628,0.73371334,0.03575734,0.60713953
-2.40420210,2.09738126,0.49568799,0.45579918,0.03721219,0.14038241,1.43769359,0.73321534,0.03578326,0.60945494
-2.39819910,2.08860121,0.48886729,0.45030214,0.03782164,0.13846704,1.41665100,0.73202664,0.03608198,0.61140517
-2.39219610,2.07964760,0.48223149,0.44521108,0.03827587,0.13633958,1.39532959,0.73042041,0.03668457,0.61314978
-2.38619310,2.07129810,0.47601661,0.44073345,0.03856780,0.13406905,1.37453401,0.72866195,0.03761645,0.61483691
-2.38019010,2.06425691,0.47043384,0.43704784,0.03869318,0.13172132,1.35498737,0.72700180,0.03889669,0.61659896
-2.37418709,2.05913636,0.46566459,0.43429932,0.03865081,0.12935743,1.33730973,0.72566937,0.04053729,0.61854888
-2.36818409,2.05644167,0.46185637,0.43259590,0.03844251,0.12703211,1.32200102,0.72486745,0.04254276,0.62077689
-2.36218109,2.05655889,0.45911980,0.43200601,0.03807311,0.12479261,1.30942882,0.72476767,0.04490972,0.62334795
-2.35617809,2.05974672,0.45752662,0.43255721,0.03755017,0.12267797,1.29982157,0.72550695,0.04762677,0.62629987
-2.35017509,2.06613214,0.45710891,0.43423602,0.03688373,0.12071860,1.29326710,0.72718514,0.05067450,0.62964226
-2.34417209,2.07571020,0.45785931,0.43698898,0.03608592,0.11893619,1.28971672,0.72986385,0.05402569,0.63335639
-2.33816908,2.08834785,0.45973240,0.44072487,0.03517048,0.11734405,1.28899425,0.73356648,0.05764575,0.63739592
-2.33216608,2.10379184,0.46264714,0.44531802,0.03415230,0.11594767,1.29080987,0.73827945,0.06149332,0.64168865
-2.32616308,2.12168035,0.46649015,0.45061263,0.03304689,0.11474563,1.29477780,0.74395467,0.06552110,0.64613919
-2.32016008,2.14155811,0.47111998,0.45642797,0.03186993,0.11373072,1.30043727,0.75051291,0.06967687,0.65063250
-2.31415708,2.16289444,0.47637192,0.46256425,0.03063678,0.11289117,1.30727562,0.75784828,0.07390460,0.65503835
-2.30815408,2.18510355,0.48206351,0.46880909,0.02936216,0.11221201,1.31475272,0.76583325,0.07814578,0.65921634
-2.30215108,2.20756649,0.48800029,0.47494424,0.02805977,0.11167650,1.32232537,0.77432439,0.08234077,0.66302153
-2.29614807,2.22965370,0.49398179,0.48075235,0.02674210,0.11126744,1.32947095,0.78316821,0.08643030,0.66631032
-2.29014507,2.25074754,0.49980743,0.48602371,0.02542032,0.11096843,1.33570896,0.79220719,0.09035685,0.66894638
-2.28414207,2.27026361,0.50528222,0.49056246,0.02410415,0.11076490,1.34061979,0.80128542,0.09406614,0.67080639
-2.27813907,2.28767029,0.51022206,0.49419229,0.02280196,0.11064498,1.34385975,0.81025384,0.09750842,0.67178533
-2.27213607,2.30250546,0.51445840,0.49676133,0.02152080,0.11060008,1.34517191,0.81897472,0.10063974,0.67180106
-2.26613307,2.31438988,0.51784216,0.49814609,0.02026657,0.11062516,1.34439227,0.82732524,0.10342291,0.67079796
-2.26013007,2.32303676,0.52024690,0.49825432,0.01904416,0.11071873,1.34145110,0.83520000,0.10582846,0.66874948
-2.25412706,2.32825718,0.52157101,0.49702677,0.01785764,0.11088256,1.33636963,0.84251248,0.10783520,0.66565951
-2.24812406,2.32996125,0.52173899,0.49443777,0.01671041,0.11112110,1.32925235,0.84919527,0.10943060,0.66156244
-2.24212106,2.32815523,0.52070182,0.49049475,0.01560541,0.11144072,1.32027542,0.85519935,0.11061097,0.65652194
-2.23611806,2.32293494,0.51843653,0.48523669,0.01454521,0.11184872,1.30967213,0.86049235,0.11138136,0.65062861
-2.23011506,2.31447598,0.51494488,0.47873165,0.01353213,0.11235228,1.29771612,0.86505616,0.11175517,0.64399652
-2.22411206,2.30302137,0.51025155,0.47107357,0.01256832,0.11295738,1.28470341,0.86888390,0.11175364,0.63675886
-2.21810905,2.28886761,0.50440168,0.46237846,0.01165578,0.11366777,1.27093438,0.87197674,0.11140511,0.62906303
-2.21210605,2.27234976,0.49745814,0.45278021,0.01079633,0.11448404,1.25669664,0.87434066,0.11074415,0.62106520
-2.20610305,2.25382649,0.48949851,0.44242614,0.00999166,0.11540289,1.24224981,0.87598356,0.10981054,0.61292483
-2.20010005,2.23366595,0.48061202,0.43147257,0.00924318,0.11641672,1.22781297,0.87691279,0.10864820,0.60479921
-2.19409705,2.21223301,0.47089656,0.42008049,0.00855207,0.11751339,1.21355559,0.87713349,0.10730408,0.59683840
-2.18809405,2.18987853,0.46045579,0.40841148,0.00791914,0.11867638,1.19959227,0.87664770,0.10582704,0.58918069
-2.18209105,2.16693102,0.44939657,0.39662402,0.00734479,0.11988532,1.18598160,0.87545444,0.10426671,0.58194867
-2.17608804,2.14369086,0.43782661,0.38487028,0.00682901,0.12111667,1.17272905,0.87355072,0.10267246,0.57524630
-2.17008504,2.12042715,0.42585259,0.37329336,0.00637127,0.12234487,1.15979372,0.87093338,0.10109240,0.56915659
-2.16408204,2.09737700,0.41357853,0.36202511,0.00597058,0.12354352,1.14709844,0.86760168,0.09957241,0.56374043
-2.15807904,2.07474700,0.40110461,0.35118446,0.00562545,0.12468683,1.13454255,0.86356037,0.09815533,0.55903607
-2.15207604,2.05271637,0.38852629,0.34087625,0.00533393,0.12575109,1.12201648,0.85882307,0.09688012,0.55505954
-2.14607304,2.03144126,0.37593375,0.33119054,0.00509364,0.12671608,1.10941738,0.85341560,0.09578122,0.55180570
-2.14007004,2.01105974,0.36341159,0.32220230,0.00490185,0.12756644,1.09666460,0.84737906,0.09488785,0.54924990
-2.13406703,1.99169678,0.35103873,0.31397147,0.00475552,0.12829274,1.08371418,0.84077227,0.09422346,0.54735010
-2.12806403,1.97346869,0.33888853,0.30654330,0.00465138,0.12889238,1.07057143,0.83367346,0.09380519,0.54604937
-2.12206103,1.95648667,0.32702890,0.29994891,0.00458602,0.12937002,1.05730067,0.82618078,0.09364344,0.54527858
-2.11605803,1.94085896,0.31552261,0.29420602,0.00455591,0.12973780,1.04403162,0.81841181,0.09374148,0.54495916
-2.11005503,1.92669142,0.30442746,0.28931978,0.00455754,0.13001499,1.03096173,0.81050161,0.09409517,0.54500597
-2.10405203,1.91408646,0.29379658,0.28528368,0.00458744,0.13022733,1.01835448,0.80259964,0.09469272,0.54532996
-2.09804902,1.90314028,0.28367854,0.28208049,0.00464220,0.13040596,1.00653321,0.79486543,0.09551468,0.54584085
-2.09204602,1.89393864,0.27411743,0.27968314,0.00471859,0.13058607,0.99587099,0.78746324,0.09653399,0.54644945
-2.08604302,1.88655142,0.26515289,0.27805566,0.00481348,0.13080517,0.98677666,0.78055593,0.09771627,0.54706987
-2.08004002,1.88102634,0.25681991,0.27715403,0.00492395,0.13110128,0.97967780,0.77429826,0.09902029,0.54762139
-2.07403702,1.87738226,0.24914863,0.27692694,0.00504723,0.13151094,0.97500117,0.76883008,0.10039867,0.54803006
-2.06803402,1.87560252,0.24216401,0.27731656,0.00518072,0.13206725,0.97315181,0.76426957,0.10179881,0.54823000
-2.06203102,1.87562888,0.23588534,0.27825925,0.00532195,0.13279795,0.97449137,0.76070699,0.10316407,0.54816434
-2.05602801,1.87735636,0.23032578,0.27968617,0.00546857,0.13372379,0.97931718,0.75819927,0.10443516,0.54778584
-2.05002501,1.88062948,0.22549180,0.28152390,0.00561834,0.13485700,0.98784263,0.75676564,0.10555173,0.54705720
-2.04402201,1.88524027,0.22138260,0.28369510,0.00576907,0.13620028,1.00018021,0.75638465,0.10645410,0.54595093
-2.03801901,1.89092815,0.21798960,0.28611902,0.00591860,0.13774603,1.01632796,0.75699268,0.10708509,0.54444905
-2.03201601,1.89738198,0.21529592,0.28871225,0.00606479,0.13947611,1.03616001,0.75848410,0.10739191,0.54254231
-2.02601301,1.90424431,0.21327609,0.29138933,0.00620551,0.14136207,1.05942209,0.76071313,0.10732796,0.54022929
-2.02001001,1.91111772,0.21189577,0.29406355,0.00633863,0.14336577,1.08573207,0.76349728,0.10685450,0.53751520
-2.01400700,1.91757320,0.21111178,0.29664779,0.00646202,0.14544049,1.11458595,0.76662242,0.10594222,0.53441058
-2.00800400,1.92316037,0.21087230,0.29905553,0.00657360,0.14753244,1.14536916,0.76984911,0.10457238,0.53092988
-2.00200100,1.92741918,0.21111735,0.30120192,0.00667135,0.14958266,1.17737280,0.77292020,0.10273780,0.52709017
-1.99599800,1.92989292,0.21177959,0.30300496,0.00675339,0.15152909,1.20981441,0.77556920,0.10044331,0.52290983
-1.98999500,1.93014189,0.21278532,0.30438689,0.00681805,0.15330903,1.24186240,0.77752929,0.09770598,0.51840758
-1.98399200,1.92775765,0.21405593,0.30527557,0.00686392,0.15486154,1.27266333,0.77854257,0.09455477,0.51360177
-1.97798899,1.92237709,0.21550949,0.30560600,0.00688997,0.15612998,1.30137083,0.77836920,0.09102994,0.50851002
-1.97198599,1.91369617,0.21706268,0.30532180,0.00689565,0.15706443,1.32717514,0.77679621,0.08718203,0.50314937
-1.96598299,1.90148258,0.21863294,0.30437677,0.00688094,0.15762400,1.34933205,0.77364550,0.08307055,0.49753682
-1.95997999,1.88558716,0.22014073,0.30273627,0.00684649,0.15777885,1.36718986,0.76878097,0.07876240,0.49169036
-1.95397699,1.86595351,0.22151188,0.30037853,0.00679364,0.15751187,1.38021359,0.76211427,0.07433019,0.48563044
-1.94797399,1.84262539,0.22268006,0.29729579,0.00672453,0.15682001,1.38800511,0.75360925,0.06985034,0.47938176
-1.94197099,1.81575171,0.22358900,0.29349507,0.00664209,0.15571515,1.39031859,0.74328468,0.06540127,0.47297526
-1.93596798,1.78558864,0.22419468,0.28899874,0.00655008,0.15422442,1.38707046,0.73121535,0.06106155,0.46645026
-1.92996498,1.75249869,0.22446723,0.28384468,0.00645303,0.15239007,1.37834368,0.71753138,0.05690815,0.45985650
-1.92396198,1.71694658,0.22439240,0.27808599,0.00635621,0.15026871,1.36438597,0.70241572,0.05301482,0.45325586
-1.91795898,1.67949177,0.22397270,0.27179032,0.00626553,0.14793015,1.34560214,0.68610001,0.04945065,0.44672375
-1.91195598,1.64077768,0.22322795,0.26503869,0.00618740,0.14545560,1.32254079,0.66885872,0.04627883,0.44034969
-1.90595298,1.60151761,0.22219531,0.25792392,0.00612855,0.14293548,1.29587603,0.65100192,0.04355552,0.43423728
-1.89994997,1.56247758,0.22092864,0.25054852,0.00609588,0.14046678,1.26638463,0.63286665,0.04132894,0.42850304
-1.89394697,1.52445646,0.21949730,0.24302229,0.00609622,0.13815006,1.23491968,0.61480727,0.03963866,0.42327436
-1.88794397,1.48826365,0.21798425,0.23545950,0.00613606,0.13608623,1.20238166,0.59718500,0.03851496,0.41868631
-1.88194097,1.45469498,0.21648365,0.22797581,0.00622138,0.13437310,1.16968781,0.58035695,0.03797833,0.41487744
-1.87593797,1.42450746,0.21509783,0.22068504,0.00635731,0.13310191,1.13774102,0.56466489,0.03803914,0.41198461
-1.86993497,1.39839363,0.21393390,0.21369576,0.00654795,0.13235382,1.10739924,0.55042428,0.03869737,0.41013707
-1.86393197,1.37695639,0.21310003,0.20710806,0.00679615,0.13219670,1.07944648,0.53791369,0.03994238,0.40945002
-1.85792896,1.36068527,0.21270150,0.20101031,0.00710327,0.13268209,1.05456634,0.52736511,0.04175293,0.41001791
-1.85192596,1.34993513,0.21283673,0.19547633,0.00746906,0.13384263,1.03331901,0.51895549,0.04409719,0.41190786
-1.84592296,1.34490832,0.21359349,0.19056287,0.00789152,0.13569004,1.01612255,0.51279983,0.04693302,0.41515354
-1.83991996,1.34564111,0.21504535,0.18630768,0.00836690,0.13821366,1.00323906,0.50894609,0.05020829,0.41975001
-1.83391696,1.35199542,0.21724858,0.18272816,0.00888963,0.14137983,0.99476633,0.50737225,0.05386162,0.42564972
-1.82791396,1.36365645,0.22023965,0.17982073,0.00945245,0.14513199,0.99063525,0.50798562,0.05782313,0.43276015
-1.82191096,1.38013663,0.22403347,0.17756099,0.01004653,0.14939164,0.99061314,0.51062468,0.06201564,0.44094331
-1.81590795,1.40078626,0.22862233,0.17590462,0.01066166,0.15406022,0.99431296,0.51506323,0.06635604,0.45001728
-1.80990495,1.42481067,0.23397578,0.17478915,0.01128655,0.15902172,1.00120811,0.52101702,0.07075697,0.45975988
-1.80390195,1.45129347,0.24004122,0.17413636,0.01190910,0.16414608,1.01065240,0.52815255,0.07512875,0.46991443
-1.79789895,1.47922532,0.24674538,0.17385541,0.01251683,0.16929331,1.02190431,0.53609775,0.07938147,0.48019745
-1.79189595,1.50753708,0.25399645,0.17384651,0.01309719,0.17431806,1.03415494,0.54445423,0.08342730,0.49030805
-1.78589295,1.53513601,0.26168680,0.17400493,0.01363807,0.17907450,1.04655825,0.55281053,0.08718283,0.49993849
-1.77988994,1.56094362,0.26969616,0.17422520,0.01412810,0.18342145,1.05826269,0.56075598,0.09057136,0.50878559
-1.77388694,1.58393338,0.27789505,0.17440539,0.01455712,0.18722731,1.06844272,0.56789441,0.09352515,0.51656232
-1.76788394,1.60316669,0.28614836,0.17445115,0.01491650,0.19037476,1.07632906,0.57385730,0.09598740,0.52300901
-1.76188094,1.61782527,0.29431878,0.17427933,0.01519943,0.19276495,1.08123636,0.57831567,0.09791395,0.52790362
-1.75587794,1.62723862,0.30227013,0.17382110,0.01540116,0.19432091,1.08258713,0.58099030,0.09927452,0.53107049
-1.74987494,1.63090511,0.30987022,0.17302431,0.01551913,0.19499016,1.07993089,0.58165977,0.10005351,0.53238703
-1.74387194,1.62850574,0.31699340,0.17185500,0.01555307,0.19474627,1.07295780,0.58016605,0.10025032,0.53178811
-1.73786893,1.61991002,0.32352256,0.17029806,0.01550491,0.19358933,1.06150636,0.57641741,0.09987901,0.52926781
-1.73186593,1.60517373,0.32935062,0.16835685,0.01537871,0.19154537,1.04556469,0.57038863,0.09896749,0.52487838
