energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.44872436,1.13961260,0.49928618,0.20804690,0.00051139,0.32223103,0.00780277,0.60042818,0.24908647,0.06328677
-3.44272136,1.12730244,0.49835699,0.20257482,0.00044390,0.32070574,0.00707413,0.60142778,0.24802406,0.06382729
-3.43671836,1.11539019,0.49706399,0.19760312,0.00038504,0.31903531,0.00641776,0.60180596,0.24686858,0.06423164
-3.43071536,1.10303725,0.49504512,0.19297644,0.00033427,0.31698184,0.00583020,0.60110297,0.24541843,0.06445475
-3.42471236,1.08947312,0.49197443,0.18854896,0.00029105,0.31432842,0.00530731,0.59890844,0.24348926,0.06445670
-3.41870935,1.07403013,0.48757666,0.18419166,0.00025485,0.31088841,0.00484449,0.59487860,0.24092113,0.06420439
-3.41270635,1.05617292,0.48163966,0.17979874,0.00022518,0.30651317,0.00443707,0.58875051,0.23758432,0.06367284
-3.40670335,1.03552187,0.47402392,0.17529283,0.00020165,0.30109803,0.00408055,0.58035289,0.23338374,0.06284629
-3.40070035,1.01186966,0.46466928,0.17062909,0.00018395,0.29458633,0.00377084,0.56961325,0.22826170,0.06171882
-3.39469735,0.98519087,0.45359838,0.16579807,0.00017190,0.28697146,0.00350453,0.55656120,0.22219915,0.06029462
-3.38869435,0.95564446,0.44091712,0.16082724,0.00016544,0.27829683,0.00327902,0.54132792,0.21521524,0.05858784
-3.38269135,0.92356963,0.42681213,0.15578146,0.00016469,0.26865404,0.00309270,0.52414211,0.20736552,0.05662214
-3.37668834,0.88947561,0.41154556,0.15076227,0.00016990,0.25817925,0.00294501,0.50532264,0.19873879,0.05442987
-3.37068534,0.85402606,0.39544762,0.14590627,0.00018152,0.24704809,0.00283654,0.48526842,0.18945289,0.05205092
-3.36468234,0.81801920,0.37890712,0.14138265,0.00020015,0.23546944,0.00276904,0.46444607,0.17964965,0.04953147
-3.35867934,0.78236448,0.36236069,0.13739004,0.00022659,0.22367825,0.00274538,0.44337577,0.16948931,0.04692250
-3.35267634,0.74805689,0.34628094,0.13415284,0.00026181,0.21192786,0.00276954,0.42261608,0.15914460,0.04427822
-3.34667334,0.71614980,0.33116401,0.13191714,0.00030695,0.20048198,0.00284652,0.40274811,0.14879482,0.04165450
-3.34067034,0.68772728,0.31751709,0.13094625,0.00036328,0.18960680,0.00298224,0.38435963,0.13862004,0.03910732
-3.33466733,0.66387646,0.30584596,0.13151608,0.00043225,0.17956324,0.00318340,0.36802956,0.12879585,0.03669128
-3.32866433,0.64566070,0.29664308,0.13391022,0.00051538,0.17059968,0.00345733,0.35431303,0.11948841,0.03445831
-3.32266133,0.63409393,0.29037618,0.13841494,0.00061427,0.16294534,0.00381178,0.34372759,0.11085041,0.03245639
-3.31665833,0.63011638,0.28747776,0.14531397,0.00073059,0.15680432,0.00425476,0.33674042,0.10301755,0.03072860
-3.31065533,0.63457224,0.28833531,0.15488313,0.00086594,0.15235042,0.00479423,0.33375699,0.09610590,0.02931221
-3.30465233,0.64818901,0.29328254,0.16738480,0.00102191,0.14972280,0.00543794,0.33511106,0.09020994,0.02823805
-3.29864932,0.67155908,0.30259150,0.18306223,0.00119993,0.14902249,0.00619310,0.34105621,0.08540135,0.02752999
-3.29264632,0.70512335,0.31646569,0.20213371,0.00140123,0.15030969,0.00706610,0.35175895,0.08172838,0.02720462
-3.28664332,0.74915737,0.33503423,0.22478671,0.00162682,0.15360202,0.00806227,0.36729342,0.07921592,0.02727108
-3.28064032,0.80376004,0.35834704,0.25117196,0.00187734,0.15887362,0.00918559,0.38763785,0.07786599,0.02773104
-3.27463732,0.86884531,0.38637132,0.28139769,0.00215310,0.16605503,0.01043841,0.41267291,0.07765874,0.02857883
-3.26863432,0.94413722,0.41898923,0.31552419,0.00245391,0.17503417,0.01182126,0.44218195,0.07855381,0.02980170
-3.26263132,1.02916862,0.45599713,0.35355867,0.00277915,0.18565815,0.01333259,0.47585343,0.08049201,0.03138022
-3.25662831,1.12328415,0.49710630,0.39545098,0.00312763,0.19773604,0.01496869,0.51328551,0.08339740,0.03328882
-3.25062531,1.22564757,0.54194554,0.44108997,0.00349767,0.21104273,0.01672357,0.55399301,0.08717947,0.03549646
-3.24462231,1.33525397,0.59006552,0.49030110,0.00388702,0.22532366,0.01858895,0.59741671,0.09173570,0.03796743
-3.23861931,1.45094670,0.64094510,0.54284517,0.00429293,0.24030058,0.02055427,0.64293487,0.09695421,0.04066229
-3.23261631,1.57143920,0.69399962,0.59841855,0.00471218,0.25567814,0.02260689,0.68987701,0.10271660,0.04353890
-3.22661331,1.69534115,0.74859101,0.65665501,0.00514114,0.27115118,0.02473219,0.73753947,0.10890095,0.04655359
-3.22061031,1.82118863,0.80403963,0.71712915,0.00557585,0.28641266,0.02691393,0.78520251,0.11538481,0.04966237
-3.21460730,1.94747732,0.85963764,0.77936158,0.00601209,0.30116185,0.02913451,0.83214840,0.12204816,0.05282218
-3.20860430,2.07269778,0.91466346,0.84282584,0.00644556,0.31511264,0.03137535,0.87767994,0.12877638,0.05599219
-3.20260130,2.19537177,0.96839701,0.90695687,0.00687192,0.32800151,0.03361732,0.92113873,0.13546286,0.05913500
-3.19659830,2.31408803,1.02013540,0.97116112,0.00728694,0.33959510,0.03584112,0.96192246,0.14201150,0.06221777
-3.19059530,2.42753654,1.06920831,1.03482795,0.00768662,0.34969672,0.03802776,0.99950064,0.14833860,0.06521322
-3.18459230,2.53453967,1.11499285,1.09734220,0.00806732,0.35815184,0.04015886,1.03342800,0.15437448,0.06810041
-3.17858929,2.63407923,1.15692743,1.15809768,0.00842578,0.36485205,0.04221712,1.06335507,0.16006438,0.07086534
-3.17258629,2.72531847,1.19452400,1.21651129,0.00875928,0.36973743,0.04418654,1.08903549,0.16536879,0.07350124
-3.16658329,2.80761822,1.22737861,1.27203746,0.00906566,0.37279717,0.04605277,1.11032984,0.17026319,0.07600861
-3.16058029,2.88054686,1.25517984,1.32418261,0.00934334,0.37406844,0.04780321,1.12720577,0.17473710,0.07839493
-3.15457729,2.94388405,1.27771493,1.37251920,0.00959134,0.37363345,0.04942721,1.13973468,0.17879258,0.08067418
-3.14857429,2.99761846,1.29487364,1.41669921,0.00980929,0.37161505,0.05091611,1.14808513,0.18244227,0.08286603
-3.14257129,3.04193999,1.30664970,1.45646637,0.00999737,0.36817091,0.05226326,1.15251342,0.18570701,0.08499484
-3.13656828,3.07722735,1.31313996,1.49166712,0.01015624,0.36348666,0.05346402,1.15335195,0.18861329,0.08708855
-3.13056528,3.10403182,1.31454138,1.52225957,0.01028703,0.35776837,0.05451565,1.15099597,0.19119058,0.08917742
-3.12456228,3.12305831,1.31114602,1.54832035,0.01039123,0.35123470,0.05541729,1.14588943,0.19346884,0.09129275
-3.11855928,3.13514455,1.30333419,1.57004883,0.01047061,0.34410909,0.05616985,1.13851055,0.19547623,0.09346564
-3.11255628,3.14123953,1.29156596,1.58776834,0.01052718,0.33661235,0.05677596,1.12935787,0.19723732,0.09572580
-3.10655328,3.14238165,1.27637123,1.60192413,0.01056310,0.32895605,0.05723986,1.11893711,0.19877174,0.09810053
-3.10055028,3.13967736,1.25833855,1.61307779,0.01058062,0.32133683,0.05756738,1.10774936,0.20009351,0.10061382
-3.09454727,3.13428034,1.23810277,1.62189784,0.01058205,0.31393185,0.05776591,1.09628083,0.20121098,0.10328562
-3.08854427,3.12737130,1.21633176,1.62914654,0.01056969,0.30689551,0.05784432,1.08499416,0.20212742,0.10613137
-3.08254127,3.12013829,1.19371224,1.63566266,0.01054583,0.30035745,0.05781292,1.07432132,0.20284216,0.10916159
-3.07653827,3.11375696,1.17093503,1.64234066,0.01051275,0.29442160,0.05768342,1.06465787,0.20335218,0.11238164
-3.07053527,3.10937057,1.14867961,1.65010631,0.01047263,0.28916644,0.05746878,1.05635826,0.20365405,0.11579165
-3.06453227,3.10806902,1.12759853,1.65988940,0.01042762,0.28464593,0.05718311,1.04973193,0.20374601,0.11938644
-3.05852926,3.11086677,1.10830160,1.67259406,0.01037977,0.28089118,0.05684138,1.04503983,0.20363002,0.12315551
-3.05252626,3.11867943,1.09134042,1.68906754,0.01033101,0.27791246,0.05645918,1.04249108,0.20331363,0.12708302
-3.04652326,3.13229896,1.07719348,1.71006853,0.01028315,0.27570143,0.05605233,1.04223955,0.20281151,0.13114774
-3.04052026,3.15236817,1.06625231,1.73623595,0.01023781,0.27423324,0.05563647,1.04438030,0.20214641,0.13532299
-3.03451726,3.17935493,1.05880915,1.76805961,0.01019638,0.27346866,0.05522652,1.04894585,0.20134965,0.13957657
-3.02851426,3.21352744,1.05504668,1.80585394,0.01015998,0.27335573,0.05483616,1.05590262,0.20046087,0.14387065
-3.02251126,3.25493164,1.05503024,1.84973594,0.01012934,0.27383127,0.05447726,1.06514756,0.19952720,0.14816174
-3.01650825,3.30337244,1.05870310,1.89960884,0.01010483,0.27482204,0.05415936,1.07650569,0.19860174,0.15240076
-3.01050525,3.35840029,1.06588517,1.95515216,0.01008631,0.27624564,0.05388911,1.08972872,0.19774161,0.15653320
-3.00450225,3.41930454,1.07627545,2.01581925,0.01007315,0.27801137,0.05366989,1.10449551,0.19700546,0.16049954
-2.99849925,3.48511516,1.08945845,2.08084278,0.01006418,0.28002097,0.05350146,1.12041454,0.19645085,0.16423591
-2.99249625,3.55461354,1.10491448,2.14924841,0.01005765,0.28216955,0.05337981,1.13702908,0.19613138,0.16767498
-2.98649325,3.62635327,1.12203383,2.21987646,0.01005130,0.28434670,0.05329710,1.15382492,0.19609394,0.17074721
-2.98049025,3.69869067,1.14013429,2.29141114,0.01004236,0.28643794,0.05324183,1.17024114,0.19637615,0.17338238
-2.97448724,3.76982474,1.15848164,2.36241625,0.01002764,0.28832651,0.05319920,1.18568346,0.19700411,0.17551137
-2.96848424,3.83784533,1.17631228,2.43137634,0.01000363,0.28989556,0.05315157,1.19954003,0.19799061,0.17706817
-2.96248124,3.90078785,1.19285719,2.49674150,0.00996662,0.29103066,0.05307912,1.21119916,0.19933392,0.17799202
-2.95647824,3.95669245,1.20736625,2.55697416,0.00991286,0.29162258,0.05296065,1.22006817,0.20101707,0.17822959
-2.95047524,4.00366514,1.21913203,2.61059591,0.00983869,0.29157025,0.05277440,1.22559274,0.20300790,0.17773711
-2.94447224,4.03993808,1.22751187,2.65623246,0.00974069,0.29078368,0.05249900,1.22727573,0.20525952,0.17648231
-2.93846923,4.06392657,1.23194750,2.69265485,0.00961588,0.28918674,0.05211433,1.22469463,0.20771152,0.17444604
-2.93246623,4.07427985,1.23198129,2.71881519,0.00946181,0.28671964,0.05160243,1.21751678,0.21029156,0.17162358
-2.92646323,4.06992381,1.22726858,2.73387571,0.00927672,0.28334098,0.05094823,1.20551157,0.21291747,0.16802542
-2.92046023,4.05009351,1.21758559,2.73722990,0.00905960,0.27902911,0.05014022,1.18855913,0.21549974,0.16367756
-2.91445723,4.01435447,1.20283277,2.72851533,0.00881030,0.27378301,0.04917089,1.16665485,0.21794418,0.15862118
-2.90845423,3.96261201,1.18303353,2.70761782,0.00852949,0.26762224,0.04803710,1.13990991,0.22015486,0.15291188
-2.90245123,3.89510879,1.15832874,2.67466731,0.00821871,0.26058638,0.04674017,1.10854748,0.22203717,0.14661828
-2.89644822,3.81241111,1.12896741,2.63002606,0.00788028,0.25273365,0.04528578,1.07289511,0.22350079,0.13982029
-2.89044522,3.71538516,1.09529409,2.57427014,0.00751725,0.24413901,0.04368379,1.03337372,0.22446270,0.13260689
-2.88444222,3.60516497,1.05773392,2.50816548,0.00713327,0.23489176,0.04194778,0.99048369,0.22485005,0.12507373
-2.87843922,3.48311389,1.01677602,2.43263987,0.00673250,0.22509284,0.04009458,0.94478898,0.22460276,0.11732052
-2.87243622,3.35078175,0.97295615,2.34875240,0.00631939,0.21485184,0.03814359,0.89689991,0.22367591,0.10944847
-2.86643322,3.20985982,0.92683934,2.25766179,0.00589864,0.20428405,0.03611611,0.84745558,0.22204173,0.10155769
-2.86043022,3.06213556,0.87900334,2.16059487,0.00547493,0.19350752,0.03403465,0.79710648,0.21969123,0.09374489
-2.85442721,2.90944890,0.83002341,2.05881652,0.00505289,0.18264036,0.03192222,0.74649825,0.21663529,0.08610124
-2.84842421,2.75365153,0.78045898,1.95360183,0.00463687,0.17179827,0.02980163,0.69625689,0.21290530,0.07871068
-2.84242121,2.59657022,0.73084240,1.84621127,0.00423091,0.16109248,0.02769493,0.64697601,0.20855308,0.07164852
-2.83641821,2.43997482,0.68167009,1.73786923,0.00383859,0.15062796,0.02562286,0.59920631,0.20365033,0.06498045
-2.83041521,2.28555137,0.63339590,1.62974615,0.00346300,0.14050214,0.02360445,0.55344736,0.19828732,0.05876197
-2.82441221,2.13488005,0.58642682,1.52294414,0.00310669,0.13080384,0.02165667,0.51014178,0.19257098,0.05303820
-2.81840920,1.98941791,0.54112056,1.41848588,0.00277164,0.12161258,0.01979421,0.46967142,0.18662233,0.04784393
-2.81240620,1.85048574,0.49778504,1.31730662,0.00245928,0.11299817,0.01802938,0.43235558,0.18057337,0.04320408
-2.80640320,1.71925848,0.45667912,1.22024866,0.00217050,0.10502042,0.01637200,0.39845072,0.17456337,0.03913427
-2.80040020,1.59675868,0.41801456,1.12805814,0.00190570,0.09772905,0.01482951,0.36815141,0.16873480,0.03564157
-2.79439720,1.48385234,0.38195880,1.04138363,0.00166483,0.09116368,0.01340701,0.34159226,0.16322897,0.03272541
-2.78839420,1.38124664,0.34863819,0.96077633,0.00144745,0.08535382,0.01210739,0.31885038,0.15818142,0.03037842
-2.78239120,1.28948941,0.31814160,0.88669148,0.00125283,0.08031902,0.01093153,0.29994831,0.15371741,0.02858739
-2.77638819,1.20897009,0.29052427,0.81949108,0.00107997,0.07606885,0.00987850,0.28485704,0.14994753,0.02733412
-2.77038519,1.13992214,0.26581157,0.75944759,0.00092769,0.07260313,0.00894571,0.27349929,0.14696361,0.02659622
-2.76438219,1.08242722,0.24400287,0.70674889,0.00079472,0.06991204,0.00812919,0.26575271,0.14483522,0.02634789
-2.75837919,1.03642129,0.22507539,0.66150428,0.00067972,0.06797647,0.00742374,0.26145331,0.14360675,0.02656063
-2.75237619,1.00170287,0.20898804,0.62375170,0.00058136,0.06676839,0.00682315,0.26039914,0.14329543,0.02720384
-2.74637319,0.97794398,0.19568520,0.59346626,0.00049839,0.06625148,0.00632041,0.26235419,0.14389007,0.02824549
-2.74037019,0.96470371,0.18510066,0.57056982,0.00042966,0.06638197,0.00590790,0.26705292,0.14535107,0.02965265
-2.73436718,0.96144482,0.17716149,0.55494180,0.00037415,0.06710968,0.00557755,0.27420534,0.14761121,0.03139214
-2.72836418,0.96755308,0.17179196,0.54643081,0.00033106,0.06837944,0.00532107,0.28350275,0.15057773,0.03343107
-2.72236118,0.98235929,0.16891747,0.54486689,0.00029981,0.07013262,0.00513008,0.29462427,0.15413529,0.03573753
-2.71635818,1.00516346,0.16846823,0.55007398,0.00028008,0.07230912,0.00499634,0.30724409,0.15814990,0.03828121
-2.71035518,1.03526043,0.17038286,0.56188211,0.00027184,0.07484938,0.00491190,0.32103930,0.16247367,0.04103408
-2.70435218,1.07196620,0.17461146,0.58013869,0.00027536,0.07769667,0.00486930,0.33569812,0.16695021,0.04397104
-2.69834917,1.11464384,0.18111826,0.60471846,0.00029129,0.08079943,0.00486174,0.35092838,0.17142046,0.04707059
-2.69234617,1.16272785,0.18988343,0.63553128,0.00032061,0.08411360,0.00488324,0.36646581,0.17572877,0.05031538
-2.68634317,1.21574585,0.20090412,0.67252742,0.00036470,0.08760482,0.00492885,0.38208188,0.17972893,0.05369278
-2.68034017,1.27333643,0.21419446,0.71569974,0.00042534,0.09125044,0.00499472,0.39759075,0.18329006,0.05719522
-2.67433717,1.33526202,0.22978436,0.76508232,0.00050473,0.09504116,0.00507832,0.41285504,0.18630185,0.06082041
-2.66833417,1.40141594,0.24771726,0.82074556,0.00060545,0.09898222,0.00517845,0.42778992,0.18867932,0.06457137
-2.66233117,1.47182300,0.26804653,0.88278744,0.00073051,0.10309411,0.00529536,0.44236545,0.19036648,0.06845628
-2.65632816,1.54663323,0.29083091,0.95132132,0.00088325,0.10741257,0.00543078,0.45660674,0.19133908,0.07248804
-2.65032516,1.62610867,0.31612877,1.02646056,0.00106737,0.11198804,0.00558786,0.47059194,0.19160619,0.07668365
-2.64432216,1.71060357,0.34399169,1.10830052,0.00128681,0.11688426,0.00577117,0.48444799,0.19121051,0.08106335
-2.63831916,1.80053865,0.37445737,1.19689882,0.00154574,0.12217626,0.00598651,0.49834424,0.19022750,0.08564951
-2.63231616,1.89637028,0.40754230,1.29225451,0.00184835,0.12794769,0.00624080,0.51248410,0.18876332,0.09046546
-2.62631316,1.99855593,0.44323452,1.39428749,0.00219884,0.13428743,0.00654183,0.52709511,0.18695160,0.09553406
-2.62031016,2.10751729,0.48148665,1.50281891,0.00260119,0.14128577,0.00689802,0.54241774,0.18494931,0.10087629
-2.61430715,2.22360263,0.52220983,1.61755381,0.00305902,0.14903016,0.00731807,0.55869336,0.18293170,0.10650972
-2.60830415,2.34705013,0.56526865,1.73806690,0.00357543,0.15760067,0.00781060,0.57615204,0.18108669,0.11244710
-2.60230115,2.47795376,0.61047743,1.86379234,0.00415276,0.16706538,0.00838383,0.59500039,0.17960874,0.11869494
-2.59629815,2.61623333,0.65759825,1.99401832,0.00479241,0.17747581,0.00904512,0.61541034,0.17869257,0.12525230
-2.59029515,2.76161008,0.70634065,2.12788680,0.00549465,0.18886268,0.00980059,0.63750896,0.17852674,0.13210970
-2.58429215,2.91358903,0.75636337,2.26439889,0.00625839,0.20123204,0.01065471,0.66136995,0.17928757,0.13924836
-2.57828914,3.07144899,0.80727804,2.40242584,0.00708109,0.21456213,0.01160997,0.68700714,0.18113324,0.14663955
-2.57228614,3.23424093,0.85865475,2.54072547,0.00795856,0.22880097,0.01266648,0.71437012,0.18419862,0.15424443
-2.56628314,3.40079495,0.91002961,2.67796382,0.00888491,0.24386492,0.01382177,0.74334236,0.18859061,0.16201407
-2.56028014,3.56973612,0.96091385,2.81274137,0.00985248,0.25963838,0.01507054,0.77374174,0.19438444,0.16988986
-2.55427714,3.73950873,1.01080456,2.94362317,0.01085190,0.27597459,0.01640458,0.80532358,0.20162076,0.17780427
-2.54827414,3.90840856,1.05919659,3.06917216,0.01187217,0.29269767,0.01781270,0.83778598,0.21030379,0.18568197
-2.54227114,4.07462246,1.10559547,3.18798474,0.01290082,0.30960589,0.01928086,0.87077743,0.22040049,0.19344127
-2.53626813,4.23627416,1.14953103,3.29872765,0.01392414,0.32647615,0.02079236,0.90390629,0.23184073,0.20099582
-2.53026513,4.39147517,1.19057137,3.40017525,0.01492753,0.34306941,0.02232813,0.93675202,0.24451861,0.20825675
-2.52426213,4.53837944,1.22833700,3.49124623,0.01589580,0.35913719,0.02386714,0.96887758,0.25829473,0.21513486
-2.51825913,4.67524015,1.26251469,3.57103868,0.01681362,0.37442870,0.02538691,0.99984298,0.27299948,0.22154317
-2.51225613,4.80046706,1.29287077,3.63886271,0.01766600,0.38869850,0.02686408,1.02921917,0.28843728,0.22739948
-2.50625313,4.91268256,1.31926360,3.69426956,0.01843873,0.40171435,0.02827510,1.05660220,0.30439154,0.23262905
-2.50025013,5.01077465,1.34165478,3.73707629,0.01911888,0.41326492,0.02959684,1.08162698,0.32063043,0.23716717
-2.49424712,5.09394482,1.36011881,3.76738523,0.01969523,0.42316716,0.03080737,1.10398042,0.33691311,0.24096165
-2.48824412,5.16174908,1.37485076,3.78559717,0.02015872,0.43127292,0.03188659,1.12341328,0.35299640,0.24397504
-2.48224112,5.21413030,1.38617160,3.79241765,0.02050277,0.43747449,0.03281687,1.13975062,0.36864160,0.24618650
-2.47623812,5.25144012,1.39453079,3.78885564,0.02072360,0.44170894,0.03358367,1.15290015,0.38362135,0.24759324
-2.47023512,5.27444916,1.40050570,3.77621392,0.02082035,0.44396089,0.03417597,1.16285850,0.39772621,0.24821143
-2.46423212,5.28434427,1.40479757,3.75607087,0.02079523,0.44426370,0.03458665,1.16971468,0.41077089,0.24807649
-2.45822911,5.28271211,1.40822350,3.73025360,0.02065344,0.44269884,0.03481274,1.17365100,0.42259978,0.24724275
-2.45222611,5.27150882,1.41170445,3.70080225,0.02040305,0.43939361,0.03485547,1.17494080,0.43309161,0.24578243
-2.44622311,5.25301595,1.41624885,3.66992611,0.02005473,0.43451708,0.03472027,1.17394332,0.44216316,0.24378389
-2.44022011,5.22978334,1.42293190,3.63995217,0.01962141,0.42827465,0.03441649,1.17109546,0.44977176,0.24134935
-2.43421711,5.20456047,1.43287074,3.61326715,0.01911786,0.42090117,0.03395714,1.16690074,0.45591644,0.23859191
-2.42821411,5.18021776,1.44719551,3.59225446,0.01856017,0.41265319,0.03335839,1.16191556,0.46063785,0.23563221
-2.42221111,5.15966056,1.46701718,3.57922763,0.01796519,0.40380034,0.03263901,1.15673317,0.46401671,0.23259462
-2.41620810,5.14573821,1.49339245,3.57636241,0.01735000,0.39461657,0.03181972,1.15196579,0.46617087,0.22960334
-2.41020510,5.14115145,1.52728691,3.58562939,0.01673131,0.38537125,0.03092254,1.14822542,0.46725122,0.22677830
-2.40420210,5.14836129,1.56953743,3.60872958,0.01612492,0.37632077,0.02997001,1.14610382,0.46743634,0.22423129
-2.39819910,5.16950272,1.62081512,3.64703510,0.01554520,0.36770075,0.02898452,1.14615256,0.46692618,0.22206227
-2.39219610,5.20630641,1.68159015,3.70153722,0.01500470,0.35971932,0.02798761,1.14886362,0.46593506,0.22035610
-2.38619310,5.26003138,1.75210010,3.77280365,0.01451373,0.35255160,0.02699936,1.15465131,0.46468405,0.21917982
-2.38019010,5.33141134,1.83232322,3.86094694,0.01408012,0.34633556,0.02603780,1.16383632,0.46339316,0.21858055
-2.37418709,5.42061669,1.92195813,3.96560521,0.01370908,0.34116936,0.02511852,1.17663233,0.46227349,0.21858410
-2.36818409,5.52723391,2.02041131,4.08593623,0.01340309,0.33711027,0.02425426,1.19313589,0.46151977,0.21919435
-2.36218109,5.65026321,2.12679355,4.22062539,0.01316196,0.33417496,0.02345472,1.21332009,0.46130335,0.22039336
-2.35617809,5.78813466,2.23992620,4.36790745,0.01298298,0.33234127,0.02272640,1.23703215,0.46176610,0.22214223
-2.35017509,5.93874262,2.35835779,4.52560178,0.01286111,0.33155111,0.02207268,1.26399544,0.46301530,0.22438263
-2.34417209,6.09949721,2.48039114,4.69116004,0.01278931,0.33171450,0.02149383,1.29381576,0.46511981,0.22703894
-2.33816908,6.26739146,2.60412077,4.86172505,0.01275890,0.33271440,0.02098732,1.32599191,0.46810752,0.23002085
-2.33216608,6.43908191,2.72747965,5.03419930,0.01275993,0.33441212,0.02054804,1.35993036,0.47196437,0.23322641
-2.32616308,6.61098027,2.84829433,5.20532095,0.01278168,0.33665318,0.02016873,1.39496344,0.47663482,0.23654527
-2.32016008,6.77935332,2.96434666,5.37174541,0.01281304,0.33927336,0.01984036,1.43037077,0.48202387,0.23986213
-2.31415708,6.94042809,3.07344022,5.53013018,0.01284299,0.34210468,0.01955263,1.46540306,0.48800056,0.24306021
-2.30815408,7.09049932,3.17346904,5.67722061,0.01286103,0.34498129,0.01929444,1.49930773,0.49440281,0.24602463
-2.30215108,7.22603593,3.26248622,5.80993430,0.01285752,0.34774496,0.01905437,1.53135521,0.50104353,0.24864569
-2.29614807,7.34378383,3.33876981,5.92544202,0.01282404,0.35025024,0.01882115,1.56086544,0.50771769,0.25082185
-2.29014507,7.44086196,3.40088334,6.02124290,0.01275367,0.35236895,0.01858413,1.58723320,0.51421028,0.25246251
-2.28414207,7.51484900,3.44772857,6.09523207,0.01264117,0.35399425,0.01833367,1.60995173,0.52030474,0.25349043
-2.27813907,7.56385853,3.47858827,6.14575892,0.01248319,0.35504387,0.01806149,1.62863350,0.52579162,0.25384378
-2.27213607,7.58660025,3.49315718,6.17167439,0.01227825,0.35546272,0.01776098,1.64302742,0.53047723,0.25347782
-2.26613307,7.58242574,3.49155971,6.17236602,0.01202686,0.35522476,0.01742742,1.65303175,0.53419186,0.25236625
-2.26013007,7.55135717,3.47435351,6.14777972,0.01173135,0.35433404,0.01705814,1.65870208,0.53679728,0.25050205
-2.25412706,7.49409798,3.44251859,6.09842729,0.01139587,0.35282494,0.01665262,1.66025396,0.53819323,0.24789806
-2.24812406,7.41202489,3.39743217,6.02537939,0.01102614,0.35076160,0.01621252,1.65805987,0.53832264,0.24458702
-2.24212106,7.30716098,3.34083005,5.93024366,0.01062931,0.34823649,0.01574164,1.65264051,0.53717528,0.24062132
-2.23611806,7.18213026,3.27475584,5.81512820,0.01021368,0.34536817,0.01524577,1.64465041,0.53478972,0.23607220
-2.23011506,7.04009438,3.20149976,5.68259107,0.00978851,0.34229821,0.01473261,1.63485839,0.53125345,0.23102868
-2.22411206,6.88467296,3.12352925,5.53557664,0.00936369,0.33918746,0.01421150,1.62412331,0.52670112,0.22559599
-2.21810905,6.71984934,3.04341377,5.37734030,0.00894952,0.33621153,0.01369318,1.61336583,0.52131092,0.21989362
-2.21210605,6.54986414,2.96374644,5.21136333,0.00855644,0.33355585,0.01318955,1.60353734,0.51529924,0.21405301
-2.20610305,6.37909962,2.88706540,5.04126006,0.00819474,0.33141024,0.01271329,1.59558693,0.50891381,0.20821490
-2.20010005,6.21195804,2.81577734,4.87067996,0.00787437,0.32996329,0.01227763,1.59042782,0.50242547,0.20252629
-2.19409705,6.05273777,2.75208605,4.70320749,0.00760471,0.32939662,0.01189592,1.58890439,0.49611908,0.19713731
-2.18809405,5.90551107,2.69792828,4.54226275,0.00739433,0.32987942,0.01158140,1.59176124,0.49028378,0.19219773
-2.18209105,5.77400729,2.65491887,4.39100606,0.00725089,0.33156316,0.01134677,1.59961545,0.48520301,0.18785350
-2.17608804,5.66150567,2.62430707,4.25224982,0.00718091,0.33457696,0.01120398,1.61293314,0.48114483,0.18424316
-2.17008504,5.57074117,2.60694512,4.12838037,0.00718971,0.33902356,0.01116385,1.63201140,0.47835264,0.18149435
-2.16408204,5.50382658,2.60327005,4.02129298,0.00728126,0.34497615,0.01123586,1.65696622,0.47703700,0.17972049
-2.15807904,5.46219376,2.61329895,3.93234203,0.00745812,0.35247609,0.01142783,1.68772697,0.47736854,0.17901761
-2.15207604,5.44655584,2.63663760,3.86230853,0.00772138,0.36153152,0.01174578,1.72403749,0.47947236,0.17946160
-2.14607304,5.45689170,2.67250185,3.81138606,0.00807062,0.37211698,0.01219365,1.76546376,0.48342407,0.18110574
-2.14007004,5.49245316,2.71975063,3.77918589,0.00850389,0.38417380,0.01277322,1.81140773,0.48924745,0.18397872
-2.13406703,5.55179434,2.77692929,3.76476112,0.00901775,0.39761135,0.01348393,1.86112648,0.49691387,0.18808322
-2.12806403,5.63282203,2.84232139,3.76664904,0.00960725,0.41230890,0.01432281,1.91375590,0.50634336,0.19339490
-2.12206103,5.73286488,2.91400707,3.78293010,0.01026603,0.42811803,0.01528441,1.96833778,0.51740710,0.19986214
-2.11605803,5.84875894,2.98992574,3.81130148,0.01098639,0.44486533,0.01636084,2.02384903,0.52993132,0.20740622
-2.11005503,5.97694613,3.06794099,3.84916231,0.01175936,0.46235547,0.01754175,2.07923184,0.54370232,0.21592228
-2.10405203,6.11358226,3.14590540,3.89370749,0.01257487,0.48037427,0.01881443,2.13342357,0.55847234,0.22528075
-2.09804902,6.25465062,3.22172319,3.94202655,0.01342188,0.49869190,0.02016394,2.18538526,0.57396618,0.23532954
-2.09204602,6.39607765,3.29340887,3.99120386,0.01428854,0.51706609,0.02157332,2.23412784,0.58988822,0.24589674
-2.08604302,6.53384664,3.35913995,4.03841649,0.01516244,0.53524530,0.02302376,2.27873528,0.60592969,0.25679393
