energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.13656828,4.68436359,2.36864853,1.10753569,0.00068778,0.16394844,0.00750564,3.37532464,0.35793007,0.12061955
-3.13056528,4.53508562,2.31735281,1.05122764,0.00066396,0.15881779,0.00737467,3.28101324,0.35048919,0.11804537
-3.12456228,4.36820027,2.25413300,0.99216487,0.00063840,0.15281253,0.00726777,3.17292851,0.34210116,0.11510791
-3.11855928,4.18809186,2.18067134,0.93163874,0.00061190,0.14606243,0.00720299,3.05401900,0.33315232,0.11193276
-3.11255628,3.99944098,2.09888497,0.87094596,0.00058526,0.13870876,0.00720043,2.92749254,0.32405347,0.10865441
-3.10655328,3.80711297,2.01087743,0.81136058,0.00055933,0.13089992,0.00728227,2.79673986,0.31522807,0.10541247
-3.10055028,3.61604563,1.91888594,0.75410904,0.00053495,0.12278694,0.00747268,2.66525555,0.30709975,0.10234767
-3.09454727,3.43113964,1.82522633,0.70034894,0.00051290,0.11451914,0.00779782,2.53655893,0.30007961,0.09959777
-3.08854427,3.25715437,1.73223745,0.65115160,0.00049397,0.10624004,0.00828570,2.41411694,0.29455369,0.09729353
-3.08254127,3.09861182,1.64222683,0.60748871,0.00047886,0.09808378,0.00896608,2.30127113,0.29087089,0.09555489
-3.07653827,2.95971010,1.55741906,0.57022268,0.00046823,0.09017202,0.00987021,2.20117017,0.28933190,0.09448740
-3.07053527,2.84424770,1.47990817,0.54010020,0.00046261,0.08261153,0.01103050,2.11670899,0.29017922,0.09417907
-3.06453227,2.75555903,1.41161489,0.51774863,0.00046250,0.07549246,0.01248012,2.05047540,0.29358882,0.09469773
-3.05852926,2.69646128,1.35424948,0.50367435,0.00046824,0.06888731,0.01425241,2.00470428,0.29966352,0.09608894
-3.05252626,2.66921213,1.30928044,0.49826239,0.00048011,0.06285059,0.01638019,1.98123966,0.30842845,0.09837455
-3.04652326,2.67547786,1.27790931,0.50177673,0.00049825,0.05741914,0.01889487,1.98150441,0.31982874,0.10155198
-3.04052026,2.71631109,1.26105134,0.51436074,0.00052269,0.05261304,0.02182549,2.00647721,0.33372950,0.10559424
-3.03451726,2.79213751,1.25932206,0.53603709,0.00055336,0.04843704,0.02519751,2.05667669,0.34991836,0.11045067
-3.02851426,2.90275109,1.27302916,0.56670727,0.00059004,0.04488237,0.02903160,2.13215232,0.36811034,0.11604848
-3.02251126,3.04731756,1.30216982,0.60615030,0.00063244,0.04192892,0.03334225,2.23248204,0.38795523,0.12229501
-3.01650825,3.22438604,1.34643291,0.65402114,0.00068013,0.03954763,0.03813639,2.35677669,0.40904721,0.12908067
-3.01050525,3.43190929,1.40520616,0.70984890,0.00073258,0.03770300,0.04341202,2.50369129,0.43093649,0.13628259
-3.00450225,3.66727272,1.47758809,0.77303562,0.00078916,0.03635565,0.04915695,2.67144374,0.45314276,0.14376866
-2.99849925,3.92733323,1.56240485,0.84285611,0.00084916,0.03546480,0.05534761,2.85784113,0.47516993,0.15140217
-2.99249625,4.20846802,1.65823190,0.91845969,0.00091181,0.03499069,0.06194825,3.06031423,0.49652189,0.15904655
-2.98649325,4.50663433,1.76342071,0.99887458,0.00097624,0.03489672,0.06891030,3.27596055,0.51671845,0.16657033
-2.98049025,4.81743995,1.87613035,1.08301547,0.00104158,0.03515139,0.07617220,3.50159582,0.53531127,0.17385200
-2.97448724,5.13622455,1.99436407,1.16969509,0.00110689,0.03572989,0.08365966,3.73381415,0.55189880,0.18078459
-2.96848424,5.45815102,2.11601032,1.25763981,0.00117126,0.03661534,0.09128640,3.96905589,0.56613991,0.18727977
-2.96248124,5.77830532,2.23888787,1.34550971,0.00123376,0.03779963,0.09895545,4.20368246,0.57776545,0.19327137
-2.95647824,6.09180296,2.36079416,1.43192272,0.00129352,0.03928383,0.10656084,4.43405642,0.58658735,0.19871799
-2.95047524,6.39389906,2.47955570,1.51548251,0.00134971,0.04107812,0.11398993,4.65662474,0.59250477,0.20360467
-2.94447224,6.68009895,2.59307934,1.59480934,0.00140158,0.04320127,0.12112606,4.86800286,0.59550695,0.20794347
-2.93846923,6.94626507,2.69940262,1.66857291,0.00144847,0.04567970,0.12785159,5.06505644,0.59567273,0.21177283
-2.93246623,7.18871624,2.79674147,1.73552590,0.00148983,0.04854602,0.13405118,5.24497780,0.59316654,0.21515581
-2.92646323,7.40431496,2.88353349,1.79453689,0.00152525,0.05183721,0.13961513,5.40535375,0.58823111,0.21817712
-2.92046023,7.59053861,2.95847474,1.84462110,0.00155443,0.05559246,0.14444280,5.54422175,0.58117710,0.22093902
-2.91445723,7.74553101,3.02054867,1.88496764,0.00157722,0.05985068,0.14844572,5.66011153,0.57237012,0.22355639
-2.90845423,7.86813152,3.06904546,1.91496172,0.00159362,0.06464780,0.15155049,5.75207003,0.56221565,0.22615093
-2.90245123,7.95787959,3.10357090,1.93420086,0.00160376,0.07001401,0.15370114,5.81966816,0.55114253,0.22884496
-2.89644822,8.01499430,3.12404422,1.94250402,0.00160789,0.07597102,0.15486099,5.86298855,0.53958570,0.23175484
-2.89044522,8.04032932,3.13068485,1.93991330,0.00160637,0.08252939,0.15501379,5.88259481,0.52796894,0.23498455
-2.88444222,8.03530512,3.12398858,1.92668781,0.00159968,0.08968623,0.15416416,5.87948352,0.51668834,0.23861960
-2.87843922,8.00182182,3.10469434,1.90329023,0.00158834,0.09742323,0.15233734,5.85502116,0.50609722,0.24272155
-2.87243622,7.94215676,3.07374324,1.87036639,0.00157294,0.10570528,0.14957810,5.81086929,0.49649311,0.24732351
-2.86643322,7.85885222,3.03223184,1.82871911,0.00155410,0.11447966,0.14594912,5.74890157,0.48810730,0.25242679
-2.86043022,7.75459882,2.98136207,1.77927742,0.00153241,0.12367599,0.14152864,5.67111718,0.48109747,0.25799892
-2.85442721,7.63212089,2.92239038,1.72306270,0.00150845,0.13320698,0.13640779,5.57955488,0.47554348,0.26397322
-2.84842421,7.49406950,2.85657862,1.66115344,0.00148275,0.14296986,0.13068739,5.47621232,0.47144663,0.27024986
-2.84242121,7.34292862,2.78514906,1.59465014,0.00145576,0.15284874,0.12447478,5.36297450,0.46873223,0.27669857
-2.83641821,7.18093875,2.70924558,1.52464204,0.00142785,0.16271751,0.11788037,5.24155490,0.46725529,0.28316275
-2.83041521,7.01004149,2.62990271,1.45217701,0.00139930,0.17244348,0.11101451,5.11345179,0.46680910,0.28946488
-2.82441221,6.83184687,2.54802372,1.37823577,0.00137027,0.18189135,0.10398440,4.97992121,0.46713611,0.29541309
-2.81840920,6.64762391,2.46436803,1.30371128,0.00134085,0.19092754,0.09689148,4.84196729,0.46794069,0.30080840
-2.81240620,6.45831349,2.37954820,1.22939387,0.00131102,0.19942458,0.08982918,4.70034903,0.46890304,0.30545249
-2.80640320,6.26456101,2.29403547,1.15596218,0.00128066,0.20726531,0.08288117,4.55560211,0.46969365,0.30915552
-2.80040020,6.06676539,2.20817306,1.08397977,0.00124963,0.21434677,0.07612010,4.40807300,0.46998771,0.31174368
-2.79439720,5.86513995,2.12219531,1.01389692,0.00121772,0.22058349,0.06960694,4.25796236,0.46947863,0.31306611
-2.78839420,5.65978015,2.03625108,0.94605693,0.00118468,0.22591005,0.06339069,4.10537391,0.46789034,0.31300088
-2.78239120,5.45073308,1.95042932,0.88070595,0.00115029,0.23028278,0.05750861,3.95036519,0.46498763,0.31145974
-2.77638819,5.23806376,1.86478488,0.81800541,0.00111433,0.23368042,0.05198682,3.79299632,0.46058434,0.30839141
-2.77038519,5.02191366,1.77936270,0.75804591,0.00107663,0.23610384,0.04684117,3.63337365,0.45454897,0.30378338
-2.76438219,4.80254809,1.69421893,0.70086174,0.00103706,0.23757470,0.04207838,3.47168552,0.44680773,0.29766202
-2.75837919,4.58038958,1.60943769,0.64644494,0.00099557,0.23813323,0.03769730,3.30822804,0.43734483,0.29009114
-2.75237619,4.35603592,1.52514274,0.59475830,0.00095221,0.23783522,0.03369018,3.14341989,0.42620040,0.28116917
-2.74637319,4.13026267,1.44150371,0.54574667,0.00090709,0.23674846,0.03004409,2.97780580,0.41346602,0.27102490
-2.74037019,3.90401075,1.35873694,0.49934618,0.00086041,0.23494868,0.02674209,2.81204911,0.39927845,0.25981234
-2.73436718,3.67836115,1.27710146,0.45549122,0.00081248,0.23251552,0.02376447,2.64691485,0.38381179,0.24770478
-2.72836418,3.45449917,1.19689076,0.41411919,0.00076366,0.22952842,0.02108975,2.48324501,0.36726876,0.23488836
-2.72236118,3.23367152,1.11842148,0.37517311,0.00071441,0.22606302,0.01869562,2.32192828,0.34987128,0.22155560
-2.71635818,3.01713940,1.04202001,0.33860240,0.00066523,0.22218794,0.01655962,2.16386676,0.33185128,0.20789908
-2.71035518,2.80613131,0.96800839,0.30436217,0.00061669,0.21796236,0.01465977,2.00994197,0.31344170,0.19410558
-2.70435218,2.60179835,0.89669033,0.27241143,0.00056939,0.21343440,0.01297502,1.86098257,0.29486848,0.18035086
-2.69834917,2.40517511,0.82833864,0.24271058,0.00052399,0.20864035,0.01148557,1.71773579,0.27634359,0.16679543
-2.69234617,2.21714799,0.76318465,0.21521868,0.00048116,0.20360481,0.01017311,1.58084401,0.25805947,0.15358117
-2.68634317,2.03843249,0.70141029,0.18989067,0.00044162,0.19834162,0.00902097,1.45082774,0.24018492,0.14082909
-2.68034017,1.86956017,0.64314314,0.16667499,0.00040609,0.19285555,0.00801418,1.32807544,0.22286256,0.12863807
-2.67433717,1.71087526,0.58845453,0.14551167,0.00037535,0.18714447,0.00713956,1.21284025,0.20620770,0.11708464
-2.66833417,1.56254023,0.53736059,0.12633114,0.00035023,0.18120197,0.00638566,1.10524327,0.19030860,0.10622365
-2.66233117,1.42454923,0.48982579,0.10905367,0.00033160,0.17502009,0.00574282,1.00528253,0.17522789,0.09608962
-2.65632816,1.29674783,0.44576866,0.09358954,0.00032040,0.16859214,0.00520310,0.91284662,0.16100488,0.08669876
-2.65032516,1.17885728,0.40506911,0.07983988,0.00031765,0.16191518,0.00476025,0.82773168,0.14765858,0.07805141
-2.64432216,1.07050134,0.36757661,0.06769799,0.00032447,0.15499220,0.00440969,0.74966045,0.13519113,0.07013470
-2.63831916,0.97123401,0.33311883,0.05705108,0.00034208,0.14783384,0.00414843,0.67830213,0.12359136,0.06292530
-2.63231616,0.88056641,0.30151005,0.04778230,0.00037183,0.14045942,0.00397503,0.61329174,0.11283838,0.05639215
-2.62631316,0.79799136,0.27255904,0.03977287,0.00041517,0.13289743,0.00388949,0.55424804,0.10290484,0.05049903
-2.62031016,0.72300479,0.24607584,0.03290419,0.00047367,0.12518535,0.00389314,0.50078925,0.09375989,0.04520679
-2.61430715,0.65512302,0.22187745,0.02705991,0.00054900,0.11736891,0.00398847,0.45254593,0.08537158,0.04047538
-2.60830415,0.59389567,0.19979205,0.02212776,0.00064289,0.10950079,0.00417899,0.40917085,0.07770881,0.03626537
-2.60230115,0.53891405,0.17966200,0.01800112,0.00075714,0.10163895,0.00446895,0.37034563,0.07074266,0.03253921
-2.59629815,0.48981545,0.16134540,0.01458031,0.00089350,0.09384471,0.00486310,0.33578437,0.06444726,0.02926209
-2.59029515,0.44628348,0.14471661,0.01177358,0.00105369,0.08618063,0.00536633,0.30523463,0.05880015,0.02640250
-2.58429215,0.40804539,0.12966580,0.00949777,0.00123927,0.07870835,0.00598337,0.27847603,0.05378231,0.02393244
-2.57828914,0.37486688,0.11609772,0.00767875,0.00145161,0.07148663,0.00671834,0.25531708,0.04937784,0.02182747
-2.57228614,0.34654529,0.10393009,0.00625150,0.00169173,0.06456952,0.00757436,0.23559075,0.04557340,0.02006655
-2.56628314,0.32290187,0.09309162,0.00516010,0.00196029,0.05800484,0.00855314,0.21914929,0.04235770,0.01863177
-2.56028014,0.30377383,0.08352005,0.00435746,0.00225744,0.05183298,0.00965449,0.20585880,0.03972072,0.01750803
-2.55427714,0.28900685,0.07516029,0.00380499,0.00258277,0.04608619,0.01087599,0.19559404,0.03765320,0.01668263
-2.54827414,0.27844841,0.06796274,0.00347210,0.00293517,0.04078812,0.01221259,0.18823369,0.03614607,0.01614500
-2.54227114,0.27194250,0.06188203,0.00333571,0.00331283,0.03595382,0.01365632,0.18365656,0.03519011,0.01588630
-2.53626813,0.26932576,0.05687601,0.00337969,0.00371315,0.03159007,0.01519607,0.18173866,0.03477573,0.01589928
-2.53026513,0.27042530,0.05290520,0.00359429,0.00413273,0.02769597,0.01681747,0.18235151,0.03489290,0.01617803
-2.52426213,0.27505811,0.04993248,0.00397553,0.00456737,0.02426380,0.01850293,0.18536138,0.03553130,0.01671790
-2.51825913,0.28303194,0.04792314,0.00452465,0.00501210,0.02127998,0.02023174,0.19062971,0.03668051,0.01751543
-2.51225613,0.29414748,0.04684499,0.00524746,0.00546127,0.01872619,0.02198034,0.19801431,0.03833036,0.01856832
-2.50625313,0.30820143,0.04666869,0.00615373,0.00590861,0.01658049,0.02372277,0.20737121,0.04047125,0.01987546
-2.50025013,0.32499025,0.04736797,0.00725653,0.00634740,0.01481839,0.02543117,0.21855710,0.04309450,0.02143685
-2.49424712,0.34431399,0.04891978,0.00857150,0.00677062,0.01341390,0.02707648,0.23143177,0.04619262,0.02325356
-2.48824412,0.36598006,0.05130429,0.01011608,0.00717115,0.01234041,0.02862918,0.24586055,0.04975945,0.02532759
-2.48224112,0.38980627,0.05450457,0.01190866,0.00754192,0.01157143,0.03006011,0.26171641,0.05379011,0.02766160
-2.47623812,0.41562295,0.05850596,0.01396767,0.00787619,0.01108123,0.03134136,0.27888138,0.05828075,0.03025861
-2.47023512,0.44327385,0.06329519,0.01631055,0.00816772,0.01084520,0.03244715,0.29724723,0.06322807,0.03312146
-2.46423212,0.47261556,0.06885907,0.01895273,0.00841099,0.01084016,0.03335461,0.31671516,0.06862860,0.03625222
-2.45822911,0.50351540,0.07518296,0.02190652,0.00860136,0.01104446,0.03404460,0.33719453,0.07447770,0.03965148
-2.45222611,0.53584778,0.08224895,0.02518000,0.00873526,0.01143791,0.03450233,0.35860058,0.08076842,0.04331748
-2.44622311,0.56948927,0.09003395,0.02877595,0.00881027,0.01200168,0.03471787,0.38085124,0.08749023,0.04724522
-2.44022011,0.60431262,0.09850772,0.03269089,0.00882524,0.01271810,0.03468649,0.40386331,0.09462759,0.05142559
-2.43421711,0.64018011,0.10763102,0.03691416,0.00878030,0.01357033,0.03440882,0.42754815,0.10215868,0.05584443
-2.42821411,0.67693694,0.11735399,0.04142735,0.00867684,0.01454215,0.03389081,0.45180736,0.11005420,0.06048180
-2.42221111,0.71440499,0.12761497,0.04620382,0.00851748,0.01561764,0.03314351,0.47652879,0.11827639,0.06531135
-2.41620810,0.75237787,0.13833981,0.05120869,0.00830595,0.01678099,0.03218267,0.50158321,0.12677851,0.07029994
-2.41020510,0.79061759,0.14944186,0.05639906,0.00804694,0.01801634,0.03102817,0.52682220,0.13550468,0.07540753
-2.40420210,0.82885370,0.16082279,0.06172477,0.00774597,0.01930766,0.02970335,0.55207749,0.14439034,0.08058749
-2.39819910,0.86678501,0.17237408,0.06712945,0.00740916,0.02063885,0.02823420,0.57716216,0.15336326,0.08578715
-2.39219610,0.90408447,0.18397949,0.07255214,0.00704304,0.02199379,0.02664851,0.60187369,0.16234512,0.09094883
-2.38619310,0.94040713,0.19551824,0.07792924,0.00665434,0.02335662,0.02497501,0.62599909,0.17125377,0.09601119
-2.38019010,0.97540105,0.20686892,0.08319694,0.00624981,0.02471200,0.02324252,0.64932201,0.18000590,0.10091098
-2.37418709,1.00872084,0.21791392,0.08829387,0.00583600,0.02604554,0.02147913,0.67163136,0.18852014,0.10558496
-2.36818409,1.04004328,0.22854430,0.09316417,0.00541908,0.02734414,0.01971146,0.69273139,0.19672034,0.10997205
-2.36218109,1.06908421,0.23866472,0.09776064,0.00500477,0.02859651,0.01796408,0.71245239,0.20453896,0.11401565
-2.35617809,1.09561574,0.24819834,0.10204804,0.00459815,0.02979353,0.01625895,0.73066166,0.21192025,0.11766577
-2.35017509,1.11948290,0.25709124,0.10600632,0.00420363,0.03092861,0.01461514,0.74727390,0.21882298,0.12088110
-2.34417209,1.14061862,0.26531633,0.10963383,0.00382489,0.03199799,0.01304852,0.76226046,0.22522266,0.12363080
-2.33816908,1.15905609,0.27287632,0.11295023,0.00346486,0.03300089,0.01157168,0.77565673,0.23111283,0.12589587
-2.33216608,1.17493772,0.27980565,0.11599917,0.00312574,0.03393952,0.01019399,0.78756725,0.23650553,0.12766998
-2.32616308,1.18852002,0.28617130,0.11885059,0.00280906,0.03481899,0.00892168,0.79816800,0.24143061,0.12895988
-2.32016008,1.20017393,0.29207229,0.12160253,0.00251566,0.03564702,0.00775811,0.80770564,0.24593394,0.12978509
-2.31415708,1.21038066,0.29763800,0.12438253,0.00224588,0.03643352,0.00670402,0.81649382,0.25007466,0.13017703
-2.30815408,1.21972291,0.30302530,0.12734843,0.00199951,0.03719008,0.00575789,0.82490640,0.25392137,0.13017761
-2.30215108,1.22887223,0.30841467,0.13068867,0.00177597,0.03792927,0.00491630,0.83336823,0.25754759,0.12983735
-2.29614807,1.23857288,0.31400554,0.13462190,0.00157437,0.03866401,0.00417431,0.84234371,0.26102669,0.12921300
-2.29014507,1.24962324,0.32001103,0.13939607,0.00139356,0.03940680,0.00352587,0.85232395,0.26442657,0.12836505
-2.28414207,1.26285559,0.32665243,0.14528669,0.00123223,0.04016905,0.00296411,0.86381313,0.26780440,0.12735502
-2.27813907,1.27911533,0.33415355,0.15259442,0.00108898,0.04096049,0.00248171,0.87731472,0.27120175,0.12624281
-2.27213607,1.29924057,0.34273537,0.16164183,0.00096235,0.04178862,0.00207120,0.89331839,0.27464050,0.12508429
-2.26613307,1.32404281,0.35261094,0.17276913,0.00085091,0.04265844,0.00172518,0.91228797,0.27811971,0.12392912
-2.26013007,1.35428933,0.36398095,0.18632895,0.00075324,0.04357226,0.00143651,0.93465107,0.28161370,0.12281914
-2.25412706,1.39068774,0.37702973,0.20267991,0.00066801,0.04452977,0.00119856,0.96079053,0.28507161,0.12178716
-2.24812406,1.43387266,0.39192195,0.22217904,0.00059396,0.04552829,0.00100524,0.99103771,0.28841835,0.12085642
-2.24212106,1.48439439,0.40879973,0.24517275,0.00052993,0.04656321,0.00085115,1.02566758,0.29155710,0.12004061
-2.23611806,1.54270928,0.42778021,0.27198662,0.00047488,0.04762858,0.00073164,1.06489518,0.29437305,0.11934444
-2.23011506,1.60917109,0.44895320,0.30291386,0.00042785,0.04871785,0.00064280,1.10887312,0.29673844,0.11876475
-2.22411206,1.68402285,0.47237900,0.33820268,0.00038798,0.04982462,0.00058157,1.15768947,0.29851838,0.11829197
-2.21810905,1.76738841,0.49808588,0.37804280,0.00035453,0.05094343,0.00054562,1.21136563,0.29957731,0.11791186
-2.21210605,1.85926345,0.52606737,0.42255142,0.00032683,0.05207050,0.00053345,1.26985350,0.29978572,0.11760745
-2.20610305,1.95950524,0.55627915,0.47175926,0.00030431,0.05320430,0.00054428,1.33303181,0.29902660,0.11736089
-2.20010005,2.06782145,0.58863551,0.52559706,0.00028644,0.05434599,0.00057807,1.40070123,0.29720147,0.11715523
-2.19409705,2.18375807,0.62300556,0.58388347,0.00027280,0.05549959,0.00063544,1.47257836,0.29423557,0.11697592
-2.18809405,2.30668712,0.65920941,0.64631487,0.00026298,0.05667192,0.00071765,1.54828890,0.29008190,0.11681190
-2.18209105,2.43579513,0.69701447,0.71245802,0.00025665,0.05787224,0.00082651,1.62736046,0.28472389,0.11665630
-2.17608804,2.57007358,0.73613247,0.78174626,0.00025350,0.05911166,0.00096429,1.70921576,0.27817677,0.11650666
-2.17008504,2.70831284,0.77621743,0.85347996,0.00025325,0.06040226,0.00113371,1.79316721,0.27048732,0.11636465
-2.16408204,2.84910089,0.81686516,0.92683178,0.00025565,0.06175600,0.00133772,1.87841364,0.26173224,0.11623542
-2.15807904,2.99082862,0.85761466,1.00085709,0.00026044,0.06318359,0.00157948,1.96404056,0.25201525,0.11612645
-2.15207604,3.13170268,0.89795188,1.07450971,0.00026738,0.06469310,0.00186218,2.04902449,0.24146300,0.11604629
-2.14607304,3.26976696,0.93731591,1.14666287,0.00027622,0.06628881,0.00218889,2.13224240,0.23022024,0.11600295
-2.14007004,3.40293323,0.97510801,1.21613491,0.00028670,0.06796997,0.00256238,2.21248667,0.21844426,0.11600240
-2.13406703,3.52902074,1.01070330,1.28171920,0.00029853,0.06972984,0.00298498,2.28848568,0.20629921,0.11604707
-2.12806403,3.64580417,1.04346477,1.34221700,0.00031144,0.07155501,0.00345836,2.35892988,0.19395035,0.11613451
-2.12206103,3.75106872,1.07275961,1.39647239,0.00032511,0.07342498,0.00398334,2.42250282,0.18155861,0.11625644
-2.11605803,3.84267033,1.09797681,1.44340757,0.00033921,0.07531215,0.00455976,2.47791587,0.16927570,0.11639809
-2.11005503,3.91859883,1.11854581,1.48205729,0.00035339,0.07718219,0.00518623,2.52394568,0.15723995,0.11653804
-2.10405203,3.97704112,1.13395494,1.51160064,0.00036731,0.07899484,0.00586007,2.55947248,0.14557297,0.11664842
-2.09804902,4.01644171,1.14376923,1.53138886,0.00038060,0.08070503,0.00657714,2.58351756,0.13437734,0.11669560
-2.09204602,4.03555745,1.14764628,1.54096784,0.00039291,0.08226438,0.00733180,2.59527815,0.12373518,0.11664133
-2.08604302,4.03350379,1.14534976,1.54009414,0.00040390,0.08362289,0.00811689,2.59415784,0.11370766,0.11644413
-2.08004002,4.00979016,1.13675951,1.52874376,0.00041325,0.08473088,0.00892374,2.57979095,0.10433548,0.11606099
-2.07403702,3.96434258,1.12187795,1.50711332,0.00042066,0.08554093,0.00974232,2.55205959,0.09563995,0.11544922
-2.06803402,3.89751205,1.10083219,1.47561339,0.00042589,0.08600988,0.01056135,2.51110240,0.08762476,0.11456838
-2.06203102,3.81006849,1.07387183,1.43485444,0.00042873,0.08610060,0.01136856,2.45731441,0.08027824,0.11338211
-2.05602801,3.70318009,1.04136247,1.38562607,0.00042904,0.08578364,0.01215092,2.39133801,0.07357585,0.11185987
-2.05002501,3.57837919,1.00377523,1.32887041,0.00042672,0.08503854,0.01289506,2.31404547,0.06748289,0.10997836
-2.04402201,3.43751633,0.96167272,1.26565113,0.00042175,0.08385474,0.01358756,2.22651365,0.06195720,0.10772273
-2.03801901,3.28270442,0.91569216,1.19711933,0.00041417,0.08223211,0.01421535,2.12999226,0.05695176,0.10508732
-2.03201601,3.11625585,0.86652644,1.12447797,0.00040406,0.08018112,0.01476617,2.02586718,0.05241713,0.10207614
-2.02601301,2.94061524,0.81490388,1.04894625,0.00039159,0.07772246,0.01522893,1.91562032,0.04830359,0.09870280
-2.02001001,2.75829081,0.76156776,0.97172558,0.00037697,0.07488632,0.01559406,1.80078803,0.04456299,0.09499021
-2.01400700,2.57178732,0.70725627,0.89396822,0.00036045,0.07171138,0.01585389,1.68291979,0.04115027,0.09096985
-2.00800400,2.38354299,0.65268381,0.81674985,0.00034232,0.06824340,0.01600286,1.56353869,0.03802470,0.08668075
-2.00200100,2.19587303,0.59852433,0.74104690,0.00032290,0.06453368,0.01603778,1.44410543,0.03515072,0.08216831
-1.99599800,2.01092127,0.54539720,0.66771899,0.00030253,0.06063734,0.01595791,1.32598693,0.03249861,0.07748293
-1.98999500,1.83062152,0.49385599,0.59749697,0.00028157,0.05661161,0.01576500,1.21043051,0.03004489,0.07267854
-1.98399200,1.65666918,0.44438051,0.53097638,0.00026038,0.05251411,0.01546324,1.09854427,0.02777257,0.06781126
-1.97798899,1.49050365,0.39737206,0.46861610,0.00023929,0.04840126,0.01505915,0.99128400,0.02567128,0.06293798
-1.97198599,1.33330108,0.35315188,0.41074169,0.00021867,0.04432692,0.01456132,0.88944654,0.02373736,0.05811525
-1.96598299,1.18597696,0.31196254,0.35755276,0.00019886,0.04034116,0.01398017,0.79366941,0.02197399,0.05339829
-1.95997999,1.04919754,0.27397200,0.30913367,0.00018018,0.03648944,0.01332760,0.70443606,0.02039134,0.04884030
-1.95397699,0.92339880,0.23927998,0.26546665,0.00016298,0.03281194,0.01261669,0.62208617,0.01900687,0.04449201
-1.94797399,0.80881160,0.20792604,0.22644653,0.00014760,0.02934330,0.01186126,0.54683017,0.01784579,0.04040161
-1.94197099,0.70549151,0.17989908,0.19189641,0.00013440,0.02611258,0.01107555,0.47876700,0.01694163,0.03661491
-1.93596798,0.61335182,0.15514774,0.16158341,0.00012379,0.02314354,0.01027389,0.41790431,0.01633711,0.03317589
-1.92996498,0.53219839,0.13359119,0.13523400,0.00011623,0.02045508,0.00947038,0.36418013,0.01608513,0.03012739
-1.92396198,0.46176479,0.11512991,0.11254827,0.00011226,0.01806197,0.00867864,0.31748517,0.01624992,0.02751219
-1.91795898,0.40174686,0.09965618,0.09321293,0.00011255,0.01597561,0.00791167,0.27768497,0.01690841,0.02537414
-1.91195598,0.35183538,0.08706388,0.07691270,0.00011791,0.01420503,0.00718170,0.24464117,0.01815161,0.02375953
-1.90595298,0.31174608,0.07725731,0.06333990,0.00012933,0.01275775,0.00650018,0.21823123,0.02008605,0.02271842
-1.89994997,0.28124621,0.07015884,0.05220223,0.00014803,0.01164083,0.00587781,0.19836613,0.02283506,0.02230600
-1.89394697,0.26017710,0.06571527,0.04322885,0.00017551,0.01086172,0.00532464,0.18500546,0.02653993,0.02258383
-1.88794397,0.24847206,0.06390260,0.03617471,0.00021358,0.01042903,0.00485027,0.17816948,0.03136067,0.02362090
-1.88194097,0.24616931,0.06472925,0.03082336,0.00026441,0.01035324,0.00446403,0.17794786,0.03747635,0.02549435
-1.87593797,0.25341952,0.06823749,0.02698841,0.00033058,0.01064714,0.00417524,0.18450468,0.04508467,0.02828986
-1.86993497,0.27048756,0.07450322,0.02451376,0.00041511,0.01132609,0.00399347,0.19807935,0.05440088,0.03210154
-1.86393197,0.29774847,0.08363377,0.02327289,0.00052150,0.01240807,0.00392881,0.21898348,0.06565564,0.03703122
-1.85792896,0.33567713,0.09576400,0.02316719,0.00065376,0.01391341,0.00399211,0.24759318,0.07909180,0.04318720
-1.85192596,0.38483198,0.11105049,0.02412371,0.00081637,0.01586436,0.00419517,0.28433703,0.09496000,0.05068224
-1.84592296,0.44583243,0.12966407,0.02609226,0.00101435,0.01828433,0.00455088,0.32967954,0.11351297,0.05963085
-1.83991996,0.51933049,0.15178057,0.02904211,0.00125315,0.02119687,0.00507328,0.38410040,0.13499855,0.07014591
-1.83391696,0.60597694,0.17757027,0.03295839,0.00153863,0.02462450,0.00577753,0.44806971,0.15965145,0.08233449
-1.82791396,0.70638260,0.20718598,0.03783808,0.00187698,0.02858726,0.00667972,0.52201984,0.18768388,0.09629320
-1.82191096,0.82107573,0.24075028,0.04368601,0.00227455,0.03310115,0.00779666,0.60631451,0.21927521,0.11210291
-1.81590795,0.95045666,0.27834227,0.05051062,0.00273777,0.03817646,0.00914542,0.70121601,0.25456104,0.12982315
-1.80990495,1.09475110,0.31998425,0.05831975,0.00327289,0.04381607,0.01074282,0.80685170,0.29362189,0.14948636
-1.80390195,1.25396384,0.36562890,0.06711644,0.00388578,0.05001377,0.01260477,0.92318108,0.33647208,0.17109216
-1.79789895,1.42783476,0.41514758,0.07689491,0.00458169,0.05675273,0.01474553,1.04996482,0.38304922,0.19460199
-1.79189595,1.61579918,0.46832029,0.08763681,0.00536497,0.06400415,0.01717679,1.18673733,0.43320485,0.21993431
-1.78589295,1.81695469,0.52482798,0.09930773,0.00623875,0.07172616,0.01990682,1.33278439,0.48669683,0.24696069
-1.77988994,2.03003661,0.58424770,0.11185429,0.00720468,0.07986319,0.02293943,1.48712743,0.54318398,0.27550307
-1.77388694,2.25340396,0.64605124,0.12520176,0.00826259,0.08834563,0.02627310,1.64851574,0.60222353,0.30533245
