energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.19059530,8.01761085,0.27180290,0.13472274,1.90472982,4.99703327,2.47468581,0.00000000,0.65125431,0.02175620
-3.18459230,8.11318504,0.26531258,0.13847116,1.92136734,5.11545460,2.45076374,0.00000000,0.64526748,0.02125630
-3.17858929,8.21859537,0.25800737,0.14212546,1.93655650,5.24731962,2.42419438,0.00000000,0.63866620,0.02073734
-3.17258629,8.33380722,0.25005018,0.14561776,1.95039253,5.39161880,2.39581803,0.00000000,0.63156905,0.02021175
-3.16658329,8.45840071,0.24160998,0.14887713,1.96292604,5.54700271,2.36642736,0.00000000,0.62407876,0.01969165
-3.16058029,8.59154893,0.23285726,0.15183150,1.97416008,5.71178969,2.33674355,0.00000000,0.61628066,0.01918840
-3.15457729,8.73201477,0.22395974,0.15440991,1.98405124,5.88398650,2.30739737,0.00000000,0.60824253,0.01871230
-3.14857429,8.87816635,0.21507831,0.15654502,1.99251440,6.06132115,2.27891572,0.00000000,0.60001582,0.01827223
-3.14257129,9.02800997,0.20636343,0.15817567,1.99943055,6.24128691,2.25171339,0.00000000,0.59163779,0.01787543
-3.13656828,9.17923864,0.19795196,0.15924958,2.00465713,6.42119552,2.22609007,0.00000000,0.58313454,0.01752733
-3.13056528,9.32929357,0.18996457,0.15972588,2.00803992,6.59823778,2.20223200,0.00000000,0.57452438,0.01723144
-3.12456228,9.47543564,0.18250366,0.15957741,2.00942568,6.76954873,2.18021781,0.00000000,0.56582127,0.01698937
-3.11855928,9.61482333,0.17565190,0.15879276,2.00867469,6.93227525,2.16002764,0.00000000,0.55703812,0.01680088
-3.11255628,9.74459380,0.16947128,0.15737778,2.00567233,7.08364318,2.14155493,0.00000000,0.54818949,0.01666396
-3.10655328,9.86194353,0.16400277,0.15535667,2.00033911,7.22102183,2.12462004,0.00000000,0.53929372,0.01657508
-3.10055028,9.96420574,0.15926642,0.15277243,1.99263853,7.34198347,2.10898495,0.00000000,0.53037418,0.01652934
-3.09454727,10.04892164,0.15526199,0.14968674,1.98258263,7.44435617,2.09436846,0.00000000,0.52145969,0.01652080
-3.08854427,10.11390365,0.15197002,0.14617924,1.97023488,7.52626852,2.08046124,0.00000000,0.51258416,0.01654272
-3.08254127,10.15728885,0.14935325,0.14234617,1.95571058,7.58618521,2.06694034,0.00000000,0.50378547,0.01658789
-3.07653827,10.17758182,0.14735844,0.13829852,1.93917498,7.62293315,2.05348279,0.00000000,0.49510388,0.01664892
-3.07053527,10.17368624,0.14591849,0.13415966,1.92083928,7.63571789,2.03977809,0.00000000,0.48658001,0.01671852
-3.06453227,10.14492552,0.14495482,0.13006256,1.90095509,7.62413078,2.02553927,0.00000000,0.47825278,0.01678982
-3.05852926,10.09105253,0.14437990,0.12614662,1.87980758,7.58814727,2.01051260,0.00000000,0.47015728,0.01685654
-3.05252626,10.01224921,0.14410000,0.12255438,1.85770787,7.52811729,1.99448558,0.00000000,0.46232306,0.01691326
-3.04652326,9.90911676,0.14401800,0.11942787,1.83498484,7.44474852,1.97729343,0.00000000,0.45477267,0.01695552
-3.04052026,9.78265715,0.14403621,0.11690505,1.81197683,7.33908342,1.95882368,0.00000000,0.44752073,0.01697999
-3.03451726,9.63424666,0.14405910,0.11511612,1.78902327,7.21247097,1.93901902,0.00000000,0.44057354,0.01698451
-3.02851426,9.46560227,0.14399597,0.11417993,1.76645636,7.06653389,1.91787807,0.00000000,0.43392919,0.01696807
-3.02251126,9.27874130,0.14376332,0.11420057,1.74459296,6.90313195,1.89545420,0.00000000,0.42757802,0.01693081
-3.01650825,9.07593502,0.14328701,0.11526407,1.72372648,6.72432212,1.87185215,0.00000000,0.42150351,0.01687392
-3.01050525,8.85965675,0.14250401,0.11743545,1.70411898,6.53231600,1.84722254,0.00000000,0.41568330,0.01679950
-3.00450225,8.63252504,0.14136373,0.12075609,1.68599323,6.32943497,1.82175426,0.00000000,0.41009031,0.01671038
-2.99849925,8.39724287,0.13982896,0.12524153,1.66952495,6.11806380,1.79566496,0.00000000,0.40469370,0.01660996
-2.99249625,8.15653377,0.13787626,0.13087973,1.65483534,5.90060316,1.76918982,0.00000000,0.39945978,0.01650193
-2.98649325,7.91307631,0.13549583,0.13763001,1.64198403,5.67942181,1.74256902,0.00000000,0.39435255,0.01639009
-2.98049025,7.66943851,0.13269105,0.14542252,1.63096286,5.45680945,1.71603456,0.00000000,0.38933402,0.01627809
-2.97448724,7.42801410,0.12947740,0.15415855,1.62169092,5.23493122,1.68979669,0.00000000,0.38436427,0.01616921
-2.96848424,7.19096279,0.12588112,0.16371166,1.61401123,5.01578507,1.66403113,0.00000000,0.37940128,0.01606616
-2.96248124,6.96015687,0.12193756,0.17392954,1.60768978,4.80116327,1.63886733,0.00000000,0.37440063,0.01597087
-2.95647824,6.73713635,0.11768923,0.18463689,1.60241712,4.59261945,1.61437889,0.00000000,0.36931527,0.01588441
-2.95047524,6.52307495,0.11318385,0.19563909,1.59781331,4.39144242,1.59057656,0.00000000,0.36409536,0.01580684
-2.94447224,6.31875861,0.10847229,0.20672670,1.59343622,4.19863793,1.56740456,0.00000000,0.35868843,0.01573720
-2.93846923,6.12457825,0.10360658,0.21768071,1.58879351,4.01491924,1.54474051,0.00000000,0.35303988,0.01567352
-2.93246623,5.94053732,0.09863816,0.22827845,1.58335819,3.84070718,1.52239937,0.00000000,0.34709396,0.01561284
-2.92646323,5.76627455,0.09361623,0.23829988,1.57658752,3.67613978,1.50014116,0.00000000,0.34079520,0.01555140
-2.92046023,5.60110130,0.08858653,0.24753421,1.56794463,3.52109139,1.47768254,0.00000000,0.33409041,0.01548470
-2.91445723,5.44405216,0.08359032,0.25578656,1.55692233,3.37520055,1.45471152,0.00000000,0.32693102,0.01540778
-2.90845423,5.29394689,0.07866371,0.26288439,1.54306802,3.23790555,1.43090488,0.00000000,0.31927579,0.01531542
-2.90245123,5.14946112,0.07383738,0.26868352,1.52600880,3.10848628,1.40594729,0.00000000,0.31109373,0.01520236
-2.89644822,5.00920280,0.06913653,0.27307352,1.50547562,2.98611056,1.37955143,0.00000000,0.30236700,0.01506358
-2.89044522,4.87179096,0.06458111,0.27598215,1.48132523,2.86988301,1.35147774,0.00000000,0.29309372,0.01489454
-2.88444222,4.73593355,0.06018625,0.27737881,1.45355904,2.75889450,1.32155321,0.00000000,0.28329041,0.01469140
-2.87843922,4.60050077,0.05596290,0.27727673,1.42233775,2.65227007,1.28968785,0.00000000,0.27299394,0.01445122
-2.87243622,4.46459101,0.05191849,0.27573390,1.38799098,2.54921339,1.25588824,0.00000000,0.26226291,0.01417216
-2.86643322,4.32758650,0.04805767,0.27285264,1.35102140,2.44904625,1.22026734,0.00000000,0.25117823,0.01385355
-2.86043022,4.18919663,0.04438303,0.26877785,1.31210277,2.35124143,1.18305002,0.00000000,0.23984298,0.01349599
-2.85442721,4.04948734,0.04089576,0.26369398,1.27207199,2.25544814,1.14457403,0.00000000,0.22838141,0.01310137
-2.84842421,3.90889562,0.03759622,0.25782080,1.23191506,2.16150917,1.10528625,0.00000000,0.21693724,0.01267284
-2.84242121,3.76822880,0.03448441,0.25140815,1.19274743,2.06946963,1.06573435,0.00000000,0.20567117,0.01221471
-2.83641821,3.62864905,0.03156031,0.24472982,1.15578906,1.97957710,1.02655410,0.00000000,0.19475778,0.01173238
-2.83041521,3.49164375,0.02882407,0.23807668,1.12233499,1.89227379,0.98845273,0.00000000,0.18438203,0.01123210
-2.82441221,3.35898319,0.02627614,0.23174934,1.09372214,1.80818116,0.95218905,0.00000000,0.17473522,0.01072084
-2.81840920,3.23266710,0.02391724,0.22605047,1.07129310,1.72807789,0.91855079,0.00000000,0.16601081,0.01020606
-2.81240620,3.11486196,0.02174829,0.22127698,1.05635800,1.65287219,0.88833009,0.00000000,0.15840003,0.00969545
-2.80640320,3.00783115,0.01977024,0.21771225,1.05015523,1.58356952,0.86229780,0.00000000,0.15208754,0.00919674
-2.80040020,2.91386015,0.01798387,0.21561853,1.05381207,1.52123671,0.84117745,0.00000000,0.14724705,0.00871745
-2.79439720,2.83517881,0.01638961,0.21522974,1.06830620,1.46696370,0.82561962,0.00000000,0.14403718,0.00826463
-2.78839420,2.77388318,0.01498730,0.21674477,1.09442907,1.42182395,0.81617758,0.00000000,0.14259739,0.00784473
-2.78239120,2.73185872,0.01377595,0.22032140,1.13275220,1.38683445,0.81328492,0.00000000,0.14304424,0.00746335
-2.77638819,2.71070731,0.01275363,0.22607104,1.18359728,1.36291651,0.81723582,0.00000000,0.14546790,0.00712512
-2.77038519,2.71167979,0.01191723,0.23405436,1.24701128,1.35085801,0.82816873,0.00000000,0.14992894,0.00683356
-2.76438219,2.73561623,0.01126242,0.24427797,1.32274743,1.35127835,0.84605399,0.00000000,0.15645548,0.00659100
-2.75837919,2.78289553,0.01078351,0.25669227,1.41025301,1.36459658,0.87068601,0.00000000,0.16504082,0.00639852
-2.75237619,2.85339621,0.01047342,0.27119060,1.50866485,1.39100397,0.90168032,0.00000000,0.17564141,0.00625592
-2.74637319,2.94646985,0.01032369,0.28760969,1.61681329,1.43044149,0.93847595,0.00000000,0.18817547,0.00616175
-2.74037019,3.06092832,0.01032444,0.30573164,1.73323497,1.48258314,0.98034324,0.00000000,0.20252224,0.00611337
-2.73436718,3.19504607,0.01046448,0.32528736,1.85619479,1.54682584,1.02639706,0.00000000,0.21852188,0.00610700
-2.72836418,3.34657778,0.01073135,0.34596144,1.98371711,1.62228643,1.07561543,0.00000000,0.23597632,0.00613788
-2.72236118,3.51279187,0.01111139,0.36739855,2.11362554,1.70780626,1.12686301,0.00000000,0.25465095,0.00620037
-2.71635818,3.69051934,0.01158991,0.38921113,2.24359076,1.80196385,1.17891897,0.00000000,0.27427735,0.00628814
-2.71035518,3.87621742,0.01215130,0.41098823,2.37118520,1.90309549,1.23050848,0.00000000,0.29455701,0.00639436
-2.70435218,4.06604648,0.01277922,0.43230536,2.49394288,2.00932395,1.28033676,0.00000000,0.31516622,0.00651188
-2.69834917,4.25595842,0.01345673,0.45273500,2.60942275,2.11859468,1.32712477,0.00000000,0.33576185,0.00663344
-2.69234617,4.44179425,0.01416657,0.47185752,2.71527338,2.22871897,1.36964503,0.00000000,0.35598820,0.00675190
-2.68634317,4.61938788,0.01489134,0.48927207,2.80929664,2.33742312,1.40675657,0.00000000,0.37548459,0.00686038
-2.68034017,4.78467309,0.01561374,0.50460721,2.88950805,2.44240222,1.43743748,0.00000000,0.39389361,0.00695253
-2.67433717,4.93379019,0.01631687,0.51753078,2.95419164,2.54137727,1.46081392,0.00000000,0.41086981,0.00702261
-2.66833417,5.06318895,0.01698446,0.52775874,3.00194697,2.63215365,1.47618451,0.00000000,0.42608848,0.00706571
-2.66233117,5.16972417,0.01760119,0.53506263,3.03172676,2.71267938,1.48303908,0.00000000,0.43925433,0.00707781
-2.65632816,5.25074081,0.01815290,0.53927543,3.04286342,2.78110092,1.48107120,0.00000000,0.45010963,0.00705591
-2.65032516,5.30414565,0.01862692,0.54029552,3.03508375,2.83581473,1.47018401,0.00000000,0.45844172,0.00699805
-2.64432216,5.32846308,0.01901230,0.53808870,3.00851117,2.87551278,1.45048922,0.00000000,0.46408928,0.00690333
-2.63831916,5.32287304,0.01930000,0.53268825,2.96365579,2.89922013,1.42229956,0.00000000,0.46694742,0.00677188
-2.63231616,5.28723019,0.01948312,0.52419290,2.90139266,2.90632330,1.38611504,0.00000000,0.46697114,0.00660485
-2.62631316,5.22206349,0.01955700,0.51276308,2.82292964,2.89658836,1.34260382,0.00000000,0.46417713,0.00640428
-2.62031016,5.12855674,0.01951937,0.49861537,2.72976619,2.87016791,1.29257862,0.00000000,0.45864377,0.00617301
-2.61430715,5.00851089,0.01937031,0.48201560,2.62364502,2.82759670,1.23696976,0.00000000,0.45050930,0.00591457
-2.60830415,4.86428976,0.01911232,0.46327079,2.50649879,2.76977611,1.17679598,0.00000000,0.43996823,0.00563301
-2.60230115,4.69875129,0.01875016,0.44272034,2.38039383,2.69794796,1.11313434,0.00000000,0.42726611,0.00533280
-2.59629815,4.51516706,0.01829075,0.42072663,2.24747335,2.61365871,1.04709031,0.00000000,0.41269284,0.00501861
-2.59029515,4.31713286,0.01774298,0.39766567,2.10990193,2.51871533,0.97976912,0.00000000,0.39657475,0.00469526
-2.58429215,4.10847348,0.01711743,0.37391778,1.96981347,2.41513449,0.91224936,0.00000000,0.37926572,0.00436749
-2.57828914,3.89314499,0.01642609,0.34985886,1.82926385,2.30508690,0.84555960,0.00000000,0.36113768,0.00403992
-2.57228614,3.67513737,0.01568208,0.32585239,1.69018990,2.19083874,0.78065847,0.00000000,0.34257077,0.00371689
-2.56628314,3.45838061,0.01489923,0.30224229,1.55437524,2.07469229,0.71841875,0.00000000,0.32394352,0.00340240
-2.56028014,3.24665681,0.01409180,0.27934697,1.42342383,1.95892750,0.65961541,0.00000000,0.30562331,0.00310003
-2.55427714,3.04352040,0.01327405,0.25745448,1.29874113,1.84574660,0.60491778,0.00000000,0.28795743,0.00281294
-2.54827414,2.85222851,0.01245998,0.23681895,1.18152286,1.73722322,0.55488541,0.00000000,0.27126495,0.00254379
-2.54227114,2.67568280,0.01166293,0.21765818,1.07275090,1.63525746,0.50996750,0.00000000,0.25582965,0.00229476
-2.53626813,2.51638356,0.01089539,0.20015248,0.97319556,1.54153813,0.47050536,0.00000000,0.24189414,0.00206757
-2.53026513,2.37639683,0.01016867,0.18444453,0.88342356,1.45751280,0.43673743,0.00000000,0.22965529,0.00186351
-2.52426213,2.25733435,0.00949279,0.17064027,0.80381047,1.38436631,0.40880631,0.00000000,0.21926106,0.00168345
-2.51825913,2.16034624,0.00887631,0.15881054,0.73455695,1.32300785,0.38676729,0.00000000,0.21080872,0.00152790
-2.51225613,2.08612566,0.00832625,0.14899350,0.67570736,1.27406646,0.37059792,0.00000000,0.20434454,0.00139705
-2.50625313,2.03492442,0.00784806,0.14119753,0.62717009,1.23789465,0.36020804,0.00000000,0.19986477,0.00129086
-2.50025013,2.00657855,0.00744567,0.13540449,0.58873841,1.21457932,0.35544988,0.00000000,0.19731792,0.00120905
-2.49424712,2.00054206,0.00712155,0.13157319,0.56011107,1.20395929,0.35612788,0.00000000,0.19660821,0.00115118
-2.48824412,2.01592762,0.00687680,0.12964290,0.54091189,1.20564819,0.36200789,0.00000000,0.19760004,0.00111669
-2.48224112,2.05155208,0.00671134,0.12953683,0.53070775,1.21906173,0.37282549,0.00000000,0.20012337,0.00110492
-2.47623812,2.10598523,0.00662401,0.13116534,0.52902430,1.24344790,0.38829311,0.00000000,0.20397970,0.00111515
-2.47023512,2.17759981,0.00661277,0.13442879,0.53535919,1.27791879,0.40810601,0.00000000,0.20894867,0.00114661
-2.46423212,2.26462098,0.00667487,0.13922011,0.54919246,1.32148281,0.43194679,0.00000000,0.21479483,0.00119847
-2.45822911,2.36517336,0.00680704,0.14542675,0.56999391,1.37307589,0.45948851,0.00000000,0.22127462,0.00126988
-2.45222611,2.47732421,0.00700555,0.15293214,0.59722759,1.43159056,0.49039630,0.00000000,0.22814311,0.00135992
-2.44622311,2.59912124,0.00726644,0.16161671,0.63035340,1.49590181,0.52432768,0.00000000,0.23516045,0.00146759
-2.44022011,2.72862395,0.00758550,0.17135820,0.66882614,1.56488904,0.56093160,0.00000000,0.24209781,0.00159181
-2.43421711,2.86392789,0.00795841,0.18203165,0.71209238,1.63745333,0.59984636,0.00000000,0.24874261,0.00173136
-2.42821411,3.00318142,0.00838069,0.19350893,0.75958555,1.71252987,0.64069680,0.00000000,0.25490288,0.00188490
-2.42221111,3.14459518,0.00884774,0.20565787,0.81071999,1.78909541,0.68309094,0.00000000,0.26041069,0.00205090
-2.41620810,3.28644479,0.00935476,0.21834135,0.86488452,1.86617122,0.72661657,0.00000000,0.26512455,0.00222762
-2.41020510,3.42706796,0.00989671,0.23141624,0.92143619,1.94282183,0.77083805,0.00000000,0.26893079,0.00241314
-2.40420210,3.56485723,0.01046820,0.24473249,0.97969515,2.01815070,0.81529397,0.00000000,0.27174389,0.00260529
-2.39819910,3.69825030,0.01106342,0.25813246,1.03894112,2.09129368,0.85949585,0.00000000,0.27350587,0.00280168
-2.39219610,3.82571967,0.01167606,0.27145071,1.09841220,2.16141151,0.90292852,0.00000000,0.27418488,0.00299973
-2.38619310,3.94576369,0.01229924,0.28451430,1.15730667,2.22768262,0.94505233,0.00000000,0.27377296,0.00319664
-2.38019010,4.05690089,0.01292548,0.29714378,1.21478797,2.28929745,0.98530757,0.00000000,0.27228348,0.00338948
-2.37418709,4.15766923,0.01354668,0.30915483,1.26999325,2.34545538,1.02312118,0.00000000,0.26974801,0.00357522
-2.36818409,4.24663158,0.01415418,0.32036077,1.32204545,2.39536522,1.05791566,0.00000000,0.26621320,0.00375077
-2.36218109,4.32238826,0.01473884,0.33057569,1.37006866,2.43824987,1.08912025,0.00000000,0.26173759,0.00391307
-2.35617809,4.38359679,0.01529118,0.33961822,1.41320637,2.47335533,1.11618376,0.00000000,0.25638861,0.00405916
-2.35017509,4.42899853,0.01580159,0.34731593,1.45064197,2.49996423,1.13858885,0.00000000,0.25023993,0.00418627
-2.34417209,4.45745117,0.01626052,0.35350993,1.48162065,2.51741308,1.15586708,0.00000000,0.24336913,0.00429187
-2.33816908,4.46796561,0.01665878,0.35805970,1.50547170,2.52511276,1.16761396,0.00000000,0.23585596,0.00437376
-2.33216608,4.45974495,0.01698784,0.36084785,1.52163024,2.52257088,1.17350343,0.00000000,0.22778096,0.00443016
-2.32616308,4.43222358,0.01724013,0.36178444,1.52965711,2.50941484,1.17330092,0.00000000,0.21922466,0.00445974
-2.32016008,4.38510354,0.01740932,0.36081080,1.52925616,2.48541398,1.16687418,0.00000000,0.21026716,0.00446169
-2.31415708,4.31838583,0.01749065,0.35790260,1.52028767,2.45049946,1.15420153,0.00000000,0.20098804,0.00443571
-2.30815408,4.23239430,0.01748117,0.35307187,1.50277732,2.40478027,1.13537663,0.00000000,0.19146659,0.00438208
-2.30215108,4.12779009,0.01737992,0.34636789,1.47692008,2.34855432,1.11060973,0.00000000,0.18178217,0.00430162
-2.29614807,4.00557529,0.01718815,0.33787703,1.44307870,2.28231338,1.08022506,0.00000000,0.17201467,0.00419566
-2.29014507,3.86708488,0.01690935,0.32772118,1.40177673,2.20674150,1.04465442,0.00000000,0.16224488,0.00406601
-2.28414207,3.71396678,0.01654930,0.31605515,1.35368626,2.12270643,1.00442710,0.00000000,0.15255483,0.00391494
-2.27813907,3.54815044,0.01611597,0.30306291,1.29961090,2.03124426,0.96015675,0.00000000,0.14302790,0.00374503
-2.27213607,3.37180515,0.01561943,0.28895292,1.24046472,1.93353782,0.91252543,0.00000000,0.13374876,0.00355919
-2.26613307,3.18728969,0.01507162,0.27395275,1.17724785,1.83088956,0.86226572,0.00000000,0.12480301,0.00336048
-2.26013007,2.99709537,0.01448610,0.25830309,1.11101999,1.72469016,0.81014160,0.00000000,0.11627663,0.00315208
-2.25412706,2.80378489,0.01387768,0.24225158,1.04287265,1.61638419,0.75692877,0.00000000,0.10825511,0.00293720
-2.24812406,2.60992949,0.01326212,0.22604655,0.97390130,1.50743412,0.70339535,0.00000000,0.10082245,0.00271897
-2.24212106,2.41804690,0.01265569,0.20993092,0.90517851,1.39928430,0.65028346,0.00000000,0.09405985,0.00250038
-2.23611806,2.23054237,0.01207475,0.19413659,0.83772874,1.29332619,0.59829248,0.00000000,0.08804436,0.00228420
-2.23011506,2.04965493,0.01153536,0.17887924,0.77250578,1.19086610,0.54806442,0.00000000,0.08284729,0.00207296
-2.22411206,1.87741042,0.01105281,0.16435404,0.71037330,1.09309657,0.50017174,0.00000000,0.07853263,0.00186886
-2.21810905,1.71558254,0.01064128,0.15073193,0.65208891,1.00107202,0.45510794,0.00000000,0.07515535,0.00167378
-2.21210605,1.56566283,0.01031341,0.13815694,0.59829200,0.91568946,0.41328091,0.00000000,0.07275976,0.00148923
-2.20610305,1.42883971,0.01007995,0.12674427,0.54949533,0.83767432,0.37500910,0.00000000,0.07137786,0.00131638
-2.20010005,1.30598662,0.00994951,0.11657921,0.50608035,0.76757164,0.34052028,0.00000000,0.07102781,0.00115604
-2.19409705,1.19765888,0.00992825,0.10771693,0.46829595,0.70574227,0.30995271,0.00000000,0.07171250,0.00100870
-2.18809405,1.10409840,0.01001968,0.10018285,0.43626037,0.65236395,0.28335842,0.00000000,0.07341835,0.00087456
-2.18209105,1.02524562,0.01022452,0.09397381,0.40996591,0.60743669,0.26070828,0.00000000,0.07611429,0.00075352
-2.17608804,0.96075748,0.01054064,0.08905967,0.38928606,0.57079200,0.24189846,0.00000000,0.07975112,0.00064528
-2.17008504,0.91003054,0.01096299,0.08538542,0.37398460,0.54210529,0.22675804,0.00000000,0.08426118,0.00054933
-2.16408204,0.87222819,0.01148367,0.08287366,0.36372644,0.52091107,0.21505742,0.00000000,0.08955849,0.00046501
-2.15807904,0.84631116,0.01209208,0.08142739,0.35808977,0.50662024,0.20651726,0.00000000,0.09553936,0.00039155
-2.15207604,0.83107029,0.01277509,0.08093305,0.35657929,0.49853909,0.20081768,0.00000000,0.10208356,0.00032808
-2.14607304,0.82516108,0.01351729,0.08126369,0.35864017,0.49588950,0.19760767,0.00000000,0.10905604,0.00027372
-2.14007004,0.82713912,0.01430138,0.08228236,0.36367272,0.49782991,0.19651439,0.00000000,0.11630925,0.00022755
-2.13406703,0.83549608,0.01510857,0.08384544,0.37104730,0.50347681,0.19715233,0.00000000,0.12368603,0.00018865
-2.12806403,0.84869543,0.01591900,0.08580615,0.38011946,0.51192625,0.19913217,0.00000000,0.13102298,0.00015616
-2.12206103,0.86520762,0.01671229,0.08801797,0.39024499,0.52227510,0.20206936,0.00000000,0.13815437,0.00012924
-2.11605803,0.88354404,0.01746810,0.09033793,0.40079463,0.53364165,0.20559212,0.00000000,0.14491632,0.00010711
-2.11005503,0.90228919,0.01816665,0.09262990,0.41116827,0.54518530,0.20934901,0.00000000,0.15115125,0.00008906
-2.10405203,0.92013064,0.01878930,0.09476758,0.42080827,0.55612482,0.21301573,0.00000000,0.15671240,0.00007444
-2.09804902,0.93588596,0.01931908,0.09663729,0.42921154,0.56575488,0.21630124,0.00000000,0.16146824,0.00006268
-2.09204602,0.94852624,0.01974119,0.09814040,0.43594032,0.57346049,0.21895299,0.00000000,0.16530662,0.00005327
-2.08604302,0.95719551,0.02004345,0.09919538,0.44063102,0.57872893,0.22076116,0.00000000,0.16813856,0.00004577
-2.08004002,0.96122562,0.02021660,0.09973942,0.44300121,0.58115893,0.22156183,0.00000000,0.16990130,0.00003982
-2.07403702,0.96014625,0.02025460,0.09972956,0.44285423,0.58046686,0.22123903,0.00000000,0.17056082,0.00003509
-2.06803402,0.95368969,0.02015475,0.09914325,0.44008159,0.57648970,0.21972558,0.00000000,0.17011339,0.00003134
-2.06203102,0.94179042,0.01991778,0.09797845,0.43466274,0.56918484,0.21700274,0.00000000,0.16858634,0.00002834
-2.05602801,0.92457952,0.01954772,0.09625311,0.42666264,0.55862673,0.21309867,0.00000000,0.16603779,0.00002592
-2.05002501,0.90237425,0.01905177,0.09400421,0.41622684,0.54500056,0.20808576,0.00000000,0.16255563,0.00002396
-2.04402201,0.87566322,0.01843998,0.09128637,0.40357468,0.52859324,0.20207695,0.00000000,0.15825548,0.00002236
-2.03801901,0.84508783,0.01772493,0.08816992,0.38899048,0.50978214,0.19522118,0.00000000,0.15327799,0.00002104
-2.03201601,0.81142064,0.01692129,0.08473882,0.37281353,0.48902199,0.18769809,0.00000000,0.14778545,0.00001995
-2.02601301,0.77554162,0.01604533,0.08108824,0.35542679,0.46683043,0.17971216,0.00000000,0.14195778,0.00001907
-2.02001001,0.73841292,0.01511445,0.07732201,0.33724518,0.44377281,0.17148657,0.00000000,0.13598824,0.00001839
-2.01400700,0.70105332,0.01414669,0.07354998,0.31870352,0.42044678,0.16325675,0.00000000,0.13007877,0.00001790
-2.00800400,0.66451272,0.01316020,0.06988547,0.30024470,0.39746697,0.15526406,0.00000000,0.12443526,0.00001761
-2.00200100,0.62984769,0.01217285,0.06644267,0.28230836,0.37545047,0.14774947,0.00000000,0.11926276,0.00001754
-1.99599800,0.59809839,0.01120181,0.06333431,0.26532040,0.35500306,0.14094768,0.00000000,0.11476078,0.00001772
-1.98999500,0.57026723,0.01026322,0.06066942,0.24968344,0.33670686,0.13508139,0.00000000,0.11111876,0.00001815
-1.98399200,0.54729965,0.00937192,0.05855126,0.23576854,0.32110913,0.13035623,0.00000000,0.10851174,0.00001889
-1.97798899,0.53006690,0.00854127,0.05707555,0.22390810,0.30871251,0.12695596,0.00000000,0.10709630,0.00001994
-1.97198599,0.51935088,0.00778302,0.05632878,0.21438998,0.29996664,0.12503835,0.00000000,0.10700683,0.00002133
-1.96598299,0.51583089,0.00710724,0.05638683,0.20745292,0.29526097,0.12473140,0.00000000,0.10835203,0.00002309
-1.95997999,0.52007217,0.00652232,0.05731366,0.20328305,0.29491873,0.12613028,0.00000000,0.11121189,0.00002523
-1.95397699,0.53251592,0.00603500,0.05916024,0.20201147,0.29919187,0.12929460,0.00000000,0.11563499,0.00002776
-1.94797399,0.55347088,0.00565042,0.06196358,0.20371279,0.30825694,0.13424640,0.00000000,0.12163626,0.00003069
-1.94197099,0.58310623,0.00537225,0.06574594,0.20840460,0.32221171,0.14096866,0.00000000,0.12919528,0.00003401
-1.93596798,0.62144596,0.00520275,0.07051423,0.21604777,0.34107259,0.14940445,0.00000000,0.13825510,0.00003772
-1.92996498,0.66836484,0.00514286,0.07625952,0.22654754,0.36477290,0.15945685,0.00000000,0.14872184,0.00004179
-1.92396198,0.72358620,0.00519235,0.08295682,0.23975553,0.39316199,0.17098960,0.00000000,0.16046496,0.00004620
-1.91795898,0.78668194,0.00534979,0.09056510,0.25547248,0.42600553,0.18382863,0.00000000,0.17331850,0.00005089
-1.91195598,0.85707509,0.00561271,0.09902761,0.27345195,0.46298696,0.19776459,0.00000000,0.18708318,0.00005584
-1.90595298,0.93404536,0.00597760,0.10827248,0.29340495,0.50371050,0.21255624,0.00000000,0.20152958,0.00006097
-1.89994997,1.01673807,0.00643994,0.11821373,0.31500551,0.54770582,0.22793505,0.00000000,0.21640231,0.00006623
-1.89394697,1.10417673,0.00699423,0.12875263,0.33789719,0.59443459,0.24361060,0.00000000,0.23142521,0.00007153
-1.88794397,1.19527936,0.00763405,0.13977950,0.36170051,0.64329890,0.25927703,0.00000000,0.24630747,0.00007682
-1.88194097,1.28887863,0.00835204,0.15117577,0.38602118,0.69365175,0.27462032,0.00000000,0.26075063,0.00008201
-1.87593797,1.38374545,0.00913998,0.16281646,0.41045903,0.74480935,0.28932610,0.00000000,0.27445609,0.00008701
-1.86993497,1.47861561,0.00998883,0.17457286,0.43461726,0.79606507,0.30308805,0.00000000,0.28713321,0.00009176
-1.86393197,1.57221877,0.01088885,0.18631542,0.45811194,0.84670471,0.31561631,0.00000000,0.29850735,0.00009617
-1.85792896,1.66330881,0.01182965,0.19791665,0.48058135,0.89602258,0.32664586,0.00000000,0.30832788,0.00010019
-1.85192596,1.75069459,0.01280040,0.20925403,0.50169472,0.94333795,0.33594436,0.00000000,0.31637567,0.00010375
-1.84592296,1.83326987,0.01378993,0.22021267,0.52116026,0.98801110,0.34331933,0.00000000,0.32246976,0.00010680
-1.83991996,1.91004118,0.01478694,0.23068772,0.53873183,1.02945848,0.34862421,0.00000000,0.32647295,0.00010931
-1.83391696,1.98015240,0.01578021,0.24058637,0.55421426,1.06716621,0.35176318,0.00000000,0.32829614,0.00011125
-1.82791396,2.04290512,0.01675876,0.24982931,0.56746686,1.10070143,0.35269443,0.00000000,0.32790101,0.00011262
