energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.02251126,0.85900073,0.00010402,0.39445308,0.58168580,0.31241666,0.00007151,0.12392957,0.09083117,0.09698975
-3.01650825,0.79448065,0.00009304,0.36744185,0.54440743,0.28773900,0.00006380,0.11508031,0.08347752,0.08912863
-3.01050525,0.73358017,0.00008262,0.34196336,0.50934824,0.26441247,0.00005653,0.10672550,0.07651243,0.08161423
-3.00450225,0.67660006,0.00007284,0.31813187,0.47668153,0.24254579,0.00004974,0.09892318,0.06997750,0.07450268
-2.99849925,0.62377763,0.00006376,0.29604178,0.44655192,0.22222327,0.00004347,0.09171999,0.06390534,0.06783932
-2.99249625,0.57528128,0.00005542,0.27576388,0.41906873,0.20350338,0.00003773,0.08515014,0.05831924,0.06165831
-2.98649325,0.53120684,0.00004782,0.25734230,0.39430047,0.18641802,0.00003251,0.07923471,0.05323297,0.05598261
-2.98049025,0.49157594,0.00004097,0.24079216,0.37227046,0.17097242,0.00002782,0.07398140,0.04865100,0.05082424
-2.97448724,0.45633637,0.00003486,0.22609808,0.35295409,0.15714577,0.00002364,0.06938453,0.04456885,0.04618485
-2.96848424,0.42536456,0.00002945,0.21321380,0.33627768,0.14489251,0.00001995,0.06542555,0.04097373,0.04205659
-2.96248124,0.39847004,0.00002471,0.20206277,0.32211909,0.13414418,0.00001671,0.06207381,0.03784538,0.03842313
-2.95647824,0.37540178,0.00002060,0.19253977,0.31031019,0.12481187,0.00001390,0.05928779,0.03515713,0.03526095
-2.95047524,0.35585616,0.00001707,0.18451362,0.30064090,0.11678912,0.00001148,0.05701650,0.03287705,0.03254065
-2.94447224,0.33948641,0.00001406,0.17783071,0.29286484,0.10995518,0.00000942,0.05520121,0.03096925,0.03022846
-2.93846923,0.32591308,0.00001154,0.17231940,0.28670638,0.10417855,0.00000767,0.05377730,0.02939530,0.02828780
-2.93246623,0.31473536,0.00000944,0.16779488,0.28186864,0.09932068,0.00000620,0.05267633,0.02811560,0.02668076
-2.92646323,0.30554272,0.00000774,0.16406462,0.27804239,0.09523971,0.00000498,0.05182802,0.02709082,0.02536972
-2.92046023,0.29792660,0.00000637,0.16093391,0.27491521,0.09179415,0.00000397,0.05116238,0.02628334,0.02431878
-2.91445723,0.29149177,0.00000532,0.15821142,0.27218076,0.08884635,0.00000314,0.05061160,0.02565857,0.02349519
-2.90845423,0.28586695,0.00000454,0.15571449,0.26954774,0.08626573,0.00000247,0.05011194,0.02518621,0.02287069
-2.90245123,0.28071439,0.00000402,0.15327407,0.26674807,0.08393162,0.00000193,0.04960527,0.02484143,0.02242271
-2.89644822,0.27573810,0.00000374,0.15073894,0.26354414,0.08173560,0.00000150,0.04904052,0.02460584,0.02213538
-2.89044522,0.27069054,0.00000368,0.14797926,0.25973474,0.07958346,0.00000117,0.04837469,0.02446839,0.02200046
-2.88444222,0.26537752,0.00000385,0.14488914,0.25515955,0.07739645,0.00000091,0.04757368,0.02442598,0.02201803
-2.87843922,0.25966125,0.00000425,0.14138834,0.24970196,0.07511211,0.00000072,0.04661265,0.02448402,0.02219701
-2.87243622,0.25346146,0.00000488,0.13742291,0.24329028,0.07268443,0.00000058,0.04547621,0.02465660,0.02255543
-2.86643322,0.24675471,0.00000577,0.13296496,0.23589721,0.07008355,0.00000049,0.04415811,0.02496662,0.02312052
-2.86043022,0.23957181,0.00000693,0.12801144,0.22753783,0.06729491,0.00000046,0.04266081,0.02544553,0.02392846
-2.85442721,0.23199371,0.00000839,0.12258209,0.21826612,0.06431800,0.00000047,0.04099468,0.02613298,0.02502400
-2.84842421,0.22414592,0.00001018,0.11671684,0.20817037,0.06116479,0.00000053,0.03917700,0.02707612,0.02645966
-2.84242121,0.21619182,0.00001234,0.11047253,0.19736759,0.05785783,0.00000066,0.03723083,0.02832876,0.02829478
-2.83641821,0.20832502,0.00001491,0.10391938,0.18599737,0.05442821,0.00000086,0.03518377,0.02995026,0.03059419
-2.83041521,0.20076122,0.00001791,0.09713718,0.17421537,0.05091348,0.00000117,0.03306664,0.03200427,0.03342672
-2.82441221,0.19372981,0.00002140,0.09021157,0.16218680,0.04735554,0.00000162,0.03091219,0.03455734,0.03686337
-2.81840920,0.18746544,0.00002539,0.08323038,0.15008020,0.04379870,0.00000224,0.02875387,0.03767731,0.04097533
-2.81240620,0.18220005,0.00002994,0.07628023,0.13806166,0.04028785,0.00000309,0.02662468,0.04143181,0.04583185
-2.80640320,0.17815540,0.00003505,0.06944368,0.12628983,0.03686693,0.00000426,0.02455620,0.04588660,0.05149795
-2.80040020,0.17553659,0.00004075,0.06279663,0.11491174,0.03357773,0.00000583,0.02257781,0.05110416,0.05803223
-2.79439720,0.17452662,0.00004704,0.05640648,0.10405969,0.03045894,0.00000794,0.02071599,0.05714236,0.06548469
-2.78839420,0.17528218,0.00005392,0.05033066,0.09384910,0.02754563,0.00001074,0.01899402,0.06405348,0.07389480
-2.78239120,0.17793099,0.00006137,0.04461587,0.08437740,0.02486904,0.00001442,0.01743168,0.07188362,0.08328992
-2.77638819,0.18257059,0.00006935,0.03929776,0.07572398,0.02245674,0.00001925,0.01604531,0.08067257,0.09368412
-2.77038519,0.18926881,0.00007781,0.03440106,0.06795091,0.02033311,0.00002550,0.01484796,0.09045431,0.10507770
-2.76438219,0.19806580,0.00008669,0.02994021,0.06110460,0.01852009,0.00003357,0.01384975,0.10125819,0.11745728
-2.75837919,0.20897779,0.00009591,0.02592028,0.05521796,0.01703820,0.00004387,0.01305834,0.11311081,0.13079680
-2.75237619,0.22200227,0.00010536,0.02233806,0.05031314,0.01590773,0.00005696,0.01247953,0.12603861,0.14505929
-2.74637319,0.23712462,0.00011493,0.01918347,0.04640450,0.01515011,0.00007344,0.01211792,0.14007125,0.16019953
-2.74037019,0.25432591,0.00012451,0.01644091,0.04350185,0.01478936,0.00009406,0.01197761,0.15524553,0.17616754
-2.73436718,0.27359152,0.00013396,0.01409072,0.04161355,0.01485351,0.00011965,0.01206293,0.17160985,0.19291280
-2.72836418,0.29492043,0.00014316,0.01211056,0.04074955,0.01537604,0.00015117,0.01237909,0.18922890,0.21038907
-2.72236118,0.31833448,0.00015196,0.01047669,0.04092408,0.01639723,0.00018972,0.01293283,0.20818846,0.22855951
-2.71635818,0.34388741,0.00016025,0.00916512,0.04215797,0.01796526,0.00023650,0.01373292,0.22859986,0.24740201
-2.71035518,0.37167295,0.00016791,0.00815262,0.04448041,0.02013714,0.00029286,0.01479059,0.25060384,0.26691421
-2.70435218,0.40183152,0.00017485,0.00741755,0.04793018,0.02297936,0.00036024,0.01611978,0.27437348,0.28711804
-2.69834917,0.43455504,0.00018098,0.00694044,0.05255609,0.02656803,0.00044020,0.01773721,0.30011570,0.30806334
-2.69234617,0.47008923,0.00018626,0.00670452,0.05841688,0.03098881,0.00053437,0.01966232,0.32807111,0.32983028
-2.68634317,0.50873309,0.00019067,0.00669595,0.06558031,0.03633612,0.00064443,0.02191695,0.35851193,0.35253023
-2.68034017,0.55083509,0.00019423,0.00690397,0.07412153,0.04271201,0.00077212,0.02452485,0.39173760,0.37630482
-2.67433717,0.59678600,0.00019699,0.00732087,0.08412086,0.05022435,0.00091912,0.02751099,0.42806812,0.40132314
-2.66833417,0.64700817,0.00019904,0.00794187,0.09566085,0.05898450,0.00108706,0.03090071,0.46783502,0.42777692
-2.66233117,0.70194145,0.00020050,0.00876485,0.10882287,0.06910434,0.00127749,0.03471865,0.51137014,0.45587367
-2.65632816,0.76202601,0.00020155,0.00979001,0.12368330,0.08069285,0.00149175,0.03898764,0.55899242,0.48582810
-2.65032516,0.82768259,0.00020238,0.01101947,0.14030930,0.09385210,0.00173097,0.04372738,0.61099313,0.51785200
-2.64432216,0.89929080,0.00020321,0.01245681,0.15875458,0.10867287,0.00199601,0.04895320,0.66762008,0.55214299
-2.63831916,0.97716626,0.00020431,0.01410653,0.17905505,0.12522998,0.00228738,0.05467470,0.72906146,0.58887253
-2.63231616,1.06153766,0.00020595,0.01597353,0.20122471,0.14357745,0.00260519,0.06089456,0.79542990,0.62817387
-2.62631316,1.15252450,0.00020842,0.01806253,0.22525187,0.16374368,0.00294911,0.06760740,0.86674771,0.67013047
-2.62031016,1.25011682,0.00021201,0.02037752,0.25109586,0.18572679,0.00331833,0.07479881,0.94293390,0.71476533
-2.61430715,1.35415773,0.00021703,0.02292118,0.27868441,0.20949046,0.00371155,0.08244465,1.02379378,0.76203204
-2.60830415,1.46432977,0.00022375,0.02569431,0.30791179,0.23496022,0.00412692,0.09051056,1.10901174,0.81180780
-2.60230115,1.58014591,0.00023247,0.02869528,0.33863784,0.26202073,0.00456209,0.09895181,1.19814782,0.86388901
-2.59629815,1.70094574,0.00024343,0.03191955,0.37068800,0.29051395,0.00501419,0.10771348,1.29063832,0.91798959
-2.59029515,1.82589743,0.00025686,0.03535916,0.40385426,0.32023855,0.00547988,0.11673090,1.38580081,0.97374221
-2.58429215,1.95400546,0.00027297,0.03900234,0.43789715,0.35095064,0.00595538,0.12593054,1.48284338,1.03070259
-2.57828914,2.08412418,0.00029192,0.04283316,0.47254873,0.38236586,0.00643655,0.13523111,1.58087809,1.08835660
-2.57228614,2.21497698,0.00031383,0.04683125,0.50751639,0.41416299,0.00691896,0.14454500,1.67893813,1.14612996
-2.56628314,2.34518033,0.00033879,0.05097169,0.54248756,0.44598897,0.00739797,0.15377996,1.77599827,1.20340037
-2.56028014,2.47327228,0.00036685,0.05522490,0.57713505,0.47746527,0.00786883,0.16284093,1.87099784,1.25951136
-2.55427714,2.59774422,0.00039802,0.05955680,0.61112297,0.50819545,0.00832678,0.17163208,1.96286544,1.31378758
-2.54827414,2.71707515,0.00043228,0.06392900,0.64411304,0.53777383,0.00876716,0.18005885,2.05054464,1.36555094
-2.54227114,2.82976728,0.00046956,0.06829922,0.67577122,0.56579481,0.00918549,0.18803003,2.13301968,1.41413702
-2.53626813,2.93438178,0.00050979,0.07262184,0.70577432,0.59186273,0.00957760,0.19545980,2.20934032,1.45891127
-2.53026513,3.02957367,0.00055286,0.07684863,0.73381664,0.61560186,0.00993971,0.20226962,2.27864508,1.49928448
-2.52426213,3.11412473,0.00059866,0.08092961,0.75961632,0.63666615,0.01026851,0.20838996,2.34018212,1.53472708
-2.51825913,3.18697339,0.00064707,0.08481403,0.78292133,0.65474846,0.01056121,0.21376185,2.39332706,1.56478193
-2.51225613,3.24724082,0.00069797,0.08845153,0.80351490,0.66958889,0.01081564,0.21833810,2.43759728,1.58907514
-2.50625313,3.29425237,0.00075128,0.09179329,0.82122028,0.68098184,0.01103026,0.22208429,2.47266230,1.60732491
-2.50025013,3.32755376,0.00080691,0.09479329,0.83590463,0.68878170,0.01120417,0.22497944,2.49835006,1.61934791
-2.49424712,3.34692162,0.00086484,0.09740952,0.84748204,0.69290680,0.01133715,0.22701631,2.51464886,1.62506334
-2.48824412,3.35236799,0.00092507,0.09960515,0.85591538,0.69334151,0.01142962,0.22820140,2.52170506,1.62449439
-2.48224112,3.34413879,0.00098765,0.10134960,0.86121707,0.69013652,0.01148262,0.22855462,2.51981661,1.61776726
-2.47623812,3.32270621,0.00105270,0.10261946,0.86344852,0.68340717,0.01149776,0.22810863,2.50942278,1.60510761
-2.47023512,3.28875519,0.00112038,0.10339917,0.86271839,0.67333000,0.01147716,0.22690785,2.49109022,1.58683468
-2.46423212,3.24316462,0.00119093,0.10368154,0.85917947,0.66013767,0.01142340,0.22500722,2.46549592,1.56335312
-2.45822911,3.18698354,0.00126460,0.10346795,0.85302435,0.64411239,0.01133938,0.22247075,2.43340753,1.53514269
-2.45222611,3.12140314,0.00134174,0.10276834,0.84447990,0.62557826,0.01122829,0.21936972,2.39566161,1.50274624
-2.44622311,3.04772555,0.00142271,0.10160082,0.83380074,0.60489267,0.01109348,0.21578089,2.35314033,1.46675602
-2.44022011,2.96733002,0.00150786,0.09999114,0.82126179,0.58243728,0.01093836,0.21178448,2.30674747,1.42779893
-2.43421711,2.88163793,0.00159759,0.09797186,0.80715021,0.55860867,0.01076629,0.20746210,2.25738425,1.38652080
-2.42821411,2.79207742,0.00169224,0.09558128,0.79175704,0.53380927,0.01058053,0.20289474,2.20592573,1.34357054
-2.42221111,2.70004881,0.00179209,0.09286233,0.77536868,0.50843862,0.01038411,0.19816070,2.15319859,1.29958419
-2.41620810,2.60689208,0.00189735,0.08986122,0.75825867,0.48288536,0.01017978,0.19333378,2.09996083,1.25516972
-2.41020510,2.51385710,0.00200810,0.08662612,0.74068003,0.45752016,0.00996994,0.18848154,2.04688411,1.21089287
-2.40420210,2.42207790,0.00212427,0.08320588,0.72285855,0.43268969,0.00975659,0.18366384,1.99453933,1.16726458
-2.39819910,2.33255144,0.00224562,0.07964874,0.70498712,0.40871169,0.00954132,0.17893162,1.94338585,1.12473039
-2.39219610,2.24612168,0.00237168,0.07600116,0.68722159,0.38587137,0.00932530,0.17432605,1.89376474,1.08366223
-2.38619310,2.16346921,0.00250177,0.07230687,0.66967813,0.36441882,0.00910926,0.16987799,1.84589636,1.04435288
-2.38019010,2.08510676,0.00263494,0.06860604,0.65243227,0.34456762,0.00889359,0.16560783,1.79988212,1.00701323
-2.37418709,2.01138032,0.00277001,0.06493467,0.63551969,0.32649436,0.00867832,0.16152568,1.75571063,0.97177247
-2.36818409,1.94247576,0.00290554,0.06132417,0.61893862,0.31033897,0.00846320,0.15763195,1.71326766,0.93868114
-2.36218109,1.87843037,0.00303985,0.05780119,0.60265382,0.29620568,0.00824779,0.15391819,1.67234971,0.90771698
-2.35617809,1.81914856,0.00317109,0.05438758,0.58660178,0.28416448,0.00803155,0.15036828,1.63268038,0.87879310
-2.35017509,1.76442105,0.00329722,0.05110058,0.57069710,0.27425281,0.00781385,0.14695982,1.59392913,0.85176832
-2.34417209,1.71394640,0.00341608,0.04795308,0.55483947,0.26647735,0.00759414,0.14366573,1.55573128,0.82645910
-2.33816908,1.66735397,0.00352550,0.04495408,0.53892113,0.26081592,0.00737197,0.14045586,1.51770860,0.80265250
-2.33216608,1.62422731,0.00362330,0.04210909,0.52283432,0.25721914,0.00714706,0.13729875,1.47948961,0.78011980
-2.32616308,1.58412697,0.00370738,0.03942073,0.50647844,0.25561205,0.00691936,0.13416327,1.44072862,0.75862999
-2.32016008,1.54661176,0.00377584,0.03688922,0.48976651,0.25589551,0.00668910,0.13102014,1.40112276,0.73796268
-2.31415708,1.51125791,0.00382699,0.03451287,0.47263077,0.25794758,0.00645675,0.12784337,1.36042639,0.71791998
-2.30815408,1.47767531,0.00385947,0.03228860,0.45502708,0.26162470,0.00622311,0.12461133,1.31846233,0.69833676
-2.30215108,1.44552058,0.00387227,0.03021233,0.43693799,0.26676308,0.00598922,0.12130770,1.27512945,0.67908906
-2.29614807,1.41450661,0.00386479,0.02827929,0.41837446,0.27318012,0.00575635,0.11792205,1.23040660,0.66010032
-2.29014507,1.38440868,0.00383690,0.02648438,0.39937609,0.28067622,0.00552600,0.11445016,1.18435275,0.64134524
-2.28414207,1.35506715,0.00378890,0.02482229,0.38001004,0.28903691,0.00529979,0.11089398,1.13710363,0.62285132
-2.27813907,1.32638711,0.00372156,0.02328771,0.36036866,0.29803553,0.00507944,0.10726147,1.08886510,0.60469798
-2.27213607,1.29833527,0.00363608,0.02187538,0.34056607,0.30743636,0.00486670,0.10356598,1.03990391,0.58701356
-2.26613307,1.27093469,0.00353410,0.02058011,0.32073385,0.31699847,0.00466328,0.09982564,0.99053620,0.56997024
-2.26013007,1.24425769,0.00341755,0.01939681,0.30101614,0.32647993,0.00447084,0.09606248,0.94111468,0.55377735
-2.25412706,1.21841762,0.00328870,0.01832045,0.28156438,0.33564254,0.00429087,0.09230143,0.89201484,0.53867319
-2.24812406,1.19355980,0.00315000,0.01734602,0.26253193,0.34425696,0.00412473,0.08856932,0.84362113,0.52491590
-2.24212106,1.16985218,0.00300405,0.01646845,0.24406880,0.35210777,0.00397356,0.08489391,0.79631356,0.51277363
-2.23611806,1.14747598,0.00285347,0.01568260,0.22631681,0.35899867,0.00383827,0.08130278,0.75045528,0.50251431
-2.23011506,1.12661662,0.00270087,0.01498320,0.20940517,0.36475722,0.00371955,0.07782253,0.70638158,0.49439555
-2.22411206,1.10745508,0.00254873,0.01436477,0.19344686,0.36923911,0.00361785,0.07447786,0.66439068,0.48865473
-2.21810905,1.09015988,0.00239934,0.01382167,0.17853564,0.37233164,0.00353338,0.07129094,0.62473635,0.48549982
-2.21210605,1.07487968,0.00225474,0.01334804,0.16474400,0.37395623,0.00346611,0.06828077,0.58762266,0.48510082
-2.20610305,1.06173658,0.00211668,0.01293779,0.15212193,0.37406981,0.00341579,0.06546278,0.55320065,0.48758247
-2.20010005,1.05082010,0.00198657,0.01258465,0.14069640,0.37266499,0.00338194,0.06284850,0.52156700,0.49301792
-2.19409705,1.04218184,0.00186546,0.01228217,0.13047178,0.36976899,0.00336391,0.06044539,0.49276434,0.50142386
-2.18809405,1.03583097,0.00175404,0.01202375,0.12143077,0.36544136,0.00336082,0.05825676,0.46678315,0.51275704
-2.18209105,1.03173051,0.00165265,0.01180270,0.11353604,0.35977056,0.00337161,0.05628184,0.44356494,0.52691224
-2.17608804,1.02979447,0.00156128,0.01161228,0.10673225,0.35286965,0.00339506,0.05451588,0.42300646,0.54372184
-2.17008504,1.02988617,0.00147963,0.01144575,0.10094854,0.34487119,0.00342974,0.05295039,0.40496464,0.56295693
-2.16408204,1.03181761,0.00140712,0.01129649,0.09610113,0.33592172,0.00347408,0.05157342,0.38926222,0.58432996
-2.15807904,1.03535029,0.00134295,0.01115799,0.09209625,0.32617600,0.00352635,0.05036994,0.37569364,0.60749897
-2.15207604,1.04019739,0.00128617,0.01102404,0.08883293,0.31579133,0.00358466,0.04932220,0.36403117,0.63207318
-2.14607304,1.04602764,0.00123570,0.01088874,0.08620591,0.30492223,0.00364700,0.04841023,0.35403105,0.65762004
-2.14007004,1.05247061,0.00119038,0.01074659,0.08410833,0.29371568,0.00371125,0.04761229,0.34543964,0.68367346
-2.13406703,1.05912375,0.00114906,0.01059264,0.08243428,0.28230710,0.00377520,0.04690544,0.33799925,0.70974310
-2.12806403,1.06556078,0.00111061,0.01042254,0.08108115,0.27081720,0.00383659,0.04626600,0.33145385,0.73532453
-2.12206103,1.07134142,0.00107398,0.01023260,0.07995170,0.25934990,0.00389316,0.04567019,0.32555437,0.75991003
-2.11605803,1.07602220,0.00103821,0.01001989,0.07895578,0.24799110,0.00394268,0.04509460,0.32006356,0.78299975
-2.11005503,1.07916794,0.00100250,0.00978230,0.07801183,0.23680849,0.00398300,0.04451678,0.31476047,0.80411298
-2.10405203,1.08036357,0.00096617,0.00951855,0.07704799,0.22585222,0.00401211,0.04391570,0.30944435,0.82279925
-2.09804902,1.07922600,0.00092872,0.00922823,0.07600292,0.21515627,0.00402818,0.04327223,0.30393792,0.83864893
-2.09204602,1.07541538,0.00088982,0.00891177,0.07482630,0.20474043,0.00402963,0.04256956,0.29809012,0.85130312
-2.08604302,1.06864564,0.00084927,0.00857044,0.07347901,0.19461268,0.00401514,0.04179355,0.29177808,0.86046251
-2.08004002,1.05869368,0.00080706,0.00820627,0.07193305,0.18477185,0.00398374,0.04093298,0.28490845,0.86589504
-2.07403702,1.04540705,0.00076329,0.00782202,0.07017118,0.17521029,0.00393479,0.03997975,0.27741801,0.86744213
-2.06803402,1.02870983,0.00071818,0.00742105,0.06818638,0.16591647,0.00386804,0.03892897,0.26927354,0.86502334
-2.06203102,1.00860648,0.00067204,0.00700723,0.06598100,0.15687746,0.00378363,0.03777900,0.26047107,0.85863933
-2.05602801,0.98518366,0.00062527,0.00658486,0.06356591,0.14808095,0.00368206,0.03653135,0.25103442,0.84837317
-2.05002501,0.95860993,0.00057828,0.00615852,0.06095940,0.13951703,0.00356423,0.03519051,0.24101326,0.83438989
-2.04402201,0.92913340,0.00053154,0.00573298,0.05818605,0.13117947,0.00343137,0.03376378,0.23048055,0.81693435
-2.03801901,0.89707759,0.00048550,0.00531307,0.05527558,0.12306662,0.00328500,0.03226092,0.21952973,0.79632754
-2.03201601,0.86283548,0.00044059,0.00490361,0.05226160,0.11518185,0.00312692,0.03069385,0.20827146,0.77296143
-2.02601301,0.82686220,0.00039722,0.00450932,0.04918056,0.10753369,0.00295914,0.02907626,0.19683029,0.74729248
-2.02001001,0.78966643,0.00035575,0.00413477,0.04607053,0.10013558,0.00278381,0.02742323,0.18534117,0.71983405
-2.01400700,0.75180100,0.00031647,0.00378430,0.04297030,0.09300540,0.00260315,0.02575080,0.17394599,0.69114776
-2.00800400,0.71385271,0.00027963,0.00346203,0.03991840,0.08616477,0.00241943,0.02407567,0.16279021,0.66183418
-2.00200100,0.67643178,0.00024541,0.00317185,0.03695235,0.07963828,0.00223486,0.02241473,0.15201970,0.63252276
-1.99599800,0.64016116,0.00021392,0.00291740,0.03410796,0.07345261,0.00205159,0.02078482,0.14177773,0.60386140
-1.98999500,0.60566572,0.00018520,0.00270211,0.03141885,0.06763565,0.00187160,0.01920241,0.13220235,0.57650561
-1.98399200,0.57356171,0.00015926,0.00252925,0.02891598,0.06221567,0.00169671,0.01768335,0.12342392,0.55110748
-1.97798899,0.54444635,0.00013605,0.00240195,0.02662741,0.05722055,0.00152851,0.01624273,0.11556306,0.52830459
-1.97198599,0.51888786,0.00011547,0.00232322,0.02457804,0.05267712,0.00136836,0.01489469,0.10872884,0.50870877
-1.96598299,0.49741577,0.00009741,0.00229603,0.02278957,0.04861061,0.00121740,0.01365238,0.10301723,0.49289507
-1.95997999,0.48051174,0.00008170,0.00232331,0.02128040,0.04504423,0.00107648,0.01252788,0.09850984,0.48139078
-1.95397699,0.46860083,0.00006818,0.00240795,0.02006565,0.04199882,0.00094622,0.01153219,0.09527286,0.47466471
-1.94797399,0.46204320,0.00005668,0.00255286,0.01915718,0.03949266,0.00082701,0.01067528,0.09335615,0.47311688
-1.94197099,0.46112652,0.00004701,0.00276086,0.01856362,0.03754134,0.00071903,0.00996606,0.09279261,0.47706873
-1.93596798,0.46605891,0.00003900,0.00303472,0.01829041,0.03615768,0.00062226,0.00941246,0.09359757,0.48675395
-1.92996498,0.47696270,0.00003249,0.00337707,0.01833976,0.03535173,0.00053652,0.00902139,0.09576847,0.50231033
-1.92396198,0.49386919,0.00002730,0.00379030,0.01871069,0.03513073,0.00046152,0.00879881,0.09928458,0.52377275
-1.91795898,0.51671439,0.00002331,0.00427647,0.01939896,0.03549915,0.00039682,0.00874966,0.10410697,0.55106759
-1.91195598,0.54533623,0.00002037,0.00483720,0.02039700,0.03645860,0.00034197,0.00887779,0.11017868,0.58400896
-1.90595298,0.57947322,0.00001838,0.00547351,0.02169382,0.03800779,0.00029643,0.00918592,0.11742509,0.62229703
-1.89994997,0.61876492,0.00001724,0.00618567,0.02327498,0.04014234,0.00025965,0.00967544,0.12575457,0.66551857
-1.89394697,0.66275439,0.00001686,0.00697309,0.02512248,0.04285462,0.00023111,0.01034627,0.13505943,0.71315035
-1.88794397,0.71089282,0.00001718,0.00783413,0.02721474,0.04613339,0.00021029,0.01119668,0.14521723,0.76456513
-1.88194097,0.76254639,0.00001815,0.00876595,0.02952665,0.04996352,0.00019671,0.01222303,0.15609241,0.81904074
-1.87593797,0.81700551,0.00001970,0.00976446,0.03202969,0.05432547,0.00018995,0.01341957,0.16753826,0.87577204
-1.86993497,0.87349633,0.00002181,0.01082414,0.03469207,0.05919495,0.00018967,0.01477821,0.17939930,0.93388581
-1.86393197,0.93119449,0.00002445,0.01193803,0.03747912,0.06454236,0.00019557,0.01628833,0.19151393,0.99245822
-1.85792896,0.98924081,0.00002759,0.01309770,0.04035369,0.07033235,0.00020746,0.01793666,0.20371740,1.05053462
-1.85192596,1.04675861,0.00003119,0.01429329,0.04327673,0.07652350,0.00022520,0.01970712,0.21584501,1.10715120
-1.84592296,1.10287239,0.00003524,0.01551355,0.04620797,0.08306797,0.00024877,0.02158088,0.22773545,1.16135781
-1.83991996,1.15672722,0.00003970,0.01674601,0.04910675,0.08991142,0.00027822,0.02353641,0.23923424,1.21224144
-1.83391696,1.20750840,0.00004456,0.01797716,0.05193291,0.09699307,0.00031372,0.02554969,0.25019716,1.25894949
-1.82791396,1.25446085,0.00004976,0.01919272,0.05464784,0.10424608,0.00035551,0.02759447,0.26049359,1.30071209
-1.82191096,1.29690748,0.00005529,0.02037790,0.05721547,0.11159809,0.00040396,0.02964274,0.27000957,1.33686272
-1.81590795,1.33426616,0.00006110,0.02151780,0.05960336,0.11897220,0.00045956,0.03166520,0.27865067,1.36685637
-1.80990495,1.36606456,0.00006717,0.02259776,0.06178375,0.12628824,0.00052290,0.03363195,0.28634442,1.39028461
-1.80390195,1.39195238,0.00007344,0.02360382,0.06373449,0.13346425,0.00059471,0.03551314,0.29304225,1.40688686
-1.79789895,1.41171072,0.00007990,0.02452311,0.06543997,0.14041842,0.00067587,0.03727979,0.29872093,1.41655765
-1.79189595,1.42525791,0.00008653,0.02534435,0.06689182,0.14707115,0.00076736,0.03890458,0.30338340,1.41934932
-1.78589295,1.43265192,0.00009330,0.02605824,0.06808942,0.15334738,0.00087032,0.04036270,0.30705893,1.41547020
-1.77988994,1.43408899,0.00010022,0.02665790,0.06904026,0.15917893,0.00098602,0.04163263,0.30980268,1.40527830
-1.77388694,1.42989855,0.00010731,0.02713924,0.06976000,0.16450701,0.00111582,0.04269688,0.31169448,1.38927051
-1.76788394,1.42053463,0.00011462,0.02750125,0.07027233,0.16928448,0.00126120,0.04354270,0.31283695,1.36806796
-1.76188094,1.40656384,0.00012221,0.02774634,0.07060852,0.17347802,0.00142370,0.04416257,0.31335305,1.34239779
-1.75587794,1.38865040,0.00013018,0.02788047,0.07080673,0.17707003,0.00160489,0.04455464,0.31338284,1.31307204
-1.74987494,1.36753870,0.00013867,0.02791333,0.07091113,0.18006008,0.00180634,0.04472298,0.31307988,1.28096443
-1.74387194,1.34403374,0.00014784,0.02785836,0.07097074,0.18246599,0.00202953,0.04467768,0.31260699,1.24698563
-1.73786893,1.31898038,0.00015790,0.02773274,0.07103812,0.18432436,0.00227583,0.04443475,0.31213178,1.21205808
-1.73186593,1.29324174,0.00016908,0.02755731,0.07116799,0.18569064,0.00254641,0.04401589,0.31182189,1.17709097
-1.72586293,1.26767773,0.00018167,0.02735639,0.07141565,0.18663862,0.00284217,0.04344811,0.31184016,1.14295633
-1.71985993,1.24312429,0.00019598,0.02715759,0.07183552,0.18725942,0.00316369,0.04276313,0.31233991,1.11046697
-1.71385693,1.22037402,0.00021235,0.02699152,0.07247960,0.18766011,0.00351111,0.04199682,0.31346046,1.08035692
-1.70785393,1.20015890,0.00023116,0.02689144,0.07339612,0.18796186,0.00388411,0.04118837,0.31532312,1.05326500
-1.70185093,1.18313566,0.00025283,0.02689293,0.07462823,0.18829779,0.00428184,0.04037957,0.31802778,1.02972206
-1.69584792,1.16987421,0.00027778,0.02703347,0.07621305,0.18881067,0.00470289,0.03961392,0.32165026,1.01014220
-1.68984492,1.16084951,0.00030645,0.02735196,0.07818078,0.18965035,0.00514522,0.03893584,0.32624063,0.99481809
-1.68384192,1.15643703,0.00033932,0.02788824,0.08055422,0.19097122,0.00560619,0.03838981,0.33182243,0.98392074
-1.67783892,1.15691191,0.00037687,0.02868251,0.08334853,0.19292959,0.00608257,0.03801959,0.33839312,0.97750321
-1.67183592,1.16245153,0.00041957,0.02977473,0.08657129,0.19568108,0.00657056,0.03786749,0.34592548,0.97550843
-1.66583292,1.17314137,0.00046792,0.03120395,0.09022286,0.19937809,0.00706584,0.03797370,0.35437009,0.97778043
-1.65982991,1.18898358,0.00052241,0.03300752,0.09429703,0.20416723,0.00756367,0.03837563,0.36365884,0.98407858
