energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.17858929,4.17698215,0.54338295,2.18079491,0.00854501,0.17070710,0.10636260,1.25001511,0.00592305,1.04534748
-3.17258629,4.40073335,0.57335366,2.31853222,0.00892677,0.17815015,0.11029135,1.28164354,0.00613824,1.12531504
-3.16658329,4.62071801,0.60378190,2.45431235,0.00929409,0.18578773,0.11405461,1.31115718,0.00633891,1.20523614
-3.16058029,4.83408212,0.63431925,2.58660977,0.00964064,0.19346581,0.11759238,1.33810412,0.00652079,1.28400596
-3.15457729,5.03798541,0.66461377,2.71390776,0.00996013,0.20103144,0.12084764,1.36206044,0.00668012,1.36048895
-3.14857429,5.22968400,0.69432181,2.83474115,0.01024651,0.20833666,0.12376811,1.38264556,0.00681372,1.43355009
-3.14257129,5.40661535,0.72312016,2.94773987,0.01049415,0.21524257,0.12630804,1.39953756,0.00691906,1.50208824
-3.13656828,5.56648183,0.75071805,3.05167134,0.01069797,0.22162309,0.12842982,1.41248772,0.00699432,1.56507021
-3.13056528,5.70732924,0.77686828,3.14547981,0.01085366,0.22736868,0.13010550,1.42133355,0.00703842,1.62156399
-3.12456228,5.82761624,0.80137707,3.22832077,0.01095781,0.23238951,0.13131803,1.42600944,0.00705106,1.67076968
-3.11855928,5.92627129,0.82411179,3.29958855,0.01100803,0.23661808,0.13206217,1.42655449,0.00703268,1.71204661
-3.11255628,6.00273366,0.84500619,3.35893569,0.01100309,0.24001121,0.13234508,1.42311660,0.00698446,1.74493525
-3.10655328,6.05697622,0.86406281,3.40628284,0.01094295,0.24255109,0.13218652,1.41595261,0.00690827,1.76917285
-3.10055028,6.08950821,0.88135211,3.44181852,0.01082882,0.24424556,0.13161855,1.40542406,0.00680662,1.78470199
-3.09454727,6.10135727,0.89700846,3.46598838,0.01066313,0.24512736,0.13068485,1.39198856,0.00668252,1.79167145
-3.08854427,6.09403138,0.91122308,3.47947451,0.01044951,0.24525248,0.12943966,1.37618701,0.00653947,1.79042950
-3.08254127,6.06946196,0.92423408,3.48316542,0.01019270,0.24469772,0.12794628,1.35862697,0.00638128,1.78150980
-3.07653827,6.02993091,0.93631439,3.47811821,0.00989839,0.24355747,0.12627531,1.33996291,0.00621200,1.76561074
-3.07053527,5.97798484,0.94775795,3.46551472,0.00957315,0.24193982,0.12450263,1.32087420,0.00603582,1.74356919
-3.06453227,5.91634087,0.95886506,3.44661378,0.00922416,0.23996244,0.12270724,1.30204176,0.00585694,1.71633003
-3.05852926,5.84778840,0.96992774,3.42270195,0.00885911,0.23774814,0.12096906,1.28412452,0.00567948,1.68491304
-3.05252626,5.77509177,0.98121574,3.39504527,0.00848592,0.23542047,0.11936674,1.26773678,0.00550741,1.65037869
-3.04652326,5.70089843,0.99296422,3.36484423,0.00811264,0.23309964,0.11797560,1.25342752,0.00534447,1.61379445
-3.04052026,5.62765683,1.00536356,3.33319429,0.00774714,0.23089874,0.11686582,1.24166276,0.00519411,1.57620315
-3.03451726,5.55754757,1.01855192,3.30105362,0.00739704,0.22892068,0.11610085,1.23281154,0.00505947,1.53859463
-3.02851426,5.49243060,1.03261089,3.26921950,0.00706947,0.22725574,0.11573615,1.22713634,0.00494337,1.50188169
-3.02251126,5.43380999,1.04756424,3.23831414,0.00677098,0.22597994,0.11581829,1.22478826,0.00484828,1.46688112
-3.01650825,5.38281690,1.06337989,3.20878006,0.00650739,0.22515418,0.11638435,1.22580686,0.00477638,1.43429999
-3.01050525,5.34021023,1.07997462,3.18088488,0.00628371,0.22482417,0.11746168,1.23012472,0.00472953,1.40472735
-3.00450225,5.30639338,1.09722114,3.15473452,0.00610408,0.22502102,0.11906792,1.23757623,0.00470937,1.37863097
-2.99849925,5.28144487,1.11495699,3.13029341,0.00597170,0.22576241,0.12121132,1.24790984,0.00471729,1.35635853
-2.99249625,5.26515962,1.13299447,3.10741019,0.00588882,0.22705418,0.12389114,1.26080330,0.00475456,1.33814256
-2.98649325,5.25709774,1.15113098,3.08584696,0.00585673,0.22889221,0.12709834,1.27588061,0.00482227,1.32410814
-2.98049025,5.25663710,1.16915903,3.06530994,0.00587574,0.23126439,0.13081619,1.29273006,0.00492147,1.31428258
-2.97448724,5.26302646,1.18687537,3.04547982,0.00594521,0.23415259,0.13502099,1.31092226,0.00505312,1.30860609
-2.96848424,5.27543594,1.20408865,3.02603997,0.00606357,0.23753437,0.13968281,1.33002728,0.00521815,1.30694272
-2.96248124,5.29300240,1.22062535,3.00670093,0.00622837,0.24138456,0.14476613,1.34963028,0.00541748,1.30909100
-2.95647824,5.31486788,1.23633377,2.98722027,0.00643628,0.24567636,0.15023049,1.36934486,0.00565201,1.31479376
-2.95047524,5.34020989,1.25108602,2.96741698,0.00668319,0.25038217,0.15603104,1.38882374,0.00592266,1.32374700
-2.94447224,5.36826319,1.26477827,2.94718015,0.00696423,0.25547403,0.16211919,1.40776668,0.00623030,1.33560777
-2.93846923,5.39833329,1.27732939,2.92647205,0.00727387,0.26092371,0.16844311,1.42592524,0.00657582,1.35000115
-2.93246623,5.42980255,1.28867855,2.90532615,0.00760599,0.26670255,0.17494836,1.44310488,0.00696007,1.36652656
-2.92646323,5.46213005,1.29878199,2.88384059,0.00795402,0.27278112,0.18157853,1.45916424,0.00738387,1.38476385
-2.92046023,5.49484681,1.30760968,2.86216835,0.00831098,0.27912875,0.18827594,1.47401234,0.00784801,1.40427928
-2.91445723,5.52754789,1.31514202,2.84050485,0.00866972,0.28571309,0.19498247,1.48760382,0.00835323,1.42463187
-2.90845423,5.55988291,1.32136718,2.81907417,0.00902296,0.29249966,0.20164041,1.49993287,0.00890020,1.44538018
-2.90245123,5.59154638,1.32627910,2.79811482,0.00936352,0.29945159,0.20819341,1.51102637,0.00948957,1.46608967
-2.89644822,5.62226867,1.32987653,2.77786585,0.00968447,0.30652946,0.21458752,1.52093655,0.01012188,1.48634053
-2.89044522,5.65180848,1.33216291,2.75855406,0.00997926,0.31369135,0.22077211,1.52973374,0.01079759,1.50573579
-2.88444222,5.67994706,1.33314713,2.74038263,0.01024193,0.32089301,0.22670090,1.53749948,0.01151705,1.52390943
-2.87843922,5.70648400,1.33284490,2.72352162,0.01046725,0.32808825,0.23233279,1.54432034,0.01228045,1.54053398
-2.87243622,5.73123456,1.33128048,2.70810035,0.01065082,0.33522934,0.23763261,1.55028261,0.01308776,1.55532736
-2.86643322,5.75402781,1.32848845,2.69420168,0.01078922,0.34226751,0.24257166,1.55546793,0.01393870,1.56805816
-2.86043022,5.77470516,1.32451514,2.68185810,0.01088008,0.34915347,0.24712803,1.55995005,0.01483263,1.57854936
-2.85442721,5.79311874,1.31941954,2.67104945,0.01092214,0.35583784,0.25128671,1.56379261,0.01576845,1.58667988
-2.84842421,5.80912917,1.31327334,2.66170212,0.01091522,0.36227152,0.25503937,1.56704785,0.01674455,1.59238381
-2.84242121,5.82260247,1.30615997,2.65368963,0.01086026,0.36840596,0.25838402,1.56975630,0.01775864,1.59564752
-2.83641821,5.83340616,1.29817267,2.64683438,0.01075923,0.37419328,0.26132429,1.57194714,0.01880769,1.59650440
-2.83041521,5.84140462,1.28941150,2.64091066,0.01061502,0.37958640,0.26386872,1.57363933,0.01988781,1.59502793
-2.82441221,5.84645421,1.27997957,2.63564891,0.01043137,0.38453897,0.26602972,1.57484305,0.02099414,1.59132317
-2.81840920,5.84839863,1.26997861,2.63074109,0.01021268,0.38900538,0.26782264,1.57556168,0.02212085,1.58551734
-2.81240620,5.84706512,1.25950430,2.62584746,0.00996389,0.39294073,0.26926468,1.57579388,0.02326104,1.57775017
-2.80640320,5.84226216,1.24864157,2.62060451,0.00969032,0.39630094,0.27037392,1.57553576,0.02440678,1.56816440
-2.80040020,5.83377924,1.23746029,2.61463418,0.00939745,0.39904292,0.27116842,1.57478302,0.02554913,1.55689721
-2.79439720,5.82138888,1.22601168,2.60755412,0.00909084,0.40112494,0.27166543,1.57353292,0.02667821,1.54407291
-2.78839420,5.80485136,1.21432562,2.59898880,0.00877594,0.40250719,0.27188078,1.57178595,0.02778335,1.52979743
-2.78239120,5.78392173,1.20240913,2.58858111,0.00845796,0.40315247,0.27182843,1.56954709,0.02885324,1.51415467
-2.77638819,5.75835911,1.19024619,2.57600403,0.00814179,0.40302715,0.27152016,1.56682664,0.02987614,1.49720498
-2.77038519,5.72793741,1.17779875,2.56097187,0.00783190,0.40210217,0.27096545,1.56364047,0.03084011,1.47898555
-2.76438219,5.69245693,1.16500901,2.54325040,0.00753228,0.40035416,0.27017148,1.56000972,0.03173324,1.45951266
-2.75837919,5.65175589,1.15180276,2.52266553,0.00724641,0.39776661,0.26914322,1.55595988,0.03254400,1.43878535
-2.75237619,5.60572098,1.13809362,2.49910975,0.00697725,0.39433095,0.26788366,1.55151934,0.03326143,1.41679025
-2.74637319,5.55429612,1.12378779,2.47254607,0.00672723,0.39004752,0.26639400,1.54671739,0.03387548,1.39350703
-2.74037019,5.49748866,1.10878911,2.44300895,0.00649824,0.38492637,0.26467394,1.54158191,0.03437723,1.36891402
-2.73436718,5.43537253,1.09300423,2.41060231,0.00629170,0.37898777,0.26272196,1.53613678,0.03475914,1.34299371
-2.72836418,5.36808810,1.07634735,2.37549428,0.00610856,0.37226247,0.26053557,1.53039925,0.03501525,1.31573760
-2.72236118,5.29583869,1.05874458,2.33790921,0.00594931,0.36479162,0.25811161,1.52437747,0.03514134,1.28715023
-2.71635818,5.21888404,1.04013758,2.29811709,0.00581405,0.35662637,0.25544651,1.51806848,0.03513503,1.25725213
-2.71035518,5.13753145,1.02048644,2.25642115,0.00570249,0.34782723,0.25253658,1.51145682,0.03499589,1.22608167
-2.70435218,5.05212519,0.99977160,2.21314412,0.00561400,0.33846308,0.24937833,1.50451399,0.03472543,1.19369568
-2.69834917,4.96303523,0.97799511,2.16861415,0.00554758,0.32861007,0.24596877,1.49719906,0.03432708,1.16016912
-2.69234617,4.87064644,0.95518092,2.12315110,0.00550196,0.31835031,0.24230587,1.48946055,0.03380614,1.12559379
-2.68634317,4.77534911,0.93137466,2.07705414,0.00547553,0.30777059,0.23838900,1.48123960,0.03316964,1.09007635
-2.68034017,4.67753188,0.90664285,2.03059138,0.00546647,0.29696102,0.23421946,1.47247464,0.03242624,1.05373591
-2.67433717,4.57757795,0.88107173,1.98399226,0.00547269,0.28601388,0.22980109,1.46310738,0.03158603,1.01670140
-2.66833417,4.47586495,0.85476595,1.93744313,0.00549193,0.27502251,0.22514087,1.45309009,0.03066036,0.97910898
-2.66233117,4.37276892,0.82784718,1.89108640,0.00552177,0.26408052,0.22024967,1.44239383,0.02966162,0.94109959
-2.65632816,4.26867230,0.80045283,1.84502334,0.00555972,0.25328115,0.21514291,1.43101755,0.02860303,0.90281691
-2.65032516,4.16397559,0.77273491,1.79932034,0.00560329,0.24271692,0.20984122,1.41899737,0.02749845,0.86440581
-2.64432216,4.05911189,0.74485913,1.75401829,0.00565003,0.23247951,0.20437103,1.40641594,0.02636213,0.82601125
-2.63831916,3.95456351,0.71700418,1.70914454,0.00569767,0.22265979,0.19876513,1.39341113,0.02520851,0.78777771
-2.63231616,3.85087925,0.68936119,1.66472656,0.00574416,0.21334807,0.19306294,1.38018359,0.02405207,0.74984902
-2.62631316,3.74869110,0.66213324,1.62080652,0.00578780,0.20463430,0.18731075,1.36700282,0.02290706,0.71236863
-2.62031016,3.64872879,0.63553486,1.57745574,0.00582730,0.19660833,0.18156159,1.35421093,0.02178742,0.67547999
-2.61430715,3.55183082,0.60979129,1.53478805,0.00586186,0.18936003,0.17587498,1.34222405,0.02070651,0.63932708
-2.60830415,3.45895052,0.58513746,1.49297108,0.00589123,0.18297915,0.17031626,1.33153059,0.01967707,0.60405491
-2.60230115,3.37115602,0.56181641,1.45223458,0.00591575,0.17755490,0.16495573,1.32268651,0.01871096,0.56980969
-2.59629815,3.28962335,0.54007715,1.41287515,0.00593636,0.17317518,0.15986749,1.31630709,0.01781911,0.53673886
-2.59029515,3.21562196,0.52017177,1.37525673,0.00595461,0.16992536,0.15512789,1.31305550,0.01701135,0.50499057
-2.58429215,3.15049268,0.50235185,1.33980675,0.00597258,0.16788656,0.15081389,1.31362818,0.01629625,0.47471278
-2.57828914,3.09561840,0.48686398,1.30700774,0.00599287,0.16713353,0.14700105,1.31873740,0.01568105,0.44605178
-2.57228614,3.05238824,0.47394471,1.27738474,0.00601844,0.16773210,0.14376145,1.32909150,0.01517152,0.41915036
-2.56628314,3.02215639,0.46381477,1.25148899,0.00605253,0.16973630,0.14116154,1.34537339,0.01477181,0.39414544
-2.56028014,3.00619711,0.45667298,1.22987861,0.00609852,0.17318522,0.13925984,1.36821814,0.01448443,0.37116541
-2.55427714,3.00565787,0.45268985,1.21309714,0.00615974,0.17809984,0.13810493,1.39819034,0.01431009,0.35032726
-2.54827414,3.02151263,0.45200133,1.20165108,0.00623935,0.18447985,0.13773338,1.43576229,0.01424766,0.33173355
-2.54227114,3.05451739,0.45470285,1.19598745,0.00634013,0.19230086,0.13816811,1.48129381,0.01429418,0.31546947
-2.53626813,3.10517033,0.46084406,1.19647261,0.00646436,0.20151192,0.13941696,1.53501450,0.01444478,0.30160006
-2.53026513,3.17367846,0.47042455,1.20337341,0.00661364,0.21203382,0.14147181,1.59700941,0.01469277,0.29016777
-2.52426213,3.25993263,0.48339071,1.21684170,0.00678879,0.22375809,0.14430806,1.66720860,0.01502973,0.28119041
-2.51825913,3.36349243,0.49963421,1.23690296,0.00698972,0.23654704,0.14788471,1.74538125,0.01544558,0.27465972
-2.51225613,3.48358205,0.51899206,1.26344986,0.00721541,0.25023481,0.15214497,1.83113463,0.01592883,0.27054047
-2.50625313,3.61909758,0.54124844,1.29624094,0.00746385,0.26462964,0.15701746,1.92391817,0.01646676,0.26877033
-2.50025013,3.76862587,0.56613835,1.33490475,0.00773208,0.27951720,0.16241788,2.02303243,0.01704567,0.26926036
-2.49424712,3.93047464,0.59335306,1.37894919,0.00801622,0.29466505,0.16825126,2.12764291,0.01765126,0.27189617
-2.48824412,4.10271253,0.62254711,1.42777577,0.00831159,0.30982807,0.17441452,2.23679815,0.01826888,0.27653977
-2.48224112,4.28321807,0.65334676,1.48069813,0.00861279,0.32475474,0.18079952,2.34945154,0.01888395,0.28303197
-2.47623812,4.46973538,0.68535948,1.53696406,0.00891396,0.33919401,0.18729614,2.46448612,0.01948230,0.29119525
-2.47023512,4.65993476,0.71818430,1.59578001,0.00920886,0.35290250,0.19379568,2.58074140,0.02005050,0.30083705
-2.46423212,4.85147568,0.75142245,1.65633714,0.00949116,0.36565175,0.20019406,2.69704140,0.02057624,0.31175338
-2.45822911,5.04206974,0.78468795,1.71783764,0.00975462,0.37723532,0.20639503,2.81222275,0.02104860,0.32373258
-2.45222611,5.22954132,0.81761778,1.77952035,0.00999331,0.38747521,0.21231300,2.92516195,0.02145831,0.33655917
-2.44622311,5.41188351,0.84988113,1.84068467,0.01020186,0.39622759,0.21787560,3.03480089,0.02179794,0.35001771
-2.44022011,5.58730728,0.88118749,1.90071156,0.01037558,0.40338735,0.22302573,3.14016959,0.02206204,0.36389651
-2.43421711,5.75428221,0.91129313,1.95908121,0.01051071,0.40889148,0.22772305,3.24040552,0.02224719,0.37799122
-2.42821411,5.91156729,0.94000590,2.01538637,0.01060450,0.41272087,0.23194488,3.33476891,0.02235202,0.39210811
-2.42221111,6.05823088,0.96718807,2.06934119,0.01065532,0.41490079,0.23568652,3.42265340,0.02237708,0.40606705
-2.41620810,6.19365947,0.99275718,2.12078519,0.01066273,0.41549965,0.23896087,3.50359196,0.02232476,0.41970415
-2.41020510,6.31755496,1.01668494,2.16968230,0.01062749,0.41462639,0.24179746,3.57725794,0.02219905,0.43287398
-2.40420210,6.42992112,1.03899428,2.21611527,0.01055152,0.41242648,0.24424088,3.64346131,0.02200531,0.44545140
-2.39819910,6.53104007,1.05975471,2.26027562,0.01043781,0.40907673,0.24634872,3.70214057,0.02175001,0.45733287
-2.39219610,6.62143993,1.07907617,2.30244977,0.01029034,0.40477908,0.24818906,3.75335080,0.02144042,0.46843740
-2.38619310,6.70185544,1.09710185,2.34300181,0.01011392,0.39975371,0.24983764,3.79724856,0.02108432,0.47870694
-2.38019010,6.77318321,1.11400006,2.38235378,0.00991401,0.39423174,0.25137474,3.83407458,0.02068974,0.48810631
-2.37418709,6.83643382,1.12995566,2.42096416,0.00969655,0.38844766,0.25288200,3.86413520,0.02026464,0.49662270
-2.36818409,6.89268285,1.14516140,2.45930545,0.00946772,0.38263200,0.25443924,3.88778362,0.01981670,0.50426468
-2.36218109,6.94302292,1.15980937,2.49784158,0.00923381,0.37700424,0.25612134,3.90540205,0.01935313,0.51106079
-2.35617809,6.98851892,1.17408302,2.53700609,0.00900095,0.37176649,0.25799545,3.91738580,0.01888050,0.51705778
-2.35017509,7.03016820,1.18814996,2.57718180,0.00877500,0.36709779,0.26011842,3.92413015,0.01840461,0.52231842
-2.34417209,7.06886736,1.20215573,2.61868267,0.00856130,0.36314952,0.26253472,3.92602094,0.01793045,0.52691914
-2.33816908,7.10538693,1.21621886,2.66173850,0.00836465,0.36004178,0.26527488,3.92342914,0.01746218,0.53094743
-2.33216608,7.14035478,1.23042716,2.70648304,0.00818910,0.35786091,0.26835441,3.91670997,0.01700310,0.53449908
-2.32616308,7.17424871,1.24483550,2.75294579,0.00803793,0.35665821,0.27177337,3.90620625,0.01655575,0.53767550
-2.32016008,7.20739807,1.25946495,2.80104797,0.00791359,0.35644976,0.27551647,3.89225586,0.01612194,0.54058102
-2.31415708,7.23999416,1.27430333,2.85060256,0.00781771,0.35721729,0.27955386,3.87520255,0.01570289,0.54332043
-2.30815408,7.27210813,1.28930712,2.90131866,0.00775108,0.35891011,0.28384231,3.85540914,0.01529927,0.54599672
-2.30215108,7.30371526,1.30440446,2.95280979,0.00771372,0.36144789,0.28832701,3.83327211,0.01491138,0.54870913
-2.29614807,7.33472394,1.31949928,3.00460594,0.00770495,0.36472418,0.29294372,3.80923606,0.01453920,0.55155165
-2.29014507,7.36500718,1.33447616,3.05616894,0.00772347,0.36861064,0.29762121,3.78380682,0.01418250,0.55461183
-2.28414207,7.39443496,1.34920587,3.10691039,0.00776744,0.37296163,0.30228392,3.75756172,0.01384096,0.55797004
-2.27813907,7.42290493,1.36355120,3.15621174,0.00783465,0.37761922,0.30685475,3.73115571,0.01351423,0.56169905
-2.27213607,7.45036973,1.37737301,3.20344539,0.00792255,0.38241830,0.31125771,3.70532238,0.01320199,0.56586397
-2.26613307,7.47685889,1.39053601,3.24799621,0.00802844,0.38719172,0.31542052,3.68086885,0.01290399,0.57052238
-2.26013007,7.50249396,1.40291429,3.28928248,0.00814955,0.39177533,0.31927690,3.65866434,0.01262010,0.57572467
-2.25412706,7.52749561,1.41439617,3.32677532,0.00828314,0.39601266,0.32276853,3.63962205,0.01235034,0.58151429
-2.24812406,7.55218204,1.42488826,3.36001593,0.00842659,0.39975930,0.32584664,3.62467498,0.01209485,0.58792799
-2.24212106,7.57695864,1.43431858,3.38862982,0.00857750,0.40288663,0.32847301,3.61474633,0.01185393,0.59499587
-2.23611806,7.60229918,1.44263860,3.41233734,0.00873374,0.40528505,0.33062062,3.61071560,0.01162802,0.60274109
-2.23011506,7.62871948,1.44982418,3.43096035,0.00889348,0.40686645,0.33227371,3.61338206,0.01141766,0.61117927
-2.22411206,7.65674498,1.45587530,3.44442452,0.00905524,0.40756588,0.33342740,3.62342721,0.01122350,0.62031752
-2.21810905,7.68687395,1.46081477,3.45275746,0.00921788,0.40734252,0.33408693,3.64137829,0.01104626,0.63015306
-2.21210605,7.71953866,1.46468599,3.45608275,0.00938060,0.40617979,0.33426647,3.66757469,0.01088669,0.64067160
-2.20610305,7.75506665,1.46754980,3.45461046,0.00954288,0.40408471,0.33398778,3.70213942,0.01074557,0.65184542
-2.20010005,7.79364479,1.46948085,3.44862458,0.00970448,0.40108654,0.33327856,3.74495732,0.01062364,0.66363142
-2.19409705,7.83528842,1.47056360,3.43846841,0.00986536,0.39723473,0.33217086,3.79566147,0.01052159,0.67596929
-2.18809405,7.87981778,1.47088815,3.42452855,0.01002561,0.39259643,0.33069943,3.85362918,0.01044000,0.68877986
-2.18209105,7.92684366,1.47054631,3.40721867,0.01018538,0.38725346,0.32890023,3.91798808,0.01037933,0.70196398
-2.17608804,7.97576367,1.46962809,3.38696384,0.01034481,0.38129905,0.32680910,3.98763271,0.01033987,0.71540207
-2.17008504,8.02576997,1.46821881,3.36418647,0.01050399,0.37483441,0.32446070,4.06125122,0.01032172,0.72895439
-2.16408204,8.07586874,1.46639695,3.33929458,0.01066284,0.36796526,0.32188775,4.13736149,0.01032472,0.74246230
-2.15807904,8.12491082,1.46423298,3.31267284,0.01082112,0.36079854,0.31912055,4.21435533,0.01034847,0.75575050
-2.15207604,8.17163254,1.46178906,3.28467706,0.01097835,0.35343933,0.31618682,4.29054907,0.01039229,0.76863024
-2.14607304,8.21470490,1.45911968,3.25563198,0.01113382,0.34598807,0.31311178,4.36423840,0.01045520,0.78090350
-2.14007004,8.25278870,1.45627304,3.22583235,0.01128661,0.33853831,0.30991854,4.43375523,0.01053593,0.79236796
-2.13406703,8.28459307,1.45329303,3.19554689,0.01143555,0.33117487,0.30662856,4.49752400,0.01063291,0.80282254
-2.12806403,8.30893417,1.45022165,3.16502463,0.01157932,0.32397250,0.30326229,4.55411495,0.01074428,0.81207343
-2.12206103,8.32479099,1.44710150,3.13450268,0.01171647,0.31699515,0.29983980,4.60229208,0.01086794,0.81994008
-2.11605803,8.33135522,1.44397814,3.10421468,0.01184551,0.31029560,0.29638135,4.64105348,0.01100157,0.82626107
-2.11005503,8.32807236,1.44090207,3.07439903,0.01196494,0.30391563,0.29290793,4.66966248,0.01114266,0.83089950
-2.10405203,8.31467166,1.43793001,3.04530573,0.01207340,0.29788650,0.28944158,4.68766801,0.01128858,0.83374749
-2.09804902,8.29118325,1.43512544,3.01720136,0.01216968,0.29222983,0.28600550,4.69491375,0.01143664,0.83472978
-2.09204602,8.25794134,1.43255814,2.99037120,0.01225281,0.28695856,0.28262398,4.69153544,0.01158413,0.83380607
-2.08604302,8.21557323,1.43030279,2.96511826,0.01232212,0.28207818,0.27932215,4.67794705,0.01172842,0.83097202
-2.08004002,8.16497478,1.42843662,2.94175877,0.01237729,0.27758795,0.27612542,4.65481660,0.01186700,0.82625897
-2.07403702,8.10727353,1.42703623,2.92061447,0.01241837,0.27348215,0.27305891,4.62303298,0.01199755,0.81973223
-2.06803402,8.04378168,1.42617387,2.90200174,0.01244577,0.26975122,0.27014662,4.58366588,0.01211804,0.81148825
-2.06203102,7.97594143,1.42591319,2.88621827,0.01246025,0.26638282,0.26741064,4.53792068,0.01222672,0.80165071
-2.05602801,7.90526573,1.42630509,2.87352807,0.01246291,0.26336277,0.26487036,4.48709091,0.01232226,0.79036578
-2.05002501,7.83327770,1.42738362,2.86414567,0.01245512,0.26067583,0.26254172,4.43251054,0.01240372,0.77779691
-2.04402201,7.76145191,1.42916252,2.85822060,0.01243848,0.25830628,0.26043663,4.37550838,0.01247063,0.76411923
-2.03801901,7.69116066,1.43163244,2.85582324,0.01241474,0.25623846,0.25856256,4.31736674,0.01252299,0.74951408
-2.03201601,7.62362782,1.43475927,2.85693289,0.01238574,0.25445711,0.25692231,4.25928595,0.01256131,0.73416374
-2.02601301,7.55989242,1.43848354,2.86142923,0.01235336,0.25294760,0.25551407,4.20235611,0.01258660,0.71824660
-2.02001001,7.50078353,1.44272111,2.86908761,0.01231944,0.25169618,0.25433170,4.14753688,0.01260035,0.70193314
-2.01400700,7.44690702,1.44736505,2.87957879,0.01228576,0.25069005,0.25336520,4.09564552,0.01260452,0.68538252
-2.00800400,7.39864443,1.45228878,2.89247341,0.01225397,0.24991752,0.25260141,4.04735304,0.01260149,0.66874018
-2.00200100,7.35616300,1.45735004,2.90725104,0.01222561,0.24936807,0.25202479,4.00318773,0.01259402,0.65213618
-1.99599800,7.31943579,1.46239582,2.92331358,0.01220207,0.24903239,0.25161835,3.96354504,0.01258517,0.63568445
-1.98999500,7.28826985,1.46726770,2.94000246,0.01218461,0.24890254,0.25136455,3.92870250,0.01257822,0.61948274
-1.98399200,7.26234036,1.47180752,2.95661887,0.01217435,0.24897194,0.25124620,3.89883803,0.01257658,0.60361318
-1.97798899,7.24122834,1.47586289,2.97244608,0.01217231,0.24923549,0.25124720,3.87405019,0.01258372,0.58814344
-1.97198599,7.22445936,1.47929257,2.98677288,0.01217943,0.24968960,0.25135325,3.85437863,0.01260302,0.57312807
-1.96598299,7.21154118,1.48197113,2.99891706,0.01219659,0.25033220,0.25155219,3.83982355,0.01263770,0.55861022
-1.95997999,7.20199811,1.48379299,3.00824791,0.01222459,0.25116277,0.25183437,3.83036276,0.01269068,0.54462335
-1.95397699,7.19540053,1.48467556,3.01420673,0.01226423,0.25218226,0.25219255,3.82596560,0.01276451,0.53119295
-1.94797399,7.19138830,1.48456140,3.01632461,0.01231626,0.25339299,0.25262185,3.82660313,0.01286127,0.51833813
-1.94197099,7.18968749,1.48341952,3.01423673,0.01238139,0.25479852,0.25311931,3.83225427,0.01298248,0.50607311
-1.93596798,7.19011998,1.48124563,3.00769271,0.01246030,0.25640343,0.25368341,3.84290813,0.01312905,0.49440840
-1.92996498,7.19260638,1.47806169,2.99656284,0.01255360,0.25821304,0.25431351,3.85856272,0.01330125,0.48335188
-1.92396198,7.19716273,1.47391463,2.98083995,0.01266184,0.26023312,0.25500919,3.87922081,0.01349869,0.47290956
-1.91795898,7.20389192,1.46887450,2.96063715,0.01278545,0.26246946,0.25576958,3.90488347,0.01372031,0.46308624
-1.91195598,7.21297091,1.46303213,2.93618173,0.01292480,0.26492754,0.25659282,3.93554236,0.01396445,0.45388593
-1.90595298,7.22463492,1.45649649,2.90780553,0.01308012,0.26761199,0.25747556,3.97117132,0.01422885,0.44531213
-1.89994997,7.23915978,1.44939171,2.87593243,0.01325152,0.27052614,0.25841258,4.01171823,0.01451080,0.43736806
-1.89394697,7.25684345,1.44185393,2.84106345,0.01343903,0.27367151,0.25939657,4.05709769,0.01480717,0.43005664
-1.88794397,7.27798771,1.43402805,2.80376022,0.01364255,0.27704727,0.26041809,4.10718498,0.01511456,0.42338054
-1.88194097,7.30288069,1.42606434,2.76462721,0.01386195,0.28064970,0.26146564,4.16181175,0.01542940,0.41734197
-1.87593797,7.33178077,1.41811485,2.72429366,0.01409699,0.28447172,0.26252587,4.22076329,0.01574803,0.41194251
-1.86993497,7.36490207,1.41032983,2.68339547,0.01434745,0.28850233,0.26358392,4.28377766,0.01606692,0.40718275
-1.86393197,7.40240174,1.40285389,2.64255780,0.01461307,0.29272617,0.26462382,4.35054624,0.01638265,0.40306187
-1.85792896,7.44436906,1.39582207,2.60237864,0.01489359,0.29712315,0.26562891,4.42071548,0.01669210,0.39957703
-1.85192596,7.49081602,1.38935583,2.56341392,0.01518876,0.30166808,0.26658229,4.49388956,0.01699250,0.39672277
-1.84592296,7.54166955,1.38355899,2.52616435,0.01549832,0.30633046,0.26746722,4.56963344,0.01728148,0.39449022
-1.83991996,7.59676503,1.37851370,2.49106431,0.01582195,0.31107434,0.26826747,4.64747607,0.01755712,0.39286626
-1.83391696,7.65584123,1.37427671,2.45847295,0.01615927,0.31585839,0.26896760,4.72691355,0.01781798,0.39183269
-1.82791396,7.71853660,1.37087587,2.42866778,0.01650974,0.32063597,0.26955313,4.80741187,0.01806309,0.39136540
-1.82191096,7.78438733,1.36830741,2.40184070,0.01687261,0.32535559,0.27001064,4.88840950,0.01829192,0.39143361
-1.81590795,7.85282720,1.36653390,2.37809661,0.01724687,0.32996133,0.27032783,4.96931968,0.01850436,0.39199930
