energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.27463732,4.36880053,-4.36881168,0.42615193,-0.42615306,1.69683663,-1.69684176,0.02561500,-0.02561493,0.09876786,-0.09876844,0.28640513,-0.28640595,2.17216741,-2.17217203,0.02835915,-0.02835930,0.51511235,-0.51511397
-3.26863432,4.27696943,-4.27698130,0.42100096,-0.42100230,1.65128545,-1.65129095,0.02615552,-0.02615548,0.09588653,-0.09588711,0.28298860,-0.28298942,2.12932097,-2.12932573,0.02724743,-0.02724758,0.50921688,-0.50921859
-3.26263132,4.17767737,-4.17768970,0.41416532,-0.41416687,1.60269190,-1.60269767,0.02654040,-0.02654037,0.09287575,-0.09287633,0.27930809,-0.27930889,2.08383164,-2.08383643,0.02607992,-0.02608008,0.50232391,-0.50232567
-3.25662831,4.07268205,-4.07269460,0.40573604,-0.40573777,1.55191960,-1.55192551,0.02675998,-0.02675998,0.08978139,-0.08978196,0.27543599,-0.27543675,2.03653272,-2.03653742,0.02486917,-0.02486933,0.49455580,-0.49455761
-3.25062531,3.96378360,-3.96379613,0.39583320,-0.39583510,1.49984213,-1.49984806,0.02680796,-0.02680798,0.08665102,-0.08665157,0.27145023,-0.27145095,1.98825420,-1.98825870,0.02362772,-0.02362789,0.48604921,-0.48605104
-3.24462231,3.85278711,-3.85279939,0.38460565,-0.38460769,1.44732201,-1.44732786,0.02668166,-0.02668170,0.08353349,-0.08353401,0.26743268,-0.26743335,1.93980634,-1.93981054,0.02236809,-0.02236826,0.47695312,-0.47695496
-3.23861931,3.74146705,-3.74147886,0.37223016,-0.37223232,1.39519090,-1.39519655,0.02638217,-0.02638224,0.08047844,-0.08047892,0.26346741,-0.26346802,1.89196464,-1.89196847,0.02110268,-0.02110284,0.46742669,-0.46742851
-3.23261631,3.63153458,-3.63154571,0.35891000,-0.35891225,1.34423182,-1.34423718,0.02591439,-0.02591448,0.07753598,-0.07753642,0.25963888,-0.25963942,1.84545678,-1.84546014,0.01984374,-0.01984390,0.45763691,-0.45763869
-3.22661331,3.52460868,-3.52461896,0.34487294,-0.34487524,1.29516381,-1.29516878,0.02528689,-0.02528701,0.07475636,-0.07475675,0.25603011,-0.25603057,1.80095170,-1.80095454,0.01860340,-0.01860355,0.44775614,-0.44775787
-3.22061031,3.42219170,-3.42220096,0.33036864,-0.33037096,1.24862951,-1.24863403,0.02451172,-0.02451185,0.07218970,-0.07219004,0.25272085,-0.25272122,1.75905121,-1.75905348,0.01739360,-0.01739375,0.43795956,-0.43796122
-3.21460730,3.32564981,-3.32565791,0.31566548,-0.31566778,1.20518594,-1.20518994,0.02360399,-0.02360414,0.06988575,-0.06988603,0.24978584,-0.24978612,1.72028413,-1.72028580,0.01622614,-0.01622628,0.42842263,-0.42842419
-3.20860430,3.23619863,-3.23620546,0.30104686,-0.30104911,1.16529848,-1.16530190,0.02258144,-0.02258160,0.06789362,-0.06789385,0.24729327,-0.24729345,1.68510305,-1.68510408,0.01511262,-0.01511275,0.41931849,-0.41931995
-3.20260130,3.15489398,-3.15489944,0.28680708,-0.28680924,1.12933810,-1.12934091,0.02146392,-0.02146409,0.06626153,-0.06626169,0.24530329,-0.24530337,1.65388349,-1.65388387,0.01406443,-0.01406455,0.41081560,-0.41081693
-3.19659830,3.08262748,-3.08263150,0.27324683,-0.27324886,1.09758167,-1.09758383,0.02027277,-0.02027295,0.06503643,-0.06503651,0.24386688,-0.24386686,1.62692540,-1.62692512,0.01309271,-0.01309282,0.40307536,-0.40307654
-3.19059530,3.02012649,-3.02012903,0.26066830,-0.26067016,1.07021485,-1.07021636,0.01903023,-0.01903042,0.06426364,-0.06426364,0.24302488,-0.24302477,1.60445642,-1.60445549,0.01220831,-0.01220840,0.39624993,-0.39625095
-3.18459230,2.96795767,-2.96795868,0.24937019,-0.24937184,1.04733739,-1.04733824,0.01775881,-0.01775899,0.06398633,-0.06398626,0.24280734,-0.24280714,1.58663668,-1.58663509,0.01142167,-0.01142174,0.39048026,-0.39048111
-3.17858929,2.92653317,-2.92653264,0.23964245,-0.23964386,1.02897005,-1.02897025,0.01648068,-0.01648087,0.06424495,-0.06424480,0.24323308,-0.24323278,1.57356434,-1.57356211,0.01074277,-0.01074283,0.38589421,-0.38589486
-3.17258629,2.89611855,-2.89611646,0.23176102,-0.23176215,1.01506275,-1.01506231,0.01521718,-0.01521736,0.06507649,-0.06507625,0.24430951,-0.24430912,1.56528160,-1.56527875,0.01018101,-0.01018105,0.38260473,-0.38260518
-3.16658329,2.87684123,-2.87683760,0.22598248,-0.22598331,1.00550324,-1.00550217,0.01398827,-0.01398844,0.06651362,-0.06651329,0.24603270,-0.24603222,1.56178030,-1.56177684,0.00974503,-0.00974505,0.38070826,-0.38070850
-3.16058029,2.86869857,-2.86869341,0.22253878,-0.22253927,1.00012581,-1.00012415,0.01281216,-0.01281233,0.06858371,-0.06858329,0.24838755,-0.24838699,1.56300680,-1.56300275,0.00944263,-0.00944263,0.38028307,-0.38028309
-3.15457729,2.87156457,-2.87155792,0.22163198,-0.22163211,0.99871951,-0.99871728,0.01170499,-0.01170515,0.07130777,-0.07130726,0.25134816,-0.25134753,1.56886556,-1.56886094,0.00928053,-0.00928051,0.38138757,-0.38138737
-3.14857429,2.88519457,-2.88518647,0.22342918,-0.22342894,1.00103536,-1.00103260,0.01068056,-0.01068071,0.07469923,-0.07469863,0.25487825,-0.25487755,1.57922110,-1.57921594,0.00926425,-0.00926420,0.38405866,-0.38405823
-3.14257129,2.90922744,-2.90921795,0.22805762,-0.22805699,1.00679243,-1.00678918,0.00975022,-0.00975035,0.07876275,-0.07876205,0.25893161,-0.25893086,1.59389819,-1.59389251,0.00939788,-0.00939780,0.38830998,-0.38830932
-3.13656828,2.94318523,-2.94317442,0.23560009,-0.23559906,1.01568244,-1.01567874,0.00892275,-0.00892286,0.08349289,-0.08349211,0.26345264,-0.26345183,1.61268030,-1.61267413,0.00968391,-0.00968380,0.39413015,-0.39412926
-3.13056528,2.98647042,-2.98645838,0.24609066,-0.24608924,1.02737300,-1.02736889,0.00820440,-0.00820450,0.08887300,-0.08887213,0.26837676,-0.26837591,1.63530644,-1.63529982,0.01012302,-0.01012289,0.40148103,-0.40147993
-3.12456228,3.03836147,-3.03834831,0.25951103,-0.25950922,1.04150947,-1.04150502,0.00759894,-0.00759901,0.09487404,-0.09487310,0.27363095,-0.27363007,1.66146684,-1.66145981,0.01071392,-0.01071376,0.41029609,-0.41029479
-3.11855928,3.09800744,-3.09799329,0.27578746,-0.27578528,1.05771586,-1.05771112,0.00710773,-0.00710779,0.10145375,-0.10145274,0.27913424,-0.27913334,1.69079806,-1.69079068,0.01145317,-0.01145299,0.42047902,-0.42047752
-3.11255628,3.16442301,-3.16440803,0.29478860,-0.29478607,1.07559497,-1.07558999,0.00672992,-0.00672997,0.10855595,-0.10855488,0.28479819,-0.28479728,1.72287815,-1.72287049,0.01233504,-0.01233484,0.43190267,-0.43190101
-3.10655328,3.23648505,-3.23646943,0.31632433,-0.31632147,1.09472827,-1.09472314,0.00646261,-0.00646264,0.11611027,-0.11610915,0.29052755,-0.29052666,1.75722275,-1.75721489,0.01335144,-0.01335122,0.44440863,-0.44440683
-3.10055028,3.31293240,-3.31291634,0.34014585,-0.34014270,1.11467612,-1.11467090,0.00630101,-0.00630102,0.12403224,-0.12403110,0.29622103,-0.29622016,1.79328284,-1.79327488,0.01449181,-0.01449157,0.45780742,-0.45780552
-3.09454727,3.39237001,-3.39235376,0.36594723,-0.36594383,1.13497858,-1.13497335,0.00623869,-0.00623869,0.13222390,-0.13222274,0.30177222,-0.30177139,1.83044505,-1.83043708,0.01574317,-0.01574291,0.47187966,-0.47187769
-3.08854427,3.47327882,-3.47326263,0.39336845,-0.39336486,1.15515747,-1.15515233,0.00626775,-0.00626773,0.14057484,-0.14057368,0.30707080,-0.30707002,1.86803505,-1.86802720,0.01709018,-0.01708991,0.48637822,-0.48637621
-3.08254127,3.55403220,-3.55401637,0.42200024,-0.42199650,1.17472000,-1.17471504,0.00637906,-0.00637904,0.14896387,-0.14896274,0.31200406,-0.31200335,1.90532466,-1.90531707,0.01851530,-0.01851501,0.50103150,-0.50102952
-3.07653827,3.63291965,-3.63290447,0.45139059,-0.45138677,1.19316412,-1.19315942,0.00656248,-0.00656244,0.15726117,-0.15726008,0.31645869,-0.31645807,1.94154292,-1.94153573,0.01999899,-0.01999869,0.51554799,-0.51554608
-3.07053527,3.70817762,-3.70816341,0.48105310,-0.48104926,1.20998580,-1.20998147,0.00680702,-0.00680698,0.16533091,-0.16532989,0.32032295,-0.32032244,1.97589101,-1.97588436,0.02152005,-0.02151974,0.52962186,-0.52962007
-3.06453227,3.77802720,-3.77801426,0.51047690,-0.51047311,1.22468824,-1.22468438,0.00710115,-0.00710109,0.17303439,-0.17303346,0.32348910,-0.32348871,2.00756099,-2.00755503,0.02305599,-0.02305569,0.54293977,-0.54293815
-3.05852926,3.84071764,-3.84070628,0.53913805,-0.53913437,1.23679268,-1.23678938,0.00743291,-0.00743285,0.18023345,-0.18023263,0.32585613,-0.32585588,2.03575759,-2.03575246,0.02458355,-0.02458325,0.55518853,-0.55518713
-3.05252626,3.89457422,-3.89456473,0.56651214,-0.56650864,1.24585048,-1.24584782,0.00779022,-0.00779016,0.18679417,-0.18679348,0.32733259,-0.32733250,2.05972229,-2.05971813,0.02607915,-0.02607886,0.56606347,-0.56606234
-3.04652326,3.93804863,-3.93804127,0.59208770,-0.59208445,1.25145606,-1.25145413,0.00816108,-0.00816102,0.19259065,-0.19259011,0.32783961,-0.32783969,2.07875873,-2.07875565,0.02751957,-0.02751929,0.57527725,-0.57527644
-3.04052026,3.96976957,-3.96976456,0.61537994,-0.61537699,1.25325998,-1.25325884,0.00853377,-0.00853371,0.19750876,-0.19750838,0.32731375,-0.32731400,2.09225803,-2.09225614,0.02888248,-0.02888221,0.58256862,-0.58256818
-3.03451726,3.98859105,-3.98858858,0.63594446,-0.63594188,1.25098149,-1.25098119,0.00889710,-0.00889704,0.20144962,-0.20144941,0.32570967,-0.32571011,2.09972287,-2.09972224,0.03014713,-0.03014688,0.58771093,-0.58771088
-3.02851426,3.99363608,-3.99363627,0.65339024,-0.65338806,1.24441993,-1.24442052,0.00924063,-0.00924057,0.20433282,-0.20433281,0.32300251,-0.32300314,2.10078888,-2.10078956,0.03129492,-0.03129470,0.59051982,-0.59052019
-3.02251126,3.98433313,-3.98433605,0.66739148,-0.66738974,1.23346419,-1.23346568,0.00955488,-0.00955482,0.20609909,-0.20609927,0.31918973,-0.31919054,2.09524214,-2.09524414,0.03231001,-0.03230981,0.59085988,-0.59086069
-3.01650825,3.96044324,-3.96044890,0.67769781,-0.67769655,1.21809963,-1.21810202,0.00983150,-0.00983145,0.20671227,-0.20671263,0.31429225,-0.31429326,2.08303156,-2.08303486,0.03317978,-0.03317961,0.58864973,-0.58865098
-3.01050525,3.92207609,-3.92208442,0.68414233,-0.68414157,1.19841202,-1.19841530,0.01006349,-0.01006344,0.20616062,-0.20616118,0.30835503,-0.30835621,2.06427537,-2.06427993,0.03389528,-0.03389514,0.58386546,-0.58386716
-3.00450225,3.86969368,-3.86970456,0.68664718,-0.68664692,1.17458806,-1.17459219,0.01024528,-0.01024524,0.20445735,-0.20445810,0.30144658,-0.30144792,2.03926106,-2.03926678,0.03445153,-0.03445142,0.57654202,-0.57654414
-2.99849925,3.80410101,-3.80411426,0.68522631,-0.68522654,1.14691227,-1.14691718,0.01037287,-0.01037283,0.20164018,-0.20164110,0.29365782,-0.29365932,2.00843843,-2.00844522,0.03484768,-0.03484759,0.56677250,-0.56677503
-2.99249625,3.72642381,-3.72643919,0.67998540,-0.67998611,1.11576033,-1.11576597,0.01044386,-0.01044383,0.19777020,-0.19777128,0.28509998,-0.28510161,1.97240609,-1.97241380,0.03508707,-0.03508702,0.55470544,-0.55470834
-2.98649325,3.63807396,-3.63809119,0.67111884,-0.67112000,1.08158904,-1.08159530,0.01045749,-0.01045747,0.19292987,-0.19293110,0.27590164,-0.27590338,1.93189150,-1.93189996,0.03517715,-0.03517712,0.54053991,-0.54054315
-2.98049025,3.54070397,-3.54072273,0.65890383,-0.65890541,1.04492313,-1.04492991,0.01041458,-0.01041456,0.18722034,-0.18722170,0.26620513,-0.26620696,1.88772574,-1.88773479,0.03512918,-0.03512919,0.52451896,-0.52452249
-2.97448724,3.43615242,-3.43617235,0.64369199,-0.64369394,1.00633963,-1.00634683,0.01031744,-0.01031744,0.18075818,-0.18075964,0.25616229,-0.25616418,1.84081383,-1.84082328,0.03495796,-0.03495798,0.50692139,-0.50692515
-2.96848424,3.32638270,-3.32640345,0.62589870,-0.62590097,0.96645037,-0.96645787,0.01016976,-0.01016976,0.17367164,-0.17367317,0.24592980,-0.24593172,1.79210210,-1.79211177,0.03468122,-0.03468126,0.48805237,-0.48805632
-2.96248124,3.21341788,-3.21343909,0.60599065,-0.60599318,0.92588338,-0.92589106,0.00997641,-0.00997642,0.16609665,-0.16609825,0.23566429,-0.23566621,1.74254404,-1.74255374,0.03431914,-0.03431920,0.46823335,-0.46823742
-2.95647824,3.09927441,-3.09929572,0.58447215,-0.58447488,0.88526388,-0.88527162,0.00974325,-0.00974326,0.15817272,-0.15817435,0.22551741,-0.22551932,1.69306625,-1.69307581,0.03389364,-0.03389372,0.44779153,-0.44779567
-2.95047524,2.98589772,-2.98591880,0.56187063,-0.56187349,0.84519588,-0.84520358,0.00947688,-0.00947689,0.15003882,-0.15004046,0.21563110,-0.21563297,1.64453599,-1.64454527,0.03342769,-0.03342778,0.42704962,-0.42705377
-2.94447224,2.87510233,-2.87512288,0.53872206,-0.53872499,0.80624493,-0.80625247,0.00918441,-0.00918442,0.14182953,-0.14183116,0.20613328,-0.20613508,1.59773198,-1.59774084,0.03294457,-0.03294466,0.40631602,-0.40632014
-2.93846923,2.76851905,-2.76853880,0.51555657,-0.51555951,0.76892279,-0.76893009,0.00887320,-0.00887322,0.13367156,-0.13367317,0.19713405,-0.19713577,1.55331947,-1.55332781,0.03246715,-0.03246725,0.38587616,-0.38588019
-2.93246623,2.66755124,-2.66756999,0.49288505,-0.49288794,0.73367460,-0.73368158,0.00855061,-0.00855063,0.12568068,-0.12568223,0.18872272,-0.18872434,1.51183088,-1.51183863,0.03201724,-0.03201734,0.36598504,-0.36598894
-2.92646323,2.57334169,-2.57335926,0.47118683,-0.47118962,0.70086890,-0.70087549,0.00822379,-0.00822381,0.11795926,-0.11796075,0.18096569,-0.18096720,1.47365263,-1.47365974,0.03161489,-0.03161499,0.34686144,-0.34686517
-2.92046023,2.48675102,-2.48676730,0.45089900,-0.45090163,0.67079082,-0.67079696,0.00789944,-0.00789946,0.11059446,-0.11059588,0.17390522,-0.17390662,1.43901851,-1.43902497,0.03127790,-0.03127799,0.32868383,-0.32868738
-2.91445723,2.40834797,-2.40836291,0.43240748,-0.43240991,0.64363845,-0.64364412,0.00758368,-0.00758370,0.10365702,-0.10365836,0.16755927,-0.16756055,1.40800987,-1.40801570,0.03102130,-0.03102138,0.31158825,-0.31159158
-2.90845423,2.33841138,-2.33842495,0.41604000,-0.41604219,0.61952250,-0.61952766,0.00728186,-0.00728188,0.09720076,-0.09720200,0.16192224,-0.16192340,1.38056213,-1.38056736,0.03085698,-0.03085706,0.29566785,-0.29567096
-2.90245123,2.27694291,-2.27695515,0.40206107,-0.40206300,0.59846881,-0.59847345,0.00699852,-0.00699855,0.09126261,-0.09126375,0.15696664,-0.15696767,1.35647717,-1.35648187,0.03079346,-0.03079353,0.28097431,-0.28097719
-2.89644822,2.22368942,-2.22370041,0.39066888,-0.39067053,0.58042359,-0.58042773,0.00673730,-0.00673733,0.08586332,-0.08586437,0.15264553,-0.15264645,1.33544072,-1.33544498,0.03083565,-0.03083571,0.26752070,-0.26752335
-2.89044522,2.17817323,-2.17818306,0.38199395,-0.38199530,0.56526089,-0.56526454,0.00650092,-0.00650094,0.08100855,-0.08100951,0.14889567,-0.14889649,1.31704369,-1.31704760,0.03098485,-0.03098490,0.25528566,-0.25528809
-2.88444222,2.13972840,-2.13973721,0.37609959,-0.37610063,0.55279178,-0.55279498,0.00629120,-0.00629122,0.07669040,-0.07669126,0.14564113,-0.14564185,1.30080633,-1.30081000,0.03123870,-0.03123874,0.24421855,-0.24422076
-2.87843922,2.10754108,-2.10754901,0.37298376,-0.37298449,0.54277481,-0.54277758,0.00610910,-0.00610912,0.07288917,-0.07288994,0.14279716,-0.14279780,1.28620384,-1.28620738,0.03159139,-0.03159141,0.23424529,-0.23424730
-2.87243622,2.08069180,-2.08069901,0.37258231,-0.37258273,0.53492717,-0.53492956,0.00595481,-0.00595483,0.06957540,-0.06957608,0.14027429,-0.14027484,1.27269231,-1.27269583,0.03203374,-0.03203376,0.22527454,-0.22527636
-2.86643322,2.05819785,-2.05820450,0.37477331,-0.37477344,0.52893611,-0.52893816,0.00582780,-0.00582781,0.06671190,-0.06671250,0.13798223,-0.13798272,1.25973379,-1.25973738,0.03255356,-0.03255357,0.21720385,-0.21720550
-2.86043022,2.03905401,-2.03906025,0.37938239,-0.37938224,0.52447015,-0.52447191,0.00572693,-0.00572694,0.06425584,-0.06425637,0.13583365,-0.13583410,1.24681938,-1.24682314,0.03313594,-0.03313595,0.20992560,-0.20992709
-2.85442721,2.02227015,-2.02227612,0.38618883,-0.38618842,0.52118980,-0.52119130,0.00565057,-0.00565058,0.06216076,-0.06216123,0.13374753,-0.13374793,1.23348966,-1.23349366,0.03376364,-0.03376364,0.20333237,-0.20333372
-2.84842421,2.00690459,-2.00691042,0.39493235,-0.39493171,0.51875731,-0.51875861,0.00559668,-0.00559669,0.06037842,-0.06037883,0.13165193,-0.13165230,1.21935155,-1.21935585,0.03441750,-0.03441750,0.19732166,-0.19732289
-2.84242121,1.99209250,-1.99209828,0.40532049,-0.40531964,0.51684553,-0.51684667,0.00556290,-0.00556291,0.05886047,-0.05886083,0.12948629,-0.12948664,1.20409149,-1.20409613,0.03507699,-0.03507698,0.19179972,-0.19180084
-2.83641821,1.97706876,-1.97707459,0.41703638,-0.41703534,0.51514549,-0.51514651,0.00554667,-0.00554667,0.05755993,-0.05756025,0.12720300,-0.12720334,1.18748446,-1.18748945,0.03572063,-0.03572062,0.18668448,-0.18668551
-2.83041521,1.96118534,-1.96119127,0.42974691,-0.42974572,0.51337274,-0.51337367,0.00554527,-0.00554527,0.05643238,-0.05643266,0.12476836,-0.12476869,1.16939906,-1.16940440,0.03632659,-0.03632658,0.18190758,-0.18190853
-2.82441221,1.94392315,-1.94392922,0.44311118,-0.44310986,0.51127253,-0.51127341,0.00555593,-0.00555594,0.05543699,-0.05543724,0.12216282,-0.12216314,1.14979877,-1.14980443,0.03687324,-0.03687324,0.17741548,-0.17741634
-2.81840920,1.92489887,-1.92490508,0.45678906,-0.45678765,0.50862375,-0.50862460,0.00557591,-0.00557591,0.05453723,-0.05453745,0.11938075,-0.11938107,1.12873973,-1.12874567,0.03733968,-0.03733968,0.17316971,-0.17317050
-2.81240620,1.90386722,-1.90387357,0.47044974,-0.47044826,0.50524174,-0.50524259,0.00560248,-0.00560249,0.05370144,-0.05370165,0.11642959,-0.11642991,1.10636557,-1.10637174,0.03770632,-0.03770632,0.16914655,-0.16914728
-2.80640320,1.88071924,-1.88072568,0.48378013,-0.48377862,0.50098016,-0.50098102,0.00563308,-0.00563308,0.05290317,-0.05290335,0.11332859,-0.11332890,1.08289978,-1.08290610,0.03795541,-0.03795542,0.16533599,-0.16533665
-2.80040020,1.85547717,-1.85548365,0.49649287,-0.49649134,0.49573180,-0.49573269,0.00566528,-0.00566528,0.05212127,-0.05212143,0.11010726,-0.11010757,1.05863614,-1.05864253,0.03807153,-0.03807156,0.16174034,-0.16174093
-2.79439720,1.82828665,-1.82829309,0.50833373,-0.50833221,0.48942870,-0.48942962,0.00569689,-0.00569689,0.05133996,-0.05134011,0.10680355,-0.10680384,1.03392786,-1.03393421,0.03804207,-0.03804210,0.15837254,-0.15837306
-2.78839420,1.79940659,-1.79941292,0.51908816,-0.51908667,0.48204138,-0.48204233,0.00572598,-0.00572599,0.05054864,-0.05054878,0.10346189,-0.10346217,1.00917580,-1.00918201,0.03785756,-0.03785760,0.15525423,-0.15525468
-2.78239120,1.76919730,-1.76920341,0.52858679,-0.52858533,0.47357743,-0.47357840,0.00575096,-0.00575097,0.04974166,-0.04974178,0.10013128,-0.10013153,0.98481627,-0.98482224,0.03751200,-0.03751205,0.15241389,-0.15241426
-2.77638819,1.73810714,-1.73811294,0.53670951,-0.53670811,0.46407942,-0.46408042,0.00577058,-0.00577058,0.04891791,-0.04891802,0.09686332,-0.09686355,0.96130884,-0.96131445,0.03700305,-0.03700311,0.14988487,-0.14988516
-2.77038519,1.70665805,-1.70666341,0.54338812,-0.54338677,0.45362224,-0.45362326,0.00578401,-0.00578402,0.04808043,-0.04808053,0.09371046,-0.09371066,0.93912418,-0.93912933,0.03633216,-0.03633223,0.14770358,-0.14770379
-2.76438219,1.67543007,-1.67543489,0.54860716,-0.54860587,0.44230986,-0.44231089,0.00579089,-0.00579089,0.04723587,-0.04723596,0.09072433,-0.09072449,0.91873252,-0.91873710,0.03550451,-0.03550459,0.14590784,-0.14590796
-2.75837919,1.64504519,-1.64504937,0.55240305,-0.55240182,0.43027155,-0.43027257,0.00579131,-0.00579132,0.04639393,-0.04639400,0.08795431,-0.08795443,0.90059253,-0.90059645,0.03452892,-0.03452901,0.14453530,-0.14453532
-2.75237619,1.61615057,-1.61615400,0.55486132,-0.55486015,0.41765764,-0.41765865,0.00578593,-0.00578593,0.04556677,-0.04556683,0.08544638,-0.08544646,0.88514090,-0.88514406,0.03341760,-0.03341770,0.14362214,-0.14362207
-2.74637319,1.58940145,-1.58940404,0.55611216,-0.55611102,0.40463501,-0.40463598,0.00577587,-0.00577587,0.04476840,-0.04476845,0.08324211,-0.08324214,0.87278273,-0.87278505,0.03218583,-0.03218593,0.14320183,-0.14320166
-2.74037019,1.56544399,-1.56544565,0.55632428,-0.55632317,0.39138212,-0.39138306,0.00576283,-0.00576282,0.04401405,-0.04401408,0.08137801,-0.08137799,0.86388268,-0.86388410,0.03085153,-0.03085164,0.14330416,-0.14330389
-2.73436718,1.54489838,-1.54489902,0.55569750,-0.55569640,0.37808409,-0.37808496,0.00574897,-0.00574897,0.04331957,-0.04331959,0.07988499,-0.07988491,0.85875719,-0.85875765,0.02943480,-0.02943491,0.14395432,-0.14395395
-2.72836418,1.52834266,-1.52834223,0.55445422,-0.55445312,0.36492760,-0.36492840,0.00573696,-0.00573695,0.04270092,-0.04270092,0.07878817,-0.07878803,0.85766765,-0.85766710,0.02795735,-0.02795746,0.14517227,-0.14517179
-2.72236118,1.51629774,-1.51629618,0.55283026,-0.55282915,0.35209602,-0.35209673,0.00572984,-0.00572983,0.04217360,-0.04217359,0.07810681,-0.07810662,0.86081484,-0.86081326,0.02644196,-0.02644207,0.14697213,-0.14697155
-2.71635818,1.50921410,-1.50921139,0.55106545,-0.55106430,0.33976484,-0.33976545,0.00573103,-0.00573102,0.04175229,-0.04175226,0.07785454,-0.07785429,0.86833481,-0.86833219,0.02491189,-0.02491200,0.14936186,-0.14936119
-2.71035518,1.50746074,-1.50745687,0.54939433,-0.54939313,0.32809751,-0.32809802,0.00574419,-0.00574418,0.04145048,-0.04145043,0.07803964,-0.07803933,0.88029631,-0.88029264,0.02339037,-0.02339047,0.15234312,-0.15234235
-2.70435218,1.51131687,-1.51131182,0.54803756,-0.54803630,0.31724198,-0.31724236,0.00577315,-0.00577312,0.04128026,-0.04128019,0.07866564,-0.07866527,0.89669987,-0.89669518,0.02190003,-0.02190013,0.15591121,-0.15591035
-2.69834917,1.52096669,-1.52096049,0.54719424,-0.54719291,0.30732778,-0.30732804,0.00582178,-0.00582175,0.04125219,-0.04125212,0.07973193,-0.07973151,0.91747895,-0.91747327,0.02046248,-0.02046257,0.16005541,-0.16005446
-2.69234617,1.53649773,-1.53649041,0.54703556,-0.54703415,0.29846414,-0.29846427,0.00589392,-0.00589389,0.04137531,-0.04137522,0.08123459,-0.08123412,0.94250295,-0.94249632,0.01909788,-0.01909797,0.16475935,-0.16475832
-2.68634317,1.55790266,-1.55789427,0.54770001,-0.54769853,0.29073874,-0.29073874,0.00599328,-0.00599324,0.04165717,-0.04165706,0.08316723,-0.08316670,0.97158225,-0.97157473,0.01782464,-0.01782471,0.17000174,-0.17000064
-2.68034017,1.58508475,-1.58507535,0.54929037,-0.54928882,0.28421742,-0.28421728,0.00612329,-0.00612324,0.04210403,-0.04210390,0.08552193,-0.08552135,1.00447524,-1.00446689,0.01665910,-0.01665917,0.17575717,-0.17575600
-2.67433717,1.61786653,-1.61785619,0.55187233,-0.55187071,0.27894463,-0.27894437,0.00628708,-0.00628702,0.04272105,-0.04272091,0.08829017,-0.08828955,1.04089705,-1.04088794,0.01561544,-0.01561549,0.18199712,-0.18199590
-2.66833417,1.65600137,-1.65599017,0.55547497,-0.55547330,0.27494464,-0.27494424,0.00648739,-0.00648732,0.04351256,-0.04351240,0.09146372,-0.09146306,1.08052979,-1.08052000,0.01470547,-0.01470550,0.18869104,-0.18868977
-2.66233117,1.69918726,-1.69917528,0.56009271,-0.56009100,0.27222318,-0.27222265,0.00672652,-0.00672645,0.04448225,-0.04448208,0.09503546,-0.09503474,1.12303393,-1.12302354,0.01393862,-0.01393863,0.19580745,-0.19580614
-2.65632816,1.74708199,-1.74706931,0.56568866,-0.56568693,0.27076966,-0.27076901,0.00700631,-0.00700623,0.04563345,-0.04563326,0.09900000,-0.09899924,1.16806024,-1.16804934,0.01332193,-0.01332192,0.20331500,-0.20331366
-2.65032516,1.79931892,-1.79930564,0.57219901,-0.57219729,0.27055948,-0.27055871,0.00732815,-0.00732806,0.04696915,-0.04696895,0.10335418,-0.10335338,1.21526183,-1.21525049,0.01286004,-0.01286002,0.21118333,-0.21118196
-2.64432216,1.85552236,-1.85550855,0.57953815,-0.57953644,0.27155646,-0.27155558,0.00769297,-0.00769287,0.04849216,-0.04849194,0.10809730,-0.10809645,1.26430566,-1.26429396,0.01255530,-0.01255526,0.21938382,-0.21938244
-2.63831916,1.91532154,-1.91530728,0.58760413,-0.58760246,0.27371514,-0.27371415,0.00810129,-0.00810118,0.05020493,-0.05020469,0.11323105,-0.11323015,1.31488298,-1.31487097,0.01240776,-0.01240770,0.22788995,-0.22788855
-2.63231616,1.97836254,-1.97834789,0.59628422,-0.59628262,0.27698280,-0.27698171,0.00855328,-0.00855316,0.05210941,-0.05210915,0.11875915,-0.11875820,1.36671800,-1.36670576,0.01241533,-0.01241525,0.23667736,-0.23667594
-2.62631316,2.04431721,-2.04430223,0.60546019,-0.60545867,0.28130112,-0.28129993,0.00904877,-0.00904864,0.05420669,-0.05420641,0.12468672,-0.12468571,1.41957447,-1.41956204,0.01257379,-0.01257369,0.24572350,-0.24572208
-2.62031016,2.11288870,-2.11287344,0.61501303,-0.61501163,0.28660739,-0.28660611,0.00958734,-0.00958720,0.05649660,-0.05649630,0.13101929,-0.13101823,1.47325961,-1.47324703,0.01287691,-0.01287680,0.25500699,-0.25500557
-2.61430715,2.18381338,-2.18379787,0.62482705,-0.62482577,0.29283520,-0.29283383,0.01016837,-0.01016822,0.05897717,-0.05897684,0.13776163,-0.13776051,1.52762525,-1.52761255,0.01331653,-0.01331640,0.26450652,-0.26450509
