energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.51475738,3.03439540,0.55337173,0.86200032,0.02378537,0.07349706,0.56827350,1.69689828,0.03010877,0.26921574
-3.50875438,3.04152766,0.56137743,0.86797018,0.02530092,0.07320044,0.56675723,1.69451523,0.03028036,0.27230287
-3.50275138,3.04845013,0.57010382,0.87296972,0.02685594,0.07289210,0.56536378,1.69241575,0.03052309,0.27564672
-3.49674837,3.05467259,0.57917233,0.87665949,0.02842672,0.07254730,0.56396654,1.69067413,0.03082479,0.27912611
-3.49074537,3.05972328,0.58818777,0.87872082,0.02998765,0.07214058,0.56241962,1.68937492,0.03117206,0.28261451
-3.48474237,3.06318257,0.59675257,0.87886998,0.03151200,0.07164699,0.56056694,1.68862240,0.03155087,0.28598532
-3.47873937,3.06471535,0.60448152,0.87687111,0.03297273,0.07104315,0.55825153,1.68854984,0.03194708,0.28911714
-3.47273637,3.06410028,0.61101618,0.87254750,0.03434333,0.07030839,0.55532490,1.68932769,0.03234697,0.29189891
-3.46673337,3.06125403,0.61603830,0.86579048,0.03559870,0.06942557,0.55165568,1.69116994,0.03273774,0.29423449
-3.46073037,3.05624913,0.61928173,0.85656558,0.03671605,0.06838178,0.54713727,1.69433787,0.03310784,0.29604667
-3.45472736,3.04932398,0.62054207,0.84491575,0.03767568,0.06716888,0.54169410,1.69914083,0.03344737,0.29728015
-3.44872436,3.04088429,0.61968370,0.83096119,0.03846172,0.06578371,0.53528622,1.70593340,0.03374820,0.29790364
-3.44272136,3.03149556,0.61664386,0.81489619,0.03906270,0.06422812,0.52791204,1.71510890,0.03400415,0.29791077
-3.43671836,3.02186661,0.61143358,0.79698270,0.03947202,0.06250880,0.51960913,1.72708918,0.03421095,0.29731984
-3.43071536,3.01282484,0.60413544,0.77754125,0.03968820,0.06063691,0.51045319,1.74231105,0.03436615,0.29617252
-3.42471236,3.00528410,0.59489827,0.75693942,0.03971494,0.05862752,0.50055527,1.76120959,0.03446895,0.29453150
-3.41870935,3.00020673,0.58392918,0.73557850,0.03956108,0.05649893,0.49005740,1.78419929,0.03451997,0.29247722
-3.41270635,2.99856138,0.57148325,0.71387888,0.03924024,0.05427199,0.47912705,1.81165359,0.03452090,0.29010394
-3.40670335,3.00127878,0.55785153,0.69226482,0.03877043,0.05196926,0.46795060,1.84388392,0.03447425,0.28751526
-3.40070035,3.00920730,0.54334789,0.67114935,0.03817336,0.04961425,0.45672628,1.88111932,0.03438293,0.28481936
-3.39469735,3.02307078,0.52829541,0.65091980,0.03747377,0.04723070,0.44565688,1.92348746,0.03425001,0.28212425
-3.38869435,3.04343039,0.51301309,0.63192473,0.03669858,0.04484190,0.43494259,1.97099833,0.03407838,0.27953312
-3.38269135,3.07065241,0.49780333,0.61446267,0.03587594,0.04247011,0.42477426,2.02353132,0.03387056,0.27714009
-3.37668834,3.10488366,0.48294101,0.59877319,0.03503437,0.04013611,0.41532737,2.08082652,0.03362851,0.27502658
-3.37068534,3.14603546,0.46866437,0.58503060,0.03420181,0.03785892,0.40675691,2.14248077,0.03335351,0.27325828
-3.36468234,3.19377709,0.45516839,0.57334041,0.03340471,0.03565548,0.39919328,2.20794885,0.03304619,0.27188307
-3.35867934,3.24753898,0.44260055,0.56373878,0.03266722,0.03354070,0.39273936,2.27654983,0.03270657,0.27092967
-3.35267634,3.30652539,0.43105940,0.55619469,0.03201049,0.03152734,0.38746869,2.34747847,0.03233417,0.27040731
-3.34667334,3.36973612,0.42059564,0.55061484,0.03145202,0.02962624,0.38342480,2.41982133,0.03192823,0.27030618
-3.34067034,3.43599606,0.41121570,0.54685084,0.03100519,0.02784640,0.38062160,2.49257692,0.03148793,0.27059876
-3.33466733,3.50399149,0.40288742,0.54470838,0.03067896,0.02619529,0.37904466,2.56467915,0.03101268,0.27124181
-3.32866433,3.57231130,0.39554754,0.54395790,0.03047761,0.02467906,0.37865336,2.63502324,0.03050242,0.27217906
-3.32266133,3.63949158,0.38911045,0.54434624,0.03040080,0.02330283,0.37938362,2.70249298,0.02995788,0.27334428
-3.31665833,3.70406155,0.38347771,0.54560873,0.03044363,0.02207095,0.38115120,2.76598850,0.02938089,0.27466476
-3.31065533,3.76458923,0.37854794,0.54748121,0.03059694,0.02098719,0.38385530,2.82445344,0.02877457,0.27606487
-3.30465233,3.81972491,0.37422630,0.54971147,0.03084769,0.02005499,0.38738236,2.87690060,0.02814357,0.27746977
-3.29864932,3.86824099,0.37043335,0.55206959,0.03117951,0.01927756,0.39160993,2.92243539,0.02749414,0.27880887
-3.29264632,3.90906682,0.36711268,0.55435685,0.03157326,0.01865796,0.39641055,2.96027617,0.02683417,0.28001912
-3.28664332,3.94131738,0.36423694,0.55641281,0.03200777,0.01819915,0.40165533,2.98977123,0.02617320,0.28104788
-3.28064032,3.96431520,0.36181216,0.55812046,0.03246057,0.01790391,0.40721745,3.01041182,0.02552225,0.28185528
-3.27463732,3.97760487,0.35987984,0.55940905,0.03290863,0.01777479,0.41297525,3.02184118,0.02489365,0.28241605
-3.26863432,3.98096000,0.35851708,0.56025486,0.03332914,0.01781395,0.41881495,3.02385945,0.02430073,0.28272065
-3.26263132,3.97438283,0.35783447,0.56067974,0.03370027,0.01802298,0.42463295,3.01642456,0.02375747,0.28277574
-3.25662831,3.95809668,0.35797192,0.56074765,0.03400181,0.01840269,0.43033765,2.99964937,0.02327811,0.28260392
-3.25062531,3.93253189,0.35909260,0.56055935,0.03421580,0.01895285,0.43585078,2.97379530,0.02287666,0.28224273
-3.24462231,3.89830603,0.36137533,0.56024569,0.03432702,0.01967199,0.44110817,2.93926273,0.02256644,0.28174301
-3.23861931,3.85619916,0.36500553,0.55995958,0.03432342,0.02055715,0.44606005,2.89657885,0.02235955,0.28116657
-3.23261631,3.80712525,0.37016532,0.55986723,0.03419638,0.02160365,0.45067076,2.84638304,0.02226637,0.28058335
-3.22661331,3.75210066,0.37702305,0.56013892,0.03394087,0.02280492,0.45491797,2.78941056,0.02229512,0.28006808
-3.22061031,3.69221097,0.38572277,0.56093984,0.03355542,0.02415235,0.45879154,2.72647475,0.02245137,0.27969664
-3.21460730,3.62857706,0.39637407,0.56242110,0.03304211,0.02563519,0.46229181,2.65844836,0.02273773,0.27954228
-3.20860430,3.56232170,0.40904276,0.56471167,0.03240626,0.02724058,0.46542776,2.58624434,0.02315348,0.27967169
-3.20260130,3.49453756,0.42374276,0.56791126,0.03165616,0.02895353,0.46821485,2.51079661,0.02369444,0.28014139
-3.19659830,3.42625761,0.44042971,0.57208447,0.03080268,0.03075712,0.47067284,2.43304112,0.02435284,0.28099438
-3.19059530,3.35842893,0.45899656,0.57725664,0.02985878,0.03263269,0.47282356,2.35389770,0.02511733,0.28225725
-3.18459230,3.29189055,0.47927138,0.58341129,0.02883903,0.03456014,0.47468898,2.27425301,0.02597314,0.28393806
-3.17858929,3.22735592,0.50101775,0.59048940,0.02775911,0.03651832,0.47628947,2.19494493,0.02690232,0.28602497
-3.17258629,3.16540067,0.52393768,0.59839053,0.02663527,0.03848554,0.47764255,2.11674878,0.02788419,0.28848580
-3.16658329,3.10645570,0.54767710,0.60697572,0.02548388,0.04044003,0.47876209,2.04036552,0.02889579,0.29126861
-3.16058029,3.05080583,0.57183394,0.61607199,0.02432096,0.04236059,0.47965815,1.96641224,0.02991251,0.29430320
-3.15457729,2.99859383,0.59596841,0.62547837,0.02316181,0.04422718,0.48033741,1.89541504,0.03090883,0.29750378
-3.14857429,2.94982953,0.61961532,0.63497313,0.02202071,0.04602159,0.48080415,1.82780433,0.03185904,0.30077232
-3.14257129,2.90440338,0.64229799,0.64432191,0.02091064,0.04772804,0.48106179,1.76391267,0.03273814,0.30400294
-3.13656828,2.86210383,0.66354320,0.65328644,0.01984311,0.04933381,0.48111493,1.70397495,0.03352261,0.30708670
-3.13056528,2.82263772,0.68289672,0.66163347,0.01882808,0.05082976,0.48097156,1.64813085,0.03419131,0.30991692
-3.12456228,2.78565245,0.69993881,0.66914353,0.01787392,0.05221077,0.48064551,1.59642927,0.03472621,0.31239465
-3.11855928,2.75075920,0.71429896,0.67561917,0.01698742,0.05347612,0.48015875,1.54883467,0.03511319,0.31443396
-3.11255628,2.71755593,0.72566949,0.68089229,0.01617387,0.05462962,0.47954351,1.50523478,0.03534258,0.31596699
-3.10655328,2.68564923,0.73381721,0.68483033,0.01543715,0.05567971,0.47884385,1.46544954,0.03540975,0.31694825
-3.10055028,2.65467411,0.73859280,0.68734103,0.01477992,0.05663928,0.47811665,1.42924093,0.03531537,0.31735813
-3.09454727,2.62431091,0.73993744,0.68837549,0.01420371,0.05752539,0.47743181,1.39632331,0.03506567,0.31720538
-3.08854427,2.59429875,0.73788640,0.68792963,0.01370909,0.05835878,0.47687151,1.36637403,0.03467240,0.31652833
-3.08254127,2.56444512,0.73256939,0.68604380,0.01329586,0.05916317,0.47652860,1.33904407,0.03415270,0.31539481
-3.07653827,2.53463135,0.72420765,0.68280074,0.01296312,0.05996451,0.47650402,1.31396843,0.03352870,0.31390082
-3.07053527,2.50481402,0.71310785,0.67832197,0.01270946,0.06078994,0.47690336,1.29077604,0.03282705,0.31216779
-3.06453227,2.47502240,0.69965298,0.67276271,0.01253300,0.06166683,0.47783265,1.26909917,0.03207818,0.31033869
-3.05852926,2.44535243,0.68429058,0.66630575,0.01243150,0.06262157,0.47939365,1.24858193,0.03131554,0.30857309
-3.05252626,2.41595743,0.66751874,0.65915438,0.01240238,0.06367848,0.48167866,1.22888801,0.03057460,0.30704122
-3.04652326,2.38703642,0.64987027,0.65152473,0.01244278,0.06485867,0.48476536,1.20970730,0.02989186,0.30591755
-3.04052026,2.35882034,0.63189574,0.64363789,0.01254954,0.06617896,0.48871163,1.19076142,0.02930377,0.30537382
-3.03451726,2.33155710,0.61414587,0.63571197,0.01271920,0.06765093,0.49355090,1.17180805,0.02884557,0.30557206
-3.02851426,2.30549582,0.59715386,0.62795451,0.01294796,0.06928009,0.49928803,1.15264386,0.02855020,0.30665766
-3.02251126,2.28087103,0.58141833,0.62055538,0.01323169,0.07106530,0.50589616,1.13310619,0.02844721,0.30875292
-3.01650825,2.25788730,0.56738732,0.61368044,0.01356585,0.07299828,0.51331449,1.11307323,0.02856176,0.31195123
-3.01050525,2.23670485,0.55544402,0.60746606,0.01394545,0.07506348,0.52144727,1.09246281,0.02891366,0.31631209
-3.00450225,2.21742651,0.54589443,0.60201470,0.01436508,0.07723817,0.53016410,1.07122992,0.02951661,0.32185726
-2.99849925,2.20008654,0.53895767,0.59739159,0.01481880,0.07949269,0.53930143,1.04936287,0.03037754,0.32856799
-2.99249625,2.18464165,0.53475893,0.59362256,0.01530019,0.08179109,0.54866535,1.02687847,0.03149610,0.33638370
-2.98649325,2.17096450,0.53332552,0.59069307,0.01580232,0.08409193,0.55803557,1.00381632,0.03286443,0.34520189
-2.98049025,2.15884000,0.53458598,0.58854845,0.01631779,0.08634925,0.56717046,0.98023256,0.03446704,0.35487955
-2.97448724,2.14796467,0.53837248,0.58709527,0.01683873,0.08851384,0.57581295,0.95619331,0.03628098,0.36523582
-2.96848424,2.13794928,0.54442618,0.58620390,0.01735687,0.09053454,0.58369719,0.93176823,0.03827623,0.37605601
-2.96248124,2.12832474,0.55240574,0.58571209,0.01786362,0.09235969,0.59055562,0.90702456,0.04041624,0.38709680
-2.95647824,2.11855139,0.56189836,0.58542957,0.01835017,0.09393866,0.59612636,0.88202188,0.04265880,0.39809244
-2.95047524,2.10803154,0.57243329,0.58514356,0.01880758,0.09522330,0.60016057,0.85680790,0.04495703,0.40876182
-2.94447224,2.09612508,0.58349722,0.58462503,0.01922692,0.09616943,0.60242954,0.83141567,0.04726056,0.41881621
-2.93846923,2.08216764,0.59455103,0.58363558,0.01959943,0.09673817,0.60273141,0.80586210,0.04951689,0.42796736
-2.93246623,2.06549097,0.60504742,0.58193479,0.01991669,0.09689716,0.60089710,0.78014805,0.05167281,0.43593579
-2.92646323,2.04544470,0.61444871,0.57928777,0.02017076,0.09662157,0.59679546,0.75425985,0.05367593,0.44245893
-2.92046023,2.02141885,0.62224423,0.57547270,0.02035441,0.09589491,0.59033728,0.72817220,0.05547613,0.44729889
-2.91445723,1.99286606,0.62796657,0.57028823,0.02046125,0.09470957,0.58147817,0.70185211,0.05702708,0.45024953
-2.90845423,1.95932268,0.63120626,0.56356022,0.02048596,0.09306707,0.57022021,0.67526365,0.05828758,0.45114266
-2.90245123,1.92042777,0.63162416,0.55514787,0.02042439,0.09097810,0.55661214,0.64837323,0.05922277,0.44985305
-2.89644822,1.87593916,0.62896126,0.54494877,0.02027375,0.08846218,0.54074836,0.62115487,0.05980514,0.44630222
-2.89044522,1.82574562,0.62304543,0.53290281,0.02003270,0.08554714,0.52276651,0.59359522,0.06001534,0.44046063
-2.88444222,1.76987476,0.61379504,0.51899469,0.01970145,0.08226833,0.50284389,0.56569797,0.05984266,0.43234845
-2.87843922,1.70849603,0.60121924,0.50325492,0.01928177,0.07866754,0.48119279,0.53748734,0.05928526,0.42203471
-2.87243622,1.64191867,0.58541512,0.48575939,0.01877704,0.07479188,0.45805483,0.50901035,0.05835016,0.40963498
-2.86643322,1.57058470,0.56656184,0.46662729,0.01819218,0.07069242,0.43369467,0.48033788,0.05705280,0.39530757
-2.86043022,1.49505724,0.54491218,0.44601768,0.01753355,0.06642280,0.40839313,0.45156433,0.05541654,0.37924855
-2.85442721,1.41600463,0.52078188,0.42412478,0.01680888,0.06203780,0.38244008,0.42280606,0.05347172,0.36168576
-2.84842421,1.33418120,0.49453727,0.40117216,0.01602701,0.05759193,0.35612737,0.39419855,0.05125473,0.34287194
-2.84242121,1.25040546,0.46658197,0.37740612,0.01519779,0.05313811,0.32974188,0.36589271,0.04880674,0.32307750
-2.83641821,1.16553682,0.43734297,0.35308855,0.01433180,0.04872648,0.30355920,0.33805032,0.04617252,0.30258304
-2.83041521,1.08045184,0.40725691,0.32848961,0.01344011,0.04440331,0.27783778,0.31083916,0.04339913,0.28167194
-2.82441221,0.99602109,0.37675702,0.30388043,0.01253407,0.04021015,0.25281412,0.28442791,0.04053463,0.26062345
-2.81840920,0.91308751,0.34626122,0.27952634,0.01162506,0.03618317,0.22869877,0.25898124,0.03762692,0.23970627
-2.81240620,0.83244721,0.31616170,0.25568055,0.01072421,0.03235272,0.20567347,0.23465526,0.03472263,0.21917309
-2.80640320,0.75483331,0.28681647,0.23257889,0.00984230,0.02874308,0.18388933,0.21159369,0.03186621,0.19925611
-2.80040020,0.68090340,0.25854276,0.21043546,0.00898950,0.02537245,0.16346612,0.18992472,0.02909920,0.18016356
-2.79439720,0.61123075,0.23161266,0.18943944,0.00817525,0.02225313,0.14449257,0.16975888,0.02645959,0.16207755
-2.78839420,0.54629946,0.20625074,0.16975306,0.00740821,0.01939181,0.12702756,0.15118783,0.02398154,0.14515287
-2.78239120,0.48650337,0.18263360,0.15151072,0.00669615,0.01679011,0.11110217,0.13428409,0.02169510,0.12951702
-2.77638819,0.43214845,0.16089125,0.13481916,0.00604596,0.01444510,0.09672237,0.11910166,0.01962624,0.11527107
-2.77038519,0.38345804,0.14110984,0.11975857,0.00546369,0.01235001,0.08387217,0.10567746,0.01779694,0.10249146
-2.76438219,0.34058070,0.12333566,0.10638451,0.00495457,0.01049492,0.07251719,0.09403334,0.01622540,0.09123234
-2.75837919,0.30359962,0.10757999,0.09473033,0.00452313,0.00886747,0.06260828,0.08417857,0.01492635,0.08152847
-2.75237619,0.27254330,0.09382446,0.08481010,0.00417326,0.00745362,0.05408528,0.07611265,0.01391139,0.07339830
-2.74637319,0.24739659,0.08202673,0.07662166,0.00390840,0.00623831,0.04688060,0.06982820,0.01318931,0.06684721
-2.74037019,0.22811156,0.07212603,0.07014967,0.00373159,0.00520610,0.04092257,0.06531379,0.01276644,0.06187063
-2.73436718,0.21461773,0.06404860,0.06536857,0.00364563,0.00434176,0.03613854,0.06255663,0.01264686,0.05845692
-2.72836418,0.20683108,0.05771252,0.06224513,0.00365318,0.00363078,0.03245753,0.06154492,0.01283267,0.05658994
-2.72236118,0.20466165,0.05303210,0.06074075,0.00375684,0.00305979,0.02981253,0.06226972,0.01332404,0.05625115
-2.71635818,0.20801940,0.04992149,0.06081310,0.00395922,0.00261698,0.02814231,0.06472652,0.01411926,0.05742118
-2.71035518,0.21681824,0.04829765,0.06241740,0.00426296,0.00229233,0.02739288,0.06891617,0.01521466,0.06008091
-2.70435218,0.23097832,0.04808253,0.06550712,0.00467079,0.00207785,0.02751846,0.07484537,0.01660451,0.06421199
-2.69834917,0.25042651,0.04920459,0.07003416,0.00518543,0.00196777,0.02848214,0.08252671,0.01828076,0.06979688
-2.69234617,0.27509531,0.05159968,0.07594870,0.00580956,0.00195863,0.03025615,0.09197815,0.02023288,0.07681837
-2.68634317,0.30492045,0.05521129,0.08319861,0.00654572,0.00204927,0.03282190,0.10322223,0.02244757,0.08525877
-2.68034017,0.33983730,0.05999041,0.09172862,0.00739617,0.00224090,0.03616963,0.11628478,0.02490853,0.09509871
-2.67433717,0.37977646,0.06589490,0.10147936,0.00836274,0.00253700,0.04029801,0.13119344,0.02759632,0.10631572
-2.66833417,0.42465872,0.07288856,0.11238631,0.00944660,0.00294321,0.04521335,0.14797575,0.03048822,0.11888268
-2.66233117,0.47438964,0.08094001,0.12437874,0.01064807,0.00346716,0.05092880,0.16665714,0.03355820,0.13276608
-2.65632816,0.52885408,0.09002133,0.13737886,0.01196638,0.00411829,0.05746323,0.18725861,0.03677706,0.14792440
-2.65032516,0.58791067,0.10010665,0.15130103,0.01339946,0.00490756,0.06484007,0.20979424,0.04011261,0.16430646
-2.64432216,0.65138659,0.11117065,0.16605135,0.01494362,0.00584712,0.07308587,0.23426852,0.04353005,0.18184998
-2.63831916,0.71907266,0.12318706,0.18152745,0.01659338,0.00694994,0.08222881,0.26067348,0.04699240,0.20048026
-2.63231616,0.79071892,0.13612710,0.19761859,0.01834125,0.00822938,0.09229691,0.28898571,0.05046116,0.22010916
-2.62631316,0.86603081,0.14995806,0.21420618,0.02017751,0.00969871,0.10331617,0.31916325,0.05389697,0.24063437
-2.62031016,0.94466602,0.16464185,0.23116450,0.02209010,0.01137055,0.11530851,0.35114240,0.05726036,0.26193904
-2.61430715,1.02623217,0.18013362,0.24836181,0.02406456,0.01325633,0.12828955,0.38483460,0.06051264,0.28389177
-2.60830415,1.11028543,0.19638051,0.26566169,0.02608397,0.01536570,0.14226636,0.42012334,0.06361672,0.30634703
-2.60230115,1.19633020,0.21332048,0.28292467,0.02812908,0.01770593,0.15723512,0.45686143,0.06653795,0.32914610
-2.59629815,1.28382003,0.23088135,0.30001004,0.03017846,0.02028138,0.17317883,0.49486856,0.06924499,0.35211846
-2.59029515,1.37215997,0.24897993,0.31677776,0.03220875,0.02309294,0.19006517,0.53392957,0.07171048,0.37508362
-2.58429215,1.46071046,0.26752151,0.33309062,0.03419507,0.02613763,0.20784462,0.57379341,0.07391175,0.39785361
-2.57828914,1.54879294,0.28639951,0.34881628,0.03611145,0.02940826,0.22644883,0.61417314,0.07583136,0.42023578
-2.57228614,1.63569729,0.30549556,0.36382942,0.03793143,0.03289320,0.24578967,0.65474717,0.07745746,0.44203620
-2.56628314,1.72069116,0.32467989,0.37801381,0.03962866,0.03657638,0.26575865,0.69516174,0.07878410,0.46306337
-2.56028014,1.80303104,0.34381214,0.39126421,0.04117765,0.04043739,0.28622727,0.73503497,0.07981132,0.48313222
-2.55427714,1.88197523,0.36274265,0.40348816,0.04255444,0.04445182,0.30704800,0.77396243,0.08054508,0.50206832
-2.54827414,1.95679811,0.38131412,0.41460743,0.04373743,0.04859179,0.32805616,0.81152428,0.08099709,0.51971215
-2.54227114,2.02680571,0.39936379,0.42455926,0.04470801,0.05282665,0.34907274,0.84729387,0.08118443,0.53592321
-2.53626813,2.09135189,0.41672592,0.43329720,0.04545128,0.05712384,0.36990792,0.88084759,0.08112907,0.55058383
-2.53026513,2.14985477,0.43323475,0.44079156,0.04595661,0.06144997,0.39036551,0.91177581,0.08085726,0.56360253
-2.52426213,2.20181255,0.44872759,0.44702943,0.04621806,0.06577189,0.41024790,0.93969448,0.08039881,0.57491669
-2.51825913,2.24681834,0.46304821,0.45201427,0.04623470,0.07005789,0.42936157,0.96425698,0.07978631,0.58449444
-2.51225613,2.28457305,0.47605021,0.45576504,0.04601074,0.07427891,0.44752284,0.98516573,0.07905420,0.59233552
-2.50625313,2.31489582,0.48760044,0.45831494,0.04555545,0.07840960,0.46456368,1.00218315,0.07823792,0.59847111
-2.50025013,2.33773135,0.49758210,0.45970971,0.04488295,0.08242935,0.48033724,1.01514127,0.07737295,0.60296257
-2.49424712,2.35315365,0.50589768,0.46000567,0.04401175,0.08632305,0.49472291,1.02394966,0.07649389,0.60589903
-2.48824412,2.36136581,0.51247142,0.45926751,0.04296416,0.09008169,0.50763065,1.02860116,0.07563355,0.60739388
-2.48224112,2.36269572,0.51725122,0.45756590,0.04176557,0.09370261,0.51900434,1.02917501,0.07482215,0.60758044
-2.47623812,2.35758762,0.52021002,0.45497511,0.04044358,0.09718946,0.52882390,1.02583723,0.07408651,0.60660670
-2.47023512,2.34658980,0.52134649,0.45157062,0.03902703,0.10055188,0.53710617,1.01883796,0.07344943,0.60462961
-2.46423212,2.33033879,0.52068504,0.44742701,0.03754512,0.10380478,0.54390438,1.00850589,0.07292916,0.60180904
-2.45822911,2.30954065,0.51827514,0.44261596,0.03602634,0.10696744,0.54930620,0.99523985,0.07253901,0.59830171
-2.45222611,2.28495004,0.51419002,0.43720478,0.03449766,0.11006224,0.55343049,0.97949785,0.07228713,0.59425540
-2.44622311,2.25734810,0.50852475,0.43125519,0.03298365,0.11311336,0.55642281,0.96178393,0.07217644,0.58980371
-2.44022011,2.22751976,0.50139380,0.42482261,0.03150580,0.11614525,0.55845000,0.94263346,0.07220480,0.58506160
-2.43421711,2.19623177,0.49292816,0.41795590,0.03008201,0.11918113,0.55969388,0.92259733,0.07236529,0.58012202
-2.42821411,2.16421208,0.48327221,0.41069756,0.02872617,0.12224157,0.56034464,0.90222581,0.07264668,0.57505367
-2.42221111,2.13213166,0.47258031,0.40308425,0.02744802,0.12534324,0.56059396,0.88205262,0.07303404,0.56990007
-2.41620810,2.10058929,0.46101342,0.39514774,0.02625314,0.12849782,0.56062835,0.86258006,0.07350960,0.56468000
-2.41020510,2.07010004,0.44873568,0.38691607,0.02514311,0.13171130,0.56062296,0.84426557,0.07405352,0.55938915
-2.40420210,2.04108773,0.43591117,0.37841487,0.02411585,0.13498360,0.56073620,0.82751047,0.07464498,0.55400306
-2.39819910,2.01388165,0.42270094,0.36966877,0.02316611,0.13830859,0.56110522,0.81265110,0.07526312,0.54848096
-2.39219610,1.98871732,0.40926036,0.36070281,0.02228600,0.14167442,0.56184270,0.79995288,0.07588808,0.54277050
-2.38619310,1.96574129,0.39573677,0.35154369,0.02146568,0.14506436,0.56303478,0.78960715,0.07650208,0.53681292
-2.38019010,1.94501929,0.38226769,0.34222087,0.02069401,0.14845782,0.56474036,0.78173109,0.07709024,0.53054848
-2.37418709,1.92654728,0.36897931,0.33276737,0.01995923,0.15183171,0.56699153,0.77637032,0.07764152,0.52392182
-2.36818409,1.91026457,0.35598551,0.32322037,0.01924964,0.15516192,0.56979526,0.77350403,0.07814934,0.51688688
-2.36218109,1.89606809,0.34338718,0.31362132,0.01855417,0.15842493,0.57313580,0.77305221,0.07861208,0.50941123
-2.35617809,1.88382708,0.33127195,0.30401587,0.01786290,0.16159930,0.57697796,0.77488442,0.07903344,0.50147949
-2.35017509,1.87339711,0.31971418,0.29445336,0.01716746,0.16466711,0.58127066,0.77882962,0.07942251,0.49309567
-2.34417209,1.86463272,0.30877518,0.28498609,0.01646133,0.16761508,0.58595062,0.78468635,0.07979364,0.48428431
-2.33816908,1.85739789,0.29850356,0.27566822,0.01574004,0.17043537,0.59094591,0.79223287,0.08016605,0.47509041
-2.33216608,1.85157379,0.28893569,0.26655459,0.01500120,0.17312606,0.59617910,0.80123643,0.08056331,0.46557812
-2.32616308,1.84706335,0.28009623,0.25769925,0.01424448,0.17569105,0.60156971,0.81146149,0.08101255,0.45582830
-2.32016008,1.84379263,0.27199854,0.24915405,0.01347145,0.17813964,0.60703596,0.82267634,0.08154349,0.44593515
-2.31415708,1.84170881,0.26464518,0.24096711,0.01268538,0.18048561,0.61249567,0.83465800,0.08218739,0.43600199
-2.30815408,1.84077535,0.25802824,0.23318140,0.01189095,0.18274586,0.61786635,0.84719516,0.08297586,0.42613664
-2.30215108,1.84096453,0.25212969,0.22583349,0.01109390,0.18493884,0.62306453,0.86008936,0.08393964,0.41644652
-2.29614807,1.84224832,0.24692170,0.21895243,0.01030075,0.18708268,0.62800456,0.87315455,0.08510733,0.40703381
-2.29014507,1.84458809,0.24236692,0.21255897,0.00951839,0.18919322,0.63259707,0.88621522,0.08650424,0.39799103
-2.28414207,1.84792430,0.23841892,0.20666505,0.00875376,0.19128211,0.63674738,0.89910359,0.08815118,0.38939714
-2.27813907,1.85216693,0.23502266,0.20127361,0.00801359,0.19335503,0.64035413,0.91165633,0.09006355,0.38131456
-2.27213607,1.85718749,0.23211516,0.19637877,0.00730408,0.19541019,0.64330839,0.92371122,0.09225040,0.37378716
-2.26613307,1.86281345,0.22962647,0.19196642,0.00663073,0.19743723,0.64549362,0.93510414,0.09471383,0.36683939
-2.26013007,1.86882557,0.22748076,0.18801505,0.00599816,0.19941662,0.64678647,0.94566706,0.09744843,0.36047649
-2.25412706,1.87495858,0.22559775,0.18449697,0.00541002,0.20131957,0.64705879,0.95522703,0.10044110,0.35468586
-2.24812406,1.88090535,0.22389448,0.18137968,0.00486893,0.20310852,0.64618069,0.96360659,0.10367094,0.34943946
-2.24212106,1.88632436,0.22228714,0.17862748,0.00437649,0.20473819,0.64402471,0.97062575,0.10710943,0.34469694
-2.23611806,1.89085029,0.22069326,0.17620319,0.00393331,0.20615720,0.64047089,0.97610527,0.11072080,0.34040950
-2.23011506,1.89410700,0.21903387,0.17406976,0.00353906,0.20731012,0.63541258,0.97987133,0.11446260,0.33652403
-2.22411206,1.89572230,0.21723574,0.17219197,0.00319266,0.20813983,0.62876259,0.98176124,0.11828640,0.33298739
-2.21810905,1.89534364,0.21523358,0.17053779,0.00289228,0.20859021,0.62045941,0.98162981,0.12213874,0.32975051
-2.21210605,1.89265384,0.21297189,0.16907964,0.00263559,0.20860888,0.61047310,0.97935599,0.12596213,0.32677197
-2.20610305,1.88738587,0.21040673,0.16779530,0.00241980,0.20814994,0.59881048,0.97484943,0.12969621,0.32402108
-2.20010005,1.87933603,0.20750693,0.16666844,0.00224185,0.20717649,0.58551932,0.96805641,0.13327900,0.32147996
-2.19409705,1.86837472,0.20425499,0.16568890,0.00209852,0.20566299,0.57069116,0.95896488,0.13664823,0.31914483
-2.18809405,1.85445429,0.20064740,0.16485252,0.00198652,0.20359707,0.55446270,0.94760822,0.13974271,0.31702621
-2.18209105,1.83761375,0.19669449,0.16416068,0.00190262,0.20098102,0.53701551,0.93406755,0.14250371,0.31514822
-2.17608804,1.81798000,0.19241979,0.16361962,0.00184368,0.19783264,0.51857414,0.91847240,0.14487637,0.31354694
-2.17008504,1.79576586,0.18785892,0.16323944,0.00180676,0.19418559,0.49940258,0.90099971,0.14681105,0.31226809
-2.16408204,1.77126512,0.18305810,0.16303304,0.00178915,0.19008920,0.47979934,0.88187131,0.14826462,0.31136412
-2.15807904,1.74484480,0.17807233,0.16301497,0.00178839,0.18560766,0.46009134,0.86134988,0.14920163,0.31089095
-2.15207604,1.71693540,0.17296334,0.16320032,0.00180229,0.18081883,0.44062678,0.83973371,0.14959536,0.31090459
