energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.14257129,1.21524655,0.53585670,0.10694607,0.01474026,0.16354200,0.34666332,0.03126692,0.64203539
-3.13656828,1.24205951,0.55566595,0.10928289,0.01539011,0.17134656,0.35105004,0.03066531,0.65223131
-3.13056528,1.26636160,0.57379091,0.11156822,0.01610894,0.17853340,0.35461133,0.03014090,0.66086645
-3.12456228,1.28757872,0.58993770,0.11375237,0.01689043,0.18500699,0.35718834,0.02968301,0.66765775
-3.11855928,1.30519804,0.60384047,0.11578840,0.01772810,0.19068232,0.35864783,0.02928020,0.67236021
-3.11255628,1.31878761,0.61526877,0.11763400,0.01861567,0.19548720,0.35888916,0.02892107,0.67477681
-3.10655328,1.32801281,0.62403408,0.11925323,0.01954746,0.19936417,0.35785001,0.02859489,0.67476635
-3.10055028,1.33264889,0.62999507,0.12061785,0.02051861,0.20227217,0.35551023,0.02829220,0.67224899
-3.09454727,1.33258931,0.63306157,0.12170841,0.02152539,0.20418783,0.35189385,0.02800532,0.66720930
-3.08854427,1.32784958,0.63319728,0.12251486,0.02256529,0.20510639,0.34706907,0.02772857,0.65969675
-3.08254127,1.31856670,0.63042100,0.12303685,0.02363714,0.20504212,0.34114629,0.02745855,0.64982372
-3.07653827,1.30499435,0.62480656,0.12328357,0.02474103,0.20402848,0.33427423,0.02719407,0.63776133
-3.07053527,1.28749409,0.61648146,0.12327318,0.02587819,0.20211772,0.32663441,0.02693612,0.62373320
-3.06453227,1.26652320,0.60562421,0.12303197,0.02705074,0.19938023,0.31843426,0.02668754,0.60800754
-3.05852926,1.24261960,0.59246071,0.12259308,0.02826137,0.19590347,0.30989917,0.02645277,0.59088802
-3.05252626,1.21638459,0.57725951,0.12199503,0.02951285,0.19179050,0.30126388,0.02623732,0.57270379
-3.04652326,1.18846413,0.56032637,0.12128001,0.03080758,0.18715832,0.29276354,0.02604735,0.55379903
-3.04052026,1.15952927,0.54199800,0.12049203,0.03214702,0.18213585,0.28462504,0.02588912,0.53452259
-3.03451726,1.13025664,0.52263537,0.11967504,0.03353115,0.17686169,0.27705869,0.02576843,0.51521790
-3.02851426,1.10130944,0.50261656,0.11887103,0.03495793,0.17148170,0.27025086,0.02569017,0.49621372
-3.02251126,1.07331971,0.48232938,0.11811828,0.03642278,0.16614634,0.26435770,0.02565782,0.47781581
-3.01650825,1.04687234,0.46216389,0.11744972,0.03791824,0.16100799,0.25950020,0.02567309,0.46029991
-3.01050525,1.02249134,0.44250496,0.11689158,0.03943362,0.15621804,0.25576085,0.02573563,0.44390612
-3.00450225,1.00062856,0.42372500,0.11646234,0.04095492,0.15192406,0.25318175,0.02584283,0.42883482
-2.99849925,0.98165525,0.40617706,0.11617201,0.04246483,0.14826686,0.25176440,0.02598976,0.41524411
-2.99249625,0.96585649,0.39018825,0.11602177,0.04394295,0.14537767,0.25147099,0.02616921,0.40324884
-2.98649325,0.95342853,0.37605391,0.11600404,0.04536619,0.14337534,0.25222708,0.02637188,0.39292108
-2.98049025,0.94447887,0.36403229,0.11610288,0.04670931,0.14236375,0.25392544,0.02658664,0.38429196
-2.97448724,0.93902906,0.35434016,0.11629479,0.04794567,0.14242935,0.25643091,0.02680090,0.37735462
-2.96848424,0.93701971,0.34714923,0.11654975,0.04904804,0.14363907,0.25958593,0.02700106,0.37206824
-2.96248124,0.93831761,0.34258363,0.11683264,0.04998958,0.14603844,0.26321662,0.02717303,0.36836280
-2.95647824,0.94272445,0.34071832,0.11710468,0.05074481,0.14965019,0.26713890,0.02730272,0.36614436
-2.95047524,0.94998678,0.34157874,0.11732515,0.05129056,0.15447329,0.27116467,0.02737664,0.36530077
-2.94447224,0.95980684,0.34514147,0.11745302,0.05160693,0.16048252,0.27510762,0.02738236,0.36570735
-2.93846923,0.97185391,0.35133607,0.11744862,0.05167813,0.16762851,0.27878855,0.02730900,0.36723270
-2.93246623,0.98577577,0.36004799,0.11727517,0.05149315,0.17583859,0.28204011,0.02714766,0.36974405
-2.92646323,1.00121001,0.37112256,0.11690017,0.05104630,0.18501800,0.28471069,0.02689171,0.37311242
-2.92046023,1.01779495,0.38436987,0.11629655,0.05033750,0.19505197,0.28666761,0.02653701,0.37721713
-2.91445723,1.03517995,0.39957049,0.11544362,0.04937244,0.20580821,0.28779942,0.02608204,0.38194985
-2.90845423,1.05303489,0.41648182,0.11432774,0.04816245,0.21714004,0.28801737,0.02552794,0.38721796
-2.90245123,1.07105883,0.43484492,0.11294274,0.04672419,0.22888992,0.28725627,0.02487839,0.39294724
-2.89644822,1.08898759,0.45439143,0.11129010,0.04507917,0.24089333,0.28547453,0.02413946,0.39908398
-2.89044522,1.10660020,0.47485066,0.10937896,0.04325307,0.25298293,0.28265377,0.02331934,0.40559633
-2.88444222,1.12372426,0.49595615,0.10722583,0.04127505,0.26499260,0.27879791,0.02242805,0.41247512
-2.87843922,1.14023992,0.51745189,0.10485427,0.03917683,0.27676157,0.27393190,0.02147708,0.41973395
-2.87243622,1.15608258,0.53909762,0.10229434,0.03699186,0.28813808,0.26810027,0.02047898,0.42740885
-2.86643322,1.17124413,0.56067320,0.09958204,0.03475444,0.29898274,0.26136538,0.01944701,0.43555723
-2.86043022,1.18577270,0.58198182,0.09675866,0.03249886,0.30917122,0.25380568,0.01839475,0.44425641
-2.85442721,1.19977084,0.60285202,0.09387005,0.03025869,0.31859627,0.24551382,0.01733573,0.45360165
-2.84842421,1.21339213,0.62313835,0.09096591,0.02806608,0.32716894,0.23659476,0.01628313,0.46370362
-2.84242121,1.22683623,0.64272094,0.08809902,0.02595122,0.33481908,0.22716378,0.01524950,0.47468556
-2.83641821,1.24034240,0.66150385,0.08532444,0.02394196,0.34149498,0.21734455,0.01424652,0.48667998
-2.83041521,1.25418166,0.67941263,0.08269871,0.02206341,0.34716231,0.20726707,0.01328481,0.49982498
-2.82441221,1.26864777,0.69639111,0.08027897,0.02033785,0.35180254,0.19706562,0.01237383,0.51426039
-2.81840920,1.28404723,0.71239785,0.07812207,0.01878457,0.35541076,0.18687661,0.01152173,0.53012357
-2.81240620,1.30068860,0.72740251,0.07628360,0.01741991,0.35799337,0.17683641,0.01073534,0.54754508
-2.80640320,1.31887155,0.74138236,0.07481689,0.01625726,0.35956558,0.16707909,0.01002013,0.56664435
-2.80040020,1.33887586,0.75431931,0.07377195,0.01530719,0.36014904,0.15773416,0.00938022,0.58752527
-2.79439720,1.36095088,0.76619755,0.07319436,0.01457757,0.35976974,0.14892428,0.00881837,0.61027193
-2.78839420,1.38530563,0.77700207,0.07312424,0.01407367,0.35845628,0.14076305,0.00833607,0.63494454
-2.78239120,1.41210003,0.78671800,0.07359507,0.01379826,0.35623868,0.13335284,0.00793352,0.66157565
-2.77638819,1.44143742,0.79533089,0.07463268,0.01375172,0.35314777,0.12678277,0.00760974,0.69016673
-2.77038519,1.47335860,0.80282778,0.07625430,0.01393208,0.34921514,0.12112691,0.00736261,0.72068521
-2.76438219,1.50783760,0.80919883,0.07846764,0.01433505,0.34447356,0.11644269,0.00718892,0.75306208
-2.75837919,1.54477924,0.81443945,0.08127025,0.01495404,0.33895800,0.11276963,0.00708449,0.78719008
-2.75237619,1.58401847,0.81855258,0.08464900,0.01578012,0.33270683,0.11012843,0.00704418,0.82292259
-2.74637319,1.62532162,0.82155084,0.08857976,0.01680205,0.32576328,0.10852046,0.00706205,0.86007332
-2.74037019,1.66838931,0.82345840,0.09302744,0.01800625,0.31817690,0.10792761,0.00713141,0.89841678
-2.73436718,1.71286117,0.82431230,0.09794620,0.01937682,0.31000489,0.10831271,0.00724498,0.93768967
-2.72836418,1.75832200,0.82416304,0.10328005,0.02089560,0.30131318,0.10962029,0.00739496,0.97759318
-2.72236118,1.80430952,0.82307441,0.10896367,0.02254229,0.29217711,0.11177790,0.00757323,1.01779633
-2.71635818,1.85032337,0.82112254,0.11492358,0.02429461,0.28268162,0.11469788,0.00777147,1.05794022
-2.71035518,1.89583547,0.81839420,0.12107956,0.02612858,0.27292103,0.11827946,0.00798134,1.09764340
-2.70435218,1.94030130,0.81498456,0.12734634,0.02801880,0.26299819,0.12241144,0.00819464,1.13650815
-2.69834917,1.98317231,0.81099455,0.13363550,0.02993890,0.25302337,0.12697507,0.00840353,1.17412774
-2.69234617,2.02390909,0.80652805,0.13985751,0.03186199,0.24311258,0.13184731,0.00860067,1.21009458
-2.68634317,2.06199514,0.80168924,0.14592397,0.03376122,0.23338584,0.13690425,0.00877943,1.24400906
-2.68034017,2.09695115,0.79658034,0.15174983,0.03561040,0.22396515,0.14202469,0.00893407,1.27548910
-2.67433717,2.12834945,0.79129991,0.15725567,0.03738460,0.21497256,0.14709375,0.00905988,1.30417998
-2.66833417,2.15582837,0.78594194,0.16236985,0.03906085,0.20652831,0.15200631,0.00915332,1.32976447
-2.66233117,2.17910610,0.78059585,0.16703059,0.04061875,0.19874923,0.15667039,0.00921221,1.35197280
-2.65632816,2.19799381,0.77534737,0.17118784,0.04204116,0.19174737,0.16101006,0.00923574,1.37059227
-2.65032516,2.21240738,0.77028035,0.17480483,0.04331471,0.18562903,0.16496800,0.00922463,1.38547617
-2.64432216,2.22237741,0.76547920,0.17785938,0.04443035,0.18049414,0.16850751,0.00918113,1.39655166
-2.63831916,2.22805701,0.76103191,0.18034480,0.04538369,0.17643588,0.17161388,0.00910906,1.40382621
-2.63231616,2.22972671,0.75703321,0.18227035,0.04617537,0.17354064,0.17429503,0.00901380,1.40739241
-2.62631316,2.22779624,0.75358767,0.18366131,0.04681110,0.17188810,0.17658143,0.00890229,1.40743068
-2.62031016,2.22280254,0.75081230,0.18455855,0.04730174,0.17155141,0.17852528,0.00878296,1.40420960
-2.61430715,2.21540384,0.74883835,0.18501759,0.04766311,0.17259724,0.18019886,0.00866568,1.39808385
-2.60830415,2.20636943,0.74781196,0.18510725,0.04791565,0.17508579,0.18169225,0.00856165,1.38948925
-2.60230115,2.19656511,0.74789340,0.18490784,0.04808397,0.17907041,0.18311035,0.00848336,1.37893513
-2.59629815,2.18693435,0.74925480,0.18450889,0.04819623,0.18459694,0.18456943,0.00844443,1.36699389
-2.59029515,2.17847548,0.75207616,0.18400658,0.04828336,0.19170268,0.18619322,0.00845953,1.35428788
-2.58429215,2.17221519,0.75653977,0.18350084,0.04837821,0.20041488,0.18810880,0.00854424,1.34147395
-2.57828914,2.16917916,0.76282311,0.18309226,0.04851456,0.21074894,0.19044230,0.00871491,1.32922586
-2.57228614,2.17036049,0.77109057,0.18287887,0.04872613,0.22270625,0.19331472,0.00898849,1.31821517
-2.56628314,2.17668694,0.78148420,0.18295291,0.04904545,0.23627177,0.19683789,0.00938235,1.30909109
-2.56028014,2.18898805,0.79411412,0.18339767,0.04950282,0.25141160,0.20111078,0.00991408,1.30245995
-2.55427714,2.20796333,0.80904891,0.18428453,0.05012529,0.26807058,0.20621624,0.01060122,1.29886495
-2.54827414,2.23415265,0.82630655,0.18567028,0.05093560,0.28617003,0.21221825,0.01146097,1.29876707
-2.54227114,2.26791015,0.84584658,0.18759490,0.05195133,0.30560596,0.21915978,0.01250984,1.30252770
-2.53626813,2.30938257,0.86756376,0.19007968,0.05318411,0.32624774,0.22706120,0.01376329,1.31039371
-2.53026513,2.35849328,0.89128381,0.19312604,0.05463900,0.34793751,0.23591939,0.01523524,1.32248583
-2.52426213,2.41493247,0.91676165,0.19671485,0.05631398,0.37049026,0.24570736,0.01693757,1.33879045
-2.51825913,2.47815445,0.94368213,0.20080646,0.05819973,0.39369487,0.25637443,0.01887959,1.35915577
-2.51225613,2.54738224,0.97166376,0.20534130,0.06027957,0.41731598,0.26784693,0.02106746,1.38329211
-2.50625313,2.62161957,1.00026510,0.21024123,0.06252957,0.44109683,0.28002930,0.02350357,1.41077684
-2.50025013,2.69967027,1.02899394,0.21541141,0.06491897,0.46476289,0.29280555,0.02618595,1.44106372
-2.49424712,2.78016454,1.05731880,0.22074282,0.06741074,0.48802644,0.30604104,0.02910773,1.47349655
-2.48824412,2.86159147,1.08468268,0.22611517,0.06996242,0.51059170,0.31958454,0.03225664,1.50732667
-2.48224112,2.94233704,1.11051832,0.23140035,0.07252711,0.53216074,0.33327052,0.03561458,1.54173393
-2.47623812,3.02072640,1.13426462,0.23646608,0.07505463,0.55243969,0.34692163,0.03915739,1.57585041
-2.47023512,3.09506939,1.15538366,0.24117979,0.07749286,0.57114530,0.36035153,0.04285475,1.60878625
-2.46423212,3.16370785,1.17337765,0.24541259,0.07978918,0.58801168,0.37336778,0.04667026,1.63965675
-2.45822911,3.22506339,1.18780528,0.24904320,0.08189191,0.60279685,0.38577517,0.05056176,1.66760990
-2.45222611,3.27768416,1.19829689,0.25196168,0.08375189,0.61528918,0.39737918,0.05448195,1.69185343
-2.44622311,3.32028926,1.20456789,0.25407289,0.08532387,0.62531334,0.40798974,0.05837912,1.71168064
-2.44022011,3.35180930,1.20643011,0.25529956,0.08656799,0.63273569,0.41742527,0.06219824,1.72649402
-2.43421711,3.37142189,1.20380047,0.25558483,0.08745095,0.63746893,0.42551684,0.06588223,1.73582592
-2.42821411,3.37858084,1.19670687,0.25489425,0.08794709,0.63947581,0.43211253,0.06937342,1.73935571
-2.42221111,3.37303808,1.18529085,0.25321709,0.08803923,0.63877181,0.43708176,0.07261512,1.73692255
-2.41620810,3.35485732,1.16980712,0.25056692,0.08771920,0.63542664,0.44031948,0.07555335,1.72853359
-2.41020510,3.32441901,1.15061969,0.24698154,0.08698809,0.62956443,0.44175014,0.07813852,1.71436698
-2.40420210,3.28241597,1.12819481,0.24252207,0.08585618,0.62136260,0.44133116,0.08032710,1.69476963
-2.39819910,3.22983972,1.10309065,0.23727142,0.08434257,0.61104921,0.43905578,0.08208312,1.67024969
-2.39219610,3.16795759,1.07594419,0.23133199,0.08247448,0.59889894,0.43495505,0.08337956,1.64146372
-2.38619310,3.09828094,1.04745533,0.22482284,0.08028626,0.58522762,0.42909890,0.08419934,1.60919893
-2.38019010,3.02252535,1.01836877,0.21787631,0.07781822,0.57038533,0.42159603,0.08453611,1.57435092
-2.37418709,2.94256365,0.98945405,0.21063422,0.07511522,0.55474834,0.41259257,0.08439460,1.53789746
-2.36818409,2.86037311,0.96148420,0.20324377,0.07222510,0.53870980,0.40226949,0.08379060,1.50086909
-2.36218109,2.77797821,0.93521362,0.19585331,0.06919714,0.52266964,0.39083876,0.08275050,1.46431740
-2.35617809,2.69739082,0.91135572,0.18860805,0.06608043,0.50702382,0.37853827,0.08131050,1.42928188
-2.35017509,2.62054946,0.89056110,0.18164591,0.06292235,0.49215315,0.36562567,0.07951541,1.39675650
-2.34417209,2.54925971,0.87339677,0.17509360,0.05976721,0.47841221,0.35237137,0.07741711,1.36765701
-2.33816908,2.48513773,0.86032720,0.16906305,0.05665501,0.46611859,0.33905079,0.07507281,1.34279016
-2.33216608,2.42955882,0.85169783,0.16364840,0.05362051,0.45554284,0.32593631,0.07254308,1.32282578
-2.32616308,2.38361277,0.84772166,0.15892345,0.05069250,0.44689960,0.31328899,0.06988981,1.30827287
-2.32016008,2.34806789,0.84846950,0.15493985,0.04789341,0.44034020,0.30135060,0.06717417,1.29946058
-2.31415708,2.32334486,0.85386431,0.15172598,0.04523918,0.43594706,0.29033610,0.06445460,1.29652477
-2.30815408,2.30950175,0.86368015,0.14928650,0.04273936,0.43373020,0.28042697,0.06178499,1.29940088
-2.30215108,2.30623080,0.87754573,0.14760270,0.04039756,0.43362606,0.27176553,0.05921309,1.30782344
-2.29614807,2.31286737,0.89495287,0.14663357,0.03821204,0.43549877,0.26445060,0.05677920,1.32133236
-2.29014507,2.32841099,0.91526965,0.14631747,0.03617649,0.43914393,0.25853467,0.05451520,1.33928598
-2.28414207,2.35155784,0.93775791,0.14657449,0.03428094,0.44429471,0.25402252,0.05244395,1.36088060
-2.27813907,2.38074397,0.96159483,0.14730930,0.03251272,0.45063038,0.25087165,0.05057903,1.38517578
-2.27213607,2.41419748,0.98589767,0.14841448,0.03085752,0.45778668,0.24899418,0.04892494,1.41112475
-2.26613307,2.44999820,1.00975111,0.14977412,0.02930025,0.46536793,0.24826042,0.04747750,1.43760878
-2.26013007,2.48614270,1.03223604,0.15126767,0.02782604,0.47296038,0.24850382,0.04622474,1.46347446
-2.25412706,2.52061219,1.05245888,0.15277389,0.02642097,0.48014612,0.24952715,0.04514792,1.48757238
-2.24812406,2.55144103,1.06958031,0.15417472,0.02507271,0.48651738,0.25110969,0.04422281,1.50879603
-2.24212106,2.57678312,1.08284226,0.15535904,0.02377107,0.49169029,0.25301516,0.04342112,1.52611917
-2.23611806,2.59497390,1.09159214,0.15622612,0.02250830,0.49531779,0.25500000,0.04271201,1.53863062
-2.23011506,2.60458548,1.09530342,0.15668870,0.02127928,0.49710108,0.25682182,0.04206356,1.54556480
-2.22411206,2.60447296,1.09359158,0.15667554,0.02008156,0.49679924,0.25824763,0.04144427,1.54632718
-2.21810905,2.59381012,1.08622505,0.15613350,0.01891524,0.49423650,0.25906146,0.04082440,1.54051340
-2.21210605,2.57211336,1.07313055,0.15502886,0.01778276,0.48930712,0.25907129,0.04017713,1.52792156
-2.20610305,2.53925288,1.05439274,0.15334806,0.01668857,0.48197753,0.25811480,0.03947958,1.50855709
-2.20010005,2.49545096,1.03024838,0.15109774,0.01563877,0.47228577,0.25606400,0.03871356,1.48263019
-2.19409705,2.44126749,1.00107510,0.14830397,0.01464065,0.46033834,0.25282833,0.03786603,1.45054580
-2.18809405,2.37757357,0.96737566,0.14501099,0.01370226,0.44630462,0.24835640,0.03692940,1.41288683
-2.18209105,2.30551431,0.92975807,0.14127921,0.01283194,0.43040918,0.24263622,0.03590152,1.37039111
-2.17608804,2.22646244,0.88891282,0.13718267,0.01203789,0.41292233,0.23569392,0.03478538,1.32392319
-2.17008504,2.14196489,0.84558800,0.13280613,0.01132775,0.39414943,0.22759126,0.03358872,1.27444207
-2.16408204,2.05368424,0.80056336,0.12824172,0.01070824,0.37441931,0.21842190,0.03232336,1.22296620
-2.15807904,1.96333770,0.75462453,0.12358545,0.01018482,0.35407243,0.20830674,0.03100442,1.17053708
-2.15207604,1.87263586,0.70853818,0.11893363,0.00976144,0.33344920,0.19738859,0.02964944,1.11818297
-2.14607304,1.78322358,0.66302914,0.11437924,0.00944032,0.31287891,0.18582631,0.02827748,1.06688395
-2.14007004,1.69662527,0.61876025,0.11000865,0.00922177,0.29266968,0.17378879,0.02690811,1.01753972
-2.13406703,1.61419647,0.57631550,0.10589851,0.00910415,0.27309977,0.16144906,0.02556059,0.97094130
-2.12806403,1.53708341,0.53618695,0.10211313,0.00908378,0.25441053,0.14897865,0.02425296,0.92774749
-2.12206103,1.46619180,0.49876568,0.09870236,0.00915499,0.23680109,0.13654240,0.02300134,0.88846695
-2.11605803,1.40216578,0.46433679,0.09570009,0.00931017,0.22042493,0.12429409,0.02181933,0.85344644
-2.11005503,1.34537739,0.43307851,0.09312339,0.00953994,0.20538840,0.11237274,0.02071754,0.82286537
-2.10405203,1.29592673,0.40506494,0.09097229,0.00983330,0.19175094,0.10089986,0.01970333,0.79673675
-2.09804902,1.25365216,0.38027235,0.08923028,0.01017786,0.17952702,0.08997753,0.01878064,0.77491436
-2.09204602,1.21815007,0.35858834,0.08786542,0.01056013,0.16868957,0.07968747,0.01795010,0.75710553
-2.08604302,1.18880284,0.33982333,0.08683204,0.01096586,0.15917457,0.07009080,0.01720913,0.74288897
-2.08004002,1.16481367,0.32372395,0.08607296,0.01138030,0.15088668,0.06122867,0.01655233,0.73173681
-2.07403702,1.14524665,0.30998750,0.08552208,0.01178869,0.14370547,0.05312345,0.01597188,0.72303967
-2.06803402,1.12907029,0.29827706,0.08510726,0.01217651,0.13749205,0.04578045,0.01545806,0.71613398
-2.06203102,1.11520264,0.28823647,0.08475340,0.01252997,0.13209583,0.03919003,0.01499982,0.71033011
-2.05602801,1.10255612,0.27950480,0.08438550,0.01283630,0.12736109,0.03332993,0.01458539,0.70494040
-2.05002501,1.09008036,0.27172976,0.08393162,0.01308413,0.12313312,0.02816774,0.01420288,0.69930585
-2.04402201,1.07680151,0.26457964,0.08332567,0.01326375,0.11926380,0.02366336,0.01384083,0.69282060
-2.03801901,1.06185641,0.25775349,0.08250981,0.01336741,0.11561641,0.01977139,0.01348878,0.68495320
-2.03201601,1.04452081,0.25098934,0.08143645,0.01338945,0.11206952,0.01644336,0.01313774,0.67526409
-2.02601301,1.02423060,0.24407021,0.08006980,0.01332647,0.10851995,0.01362975,0.01278051,0.66341880
-2.02001001,1.00059580,0.23682804,0.07838683,0.01317733,0.10488476,0.01128170,0.01241203,0.64919642
-2.01400700,0.97340702,0.22914547,0.07637775,0.01294312,0.10110225,0.00935251,0.01202955,0.63249344
-2.00800400,0.94263471,0.22095562,0.07404588,0.01262710,0.09713204,0.00779884,0.01163274,0.61332299
-2.00200100,0.90842170,0.21224007,0.07140710,0.01223446,0.09295429,0.00658156,0.01122366,0.59180986
-1.99599800,0.87106983,0.20302527,0.06848880,0.01177213,0.08856832,0.00566649,0.01080675,0.56818176
-1.98999500,0.83102161,0.19337776,0.06532847,0.01124847,0.08399045,0.00502471,0.01038858,0.54275738
-1.98399200,0.78883809,0.18339834,0.06197198,0.01067296,0.07925161,0.00463283,0.00997769,0.51593212
-1.97798899,0.74517414,0.17321565,0.05847170,0.01005588,0.07439449,0.00447298,0.00958431,0.48816216
-1.97198599,0.70075239,0.16297950,0.05488449,0.00940790,0.06947064,0.00453263,0.00922003,0.45994759
-1.96598299,0.65633699,0.15285403,0.05126971,0.00873982,0.06453758,0.00480433,0.00889745,0.43181551
-1.95997999,0.61270825,0.14301128,0.04768720,0.00806218,0.05965597,0.00528529,0.00862987,0.40430361
-1.95397699,0.57063910,0.13362509,0.04419559,0.00738500,0.05488706,0.00597686,0.00843086,0.37794495
-1.94797399,0.53087411,0.12486569,0.04085057,0.00671754,0.05029044,0.00688399,0.00831398,0.35325434
-1.94197099,0.49411159,0.11689507,0.03770366,0.00606810,0.04592213,0.00801455,0.00829236,0.33071659
-1.93596798,0.46098908,0.10986314,0.03480102,0.00544386,0.04183316,0.00937861,0.00837843,0.31077708
-1.92996498,0.43207241,0.10390477,0.03218272,0.00485079,0.03806842,0.01098775,0.00858355,0.29383436
-1.92396198,0.40784822,0.09913772,0.02988218,0.00429361,0.03466611,0.01285425,0.00891776,0.28023512
-1.91795898,0.38871973,0.09566124,0.02792590,0.00377580,0.03165737,0.01499030,0.00938950,0.27027115
-1.91195598,0.37500549,0.09355556,0.02633344,0.00329965,0.02906634,0.01740726,0.01000536,0.26417816
-1.90595298,0.36694058,0.09288185,0.02511762,0.00286629,0.02691053,0.02011488,0.01076989,0.26213618
-1.89994997,0.36467982,0.09368276,0.02428483,0.00247589,0.02520131,0.02312054,0.01168540,0.26427125
-1.89394697,0.36830260,0.09598333,0.02383549,0.00212771,0.02394460,0.02642862,0.01275186,0.27065805
-1.88794397,0.37781854,0.09979214,0.02376466,0.00182026,0.02314165,0.03003988,0.01396677,0.28132319
-1.88194097,0.39317379,0.10510267,0.02406259,0.00155146,0.02278982,0.03395093,0.01532513,0.29624872
-1.87593797,0.41425735,0.11189461,0.02471538,0.00131877,0.02288333,0.03815382,0.01681941,0.31537583
-1.86993497,0.44090710,0.12013519,0.02570559,0.00111934,0.02341392,0.04263572,0.01843960,0.33860814
-1.86393197,0.47291512,0.12978032,0.02701286,0.00095008,0.02437142,0.04737875,0.02017332,0.36581470
-1.85792896,0.51003218,0.14077553,0.02861436,0.00080787,0.02574412,0.05235988,0.02200594,0.39683230
-1.85192596,0.55197104,0.15305662,0.03048534,0.00068954,0.02751898,0.05755103,0.02392079,0.43146705
-1.84592296,0.59840864,0.16655001,0.03259949,0.00059204,0.02968172,0.06291913,0.02589937,0.46949519
-1.83991996,0.64898700,0.18117273,0.03492923,0.00051245,0.03221664,0.06842649,0.02792161,0.51066302
-1.83391696,0.70331295,0.19683211,0.03744597,0.00044804,0.03510631,0.07403108,0.02996622,0.55468609
-1.82791396,0.76095681,0.21342511,0.04012021,0.00039632,0.03833120,0.07968698,0.03201097,0.60124773
-1.82191096,0.82145036,0.23083749,0.04292170,0.00035503,0.04186906,0.08534489,0.03403303,0.64999706
-1.81590795,0.88428422,0.24894270,0.04581941,0.00032216,0.04569438,0.09095267,0.03600933,0.70054680
-1.80990495,0.94890521,0.26760081,0.04878152,0.00029596,0.04977771,0.09645595,0.03791687,0.75247112
-1.80390195,1.01471411,0.28665743,0.05177543,0.00027494,0.05408514,0.10179879,0.03973308,0.80530388
-1.79789895,1.08106430,0.30594294,0.05476768,0.00025781,0.05857777,0.10692432,0.04143615,0.85853777
-1.79189595,1.14726178,0.32527198,0.05772401,0.00024353,0.06321140,0.11177556,0.04300527,0.91162457
-1.78589295,1.21256723,0.34444363,0.06060934,0.00023124,0.06793641,0.11629612,0.04442100,0.96397707
-1.77988994,1.27620035,0.36324219,0.06338799,0.00022026,0.07269789,0.12043108,0.04566547,1.01497295
-1.77388694,1.33734706,0.38143881,0.06602380,0.00021006,0.07743606,0.12412791,0.04672267,1.06396084
-1.76788394,1.39516958,0.39879408,0.06848055,0.00020028,0.08208699,0.12733734,0.04757869,1.11026887
-1.76188094,1.44881973,0.41506153,0.07072234,0.00019062,0.08658365,0.13001442,0.04822193,1.15321553
-1.75587794,1.49745493,0.42999209,0.07271422,0.00018093,0.09085729,0.13211955,0.04864331,1.19212289
-1.74987494,1.54025694,0.44333949,0.07442280,0.00017111,0.09483903,0.13361949,0.04883648,1.22633184
-1.74387194,1.57645253,0.45486627,0.07581706,0.00016113,0.09846170,0.13448839,0.04879799,1.25521886
-1.73786893,1.60533541,0.46435039,0.07686915,0.00015100,0.10166191,0.13470881,0.04852742,1.27821367
-1.73186593,1.62628849,0.47159207,0.07755527,0.00014077,0.10438201,0.13427254,0.04802751,1.29481718
-1.72586293,1.63880542,0.47642057,0.07785648,0.00013052,0.10657224,0.13318133,0.04730423,1.30461870
-1.71985993,1.64251037,0.47870054,0.07775949,0.00012032,0.10819259,0.13144749,0.04636679,1.30731174
-1.71385693,1.63717483,0.47833770,0.07725734,0.00011028,0.10921451,0.12909406,0.04522758,1.30270733
-1.70785393,1.62273062,0.47528345,0.07634992,0.00010049,0.10962230,0.12615496,0.04390207,1.29074434
-1.70185093,1.59927806,0.46953813,0.07504429,0.00009102,0.10941407,0.12267458,0.04240862,1.27149586
-1.69584792,1.56708885,0.46115271,0.07335483,0.00008196,0.10860224,0.11870721,0.04076815,1.24517141
-1.68984492,1.52660312,0.45022884,0.07130310,0.00007336,0.10721358,0.11431609,0.03900383,1.21211443
-1.68384192,1.47842069,0.43691707,0.06891747,0.00006528,0.10528864,0.10957217,0.03714062,1.17279535
-1.67783892,1.42328678,0.42141340,0.06623256,0.00005775,0.10288073,0.10455255,0.03520478,1.12780008
-1.67183592,1.36207253,0.40395414,0.06328841,0.00005079,0.10005434,0.09933874,0.03322328,1.07781466
-1.66583292,1.29575141,0.38480950,0.06012948,0.00004441,0.09688327,0.09401476,0.03122325,1.02360652
-1.65982991,1.22537225,0.36427597,0.05680353,0.00003862,0.09344825,0.08866513,0.02923136,0.96600326
-1.65382691,1.15203027,0.34266797,0.05336039,0.00003339,0.08983442,0.08337283,0.02727321,0.90586985
-1.64782391,1.07683729,0.32030913,0.04985069,0.00002872,0.08612868,0.07821733,0.02537277,0.84408529
-1.64182091,1.00089242,0.29752349,0.04632463,0.00002456,0.08241699,0.07327285,0.02355186,0.78151964
-1.63581791,0.92525441,0.27462712,0.04283078,0.00002090,0.07878176,0.06860667,0.02182971,0.71901246
-1.62981491,0.85091678,0.25192044,0.03941506,0.00001768,0.07529951,0.06427788,0.02022257,0.65735343
