energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.32116058,2.67485862,0.23941039,1.25098231,0.03608862,0.34573696,0.45659530,0.75311909,0.03055303,0.16512838
0.32716358,2.74351169,0.24323395,1.28774867,0.03752792,0.35592489,0.46804219,0.76820660,0.03201519,0.16592361
0.33316658,2.81703843,0.24778969,1.32491097,0.03890653,0.36772792,0.48080458,0.78615662,0.03361282,0.16684087
0.33916958,2.89421374,0.25299018,1.36186845,0.04020608,0.38096851,0.49468424,0.80663403,0.03533633,0.16783205
0.34517259,2.97382563,0.25875013,1.39806365,0.04140994,0.39545045,0.50946682,0.82927766,0.03717537,0.16885487
0.35117559,3.05470051,0.26498800,1.43299294,0.04250364,0.41096267,0.52492719,0.85370910,0.03911875,0.16987383
0.35717859,3.13572386,0.27162718,1.46621387,0.04347527,0.42728318,0.54083444,0.87954069,0.04115445,0.17086078
0.36318159,3.21585615,0.27859682,1.49734981,0.04431566,0.44418274,0.55695634,0.90638259,0.04326948,0.17179529
0.36918459,3.29414415,0.28583244,1.52609175,0.04501859,0.46142857,0.57306326,0.93384879,0.04544985,0.17266464
0.37518759,3.36972824,0.29327625,1.55219788,0.04558071,0.47878775,0.58893154,0.96156210,0.04768048,0.17346370
0.38119060,3.44184635,0.30087736,1.57549126,0.04600150,0.49603059,0.60434637,0.98915831,0.04994517,0.17419466
0.38719360,3.50983540,0.30859188,1.59585641,0.04628304,0.51293382,0.61910427,1.01628949,0.05222669,0.17486665
0.39319660,3.57313116,0.31638297,1.61323507,0.04642975,0.52928356,0.63301520,1.04262677,0.05450680,0.17549535
0.39919960,3.63126729,0.32422086,1.62762195,0.04644803,0.54487825,0.64590443,1.06786262,0.05676650,0.17610252
0.40520260,3.68387418,0.33208280,1.63906080,0.04634591,0.55953122,0.65761426,1.09171284,0.05898630,0.17671557
0.41120560,3.73067807,0.33995300,1.64764102,0.04613269,0.57307317,0.66800556,1.11391836,0.06114657,0.17736706
0.41720860,3.77150071,0.34782239,1.65349515,0.04581859,0.58535427,0.67695929,1.13424686,0.06322797,0.17809414
0.42321161,3.80625930,0.35568821,1.65679707,0.04541443,0.59624594,0.68437786,1.15249436,0.06521197,0.17893789
0.42921461,3.83496664,0.36355339,1.65776076,0.04493135,0.60564225,0.69018635,1.16848657,0.06708141,0.17994252
0.43521761,3.85773085,0.37142554,1.65663934,0.04438066,0.61346084,0.69433365,1.18208013,0.06882097,0.18115438
0.44122061,3.87475407,0.37931568,1.65372388,0.04377366,0.61964332,0.69679323,1.19316352,0.07041776,0.18262073
0.44722361,3.88632952,0.38723653,1.64934162,0.04312163,0.62415525,0.69756366,1.20165762,0.07186173,0.18438826
0.45322661,3.89283624,0.39520046,1.64385297,0.04243577,0.62698545,0.69666871,1.20751583,0.07314601,0.18650147
0.45922961,3.89473100,0.40321718,1.63764694,0.04172727,0.62814495,0.69415696,1.21072365,0.07426715,0.18900068
0.46523262,3.89253711,0.41129114,1.63113470,0.04100740,0.62766539,0.69010095,1.21129767,0.07522522,0.19192003
0.47123562,3.88682994,0.41941895,1.62474107,0.04028755,0.62559705,0.68459574,1.20928403,0.07602365,0.19528536
0.47723862,3.87821946,0.42758681,1.61889383,0.03957937,0.62200661,0.67775692,1.20475633,0.07666903,0.19911209
0.48324162,3.86733018,0.43576826,1.61401127,0.03889483,0.61697467,0.66971817,1.19781296,0.07717064,0.20340332
0.48924462,3.85477916,0.44392225,1.61048815,0.03824629,0.61059314,0.66062825,1.18857422,0.07753992,0.20814813
0.49524762,3.84115320,0.45199197,1.60868074,0.03764647,0.60296265,0.65064766,1.17717897,0.07778974,0.21332030
0.50125063,3.82698601,0.45990434,1.60889165,0.03710848,0.59419003,0.63994496,1.16378127,0.07793365,0.21887755
0.50725363,3.81273674,0.46757029,1.61135510,0.03664572,0.58438593,0.62869285,1.14854693,0.07798507,0.22476139
0.51325663,3.79877084,0.47488613,1.61622365,0.03627174,0.57366264,0.61706418,1.13165018,0.07795647,0.23089753
0.51925963,3.78534436,0.48173562,1.62355700,0.03600014,0.56213217,0.60522785,1.11327047,0.07785867,0.23719713
0.52526263,3.77259243,0.48799304,1.63331376,0.03584430,0.54990455,0.59334497,1.09358955,0.07770015,0.24355858
0.53126563,3.76052280,0.49352688,1.64534661,0.03581722,0.53708647,0.58156499,1.07278887,0.07748657,0.24986997
0.53726863,3.74901446,0.49820415,1.65940143,0.03593118,0.52378011,0.57002235,1.05104718,0.07722044,0.25601213
0.54327164,3.73782172,0.50189494,1.67512056,0.03619752,0.51008216,0.55883327,1.02853851,0.07690098,0.26186198
0.54927464,3.72658340,0.50447719,1.69205013,0.03662631,0.49608315,0.54809320,1.00543029,0.07652419,0.26729623
0.55527764,3.71483666,0.50584117,1.70965140,0.03722607,0.48186687,0.53787469,0.98188178,0.07608310,0.27219516
0.56128064,3.70203489,0.50589366,1.72731562,0.03800344,0.46750998,0.52822584,0.95804256,0.07556823,0.27644631
0.56728364,3.68756868,0.50456149,1.74438179,0.03896287,0.45308178,0.51916954,0.93405123,0.07496817,0.27994789
0.57328664,3.67078905,0.50179422,1.76015677,0.04010634,0.43864411,0.51070331,0.91003422,0.07427033,0.28261192
0.57928964,3.65103191,0.49756604,1.77393673,0.04143310,0.42425143,0.50279993,0.88610466,0.07346169,0.28436667
0.58529265,3.62764278,0.49187651,1.78502931,0.04293939,0.40995102,0.49540895,0.86236146,0.07252970,0.28515864
0.59129565,3.60000096,0.48475044,1.79277547,0.04461828,0.39578344,0.48845889,0.83888862,0.07146306,0.28495373
0.59729865,3.56754226,0.47623677,1.79657040,0.04645952,0.38178309,0.48186028,0.81575476,0.07025251,0.28373778
0.60330165,3.52977979,0.46640664,1.79588259,0.04844951,0.36797907,0.47550944,0.79301307,0.06889149,0.28151642
0.60930465,3.48632235,0.45535082,1.79027069,0.05057134,0.35439617,0.46929292,0.77070165,0.06737671,0.27831424
0.61530765,3.43688989,0.44317657,1.77939746,0.05280496,0.34105604,0.46309242,0.74884443,0.06570856,0.27417345
0.62131066,3.38132616,0.43000435,1.76304055,0.05512746,0.32797862,0.45679023,0.72745261,0.06389133,0.26915216
0.62731366,3.31960814,0.41596435,1.74110001,0.05751356,0.31518354,0.45027482,0.70652671,0.06193331,0.26332219
0.63331666,3.25185251,0.40119321,1.71360223,0.05993613,0.30269162,0.44344643,0.68605917,0.05984670,0.25676693
0.63931966,3.17831895,0.38583098,1.68070053,0.06236690,0.29052639,0.43622251,0.66603752,0.05764740,0.24957889
0.64532266,3.09941055,0.37001856,1.64267244,0.06477733,0.27871539,0.42854274,0.64644784,0.05535460,0.24185753
0.65132566,3.01567124,0.35389558,1.59991386,0.06713948,0.26729135,0.42037335,0.62727856,0.05299036,0.23370706
0.65732866,2.92778031,0.33759889,1.55293044,0.06942698,0.25629307,0.41171064,0.60852433,0.05057904,0.22523460
0.66333167,2.83654410,0.32126158,1.50232645,0.07161599,0.24576588,0.40258341,0.59018964,0.04814670,0.21654845
0.66933467,2.74288490,0.30501250,1.44879152,0.07368614,0.23576178,0.39305425,0.57229222,0.04572046,0.20775674
0.67533767,2.64782701,0.28897625,1.39308557,0.07562130,0.22633908,0.38321955,0.55486574,0.04332786,0.19896628
0.68134067,2.55248017,0.27327344,1.33602242,0.07741030,0.21756152,0.37320813,0.53796177,0.04099626,0.19028162
0.68734367,2.45802040,0.25802117,1.27845235,0.07904733,0.20949704,0.36317869,0.52165083,0.03875225,0.18180431
0.69334667,2.36566845,0.24333369,1.22124413,0.08053218,0.20221608,0.35331591,0.50602226,0.03662108,0.17363225
0.69934967,2.27666633,0.22932284,1.16526686,0.08187013,0.19578951,0.34382547,0.49118309,0.03462624,0.16585906
0.70535268,2.19225210,0.21609851,1.11137205,0.08307165,0.19028632,0.33492820,0.47725566,0.03278899,0.15857348
0.71135568,2.11363361,0.20376875,1.06037631,0.08415168,0.18577119,0.32685341,0.46437417,0.03112807,0.15185867
0.71735868,2.04196179,0.19243961,1.01304499,0.08512878,0.18230192,0.31983180,0.45268039,0.02965937,0.14579144
0.72336168,1.97830415,0.18221457,0.97007725,0.08602398,0.17992698,0.31408804,0.44231844,0.02839576,0.14044137
0.72936468,1.92361929,0.17319366,0.93209275,0.08685945,0.17868325,0.30983352,0.43342909,0.02734695,0.13586978
0.73536768,1.87873318,0.16547212,0.89962025,0.08765712,0.17859397,0.30725920,0.42614381,0.02651937,0.13212870
0.74137069,1.84431804,0.15913877,0.87308848,0.08843724,0.17966715,0.30652908,0.42057868,0.02591620,0.12925969
0.74737369,1.82087443,0.15427407,0.85281927,0.08921703,0.18189432,0.30777434,0.41682869,0.02553736,0.12729278
0.75337669,1.80871727,0.15094795,0.83902320,0.09000941,0.18524980,0.31108833,0.41496243,0.02537961,0.12624543
0.75937969,1.80796625,0.14921744,0.83179772,0.09082199,0.18969048,0.31652269,0.41501760,0.02543669,0.12612164
0.76538269,1.81854097,0.14912430,0.83112781,0.09165633,0.19515603,0.32408449,0.41699745,0.02569946,0.12691130
0.77138569,1.84016099,0.15069268,0.83688900,0.09250747,0.20156968,0.33373466,0.42086827,0.02615614,0.12858984
0.77738869,1.87235091,0.15392687,0.84885269,0.09336389,0.20883931,0.34538762,0.42655816,0.02679252,0.13111816
0.78339170,1.91445021,0.15880933,0.86669348,0.09420774,0.21685905,0.35891215,0.43395690,0.02759224,0.13444299
0.78939470,1.96562760,0.16529904,0.88999847,0.09501544,0.22551106,0.37413353,0.44291718,0.02853712,0.13849768
0.79539770,2.02489960,0.17333034,0.91827801,0.09575868,0.23466768,0.39083672,0.45325692,0.02960741,0.14320331
0.80140070,2.09115256,0.18281225,0.95097780,0.09640548,0.24419372,0.40877080,0.46476267,0.03078220,0.14847028
0.80740370,2.16316775,0.19362842,0.98749207,0.09692171,0.25394888,0.42765422,0.47719403,0.03203975,0.15420023
0.81340670,2.23964877,0.20563783,1.02717734,0.09727249,0.26379026,0.44718102,0.49028880,0.03335784,0.16028829
0.81940970,2.31925051,0.21867613,1.06936669,0.09742379,0.27357494,0.46702777,0.50376883,0.03471417,0.16662555
0.82541271,2.40060905,0.23255784,1.11338413,0.09734397,0.28316250,0.48686102,0.51734632,0.03608675,0.17310173
0.83141571,2.48237175,0.24707926,1.15855881,0.09700516,0.29241754,0.50634523,0.53073037,0.03745427,0.17960795
0.83741871,2.56322676,0.26202212,1.20423874,0.09638454,0.30121221,0.52515082,0.54363374,0.03879650,0.18603943
0.84342171,2.64193136,0.27715796,1.24980385,0.09546532,0.30942852,0.54296229,0.55577944,0.04009466,0.19229815
0.84942471,2.71733835,0.29225295,1.29467801,0.09423750,0.31696064,0.55948606,0.56690719,0.04133179,0.19829531
0.85542771,2.78841991,0.30707324,1.33833978,0.09269834,0.32371704,0.57445792,0.57677946,0.04249309,0.20395346
0.86143072,2.85428829,0.32139051,1.38033160,0.09085246,0.32962235,0.58764975,0.58518695,0.04356621,0.20920835
0.86743372,2.91421281,0.33498756,1.42026726,0.08871173,0.33461906,0.59887536,0.59195345,0.04454155,0.21401027
0.87343672,2.96763253,0.34766372,1.45783722,0.08629486,0.33866888,0.60799528,0.59693984,0.04541244,0.21832493
0.87943972,3.01416435,0.35923991,1.49281184,0.08362666,0.34175372,0.61492021,0.60004726,0.04617533,0.22213389
0.88544272,3.05360607,0.36956301,1.52504213,0.08073729,0.34387625,0.61961305,0.60121915,0.04682983,0.22543435
0.89144572,3.08593431,0.37850944,1.55445816,0.07766114,0.34505992,0.62208942,0.60044226,0.04737875,0.22823848
0.89744872,3.11129723,0.38598772,1.58106493,0.07443581,0.34534852,0.62241657,0.59774652,0.04782802,0.23057223
0.90345173,3.13000221,0.39193995,1.60493599,0.07110093,0.34480509,0.62071078,0.59320376,0.04818648,0.23247364
0.90945473,3.14249891,0.39634201,1.62620487,0.06769706,0.34351025,0.61713313,0.58692525,0.04846572,0.23399081
0.91545773,3.14935823,0.39920265,1.64505475,0.06426458,0.34156000,0.61188399,0.57905824,0.04867967,0.23517956
0.92146073,3.15124789,0.40056139,1.66170667,0.06084279,0.33906292,0.60519631,0.56978146,0.04884428,0.23610083
0.92746373,3.14890575,0.40048535,1.67640691,0.05746902,0.33613692,0.59732790,0.55929991,0.04897705,0.23681809
0.93346673,3.14311175,0.39906533,1.68941403,0.05417797,0.33290566,0.58855308,0.54783888,0.04909660,0.23739466
0.93946973,3.13465985,0.39641119,1.70098622,0.05100124,0.32949468,0.57915399,0.53563768,0.04922217,0.23789133
0.94547274,3.12433092,0.39264690,1.71136951,0.04796697,0.32602743,0.56941182,0.52294309,0.04937315,0.23836413
0.95147574,3.11286809,0.38790551,1.72078758,0.04509970,0.32262137,0.55959835,0.51000291,0.04956866,0.23886252
0.95747874,3.10095515,0.38232433,1.72943333,0.04242038,0.31938423,0.54996812,0.49705976,0.04982714,0.23942805
0.96348174,3.08919925,0.37604049,1.73746302,0.03994652,0.31641068,0.54075143,0.48434546,0.05016604,0.24009354
0.96948474,3.07811827,0.36918725,1.74499277,0.03769241,0.31377942,0.53214849,0.47207606,0.05060152,0.24088275
0.97548774,3.06813323,0.36189105,1.75209781,0.03566954,0.31155098,0.52432482,0.46044772,0.05114830,0.24181065
0.98149075,3.05956571,0.35426950,1.75881419,0.03388695,0.30976612,0.51740812,0.44963358,0.05181947,0.24288416
0.98749375,3.05264018,0.34643038,1.76514277,0.03235165,0.30844502,0.51148650,0.43978165,0.05262648,0.24410333
0.99349675,3.04749030,0.33847143,1.77105498,0.03106907,0.30758731,0.50660823,0.43101364,0.05357909,0.24546288
0.99949975,3.04416888,0.33048105,1.77649998,0.03004342,0.30717272,0.50278284,0.42342480,0.05468537,0.24695396
1.00550275,3.04266005,0.32253960,1.78141242,0.02927798,0.30716259,0.49998343,0.41708459,0.05595171,0.24856601
1.01150575,3.04289301,0.31472113,1.78572043,0.02877537,0.30750194,0.49815011,0.41203802,0.05738288,0.25028862
1.01750875,3.04475608,0.30709543,1.78935308,0.02853762,0.30812206,0.49719429,0.40830757,0.05898198,0.25211320
1.02351176,3.04811021,0.29972999,1.79224687,0.02856623,0.30894353,0.49700364,0.40589548,0.06075042,0.25403447
1.02951476,3.05280109,0.29269179,1.79435095,0.02886206,0.30987951,0.49744747,0.40478617,0.06268786,0.25605152
1.03551776,3.05866933,0.28604876,1.79563070,0.02942510,0.31083914,0.49838237,0.40494881,0.06479212,0.25816856
1.04152076,3.06555831,0.27987062,1.79606969,0.03025427,0.31173093,0.49965776,0.40633963,0.06705903,0.26039520
1.04752376,3.07331961,0.27422916,1.79567006,0.03134697,0.31246598,0.50112136,0.40890418,0.06948233,0.26274630
1.05352676,3.08181615,0.26919781,1.79445148,0.03269876,0.31296101,0.50262426,0.41257917,0.07205354,0.26524149
1.05952976,3.09092339,0.26485065,1.79244907,0.03430291,0.31314087,0.50402545,0.41729410,0.07476185,0.26790435
1.06553277,3.10052898,0.26126072,1.78971065,0.03615001,0.31294081,0.50519584,0.42297253,0.07759413,0.27076138
1.07153577,3.11053156,0.25849801,1.78629361,0.03822764,0.31230803,0.50602154,0.42953312,0.08053490,0.27384082
1.07753877,3.12083904,0.25662699,1.78226193,0.04052013,0.31120285,0.50640642,0.43689042,0.08356653,0.27717149
1.08354177,3.13136709,0.25570406,1.77768354,0.04300838,0.30959925,0.50627393,0.44495555,0.08666943,0.28078164
1.08954477,3.14203804,0.25577502,1.77262822,0.04566987,0.30748491,0.50556817,0.45363683,0.08982235,0.28469801
1.09554777,3.15278046,0.25687265,1.76716621,0.04847880,0.30486072,0.50425415,0.46284036,0.09300288,0.28894503
1.10155078,3.16352950,0.25901461,1.76136744,0.05140634,0.30173993,0.50231745,0.47247075,0.09618785,0.29354436
1.10755378,3.17422779,0.26220182,1.75530125,0.05442112,0.29814679,0.49976313,0.48243190,0.09935397,0.29851451
1.11355678,3.18482661,0.26641733,1.74903636,0.05748977,0.29411498,0.49661409,0.49262791,0.10247834,0.30387082
1.11955978,3.19528693,0.27162569,1.74264076,0.06057763,0.28968583,0.49290889,0.50296403,0.10553905,0.30962543
1.12556278,3.20557979,0.27777296,1.73618128,0.06364955,0.28490631,0.48869913,0.51334776,0.10851567,0.31578746
1.13156578,3.21568556,0.28478724,1.72972250,0.06667068,0.27982708,0.48404650,0.52368980,0.11138967,0.32236298
1.13756878,3.22559168,0.29257969,1.72332480,0.06960736,0.27450051,0.47901960,0.53390498,0.11414473,0.32935498
1.14357179,3.23528845,0.30104600,1.71704135,0.07242788,0.26897876,0.47369055,0.54391291,0.11676688,0.33676306
1.14957479,3.24476292,0.31006819,1.71091423,0.07510325,0.26331212,0.46813168,0.55363843,0.11924452,0.34458275
1.15557779,3.25399079,0.31951664,1.70496955,0.07760774,0.25754744,0.46241219,0.56301160,0.12156822,0.35280460
1.16158079,3.26292674,0.32925234,1.69921206,0.07991941,0.25172686,0.45659512,0.57196735,0.12373045,0.36141277
1.16758379,3.27149357,0.33912922,1.69361960,0.08202030,0.24588684,0.45073456,0.58044467,0.12572508,0.37038340
1.17358679,3.27957108,0.34899646,1.68813767,0.08389658,0.24005738,0.44487323,0.58838538,0.12754684,0.37968263
1.17958979,3.28698528,0.35870086,1.68267496,0.08553838,0.23426156,0.43904068,0.59573263,0.12919073,0.38926456
1.18559280,3.29349911,0.36808913,1.67710008,0.08693956,0.22851543,0.43325192,0.60242910,0.13065133,0.39906912
1.19159580,3.29880551,0.37701008,1.67124016,0.08809720,0.22282802,0.42750680,0.60841515,0.13192229,0.40902025
1.19759880,3.30252377,0.38531686,1.66488156,0.08901106,0.21720173,0.42178992,0.61362709,0.13299576,0.41902438
1.20360180,3.30419997,0.39286902,1.65777316,0.08968294,0.21163287,0.41607137,0.61799567,0.13386205,0.42896960
1.20960480,3.30331198,0.39953466,1.64963212,0.09011597,0.20611243,0.41030803,0.62144510,0.13450948,0.43872547
1.21560780,3.29927949,0.40519245,1.64015220,0.09031400,0.20062702,0.40444549,0.62389271,0.13492432,0.44814394
1.22161081,3.29147884,0.40973369,1.62901436,0.09028094,0.19515996,0.39842061,0.62524933,0.13509113,0.45706124
1.22761381,3.27926261,0.41306432,1.61589915,0.09002038,0.18969251,0.39216447,0.62542073,0.13499315,0.46530080
1.23361681,3.26198307,0.41510690,1.60050048,0.08953520,0.18420510,0.38560571,0.62430978,0.13461300,0.47267742
1.23961981,3.23901871,0.41580243,1.58254001,0.08882745,0.17867875,0.37867406,0.62181976,0.13393359,0.47900233
1.24562281,3.20980268,0.41511211,1.56178137,0.08789839,0.17309636,0.37130402,0.61785831,0.13293910,0.48408908
1.25162581,3.17385163,0.41301881,1.53804353,0.08674869,0.16744410,0.36343837,0.61234213,0.13161609,0.48776013
1.25762881,3.13079374,0.40952833,1.51121265,0.08537883,0.16171261,0.35503153,0.60520220,0.12995469,0.48985369
1.26363182,3.08039412,0.40467017,1.48125145,0.08378961,0.15589825,0.34605255,0.59638902,0.12794967,0.49023060
1.26963482,3.02257656,0.39849797,1.44820596,0.08198271,0.15000403,0.33648756,0.58587789,0.12560152,0.48878086
1.27563782,2.95744004,0.39108931,1.41220885,0.07996141,0.14404051,0.32634166,0.57367373,0.12291727,0.48542954
1.28164082,2.88526933,0.38254507,1.37347947,0.07773116,0.13802640,0.31564015,0.55981510,0.11991124,0.48014162
1.28764382,2.80653871,0.37298806,1.33232026,0.07530021,0.13198893,0.30442896,0.54437736,0.11660537,0.47292560
1.29364682,2.72190876,0.36256119,1.28910994,0.07268004,0.12596399,0.29277450,0.52747449,0.11302945,0.46383567
1.29964982,2.63221608,0.35142496,1.24429369,0.06988575,0.11999596,0.28076259,0.50925963,0.10922090,0.45297219
1.30565283,2.53845646,0.33975457,1.19837079,0.06693620,0.11413727,0.26849697,0.48992410,0.10522434,0.44048059
1.31165583,2.44176223,0.32773654,1.15188045,0.06385400,0.10844772,0.25609706,0.46969495,0.10109084,0.42654860
1.31765883,2.34337491,0.31556511,1.10538650,0.06066530,0.10299347,0.24369536,0.44883115,0.09687695,0.41140201
1.32366183,2.24461428,0.30343847,1.05946162,0.05739940,0.09784588,0.23143451,0.42761847,0.09264350,0.39529913
1.32966483,2.14684546,0.29155503,1.01467188,0.05408827,0.09308008,0.21946416,0.40636338,0.08845419,0.37852420
1.33566783,2.05144525,0.28010970,0.97156238,0.05076579,0.08877338,0.20793772,0.38538605,0.08437415,0.36138005
1.34167084,1.95976920,0.26929060,0.93064432,0.04746711,0.08500353,0.19700920,0.36501292,0.08046837,0.34418036
1.34767384,1.87312063,0.25927598,0.89238425,0.04422776,0.08184691,0.18683021,0.34556898,0.07680018,0.32724182
1.35367684,1.79272256,0.25023165,0.85719549,0.04108289,0.07937662,0.17754715,0.32737009,0.07342977,0.31087644
1.35967984,1.71969329,0.24230888,0.82543212,0.03806645,0.07766056,0.16929868,0.31071569,0.07041278,0.29538432
1.36568284,1.65502619,0.23564271,0.79738530,0.03521051,0.07675951,0.16221347,0.29588190,0.06779904,0.28104716
1.37168584,1.59957362,0.23035077,0.77328178,0.03254460,0.07672531,0.15640822,0.28311544,0.06563149,0.26812245
1.37768884,1.55403512,0.22653238,0.75328428,0.03009517,0.07759906,0.15198592,0.27262832,0.06394523,0.25683864
1.38369185,1.51894926,0.22426802,0.73749334,0.02788517,0.07940948,0.14903428,0.26459348,0.06276676,0.24739125
1.38969485,1.49468884,0.22361894,0.72595006,0.02593373,0.08217151,0.14762433,0.25914140,0.06211350,0.23993985
1.39569785,1.48145865,0.22462677,0.71863934,0.02425591,0.08588498,0.14780904,0.25635760,0.06199336,0.23460590
1.40170085,1.47929529,0.22731326,0.71549311,0.02286262,0.09053372,0.14962195,0.25628117,0.06240457,0.23147135
1.40770385,1.48806844,0.23167980,0.71639318,0.02176050,0.09608482,0.15307589,0.25890410,0.06333573,0.23057796
1.41370685,1.50748309,0.23770687,0.72117346,0.02095195,0.10248836,0.15816160,0.26417159,0.06476593,0.23192712
1.41970985,1.53708269,0.24535338,0.72962143,0.02043516,0.10967748,0.16484643,0.27198300,0.06666513,0.23548022
1.42571286,1.57625294,0.25455590,0.74147881,0.02020417,0.11756889,0.17307319,0.28219370,0.06899464,0.24115946
1.43171586,1.62422657,0.26522790,0.75644177,0.02024892,0.12606391,0.18275913,0.29461759,0.07170782,0.24884907
1.43771886,1.68008942,0.27725912,0.77416071,0.02055542,0.13504996,0.19379538,0.30903033,0.07475093,0.25839698
1.44372186,1.74278841,0.29051524,0.79424031,0.02110581,0.14440252,0.20604675,0.32517332,0.07806409,0.26961691
1.44972486,1.81114187,0.30483794,0.81624011,0.02187853,0.15398761,0.21935231,0.34275825,0.08158253,0.28229105
1.45572786,1.88385301,0.32004560,0.83967617,0.02284854,0.16366477,0.23352670,0.36147248,0.08523785,0.29617320
1.46173087,1.95952699,0.33593474,0.86402430,0.02398754,0.17329031,0.24836235,0.38098488,0.08895951,0.31099271
1.46773387,2.03669185,0.35228234,0.88872520,0.02526434,0.18272097,0.26363279,0.40095232,0.09267643,0.32645888
1.47373687,2.11382372,0.36884908,0.91319173,0.02664519,0.19181776,0.27909687,0.42102666,0.09631860,0.34226626
1.47973987,2.18937585,0.38538358,0.93681853,0.02809437,0.20044983,0.29450413,0.44086205,0.09981885,0.35810041
1.48574287,2.26181115,0.40162748,0.95899370,0.02957474,0.20849840,0.30960098,0.46012238,0.10311452,0.37364438
1.49174587,2.32963750,0.41732140,0.97911255,0.03104847,0.21586034,0.32413764,0.47848887,0.10614907,0.38858555
1.49774887,2.39144452,0.43221142,0.99659272,0.03247780,0.22245152,0.33787562,0.49566731,0.10887367,0.40262281
1.50375188,2.44594060,0.44605601,1.01089020,0.03382593,0.22820955,0.35059534,0.51139489,0.11124842,0.41547368
1.50975488,2.49198859,0.45863299,1.02151555,0.03505790,0.23309590,0.36210361,0.52544628,0.11324351,0.42688142
1.51575788,2.52863850,0.46974628,1.02804944,0.03614151,0.23709730,0.37224067,0.53763884,0.11483991,0.43662149
1.52176088,2.55515557,0.47923213,1.03015677,0.03704825,0.24022616,0.38088619,0.54783651,0.11602982,0.44450738
1.52776388,2.57104232,0.48696445,1.02759857,0.03775411,0.24252019,0.38796414,0.55595242,0.11681670,0.45039546
1.53376688,2.57605318,0.49285903,1.02024103,0.03824032,0.24404092,0.39344603,0.56194992,0.11721481,0.45418855
1.53976988,2.57020088,0.49687635,1.00806103,0.03849401,0.24487144,0.39735235,0.56584201,0.11724852,0.45583816
1.54577289,2.55375401,0.49902292,0.99114797,0.03850865,0.24511311,0.39975201,0.56768916,0.11695108,0.45534526
1.55177589,2.52722568,0.49935090,0.96970152,0.03828427,0.24488159,0.40075973,0.56759558,0.11636311,0.45275941
1.55777889,2.49135364,0.49795613,0.94402560,0.03782764,0.24430221,0.40053151,0.56570398,0.11553083,0.44817647
1.56378189,2.44707274,0.49497462,0.91451864,0.03715202,0.24350486,0.39925813,0.56218920,0.11450406,0.44173488
1.56978489,2.39548081,0.49057756,0.88166067,0.03627690,0.24261860,0.39715719,0.55725083,0.11333407,0.43361067
1.57578789,2.33779971,0.48496517,0.84599795,0.03522746,0.24176632,0.39446388,0.55110515,0.11207149,0.42401150
1.58179090,2.27533315,0.47835965,0.80812568,0.03403383,0.24105951,0.39142098,0.54397685,0.11076421,0.41316987
1.58779390,2.20942333,0.47099751,0.76866977,0.03273027,0.24059348,0.38826854,0.53609074,0.10945550,0.40133597
1.59379690,2.14140831,0.46312164,0.72826844,0.03135421,0.24044327,0.38523385,0.52766390,0.10818241,0.38877030
1.59979990,2.07258195,0.45497342,0.68755441,0.02994519,0.24066039,0.38252198,0.51889862,0.10697449,0.37573647
1.60580290,2.00415808,0.44678533,0.64713848,0.02854377,0.24127052,0.38030764,0.50997631,0.10585291,0.36249434
1.61180590,1.93724027,0.43877410,0.60759503,0.02719045,0.24227245,0.37872856,0.50105282,0.10483005,0.34929392
1.61780890,1.87279824,0.43113495,0.56944991,0.02592455,0.24363812,0.37788075,0.49225511,0.10390957,0.33636996
1.62381191,1.81165158,0.42403685,0.53317111,0.02478323,0.24531399,0.37781588,0.48367954,0.10308688,0.32393757
1.62981491,1.75446088,0.41761909,0.49916218,0.02380050,0.24722354,0.37854092,0.47539176,0.10235012,0.31218891
1.63581791,1.70172631,0.41198920,0.46775855,0.02300636,0.24927086,0.38001981,0.46742811,0.10168145,0.30129085
1.64182091,1.65379292,0.40722219,0.43922651,0.02242605,0.25134528,0.38217733,0.45979837,0.10105868,0.29138376
1.64782391,1.61086202,0.40336113,0.41376447,0.02207945,0.25332662,0.38490459,0.45248980,0.10045711,0.28258120
1.65382691,1.57300741,0.40041891,0.39150636,0.02198054,0.25509110,0.38806607,0.44547208,0.09985145,0.27497058
1.65982991,1.54019535,0.39838120,0.37252653,0.02213706,0.25651740,0.39150757,0.43870297,0.09921780,0.26861449
1.66583292,1.51230696,0.39721018,0.35684584,0.02255032,0.25749278,0.39506484,0.43213430,0.09853549,0.26355272
1.67183592,1.48916170,0.39684923,0.34443839,0.02321510,0.25791890,0.39857220,0.42571816,0.09778873,0.25980476
1.67783892,1.47054078,0.39722804,0.33523862,0.02411976,0.25771705,0.40187091,0.41941272,0.09696795,0.25737270
1.68384192,1.45620941,0.39826817,0.32914838,0.02524647,0.25683265,0.40481674,0.41318778,0.09607078,0.25624438
1.68984492,1.44593695,0.39988884,0.32604357,0.02657161,0.25523874,0.40728646,0.40702940,0.09510268,0.25639665
1.69584792,1.43951440,0.40201263,0.32578043,0.02806637,0.25293832,0.40918297,0.40094387,0.09407701,0.25779881
1.70185093,1.43676863,0.40457112,0.32820109,0.02969736,0.24996553,0.41043890,0.39496050,0.09301473,0.26041589
1.70785393,1.43757324,0.40751013,0.33313846,0.03142755,0.24638552,0.41101861,0.38913343,0.09194365,0.26421197
