energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-3.01050525,12.86435959,0.13952586,0.25553002,2.05267521,9.71812449,0.69599932,0.00000000,1.73906162,0.00000000
-3.00450225,12.71559561,0.14420903,0.26070666,2.10578120,9.52180322,0.70650943,0.00000000,1.78260648,0.00000000
-2.99849925,12.56900377,0.14852703,0.26601462,2.15702814,9.32891427,0.71547501,0.00000000,1.82543790,0.00000000
-2.99249625,12.42242970,0.15241333,0.27144303,2.20591850,9.13801563,0.72279011,0.00000000,1.86701069,0.00000000
-2.98649325,12.27386160,0.15580527,0.27697349,2.25195699,8.94778825,0.72837021,0.00000000,1.90679037,0.00000000
-2.98049025,12.12149521,0.15864561,0.28257987,2.29466008,8.75708502,0.73215355,0.00000000,1.94426534,0.00000000
-2.97448724,11.96378409,0.16088399,0.28822826,2.33356588,8.56496702,0.73410184,0.00000000,1.97895793,0.00000000
-2.96848424,11.79947413,0.16247830,0.29387741,2.36824367,8.37072659,0.73420024,0.00000000,2.01043381,0.00000000
-2.96248124,11.62762222,0.16339566,0.29947937,2.39830291,8.17389711,0.73245670,0.00000000,2.03830952,0.00000000
-2.95647824,11.44759955,0.16361333,0.30498042,2.42340117,7.97425054,0.72890070,0.00000000,2.06225789,0.00000000
-2.95047524,11.25908074,0.16311921,0.31032213,2.44325066,7.77178375,0.72358148,0.00000000,2.08201118,0.00000000
-2.94447224,11.06202054,0.16191217,0.31544261,2.45762297,7.56669551,0.71656583,0.00000000,2.09736210,0.00000000
-2.93846923,10.85662050,0.16000200,0.32027774,2.46635200,7.35935603,0.70793556,0.00000000,2.10816257,0.00000000
-2.93246623,10.64328790,0.15740914,0.32476241,2.46933476,7.15027128,0.69778478,0.00000000,2.11432063,0.00000000
-2.92646323,10.42258996,0.15416413,0.32883174,2.46653023,6.94004452,0.68621717,0.00000000,2.11579581,0.00000000
-2.92046023,10.19520607,0.15030687,0.33242207,2.45795633,6.72933704,0.67334324,0.00000000,2.11259326,0.00000000
-2.91445723,9.96188075,0.14588561,0.33547200,2.44368539,6.51883047,0.65927781,0.00000000,2.10475709,0.00000000
-2.90845423,9.72338018,0.14095583,0.33792317,2.42383842,6.30919247,0.64413779,0.00000000,2.09236363,0.00000000
-2.90245123,9.48045435,0.13557898,0.33972104,2.39857864,6.10104746,0.62804031,0.00000000,2.07551480,0.00000000
-2.89644822,9.23380697,0.12982113,0.34081558,2.36810485,5.89495355,0.61110127,0.00000000,2.05433232,0.00000000
-2.89044522,8.98407452,0.12375153,0.34116190,2.33264505,5.69138679,0.59343447,0.00000000,2.02895304,0.00000000
-2.88444222,8.73181530,0.11744128,0.34072102,2.29245084,5.49073294,0.57515107,0.00000000,1.99952574,0.00000000
-2.87843922,8.47750887,0.11096185,0.33946059,2.24779291,5.29328695,0.55635964,0.00000000,1.96620966,0.00000000
-2.87243622,8.22156545,0.10438383,0.33735574,2.19895804,5.09925979,0.53716655,0.00000000,1.92917476,0.00000000
-2.86643322,7.96434448,0.09777566,0.33439003,2.14624756,4.90879171,0.51767678,0.00000000,1.88860377,0.00000000
-2.86043022,7.70618080,0.09120250,0.33055650,2.08997742,4.72197101,0.49799484,0.00000000,1.84469563,0.00000000
-2.85442721,7.44741639,0.08472526,0.32585873,2.03047953,4.53885670,0.47822595,0.00000000,1.79767020,0.00000000
-2.84842421,7.18843540,0.07839977,0.32031187,1.96810425,4.35950354,0.45847710,0.00000000,1.74777359,0.00000000
-2.84242121,6.92969964,0.07227609,0.31394360,1.90322341,4.18398768,0.43885800,0.00000000,1.69528373,0.00000000
-2.83641821,6.67178196,0.06639800,0.30679494,1.83623340,4.01243097,0.41948173,0.00000000,1.64051538,0.00000000
-2.83041521,6.41539457,0.06080271,0.29892069,1.76755778,3.84502237,0.40046500,0.00000000,1.58382423,0.00000000
-2.82441221,6.16140983,0.05552062,0.29038952,1.69764883,3.68203458,0.38192787,0.00000000,1.52560925,0.00000000
-2.81840920,5.91087143,0.05057534,0.28128369,1.62698748,3.52383482,0.36399292,0.00000000,1.46631299,0.00000000
-2.81240620,5.66499419,0.04598383,0.27169811,1.55608124,3.37088855,0.34678381,0.00000000,1.40641936,0.00000000
-2.80640320,5.42515160,0.04175657,0.26173896,1.48545981,3.22375549,0.33042320,0.00000000,1.34644865,0.00000000
-2.80040020,5.19285074,0.03789798,0.25152169,1.41566835,3.08307795,0.31503011,0.00000000,1.28694982,0.00000000
-2.79439720,4.96969512,0.03440684,0.24116855,1.34725832,2.94956153,0.30071683,0.00000000,1.22848998,0.00000000
-2.78839420,4.75733685,0.03127673,0.23080560,1.28077628,2.82394910,0.28758542,0.00000000,1.17164164,0.00000000
-2.78239120,4.55741980,0.02849666,0.22055950,1.21675098,2.70698924,0.27572408,0.00000000,1.11696797,0.00000000
-2.77638819,4.37151678,0.02605158,0.21055390,1.15567941,2.59940060,0.26520349,0.00000000,1.06500674,0.00000000
-2.77038519,4.20106350,0.02392299,0.20090597,1.09801242,2.50183414,0.25607327,0.00000000,1.01625380,0.00000000
-2.76438219,4.04729282,0.02208954,0.19172281,1.04414069,2.41483523,0.24835896,0.00000000,0.97114674,0.00000000
-2.75837919,3.91117279,0.02052760,0.18309831,0.99438182,2.33880767,0.24205950,0.00000000,0.93004956,0.00000000
-2.75237619,3.79335191,0.01921184,0.17511025,0.94896936,2.27398170,0.23714551,0.00000000,0.89323932,0.00000000
-2.74637319,3.69411456,0.01811577,0.16781811,0.90804430,2.22038794,0.23355851,0.00000000,0.86089526,0.00000000
-2.74037019,3.61334946,0.01721227,0.16126134,0.87164971,2.17783860,0.23121115,0.00000000,0.83309115,0.00000000
-2.73436718,3.55053291,0.01647410,0.15545859,0.83972875,2.14591743,0.22998854,0.00000000,0.80979134,0.00000000
-2.72836418,3.50472826,0.01587437,0.15040751,0.81212647,2.12397900,0.22975071,0.00000000,0.79085070,0.00000000
-2.72236118,3.47460183,0.01538699,0.14608545,0.78859509,2.11115755,0.23033609,0.00000000,0.77601864,0.00000000
-2.71635818,3.45845505,0.01498706,0.14245085,0.76880288,2.10638525,0.23156602,0.00000000,0.76494698,0.00000000
-2.71035518,3.45427142,0.01465130,0.13944536,0.75234605,2.10841906,0.23325000,0.00000000,0.75720164,0.00000000
-2.70435218,3.45977642,0.01435831,0.13699643,0.73876327,2.11587514,0.23519166,0.00000000,0.75227731,0.00000000
-2.69834917,3.47250776,0.01408895,0.13502044,0.72755201,2.12726907,0.23719509,0.00000000,0.74961484,0.00000000
-2.69234617,3.48989292,0.01382651,0.13342610,0.71818617,2.14106037,0.23907138,0.00000000,0.74862040,0.00000000
-2.68634317,3.50933062,0.01355694,0.13211797,0.71013408,2.15569910,0.24064512,0.00000000,0.74868575,0.00000000
-2.68034017,3.52827282,0.01326898,0.13100002,0.70287612,2.16967265,0.24176047,0.00000000,0.74920871,0.00000000
-2.67433717,3.54430387,0.01295423,0.12997905,0.69592143,2.18155088,0.24228686,0.00000000,0.74961300,0.00000000
-2.66833417,3.55521377,0.01260713,0.12896777,0.68882275,2.19002752,0.24212382,0.00000000,0.74936689,0.00000000
-2.66233117,3.55906277,0.01222498,0.12788760,0.68118921,2.19395668,0.24120493,0.00000000,0.74799962,0.00000000
-2.65632816,3.55423522,0.01180774,0.12667092,0.67269644,2.19238296,0.23950082,0.00000000,0.74511543,0.00000000
-2.65032516,3.53948100,0.01135798,0.12526280,0.66309390,2.18456439,0.23702091,0.00000000,0.74040448,0.00000000
-2.64432216,3.51394378,0.01088059,0.12362225,0.65220920,2.16998781,0.23381417,0.00000000,0.73365052,0.00000000
-2.63831916,3.47717554,0.01038260,0.12172276,0.63994958,2.14837646,0.22996858,0.00000000,0.72473520,0.00000000
-2.63231616,3.42913791,0.00987291,0.11955247,0.62630059,2.11969003,0.22560965,0.00000000,0.71363894,0.00000000
-2.62631316,3.37019086,0.00936200,0.11711364,0.61132229,2.08411775,0.22089777,0.00000000,0.70043861,0.00000000
-2.62031016,3.30107019,0.00886168,0.11442183,0.59514326,2.04206510,0.21602480,0.00000000,0.68530227,0.00000000
-2.61430715,3.22285516,0.00838479,0.11150461,0.57795282,1.99413530,0.21120965,0.00000000,0.66848122,0.00000000
-2.60830415,3.13692794,0.00794497,0.10839994,0.55999187,1.94110624,0.20669337,0.00000000,0.65029989,0.00000000
-2.60230115,3.04492682,0.00755636,0.10515437,0.54154273,1.88390415,0.20273349,0.00000000,0.63114405,0.00000000
-2.59629815,2.94869474,0.00723342,0.10182103,0.52291842,1.82357475,0.19959801,0.00000000,0.61144754,0.00000000
-2.59029515,2.85022483,0.00699068,0.09845756,0.50445162,1.76125297,0.19755894,0.00000000,0.59167839,0.00000000
-2.58429215,2.75160449,0.00684252,0.09512402,0.48648383,1.69813185,0.19688563,0.00000000,0.57232428,0.00000000
-2.57828914,2.65495931,0.00680299,0.09188081,0.46935479,1.63543143,0.19783788,0.00000000,0.55387822,0.00000000
-2.57228614,2.56239787,0.00688562,0.08878674,0.45339258,1.57436813,0.20065897,0.00000000,0.53682432,0.00000000
-2.56628314,2.47595849,0.00710319,0.08589723,0.43890441,1.51612509,0.20556873,0.00000000,0.52162438,0.00000000
-2.56028014,2.39755873,0.00746750,0.08326266,0.42616847,1.46182392,0.21275669,0.00000000,0.50870531,0.00000000
-2.55427714,2.32894839,0.00798921,0.08092704,0.41542683,1.41249820,0.22237551,0.00000000,0.49844767,0.00000000
-2.54827414,2.27166669,0.00867753,0.07892685,0.40687955,1.36906904,0.23453475,0.00000000,0.49117565,0.00000000
-2.54227114,2.22700444,0.00953998,0.07729021,0.40068021,1.33232311,0.24929531,0.00000000,0.48714855,0.00000000
-2.53626813,2.19597181,0.01058217,0.07603638,0.39693276,1.30289366,0.26666453,0.00000000,0.48655399,0.00000000
-2.53026513,2.17927260,0.01180749,0.07517557,0.39568995,1.28124466,0.28659237,0.00000000,0.48950305,0.00000000
-2.52426213,2.17728556,0.01321692,0.07470901,0.39695332,1.26765888,0.30896872,0.00000000,0.49602738,0.00000000
-2.51825913,2.19005381,0.01480882,0.07462950,0.40067478,1.26223013,0.33362219,0.00000000,0.50607850,0.00000000
-2.51225613,2.21728269,0.01657878,0.07492213,0.40675976,1.26486021,0.36032050,0.00000000,0.51952921,0.00000000
-2.50625313,2.25834683,0.01851957,0.07556534,0.41507184,1.27526093,0.38877268,0.00000000,0.53617734,0.00000000
-2.50025013,2.31230663,0.02062117,0.07653225,0.42543888,1.29296144,0.41863318,0.00000000,0.55575159,0.00000000
-2.49424712,2.37793411,0.02287092,0.07779216,0.43766020,1.31732106,0.44950787,0.00000000,0.57791946,0.00000000
-2.48824412,2.45374795,0.02525379,0.07931215,0.45151477,1.34754743,0.48096207,0.00000000,0.60229708,0.00000000
-2.48224112,2.53805687,0.02775277,0.08105878,0.46677004,1.38271976,0.51253018,0.00000000,0.62846053,0.00000000
-2.47623812,2.62901022,0.03034940,0.08299974,0.48319090,1.42181652,0.54372699,0.00000000,0.65595848,0.00000000
-2.47023512,2.72465432,0.03302442,0.08510533,0.50054859,1.46374692,0.57406010,0.00000000,0.68432556,0.00000000
-2.46423212,2.82299248,0.03575852,0.08734985,0.51862886,1.50738505,0.60304322,0.00000000,0.71309593,0.00000000
-2.45822911,2.92204668,0.03853306,0.08971259,0.53723919,1.55160544,0.63020966,0.00000000,0.74181672,0.00000000
-2.45222611,3.01991830,0.04133101,0.09217853,0.55621458,1.59531880,0.65512577,0.00000000,0.77006061,0.00000000
-2.44622311,3.11484561,0.04413762,0.09473867,0.57542150,1.63750641,0.67740346,0.00000000,0.79743704,0.00000000
-2.44022011,3.20525554,0.04694122,0.09738989,0.59476000,1.67725176,0.69671159,0.00000000,0.82360175,0.00000000
-2.43421711,3.28980744,0.04973379,0.10013444,0.61416364,1.71376812,0.71278544,0.00000000,0.84826409,0.00000000
-2.42821411,3.36742724,0.05251138,0.10297902,0.63359733,1.74642078,0.72543408,0.00000000,0.87119204,0.00000000
-2.42221111,3.43733037,0.05527430,0.10593355,0.65305330,1.77474307,0.73454527,0.00000000,0.89221461,0.00000000
-2.41620810,3.49903274,0.05802706,0.10900965,0.67254528,1.79844556,0.74008757,0.00000000,0.91122185,0.00000000
-2.41020510,3.55234961,0.06077807,0.11221899,0.69210152,1.81741796,0.74210980,0.00000000,0.92816245,0.00000000
-2.40420210,3.59738269,0.06353901,0.11557157,0.71175689,1.83172384,0.74073774,0.00000000,0.94303946,0.00000000
-2.39819910,3.63449652,0.06632397,0.11907408,0.73154476,1.84158868,0.73616849,0.00000000,0.95590424,0.00000000
-2.39219610,3.66428567,0.06914833,0.12272843,0.75148922,1.84738171,0.72866256,0.00000000,0.96684947,0.00000000
-2.38619310,3.68753476,0.07202743,0.12653053,0.77159807,1.84959279,0.71853435,0.00000000,0.97600145,0.00000000
-2.38019010,3.70517348,0.07497519,0.13046951,0.79185722,1.84880544,0.70614131,0.00000000,0.98351242,0.00000000
-2.37418709,3.71822913,0.07800262,0.13452727,0.81222685,1.84566731,0.69187244,0.00000000,0.98955327,0.00000000
-2.36818409,3.72777883,0.08111631,0.13867855,0.83263962,1.84085978,0.67613657,0.00000000,0.99430716,0.00000000
-2.36218109,3.73490392,0.08431716,0.14289150,0.85300109,1.83506774,0.65935086,0.00000000,0.99796419,0.00000000
-2.35617809,3.74064804,0.08759922,0.14712855,0.87319227,1.82895113,0.64193005,0.00000000,1.00071740,0.00000000
-2.35017509,3.74598082,0.09094886,0.15134785,0.89307435,1.82311919,0.62427668,0.00000000,1.00276012,0.00000000
-2.34417209,3.75176783,0.09434422,0.15550482,0.91249502,1.81810843,0.60677264,0.00000000,1.00428444,0.00000000
-2.33816908,3.75874759,0.09775515,0.15955408,0.93129619,1.81436487,0.58977200,0.00000000,1.00548065,0.00000000
-2.33216608,3.76751560,0.10114350,0.16345136,0.94932253,1.81223092,0.57359536,0.00000000,1.00653737,0.00000000
-2.32616308,3.77851504,0.10446388,0.16715542,0.96643034,1.81193710,0.55852557,0.00000000,1.00764175,0.00000000
-2.32016008,3.79203359,0.10766477,0.17062994,0.98249606,1.81359835,0.54480464,0.00000000,1.00897969,0.00000000
-2.31415708,3.80820536,0.11069006,0.17384508,0.99742412,1.81721472,0.53263180,0.00000000,1.01073542,0.00000000
-2.30815408,3.82701698,0.11348085,0.17677888,1.01115350,1.82267587,0.52216245,0.00000000,1.01309028,0.00000000
-2.30215108,3.84831700,0.11597748,0.17941824,1.02366283,1.82976885,0.51350785,0.00000000,1.01622051,0.00000000
-2.29614807,3.87182748,0.11812169,0.18175965,1.03497363,1.83818863,0.50673532,0.00000000,1.02029399,0.00000000
-2.29014507,3.89715735,0.11985878,0.18380943,1.04515173,1.84755070,0.50186895,0.00000000,1.02546609,0.00000000
-2.28414207,3.92381687,0.12113971,0.18558377,1.05430680,1.85740523,0.49889066,0.00000000,1.03187466,0.00000000
-2.27813907,3.95123312,0.12192306,0.18710837,1.06259015,1.86725237,0.49774161,0.00000000,1.03963480,0.00000000
-2.27213607,3.97876634,0.12217666,0.18841785,1.07019106,1.87655824,0.49832407,0.00000000,1.04883362,0.00000000
-2.26613307,4.00572742,0.12187892,0.18955491,1.07733171,1.88477131,0.50050374,0.00000000,1.05952554,0.00000000
-2.26013007,4.03139665,0.12101982,0.19056935,1.08426126,1.89133904,0.50411265,0.00000000,1.07172870,0.00000000
-2.25412706,4.05504391,0.11960139,0.19151693,1.09124912,1.89572436,0.50895278,0.00000000,1.08542278,0.00000000
-2.24812406,4.07595054,0.11763786,0.19245810,1.09857776,1.89742208,0.51480036,0.00000000,1.10054862,0.00000000
-2.24212106,4.09343266,0.11515532,0.19345667,1.10653529,1.89597476,0.52141112,0.00000000,1.11700991,0.00000000
-2.23611806,4.10686570,0.11219103,0.19457834,1.11540781,1.89098803,0.52852615,0.00000000,1.13467686,0.00000000
-2.23011506,4.11570950,0.10879242,0.19588917,1.12547178,1.88214485,0.53587861,0.00000000,1.15339185,0.00000000
-2.22411206,4.11953308,0.10501572,0.19745389,1.13698631,1.86921849,0.54320097,0.00000000,1.17297661,0.00000000
-2.21810905,4.11803794,0.10092449,0.19933420,1.15018547,1.85208368,0.55023250,0.00000000,1.19324066,0.00000000
-2.21210605,4.11107863,0.09658792,0.20158680,1.16527055,1.83072551,0.55672691,0.00000000,1.21399022,0.00000000
-2.20610305,4.09867901,0.09207910,0.20426145,1.18240243,1.80524550,0.56245971,0.00000000,1.23503719,0.00000000
-2.20010005,4.08104308,0.08747329,0.20739891,1.20169405,1.77586448,0.56723492,0.00000000,1.25620733,0.00000000
-2.19409705,4.05855885,0.08284620,0.21102885,1.22320314,1.74292165,0.57089089,0.00000000,1.27734718,0.00000000
-2.18809405,4.03179458,0.07827246,0.21516784,1.24692561,1.70686973,0.57330484,0.00000000,1.29832909,0.00000000
-2.18209105,4.00148671,0.07382414,0.21981752,1.27278970,1.66826579,0.57439598,0.00000000,1.31905411,0.00000000
-2.17608804,3.96851926,0.06956951,0.22496299,1.30065150,1.62775799,0.57412686,0.00000000,1.33945237,0.00000000
-2.17008504,3.93389547,0.06557193,0.23057162,1.33029221,1.58606833,0.57250311,0.00000000,1.35948110,0.00000000
-2.16408204,3.89870224,0.06188902,0.23659238,1.36141754,1.54397185,0.56957133,0.00000000,1.37912038,0.00000000
-2.15807904,3.86406908,0.05857191,0.24295578,1.39365977,1.50227298,0.56541554,0.00000000,1.39836696,0.00000000
-2.15207604,3.83112335,0.05566480,0.24957449,1.42658273,1.46177992,0.56015201,0.00000000,1.41722684,0.00000000
-2.14607304,3.80094394,0.05320456,0.25634481,1.45968992,1.42327792,0.55392323,0.00000000,1.43570697,0.00000000
-2.14007004,3.77451570,0.05122059,0.26314881,1.49243579,1.38750277,0.54689088,0.00000000,1.45380699,0.00000000
-2.13406703,3.75268702,0.04973476,0.26985733,1.52424005,1.35511536,0.53922851,0.00000000,1.47151148,0.00000000
-2.12806403,3.73613279,0.04876145,0.27633355,1.55450447,1.32667883,0.53111418,0.00000000,1.48878351,0.00000000
-2.12206103,3.72532449,0.04830769,0.28243714,1.58263173,1.30263892,0.52272336,0.00000000,1.50555980,0.00000000
-2.11605803,3.72050917,0.04837340,0.28802883,1.60804533,1.28330877,0.51422251,0.00000000,1.52174796,0.00000000
-2.11005503,3.72169801,0.04895167,0.29297504,1.63020979,1.26885859,0.50576349,0.00000000,1.53722593,0.00000000
-2.10405203,3.72866511,0.05002901,0.29715250,1.64864986,1.25931082,0.49747908,0.00000000,1.55184362,0.00000000
-2.09804902,3.74095625,0.05158576,0.30045259,1.66296785,1.25454083,0.48947961,0.00000000,1.56542652,0.00000000
-2.09204602,3.75790689,0.05359643,0.30278509,1.67285802,1.25428315,0.48185076,0.00000000,1.57778095,0.00000000
-2.08604302,3.77866819,0.05603007,0.30408126,1.67811698,1.25814272,0.47465254,0.00000000,1.58870057,0.00000000
-2.08004002,3.80223959,0.05885071,0.30429601,1.67864975,1.26561077,0.46791926,0.00000000,1.59797342,0.00000000
-2.07403702,3.82750590,0.06201774,0.30340902,1.67447067,1.27608429,0.46166040,0.00000000,1.60538923,0.00000000
-2.06803402,3.85327714,0.06548640,0.30142490,1.66569945,1.28888828,0.45586220,0.00000000,1.61074615,0.00000000
-2.06203102,3.87832905,0.06920830,0.29837219,1.65255225,1.30329977,0.45048977,0.00000000,1.61385685,0.00000000
-2.05602801,3.90144254,0.07313192,0.29430147,1.63532854,1.31857249,0.44548965,0.00000000,1.61455326,0.00000000
-2.05002501,3.92144047,0.07720327,0.28928259,1.61439450,1.33396115,0.44079253,0.00000000,1.61269018,0.00000000
-2.04402201,3.93722070,0.08136661,0.28340123,1.59016397,1.34874460,0.43631614,0.00000000,1.60814736,0.00000000
-2.03801901,3.94778439,0.08556521,0.27675504,1.56307826,1.36224689,0.43196821,0.00000000,1.60083048,0.00000000
-2.03201601,3.95225931,0.08974229,0.26944954,1.53358598,1.37385571,0.42764945,0.00000000,1.59067108,0.00000000
-2.02601301,3.94991797,0.09384203,0.26159407,1.50212431,1.38303783,0.42325643,0.00000000,1.57762577,0.00000000
-2.02001001,3.94019087,0.09781066,0.25329803,1.46910277,1.38935123,0.41868466,0.00000000,1.56167528,0.00000000
-2.01400700,3.92267549,0.10159773,0.24466755,1.43489043,1.39245388,0.41383150,0.00000000,1.54282349,0.00000000
-2.00800400,3.89714144,0.10515735,0.23580281,1.39980742,1.39210933,0.40859924,0.00000000,1.52109703,0.00000000
-2.00200100,3.86353275,0.10844954,0.22679618,1.36412101,1.38818923,0.40289820,0.00000000,1.49654561,0.00000000
-1.99599800,3.82196786,0.11144150,0.21773111,1.32804636,1.38067318,0.39664985,0.00000000,1.46924323,0.00000000
-1.98999500,3.77273797,0.11410895,0.20868191,1.29175186,1.36964627,0.38978998,0.00000000,1.43929045,0.00000000
-1.98399200,3.71630411,0.11643720,0.19971430,1.25536823,1.35529458,0.38227172,0.00000000,1.40681750,0.00000000
-1.97798899,3.65329337,0.11842219,0.19088667,1.21900086,1.33789916,0.37406853,0.00000000,1.37198811,0.00000000
-1.97198599,3.58449411,0.12007117,0.18225191,1.18274427,1.31782880,0.36517677,0.00000000,1.33500365,0.00000000
-1.96598299,3.51085023,0.12140318,0.17385963,1.14669756,1.29553177,0.35561803,0.00000000,1.29610731,0.00000000
-1.95997999,3.43345406,0.12244915,0.16575865,1.11097978,1.27152684,0.34544077,0.00000000,1.25558767,0.00000000
-1.95397699,3.35353763,0.12325157,0.15799948,1.07574404,1.24639379,0.33472144,0.00000000,1.21378139,0.00000000
-1.94797399,3.27246172,0.12386385,0.15063669,1.04118939,1.22076342,0.32356471,0.00000000,1.17107444,0.00000000
-1.94197099,3.19170242,0.12434922,0.14373095,1.00756959,1.19530715,0.31210288,0.00000000,1.12790155,0.00000000
-1.93596798,3.11283467,0.12477919,0.13735068,0.97519822,1.17072631,0.30049442,0.00000000,1.08474361,0.00000000
-1.92996498,3.03751270,0.12523172,0.13157305,0.94444957,1.14774104,0.28892147,0.00000000,1.04212283,0.00000000
-1.92396198,2.96744703,0.12578907,0.12648441,0.91575530,1.12707888,0.27758651,0.00000000,1.00059562,0.00000000
-1.91795898,2.90437819,0.12653537,0.12217997,0.88959695,1.10946296,0.26670817,0.00000000,0.96074328,0.00000000
-1.91195598,2.85004725,0.12755407,0.11876279,0.86649446,1.09559995,0.25651616,0.00000000,0.92316073,0.00000000
-1.90595298,2.80616353,0.12892527,0.11634203,0.84699130,1.08616760,0.24724576,0.00000000,0.88844349,0.00000000
-1.89994997,2.77436979,0.13072316,0.11503058,0.83163685,1.08180214,0.23913164,0.00000000,0.85717342,0.00000000
-1.89394697,2.75620569,0.13301348,0.11494207,0.82096668,1.08308545,0.23240147,0.00000000,0.82990362,0.00000000
-1.88794397,2.75306981,0.13585122,0.11618728,0.81548162,1.09053213,0.22726933,0.00000000,0.80714293,0.00000000
-1.88194097,2.76618133,0.13927862,0.11887028,0.81562637,1.10457669,0.22392914,0.00000000,0.78934059,0.00000000
-1.87593797,2.79654181,0.14332345,0.12308409,0.82176856,1.12556090,0.22254835,0.00000000,0.77687151,0.00000000
-1.86993497,2.84489813,0.14799774,0.12890631,0.83417900,1.15372157,0.22326195,0.00000000,0.77002266,0.00000000
-1.86393197,2.91170744,0.15329688,0.13639466,0.85301384,1.18917895,0.22616704,0.00000000,0.76898102,0.00000000
-1.85792896,2.99710509,0.15919914,0.14558264,0.87829944,1.23192609,0.23131812,0.00000000,0.77382341,0.00000000
-1.85192596,3.10087664,0.16566570,0.15647549,0.90992038,1.28181955,0.23872320,0.00000000,0.78450866,0.00000000
-1.84592296,3.22243514,0.17264099,0.16904666,0.94761132,1.33857166,0.24834096,0.00000000,0.80087246,0.00000000
-1.83991996,3.36080476,0.18005350,0.18323482,0.99095295,1.40174503,0.26007900,0.00000000,0.82262498,0.00000000
-1.83391696,3.51461217,0.18781697,0.19894181,1.03937255,1.47074963,0.27379334,0.00000000,0.84935170,0.00000000
-1.82791396,3.68208681,0.19583187,0.21603149,1.09214926,1.54484295,0.28928931,0.00000000,0.88051749,0.00000000
-1.82191096,3.86107118,0.20398718,0.23432968,1.14842417,1.62313383,0.30632384,0.00000000,0.91547404,0.00000000
-1.81590795,4.04904230,0.21216252,0.25362545,1.20721525,1.70459024,0.32460932,0.00000000,0.95347069,0.00000000
-1.80990495,4.24314478,0.22023041,0.27367363,1.26743694,1.78805158,0.34381885,0.00000000,0.99366864,0.00000000
-1.80390195,4.44023628,0.22805882,0.29419874,1.32792400,1.87224546,0.36359307,0.00000000,1.03515825,0.00000000
-1.79789895,4.63694491,0.23551379,0.31490026,1.38745911,1.95580933,0.38354834,0.00000000,1.07697926,0.00000000
-1.79189595,4.82973821,0.24246228,0.33545912,1.44480365,2.03731654,0.40328615,0.00000000,1.11814352,0.00000000
-1.78589295,5.01500248,0.24877500,0.35554539,1.49873063,2.11530657,0.42240361,0.00000000,1.15765962,0.00000000
-1.77988994,5.18913055,0.25432936,0.37482681,1.54805895,2.18831887,0.44050460,0.00000000,1.19455892,0.00000000
-1.77388694,5.34861570,0.25901230,0.39297799,1.59168776,2.25492920,0.45721149,0.00000000,1.22792209,0.00000000
-1.76788394,5.49014865,0.26272310,0.40968999,1.62862974,2.31378759,0.47217680,0.00000000,1.25690545,0.00000000
-1.76188094,5.61071427,0.26537596,0.42467974,1.65804217,2.36365636,0.48509454,0.00000000,1.28076618,0.00000000
-1.75587794,5.70768423,0.26690236,0.43769919,1.67925440,2.40344693,0.49571079,0.00000000,1.29888550,0.00000000
-1.74987494,5.77890181,0.26725303,0.44854358,1.69179084,2.43225377,0.50383301,0.00000000,1.31078894,0.00000000
-1.74387194,5.82275498,0.26639953,0.45705848,1.69538824,2.44938388,0.50933783,0.00000000,1.31616296,0.00000000
-1.73786893,5.83823444,0.26433529,0.46314546,1.69000672,2.45438063,0.51217678,0.00000000,1.31486718,0.00000000
-1.73186593,5.82497347,0.26107607,0.46676586,1.67583384,2.44704036,0.51237996,0.00000000,1.30694163,0.00000000
-1.72586293,5.78326758,0.25665979,0.46794263,1.65328153,2.42742114,0.51005710,0.00000000,1.29260878,0.00000000
-1.71985993,5.71407231,0.25114574,0.46676005,1.62297596,2.39584276,0.50539624,0.00000000,1.27227008,0.00000000
-1.71385693,5.61897910,0.24461304,0.46336138,1.58574062,2.35287801,0.49865989,0.00000000,1.24649713,0.00000000
-1.70785393,5.50016956,0.23715855,0.45794444,1.54257336,2.29933519,0.49017869,0.00000000,1.21601770,0.00000000
-1.70185093,5.36035008,0.22889421,0.45075540,1.49461810,2.23623277,0.48034307,0.00000000,1.18169709,0.00000000
-1.69584792,5.20266918,0.21994387,0.44208101,1.44313258,2.16476702,0.46959280,0.00000000,1.14451547,0.00000000
-1.68984492,5.03062132,0.21043976,0.43223956,1.38945309,2.08627416,0.45840520,0.00000000,1.10554196,0.00000000
-1.68384192,4.84794091,0.20051882,0.42157112,1.33495784,2.00218861,0.44728216,0.00000000,1.06590633,0.00000000
-1.67783892,4.65849138,0.19031886,0.41042736,1.28103011,1.91399922,0.43673646,0.00000000,1.02676929,0.00000000
-1.67183592,4.46615370,0.17997487,0.39916146,1.22902259,1.82320550,0.42727800,0.00000000,0.98929230,0.00000000
-1.66583292,4.27471915,0.16961561,0.38811856,1.18022424,1.73127559,0.41940018,0.00000000,0.95460794,0.00000000
-1.65982991,4.08779038,0.15936049,0.37762711,1.13583053,1.63960788,0.41356707,0.00000000,0.92379151,0.00000000
-1.65382691,3.90869479,0.14931702,0.36799151,1.09691823,1.54949767,0.41020156,0.00000000,0.89783506,0.00000000
-1.64782391,3.74041297,0.13957889,0.35948625,1.06442524,1.46211024,0.40967503,0.00000000,0.87762416,0.00000000
