energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.01050525,0.13071976,0.00031172,0.00000000,0.00000002,0.02138571,0.00000183,0.11289030,0.03775169,0.00686354
-3.00450225,0.12569977,0.00029844,0.00000000,0.00000001,0.02012806,0.00000230,0.10606009,0.03565171,0.00856642
-2.99849925,0.12095245,0.00028557,0.00000000,0.00000001,0.01883475,0.00000287,0.09900652,0.03351093,0.01064518
-2.99249625,0.11669757,0.00027360,0.00000000,0.00000002,0.01753069,0.00000357,0.09185632,0.03137637,0.01316112
-2.98649325,0.11315582,0.00026301,0.00000000,0.00000002,0.01623993,0.00000441,0.08473113,0.02929379,0.01618017
-2.98049025,0.11054434,0.00025430,0.00000000,0.00000002,0.01498508,0.00000541,0.07774464,0.02730665,0.01977193
-2.97448724,0.10907231,0.00024791,0.00000000,0.00000002,0.01378684,0.00000658,0.07100024,0.02545522,0.02400830
-2.96848424,0.10893656,0.00024428,0.00000000,0.00000003,0.01266364,0.00000795,0.06458916,0.02377581,0.02896172
-2.96248124,0.11031715,0.00024380,0.00000000,0.00000003,0.01163132,0.00000955,0.05858912,0.02230014,0.03470294
-2.95647824,0.11337297,0.00024680,0.00000000,0.00000004,0.01070296,0.00001137,0.05306353,0.02105482,0.04129856
-2.95047524,0.11823742,0.00025358,0.00000000,0.00000005,0.00988872,0.00001345,0.04806111,0.02006104,0.04880800
-2.94447224,0.12501416,0.00026435,0.00000000,0.00000006,0.00919586,0.00001580,0.04361603,0.01933426,0.05728043
-2.93846923,0.13377297,0.00027925,0.00000000,0.00000006,0.00862874,0.00001842,0.03974835,0.01888411,0.06675129
-2.93246623,0.14454596,0.00029837,0.00000000,0.00000007,0.00818890,0.00002133,0.03646482,0.01871429,0.07723894
-2.92646323,0.15732403,0.00032168,0.00000000,0.00000009,0.00787519,0.00002451,0.03375992,0.01882270,0.08874126
-2.92046023,0.17205397,0.00034908,0.00000000,0.00000010,0.00768396,0.00002798,0.03161699,0.01920146,0.10123261
-2.91445723,0.18863628,0.00038037,0.00000000,0.00000011,0.00760924,0.00003171,0.03000959,0.01983715,0.11466120
-2.90845423,0.20692387,0.00041526,0.00000000,0.00000012,0.00764295,0.00003568,0.02890288,0.02071108,0.12894708
-2.90245123,0.22672201,0.00045337,0.00000000,0.00000014,0.00777516,0.00003986,0.02825494,0.02179960,0.14398107
-2.89644822,0.24778954,0.00049423,0.00000000,0.00000015,0.00799431,0.00004423,0.02801825,0.02307457,0.15962452
-2.89044522,0.26984167,0.00053729,0.00000000,0.00000017,0.00828750,0.00004873,0.02814098,0.02450382,0.17571035
-2.88444222,0.29255437,0.00058191,0.00000000,0.00000019,0.00864074,0.00005332,0.02856841,0.02605181,0.19204525
-2.87843922,0.31557041,0.00062742,0.00000000,0.00000020,0.00903927,0.00005795,0.02924413,0.02768031,0.20841314
-2.87243622,0.33850711,0.00067309,0.00000000,0.00000022,0.00946784,0.00006255,0.03011136,0.02934917,0.22457988
-2.86643322,0.36096554,0.00071819,0.00000000,0.00000023,0.00991103,0.00006707,0.03111414,0.03101725,0.24029913
-2.86043022,0.38254103,0.00076197,0.00000000,0.00000025,0.01035358,0.00007145,0.03219849,0.03264329,0.25531921
-2.85442721,0.40283463,0.00080370,0.00000000,0.00000026,0.01078067,0.00007562,0.03331350,0.03418698,0.26939063
-2.84842421,0.42146519,0.00084273,0.00000000,0.00000027,0.01117830,0.00007955,0.03441240,0.03560991,0.28227423
-2.84242121,0.43808143,0.00087846,0.00000000,0.00000028,0.01153355,0.00008317,0.03545345,0.03687660,0.29374928
-2.83641821,0.45237372,0.00091039,0.00000000,0.00000029,0.01183486,0.00008647,0.03640081,0.03795544,0.30362152
-2.83041521,0.46408479,0.00093816,0.00000000,0.00000030,0.01207234,0.00008940,0.03722526,0.03881954,0.31173047
-2.82441221,0.47301909,0.00096153,0.00000000,0.00000031,0.01223791,0.00009197,0.03790466,0.03944751,0.31795582
-2.81840920,0.47905009,0.00098041,0.00000000,0.00000031,0.01232551,0.00009418,0.03842441,0.03982398,0.32222252
-2.81240620,0.48212527,0.00099489,0.00000000,0.00000031,0.01233119,0.00009604,0.03877748,0.03994003,0.32450426
-2.80640320,0.48226853,0.00100519,0.00000000,0.00000031,0.01225318,0.00009760,0.03896441,0.03979336,0.32482516
-2.80040020,0.47957964,0.00101173,0.00000000,0.00000031,0.01209181,0.00009889,0.03899293,0.03938825,0.32325955
-2.79439720,0.47423088,0.00101503,0.00000000,0.00000031,0.01184950,0.00009999,0.03887744,0.03873531,0.31992972
-2.78839420,0.46646086,0.00101577,0.00000000,0.00000031,0.01153055,0.00010097,0.03863819,0.03785097,0.31500184
-2.78239120,0.45656581,0.00101471,0.00000000,0.00000030,0.01114098,0.00010192,0.03830027,0.03675686,0.30868006
-2.77638819,0.44488858,0.00101270,0.00000000,0.00000029,0.01068823,0.00010291,0.03789250,0.03547893,0.30119910
-2.77038519,0.43180600,0.00101062,0.00000000,0.00000029,0.01018094,0.00010405,0.03744603,0.03404649,0.29281569
-2.76438219,0.41771496,0.00100936,0.00000000,0.00000028,0.00962856,0.00010543,0.03699303,0.03249117,0.28379911
-2.75837919,0.40301794,0.00100975,0.00000000,0.00000027,0.00904110,0.00010712,0.03656515,0.03084581,0.27442139
-2.75237619,0.38810859,0.00101257,0.00000000,0.00000026,0.00842876,0.00010919,0.03619221,0.02914335,0.26494748
-2.74637319,0.37335794,0.00101848,0.00000000,0.00000025,0.00780162,0.00011171,0.03590077,0.02741583,0.25562589
-2.74037019,0.35910191,0.00102799,0.00000000,0.00000024,0.00716941,0.00011472,0.03571301,0.02569338,0.24668017
-2.73436718,0.34563047,0.00104146,0.00000000,0.00000024,0.00654119,0.00011824,0.03564565,0.02400343,0.23830162
-2.72836418,0.33317913,0.00105903,0.00000000,0.00000023,0.00592524,0.00012226,0.03570922,0.02237001,0.23064343
-2.72236118,0.32192277,0.00108066,0.00000000,0.00000022,0.00532879,0.00012675,0.03590752,0.02081326,0.22381662
-2.71635818,0.31197224,0.00110609,0.00000000,0.00000022,0.00475803,0.00013167,0.03623740,0.01934910,0.21788778
-2.71035518,0.30337367,0.00113485,0.00000000,0.00000022,0.00421795,0.00013694,0.03668884,0.01798909,0.21287868
-2.70435218,0.29611050,0.00116630,0.00000000,0.00000021,0.00371240,0.00014247,0.03724530,0.01674046,0.20876782
-2.69834917,0.29010797,0.00119960,0.00000000,0.00000021,0.00324409,0.00014813,0.03788441,0.01560633,0.20549369
-2.69234617,0.28523985,0.00123379,0.00000000,0.00000021,0.00281464,0.00015379,0.03857886,0.01458602,0.20295954
-2.68634317,0.28133709,0.00126780,0.00000000,0.00000021,0.00242470,0.00015931,0.03929755,0.01367553,0.20103951
-2.68034017,0.27819784,0.00130050,0.00000000,0.00000021,0.00207405,0.00016454,0.04000683,0.01286807,0.19958574
-2.67433717,0.27559841,0.00133073,0.00000000,0.00000021,0.00176175,0.00016933,0.04067200,0.01215468,0.19843616
-2.66833417,0.27330477,0.00135737,0.00000000,0.00000021,0.00148625,0.00017353,0.04125868,0.01152484,0.19742254
-2.66233117,0.27108395,0.00137935,0.00000000,0.00000021,0.00124553,0.00017701,0.04173432,0.01096711,0.19637862
-2.65632816,0.26871495,0.00139575,0.00000000,0.00000021,0.00103726,0.00017963,0.04206958,0.01046971,0.19514778
-2.65032516,0.26599875,0.00140575,0.00000000,0.00000020,0.00085890,0.00018131,0.04223957,0.01002114,0.19359015
-2.64432216,0.26276705,0.00140878,0.00000000,0.00000020,0.00070781,0.00018195,0.04222495,0.00961059,0.19158874
-2.63831916,0.25888944,0.00140443,0.00000000,0.00000020,0.00058137,0.00018150,0.04201280,0.00922842,0.18905448
-2.63231616,0.25427879,0.00139256,0.00000000,0.00000020,0.00047705,0.00017993,0.04159725,0.00886647,0.18593005
-2.62631316,0.24889479,0.00137325,0.00000000,0.00000020,0.00039246,0.00017726,0.04097985,0.00851828,0.18219230
-2.62031016,0.24274559,0.00134684,0.00000000,0.00000020,0.00032544,0.00017350,0.04016965,0.00817925,0.17785332
-2.61430715,0.23588753,0.00131390,0.00000000,0.00000019,0.00027405,0.00016872,0.03918301,0.00784669,0.17296023
-2.60830415,0.22842318,0.00127521,0.00000000,0.00000019,0.00023665,0.00016299,0.03804322,0.00751984,0.16759361
-2.60230115,0.22049774,0.00123177,0.00000000,0.00000019,0.00021185,0.00015643,0.03677985,0.00719972,0.16186493
-2.59629815,0.21229416,0.00118473,0.00000000,0.00000019,0.00019855,0.00014915,0.03542786,0.00688900,0.15591285
-2.59029515,0.20402705,0.00113541,0.00000000,0.00000018,0.00019593,0.00014130,0.03402666,0.00659182,0.14989885
-2.58429215,0.19593579,0.00108520,0.00000000,0.00000018,0.00020341,0.00013300,0.03261892,0.00631350,0.14400215
-2.57828914,0.18827697,0.00103555,0.00000000,0.00000019,0.00022065,0.00012442,0.03124947,0.00606033,0.13841417
-2.57228614,0.18131651,0.00098796,0.00000000,0.00000019,0.00024752,0.00011571,0.02996395,0.00583921,0.13333281
-2.56628314,0.17532152,0.00094388,0.00000000,0.00000019,0.00028405,0.00010700,0.02880761,0.00565741,0.12895650
-2.56028014,0.17055233,0.00090472,0.00000000,0.00000020,0.00033042,0.00009844,0.02782409,0.00552226,0.12547835
-2.55427714,0.16725456,0.00087177,0.00000000,0.00000021,0.00038687,0.00009015,0.02705419,0.00544082,0.12308038
-2.54827414,0.16565161,0.00084623,0.00000000,0.00000023,0.00045371,0.00008223,0.02653478,0.00541964,0.12192802
-2.54227114,0.16593763,0.00082911,0.00000000,0.00000025,0.00053125,0.00007479,0.02629775,0.00546447,0.12216499
-2.53626813,0.16827096,0.00082123,0.00000000,0.00000027,0.00061973,0.00006790,0.02636910,0.00558002,0.12390845
-2.53026513,0.17276833,0.00082321,0.00000000,0.00000030,0.00071933,0.00006163,0.02676809,0.00576973,0.12724483
-2.52426213,0.17949979,0.00083544,0.00000000,0.00000033,0.00083004,0.00005600,0.02750658,0.00603557,0.13222604
-2.51825913,0.18848454,0.00085805,0.00000000,0.00000036,0.00095171,0.00005104,0.02858845,0.00637789,0.13886647
-2.51225613,0.19968779,0.00089094,0.00000000,0.00000040,0.00108392,0.00004677,0.03000925,0.00679525,0.14714065
-2.50625313,0.21301871,0.00093374,0.00000000,0.00000045,0.00122601,0.00004317,0.03175594,0.00728439,0.15698179
-2.50025013,0.22832974,0.00098581,0.00000000,0.00000049,0.00137704,0.00004021,0.03380690,0.00784014,0.16828123
-2.49424712,0.24541723,0.00104629,0.00000000,0.00000054,0.00153575,0.00003786,0.03613208,0.00845543,0.18088900
-2.48824412,0.26402366,0.00111406,0.00000000,0.00000059,0.00170057,0.00003608,0.03869337,0.00912138,0.19461534
-2.48224112,0.28384145,0.00118779,0.00000000,0.00000065,0.00186964,0.00003480,0.04144527,0.00982740,0.20923361
-2.47623812,0.30451839,0.00126596,0.00000000,0.00000070,0.00204081,0.00003398,0.04433571,0.01056136,0.22448426
-2.47023512,0.32566471,0.00134691,0.00000000,0.00000076,0.00221169,0.00003353,0.04730713,0.01130985,0.24008003
-2.46423212,0.34686174,0.00142884,0.00000000,0.00000081,0.00237970,0.00003341,0.05029779,0.01205845,0.25571238
-2.45822911,0.36767188,0.00150988,0.00000000,0.00000087,0.00254210,0.00003353,0.05324322,0.01279208,0.27105874
-2.45222611,0.38764968,0.00158814,0.00000000,0.00000092,0.00269609,0.00003383,0.05607789,0.01349538,0.28579082
-2.44622311,0.40635379,0.00166174,0.00000000,0.00000096,0.00283889,0.00003424,0.05873692,0.01415315,0.29958328
-2.44022011,0.42335925,0.00172887,0.00000000,0.00000101,0.00296780,0.00003471,0.06115790,0.01475071,0.31212290
-2.43421711,0.43826977,0.00178787,0.00000000,0.00000105,0.00308029,0.00003518,0.06328265,0.01527441,0.32311753
-2.42821411,0.45072942,0.00183721,0.00000000,0.00000108,0.00317412,0.00003559,0.06505892,0.01571195,0.33230484
-2.42221111,0.46043346,0.00187562,0.00000000,0.00000110,0.00324735,0.00003590,0.06644195,0.01605286,0.33946016
-2.41620810,0.46713753,0.00190204,0.00000000,0.00000112,0.00329845,0.00003609,0.06739580,0.01628872,0.34440332
-2.41020510,0.47066505,0.00191572,0.00000000,0.00000114,0.00332637,0.00003611,0.06789439,0.01641349,0.34700413
-2.40420210,0.47091240,0.00191621,0.00000000,0.00000114,0.00333054,0.00003596,0.06792226,0.01642369,0.34718615
-2.39819910,0.46785164,0.00190335,0.00000000,0.00000114,0.00331093,0.00003562,0.06747497,0.01631846,0.34492866
-2.39219610,0.46153061,0.00187732,0.00000000,0.00000114,0.00326803,0.00003510,0.06655904,0.01609962,0.34026680
-2.38619310,0.45207049,0.00183859,0.00000000,0.00000113,0.00320287,0.00003440,0.06519167,0.01577157,0.33328967
-2.38019010,0.43966092,0.00178791,0.00000000,0.00000113,0.00311696,0.00003355,0.06339998,0.01534114,0.32413678
-2.37418709,0.42455288,0.00172628,0.00000000,0.00000112,0.00301229,0.00003258,0.06121999,0.01481735,0.31299271
-2.36818409,0.40704977,0.00165491,0.00000000,0.00000113,0.00289127,0.00003153,0.05869532,0.01421115,0.30008053
-2.36218109,0.38749707,0.00157519,0.00000000,0.00000114,0.00275665,0.00003046,0.05587573,0.01353506,0.28565410
-2.35617809,0.36627106,0.00148863,0.00000000,0.00000118,0.00261152,0.00002943,0.05281544,0.01280281,0.26998974
-2.35017509,0.34376725,0.00139681,0.00000000,0.00000125,0.00245919,0.00002853,0.04957150,0.01202902,0.25337752
-2.34417209,0.32038885,0.00130133,0.00000000,0.00000136,0.00230319,0.00002787,0.04620211,0.01122880,0.23611276
-2.33816908,0.29653603,0.00120380,0.00000000,0.00000153,0.00214722,0.00002758,0.04276508,0.01041747,0.21848795
-2.33216608,0.27259618,0.00110572,0.00000000,0.00000179,0.00199513,0.00002780,0.03931645,0.00961031,0.20078538
-2.32616308,0.24893565,0.00100855,0.00000000,0.00000214,0.00185092,0.00002873,0.03590928,0.00882232,0.18327099
-2.32016008,0.22589333,0.00091357,0.00000000,0.00000264,0.00171878,0.00003060,0.03259275,0.00806815,0.16618929
-2.31415708,0.20377603,0.00082194,0.00000000,0.00000331,0.00160309,0.00003368,0.02941149,0.00736203,0.14975988
-2.30815408,0.18285591,0.00073467,0.00000000,0.00000421,0.00150851,0.00003832,0.02640525,0.00671780,0.13417520
-2.30215108,0.16336986,0.00065256,0.00000000,0.00000540,0.00144009,0.00004491,0.02360880,0.00614908,0.11959983
-2.29614807,0.14552064,0.00057627,0.00000000,0.00000694,0.00140332,0.00005394,0.02105214,0.00566941,0.10617110
-2.29014507,0.12947969,0.00050631,0.00000000,0.00000893,0.00140431,0.00006599,0.01876087,0.00529253,0.09400078
-2.28414207,0.11539114,0.00044301,0.00000000,0.00001147,0.00144986,0.00008173,0.01675686,0.00503266,0.08317780
-2.27813907,0.10337687,0.00038659,0.00000000,0.00001468,0.00154761,0.00010196,0.01505891,0.00490484,0.07377175
-2.27213607,0.09354213,0.00033715,0.00000000,0.00001869,0.00170617,0.00012759,0.01368363,0.00492521,0.06583668
-2.26613307,0.08598126,0.00029470,0.00000000,0.00002367,0.00193520,0.00015965,0.01264624,0.00511131,0.05941534
-2.26013007,0.08078338,0.00025919,0.00000000,0.00002979,0.00224545,0.00019933,0.01196139,0.00548231,0.05454311
-2.25412706,0.07803733,0.00023049,0.00000000,0.00003725,0.00264885,0.00024793,0.01164390,0.00605916,0.05125186
-2.24812406,0.07783582,0.00020847,0.00000000,0.00004626,0.00315841,0.00030686,0.01170925,0.00686462,0.04957308
-2.24212106,0.08027825,0.00019298,0.00000000,0.00005706,0.00378817,0.00037766,0.01217404,0.00792315,0.04954043
-2.23611806,0.08547219,0.00018385,0.00000000,0.00006990,0.00455299,0.00046195,0.01305609,0.00926067,0.05119131
-2.23011506,0.09353312,0.00018094,0.00000000,0.00008502,0.00546832,0.00056140,0.01437435,0.01090412,0.05456754
-2.22411206,0.10458246,0.00018412,0.00000000,0.00010269,0.00654983,0.00067770,0.01614856,0.01288081,0.05971494
-2.21810905,0.11874394,0.00019325,0.00000000,0.00012313,0.00781301,0.00081250,0.01839854,0.01521763,0.06668183
-2.21210605,0.13613816,0.00020822,0.00000000,0.00014660,0.00927260,0.00096735,0.02114336,0.01794008,0.07551660
-2.20610305,0.15687570,0.00022894,0.00000000,0.00017329,0.01094203,0.00114366,0.02440017,0.02107107,0.08626435
-2.20010005,0.18104908,0.00025528,0.00000000,0.00020338,0.01283271,0.00134259,0.02818287,0.02462966,0.09896270
-2.19409705,0.20872363,0.00028711,0.00000000,0.00023697,0.01495338,0.00156500,0.03250064,0.02862967,0.11363717
-2.18809405,0.23992810,0.00032429,0.00000000,0.00027414,0.01730939,0.00181134,0.03735642,0.03307829,0.13029613
-2.18209105,0.27464513,0.00036661,0.00000000,0.00031486,0.01990194,0.00208163,0.04274534,0.03797467,0.14892582
-2.17608804,0.31280245,0.00041381,0.00000000,0.00035903,0.02272751,0.00237532,0.04865335,0.04330867,0.16948554
-2.17008504,0.35426511,0.00046557,0.00000000,0.00040647,0.02577730,0.00269129,0.05505586,0.04905972,0.19190353
-2.16408204,0.39882953,0.00052150,0.00000000,0.00045688,0.02903676,0.00302775,0.06191689,0.05519601,0.21607365
-2.15807904,0.44621975,0.00058112,0.00000000,0.00050985,0.03248542,0.00338229,0.06918833,0.06167398,0.24185330
-2.15207604,0.49608635,0.00064387,0.00000000,0.00056489,0.03609682,0.00375177,0.07680989,0.06843816,0.26906274
-2.14607304,0.54800859,0.00070910,0.00000000,0.00062137,0.03983868,0.00413244,0.08470930,0.07542155,0.29748600
-2.14007004,0.60149961,0.00077609,0.00000000,0.00067861,0.04367339,0.00451993,0.09280327,0.08254642,0.32687357
-2.13406703,0.65601519,0.00084407,0.00000000,0.00073582,0.04755863,0.00490935,0.10099881,0.08972562,0.35694682
-2.12806403,0.71096555,0.00091222,0.00000000,0.00079213,0.05144835,0.00529538,0.10919524,0.09686437,0.38740399
-2.12206103,0.76573012,0.00097970,0.00000000,0.00084666,0.05529391,0.00567240,0.11728655,0.10386254,0.41792784
-2.11605803,0.81967471,0.00104568,0.00000000,0.00089846,0.05904541,0.00603466,0.12516426,0.11061718,0.44819440
-2.11005503,0.87217036,0.00110936,0.00000000,0.00094663,0.06265315,0.00637642,0.13272054,0.11702547,0.47788266
-2.10405203,0.92261315,0.00117002,0.00000000,0.00099026,0.06606919,0.00669212,0.13985152,0.12298775,0.50668460
-2.09804902,0.97044397,0.00122702,0.00000000,0.00102852,0.06924891,0.00697660,0.14646063,0.12841064,0.53431531
-2.09204602,1.01516740,0.00127986,0.00000000,0.00106066,0.07215251,0.00722522,0.15246183,0.13320998,0.56052243
-2.08604302,1.05636862,0.00132821,0.00000000,0.00108604,0.07474638,0.00743406,0.15778254,0.13731363,0.58509463
-2.08004002,1.09372761,0.00137190,0.00000000,0.00110416,0.07700422,0.00760005,0.16236618,0.14066383,0.60786853
-2.07403702,1.12702975,0.00141094,0.00000000,0.00111465,0.07890804,0.00772104,0.16617411,0.14321908,0.62873382
-2.06803402,1.15617223,0.00144559,0.00000000,0.00111733,0.08044867,0.00779594,0.16918700,0.14495548,0.64763604
-2.06203102,1.18116592,0.00147627,0.00000000,0.00111217,0.08162608,0.00782472,0.17140537,0.14586737,0.66457717
-2.05602801,1.20213259,0.00150361,0.00000000,0.00109934,0.08244928,0.00780844,0.17284945,0.14596732,0.67961355
-2.05002501,1.21929730,0.00152844,0.00000000,0.00107914,0.08293587,0.00774916,0.17355820,0.14528542,0.69285166
-2.04402201,1.23297664,0.00155172,0.00000000,0.00105204,0.08311125,0.00764993,0.17358770,0.14386794,0.70444152
-2.03801901,1.24356308,0.00157454,0.00000000,0.00101867,0.08300756,0.00751462,0.17300879,0.14177541,0.71456827
-2.03201601,1.25150620,0.00159808,0.00000000,0.00097975,0.08266237,0.00734781,0.17190421,0.13908027,0.72344231
-2.02601301,1.25729184,0.00162353,0.00000000,0.00093610,0.08211713,0.00715462,0.17036540,0.13586405,0.73128834
-2.02001001,1.26141992,0.00165208,0.00000000,0.00088861,0.08141555,0.00694052,0.16848888,0.13221441,0.73833394
-2.01400700,1.26438204,0.00168483,0.00000000,0.00083820,0.08060195,0.00671116,0.16637264,0.12822211,0.74479814
-2.00800400,1.26663989,0.00172279,0.00000000,0.00078580,0.07971956,0.00647216,0.16411257,0.12397793,0.75088057
-2.00200100,1.26860531,0.00176677,0.00000000,0.00073231,0.07880898,0.00622897,0.16179901,0.11956986,0.75675159
-1.99599800,1.27062291,0.00181736,0.00000000,0.00067860,0.07790673,0.00598664,0.15951370,0.11508051,0.76254388
-1.98999500,1.27295597,0.00187491,0.00000000,0.00062547,0.07704411,0.00574976,0.15732714,0.11058493,0.76834581
-1.98399200,1.27577601,0.00193947,0.00000000,0.00057363,0.07624616,0.00552227,0.15529651,0.10614889,0.77419685
-1.97798899,1.27915655,0.00201080,0.00000000,0.00052369,0.07553103,0.00530742,0.15346416,0.10182758,0.78008519
-1.97198599,1.28307125,0.00208835,0.00000000,0.00047616,0.07490954,0.00510767,0.15185674,0.09766488,0.78594763
-1.96598299,1.28739626,0.00217126,0.00000000,0.00043143,0.07438510,0.00492470,0.15048501,0.09369309,0.79167182
-1.95997999,1.29191685,0.00225840,0.00000000,0.00038978,0.07395390,0.00475942,0.14934428,0.08993315,0.79710057
-1.95397699,1.29633787,0.00234838,0.00000000,0.00035140,0.07360537,0.00461196,0.14841541,0.08639523,0.80203824
-1.94797399,1.30029762,0.00243960,0.00000000,0.00031636,0.07332290,0.00448174,0.14766641,0.08307969,0.80625881
-1.94197099,1.30338468,0.00253034,0.00000000,0.00028464,0.07308475,0.00436761,0.14705449,0.07997840,0.80951554
-1.93596798,1.30515688,0.00261879,0.00000000,0.00025618,0.07286521,0.00426784,0.14652851,0.07707617,0.81155159
-1.92996498,1.30516193,0.00270310,0.00000000,0.00023080,0.07263581,0.00418032,0.14603177,0.07435239,0.81211148
-1.92396198,1.30295867,0.00278153,0.00000000,0.00020832,0.07236669,0.00410265,0.14550488,0.07178274,0.81095287
-1.91795898,1.29813839,0.00285247,0.00000000,0.00018850,0.07202798,0.00403224,0.14488887,0.06934083,0.80785814
-1.91195598,1.29034529,0.00291452,0.00000000,0.00017109,0.07159118,0.00396645,0.14412814,0.06699990,0.80264562
-1.90595298,1.27929538,0.00296657,0.00000000,0.00015583,0.07103050,0.00390273,0.14317340,0.06473428,0.79517970
-1.89994997,1.26479299,0.00300786,0.00000000,0.00014246,0.07032407,0.00383865,0.14198430,0.06252083,0.78537971
-1.89394697,1.24674437,0.00303804,0.00000000,0.00013073,0.06945505,0.00377209,0.14053174,0.06034012,0.77322709
-1.88794397,1.22516773,0.00305718,0.00000000,0.00012043,0.06841251,0.00370124,0.13879981,0.05817736,0.75877051
-1.88194097,1.20019933,0.00306579,0.00000000,0.00011135,0.06719213,0.00362471,0.13678718,0.05602325,0.74212884
-1.87593797,1.17209527,0.00306484,0.00000000,0.00010332,0.06579662,0.00354154,0.13450803,0.05387443,0.72349166
-1.86993497,1.14122895,0.00305574,0.00000000,0.00009621,0.06423591,0.00345126,0.13199228,0.05173384,0.70311732
-1.86393197,1.10808415,0.00304029,0.00000000,0.00008992,0.06252710,0.00335384,0.12928536,0.04961073,0.68132855
-1.85792896,1.07324389,0.00302064,0.00000000,0.00008439,0.06069406,0.00324973,0.12644727,0.04752059,0.65850574
-1.85192596,1.03737566,0.00299921,0.00000000,0.00007957,0.05876687,0.00313982,0.12355116,0.04548473,0.63507807
-1.84592296,1.00121319,0.00297863,0.00000000,0.00007546,0.05678097,0.00302534,0.12068132,0.04352983,0.61151285
-1.83991996,0.96553577,0.00296164,0.00000000,0.00007210,0.05477616,0.00290786,0.11793081,0.04168720,0.58830329
-1.83391696,0.93114556,0.00295097,0.00000000,0.00006951,0.05279542,0.00278923,0.11539861,0.03999197,0.56595528
-1.82791396,0.89884385,0.00294928,0.00000000,0.00006779,0.05088359,0.00267142,0.11318659,0.03848216,0.54497351
-1.82191096,0.86940712,0.00295905,0.00000000,0.00006700,0.04908601,0.00255654,0.11139629,0.03719764,0.52584738
-1.81590795,0.84356359,0.00298245,0.00000000,0.00006725,0.04744715,0.00244670,0.11012556,0.03617900,0.50903730
-1.80990495,0.82197115,0.00302130,0.00000000,0.00006864,0.04600920,0.00234394,0.10946536,0.03546639,0.49496158
-1.80390195,0.80519732,0.00307698,0.00000000,0.00007128,0.04481081,0.00225017,0.10949661,0.03509834,0.48398450
-1.79789895,0.79370188,0.00315036,0.00000000,0.00007528,0.04388587,0.00216710,0.11028734,0.03511048,0.47640582
-1.79189595,0.78782255,0.00324175,0.00000000,0.00008072,0.04326243,0.00209617,0.11189006,0.03553437,0.47245189
-1.78589295,0.78776419,0.00335090,0.00000000,0.00008771,0.04296185,0.00203852,0.11433967,0.03639625,0.47226875
-1.77988994,0.79359169,0.00347698,0.00000000,0.00009630,0.04299803,0.00199497,0.11765166,0.03771592,0.47591723
-1.77388694,0.80522661,0.00361857,0.00000000,0.00010656,0.04337694,0.00196594,0.12182089,0.03950560,0.48337015
-1.76788394,0.82244758,0.00377373,0.00000000,0.00011850,0.04409628,0.00195149,0.12682083,0.04176897,0.49451158
-1.76188094,0.84489441,0.00394003,0.00000000,0.00013211,0.04514540,0.00195132,0.13260340,0.04450028,0.50913832
-1.75587794,0.87207552,0.00411459,0.00000000,0.00014735,0.04650539,0.00196475,0.13909928,0.04768363,0.52696324
-1.74987494,0.90337865,0.00429419,0.00000000,0.00016414,0.04814936,0.00199076,0.14621880,0.05129250,0.54762061
-1.74387194,0.93808431,0.00447532,0.00000000,0.00018235,0.05004300,0.00202801,0.15385333,0.05528945,0.57067321
-1.73786893,0.97538180,0.00465433,0.00000000,0.00020183,0.05214519,0.00207490,0.16187717,0.05962618,0.59562107
-1.73186593,1.01438725,0.00482745,0.00000000,0.00022235,0.05440891,0.00212958,0.17014994,0.06424380,0.62191171
-1.72586293,1.05416342,0.00499096,0.00000000,0.00024368,0.05678217,0.00219002,0.17851939,0.06907355,0.64895161
-1.71985993,1.09374072,0.00514123,0.00000000,0.00026552,0.05920924,0.00225405,0.18682459,0.07403782,0.67611888
-1.71385693,1.13213908,0.00527484,0.00000000,0.00028755,0.06163181,0.00231943,0.19489939,0.07905148,0.70277672
-1.70785393,1.16839021,0.00538867,0.00000000,0.00030942,0.06399039,0.00238389,0.20257626,0.08402365,0.72828754
-1.70185093,1.20155972,0.00547997,0.00000000,0.00033076,0.06622570,0.00244520,0.20969016,0.08885974,0.75202737
-1.69584792,1.23076867,0.00554639,0.00000000,0.00035119,0.06828007,0.00250120,0.21608256,0.09346369,0.77340032
-1.68984492,1.25521406,0.00558608,0.00000000,0.00037032,0.07009890,0.00254989,0.22160537,0.09774051,0.79185266
-1.68384192,1.27418758,0.00559771,0.00000000,0.00038779,0.07163201,0.00258942,0.22612480,0.10159885,0.80688620
-1.67783892,1.28709240,0.00558047,0.00000000,0.00040324,0.07283492,0.00261820,0.22952478,0.10495365,0.81807058
-1.67183592,1.29345717,0.00553412,0.00000000,0.00041635,0.07367003,0.00263490,0.23171021,0.10772863,0.82505398
-1.66583292,1.29294711,0.00545894,0.00000000,0.00042684,0.07410755,0.00263847,0.23260947,0.10985865,0.82757206
-1.65982991,1.28537148,0.00535575,0.00000000,0.00043449,0.07412631,0.00262819,0.23217646,0.11129172,0.82545465
-1.65382691,1.27068750,0.00522587,0.00000000,0.00043912,0.07371425,0.00260367,0.23039189,0.11199071,0.81862994
-1.64782391,1.24900011,0.00507106,0.00000000,0.00044063,0.07286871,0.00256484,0.22726381,0.11193444,0.80712600
