energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.63731866,1.91696377,0.23241707,0.32032147,0.00348553,0.14613756,0.61197900,1.04367302,0.56073471,0.00000000
-4.63131566,1.96774203,0.24324908,0.32704388,0.00348849,0.15215950,0.62853294,1.07010915,0.57308881,0.00000000
-4.62531266,2.01585490,0.25481293,0.33324106,0.00347853,0.15808873,0.64402625,1.09478713,0.58407069,0.00000000
-4.61930965,2.06093455,0.26701667,0.33879913,0.00345717,0.16387642,0.65836509,1.11762237,0.59356030,0.00000000
-4.61330665,2.10267627,0.27975834,0.34362149,0.00342610,0.16947630,0.67148568,1.13855853,0.60147462,0.00000000
-4.60730365,2.14082852,0.29292469,0.34762962,0.00338704,0.17484427,0.68334937,1.15755865,0.60776538,0.00000000
-4.60130065,2.17518043,0.30638993,0.35076335,0.00334174,0.17993786,0.69393628,1.17459531,0.61241523,0.00000000
-4.59529765,2.20554794,0.32001463,0.35298058,0.00329188,0.18471553,0.70323812,1.18964079,0.61543268,0.00000000
-4.58929465,2.23176023,0.33364525,0.35425658,0.00323898,0.18913611,0.71125075,1.20265788,0.61684641,0.00000000
-4.58329165,2.25364772,0.34711430,0.35458323,0.00318438,0.19315824,0.71796710,1.21359233,0.61669926,0.00000000
-4.57728864,2.27103307,0.36024141,0.35396812,0.00312917,0.19674010,0.72337113,1.22236743,0.61504254,0.00000000
-4.57128564,2.28372619,0.37283555,0.35243387,0.00307417,0.19983945,0.72743329,1.22888153,0.61193086,0.00000000
-4.56528264,2.29152412,0.38469827,0.35001767,0.00301995,0.20241404,0.73010791,1.23300857,0.60741812,0.00000000
-4.55927964,2.29421616,0.39562814,0.34677118,0.00296678,0.20442238,0.73133283,1.23460201,0.60155470,0.00000000
-4.55327664,2.29159422,0.40542628,0.34276081,0.00291471,0.20582501,0.73103134,1.23350187,0.59438616,0.00000000
-4.54727364,2.28346811,0.41390269,0.33806835,0.00286356,0.20658604,0.72911644,1.22954471,0.58595348,0.00000000
-4.54127064,2.26968484,0.42088326,0.33279199,0.00281300,0.20667502,0.72549710,1.22257593,0.57629469,0.00000000
-4.53526763,2.25015089,0.42621717,0.32704755,0.00276258,0.20606910,0.72008626,1.21246374,0.56544780,0.00000000
-4.52926463,2.22485592,0.42978417,0.32096976,0.00271183,0.20475517,0.71280989,1.19911383,0.55345473,0.00000000
-4.52326163,2.19389652,0.43150154,0.31471349,0.00266026,0.20273198,0.70361674,1.18248400,0.54036587,0.00000000
-4.51725863,2.15749807,0.43133020,0.30845474,0.00260747,0.20001215,0.69248788,1.16259769,0.52624481,0.00000000
-4.51125563,2.11603326,0.42927971,0.30239109,0.00255318,0.19662377,0.67944558,1.13955543,0.51117303,0.00000000
-4.50525263,2.07003562,0.42541180,0.29674152,0.00249727,0.19261156,0.66456078,1.11354363,0.49525389,0.00000000
-4.49924962,2.02020689,0.41984203,0.29174532,0.00243982,0.18803749,0.64795867,1.08483974,0.47861568,0.00000000
-4.49324662,1.96741710,0.41273971,0.28766002,0.00238111,0.18298077,0.62982187,1.05381355,0.46141349,0.00000000
-4.48724362,1.91269690,0.40432562,0.28475819,0.00232164,0.17753710,0.61039107,1.02092424,0.44382951,0.00000000
-4.48124062,1.85722184,0.39486779,0.28332293,0.00226209,0.17181724,0.58996279,0.98671304,0.42607182,0.00000000
-4.47523762,1.80228881,0.38467531,0.28364230,0.00220332,0.16594495,0.56888438,0.95179195,0.40837151,0.00000000
-4.46923462,1.74928541,0.37409042,0.28600247,0.00214632,0.16005418,0.54754651,0.91682857,0.39097824,0.00000000
-4.46323162,1.69965295,0.36347909,0.29067984,0.00209217,0.15428586,0.52637319,0.88252794,0.37415448,0.00000000
-4.45722861,1.65484474,0.35322042,0.29793237,0.00204196,0.14878417,0.50581001,0.84961185,0.35816851,0.00000000
-4.45122561,1.61628095,0.34369533,0.30799029,0.00199677,0.14369252,0.48631088,0.81879663,0.34328666,0.00000000
-4.44522261,1.58530194,0.33527483,0.32104646,0.00195758,0.13914944,0.46832401,0.79077028,0.32976504,0.00000000
-4.43921961,1.56312176,0.32830838,0.33724688,0.00192524,0.13528436,0.45227747,0.76616986,0.31784107,0.00000000
-4.43321661,1.55078385,0.32311277,0.35668167,0.00190040,0.13221359,0.43856512,0.74556003,0.30772537,0.00000000
-4.42721361,1.54912049,0.31996181,0.37937687,0.00188347,0.13003659,0.42753334,0.72941366,0.29959404,0.00000000
-4.42121061,1.55871783,0.31907733,0.40528764,0.00187460,0.12883257,0.41946904,0.71809512,0.29358204,0.00000000
-4.41520760,1.57988784,0.32062182,0.43429315,0.00187365,0.12865763,0.41458938,0.71184709,0.28977759,0.00000000
-4.40920460,1.61264843,0.32469279,0.46619353,0.00188021,0.12954256,0.41303359,0.71078113,0.28821801,0.00000000
-4.40320160,1.65671269,0.33131931,0.50070928,0.00189358,0.13149122,0.41485709,0.71487261,0.28888708,0.00000000
-4.39719860,1.71148787,0.34046070,0.53748335,0.00191279,0.13447972,0.42002814,0.72395996,0.29171412,0.00000000
-4.39119560,1.77608427,0.35200754,0.57608597,0.00193665,0.13845631,0.42842708,0.73774847,0.29657464,0.00000000
-4.38519260,1.84933419,0.36578488,0.61602237,0.00196380,0.14334211,0.43984819,0.75581840,0.30329284,0.00000000
-4.37918959,1.92982043,0.38155779,0.65674328,0.00199276,0.14903256,0.45400416,0.77763715,0.31164555,0.00000000
-4.37318659,2.01591356,0.39903887,0.69765796,0.00202195,0.15539963,0.47053299,0.80257522,0.32136784,0.00000000
-4.36718359,2.10581718,0.41789766,0.73814954,0.00204981,0.16229475,0.48900715,0.82992533,0.33215989,0.00000000
-4.36118059,2.19761945,0.43777165,0.77759205,0.00207483,0.16955233,0.50894484,0.85892420,0.34369507,0.00000000
-4.35517759,2.28934977,0.45827847,0.81536880,0.00209561,0.17699388,0.52982289,0.88877628,0.35562893,0.00000000
-4.34917459,2.37903838,0.47902894,0.85089135,0.00211093,0.18443257,0.55109110,0.91867862,0.36760894,0.00000000
-4.34317159,2.46477727,0.49964060,0.88361835,0.00211979,0.19167808,0.57218752,0.94784627,0.37928456,0.00000000
-4.33716858,2.54478012,0.51975098,0.91307362,0.00212146,0.19854168,0.59255427,0.97553723,0.39031748,0.00000000
-4.33116558,2.61743931,0.53903050,0.93886267,0.00211547,0.20484137,0.61165338,1.00107615,0.40039166,0.00000000
-4.32516258,2.68137798,0.55719415,0.96068705,0.00210169,0.21040681,0.62898222,1.02387615,0.40922287,0.00000000
-4.31915958,2.73549506,0.57401178,0.97835580,0.00208030,0.21508410,0.64408795,1.04345787,0.41656741,0.00000000
-4.31315658,2.77900187,0.58931634,0.99179357,0.00205178,0.21874002,0.65658048,1.05946510,0.42222971,0.00000000
-4.30715358,2.81144855,0.60300983,1.00104504,0.00201690,0.22126571,0.66614358,1.07167654,0.42606862,0.00000000
-4.30115058,2.83273943,0.61506671,1.00627531,0.00197672,0.22257965,0.67254362,1.08001315,0.42800199,0.00000000
-4.29514757,2.84313658,0.62553439,1.00776625,0.00193252,0.22262977,0.67563561,1.08454084,0.42800956,0.00000000
-4.28914457,2.84325134,0.63453096,1.00590883,0.00188579,0.22139466,0.67536641,1.08546833,0.42613380,0.00000000
-4.28314157,2.83402389,0.64224001,1.00119172,0.00183815,0.21888380,0.67177477,1.08314026,0.42247880,0.00000000
-4.27713857,2.81669163,0.64890278,0.99418654,0.00179135,0.21513680,0.66498838,1.07802569,0.41720708,0.00000000
-4.27113557,2.79274740,0.65480783,0.98553021,0.00174718,0.21022175,0.65521788,1.07070239,0.41053450,0.00000000
-4.26513257,2.76388887,0.66027871,0.97590510,0.00170743,0.20423264,0.64274815,1.06183735,0.40272326,0.00000000
-4.25912956,2.73196103,0.66565990,0.96601758,0.00167386,0.19728602,0.62792713,1.05216434,0.39407333,0.00000000
-4.25312656,2.69889375,0.67130182,0.95657577,0.00164813,0.18951707,0.61115274,1.04245898,0.38491252,0.00000000
-4.24712356,2.66663646,0.67754518,0.94826723,0.00163177,0.18107517,0.59285828,1.03351248,0.37558545,0.00000000
-4.24112056,2.63709246,0.68470550,0.94173724,0.00162615,0.17211918,0.57349695,1.02610471,0.36644200,0.00000000
-4.23511756,2.61205496,0.69305836,0.93756844,0.00163243,0.16281263,0.55352618,1.02097768,0.35782535,0.00000000
-4.22911456,2.59314713,0.70282586,0.93626242,0.00165154,0.15331904,0.53339225,1.01881014,0.35006024,0.00000000
-4.22311156,2.58176806,0.71416501,0.93822380,0.00168414,0.14379741,0.51351585,1.02019449,0.34344187,0.00000000
-4.21710855,2.57904658,0.72715835,0.94374722,0.00173063,0.13439822,0.49427912,1.02561640,0.33822564,0.00000000
-4.21110555,2.58580437,0.74180729,0.95300766,0.00179110,0.12525989,0.47601460,1.03543822,0.33461834,0.00000000
-4.20510255,2.60252942,0.75802849,0.96605424,0.00186534,0.11650595,0.45899652,1.04988648,0.33277096,0.00000000
-4.19909955,2.62936086,0.77565328,0.98280769,0.00195282,0.10824283,0.44343452,1.06904407,0.33277344,0.00000000
-4.19309655,2.66608536,0.79443048,1.00306156,0.00205271,0.10055847,0.42947019,1.09284737,0.33465155,0.00000000
-4.18709355,2.71214532,0.81403224,1.02648708,0.00216385,0.09352158,0.41717616,1.12108837,0.33836603,0.00000000
-4.18109055,2.76665833,0.83406295,1.05264142,0.00228482,0.08718163,0.40655793,1.15342177,0.34381395,0.00000000
-4.17508754,2.82844722,0.85407086,1.08097932,0.00241387,0.08156938,0.39755807,1.18937688,0.35083236,0.00000000
-4.16908454,2.89607967,0.87356193,1.11086755,0.00254903,0.07669805,0.39006251,1.22837373,0.35920399,0.00000000
-4.16308154,2.96791585,0.89201563,1.14160195,0.00268810,0.07256487,0.38390872,1.26974303,0.36866484,0.00000000
-4.15707854,3.04216248,0.90890183,1.17242650,0.00282869,0.06915287,0.37889516,1.31274902,0.37891332,0.00000000
-4.15107554,3.11693138,0.92369851,1.20255386,0.00296827,0.06643307,0.37479171,1.35661456,0.38962065,0.00000000
-4.14507254,3.19030038,0.93590928,1.23118694,0.00310424,0.06436655,0.37135056,1.40054726,0.40044210,0.00000000
-4.13906953,3.26037451,0.94508042,1.25754066,0.00323396,0.06290671,0.36831710,1.44376592,0.41102853,0.00000000
-4.13306653,3.32534518,0.95081650,1.28086347,0.00335482,0.06200129,0.36544040,1.48552588,0.42103802,0.00000000
-4.12706353,3.38354528,0.95279418,1.30045785,0.00346433,0.06159439,0.36248289,1.52514259,0.43014685,0.00000000
-4.12106053,3.43349837,0.95077371,1.31569925,0.00356014,0.06162811,0.35922885,1.56201219,0.43805965,0.00000000
-4.11505753,3.47395992,0.94460748,1.32605278,0.00364015,0.06204411,0.35549153,1.59562838,0.44451826,0.00000000
-4.10905453,3.50394961,0.93424565,1.33108731,0.00370253,0.06278473,0.35111863,1.62559491,0.44930889,0.00000000
-4.10305153,3.52277330,0.91973841,1.33048637,0.00374578,0.06379404,0.34599608,1.65163314,0.45226750,0.00000000
-4.09704852,3.53003433,0.90123505,1.32405567,0.00376881,0.06501844,0.34004998,1.67358444,0.45328316,0.00000000
-4.09104552,3.52563385,0.87897971,1.31172693,0.00377092,0.06640717,0.33324689,1.69140754,0.45229929,0.00000000
-4.08504252,3.50976068,0.85330428,1.29355800,0.00375185,0.06791255,0.32559248,1.70517084,0.44931291,0.00000000
-4.07903952,3.48287122,0.82461859,1.26972935,0.00371178,0.06949010,0.31712870,1.71504039,0.44437190,0.00000000
-4.07303652,3.44566091,0.79339840,1.24053706,0.00365135,0.07109854,0.30792975,1.72126410,0.43757065,0.00000000
-4.06703352,3.39902839,0.76017171,1.20638266,0.00357158,0.07269966,0.29809714,1.72415309,0.42904409,0.00000000
-4.06103052,3.34403447,0.72550386,1.16776026,0.00347390,0.07425827,0.28775396,1.72406121,0.41896081,0.00000000
-4.05502751,3.28185755,0.68998201,1.12524134,0.00336008,0.07574202,0.27703888,1.72136368,0.40751525,0.00000000
-4.04902451,3.21374764,0.65419955,1.07945796,0.00323217,0.07712133,0.26610001,1.71643611,0.39491957,0.00000000
-4.04302151,3.14098090,0.61874090,1.03108488,0.00309246,0.07836934,0.25508883,1.70963473,0.38139557,0.00000000
-4.03701851,3.06481638,0.58416721,0.98082112,0.00294338,0.07946190,0.24415464,1.70127894,0.36716686,0.00000000
-4.03101551,2.98645673,0.55100322,0.92937179,0.00278748,0.08037765,0.23343952,1.69163678,0.35245168,0.00000000
-4.02501251,2.90701392,0.51972570,0.87743049,0.00262730,0.08109805,0.22307396,1.68091401,0.33745670,0.00000000
-4.01900950,2.82748125,0.49075363,0.82566296,0.00246534,0.08160761,0.21317337,1.66924711,0.32237176,0.00000000
-4.01300650,2.74871193,0.46444017,0.77469239,0.00230400,0.08189394,0.20383544,1.65670038,0.30736595,0.00000000
-4.00700350,2.67140480,0.44106666,0.72508665,0.00214551,0.08194795,0.19513827,1.64326699,0.29258481,0.00000000
-4.00100050,2.59609688,0.42083847,0.67734781,0.00199186,0.08176393,0.18713943,1.62887386,0.27814884,0.00000000
-3.99499750,2.52316264,0.40388279,0.63190410,0.00184481,0.08133963,0.17987573,1.61338966,0.26415315,0.00000000
-3.98899450,2.45281920,0.39024822,0.58910441,0.00170583,0.08067625,0.17336364,1.59663573,0.25066810,0.00000000
-3.98299150,2.38513695,0.37990610,0.54921521,0.00157609,0.07977835,0.16760028,1.57839887,0.23774088,0.00000000
-3.97698849,2.32005453,0.37275346,0.51242015,0.00145644,0.07865374,0.16256497,1.55844567,0.22539778,0.00000000
-3.97098549,2.25739739,0.36861748,0.47882181,0.00134744,0.07731317,0.15822100,1.53653732,0.21364694,0.00000000
-3.96498249,2.19689893,0.36726140,0.44844578,0.00124938,0.07577007,0.15451783,1.51244459,0.20248146,0.00000000
-3.95897949,2.13822350,0.36839172,0.42124658,0.00116227,0.07404017,0.15139337,1.48596217,0.19188266,0.00000000
-3.95297649,2.08099026,0.37166655,0.39711539,0.00108589,0.07214105,0.14877653,1.45692187,0.18182332,0.00000000
-3.94697349,2.02479733,0.37670516,0.37588905,0.00101985,0.07009178,0.14658971,1.42520444,0.17227084,0.00000000
-3.94097049,1.96924564,0.38309827,0.35736032,0.00096361,0.06791240,0.14475147,1.39074960,0.16319013,0.00000000
-3.93496748,1.91396171,0.39041922,0.34128883,0.00091653,0.06562359,0.14317912,1.35356408,0.15454622,0.00000000
-3.92896448,1.85861930,0.39823560,0.32741254,0.00087794,0.06324624,0.14179137,1.31372770,0.14630650,0.00000000
-3.92296148,1.80295916,0.40612116,0.31545935,0.00084717,0.06080122,0.14051092,1.27139735,0.13844264,0.00000000
-3.91695848,1.74680678,0.41366774,0.30515856,0.00082363,0.05830912,0.13926689,1.22680908,0.13093213,0.00000000
-3.91095548,1.69008780,0.42049684,0.29625181,0.00080680,0.05579011,0.13799734,1.18027817,0.12375941,0.00000000
-3.90495248,1.63284069,0.42627048,0.28850332,0.00079635,0.05326388,0.13665142,1.13219755,0.11691677,0.00000000
-3.89894947,1.57522658,0.43070109,0.28170902,0.00079212,0.05074966,0.13519145,1.08303453,0.11040484,0.00000000
-3.89294647,1.51753585,0.43356001,0.27570442,0.00079415,0.04826631,0.13359470,1.03332599,0.10423290,0.00000000
-3.88694347,1.46019133,0.43468419,0.27037098,0.00080275,0.04583238,0.13185484,0.98367228,0.09841889,0.00000000
-3.88094047,1.40374775,0.43398102,0.26564077,0.00081847,0.04346633,0.12998292,0.93472961,0.09298916,0.00000000
-3.87493747,1.34888737,0.43143083,0.26149930,0.00084212,0.04118663,0.12800803,0.88720139,0.08797812,0.00000000
-3.86893447,1.29641154,0.42708715,0.25798640,0.00087474,0.03901185,0.12597728,0.84182823,0.08342750,0.00000000
-3.86293147,1.24722814,0.42107433,0.25519504,0.00091762,0.03696078,0.12395528,0.79937677,0.07938560,0.00000000
-3.85692846,1.20233475,0.41358298,0.25326830,0.00097223,0.03505243,0.12202302,0.76062739,0.07590619,0.00000000
-3.85092546,1.16279781,0.40486295,0.25239417,0.00104018,0.03330590,0.12027606,0.72636071,0.07304722,0.00000000
-3.84492246,1.12972777,0.39521425,0.25279865,0.00112319,0.03174024,0.11882215,0.69734299,0.07086939,0.00000000
-3.83891946,1.10425058,0.38497631,0.25473705,0.00122300,0.03037416,0.11777820,0.67431046,0.06943439,0.00000000
-3.83291646,1.08747600,0.37451565,0.25848376,0.00134131,0.02922565,0.11726680,0.65795272,0.06880299,0.00000000
-3.82691346,1.08046324,0.36421269,0.26432082,0.00147966,0.02831152,0.11741216,0.64889531,0.06903293,0.00000000
-3.82091046,1.08418470,0.35444794,0.27252549,0.00163942,0.02764682,0.11833574,0.64768174,0.07017663,0.00000000
-3.81490745,1.09948873,0.34558826,0.28335716,0.00182159,0.02724423,0.12015162,0.65475538,0.07227874,0.00000000
-3.80890445,1.12706231,0.33797339,0.29704415,0.00202680,0.02711344,0.12296181,0.67044145,0.07537367,0.00000000
-3.80290145,1.16739505,0.33190358,0.31377061,0.00225518,0.02726047,0.12685154,0.69492981,0.07948308,0.00000000
-3.79689845,1.22074554,0.32762841,0.33366410,0.00250630,0.02768704,0.13188477,0.72825910,0.08461349,0.00000000
-3.79089545,1.28711160,0.32533739,0.35678431,0.00277910,0.02839002,0.13810020,0.77030284,0.09075401,0.00000000
-3.78489245,1.36620573,0.32515266,0.38311331,0.00307182,0.02936098,0.14550767,0.82075840,0.09787441,0.00000000
-3.77888944,1.45743713,0.32712389,0.41254789,0.00338203,0.03058580,0.15408543,0.87913934,0.10592359,0.00000000
-3.77288644,1.55990155,0.33122577,0.44489424,0.00370655,0.03204453,0.16377824,0.94477217,0.11482849,0.00000000
-3.76688344,1.67238018,0.33735796,0.47986555,0.00404155,0.03371139,0.17449639,1.01679792,0.12449369,0.00000000
-3.76088044,1.79334827,0.34534771,0.51708261,0.00438254,0.03555496,0.18611598,1.09417917,0.13480163,0.00000000
-3.75487744,1.92099424,0.35495485,0.55607766,0.00472450,0.03753861,0.19848023,1.17571301,0.14561360,0.00000000
-3.74887444,2.05324925,0.36587925,0.59630168,0.00506193,0.03962112,0.21140205,1.26004989,0.15677160,0.00000000
-3.74287144,2.18782719,0.37777013,0.63713486,0.00538906,0.04175753,0.22466776,1.34571849,0.16810086,0.00000000
-3.73686843,2.32227423,0.39023733,0.67790018,0.00569992,0.04390016,0.23804189,1.43115607,0.17941323,0.00000000
-3.73086543,2.45402674,0.40286371,0.71787980,0.00598858,0.04599978,0.25127299,1.51474370,0.19051125,0.00000000
-3.72486243,2.58047603,0.41521863,0.75633365,0.00624927,0.04800689,0.26410020,1.59484544,0.20119275,0.00000000
-3.71885943,2.69903776,0.42687166,0.79251972,0.00647660,0.04987316,0.27626044,1.66985021,0.21125598,0.00000000
-3.71285643,2.80722365,0.43740637,0.82571536,0.00666573,0.05155273,0.28749593,1.73821500,0.22050494,0.00000000
-3.70685343,2.90271286,0.44643347,0.85523868,0.00681251,0.05300364,0.29756183,1.79850780,0.22875482,0.00000000
-3.70085043,2.98342028,0.45360283,0.88046941,0.00691364,0.05418911,0.30623361,1.84944851,0.23583733,0.00000000
-3.69484742,3.04755901,0.45861412,0.90086826,0.00696677,0.05507861,0.31331396,1.88994639,0.24160560,0.00000000
-3.68884442,3.09369452,0.46122546,0.91599404,0.00697060,0.05564889,0.31863893,1.91913225,0.24593867,0.00000000
-3.68284142,3.12078809,0.46126001,0.92551784,0.00692489,0.05588463,0.32208304,1.93638422,0.24874509,0.00000000
-3.67683842,3.12822784,0.45861014,0.92923365,0.00683052,0.05577894,0.32356323,1.94134583,0.24996578,0.00000000
-3.67083542,3.11584600,0.45323906,0.92706502,0.00668939,0.05533350,0.32304134,1.93393564,0.24957576,0.00000000
-3.66483242,3.08392163,0.44518015,0.91906745,0.00650440,0.05455847,0.32052523,1.91434805,0.24758487,0.00000000
-3.65882941,3.03316886,0.43453373,0.90542645,0.00627932,0.05347208,0.31606836,1.88304519,0.24403742,0.00000000
-3.65282641,2.96471107,0.42146186,0.88645136,0.00601868,0.05209997,0.30976785,1.84074029,0.23901063,0.00000000
-3.64682341,2.88004237,0.40618117,0.86256520,0.00572759,0.05047428,0.30176130,1.78837323,0.23261226,0.00000000
-3.64082041,2.78097792,0.38895428,0.83429109,0.00541160,0.04863258,0.29222226,1.72707937,0.22497713,0.00000000
-3.63481741,2.66959538,0.37008007,0.80223573,0.00507648,0.04661657,0.28135480,1.65815297,0.21626311,0.00000000
-3.62881441,2.54816996,0.34988337,0.76707067,0.00472810,0.04447081,0.26938721,1.58300677,0.20664644,0.00000000
-3.62281141,2.41910563,0.32870447,0.72951221,0.00437223,0.04224127,0.25656528,1.50312929,0.19631666,0.00000000
-3.61680840,2.28486535,0.30688888,0.69030062,0.00401439,0.03997397,0.24314521,1.42004170,0.18547150,0.00000000
-3.61080540,2.14790292,0.28477767,0.65017956,0.00365975,0.03771369,0.22938666,1.33525565,0.17431169,0.00000000
-3.60480240,2.01059877,0.26269885,0.60987639,0.00331298,0.03550274,0.21554599,1.25023376,0.16303603,0.00000000
-3.59879940,1.87520197,0.24095996,0.57008402,0.00297820,0.03337989,0.20186998,1.16635401,0.15183686,0.00000000
-3.59279640,1.74378007,0.21984211,0.53144488,0.00265890,0.03137954,0.18859030,1.08487898,0.14089596,0.00000000
-3.58679340,1.61817816,0.19959551,0.49453747,0.00235795,0.02953098,0.17591865,1.00693103,0.13038111,0.00000000
-3.58079040,1.49998788,0.18043662,0.45986568,0.00207760,0.02785799,0.16404298,0.93347357,0.12044331,0.00000000
-3.57478739,1.39052683,0.16254681,0.42785123,0.00181946,0.02637856,0.15312445,0.86529894,0.11121461,0.00000000
