energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,1.54131086,0.00310684,0.28947637,0.86862188,0.66804860,0.00747985,0.50729151
-4.29514757,1.56014793,0.00319999,0.28368581,0.85740520,0.68012513,0.00833616,0.51934553
-4.28914457,1.57547890,0.00328918,0.27726234,0.84331572,0.69152182,0.00927961,0.52958962
-4.28314157,1.58704127,0.00337152,0.27025305,0.82654106,0.70209553,0.01030868,0.53785745
-4.27713857,1.59469859,0.00344470,0.26271049,0.80731961,0.71175101,0.01142050,0.54404444
-4.27113557,1.59844237,0.00350697,0.25469307,0.78593525,0.72044291,0.01261072,0.54810810
-4.26513257,1.59838976,0.00355717,0.24626527,0.76271046,0.72817611,0.01387330,0.55006620
-4.25912956,1.59477666,0.00359476,0.23749761,0.73799816,0.73500392,0.01520042,0.54999302
-4.25312656,1.58794665,0.00361974,0.22846652,0.71217240,0.74102453,0.01658240,0.54801379
-4.24712356,1.57833604,0.00363261,0.21925370,0.68561832,0.74637545,0.01800772,0.54429754
-4.24112056,1.56645558,0.00363432,0.20994531,0.65872166,0.75122641,0.01946305,0.53904883
-4.23511756,1.55286973,0.00362619,0.20063068,0.63185830,0.75577089,0.02093343,0.53249864
-4.22911456,1.53817425,0.00360979,0.19140081,0.60538409,0.76021669,0.02240248,0.52489476
-4.22311156,1.52297319,0.00358686,0.18234651,0.57962557,0.76477606,0.02385265,0.51649232
-4.21710855,1.50785630,0.00355921,0.17355646,0.55487177,0.76965572,0.02526564,0.50754458
-4.21110555,1.49337785,0.00352861,0.16511512,0.53136751,0.77504754,0.02662274,0.49829452
-4.20510255,1.48003779,0.00349671,0.15710064,0.50930845,0.78112001,0.02790531,0.48896752
-4.19909955,1.46826611,0.00346492,0.14958302,0.48883799,0.78801118,0.02909523,0.47976528
-4.19309655,1.45841084,0.00343441,0.14262232,0.47004621,0.79582334,0.03017539,0.47086126
-4.18709355,1.45073026,0.00340598,0.13626737,0.45297080,0.80461951,0.03113012,0.46239760
-4.18109055,1.44538929,0.00338010,0.13055476,0.43759980,0.81442204,0.03194560,0.45448363
-4.17508754,1.44246018,0.00335687,0.12550828,0.42387612,0.82521312,0.03261026,0.44719583
-4.16908454,1.44192687,0.00333600,0.12113891,0.41170338,0.83693719,0.03311506,0.44057904
-4.16308154,1.44369283,0.00331692,0.11744509,0.40095300,0.84950483,0.03345368,0.43464889
-4.15707854,1.44759146,0.00329875,0.11441363,0.39147187,0.86279790,0.03362272,0.42939501
-4.15107554,1.45339832,0.00328042,0.11202080,0.38309054,0.87667549,0.03362166,0.42478491
-4.14507254,1.46084451,0.00326069,0.11023382,0.37563122,0.89098013,0.03345286,0.42076817
-4.13906953,1.46963004,0.00323830,0.10901254,0.36891557,0.90554402,0.03312143,0.41728077
-4.13306653,1.47943679,0.00321198,0.10831124,0.36277162,0.92019470,0.03263499,0.41424928
-4.12706353,1.48994010,0.00318059,0.10808045,0.35703985,0.93475988,0.03200341,0.41159470
-4.12106053,1.50081872,0.00314319,0.10826871,0.35157799,0.94907122,0.03123848,0.40923594
-4.11505753,1.51176262,0.00309908,0.10882421,0.34626458,0.96296698,0.03035357,0.40709266
-4.10905453,1.52247865,0.00304790,0.10969625,0.34100122,0.97629333,0.02936320,0.40508762
-4.10305153,1.53269406,0.00298966,0.11083637,0.33571337,0.98890467,0.02828271,0.40314838
-4.09704852,1.54215813,0.00292479,0.11219929,0.33035015,1.00066306,0.02712784,0.40120857
-4.09104552,1.55064233,0.00285416,0.11374359,0.32488286,1.01143693,0.02591437,0.39920866
-4.08504252,1.55793947,0.00277909,0.11543200,0.31930290,1.02109976,0.02465783,0.39709649
-4.07903952,1.56386248,0.00270136,0.11723158,0.31361887,1.02952869,0.02337320,0.39482751
-4.07303652,1.56824326,0.00262323,0.11911360,0.30785348,1.03660390,0.02207465,0.39236508
-4.06703352,1.57093223,0.00254735,0.12105336,0.30204035,1.04220860,0.02077536,0.38968068
-4.06103052,1.57179905,0.00247681,0.12302980,0.29622084,1.04623040,0.01948738,0.38675436
-4.05502751,1.57073468,0.00241509,0.12502513,0.29044136,1.04856374,0.01822152,0.38357530
-4.04902451,1.56765497,0.00236598,0.12702449,0.28475105,1.04911382,0.01698730,0.38014266
-4.04302151,1.56250583,0.00233360,0.12901552,0.27920010,1.04780163,0.01579294,0.37646649
-4.03701851,1.55526955,0.00232231,0.13098816,0.27383866,1.04457005,0.01464539,0.37256898
-4.03101551,1.54597207,0.00233667,0.13293445,0.26871632,1.03939059,0.01355034,0.36848556
-4.02501251,1.53469050,0.00238133,0.13484840,0.26388217,1.03227038,0.01251238,0.36426607
-4.01900950,1.52156032,0.00246103,0.13672606,0.25938524,1.02325879,0.01153499,0.35997572
-4.01300650,1.50678155,0.00258045,0.13856552,0.25527517,1.01245333,0.01062077,0.35569566
-4.00700350,1.49062315,0.00274411,0.14036703,0.25160307,1.00000412,0.00977145,0.35152312
-4.00100050,1.47342508,0.00295629,0.14213312,0.24842223,0.98611659,0.00898811,0.34757103
-3.99499750,1.45559741,0.00322085,0.14386862,0.24578868,0.97105189,0.00827122,0.34396690
-3.98899450,1.43761624,0.00354114,0.14558067,0.24376140,0.95512489,0.00762085,0.34085104
-3.98299150,1.42001613,0.00391982,0.14727857,0.24240215,0.93869949,0.00703673,0.33837408
-3.97698849,1.40337921,0.00435869,0.14897349,0.24177478,0.92218136,0.00651839,0.33669381
-3.97098549,1.38832119,0.00485858,0.15067805,0.24194419,0.90600825,0.00606528,0.33597156
-3.96498249,1.37547477,0.00541916,0.15240573,0.24297486,0.89063832,0.00567686,0.33636802
-3.95897949,1.36547116,0.00603883,0.15417006,0.24492911,0.87653671,0.00535268,0.33803900
-3.95297649,1.35892049,0.00671463,0.15598379,0.24786524,0.86416122,0.00509253,0.34113104
-3.94697349,1.35639206,0.00744212,0.15785784,0.25183572,0.85394755,0.00489646,0.34577729
-3.94097049,1.35839538,0.00821542,0.15980029,0.25688551,0.84629482,0.00476490,0.35209375
-3.93496748,1.36536287,0.00902717,0.16181534,0.26305082,0.84155205,0.00469873,0.36017608
-3.92896448,1.37763512,0.00986866,0.16390229,0.27035827,0.84000616,0.00469937,0.37009724
-3.92296148,1.39544930,0.01072990,0.16605472,0.27882470,0.84187207,0.00476880,0.38190590
-3.91695848,1.41893134,0.01159988,0.16825976,0.28845756,0.84728528,0.00490966,0.39562574
-3.91095548,1.44809202,0.01246680,0.17049769,0.29925586,0.85629714,0.00512525,0.41125570
-3.90495248,1.48282702,0.01331836,0.17274175,0.31121174,0.86887300,0.00541959,0.42877098
-3.89894947,1.52292093,0.01414209,0.17495826,0.32431229,0.88489325,0.00579737,0.44812471
-3.89294647,1.56805443,0.01492573,0.17710711,0.33854164,0.90415691,0.00626394,0.46925009
-3.88694347,1.61781443,0.01565763,0.17914251,0.35388295,0.92638768,0.00682522,0.49206279
-3.88094047,1.67170623,0.01632705,0.18101411,0.37032011,0.95124194,0.00748755,0.51646336
-3.87493747,1.72916691,0.01692457,0.18266831,0.38783890,0.97831831,0.00825757,0.54233934
-3.86893447,1.78957919,0.01744236,0.18404986,0.40642732,1.00716823,0.00914193,0.56956698
-3.86293147,1.85228502,0.01787443,0.18510356,0.42607500,1.03730712,0.01014706,0.59801229
-3.85692846,1.91659813,0.01821678,0.18577607,0.44677155,1.06822570,0.01127881,0.62753134
-3.85092546,1.98181515,0.01846750,0.18601773,0.46850372,1.09940097,0.01254211,0.65796981
-3.84492246,2.04722496,0.01862679,0.18578425,0.49125163,1.13030670,0.01394055,0.68916173
-3.83891946,2.11211617,0.01869683,0.18503834,0.51498398,1.16042301,0.01547599,0.72092775
-3.83291646,2.17578284,0.01868166,0.18375107,0.53965279,1.18924519,0.01714816,0.75307292
-3.82691346,2.23752886,0.01858687,0.18190294,0.56518771,1.21629145,0.01895432,0.78538447
-3.82091046,2.29667136,0.01841937,0.17948465,0.59149058,1.24110991,0.02088890,0.81762981
-3.81490745,2.35254387,0.01818699,0.17649759,0.61843050,1.26328480,0.02294334,0.84955526
-3.80890445,2.40449985,0.01789812,0.17295388,0.64583993,1.28244210,0.02510596,0.88088570
-3.80290145,2.45191730,0.01756137,0.16887614,0.67351235,1.29825486,0.02736196,0.91132566
-3.79689845,2.49420502,0.01718516,0.16429693,0.70120171,1.31044830,0.02969361,0.94056204
-3.79089545,2.53081101,0.01677747,0.15925791,0.72862406,1.31880482,0.03208059,0.96826859
-3.78489245,2.56123320,0.01634550,0.15380876,0.75546153,1.32316915,0.03450044,0.99411243
-3.77888944,2.58503268,0.01589555,0.14800594,0.78136875,1.32345351,0.03692924,1.01776225
-3.77288644,2.60184901,0.01543283,0.14191137,0.80598148,1.31964276,0.03934240,1.03889832
-3.76688344,2.61141740,0.01496145,0.13559106,0.82892737,1.31179944,0.04171552,1.05722364
-3.76088044,2.61358669,0.01448440,0.12911365,0.84983829,1.30006842,0.04402535,1.07247606
-3.75487744,2.60833751,0.01400370,0.12254922,0.86836383,1.28468085,0.04625084,1.08444064
-3.74887444,2.59579930,0.01352047,0.11596798,0.88418532,1.26595718,0.04837405,1.09296160
-3.74287144,2.57626519,0.01303519,0.10943929,0.89702964,1.24430869,0.05038111,1.09795330
-3.73686843,2.55020338,0.01254786,0.10303074,0.90668214,1.22023737,0.05226292,1.09940947
-3.73086543,2.51826405,0.01205826,0.09680742,0.91299793,1.19433365,0.05401578,1.09741011
-3.72486243,2.48128076,0.01156617,0.09083138,0.91591102,1.16727175,0.05564176,1.09212555
-3.71885943,2.44026559,0.01107156,0.08516124,0.91544058,1.13980248,0.05714875,1.08381721
-3.71285643,2.39639754,0.01057478,0.07985194,0.91169408,1.11274321,0.05855031,1.07283487
-3.70685343,2.35100414,0.01007671,0.07495460,0.90486689,1.08696523,0.05986518,1.05961032
-3.70085043,2.30553622,0.00957881,0.07051646,0.89523846,1.06337830,0.06111653,1.04464761
-3.69484742,2.26153666,0.00908319,0.06658085,0.88316495,1.04291298,0.06233091,1.02851008
-3.68884442,2.22060380,0.00859264,0.06318723,0.86906880,1.02650068,0.06353700,1.01180476
-3.68284142,2.18435067,0.00811052,0.06037114,0.85342557,1.01505223,0.06476425,0.99516476
-3.67683842,2.15436157,0.00764072,0.05816415,0.83674856,1.00943529,0.06604132,0.97923031
-3.67083542,2.13214737,0.00718757,0.05659373,0.81957211,1.01045131,0.06739457,0.96462942
-3.66483242,2.11910144,0.00675565,0.05568307,0.80243406,1.01881278,0.06884655,0.95195890
-3.65882941,2.11645765,0.00634973,0.05545076,0.78585837,1.03512138,0.07041469,0.94176656
-3.65282641,2.12525224,0.00597457,0.05591040,0.77033849,1.05984789,0.07211014,0.93453548
-3.64682341,2.14629092,0.00563481,0.05707020,0.75632224,1.09331447,0.07393686,0.93067085
-3.64082041,2.18012259,0.00533488,0.05893245,0.74419885,1.13568006,0.07589110,0.93048995
-3.63481741,2.22702049,0.00507884,0.06149298,0.73428850,1.18692946,0.07796117,0.93421563
-3.62881441,2.28697164,0.00487037,0.06474060,0.72683483,1.24686667,0.08012760,0.94197336
-3.62281141,2.35967478,0.00471264,0.06865665,0.72200048,1.31511271,0.08236367,0.95379185
-3.61680840,2.44454685,0.00460832,0.07321448,0.71986579,1.39110828,0.08463628,0.96960700
-3.61080540,2.54073754,0.00455953,0.07837920,0.72043045,1.47412137,0.08690713,0.98926872
-3.60480240,2.64715142,0.00456782,0.08410743,0.72361777,1.56325953,0.08913414,1.01255023
-3.59879940,2.76247634,0.00463419,0.09034729,0.72928142,1.65748666,0.09127303,1.03915904
-3.59279640,2.88521728,0.00475908,0.09703863,0.73721388,1.75564389,0.09327910,1.06874905
-3.58679340,3.01373391,0.00494236,0.10411335,0.74715633,1.85647385,0.09510887,1.10093303
-3.58079040,3.14628063,0.00518332,0.11149612,0.75880930,1.95864756,0.09672184,1.13529483
-3.57478739,3.28104753,0.00548071,0.11910513,0.77184363,2.06079330,0.09808202,1.17140076
-3.56878439,3.41620073,0.00583264,0.12685327,0.78591122,2.16152627,0.09915926,1.20880960
-3.56278139,3.54992104,0.00623663,0.13464930,0.80065519,2.25947826,0.09993035,1.24708102
-3.55677839,3.68043947,0.00668954,0.14239933,0.81571911,2.35332645,0.10037988,1.28578207
-3.55077539,3.80606907,0.00718757,0.15000834,0.83075502,2.44182030,0.10050065,1.32449185
-3.54477239,3.92523216,0.00772619,0.15738181,0.84543020,2.52380600,0.10029385,1.36280442
-3.53876938,4.03648284,0.00830016,0.16442739,0.85943250,2.59824766,0.09976887,1.40033010
-3.53276638,4.13852452,0.00890351,0.17105652,0.87247450,2.66424494,0.09894284,1.43669568
-3.52676338,4.23022279,0.00952954,0.17718601,0.88429630,2.72104676,0.09783978,1.47154386
-3.52076038,4.31061396,0.01017084,0.18273947,0.89466746,2.76806103,0.09648967,1.50453233
-3.51475738,4.37890981,0.01081940,0.18764864,0.90338802,2.80486037,0.09492722,1.53533309
-3.50875438,4.43449918,0.01146665,0.19185450,0.91028894,2.83118412,0.09319053,1.56363224
-3.50275138,4.47694707,0.01210357,0.19530818,0.91523221,2.84693687,0.09131973,1.58913066
-3.49674837,4.50599197,0.01272088,0.19797167,0.91811064,2.85218397,0.08935555,1.61154583
-3.49074537,4.52154174,0.01330921,0.19981829,0.91884775,2.84714424,0.08733795,1.63061485
-3.48474237,4.52366863,0.01385925,0.20083293,0.91739753,2.83218052,0.08530489,1.64609855
-3.47873937,4.51260360,0.01436203,0.20101211,0.91374440,2.80778826,0.08329117,1.65778673
-3.47273637,4.48872994,0.01480911,0.20036376,0.90790320,2.77458251,0.08132748,1.66550406
-3.46673337,4.45257614,0.01519279,0.19890688,0.89991919,2.73328358,0.07943974,1.66911639
-3.46073037,4.40480772,0.01550641,0.19667102,0.88986805,2.68470157,0.07764851,1.66853703
-3.45472736,4.34621780,0.01574446,0.19369550,0.87785568,2.62971981,0.07596880,1.66373253
-3.44872436,4.27771588,0.01590284,0.19002863,0.86401769,2.56927747,0.07441003,1.65472746
-3.44272136,4.20031473,0.01597896,0.18572671,0.84851859,2.50435135,0.07297630,1.64160799
-3.43671836,4.11511501,0.01597189,0.18085292,0.83155048,2.43593708,0.07166676,1.62452370
-3.43071536,4.02328774,0.01588241,0.17547615,0.81333122,2.36502981,0.07047636,1.60368762
-3.42471236,3.92605464,0.01571306,0.16966979,0.79410211,2.29260490,0.06939660,1.57937427
-3.41870935,3.82466671,0.01546811,0.16351036,0.77412504,2.21959874,0.06841648,1.55191581
-3.41270635,3.72038171,0.01515349,0.15707623,0.75367926,2.14689044,0.06752355,1.52169643
-3.40670335,3.61444119,0.01477670,0.15044629,0.73305773,2.07528474,0.06670497,1.48914522
-3.40070035,3.50804800,0.01434667,0.14369866,0.71256332,2.00549690,0.06594858,1.45472788
-3.39469735,3.40234514,0.01387356,0.13690943,0.69250486,1.93814004,0.06524393,1.41893769
-3.38869435,3.29839700,0.01336859,0.13015160,0.67319313,1.87371573,0.06458318,1.38228604
-3.38269135,3.19717372,0.01284382,0.12349396,0.65493703,1.81260807,0.06396188,1.34529304
-3.37668834,3.09953935,0.01231186,0.11700034,0.63803978,1.75508180,0.06337959,1.30847847
-3.37068534,3.00624423,0.01178569,0.11072879,0.62279531,1.70128453,0.06284028,1.27235339
-3.36468234,2.91792184,0.01127836,0.10473115,0.60948480,1.65125309,0.06235250,1.23741251
-3.35867934,2.83508978,0.01080276,0.09905262,0.59837319,1.60492371,0.06192927,1.20412753
-3.35267634,2.75815463,0.01037136,0.09373165,0.58970581,1.56214560,0.06158785,1.17294129
-3.34667334,2.68741984,0.00999598,0.08879990,0.58370478,1.52269715,0.06134910,1.14426274
-3.34067034,2.62309591,0.00968755,0.08428237,0.58056531,1.48630400,0.06123672,1.11846257
-3.33466733,2.56531164,0.00945591,0.08019768,0.58045168,1.45265798,0.06127631,1.09586926
-3.32866433,2.51412557,0.00930958,0.07655839,0.58349303,1.42143593,0.06149420,1.07676540
-3.32266133,2.46953655,0.00925559,0.07337145,0.58977883,1.39231734,0.06191617,1.06138414
-3.31665833,2.43149253,0.00929930,0.07063860,0.59935436,1.36500005,0.06256622,1.04990562
-3.31065533,2.39989704,0.00944427,0.06835683,0.61221613,1.33921312,0.06346519,1.04245340
-3.30465233,2.37461293,0.00969212,0.06651889,0.62830778,1.31472645,0.06462951,1.03909100
-3.29864932,2.35546338,0.01004247,0.06511360,0.64751643,1.29135669,0.06607007,1.03981855
-3.29264632,2.34223037,0.01049286,0.06412635,0.66967016,1.26896951,0.06779126,1.04457003
-3.28664332,2.33465120,0.01103874,0.06353941,0.69453676,1.24747829,0.06979018,1.05321109
-3.28064032,2.33241373,0.01167349,0.06333224,0.72182407,1.22683964,0.07205621,1.06553816
-3.27463732,2.33515125,0.01238853,0.06348187,0.75118233,1.20704640,0.07457076,1.08127880
-3.26863432,2.34243800,0.01317337,0.06396313,0.78220861,1.18811868,0.07730743,1.10009388
-3.26263132,2.35378608,0.01401583,0.06474903,0.81445332,1.17009379,0.08023246,1.12158160
-3.25662831,2.36864466,0.01490225,0.06581098,0.84742897,1.15301587,0.08330537,1.14528357
-3.25062531,2.38640198,0.01581769,0.06711918,0.88062072,1.13692584,0.08648006,1.17069293
-3.24462231,2.40639053,0.01674633,0.06864289,0.91349846,1.12185236,0.08970595,1.19726425
-3.23861931,2.42789533,0.01767169,0.07035077,0.94553003,1.10780436,0.09292939,1.22442507
-3.23261631,2.45016514,0.01857706,0.07221122,0.97619484,1.09476531,0.09609517,1.25158851
-3.22661331,2.47242613,0.01944583,0.07419261,1.00499740,1.08268956,0.09914801,1.27816655
-3.22061031,2.49389713,0.02026188,0.07626359,1.03147994,1.07150070,0.10203409,1.30358331
-3.21460730,2.51380575,0.02100992,0.07839324,1.05523362,1.06109177,0.10470243,1.32728784
-3.20860430,2.53140438,0.02167588,0.08055127,1.07590771,1.05132712,0.10710613,1.34876571
-3.20260130,2.54598522,0.02224716,0.08270801,1.09321622,1.04204561,0.10920343,1.36754900
-3.19659830,2.55689351,0.02271296,0.08483448,1.10694185,1.03306480,0.11095850,1.38322435
-3.19059530,2.56353840,0.02306446,0.08690231,1.11693699,1.02418573,0.11234201,1.39543863
-3.18459230,2.56540107,0.02329502,0.08888360,1.12312187,1.01519800,0.11333137,1.40390231
-3.17858929,2.56203988,0.02340026,0.09075087,1.12548018,1.00588498,0.11391085,1.40839047
-3.17258629,2.55309286,0.02337814,0.09247689,1.12405252,0.99602876,0.11407136,1.40874180
-3.16658329,2.53827756,0.02322892,0.09403462,1.11892814,0.98541491,0.11381007,1.40485571
-3.16058029,2.51738907,0.02295508,0.09539719,1.11023579,0.97383691,0.11312997,1.39668820
-3.15457729,2.49029657,0.02256123,0.09653804,1.09813414,0.96110024,0.11203922,1.38424680
-3.14857429,2.45693928,0.02205388,0.09743104,1.08280255,0.94702625,0.11055052,1.36758515
-3.14257129,2.41732225,0.02144127,0.09805092,1.06443270,0.93145577,0.10868045,1.34679772
-3.13656828,2.37151261,0.02073311,0.09837367,1.04322167,0.91425258,0.10644889,1.32201488
-3.13056528,2.31963675,0.01994028,0.09837719,1.01936668,0.89530677,0.10387839,1.29339884
-3.12456228,2.26187847,0.01907459,0.09804196,0.99306173,0.87453783,0.10099376,1.26114043
-3.11855928,2.19847829,0.01814844,0.09735179,0.96449621,0.85189775,0.09782163,1.22545691
-3.11255628,2.12973366,0.01717457,0.09629463,0.93385530,0.82737359,0.09439013,1.18659057
-3.10655328,2.05599972,0.01616577,0.09486331,0.90132181,0.80098979,0.09072867,1.14480815
-3.10055028,1.97769036,0.01513464,0.09305624,0.86707923,0.77280981,0.08686773,1.10040061
-3.09454727,1.89527877,0.01409331,0.09087792,0.83131536,0.74293703,0.08283872,1.05368311
-3.08854427,1.80929729,0.01305330,0.08833938,0.79422626,0.71151482,0.07867380,1.00499479
-3.08254127,1.72033583,0.01202531,0.08545829,0.75601980,0.67872553,0.07440573,0.95469810
-3.07653827,1.62903869,0.01101907,0.08225893,0.71691860,0.64478841,0.07006772,0.90317739
-3.07053527,1.53609950,0.01004329,0.07877189,0.67716196,0.60995652,0.06569314,0.85083675
-3.06453227,1.44225417,0.00910554,0.07503350,0.63700660,0.57451254,0.06131531,0.79809678
-3.05852926,1.34827212,0.00821227,0.07108510,0.59672599,0.53876373,0.05696716,0.74539058
-3.05252626,1.25494589,0.00736880,0.06697207,0.55660853,0.50303611,0.05268088,0.69315886
-3.04652326,1.16307969,0.00657932,0.06274278,0.51695446,0.46766821,0.04848759,0.64184457
-3.04052026,1.07347744,0.00584702,0.05844740,0.47807190,0.43300457,0.04441694,0.59188716
-3.03451726,0.98693070,0.00517413,0.05413671,0.44027223,0.39938927,0.04049681,0.54371681
-3.02851426,0.90420729,0.00456205,0.04986094,0.40386519,0.36715977,0.03675297,0.49774898
-3.02251126,0.82604097,0.00401148,0.04566868,0.36915399,0.33664131,0.03320890,0.45437952
-3.01650825,0.75312273,0.00352253,0.04160590,0.33643078,0.30814201,0.02988557,0.41398058
-3.01050525,0.68609399,0.00309488,0.03771520,0.30597272,0.28194888,0.02680141,0.37689749
-3.00450225,0.62554180,0.00272791,0.03403520,0.27803884,0.25832477,0.02397232,0.34344668
-2.99849925,0.57199614,0.00242083,0.03060014,0.25286786,0.23750621,0.02141180,0.31391475
-2.99249625,0.52592916,0.00217280,0.02743973,0.23067694,0.21970216,0.01913114,0.28855840
-2.98649325,0.48775589,0.00198303,0.02457913,0.21166123,0.20509355,0.01713974,0.26760525
-2.98049025,0.45783627,0.00185089,0.02203916,0.19599431,0.19383329,0.01544536,0.25125519
-2.97448724,0.43647762,0.00177590,0.01983663,0.18382902,0.18604680,0.01405459,0.23968196
-2.96848424,0.42393738,0.00175785,0.01798479,0.17529862,0.18183251,0.01297311,0.23303481
-2.96248124,0.42042512,0.00179674,0.01649378,0.17051796,0.18126251,0.01220611,0.23143966
-2.95647824,0.42610370,0.00189274,0.01537117,0.16958437,0.18438272,0.01175856,0.23499967
-2.95047524,0.44108875,0.00204620,0.01462244,0.17257794,0.19121286,0.01163538,0.24379487
-2.94447224,0.46544646,0.00225747,0.01425137,0.17956117,0.20174566,0.01184163,0.25788066
-2.93846923,0.49918922,0.00252686,0.01426040,0.19057755,0.21594567,0.01238247,0.27728511
-2.93246623,0.54226926,0.00285445,0.01465078,0.20564926,0.23374734,0.01326303,0.30200500
-2.92646323,0.59457041,0.00323993,0.01542263,0.22477378,0.25505271,0.01448818,0.33200068
-2.92046023,0.65589823,0.00368247,0.01657487,0.24791962,0.27972861,0.01606208,0.36718994
-2.91445723,0.72596912,0.00418052,0.01810494,0.27502126,0.30760373,0.01798775,0.40744123
-2.90845423,0.80439893,0.00473166,0.02000845,0.30597363,0.33846577,0.02026638,0.45256646
-2.90245123,0.89069192,0.00533243,0.02227870,0.34062630,0.37205882,0.02289665,0.50231390
-2.89644822,0.98423085,0.00597824,0.02490608,0.37877794,0.40808143,0.02587400,0.55636170
-2.89044522,1.08426908,0.00666326,0.02787747,0.42017131,0.44618553,0.02918981,0.61431244
-2.88444222,1.18992548,0.00738042,0.03117565,0.46448921,0.48597653,0.03283070,0.67568922
-2.87843922,1.30018300,0.00812138,0.03477865,0.51135185,0.52701481,0.03677781,0.73993386
-2.87243622,1.41389150,0.00887662,0.03865927,0.56031601,0.56881881,0.04100621,0.80640754
-2.86643322,1.52977547,0.00963558,0.04278472,0.61087614,0.61086980,0.04548452,0.87439426
-2.86043022,1.64644678,0.01038686,0.04711637,0.66246791,0.65261846,0.05017459,0.94310721
-2.85442721,1.76242270,0.01111843,0.05160971,0.71447407,0.69349309,0.05503153,1.01169847
-2.84842421,1.87614902,0.01181799,0.05621456,0.76623285,0.73290945,0.06000388,1.07927151
-2.84242121,1.98602778,0.01247325,0.06087555,0.81704868,0.77028197,0.06503412,1.14489685
-2.83641821,2.09044906,0.01307237,0.06553271,0.86620514,0.80503605,0.07005942,1.20762999
-2.83041521,2.18782594,0.01360428,0.07012249,0.91297968,0.83662099,0.07501261,1.26653165
-2.82441221,2.27663146,0.01405910,0.07457888,0.95665988,0.86452335,0.07982349,1.32068930
-2.81840920,2.35543652,0.01442849,0.07883478,0.99656055,0.88828000,0.08442032,1.36923952
-2.81240620,2.42294734,0.01470599,0.08282354,1.03204124,0.90749062,0.08873141,1.41139041
-2.80640320,2.47804102,0.01488730,0.08648058,1.06252354,0.92182913,0.09268702,1.44644315
-2.80040020,2.51979809,0.01497048,0.08974517,1.08750740,0.93105351,0.09622113,1.47381197
-2.79439720,2.54753061,0.01495609,0.09256206,1.10658615,0.93501377,0.09927337,1.49304180
-2.78839420,2.56080491,0.01484729,0.09488322,1.11945933,0.93365769,0.10179079,1.50382287
-2.78239120,2.55945791,0.01464974,0.09666934,1.12594312,0.92703408,0.10372958,1.50600170
-2.77638819,2.54360653,0.01437156,0.09789116,1.12597776,0.91529357,0.10505647,1.49958803
-2.77038519,2.51364975,0.01402310,0.09853063,1.11963184,0.89868669,0.10575004,1.48475745
-2.76438219,2.47026317,0.01361665,0.09858168,1.10710316,0.87755953,0.10580151,1.46184949
-2.75837919,2.41438643,0.01316619,0.09805074,1.08871615,0.85234703,0.10521536,1.43136144
-2.75237619,2.34720373,0.01268691,0.09695687,1.06491592,0.82356425,0.10400949,1.39393782
-2.74637319,2.27011839,0.01219486,0.09533154,1.03625923,0.79179578,0.10221492,1.35035616
-2.74037019,2.18472210,0.01170651,0.09321802,1.00340243,0.75768395,0.09987527,1.30150935
-2.73436718,2.09276010,0.01123827,0.09067046,0.96708702,0.72191598,0.09704566,1.24838532
-2.72836418,1.99609333,0.01080607,0.08775266,0.92812310,0.68521059,0.09379147,1.19204464
-2.72236118,1.89665867,0.01042493,0.08453646,0.88737124,0.64830453,0.09018666,1.13359674
-2.71635818,1.79642856,0.01010860,0.08110003,0.84572334,0.61193925,0.08631191,1.07417551
-2.71035518,1.69737091,0.00986916,0.07752590,0.80408284,0.57684814,0.08225260,1.01491494
-2.70435218,1.60141044,0.00971679,0.07389889,0.76334498,0.54374451,0.07809664,0.95692541
-2.69834917,1.51039205,0.00965942,0.07030398,0.72437733,0.51331051,0.07393228,0.90127123
-2.69234617,1.42604716,0.00970263,0.06682418,0.68800126,0.48618713,0.06984594,0.84894987
-2.68634317,1.34996327,0.00984946,0.06353852,0.65497448,0.46296520,0.06592012,0.80087328
-2.68034017,1.28355722,0.01010031,0.06052004,0.62597512,0.44417751,0.06223147,0.75785150
-2.67433717,1.22805229,0.01045299,0.05783403,0.60158751,0.43029190,0.05884898,0.72057888
-2.66833417,1.18445926,0.01090269,0.05553648,0.58228999,0.42170521,0.05583252,0.68962286
-2.66233117,1.15356127,0.01144211,0.05367272,0.56844483,0.41873807,0.05323147,0.66541539
-2.65632816,1.13590266,0.01206161,0.05227633,0.56029044,0.42163030,0.05108381,0.64824703
-2.65032516,1.13178136,0.01274939,0.05136844,0.55793603,0.43053697,0.04941533,0.63826363
-2.64432216,1.14124506,0.01349179,0.05095715,0.56135879,0.44552491,0.04823925,0.63546548
-2.63831916,1.16409083,0.01427353,0.05103749,0.57040370,0.46656991,0.04755613,0.63970893
-2.63231616,1.19986831,0.01507813,0.05159150,0.58478605,0.49355437,0.04735402,0.65071036
-2.62631316,1.24788640,0.01588821,0.05258877,0.60409666,0.52626578,0.04760894,0.66805250
-2.62031016,1.30722358,0.01668596,0.05398721,0.62780997,0.56439599,0.04828564,0.69119289
-2.61430715,1.37674180,0.01745352,0.05573417,0.65529469,0.60754157,0.04933861,0.71947468
-2.60830415,1.45510415,0.01817345,0.05776779,0.68582725,0.65520548,0.05071334,0.75213939
-2.60230115,1.54079623,0.01882912,0.06001866,0.71860762,0.70680022,0.05234777,0.78834178
