energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-4.30115058,3.43805226,0.02470259,0.58725462,0.02026635,1.43014579,1.13621670,0.94473564
-4.29514757,3.46362415,0.02429100,0.59133298,0.02052448,1.43978685,1.15458530,0.94717499
-4.28914457,3.47369149,0.02373316,0.59356790,0.02073067,1.44225241,1.16898322,0.94554374
-4.28314157,3.46912154,0.02304288,0.59425316,0.02089754,1.43780606,1.17959187,0.94023608
-4.27713857,3.45108580,0.02223649,0.59372847,0.02103982,1.42684485,1.18666259,0.93173334
-4.27113557,3.42101514,0.02133222,0.59236711,0.02117379,1.40988377,1.19050450,0.92058723
-4.26513257,3.38054774,0.02034962,0.59056231,0.02131657,1.38753695,1.19147121,0.90740094
-4.25912956,3.33147206,0.01930892,0.58871298,0.02148544,1.36049676,1.18994690,0.89280872
-4.25312656,3.27566720,0.01823034,0.58720939,0.02169699,1.32951134,1.18633258,0.87745488
-4.24712356,3.21504305,0.01713352,0.58641933,0.02196646,1.29536190,1.18103280,0.86197296
-4.24112056,3.15148243,0.01603694,0.58667510,0.02230692,1.25884031,1.17444354,0.84696575
-4.23511756,3.08678720,0.01495747,0.58826207,0.02272865,1.22072793,1.16694152,0.83298699
-4.22911456,3.02262999,0.01390993,0.59140889,0.02323854,1.18177629,1.15887517,0.82052522
-4.22311156,2.96051294,0.01290684,0.59627992,0.02383969,1.14269011,1.15055752,0.80999029
-4.21710855,2.90173425,0.01195822,0.60296988,0.02453105,1.10411292,1.14226090,0.80170297
-4.21110555,2.84736309,0.01107151,0.61150100,0.02530732,1.06661569,1.13421342,0.79588772
-4.20510255,2.79822316,0.01025160,0.62182265,0.02615899,1.03068832,1.12659715,0.79266881
-4.19909955,2.75488456,0.00950094,0.63381331,0.02707253,0.99673393,1.11954768,0.79206987
-4.19309655,2.71766366,0.00881972,0.64728492,0.02803076,0.96506603,1.11315489,0.79401644
-4.18709355,2.68663025,0.00820617,0.66198922,0.02901340,0.93590805,1.10746464,0.79834166
-4.18109055,2.66162127,0.00765679,0.67762597,0.02999771,0.90939511,1.10248115,0.80479453
-4.17508754,2.64226009,0.00716679,0.69385262,0.03095929,0.88557776,1.09816991,0.81305044
-4.16908454,2.62798050,0.00673035,0.71029524,0.03187288,0.86442727,1.09446080,0.82272367
-4.16308154,2.61805438,0.00634102,0.72656012,0.03271328,0.84584241,1.09125152,0.83338125
-4.15707854,2.61162213,0.00599201,0.74224597,0.03345621,0.82965713,1.08841107,0.84455787
-4.15107554,2.60772504,0.00567655,0.75695608,0.03407922,0.81564929,1.08578343,0.85577125
-4.14507254,2.60533861,0.00538813,0.77031028,0.03456239,0.80354994,1.08319135,0.86653762
-4.13906953,2.60340614,0.00512071,0.78195624,0.03488913,0.79305306,1.08044043,0.87638683
-4.13306653,2.60087188,0.00486892,0.79157993,0.03504670,0.78382572,1.07732346,0.88487671
-4.12706353,2.59671302,0.00462817,0.79891490,0.03502664,0.77551822,1.07362524,0.89160624
-4.12106053,2.58996986,0.00439474,0.80375015,0.03482507,0.76777438,1.06912779,0.89622728
-4.11505753,2.57977373,0.00416581,0.80593646,0.03444282,0.76024156,1.06361609,0.89845457
-4.10905453,2.56537190,0.00393943,0.80539096,0.03388536,0.75258041,1.05688434,0.89807372
-4.10305153,2.54614919,0.00371453,0.80209995,0.03316261,0.74447408,1.04874258,0.89494703
-4.09704852,2.52164564,0.00349076,0.79611979,0.03228861,0.73563673,1.03902356,0.88901702
-4.09104552,2.49156992,0.00326849,0.78757589,0.03128107,0.72582118,1.02758973,0.88030770
-4.08504252,2.45580809,0.00304863,0.77665990,0.03016079,0.71482551,1.01433998,0.86892332
-4.07903952,2.41442746,0.00283256,0.76362500,0.02895106,0.70249834,0.99921595,0.85504499
-4.07303652,2.36767539,0.00262199,0.74877955,0.02767691,0.68874284,0.98220747,0.83892499
-4.06703352,2.31597289,0.00241885,0.73247922,0.02636447,0.67351906,0.96335693,0.82087911
-4.06103052,2.25990327,0.00222524,0.71511765,0.02504024,0.65684482,0.94276221,0.80127716
-4.05502751,2.20019603,0.00204326,0.69711611,0.02373039,0.63879486,0.92057794,0.78053205
-4.04902451,2.13770634,0.00187505,0.67891228,0.02246019,0.61949843,0.89701496,0.75908757
-4.04302151,2.07339096,0.00172266,0.66094848,0.02125337,0.59913535,0.87233790,0.73740552
-4.03701851,2.00828117,0.00158806,0.64365978,0.02013169,0.57793074,0.84686083,0.71595232
-4.03101551,1.94345375,0.00147311,0.62746239,0.01911455,0.55614857,0.82094129,0.69518584
-4.02501251,1.88000117,0.00137961,0.61274261,0.01821866,0.53408426,0.79497277,0.67554270
-4.01900950,1.81900197,0.00130927,0.59984695,0.01745790,0.51205678,0.76937613,0.65742660
-4.01300650,1.76149266,0.00126378,0.58907363,0.01684321,0.49040030,0.74459029,0.64119813
-4.00700350,1.70844219,0.00124483,0.58066604,0.01638258,0.46945598,0.72106269,0.62716647
-4.00100050,1.66073010,0.00125414,0.57480823,0.01608121,0.44956395,0.69923995,0.61558324
-3.99499750,1.61912917,0.00129356,0.57162293,0.01594160,0.43105593,0.67955932,0.60663895
-3.98899450,1.58429326,0.00136501,0.57117208,0.01596388,0.41424860,0.66244103,0.60046201
-3.98299150,1.55675060,0.00147061,0.57345989,0.01614607,0.39943784,0.64828214,0.59712046
-3.97698849,1.53690278,0.00161262,0.57843852,0.01648436,0.38689403,0.63745189,0.59662633
-3.97098549,1.52502897,0.00179344,0.58601587,0.01697355,0.37685836,0.63028863,0.59894236
-3.96498249,1.52129493,0.00201563,0.59606545,0.01760727,0.36954001,0.62709828,0.60399080
-3.95897949,1.52576586,0.00228181,0.60843754,0.01837837,0.36511423,0.62815403,0.61166380
-3.95297649,1.53842204,0.00259461,0.62297138,0.01927915,0.36372099,0.63369711,0.62183479
-3.94697349,1.55917601,0.00295658,0.63950744,0.02030156,0.36546422,0.64393804,0.63437030
-3.94097049,1.58788990,0.00337007,0.65789940,0.02143734,0.37041115,0.65905802,0.64914154
-3.93496748,1.62439172,0.00383705,0.67802492,0.02267809,0.37859194,0.67920998,0.66603501
-3.92896448,1.66848930,0.00435906,0.69979472,0.02401523,0.38999912,0.70451892,0.68496157
-3.92296148,1.71998096,0.00493692,0.72315927,0.02543993,0.40458700,0.73508102,0.70586349
-3.91695848,1.77866223,0.00557068,0.74811288,0.02694288,0.42227098,0.77096160,0.72871889
-3.91095548,1.84432811,0.00625939,0.77469460,0.02851414,0.44292678,0.81219152,0.75354344
-3.90495248,1.91677104,0.00700101,0.80298604,0.03014285,0.46638973,0.85876232,0.78038899
-3.89894947,1.99577470,0.00779225,0.83310607,0.03181694,0.49245444,0.91062011,0.80933939
-3.89294647,2.08110445,0.00862851,0.86520255,0.03352295,0.52087487,0.96765885,0.84050349
-3.88694347,2.17249519,0.00950383,0.89944164,0.03524575,0.55136529,1.02971308,0.87400575
-3.88094047,2.26963789,0.01041092,0.93599503,0.03696847,0.58360218,1.09655113,0.90997492
-3.87493747,2.37216586,0.01134116,0.97502589,0.03867244,0.61722737,1.16786896,0.94853136
-3.86893447,2.47964204,0.01228478,1.01667413,0.04033726,0.65185254,1.24328555,0.98977371
-3.86293147,2.59154842,0.01323097,1.06104177,0.04194104,0.68706515,1.32234017,1.03376542
-3.85692846,2.70727851,0.01416813,1.10817919,0.04346067,0.72243565,1.40449206,1.08052199
-3.85092546,2.82613350,0.01508412,1.15807278,0.04487236,0.75752592,1.48912281,1.12999947
-3.84492246,2.94732256,0.01596652,1.21063485,0.04615215,0.79189859,1.57554160,1.18208471
-3.83891946,3.06996732,0.01680302,1.26569599,0.04727657,0.82512685,1.66299321,1.23658794
-3.83291646,3.19311034,0.01758167,1.32300045,0.04822341,0.85680438,1.75066865,1.29323794
-3.82691346,3.31572696,0.01829123,1.38220465,0.04897238,0.88655479,1.83771817,1.35167996
-3.82091046,3.43674003,0.01892151,1.44287884,0.04950586,0.91404020,1.92326592,1.41147673
-3.81490745,3.55503651,0.01946356,1.50451194,0.04980958,0.93896841,2.00642586,1.47211215
-3.80890445,3.66948511,0.01990998,1.56651916,0.04987316,0.96109831,2.08631827,1.53299791
-3.80290145,3.77895411,0.02025505,1.62825228,0.04969057,0.98024321,2.16208609,1.59348258
-3.79689845,3.88232861,0.02049485,1.68901203,0.04926042,0.99627194,2.23291053,1.65286293
-3.79089545,3.97852652,0.02062730,1.74806218,0.04858604,1.00910777,2.29802541,1.71039712
-3.78489245,4.06651293,0.02065220,1.80464483,0.04767548,1.01872513,2.35672971,1.76531939
-3.77888944,4.14531267,0.02057109,1.85799631,0.04654125,1.02514454,2.40839798,1.81685576
-3.77288644,4.21402090,0.02038719,1.90736330,0.04519993,1.02842604,2.45248849,1.86424032
-3.76688344,4.27181205,0.02010520,1.95201873,0.04367163,1.02866161,2.48854892,1.90673169
-3.76088044,4.31794731,0.01973111,1.99127681,0.04197933,1.02596717,2.51621981,1.94362922
-3.75487744,4.35178106,0.01927200,2.02450714,0.04014822,1.02047455,2.53523577,1.97428845
-3.74887444,4.37276655,0.01873577,2.05114731,0.03820484,1.01232402,2.54542490,1.99813554
-3.74287144,4.38046135,0.01813094,2.07071399,0.03617637,1.00165787,2.54670657,2.01468018
-3.73686843,4.37453256,0.01746642,2.08281207,0.03408984,0.98861523,2.53908805,2.02352682
-3.73086543,4.35476215,0.01675133,2.08714198,0.03197148,0.97332847,2.52266029,2.02438380
-3.72486243,4.32105232,0.01599477,2.08350491,0.02984608,0.95592128,2.49759315,2.01707020
-3.71885943,4.27343070,0.01520571,2.07180608,0.02773649,0.93650833,2.46413043,2.00152030
-3.71285643,4.21205510,0.01439284,2.05205590,0.02566325,0.91519637,2.42258485,1.97778543
-3.70685343,4.13721754,0.01356450,2.02436921,0.02364430,0.89208668,2.37333314,1.94603324
-3.70085043,4.04934689,0.01272857,1.98896265,0.02169482,0.86727828,2.31681134,1.90654441
-3.69484742,3.94900984,0.01189242,1.94615022,0.01982720,0.84087183,2.25351022,1.85970691
-3.68884442,3.83690959,0.01106293,1.89633716,0.01805105,0.81297367,2.18397086,1.80600787
-3.68284142,3.71388203,0.01024642,1.84001244,0.01637341,0.78369967,2.10878018,1.74602348
-3.67683842,3.58088901,0.00944866,1.77773974,0.01479884,0.75317868,2.02856635,1.68040703
-3.67083542,3.43900863,0.00867489,1.71014743,0.01332975,0.72155520,1.94399397,1.60987553
-3.66483242,3.28942257,0.00792984,1.63791745,0.01196664,0.68899118,1.85575876,1.53519531
-3.65882941,3.13340072,0.00721771,1.56177357,0.01070836,0.65566689,1.76458183,1.45716683
-3.65282641,2.97228330,0.00654227,1.48246898,0.00955244,0.62178066,1.67120339,1.37660937
-3.64682341,2.80746108,0.00590684,1.40077368,0.00849532,0.58754784,1.57637589,1.29434582
-3.64082041,2.64035430,0.00531435,1.31746180,0.00753264,0.55319883,1.48085670,1.21118795
-3.63481741,2.47239079,0.00476741,1.23329916,0.00665946,0.51897646,1.38540045,1.12792273
-3.62881441,2.30498421,0.00426837,1.14903123,0.00587043,0.48513291,1.29075112,1.04529976
-3.62281141,2.13951292,0.00381936,1.06537190,0.00516002,0.45192640,1.19763413,0.96402026
-3.61680840,1.97730025,0.00342242,0.98299318,0.00452260,0.41961764,1.10674873,0.88472778
-3.61080540,1.81959669,0.00307955,0.90251607,0.00395258,0.38846655,1.01876071,0.80800075
-3.60480240,1.66756444,0.00279281,0.82450291,0.00344451,0.35872901,0.93429592,0.73434700
-3.59879940,1.52226488,0.00256441,0.74945117,0.00299312,0.33065404,0.85393455,0.66420029
-3.59279640,1.38464882,0.00239680,0.67778903,0.00259341,0.30448128,0.77820647,0.59791874
-3.58679340,1.25555005,0.00229276,0.60987263,0.00224061,0.28043885,0.70758770,0.53578512
-3.58079040,1.13568173,0.00225542,0.54598515,0.00193026,0.25874157,0.64249795,0.47800890
-3.57478739,1.02563572,0.00228833,0.48633757,0.00165822,0.23958943,0.58329939,0.42472976
-3.56878439,0.92588443,0.00239548,0.43107115,0.00142062,0.22316625,0.53029635,0.37602240
-3.56278139,0.83678489,0.00258124,0.38026137,0.00121392,0.20963852,0.48373596,0.33190247
-3.55677839,0.75858454,0.00285035,0.33392327,0.00103484,0.19915410,0.44380958,0.29233323
-3.55077539,0.69142831,0.00320776,0.29201785,0.00088041,0.19184093,0.41065460,0.25723284
-3.54477239,0.63536659,0.00365854,0.25445943,0.00074791,0.18780556,0.38435674,0.22648185
-3.53876938,0.59036355,0.00420765,0.22112357,0.00063486,0.18713140,0.36495231,0.19993082
-3.53276638,0.55630553,0.00485976,0.19185539,0.00053905,0.18987686,0.35243053,0.17740771
-3.52676338,0.53300906,0.00561894,0.16647792,0.00045846,0.19607315,0.34673568,0.15872499
-3.52076038,0.52022843,0.00648843,0.14480035,0.00039129,0.20572215,0.34776892,0.14368616
-3.51475738,0.51766258,0.00747030,0.12662578,0.00033594,0.21879409,0.35538991,0.13209165
-3.50875438,0.52496114,0.00856515,0.11175841,0.00029096,0.23522548,0.36941820,0.12374394
-3.50275138,0.54172990,0.00977187,0.10000980,0.00025509,0.25491732,0.38963441,0.11845191
-3.49674837,0.56753542,0.01108734,0.09120424,0.00022719,0.27773378,0.41578136,0.11603421
-3.49074537,0.60190924,0.01250624,0.08518287,0.00020629,0.30350152,0.44756533,0.11632178
-3.48474237,0.64435150,0.01402090,0.08180664,0.00019152,0.33200987,0.48465749,0.11915948
-3.47873937,0.69433430,0.01562122,0.08095791,0.00018214,0.36301194,0.52669559,0.12440670
-3.47273637,0.75130473,0.01729473,0.08254072,0.00017753,0.39622675,0.57328620,0.13193719
-3.46673337,0.81468776,0.01902662,0.08647967,0.00017715,0.43134247,0.62400718,0.14163794
-3.46073037,0.88388882,0.02080006,0.09271759,0.00018060,0.46802057,0.67841076,0.15340726
-3.45472736,0.95829618,0.02259644,0.10121179,0.00018754,0.50590101,0.73602676,0.16715209
-3.44872436,1.03728293,0.02439577,0.11192938,0.00019776,0.54460815,0.79636619,0.18278465
-3.44272136,1.12020852,0.02617722,0.12484147,0.00021116,0.58375717,0.85892477,0.20021842
-3.43671836,1.20641970,0.02791962,0.13991673,0.00022771,0.62296081,0.92318640,0.21936371
-3.43071536,1.29525083,0.02960207,0.15711434,0.00024753,0.66183611,0.98862630,0.24012292
-3.42471236,1.38602361,0.03120452,0.17637682,0.00027083,0.70001091,1.05471375,0.26238562
-3.41870935,1.47804610,0.03270841,0.19762294,0.00029794,0.73712978,1.12091431,0.28602378
-3.41270635,1.57061149,0.03409720,0.22074107,0.00032932,0.77285925,1.18669152,0.31088724
-3.40670335,1.66299667,0.03535687,0.24558343,0.00036554,0.80689210,1.25150820,0.33679988
-3.40070035,1.75446108,0.03647637,0.27196150,0.00040729,0.83895062,1.31482743,0.36355661
-3.39469735,1.84424639,0.03744792,0.29964305,0.00045539,0.86878893,1.37611359,0.39092146
-3.38869435,1.93157742,0.03826719,0.32835097,0.00051075,0.89619421,1.43483369,0.41862714
-3.38269135,2.01566484,0.03893342,0.35776427,0.00057437,0.92098715,1.49045933,0.44637615
-3.37668834,2.09571034,0.03944933,0.38752131,0.00064731,0.94302164,1.54246976,0.47384361
-3.37068534,2.17091437,0.03982098,0.41722543,0.00073070,0.96218404,1.59035621,0.50068199
-3.36468234,2.24048705,0.04005745,0.44645282,0.00082565,0.97839212,1.63362793,0.52652760
-3.35867934,2.30366193,0.04017049,0.47476254,0.00093326,0.99159394,1.67181984,0.55100875
-3.35267634,2.35971288,0.04017403,0.50170841,0.00105456,1.00176688,1.70450204,0.57375552
-3.34667334,2.40797322,0.04008362,0.52685230,0.00119044,1.00891687,1.73129082,0.59441055
-3.34067034,2.44785686,0.03991592,0.54977843,0.00134164,1.01307796,1.75186093,0.61264072
-3.33466733,2.47888038,0.03968807,0.57010802,0.00150867,1.01431222,1.76595858,0.62814912
-3.32866433,2.50068493,0.03941710,0.58751365,0.00169175,1.01270990,1.77341465,0.64068675
-3.32266133,2.51305716,0.03911942,0.60173287,0.00189082,1.00838976,1.77415727,0.65006355
-3.31665833,2.51594755,0.03881021,0.61258021,0.00210542,1.00149946,1.76822307,0.65615807
-3.31065533,2.50948538,0.03850304,0.61995711,0.00233473,0.99221572,1.75576639,0.65892544
-3.30465233,2.49398911,0.03820945,0.62385940,0.00257750,0.98074418,1.73706569,0.65840306
-3.29864932,2.46997143,0.03793860,0.62438171,0.00283211,0.96731878,1.71252654,0.65471384
-3.29264632,2.43813831,0.03769709,0.62171875,0.00309650,0.95220042,1.68268085,0.64806654
-3.28664332,2.39938175,0.03748878,0.61616318,0.00336828,0.93567489,1.64818193,0.63875343
-3.28064032,2.35476630,0.03731477,0.60810018,0.00364472,0.91805000,1.60979546,0.62714488
-3.27463732,2.30550938,0.03717339,0.59799882,0.00392285,0.89965184,1.56838633,0.61368137
-3.26863432,2.25295611,0.03706040,0.58640048,0.00419952,0.88082029,1.52490179,0.59886298
-3.26263132,2.19854928,0.03696912,0.57390471,0.00447151,0.86190373,1.48035124,0.58323666
-3.25662831,2.14379537,0.03689076,0.56115294,0.00473561,0.84325325,1.43578339,0.56738188
-3.25062531,2.09022764,0.03681478,0.54881054,0.00498872,0.82521622,1.39226141,0.55189489
-3.24462231,2.03936737,0.03672924,0.53754789,0.00522797,0.80812964,1.35083682,0.53737221
-3.23861931,1.99268435,0.03662130,0.52802082,0.00545080,0.79231315,1.31252285,0.52439386
-3.23261631,1.95155764,0.03647767,0.52085119,0.00565504,0.77806200,1.27826819,0.51350674
-3.22661331,1.91723780,0.03628511,0.51660797,0.00583901,0.76564007,1.24893171,0.50520868
-3.22061031,1.89081131,0.03603091,0.51578956,0.00600148,0.75527307,1.22525890,0.49993369
-3.21460730,1.87316840,0.03570333,0.51880762,0.00614180,0.74714202,1.20786077,0.49803863
-3.20860430,1.86497489,0.03529208,0.52597312,0.00625982,0.74137729,1.19719570,0.49979196
-3.20260130,1.86664908,0.03478865,0.53748480,0.00635588,0.73805326,1.19355485,0.50536458
-3.19659830,1.87834429,0.03418664,0.55342067,0.00643080,0.73718386,1.19705166,0.51482347
-3.19059530,1.89993794,0.03348200,0.57373271,0.00648576,0.73871922,1.20761577,0.52812792
-3.18459230,1.93102761,0.03267317,0.59824508,0.00652226,0.74254361,1.22499189,0.54512903
-3.17858929,1.97093481,0.03176114,0.62665617,0.00654203,0.74847509,1.24874375,0.56557217
-3.17258629,2.01871682,0.03074946,0.65854444,0.00654694,0.75626682,1.27826343,0.58910286
-3.16658329,2.07318669,0.02964409,0.69337809,0.00653894,0.76561056,1.31278597,0.61527573
-3.16058029,2.13294157,0.02845326,0.73052855,0.00651994,0.77614227,1.35140923,0.64356662
-3.15457729,2.19639889,0.02718719,0.76928731,0.00649185,0.78745005,1.39311870,0.67338746
-3.14857429,2.26183980,0.02585780,0.80888591,0.00645650,0.79908426,1.43681658,0.70410361
-3.14257129,2.32745882,0.02447835,0.84851830,0.00641565,0.81056976,1.48135447,0.73505319
-3.13656828,2.39141836,0.02306312,0.88736499,0.00637104,0.82142004,1.52556865,0.76556765
-3.13056528,2.45190627,0.02162696,0.92461813,0.00632448,0.83115271,1.56831683,0.79499306
-3.12456228,2.50719455,0.02018501,0.95950650,0.00627785,0.83930593,1.60851488,0.82271116
-3.11855928,2.55569686,0.01875228,0.99131958,0.00623329,0.84545517,1.64517230,0.84815942
-3.11255628,2.59602261,0.01734341,1.01942950,0.00619328,0.84922958,1.67742472,0.87084924
-3.10655328,2.62702518,0.01597234,1.04331015,0.00616076,0.85032717,1.70456227,0.89038157
-3.10055028,2.64784222,0.01465215,1.06255242,0.00613928,0.84852829,1.72605230,0.90645914
-3.09454727,2.65792617,0.01339485,1.07687507,0.00613306,0.84370647,1.74155551,0.91889483
-3.08854427,2.65706340,0.01221130,1.08613057,0.00614712,0.83583628,1.75093472,0.92761583
-3.08254127,2.64538105,0.01111117,1.09030586,0.00618729,0.82499755,1.75425573,0.93266320
-3.07653827,2.62334124,0.01010289,1.08951792,0.00626028,0.81137582,1.75178042,0.93418718
-3.07053527,2.59172275,0.00919371,1.08400452,0.00637361,0.79525877,1.74395220,0.93243823
-3.06453227,2.55159101,0.00838974,1.07411066,0.00653554,0.77702878,1.73137480,0.92775442
-3.05852926,2.50425781,0.00769604,1.06027144,0.00675494,0.75715179,1.71478526,0.92054577
-3.05252626,2.45123250,0.00711674,1.04299227,0.00704114,0.73616294,1.69502259,0.91127634
-3.04652326,2.39416692,0.00665506,1.02282757,0.00740363,0.71464950,1.67299359,0.90044498
-3.04052026,2.33479651,0.00631349,1.00035888,0.00785185,0.69323180,1.64963748,0.88856564
-3.03451726,2.27488025,0.00609378,0.97617355,0.00839482,0.67254295,1.62589099,0.87614820
-3.02851426,2.21614169,0.00599702,0.95084500,0.00904081,0.65320798,1.60265537,0.86368061
-3.02251126,2.16021373,0.00602365,0.92491534,0.00979698,0.63582343,1.58076680,0.85161310
-3.01650825,2.10858891,0.00617347,0.89888101,0.01066899,0.62093802,1.56097114,0.84034513
-3.01050525,2.06257710,0.00644558,0.87318189,0.01166062,0.60903500,1.54390394,0.83021536
-3.00450225,2.02327171,0.00683830,0.84819415,0.01277343,0.60051707,1.53007612,0.82149484
-2.99849925,1.99152524,0.00734916,0.82422669,0.01400644,0.59569404,1.51986540,0.81438366
-2.99249625,1.96793454,0.00797470,0.80152100,0.01535586,0.59477381,1.51351343,0.80901064
-2.98649325,1.95283565,0.00871046,0.78025407,0.01681490,0.59785687,1.51112808,0.80543600
-2.98049025,1.94630779,0.00955081,0.76054380,0.01837367,0.60493439,1.51269027,0.80365643
-2.97448724,1.94818571,0.01048890,0.74245614,0.02001911,0.61588997,1.51806460,0.80361222
-2.96848424,1.95807949,0.01151657,0.72601355,0.02173507,0.63050488,1.52701293,0.80519583
-2.96248124,1.97540049,0.01262432,0.71120389,0.02350251,0.64846661,1.53920993,0.80826142
-2.95647824,1.99939244,0.01380131,0.69798935,0.02529977,0.66938042,1.55425997,0.81263493
-2.95047524,2.02916627,0.01503539,0.68631478,0.02710292,0.69278352,1.57171448,0.81812406
-2.94447224,2.06373747,0.01631323,0.67611513,0.02888629,0.71816135,1.59108934,0.82452809
-2.93846923,2.10206483,0.01762040,0.66732177,0.03062301,0.74496557,1.61188160,0.83164702
-2.93246623,2.14308947,0.01894162,0.65986744,0.03228563,0.77263312,1.63358552,0.83928990
-2.92646323,2.18577305,0.02026096,0.65369003,0.03384686,0.80060574,1.65570740,0.84728230
-2.92046023,2.22913421,0.02156214,0.64873508,0.03528023,0.82834937,1.67777933,0.85547267
-2.91445723,2.27228240,0.02282886,0.64495728,0.03656085,0.85537282,1.69937157,0.86373774
-2.90845423,2.31444802,0.02404511,0.64232119,0.03766612,0.88124496,1.72010368,0.87198679
-2.90245123,2.35500829,0.02519553,0.64080124,0.03857633,0.90560989,1.73965415,0.88016475
-2.89644822,2.39350788,0.02626581,0.64038137,0.03927532,0.92819958,1.75776862,0.88825422
-2.89044522,2.42967366,0.02724296,0.64105440,0.03975089,0.94884324,1.77426628,0.89627625
-2.88444222,2.46342282,0.02811571,0.64282115,0.03999524,0.96747322,1.78904451,0.90428984
-2.87843922,2.49486398,0.02887473,0.64568948,0.04000516,0.98412689,1.80208115,0.91238998
-2.87243622,2.52429072,0.02951290,0.64967311,0.03978215,0.99894441,1.81343448,0.92070435
-2.86643322,2.55216749,0.03002547,0.65479029,0.03933237,1.01216223,1.82324029,0.92938830
-2.86043022,2.57910780,0.03041016,0.66106200,0.03866645,1.02410247,1.83170607,0.93861845
-2.85442721,2.60584520,0.03066718,0.66850986,0.03779913,1.03515833,1.83910195,0.94858450
-2.84842421,2.63319762,0.03079923,0.67715332,0.03674883,1.04577605,1.84574859,0.95947979
-2.84242121,2.66202603,0.03081129,0.68700639,0.03553709,1.05643389,1.85200201,0.97149048
-2.83641821,2.69318891,0.03071048,0.69807366,0.03418789,1.06761901,1.85823583,0.98478382
-2.83041521,2.72749400,0.03050576,0.71034582,0.03272696,1.07980298,1.86482136,0.99949590
-2.82441221,2.76564945,0.03020762,0.72379469,0.03118104,1.09341703,1.87210644,1.01571938
-2.81840920,2.80821636,0.02982767,0.73836820,0.02957716,1.10882793,1.88039382,1.03349178
-2.81240620,2.85556498,0.02937823,0.75398540,0.02794189,1.12631580,1.88992015,1.05278498
-2.80640320,2.90783689,0.02887191,0.77053198,0.02630073,1.14605459,1.90083689,1.07349663
-2.80040020,2.96491516,0.02832119,0.78785664,0.02467748,1.16809649,1.91319405,1.09544408
-2.79439720,3.02640444,0.02773798,0.80576885,0.02309381,1.19236085,1.92692802,1.11836129
-2.78839420,3.09162247,0.02713324,0.82403804,0.02156884,1.21862853,1.94185435,1.14189940
-2.78239120,3.15960403,0.02651667,0.84239497,0.02011893,1.24654183,1.95766632,1.16563105
-2.77638819,3.22911784,0.02589644,0.86053511,0.01875750,1.27561044,1.97393962,1.18905864
-2.77038519,3.29869623,0.02527899,0.87812431,0.01749504,1.30522328,1.99014338,1.21162641
-2.76438219,3.36667680,0.02466894,0.89480676,0.01633922,1.33466571,2.00565728,1.23273610
-2.75837919,3.43125470,0.02406905,0.91021486,0.01529505,1.36314184,2.01979425,1.25176554
-2.75237619,3.49054336,0.02348030,0.92398094,0.01436518,1.38980075,2.03182770,1.26808952
-2.74637319,3.54264149,0.02290200,0.93575009,0.01355019,1.41376581,2.04102221,1.28110214
-2.74037019,3.58570306,0.02233206,0.94519377,0.01284902,1.43416573,2.04666618,1.29023942
-2.73436718,3.61800764,0.02176718,0.95202338,0.01225930,1.45016622,2.04810476,1.29500143
-2.72836418,3.63802748,0.02120325,0.95600320,0.01177777,1.46100068,2.04477159,1.29497266
-2.72236118,3.64448871,0.02063562,0.95696195,0.01140062,1.46599884,2.03621754,1.28983972
-2.71635818,3.63642363,0.02005950,0.95480246,0.01112383,1.46461209,2.02213506,1.27940559
-2.71035518,3.61321192,0.01947026,0.94950872,0.01094338,1.45643439,2.00237692,1.26359961
-2.70435218,3.57460888,0.01886377,0.94115007,0.01085550,1.44121806,1.97696836,1.24248287
-2.69834917,3.52075975,0.01823668,0.92988215,0.01085677,1.41888385,1.94611209,1.21624867
-2.69234617,3.45219969,0.01758661,0.91594466,0.01094418,1.38952497,1.91018601,1.18521816
-2.68634317,3.36983959,0.01691235,0.89965580,0.01111514,1.35340518,1.86973386,1.14983132
-2.68034017,3.27493901,0.01621397,0.88140395,0.01136738,1.31095113,1.82544951,1.11063395
-2.67433717,3.16906767,0.01549278,0.86163682,0.01169885,1.26273958,1.77815577,1.06826117
-2.66833417,3.05405782,0.01475140,0.84084868,0.01210760,1.20948023,1.72877918,1.02341852
-2.66233117,2.93194987,0.01399359,0.81956642,0.01259158,1.15199507,1.67832203,0.97686129
-2.65632816,2.80493416,0.01322417,0.79833501,0.01314851,1.09119534,1.62783339,0.92937337
-2.65032516,2.67529157,0.01244882,0.77770320,0.01377573,1.02805718,1.57838059,0.88174638
-2.64432216,2.54533572,0.01167389,0.75821011,0.01447011,0.96359702,1.53102262,0.83476006
-2.63831916,2.41735904,0.01090618,0.74037321,0.01522794,0.89884769,1.48678676,0.78916465
-2.63231616,2.29358493,0.01015276,0.72467830,0.01604498,0.83483626,1.44664935,0.74566590
-2.62631316,2.17612725,0.00942074,0.71157166,0.01691647,0.77256415,1.41152131,0.70491311
-2.62031016,2.06695827,0.00871712,0.70145468,0.01783727,0.71299016,1.38223868,0.66749040
-2.61430715,1.96788529,0.00804861,0.69468075,0.01880198,0.65701659,1.35955797,0.63391129
-2.60830415,1.88053578,0.00742157,0.69155434,0.01980518,0.60547867,1.34415582,0.60461642
-2.60230115,1.80635014,0.00684192,0.69233190,0.02084167,0.55913707,1.33663204,0.57997395
