energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
0.15307654,0.78449241,0.03756773,0.00082462,0.03584901,0.18557442,0.00000000,0.12495005,0.52165694
0.15907954,0.82794862,0.03922071,0.00091043,0.03739541,0.19172727,0.00000000,0.12951087,0.55291014
0.16508254,0.87320376,0.04120926,0.00099900,0.03895256,0.19719359,0.00000000,0.13397781,0.58615657
0.17108554,0.91940749,0.04350703,0.00108942,0.04048255,0.20185132,0.00000000,0.13824591,0.62078443
0.17708854,0.96568772,0.04608315,0.00118071,0.04194806,0.20559657,0.00000000,0.14221589,0.65615566
0.18309155,1.01117427,0.04890306,0.00127176,0.04331344,0.20834725,0.00000000,0.14579742,0.69162217
0.18909455,1.05502377,0.05192934,0.00136144,0.04454575,0.21004612,0.00000000,0.14891225,0.72654339
0.19509755,1.09644504,0.05512260,0.00144858,0.04561572,0.21066306,0.00000000,0.15149697,0.76030474
0.20110055,1.13472388,0.05844231,0.00153200,0.04649876,0.21019645,0.00000000,0.15350542,0.79233616
0.20710355,1.16924648,0.06184771,0.00161054,0.04717577,0.20867372,0.00000000,0.15491060,0.82213010
0.21310655,1.19952053,0.06529863,0.00168310,0.04763385,0.20615096,0.00000000,0.15570598,0.84925830
0.21910955,1.22519299,0.06875635,0.00174867,0.04786685,0.20271165,0.00000000,0.15590620,0.87338656
0.22511256,1.24606394,0.07218435,0.00180634,0.04787572,0.19846459,0.00000000,0.15554718,0.89428695
0.23111556,1.26209579,0.07554905,0.00185537,0.04766867,0.19354114,0.00000000,0.15468550,0.91184677
0.23711856,1.27341735,0.07882047,0.00189515,0.04726106,0.18809181,0.00000000,0.15339718,0.92607395
0.24312156,1.28032245,0.08197282,0.00192529,0.04667512,0.18228240,0.00000000,0.15177584,0.93709852
0.24912456,1.28326327,0.08498498,0.00194556,0.04593947,0.17628978,0.00000000,0.14993033,0.94517001
0.25512756,1.28283815,0.08784091,0.00195598,0.04508837,0.17029751,0.00000000,0.14798182,0.95065073
0.26113057,1.27977460,0.09052991,0.00195678,0.04416084,0.16449131,0.00000000,0.14606052,0.95400523
0.26713357,1.27490784,0.09304673,0.00194839,0.04319969,0.15905461,0.00000000,0.14430208,0.95578625
0.27313657,1.26915576,0.09539162,0.00193151,0.04225034,0.15416427,0.00000000,0.14284380,0.95661760
0.27913957,1.26349101,0.09757012,0.00190701,0.04135966,0.14998650,0.00000000,0.14182070,0.95717460
0.28514257,1.25891142,0.09959275,0.00187602,0.04057476,0.14667312,0.00000000,0.14136161,0.95816289
0.29114557,1.25640958,0.10147457,0.00183985,0.03994181,0.14435820,0.00000000,0.14158544,0.96029621
0.29714857,1.25694283,0.10323451,0.00180002,0.03950495,0.14315515,0.00000000,0.14259759,0.96427412
0.30315158,1.26140463,0.10489466,0.00175823,0.03930528,0.14315426,0.00000000,0.14448675,0.97076034
0.30915458,1.27059828,0.10647939,0.00171636,0.03938003,0.14442084,0.00000000,0.14732220,0.98036258
0.31515758,1.28521394,0.10801444,0.00167645,0.03976185,0.14699380,0.00000000,0.15115146,0.99361443
0.32116058,1.30580965,0.10952594,0.00164070,0.04047835,0.15088493,0.00000000,0.15599875,1.01096006
0.32716358,1.33279694,0.11103942,0.00161143,0.04155178,0.15607866,0.00000000,0.16186395,1.03274204
0.33316658,1.36643153,0.11257899,0.00159108,0.04299895,0.16253258,0.00000000,0.16872234,1.05919290
0.33916958,1.40680916,0.11416645,0.00158223,0.04483130,0.17017844,0.00000000,0.17652504,1.09043028
0.34517259,1.45386676,0.11582074,0.00158751,0.04705512,0.17892388,0.00000000,0.18520014,1.12645609
0.35117559,1.50738862,0.11755738,0.00160965,0.04967194,0.18865469,0.00000000,0.19465459,1.16715936
0.35717859,1.56701729,0.11938833,0.00165142,0.05267901,0.19923769,0.00000000,0.20477663,1.21232268
0.36318159,1.63226867,0.12132189,0.00171563,0.05606978,0.21052406,0.00000000,0.21543887,1.26163187
0.36918459,1.70255052,0.12336301,0.00180507,0.05983441,0.22235312,0.00000000,0.22650177,1.31468836
0.37518759,1.77718377,0.12551371,0.00192252,0.06396032,0.23455646,0.00000000,0.23781752,1.37102387
0.38119060,1.85542562,0.12777374,0.00207067,0.06843255,0.24696228,0.00000000,0.24923412,1.43011668
0.38719360,1.93649358,0.13014141,0.00225211,0.07323411,0.25939974,0.00000000,0.26059947,1.49140892
0.39319660,2.01958961,0.13261450,0.00246927,0.07834615,0.27170336,0.00000000,0.27176555,1.55432428
0.39919960,2.10392339,0.13519126,0.00272433,0.08374803,0.28371712,0.00000000,0.28259223,1.61828536
0.40520260,2.18873397,0.13787132,0.00301923,0.08941722,0.29529825,0.00000000,0.29295087,1.68273030
0.41120560,2.27330911,0.14065656,0.00335553,0.09532908,0.30632052,0.00000000,0.30272738,1.74712793
0.41720860,2.35700174,0.14355185,0.00373437,0.10145656,0.31667694,0.00000000,0.31182482,1.81099112
0.42321161,2.43924303,0.14656543,0.00415639,0.10776980,0.32628181,0.00000000,0.32016532,1.87388795
0.42921461,2.51955179,0.14970926,0.00462164,0.11423575,0.33507196,0.00000000,0.32769141,1.93545020
0.43521761,2.59754015,0.15299884,0.00512953,0.12081776,0.34300729,0.00000000,0.33436657,1.99537933
0.44122061,2.67291534,0.15645292,0.00567870,0.12747536,0.35007055,0.00000000,0.34017528,2.05344941
0.44722361,2.74547784,0.16009280,0.00626701,0.13416401,0.35626640,0.00000000,0.34512226,2.10950733
0.45322661,2.81511612,0.16394138,0.00689144,0.14083521,0.36161984,0.00000000,0.34923132,2.16347019
0.45922961,2.88179829,0.16802200,0.00754808,0.14743671,0.36617416,0.00000000,0.35254358,2.21532001
0.46523262,2.94556122,0.17235713,0.00823207,0.15391300,0.36998843,0.00000000,0.35511537,2.26509617
0.47123562,3.00649755,0.17696688,0.00893764,0.16020605,0.37313472,0.00000000,0.35701582,2.31288571
0.47723862,3.06474128,0.18186763,0.00965808,0.16625631,0.37569523,0.00000000,0.35832424,2.35881200
0.48324162,3.12045257,0.18707059,0.01038588,0.17200388,0.37775930,0.00000000,0.35912739,2.40302225
0.48924462,3.17380224,0.19258061,0.01111272,0.17738993,0.37942057,0.00000000,0.35951679,2.44567431
0.49524762,3.22495687,0.19839516,0.01182966,0.18235817,0.38077432,0.00000000,0.35958610,2.48692336
0.50125063,3.27406484,0.20450365,0.01252730,0.18685640,0.38191499,0.00000000,0.35942864,2.52690904
0.50725363,3.32124403,0.21088700,0.01319591,0.19083804,0.38293407,0.00000000,0.35913519,2.56574354
0.51325663,3.36657163,0.21751766,0.01382568,0.19426356,0.38391820,0.00000000,0.35879202,2.60350138
0.51925963,3.41007639,0.22435990,0.01440696,0.19710173,0.38494762,0.00000000,0.35847922,2.64021103
0.52526263,3.45173370,0.23137049,0.01493049,0.19933057,0.38609490,0.00000000,0.35826934,2.67584908
0.53126563,3.49146352,0.23849964,0.01538766,0.20093813,0.38742385,0.00000000,0.35822637,2.71033713
0.53726863,3.52913140,0.24569217,0.01577075,0.20192271,0.38898870,0.00000000,0.35840496,2.74354154
0.54327164,3.56455225,0.25288885,0.01607320,0.20229296,0.39083338,0.00000000,0.35884996,2.77527618
0.54927464,3.59749682,0.26002781,0.01628976,0.20206737,0.39299097,0.00000000,0.35959608,2.80530796
0.55527764,3.62770057,0.26704585,0.01641675,0.20127358,0.39548322,0.00000000,0.36066789,2.83336507
0.56128064,3.65487440,0.27387981,0.01645211,0.19994726,0.39832025,0.00000000,0.36207978,2.85914738
0.56728364,3.67871685,0.28046761,0.01639556,0.19813079,0.40150027,0.00000000,0.36383622,2.88233871
0.57328664,3.69892727,0.28674920,0.01624858,0.19587174,0.40500959,0.00000000,0.36593194,2.90262027
0.57928964,3.71521942,0.29266720,0.01601442,0.19322118,0.40882275,0.00000000,0.36835227,2.91968488
0.58529265,3.72733492,0.29816733,0.01569801,0.19023206,0.41290295,0.00000000,0.37107347,2.93325116
0.59129565,3.73505627,0.30319865,0.01530580,0.18695760,0.41720280,0.00000000,0.37406319,2.94307725
0.59729865,3.73821874,0.30771355,0.01484565,0.18344981,0.42166553,0.00000000,0.37728095,2.94897341
0.60330165,3.73672105,0.31166768,0.01432651,0.17975827,0.42622647,0.00000000,0.38067878,2.95081313
0.60930465,3.73053435,0.31501986,0.01375825,0.17592921,0.43081518,0.00000000,0.38420192,2.94854218
0.61530765,3.71970931,0.31773200,0.01315134,0.17200481,0.43535781,0.00000000,0.38778976,2.94218543
0.62131066,3.70438107,0.31976914,0.01251659,0.16802291,0.43977998,0.00000000,0.39137698,2.93185104
0.62731366,3.68477194,0.32109964,0.01186482,0.16401707,0.44400991,0.00000000,0.39489478,2.91773198
0.63331666,3.66119168,0.32169566,0.01120667,0.16001688,0.44798168,0.00000000,0.39827249,2.90010466
0.63931966,3.63403509,0.32153374,0.01055226,0.15604854,0.45163858,0.00000000,0.40143918,2.87932484
0.64532266,3.60377710,0.32059572,0.00991106,0.15213569,0.45493625,0.00000000,0.40432557,2.85582056
0.65132566,3.57096489,0.31886977,0.00929162,0.14830027,0.45784540,0.00000000,0.40686585,2.83008249
0.65732866,3.53620735,0.31635149,0.00870150,0.14456354,0.46035407,0.00000000,0.40899963,2.80265169
0.66333167,3.50016167,0.31304513,0.00814715,0.14094689,0.46246905,0.00000000,0.41067371,2.77410513
0.66933467,3.46351730,0.30896457,0.00763383,0.13747268,0.46421638,0.00000000,0.41184361,2.74503911
0.67533767,3.42697748,0.30413427,0.00716560,0.13416472,0.46564088,0.00000000,0.41247487,2.71605126
0.68134067,3.39123875,0.29858981,0.00674538,0.13104855,0.46680445,0.00000000,0.41254391,2.68772135
0.68734367,3.35696889,0.29237807,0.00637494,0.12815140,0.46778345,0.00000000,0.41203837,2.66059171
0.69334667,3.32478411,0.28555697,0.00605503,0.12550175,0.46866481,0.00000000,0.41095701,2.63514781
0.69934967,3.29522630,0.27819474,0.00578546,0.12312862,0.46954146,0.00000000,0.40930908,2.61179980
0.70535268,3.26874118,0.27036866,0.00556520,0.12106046,0.47050686,0.00000000,0.40711314,2.59086591
0.71135568,3.24565867,0.26216340,0.00539252,0.11932384,0.47164925,0.00000000,0.40439551,2.57255833
0.71735868,3.22617622,0.25366889,0.00526512,0.11794192,0.47304566,0.00000000,0.40118833,2.55697259
0.72336168,3.21034645,0.24497801,0.00518024,0.11693283,0.47475612,0.00000000,0.39752747,2.54408095
0.72936468,3.19806975,0.23618397,0.00513478,0.11630798,0.47681847,0.00000000,0.39345028,2.53373049
0.73536768,3.18909282,0.22737778,0.00512542,0.11607060,0.47924391,0.00000000,0.38899349,2.52564627
0.74137069,3.18301335,0.21864569,0.00514872,0.11621433,0.48201378,0.00000000,0.38419130,2.51943972
0.74737369,3.17929136,0.21006695,0.00520119,0.11672229,0.48507769,0.00000000,0.37907379,2.51462218
0.75337669,3.17726673,0.20171177,0.00527936,0.11756637,0.48835315,0.00000000,0.37366585,2.51062325
0.75937969,3.17618265,0.19363989,0.00537988,0.11870717,0.49172688,0.00000000,0.36798658,2.50681339
0.76538269,3.17521407,0.18589945,0.00549949,0.12009431,0.49505776,0.00000000,0.36204929,2.50252974
0.77138569,3.17350008,0.17852651,0.00563510,0.12166733,0.49818124,0.00000000,0.35586204,2.49710441
0.77738869,3.17017884,0.17154499,0.00578382,0.12335706,0.50091519,0.00000000,0.34942871,2.48989368
0.78339170,3.16442347,0.16496721,0.00594289,0.12508758,0.50306683,0.00000000,0.34275054,2.48030706
0.78939470,3.15547754,0.15879476,0.00610974,0.12677840,0.50444042,0.00000000,0.33582792,2.46783484
0.79539770,3.14268820,0.15301978,0.00628194,0.12834709,0.50484544,0.00000000,0.32866247,2.45207279
0.80140070,3.12553590,0.14762648,0.00645722,0.12971208,0.50410478,0.00000000,0.32125917,2.43274303
0.80740370,3.10365896,0.14259280,0.00663338,0.13079545,0.50206260,0.00000000,0.31362833,2.40970999
0.81340670,3.07687227,0.13789217,0.00680833,0.13152577,0.49859152,0.00000000,0.30578749,2.38299092
0.81940970,3.04517923,0.13349520,0.00698003,0.13184065,0.49359872,0.00000000,0.29776287,2.35276035
0.82541271,3.00877642,0.12937126,0.00714652,0.13168903,0.48703075,0.00000000,0.28959051,2.31934851
0.83141571,2.96805103,0.12548988,0.00730586,0.13103299,0.47887688,0.00000000,0.28131686,2.28323369
0.83741871,2.92357118,0.12182190,0.00745618,0.12984908,0.46917065,0.00000000,0.27299890,2.24502902
0.84342171,2.87606971,0.11834040,0.00759568,0.12812911,0.45798988,0.00000000,0.26470374,2.20546425
0.84942471,2.82642208,0.11502133,0.00772265,0.12588023,0.44545489,0.00000000,0.25650769,2.16536328
0.85542771,2.77561940,0.11184389,0.00783552,0.12312455,0.43172516,0.00000000,0.24849499,2.12561837
0.86143072,2.72473774,0.10879066,0.00793291,0.11989807,0.41699460,0.00000000,0.24075602,2.08716204
0.86743372,2.67490464,0.10584758,0.00801365,0.11624922,0.40148567,0.00000000,0.23338532,2.05093764
0.87343672,2.62726428,0.10300371,0.00807686,0.11223683,0.38544246,0.00000000,0.22647937,2.01786960
0.87943972,2.58294227,0.10025090,0.00812200,0.10792793,0.36912331,0.00000000,0.22013418,1.98883440
0.88544272,2.54301119,0.09758336,0.00814891,0.10339525,0.35279295,0.00000000,0.21444296,1.96463297
0.89144572,2.50845793,0.09499723,0.00815787,0.09871463,0.33671471,0.00000000,0.20949373,1.94596544
0.89744872,2.48015371,0.09249014,0.00814958,0.09396255,0.32114294,0.00000000,0.20536703,1.93340883
0.90345173,2.45882742,0.09006073,0.00812521,0.08921367,0.30631599,0.00000000,0.20213394,1.92739822
0.90945473,2.44504319,0.08770832,0.00808641,0.08453870,0.29244985,0.00000000,0.19985413,1.92821195
0.91545773,2.43918245,0.08543261,0.00803525,0.08000254,0.27973274,0.00000000,0.19857434,1.93596094
0.92146073,2.44143099,0.08323337,0.00797425,0.07566279,0.26832071,0.00000000,0.19832704,1.95058261
0.92746373,2.45177144,0.08111037,0.00790629,0.07156867,0.25833441,0.00000000,0.19912949,1.97183933
0.93346673,2.46998107,0.07906322,0.00783463,0.06776033,0.24985692,0.00000000,0.20098307,1.99932156
0.93946973,2.49563530,0.07709147,0.00776283,0.06426856,0.24293284,0.00000000,0.20387301,2.03245546
0.94547274,2.52811658,0.07519462,0.00769477,0.06111487,0.23756844,0.00000000,0.20776842,2.07051506
0.95147574,2.56662873,0.07337235,0.00763459,0.05831190,0.23373285,0.00000000,0.21262275,2.11263847
0.95747874,2.61021630,0.07162474,0.00758673,0.05586405,0.23136024,0.00000000,0.21837450,2.15784797
0.96348174,2.65778860,0.06995261,0.00755596,0.05376836,0.23035282,0.00000000,0.22494834,2.20507362
0.96948474,2.70814791,0.06835793,0.00754741,0.05201552,0.23058453,0.00000000,0.23225656,2.25317955
0.97548774,2.76002106,0.06684424,0.00756669,0.05059091,0.23190539,0.00000000,0.24020081,2.30099270
0.98149075,2.81209381,0.06541718,0.00761992,0.04947572,0.23414617,0.00000000,0.24867411,2.34733303
0.98749375,2.86304687,0.06408501,0.00771392,0.04864799,0.23712346,0.00000000,0.25756315,2.39104447
0.99349675,2.91159274,0.06285920,0.00785623,0.04808364,0.24064485,0.00000000,0.26675076,2.43102586
0.99949975,2.95651219,0.06175490,0.00805531,0.04775732,0.24451416,0.00000000,0.27611855,2.46626077
1.00550275,2.99668918,0.06079150,0.00832053,0.04764326,0.24853656,0.00000000,0.28554967,2.49584554
1.01150575,3.03114324,0.05999302,0.00866229,0.04771591,0.25252344,0.00000000,0.29493149,2.51901439
1.01750875,3.05905789,0.05938836,0.00909194,0.04795046,0.25629699,0.00000000,0.30415835,2.53516088
1.02351176,3.07980434,0.05901150,0.00962177,0.04832333,0.25969428,0.00000000,0.31313406,2.54385484
1.02951476,3.09295927,0.05890137,0.01026483,0.04881244,0.26257083,0.00000000,0.32177418,2.54485416
1.03551776,3.09831600,0.05910156,0.01103465,0.04939746,0.26480357,0.00000000,0.33000795,2.53811083
1.04152076,3.09588844,0.05965970,0.01194497,0.05005994,0.26629305,0.00000000,0.33777983,2.52377094
1.04752376,3.08590744,0.06062656,0.01300924,0.05078337,0.26696493,0.00000000,0.34505048,2.50216843
1.05352676,3.06880948,0.06205487,0.01424017,0.05155318,0.26677069,0.00000000,0.35179710,2.47381262
1.05952976,3.04521788,0.06399774,0.01564904,0.05235664,0.26568758,0.00000000,0.35801322,2.43936991
1.06553277,3.01591697,0.06650684,0.01724513,0.05318277,0.26371770,0.00000000,0.36370773,2.39964005
1.07153577,2.98182016,0.06963034,0.01903498,0.05402215,0.26088642,0.00000000,0.36890319,2.35552779
1.07753877,2.94393288,0.07341054,0.02102167,0.05486663,0.25724008,0.00000000,0.37363358,2.30801086
1.08354177,2.90331178,0.07788149,0.02320422,0.05570915,0.25284311,0.00000000,0.37794132,2.25810531
1.08954477,2.86102172,0.08306647,0.02557694,0.05654331,0.24777470,0.00000000,0.38187384,2.20682960
1.09554777,2.81809232,0.08897558,0.02812893,0.05736310,0.24212503,0.00000000,0.38547984,2.15516877
1.10155078,2.77547578,0.09560349,0.03084378,0.05816251,0.23599145,0.00000000,0.38880518,2.10403995
1.10755378,2.73400792,0.10292748,0.03369936,0.05893515,0.22947447,0.00000000,0.39188897,2.05426077
1.11355678,2.69437402,0.11090594,0.03666784,0.05967390,0.22267400,0.00000000,0.39475968,2.00652189
1.11955978,2.65708121,0.11947733,0.03971602,0.06037064,0.21568574,0.00000000,0.39743180,1.96136476
1.12556278,2.62243863,0.12855988,0.04280576,0.06101596,0.20859810,0.00000000,0.39990306,1.91916572
1.13156578,2.59054646,0.13805190,0.04589475,0.06159906,0.20148959,0.00000000,0.40215257,1.88012693
1.13756878,2.56129444,0.14783299,0.04893750,0.06210763,0.19442684,0.00000000,0.40413985,1.84427479
1.14357179,2.53437004,0.15776592,0.05188647,0.06252798,0.18746337,0.00000000,0.40580505,1.81146580
1.14957479,2.50927615,0.16769937,0.05469342,0.06284519,0.18063901,0.00000000,0.40707033,1.78139966
1.15557779,2.48535746,0.17747136,0.05731089,0.06304345,0.17398009,0.00000000,0.40784239,1.75363906
1.16158079,2.46183444,0.18691337,0.05969365,0.06310653,0.16750029,0.00000000,0.40801609,1.72763521
1.16758379,2.43784331,0.19585487,0.06180030,0.06301827,0.16120204,0.00000000,0.40747904,1.70275811
1.17358679,2.41248026,0.20412826,0.06359464,0.06276326,0.15507845,0.00000000,0.40611690,1.67832991
1.17958979,2.38484769,0.21157397,0.06504708,0.06232749,0.14911556,0.00000000,0.40381922,1.65366009
1.18559280,2.35410028,0.21804542,0.06613570,0.06169908,0.14329483,0.00000000,0.40048541,1.62808062
1.19159580,2.31948880,0.22341382,0.06684722,0.06086891,0.13759571,0.00000000,0.39603064,1.60097958
1.19759880,2.28039937,0.22757246,0.06717754,0.05983125,0.13199808,0.00000000,0.39039123,1.57183168
1.20360180,2.23638649,0.23044026,0.06713210,0.05858427,0.12648453,0.00000000,0.38352937,1.54022426
1.20960480,2.18719821,0.23196463,0.06672582,0.05713040,0.12104232,0.00000000,0.37543676,1.50587775
1.21560780,2.13279232,0.23212329,0.06598274,0.05547658,0.11566493,0.00000000,0.36613705,1.46865958
1.22161081,2.07334312,0.23092502,0.06493534,0.05363426,0.11035313,0.00000000,0.35568697,1.42859120
1.22761381,2.00923833,0.22840948,0.06362357,0.05161934,0.10511561,0.00000000,0.34417593,1.38584800
1.23361681,1.94106687,0.22464578,0.06209365,0.04945178,0.09996907,0.00000000,0.33172431,1.34075238
1.23961981,1.86959808,0.21973029,0.06039666,0.04715521,0.09493793,0.00000000,0.31848036,1.29376042
1.24562281,1.79575378,0.21378336,0.05858701,0.04475627,0.09005355,0.00000000,0.30461597,1.24544322
1.25162581,1.72057479,0.20694551,0.05672083,0.04228392,0.08535327,0.00000000,0.29032155,1.19646385
1.25762881,1.64518359,0.19937297,0.05485440,0.03976865,0.08087906,0.00000000,0.27580018,1.14755117
1.26363182,1.57074520,0.19123300,0.05304257,0.03724167,0.07667618,0.00000000,0.26126148,1.09947210
1.26963482,1.49842809,0.18269896,0.05133740,0.03473408,0.07279174,0.00000000,0.24691536,1.05300343
1.27563782,1.42936702,0.17394560,0.04978690,0.03227611,0.06927333,0.00000000,0.23296606,1.00890479
1.28164082,1.36462940,0.16514457,0.04843400,0.02989641,0.06616779,0.00000000,0.21960666,0.96789377
1.28764382,1.30518650,0.15646038,0.04731578,0.02762149,0.06352012,0.00000000,0.20701442,0.93062425
1.29364682,1.25189047,0.14804694,0.04646291,0.02547520,0.06137275,0.00000000,0.19534686,0.89766884
1.29964982,1.20545782,0.14004473,0.04589939,0.02347846,0.05976492,0.00000000,0.18473906,0.86950564
1.30565283,1.16645947,0.13257872,0.04564249,0.02164901,0.05873242,0.00000000,0.17530185,0.84650983
1.31165583,1.13531730,0.12575699,0.04570295,0.02000137,0.05830749,0.00000000,0.16712116,0.82894987
1.31765883,1.11230654,0.11967001,0.04608531,0.01854694,0.05851899,0.00000000,0.16025833,0.81698808
1.32366183,1.09756341,0.11439051,0.04678841,0.01729412,0.05939267,0.00000000,0.15475122,0.81068502
1.32966483,1.09109668,0.10997399,0.04780601,0.01624859,0.06095156,0.00000000,0.15061615,0.81000708
1.33566783,1.09280239,0.10645949,0.04912739,0.01541363,0.06321634,0.00000000,0.14785024,0.81483646
1.34167084,1.10248011,0.10387082,0.05073807,0.01479050,0.06620578,0.00000000,0.14643415,0.82498266
1.34767384,1.11984998,0.10221785,0.05262039,0.01437874,0.06993699,0.00000000,0.14633501,0.84019477
1.35367684,1.14456919,0.10149799,0.05475403,0.01417658,0.07442566,0.00000000,0.14750925,0.86017375
1.35967984,1.17624714,0.10169764,0.05711656,0.01418123,0.07968606,0.00000000,0.14990533,0.88458396
1.36568284,1.21445866,0.10279357,0.05968370,0.01438916,0.08573092,0.00000000,0.15346615,0.91306367
1.37168584,1.25875471,0.10475421,0.06242962,0.01479628,0.09257118,0.00000000,0.15813116,0.94523392
1.37768884,1.30867060,0.10754079,0.06532703,0.01539817,0.10021554,0.00000000,0.16383799,0.98070581
1.38369185,1.36373162,0.11110842,0.06834727,0.01619005,0.10866992,0.00000000,0.17052374,1.01908609
1.38969485,1.42345651,0.11540694,0.07146025,0.01716692,0.11793685,0.00000000,0.17812587,1.05998120
1.39569785,1.48735903,0.12038176,0.07463442,0.01832346,0.12801484,0.00000000,0.18658276,1.10300007
1.40170085,1.55494846,0.12597465,0.07783673,0.01965398,0.13889768,0.00000000,0.19583406,1.14775602
1.40770385,1.62572929,0.13212447,0.08103257,0.02115235,0.15057390,0.00000000,0.20582077,1.19386807
1.41370685,1.69920102,0.13876789,0.08418587,0.02281187,0.16302620,0.00000000,0.21648533,1.24096211
1.41970985,1.77485839,0.14584022,0.08725925,0.02462518,0.17623105,0.00000000,0.22777162,1.28867231
1.42571286,1.85219255,0.15327623,0.09021427,0.02658413,0.19015837,0.00000000,0.23962500,1.33664289
1.43171586,1.93069339,0.16101100,0.09301189,0.02867974,0.20477127,0.00000000,0.25199238,1.38453053
1.43771886,2.00985316,0.16898085,0.09561298,0.03090212,0.22002602,0.00000000,0.26482239,1.43200749
1.44372186,2.08917133,0.17712426,0.09797905,0.03324045,0.23587189,0.00000000,0.27806554,1.47876525
1.44972486,2.16816047,0.18538280,0.10007303,0.03568302,0.25225120,0.00000000,0.29167442,1.52451865
1.45572786,2.24635273,0.19370198,0.10186015,0.03821721,0.26909933,0.00000000,0.30560381,1.56901018
1.46173087,2.32330663,0.20203212,0.10330892,0.04082961,0.28634470,0.00000000,0.31981064,1.61201419
1.46773387,2.39861366,0.21032903,0.10439205,0.04350611,0.30390882,0.00000000,0.33425385,1.65334065
1.47373687,2.47190410,0.21855465,0.10508739,0.04623198,0.32170626,0.00000000,0.34889388,1.69283811
1.47973987,2.54285192,0.22667761,0.10537879,0.04899204,0.33964466,0.00000000,0.36369191,1.73039568
1.48574287,2.61117824,0.23467359,0.10525681,0.05177080,0.35762484,0.00000000,0.37860887,1.76594375
1.49174587,2.67665327,0.24252565,0.10471933,0.05455263,0.37554095,0.00000000,0.39360401,1.79945336
1.49774887,2.73909671,0.25022445,0.10377188,0.05732198,0.39328082,0.00000000,0.40863344,1.83093425
1.50375188,2.79837665,0.25776840,0.10242788,0.06006357,0.41072648,0.00000000,0.42364836,1.86043160
1.50975488,2.85440724,0.26516376,0.10070852,0.06276264,0.42775505,0.00000000,0.43859337,1.88802178
1.51575788,2.90714534,0.27242465,0.09864251,0.06540528,0.44423989,0.00000000,0.45340497,1.91380719
1.52176088,2.95658670,0.27957303,0.09626555,0.06797873,0.46005214,0.00000000,0.46801022,1.93791075
1.52776388,3.00276186,0.28663862,0.09361958,0.07047175,0.47506265,0.00000000,0.48232601,1.96047013
1.53376688,3.04573219,0.29365860,0.09075185,0.07287507,0.48914424,0.00000000,0.49625889,1.98163222
1.53976988,3.08558641,0.30067731,0.08771380,0.07518180,0.50217429,0.00000000,0.50970557,2.00154799
1.54577289,3.12243768,0.30774563,0.08455982,0.07738797,0.51403753,0.00000000,0.52255438,2.02036813
1.55177589,3.15642137,0.31492012,0.08134594,0.07949298,0.52462898,0.00000000,0.53468739,2.03823943
1.55777889,3.18769348,0.32226185,0.07812839,0.08150012,0.53385683,0.00000000,0.54598347,2.05530205
1.56378189,3.21642946,0.32983484,0.07496224,0.08341696,0.54164517,0.00000000,0.55632192,2.07168762
1.56978489,3.24282320,0.33770414,0.07190001,0.08525576,0.54793647,0.00000000,0.56558678,2.08751802
1.57578789,3.26708587,0.34593350,0.06899039,0.08703367,0.55269350,0.00000000,0.57367128,2.10290477
1.58179090,3.28944422,0.35458262,0.06627707,0.08877289,0.55590077,0.00000000,0.58048256,2.11794861
1.58779390,3.31013806,0.36370417,0.06379769,0.09050053,0.55756524,0.00000000,0.58594599,2.13273928
1.59379690,3.32941654,0.37334051,0.06158308,0.09224833,0.55771636,0.00000000,0.59000914,2.14735509
1.59979990,3.34753327,0.38352042,0.05965658,0.09405213,0.55640525,0.00000000,0.59264494,2.16186231
1.60580290,3.36474000,0.39425586,0.05803370,0.09595108,0.55370326,0.00000000,0.59385387,2.17631413
1.61180590,3.38127923,0.40553895,0.05672198,0.09798658,0.54969980,0.00000000,0.59366501,2.19074925
1.61780890,3.39737586,0.41733952,0.05572113,0.10020099,0.54449957,0.00000000,0.59213584,2.20519019
1.62381191,3.41322834,0.42960313,0.05502339,0.10263619,0.53821941,0.00000000,0.58935075,2.21964144
1.62981491,3.42899987,0.44225011,0.05461416,0.10533188,0.53098481,0.00000000,0.58541834,2.23408762
1.63581791,3.44481019,0.45517535,0.05447282,0.10832385,0.52292633,0.00000000,0.58046762,2.24849204
1.64182091,3.46072860,0.46824926,0.05457377,0.11164217,0.51417603,0.00000000,0.57464332,2.26279571
1.64782391,3.47676874,0.48131984,0.05488753,0.11530949,0.50486414,0.00000000,0.56810055,2.27691729
1.65382691,3.49288568,0.49421578,0.05538209,0.11933941,0.49511596,0.00000000,0.56099915,2.29075397
1.65982991,3.50897558,0.50675058,0.05602413,0.12373518,0.48504935,0.00000000,0.55349795,2.30418354
1.66583292,3.52487825,0.51872765,0.05678036,0.12848861,0.47477259,0.00000000,0.54574929,2.31706760
1.67183592,3.54038235,0.52994597,0.05761874,0.13357947,0.46438290,0.00000000,0.53789408,2.32925590
1.67783892,3.55523332,0.54020629,0.05850959,0.13897537,0.45396550,0.00000000,0.53005760,2.34059152
1.68384192,3.56914344,0.54931755,0.05942649,0.14463208,0.44359317,0.00000000,0.52234625,2.35091671
1.68984492,3.58180345,0.55710309,0.06034707,0.15049452,0.43332634,0.00000000,0.51484522,2.36007892
1.69584792,3.59289516,0.56340661,0.06125341,0.15649818,0.42321362,0.00000000,0.50761737,2.36793664
