energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.55677839,2.97865317,0.00473855,0.10707235,2.75889430,1.33198214,0.45917947,0.00000000,0.47595785,0.66760202
-3.55077539,2.94434517,0.00470249,0.11007356,2.74810030,1.30225851,0.46024701,0.00000000,0.47946179,0.66096127
-3.54477239,2.90481514,0.00464943,0.11291832,2.73084289,1.26917280,0.46124613,0.00000000,0.48286628,0.65416246
-3.53876938,2.86092536,0.00458086,0.11559624,2.70762241,1.23323855,0.46221941,0.00000000,0.48626866,0.64744132
-3.53276638,2.81349851,0.00449842,0.11809865,2.67893726,1.19496778,0.46319386,0.00000000,0.48974914,0.64099981
-3.52676338,2.76329279,0.00440386,0.12041779,2.64526711,1.15485879,0.46417862,0.00000000,0.49336459,0.63499914
-3.52076038,2.71098096,0.00429893,0.12254600,2.60705878,1.11338557,0.46516353,0.00000000,0.49714333,0.62955435
-3.51475738,2.65713422,0.00418540,0.12447500,2.56471561,1.07098910,0.46611849,0.00000000,0.50108126,0.62473064
-3.50875438,2.60221125,0.00406498,0.12619510,2.51859039,1.02807067,0.46699371,0.00000000,0.50513947,0.62054164
-3.50275138,2.54655283,0.00393928,0.12769474,2.46898211,0.98498735,0.46772081,0.00000000,0.50924349,0.61694966
-3.49674837,2.49038198,0.00380976,0.12896000,2.41613658,0.94204963,0.46821478,0.00000000,0.51328431,0.61386807
-3.49074537,2.43380978,0.00367776,0.12997445,2.36025068,0.89952109,0.46837675,0.00000000,0.51712111,0.61116560
-3.48474237,2.37684620,0.00354440,0.13071924,2.30147984,0.85762002,0.46809748,0.00000000,0.52058571,0.60867264
-3.47873937,2.31941580,0.00341063,0.13117339,2.23994836,0.81652268,0.46726166,0.00000000,0.52348855,0.60618914
-3.47273637,2.26137733,0.00327721,0.13131440,2.17576181,0.77636808,0.46575268,0.00000000,0.52562604,0.60349410
-3.46673337,2.20254657,0.00314471,0.13111908,2.10902103,0.73726379,0.46345800,0.00000000,0.52678888,0.60035610
-3.46073037,2.14272134,0.00301352,0.13056465,2.03983670,0.69929273,0.46027473,0.00000000,0.52677115,0.59654457
-3.45472736,2.08170764,0.00288389,0.12962994,1.96834389,0.66252027,0.45611542,0.00000000,0.52537963,0.59184146
-3.44872436,2.01934573,0.00275595,0.12829676,1.89471578,0.62700161,0.45091371,0.00000000,0.52244313,0.58605262
-3.44272136,1.95553499,0.00262971,0.12655128,1.81917566,0.59278896,0.44462967,0.00000000,0.51782110,0.57901870
-3.43671836,1.89025652,0.00250514,0.12438535,1.74200683,0.55993818,0.43725452,0.00000000,0.51141148,0.57062482
-3.43071536,1.82359220,0.00238217,0.12179774,1.66355957,0.52851476,0.42881457,0.00000000,0.50315713,0.56080883
-3.42471236,1.75573954,0.00226072,0.11879510,1.58425496,0.49859866,0.41937403,0.00000000,0.49305063,0.54956759
-3.41870935,1.68702133,0.00214075,0.11539273,1.50458511,0.47028806,0.40903660,0.00000000,0.48113725,0.53696107
-3.41270635,1.61788971,0.00202227,0.11161494,1.42510984,0.44370167,0.39794556,0.00000000,0.46751583,0.52311404
-3.40670335,1.54892422,0.00190533,0.10749511,1.34644966,0.41897952,0.38628230,0.00000000,0.45233761,0.50821515
-3.40070035,1.48082377,0.00179011,0.10307529,1.26927548,0.39628230,0.37426334,0.00000000,0.43580294,0.49251354
-3.39469735,1.41439280,0.00167681,0.09840547,1.19429507,0.37578905,0.36213565,0.00000000,0.41815611,0.47631293
-3.38869435,1.35052196,0.00156578,0.09354247,1.12223712,0.35769347,0.35017052,0.00000000,0.39967842,0.45996346
-3.38269135,1.29016399,0.00145740,0.08854856,1.05383305,0.34219872,0.33865615,0.00000000,0.38067984,0.44385161
-3.37668834,1.23430568,0.00135215,0.08348971,0.98979755,0.32951113,0.32788909,0.00000000,0.36148955,0.42838842
-3.37068534,1.18393689,0.00125053,0.07843384,0.93080834,0.31983274,0.31816484,0.00000000,0.34244587,0.41399662
-3.36468234,1.14001765,0.00115309,0.07344879,0.87748598,0.31335314,0.30976801,0.00000000,0.32388575,0.40109704
-3.35867934,1.10344480,0.00106040,0.06860042,0.83037433,0.31024082,0.30296228,0.00000000,0.30613449,0.39009477
-3.35267634,1.07501900,0.00097301,0.06395069,0.78992244,0.31063431,0.29798066,0.00000000,0.28949588,0.38136561
-3.34667334,1.05541368,0.00089143,0.05955597,0.75646848,0.31463339,0.29501628,0.00000000,0.27424321,0.37524326
-3.34067034,1.04514679,0.00081615,0.05546547,0.73022620,0.32229091,0.29421416,0.00000000,0.26061136,0.37200771
-3.33466733,1.04455654,0.00074758,0.05172000,0.71127458,0.33360537,0.29566433,0.00000000,0.24879033,0.37187510
-3.32866433,1.05378199,0.00068604,0.04835107,0.69955089,0.34851463,0.29939643,0.00000000,0.23892030,0.37498960
-3.32266133,1.07274929,0.00063179,0.04538023,0.69484760,0.36689118,0.30537628,0.00000000,0.23108830,0.38141732
-3.31665833,1.10116403,0.00058498,0.04281883,0.69681326,0.38853911,0.31350432,0.00000000,0.22532670,0.39114260
-3.31065533,1.13851032,0.00054567,0.04066807,0.70495745,0.41319308,0.32361626,0.00000000,0.22161333,0.40406676
-3.30465233,1.18405645,0.00051382,0.03891940,0.71865980,0.44051944,0.33548593,0.00000000,0.21987329,0.42000925
-3.29864932,1.23686741,0.00048929,0.03755518,0.73718286,0.47011960,0.34883011,0.00000000,0.21998226,0.43871128
-3.29264632,1.29582372,0.00047186,0.03654960,0.75968860,0.50153562,0.36331557,0.00000000,0.22177123,0.45984171
-3.28664332,1.35964617,0.00046123,0.03586979,0.78525803,0.53425799,0.37856772,0.00000000,0.22503234,0.48300502
-3.28064032,1.42692587,0.00045700,0.03547711,0.81291357,0.56773540,0.39418096,0.00000000,0.22952575,0.50775117
-3.27463732,1.49615835,0.00045874,0.03532851,0.84164338,0.60138621,0.40973012,0.00000000,0.23498720,0.53358687
-3.26863432,1.56578107,0.00046593,0.03537798,0.87042697,0.63461135,0.42478276,0.00000000,0.24113603,0.55998811
-3.26263132,1.63421269,0.00047801,0.03557795,0.89826132,0.66680804,0.43891183,0.00000000,0.24768341,0.58641331
-3.25662831,1.69989307,0.00049439,0.03588072,0.92418657,0.69738418,0.45170821,0.00000000,0.25434051,0.61231687
-3.25062531,1.76132256,0.00051443,0.03623973,0.94731057,0.72577254,0.46279277,0.00000000,0.26082635,0.63716258
-3.24462231,1.81709923,0.00053745,0.03661077,0.96683122,0.75144449,0.47182731,0.00000000,0.26687514,0.66043650
-3.23861931,1.86595283,0.00056279,0.03695304,0.98205607,0.77392275,0.47852423,0.00000000,0.27224282,0.68165896
-3.23261631,1.90677441,0.00058975,0.03722996,0.99241829,0.79279255,0.48265427,0.00000000,0.27671268,0.70039526
-3.22661331,1.93864060,0.00061763,0.03740992,0.99748862,0.80771102,0.48405237,0.00000000,0.28009991,0.71626490
-3.22061031,1.96083196,0.00064574,0.03746674,0.99698287,0.81841442,0.48262114,0.00000000,0.28225500,0.72894898
-3.21460730,1.97284491,0.00067339,0.03737993,0.99076474,0.82472298,0.47833207,0.00000000,0.28306582,0.73819582
-3.20860430,1.97439709,0.00069994,0.03713488,0.97884402,0.82654332,0.47122447,0.00000000,0.28245857,0.74382450
-3.20260130,1.96542631,0.00072474,0.03672268,0.96137039,0.82386842,0.46140206,0.00000000,0.28039746,0.74572657
-3.19659830,1.94608336,0.00074721,0.03613995,0.93862308,0.81677534,0.44902770,0.00000000,0.27688330,0.74386576
-3.19059530,1.91671946,0.00076682,0.03538844,0.91099712,0.80542072,0.43431631,0.00000000,0.27195111,0.73827606
-3.18459230,1.87786878,0.00078308,0.03447450,0.87898666,0.79003447,0.41752649,0.00000000,0.26566685,0.72905820
-3.17858929,1.83022735,0.00079561,0.03340856,0.84316628,0.77091200,0.39895112,0.00000000,0.25812353,0.71637473
-3.17258629,1.77462888,0.00080406,0.03220439,0.80417099,0.74840516,0.37890744,0.00000000,0.24943680,0.70044403
-3.16658329,1.71201882,0.00080821,0.03087850,0.76267576,0.72291245,0.35772702,0.00000000,0.23974031,0.68153346
-3.16058029,1.64342741,0.00080791,0.02944940,0.71937539,0.69486874,0.33574593,0.00000000,0.22918085,0.65995176
-3.15457729,1.56994263,0.00080311,0.02793691,0.67496533,0.66473480,0.31329554,0.00000000,0.21791371,0.63604114
-3.14857429,1.49268392,0.00079386,0.02636156,0.63012414,0.63298707,0.29069433,0.00000000,0.20609812,0.61016897
-3.14257129,1.41277707,0.00078030,0.02474395,0.58549795,0.60010768,0.26824066,0.00000000,0.19389314,0.58271955
-3.13656828,1.33133111,0.00076267,0.02310425,0.54168728,0.56657512,0.24620701,0.00000000,0.18145392,0.55408591
-3.13056528,1.24941726,0.00074130,0.02146172,0.49923649,0.53285559,0.22483548,0.00000000,0.16892846,0.52466175
-3.12456228,1.16805036,0.00071657,0.01983437,0.45862567,0.49939508,0.20433473,0.00000000,0.15645500,0.49483389
-3.11855928,1.08817289,0.00068894,0.01823862,0.42026523,0.46661240,0.18487829,0.00000000,0.14415991,0.46497500
-3.11255628,1.01064155,0.00065891,0.01668910,0.38449272,0.43489294,0.16660400,0.00000000,0.13215610,0.43543697
-3.10655328,0.93621648,0.00062703,0.01519850,0.35157186,0.40458347,0.14961466,0.00000000,0.12054205,0.40654491
-3.10055028,0.86555301,0.00059383,0.01377747,0.32169333,0.37598768,0.13397953,0.00000000,0.10940124,0.37859188
-3.09454727,0.79919580,0.00055986,0.01243464,0.29497717,0.34936266,0.11973661,0.00000000,0.09880207,0.35183443
-3.08854427,0.73757542,0.00052567,0.01117661,0.27147637,0.32491624,0.10689538,0.00000000,0.08879810,0.32648910
-3.08254127,0.68100715,0.00049176,0.01000807,0.25118143,0.30280522,0.09544004,0.00000000,0.07942868,0.30272987
-3.07653827,0.62969198,0.00045857,0.00893185,0.23402559,0.28313443,0.08533284,0.00000000,0.07071980,0.28068670
-3.07053527,0.58371963,0.00042652,0.00794913,0.21989060,0.26595674,0.07651757,0.00000000,0.06268512,0.26044516
-3.06453227,0.54307370,0.00039594,0.00705957,0.20861277,0.25127401,0.06892292,0.00000000,0.05532725,0.24204718
-3.05852926,0.50763856,0.00036712,0.00626149,0.19998929,0.23903888,0.06246582,0.00000000,0.04863905,0.22549291
-3.05252626,0.47720819,0.00034025,0.00555207,0.19378463,0.22915764,0.05705446,0.00000000,0.04260502,0.21074366
-3.04652326,0.45149655,0.00031547,0.00492754,0.18973707,0.22149388,0.05259121,0.00000000,0.03720280,0.19772581
-3.04052026,0.43014943,0.00029285,0.00438338,0.18756525,0.21587321,0.04897518,0.00000000,0.03240455,0.18633559
-3.03451726,0.41275758,0.00027240,0.00391452,0.18697476,0.21208866,0.04610464,0.00000000,0.02817841,0.17644461
-3.02851426,0.39887075,0.00025408,0.00351552,0.18766472,0.20990697,0.04387906,0.00000000,0.02448987,0.16790586
-3.02251126,0.38801241,0.00023780,0.00318076,0.18933430,0.20907550,0.04220106,0.00000000,0.02130304,0.16056016
-3.01650825,0.37969473,0.00022346,0.00290464,0.19168917,0.20932956,0.04097803,0.00000000,0.01858192,0.15424258
-3.01050525,0.37343351,0.00021090,0.00268168,0.19444771,0.21040017,0.04012357,0.00000000,0.01629144,0.14878890
-3.00450225,0.36876259,0.00019999,0.00250675,0.19734693,0.21202186,0.03955875,0.00000000,0.01439851,0.14404162
-2.99849925,0.36524732,0.00019057,0.00237513,0.20014804,0.21394034,0.03921309,0.00000000,0.01287279,0.13985554
-2.99249625,0.36249679,0.00018250,0.00228266,0.20264137,0.21591990,0.03902548,0.00000000,0.01168746,0.13610249
-2.98649325,0.36017428,0.00017566,0.00222584,0.20465064,0.21775013,0.03894469,0.00000000,0.01081972,0.13267534
-2.98049025,0.35800582,0.00016995,0.00220186,0.20603638,0.21925193,0.03892982,0.00000000,0.01025117,0.12949082
-2.97448724,0.35578631,0.00016532,0.00220871,0.20669840,0.22028239,0.03895043,0.00000000,0.00996801,0.12649139
-2.96848424,0.35338332,0.00016171,0.00224515,0.20657722,0.22073863,0.03898648,0.00000000,0.00996101,0.12364595
-2.96248124,0.35073820,0.00015913,0.00231072,0.20565427,0.22056020,0.03902793,0.00000000,0.01022541,0.12094935
-2.95647824,0.34786462,0.00015762,0.00240575,0.20395109,0.21973017,0.03907418,0.00000000,0.01076051,0.11842091
-2.95047524,0.34484458,0.00015723,0.00253123,0.20152726,0.21827476,0.03913321,0.00000000,0.01156917,0.11610189
-2.94447224,0.34182203,0.00015806,0.00268879,0.19847736,0.21626166,0.03922050,0.00000000,0.01265706,0.11405211
-2.93846923,0.33899447,0.00016023,0.00288057,0.19492686,0.21379696,0.03935769,0.00000000,0.01403185,0.11234584
-2.93246623,0.33660270,0.00016385,0.00310909,0.19102729,0.21102103,0.03957117,0.00000000,0.01570220,0.11106710
-2.92646323,0.33491933,0.00016906,0.00337709,0.18695069,0.20810340,0.03989039,0.00000000,0.01767664,0.11030467
-2.92046023,0.33423630,0.00017601,0.00368740,0.18288376,0.20523695,0.04034619,0.00000000,0.01996241,0.11014686
-2.91445723,0.33485211,0.00018481,0.00404278,0.17902164,0.20263162,0.04096906,0.00000000,0.02256422,0.11067641
-2.90845423,0.33705915,0.00019556,0.00444569,0.17556188,0.20050789,0.04178743,0.00000000,0.02548311,0.11196557
-2.90245123,0.34113171,0.00020836,0.00489822,0.17269856,0.19909039,0.04282606,0.00000000,0.02871526,0.11407168
-2.89644822,0.34731504,0.00022326,0.00540187,0.17061688,0.19860180,0.04410462,0.00000000,0.03225097,0.11703334
-2.89044522,0.35581606,0.00024026,0.00595747,0.16948839,0.19925729,0.04563646,0.00000000,0.03607390,0.12086737
-2.88444222,0.36679592,0.00025933,0.00656507,0.16946698,0.20125968,0.04742773,0.00000000,0.04016037,0.12556670
-2.87843922,0.38036486,0.00028039,0.00722389,0.17068572,0.20479551,0.04947672,0.00000000,0.04447913,0.13109927
-2.87243622,0.39657943,0.00030331,0.00793231,0.17325464,0.21003204,0.05177370,0.00000000,0.04899129,0.13740800
-2.86643322,0.41544219,0.00032792,0.00868789,0.17725945,0.21711527,0.05430105,0.00000000,0.05365072,0.14441188
-2.86043022,0.43690395,0.00035399,0.00948742,0.18276109,0.22616893,0.05703382,0.00000000,0.05840480,0.15200812
-2.85442721,0.46086824,0.00038126,0.01032712,0.18979626,0.23729434,0.05994065,0.00000000,0.06319549,0.16007537
-2.84842421,0.48719804,0.00040941,0.01120271,0.19837853,0.25057114,0.06298506,0.00000000,0.06796079,0.16847783
-2.84242121,0.51572411,0.00043811,0.01210968,0.20850020,0.26605861,0.06612696,0.00000000,0.07263653,0.17707017
-2.83641821,0.54625477,0.00046699,0.01304347,0.22013458,0.28379753,0.06932448,0.00000000,0.07715834,0.18570303
-2.83041521,0.57858657,0.00049568,0.01399977,0.23323865,0.30381231,0.07253586,0.00000000,0.08146387,0.19422886
-2.82441221,0.61251519,0.00052379,0.01497473,0.24775594,0.32611325,0.07572139,0.00000000,0.08549501,0.20250804
-2.81840920,0.64784637,0.00055093,0.01596520,0.26361952,0.35069883,0.07884536,0.00000000,0.08920015,0.21041473
-2.81240620,0.68440596,0.00057674,0.01696903,0.28075489,0.37755778,0.08187781,0.00000000,0.09253626,0.21784244
-2.80640320,0.72204890,0.00060086,0.01798516,0.29908291,0.40667085,0.08479600,0.00000000,0.09547076,0.22470901
-2.80040020,0.76066663,0.00062296,0.01901387,0.31852249,0.43801223,0.08758565,0.00000000,0.09798302,0.23096069
-2.79439720,0.80019247,0.00064274,0.02005680,0.33899305,0.47155063,0.09024170,0.00000000,0.10006544,0.23657523
-2.78839420,0.84060493,0.00065997,0.02111705,0.36041678,0.50724978,0.09276865,0.00000000,0.10172405,0.24156372
-2.78239120,0.88192862,0.00067442,0.02219907,0.38272071,0.54506869,0.09518037,0.00000000,0.10297852,0.24597122
-2.77638819,0.92423289,0.00068593,0.02330863,0.40583844,0.58496145,0.09749954,0.00000000,0.10386170,0.24987594
-2.77038519,0.96762814,0.00069438,0.02445257,0.42971169,0.62687679,0.09975649,0.00000000,0.10441848,0.25338716
-2.76438219,1.01226002,0.00069970,0.02563861,0.45429155,0.67075736,0.10198775,0.00000000,0.10470431,0.25664178
-2.75837919,1.05830192,0.00070187,0.02687502,0.47953953,0.71653896,0.10423416,0.00000000,0.10478311,0.25979983
-2.75237619,1.10594577,0.00070092,0.02817025,0.50542827,0.76414960,0.10653878,0.00000000,0.10472495,0.26303884
-2.74637319,1.15539186,0.00069690,0.02953257,0.53194191,0.81350857,0.10894465,0.00000000,0.10460343,0.26654755
-2.74037019,1.20683790,0.00068992,0.03096959,0.55907608,0.86452560,0.11149244,0.00000000,0.10449298,0.27051896
-2.73436718,1.26046775,0.00068014,0.03248789,0.58683752,0.91709998,0.11421829,0.00000000,0.10446609,0.27514316
-2.72836418,1.31644037,0.00066773,0.03409249,0.61524309,0.97111987,0.11715170,0.00000000,0.10459079,0.28060006
-2.72236118,1.37487922,0.00065290,0.03578650,0.64431832,1.02646164,0.12031379,0.00000000,0.10492827,0.28705239
-2.71635818,1.43586259,0.00063592,0.03757069,0.67409538,1.08298928,0.12371589,0.00000000,0.10553090,0.29463917
-2.71035518,1.49941523,0.00061705,0.03944317,0.70461041,1.14055401,0.12735859,0.00000000,0.10644066,0.30346985
-2.70435218,1.56550138,0.00059659,0.04139905,0.73590042,1.19899390,0.13123119,0.00000000,0.10768814,0.31361943
-2.69834917,1.63401971,0.00057488,0.04343027,0.76799965,1.25813365,0.13531176,0.00000000,0.10929196,0.32512457
-2.69234617,1.70480015,0.00055227,0.04552546,0.80093560,1.31778454,0.13956754,0.00000000,0.11125881,0.33798105
-2.68634317,1.77760283,0.00052912,0.04766988,0.83472491,1.37774456,0.14395598,0.00000000,0.11358400,0.35214247
-2.68034017,1.85211931,0.00050582,0.04984549,0.86936925,1.43779877,0.14842603,0.00000000,0.11625251,0.36752036
-2.67433717,1.92797596,0.00048278,0.05203117,0.90485146,1.49771999,0.15291989,0.00000000,0.11924040,0.38398576
-2.66833417,2.00473962,0.00046041,0.05420294,0.94113211,1.55726982,0.15737499,0.00000000,0.12251668,0.40137222
-2.66233117,2.08192547,0.00043913,0.05633441,0.97814686,1.61620012,0.16172624,0.00000000,0.12604531,0.41948002
-2.65632816,2.15900678,0.00041938,0.05839728,1.01580462,1.67425487,0.16590828,0.00000000,0.12978750,0.43808190
-2.65032516,2.23542656,0.00040157,0.06036198,1.05398690,1.73117249,0.16985787,0.00000000,0.13370392,0.45692963
-2.64432216,2.31061062,0.00038613,0.06219834,1.09254825,1.78668866,0.17351617,0.00000000,0.13775700,0.47576177
-2.63831916,2.38398173,0.00037346,0.06387641,1.13131800,1.84053943,0.17683091,0.00000000,0.14191300,0.49431196
-2.63231616,2.45497449,0.00036395,0.06536731,1.17010311,1.89246468,0.17975834,0.00000000,0.14614387,0.51231779
-2.62631316,2.52305032,0.00035797,0.06664407,1.20869227,1.94221171,0.18226493,0.00000000,0.15042882,0.52952971
-2.62031016,2.58771200,0.00035585,0.06768253,1.24686071,1.98953890,0.18432883,0.00000000,0.15475548,0.54571992
-2.61430715,2.64851727,0.00035788,0.06846217,1.28437594,2.03421917,0.18594084,0.00000000,0.15912064,0.56069062
-2.60830415,2.70509089,0.00036432,0.06896689,1.32100368,2.07604321,0.18710513,0.00000000,0.16353054,0.57428146
-2.60230115,2.75713451,0.00037536,0.06918568,1.35651407,2.11482224,0.18783946,0.00000000,0.16800065,0.58637587
-2.59629815,2.80443408,0.00039115,0.06911318,1.39068757,2.15039013,0.18817506,0.00000000,0.17255498,0.59690583
-2.59029515,2.84686420,0.00041174,0.06875006,1.42332049,2.18260494,0.18815594,0.00000000,0.17722493,0.60585496
-2.58429215,2.88438939,0.00043715,0.06810325,1.45422976,2.21134970,0.18783796,0.00000000,0.18204770,0.61325964
-2.57828914,2.91706199,0.00046729,0.06718592,1.48325675,2.23653251,0.18728727,0.00000000,0.18706432,0.61920813
-2.57228614,2.94501690,0.00050202,0.06601734,1.51027015,2.25808602,0.18657852,0.00000000,0.19231740,0.62383760
-2.56628314,2.96846339,0.00054108,0.06462245,1.53516776,2.27596642,0.18579262,0.00000000,0.19784859,0.62732913
-2.56028014,2.98767434,0.00058415,0.06303130,1.55787717,2.29015218,0.18501424,0.00000000,0.20369603,0.62990094
-2.55427714,3.00297346,0.00063084,0.06127828,1.57835552,2.30064256,0.18432903,0.00000000,0.20989165,0.63180003
-2.54827414,3.01472127,0.00068065,0.05940127,1.59658842,2.30745637,0.18382074,0.00000000,0.21645865,0.63329256
-2.54227114,3.02330044,0.00073302,0.05744057,1.61258815,2.31063094,0.18356825,0.00000000,0.22340914,0.63465348
-2.53626813,3.02910130,0.00078733,0.05543787,1.62639140,2.31022165,0.18364263,0.00000000,0.23074210,0.63615589
-2.53026513,3.03250833,0.00084289,0.05343512,1.63805662,2.30630202,0.18410445,0.00000000,0.23844171,0.63806044
-2.52426213,3.03388817,0.00089897,0.05147346,1.64766126,2.29896452,0.18500125,0.00000000,0.24647628,0.64060553
-2.51825913,3.03357989,0.00095480,0.04959218,1.65529885,2.28832206,0.18636555,0.00000000,0.25479764,0.64399855
-2.51225613,3.03188765,0.00100962,0.04782773,1.66107621,2.27450989,0.18821327,0.00000000,0.26334117,0.64840870
-2.50625313,3.02907633,0.00106262,0.04621297,1.66511059,2.25768809,0.19054275,0.00000000,0.27202655,0.65396162
-2.50025013,3.02536983,0.00111304,0.04477643,1.66752700,2.23804399,0.19333452,0.00000000,0.28075907,0.66073610
-2.49424712,3.02095216,0.00116015,0.04354181,1.66845554,2.21579462,0.19655166,0.00000000,0.28943160,0.66876304
-2.48824412,3.01597094,0.00120325,0.04252762,1.66802876,2.19118855,0.20014094,0.00000000,0.29792712,0.67802642
-2.48224112,3.01054273,0.00124170,0.04174700,1.66637906,2.16450709,0.20403459,0.00000000,0.30612171,0.68846644
-2.47623812,3.00475996,0.00127495,0.04120767,1.66363613,2.13606445,0.20815273,0.00000000,0.31388797,0.69998438
-2.47023512,2.99869848,0.00130253,0.04091207,1.65992442,2.10620667,0.21240628,0.00000000,0.32109866,0.71244888
-2.46423212,2.99242546,0.00132406,0.04085754,1.65536077,2.07530922,0.21670025,0.00000000,0.32763048,0.72570333
-2.45822911,2.98600687,0.00133928,0.04103670,1.65005220,2.04377324,0.22093731,0.00000000,0.33336780,0.73957379
-2.45222611,2.97951396,0.00134801,0.04143780,1.64409424,2.01202047,0.22502141,0.00000000,0.33820625,0.75387708
-2.44622311,2.97302860,0.00135020,0.04204523,1.63756956,1.98048707,0.22886135,0.00000000,0.34205603,0.76842851
-2.44022011,2.96664687,0.00134590,0.04283998,1.63054753,1.94961650,0.23237401,0.00000000,0.34484471,0.78304888
-2.43421711,2.96048092,0.00133525,0.04380017,1.62308444,1.91985185,0.23548729,0.00000000,0.34651953,0.79757044
-2.42821411,2.95465911,0.00131851,0.04490155,1.61522473,1.89162786,0.23814244,0.00000000,0.34704911,0.81184151
-2.42221111,2.94932426,0.00129601,0.04611801,1.60700321,1.86536308,0.24029581,0.00000000,0.34642431,0.82572962
-2.41620810,2.94463056,0.00126816,0.04742210,1.59844823,1.84145241,0.24191986,0.00000000,0.34465857,0.83912307
-2.41020510,2.94073911,0.00123543,0.04878552,1.58958563,1.82026030,0.24300351,0.00000000,0.34178734,0.85193114
-2.40420210,2.93781259,0.00119834,0.05017964,1.58044339,1.80211482,0.24355174,0.00000000,0.33786689,0.86408283
-2.39819910,2.93600924,0.00115746,0.05157593,1.57105657,1.78730276,0.24358452,0.00000000,0.33297249,0.87552460
-2.39219610,2.93547665,0.00111337,0.05294650,1.56147223,1.77606575,0.24313525,0.00000000,0.32719598,0.88621715
-2.38619310,2.93634545,0.00106666,0.05426457,1.55175398,1.76859727,0.24224856,0.00000000,0.32064289,0.89613184
-2.38019010,2.93872337,0.00101794,0.05550494,1.54198558,1.76504057,0.24097793,0.00000000,0.31342925,0.90524669
-2.37418709,2.94268951,0.00096778,0.05664447,1.53227338,1.76548719,0.23938293,0.00000000,0.30567810,0.91354266
-2.36818409,2.94828932,0.00091673,0.05766252,1.52274701,1.76997589,0.23752651,0.00000000,0.29751599,0.92100013
-2.36218109,2.95552992,0.00086532,0.05854135,1.51355829,1.77849179,0.23547216,0.00000000,0.28906944,0.92759603
-2.35617809,2.96437616,0.00081403,0.05926653,1.50487788,1.79096543,0.23328139,0.00000000,0.28046162,0.93330155
-2.35017509,2.97474701,0.00076329,0.05982714,1.49688992,1.80727178,0.23101133,0.00000000,0.27180918,0.93808076
-2.34417209,2.98651250,0.00071351,0.06021604,1.48978452,1.82722888,0.22871273,0.00000000,0.26321954,0.94188991
-2.33816908,2.99949114,0.00066500,0.06042992,1.48374845,1.85059634,0.22642826,0.00000000,0.25478845,0.94467753
-2.33216608,3.01344766,0.00061805,0.06046928,1.47895443,1.87707369,0.22419135,0.00000000,0.24659816,0.94638510
-2.32616308,3.02809143,0.00057290,0.06033825,1.47554944,1.90629887,0.22202529,0.00000000,0.23871596,0.94694838
-2.32016008,3.04307548,0.00052972,0.06004432,1.47364274,1.93784703,0.21994288,0.00000000,0.23119330,0.94629901
-2.31415708,3.05799642,0.00048865,0.05959787,1.47329429,1.97123030,0.21794645,0.00000000,0.22406539,0.94436641
-2.30815408,3.07239550,0.00044977,0.05901169,1.47450426,2.00589854,0.21602821,0.00000000,0.21735133,0.94107993
-2.30215108,3.08576123,0.00041313,0.05830033,1.47720429,2.04124193,0.21417096,0.00000000,0.21105465,0.93637089
-2.29614807,3.09753376,0.00037875,0.05747943,1.48125123,2.07659552,0.21234908,0.00000000,0.20516433,0.93017477
-2.29014507,3.10711144,0.00034660,0.05656497,1.48642394,2.11124617,0.21052984,0.00000000,0.19965620,0.92243329
-2.28414207,3.11385979,0.00031665,0.05557264,1.49242344,2.14444220,0.20867476,0.00000000,0.19449460,0.91309646
-2.27813907,3.11712305,0.00028883,0.05451713,1.49887688,2.17540571,0.20674129,0.00000000,0.18963442,0.90212464
-2.27213607,3.11623837,0.00026306,0.05341162,1.50534518,2.20334770,0.20468452,0.00000000,0.18502325,0.88949055
-2.26613307,3.11055246,0.00023925,0.05226729,1.51133445,2.22748554,0.20245897,0.00000000,0.18060374,0.87518127
-2.26013007,3.09944037,0.00021729,0.05109306,1.51631073,2.24706258,0.20002046,0.00000000,0.17631596,0.85920028
-2.25412706,3.08232600,0.00019709,0.04989541,1.51971761,2.26136916,0.19732787,0.00000000,0.17209985,0.84156944
-2.24812406,3.05870338,0.00017853,0.04867844,1.52099598,2.26976431,0.19434496,0.00000000,0.16789748,0.82233082
-2.24212106,3.02815816,0.00016150,0.04744401,1.51960527,2.27169722,0.19104194,0.00000000,0.16365528,0.80154840
-2.23611806,2.99038798,0.00014590,0.04619209,1.51504499,2.26672763,0.18739698,0.00000000,0.15932602,0.77930942
-2.23011506,2.94522095,0.00013163,0.04492118,1.50687591,2.25454392,0.18339745,0.00000000,0.15487044,0.75572530
-2.22411206,2.89263091,0.00011858,0.04362883,1.49473960,2.23497812,0.17904089,0.00000000,0.15025871,0.73093188
-2.21810905,2.83274863,0.00010666,0.04231226,1.47837561,2.20801687,0.17433570,0.00000000,0.14547137,0.70508904
-2.21210605,2.76586800,0.00009580,0.04096887,1.45763536,2.17380759,0.16930145,0.00000000,0.14049996,0.67837930
-2.20610305,2.69244656,0.00008590,0.03959684,1.43249199,2.13265924,0.16396880,0.00000000,0.13534722,0.65100562
-2.20010005,2.61309990,0.00007689,0.03819560,1.40304572,2.08503757,0.15837911,0.00000000,0.13002683,0.62318811
-2.19409705,2.52858994,0.00006872,0.03676622,1.36952433,2.03155447,0.15258357,0.00000000,0.12456278,0.59515986
