energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.34517259,2.04177377,0.04076110,0.52151228,1.28342955,0.37775270,0.62337095,0.85550445,0.21710718,0.00000000
-0.33916958,2.02001423,0.03924183,0.50312205,1.25350460,0.36421989,0.64059850,0.87498584,0.21208091,0.00000000
-0.33316658,1.99918165,0.03778914,0.48380093,1.22340742,0.35065066,0.65769091,0.89718125,0.20753100,0.00000000
-0.32716358,1.97924724,0.03642734,0.46370661,1.19310496,0.33711963,0.67446432,0.92172706,0.20346509,0.00000000
-0.32116058,1.96015364,0.03517900,0.44301338,1.16257789,0.32369943,0.69072814,0.94819242,0.19988845,0.00000000
-0.31515758,1.94182710,0.03406514,0.42191032,1.13183479,0.31046246,0.70629052,0.97609124,0.19680499,0.00000000
-0.30915458,1.92418930,0.03310528,0.40059875,1.10092407,0.29748234,0.72096379,1.00489582,0.19421802,0.00000000
-0.30315158,1.90716798,0.03231760,0.37928918,1.06994309,0.28483524,0.73456959,1.03405146,0.19213072,0.00000000
-0.29714857,1.89070605,0.03171900,0.35819780,1.03904380,0.27260052,0.74694359,1.06299171,0.19054609,0.00000000
-0.29114557,1.87476876,0.03132510,0.33754270,1.00843478,0.26086113,0.75793960,1.09115352,0.18946668,0.00000000
-0.28514257,1.85934860,0.03115012,0.31753989,0.97837967,0.24970330,0.76743298,1.11799200,0.18889392,0.00000000
-0.27913957,1.84446798,0.03120670,0.29839942,0.94919212,0.23921578,0.77532328,1.14299411,0.18882730,0.00000000
-0.27313657,1.83017958,0.03150561,0.28032157,0.92122760,0.22948870,0.78153607,1.16569107,0.18926325,0.00000000
-0.26713357,1.81656459,0.03205538,0.26349334,0.89487279,0.22061185,0.78602406,1.18566901,0.19019412,0.00000000
-0.26113057,1.80372904,0.03286184,0.24808525,0.87053295,0.21267278,0.78876739,1.20257762,0.19160709,0.00000000
-0.25512756,1.79179853,0.03392766,0.23424855,0.84861814,0.20575459,0.78977328,1.21613666,0.19348321,0.00000000
-0.24912456,1.78091164,0.03525182,0.22211281,0.82952901,0.19993359,0.78907499,1.22614020,0.19579671,0.00000000
-0.24312156,1.77121248,0.03682925,0.21178404,0.81364266,0.19527697,0.78673019,1.23245859,0.19851445,0.00000000
-0.23711856,1.76284271,0.03865033,0.20334312,0.80129943,0.19184044,0.78281887,1.23503825,0.20159580,0.00000000
-0.23111556,1.75593329,0.04070070,0.19684467,0.79279091,0.18966608,0.77744063,1.23389933,0.20499269,0.00000000
-0.22511256,1.75059643,0.04296103,0.19231629,0.78834971,0.18878035,0.77071166,1.22913160,0.20865006,0.00000000
-0.21910955,1.74691792,0.04540706,0.18975812,0.78814115,0.18919236,0.76276127,1.22088864,0.21250653,0.00000000
-0.21310655,1.74495010,0.04800971,0.18914267,0.79225703,0.19089248,0.75372806,1.20938067,0.21649531,0.00000000
-0.20710355,1.74470577,0.05073547,0.19041500,0.80071153,0.19385129,0.74375592,1.19486645,0.22054525,0.00000000
-0.20110055,1.74615308,0.05354680,0.19349314,0.81343920,0.19801885,0.73298976,1.17764422,0.22458205,0.00000000
-0.19509755,1.74921172,0.05640286,0.19826887,0.83029477,0.20332451,0.72157126,1.15804238,0.22852952,0.00000000
-0.18909455,1.75375036,0.05926023,0.20460875,0.85105477,0.20967702,0.70963469,1.13640984,0.23231078,0.00000000
-0.18309155,1.75958568,0.06207381,0.21235565,0.87542070,0.21696521,0.69730291,1.11310660,0.23584955,0.00000000
-0.17708854,1.76648283,0.06479778,0.22133058,0.90302354,0.22505907,0.68468389,1.08849452,0.23907127,0.00000000
-0.17108554,1.77415764,0.06738660,0.23133505,0.93342945,0.23381138,0.67186773,1.06292876,0.24190425,0.00000000
-0.16508254,1.78228050,0.06979602,0.24215390,0.96614668,0.24305981,0.65892456,1.03674990,0.24428069,0.00000000
-0.15907954,1.79048195,0.07198410,0.25355866,1.00063328,0.25262959,0.64590333,1.01027699,0.24613771,0.00000000
-0.15307654,1.79836014,0.07391208,0.26531135,1.03630594,0.26233664,0.63283175,0.98380169,0.24741830,0.00000000
-0.14707354,1.80548989,0.07554535,0.27716885,1.07254962,0.27199116,0.61971738,0.95758349,0.24807238,0.00000000
-0.14107054,1.81143348,0.07685410,0.28888756,1.10872810,0.28140168,0.60654999,0.93184634,0.24805771,0.00000000
-0.13506753,1.81575282,0.07781406,0.30022847,1.14419540,0.29037949,0.59330508,0.90677650,0.24734103,0.00000000
-0.12906453,1.81802303,0.07840698,0.31096240,1.17830796,0.29874325,0.57994857,0.88252188,0.24589913,0.00000000
-0.12306153,1.81784686,0.07862104,0.32087526,1.21043752,0.30632384,0.56644243,0.85919273,0.24371994,0.00000000
-0.11705853,1.81486985,0.07845110,0.32977321,1.23998453,0.31296917,0.55275101,0.83686378,0.24080375,0.00000000
-0.11105553,1.80879558,0.07789880,0.33748763,1.26639181,0.31854885,0.53884784,0.81557769,0.23716423,0.00000000
-0.10505253,1.79940073,0.07697257,0.34387945,1.28915831,0.32295858,0.52472256,0.79534973,0.23282949,0.00000000
-0.09904952,1.78654922,0.07568748,0.34884308,1.30785239,0.32612404,0.51038761,0.77617362,0.22784295,0.00000000
-0.09304652,1.77020494,0.07406496,0.35230938,1.32212443,0.32800414,0.49588434,0.75802818,0.22226388,0.00000000
-0.08704352,1.75044258,0.07213239,0.35424788,1.33171807,0.32859347,0.48128814,0.74088464,0.21616777,0.00000000
-0.08104052,1.72745574,0.06992264,0.35466785,1.33647981,0.32792382,0.46671239,0.72471433,0.20964621,0.00000000
-0.07503752,1.70156202,0.06747340,0.35361847,1.33636634,0.32606466,0.45231079,0.70949627,0.20280631,0.00000000
-0.06903452,1.67320443,0.06482655,0.35118775,1.33144922,0.32312241,0.43827796,0.69522441,0.19576970,0.00000000
-0.06303152,1.64294875,0.06202729,0.34750041,1.32191645,0.31923867,0.42484815,0.68191409,0.18867087,0.00000000
-0.05702851,1.61147659,0.05912332,0.34271472,1.30807069,0.31458715,0.41229195,0.66960724,0.18165504,0.00000000
-0.05102551,1.57957391,0.05616390,0.33701828,1.29032383,0.30936952,0.40091101,0.65837608,0.17487544,0.00000000
-0.04502251,1.54811500,0.05319886,0.33062297,1.26918796,0.30381016,0.39103089,0.64832491,0.16849013,0.00000000
-0.03901951,1.51804212,0.05027765,0.32375908,1.24526266,0.29815003,0.38299214,0.63958974,0.16265831,0.00000000
-0.03301651,1.49034104,0.04744824,0.31666886,1.21921902,0.29263972,0.37714002,0.63233567,0.15753638,0.00000000
-0.02701351,1.46601314,0.04475624,0.30959962,1.19178061,0.28753193,0.37381288,0.62675185,0.15327368,0.00000000
-0.02101051,1.44604481,0.04224383,0.30279653,1.16370205,0.28307365,0.37332989,0.62304428,0.15000816,0.00000000
-0.01500750,1.43137488,0.03994895,0.29649548,1.13574581,0.27949814,0.37597831,0.62142651,0.14786208,0.00000000
-0.00900450,1.42286151,0.03790443,0.29091599,1.10865813,0.27701726,0.38200095,0.62210874,0.14693791,0.00000000
-0.00300150,1.42124948,0.03613733,0.28625458,1.08314484,0.27581406,0.39158416,0.62528566,0.14731461,0.00000000
0.00300150,1.42713939,0.03466831,0.28267870,1.05984811,0.27603625,0.40484695,0.63112381,0.14904439,0.00000000
0.00900450,1.44096015,0.03351124,0.28032153,1.03932505,0.27779064,0.42183174,0.63974901,0.15215018,0.00000000
0.01500750,1.46294603,0.03267293,0.27927772,1.02202916,0.28113875,0.44249723,0.65123461,0.15662394,0.00000000
0.02101051,1.49311971,0.03215303,0.27960037,1.00829536,0.28609400,0.46671382,0.66559143,0.16242580,0.00000000
0.02701351,1.53128229,0.03194416,0.28129936,0.99832938,0.29262043,0.49426192,0.68275984,0.16948441,0.00000000
0.03301651,1.57701124,0.03203216,0.28434105,0.99220210,0.30063318,0.52483351,0.70260489,0.17769819,0.00000000
0.03901951,1.62966686,0.03239659,0.28864952,0.98984912,0.31000077,0.55803708,0.72491473,0.18693783,0.00000000
0.04502251,1.68840739,0.03301141,0.29410930,0.99107564,0.32054905,0.59340600,0.74940275,0.19704979,0.00000000
0.05102551,1.75221260,0.03384576,0.30056948,0.99556655,0.33206692,0.63041014,0.77571360,0.20786078,0.00000000
0.05702851,1.81991522,0.03486496,0.30784911,1.00290137,0.34431331,0.66847065,0.80343282,0.21918322,0.00000000
0.06303152,1.89023909,0.03603160,0.31574375,1.01257331,0.35702557,0.70697718,0.83210000,0.23082121,0.00000000
0.06903452,1.96184259,0.03730669,0.32403282,1.02401160,0.36992854,0.74530730,0.86122463,0.24257714,0.00000000
0.07503752,2.03336546,0.03865090,0.33248749,1.03660613,0.38274424,0.78284698,0.89030423,0.25425839,0.00000000
0.08104052,2.10347704,0.04002579,0.34087880,1.04973320,0.39520155,0.81901177,0.91884362,0.26568399,0.00000000
0.08704352,2.17092355,0.04139496,0.34898564,1.06278115,0.40704561,0.85326726,0.94637447,0.27669093,0.00000000
0.09304652,2.23457225,0.04272520,0.35660224,1.07517466,0.41804634,0.88514834,0.97247411,0.28713969,0.00000000
0.09904952,2.29345025,0.04398743,0.36354483,1.08639664,0.42800594,0.91427597,0.99678245,0.29691891,0.00000000
0.10505253,2.34677613,0.04515755,0.36965718,1.09600667,0.43676471,0.94037087,1.01901626,0.30594884,0.00000000
0.11105553,2.39398264,0.04621699,0.37481483,1.10365511,0.44420525,0.96326323,1.03897990,0.31418332,0.00000000
0.11705853,2.43472956,0.04715315,0.37892778,1.10909253,0.45025462,0.98289799,1.05657191,0.32161033,0.00000000
0.12306153,2.46890596,0.04795951,0.38194161,1.11217393,0.45488452,0.99933531,1.07178708,0.32825086,0.00000000
0.12906453,2.49662192,0.04863551,0.38383703,1.11285788,0.45810948,1.01274605,1.08471397,0.33415630,0.00000000
0.13506753,2.51819032,0.04918620,0.38462794,1.11120090,0.45998322,1.02340250,1.09552788,0.33940430,0.00000000
0.14107054,2.53409978,0.04962161,0.38435823,1.10734739,0.46059337,1.03166469,1.10447986,0.34409347,0.00000000
0.14707354,2.54498024,0.04995601,0.38309742,1.10151613,0.46005497,1.03796282,1.11188217,0.34833694,0.00000000
0.15307654,2.55156340,0.05020686,0.38093564,1.09398402,0.45850302,1.04277685,1.11809122,0.35225536,0.00000000
0.15907954,2.55463997,0.05039378,0.37797806,1.08506821,0.45608452,1.04661388,1.12348885,0.35596949,0.00000000
0.16508254,2.55501635,0.05053735,0.37433928,1.07510763,0.45295056,1.04998478,1.12846297,0.35959288,0.00000000
0.17108554,2.55347281,0.05065790,0.37013780,1.06444486,0.44924869,1.05338088,1.13338865,0.36322494,0.00000000
0.17708854,2.55072562,0.05077439,0.36549109,1.05340940,0.44511604,1.05725212,1.13861070,0.36694487,0.00000000
0.18309155,2.54739472,0.05090333,0.36051125,1.04230301,0.44067355,1.06198747,1.14442849,0.37080666,0.00000000
0.18909455,2.54397872,0.05105783,0.35530158,1.03138783,0.43602152,1.06789874,1.15108399,0.37483547,0.00000000
0.19509755,2.54083806,0.05124688,0.34995415,1.02087759,0.43123658,1.07520842,1.15875334,0.37902555,0.00000000
0.20110055,2.53818693,0.05147481,0.34454831,1.01093221,0.42637027,1.08404212,1.16754242,0.38333989,0.00000000
0.20710355,2.53609409,0.05174100,0.33915022,1.00165574,0.42144909,1.09442592,1.17748653,0.38771150,0.00000000
0.21310655,2.53449189,0.05203981,0.33381318,0.99309747,0.41647600,1.10628866,1.18855389,0.39204629,0.00000000
0.21910955,2.53319289,0.05236082,0.32857875,0.98525581,0.41143321,1.11946895,1.20065288,0.39622742,0.00000000
0.22511256,2.53191253,0.05268929,0.32347835,0.97808459,0.40628592,1.13372642,1.21364221,0.40012086,0.00000000
0.23111556,2.53029650,0.05300679,0.31853521,0.97150117,0.40098683,1.14875667,1.22734355,0.40358186,0.00000000
0.23711856,2.52795105,0.05329211,0.31376651,0.96539572,0.39548120,1.16420885,1.24155571,0.40646196,0.00000000
0.24312156,2.52447434,0.05352225,0.30918548,0.95964125,0.38971194,1.17970515,1.25606961,0.40861635,0.00000000
0.24912456,2.51948730,0.05367351,0.30480323,0.95410371,0.38362475,1.19486094,1.27068307,0.40991092,0.00000000
0.25512756,2.51266206,0.05372272,0.30063040,0.94865170,0.37717280,1.20930453,1.28521470,0.41022888,0.00000000
0.26113057,2.50374685,0.05364837,0.29667829,0.94316544,0.37032087,1.22269567,1.29951596,0.40947664,0.00000000
0.26713357,2.49258585,0.05343171,0.29295963,0.93754464,0.36304878,1.23474155,1.31348101,0.40758847,0.00000000
0.27313657,2.47913341,0.05305780,0.28948886,0.93171504,0.35535392,1.24520972,1.32705352,0.40453000,0.00000000
0.27913957,2.46346194,0.05251638,0.28628203,0.92563352,0.34725290,1.25393727,1.34023041,0.40030021,0.00000000
0.28514257,2.44576338,0.05180252,0.28335635,0.91929164,0.33878219,1.26083577,1.35306210,0.39493202,0.00000000
0.29114557,2.42634425,0.05091711,0.28072942,0.91271771,0.32999785,1.26589190,1.36564946,0.38849143,0.00000000
0.29714857,2.40561492,0.04986711,0.27841833,0.90597733,0.32097441,1.26916388,1.37813759,0.38107520,0.00000000
0.30315158,2.38407361,0.04866551,0.27643862,0.89917257,0.31180293,1.27077387,1.39070680,0.37280753,0.00000000
0.30915458,2.36228614,0.04733106,0.27480328,0.89243977,0.30258837,1.27089709,1.40356128,0.36383551,0.00000000
0.31515758,2.34086247,0.04588784,0.27352175,0.88594620,0.29344647,1.26974823,1.41691605,0.35432401,0.00000000
0.32116058,2.32043120,0.04436447,0.27259911,0.87988555,0.28450016,1.26756605,1.43098291,0.34444999,0.00000000
0.32716358,2.30161317,0.04279331,0.27203534,0.87447238,0.27587575,1.26459719,1.44595606,0.33439658,0.00000000
0.33316658,2.28499535,0.04120935,0.27182481,0.86993568,0.26769898,1.26107995,1.46199819,0.32434722,0.00000000
0.33916958,2.27110617,0.03964910,0.27195591,0.86651155,0.26009107,1.25722923,1.47922750,0.31448013,0.00000000
0.34517259,2.26039305,0.03814938,0.27241091,0.86443520,0.25316489,1.25322331,1.49770660,0.30496309,0.00000000
0.35117559,2.25320322,0.03674611,0.27316582,0.86393230,0.24702144,1.24919313,1.51743346,0.29594904,0.00000000
0.35717859,2.24976822,0.03547313,0.27419053,0.86520991,0.24174663,1.24521474,1.53833500,0.28757227,0.00000000
0.36318159,2.25019273,0.03436108,0.27544894,0.86844724,0.23740851,1.24130519,1.56026358,0.27994553,0.00000000
0.36918459,2.25444783,0.03343643,0.27689916,0.87378634,0.23405505,1.23742189,1.58299644,0.27315789,0.00000000
0.37518759,2.26236908,0.03272063,0.27849384,0.88132323,0.23171247,1.23346552,1.60623818,0.26727352,0.00000000
0.38119060,2.27365906,0.03222950,0.28018052,0.89109961,0.23038426,1.22928612,1.62962615,0.26233116,0.00000000
0.38719360,2.28789456,0.03197276,0.28190205,0.90309569,0.23005080,1.22469194,1.65273859,0.25834444,0.00000000
0.39319660,2.30453785,0.03195383,0.28359715,0.91722447,0.23066978,1.21946054,1.67510518,0.25530273,0.00000000
0.39919960,2.32295199,0.03216982,0.28520107,0.93332789,0.23217724,1.21335151,1.69621967,0.25317267,0.00000000
0.40520260,2.34241946,0.03261176,0.28664642,0.95117527,0.23448938,1.20612012,1.71555427,0.25190018,0.00000000
0.41120560,2.36216387,0.03326504,0.28786419,0.97046425,0.23750499,1.19753133,1.73257529,0.25141287,0.00000000
0.41720860,2.38137406,0.03411003,0.28878503,0.99082457,0.24110860,1.18737334,1.74675959,0.25162287,0.00000000
0.42321161,2.39923009,0.03512285,0.28934068,1.01182486,0.24517403,1.17547042,1.75761149,0.25242992,0.00000000
0.42921461,2.41493036,0.03627630,0.28946571,1.03298222,0.24956856,1.16169421,1.76467951,0.25372477,0.00000000
0.43521761,2.42771919,0.03754085,0.28909945,1.05377468,0.25415734,1.14597339,1.76757259,0.25539270,0.00000000
0.44122061,2.43691403,0.03888563,0.28818797,1.07365603,0.25880799,1.12830123,1.76597528,0.25731727,0.00000000
0.44722361,2.44193146,0.04027955,0.28668635,1.09207270,0.26339528,1.10874094,1.75966137,0.25938403,0.00000000
0.45322661,2.44231108,0.04169223,0.28456073,1.10848188,0.26780559,1.08742856,1.74850558,0.26148426,0.00000000
0.45922961,2.43773625,0.04309490,0.28179038,1.12237029,0.27194109,1.06457349,1.73249273,0.26351859,0.00000000
0.46523262,2.42805088,0.04446123,0.27836951,1.13327278,0.27572332,1.04045648,1.71172405,0.26540034,0.00000000
0.47123562,2.41327135,0.04576789,0.27430871,1.14078978,0.27909613,1.01542524,1.68642024,0.26705853,0.00000000
0.47723862,2.39359266,0.04699507,0.26963595,1.14460285,0.28202769,0.98988771,1.65692082,0.26844036,0.00000000
0.48324162,2.36938836,0.04812668,0.26439696,1.14448753,0.28451151,0.96430304,1.62367974,0.26951315,0.00000000
0.48924462,2.34120369,0.04915047,0.25865498,1.14032280,0.28656639,0.93917052,1.58725703,0.27026540,0.00000000
0.49524762,2.30974180,0.05005792,0.25248981,1.13209658,0.28823519,0.91501655,1.54830644,0.27070720,0.00000000
0.50125063,2.27584320,0.05084398,0.24599609,1.11990706,0.28958253,0.89238003,1.50755943,0.27086959,0.00000000
0.50725363,2.24045889,0.05150669,0.23928087,1.10395968,0.29069134,0.87179630,1.46580573,0.27080307,0.00000000
0.51325663,2.20461789,0.05204673,0.23246056,1.08455980,0.29165858,0.85378021,1.42387100,0.27057526,0.00000000
0.51925963,2.16939025,0.05246686,0.22565725,1.06210152,0.29259006,0.83880860,1.38259236,0.27026763,0.00000000
0.52526263,2.13584708,0.05277143,0.21899468,1.03705319,0.29359485,0.82730279,1.34279248,0.26997160,0.00000000
0.53126563,2.10501897,0.05296586,0.21259389,1.00994014,0.29477926,0.81961168,1.30525333,0.26978407,0.00000000
0.53726863,2.07785469,0.05305619,0.20656883,0.98132570,0.29624094,0.81599607,1.27069042,0.26980265,0.00000000
0.54327164,2.05518201,0.05304877,0.20102211,0.95179129,0.29806312,0.81661492,1.23972875,0.27012068,0.00000000
0.54927464,2.03767242,0.05295002,0.19604103,0.92191649,0.30030954,0.82151406,1.21288135,0.27082256,0.00000000
0.55527764,2.02581137,0.05276632,0.19169415,0.89226010,0.30302012,0.83061824,1.19053144,0.27197926,0.00000000
0.56128064,2.01987565,0.05250401,0.18802858,0.86334299,0.30620769,0.84372679,1.17291899,0.27364464,0.00000000
0.56728364,2.01991896,0.05216948,0.18506807,0.83563332,0.30985598,0.86051355,1.16013236,0.27585249,0.00000000
0.57328664,2.02576654,0.05176937,0.18281201,0.80953485,0.31391893,0.88053122,1.15210538,0.27861455,0.00000000
0.57928964,2.03701922,0.05131081,0.18123546,0.78537852,0.31832141,0.90322031,1.14862020,0.28191973,0.00000000
0.58529265,2.05306685,0.05080162,0.18029019,0.76341763,0.32296139,0.92792262,1.14931574,0.28573435,0.00000000
0.59129565,2.07311064,0.05025055,0.17990663,0.74382643,0.32771337,0.95389886,1.15370151,0.29000362,0.00000000
0.59729865,2.09619340,0.04966746,0.17999676,0.72670210,0.33243302,0.98035001,1.16117624,0.29465418,0.00000000
0.60330165,2.12123659,0.04906335,0.18045770,0.71206961,0.33696282,1.00644169,1.17105060,0.29959748,0.00000000
0.60930465,2.14708225,0.04845037,0.18117597,0.69988912,0.34113839,1.03133056,1.18257299,0.30473404,0.00000000
0.61530765,2.17253839,0.04784169,0.18203208,0.69006537,0.34479540,1.05419192,1.19495748,0.30995816,0.00000000
0.62131066,2.19642553,0.04725121,0.18290538,0.68245837,0.34777650,1.07424722,1.20741261,0.31516291,0.00000000
0.62731366,2.21762269,0.04669327,0.18367888,0.67689496,0.34993823,1.09079053,1.21916998,0.32024521,0.00000000
0.63331666,2.23511070,0.04618219,0.18424391,0.67318061,0.35115744,1.10321276,1.22951152,0.32511059,0.00000000
0.63931966,2.24801127,0.04573178,0.18450433,0.67111090,0.35133701,1.11102261,1.23779434,0.32967758,0.00000000
0.64532266,2.25562013,0.04535490,0.18438024,0.67048232,0.35041068,1.11386352,1.24347222,0.33388134,0.00000000
0.65132566,2.25743319,0.04506295,0.18381094,0.67110202,0.34834664,1.11152567,1.24611316,0.33767649,0.00000000
0.65732866,2.25316470,0.04486548,0.18275719,0.67279615,0.34514989,1.10395279,1.24541227,0.34103900,0.00000000
0.66333167,2.24275698,0.04476982,0.18120246,0.67541672,0.34086323,1.09124347,1.24119975,0.34396703,0.00000000
0.66933467,2.22638164,0.04478092,0.17915351,0.67884679,0.33556678,1.07364691,1.23344394,0.34648071,0.00000000
0.67533767,2.20443240,0.04490120,0.17663993,0.68300388,0.32937616,1.05155346,1.22224933,0.34862098,0.00000000
0.68134067,2.17751004,0.04513059,0.17371295,0.68784172,0.32243929,1.02548041,1.20784998,0.35044747,0.00000000
0.68734367,2.14640043,0.04546669,0.17044352,0.69335027,0.31493208,0.99605367,1.19059883,0.35203560,0.00000000
0.69334667,2.11204653,0.04590502,0.16691973,0.69955410,0.30705303,0.96398618,1.17095328,0.35347305,0.00000000
0.69934967,2.07551568,0.04643933,0.16324376,0.70650917,0.29901704,0.93005404,1.14945793,0.35485579,0.00000000
0.70535268,2.03796331,0.04706197,0.15952837,0.71429826,0.29104859,0.89507130,1.12672510,0.35628384,0.00000000
0.71135568,2.00059470,0.04776429,0.15589327,0.72302502,0.28337466,0.85986434,1.10341395,0.35785692,0.00000000
0.71735868,1.96462583,0.04853699,0.15246128,0.73280689,0.27621740,0.82524702,1.08020888,0.35967036,0.00000000
0.72336168,1.93124491,0.04937043,0.14935456,0.74376705,0.26978709,0.79199723,1.05779807,0.36181114,0.00000000
0.72936468,1.90157568,0.05025484,0.14669103,0.75602578,0.26427545,0.76083588,1.03685275,0.36435457,0.00000000
0.73536768,1.87664368,0.05118046,0.14458099,0.76969127,0.25984952,0.73240876,1.01800780,0.36736144,0.00000000
0.74137069,1.85734645,0.05213760,0.14312410,0.78485049,0.25664640,0.70727195,1.00184433,0.37087599,0.00000000
0.74737369,1.84442865,0.05311653,0.14240688,0.80156032,0.25476901,0.68588101,0.98887466,0.37492452,0.00000000
0.75337669,1.83846263,0.05410740,0.14250058,0.81983947,0.25428292,0.66858428,0.97952997,0.37951495,0.00000000
0.75937969,1.83983516,0.05510003,0.14345970,0.83966147,0.25521449,0.65562012,0.97415116,0.38463711,0.00000000
0.76538269,1.84874061,0.05608369,0.14532101,0.86094938,0.25755023,0.64711821,0.97298288,0.39026381,0.00000000
0.77138569,1.86518066,0.05704696,0.14810318,0.88357237,0.26123755,0.64310448,0.97617099,0.39635261,0.00000000
0.77738869,1.88897066,0.05797756,0.15180691,0.90734463,0.26618680,0.64350939,0.98376333,0.40284818,0.00000000
0.78339170,1.91975209,0.05886232,0.15641567,0.93202679,0.27227448,0.64817905,0.99571387,0.40968509,0.00000000
0.78939470,1.95701085,0.05968726,0.16189684,0.95732992,0.27934759,0.65688852,1.01188980,0.41679092,0.00000000
0.79539770,2.00010043,0.06043777,0.16820330,0.98292213,0.28722896,0.66935678,1.03208135,0.42408943,0.00000000
0.80140070,2.04826919,0.06109892,0.17527534,1.00843752,0.29572332,0.68526253,1.05601395,0.43150375,0.00000000
0.80740370,2.10069029,0.06165597,0.18304279,1.03348716,0.30462381,0.70426006,1.08336192,0.43895925,0.00000000
0.81340670,2.15649325,0.06209483,0.19142734,1.05767159,0.31371893,0.72599457,1.11376332,0.44638605,0.00000000
0.81940970,2.21479546,0.06240277,0.20034486,1.08059425,0.32279935,0.75011601,1.14683498,0.45372089,0.00000000
0.82541271,2.27473231,0.06256899,0.20970764,1.10187516,0.33166453,0.77629098,1.18218712,0.46090852,0.00000000
0.83141571,2.33548440,0.06258529,0.21942648,1.12116412,0.34012876,0.80421198,1.21943667,0.46790211,0.00000000
0.83741871,2.39630049,0.06244658,0.22941253,1.13815259,0.34802653,0.83360355,1.25821853,0.47466313,0.00000000
0.84342171,2.45651518,0.06215136,0.23957880,1.15258381,0.35521677,0.86422512,1.29819426,0.48116038,0.00000000
0.84942471,2.51556029,0.06170193,0.24984126,1.16426039,0.36158607,0.89587039,1.33905759,0.48736836,0.00000000
0.85542771,2.57296949,0.06110455,0.26011958,1.17304903,0.36705055,0.92836335,1.38053637,0.49326516,0.00000000
0.86143072,2.62837610,0.06036923,0.27033743,1.17888217,0.37155649,0.96155122,1.42239103,0.49882995,0.00000000
0.86743372,2.68150434,0.05950945,0.28042241,1.18175645,0.37507955,0.99529492,1.46440949,0.50404030,0.00000000
0.87343672,2.73215465,0.05854162,0.29030562,1.18172820,0.37762288,1.02945767,1.50639905,0.50886953,0.00000000
0.87943972,2.78018439,0.05748430,0.29992102,1.17890636,0.37921404,1.06389265,1.54817582,0.51328426,0.00000000
0.88544272,2.82548513,0.05635744,0.30920460,1.17344320,0.37990107,1.09843055,1.58955246,0.51724252,0.00000000
0.89144572,2.86795846,0.05518136,0.31809346,1.16552369,0.37974791,1.13286827,1.63032546,0.52069242,0.00000000
0.89744872,2.90749201,0.05397586,0.32652502,1.15535411,0.37882935,1.16695946,1.67026272,0.52357156,0.00000000
0.90345173,2.94393763,0.05275922,0.33443632,1.14315080,0.37722591,1.20040802,1.70909297,0.52580747,0.00000000
0.90945473,2.97709345,0.05154738,0.34176363,1.12912971,0.37501896,1.23286531,1.74649775,0.52731880,0.00000000
0.91545773,3.00669149,0.05035328,0.34844243,1.11349747,0.37228614,1.26393153,1.78210716,0.52801758,0.00000000
0.92146073,3.03239191,0.04918624,0.35440774,1.09644454,0.36909758,1.29316160,1.81550007,0.52781220,0.00000000
0.92746373,3.05378472,0.04805175,0.35959499,1.07814084,0.36551289,1.32007566,1.84620913,0.52661118,0.00000000
0.93346673,3.07039929,0.04695132,0.36394131,1.05873403,0.36157925,1.34417371,1.87373095,0.52432745,0.00000000
0.93946973,3.08172141,0.04588269,0.36738719,1.03835056,0.35733047,1.36495394,1.89754107,0.52088296,0.00000000
0.94547274,3.08721703,0.04484016,0.36987866,1.01709915,0.35278724,1.38193379,1.91711321,0.51621340,0.00000000
0.95147574,3.08636156,0.04381519,0.37136959,0.99507647,0.34795828,1.39467273,1.93194192,0.51027275,0.00000000
0.95747874,3.07867288,0.04279707,0.37182423,0.97237450,0.34284254,1.40279542,1.94156739,0.50303742,0.00000000
0.96348174,3.06374630,0.04177379,0.37121979,0.94908884,0.33743198,1.40601392,1.94560109,0.49450980,0.00000000
0.96948474,3.04128897,0.04073287,0.36954881,0.92532737,0.33171497,1.40414767,1.94375060,0.48472092,0.00000000
0.97548774,3.01115171,0.03966225,0.36682127,0.90121848,0.32567989,1.39713991,1.93584211,0.47373220,0.00000000
0.98149075,2.97335599,0.03855113,0.36306632,0.87691817,0.31931882,1.38506941,1.92183905,0.46163603,0.00000000
0.98749375,2.92811420,0.03739062,0.35833332,0.85261539,0.31263093,1.36815677,1.90185554,0.44855517,0.00000000
0.99349675,2.87584146,0.03617438,0.35269221,0.82853504,0.30562541,1.34676458,1.87616349,0.43464100,0.00000000
0.99949975,2.81715799,0.03489903,0.34623310,0.80493836,0.29832378,1.32139122,1.84519277,0.42007063,0.00000000
1.00550275,2.75288139,0.03356433,0.33906496,0.78212029,0.29076128,1.29265851,1.80952385,0.40504287,0.00000000
1.01150575,2.68400875,0.03217328,0.33131347,0.76040390,0.28298737,1.26129353,1.76987322,0.38977342,0.00000000
1.01750875,2.61168917,0.03073195,0.32311800,0.74013200,0.27506528,1.22810538,1.72707193,0.37448913,0.00000000
1.02351176,2.53718782,0.02924917,0.31462781,0.72165614,0.26707047,1.19395806,1.68203813,0.35942187,0.00000000
1.02951476,2.46184306,0.02773612,0.30599766,0.70532358,0.25908833,1.15974048,1.63574499,0.34480202,0.00000000
1.03551776,2.38701878,0.02620577,0.29738287,0.69146276,0.25121097,1.12633526,1.58918530,0.33085181,0.00000000
