energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.00450225,5.86331463,0.00978216,0.10381161,0.50929707,3.72588083,0.17794989,2.30770618,0.01019960,0.20372145
-2.99849925,5.83050091,0.00954873,0.10349956,0.51450485,3.73791810,0.17969823,2.26185443,0.00997845,0.20489115
-2.99249625,5.79736081,0.00928518,0.10303018,0.52002403,3.75034696,0.18120854,2.21574324,0.00976503,0.20607062
-2.98649325,5.76516775,0.00899583,0.10239998,0.52585541,3.76369926,0.18247314,2.17024508,0.00956345,0.20723337
-2.98049025,5.73514650,0.00868540,0.10160804,0.53198748,3.77844740,0.18348720,2.12622882,0.00937779,0.20835161
-2.97448724,5.70842043,0.00835891,0.10065594,0.53839380,3.79497270,0.18424824,2.08453355,0.00921192,0.20939695
-2.96848424,5.68596033,0.00802146,0.09954750,0.54503080,3.81353666,0.18475578,2.04594169,0.00906929,0.21034120
-2.96248124,5.66853708,0.00767813,0.09828854,0.55183625,3.83425655,0.18501075,2.01115247,0.00895277,0.21115690
-2.95647824,5.65668042,0.00733380,0.09688656,0.55872848,3.85708672,0.18501507,1.98075693,0.00886451,0.21181790
-2.95047524,5.65064596,0.00699301,0.09535039,0.56560651,3.88180649,0.18477118,1.95521549,0.00880579,0.21229967
-2.94447224,5.65039195,0.00665987,0.09368985,0.57235103,3.90801559,0.18428159,1.93483908,0.00877693,0.21257960
-2.93846923,5.65556709,0.00633793,0.09191534,0.57882636,3.93513729,0.18354851,1.91977469,0.00877723,0.21263713
-2.93246623,5.66551025,0.00603012,0.09003755,0.58488329,3.96242946,0.18257360,1.90999600,0.00880498,0.21245381
-2.92646323,5.67926229,0.00573872,0.08806708,0.59036269,3.98900323,0.18135769,1.90529973,0.00885744,0.21201321
-2.92046023,5.69558994,0.00546535,0.08601422,0.59509982,4.01384856,0.17990072,1.90530790,0.00893097,0.21130087
-2.91445723,5.71302098,0.00521097,0.08388863,0.59892911,4.03586596,0.17820171,1.90947619,0.00902105,0.21030414
-2.90845423,5.72988976,0.00497591,0.08169923,0.60168931,4.05390306,0.17625890,1.91710824,0.00912253,0.20901209
-2.90245123,5.74439152,0.00475998,0.07945404,0.60322863,4.06679488,0.17406995,1.92737558,0.00922971,0.20741542
-2.89644822,5.75464363,0.00456249,0.07716016,0.60340992,4.07340606,0.17163231,1.93934262,0.00933660,0.20550645
-2.89044522,5.75875179,0.00438237,0.07482380,0.60211539,4.07267379,0.16894371,1.95199595,0.00943711,0.20327924
-2.88444222,5.75487870,0.00421828,0.07245038,0.59925098,4.06364947,0.16600266,1.96427699,0.00952526,0.20072976
-2.87843922,5.74131276,0.00406869,0.07004469,0.59474991,4.04553783,0.16280915,1.97511700,0.00959543,0.19785624
-2.87243622,5.71653433,0.00393202,0.06761112,0.58857552,4.01773181,0.15936531,1.98347300,0.00964254,0.19465956
-2.86643322,5.67927698,0.00380674,0.06515396,0.58072313,3.97984195,0.15567614,1.98836360,0.00966224,0.19114385
-2.86043022,5.62858141,0.00369143,0.06267764,0.57122094,3.93171900,0.15175021,1.98890317,0.00965113,0.18731700
-2.85442721,5.56383971,0.00358492,0.06018711,0.56012990,3.87346893,0.14760028,1.98433315,0.00960681,0.18319135
-2.84842421,5.48482842,0.00348633,0.05768808,0.54754263,3.80545950,0.14324389,1.97404928,0.00952803,0.17878428
-2.84242121,5.39172849,0.00339516,0.05518732,0.53358128,3.72831810,0.13870377,1.95762362,0.00941475,0.17411876
-2.83641821,5.28513152,0.00331131,0.05269286,0.51839466,3.64292075,0.13400809,1.93482043,0.00926813,0.16922374
-2.83041521,5.16603153,0.00323512,0.05021414,0.50215450,3.55037247,0.12919052,1.90560526,0.00909051,0.16413446
-2.82441221,5.03580239,0.00316737,0.04776207,0.48505116,3.45197955,0.12429009,1.87014692,0.00888533,0.15889248
-2.81840920,4.89616152,0.00310929,0.04534901,0.46728882,3.34921464,0.11935083,1.82881200,0.00865703,0.15354549
-2.81240620,4.74912115,0.00306254,0.04298866,0.44908040,3.24367576,0.11442115,1.78215242,0.00841090,0.14814688
-2.80640320,4.59692860,0.00302913,0.04069583,0.43064234,3.13704065,0.10955300,1.73088630,0.00815290,0.14275498
-2.80040020,4.44199811,0.00301143,0.03848618,0.41218935,3.03101792,0.10480091,1.67587303,0.00788945,0.13743215
-2.79439720,4.28683650,0.00301203,0.03637587,0.39392941,2.92729703,0.10022078,1.61808352,0.00762724,0.13224352
-2.78839420,4.13396566,0.00303373,0.03438112,0.37605908,2.82749853,0.09586857,1.55856704,0.00737299,0.12725560
-2.78239120,3.98584486,0.00307940,0.03251783,0.35875922,2.73312670,0.09179893,1.49841577,0.00713324,0.12253475
-2.77638819,3.84479594,0.00315193,0.03080111,0.34219138,2.64552626,0.08806382,1.43872879,0.00691413,0.11814554
-2.77038519,3.71293426,0.00325410,0.02924490,0.32649477,2.56584473,0.08471107,1.38057681,0.00672122,0.11414909
-2.76438219,3.59210824,0.00338851,0.02786156,0.31178402,2.49500192,0.08178309,1.32496915,0.00655926,0.11060149
-2.75837919,3.48384966,0.00355746,0.02666155,0.29814771,2.43366783,0.07931571,1.27282424,0.00643215,0.10755229
-2.75237619,3.38933669,0.00376288,0.02565324,0.28564773,2.38224947,0.07733711,1.22494469,0.00634271,0.10504324
-2.74637319,3.30937088,0.00400622,0.02484265,0.27431943,2.34088746,0.07586704,1.18199785,0.00629270,0.10310721
-2.74037019,3.24436881,0.00428839,0.02423345,0.26417254,2.30946213,0.07491622,1.14450251,0.00628270,0.10176738
-2.73436718,3.19436831,0.00460969,0.02382693,0.25519284,2.28760885,0.07448600,1.11282184,0.00631217,0.10103679
-2.72836418,3.15904859,0.00496976,0.02362206,0.24734448,2.27474182,0.07456829,1.08716279,0.00637946,0.10091816
-2.72236118,3.13776297,0.00536751,0.02361567,0.24057280,2.27008519,0.07514574,1.06758155,0.00648186,0.10140402
-2.71635818,3.12958238,0.00580112,0.02380265,0.23480763,2.27270980,0.07619215,1.05399452,0.00661572,0.10247720
-2.71035518,3.13334713,0.00626802,0.02417617,0.22996688,2.28157402,0.07767311,1.04619401,0.00677658,0.10411151
-2.70435218,3.14772437,0.00676489,0.02472792,0.22596026,2.29556656,0.07954687,1.04386764,0.00695931,0.10627270
-2.69834917,3.17126838,0.00728768,0.02544841,0.22269303,2.31354926,0.08176530,1.04662050,0.00715824,0.10891955
-2.69234617,3.20248059,0.00783167,0.02632720,0.22006958,2.33439804,0.08427507,1.05399859,0.00736739,0.11200513
-2.68634317,3.23986670,0.00839149,0.02735310,0.21799676,2.35703986,0.08701881,1.06551266,0.00758061,0.11547804
-2.68034017,3.28198817,0.00896121,0.02851439,0.21638681,2.38048445,0.08993642,1.08066103,0.00779176,0.11928375
-2.67433717,3.32750608,0.00953443,0.02979891,0.21515972,2.40384930,0.09296633,1.09895058,0.00799490,0.12336582
-2.66833417,3.37521565,0.01010437,0.03119424,0.21424511,2.42637723,0.09604671,1.11991487,0.00818443,0.12766702
-2.66233117,3.42407041,0.01066397,0.03268770,0.21358342,2.44744614,0.09911671,1.14312866,0.00835521,0.13213042
-2.65632816,3.47319561,0.01120606,0.03426641,0.21312642,2.46657095,0.10211757,1.16821860,0.00850274,0.13670023
-2.65032516,3.52189125,0.01172342,0.03591733,0.21283721,2.48339849,0.10499357,1.19486959,0.00862324,0.14132255
-2.64432216,3.56962538,0.01220899,0.03762726,0.21268956,2.49769612,0.10769301,1.22282696,0.00871372,0.14594599
-2.63831916,3.61601936,0.01265593,0.03938286,0.21266678,2.50933555,0.11016891,1.25189479,0.00877207,0.15052210
-2.63231616,3.66082670,0.01305784,0.04117072,0.21276019,2.51827330,0.11237973,1.28193067,0.00879706,0.15500579
-2.62631316,3.70390769,0.01340882,0.04297743,0.21296737,2.52452965,0.11428984,1.31283772,0.00878840,0.15935557
-2.62031016,3.74520213,0.01370366,0.04478975,0.21329018,2.52816762,0.11586996,1.34455452,0.00874673,0.16353387
-2.61430715,3.78470233,0.01393791,0.04659475,0.21373284,2.52927364,0.11709746,1.37704400,0.00867358,0.16750722
-2.60830415,3.82242856,0.01410805,0.04838010,0.21430008,2.52794138,0.11795657,1.41028192,0.00857136,0.17124651
-2.60230115,3.85840862,0.01421150,0.05013438,0.21499549,2.52425954,0.11843845,1.44424615,0.00844332,0.17472732
-2.59629815,3.89266302,0.01424678,0.05184740,0.21582022,2.51830453,0.11854121,1.47890732,0.00829349,0.17793019
-2.59029515,3.92519654,0.01421349,0.05351061,0.21677201,2.51013813,0.11826986,1.51422157,0.00812661,0.18084096
-2.58429215,3.95599658,0.01411241,0.05511751,0.21784460,2.49981001,0.11763613,1.55012604,0.00794810,0.18345117
-2.57828914,3.98503802,0.01394546,0.05666409,0.21902768,2.48736459,0.11665824,1.58653726,0.00776394,0.18575844
-2.57228614,4.01229399,0.01371572,0.05814917,0.22030703,2.47285123,0.11536058,1.62335266,0.00758068,0.18776674
-2.56628314,4.03775121,0.01342737,0.05957482,0.22166526,2.45633674,0.11377333,1.66045508,0.00740527,0.18948670
-2.56028014,4.06142868,0.01308562,0.06094659,0.22308264,2.43791872,0.11193198,1.69771999,0.00724510,0.19093576
-2.55427714,4.08339770,0.01269666,0.06227379,0.22453829,2.41773857,0.10987674,1.73502481,0.00710783,0.19213817
-2.54827414,4.10380170,0.01226749,0.06356952,0.22601144,2.39599268,0.10765194,1.77225992,0.00700136,0.19312481
-2.54227114,4.12287383,0.01180584,0.06485071,0.22748275,2.37294073,0.10530530,1.80934032,0.00693377,0.19393283
-2.53626813,4.14095081,0.01131996,0.06613794,0.22893560,2.34891017,0.10288710,1.84621727,0.00691316,0.19460507
-2.53026513,4.15848163,0.01081850,0.06745514,0.23035726,2.32429621,0.10044941,1.88288901,0.00694763,0.19518925
-2.52426213,4.17602996,0.01031032,0.06882916,0.23173985,2.29955706,0.09804512,1.91940971,0.00704512,0.19573694
-2.51825913,4.19426960,0.00980427,0.07028916,0.23308104,2.27520442,0.09572702,1.95589588,0.00721331,0.19630234
-2.51225613,4.21397277,0.00930901,0.07186589,0.23438449,2.25178962,0.09354687,1.99252954,0.00745945,0.19694092
-2.50625313,4.23599121,0.00883285,0.07359080,0.23565993,2.22988606,0.09155438,2.02955778,0.00779026,0.19770790
-2.50025013,4.26123076,0.00838349,0.07549508,0.23692296,2.21006879,0.08979628,2.06728825,0.00821174,0.19865666
-2.49424712,4.29062027,0.00796793,0.07760855,0.23819444,2.19289236,0.08831543,2.10608047,0.00872897,0.19983711
-2.48824412,4.32507584,0.00759223,0.07995854,0.23949968,2.17886799,0.08714985,2.14633317,0.00934594,0.20129410
-2.48224112,4.36546207,0.00726142,0.08256866,0.24086727,2.16844136,0.08633201,2.18846773,0.01006538,0.20306586
-2.47623812,4.41255159,0.00697936,0.08545765,0.24232772,2.16197196,0.08588798,2.23290847,0.01088852,0.20518260
-2.47023512,4.46698471,0.00674867,0.08863821,0.24391193,2.15971514,0.08583683,2.28006021,0.01181495,0.20766523
-2.46423212,4.52923075,0.00657064,0.09211589,0.24564949,2.16180758,0.08619007,2.33028423,0.01284241,0.21052427
-2.45822911,4.59955279,0.00644523,0.09588819,0.24756700,2.16825695,0.08695116,2.38387340,0.01396671,0.21375905
-2.45222611,4.67797723,0.00637108,0.09994375,0.24968634,2.17893611,0.08811524,2.44102768,0.01518152,0.21735707
-2.44622311,4.76426982,0.00634554,0.10426179,0.25202301,2.19358210,0.08966892,2.50183114,0.01647843,0.22129378
-2.44022011,4.85791916,0.00636475,0.10881181,0.25458473,2.21179994,0.09159025,2.56623169,0.01784684,0.22553249
-2.43421711,4.95812888,0.00642377,0.11355356,0.25737008,2.23307107,0.09384890,2.63402464,0.01927406,0.23002473
-2.42821411,5.06381929,0.00651670,0.11843742,0.26036759,2.25676615,0.09640644,2.70484113,0.02074544,0.23471087
-2.42221111,5.17363884,0.00663685,0.12340497,0.26355511,2.28216160,0.09921689,2.77814246,0.02224453,0.23952108
-2.41620810,5.28598583,0.00677695,0.12839007,0.26689952,2.30845949,0.10222751,2.85322089,0.02375338,0.24437656
-2.41020510,5.39904001,0.00692934,0.13332021,0.27035699,2.33480995,0.10537966,2.92920754,0.02525287,0.24919119
-2.40420210,5.51080369,0.00708620,0.13811815,0.27387359,2.36033540,0.10861008,3.00508750,0.02672311,0.25387330
-2.39819910,5.61915135,0.00723976,0.14270391,0.27738648,2.38415589,0.11185222,3.07972206,0.02814391,0.25832788
-2.39219610,5.72188657,0.00738253,0.14699697,0.28082545,2.40541471,0.11503784,3.15187763,0.02949528,0.26245886
-2.38619310,5.81680450,0.00750752,0.15091855,0.28411494,2.42330339,0.11809874,3.22026046,0.03075800,0.26617164
-2.38019010,5.90175795,0.00760843,0.15439409,0.28717650,2.43708543,0.12096867,3.28355612,0.03191408,0.26937569
-2.37418709,5.97472477,0.00767980,0.15735564,0.28993141,2.44611797,0.12358520,3.34047227,0.03294742,0.27198716
-2.36818409,6.03387405,0.00771722,0.15974410,0.29230359,2.44987062,0.12589173,3.38978299,0.03384418,0.27393149
-2.36218109,6.07762853,0.00771737,0.16151139,0.29422258,2.44794098,0.12783930,3.43037294,0.03459333,0.27514580
-2.35617809,6.10472063,0.00767817,0.16262214,0.29562650,2.44006617,0.12938832,3.46127936,0.03518697,0.27558113
-2.35017509,6.11423972,0.00759876,0.16305518,0.29646477,2.42613005,0.13051011,3.48172996,0.03562064,0.27520424
-2.34417209,6.10566839,0.00747959,0.16280444,0.29670053,2.40616591,0.13118802,3.49117507,0.03589347,0.27399915
-2.33816908,6.07890597,0.00732231,0.16187946,0.29631275,2.38035442,0.13141832,3.48931227,0.03600826,0.27196803
-2.33216608,6.03427813,0.00712975,0.16030528,0.29529755,2.34901695,0.13121055,3.47610245,0.03597144,0.26913172
-2.32616308,5.97253177,0.00690583,0.15812190,0.29366916,2.31260460,0.13058747,3.45177628,0.03579283,0.26552954
-2.32016008,5.89481533,0.00665544,0.15538313,0.29145991,2.27168320,0.12958445,3.41683084,0.03548539,0.26121858
-2.31415708,5.80264509,0.00638429,0.15215505,0.28871973,2.22691502,0.12824847,3.37201625,0.03506480,0.25627244
-2.30815408,5.69785881,0.00609877,0.14851401,0.28551475,2.17903783,0.12663654,3.31831308,0.03454895,0.25077937
-2.30215108,5.58255873,0.00580580,0.14454434,0.28192534,2.12884216,0.12481379,3.25690135,0.03395740,0.24483994
-2.29614807,5.45904615,0.00551262,0.14033576,0.27804348,2.07714773,0.12285117,3.18912254,0.03331071,0.23856440
-2.29014507,5.32975054,0.00522667,0.13598077,0.27396969,2.02477992,0.12082290,3.11643639,0.03262988,0.23206963
-2.28414207,5.19715612,0.00495544,0.13157188,0.26980964,1.97254725,0.11880374,3.04037424,0.03193565,0.22547596
-2.27813907,5.06372895,0.00470626,0.12719898,0.26567046,1.92122070,0.11686627,2.96249118,0.03124790,0.21890394
-2.27213607,4.93184749,0.00448620,0.12294693,0.26165719,1.87151562,0.11507816,2.88431878,0.03058515,0.21247113
-2.26613307,4.80373937,0.00430194,0.11889332,0.25786921,1.82407691,0.11349972,2.80732059,0.02996400,0.20628907
-2.26013007,4.68142668,0.00415965,0.11510658,0.25439711,1.77946770,0.11218169,2.73285192,0.02939881,0.20046056
-2.25412706,4.56668154,0.00406488,0.11164457,0.25131990,1.73816206,0.11116345,2.66212558,0.02890139,0.19507722
-2.24812406,4.46099322,0.00402246,0.10855345,0.24870286,1.70054147,0.11047170,2.59618447,0.02848084,0.19021757
-2.24212106,4.36554749,0.00403641,0.10586711,0.24659595,1.66689508,0.11011967,2.53588188,0.02814347,0.18594557
-2.23611806,4.28121817,0.00410992,0.10360697,0.24503301,1.63742342,0.11010693,2.48186989,0.02789293,0.18230963
-2.23011506,4.20857037,0.00424519,0.10178224,0.24403160,1.61224490,0.11041967,2.43459559,0.02773028,0.17934221
-2.22411206,4.14787424,0.00444347,0.10039052,0.24359349,1.59140474,0.11103166,2.39430495,0.02765435,0.17705986
-2.21810905,4.09912790,0.00470497,0.09941880,0.24370585,1.57488533,0.11190559,2.36105344,0.02766197,0.17546369
-2.21210605,4.06208751,0.00502882,0.09884469,0.24434289,1.56261757,0.11299491,2.33472242,0.02774844,0.17454038
-2.20610305,4.03630257,0.00541308,0.09863787,0.24546791,1.55449225,0.11424595,2.31504019,0.02790790,0.17426334
-2.20010005,4.02115421,0.00585472,0.09876164,0.24703563,1.55037084,0.11560035,2.30160626,0.02813377,0.17459431
-2.19409705,4.01589435,0.00634965,0.09917465,0.24899463,1.55009510,0.11699750,2.29391761,0.02841918,0.17548498
-2.18809405,4.01968379,0.00689277,0.09983246,0.25128976,1.55349492,0.11837708,2.29139546,0.02875730,0.17687883
-2.18209105,4.03162729,0.00747804,0.10068916,0.25386439,1.56039406,0.11968145,2.29341143,0.02914174,0.17871294
-2.17608804,4.05080434,0.00809856,0.10169880,0.25666235,1.57061358,0.12085781,2.29931182,0.02956671,0.18091972
-2.17008504,4.07629434,0.00874676,0.10281665,0.25962951,1.58397279,0.12186006,2.30843929,0.03002727,0.18342859
-2.16408204,4.10719567,0.00941449,0.10400021,0.26271493,1.60028794,0.12265036,2.32015103,0.03051937,0.18616747
-2.15807904,4.14263808,0.01009326,0.10521001,0.26587146,1.61936873,0.12320015,2.33383306,0.03103985,0.18906410
-2.15207604,4.18178889,0.01077442,0.10641015,0.26905594,1.64101317,0.12349080,2.34891049,0.03158633,0.19204714
-2.14607304,4.22385326,0.01144943,0.10756857,0.27222891,1.66500116,0.12351383,2.36485368,0.03215706,0.19504706
-2.14007004,4.26806951,0.01211004,0.10865707,0.27535396,1.69108747,0.12327060,2.38118069,0.03275068,0.19799690
-2.13406703,4.31370073,0.01274859,0.10965118,0.27839679,1.71899461,0.12277175,2.39745636,0.03336588,0.20083280
-2.12806403,4.36002402,0.01335821,0.11052980,0.28132414,1.74840653,0.12203621,2.41328882,0.03400118,0.20349442
-2.12206103,4.40631882,0.01393302,0.11127472,0.28410262,1.77896348,0.12109000,2.42832407,0.03465455,0.20592524
-2.11605803,4.45185600,0.01446834,0.11187017,0.28669770,1.81025887,0.11996485,2.44223948,0.03532314,0.20807289
-2.11005503,4.49588906,0.01496077,0.11230223,0.28907286,1.84183859,0.11869671,2.45473705,0.03600308,0.20988939
-2.10405203,4.53764874,0.01540835,0.11255838,0.29118908,1.87320310,0.11732426,2.46553726,0.03668922,0.21133143
-2.09804902,4.57634214,0.01581054,0.11262712,0.29300470,1.90381265,0.11588744,2.47437405,0.03737515,0.21236073
-2.09204602,4.61115689,0.01616820,0.11249772,0.29447575,1.93309565,0.11442617,2.48099165,0.03805312,0.21294442
-2.08604302,4.64127092,0.01648354,0.11216015,0.29555675,1.96046015,0.11297918,2.48514342,0.03871422,0.21305555
-2.08004002,4.66586745,0.01675993,0.11160515,0.29620193,1.98530796,0.11158303,2.48659305,0.03934856,0.21267356
-2.07403702,4.68415490,0.01700174,0.11082454,0.29636687,2.00705122,0.11027146,2.48511795,0.03994562,0.21178495
-2.06803402,4.69539079,0.01721408,0.10981165,0.29601041,2.02513057,0.10907482,2.48051460,0.04049469,0.21038377
-2.06203102,4.69890835,0.01740257,0.10856191,0.29509683,2.03903418,0.10801987,2.47260556,0.04098526,0.20847221
-2.05602801,4.69414447,0.01757303,0.10707352,0.29359802,2.04831701,0.10712972,2.46124742,0.04140766,0.20606107
-2.05002501,4.68066736,0.01773118,0.10534818,0.29149566,2.05261908,0.10642396,2.44633924,0.04175351,0.20317010
-2.04402201,4.65820226,0.01788241,0.10339177,0.28878319,2.05168209,0.10591896,2.42783066,0.04201630,0.19982822
-2.03801901,4.62665364,0.01803152,0.10121508,0.28546743,2.04536351,0.10562827,2.40572910,0.04219185,0.19607343
-2.03201601,4.58612238,0.01818248,0.09883428,0.28156981,2.03364728,0.10556311,2.38010539,0.04227873,0.19195261
-2.02601301,4.53691683,0.01833832,0.09627132,0.27712706,2.01665061,0.10573293,2.35109744,0.04227858,0.18752102
-2.02001001,4.47955692,0.01850098,0.09355416,0.27219134,1.99462649,0.10614593,2.31891141,0.04219627,0.18284148
-2.01400700,4.41477069,0.01867134,0.09071667,0.26682978,1.96796143,0.10680955,2.28382034,0.04204001,0.17798341
-2.00800400,4.34348329,0.01884921,0.08779839,0.26112343,1.93716874,0.10773098,2.24616018,0.04182120,0.17302152
-2.00200100,4.26679864,0.01903345,0.08484409,0.25516561,1.90287720,0.10891748,2.20632322,0.04155426,0.16803440
-1.99599800,4.18597444,0.01922210,0.08190304,0.24905987,1.86581567,0.11037668,2.16474935,0.04125625,0.16310285
-1.98999500,4.10239141,0.01941262,0.07902816,0.24291742,1.82679416,0.11211670,2.12191544,0.04094637,0.15830815
-1.98399200,4.01751809,0.01960211,0.07627501,0.23685435,1.78668197,0.11414616,2.07832336,0.04064540,0.15373023
-1.97798899,3.93287237,0.01978761,0.07370072,0.23098853,1.74638380,0.11647400,2.03448714,0.04037502,0.14944586
-1.97198599,3.84998136,0.01996635,0.07136286,0.22543659,1.70681453,0.11910920,1.99091978,0.04015714,0.14552679
-1.96598299,3.77034097,0.02013605,0.06931827,0.22031073,1.66887387,0.12206027,1.94812035,0.04001313,0.14203807
-1.95997999,3.69537666,0.02029520,0.06762200,0.21571577,1.63342133,0.12533470,1.90656170,0.03996317,0.13903646
-1.95397699,3.62640663,0.02044325,0.06632627,0.21174638,1.60125278,0.12893818,1.86667932,0.04002553,0.13656901
-1.94797399,3.56460866,0.02058085,0.06547963,0.20848462,1.57307908,0.13287379,1.82886156,0.04021600,0.13467189
-1.94197099,3.51099145,0.02070995,0.06512611,0.20599779,1.54950760,0.13714114,1.79344159,0.04054739,0.13336945
-1.93596798,3.46637141,0.02083391,0.06530461,0.20433676,1.53102702,0.14173543,1.76069114,0.04102910,0.13267356
-1.92996498,3.43135521,0.02095750,0.06604844,0.20353472,1.51799608,0.14664662,1.73081616,0.04166684,0.13258328
-1.92396198,3.40632854,0.02108685,0.06738487,0.20360633,1.51063624,0.15185866,1.70395440,0.04246247,0.13308482
-1.91795898,3.39145134,0.02122940,0.06933495,0.20454750,1.50902863,0.15734885,1.68017483,0.04341398,0.13415188
-1.91195598,3.38665903,0.02139364,0.07191329,0.20633547,1.51311514,0.16308749,1.65947891,0.04451550,0.13574624
-1.90595298,3.39167000,0.02158898,0.07512799,0.20892946,1.52270354,0.16903767,1.64180336,0.04575755,0.13781876
-1.89994997,3.40599842,0.02182545,0.07898065,0.21227169,1.53747635,0.17515541,1.62702453,0.04712730,0.14031060
-1.89394697,3.42897218,0.02211340,0.08346632,0.21628878,1.55700295,0.18139011,1.61496398,0.04860889,0.14315478
-1.88794397,3.45975502,0.02246315,0.08857356,0.22089352,1.58075466,0.18768530,1.60539514,0.05018391,0.14627791
-1.88194097,3.49737212,0.02288469,0.09428448,0.22598688,1.60812187,0.19397966,1.59805084,0.05183186,0.14960213
-1.87593797,3.54073818,0.02338726,0.10057482,0.23146027,1.63843288,0.20020836,1.59263146,0.05353060,0.15304711
-1.86993497,3.58868709,0.02397903,0.10741397,0.23719790,1.67097348,0.20630456,1.58881346,0.05525691,0.15653217
-1.86393197,3.64000215,0.02466674,0.11476512,0.24307929,1.70500684,0.21220107,1.58625798,0.05698699,0.15997829
-1.85792896,3.69344589,0.02545532,0.12258534,0.24898172,1.73979281,0.21783209,1.58461940,0.05869690,0.16331003
-1.85192596,3.74778855,0.02634767,0.13082576,0.25478270,1.77460615,0.22313487,1.58355351,0.06036305,0.16645729
-1.84592296,3.80183452,0.02734431,0.13943181,0.26036229,1.80875308,0.22805136,1.58272508,0.06196259,0.16935681
-1.83991996,3.85444584,0.02844320,0.14834352,0.26560529,1.84158580,0.23252960,1.58181469,0.06347378,0.17195334
-1.83391696,3.90456260,0.02963960,0.15749593,0.27040324,1.87251466,0.23652491,1.58052463,0.06487623,0.17420055
-1.82791396,3.95121954,0.03092592,0.16681961,0.27465616,1.90101774,0.24000074,1.57858369,0.06615125,0.17606149
-1.82191096,3.99355913,0.03229178,0.17624125,0.27827416,1.92664802,0.24292928,1.57575096,0.06728193,0.17750876
-1.81590795,4.03084094,0.03372402,0.18568442,0.28117866,1.94903809,0.24529168,1.57181843,0.06825333,0.17852433
-1.80990495,4.06244770,0.03520689,0.19507040,0.28330352,1.96790278,0.24707803,1.56661252,0.06905257,0.17909905
-1.80390195,4.08788860,0.03672228,0.20431914,0.28459587,1.98303994,0.24828703,1.55999474,0.06966882,0.17923190
-1.79789895,4.10680017,0.03825005,0.21335023,0.28501674,1.99432993,0.24892547,1.55186140,0.07009339,0.17892911
-1.79189595,4.11894550,0.03976846,0.22208406,0.28454152,2.00173408,0.24900763,1.54214279,0.07031965,0.17820308
-1.78589295,4.12421243,0.04125467,0.23044291,0.28316024,2.00529273,0.24855453,1.53080183,0.07034304,0.17707137
-1.77988994,4.12261119,0.04268527,0.23835211,0.28087761,2.00512297,0.24759331,1.51783251,0.07016101,0.17555562
-1.77388694,4.11427203,0.04403690,0.24574122,0.27771304,2.00141661,0.24615652,1.50325823,0.06977301,0.17368062
-1.76788394,4.09944311,0.04528688,0.25254514,0.27370032,1.99443829,0.24428174,1.48713030,0.06918044,0.17147352
-1.76188094,4.07848887,0.04641381,0.25870516,0.26888729,1.98452400,0.24201116,1.46952655,0.06838661,0.16896318
-1.75587794,4.05188874,0.04739820,0.26417004,0.26333518,1.97207968,0.23939143,1.45055037,0.06739677,0.16617973
-1.74987494,4.02023596,0.04822305,0.26889685,0.25711786,1.95757985,0.23647367,1.43032997,0.06621806,0.16315436
-1.74387194,3.98423628,0.04887430,0.27285185,0.25032078,1.94156580,0.23331352,1.40901794,0.06485950,0.15991918
-1.73786893,3.94470573,0.04934126,0.27601116,0.24303975,1.92464305,0.22997134,1.38679109,0.06333201,0.15650732
-1.73186593,3.90256705,0.04961693,0.27836129,0.23537944,1.90747758,0.22651231,1.36385021,0.06164834,0.15295309
-1.72586293,3.85884404,0.04969812,0.27989957,0.22745165,1.89079043,0.22300658,1.34041987,0.05982305,0.14929211
-1.71985993,3.81465317,0.04958555,0.28063440,0.21937337,1.87535025,0.21952913,1.31674778,0.05787243,0.14556154
-1.71385693,3.77119195,0.04928370,0.28058520,0.21126466,1.86196355,0.21615951,1.29310379,0.05581439,0.14180018
-1.70785393,3.72972360,0.04880068,0.27978237,0.20324636,1.85146246,0.21298128,1.26977803,0.05366828,0.13804842
-1.70185093,3.69155783,0.04814781,0.27826677,0.19543767,1.84469006,0.21008104,1.24707822,0.05145475,0.13434812
-1.69584792,3.65802764,0.04733925,0.27608921,0.18795378,1.84248319,0.20754725,1.22532601,0.04919542,0.13074221
-1.68984492,3.63046244,0.04639146,0.27330953,0.18090340,1.84565339,0.20546859,1.20485204,0.04691266,0.12727419
-1.68384192,3.61015783,0.04532259,0.26999547,0.17438654,1.85496613,0.20393206,1.18598999,0.04462920,0.12398734
-1.67783892,3.59834294,0.04415192,0.26622139,0.16849233,1.87111910,0.20302078,1.16906947,0.04236778,0.12092387
-1.67183592,3.59614599,0.04289923,0.26206663,0.16329719,1.89472023,0.20281162,1.15440785,0.04015074,0.11812381
-1.66583292,3.60455936,0.04158419,0.25761380,0.15886326,1.92626619,0.20337268,1.14230142,0.03799961,0.11562389
-1.65982991,3.62440533,0.04022579,0.25294684,0.15523717,1.96612234,0.20476080,1.13301589,0.03593467,0.11345635
-1.65382691,3.65630376,0.03884189,0.24814903,0.15244926,2.01450471,0.20701916,1.12677683,0.03397457,0.11164778
-1.64782391,3.70064315,0.03744878,0.24330096,0.15051319,2.07146510,0.21017510,1.12376020,0.03213594,0.11021799
-1.64182091,3.75755622,0.03606088,0.23847848,0.14942597,2.13687975,0.21423826,1.12408352,0.03043301,0.10917911
