energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.10655328,0.11487694,0.03162897,0.00993002,0.07695980,0.00000000,0.00003265,0.02249348,0.03679336,0.00000000
-3.10055028,0.11495472,0.02683174,0.01034901,0.07498988,0.00000000,0.00002480,0.02165076,0.03640620,0.00000000
-3.09454727,0.11769224,0.02288482,0.01098174,0.07478771,0.00000000,0.00001915,0.02134226,0.03692672,0.00000000
-3.08854427,0.12296298,0.01972599,0.01182033,0.07624039,0.00000000,0.00001526,0.02155195,0.03828843,0.00000000
-3.08254127,0.13063672,0.01730081,0.01285554,0.07922881,0.00000000,0.00001280,0.02226580,0.04042496,0.00000000
-3.07653827,0.14058082,0.01556458,0.01407676,0.08362883,0.00000000,0.00001152,0.02347255,0.04327012,0.00000000
-3.07053527,0.15266173,0.01448410,0.01547201,0.08931240,0.00000000,0.00001128,0.02516469,0.04675792,0.00000000
-3.06453227,0.16674687,0.01403915,0.01702799,0.09614855,0.00000000,0.00001198,0.02733927,0.05082283,0.00000000
-3.05852926,0.18270691,0.01422377,0.01873026,0.10400453,0.00000000,0.00001359,0.02999884,0.05540003,0.00000000
-3.05252626,0.20041866,0.01504725,0.02056342,0.11274713,0.00000000,0.00001612,0.03315233,0.06042605,0.00000000
-3.04652326,0.21976864,0.01653478,0.02251149,0.12224431,0.00000000,0.00001964,0.03681593,0.06583962,0.00000000
-3.04052026,0.24065708,0.01872792,0.02455825,0.13236714,0.00000000,0.00002424,0.04101390,0.07158287,0.00000000
-3.03451726,0.26300251,0.02168459,0.02668776,0.14299218,0.00000000,0.00003004,0.04577917,0.07760283,0.00000000
-3.02851426,0.28674643,0.02547874,0.02888490,0.15400408,0.00000000,0.00003722,0.05115381,0.08385314,0.00000000
-3.02251126,0.31185795,0.03019951,0.03113595,0.16529840,0.00000000,0.00004594,0.05718918,0.09029608,0.00000000
-3.01650825,0.33833786,0.03594986,0.03342915,0.17678448,0.00000000,0.00005641,0.06394567,0.09690448,0.00000000
-3.01050525,0.36622186,0.04284458,0.03575521,0.18838819,0.00000000,0.00006884,0.07149193,0.10366375,0.00000000
-3.00450225,0.39558231,0.05100765,0.03810783,0.20005431,0.00000000,0.00008347,0.07990360,0.11057367,0.00000000
-2.99849925,0.42652815,0.06056889,0.04048393,0.21174833,0.00000000,0.00010051,0.08926132,0.11764972,0.00000000
-2.99249625,0.45920264,0.07165985,0.04288389,0.22345749,0.00000000,0.00012018,0.09964808,0.12492406,0.00000000
-2.98649325,0.49377845,0.08440896,0.04531144,0.23519085,0.00000000,0.00014270,0.11114584,0.13244569,0.00000000
-2.98049025,0.53045007,0.09893612,0.04777340,0.24697818,0.00000000,0.00016824,0.12383149,0.14027986,0.00000000
-2.97448724,0.56942348,0.11534656,0.05027918,0.25886772,0.00000000,0.00019694,0.13777219,0.14850666,0.00000000
-2.96848424,0.61090320,0.13372442,0.05284006,0.27092271,0.00000000,0.00022891,0.15302025,0.15721857,0.00000000
-2.96248124,0.65507707,0.15412606,0.05546819,0.28321671,0.00000000,0.00026419,0.16960774,0.16651712,0.00000000
-2.95647824,0.70209949,0.17657340,0.05817551,0.29582800,0.00000000,0.00030276,0.18754098,0.17650865,0.00000000
-2.95047524,0.75207359,0.20104767,0.06097244,0.30883319,0.00000000,0.00034453,0.20679537,0.18729938,0.00000000
-2.94447224,0.80503353,0.22748373,0.06386663,0.32230039,0.00000000,0.00038933,0.22731065,0.19898979,0.00000000
-2.93846923,0.86092779,0.25576554,0.06686161,0.33628229,0.00000000,0.00043690,0.24898706,0.21166878,0.00000000
-2.93246623,0.91960447,0.28572281,0.06995562,0.35080957,0.00000000,0.00048692,0.27168268,0.22540765,0.00000000
-2.92646323,0.98079993,0.31712950,0.07314056,0.36588508,0.00000000,0.00053899,0.29521218,0.24025445,0.00000000
-2.92046023,1.04413150,0.34970418,0.07640125,0.38147911,0.00000000,0.00059264,0.31934737,0.25622878,0.00000000
-2.91445723,1.10909523,0.38311252,0.07971496,0.39752628,0.00000000,0.00064736,0.34381945,0.27331758,0.00000000
-2.90845423,1.17506936,0.41697216,0.08305137,0.41392417,0.00000000,0.00070261,0.36832343,0.29147214,0.00000000
-2.90245123,1.24132374,0.45085973,0.08637287,0.43053402,0.00000000,0.00075785,0.39252429,0.31060650,0.00000000
-2.89644822,1.30703535,0.48432018,0.08963536,0.44718356,0.00000000,0.00081257,0.41606511,0.33059763,0.00000000
-2.89044522,1.37130950,0.51687798,0.09278939,0.46367201,0.00000000,0.00086635,0.43857664,0.35128735,0.00000000
-2.88444222,1.43320625,0.54804998,0.09578167,0.47977699,0.00000000,0.00091885,0.45968822,0.37248618,0.00000000
-2.87843922,1.49177073,0.57735940,0.09855697,0.49526316,0.00000000,0.00096992,0.47903937,0.39397883,0.00000000
-2.87243622,1.54606650,0.60435048,0.10106010,0.50989230,0.00000000,0.00101960,0.49629179,0.41553149,0.00000000
-2.86643322,1.59521009,0.62860313,0.10323816,0.52343413,0.00000000,0.00106820,0.51114102,0.43690034,0.00000000
-2.86043022,1.63840531,0.64974693,0.10504271,0.53567758,0.00000000,0.00111636,0.52332726,0.45784109,0.00000000
-2.85442721,1.67497555,0.66747391,0.10643190,0.54644180,0.00000000,0.00116508,0.53264489,0.47811910,0.00000000
-2.84842421,1.70439242,0.68154944,0.10737235,0.55558635,0.00000000,0.00121579,0.53895009,0.49751956,0.00000000
-2.84242121,1.72629926,0.69182076,0.10784079,0.56302011,0.00000000,0.00127038,0.54216620,0.51585719,0.00000000
-2.83641821,1.74052823,0.69822266,0.10782529,0.56870832,0.00000000,0.00133132,0.54228655,0.53298503,0.00000000
-2.83041521,1.74711010,0.70078011,0.10732599,0.57267742,0.00000000,0.00140160,0.53937453,0.54880173,0.00000000
-2.82441221,1.74627603,0.69960759,0.10635545,0.57501740,0.00000000,0.00148486,0.53356103,0.56325696,0.00000000
-2.81840920,1.73845131,0.69490525,0.10493838,0.57588151,0.00000000,0.00158536,0.52503916,0.57635465,0.00000000
-2.81240620,1.72424125,0.68695198,0.10311098,0.57548326,0.00000000,0.00170805,0.51405670,0.58815369,0.00000000
-2.80640320,1.70440986,0.67609578,0.10091977,0.57409093,0.00000000,0.00185854,0.50090658,0.59876611,0.00000000
-2.80040020,1.67985236,0.66274183,0.09842004,0.57201970,0.00000000,0.00204309,0.48591587,0.60835277,0.00000000
-2.79439720,1.65156284,0.64733879,0.09567400,0.56962183,0.00000000,0.00226862,0.46943384,0.61711661,0.00000000
-2.78839420,1.62059852,0.63036407,0.09274870,0.56727532,0.00000000,0.00254262,0.45181970,0.62529387,0.00000000
-2.78239120,1.58804241,0.61230850,0.08971379,0.56537141,0.00000000,0.00287309,0.43343047,0.63314362,0.00000000
-2.77638819,1.55496590,0.59366126,0.08663932,0.56430168,0.00000000,0.00326844,0.41460976,0.64093607,0.00000000
-2.77038519,1.52239299,0.57489545,0.08359352,0.56444495,0.00000000,0.00373734,0.39567771,0.64894030,0.00000000
-2.76438219,1.49126759,0.55645502,0.08064084,0.56615472,0.00000000,0.00428850,0.37692258,0.65741188,0.00000000
-2.75837919,1.46242512,0.53874331,0.07784007,0.56974744,0.00000000,0.00493055,0.35859429,0.66658092,0.00000000
-2.75237619,1.43656944,0.52211369,0.07524290,0.57549207,0.00000000,0.00567167,0.34090005,0.67664126,0.00000000
-2.74637319,1.41425563,0.50686229,0.07289266,0.58360104,0.00000000,0.00651938,0.32400211,0.68774097,0.00000000
-2.74037019,1.39587913,0.49322315,0.07082350,0.59422309,0.00000000,0.00748018,0.30801760,0.69997486,0.00000000
-2.73436718,1.38167102,0.48136553,0.06905984,0.60743778,0.00000000,0.00855919,0.29302032,0.71337897,0.00000000
-2.72836418,1.37169939,0.47139340,0.06761622,0.62325208,0.00000000,0.00975981,0.27904408,0.72792739,0.00000000
-2.72236118,1.36587617,0.46334688,0.06649742,0.64159862,0.00000000,0.01108331,0.26608750,0.74353142,0.00000000
-2.71635818,1.36396871,0.45720541,0.06569888,0.66233598,0.00000000,0.01252853,0.25411973,0.76004091,0.00000000
-2.71035518,1.36561534,0.45289226,0.06520732,0.68525058,0.00000000,0.01409150,0.24308684,0.77724790,0.00000000
-2.70435218,1.37034401,0.45028029,0.06500166,0.71006021,0.00000000,0.01576518,0.23291847,0.79489201,0.00000000
-2.69834917,1.37759313,0.44919855,0.06505397,0.73641920,0.00000000,0.01753928,0.22353441,0.81266761,0.00000000
-2.69234617,1.38673368,0.44943946,0.06533067,0.76392491,0.00000000,0.01940010,0.21485081,0.83023232,0.00000000
-2.68634317,1.39709198,0.45076644,0.06579369,0.79212565,0.00000000,0.02133057,0.20678590,0.84721662,0.00000000
-2.68034017,1.40797230,0.45292183,0.06640182,0.82052980,0.00000000,0.02331030,0.19926481,0.86323416,0.00000000
-2.67433717,1.41867882,0.45563471,0.06711195,0.84861610,0.00000000,0.02531591,0.19222362,0.87789259,0.00000000
-2.66833417,1.42853656,0.45862886,0.06788041,0.87584499,0.00000000,0.02732134,0.18561241,0.89080454,0.00000000
-2.66233117,1.43691074,0.46163047,0.06866424,0.90167086,0.00000000,0.02929842,0.17939740,0.90159855,0.00000000
-2.65632816,1.44322461,0.46437560,0.06942242,0.92555497,0.00000000,0.03121748,0.17356214,0.90992969,0.00000000
-2.65032516,1.44697518,0.46661735,0.07011707,0.94697887,0.00000000,0.03304811,0.16810787,0.91548958,0.00000000
-2.64432216,1.44774698,0.46813252,0.07071450,0.96545803,0.00000000,0.03476002,0.16305314,0.91801569,0.00000000
-2.63831916,1.44522344,0.46872774,0.07118623,0.98055515,0.00000000,0.03632391,0.15843275,0.91729968,0.00000000
-2.63231616,1.43919586,0.46824493,0.07150982,0.99189306,0.00000000,0.03771235,0.15429610,0.91319445,0.00000000
-2.62631316,1.42956976,0.46656586,0.07166958,0.99916637,0.00000000,0.03890075,0.15070518,0.90561997,0.00000000
-2.62031016,1.41636839,0.46361576,0.07165708,1.00215176,0.00000000,0.03986810,0.14773207,0.89456737,0.00000000
-2.61430715,1.39973324,0.45936581,0.07147148,1.00071618,0.00000000,0.04059775,0.14545629,0.88010142,0.00000000
-2.60830415,1.37992147,0.45383435,0.07111961,0.99482271,0.00000000,0.04107797,0.14396185,0.86236107,0.00000000
-2.60230115,1.35730008,0.44708671,0.07061585,0.98453361,0.00000000,0.04130241,0.14333422,0.84155803,0.00000000
-2.59629815,1.33233687,0.43923364,0.06998179,0.97001041,0.00000000,0.04127032,0.14365714,0.81797340,0.00000000
-2.59029515,1.30558832,0.43042834,0.06924554,0.95151083,0.00000000,0.04098657,0.14500954,0.79195219,0.00000000
-2.58429215,1.27768443,0.42086196,0.06844099,0.92938256,0.00000000,0.04046151,0.14746235,0.76389613,0.00000000
-2.57828914,1.24931112,0.41075794,0.06760669,0.90405409,0.00000000,0.03971060,0.15107547,0.73425457,0.00000000
-2.57228614,1.22119037,0.40036515,0.06678463,0.87602286,0.00000000,0.03875383,0.15589494,0.70351404,0.00000000
-2.56628314,1.19405895,0.38995006,0.06601893,0.84584115,0.00000000,0.03761503,0.16195030,0.67218654,0.00000000
-2.56028014,1.16864615,0.37978833,0.06535430,0.81410037,0.00000000,0.03632104,0.16925221,0.64079710,0.00000000
-2.55427714,1.14565151,0.37015597,0.06483458,0.78141421,0.00000000,0.03490081,0.17779062,0.60987086,0.00000000
-2.54827414,1.12572313,0.36132043,0.06450120,0.74840153,0.00000000,0.03338439,0.18753321,0.57992021,0.00000000
-2.54227114,1.10943745,0.35353193,0.06439175,0.71566948,0.00000000,0.03180203,0.19842456,0.55143227,0.00000000
-2.53626813,1.09728125,0.34701544,0.06453863,0.68379775,0.00000000,0.03018320,0.21038578,0.52485735,0.00000000
-2.53026513,1.08963637,0.34196336,0.06496784,0.65332425,0.00000000,0.02855580,0.22331488,0.50059845,0.00000000
-2.52426213,1.08676789,0.33852941,0.06569804,0.62473302,0.00000000,0.02694539,0.23708780,0.47900236,0.00000000
-2.51825913,1.08881608,0.33682377,0.06673977,0.59844444,0.00000000,0.02537458,0.25156011,0.46035246,0.00000000
-2.51225613,1.09579235,0.33690962,0.06809497,0.57480827,0.00000000,0.02386264,0.26656941,0.44486346,0.00000000
-2.50625313,1.10757936,0.33880134,0.06975674,0.55409937,0.00000000,0.02242511,0.28193833,0.43267814,0.00000000
-2.50025013,1.12393522,0.34246417,0.07170946,0.53651610,0.00000000,0.02107377,0.29747815,0.42386612,0.00000000
-2.49424712,1.14450153,0.34781557,0.07392909,0.52218140,0.00000000,0.01981656,0.31299283,0.41842460,0.00000000
-2.48824412,1.16881502,0.35472797,0.07638384,0.51114603,0.00000000,0.01865780,0.32828342,0.41628098,0.00000000
-2.48224112,1.19632220,0.36303300,0.07903503,0.50339372,0.00000000,0.01759845,0.34315276,0.41729719,0.00000000
-2.47623812,1.22639664,0.37252695,0.08183822,0.49884787,0.00000000,0.01663645,0.35741024,0.42127549,0.00000000
-2.47023512,1.25835808,0.38297727,0.08474449,0.49737926,0.00000000,0.01576721,0.37087648,0.42796553,0.00000000
-2.46423212,1.29149287,0.39412994,0.08770193,0.49881437,0.00000000,0.01498405,0.38338789,0.43707246,0.00000000
-2.45822911,1.32507505,0.40571730,0.09065715,0.50294401,0.00000000,0.01427876,0.39480083,0.44826573,0.00000000
-2.45222611,1.35838718,0.41746639,0.09355694,0.50953164,0.00000000,0.01364209,0.40499528,0.46118841,0.00000000
-2.44622311,1.39074056,0.42910713,0.09634986,0.51832146,0.00000000,0.01306426,0.41387789,0.47546670,0.00000000
-2.44022011,1.42149390,0.44038035,0.09898783,0.52904559,0.00000000,0.01253542,0.42138429,0.49071943,0.00000000
-2.43421711,1.45007007,0.45104530,0.10142749,0.54143067,0.00000000,0.01204609,0.42748054,0.50656729,0.00000000
-2.42821411,1.47597029,0.46088628,0.10363157,0.55520330,0.00000000,0.01158749,0.43216359,0.52264153,0.00000000
-2.42221111,1.49878535,0.46971837,0.10556987,0.57009472,0.00000000,0.01115190,0.43546087,0.53859211,0.00000000
-2.41620810,1.51820357,0.47739181,0.10722007,0.58584447,0.00000000,0.01073286,0.43742878,0.55409490,0.00000000
-2.41020510,1.53401519,0.48379505,0.10856825,0.60220322,0.00000000,0.01032533,0.43815024,0.56885791,0.00000000
-2.40420210,1.54611325,0.48885642,0.10960899,0.61893485,0.00000000,0.00992591,0.43773137,0.58262655,0.00000000
-2.39819910,1.55449088,0.49254410,0.11034530,0.63581789,0.00000000,0.00953278,0.43629729,0.59518759,0.00000000
-2.39219610,1.55923527,0.49486487,0.11078806,0.65264640,0.00000000,0.00914579,0.43398731,0.60637204,0.00000000
-2.38619310,1.56051869,0.49586131,0.11095531,0.66923056,0.00000000,0.00876642,0.43094964,0.61605670,0.00000000
-2.38019010,1.55858698,0.49560802,0.11087113,0.68539678,0.00000000,0.00839767,0.42733587,0.62416466,0.00000000
-2.37418709,1.55374611,0.49420678,0.11056444,0.70098781,0.00000000,0.00804396,0.42329547,0.63066456,0.00000000
-2.36818409,1.54634755,0.49178114,0.11006759,0.71586256,0.00000000,0.00771102,0.41897049,0.63556884,0.00000000
-2.36218109,1.53677310,0.48847072,0.10941483,0.72989594,0.00000000,0.00740567,0.41449095,0.63893105,0.00000000
-2.35617809,1.52541998,0.48442550,0.10864084,0.74297861,0.00000000,0.00713565,0.40997085,0.64084230,0.00000000
-2.35017509,1.51268688,0.47980046,0.10777934,0.75501682,0.00000000,0.00690939,0.40550538,0.64142705,0.00000000
-2.34417209,1.49896162,0.47475093,0.10686176,0.76593213,0.00000000,0.00673581,0.40116923,0.64083833,0.00000000
-2.33816908,1.48461101,0.46942878,0.10591624,0.77566124,0.00000000,0.00662400,0.39701626,0.63925256,0.00000000
-2.33216608,1.46997326,0.46397979,0.10496676,0.78415583,0.00000000,0.00658303,0.39308063,0.63686411,0.00000000
-2.32616308,1.45535321,0.45854221,0.10403269,0.79138235,0.00000000,0.00662160,0.38937921,0.63387971,0.00000000
-2.32016008,1.44102053,0.45324655,0.10312857,0.79732193,0.00000000,0.00674779,0.38591535,0.63051287,0.00000000
-2.31415708,1.42721064,0.44821669,0.10226427,0.80197024,0.00000000,0.00696874,0.38268368,0.62697849,0.00000000
-2.30815408,1.41412819,0.44357195,0.10144533,0.80533739,0.00000000,0.00729039,0.37967587,0.62348761,0.00000000
-2.30215108,1.40195270,0.43943010,0.10067376,0.80744780,0.00000000,0.00771710,0.37688679,0.62024254,0.00000000
-2.29614807,1.39084565,0.43591097,0.09994882,0.80834020,0.00000000,0.00825148,0.37432100,0.61743246,0.00000000
-2.29014507,1.38095870,0.43314036,0.09926811,0.80806747,0.00000000,0.00889405,0.37199899,0.61522943,0.00000000
-2.28414207,1.37244203,0.43125382,0.09862868,0.80669662,0.00000000,0.00964303,0.36996282,0.61378511,0.00000000
-2.27813907,1.36545248,0.43040013,0.09802812,0.80430867,0.00000000,0.01049419,0.36828093,0.61322802,0.00000000
-2.27213607,1.36016061,0.43074399,0.09746561,0.80099846,0.00000000,0.01144069,0.36705156,0.61366155,0.00000000
-2.26613307,1.35675639,0.43246766,0.09694283,0.79687448,0.00000000,0.01247308,0.36640470,0.61516266,0.00000000
-2.26013007,1.35545284,0.43577131,0.09646465,0.79205845,0.00000000,0.01357926,0.36650229,0.61778141,0.00000000
-2.25412706,1.35648753,0.44087191,0.09603965,0.78668485,0.00000000,0.01474466,0.36753647,0.62154114,0.00000000
-2.24812406,1.36012171,0.44800046,0.09568026,0.78090029,0.00000000,0.01595240,0.36972602,0.62643951,0.00000000
-2.24212106,1.36663703,0.45739762,0.09540277,0.77486255,0.00000000,0.01718366,0.37331089,0.63245013,0.00000000
-2.23611806,1.37632998,0.46930768,0.09522690,0.76873953,0.00000000,0.01841802,0.37854505,0.63952492,0.00000000
-2.23011506,1.38950434,0.48397112,0.09517527,0.76270789,0.00000000,0.01963400,0.38568790,0.64759698,0.00000000
-2.22411206,1.40646191,0.50161588,0.09527251,0.75695145,0.00000000,0.02080961,0.39499453,0.65658400,0.00000000
-2.21810905,1.42749207,0.52244768,0.09554431,0.75165943,0.00000000,0.02192297,0.40670523,0.66639193,0.00000000
-2.21210605,1.45286053,0.54663970,0.09601625,0.74702444,0.00000000,0.02295297,0.42103470,0.67691895,0.00000000
-2.20610305,1.48279788,0.57432210,0.09671263,0.74324039,0.00000000,0.02387995,0.43816132,0.68805950,0.00000000
-2.20010005,1.51748848,0.60557185,0.09765527,0.74050023,0.00000000,0.02468637,0.45821710,0.69970835,0.00000000
-2.19409705,1.55706015,0.64040317,0.09886239,0.73899376,0.00000000,0.02535739,0.48127863,0.71176445,0.00000000
-2.18809405,1.60157524,0.67875940,0.10034759,0.73890541,0.00000000,0.02588143,0.50735955,0.72413463,0.00000000
-2.18209105,1.65102336,0.72050642,0.10211902,0.74041211,0.00000000,0.02625061,0.53640483,0.73673694,0.00000000
-2.17608804,1.70531628,0.76542829,0.10417879,0.74368135,0.00000000,0.02646112,0.56828722,0.74950361,0.00000000
-2.17008504,1.76428518,0.81322541,0.10652256,0.74886944,0.00000000,0.02651337,0.60280613,0.76238360,0.00000000
-2.16408204,1.82768035,0.86351544,0.10913946,0.75611991,0.00000000,0.02641205,0.63968888,0.77534473,0.00000000
-2.15807904,1.89517357,0.91583721,0.11201224,0.76556231,0.00000000,0.02616612,0.67859459,0.78837533,0.00000000
-2.15207604,1.96636285,0.96965763,0.11511772,0.77731107,0.00000000,0.02578848,0.71912044,0.80148545,0.00000000
-2.14607304,2.04077960,1.02438154,0.11842740,0.79146467,0.00000000,0.02529574,0.76081010,0.81470752,0.00000000
-2.14007004,2.11789770,1.07936421,0.12190835,0.80810494,0.00000000,0.02470766,0.80316413,0.82809664,0.00000000
-2.13406703,2.19714426,1.13392619,0.12552418,0.82729641,0.00000000,0.02404668,0.84565189,0.84173020,0.00000000
-2.12806403,2.27791144,1.18736988,0.12923618,0.84908575,0.00000000,0.02333725,0.88772443,0.85570696,0.00000000
-2.12206103,2.35956882,1.23899729,0.13300441,0.87350099,0.00000000,0.02260523,0.92882802,0.87014544,0.00000000
-2.11605803,2.44147576,1.28812823,0.13678884,0.90055065,0.00000000,0.02187721,0.96841757,0.88518152,0.00000000
-2.11005503,2.52299312,1.33411817,0.14055040,0.93022256,0.00000000,0.02117985,1.00596959,0.90096516,0.00000000
-2.10405203,2.60349376,1.37637500,0.14425181,0.96248224,0.00000000,0.02053927,1.04099409,0.91765615,0.00000000
-2.09804902,2.68237133,1.41437396,0.14785836,0.99727091,0.00000000,0.01998047,1.07304495,0.93541879,0.00000000
-2.09204602,2.75904697,1.44767009,0.15133835,1.03450299,0.00000000,0.01952682,1.10172853,0.95441547,0.00000000
-2.08604302,2.83297365,1.47590762,0.15466341,1.07406312,0.00000000,0.01919961,1.12671012,0.97479921,0.00000000
-2.08004002,2.90363799,1.49882599,0.15780851,1.11580278,0.00000000,0.01901767,1.14771820,0.99670520,0.00000000
-2.07403702,2.97055968,1.51626225,0.16075176,1.15953653,0.00000000,0.01899702,1.16454644,1.02024156,0.00000000
-2.06803402,3.03328872,1.52814983,0.16347403,1.20503813,0.00000000,0.01915065,1.17705350,1.04547957,0.00000000
-2.06203102,3.09140086,1.53451387,0.16595843,1.25203674,0.00000000,0.01948823,1.18516092,1.07244376,0.00000000
-2.05602801,3.14449176,1.53546349,0.16818961,1.30021334,0.00000000,0.02001602,1.18884938,1.10110229,0.00000000
-2.05002501,3.19217063,1.53118152,0.17015311,1.34919792,0.00000000,0.02073664,1.18815360,1.13135812,0.00000000
-2.04402201,3.23405395,1.52191223,0.17183468,1.39856752,0.00000000,0.02164903,1.18315642,1.16304161,0.00000000
-2.03801901,3.26976010,1.50794802,0.17321965,1.44784570,0.00000000,0.02274829,1.17398237,1.19590499,0.00000000
-2.03201601,3.29890558,1.48961557,0.17429246,1.49650369,0.00000000,0.02402570,1.16079118,1.22961935,0.00000000
-2.02601301,3.32110347,1.46726230,0.17503641,1.54396349,0.00000000,0.02546865,1.14377161,1.26377460,0.00000000
-2.02001001,3.33596467,1.44124393,0.17543357,1.58960334,0.00000000,0.02706069,1.12313580,1.29788267,0.00000000
-2.01400700,3.34310210,1.41191348,0.17546492,1.63276550,0.00000000,0.02878164,1.09911447,1.33138440,0.00000000
-2.00800400,3.34213823,1.37961239,0.17511080,1.67276668,0.00000000,0.03060777,1.07195301,1.36365998,0.00000000
-2.00200100,3.33271553,1.34466392,0.17435154,1.70891087,0.00000000,0.03251201,1.04190853,1.39404285,0.00000000
-1.99599800,3.31450983,1.30736900,0.17316826,1.74050432,0.00000000,0.03446443,1.00924781,1.42183693,0.00000000
-1.98999500,3.28724582,1.26800450,0.17154393,1.76687261,0.00000000,0.03643264,0.97424601,1.44633641,0.00000000
-1.98399200,3.25071401,1.22682373,0.16946442,1.78737895,0.00000000,0.03838243,0.93718598,1.46684758,0.00000000
-1.97798899,3.20478841,1.18405885,0.16691968,1.80144337,0.00000000,0.04027853,0.89835798,1.48271183,0.00000000
-1.97198599,3.14944377,1.13992480,0.16390482,1.80856190,0.00000000,0.04208537,0.85805943,1.49332890,0.00000000
-1.96598299,3.08477152,1.09462431,0.16042116,1.80832505,0.00000000,0.04376809,0.81659473,1.49817931,0.00000000
-1.95997999,3.01099336,1.04835330,0.15647711,1.80043473,0.00000000,0.04529342,0.77427464,1.49684503,0.00000000
-1.95397699,2.92847157,1.00130652,0.15208880,1.78471867,0.00000000,0.04663072,0.73141534,1.48902748,0.00000000
-1.94797399,2.83771535,0.95368259,0.14728050,1.76114177,0.00000000,0.04775298,0.68833684,1.47456179,0.00000000
-1.94197099,2.73938251,0.90568827,0.14208474,1.72981359,0.00000000,0.04863771,0.64536089,1.45342693,0.00000000
-1.93596798,2.63427619,0.85754166,0.13654210,1.69099146,0.00000000,0.04926774,0.60280818,1.42575085,0.00000000
-1.92996498,2.52333647,0.80947395,0.13070079,1.64507903,0.00000000,0.04963192,0.56099515,1.39181060,0.00000000
-1.92396198,2.40762692,0.76172980,0.12461578,1.59261987,0.00000000,0.04972560,0.52023031,1.35202720,0.00000000
-1.91795898,2.28831654,0.71456620,0.11834782,1.53428652,0.00000000,0.04955086,0.48081030,1.30695554,0.00000000
-1.91195598,2.16665757,0.66824995,0.11196221,1.47086507,0.00000000,0.04911657,0.44301588,1.25726963,0.00000000
-1.90595298,2.04396001,0.62305401,0.10552727,1.40323594,0.00000000,0.04843815,0.40710795,1.20374388,0.00000000
-1.89994997,1.92156362,0.57925273,0.09911288,1.33235149,0.00000000,0.04753710,0.37332387,1.14723112,0.00000000
-1.89394697,1.80080862,0.53711650,0.09278885,1.25921133,0.00000000,0.04644031,0.34187409,1.08863838,0.00000000
-1.88794397,1.68300594,0.49690588,0.08662328,1.18483633,0.00000000,0.04517916,0.31293928,1.02890130,0.00000000
-1.88194097,1.56940821,0.45886570,0.08068105,1.11024227,0.00000000,0.04378841,0.28666814,0.96895835,0.00000000
-1.87593797,1.46118243,0.42321931,0.07502235,1.03641416,0.00000000,0.04230503,0.26317571,0.90972566,0.00000000
-1.86993497,1.35938523,0.39016319,0.06970143,0.96428224,0.00000000,0.04076690,0.24254240,0.85207362,0.00000000
-1.86393197,1.26494159,0.35986240,0.06476547,0.89470043,0.00000000,0.03921152,0.22481366,0.79680593,0.00000000
-1.85792896,1.17862749,0.33244672,0.06025372,0.82842801,0.00000000,0.03767477,0.21000023,0.74464180,0.00000000
-1.85192596,1.10105708,0.30800779,0.05619688,0.76611514,0.00000000,0.03618970,0.19807887,0.69620187,0.00000000
-1.84592296,1.03267453,0.28659740,0.05261667,0.70829242,0.00000000,0.03478551,0.18899364,0.65199815,0.00000000
-1.83991996,0.97375069,0.26822673,0.04952575,0.65536493,0.00000000,0.03348671,0.18265747,0.61242808,0.00000000
-1.83391696,0.92438444,0.25286672,0.04692776,0.60761053,0.00000000,0.03231244,0.17895418,0.57777275,0.00000000
-1.82791396,0.88450849,0.24044941,0.04481765,0.56518230,0.00000000,0.03127605,0.17774061,0.54819895,0.00000000
-1.82191096,0.85389918,0.23087023,0.04318220,0.52811485,0.00000000,0.03038491,0.17884909,0.52376479,0.00000000
-1.81590795,0.83218983,0.22399105,0.04200074,0.49633390,0.00000000,0.02964048,0.18209003,0.50442834,0.00000000
-1.80990495,0.81888703,0.21964390,0.04124593,0.46966858,0.00000000,0.02903855,0.18725466,0.49005867,0.00000000
-1.80390195,0.81338914,0.21763523,0.04088479,0.44786588,0.00000000,0.02856973,0.19411805,0.48044870,0.00000000
-1.79789895,0.81500646,0.21775053,0.04087969,0.43060647,0.00000000,0.02822009,0.20244215,0.47532916,0.00000000
-1.79189595,0.82298228,0.21975926,0.04118948,0.41752121,0.00000000,0.02797197,0.21197916,0.47438295,0.00000000
-1.78589295,0.83651420,0.22341976,0.04177060,0.40820778,0.00000000,0.02780480,0.22247499,0.47725923,0.00000000
-1.77988994,0.85477511,0.22848431,0.04257825,0.40224668,0.00000000,0.02769612,0.23367305,0.48358679,0.00000000
-1.77388694,0.87693329,0.23470393,0.04356745,0.39921627,0.00000000,0.02762247,0.24531812,0.49298605,0.00000000
-1.76788394,0.90217113,0.24183309,0.04469414,0.39870618,0.00000000,0.02756036,0.25716057,0.50507941,0.00000000
-1.76188094,0.92970219,0.24963406,0.04591614,0.40032902,0.00000000,0.02748712,0.26896061,0.51949965,0.00000000
-1.75587794,0.95878614,0.25788094,0.04719414,0.40372993,0.00000000,0.02738172,0.28049271,0.53589618,0.00000000
-1.74987494,0.98874163,0.26636332,0.04849246,0.40859404,0.00000000,0.02722542,0.29155004,0.55393930,0.00000000
-1.74387194,1.01895665,0.27488944,0.04977977,0.41465172,0.00000000,0.02700231,0.30194877,0.57332233,0.00000000
