energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,2.86492121,0.92944974,0.00086474,1.98815416,1.06616906,0.04715781,1.08542682
-4.29514757,2.80736139,0.92939822,0.00079567,2.01095756,1.03587396,0.04542521,1.05638279
-4.28914457,2.75160774,0.92483145,0.00073208,2.03471519,1.00516888,0.04382436,1.03250022
-4.28314157,2.69756626,0.91582496,0.00067407,2.05902310,0.97419257,0.04236057,1.01363706
-4.27713857,2.64524341,0.90254506,0.00062173,2.08349702,0.94315305,0.04103890,0.99961080
-4.27113557,2.59474143,0.88524726,0.00057519,2.10778176,0.91232038,0.03986340,0.99019726
-4.26513257,2.54625000,0.86427226,0.00053457,2.13155960,0.88201773,0.03883645,0.98512983
-4.25912956,2.50003508,0.84003945,0.00049998,2.15455760,0.85261140,0.03795821,0.98409941
-4.25312656,2.45642559,0.81303817,0.00047157,2.17655351,0.82450008,0.03722614,0.98675549
-4.24712356,2.41579863,0.78381698,0.00044945,2.19738027,0.79810373,0.03663472,0.99270858
-4.24112056,2.37856402,0.75297129,0.00043371,2.21692874,0.77385246,0.03617530,1.00153405
-4.23511756,2.34514864,0.72112957,0.00042445,2.23514880,0.75217567,0.03583610,1.01277745
-4.22911456,2.31598110,0.68893879,0.00042174,2.25204835,0.73349178,0.03560241,1.02596113
-4.22311156,2.29147714,0.65704932,0.00042561,2.26769044,0.71819855,0.03545687,1.04059211
-4.21710855,2.27202582,0.62609984,0.00043608,2.28218823,0.70666423,0.03537998,1.05617071
-4.21110555,2.25797678,0.59670258,0.00045311,2.29569789,0.69921952,0.03535059,1.07219977
-4.20510255,2.24962850,0.56942940,0.00047663,2.30840955,0.69615034,0.03534660,1.08819389
-4.19909955,2.24721745,0.54479892,0.00050651,2.32053632,0.69769138,0.03534561,1.10368840
-4.19309655,2.25090817,0.52326507,0.00054258,2.33230169,0.70402026,0.03532562,1.11824765
-4.18709355,2.26078401,0.50520731,0.00058458,2.34392559,0.71525246,0.03526574,1.13147215
-4.18109055,2.27683865,0.49092264,0.00063219,2.35560964,0.73143667,0.03514681,1.14300433
-4.17508754,2.29896832,0.48061966,0.00068500,2.36752190,0.75255085,0.03495198,1.15253279
-4.16908454,2.32696482,0.47441466,0.00074252,2.37978192,0.77849883,0.03466717,1.15979469
-4.16308154,2.36050973,0.47232985,0.00080414,2.39244668,0.80910759,0.03428143,1.16457653
-4.15707854,2.39916997,0.47429372,0.00086920,2.40549808,0.84412545,0.03378719,1.16671322
-4.15107554,2.44239535,0.48014367,0.00093690,2.41883289,0.88322131,0.03318035,1.16608576
-4.14507254,2.48951850,0.48963054,0.00100638,2.43225573,0.92598516,0.03246023,1.16261778
-4.13906953,2.53975791,0.50242532,0.00107669,2.44547576,0.97193027,0.03162948,1.15627126
-4.13306653,2.59222455,0.51812770,0.00114680,2.45810767,1.02049718,0.03069375,1.14704194
-4.12706353,2.64593264,0.53627638,0.00121567,2.46967741,1.07105981,0.02966141,1.13495469
-4.12106053,2.69981491,0.55636100,0.00128220,2.47963268,1.12293399,0.02854311,1.12005935
-4.11505753,2.75274260,0.57783540,0.00134532,2.48735836,1.17538836,0.02735129,1.10242733
-4.10905453,2.80355010,0.60013190,0.00140400,2.49219641,1.22765781,0.02609975,1.08214923
-4.10305153,2.85106411,0.62267647,0.00145727,2.49346986,1.27895933,0.02480318,1.05933366
-4.09704852,2.89413652,0.64490421,0.00150430,2.49050999,1.32851004,0.02347666,1.03410734
-4.09104552,2.93168043,0.66627491,0.00154440,2.48268569,1.37554702,0.02213530,1.00661633
-4.08504252,2.96270807,0.68628817,0.00157704,2.46943395,1.41934859,0.02079389,0.97702835
-4.07903952,2.98636934,0.70449783,0.00160196,2.45028993,1.45925621,0.01946665,0.94553583
-4.07303652,3.00198957,0.72052505,0.00161911,2.42491551,1.49469660,0.01816697,0.91235933
-4.06703352,3.00910490,0.73406979,0.00162872,2.39312473,1.52520298,0.01690738,0.87775104
-4.06103052,3.00749371,0.74492032,0.00163132,2.35490505,1.55043483,0.01569940,0.84199781
-4.05502751,2.99720258,0.75296031,0.00162770,2.31043316,1.57019534,0.01455366,0.80542346
-4.04902451,2.97856535,0.75817332,0.00161899,2.26008457,1.58444553,0.01347989,0.76838984
-4.04302151,2.95221409,0.76064441,0.00160654,2.20443625,1.59331450,0.01248706,0.73129649
-4.03701851,2.91908095,0.76055877,0.00159200,2.14426200,1.59710499,0.01158351,0.69457861
-4.03101551,2.88039027,0.75819731,0.00157723,2.08052054,1.59629375,0.01077709,0.65870315
-4.02501251,2.83764046,0.75392917,0.00156426,2.01433640,1.59152629,0.01007527,0.62416316
-4.01900950,2.79257569,0.74820142,0.00155528,1.94697433,1.58360574,0.00948532,0.59147031
-4.01300650,2.74714768,0.74152599,0.00155255,1.87980780,1.57347580,0.00901428,0.56114574
-4.00700350,2.70346811,0.73446417,0.00155834,1.81428268,1.56219790,0.00866910,0.53370958
-4.00100050,2.66375287,0.72760919,0.00157488,1.75187712,1.55092298,0.00845657,0.50966929
-3.99499750,2.63025924,0.72156714,0.00160431,1.69405894,1.54085841,0.00838324,0.48950720
-3.98899450,2.60521772,0.71693686,0.00164855,1.64224178,1.53323101,0.00845530,0.47366756
-3.98299150,2.59076044,0.71428947,0.00170930,1.59774148,1.52924701,0.00867839,0.46254362
-3.97698849,2.58884819,0.71414800,0.00178791,1.56173386,1.53005039,0.00905732,0.45646488
-3.97098549,2.60119851,0.71696798,0.00188540,1.53521537,1.53668080,0.00959584,0.45568508
-3.96498249,2.62921735,0.72311957,0.00200234,1.51896787,1.55003276,0.01029624,0.46037129
-3.95897949,2.67393670,0.73287200,0.00213883,1.51352861,1.57081759,0.01115906,0.47059440
-3.95297649,2.73596099,0.74638093,0.00229447,1.51916658,1.59952978,0.01218269,0.48632145
-3.94697349,2.81542454,0.76367931,0.00246835,1.53586615,1.63641929,0.01336310,0.50741014
-3.94097049,2.91196241,0.78467232,0.00265904,1.56331877,1.68147132,0.01469346,0.53360580
-3.93496748,3.02469650,0.80913673,0.00286460,1.60092325,1.73439466,0.01616399,0.56454120
-3.92896448,3.15223846,0.83672484,0.00308260,1.64779501,1.79461960,0.01776173,0.59973942
-3.92296148,3.29271026,0.86697321,0.00331021,1.70278441,1.86130613,0.01947052,0.63861984
-3.91695848,3.44378272,0.89931592,0.00354420,1.76450376,1.93336234,0.02127102,0.68050756
-3.91095548,3.60273151,0.93310198,0.00378106,1.83136275,2.00947312,0.02314091,0.72464593
-3.90495248,3.76650934,0.96761652,0.00401711,1.90161107,2.08813808,0.02505520,0.77021238
-3.89894947,3.93183237,1.00210475,0.00424855,1.97338733,2.16771772,0.02698664,0.81633687
-3.89294647,4.09527778,1.03579805,0.00447161,2.04477259,2.24648617,0.02890632,0.86212284
-3.88694347,4.25338929,1.06794083,0.00468266,2.11384666,2.32268834,0.03078432,0.90666988
-3.88094047,4.40278638,1.09781736,0.00487830,2.17874540,2.39459936,0.03259048,0.94909744
-3.87493747,4.54027278,1.12477700,0.00505551,2.23771660,2.46058364,0.03429520,0.98856870
-3.86893447,4.66293971,1.14825706,0.00521168,2.28917245,2.51915102,0.03587033,1.02431380
-3.86293147,4.76825929,1.16780191,0.00534478,2.33173651,2.56900747,0.03728997,1.05565135
-3.85692846,4.85416395,1.18307760,0.00545334,2.36428310,2.60909810,0.03853127,1.08200735
-3.85092546,4.91910804,1.19388126,0.00553652,2.38596755,2.63864035,0.03957515,1.10293067
-3.84492246,4.96210907,1.20014471,0.00559416,2.39624614,2.65714600,0.04040683,1.11810438
-3.83891946,4.98276635,1.20193232,0.00562670,2.39488476,2.66443090,0.04101633,1.12735226
-3.83291646,4.98125654,1.19943301,0.00563521,2.38195603,2.66061214,0.04139866,1.13064034
-3.82691346,4.95830624,1.19294703,0.00562128,2.35782536,2.64609299,0.04155391,1.12807320
-3.82091046,4.91514347,1.18286806,0.00558699,2.32312633,2.62153638,0.04148714,1.11988527
-3.81490745,4.85343038,1.16966178,0.00553476,2.27872720,2.58782862,0.04120803,1.10642759
-3.80890445,4.77518108,1.15384186,0.00546728,2.22568978,2.54603527,0.04073041,1.08815059
-3.80290145,4.68266875,1.13594484,0.00538739,2.16522311,2.49735160,0.04007165,1.06558384
-3.79689845,4.57832705,1.11650502,0.00529794,2.09863405,2.44305023,0.03925189,1.03931366
-3.79089545,4.46465061,1.09603085,0.00520172,2.02727712,2.38442873,0.03829327,1.00995989
-3.78489245,4.34409984,1.07498394,0.00510131,1.95250608,2.32275971,0.03721902,0.97815267
-3.77888944,4.21901429,1.05376165,0.00499905,1.87562911,2.25924587,0.03605271,0.94451062
-3.77288644,4.09153862,1.03268411,0.00489691,1.79786970,2.19498199,0.03481740,0.90962109
-3.76688344,3.96356402,1.01198625,0.00479653,1.72033452,2.13092529,0.03353500,0.87402354
-3.76088044,3.83668712,0.99181484,0.00469910,1.64398925,2.06787520,0.03222564,0.83819653
-3.75487744,3.71218710,0.97223065,0.00460546,1.56964292,2.00646283,0.03090727,0.80254874
-3.74887444,3.59102077,0.95321520,0.00451603,1.49794064,1.94714977,0.02959530,0.76741406
-3.74287144,3.47383421,0.93468150,0.00443091,1.42936427,1.89023564,0.02830252,0.73305082
-3.73686843,3.36098870,0.91648790,0.00434990,1.36424021,1.83587276,0.02703903,0.69964456
-3.73086543,3.25259808,0.89845401,0.00427259,1.30275286,1.78408662,0.02581236,0.66731405
-3.72486243,3.14857385,0.88037767,0.00419840,1.24496255,1.73479996,0.02462771,0.63611973
-3.71885943,3.04867470,0.86205178,0.00412665,1.19082624,1.68785877,0.02348822,0.60607387
-3.71285643,2.95255651,0.84328003,0.00405665,1.14021947,1.64305815,0.02239531,0.57715172
-3.70685343,2.85981990,0.82389068,0.00398770,1.09295807,1.60016634,0.02134908,0.54930275
-3.70085043,2.77005222,0.80374753,0.00391921,1.04881855,1.55894562,0.02034865,0.52246138
-3.69484742,2.68286214,0.78275781,0.00385066,1.00755582,1.51916890,0.01939253,0.49655665
-3.68884442,2.59790532,0.76087656,0.00378164,0.96891801,1.48063159,0.01847891,0.47152024
-3.68284142,2.51490075,0.73810765,0.00371189,0.93265760,1.44315847,0.01760590,0.44729277
-3.67683842,2.43363798,0.71450154,0.00364123,0.89853908,1.40660593,0.01677177,0.42382797
-3.67083542,2.35397604,0.69015033,0.00356959,0.86634328,1.37086014,0.01597503,0.40109512
-3.66483242,2.27583584,0.66518063,0.00349696,0.83586882,1.33583216,0.01521458,0.37907952
-3.65882941,2.19918757,0.63974493,0.00342337,0.80693136,1.30145099,0.01448969,0.35778160
-3.65282641,2.12403548,0.61401219,0.00334886,0.77936131,1.26765584,0.01380002,0.33721481
-3.64682341,2.05040193,0.58815849,0.00327346,0.75300087,1.23438873,0.01314561,0.31740273
-3.64082041,1.97831276,0.56235817,0.00319715,0.72770095,1.20158842,0.01252685,0.29837581
-3.63481741,1.90778552,0.53677626,0.00311986,0.70331878,1.16918647,0.01194446,0.28016809
-3.62881441,1.83882174,0.51156250,0.00304147,0.67971643,1.13710605,0.01139943,0.26281419
-3.62281141,1.77140394,0.48684719,0.00296181,0.65676075,1.10526361,0.01089307,0.24634682
-3.61680840,1.70549756,0.46273899,0.00288066,0.63432462,1.07357337,0.01042700,0.23079498
-3.61080540,1.64105735,0.43932468,0.00279777,0.61228965,1.04195430,0.01000318,0.21618294
-3.60480240,1.57803753,0.41667057,0.00271291,0.59054980,1.01033891,0.00962398,0.20252986
-3.59879940,1.51640459,0.39482529,0.00262588,0.56901587,0.97868305,0.00929219,0.18985021
-3.59279640,1.45615115,0.37382356,0.00253654,0.54762007,0.94697579,0.00901110,0.17815455
-3.58679340,1.39730974,0.35369057,0.00244483,0.52632050,0.91524845,0.00878452,0.16745075
-3.58079040,1.33996467,0.33444636,0.00235081,0.50510477,0.88358189,0.00861679,0.15774528
-3.57478739,1.28426098,0.31610995,0.00225468,0.48399256,0.85211115,0.00851274,0.14904443
-3.56878439,1.23040918,0.29870276,0.00215677,0.46303661,0.82102701,0.00847763,0.14135525
-3.56278139,1.17868523,0.28225108,0.00205756,0.44232200,0.79057395,0.00851701,0.13468609
-3.55677839,1.12942518,0.26678738,0.00195767,0.42196358,0.76104444,0.00863657,0.12904655
-3.55077539,1.08301472,0.25235038,0.00185782,0.40210158,0.73276965,0.00884186,0.12444689
-3.54477239,1.03987389,0.23898395,0.00175886,0.38289565,0.70610706,0.00913804,0.12089681
-3.53876938,1.00043779,0.22673481,0.00166167,0.36451750,0.68142539,0.00952955,0.11840359
-3.53276638,0.96513432,0.21564942,0.00156717,0.34714254,0.65908781,0.01001979,0.11696991
-3.52676338,0.93436021,0.20577019,0.00147630,0.33094103,0.63943425,0.01061070,0.11659120
-3.52076038,0.90845687,0.19713121,0.00138991,0.31606916,0.62276381,0.01130244,0.11725293
-3.51475738,0.88768734,0.18975414,0.00130881,0.30266054,0.60931836,0.01209308,0.11892789
-3.50875438,0.87221589,0.18364415,0.00123368,0.29081860,0.59926813,0.01297825,0.12157371
-3.50275138,0.86209158,0.17878657,0.00116505,0.28061020,0.59270037,0.01395098,0.12513084
-3.49674837,0.85723678,0.17514426,0.00110330,0.27206098,0.58961169,0.01500156,0.12952112
-3.49074537,0.85744163,0.17265599,0.00104865,0.26515245,0.58990461,0.01611746,0.13464714
-3.48474237,0.86236489,0.17123604,0.00100114,0.25982117,0.59338884,0.01728349,0.14039243
-3.47873937,0.87154148,0.17077493,0.00096061,0.25595997,0.59978716,0.01848190,0.14662270
-3.47273637,0.88439651,0.17114136,0.00092678,0.25342107,0.60874602,0.01969278,0.15318794
-3.46673337,0.90026548,0.17218542,0.00089922,0.25202115,0.61985034,0.02089446,0.15992551
-3.46073037,0.91841971,0.17374262,0.00087737,0.25154793,0.63264208,0.02206405,0.16666406
-3.45472736,0.93809610,0.17563894,0.00086063,0.25176798,0.64664165,0.02317807,0.17322814
-3.44872436,0.95852980,0.17769636,0.00084831,0.25243554,0.66137142,0.02421313,0.17944337
-3.44272136,0.97898836,0.17973879,0.00083973,0.25330171,0.67638013,0.02514667,0.18514184
-3.43671836,0.99880590,0.18159801,0.00083424,0.25412379,0.69126707,0.02595768,0.19016761
-3.43071536,1.01741537,0.18311950,0.00083123,0.25467423,0.70570498,0.02662738,0.19438206
-3.42471236,1.03437765,0.18416765,0.00083020,0.25474892,0.71946041,0.02713990,0.19766868
-3.41870935,1.04940574,0.18463037,0.00083075,0.25417434,0.73241040,0.02748284,0.19993726
-3.41270635,1.06238292,0.18442270,0.00083263,0.25281339,0.74455482,0.02764765,0.20112722
-3.40670335,1.07337374,0.18348933,0.00083571,0.25056965,0.75602318,0.02763000,0.20120977
-3.40070035,1.08262706,0.18180594,0.00084003,0.24738994,0.76707574,0.02742989,0.20018905
-3.39469735,1.09057085,0.17937927,0.00084579,0.24326510,0.77809833,0.02705164,0.19810190
-3.38869435,1.09779863,0.17624602,0.00085332,0.23822905,0.78959101,0.02650376,0.19501654
-3.38269135,1.10504794,0.17247049,0.00086306,0.23235621,0.80215073,0.02579857,0.19102995
-3.37668834,1.11317157,0.16814124,0.00087556,0.22575751,0.81644851,0.02495182,0.18626434
-3.37068534,1.12310265,0.16336688,0.00089144,0.21857511,0.83320207,0.02398205,0.18086263
-3.36468234,1.13581495,0.15827122,0.00091135,0.21097626,0.85314475,0.02291002,0.17498331
-3.35867934,1.15228015,0.15298791,0.00093593,0.20314647,0.87699224,0.02175794,0.16879482
-3.35267634,1.17342381,0.14765503,0.00096579,0.19528239,0.90540826,0.02054875,0.16246975
-3.34667334,1.20008198,0.14240963,0.00100146,0.18758471,0.93897091,0.01930545,0.15617911
-3.34067034,1.23296054,0.13738268,0.00104335,0.18025124,0.97814115,0.01805036,0.15008680
-3.33466733,1.27259889,0.13269443,0.00109171,0.17347066,1.02323491,0.01680452,0.14434465
-3.32866433,1.31933998,0.12845058,0.00114663,0.16741692,1.07440025,0.01558718,0.13908811
-3.32266133,1.37330789,0.12473920,0.00120801,0.16224457,1.13160070,0.01441532,0.13443274
-3.31665833,1.43439415,0.12162865,0.00127554,0.15808508,1.19460582,0.01330338,0.13047155
-3.31065533,1.50225356,0.11916639,0.00134868,0.15504420,1.26298946,0.01226305,0.12727340
-3.30465233,1.57630969,0.11737887,0.00142672,0.15320033,1.33613619,0.01130316,0.12488222
-3.29864932,1.65576996,0.11627227,0.00150873,0.15260387,1.41325559,0.01042971,0.12331717
-3.29264632,1.73964963,0.11583408,0.00159362,0.15327740,1.49340403,0.00964600,0.12257359
-3.28664332,1.82680350,0.11603540,0.00168017,0.15521661,1.57551298,0.00895283,0.12262470
-3.28064032,1.91596409,0.11683376,0.00176704,0.15839185,1.65842269,0.00834874,0.12342383
-3.27463732,2.00578428,0.11817630,0.00185284,0.16275003,1.74091971,0.00783033,0.12490701
-3.26863432,2.09488252,0.12000319,0.00193615,0.16821693,1.82177650,0.00739263,0.12699597
-3.26263132,2.18188853,0.12225096,0.00201556,0.17469955,1.89979134,0.00702939,0.12960112
-3.25662831,2.26548727,0.12485569,0.00208974,0.18208862,1.97382675,0.00673350,0.13262465
-3.25062531,2.34445931,0.12775588,0.00215746,0.19026109,2.04284451,0.00649724,0.13596351
-3.24462231,2.41771578,0.13089483,0.00221764,0.19908248,2.10593587,0.00631265,0.13951208
-3.23861931,2.48432650,0.13422246,0.00226933,0.20840926,2.16234561,0.00617173,0.14316479
-3.23261631,2.54354037,0.13769657,0.00231182,0.21809112,2.21148899,0.00606670,0.14681829
-3.22661331,2.59479738,0.14128338,0.00234455,0.22797322,2.25296123,0.00599020,0.15037338
-3.22061031,2.63773235,0.14495758,0.00236723,0.23789854,2.28653931,0.00593536,0.15373670
-3.21460730,2.67217081,0.14870177,0.00237972,0.24771025,2.31217653,0.00589594,0.15682210
-3.20860430,2.69811789,0.15250554,0.00238213,0.25725432,2.32999069,0.00586639,0.15955186
-3.20260130,2.71574164,0.15636420,0.00237473,0.26638231,2.34024696,0.00584185,0.16185765
-3.19659830,2.72535223,0.16027739,0.00235797,0.27495447,2.34333691,0.00581820,0.16368148
-3.19059530,2.72737888,0.16424778,0.00233244,0.28284303,2.33975516,0.00579198,0.16497646
-3.18459230,2.72234621,0.16827980,0.00229887,0.28993585,2.33007557,0.00576042,0.16570761
-3.17858929,2.71085183,0.17237890,0.00225808,0.29614026,2.31492822,0.00572136,0.16585252
-3.17258629,2.69354661,0.17655109,0.00221097,0.30138699,2.29497891,0.00567322,0.16540210
-3.16658329,2.67111883,0.18080317,0.00215850,0.30563426,2.27091215,0.00561500,0.16436123
-3.16058029,2.64428319,0.18514353,0.00210166,0.30887168,2.24341862,0.00554619,0.16274935
-3.15457729,2.61377485,0.18958351,0.00204149,0.31112399,2.21318744,0.00546676,0.16060099
-3.14857429,2.58034874,0.19413947,0.00197900,0.31245443,2.18090346,0.00537717,0.15796618
-3.14257129,2.54478338,0.19883522,0.00191526,0.31296748,2.14724907,0.00527829,0.15491060
-3.13656828,2.50788856,0.20370487,0.00185131,0.31281097,2.11290992,0.00517147,0.15151562
-3.13056528,2.47051554,0.20879577,0.00178821,0.31217730,2.07858344,0.00505846,0.14787799
-3.12456228,2.43356830,0.21417148,0.00172700,0.31130362,2.04498907,0.00494145,0.14410926
-3.11855928,2.39801441,0.21991431,0.00166874,0.31047092,2.01287854,0.00482309,0.14033483
-3.11255628,2.36489360,0.22612744,0.00161449,0.31000186,1.98304504,0.00470643,0.13669270
-3.10655328,2.33532285,0.23293614,0.00156533,0.31025735,1.95632965,0.00459499,0.13333181
-3.10055028,2.31049636,0.24048803,0.00152230,0.31163176,1.93362405,0.00449270,0.13041006
-3.09454727,2.29167951,0.24895212,0.00148648,0.31454685,1.91586831,0.00440393,0.12809196
-3.08854427,2.28019618,0.25851650,0.00145890,0.31944450,1.90404332,0.00433348,0.12654607
-3.08254127,2.27740897,0.26938471,0.00144059,0.32677813,1.89915732,0.00428653,0.12594206
-3.07653827,2.28469276,0.28177064,0.00143252,0.33700330,1.90222691,0.00426866,0.12644776
-3.07053527,2.30340224,0.29589222,0.00143562,0.35056739,1.91425282,0.00428580,0.12822596
-3.06453227,2.33483431,0.31196395,0.00145071,0.36789875,1.93619137,0.00434420,0.13143125
-3.05852926,2.38018720,0.33018858,0.00147855,0.38939562,1.96892290,0.00445040,0.13620697
-3.05252626,2.44051782,0.35074829,0.00151975,0.41541515,2.01321856,0.00461117,0.14268228
-3.04652326,2.51669953,0.37379573,0.00157477,0.44626288,2.06970708,0.00483348,0.15096954
-3.04052026,2.60938246,0.39944529,0.00164391,0.48218313,2.13884342,0.00512444,0.16116208
-3.03451726,2.71895849,0.42776516,0.00172729,0.52335068,2.22088084,0.00549122,0.17333246
-3.02851426,2.84553286,0.45877059,0.00182482,0.56986414,2.31584819,0.00594100,0.18753131
-3.02251126,2.98890431,0.49241870,0.00193621,0.62174134,2.42353372,0.00648089,0.20378677
-3.01650825,3.14855491,0.52860534,0.00206097,0.67891715,2.54347660,0.00711785,0.22210474
-3.01050525,3.32365081,0.56716417,0.00219838,0.74124377,2.67496692,0.00785863,0.24246968
-3.00450225,3.51305405,0.60786825,0.00234753,0.80849369,2.81705446,0.00870962,0.26484618
-2.99849925,3.71534546,0.65043415,0.00250734,0.88036524,2.96856623,0.00967683,0.28918115
-2.99249625,3.92885789,0.69452866,0.00267655,0.95649066,3.12813206,0.01076576,0.31540650
-2.98649325,4.15171847,0.73977776,0.00285378,1.03644615,3.29421755,0.01198126,0.34344213
-2.98049025,4.38189814,0.78577765,0.00303754,1.11976373,3.46516263,0.01332752,0.37319917
-2.97448724,4.61726625,0.83210748,0.00322628,1.20594409,3.63922451,0.01480791,0.40458314
-2.96848424,4.85564780,0.87834310,0.00341842,1.29446993,3.81462274,0.01642490,0.43749682
-2.96248124,5.09488063,0.92407137,0.00361238,1.38481909,3.98958459,0.01817998,0.47184264
-2.95647824,5.33286990,0.96890429,0.00380661,1.47647658,4.16238873,0.02007359,0.50752434
-2.95047524,5.56763734,1.01249238,0.00399964,1.56894511,4.33140518,0.02210505,0.54444770
-2.94447224,5.79736315,1.05453654,0.00419011,1.66175337,4.49512991,0.02427247,0.58252030
-2.93846923,6.02041852,1.09479789,0.00437675,1.75446168,4.65221274,0.02657276,0.62165001
-2.93246623,6.23538774,1.13310504,0.00455843,1.84666477,4.80147746,0.02900156,0.66174259
-2.92646323,6.44107909,1.16935842,0.00473416,1.93799170,4.94193361,0.03155322,0.70269809
-2.92046023,6.63652450,1.20353141,0.00490308,2.02810298,5.07277992,0.03422079,0.74440655
-2.91445723,6.82096876,1.23566813,0.00506447,2.11668537,5.19339971,0.03699604,0.78674309
-2.90845423,6.99384940,1.26587804,0.00521771,2.20344493,5.30334908,0.03986942,0.82956277
-2.90245123,7.15476910,1.29432751,0.00536228,2.28809902,5.40233924,0.04283011,0.87269565
-2.89644822,7.30346295,1.32122879,0.00549775,2.37036807,5.49021433,0.04586598,0.91594242
-2.89044522,7.43976291,1.34682679,0.00562373,2.44996803,5.56692657,0.04896368,0.95907101
-2.88444222,7.56356220,1.37138447,0.00573986,2.52660428,5.63251064,0.05210859,1.00181469
-2.87843922,7.67478223,1.39516731,0.00584579,2.59996784,5.68705897,0.05528488,1.04387182
-2.87243622,7.77334430,1.41842784,0.00594117,2.66973428,5.73069980,0.05847557,1.08490763
-2.86643322,7.85914818,1.44139077,0.00602563,2.73556590,5.76357924,0.06166252,1.12455824
-2.86043022,7.93205902,1.46423950,0.00609878,2.79711722,5.78584869,0.06482655,1.16243667
-2.85442721,7.99190339,1.48710471,0.00616023,2.85404353,5.79765815,0.06794753,1.19814111
-2.84842421,8.03847482,1.51005546,0.00620955,2.90601230,5.79915564,0.07100451,1.23126489
-2.84242121,8.07154821,1.53309327,0.00624636,2.95271667,5.79049277,0.07397592,1.26140789
-2.83641821,8.09090215,1.55614947,0.00627029,2.99389014,5.77183541,0.07683974,1.28818899
-2.83041521,8.09634743,1.57908585,0.00628107,3.02932155,5.74337880,0.07957385,1.31125882
-2.82441221,8.08775951,1.60169860,0.00627848,3.05886928,5.70536535,0.08215632,1.33031236
-2.81840920,8.06511270,1.62372534,0.00626248,3.08247344,5.65810380,0.08456579,1.34510057
-2.81240620,8.02851321,1.64485480,0.00623316,3.10016528,5.60198776,0.08678194,1.35544058
-2.80640320,7.97822859,1.66473882,0.00619081,3.11207273,5.53751201,0.08878588,1.36122379
-2.80040020,7.91471116,1.68300582,0.00613591,3.11842158,5.46528490,0.09056073,1.36242139
-2.79439720,7.83861329,1.69927539,0.00606919,3.11953184,5.38603544,0.09209200,1.35908705
-2.78839420,7.75079313,1.71317302,0.00599155,3.11580916,5.30061408,0.09336814,1.35135635
-2.78239120,7.65230961,1.72434448,0.00590416,3.10773164,5.20998646,0.09438092,1.33944325
-2.77638819,7.54440667,1.73246904,0.00580832,3.09583236,5.11522006,0.09512580,1.32363335
-2.77038519,7.42848699,1.73727109,0.00570552,3.08067859,5.01746398,0.09560217,1.30427446
-2.76438219,7.30607637,1.73852954,0.00559736,3.06284857,4.91792265,0.09581355,1.28176489
-2.75837919,7.17878054,1.73608473,0.00548552,3.04290720,4.81782476,0.09576762,1.25653990
-2.75237619,7.04823644,1.72984260,0.00537166,3.02138180,4.71838883,0.09547609,1.22905703
-2.74637319,6.91606083,1.71977606,0.00525742,2.99873932,4.62078740,0.09495449,1.19978108
-2.74037019,6.78379880,1.70592366,0.00514435,2.97536639,4.52611155,0.09422181,1.16916935
-2.73436718,6.65287502,1.68838583,0.00503382,2.95155313,4.43533798,0.09329998,1.13765782
-2.72836418,6.52455056,1.66731890,0.00492702,2.92748189,4.34930017,0.09221332,1.10564905
-2.72236118,6.39988730,1.64292754,0.00482490,2.90322145,4.26866542,0.09098783,1.07350211
-2.71635818,6.27972210,1.61545598,0.00472813,2.87872712,4.19391894,0.08965046,1.04152514
-2.71035518,6.16465170,1.58517861,0.00463711,2.85384671,4.12535571,0.08822836,1.00997057
-2.70435218,6.05502916,1.55239050,0.00455195,2.82833222,4.06308064,0.08674815,0.97903329
-2.69834917,5.95097164,1.51739827,0.00447250,2.80185644,4.00701677,0.08523520,0.94885147
-2.69234617,5.85237889,1.48051185,0.00439835,2.77403368,3.95692099,0.08371297,0.91950999
-2.68634317,5.75896100,1.44203728,0.00432885,2.74444350,3.91240637,0.08220246,0.89104599
-2.68034017,5.67027373,1.40227097,0.00426319,2.71265607,3.87296965,0.08072176,0.86345613
-2.67433717,5.58575926,1.36149534,0.00420045,2.67825790,3.83802255,0.07928572,0.83670500
-2.66833417,5.50478999,1.31997606,0.00413959,2.64087645,3.80692524,0.07790573,0.81073410
-2.66233117,5.42671311,1.27796052,0.00407957,2.60020253,3.77902029,0.07658961,0.78547095
-2.65632816,5.35089377,1.23567764,0.00401935,2.55600918,3.75366560,0.07534166,0.76083765
-2.65032516,5.27675486,1.19333864,0.00395798,2.50816638,3.73026518,0.07416278,0.73675856
-2.64432216,5.20381190,1.15113850,0.00389460,2.45665087,3.70829647,0.07305069,0.71316678
-2.63831916,5.13170200,1.10925795,0.00382849,2.40155087,3.68733372,0.07200024,0.69000911
-2.63231616,5.06020616,1.06786566,0.00375911,2.34306568,3.66706679,0.07100375,0.66724941
-2.62631316,4.98926486,1.02712049,0.00368609,2.28150058,3.64731548,0.07005146,0.64487053
-2.62031016,4.91898711,0.98717356,0.00360922,2.21725754,3.62803926,0.06913199,0.62287457
-2.61430715,4.84965350,0.94817011,0.00352852,2.15082255,3.60934298,0.06823274,0.60128203
-2.60830415,4.78171413,0.91025097,0.00344416,2.08275050,3.59147871,0.06734048,0.58012988
-2.60230115,4.71578216,0.87355382,0.00335648,2.01364849,3.57484442,0.06644176,0.55946890
