energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.23111556,3.48046303,0.58929633,1.70940334,0.51369480,1.27819824,0.01043742,0.18565395,0.28307728,0.00000000
-0.22511256,3.41160206,0.58823360,1.68719509,0.50211684,1.23373911,0.00960027,0.18412459,0.27883311,0.00000000
-0.21910955,3.34236454,0.58689507,1.66634608,0.48966797,1.18832082,0.00879406,0.18198317,0.27414911,0.00000000
-0.21310655,3.27313714,0.58532424,1.64679932,0.47644788,1.14234556,0.00802575,0.17926314,0.26908998,0.00000000
-0.20710355,3.20418063,0.58353704,1.62840707,0.46255903,1.09618465,0.00730087,0.17600287,0.26371610,0.00000000
-0.20110055,3.13563207,0.58152189,1.61093965,0.44810461,1.05017264,0.00662353,0.17224476,0.25808224,0.00000000
-0.19509755,3.06751373,0.57924144,1.59409822,0.43318690,1.00460339,0.00599642,0.16803438,0.25223683,0.00000000
-0.18909455,2.99974833,0.57663618,1.57753081,0.41790622,0.95972853,0.00542091,0.16341974,0.24622178,0.00000000
-0.18309155,2.93217991,0.57362958,1.56085115,0.40236037,0.91575789,0.00489720,0.15845064,0.24007290,0.00000000
-0.17708854,2.86459929,0.57013464,1.54365951,0.38664474,0.87286207,0.00442439,0.15317813,0.23382087,0.00000000
-0.17108554,2.79677283,0.56606137,1.52556443,0.37085279,0.83117662,0.00400069,0.14765412,0.22749266,0.00000000
-0.16508254,2.72847296,0.56132497,1.50620472,0.35507695,0.79080759,0.00362360,0.14193103,0.22111329,0.00000000
-0.15907954,2.65950882,0.55585406,1.48527044,0.33940983,0.75183800,0.00329005,0.13606158,0.21470785,0.00000000
-0.15307654,2.58975542,0.54959865,1.46252194,0.32394541,0.71433477,0.00299658,0.13009859,0.20830358,0.00000000
-0.14707354,2.51917954,0.54253722,1.43780611,0.30878034,0.67835561,0.00273952,0.12409475,0.20193190,0.00000000
-0.14107054,2.44786095,0.53468257,1.41106892,0.29401488,0.64395552,0.00251513,0.11810246,0.19563015,0.00000000
-0.13506753,2.37600767,0.52608601,1.38236360,0.27975364,0.61119231,0.00231971,0.11217356,0.18944306,0.00000000
-0.12906453,2.30396419,0.51683960,1.35185395,0.26610576,0.58013102,0.00214975,0.10635903,0.18342366,0.00000000
-0.12306153,2.23221216,0.50707614,1.31981259,0.25318464,0.55084681,0.00200196,0.10070854,0.17763367,0.00000000
-0.11705853,2.16136303,0.49696706,1.28661405,0.24110701,0.52342622,0.00187340,0.09527002,0.17214321,0.00000000
-0.11105553,2.09214323,0.48671785,1.25272292,0.22999146,0.49796682,0.00176146,0.09008904,0.16702989,0.00000000
-0.10505253,2.02537196,0.47656161,1.21867761,0.21995643,0.47457518,0.00166390,0.08520823,0.16237725,0.00000000
-0.09904952,1.96193310,0.46675062,1.18507035,0.21111765,0.45336339,0.00157887,0.08066657,0.15827258,0.00000000
-0.09304652,1.90274202,0.45754655,1.15252425,0.20358523,0.43444434,0.00150486,0.07649871,0.15480429,0.00000000
-0.08704352,1.84870927,0.44920960,1.12166870,0.19746049,0.41792611,0.00144070,0.07273433,0.15205881,0.00000000
-0.08104052,1.80070272,0.44198721,1.09311391,0.19283269,0.40390568,0.00138548,0.06939749,0.15011727,0.00000000
-0.07503752,1.75950993,0.43610275,1.06742613,0.18977576,0.39246249,0.00133856,0.06650615,0.14905203,0.00000000
-0.06903452,1.72580284,0.43174487,1.04510441,0.18834529,0.38365224,0.00129946,0.06407176,0.14892330,0.00000000
-0.06303152,1.70010619,0.42905802,1.02656023,0.18857584,0.37750110,0.00126784,0.06209898,0.14977590,0.00000000
-0.05702851,1.68277158,0.42813452,1.01210079,0.19047876,0.37400096,0.00124344,0.06058555,0.15163643,0.00000000
-0.05102551,1.67395809,0.42900881,1.00191676,0.19404066,0.37310568,0.00122607,0.05952239,0.15451087,0.00000000
-0.04502251,1.67362068,0.43165390,0.99607513,0.19922258,0.37472889,0.00121552,0.05889377,0.15838285,0.00000000
-0.03901951,1.68150678,0.43598054,0.99451730,0.20595990,0.37874318,0.00121157,0.05867766,0.16321261,0.00000000
-0.03301651,1.69716123,0.44183894,0.99706246,0.21416313,0.38498098,0.00121397,0.05884626,0.16893674,0.00000000
-0.02701351,1.71993937,0.44902315,1.00341615,0.22371943,0.39323703,0.00122243,0.05936660,0.17546872,0.00000000
-0.02101051,1.74902765,0.45727780,1.01318325,0.23449496,0.40327230,0.00123662,0.06020123,0.18270034,0.00000000
-0.01500750,1.78347059,0.46630705,1.02588491,0.24633784,0.41481935,0.00125618,0.06130903,0.19050381,0.00000000
-0.00900450,1.82220313,0.47578525,1.04097837,0.25908174,0.42758882,0.00128077,0.06264601,0.19873471,0.00000000
-0.00300150,1.86408654,0.48536880,1.05787874,0.27254997,0.44127688,0.00131009,0.06416614,0.20723556,0.00000000
0.00300150,1.90794649,0.49470882,1.07598161,0.28655976,0.45557325,0.00134389,0.06582222,0.21583982,0.00000000
0.00900450,1.95261143,0.50346384,1.09468532,0.30092687,0.47016962,0.00138207,0.06756666,0.22437641,0.00000000
0.01500750,1.99694977,0.51131218,1.11341202,0.31547008,0.48476808,0.00142468,0.06935232,0.23267438,0.00000000
0.02101051,2.03990420,0.51796324,1.13162637,0.33001558,0.49908933,0.00147196,0.07113319,0.24056764,0.00000000
0.02701351,2.08052189,0.52316732,1.14885126,0.34440113,0.51288033,0.00152446,0.07286510,0.24789958,0.00000000
0.03301651,2.11797942,0.52672357,1.16467990,0.35847972,0.52592118,0.00158299,0.07450635,0.25452745,0.00000000
0.03901951,2.15160177,0.52848569,1.17878387,0.37212282,0.53803102,0.00164870,0.07601824,0.26032628,0.00000000
0.04502251,2.18087470,0.52836521,1.19091711,0.38522298,0.54907285,0.00172314,0.07736560,0.26519218,0.00000000
0.05102551,2.20545063,0.52633230,1.20091583,0.39769582,0.55895699,0.00180821,0.07851719,0.26904500,0.00000000
0.05702851,2.22514804,0.52241411,1.20869475,0.40948137,0.56764327,0.00190624,0.07944607,0.27183024,0.00000000
0.06303152,2.23994498,0.51669095,1.21424014,0.42054474,0.57514183,0.00201993,0.08012990,0.27352005,0.00000000
0.06903452,2.24996733,0.50929033,1.21760023,0.43087611,0.58151250,0.00215237,0.08055117,0.27411343,0.00000000
0.07503752,2.25547288,0.50037959,1.21887392,0.44049019,0.58686299,0.00230698,0.08069737,0.27363559,0.00000000
0.08104052,2.25683211,0.49015725,1.21819846,0.44942499,0.59134560,0.00248748,0.08056109,0.27213654,0.00000000
0.08704352,2.25450693,0.47884376,1.21573688,0.45774015,0.59515292,0.00269781,0.08014004,0.26968893,0.00000000
0.09304652,2.24902833,0.46667203,1.21166608,0.46551474,0.59851233,0.00294205,0.07943703,0.26638530,0.00000000
0.09904952,2.24097411,0.45387830,1.20616606,0.47284465,0.60167961,0.00322428,0.07845989,0.26233491,0.00000000
0.10505253,2.23094739,0.44069369,1.19941090,0.47983955,0.60493155,0.00354849,0.07722126,0.25766008,0.00000000
0.11105553,2.21955678,0.42733688,1.19156188,0.48661949,0.60855802,0.00391844,0.07573840,0.25249249,0.00000000
0.11705853,2.20739856,0.41400809,1.18276278,0.49331115,0.61285328,0.00433748,0.07403286,0.24696924,0.00000000
0.12306153,2.19504130,0.40088465,1.17313754,0.50004385,0.61810697,0.00480837,0.07213015,0.24122908,0.00000000
0.12906453,2.18301296,0.38811810,1.16279005,0.50694521,0.62459479,0.00533314,0.07005928,0.23540872,0.00000000
0.13506753,2.17179042,0.37583289,1.15180562,0.51413672,0.63256919,0.00591289,0.06785228,0.22963943,0.00000000
0.14107054,2.16179121,0.36412650,1.14025405,0.52172905,0.64225012,0.00654761,0.06554369,0.22404401,0.00000000
0.14707354,2.15336718,0.35307080,1.12819335,0.52981745,0.65381632,0.00723601,0.06316991,0.21873404,0.00000000
0.15307654,2.14679976,0.34271439,1.11567403,0.53847714,0.66739721,0.00797543,0.06076860,0.21380770,0.00000000
0.15907954,2.14229640,0.33308560,1.10274310,0.54775902,0.68306578,0.00876167,0.05837796,0.20934789,0.00000000
0.16508254,2.13998805,0.32419583,1.08944745,0.55768571,0.70083281,0.00958894,0.05603603,0.20542091,0.00000000
0.17108554,2.13992735,0.31604302,1.07583633,0.56824820,0.72064260,0.01044984,0.05377992,0.20207550,0.00000000
0.17708854,2.14208745,0.30861487,1.06196239,0.57940332,0.74237058,0.01133539,0.05164506,0.19934238,0.00000000
0.18309155,2.14636159,0.30189163,1.04788148,0.59107209,0.76582304,0.01223510,0.04966442,0.19723416,0.00000000
0.18909455,2.15256345,0.29584842,1.03365095,0.60313930,0.79073910,0.01313716,0.04786779,0.19574562,0.00000000
0.19509755,2.16042867,0.29045680,1.01932678,0.61545427,0.81679507,0.01402861,0.04628104,0.19485444,0.00000000
0.20110055,2.16961760,0.28568571,1.00495971,0.62783306,0.84361127,0.01489565,0.04492545,0.19452218,0.00000000
0.20710355,2.17971993,0.28150190,0.99059075,0.64006196,0.87076103,0.01572396,0.04381718,0.19469569,0.00000000
0.21310655,2.19026121,0.27786973,0.97624662,0.65190246,0.89778198,0.01649907,0.04296674,0.19530880,0.00000000
0.21910955,2.20071175,0.27475079,0.96193534,0.66309739,0.92418902,0.01720679,0.04237870,0.19628426,0.00000000
0.22511256,2.21049790,0.27210326,0.94764271,0.67337820,0.94948873,0.01783364,0.04205142,0.19753606,0.00000000
0.23111556,2.21901574,0.26988138,0.93332985,0.68247303,0.97319476,0.01836723,0.04197708,0.19897185,0.00000000
0.23711856,2.22564712,0.26803517,0.91893223,0.69011541,0.99484352,0.01879677,0.04214184,0.20049570,0.00000000
0.24312156,2.22977767,0.26651043,0.90436046,0.69605314,1.01400966,0.01911335,0.04252613,0.20201089,0.00000000
0.24912456,2.23081627,0.26524935,0.88950275,0.70005708,1.03032073,0.01931034,0.04310529,0.20342285,0.00000000
0.25512756,2.22821546,0.26419159,0.87422926,0.70192943,1.04347049,0.01938362,0.04385025,0.20464209,0.00000000
0.26113057,2.22149198,0.26327587,0.85839797,0.70151123,1.05323024,0.01933176,0.04472850,0.20558707,0.00000000
0.26713357,2.21024663,0.26244222,0.84186187,0.69868873,1.05945792,0.01915610,0.04570516,0.20618696,0.00000000
0.27313657,2.19418270,0.26163441,0.82447713,0.69339844,1.06210442,0.01886080,0.04674418,0.20638407,0.00000000
0.27913957,2.17312205,0.26080275,0.80611173,0.68563054,1.06121714,0.01845265,0.04780965,0.20613606,0.00000000
0.28514257,2.14701813,0.25990694,0.78665409,0.67543072,1.05694049,0.01794098,0.04886713,0.20541766,0.00000000
0.29114557,2.11596533,0.25891868,0.76602130,0.66290019,1.04951358,0.01733731,0.04988493,0.20422195,0.00000000
0.29714857,2.08020414,0.25782412,0.74416628,0.64819411,1.03926504,0.01665503,0.05083535,0.20256112,0.00000000
0.30315158,2.04012175,0.25662556,0.72108369,0.63151834,1.02660539,0.01590902,0.05169580,0.20046656,0.00000000
0.30915458,1.99624794,0.25534269,0.69681407,0.61312472,1.01201717,0.01511516,0.05244965,0.19798843,0.00000000
0.31515758,1.94924637,0.25401290,0.67144612,0.59330512,0.99604330,0.01428992,0.05308697,0.19519456,0.00000000
0.32116058,1.89990141,0.25269081,0.64511683,0.57238440,0.97927395,0.01344986,0.05360486,0.19216877,0.00000000
0.32716358,1.84910080,0.25144686,0.61800961,0.55071256,0.96233250,0.01261118,0.05400757,0.18900858,0.00000000
0.33316658,1.79781488,0.25036513,0.59035037,0.52865626,0.94586078,0.01178930,0.05430625,0.18582254,0.00000000
0.33916958,1.74707274,0.24954043,0.56240187,0.50659014,0.93050411,0.01099848,0.05451840,0.18272698,0.00000000
0.34517259,1.69793619,0.24907467,0.53445649,0.48488788,0.91689634,0.01025146,0.05466700,0.17984255,0.00000000
0.35117559,1.65147223,0.24907293,0.50682779,0.46391348,0.90564530,0.00955923,0.05477937,0.17729050,0.00000000
0.35717859,1.60872489,0.24963917,0.47984134,0.44401287,0.89731869,0.00893080,0.05488581,0.17518888,0.00000000
0.36318159,1.57068707,0.25087188,0.45382507,0.42550598,0.89243079,0.00837307,0.05501807,0.17364873,0.00000000
0.36918459,1.53827344,0.25285997,0.42909962,0.40867951,0.89143003,0.00789077,0.05520766,0.17277044,0.00000000
0.37518759,1.51229489,0.25567879,0.40596913,0.39378059,0.89468767,0.00748644,0.05548423,0.17264045,0.00000000
0.38119060,1.49343540,0.25938685,0.38471272,0.38101134,0.90248761,0.00716048,0.05587395,0.17332822,0.00000000
0.38719360,1.48223196,0.26402296,0.36557700,0.37052456,0.91501767,0.00691130,0.05639800,0.17488383,0.00000000
0.39319660,1.47905805,0.26960425,0.34876990,0.36242068,0.93236239,0.00673546,0.05707134,0.17733604,0.00000000
0.39919960,1.48411138,0.27612487,0.33445593,0.35674589,0.95449762,0.00662786,0.05790163,0.18069120,0.00000000
0.40520260,1.49740615,0.28355558,0.32275304,0.35349178,0.98128717,0.00658201,0.05888864,0.18493268,0.00000000
0.41120560,1.51877026,0.29184414,0.31373111,0.35259627,1.01248174,0.00659031,0.06002387,0.19002121,0.00000000
0.41720860,1.54784771,0.30091649,0.30741207,0.35394604,1.04772044,0.00664431,0.06129065,0.19589592,0.00000000
0.42321161,1.58410637,0.31067870,0.30377153,0.35738034,1.08653505,0.00673503,0.06266461,0.20247616,0.00000000
0.42921461,1.62685094,0.32101954,0.30274187,0.36269612,1.12835735,0.00685330,0.06411449,0.20966395,0.00000000
0.43521761,1.67524115,0.33181366,0.30421659,0.36965443,1.17252964,0.00699004,0.06560332,0.21734716,0.00000000
0.44122061,1.72831470,0.34292513,0.30805565,0.37798786,1.21831831,0.00713658,0.06708994,0.22540314,0.00000000
0.44722361,1.78501449,0.35421142,0.31409163,0.38740892,1.26493067,0.00728494,0.06853062,0.23370278,0.00000000
0.45322661,1.84421952,0.36552745,0.32213646,0.39761896,1.31153452,0.00742810,0.06988096,0.24211488,0.00000000
0.45922961,1.90477840,0.37672974,0.33198837,0.40831759,1.35728031,0.00756024,0.07109782,0.25051054,0.00000000
0.46523262,1.96554466,0.38768046,0.34343882,0.41921201,1.40132515,0.00767690,0.07214118,0.25876759,0.00000000
0.47123562,2.02541251,0.39825121,0.35627915,0.43002620,1.44285810,0.00777514,0.07297604,0.26677469,0.00000000
0.47723862,2.08335187,0.40832643,0.37030663,0.44050944,1.48112580,0.00785365,0.07357399,0.27443514,0.00000000
0.48324162,2.13844131,0.41780635,0.38532978,0.45044391,1.51545755,0.00791274,0.07391467,0.28167001,0.00000000
0.48924462,2.18989757,0.42660924,0.40117257,0.45965113,1.54528886,0.00795437,0.07398684,0.28842069,0.00000000
0.49524762,2.23710047,0.43467307,0.41767760,0.46799685,1.57018229,0.00798202,0.07378919,0.29465054,0.00000000
0.50125063,2.27961201,0.44195630,0.43470787,0.47539436,1.58984487,0.00800055,0.07333068,0.30034569,0.00000000
0.50725363,2.31718880,0.44843797,0.45214736,0.48180588,1.60414088,0.00801606,0.07263063,0.30551488,0.00000000
0.51325663,2.34978718,0.45411692,0.46990022,0.48724213,1.61309962,0.00803554,0.07171826,0.31018843,0.00000000
0.51925963,2.37756065,0.45901033,0.48788879,0.49176002,1.61691734,0.00806668,0.07063205,0.31441616,0.00000000
0.52526263,2.40084966,0.46315153,0.50605051,0.49545853,1.61595327,0.00811747,0.06941863,0.31826469,0.00000000
0.53126563,2.42016402,0.46658729,0.52433396,0.49847298,1.61071957,0.00819591,0.06813146,0.32181385,0.00000000
0.53726863,2.43615864,0.46937459,0.54269427,0.50096797,1.60186567,0.00830960,0.06682923,0.32515266,0.00000000
0.54327164,2.44960366,0.47157721,0.56108817,0.50312924,1.59015718,0.00846545,0.06557411,0.32837491,0.00000000
0.54927464,2.46135009,0.47326214,0.57946902,0.50515478,1.57645055,0.00866927,0.06442982,0.33157450,0.00000000
0.55527764,2.47229248,0.47449604,0.59778201,0.50724569,1.56166406,0.00892555,0.06345972,0.33484090,0.00000000
0.56128064,2.48333025,0.47534197,0.61596002,0.50959707,1.54674656,0.00923713,0.06272480,0.33825475,0.00000000
0.56728364,2.49532913,0.47585637,0.63392023,0.51238937,1.53264490,0.00960504,0.06228178,0.34188388,0.00000000
0.57328664,2.50908440,0.47608666,0.65156176,0.51578060,1.52027153,0.01002833,0.06218128,0.34577991,0.00000000
0.57928964,2.52528734,0.47606927,0.66876454,0.51989969,1.51047331,0.01050401,0.06246615,0.34997553,0.00000000
0.58529265,2.54449621,0.47582836,0.68538946,0.52484122,1.50400277,0.01102706,0.06317000,0.35448257,0.00000000
0.59129565,2.56711264,0.47537512,0.70127979,0.53066185,1.50149272,0.01159053,0.06431592,0.35929095,0.00000000
0.59729865,2.59336439,0.47470776,0.71626392,0.53737838,1.50343518,0.01218566,0.06591550,0.36436851,0.00000000
0.60330165,2.62329479,0.47381198,0.73015920,0.54496765,1.51016511,0.01280216,0.06796813,0.36966166,0.00000000
0.60930465,2.65675921,0.47266202,0.74277674,0.55336806,1.52184959,0.01342850,0.07046065,0.37509692,0.00000000
0.61530765,2.69342835,0.47122211,0.75392693,0.56248276,1.53848253,0.01405223,0.07336724,0.38058317,0.00000000
0.62131066,2.73279818,0.46944824,0.76342547,0.57218422,1.55988511,0.01466042,0.07664978,0.38601450,0.00000000
0.62731366,2.77420586,0.46729020,0.77109949,0.58231990,1.58571179,0.01524006,0.08025850,0.39127370,0.00000000
0.63331666,2.81685124,0.46469382,0.77679364,0.59271883,1.61546159,0.01577848,0.08413301,0.39623602,0.00000000
0.63931966,2.85982291,0.46160327,0.78037579,0.60319881,1.64849443,0.01626380,0.08820366,0.40077331,0.00000000
0.64532266,2.90212809,0.45796342,0.78174206,0.61357375,1.68405180,0.01668529,0.09239326,0.40475820,0.00000000
0.65132566,2.94272543,0.45372226,0.78082106,0.62366109,1.72128137,0.01703379,0.09661908,0.40806839,0.00000000
0.65732866,2.98055978,0.44883320,0.77757717,0.63328881,1.75926478,0.01730197,0.10079511,0.41059072,0.00000000
0.66333167,3.01459797,0.44325741,0.77201269,0.64230185,1.79704784,0.01748457,0.10483452,0.41222511,0.00000000
0.66933467,3.04386465,0.43696604,0.76416886,0.65056781,1.83367241,0.01757864,0.10865223,0.41288811,0.00000000
0.67533767,3.06747726,0.42994236,0.75412580,0.65798162,1.86820894,0.01758355,0.11216754,0.41251607,0.00000000
0.68134067,3.08467905,0.42218373,0.74200129,0.66446910,1.89978888,0.01750111,0.11530678,0.41106777,0.00000000
0.68734367,3.09486931,0.41370345,0.72794857,0.66998942,1.92763585,0.01733543,0.11800572,0.40852654,0.00000000
0.69334667,3.09762980,0.40453229,0.71215327,0.67453625,1.95109459,0.01709289,0.12021186,0.40490164,0.00000000
0.69934967,3.09274639,0.39471978,0.69482952,0.67813776,1.96965667,0.01678189,0.12188633,0.40022909,0.00000000
0.70535268,3.08022511,0.38433500,0.67621554,0.68085538,1.98298188,0.01641266,0.12300546,0.39457167,0.00000000
0.71135568,3.06030169,0.37346699,0.65656865,0.68278146,1.99091449,0.01599699,0.12356182,0.38801821,0.00000000
0.71735868,3.03344411,0.36222446,0.63616001,0.68403586,1.99349336,0.01554792,0.12356481,0.38068213,0.00000000
0.72336168,3.00034736,0.35073489,0.61526920,0.68476162,1.99095535,0.01507944,0.12304062,0.37269924,0.00000000
0.72936468,2.96192045,0.33914290,0.59417868,0.68511980,1.98373152,0.01460618,0.12203171,0.36422483,0.00000000
0.73536768,2.91926535,0.32760777,0.57316830,0.68528366,1.97243590,0.01414305,0.12059562,0.35543007,0.00000000
0.74137069,2.87364838,0.31630023,0.55251000,0.68543237,1.95784687,0.01370498,0.11880343,0.34649791,0.00000000
0.74737369,2.82646447,0.30539848,0.53246276,0.68574441,1.94088157,0.01330662,0.11673758,0.33761842,0.00000000
0.75337669,2.77919540,0.29508346,0.51326781,0.68639082,1.92256411,0.01296202,0.11448947,0.32898388,0.00000000
0.75937969,2.73336312,0.28553364,0.49514435,0.68752867,1.90398849,0.01268447,0.11215666,0.32078360,0.00000000
0.76538269,2.69047994,0.27691928,0.47828572,0.68929473,1.88627771,0.01248618,0.10983995,0.31319871,0.00000000
0.77138569,2.65199720,0.26939663,0.46285610,0.69179984,1.87054057,0.01237816,0.10764039,0.30639718,0.00000000
0.77738869,2.61925454,0.26310199,0.44898799,0.69512402,1.85782792,0.01237000,0.10565628,0.30052898,0.00000000
0.78339170,2.59343184,0.25814613,0.43678024,0.69931261,1.84909030,0.01246973,0.10398038,0.29572188,0.00000000
0.78939470,2.57550590,0.25460921,0.42629697,0.70437356,1.84513880,0.01268375,0.10269734,0.29207782,0.00000000
0.79539770,2.56621372,0.25253653,0.41756724,0.71027614,1.84661099,0.01301667,0.10188146,0.28967004,0.00000000
0.80140070,2.56602429,0.25193524,0.41058565,0.71695108,1.85394346,0.01347131,0.10159485,0.28854118,0.00000000
0.80740370,2.57512010,0.25277231,0.40531371,0.72429216,1.86735238,0.01404862,0.10188603,0.28870224,0.00000000
0.81340670,2.59338948,0.25497392,0.40168207,0.73215936,1.88682310,0.01474772,0.10278905,0.29013268,0.00000000
0.81940970,2.62043018,0.25842631,0.39959360,0.74038342,1.91210927,0.01556593,0.10432299,0.29278143,0.00000000
0.82541271,2.65556422,0.26297816,0.39892707,0.74877152,1.94274159,0.01649879,0.10649210,0.29656899,0.00000000
0.83141571,2.69786340,0.26844453,0.39954150,0.75711423,1.97804597,0.01754019,0.10928619,0.30139029,0.00000000
0.83741871,2.74618442,0.27461204,0.40128092,0.76519296,2.01717002,0.01868250,0.11268159,0.30711847,0.00000000
0.84342171,2.79921197,0.28124547,0.40397941,0.77278812,2.05911689,0.01991668,0.11664234,0.31360916,0.00000000
0.84942471,2.85550786,0.28809512,0.40746623,0.77968715,2.10278453,0.02123244,0.12112168,0.32070534,0.00000000
0.85542771,2.91356392,0.29490501,0.41157085,0.78569243,2.14700875,0.02261845,0.12606379,0.32824229,0.00000000
0.86143072,2.97185617,0.30142133,0.41612765,0.79062853,2.19060782,0.02406251,0.13140554,0.33605274,0.00000000
0.86743372,3.02889777,0.30740087,0.42098019,0.79434845,2.23242651,0.02555170,0.13707838,0.34397175,0.00000000
0.87343672,3.08328845,0.31261915,0.42598476,0.79673869,2.27137759,0.02707259,0.14301014,0.35184127,0.00000000
0.87943972,3.13375801,0.31687777,0.43101313,0.79772281,2.30647875,0.02861141,0.14912671,0.35951421,0.00000000
0.88544272,3.17920231,0.32001073,0.43595455,0.79726332,2.33688346,0.03015415,0.15535359,0.36685777,0.00000000
0.89144572,3.21871021,0.32188955,0.44071663,0.79536199,2.36190448,0.03168674,0.16161721,0.37375606,0.00000000
0.89744872,3.25158064,0.32242680,0.44522544,0.79205832,2.38102919,0.03319517,0.16784599,0.38011182,0.00000000
0.90345173,3.27732952,0.32157815,0.44942470,0.78742651,2.39392645,0.03466553,0.17397115,0.38584735,0.00000000
0.90945473,3.29568674,0.31934271,0.45327418,0.78157105,2.40044503,0.03608413,0.17992729,0.39090458,0.00000000
0.91545773,3.30658405,0.31576187,0.45674753,0.77462113,2.40060436,0.03743759,0.18565263,0.39524430,0.00000000
0.92146073,3.31013512,0.31091665,0.45982957,0.76672414,2.39457839,0.03871286,0.19108915,0.39884486,0.00000000
0.92746373,3.30660928,0.30492374,0.46251348,0.75803884,2.38267395,0.03989737,0.19618246,0.40170021,0.00000000
0.93346673,3.29640108,0.29793066,0.46479785,0.74872820,2.36530521,0.04097906,0.20088162,0.40381763,0.00000000
0.93946973,3.27999744,0.29010998,0.46668398,0.73895261,2.34296572,0.04194650,0.20513889,0.40521523,0.00000000
0.94547274,3.25794468,0.28165332,0.46817348,0.72886360,2.31619986,0.04278902,0.20890944,0.40591936,0.00000000
0.95147574,3.23081708,0.27276507,0.46926655,0.71859840,2.28557520,0.04349686,0.21215120,0.40596216,0.00000000
0.95747874,3.19918891,0.26365630,0.46996072,0.70827557,2.25165723,0.04406133,0.21482477,0.40537933,0.00000000
0.96348174,3.16361114,0.25453915,0.47025055,0.69799200,2.21498764,0.04447498,0.21689352,0.40420823,0.00000000
0.96948474,3.12459376,0.24562169,0.47012792,0.68782114,2.17606690,0.04473183,0.21832388,0.40248641,0.00000000
0.97548774,3.08259437,0.23710372,0.46958315,0.67781276,2.13534186,0.04482750,0.21908584,0.40025061,0.00000000
0.98149075,3.03801306,0.22917328,0.46860674,0.66799390,2.09319837,0.04475944,0.21915359,0.39753627,0.00000000
0.98749375,2.99119318,0.22200415,0.46719159,0.65837119,2.04995896,0.04452709,0.21850643,0.39437742,0.00000000
0.99349675,2.94242750,0.21575417,0.46533559,0.64893414,2.00588507,0.04413198,0.21712970,0.39080706,0.00000000
0.99949975,2.89196856,0.21056431,0.46304439,0.63965929,1.96118310,0.04357785,0.21501588,0.38685781,0.00000000
1.00550275,2.84004212,0.20655845,0.46033400,0.63051493,1.91601370,0.04287065,0.21216560,0.38256280,0.00000000
1.01150575,2.78686239,0.20384364,0.45723315,0.62146612,1.87050305,0.04201853,0.20858867,0.37795674,0.00000000
1.01750875,2.73264753,0.20251068,0.45378516,0.61247976,1.82475537,0.04103174,0.20430491,0.37307691,0.00000000
1.02351176,2.67763426,0.20263487,0.45004905,0.60352938,1.77886557,0.03992246,0.19934478,0.36796417,0.00000000
1.02951476,2.62209033,0.20427672,0.44609986,0.59459943,1.73293122,0.03870460,0.19374981,0.36266368,0.00000000
1.03551776,2.56632382,0.20748251,0.44202802,0.58568884,1.68706292,0.03739348,0.18757257,0.35722545,0.00000000
1.04152076,2.51068862,0.21228458,0.43793773,0.57681367,1.64139269,0.03600552,0.18087644,0.35170450,0.00000000
1.04752376,2.45558559,0.21870123,0.43394435,0.56800864,1.59607965,0.03455787,0.17373493,0.34616066,0.00000000
1.05352676,2.40145918,0.22673625,0.43017084,0.55932756,1.55131293,0.03306801,0.16623066,0.34065799,0.00000000
1.05952976,2.34878985,0.23637805,0.42674354,0.55084249,1.50731157,0.03155336,0.15845407,0.33526384,0.00000000
1.06553277,2.29808236,0.24759837,0.42378714,0.54264175,1.46432165,0.03003085,0.15050177,0.33004755,0.00000000
1.07153577,2.24985085,0.26035089,0.42141945,0.53482673,1.42261080,0.02851663,0.14247475,0.32507880,0.00000000
1.07753877,2.20460143,0.27456953,0.41974591,0.52750775,1.38246042,0.02702566,0.13447637,0.32042577,0.00000000
1.08354177,2.16281322,0.29016695,0.41885420,0.52079907,1.34415625,0.02557152,0.12661031,0.31615319,0.00000000
1.08954477,2.12491885,0.30703310,0.41880936,0.51481326,1.30797769,0.02416614,0.11897851,0.31232016,0.00000000
1.09554777,2.09128573,0.32503420,0.41964944,0.50965520,1.27418663,0.02281971,0.11167920,0.30897818,0.00000000
1.10155078,2.06219875,0.34401233,0.42138210,0.50541603,1.24301625,0.02154058,0.10480507,0.30616914,0.00000000
1.10755378,2.03784569,0.36378562,0.42398232,0.50216728,1.21466052,0.02033532,0.09844161,0.30392361,0.00000000
1.11355678,2.01830604,0.38414934,0.42739126,0.49995554,1.18926493,0.01920877,0.09266570,0.30225932,0.00000000
1.11955978,2.00354376,0.40487788,0.43151659,0.49879791,1.16691888,0.01816419,0.08754449,0.30118008,0.00000000
1.12556278,1.99340459,0.42572778,0.43623410,0.49867856,1.14765026,0.01720346,0.08313455,0.30067502,0.00000000
1.13156578,1.98761802,0.44644166,0.44139063,0.49954654,1.13142236,0.01632732,0.07948122,0.30071835,0.00000000
1.13756878,1.98580386,0.46675315,0.44680836,0.50131510,1.11813342,0.01553562,0.07661836,0.30126952,0.00000000
1.14357179,1.98748320,0.48639251,0.45229004,0.50386245,1.10761871,0.01482757,0.07456816,0.30227388,0.00000000
1.14957479,1.99209334,0.50509311,0.45762521,0.50703427,1.09965527,0.01420201,0.07334129,0.30366386,0.00000000
