energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.26263132,0.91509639,0.00001544,0.14772912,0.02755986,0.00035605,0.64373810,0.33149153,0.12628251
-3.25662831,0.89027572,0.00001328,0.13883682,0.02379675,0.00032446,0.63778708,0.33409091,0.11857536
-3.25062531,0.87218445,0.00001137,0.13072623,0.02042337,0.00029697,0.63684996,0.33955384,0.11168644
-3.24462231,0.86081121,0.00000970,0.12345232,0.01742780,0.00027370,0.64083822,0.34776280,0.10564734
-3.23861931,0.85598249,0.00000825,0.11704781,0.01479352,0.00025485,0.64954028,0.35851941,0.10047472
-3.23261631,0.85737034,0.00000701,0.11152342,0.01250040,0.00024062,0.66262763,0.37154918,0.09617080
-3.22661331,0.86450586,0.00000597,0.10686894,0.01052578,0.00023126,0.67966555,0.38650881,0.09272456
-3.22061031,0.87679811,0.00000510,0.10305503,0.00884542,0.00022698,0.70012810,0.40299591,0.09011337
-3.21460730,0.89355763,0.00000441,0.10003557,0.00743433,0.00022804,0.72341692,0.42056065,0.08830529
-3.20860430,0.91402390,0.00000388,0.09775058,0.00626751,0.00023467,0.74888306,0.43871930,0.08726162
-3.20260130,0.93739536,0.00000351,0.09612950,0.00532058,0.00024707,0.77585121,0.45696902,0.08693976
-3.19659830,0.96286112,0.00000329,0.09509468,0.00457020,0.00026543,0.80364508,0.47480352,0.08729612
-3.19059530,0.98963266,0.00000322,0.09456496,0.00399443,0.00028991,0.83161315,0.49172901,0.08828899
-3.18459230,1.01697439,0.00000330,0.09445913,0.00357291,0.00032059,0.85915346,0.50727986,0.08988118
-3.17858929,1.04423152,0.00000353,0.09469921,0.00328699,0.00035752,0.88573628,0.52103329,0.09204227
-3.17258629,1.07085400,0.00000392,0.09521329,0.00311972,0.00040063,0.91092368,0.53262273,0.09475034
-3.16658329,1.09641521,0.00000447,0.09593797,0.00305578,0.00044980,0.93438483,0.54174893,0.09799306
-3.16058029,1.12062453,0.00000520,0.09682017,0.00308133,0.00050478,0.95590634,0.54818876,0.10176800
-3.15457729,1.14333299,0.00000611,0.09781827,0.00318386,0.00056521,0.97539681,0.55180092,0.10608223
-3.14857429,1.16453157,0.00000722,0.09890260,0.00335199,0.00063058,0.99288535,0.55252866,0.11095096
-3.14257129,1.18434216,0.00000855,0.10005526,0.00357527,0.00070029,1.00851400,0.55039911,0.11639554
-3.13656828,1.20300140,0.00001009,0.10126927,0.00384399,0.00077356,1.02252413,0.54551941,0.12244059
-3.13056528,1.22083822,0.00001186,0.10254705,0.00414902,0.00084951,1.03523761,0.53806980,0.12911058
-3.12456228,1.23824596,0.00001388,0.10389854,0.00448164,0.00092711,1.04703338,0.52829402,0.13642597
-3.11855928,1.25565065,0.00001615,0.10533879,0.00483346,0.00100524,1.05832075,0.51648737,0.14439903
-3.11255628,1.27347688,0.00001867,0.10688530,0.00519634,0.00108268,1.06951066,0.50298324,0.15302962
-3.10655328,1.29211315,0.00002144,0.10855534,0.00556237,0.00115814,1.08098642,0.48813849,0.16230116
-3.10055028,1.31187860,0.00002445,0.11036317,0.00592385,0.00123031,1.09307556,0.47231857,0.17217711
-3.09454727,1.33299281,0.00002768,0.11231752,0.00627336,0.00129785,1.10602421,0.45588300,0.18259798
-3.08854427,1.35555061,0.00003113,0.11441933,0.00660382,0.00135950,1.11997563,0.43917185,0.19347938
-3.08254127,1.37950314,0.00003476,0.11666000,0.00690858,0.00141403,1.13495396,0.42249382,0.20471106
-3.07653827,1.40464653,0.00003853,0.11902006,0.00718154,0.00146034,1.15085425,0.40611645,0.21615719
-3.07053527,1.43061882,0.00004241,0.12146859,0.00741724,0.00149748,1.16743941,0.39025871,0.22765793
-3.06453227,1.45690560,0.00004634,0.12396321,0.00761100,0.00152467,1.18434436,0.37508639,0.23903234
-3.05852926,1.48285405,0.00005028,0.12645071,0.00775899,0.00154133,1.20108726,0.36071008,0.25008247
-3.05252626,1.50769496,0.00005416,0.12886840,0.00785832,0.00154709,1.21708725,0.34718601,0.26059862
-3.04652326,1.53057162,0.00005791,0.13114594,0.00790715,0.00154185,1.23168794,0.33451923,0.27036551
-3.04052026,1.55057409,0.00006149,0.13320776,0.00790464,0.00152571,1.24418540,0.32266904,0.27916912
-3.03451726,1.56677730,0.00006482,0.13497571,0.00785102,0.00149901,1.25385927,0.31155615,0.28680392
-3.02851426,1.57828096,0.00006783,0.13637212,0.00774752,0.00146233,1.26000531,0.30107109,0.29308015
-3.02251126,1.58424931,0.00007048,0.13732278,0.00759637,0.00141643,1.26196786,0.29108347,0.29783081
-3.01650825,1.58394866,0.00007271,0.13776003,0.00740063,0.00136225,1.25917048,0.28145139,0.30091800
-3.01050525,1.57678099,0.00007446,0.13762548,0.00716416,0.00130086,1.25114332,0.27203071,0.30223840
-3.00450225,1.56231196,0.00007571,0.13687252,0.00689145,0.00123345,1.23754584,0.26268355,0.30172753
-2.99849925,1.54029189,0.00007643,0.13546828,0.00658747,0.00116127,1.21818388,0.25328582,0.29936258
-2.99249625,1.51066901,0.00007661,0.13339514,0.00625756,0.00108559,1.19302033,0.24373330,0.29516383
-2.98649325,1.47359438,0.00007623,0.13065153,0.00590723,0.00100769,1.16217910,0.23394628,0.28919431
-2.98049025,1.42941844,0.00007531,0.12725212,0.00554204,0.00092879,1.12594223,0.22387249,0.28155811
-2.97448724,1.37867960,0.00007386,0.12322742,0.00516746,0.00085005,1.08474066,0.21348842,0.27239701
-2.96848424,1.32208558,0.00007192,0.11862269,0.00478871,0.00077252,1.03913907,0.20279900,0.26188600
-2.96248124,1.26048865,0.00006953,0.11349636,0.00441071,0.00069713,0.98981597,0.19183597,0.25022758
-2.95647824,1.19485608,0.00006674,0.10791798,0.00403792,0.00062470,0.93753988,0.18065498,0.23764530
-2.95047524,1.12623726,0.00006360,0.10196582,0.00367433,0.00055589,0.88314299,0.16933174,0.22437680
-2.94447224,1.05572912,0.00006017,0.09572424,0.00332339,0.00049120,0.82749345,0.15795752,0.21066662
-2.93846923,0.98444136,0.00005652,0.08928094,0.00298796,0.00043102,0.77146761,0.14663428,0.19675903
-2.93246623,0.91346288,0.00005271,0.08272428,0.00267036,0.00037559,0.71592333,0.13546970,0.18289126
-2.92646323,0.84383081,0.00004880,0.07614067,0.00237231,0.00032501,0.66167531,0.12457225,0.16928734
-2.92046023,0.77650308,0.00004486,0.06961222,0.00209501,0.00027930,0.60947340,0.11404678,0.15615261
-2.91445723,0.71233537,0.00004094,0.06321473,0.00183916,0.00023837,0.55998438,0.10399048,0.14366927
-2.90845423,0.65206299,0.00003709,0.05701603,0.00160499,0.00020203,0.51377763,0.09448961,0.13199287
-2.90245123,0.59628788,0.00003337,0.05107473,0.00139236,0.00017006,0.47131502,0.08561689,0.12124985
-2.89644822,0.54547087,0.00002980,0.04543943,0.00120075,0.00014217,0.43294477,0.07742974,0.11153617
-2.89044522,0.49992887,0.00002642,0.04014836,0.00102938,0.00011804,0.39889938,0.06996922,0.10291686
-2.88444222,0.45983667,0.00002326,0.03522936,0.00087725,0.00009734,0.36929710,0.06325969,0.09542663
-2.87843922,0.42523291,0.00002033,0.03070031,0.00074317,0.00007973,0.34414678,0.05730926,0.08907109
-2.87243622,0.39602951,0.00001764,0.02656974,0.00062584,0.00006487,0.32335533,0.05211063,0.08382888
-2.86643322,0.37202397,0.00001520,0.02283784,0.00052389,0.00005242,0.30673766,0.04764260,0.07965426
-2.86043022,0.35291402,0.00001300,0.01949752,0.00043594,0.00004207,0.29402829,0.04387183,0.07648013
-2.85442721,0.33831375,0.00001104,0.01653563,0.00036057,0.00003355,0.28489433,0.04075494,0.07422150
-2.84842421,0.32777088,0.00000930,0.01393422,0.00029645,0.00002657,0.27894940,0.03824083,0.07277905
-2.84242121,0.32078452,0.00000779,0.01167187,0.00024225,0.00002090,0.27576795,0.03627305,0.07204290
-2.83641821,0.31682302,0.00000647,0.00972484,0.00019676,0.00001634,0.27489978,0.03479226,0.07189637
-2.83041521,0.31534140,0.00000534,0.00806830,0.00015884,0.00001269,0.27588433,0.03373859,0.07221970
-2.82441221,0.31579822,0.00000437,0.00667731,0.00012745,0.00000979,0.27826455,0.03305402,0.07289365
-2.81840920,0.31767131,0.00000356,0.00552776,0.00010163,0.00000750,0.28160001,0.03268454,0.07380288
-2.81240620,0.32047244,0.00000287,0.00459714,0.00008053,0.00000571,0.28547912,0.03258219,0.07483916
-2.80640320,0.32376031,0.00000230,0.00386521,0.00006342,0.00000432,0.28953014,0.03270694,0.07590419
-2.80040020,0.32715199,0.00000183,0.00331449,0.00004964,0.00000325,0.29343088,0.03302829,0.07691213
-2.79439720,0.33033243,0.00000145,0.00293064,0.00003860,0.00000243,0.29691690,0.03352669,0.07779174
-2.78839420,0.33306192,0.00000114,0.00270273,0.00002983,0.00000180,0.29978792,0.03419459,0.07848798
-2.78239120,0.33518138,0.00000088,0.00262341,0.00002291,0.00000133,0.30191248,0.03503732,0.07896332
-2.77638819,0.33661532,0.00000068,0.00268893,0.00001748,0.00000097,0.30323059,0.03607351,0.07919834
-2.77038519,0.33737239,0.00000052,0.00289911,0.00001325,0.00000071,0.30375431,0.03733523,0.07919191
-2.76438219,0.33754354,0.00000040,0.00325718,0.00000998,0.00000051,0.30356626,0.03886768,0.07896088
-2.75837919,0.33729758,0.00000030,0.00376957,0.00000747,0.00000037,0.30281589,0.04072848,0.07853907
-2.75237619,0.33687452,0.00000023,0.00444557,0.00000555,0.00000026,0.30171384,0.04298651,0.07797593
-2.74637319,0.33657643,0.00000017,0.00529691,0.00000410,0.00000019,0.30052414,0.04572021,0.07733453
-2.74037019,0.33675627,0.00000013,0.00633723,0.00000301,0.00000013,0.29955462,0.04901547,0.07668922
-2.73436718,0.33780472,0.00000009,0.00758146,0.00000219,0.00000009,0.29914573,0.05296302,0.07612285
-2.72836418,0.34013542,0.00000007,0.00904514,0.00000159,0.00000007,0.29965789,0.05765527,0.07572362
-2.72236118,0.34416896,0.00000005,0.01074356,0.00000114,0.00000005,0.30145785,0.06318281,0.07558179
-2.71635818,0.35031591,0.00000004,0.01269092,0.00000081,0.00000003,0.30490429,0.06963055,0.07578612
-2.71035518,0.35895953,0.00000003,0.01489932,0.00000058,0.00000002,0.31033311,0.07707351,0.07642031
-2.70435218,0.37043854,0.00000002,0.01737784,0.00000041,0.00000001,0.31804297,0.08557253,0.07755952
-2.69834917,0.38503054,0.00000001,0.02013143,0.00000029,0.00000001,0.32828125,0.09516993,0.07926704
-2.69234617,0.40293666,0.00000001,0.02316004,0.00000020,0.00000001,0.34123122,0.10588532,0.08159116
-2.68634317,0.42426798,0.00000001,0.02645758,0.00000014,0.00000000,0.35700075,0.11771177,0.08456255
-2.68034017,0.44903430,0.00000000,0.03001120,0.00000009,0.00000000,0.37561296,0.13061246,0.08819207
-2.67433717,0.47713586,0.00000000,0.03380061,0.00000006,0.00000000,0.39699939,0.14451813,0.09246913
-2.66833417,0.50835828,0.00000000,0.03779767,0.00000004,0.00000000,0.42099596,0.15932535,0.09736082
-2.66233117,0.54237138,0.00000000,0.04196618,0.00000003,0.00000000,0.44734203,0.17489600,0.10281164
-2.65632816,0.57873193,0.00000000,0.04626201,0.00000002,0.00000000,0.47568285,0.19105785,0.10874414
-2.65032516,0.61689061,0.00000000,0.05063353,0.00000001,0.00000000,0.50557539,0.20760657,0.11506027
-2.64432216,0.65620304,0.00000000,0.05502240,0.00000001,0.00000000,0.53649759,0.22430902,0.12164350
-2.63831916,0.69594488,0.00000000,0.05936461,0.00000001,0.00000000,0.56786082,0.24090795,0.12836176
-2.63231616,0.73533038,0.00000000,0.06359194,0.00000000,0.00000000,0.59902531,0.25712792,0.13507093
-2.62631316,0.77353409,0.00000000,0.06763363,0.00000000,0.00000000,0.62931800,0.27268230,0.14161895
-2.62031016,0.80971480,0.00000000,0.07141826,0.00000000,0.00000000,0.65805225,0.28728117,0.14785035
-2.61430715,0.84304102,0.00000000,0.07487585,0.00000000,0.00000000,0.68454875,0.30063979,0.15361100
-2.60830415,0.87271691,0.00000000,0.07793994,0.00000000,0.00000000,0.70815678,0.31248734,0.15875296
-2.60230115,0.89800771,0.00000000,0.08054974,0.00000000,0.00000000,0.72827497,0.32257552,0.16313923
-2.59629815,0.91826354,0.00000000,0.08265213,0.00000000,0.00000000,0.74437083,0.33068671,0.16664812
-2.59029515,0.93294064,0.00000000,0.08420342,0.00000000,0.00000000,0.75599801,0.33664126,0.16917724
-2.58429215,0.94161907,0.00000000,0.08517089,0.00000000,0.00000000,0.76281079,0.34030358,0.17064675
-2.57828914,0.94401612,0.00000000,0.08553393,0.00000000,0.00000000,0.76457496,0.34158679,0.17100185
-2.57228614,0.93999482,0.00000000,0.08528476,0.00000000,0.00000000,0.76117477,0.34045568,0.17021436
-2.56628314,0.92956727,0.00000000,0.08442872,0.00000000,0.00000000,0.75261567,0.33692778,0.16828337
-2.56028014,0.91289258,0.00000000,0.08298407,0.00000000,0.00000000,0.73902257,0.33107262,0.16523485
-2.55427714,0.89026966,0.00000000,0.08098135,0.00000000,0.00000000,0.72063402,0.32300913,0.16112037
-2.54827414,0.86212515,0.00000000,0.07846230,0.00000000,0.00000000,0.69779243,0.31290128,0.15601492
-2.54227114,0.82899727,0.00000000,0.07547843,0.00000000,0.00000000,0.67093090,0.30095232,0.15001399
-2.53626813,0.79151618,0.00000000,0.07208923,0.00000000,0.00000000,0.64055732,0.28739772,0.14322994
-2.53026513,0.75038198,0.00000000,0.06836026,0.00000000,0.00000000,0.60723649,0.27249730,0.13578809
-2.52426213,0.70634123,0.00000000,0.06436099,0.00000000,0.00000000,0.57157110,0.25652682,0.12782239
-2.51825913,0.66016314,0.00000000,0.06016272,0.00000000,0.00000000,0.53418241,0.23976942,0.11947112
-2.51225613,0.61261636,0.00000000,0.05583646,0.00000000,0.00000000,0.49569137,0.22250728,0.11087265
-2.50625313,0.56444726,0.00000000,0.05145103,0.00000000,0.00000000,0.45670111,0.20501390,0.10216149
-2.50025013,0.51636064,0.00000000,0.04707127,0.00000000,0.00000000,0.41778124,0.18754713,0.09346479
-2.49424712,0.46900332,0.00000000,0.04275662,0.00000000,0.00000000,0.37945454,0.17034330,0.08489932
-2.48824412,0.42295111,0.00000000,0.03855996,0.00000000,0.00000000,0.34218641,0.15361260,0.07656914
-2.48224112,0.37869943,0.00000000,0.03452672,0.00000000,0.00000000,0.30637730,0.13753569,0.06856382
-2.47623812,0.33665757,0.00000000,0.03069445,0.00000000,0.00000000,0.27235800,0.12226173,0.06095743
-2.47023512,0.29714648,0.00000000,0.02709255,0.00000000,0.00000000,0.24038785,0.10790760,0.05380810
-2.46423212,0.26039980,0.00000000,0.02374245,0.00000000,0.00000000,0.21065562,0.09455831,0.04715820
-2.45822911,0.22656773,0.00000000,0.02065792,0.00000000,0.00000000,0.18328257,0.08226847,0.04103502
-2.45222611,0.19572326,0.00000000,0.01784569,0.00000000,0.00000000,0.15832753,0.07106456,0.03545190
-2.44622311,0.16787014,0.00000000,0.01530614,0.00000000,0.00000000,0.13579335,0.06094787,0.03040963
-2.44022011,0.14295220,0.00000000,0.01303417,0.00000000,0.00000000,0.11563441,0.05189790,0.02589820
-2.43421711,0.12086329,0.00000000,0.01102013,0.00000000,0.00000000,0.09776467,0.04387597,0.02189849
-2.42821411,0.10145746,0.00000000,0.00925071,0.00000000,0.00000000,0.08206592,0.03682895,0.01838421
-2.42221111,0.08455891,0.00000000,0.00770991,0.00000000,0.00000000,0.06839584,0.03069286,0.01532363
-2.41620810,0.06997139,0.00000000,0.00637983,0.00000000,0.00000000,0.05659556,0.02539634,0.01268131
-2.41020510,0.05748669,0.00000000,0.00524148,0.00000000,0.00000000,0.04649654,0.02086365,0.01041963
-2.40420210,0.04689209,0.00000000,0.00427547,0.00000000,0.00000000,0.03792666,0.01701746,0.00850014
-2.39819910,0.03797672,0.00000000,0.00346258,0.00000000,0.00000000,0.03071524,0.01378113,0.00688470
-2.39219610,0.03053659,0.00000000,0.00278420,0.00000000,0.00000000,0.02469726,0.01108052,0.00553642
-2.38619310,0.02437862,0.00000000,0.00222273,0.00000000,0.00000000,0.01971646,0.00884546,0.00442037
-2.38019010,0.01932337,0.00000000,0.00176180,0.00000000,0.00000000,0.01562768,0.00701078,0.00350408
-2.37418709,0.01520694,0.00000000,0.00138648,0.00000000,0.00000000,0.01229831,0.00551693,0.00275787
-2.36818409,0.01188191,0.00000000,0.00108332,0.00000000,0.00000000,0.00960907,0.00431037,0.00215506
-2.36218109,0.00921755,0.00000000,0.00084039,0.00000000,0.00000000,0.00745422,0.00334361,0.00167197
-2.35617809,0.00709954,0.00000000,0.00064728,0.00000000,0.00000000,0.00574128,0.00257515,0.00128791
-2.35017509,0.00542912,0.00000000,0.00049498,0.00000000,0.00000000,0.00439036,0.00196913,0.00098497
-2.34417209,0.00412206,0.00000000,0.00037581,0.00000000,0.00000000,0.00333331,0.00149496,0.00074791
-2.33816908,0.00310730,0.00000000,0.00028329,0.00000000,0.00000000,0.00251268,0.00112687,0.00056385
-2.33216608,0.00232562,0.00000000,0.00021203,0.00000000,0.00000000,0.00188055,0.00084333,0.00042204
-2.32616308,0.00172814,0.00000000,0.00015755,0.00000000,0.00000000,0.00139738,0.00062663,0.00031365
-2.32016008,0.00127499,0.00000000,0.00011624,0.00000000,0.00000000,0.00103093,0.00046228,0.00023143
-2.31415708,0.00093394,0.00000000,0.00008514,0.00000000,0.00000000,0.00075515,0.00033860,0.00016955
-2.30815408,0.00067925,0.00000000,0.00006192,0.00000000,0.00000000,0.00054919,0.00024624,0.00012333
-2.30215108,0.00049049,0.00000000,0.00004471,0.00000000,0.00000000,0.00039654,0.00017779,0.00008909
-2.29614807,0.00035169,0.00000000,0.00003205,0.00000001,0.00000000,0.00028428,0.00012746,0.00006391
-2.29014507,0.00025041,0.00000000,0.00002282,0.00000001,0.00000000,0.00020235,0.00009072,0.00004556
-2.28414207,0.00017710,0.00000000,0.00001612,0.00000002,0.00000000,0.00014301,0.00006412,0.00003230
-2.27813907,0.00012446,0.00000000,0.00001131,0.00000003,0.00000000,0.00010035,0.00004500,0.00002282
-2.27213607,0.00008702,0.00000000,0.00000788,0.00000005,0.00000000,0.00006993,0.00003138,0.00001614
-2.26613307,0.00006067,0.00000000,0.00000545,0.00000007,0.00000000,0.00004840,0.00002174,0.00001153
-2.26013007,0.00004240,0.00000000,0.00000374,0.00000011,0.00000000,0.00003329,0.00001499,0.00000847
-2.25412706,0.00003003,0.00000000,0.00000255,0.00000017,0.00000000,0.00002277,0.00001031,0.00000662
-2.24812406,0.00002201,0.00000000,0.00000173,0.00000025,0.00000000,0.00001553,0.00000712,0.00000575
-2.24212106,0.00001730,0.00000000,0.00000117,0.00000037,0.00000000,0.00001062,0.00000500,0.00000576
-2.23611806,0.00001526,0.00000000,0.00000078,0.00000055,0.00000000,0.00000735,0.00000365,0.00000664
-2.23011506,0.00001558,0.00000000,0.00000052,0.00000081,0.00000000,0.00000526,0.00000288,0.00000852
-2.22411206,0.00001824,0.00000000,0.00000036,0.00000118,0.00000000,0.00000404,0.00000257,0.00001162
-2.21810905,0.00002350,0.00000000,0.00000025,0.00000172,0.00000000,0.00000349,0.00000266,0.00001631
-2.21210605,0.00003193,0.00000000,0.00000019,0.00000247,0.00000000,0.00000350,0.00000314,0.00002312
-2.20610305,0.00004443,0.00000000,0.00000016,0.00000353,0.00000000,0.00000404,0.00000405,0.00003282
-2.20010005,0.00006231,0.00000000,0.00000016,0.00000500,0.00000000,0.00000515,0.00000548,0.00004643
-2.19409705,0.00008736,0.00000000,0.00000019,0.00000705,0.00000000,0.00000693,0.00000757,0.00006532
-2.18809405,0.00012202,0.00000000,0.00000026,0.00000986,0.00000001,0.00000956,0.00001051,0.00009132
-2.18209105,0.00016947,0.00000000,0.00000037,0.00001369,0.00000001,0.00001332,0.00001459,0.00012681
-2.17608804,0.00023390,0.00000000,0.00000055,0.00001888,0.00000001,0.00001855,0.00002016,0.00017489
-2.17008504,0.00032068,0.00000000,0.00000080,0.00002585,0.00000002,0.00002577,0.00002771,0.00023951
-2.16408204,0.00043667,0.00000000,0.00000118,0.00003514,0.00000003,0.00003562,0.00003786,0.00032571
-2.15807904,0.00059055,0.00000000,0.00000173,0.00004745,0.00000004,0.00004899,0.00005139,0.00043986
-2.15207604,0.00079320,0.00000000,0.00000251,0.00006361,0.00000005,0.00006699,0.00006930,0.00058986
-2.14607304,0.00105814,0.00000001,0.00000362,0.00008470,0.00000007,0.00009109,0.00009285,0.00078553
-2.14007004,0.00140200,0.00000001,0.00000518,0.00011199,0.00000010,0.00012316,0.00012361,0.00103885
-2.13406703,0.00184504,0.00000001,0.00000737,0.00014705,0.00000014,0.00016558,0.00016349,0.00136437
-2.12806403,0.00241177,0.00000002,0.00001042,0.00019177,0.00000020,0.00022137,0.00021487,0.00177957
-2.12206103,0.00313153,0.00000002,0.00001463,0.00024838,0.00000028,0.00029432,0.00028062,0.00230522
-2.11605803,0.00403912,0.00000003,0.00002038,0.00031953,0.00000038,0.00038914,0.00036420,0.00296578
-2.11005503,0.00517542,0.00000004,0.00002821,0.00040829,0.00000053,0.00051172,0.00046975,0.00378975
-2.10405203,0.00658805,0.00000005,0.00003876,0.00051822,0.00000072,0.00066926,0.00060220,0.00480998
-2.09804902,0.00833190,0.00000006,0.00005289,0.00065339,0.00000098,0.00087060,0.00076733,0.00606395
-2.09204602,0.01046967,0.00000007,0.00007167,0.00081842,0.00000133,0.00112646,0.00097191,0.00759395
-2.08604302,0.01307227,0.00000010,0.00009644,0.00101848,0.00000180,0.00144977,0.00122378,0.00944718
-2.08004002,0.01621912,0.00000012,0.00012887,0.00125929,0.00000241,0.00185600,0.00153198,0.01167566
-2.07403702,0.01999827,0.00000015,0.00017101,0.00154717,0.00000322,0.00236352,0.00190680,0.01433611
-2.06803402,0.02450637,0.00000019,0.00022534,0.00188895,0.00000428,0.00299398,0.00235991,0.01748955
-2.06203102,0.02984840,0.00000024,0.00029487,0.00229202,0.00000566,0.00377265,0.00290440,0.02120084
-2.05602801,0.03613722,0.00000030,0.00038319,0.00276424,0.00000744,0.00472881,0.00355488,0.02553793
-2.05002501,0.04349274,0.00000037,0.00049449,0.00331387,0.00000973,0.00589605,0.00432744,0.03057103
-2.04402201,0.05204105,0.00000045,0.00063370,0.00394956,0.00001264,0.00731254,0.00523974,0.03637153
-2.03801901,0.06191302,0.00000055,0.00080647,0.00468024,0.00001633,0.00902119,0.00631091,0.04301082
-2.03201601,0.07324283,0.00000067,0.00101925,0.00551506,0.00002098,0.01106975,0.00756146,0.05055896
-2.02601301,0.08616611,0.00000082,0.00127926,0.00646325,0.00002678,0.01351066,0.00901320,0.05908320
-2.02001001,0.10081785,0.00000098,0.00159449,0.00753410,0.00003399,0.01640080,0.01068900,0.06864653
-2.01400700,0.11733001,0.00000118,0.00197368,0.00873678,0.00004285,0.01980096,0.01261252,0.07930605
-2.00800400,0.13582886,0.00000141,0.00242619,0.01008033,0.00005370,0.02377507,0.01480788,0.09111146
-2.00200100,0.15643212,0.00000167,0.00296188,0.01157346,0.00006685,0.02838916,0.01729917,0.10410351
-1.99599800,0.17924572,0.00000197,0.00359093,0.01322449,0.00008269,0.03370989,0.02010999,0.11831248
-1.98999500,0.20436039,0.00000231,0.00432359,0.01504118,0.00010161,0.03980293,0.02326274,0.13375678
-1.98399200,0.23184801,0.00000270,0.00516991,0.01703062,0.00012405,0.04673082,0.02677795,0.15044160
-1.97798899,0.26175765,0.00000314,0.00613939,0.01919900,0.00015042,0.05455069,0.03067341,0.16835765
-1.97198599,0.29411149,0.00000363,0.00724056,0.02155144,0.00018119,0.06331153,0.03496326,0.18747993
-1.96598299,0.32890057,0.00000418,0.00848059,0.02409171,0.00021677,0.07305142,0.03965707,0.20776669
-1.95997999,0.36608045,0.00000478,0.00986482,0.02682194,0.00025759,0.08379447,0.04475873,0.22915835
-1.95397699,0.40556698,0.00000543,0.01139627,0.02974228,0.00030401,0.09554784,0.05026549,0.25157661
-1.94797399,0.44723212,0.00000614,0.01307521,0.03285050,0.00035634,0.10829881,0.05616691,0.27492358
-1.94197099,0.49090033,0.00000691,0.01489872,0.03614159,0.00041482,0.12201209,0.06244394,0.29908111
-1.93596798,0.53634538,0.00000773,0.01686030,0.03960728,0.00047958,0.13662751,0.06906812,0.32391029
-1.92996498,0.58328815,0.00000859,0.01894955,0.04323562,0.00055063,0.15205831,0.07600095,0.34925128
-1.92396198,0.63139545,0.00000950,0.02115201,0.04701052,0.00062786,0.16819005,0.08319349,0.37492338
-1.91795898,0.68028037,0.00001045,0.02344903,0.05091142,0.00071098,0.18488047,0.09058629,0.40072575
-1.91195598,0.72950426,0.00001144,0.02581786,0.05491297,0.00079956,0.20196020,0.09810963,0.42643862
-1.90595298,0.77858072,0.00001244,0.02823182,0.05898491,0.00089300,0.21923460,0.10568416,0.45182526
-1.89994997,0.82698170,0.00001347,0.03066071,0.06309205,0.00099051,0.23648664,0.11322194,0.47663479
-1.89394697,0.87414584,0.00001450,0.03307134,0.06719448,0.00109117,0.25348090,0.12062793,0.50060593
-1.88794397,0.91948907,0.00001553,0.03542817,0.07124803,0.00119388,0.26996850,0.12780183,0.52347165
-1.88194097,0.96241740,0.00001656,0.03769418,0.07520493,0.00129742,0.28569306,0.13464037,0.54496478
-1.87593797,1.00234147,0.00001758,0.03983181,0.07901470,0.00140049,0.30039725,0.14103982,0.56482454
-1.86993497,1.03869263,0.00001858,0.04180393,0.08262535,0.00150171,0.31382992,0.14689887,0.58280365
-1.86393197,1.07093998,0.00001957,0.04357497,0.08598469,0.00159967,0.32575345,0.15212151,0.59867608
-1.85792896,1.09860756,0.00002054,0.04511193,0.08904188,0.00169299,0.33595100,0.15662005,0.61224486
-1.85192596,1.12129120,0.00002149,0.04638547,0.09174903,0.00178038,0.34423348,0.16031799,0.62334977
-1.84592296,1.13867394,0.00002244,0.04737078,0.09406290,0.00186062,0.35044574,0.16315262,0.63187446
-1.83991996,1.15053947,0.00002340,0.04804844,0.09594644,0.00193268,0.35447189,0.16507737,0.63775258
-1.83391696,1.15678253,0.00002437,0.04840507,0.09737033,0.00199571,0.35623933,0.16606359,0.64097255
-1.82791396,1.15741588,0.00002538,0.04843375,0.09831422,0.00204912,0.35572145,0.16610178,0.64158046
-1.82191096,1.15257301,0.00002643,0.04813430,0.09876769,0.00209254,0.35293869,0.16520219,0.63968101
-1.81590795,1.14250641,0.00002756,0.04751325,0.09873088,0.00212589,0.34795801,0.16339470,0.63543602
-1.80990495,1.12758122,0.00002877,0.04658363,0.09821468,0.00214933,0.34089081,0.16072798,0.62906057
-1.80390195,1.10826421,0.00003010,0.04536455,0.09724054,0.00216331,0.33188920,0.15726801,0.62081675
-1.79789895,1.08510866,0.00003157,0.04388053,0.09583976,0.00216850,0.32114103,0.15309588,0.61100511
-1.79189595,1.05873546,0.00003318,0.04216072,0.09405243,0.00216577,0.30886371,0.14830514,0.59995420
-1.78589295,1.02981142,0.00003496,0.04023796,0.09192598,0.00215616,0.29529719,0.14299863,0.58800852
-1.77988994,0.99902557,0.00003691,0.03814771,0.08951341,0.00214080,0.28069633,0.13728512,0.57551550
-1.77388694,0.96706475,0.00003904,0.03592704,0.08687132,0.00212089,0.26532316,0.13127568,0.56281206
-1.76788394,0.93458930,0.00004135,0.03361350,0.08405779,0.00209764,0.24943911,0.12508022,0.55021138
-1.76188094,0.90221035,0.00004383,0.03124411,0.08113027,0.00207218,0.23329772,0.11880406,0.53799064
-1.75587794,0.87046950,0.00004645,0.02885439,0.07814353,0.00204554,0.21713805,0.11254492,0.52638023
-1.74987494,0.83982199,0.00004921,0.02647755,0.07514782,0.00201860,0.20117895,0.10639026,0.51555513
