energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.93246623,1.59669598,0.21193058,0.16698514,0.00081165,0.05364755,0.02038353,1.26445646,0.67165167,0.12116174
-2.92646323,1.61164246,0.22168895,0.16997363,0.00074467,0.05551558,0.01775543,1.27763009,0.69493614,0.11949101
-2.92046023,1.63111179,0.23232075,0.17299316,0.00069220,0.05737060,0.01542504,1.29507196,0.71942584,0.11793419
-2.91445723,1.65516594,0.24385629,0.17605859,0.00065517,0.05922413,0.01337996,1.31683258,0.74521948,0.11648926
-2.90845423,1.68385127,0.25631350,0.17918843,0.00063454,0.06108957,0.01160546,1.34294029,0.77241252,0.11515697
-2.90245123,1.71718693,0.26969455,0.18240277,0.00063138,0.06298131,0.01008525,1.37339275,0.80108805,0.11394044
-2.89644822,1.75515232,0.28398282,0.18572095,0.00064683,0.06491383,0.00880208,1.40814793,0.83130788,0.11284437
-2.89044522,1.79767492,0.29914041,0.18915918,0.00068224,0.06690083,0.00773841,1.44711584,0.86310453,0.11187417
-2.88444222,1.84462004,0.31510649,0.19272839,0.00073911,0.06895436,0.00687692,1.49015203,0.89647485,0.11103499
-2.87843922,1.89578391,0.33179665,0.19643228,0.00081918,0.07108412,0.00620091,1.53705405,0.93137620,0.11033064
-2.87243622,1.95089118,0.34910354,0.20026597,0.00092438,0.07329692,0.00569472,1.58756168,0.96772550,0.10976278
-2.86643322,2.00959794,0.36689877,0.20421516,0.00105687,0.07559637,0.00534390,1.64136172,1.00540177,0.10933014
-2.86043022,2.07150053,0.38503615,0.20825602,0.00121903,0.07798276,0.00513542,1.69809751,1.04425219,0.10902807
-2.85442721,2.13615026,0.40335629,0.21235583,0.00141337,0.08045319,0.00505773,1.75738317,1.08410153,0.10884839
-2.84842421,2.20307352,0.42169207,0.21647430,0.00164253,0.08300197,0.00510074,1.81882200,1.12476460,0.10877953
-2.84242121,2.27179613,0.43987517,0.22056552,0.00190920,0.08562115,0.00525573,1.88202809,1.16606092,0.10880705
-2.83641821,2.34187058,0.45774280,0.22458047,0.00221601,0.08830119,0.00551523,1.94664980,1.20783081,0.10891435
-2.83041521,2.41290412,0.47514470,0.22846984,0.00256543,0.09103175,0.00587282,2.01239358,1.24995159,0.10908373
-2.82441221,2.48458583,0.49194955,0.23218706,0.00295967,0.09380243,0.00632289,2.07904625,1.29235274,0.10929749
-2.81840920,2.55671025,0.50805064,0.23569121,0.00340050,0.09660356,0.00686039,2.14649390,1.33502880,0.10953916
-2.81240620,2.62919565,0.52337026,0.23894977,0.00388917,0.09942673,0.00748054,2.21473573,1.37804866,0.10979471
-2.80640320,2.70209510,0.53786251,0.24194085,0.00442619,0.10226524,0.00817858,2.28389130,1.42156028,0.11005357
-2.80040020,2.77559875,0.55151421,0.24465480,0.00501125,0.10511431,0.00894948,2.35419995,1.46579008,0.11030954
-2.79439720,2.85002674,0.56434385,0.24709515,0.00564304,0.10797104,0.00978771,2.42601185,1.51103646,0.11056133
-2.78839420,2.92581223,0.57639851,0.24927862,0.00631917,0.11083414,0.01068701,2.49977048,1.55765733,0.11081285
-2.78239120,3.00347513,0.58774898,0.25123441,0.00703604,0.11370341,0.01164026,2.57598701,1.60605208,0.11107318
-2.77638819,3.08358764,0.59848318,0.25300258,0.00778878,0.11657909,0.01263929,2.65520774,1.65663866,0.11135607
-2.77038519,3.16673334,0.60869840,0.25463184,0.00857125,0.11946098,0.01367490,2.73797600,1.70982676,0.11167933
-2.76438219,3.25346211,0.61849282,0.25617663,0.00937603,0.12234762,0.01473679,2.82479085,1.76598867,0.11206379
-2.75837919,3.34424345,0.62795670,0.25769392,0.01019448,0.12523537,0.01581370,2.91606463,1.82542941,0.11253214
-2.75237619,3.43942119,0.63716405,0.25923973,0.01101689,0.12811764,0.01689346,3.01208217,1.88835787,0.11310769
-2.74637319,3.53917230,0.64616509,0.26086568,0.01183256,0.13098419,0.01796324,3.11296406,1.95486087,0.11381298
-2.74037019,3.64347259,0.65498017,0.26261574,0.01263011,0.13382073,0.01900980,3.21863643,2.02488169,0.11466864
-2.73436718,3.75207152,0.66359546,0.26452335,0.01339763,0.13660873,0.02001970,3.32880919,2.09820480,0.11569215
-2.72836418,3.86447793,0.67196080,0.26660909,0.01412303,0.13932544,0.02097972,3.44296449,2.17444773,0.11689699
-2.72236118,3.97995784,0.67998977,0.26887903,0.01479432,0.14194429,0.02187708,3.56035606,2.25306097,0.11829194
-2.71635818,4.09754456,0.68756208,0.27132382,0.01539994,0.14443550,0.02269987,3.68002013,2.33333619,0.11988069
-2.71035518,4.21606089,0.69452809,0.27391849,0.01592909,0.14676685,0.02343730,3.80079717,2.41442249,0.12166167
-2.70435218,4.33415219,0.70071525,0.27662305,0.01637204,0.14890473,0.02407997,3.92136369,2.49535015,0.12362826
-2.69834917,4.45032846,0.70593600,0.27938383,0.01672043,0.15081522,0.02462017,4.04027221,2.57506056,0.12576912
-2.69234617,4.56301323,0.70999667,0.28213529,0.01696755,0.15246521,0.02505198,4.15599743,2.65244090,0.12806878
-2.68634317,4.67059641,0.71270690,0.28480247,0.01710850,0.15382350,0.02537144,4.26698591,2.72636171,0.13050832
-2.68034017,4.77148815,0.71388887,0.28730369,0.01714041,0.15486181,0.02557654,4.37170661,2.79571532,0.13306616
-2.67433717,4.86417088,0.71338601,0.28955346,0.01706249,0.15555560,0.02566722,4.46869958,2.85945308,0.13571878
-2.66833417,4.94724658,0.71107049,0.29146547,0.01687608,0.15588474,0.02564528,4.55662009,2.91661949,0.13844140
-2.66233117,5.01947703,0.70684925,0.29295547,0.01658459,0.15583389,0.02551419,4.63427622,2.96638130,0.14120857
-2.65632816,5.07981503,0.70066811,0.29394397,0.01619343,0.15539275,0.02527891,4.70065774,3.00805033,0.14399451
-2.65032516,5.12742536,0.69251401,0.29435860,0.01570980,0.15455602,0.02494563,4.75495548,3.04109876,0.14677337
-2.64432216,5.16169487,0.68241509,0.29413609,0.01514248,0.15332317,0.02452151,4.79657039,3.06516659,0.14951918
-2.63831916,5.18223192,0.67043886,0.29322385,0.01450158,0.15169811,0.02401443,4.82511249,3.08006093,0.15220571
-2.63231616,5.18885583,0.65668862,0.29158099,0.01379822,0.14968866,0.02343265,4.84039051,3.08574779,0.15480614
-2.62631316,5.18157788,0.64129843,0.28917906,0.01304420,0.14730607,0.02278467,4.84239349,3.08233722,0.15729262
-2.62031016,5.16057573,0.62442696,0.28600214,0.01225171,0.14456447,0.02207891,4.83126620,3.07006305,0.15963583
-2.61430715,5.12616351,0.60625071,0.28204675,0.01143296,0.14148029,0.02132359,4.80728054,3.04925884,0.16180452
-2.60830415,5.07875984,0.58695697,0.27732124,0.01059989,0.13807192,0.02052659,4.77080507,3.02033183,0.16376517
-2.60230115,5.01885648,0.56673695,0.27184509,0.00976389,0.13435923,0.01969533,4.72227511,2.98373671,0.16548185
-2.59629815,4.94698940,0.54577946,0.26564781,0.00893558,0.13036344,0.01883674,4.66216551,2.93995090,0.16691622
-2.59029515,4.86371456,0.52426546,0.25876791,0.00812455,0.12610687,0.01795724,4.59096775,2.88945286,0.16802792
-2.58429215,4.76958944,0.50236358,0.25125163,0.00733925,0.12161293,0.01706277,4.50917291,2.83270473,0.16877512
-2.57828914,4.66516150,0.48022701,0.24315177,0.00658689,0.11690615,0.01615884,4.41726118,2.77014008,0.16911547
-2.57228614,4.55096356,0.45799151,0.23452644,0.00587333,0.11201217,0.01525054,4.31569833,2.70215728,0.16900723
-2.56628314,4.42751611,0.43577468,0.22543798,0.00520314,0.10695786,0.01434267,4.20493874,2.62911837,0.16841076
-2.56028014,4.29533543,0.41367640,0.21595185,0.00457956,0.10177135,0.01343975,4.08543423,2.55135316,0.16729002
-2.55427714,4.15494641,0.39178008,0.20613570,0.00400463,0.09648200,0.01254610,3.95764736,2.46916762,0.16561426
-2.54827414,4.00689843,0.37015470,0.19605845,0.00347922,0.09112034,0.01166585,3.82206775,2.38285558,0.16335968
-2.54227114,3.85178246,0.34885729,0.18578952,0.00300323,0.08571789,0.01080298,3.67922952,2.29271241,0.16051091
-2.53626813,3.69024754,0.32793567,0.17539806,0.00257563,0.08030691,0.00996133,3.52972808,2.19904930,0.15706242
-2.53026513,3.52301494,0.30743109,0.16495232,0.00219469,0.07492000,0.00914454,3.37423455,2.10220688,0.15301949
-2.52426213,3.35088835,0.28738075,0.15451895,0.00185807,0.06958971,0.00835605,3.21350628,2.00256676,0.14839887
-2.51825913,3.17475910,0.26781989,0.14416243,0.00156300,0.06434796,0.00759905,3.04839229,1.90056011,0.14322903
-2.51225613,2.99560543,0.24878340,0.13394447,0.00130639,0.05922554,0.00687642,2.87983285,1.79667246,0.13754993
-2.50625313,2.81448568,0.23030685,0.12392342,0.00108496,0.05425155,0.00619067,2.70885296,1.69144422,0.13141231
-2.50025013,2.63252544,0.21242698,0.11415370,0.00089534,0.04945280,0.00554390,2.53654973,1.58546688,0.12487657
-2.49424712,2.45089926,0.19518161,0.10468531,0.00073420,0.04485336,0.00493775,2.36407434,1.47937508,0.11801127
-2.48824412,2.27080793,0.17860910,0.09556327,0.00059828,0.04047407,0.00437336,2.19260952,1.37383498,0.11089126
-2.48224112,2.09345255,0.16274737,0.08682721,0.00048448,0.03633224,0.00385136,2.02334364,1.26952973,0.10359562
-2.47623812,1.92000678,0.14763273,0.07851097,0.00038989,0.03244141,0.00337186,1.85744312,1.16714297,0.09620544
-2.47023512,1.75158894,0.13329853,0.07064234,0.00031184,0.02881118,0.00293448,1.69602433,1.06734130,0.08880158
-2.46423212,1.58923522,0.11977374,0.06324282,0.00024789,0.02544725,0.00253834,1.54012674,0.97075681,0.08146253
-2.45822911,1.43387559,0.10708172,0.05632761,0.00019587,0.02235148,0.00218212,1.39068853,0.87797058,0.07426235
-2.45222611,1.28631343,0.09523910,0.04990561,0.00015386,0.01952215,0.00186415,1.24852585,0.78949813,0.06726892
-2.44622311,1.14720987,0.08425491,0.04397960,0.00012016,0.01695420,0.00158240,1.11431674,0.70577743,0.06054250
-2.44022011,1.01707323,0.07413010,0.03854660,0.00009332,0.01463962,0.00133460,0.98859004,0.62715996,0.05413460
-2.43421711,0.89625410,0.06485733,0.03359823,0.00007211,0.01256789,0.00111829,0.87171987,0.55390522,0.04808728
-2.42821411,0.78494571,0.05642106,0.02912128,0.00005548,0.01072640,0.00093090,0.76392541,0.48617871,0.04243276
-2.42221111,0.68318944,0.04879808,0.02509832,0.00004256,0.00910090,0.00076977,0.66527574,0.42405318,0.03719345
-2.41620810,0.59088484,0.04195816,0.02150842,0.00003263,0.00767603,0.00063229,0.57569919,0.36751306,0.03238230
-2.41020510,0.50780339,0.03586513,0.01832786,0.00002512,0.00643566,0.00051588,0.49499645,0.31646138,0.02800341
-2.40420210,0.43360513,0.03047793,0.01553092,0.00001957,0.00536339,0.00041807,0.42285654,0.27072890,0.02405290
-2.39819910,0.36785718,0.02575195,0.01309069,0.00001565,0.00444284,0.00033652,0.35887477,0.23008470,0.02051993
-2.39219610,0.31005343,0.02164039,0.01097983,0.00001309,0.00365800,0.00026905,0.30257171,0.19424769,0.01738785
-2.38619310,0.25963419,0.01809559,0.00917133,0.00001174,0.00299347,0.00021368,0.25341245,0.16289851,0.01463539
-2.38019010,0.21600541,0.01507044,0.00763925,0.00001153,0.00243469,0.00016859,0.21082512,0.13569120,0.01223785
-2.37418709,0.17855653,0.01251964,0.00635941,0.00001244,0.00196806,0.00013219,0.17421834,0.11226430,0.01016830
-2.36818409,0.14667663,0.01040099,0.00531004,0.00001458,0.00158105,0.00010305,0.14299683,0.09225097,0.00839859
-2.36218109,0.11976853,0.00867649,0.00447241,0.00001811,0.00126229,0.00007994,0.11657499,0.07528786,0.00690039
-2.35617809,0.09726057,0.00731343,0.00383138,0.00002329,0.00100153,0.00006181,0.09438821,0.06102257,0.00564600
-2.35017509,0.07861607,0.00628531,0.00337597,0.00003049,0.00078968,0.00004776,0.07590176,0.04911971,0.00460907
-2.34417209,0.06334048,0.00557279,0.00309988,0.00004019,0.00061875,0.00003706,0.06061746,0.03926543,0.00376523
-2.33816908,0.05098643,0.00516445,0.00300200,0.00005300,0.00048177,0.00002909,0.04807813,0.03117059,0.00309246
-2.33216608,0.04115683,0.00505750,0.00308685,0.00006968,0.00037275,0.00002337,0.03787008,0.02457266,0.00257154
-2.32616308,0.03350628,0.00525849,0.00336507,0.00009115,0.00028659,0.00001951,0.02962398,0.01923651,0.00218620
-2.32016008,0.02774105,0.00578380,0.00385386,0.00011853,0.00021894,0.00001721,0.02301422,0.01495427,0.00192326
-2.31415708,0.02361795,0.00666019,0.00457728,0.00015313,0.00016621,0.00001628,0.01775728,0.01154442,0.00177276
-2.30815408,0.02094226,0.00792509,0.00556660,0.00019647,0.00012539,0.00001658,0.01360913,0.00885035,0.00172784
-2.30215108,0.01956497,0.00962682,0.00686050,0.00025032,0.00009401,0.00001802,0.01036224,0.00673852,0.00178475
-2.29614807,0.01937953,0.01182457,0.00850506,0.00031667,0.00007006,0.00002058,0.00784210,0.00509632,0.00194268
-2.29014507,0.02031819,0.01458812,0.01055371,0.00039775,0.00005193,0.00002427,0.00590372,0.00382988,0.00220360
-2.28414207,0.02234806,0.01799723,0.01306684,0.00049602,0.00003833,0.00002916,0.00442816,0.00286187,0.00257202
-2.27813907,0.02546697,0.02214068,0.01611113,0.00061416,0.00002822,0.00003534,0.00331912,0.00212933,0.00305472
-2.27213607,0.02969914,0.02711487,0.01975869,0.00075498,0.00002081,0.00004290,0.00249997,0.00158167,0.00366047
-2.26613307,0.03509070,0.03302187,0.02408570,0.00092146,0.00001550,0.00005199,0.00191099,0.00117890,0.00439958
-2.26013007,0.04170497,0.03996702,0.02917077,0.00111659,0.00001182,0.00006274,0.00150706,0.00089001,0.00528357
-2.25412706,0.04961776,0.04805597,0.03509292,0.00134336,0.00000945,0.00007531,0.00125573,0.00069163,0.00632462
-2.24812406,0.05891240,0.05739118,0.04192913,0.00160465,0.00000818,0.00008983,0.00113579,0.00056691,0.00753509
-2.24212106,0.06967491,0.06806803,0.04975169,0.00190306,0.00000787,0.00010645,0.00113618,0.00050465,0.00892700
-2.23611806,0.08198904,0.08017050,0.05862522,0.00224087,0.00000848,0.00012528,0.00125545,0.00049865,0.01051135
-2.23011506,0.09593167,0.09376665,0.06860363,0.00261985,0.00001007,0.00014641,0.00150158,0.00054730,0.01229764
-2.22411206,0.11156851,0.10890407,0.07972698,0.00304113,0.00001276,0.00016991,0.00189229,0.00065337,0.01429322
-2.21810905,0.12895036,0.12560552,0.09201867,0.00350508,0.00001677,0.00019578,0.00245569,0.00082404,0.01650283
-2.21210605,0.14811025,0.14386494,0.10548285,0.00401121,0.00002242,0.00022399,0.00323145,0.00107102,0.01892809
-2.20610305,0.16906164,0.16364429,0.12010247,0.00455799,0.00003014,0.00025444,0.00427223,0.00141096,0.02156717
-2.20010005,0.19179797,0.18487123,0.13583806,0.00514283,0.00004047,0.00028699,0.00564556,0.00186595,0.02441464
-2.19409705,0.21629373,0.20743818,0.15262754,0.00576203,0.00005415,0.00032142,0.00743601,0.00246417,0.02746142
-2.18809405,0.24250739,0.23120286,0.17038707,0.00641070,0.00007204,0.00035744,0.00974758,0.00324060,0.03069494
-2.18209105,0.27038608,0.25599048,0.18901326,0.00708291,0.00009525,0.00039470,0.01270632,0.00423792,0.03409962
-2.17608804,0.29987227,0.28159783,0.20838666,0.00777165,0.00012509,0.00043279,0.01646297,0.00550733,0.03765745
-2.17008504,0.33091218,0.30779916,0.22837660,0.00846906,0.00016315,0.00047126,0.02119559,0.00710945,0.04134893
-2.16408204,0.36346574,0.33435384,0.24884726,0.00916659,0.00021132,0.00050961,0.02711193,0.00911507,0.04515410
-2.15807904,0.39751783,0.36101568,0.26966489,0.00985519,0.00027178,0.00054729,0.03445139,0.01160584,0.04905385
-2.15207604,0.43309003,0.38754341,0.29070574,0.01052566,0.00034710,0.00058378,0.04348640,0.01467474,0.05303130
-2.14607304,0.47025251,0.41371211,0.31186455,0.01116890,0.00044019,0.00061852,0.05452286,0.01842621,0.05707324
-2.14007004,0.50913511,0.43932496,0.33306296,0.01177623,0.00055433,0.00065099,0.06789953,0.02297596,0.06117153
-2.13406703,0.54993674,0.46422464,0.35425754,0.01233975,0.00069320,0.00068073,0.08398596,0.02845033,0.06532448
-2.12806403,0.59293239,0.48830393,0.37544680,0.01285265,0.00086081,0.00070731,0.10317892,0.03498503,0.06953789
-2.12206103,0.63847670,0.51151460,0.39667667,0.01330947,0.00106151,0.00073040,0.12589690,0.04272335,0.07382588
-2.11605803,0.68700335,0.53387412,0.41804397,0.01370636,0.00129994,0.00074975,0.15257270,0.05181369,0.07821131
-2.11005503,0.73901973,0.55546957,0.43969743,0.01404128,0.00158093,0.00076523,0.18364393,0.06240636,0.08272569
-2.10405203,0.79509628,0.57645824,0.46183589,0.01431410,0.00190943,0.00077683,0.21954147,0.07464973,0.08740868
-2.09804902,0.85585040,0.59706465,0.48470355,0.01452665,0.00229039,0.00078465,0.26067600,0.08868573,0.09230690
-2.09204602,0.92192510,0.61757393,0.50858212,0.01468265,0.00272862,0.00078893,0.30742279,0.10464475,0.09747233
-2.08604302,0.99396269,0.63832143,0.53378010,0.01478762,0.00322867,0.00079003,0.36010528,0.12264013,0.10296009
-2.08004002,1.07257448,0.65967912,0.56061946,0.01484865,0.00379459,0.00078842,0.41897776,0.14276243,0.10882588
-2.07403702,1.15830751,0.68203903,0.58942014,0.01487411,0.00442985,0.00078469,0.48420791,0.16507351,0.11512297
-2.06803402,1.25160973,0.70579461,0.62048324,0.01487334,0.00513706,0.00077953,0.55585998,0.18960095,0.12189906
-2.06203102,1.35279537,0.73132081,0.65407339,0.01485624,0.00591789,0.00077369,0.63387925,0.21633281,0.12919305
-2.05602801,1.46201214,0.75895374,0.69040152,0.01483287,0.00677283,0.00076799,0.71807879,0.24521326,0.13703187
-2.05002501,1.57921233,0.78897123,0.72960868,0.01481306,0.00770110,0.00076329,0.80812930,0.27613906,0.14542767
-2.04402201,1.70412942,0.82157505,0.77175202,0.01480599,0.00870050,0.00076047,0.90355275,0.30895751,0.15437540
-2.03801901,1.83626184,0.85687600,0.81679372,0.01481983,0.00976736,0.00076039,1.00372061,0.34346572,0.16385096
-2.03201601,1.97486533,0.89488259,0.86459362,0.01486146,0.01089652,0.00076392,1.10785697,0.37941162,0.17381012
-2.02601301,2.11895466,0.93549418,0.91490613,0.01493618,0.01208131,0.00077186,1.21504699,0.41649665,0.18418826
-2.02001001,2.26731526,0.97849889,0.96738176,0.01504760,0.01331365,0.00078498,1.32425068,0.45438024,0.19490087
-2.01400700,2.41852472,1.02357659,1.02157330,0.01519750,0.01458416,0.00080395,1.43432162,0.49268587,0.20584505
-2.00800400,2.57098350,1.07030691,1.07694666,0.01538586,0.01588235,0.00082937,1.54403030,0.53100859,0.21690171
-2.00200100,2.72295379,1.11818193,1.13289581,0.01561094,0.01719678,0.00086173,1.65209113,0.56892382,0.22793855
-1.99599800,2.87260489,1.16662303,1.18876127,0.01586942,0.01851538,0.00090142,1.75719230,0.60599693,0.23881363
-1.98999500,3.01806332,1.21500099,1.24385128,0.01615659,0.01982568,0.00094871,1.85802707,0.64179333,0.24937937
-1.98399200,3.15746524,1.26265858,1.29746470,0.01646665,0.02111511,0.00100373,1.95332551,0.67588866,0.25948679
-1.97798899,3.28900913,1.30893448,1.34891470,0.01679297,0.02237129,0.00106649,2.04188519,0.70787861,0.26898978
-1.97198599,3.41100637,1.35318747,1.39755196,0.01712841,0.02358234,0.00113687,2.12259964,0.73738798,0.27774928
-1.96598299,3.52192757,1.39481993,1.44278676,0.01746562,0.02473716,0.00121462,2.19448344,0.76407868,0.28563710
-1.95997999,3.62044307,1.43329965,1.48410875,0.01779735,0.02582561,0.00129933,2.25669316,0.78765637,0.29253924
-1.95397699,3.70545616,1.46817930,1.52110401,0.01811671,0.02683883,0.00139048,2.30854322,0.80787547,0.29835869
-1.94797399,3.77612814,1.49911285,1.55346874,0.01841741,0.02776931,0.00148743,2.34951663,0.82454265,0.30301750
-1.94197099,3.83189498,1.52586867,1.58101946,0.01869401,0.02861114,0.00158944,2.37927025,0.83751856,0.30645818
-1.93596798,3.87247557,1.54833913,1.60369965,0.01894200,0.02936002,0.00169568,2.39763494,0.84671807,0.30864434
-1.92996498,3.89787229,1.56654680,1.62158301,0.01915804,0.03001340,0.00180523,2.40461107,0.85210913,0.30956076
-1.92396198,3.90836467,1.58064730,1.63487357,0.01933996,0.03057051,0.00191717,2.40035994,0.85371050,0.30921281
-1.91795898,3.90449749,1.59092919,1.64390331,0.01948689,0.03103237,0.00203055,2.38519210,0.85158857,0.30762541
-1.91195598,3.88706430,1.59781129,1.64912738,0.01959923,0.03140181,0.00214450,2.35955324,0.84585369,0.30484165
-1.90595298,3.85708786,1.60183761,1.65111768,0.01967875,0.03168344,0.00225817,2.32400877,0.83665602,0.30092107
-1.89994997,3.81579829,1.60367016,1.65055490,0.01972850,0.03188364,0.00237087,2.27922759,0.82418144,0.29593786
-1.89394697,3.76460997,1.60407997,1.64821930,0.01975283,0.03201048,0.00248207,2.22596600,0.80864742,0.28997894
-1.88794397,3.70509754,1.60393606,1.64498035,0.01975737,0.03207371,0.00259142,2.16505205,0.79029916,0.28314206
-1.88194097,3.63897116,1.60419247,1.64178495,0.01974891,0.03208460,0.00269882,2.09737074,0.76940585,0.27553390
-1.87593797,3.56805103,1.60587296,1.63964414,0.01973536,0.03205584,0.00280443,2.02385019,0.74625724,0.26726826
-1.86993497,3.49424062,1.61005323,1.63961786,0.01972566,0.03200135,0.00290866,1.94544871,0.72116022,0.25846427
-1.86393197,3.41949819,1.61784026,1.64279744,0.01972955,0.03193608,0.00301222,1.86314271,0.69443553,0.24924462
-1.85792896,3.34580592,1.63034844,1.65028541,0.01975750,0.03187568,0.00311606,1.77791503,0.66641425,0.23973384
-1.85192596,3.27513630,1.64867264,1.66317242,0.01982035,0.03183619,0.00322140,1.69074363,0.63743410,0.23005644
-1.84592296,3.20941537,1.67385799,1.68251130,0.01992917,0.03183363,0.00332961,1.60259026,0.60783537,0.22033512
-1.83991996,3.15048303,1.70686704,1.70928838,0.02009481,0.03188348,0.00344224,1.51438898,0.57795647,0.21068879
-1.83391696,3.10005074,1.74854477,1.74439266,0.02032762,0.03200026,0.00356089,1.42703442,0.54812910,0.20123060
-1.82791396,3.05965772,1.79958256,1.78858366,0.02063703,0.03219696,0.00368717,1.34136991,0.51867299,0.19206592
-1.82191096,3.03062692,1.86048258,1.84245919,0.02103113,0.03248449,0.00382263,1.25817559,0.48989052,0.18329027
-1.81590795,3.01402253,1.93152399,1.90642444,0.02151623,0.03287124,0.00396867,1.17815687,0.46206124,0.17498743
-1.80990495,3.01061121,2.01273304,1.98066410,0.02209650,0.03336258,0.00412646,1.10193360,0.43543653,0.16722764
-1.80390195,3.02082926,2.10385879,2.06511924,0.02277357,0.03396055,0.00429690,1.03003053,0.41023474,0.16006607
-1.79789895,3.04475798,2.20435652,2.15947085,0.02354623,0.03466360,0.00448058,0.96286938,0.38663696,0.15354170
-1.79189595,3.08210935,2.31338048,2.26313150,0.02441019,0.03546651,0.00467775,0.90076326,0.36478371,0.14767654
-1.78589295,3.13222382,2.42978740,2.37524663,0.02535798,0.03636045,0.00488828,0.84391357,0.34477276,0.14247550
-1.77988994,3.19408146,2.55215188,2.49470630,0.02637890,0.03733323,0.00511176,0.79240999,0.32665822,0.13792669
-1.77388694,3.26632710,2.67879392,2.62016789,0.02745917,0.03836970,0.00534747,0.74623346,0.31045102,0.13400242
-1.76788394,3.34730929,2.80781864,2.75008959,0.02858211,0.03945235,0.00559447,0.70526240,0.29612085,0.13066073
-1.76188094,3.43513229,2.93716714,2.88277388,0.02972860,0.04056200,0.00585170,0.66928191,0.28359934,0.12784745
-1.75587794,3.52771940,3.06467719,3.01641958,0.03087748,0.04167864,0.00611807,0.63799565,0.27278466,0.12549875
-1.74987494,3.62288516,3.18815153,3.14918053,0.03200620,0.04278234,0.00639255,0.61104007,0.26354705,0.12354405
-1.74387194,3.71841362,3.30543110,3.27922838,0.03309148,0.04385416,0.00667432,0.58800029,0.25573525,0.12190915
-1.73786893,3.81213920,3.41447044,3.40481676,0.03411002,0.04487704,0.00696282,0.56842718,0.24918348,0.12051943
-1.73186593,3.90202649,3.51341169,3.52434373,0.03503929,0.04583665,0.00725791,0.55185474,0.24371862,0.11930308
-1.72586293,3.98624546,3.60065422,3.63640962,0.03585827,0.04672205,0.00755988,0.53781728,0.23916742,0.11819399
-1.71985993,4.06323850,3.67491659,3.73986729,0.03654817,0.04752626,0.00786955,0.52586565,0.23536330,0.11713448
-1.71385693,4.13177636,3.73528816,3.83386259,0.03709307,0.04824660,0.00818826,0.51558199,0.23215255,0.11607739
-1.70785393,4.19100048,3.78126802,3.91786272,0.03748048,0.04888480,0.00851788,0.50659237,0.22939967,0.11498779
-1.70185093,4.24044995,3.81278949,3.99167155,0.03770178,0.04944691,0.00886077,0.49857706,0.22699172,0.11384402
-1.69584792,4.28007219,3.83022942,4.05543102,0.03775253,0.04994302,0.00921969,0.49127816,0.22484141,0.11263812
-1.68984492,4.31021730,3.83440180,4.10960892,0.03763259,0.05038671,0.00959776,0.48450430,0.22288905,0.11137563
-1.68384192,4.33161677,3.82653631,4.15497380,0.03734621,0.05079443,0.00999826,0.47813259,0.22110320,0.11007485
-1.67783892,4.34534796,3.80824302,4.19255871,0.03690182,0.05118469,0.01042458,0.47210772,0.21948009,0.10876558
-1.67183592,4.35278667,3.78146475,4.22361557,0.03631183,0.05157722,0.01088002,0.46643861,0.21804193,0.10748745
-1.66583292,4.35555002,3.74841943,4.24956285,0.03559220,0.05199208,0.01136768,0.46119269,0.21683416,0.10628785
-1.65982991,4.35543277,3.71153478,4.27192898,0.03476197,0.05244884,0.01189032,0.45648832,0.21592190,0.10521981
-1.65382691,4.35433982,3.67337786,4.29229429,0.03384272,0.05296578,0.01245024,0.45248552,0.21538563,0.10433960
-1.64782391,4.35421770,3.63658205,4.31223400,0.03285793,0.05355925,0.01304916,0.44937567,0.21531640,0.10370442
-1.64182091,4.35698768,3.60377372,4.33326437,0.03183231,0.05424319,0.01368816,0.44737033,0.21581071,0.10337019
-1.63581791,4.36448261,3.57750076,4.35679393,0.03079119,0.05502870,0.01436755,0.44668971,0.21696523,0.10338938
-1.62981491,4.37838921,3.56016457,4.38408099,0.02975980,0.05592389,0.01508692,0.44755111,0.21887162,0.10380920
-1.62381191,4.40019696,3.55395703,4.41619832,0.02876270,0.05693385,0.01584503,0.45015766,0.22161142,0.10466987
-1.61780890,4.43115442,3.56080329,4.45400516,0.02782317,0.05806067,0.01663983,0.45468768,0.22525143,0.10600324
-1.61180590,4.47223305,3.58231121,4.49812647,0.02696265,0.05930364,0.01746845,0.46128489,0.22983948,0.10783163
-1.60580290,4.52409870,3.61972769,4.54893881,0.02620033,0.06065946,0.01832721,0.47004976,0.23540087,0.11016695
-1.59979990,4.58709028,3.67390245,4.60656213,0.02555266,0.06212252,0.01921162,0.48103219,0.24193539,0.11300992
-1.59379690,4.66120517,3.74525909,4.67085664,0.02503306,0.06368509,0.02011640,0.49422559,0.24941528,0.11634971
-1.58779390,4.74609114,3.83377398,4.74142382,0.02465163,0.06533754,0.02103545,0.50956274,0.25778389,0.12016357
-1.58179090,4.84104426,3.93896301,4.81761109,0.02441493,0.06706844,0.02196191,0.52691328,0.26695529,0.12441678
-1.57578789,4.94501274,4.05987668,4.89851945,0.02432585,0.06886458,0.02288810,0.54608317,0.27681480,0.12906277
-1.56978489,5.05660676,4.19510410,4.98301418,0.02438354,0.07071097,0.02380563,0.56681598,0.28722042,0.13404340
