energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.06303152,2.02897511,0.01577220,0.41537265,1.44746057,0.35683461,0.28085020,0.00000000,0.68799972,0.92471049
-0.05702851,2.04729918,0.01626159,0.40950214,1.46670122,0.35397598,0.28577798,0.00000000,0.69580812,0.95010872
-0.05102551,2.06784704,0.01681978,0.40393369,1.48348285,0.35174186,0.29066812,0.00000000,0.70339773,0.97684981
-0.04502251,2.09020366,0.01745487,0.39865127,1.49742352,0.35006235,0.29539952,0.00000000,0.71056619,1.00468886
-0.03901951,2.11397296,0.01817543,0.39363050,1.50818295,0.34886922,0.29986434,0.00000000,0.71712964,1.03339324
-0.03301651,2.13878318,0.01899025,0.38884031,1.51547252,0.34809796,0.30397057,0.00000000,0.72292591,1.06274208
-0.02701351,2.16428924,0.01990804,0.38424468,1.51906339,0.34768925,0.30764380,0.00000000,0.72781657,1.09252398
-0.02101051,2.19017221,0.02093701,0.37980429,1.51879230,0.34758998,0.31082811,0.00000000,0.73168785,1.12253337
-0.01500750,2.21613637,0.02208458,0.37547807,1.51456497,0.34775355,0.31348608,0.00000000,0.73445054,1.15256591
-0.00900450,2.24190436,0.02335692,0.37122452,1.50635681,0.34813972,0.31559802,0.00000000,0.73603908,1.18241368
-0.00300150,2.26721122,0.02475855,0.36700285,1.49421107,0.34871389,0.31716042,0.00000000,0.73640996,1.21186058
0.00300150,2.29179795,0.02629197,0.36277385,1.47823456,0.34944607,0.31818395,0.00000000,0.73553974,1.24067881
0.00900450,2.31540566,0.02795725,0.35850054,1.45859128,0.35030944,0.31869089,0.00000000,0.73342288,1.26862669
0.01500750,2.33777077,0.02975166,0.35414857,1.43549438,0.35127879,0.31871238,0.00000000,0.73006954,1.29544858
0.02101051,2.35862226,0.03166937,0.34968656,1.40919696,0.35232891,0.31828562,0.00000000,0.72550367,1.32087700
0.02701351,2.37768135,0.03370118,0.34508619,1.37998234,0.35343311,0.31745106,0.00000000,0.71976139,1.34463722
0.03301651,2.39466398,0.03583438,0.34032243,1.34815434,0.35456187,0.31624996,0.00000000,0.71288995,1.36645427
0.03901951,2.40928630,0.03805259,0.33537366,1.31402812,0.35568198,0.31472219,0.00000000,0.70494705,1.38606211
0.04502251,2.42127299,0.04033587,0.33022191,1.27792210,0.35675603,0.31290465,0.00000000,0.69600080,1.40321448
0.05102551,2.43036806,0.04266080,0.32485324,1.24015128,0.35774245,0.31083010,0.00000000,0.68613001,1.41769698
0.05702851,2.43634758,0.04500081,0.31925818,1.20102226,0.35859608,0.30852664,0.00000000,0.67542474,1.42933951
0.06303152,2.43903343,0.04732660,0.31343230,1.16083005,0.35926927,0.30601770,0.00000000,0.66398698,1.43802829
0.06903452,2.43830736,0.04960670,0.30737687,1.11985652,0.35971347,0.30332253,0.00000000,0.65193124,1.44371667
0.07503752,2.43412421,0.05180822,0.30109949,1.07837060,0.35988128,0.30045710,0.00000000,0.63938476,1.44643389
0.08104052,2.42652338,0.05389768,0.29461473,1.03662965,0.35972874,0.29743539,0.00000000,0.62648729,1.44629098
0.08704352,2.41563768,0.05584196,0.28794460,0.99488181,0.35921782,0.29427082,0.00000000,0.61339016,1.44348343
0.09304652,2.40169878,0.05760939,0.28111884,0.95336901,0.35831904,0.29097779,0.00000000,0.60025458,1.43829010
0.09904952,2.38503879,0.05917084,0.27417501,0.91233005,0.35701385,0.28757323,0.00000000,0.58724917,1.43106834
0.10505253,2.36608762,0.06050083,0.26715820,0.87200350,0.35529685,0.28407797,0.00000000,0.57454668,1.42224532
0.11105553,2.34536620,0.06157866,0.26012050,0.83263010,0.35317766,0.28051799,0.00000000,0.56232005,1.41230603
0.11705853,2.32347571,0.06238938,0.25312014,0.79445435,0.35068223,0.27692529,0.00000000,0.55073797,1.40177851
0.12306153,2.30108342,0.06292475,0.24622028,0.75772515,0.34785368,0.27333847,0.00000000,0.53996024,1.39121698
0.12906453,2.27890579,0.06318391,0.23948762,0.72269538,0.34475238,0.26980302,0.00000000,0.53013306,1.38118380
0.13506753,2.25768965,0.06317391,0.23299084,0.68962052,0.34145551,0.26637116,0.00000000,0.52138476,1.37223126
0.14107054,2.23819242,0.06291000,0.22679888,0.65875620,0.33805589,0.26310140,0.00000000,0.51382199,1.36488406
0.14707354,2.22116225,0.06241556,0.22097926,0.63035503,0.33466013,0.26005778,0.00000000,0.50752692,1.35962333
0.15307654,2.20731885,0.06172183,0.21559646,0.60466273,0.33138624,0.25730885,0.00000000,0.50255540,1.35687302
0.15907954,2.19733588,0.06086729,0.21071043,0.58191375,0.32836074,0.25492633,0.00000000,0.49893641,1.35698913
0.16508254,2.19182523,0.05989672,0.20637535,0.56232670,0.32571524,0.25298365,0.00000000,0.49667271,1.36025209
0.17108554,2.19132369,0.05886002,0.20263860,0.54609957,0.32358271,0.25155427,0.00000000,0.49574274,1.36686246
0.17708854,2.19628203,0.05781081,0.19954002,0.53340512,0.32209356,0.25070990,0.00000000,0.49610359,1.37693977
0.18309155,2.20705645,0.05680477,0.19711147,0.52438638,0.32137149,0.25051857,0.00000000,0.49769483,1.39052416
0.18909455,2.22390225,0.05589787,0.19537662,0.51915246,0.32152944,0.25104266,0.00000000,0.50044295,1.40758028
0.19509755,2.24696927,0.05514456,0.19435102,0.51777483,0.32266549,0.25233686,0.00000000,0.50426608,1.42800295
0.20110055,2.27629887,0.05459584,0.19404222,0.52028396,0.32485914,0.25444612,0.00000000,0.50907859,1.45162371
0.20710355,2.31182198,0.05429753,0.19445020,0.52666660,0.32816781,0.25740365,0.00000000,0.51479536,1.47821786
0.21310655,2.35335803,0.05428857,0.19556771,0.53686370,0.33262388,0.26122899,0.00000000,0.52133531,1.50751113
0.21910955,2.40061454,0.05459956,0.19738071,0.55076897,0.33823218,0.26592622,0.00000000,0.52862404,1.53918578
0.22511256,2.45318739,0.05525161,0.19986879,0.56822845,0.34496828,0.27148246,0.00000000,0.53659530,1.57288565
0.23111556,2.51056201,0.05625541,0.20300551,0.58904087,0.35277746,0.27786660,0.00000000,0.54519143,1.60822023
0.23711856,2.57211565,0.05761080,0.20675876,0.61295922,0.36157453,0.28502853,0.00000000,0.55436258,1.64476771
0.24312156,2.63712135,0.05930660,0.21109104,0.63969348,0.37124460,0.29289880,0.00000000,0.56406494,1.68207740
0.24912456,2.70475412,0.06132098,0.21595972,0.66891466,0.38164482,0.30138900,0.00000000,0.57425822,1.71967187
0.25512756,2.77409979,0.06362211,0.22131737,0.70026020,0.39260700,0.31039265,0.00000000,0.58490247,1.75704935
0.26113057,2.84416714,0.06616927,0.22711210,0.73334073,0.40394124,0.31978695,0.00000000,0.59595479,1.79368693
0.26713357,2.91390366,0.06891432,0.23328811,0.76774810,0.41544050,0.32943519,0.00000000,0.60736596,1.82904516
0.27313657,2.98221503,0.07180336,0.23978627,0.80306463,0.42688584,0.33918989,0.00000000,0.61907757,1.86257429
0.27913957,3.04798831,0.07477871,0.24654504,0.83887313,0.43805244,0.34889662,0.00000000,0.63101963,1.89372261
0.28514257,3.11011840,0.07778099,0.25350146,0.87476761,0.44871594,0.35839832,0.00000000,0.64310918,1.92194693
0.29114557,3.16753701,0.08075121,0.26059247,0.91036408,0.45865920,0.36754005,0.00000000,0.65524966,1.94672493
0.29714857,3.21924324,0.08363286,0.26775633,0.94531109,0.46767893,0.37617386,0.00000000,0.66733147,1.96756923
0.30315158,3.26433435,0.08637381,0.27493418,0.97929938,0.47559213,0.38416373,0.00000000,0.67923337,1.98404242
0.30915458,3.30203540,0.08892801,0.28207173,1.01207024,0.48224195,0.39139019,0.00000000,0.69082477,1.99577238
0.31515758,3.33172599,0.09125685,0.28912079,1.04342198,0.48750279,0.39775447,0.00000000,0.70196871,2.00246697
0.32116058,3.35296279,0.09333020,0.29604083,1.07321412,0.49128433,0.40318183,0.00000000,0.71252527,2.00392717
0.32716358,3.36549615,0.09512691,0.30280011,1.10136885,0.49353427,0.40762407,0.00000000,0.72235513,2.00005770
0.33316658,3.36927967,0.09663503,0.30937660,1.12786966,0.49423975,0.41106086,0.00000000,0.73132314,1.99087421
0.33916958,3.36447192,0.09785145,0.31575834,1.15275692,0.49342713,0.41349985,0.00000000,0.73930153,1.97650651
0.34517259,3.35142960,0.09878119,0.32194334,1.17612061,0.49116031,0.41497554,0.00000000,0.74617266,1.95719711
0.35117559,3.33069228,0.09943636,0.32793876,1.19809026,0.48753756,0.41554693,0.00000000,0.75183114,1.93329504
0.35717859,3.30295920,0.09983471,0.33375963,1.21882270,0.48268693,0.41529401,0.00000000,0.75618519,1.90524497
0.36318159,3.26905882,0.09999807,0.33942683,1.23848812,0.47676052,0.41431322,0.00000000,0.75915736,1.87357193
0.36918459,3.22991288,0.09995067,0.34496466,1.25725509,0.46992785,0.41271221,0.00000000,0.76068452,1.83886231
0.37518759,3.18649640,0.09971734,0.35039788,1.27527532,0.46236857,0.41060407,0.00000000,0.76071738,1.80174210
0.38119060,3.13979573,0.09932192,0.35574855,1.29266905,0.45426498,0.40810136,0.00000000,0.75921951,1.76285334
0.38719360,3.09076689,0.09878575,0.36103275,1.30951193,0.44579458,0.40531025,0.00000000,0.75616626,1.72283001
0.39319660,3.04029623,0.09812648,0.36625737,1.32582402,0.43712310,0.40232507,0.00000000,0.75154357,1.68227468
0.39919960,2.98916551,0.09735714,0.37141726,1.34156177,0.42839833,0.39922365,0.00000000,0.74534701,1.64173702
0.40520260,2.93802323,0.09648563,0.37649286,1.35661349,0.41974496,0.39606349,0.00000000,0.73758102,1.60169536
0.41120560,2.88736359,0.09551451,0.38144860,1.37079864,0.41126079,0.39287922,0.00000000,0.72825867,1.56254213
0.41720860,2.83751417,0.09444125,0.38623211,1.38387114,0.40301434,0.38968127,0.00000000,0.71740175,1.52457399
0.42321161,2.78863272,0.09325873,0.39077450,1.39552676,0.39504401,0.38645596,0.00000000,0.70504143,1.48798697
0.42921461,2.74071319,0.09195613,0.39499163,1.40541418,0.38735884,0.38316687,0.00000000,0.69121924,1.45287672
0.43521761,2.69360035,0.09051997,0.39878648,1.41314941,0.37994061,0.37975754,0.00000000,0.67598841,1.41924380
0.44122061,2.64701210,0.08893537,0.40205253,1.41833286,0.37274736,0.37615519,0.00000000,0.65941534,1.38700349
0.44722361,2.60056799,0.08718738,0.40467795,1.42056822,0.36571792,0.37227540,0.00000000,0.64158107,1.35599943
0.45322661,2.55382234,0.08526224,0.40655058,1.41948236,0.35877729,0.36802738,0.00000000,0.62258259,1.32602024
0.45922961,2.50629997,0.08314870,0.40756320,1.41474518,0.35184250,0.36331962,0.00000000,0.60253382,1.29681809
0.46523262,2.45753253,0.08083904,0.40761914,1.40608855,0.34482874,0.35806559,0.00000000,0.58156610,1.26812816
0.47123562,2.40709360,0.07832999,0.40663767,1.39332330,0.33765523,0.35218915,0.00000000,0.55982809,1.23968789
0.47723862,2.35463063,0.07562337,0.40455896,1.37635350,0.33025083,0.34562955,0.00000000,0.53748504,1.21125502
0.48324162,2.29989217,0.07272646,0.40134846,1.35518738,0.32255890,0.33834555,0.00000000,0.51471731,1.18262355
0.48924462,2.24274925,0.06965215,0.39700022,1.32994424,0.31454124,0.33031874,0.00000000,0.49171830,1.15363689
0.49524762,2.18320997,0.06641868,0.39153920,1.30085717,0.30618105,0.32155568,0.00000000,0.46869180,1.12419764
0.50125063,2.12142691,0.06304936,0.38502217,1.26827134,0.29748474,0.31208898,0.00000000,0.44584885,1.09427383
0.50725363,2.05769735,0.05957188,0.37753745,1.23263810,0.28848254,0.30197721,0.00000000,0.42340428,1.06390137
0.51325663,1.99245665,0.05601756,0.36920319,1.19450503,0.27922801,0.29130369,0.00000000,0.40157310,1.03318305
0.51925963,1.92626558,0.05242048,0.36016450,1.15450244,0.26979653,0.28017436,0.00000000,0.38056699,1.00228427
0.52526263,1.85979253,0.04881654,0.35058941,1.11332701,0.26028281,0.26871474,0.00000000,0.36059084,0.97142617
0.53126563,1.79379193,0.04524247,0.34066398,1.07172314,0.25079775,0.25706633,0.00000000,0.34183973,0.94087657
0.53726863,1.72908008,0.04173495,0.33058669,1.03046288,0.24146471,0.24538247,0.00000000,0.32449635,0.91093963
0.54327164,1.66650975,0.03832969,0.32056243,0.99032510,0.23241544,0.23382404,0.00000000,0.30872896,0.88194475
0.54927464,1.60694496,0.03506076,0.31079639,0.95207478,0.22378589,0.22255510,0.00000000,0.29468991,0.85423539
0.55527764,1.55123681,0.03195987,0.30148796,0.91644302,0.21571204,0.21173862,0.00000000,0.28251474,0.82815855
0.56128064,1.50020152,0.02905592,0.29282509,0.88410846,0.20832596,0.20153262,0.00000000,0.27232182,0.80405512
0.56728364,1.45460118,0.02637463,0.28497908,0.85568049,0.20175217,0.19208663,0.00000000,0.26421236,0.78225162
0.57328664,1.41512758,0.02393828,0.27810018,0.83168478,0.19610443,0.18353867,0.00000000,0.25827074,0.76305346
0.57928964,1.38238935,0.02176558,0.27231396,0.81255130,0.19148302,0.17601277,0.00000000,0.25456495,0.74673958
0.58529265,1.35690208,0.01987165,0.26771853,0.79860499,0.18797248,0.16961700,0.00000000,0.25314699,0.73355857
0.59129565,1.33908128,0.01826806,0.26438267,0.79005917,0.18563983,0.16444193,0.00000000,0.25405303,0.72372583
0.59729865,1.32923737,0.01696287,0.26234487,0.78701162,0.18453328,0.16055963,0.00000000,0.25730324,0.71742151
0.60330165,1.32757240,0.01596080,0.26161313,0.78944321,0.18468127,0.15802285,0.00000000,0.26290108,0.71478880
0.60930465,1.33417766,0.01526325,0.26216547,0.79721900,0.18609186,0.15686455,0.00000000,0.27083206,0.71593225
0.61530765,1.34903183,0.01486847,0.26395114,0.81009160,0.18875243,0.15709760,0.00000000,0.28106190,0.72091573
0.62131066,1.37199898,0.01477157,0.26689230,0.82770662,0.19262952,0.15871450,0.00000000,0.29353409,0.72975971
0.62731366,1.40282648,0.01496458,0.27088618,0.84961000,0.19766890,0.16168726,0.00000000,0.30816706,0.74243789
0.63331666,1.44114255,0.01543641,0.27580756,0.87525714,0.20379589,0.16596724,0.00000000,0.32485105,0.75887304
0.63931966,1.48645383,0.01617288,0.28151153,0.90402358,0.21091569,0.17148506,0.00000000,0.34344486,0.77893220
0.64532266,1.53814319,0.01715663,0.28783652,0.93521714,0.21891407,0.17815061,0.00000000,0.36377298,0.80242175
0.65132566,1.59546858,0.01836716,0.29460740,0.96809136,0.22765828,0.18585326,0.00000000,0.38562311,0.82908247
0.65732866,1.65756362,0.01978078,0.30163885,1.00186000,0.23699821,0.19446222,0.00000000,0.40874461,0.85858553
0.66333167,1.72344069,0.02137071,0.30873876,1.03571258,0.24676802,0.20382739,0.00000000,0.43284816,0.89052965
0.66933467,1.79199745,0.02310722,0.31571179,1.06883057,0.25678819,0.21378055,0.00000000,0.45760681,0.92444038
0.67533767,1.86202751,0.02495788,0.32236297,1.10040408,0.26686803,0.22413719,0.00000000,0.48265880,0.95977191
0.68134067,1.93223586,0.02688791,0.32850142,1.12964874,0.27680878,0.23469895,0.00000000,0.50761217,0.99591198
0.68734367,2.00125941,0.02886066,0.33394404,1.15582247,0.28640715,0.24525672,0.00000000,0.53205130,1.03219025
0.69334667,2.06769270,0.03083823,0.33851918,1.17824167,0.29545952,0.25559445,0.00000000,0.55554527,1.06789033
0.69934967,2.13011857,0.03278223,0.34207030,1.19629660,0.30376640,0.26549361,0.00000000,0.57765790,1.10226538
0.70535268,2.18714310,0.03465462,0.34445935,1.20946537,0.31113733,0.27473821,0.00000000,0.59795928,1.13455708
0.71135568,2.23743388,0.03641860,0.34556999,1.21732630,0.31739600,0.28312022,0.00000000,0.61603814,1.16401737
0.71735868,2.27976044,0.03803967,0.34531045,1.21956815,0.32238534,0.29044532,0.00000000,0.63151495,1.18993236
0.72336168,2.31303511,0.03948660,0.34361595,1.21599798,0.32597248,0.29653866,0.00000000,0.64405493,1.21164735
0.72936468,2.33635282,0.04073240,0.34045059,1.20654624,0.32805340,0.30125038,0.00000000,0.65338047,1.22859206
0.73536768,2.34902794,0.04175530,0.33580863,1.19126904,0.32855691,0.30446083,0.00000000,0.65928253,1.24030479
0.74137069,2.35062635,0.04253948,0.32971507,1.17034731,0.32744802,0.30608500,0.00000000,0.66163015,1.24645445
0.74737369,2.34099117,0.04307579,0.32222553,1.14408296,0.32473028,0.30607612,0.00000000,0.66037794,1.24685928
0.75337669,2.32026073,0.04336217,0.31342536,1.11289197,0.32044707,0.30442813,0.00000000,0.65557083,1.24150129
0.75937969,2.28887740,0.04340394,0.30342796,1.07729477,0.31468172,0.30117691,0.00000000,0.64734591,1.23053552
0.76538269,2.24758684,0.04321378,0.29237239,1.03790388,0.30755643,0.29640022,0.00000000,0.63593126,1.21429355
0.77138569,2.19742697,0.04281149,0.28042031,0.99540944,0.29922991,0.29021614,0.00000000,0.62164155,1.19328084
0.77738869,2.13970691,0.04222354,0.26775227,0.95056281,0.28989382,0.28278025,0.00000000,0.60487063,1.16816774
0.78339170,2.07597631,0.04148229,0.25456359,0.90415877,0.27976816,0.27428144,0.00000000,0.58608132,1.13977439
0.78939470,2.00798589,0.04062505,0.24105979,0.85701679,0.26909564,0.26493663,0.00000000,0.56579274,1.10904989
0.79539770,1.93764062,0.03969297,0.22745183,0.80996193,0.25813528,0.25498449,0.00000000,0.54456562,1.07704640
0.80140070,1.86694674,0.03872974,0.21395120,0.76380567,0.24715546,0.24467842,0.00000000,0.52298607,1.04488901
0.80740370,1.79795482,0.03778017,0.20076511,0.71932743,0.23642651,0.23427906,0.00000000,0.50164855,1.01374240
0.81340670,1.73270029,0.03688876,0.18809185,0.67725698,0.22621331,0.22404665,0.00000000,0.48113837,0.98477545
0.81940970,1.67314385,0.03609822,0.17611643,0.63825828,0.21676790,0.21423334,0.00000000,0.46201462,0.95912499
0.82541271,1.62111332,0.03544804,0.16500670,0.60291509,0.20832246,0.20507596,0.00000000,0.44479378,0.93785997
0.83141571,1.57824923,0.03497318,0.15490997,0.57171865,0.20108284,0.19678930,0.00000000,0.42993490,0.92194712
0.83741871,1.54595547,0.03470283,0.14595022,0.54505774,0.19522286,0.18956028,0.00000000,0.41782643,0.91221944
0.84342171,1.52535699,0.03465943,0.13822603,0.52321121,0.19087952,0.18354307,0.00000000,0.40877547,0.90934842
0.84942471,1.51726552,0.03485786,0.13180912,0.50634329,0.18814925,0.17885536,0.00000000,0.40299944,0.91382099
0.85542771,1.52215473,0.03530484,0.12674368,0.49450164,0.18708532,0.17557599,0.00000000,0.40062065,0.92592205
0.86143072,1.54014535,0.03599869,0.12304641,0.48761827,0.18769653,0.17374374,0.00000000,0.40166371,0.94572298
0.86743372,1.57100100,0.03692929,0.12070715,0.48551325,0.18994711,0.17335766,0.00000000,0.40605606,0.97307683
0.87343672,1.61413473,0.03807832,0.11969031,0.48790124,0.19375795,0.17437853,0.00000000,0.41363130,1.00762025
0.87943972,1.66862626,0.03941984,0.11993674,0.49440053,0.19900906,0.17673166,0.00000000,0.42413550,1.04878215
0.88544272,1.73324937,0.04092103,0.12136624,0.50454454,0.20554320,0.18031077,0.00000000,0.43723601,1.09579910
0.89144572,1.80650872,0.04254329,0.12388042,0.51779545,0.21317055,0.18498290,0.00000000,0.45253275,1.14773674
0.89744872,1.88668489,0.04424338,0.12736595,0.53355964,0.22167439,0.19059396,0.00000000,0.46957132,1.20351683
0.90345173,1.97188628,0.04597486,0.13169808,0.55120445,0.23081746,0.19697502,0.00000000,0.48785777,1.26194898
0.90945473,2.06010613,0.04768958,0.13674422,0.57007588,0.24034894,0.20394881,0.00000000,0.50687436,1.32176594
0.91545773,2.14928278,0.04933917,0.14236765,0.58951671,0.25001172,0.21133631,0.00000000,0.52609584,1.38166145
0.92146073,2.23736109,0.05087662,0.14843102,0.60888436,0.25954982,0.21896317,0.00000000,0.54500566,1.44032915
0.92746373,2.32235277,0.05225771,0.15479977,0.62756813,0.26871565,0.22666574,0.00000000,0.56311161,1.49650128
0.93346673,2.40239363,0.05344242,0.16134513,0.64500496,0.27727684,0.23429632,0.00000000,0.57996024,1.54898574
0.93946973,2.47579552,0.05439604,0.16794683,0.66069349,0.28502246,0.24172756,0.00000000,0.59514956,1.59670013
0.94547274,2.54109114,0.05509019,0.17449524,0.67420569,0.29176843,0.24885586,0.00000000,0.60833969,1.63870158
0.95147574,2.59707023,0.05550351,0.18089301,0.68519578,0.29736186,0.25560345,0.00000000,0.61926091,1.67421132
0.95747874,2.64280582,0.05562214,0.18705612,0.69340621,0.30168426,0.26191924,0.00000000,0.62771905,1.70263307
0.96348174,2.67766976,0.05543986,0.19291435,0.69867039,0.30465345,0.26777844,0.00000000,0.63359788,1.72356481
0.96948474,2.70133746,0.05495800,0.19841116,0.70091234,0.30622421,0.27318079,0.00000000,0.63685874,1.73680355
0.97548774,2.71378175,0.05418509,0.20350304,0.70014322,0.30638771,0.27814780,0.00000000,0.63753732,1.74234330
0.98149075,2.71525682,0.05313622,0.20815838,0.69645510,0.30516966,0.28271892,0.00000000,0.63573803,1.74036642
0.98749375,2.70627324,0.05183229,0.21235605,0.69001241,0.30262745,0.28694699,0.00000000,0.63162610,1.73122920
0.99349675,2.68756577,0.05029906,0.21608361,0.68104135,0.29884642,0.29089325,0.00000000,0.62541820,1.71544246
0.99949975,2.66005560,0.04856607,0.21933546,0.66981812,0.29393543,0.29462205,0.00000000,0.61737173,1.69364827
1.00550275,2.62480914,0.04666562,0.22211096,0.65665636,0.28802199,0.29819583,0.00000000,0.60777367,1.66659408
1.01150575,2.58299556,0.04463163,0.22441274,0.64189446,0.28124717,0.30167029,0.00000000,0.59692924,1.63510546
1.01750875,2.53584482,0.04249867,0.22624510,0.62588342,0.27376054,0.30509042,0.00000000,0.58515119,1.60005878
1.02351176,2.48460846,0.04030097,0.22761293,0.60897568,0.26571540,0.30848729,0.00000000,0.57274991,1.56235503
1.02951476,2.43052434,0.03807166,0.22852094,0.59151547,0.25726438,0.31187599,0.00000000,0.56002497,1.52289572
1.03551776,2.37478701,0.03584209,0.22897335,0.57383087,0.24855569,0.31525475,0.00000000,0.54725826,1.48256180
1.04152076,2.31852426,0.03364134,0.22897410,0.55622790,0.23973000,0.31860524,0.00000000,0.53470880,1.44219621
1.04752376,2.26278045,0.03149589,0.22852746,0.53898671,0.23091814,0.32189413,0.00000000,0.52260952,1.40259036
1.05352676,2.20850658,0.02942942,0.22763906,0.52235967,0.22223955,0.32507571,0.00000000,0.51116570,1.36447469
1.05952976,2.15655670,0.02746280,0.22631723,0.50657138,0.21380144,0.32809540,0.00000000,0.50055499,1.32851319
1.06553277,2.10768988,0.02561413,0.22457446,0.49182017,0.20569867,0.33089398,0.00000000,0.49092883,1.29530140
1.07153577,2.06257655,0.02389892,0.22242905,0.47828077,0.19801407,0.33341219,0.00000000,0.48241470,1.26536747
1.07753877,2.02180815,0.02233030,0.21990652,0.46610771,0.19081935,0.33559547,0.00000000,0.47511915,1.23917556
1.08354177,1.98590836,0.02091927,0.21704095,0.45543901,0.18417612,0.33739843,0.00000000,0.46913095,1.21713061
1.08954477,1.95534464,0.01967493,0.21387584,0.44639976,0.17813707,0.33878888,0.00000000,0.46452410,1.19958396
1.09554777,1.93053867,0.01860471,0.21046462,0.43910508,0.17274721,0.33975099,0.00000000,0.46136034,1.18683871
1.10155078,1.91187435,0.01771451,0.20687045,0.43366215,0.16804479,0.34028746,0.00000000,0.45969086,1.17915423
1.10755378,1.89970241,0.01700884,0.20316558,0.43017108,0.16406210,0.34042058,0.00000000,0.45955701,1.17674928
1.11355678,1.89434100,0.01649080,0.19942998,0.42872434,0.16082578,0.34019185,0.00000000,0.46098981,1.17980307
1.11955978,1.89607183,0.01616208,0.19574935,0.42940479,0.15835684,0.33966041,0.00000000,0.46400840,1.18845418
1.12556278,1.90513188,0.01602280,0.19221267,0.43228231,0.15667023,0.33890023,0.00000000,0.46861729,1.20279723
1.13156578,1.92170122,0.01607139,0.18890925,0.43740917,0.15577403,0.33799612,0.00000000,0.47480281,1.22287748
1.13756878,1.94588762,0.01630433,0.18592549,0.44481447,0.15566832,0.33703893,0.00000000,0.48252885,1.24868375
1.14357179,1.97770909,0.01671594,0.18334152,0.45449797,0.15634394,0.33612009,0.00000000,0.49173229,1.28014022
1.14957479,2.01707572,0.01729814,0.18122779,0.46642376,0.15778099,0.33532590,0.00000000,0.50231861,1.31709791
1.15557779,2.06377226,0.01804024,0.17964201,0.48051428,0.15994756,0.33473183,0.00000000,0.51415796,1.35932656
1.16158079,2.11744314,0.01892879,0.17862630,0.49664514,0.16279851,0.33439722,0.00000000,0.52708218,1.40650795
1.16758379,2.17758135,0.01994752,0.17820506,0.51464121,0.16627466,0.33436079,0.00000000,0.54088320,1.45823139
1.17358679,2.24352266,0.02107735,0.17838335,0.53427452,0.17030246,0.33463708,0.00000000,0.55531315,1.51399229
1.17958979,2.31444615,0.02229649,0.17914621,0.55526416,0.17479416,0.33521426,0.00000000,0.57008635,1.57319429
1.18559280,2.38938197,0.02358077,0.18045865,0.57727862,0.17964869,0.33605334,0.00000000,0.58488350,1.63515558
1.19159580,2.46722660,0.02490396,0.18226663,0.59994049,0.18475321,0.33708902,0.00000000,0.59935794,1.69911941
1.19759880,2.54676541,0.02623829,0.18449872,0.62283368,0.18998534,0.33823194,0.00000000,0.61314392,1.76426875
1.20360180,2.62670198,0.02755510,0.18706865,0.64551292,0.19521602,0.33937257,0.00000000,0.62586673,1.82974477
1.20960480,2.70569318,0.02882549,0.18987832,0.66751518,0.20031288,0.34038626,0.00000000,0.63715414,1.89466837
1.21560780,2.78238832,0.03002117,0.19282139,0.68837267,0.20514414,0.34113942,0.00000000,0.64664884,1.95816388
1.22161081,2.85547079,0.03111521,0.19578717,0.70762689,0.20958262,0.34149634,0.00000000,0.65402130,2.01938390
1.22761381,2.92370009,0.03208289,0.19866459,0.72484299,0.21350994,0.34132649,0.00000000,0.65898226,2.07753397
1.23361681,2.98595214,0.03290250,0.20134614,0.73962388,0.21682051,0.34051171,0.00000000,0.66129447,2.13189588
1.23961981,3.04125585,0.03355600,0.20373155,0.75162340,0.21942529,0.33895306,0.00000000,0.66078295,2.18184836
1.24562281,3.08882415,0.03402969,0.20573117,0.76055792,0.22125496,0.33657688,0.00000000,0.65734313,2.22688420
1.25162581,3.12807782,0.03431464,0.20726869,0.76621583,0.22226250,0.33333979,0.00000000,0.65094661,2.26662266
1.25762881,3.15866095,0.03440702,0.20828333,0.76846439,0.22242491,0.32923234,0.00000000,0.64164408,2.30081695
1.26363182,3.18044749,0.03430822,0.20873139,0.76725374,0.22174409,0.32428108,0.00000000,0.62956522,2.32935604
1.26963482,3.19353843,0.03402479,0.20858695,0.76261781,0.22024675,0.31854900,0.00000000,0.61491550,2.35226112
1.27563782,3.19825007,0.03356819,0.20784202,0.75467213,0.21798337,0.31213429,0.00000000,0.59797018,2.36967683
1.28164082,3.19509405,0.03295437,0.20650596,0.74360867,0.21502626,0.30516746,0.00000000,0.57906545,2.38185792
1.28764382,3.18475028,0.03220314,0.20460426,0.72968806,0.21146687,0.29780690,0.00000000,0.55858741,2.38915208
1.29364682,3.16803418,0.03133745,0.20217693,0.71322938,0.20741225,0.29023322,0.00000000,0.53695917,2.39197994
1.29964982,3.14585996,0.03038254,0.19927634,0.69459830,0.20298110,0.28264250,0.00000000,0.51462670,2.39081322
1.30565283,3.11920145,0.02936503,0.19596485,0.67419383,0.19829934,0.27523875,0.00000000,0.49204403,2.38615219
1.31165583,3.08905258,0.02831192,0.19231219,0.65243449,0.19349556,0.26822601,0.00000000,0.46965845,2.37850339
1.31765883,3.05638870,0.02724968,0.18839276,0.62974431,0.18869632,0.26180029,0.00000000,0.44789619,2.36835846
1.32366183,3.02213052,0.02620333,0.18428289,0.60653937,0.18402177,0.25614180,0.00000000,0.42714923,2.35617506
