energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.30115058,1.54530399,0.32411266,0.00983591,1.17841979,0.48758902,0.97971981,0.00000000
-4.29514757,1.49847507,0.32023521,0.00938834,1.13093513,0.47803794,0.94453708,0.00000000
-4.28914457,1.45765019,0.31745342,0.00896815,1.08802739,0.47028816,0.91325755,0.00000000
-4.28314157,1.42389193,0.31584687,0.00858202,1.05063156,0.46460740,0.88669400,0.00000000
-4.27713857,1.39806852,0.31547314,0.00823552,1.01953444,0.46120409,0.86551596,0.00000000
-4.27113557,1.38083993,0.31636898,0.00793306,0.99536251,0.46022430,0.85023696,0.00000000
-4.26513257,1.37265093,0.31855253,0.00767791,0.97857521,0.46175095,0.84120650,0.00000000
-4.25912956,1.37373061,0.32202653,0.00747224,0.96946342,0.46580480,0.83860665,0.00000000
-4.25312656,1.38409764,0.32678200,0.00731717,0.96815232,0.47234720,0.84245285,0.00000000
-4.24712356,1.40357050,0.33280216,0.00721297,0.97460822,0.48128427,0.85259881,0.00000000
-4.24112056,1.43178172,0.34006625,0.00715907,0.98864841,0.49247217,0.86874477,0.00000000
-4.23511756,1.46819544,0.34855283,0.00715430,1.00995357,0.50572323,0.89044920,0.00000000
-4.22911456,1.51212738,0.35824238,0.00719696,1.03808190,0.52081270,0.91714314,0.00000000
-4.22311156,1.56276659,0.36911886,0.00728499,1.07248442,0.53748584,0.94814720,0.00000000
-4.21710855,1.61919832,0.38117008,0.00741605,1.11252110,0.55546516,0.98269062,0.00000000
-4.21110555,1.68042759,0.39438687,0.00758765,1.15747716,0.57445774,1.01993223,0.00000000
-4.20510255,1.74540297,0.40876100,0.00779719,1.20657951,0.59416237,1.05898285,0.00000000
-4.19909955,1.81304024,0.42428191,0.00804203,1.25901284,0.61427653,1.09892884,0.00000000
-4.19309655,1.88224555,0.44093256,0.00831955,1.31393528,0.63450300,1.13885613,0.00000000
-4.18709355,1.95193776,0.45868448,0.00862709,1.37049349,0.65455611,1.17787445,0.00000000
-4.18109055,2.02106965,0.47749251,0.00896201,1.42783686,0.67416745,1.21514087,0.00000000
-4.17508754,2.08864749,0.49728951,0.00932163,1.48513093,0.69309094,1.24988218,0.00000000
-4.16908454,2.15374866,0.51798138,0.00970319,1.54156955,0.71110727,1.28141514,0.00000000
-4.16308154,2.21553683,0.53944282,0.01010381,1.59638594,0.72802733,1.30916406,0.00000000
-4.15707854,2.27327439,0.56151429,0.01052048,1.64886223,0.74369486,1.33267481,0.00000000
-4.15107554,2.32633154,0.58400020,0.01094997,1.69833746,0.75798786,1.35162466,0.00000000
-4.14507254,2.37419199,0.60666899,0.01138879,1.74421401,0.77081896,1.36582745,0.00000000
-4.13906953,2.41645490,0.62925480,0.01183319,1.78596213,0.78213460,1.37523367,0.00000000
-4.13306653,2.45283312,0.65146127,0.01227915,1.82312291,0.79191292,1.37992536,0.00000000
-4.12706353,2.48314779,0.67296703,0.01272231,1.85530942,0.80016068,1.38010598,0.00000000
-4.12106053,2.50731964,0.69343306,0.01315804,1.88220636,0.80690908,1.37608557,0.00000000
-4.11505753,2.52535750,0.71251139,0.01358145,1.90356831,0.81220873,1.36826182,0.00000000
-4.10905453,2.53734447,0.72985511,0.01398744,1.91921688,0.81612411,1.35709797,0.00000000
-4.10305153,2.54342279,0.74512893,0.01437074,1.92903699,0.81872767,1.34309862,0.00000000
-4.09704852,2.54377798,0.75802015,0.01472601,1.93297267,0.82009387,1.32678458,0.00000000
-4.09104552,2.53862330,0.76824926,0.01504792,1.93102265,0.82029357,1.30866802,0.00000000
-4.08504252,2.52818536,0.77557981,0.01533125,1.92323605,0.81938904,1.28922930,0.00000000
-4.07903952,2.51269163,0.77982708,0.01557102,1.90970849,0.81742982,1.26889655,0.00000000
-4.07303652,2.49236062,0.78086506,0.01576259,1.89057876,0.81444976,1.24802911,0.00000000
-4.06703352,2.46739518,0.77863142,0.01590182,1.86602635,0.81046541,1.22690559,0.00000000
-4.06103052,2.43797937,0.77313034,0.01598513,1.83626977,0.80547584,1.20571717,0.00000000
-4.05502751,2.40427899,0.76443299,0.01600969,1.80156584,0.79946398,1.18456639,0.00000000
-4.04902451,2.36644575,0.75267574,0.01597346,1.76220980,0.79239945,1.16347137,0.00000000
-4.04302151,2.32462475,0.73805633,0.01587539,1.71853630,0.78424277,1.14237517,0.00000000
-4.03701851,2.27896505,0.72082808,0.01571541,1.67092090,0.77495071,1.12115963,0.00000000
-4.03101551,2.22963253,0.70129283,0.01549456,1.61978216,0.76448268,1.09966296,0.00000000
-4.02501251,2.17682439,0.67979270,0.01521506,1.56558399,0.75280771,1.07769982,0.00000000
-4.01900950,2.12078474,0.65670148,0.01488029,1.50883799,0.73991179,1.05508313,0.00000000
-4.01300650,2.06182007,0.63241596,0.01449485,1.45010576,0.72580532,1.03164604,0.00000000
-4.00700350,2.00031420,0.60734763,0.01406453,1.39000072,0.71053005,1.00726320,0.00000000
-4.00100050,1.93674158,0.58191538,0.01359632,1.32918945,0.69416554,0.98187008,0.00000000
-3.99499750,1.87167844,0.55653926,0.01309827,1.26839216,0.67683451,0.95547944,0.00000000
-3.98899450,1.80581102,0.53163557,0.01257953,1.20838222,0.65870703,0.92819419,0.00000000
-3.98299150,1.73994035,0.50761355,0.01205014,1.14998440,0.64000320,0.90021605,0.00000000
-3.97698849,1.67498307,0.48487324,0.01152099,1.09407178,0.62099412,0.87184956,0.00000000
-3.97098549,1.61196809,0.46380468,0.01100363,1.04156097,0.60200118,0.84350150,0.00000000
-3.96498249,1.55202864,0.44478799,0.01051016,0.99340547,0.58339333,0.81567547,0.00000000
-3.95897949,1.49638977,0.42819398,0.01005300,0.95058705,0.56558249,0.78896210,0.00000000
-3.95297649,1.44635104,0.41438480,0.00964474,0.91410482,0.54901707,0.76402520,0.00000000
-3.94697349,1.40326482,0.40371433,0.00929788,0.88496194,0.53417362,0.74158425,0.00000000
-3.94097049,1.36851005,0.39652770,0.00902467,0.86414978,0.52154678,0.72239409,0.00000000
-3.93496748,1.34346205,0.39315958,0.00883681,0.85262961,0.51163768,0.70722210,0.00000000
-3.92896448,1.32945875,0.39393096,0.00874522,0.85131177,0.50494107,0.69682404,0.00000000
-3.92296148,1.32776393,0.39914422,0.00875979,0.86103259,0.50193130,0.69191890,0.00000000
-3.91695848,1.33952842,0.40907625,0.00888912,0.88252935,0.50304776,0.69316371,0.00000000
-3.91095548,1.36575004,0.42396997,0.00914020,0.91641399,0.50867984,0.70112912,0.00000000
-3.90495248,1.40723357,0.44402426,0.00951823,0.96314603,0.51915222,0.71627628,0.00000000
-3.89894947,1.46455207,0.46938272,0.01002628,1.02300586,0.53471058,0.73893604,0.00000000
-3.89294647,1.53801096,0.50012189,0.01066515,1.09606932,0.55550871,0.76929098,0.00000000
-3.88694347,1.62761651,0.53623954,0.01143308,1.18218495,0.58159718,0.80736103,0.00000000
-3.88094047,1.73305041,0.57764362,0.01232567,1.28095515,0.61291438,0.85299345,0.00000000
-3.87493747,1.85365202,0.62414294,0.01333573,1.39172269,0.64928041,0.90585753,0.00000000
-3.86893447,1.98840985,0.67544006,0.01445325,1.51356388,0.69039434,0.96544468,0.00000000
-3.86293147,2.13596365,0.73112743,0.01566544,1.64528968,0.73583514,1.03107416,0.00000000
-3.85692846,2.29461805,0.79068708,0.01695684,1.78545555,0.78506678,1.10190468,0.00000000
-3.85092546,2.46236845,0.85349473,0.01830952,1.93238094,0.83744754,1.17695182,0.00000000
-3.84492246,2.63693923,0.91882828,0.01970339,2.08417841,0.89224349,1.25511111,0.00000000
-3.83891946,2.81583384,0.98588091,0.02111657,2.23879229,0.94864599,1.33518608,0.00000000
-3.83291646,2.99639557,1.05377866,0.02252589,2.39404608,1.00579284,1.41592075,0.00000000
-3.82691346,3.17587747,1.12160181,0.02390740,2.54769718,1.06279233,1.49603536,0.00000000
-3.82091046,3.35151888,1.18840960,0.02523700,2.69749721,1.11874943,1.57426418,0.00000000
-3.81490745,3.52062586,1.25326724,0.02649107,2.84125559,1.17279318,1.64939389,0.00000000
-3.80890445,3.68065215,1.31527395,0.02764713,2.97690363,1.22410408,1.72030100,0.00000000
-3.80290145,3.82927724,1.37359104,0.02868451,3.10255642,1.27194038,1.78598666,0.00000000
-3.79689845,3.96447781,1.42746838,0.02958491,3.21656937,1.31566196,1.84560725,0.00000000
-3.79089545,4.08458929,1.47626816,0.03033298,3.31758665,1.35475073,1.89849925,0.00000000
-3.78489245,4.18835421,1.51948458,0.03091678,3.40457901,1.38882650,1.94419719,0.00000000
-3.77888944,4.27495500,1.55675841,0.03132809,3.47686882,1.41765746,1.98244364,0.00000000
-3.77288644,4.34402925,1.58788567,0.03156269,3.53414091,1.44116471,2.01319072,0.00000000
-3.76688344,4.39566656,1.61281978,0.03162034,3.57643848,1.45942047,2.03659290,0.00000000
-3.76088044,4.43038701,1.63166711,0.03150482,3.60414421,1.47264007,2.05299138,0.00000000
-3.75487744,4.44910210,1.64467608,0.03122365,3.61794743,1.48116793,2.06289082,0.00000000
-3.74887444,4.45306021,1.65222034,0.03078780,3.61879912,1.48545836,2.06692949,0.00000000
-3.74287144,4.44377938,1.65477693,0.03021126,3.60785718,1.48605191,2.06584433,0.00000000
-3.73686843,4.42297071,1.65290062,0.02951046,3.58642496,1.48354862,2.06043274,0.00000000
-3.73086543,4.39245661,1.64719577,0.02870375,3.55588628,1.47857942,2.05151303,0.00000000
-3.72486243,4.35408794,1.63828726,0.02781073,3.51764081,1.47177715,2.03988540,0.00000000
-3.71885943,4.30966435,1.62679210,0.02685167,3.47304288,1.46374864,2.02629561,0.00000000
-3.71285643,4.26086188,1.61329308,0.02584688,3.42334729,1.45504923,2.01140293,0.00000000
-3.70685343,4.20917125,1.59831607,0.02481623,3.36966461,1.44616103,1.99575402,0.00000000
-3.70085043,4.15584978,1.58231182,0.02377864,3.31292821,1.43747588,1.97976375,0.00000000
-3.69484742,4.10188883,1.56564332,0.02275175,3.25387427,1.42928370,1.96370395,0.00000000
-3.68884442,4.04799799,1.54857906,0.02175165,3.19303527,1.42176688,1.94770014,0.00000000
-3.68284142,3.99460592,1.53129245,0.02079271,3.13074666,1.41500057,1.93173638,0.00000000
-3.67683842,3.94187715,1.51386697,0.01988755,3.06716557,1.40895882,1.91566746,0.00000000
-3.67083542,3.88974298,1.49630668,0.01904702,3.00229965,1.40352600,1.89923769,0.00000000
-3.66483242,3.83794412,1.47855103,0.01828037,2.93604379,1.39851269,1.88210496,0.00000000
-3.65882941,3.78608184,1.46049291,0.01759538,2.86822187,1.39367491,1.86386864,0.00000000
-3.65282641,3.73367441,1.44199868,0.01699853,2.79863068,1.38873580,1.84409967,0.00000000
-3.64682341,3.68021518,1.42292881,0.01649525,2.72708293,1.38340807,1.82237131,0.00000000
-3.64082041,3.62522868,1.40315767,0.01609006,2.65344692,1.37741629,1.79828876,0.00000000
-3.63481741,3.56832172,1.38259147,0.01578679,2.57768015,1.37051757,1.77151642,0.00000000
-3.62881441,3.50922645,1.36118291,0.01558861,2.49985522,1.36251950,1.74180120,0.00000000
-3.62281141,3.44783331,1.33894203,0.01549816,2.42017671,1.35329460,1.70899121,0.00000000
-3.61680840,3.38421222,1.31594240,0.01551749,2.33898824,1.34279038,1.67304877,0.00000000
-3.61080540,3.31862136,1.29232249,0.01564797,2.25676977,1.33103461,1.63405760,0.00000000
-3.60480240,3.25150333,1.26828228,0.01589020,2.17412576,1.31813568,1.59222389,0.00000000
-3.59879940,3.18346949,1.24407532,0.01624377,2.09176513,1.30427819,1.54787163,0.00000000
-3.59279640,3.11527385,1.21999692,0.01670707,2.01047460,1.28971399,1.50143255,0.00000000
-3.58679340,3.04777834,1.19636929,0.01727705,1.93108731,1.27474955,1.45343157,0.00000000
-3.58079040,2.98191186,1.17352455,0.01794899,1.85444866,1.25973026,1.40446852,0.00000000
-3.57478739,2.91862563,1.15178678,0.01871629,1.78138136,1.24502281,1.35519738,0.00000000
-3.56878439,2.85884773,1.13145418,0.01957034,1.71265183,1.23099668,1.30630394,0.00000000
-3.56278139,2.80343923,1.11278247,0.02050042,1.64893969,1.21800571,1.25848335,0.00000000
-3.55677839,2.75315474,1.09597044,0.02149372,1.59081183,1.20637110,1.21241834,0.00000000
-3.55077539,2.70860915,1.08114860,0.02253541,1.53870239,1.19636645,1.16875943,0.00000000
-3.54477239,2.67025258,1.06837140,0.02360888,1.49289937,1.18820596,1.12810768,0.00000000
-3.53876938,2.63835461,1.05761360,0.02469598,1.45353835,1.18203621,1.09100096,0.00000000
-3.53276638,2.61299829,1.04877067,0.02577744,1.42060340,1.17793188,1.05790399,0.00000000
-3.52676338,2.59408418,1.04166345,0.02683332,1.39393472,1.17589574,1.02920240,0.00000000
-3.52076038,2.58134370,1.03604641,0.02784353,1.37324260,1.17586249,1.00520085,0.00000000
-3.51475738,2.57436083,1.03161918,0.02878839,1.35812646,1.17770633,0.98612503,0.00000000
-3.50875438,2.57260064,1.02804058,0.02964923,1.34809810,1.18125159,0.97212683,0.00000000
-3.50275138,2.57544276,1.02494440,0.03040888,1.34260784,1.18628564,0.96329236,0.00000000
-3.49674837,2.58221794,1.02195599,0.03105231,1.34107213,1.19257333,0.95965186,0.00000000
-3.49074537,2.59224534,1.01870895,0.03156696,1.34290135,1.19987200,0.96119061,0.00000000
-3.48474237,2.60486866,1.01486094,0.03194324,1.34752662,1.20794610,0.96786020,0.00000000
-3.47873937,2.61948907,1.01010816,0.03217473,1.35442433,1.21658068,0.97958893,0.00000000
-3.47273637,2.63559336,1.00419764,0.03225839,1.36313752,1.22559288,0.99629090,0.00000000
-3.46673337,2.65277591,0.99693724,0.03219462,1.37329325,1.23484096,1.01787284,0.00000000
-3.46073037,2.67075375,0.98820293,0.03198720,1.38461545,1.24423032,1.04423839,0.00000000
-3.45472736,2.68937412,0.97794327,0.03164309,1.39693292,1.25371647,1.07528937,0.00000000
-3.44872436,2.70861461,0.96618135,0.03117222,1.41018225,1.26330476,1.11092413,0.00000000
-3.44272136,2.72857636,0.95301423,0.03058712,1.42440611,1.27304731,1.15103297,0.00000000
-3.43671836,2.74947113,0.93861026,0.02990253,1.43974683,1.28303723,1.19549110,0.00000000
-3.43071536,2.77160339,0.92320474,0.02913492,1.45643627,1.29340097,1.24414971,0.00000000
-3.42471236,2.79534890,0.90709424,0.02830203,1.47478231,1.30428914,1.29682588,0.00000000
-3.41870935,2.82113116,0.89063003,0.02742243,1.49515299,1.31586670,1.35329217,0.00000000
-3.41270635,2.84939754,0.87421107,0.02651501,1.51795907,1.32830309,1.41326681,0.00000000
-3.40670335,2.88059632,0.85827673,0.02559859,1.54363611,1.34176301,1.47640548,0.00000000
-3.40070035,2.91515622,0.84329971,0.02469155,1.57262669,1.35639838,1.54229548,0.00000000
-3.39469735,2.95346934,0.82977902,0.02381148,1.60536385,1.37234200,1.61045304,0.00000000
-3.38869435,2.99587835,0.81823333,0.02297495,1.64225629,1.38970310,1.68032436,0.00000000
-3.38269135,3.04266837,0.80919441,0.02219725,1.68367597,1.40856507,1.75129067,0.00000000
-3.37668834,3.09406351,0.80320072,0.02149233,1.72994835,1.42898509,1.82267750,0.00000000
-3.37068534,3.15022767,0.80079074,0.02087261,1.78134548,1.45099573,1.89376786,0.00000000
-3.36468234,3.21126903,0.80249597,0.02034900,1.83808182,1.47460790,1.96381886,0.00000000
-3.35867934,3.27724704,0.80883316,0.01993082,1.90031238,1.49981484,2.03208126,0.00000000
-3.35267634,3.34818071,0.82029565,0.01962584,1.96813277,1.52659645,2.09782070,0.00000000
-3.34667334,3.42405695,0.83734351,0.01944025,2.04158038,1.55492350,2.16033989,0.00000000
-3.34067034,3.50483740,0.86039232,0.01937870,2.12063597,1.58476101,2.21900020,0.00000000
-3.33466733,3.59046248,0.88980074,0.01944425,2.20522479,1.61607022,2.27324182,0.00000000
-3.32866433,3.68085173,0.92585663,0.01963838,2.29521646,1.64880898,2.32260104,0.00000000
-3.32266133,3.77589944,0.96876234,0.01996093,2.39042296,1.68292998,2.36672376,0.00000000
-3.31665833,3.87546539,1.01861929,0.02041004,2.49059424,1.71837692,2.40537448,0.00000000
-3.31065533,3.97936071,1.07541257,0.02098208,2.59541126,1.75507871,2.43844002,0.00000000
-3.30465233,4.08732941,1.13899611,0.02167154,2.70447648,1.79294194,2.46592791,0.00000000
-3.29864932,4.19902671,1.20907948,0.02247096,2.81730238,1.83184222,2.48795940,0.00000000
-3.29264632,4.31399571,1.28521697,0.02337087,2.93329854,1.87161494,2.50475741,0.00000000
-3.28664332,4.43164414,1.36680012,0.02435968,3.05175865,1.91204645,2.51663034,0.00000000
-3.28064032,4.55122332,1.45305444,0.02542377,3.17184839,1.95286622,2.52395235,0.00000000
-3.27463732,4.67181161,1.54304136,0.02654744,3.29259604,1.99374115,2.52714157,0.00000000
-3.26863432,4.79230433,1.63566584,0.02771310,3.41288695,2.03427255,2.52663726,0.00000000
-3.26263132,4.91141206,1.72969038,0.02890142,3.53146366,2.07399677,2.52287741,0.00000000
-3.25662831,5.02766884,1.82375530,0.03009162,3.64693264,2.11238957,2.51627795,0.00000000
-3.25062531,5.13945108,1.91640542,0.03126183,3.75777878,2.14887489,2.50721476,0.00000000
-3.24462231,5.24500758,2.00612247,0.03238950,3.86238804,2.18283759,2.49600944,0.00000000
-3.23861931,5.34250007,2.09136239,0.03345194,3.95907822,2.21364014,2.48291956,0.00000000
-3.23261631,5.43005312,2.17059636,0.03442683,4.04613743,2.24064241,2.46813365,0.00000000
-3.22661331,5.50581158,2.24235403,0.03529286,4.12186900,2.26322382,2.45177124,0.00000000
-3.22061031,5.56800281,2.30526718,0.03603027,4.18464129,2.28080672,2.43388742,0.00000000
-3.21460730,5.61500090,2.35811197,0.03662148,4.23294020,2.29287963,2.41448159,0.00000000
-3.20860430,5.64538941,2.39984786,0.03705160,4.26542214,2.29901924,2.39350944,0.00000000
-3.20260130,5.65801921,2.42965130,0.03730892,4.28096456,2.29890968,2.37089716,0.00000000
-3.19659830,5.65205817,2.44694253,0.03738524,4.27871159,2.29235787,2.34655680,0.00000000
-3.19059530,5.62702973,2.45140415,0.03727619,4.25811224,2.27930403,2.32040149,0.00000000
-3.18459230,5.58283787,2.44299043,0.03698133,4.21894889,2.25982653,2.29235952,0.00000000
-3.17858929,5.51977692,2.42192682,0.03650415,4.16135432,2.23414060,2.26238603,0.00000000
-3.17258629,5.43852526,2.38869965,0.03585195,4.08581621,2.20259089,2.23047178,0.00000000
-3.16658329,5.34012309,2.34403639,0.03503554,3.99316853,2.16563818,2.19664814,0.00000000
-3.16058029,5.22593518,2.28887760,0.03406885,3.88457008,2.12384079,2.16098824,0.00000000
-3.15457729,5.09760056,2.22434173,0.03296845,3.76147105,2.07783176,2.12360418,0.00000000
-3.14857429,4.95697177,2.15168468,0.03175295,3.62556917,2.02829301,2.08464068,0.00000000
-3.14257129,4.80604679,2.07225598,0.03044242,3.47875755,1.97592780,2.04426580,0.00000000
-3.13656828,4.64689734,1.98745373,0.02905765,3.32306674,1.92143318,2.00265943,0.00000000
-3.13056528,4.48159721,1.89868038,0.02761962,3.16060373,1.86547373,1.96000077,0.00000000
-3.12456228,4.31215439,1.80730130,0.02614879,2.99349078,1.80865815,1.91645558,0.00000000
-3.11855928,4.14045015,1.71460795,0.02466460,2.82380678,1.75151976,1.87216451,0.00000000
-3.11255628,3.96818802,1.62178691,0.02318498,2.65353371,1.69450208,1.82723331,0.00000000
-3.10655328,3.79685486,1.52989592,0.02172599,2.48451030,1.63794984,1.78172594,0.00000000
-3.10055028,3.62769519,1.43984734,0.02030154,2.31839453,1.58210598,1.73566095,0.00000000
-3.09454727,3.46169951,1.35239943,0.01892320,2.15663603,1.52711433,1.68901173,0.00000000
-3.08854427,3.29960615,1.26815476,0.01760022,2.00045884,1.47302771,1.64171046,0.00000000
-3.08254127,3.14191561,1.18756550,0.01633950,1.85085460,1.41982062,1.59365571,0.00000000
-3.07653827,2.98891575,1.11094433,0.01514579,1.70858534,1.36740557,1.54472318,0.00000000
-3.07053527,2.84071531,1.03847991,0.01402187,1.57419495,1.31565196,1.49477875,0.00000000
-3.06453227,2.69728346,0.97025556,0.01296884,1.44802790,1.26440613,1.44369311,0.00000000
-3.05852926,2.55849246,0.90626982,0.01198642,1.33025361,1.21351152,1.39135694,0.00000000
-3.05252626,2.42416070,0.84645758,0.01107331,1.22089459,1.16282754,1.33769559,0.00000000
-3.04652326,2.29409373,0.79071057,0.01022751,1.11985677,1.11224631,1.28268239,0.00000000
-3.04052026,2.16812114,0.73889639,0.00944665,1.02696027,1.06170638,1.22634971,0.00000000
-3.03451726,2.04612741,0.69087505,0.00872830,0.94196919,1.01120274,1.16879705,0.00000000
-3.02851426,1.92807588,0.64651286,0.00807025,0.86461925,0.96079299,1.11019585,0.00000000
-3.02251126,1.81402495,0.60569312,0.00747071,0.79464224,0.91059949,1.05079055,0.00000000
-3.01650825,1.70413672,0.56832382,0.00692849,0.73178685,0.86080773,0.99089619,0.00000000
-3.01050525,1.59867827,0.53434240,0.00644316,0.67583535,0.81166130,0.93089257,0.00000000
-3.00450225,1.49801664,0.50371798,0.00601509,0.62661622,0.76345423,0.87121553,0.00000000
-2.99849925,1.40260842,0.47645146,0.00564552,0.58401273,0.71652110,0.81234585,0.00000000
-2.99249625,1.31298547,0.45257407,0.00533652,0.54796791,0.67122603,0.75479650,0.00000000
-2.98649325,1.22973808,0.43214481,0.00509097,0.51848621,0.62795105,0.69909904,0.00000000
-2.98049025,1.15349686,0.41524728,0.00491243,0.49563243,0.58708474,0.64578977,0.00000000
-2.97448724,1.08491466,0.40198628,0.00480509,0.47952845,0.54901173,0.59539641,0.00000000
-2.96848424,1.02464947,0.39248450,0.00477361,0.47034801,0.51410337,0.54842584,0.00000000
-2.96248124,0.97334904,0.38687946,0.00482294,0.46831032,0.48271023,0.50535340,0.00000000
-2.95647824,0.93163766,0.38532079,0.00495820,0.47367251,0.45515624,0.46661398,0.00000000
-2.95047524,0.90010527,0.38796782,0.00518448,0.48672140,0.43173472,0.43259513,0.00000000
-2.94447224,0.87929882,0.39498726,0.00550665,0.50776472,0.41270609,0.40363213,0.00000000
-2.93846923,0.86971561,0.40655105,0.00592919,0.53712199,0.39829688,0.38000492,0.00000000
-2.93246623,0.87179809,0.42283378,0.00645596,0.57511505,0.38869994,0.36193666,0.00000000
-2.92646323,0.88592962,0.44400983,0.00709009,0.62205834,0.38407517,0.34959363,0.00000000
-2.92046023,0.91243056,0.47024978,0.00783372,0.67824907,0.38455065,0.34308605,0.00000000
-2.91445723,0.95155430,0.50171602,0.00868787,0.74395715,0.39022350,0.34246951,0.00000000
-2.90845423,1.00348258,0.53855754,0.00965230,0.81941501,0.40116039,0.34774672,0.00000000
-2.90245123,1.06831993,0.58090377,0.01072536,0.90480734,0.41739727,0.35886916,0.00000000
-2.89644822,1.14608698,0.62885756,0.01190389,1.00026082,0.43893829,0.37573861,0.00000000
-2.89044522,1.23671276,0.68248758,0.01318317,1.10583386,0.46575378,0.39820813,0.00000000
-2.88444222,1.34002608,0.74182018,0.01455683,1.22150640,0.49777744,0.42608285,0.00000000
-2.87843922,1.45574634,0.80683114,0.01601692,1.34716999,0.53490285,0.45912019,0.00000000
-2.87243622,1.58347443,0.87743763,0.01755388,1.48261808,0.57697965,0.49703000,0.00000000
-2.86643322,1.72268401,0.95349061,0.01915671,1.62753678,0.62380964,0.53947456,0.00000000
-2.86043022,1.87271423,1.03476825,0.02081301,1.78149612,0.67514324,0.58606880,0.00000000
-2.85442721,2.03276421,1.12097066,0.02250923,1.94394214,0.73067681,0.63638109,0.00000000
-2.84842421,2.20189033,1.21171616,0.02423087,2.11418993,0.79005113,0.68993471,0.00000000
-2.84242121,2.37900675,1.30653963,0.02596269,2.29141809,0.85285141,0.74621039,0.00000000
-2.83641821,2.56288982,1.40489300,0.02768905,2.47466488,0.91860938,0.80465018,0.00000000
-2.83041521,2.75218689,1.50614824,0.02939416,2.66282662,0.98680736,0.86466276,0.00000000
-2.82441221,2.94542971,1.60960290,0.03106248,2.85465887,1.05688478,0.92563027,0.00000000
-2.81840920,3.14105268,1.71448822,0.03267897,3.04878095,1.12824693,0.98691675,0.00000000
-2.81240620,3.33741570,1.81997995,0.03422947,3.24368448,1.20027596,1.04787812,0.00000000
-2.80640320,3.53283154,1.92521157,0.03570098,3.43774645,1.27234378,1.10787336,0.00000000
-2.80040020,3.72559700,2.02928985,0.03708200,3.62924728,1.34382659,1.16627681,0.00000000
-2.79439720,3.91402723,2.13131228,0.03836276,3.81639423,1.41412042,1.22249106,0.00000000
-2.78839420,4.09649213,2.23038618,0.03953541,3.99735022,1.48265712,1.27596008,0.00000000
-2.78239120,4.27145377,2.32564866,0.04059428,4.17026790,1.54892008,1.32618197,0.00000000
-2.77638819,4.43750322,2.41628707,0.04153588,4.33332839,1.61245892,1.37272088,0.00000000
-2.77038519,4.59339564,2.50155916,0.04235904,4.48478390,1.67290248,1.41521750,0.00000000
-2.76438219,4.73808169,2.58081201,0.04306484,4.62300285,1.72996919,1.45339761,0.00000000
-2.75837919,4.87073407,2.65349926,0.04365653,4.74651606,1.78347427,1.48707810,0.00000000
-2.75237619,4.99076745,2.71919548,0.04413935,4.85406203,1.83333325,1.51617025,0.00000000
-2.74637319,5.09785070,2.77760714,0.04452035,4.94462929,1.87956122,1.54067983,0.00000000
-2.74037019,5.19191028,2.82857944,0.04480800,5.01749366,1.92226783,1.56070389,0.00000000
-2.73436718,5.27312425,2.87209842,0.04501192,5.07224830,1.96164777,1.57642428,0.00000000
-2.72836418,5.34190654,2.90828798,0.04514243,5.10882449,1.99796722,1.58809799,0.00000000
-2.72236118,5.39888182,2.93740173,0.04521011,5.12750168,2.03154646,1.59604474,0.00000000
-2.71635818,5.44485155,2.95980974,0.04522538,5.12890548,2.06273959,1.60063207,0.00000000
-2.71035518,5.48075259,2.97598040,0.04519801,5.11399288,2.09191203,1.60225881,0.00000000
-2.70435218,5.50760983,2.98645834,0.04513671,5.08402476,2.11941686,1.60133734,0.00000000
-2.69834917,5.52648503,2.99183893,0.04504872,5.04052628,2.14557133,1.59827566,0.00000000
-2.69234617,5.53842414,2.99274064,0.04493949,4.98523629,2.17063441,1.59345991,0.00000000
-2.68634317,5.54440552,2.98977651,0.04481241,4.92004779,2.19478693,1.58723823,0.00000000
-2.68034017,5.54529164,2.98352590,0.04466863,4.84694179,2.21811500,1.57990661,0.00000000
-2.67433717,5.54178671,2.97450809,0.04450701,4.76791726,2.24059800,1.57169747,0.00000000
-2.66833417,5.53440216,2.96315886,0.04432416,4.68492040,2.26210164,1.56277141,0.00000000
-2.66233117,5.52343201,2.94981130,0.04411456,4.59977624,2.28237657,1.55321256,0.00000000
-2.65632816,5.50893919,2.93468182,0.04387087,4.51412574,2.30106289,1.54302752,0.00000000
-2.65032516,5.49075351,2.91786197,0.04358421,4.42937114,2.31770025,1.53214818,0.00000000
-2.64432216,5.46848152,2.89931665,0.04324465,4.34663203,2.33174315,1.52043794,0.00000000
-2.63831916,5.44152763,2.87888859,0.04284166,4.26671397,2.34258094,1.50770107,0.00000000
-2.63231616,5.40912535,2.85630898,0.04236468,4.19009109,2.34956128,1.49369479,0.00000000
-2.62631316,5.37037724,2.83121368,0.04180360,4.11690306,2.35201629,1.47814330,0.00000000
-2.62031016,5.32430139,2.80316413,0.04114936,4.04696652,2.34928989,1.46075311,0.00000000
-2.61430715,5.26988223,2.77167188,0.04039438,3.97980009,2.34076528,1.44122893,0.00000000
-2.60830415,5.20612324,2.73622569,0.03953302,3.91466155,2.32589113,1.41928945,0.00000000
-2.60230115,5.13209905,2.69631961,0.03856190,3.85059528,2.30420550,1.39468214,0.00000000
