energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.33916958,8.72268545,0.00792333,0.22381693,0.00652302,0.00000000,1.15875266,6.21400356,0.05467996,1.21610591
0.34517259,8.62974037,0.00737415,0.21834645,0.00627528,0.00000000,1.14675654,6.15545736,0.05459279,1.18816151
0.35117559,8.52810468,0.00696589,0.21285384,0.00603708,0.00000000,1.13394984,6.08995654,0.05435229,1.15853482
0.35717859,8.41786899,0.00670580,0.20737176,0.00580947,0.00000000,1.12036791,6.01742132,0.05394754,1.12750745
0.36318159,8.29931445,0.00660096,0.20193496,0.00559331,0.00000000,1.10607681,5.93789592,0.05337242,1.09536175
0.36918459,8.17293169,0.00665840,0.19658037,0.00538936,0.00000000,1.09117616,5.85156153,0.05262586,1.06237462
0.37518759,8.03942958,0.00688515,0.19134697,0.00519820,0.00000000,1.07579963,5.75874338,0.05171197,1.02881237
0.38119060,7.89973236,0.00728816,0.18627550,0.00502036,0.00000000,1.06011295,5.65991098,0.05063986,0.99492672
0.38719360,7.75496448,0.00787427,0.18140791,0.00485624,0.00000000,1.04430953,5.55567143,0.04942339,0.96095185
0.39319660,7.60642317,0.00864987,0.17678656,0.00470617,0.00000000,1.02860361,5.44675545,0.04808063,0.92710265
0.39919960,7.45553968,0.00962069,0.17245316,0.00457036,0.00000000,1.01322149,5.33399696,0.04663325,0.89357384
0.40520260,7.30383061,0.01079131,0.16844750,0.00444891,0.00000000,0.99839110,5.21830683,0.04510569,0.86053996
0.41120560,7.15284156,0.01216474,0.16480604,0.00434180,0.00000000,0.98433058,5.10064203,0.04352432,0.82815601
0.41720860,7.00408586,0.01374189,0.16156035,0.00424887,0.00000000,0.97123642,4.98197187,0.04191650,0.79655850
0.42321161,6.85898145,0.01552098,0.15873547,0.00416974,0.00000000,0.95927180,4.86324269,0.04030956,0.76586674
0.42921461,6.71878917,0.01749708,0.15634845,0.00410389,0.00000000,0.94855592,4.74534317,0.03872996,0.73618423
0.43521761,6.58455594,0.01966156,0.15440682,0.00405053,0.00000000,0.93915484,4.62907173,0.03720235,0.70759994
0.44122061,6.45706594,0.02200173,0.15290748,0.00400868,0.00000000,0.93107446,4.51510811,0.03574887,0.68018953
0.44722361,6.33680287,0.02450052,0.15183571,0.00397712,0.00000000,0.92425613,4.40399040,0.03438851,0.65401630
0.45322661,6.22392556,0.02713635,0.15116469,0.00395439,0.00000000,0.91857522,4.29609916,0.03313667,0.62913205
0.45922961,6.11825883,0.02988319,0.15085538,0.00393883,0.00000000,0.91384279,4.19164935,0.03200488,0.60557783
0.46523262,6.01930074,0.03271077,0.15085690,0.00392860,0.00000000,0.90981058,4.09069099,0.03100075,0.58338463
0.47123562,5.92624634,0.03558509,0.15110743,0.00392172,0.00000000,0.90617892,3.99311846,0.03012804,0.56257420
0.47723862,5.83802739,0.03846903,0.15153556,0.00391609,0.00000000,0.90260759,3.89868836,0.02938702,0.54316000
0.48324162,5.75336646,0.04132329,0.15206217,0.00390961,0.00000000,0.89872885,3.80704509,0.02877490,0.52514848
0.48924462,5.67084308,0.04410742,0.15260271,0.00390018,0.00000000,0.89416236,3.71775293,0.02828642,0.50854057
0.49524762,5.58896893,0.04678102,0.15306982,0.00388579,0.00000000,0.88853109,3.63033315,0.02791462,0.49333351
0.50125063,5.50626817,0.04930511,0.15337618,0.00386460,0.00000000,0.88147761,3.54430398,0.02765153,0.47952290
0.50725363,5.42135904,0.05164340,0.15343754,0.00383500,0.00000000,0.87267989,3.45922149,0.02748910,0.46710490
0.51325663,5.33303233,0.05376372,0.15317570,0.00379564,0.00000000,0.86186588,3.37471889,0.02741990,0.45607838
0.51925963,5.24032239,0.05563921,0.15252137,0.00374552,0.00000000,0.84882610,3.29054207,0.02743788,0.44644687
0.52526263,5.14256687,0.05724945,0.15141679,0.00368399,0.00000000,0.83342371,3.20657905,0.02753907,0.43822012
0.53126563,5.03945158,0.05858133,0.14981787,0.00361079,0.00000000,0.81560141,3.12288156,0.02772198,0.43141501
0.53726863,4.93103791,0.05962967,0.14769592,0.00352606,0.00000000,0.79538499,3.03967717,0.02798803,0.42605570
0.54327164,4.81777087,0.06039755,0.14503873,0.00343033,0.00000000,0.77288318,2.95737092,0.02834157,0.42217286
0.54927464,4.70046714,0.06089619,0.14185104,0.00332447,0.00000000,0.74828401,2.87653598,0.02878989,0.41980193
0.55527764,4.58028331,0.06114462,0.13815426,0.00320969,0.00000000,0.72184766,2.79789360,0.02934284,0.41898034
0.56128064,4.45866593,0.06116885,0.13398560,0.00308748,0.00000000,0.69389635,2.72228298,0.03001237,0.41974389
0.56728364,4.33728567,0.06100084,0.12939653,0.00295953,0.00000000,0.66480169,2.65062258,0.03081171,0.42212235
0.57328664,4.21795914,0.06067708,0.12445070,0.00282768,0.00000000,0.63497015,2.58386469,0.03175458,0.42613458
0.57928964,4.10256223,0.06023703,0.11922140,0.00269383,0.00000000,0.60482736,2.52294567,0.03285407,0.43178345
0.58529265,3.99293967,0.05972133,0.11378867,0.00255989,0.00000000,0.57480204,2.46873440,0.03412157,0.43905088
0.59129565,3.89081551,0.05917001,0.10823626,0.00242773,0.00000000,0.54531021,2.42198183,0.03556557,0.44789332
0.59729865,3.79770912,0.05862066,0.10264852,0.00229906,0.00000000,0.51674060,2.38327437,0.03719060,0.45823813
0.60330165,3.71486120,0.05810676,0.09710737,0.00217542,0.00000000,0.48944164,2.35299359,0.03899614,0.46998092
0.60930465,3.64317344,0.05765615,0.09168952,0.00205813,0.00000000,0.46371088,2.33128474,0.04097576,0.48298440
0.61530765,3.58316484,0.05728981,0.08646401,0.00194828,0.00000000,0.43978689,2.31803571,0.04311648,0.49707856
0.62131066,3.53494681,0.05702094,0.08149026,0.00184667,0.00000000,0.41784418,2.31286779,0.04539832,0.51206249
0.62731366,3.49821799,0.05685444,0.07681652,0.00175383,0.00000000,0.39799111,2.31513890,0.04779422,0.52770768
0.63331666,3.47227878,0.05678676,0.07247897,0.00167005,0.00000000,0.38027074,2.32395915,0.05027024,0.54376269
0.63931966,3.45606441,0.05680619,0.06850136,0.00159536,0.00000000,0.36466446,2.33821819,0.05278611,0.55995894
0.64532266,3.44819469,0.05689351,0.06489513,0.00152959,0.00000000,0.35109804,2.35662303,0.05529614,0.57601740
0.65132566,3.44703743,0.05702301,0.06166015,0.00147238,0.00000000,0.33944970,2.37774448,0.05775033,0.59165573
0.65732866,3.45078211,0.05716380,0.05878581,0.00142325,0.00000000,0.32955973,2.40006999,0.06009588,0.60659560
0.66333167,3.45752003,0.05728141,0.05625250,0.00138160,0.00000000,0.32124108,2.42206046,0.06227880,0.62056981
0.66933467,3.46532674,0.05733942,0.05403337,0.00134680,0.00000000,0.31429035,2.44220812,0.06424567,0.63332883
0.67533767,3.47234285,0.05730131,0.05209624,0.00131819,0.00000000,0.30849869,2.45909301,0.06594552,0.64464657
0.68134067,3.47684937,0.05713218,0.05040559,0.00129512,0.00000000,0.30366211,2.47143541,0.06733161,0.65432513
0.68734367,3.47733438,0.05680044,0.04892454,0.00127700,0.00000000,0.29959068,2.47814187,0.06836316,0.66219839
0.69334667,3.47254820,0.05627926,0.04761670,0.00126330,0.00000000,0.29611634,2.47834307,0.06900686,0.66813447
0.69934967,3.46154521,0.05554782,0.04644791,0.00125359,0.00000000,0.29309903,2.47142199,0.06923814,0.67203704
0.70535268,3.44371093,0.05459227,0.04538767,0.00124751,0.00000000,0.29043100,2.45703146,0.06904212,0.67384556
0.71135568,3.41877421,0.05340634,0.04441035,0.00124478,0.00000000,0.28803922,2.43510081,0.06841418,0.67353473
0.71735868,3.38680463,0.05199164,0.04349615,0.00124523,0.00000000,0.28588592,2.40583169,0.06736025,0.67111318
0.72336168,3.34819638,0.05035754,0.04263169,0.00124873,0.00000000,0.28396745,2.36968387,0.06589657,0.66662172
0.72936468,3.30364028,0.04852084,0.04181041,0.00125522,0.00000000,0.28231161,2.32735203,0.06404920,0.66013127
0.73536768,3.25408602,0.04650507,0.04103262,0.00126467,0.00000000,0.28097384,2.27973516,0.06185313,0.65174068
0.74137069,3.20069708,0.04433954,0.04030541,0.00127706,0.00000000,0.28003248,2.22790016,0.05935112,0.64157448
0.74737369,3.14480109,0.04205826,0.03964233,0.00129235,0.00000000,0.27958346,2.17304169,0.05659233,0.62978070
0.75337669,3.08783813,0.03969866,0.03906287,0.00131051,0.00000000,0.27973485,2.11644011,0.05363073,0.61652877
0.75937969,3.03130943,0.03730027,0.03859190,0.00133146,0.00000000,0.28060155,2.05941937,0.05052348,0.60200739
0.76538269,2.97672882,0.03490337,0.03825899,0.00135508,0.00000000,0.28230035,2.00330669,0.04732927,0.58642236
0.77138569,2.92557857,0.03254772,0.03809764,0.00138120,0.00000000,0.28494570,1.94939524,0.04410668,0.56999428
0.77738869,2.87927114,0.03027131,0.03814454,0.00140962,0.00000000,0.28864627,1.89891129,0.04091268,0.55295603
0.78339170,2.83911767,0.02810929,0.03843870,0.00144011,0.00000000,0.29350238,1.85298644,0.03780128,0.53554977
0.78939470,2.80630349,0.02609303,0.03902064,0.00147241,0.00000000,0.29960438,1.81263553,0.03482239,0.51802370
0.79539770,2.78187079,0.02424937,0.03993150,0.00150628,0.00000000,0.30703182,1.77874029,0.03202083,0.50062819
0.80140070,2.76670768,0.02260008,0.04121212,0.00154148,0.00000000,0.31585338,1.75203865,0.02943565,0.48361158
0.80740370,2.76154292,0.02116144,0.04290206,0.00157784,0.00000000,0.32612715,1.73311923,0.02709967,0.46721556
0.81340670,2.76694518,0.01994407,0.04503857,0.00161524,0.00000000,0.33790132,1.72242029,0.02503914,0.45167026
0.81940970,2.78332549,0.01895291,0.04765550,0.00165365,0.00000000,0.35121479,1.72023242,0.02327373,0.43718925
0.82541271,2.81094166,0.01818734,0.05078208,0.00169313,0.00000000,0.36609749,1.72670407,0.02181658,0.42396464
0.83141571,2.84990331,0.01764150,0.05444174,0.00173387,0.00000000,0.38257029,1.74184891,0.02067457,0.41216241
0.83741871,2.90017662,0.01730466,0.05865083,0.00177615,0.00000000,0.40064416,1.76555436,0.01984865,0.40191832
0.84342171,2.96158774,0.01716171,0.06341736,0.00182036,0.00000000,0.42031864,1.79759034,0.01933431,0.39333442
0.84942471,3.03382455,0.01719380,0.06873981,0.00186698,0.00000000,0.44157939,1.83761783,0.01912201,0.38647661
0.85542771,3.11643653,0.01737895,0.07460606,0.00191655,0.00000000,0.46439501,1.88519676,0.01919778,0.38137307
0.86143072,3.20883303,0.01769275,0.08099245,0.00196963,0.00000000,0.48871323,1.93979312,0.01954377,0.37801392
0.86743372,3.31028044,0.01810911,0.08786319,0.00202679,0.00000000,0.51445671,2.00078518,0.02013881,0.37635202
0.87343672,3.41989924,0.01860100,0.09517002,0.00208855,0.00000000,0.54151870,2.06746932,0.02095901,0.37630496
0.87943972,3.53666209,0.01914118,0.10285235,0.00215531,0.00000000,0.56975898,2.13906557,0.02197838,0.37775809
0.88544272,3.65939410,0.01970293,0.11083776,0.00222737,0.00000000,0.59900052,2.21472363,0.02316940,0.38056862
0.89144572,3.78677691,0.02026074,0.11904309,0.00230480,0.00000000,0.62902713,2.29352986,0.02450364,0.38457047
0.89744872,3.91735748,0.02079096,0.12737601,0.00238749,0.00000000,0.65958261,2.37451593,0.02595238,0.38957986
0.90345173,4.04956297,0.02127236,0.13573702,0.00247505,0.00000000,0.69037170,2.45666959,0.02748723,0.39540130
0.90945473,4.18172225,0.02168662,0.14402198,0.00256686,0.00000000,0.72106298,2.53894811,0.02908071,0.40183383
0.91545773,4.31209450,0.02201877,0.15212500,0.00266200,0.00000000,0.75129401,2.62029463,0.03070688,0.40867725
0.92146073,4.43890459,0.02225746,0.15994152,0.00275932,0.00000000,0.78067859,2.69965736,0.03234187,0.41573820
0.92746373,4.56038475,0.02239514,0.16737163,0.00285742,0.00000000,0.80881609,2.77601149,0.03396441,0.42283575
0.93346673,4.67482111,0.02242816,0.17432333,0.00295472,0.00000000,0.83530253,2.84838328,0.03555630,0.42980642
0.93946973,4.78060354,0.02235674,0.18071556,0.00304947,0.00000000,0.85974301,2.91587549,0.03710277,0.43650846
0.94547274,4.87627653,0.02218476,0.18648105,0.00313986,0.00000000,0.88176498,2.97769313,0.03859276,0.44282514
0.95147574,4.96058882,0.02191958,0.19156852,0.00322405,0.00000000,0.90103181,3.03316840,0.04001912,0.44866712
0.95747874,5.03253894,0.02157163,0.19594440,0.00330025,0.00000000,0.91725581,3.08178334,0.04137863,0.45397358
0.96348174,5.09141435,0.02115403,0.19959376,0.00336681,0.00000000,0.93021027,3.12318898,0.04267194,0.45871230
0.96948474,5.13682150,0.02068208,0.20252051,0.00342227,0.00000000,0.93973964,3.15721960,0.04390341,0.46287861
0.97548774,5.16870491,0.02017276,0.20474678,0.00346543,0.00000000,0.94576740,3.18390102,0.04508079,0.46649317
0.98149075,5.18735373,0.01964423,0.20631155,0.00349538,0.00000000,0.94830111,3.20345209,0.04621486,0.46959879
0.98749375,5.19339470,0.01911525,0.20726854,0.00351158,0.00000000,0.94743430,3.21627876,0.04731897,0.47225636
0.99349675,5.18777157,0.01860475,0.20768354,0.00351387,0.00000000,0.94334494,3.22296075,0.04840856,0.47454012
0.99949975,5.17171125,0.01813133,0.20763130,0.00350243,0.00000000,0.93629059,3.22423095,0.04950066,0.47653233
1.00550275,5.14667832,0.01771293,0.20719207,0.00347786,0.00000000,0.92660038,3.22094838,0.05061346,0.47831782
1.01150575,5.11431951,0.01736645,0.20644812,0.00344107,0.00000000,0.91466402,3.21406574,0.05176583,0.47997844
1.01750875,5.07640106,0.01710754,0.20548029,0.00339330,0.00000000,0.90091853,3.20459302,0.05297705,0.48158784
1.02351176,5.03474154,0.01695042,0.20436484,0.00333603,0.00000000,0.88583307,3.19355879,0.05426647,0.48320670
1.02951476,4.99114355,0.01690777,0.20317069,0.00327095,0.00000000,0.86989270,3.18197098,0.05565344,0.48487879
1.03551776,4.94732743,0.01699071,0.20195721,0.00319985,0.00000000,0.85358178,3.17077908,0.05715718,0.48662791
1.04152076,4.90486988,0.01720879,0.20077262,0.00312461,0.00000000,0.83736761,3.16083938,0.05879683,0.48845595
1.04752376,4.86515043,0.01757003,0.19965313,0.00304704,0.00000000,0.82168519,3.15288484,0.06059150,0.49034217
1.05352676,4.82930783,0.01808102,0.19862268,0.00296893,0.00000000,0.80692353,3.14750098,0.06256039,0.49224361
1.05952976,4.79820800,0.01874697,0.19769338,0.00289185,0.00000000,0.79341425,3.14510858,0.06472288,0.49409682
1.06553277,4.77242462,0.01957181,0.19686647,0.00281724,0.00000000,0.78142266,3.14595379,0.06709860,0.49582049
1.07153577,4.75223262,0.02055822,0.19613384,0.00274624,0.00000000,0.77114172,3.15010590,0.06970738,0.49731922
1.07753877,4.73761423,0.02170763,0.19547981,0.00267975,0.00000000,0.76268897,3.15746231,0.07256912,0.49848782
1.08354177,4.72827666,0.02302029,0.19488317,0.00261837,0.00000000,0.75610647,3.16776036,0.07570354,0.49921625
1.08954477,4.72368009,0.02449513,0.19431934,0.00256241,0.00000000,0.75136354,3.18059499,0.07912976,0.49939469
1.09554777,4.72307403,0.02612975,0.19376246,0.00251188,0.00000000,0.74836212,3.19544118,0.08286571,0.49891870
1.10155078,4.72554020,0.02792027,0.19318732,0.00246653,0.00000000,0.74694440,3.21167997,0.08692745,0.49769399
1.10755378,4.73003959,0.02986124,0.19257113,0.00242587,0.00000000,0.74690233,3.22862674,0.09132839,0.49564090
1.11355678,4.73546172,0.03194549,0.19189494,0.00238922,0.00000000,0.74798856,3.24556053,0.09607836,0.49269799
1.11955978,4.74067394,0.03416402,0.19114471,0.00235574,0.00000000,0.74992831,3.26175316,0.10118272,0.48882509
1.12556278,4.74456900,0.03650589,0.19031212,0.00232445,0.00000000,0.75243170,3.27649715,0.10664150,0.48400525
1.13156578,4.74610925,0.03895823,0.18939495,0.00229434,0.00000000,0.75520617,3.28913156,0.11244857,0.47824600
1.13756878,4.74436617,0.04150616,0.18839717,0.00226438,0.00000000,0.75796838,3.29906493,0.11859106,0.47157951
1.14357179,4.73855434,0.04413294,0.18732880,0.00223357,0.00000000,0.76045538,3.30579502,0.12504884,0.46406207
1.14957479,4.72805893,0.04682009,0.18620551,0.00220101,0.00000000,0.76243459,3.30892483,0.13179432,0.45577274
1.15557779,4.71245668,0.04954760,0.18504799,0.00216589,0.00000000,0.76371239,3.30817483,0.13879256,0.44681140
1.16158079,4.69152978,0.05229431,0.18388134,0.00212758,0.00000000,0.76414108,3.30339138,0.14600153,0.43729626
1.16758379,4.66527314,0.05503823,0.18273421,0.00208563,0.00000000,0.76362402,3.29455129,0.15337278,0.42736101
1.17358679,4.63389491,0.05775706,0.18163802,0.00203976,0.00000000,0.76211892,3.28176284,0.16085234,0.41715172
1.17958979,4.59781087,0.06042864,0.18062611,0.00198993,0.00000000,0.75963923,3.26526328,0.16838182,0.40682361
1.18559280,4.55763296,0.06303154,0.17973289,0.00193631,0.00000000,0.75625367,3.24541310,0.17589975,0.39653774
1.19159580,4.51415248,0.06554557,0.17899304,0.00187925,0.00000000,0.75208386,3.22268723,0.18334303,0.38645781
1.19759880,4.46831846,0.06795231,0.17844072,0.00181933,0.00000000,0.74730038,3.19766340,0.19064846,0.37674693
1.20360180,4.42121173,0.07023560,0.17810875,0.00175728,0.00000000,0.74211715,3.17100777,0.19775424,0.36756466
1.20960480,4.37401503,0.07238199,0.17802784,0.00169399,0.00000000,0.73678453,3.14345798,0.20460143,0.35906399
1.21560780,4.32797994,0.07438098,0.17822582,0.00163046,0.00000000,0.73158114,3.11580385,0.21113523,0.35138862
1.22161081,4.28439084,0.07622530,0.17872684,0.00156778,0.00000000,0.72680479,3.08886587,0.21730605,0.34467019
1.22761381,4.24452665,0.07791095,0.17955055,0.00150708,0.00000000,0.72276260,3.06347161,0.22307037,0.33902572
1.23361681,4.20962095,0.07943717,0.18071128,0.00144952,0.00000000,0.71976067,3.04043055,0.22839127,0.33455500
1.23961981,4.18082103,0.08080620,0.18221720,0.00139619,0.00000000,0.71809349,3.02050747,0.23323863,0.33133817
1.24562281,4.15914691,0.08202301,0.18406951,0.00134815,0.00000000,0.71803338,3.00439518,0.23758903,0.32943328
1.25162581,4.14545118,0.08309483,0.18626160,0.00130634,0.00000000,0.71982023,2.99268705,0.24142533,0.32887404
1.25762881,4.14038082,0.08403059,0.18877832,0.00127157,0.00000000,0.72365197,2.98585022,0.24473600,0.32966768
1.26363182,4.14434234,0.08484036,0.19159532,0.00124451,0.00000000,0.72967585,2.98420049,0.24751419,0.33179312
1.26963482,4.15747155,0.08553471,0.19467851,0.00122561,0.00000000,0.73798109,2.98787986,0.24975665,0.33519950
1.27563782,4.17960957,0.08612407,0.19798376,0.00121518,0.00000000,0.74859306,2.99683790,0.25146253,0.33980514
1.28164082,4.21028652,0.08661817,0.20145676,0.00121331,0.00000000,0.76146943,3.01081819,0.25263222,0.34549718
1.28764382,4.24871441,0.08702556,0.20503324,0.00121987,0.00000000,0.77649844,3.02935084,0.25326623,0.35213194
1.29364682,4.29379038,0.08735323,0.20863950,0.00123459,0.00000000,0.79349956,3.05175215,0.25336421,0.35953617
1.29964982,4.34411137,0.08760640,0.21219328,0.00125698,0.00000000,0.81222678,3.07713221,0.25292419,0.36750927
1.30565283,4.39800084,0.08778849,0.21560506,0.00128644,0.00000000,0.83237442,3.10441087,0.25194218,0.37582656
1.31165583,4.45354744,0.08790124,0.21877973,0.00132221,0.00000000,0.85358561,3.13234236,0.25041202,0.38424359
1.31765883,4.50865541,0.08794497,0.22161870,0.00136347,0.00000000,0.87546311,3.15954807,0.24832563,0.39250152
1.32366183,4.56110533,0.08791910,0.22402227,0.00140933,0.00000000,0.89758218,3.18455693,0.24567360,0.40033344
1.32966483,4.60862365,0.08782267,0.22589238,0.00145887,0.00000000,0.91950516,3.20585211,0.24244616,0.40747144
1.33566783,4.64895849,0.08765503,0.22713547,0.00151121,0.00000000,0.94079709,3.22192236,0.23863438,0.41365430
1.34167084,4.67995901,0.08741652,0.22766556,0.00156552,0.00000000,0.96104172,3.23131617,0.23423167,0.41863550
1.34767384,4.69965488,0.08710915,0.22740721,0.00162104,0.00000000,0.97985717,3.23269621,0.22923535,0.42219122
1.35367684,4.70633252,0.08673718,0.22629839,0.00167713,0.00000000,0.99691054,3.22489191,0.22364829,0.42412805
1.35967984,4.69860455,0.08630759,0.22429308,0.00173328,0.00000000,1.01193054,3.20694748,0.21748051,0.42429002
1.36568284,4.67546906,0.08583039,0.22136346,0.00178912,0.00000000,1.02471765,3.17816330,0.21075060,0.42256478
1.37168584,4.63635595,0.08531864,0.21750159,0.00184443,0.00000000,1.03515111,3.13812845,0.20348685,0.41888839
1.37768884,4.58115787,0.08478832,0.21272052,0.00189912,0.00000000,1.04319231,3.08674291,0.19572805,0.41324876
1.38369185,4.51024428,0.08425791,0.20705472,0.00195322,0.00000000,1.04888447,3.02422826,0.18752393,0.40568737
1.38969485,4.42445796,0.08374770,0.20055980,0.00200686,0.00000000,1.05234848,2.95112650,0.17893505,0.39629932
1.39569785,4.32509419,0.08327901,0.19331162,0.00206025,0.00000000,1.05377529,2.86828698,0.17003234,0.38523164
1.40170085,4.21386381,0.08287312,0.18540468,0.00211363,0.00000000,1.05341512,2.77684241,0.16089612,0.37267991
1.40770385,4.09284213,0.08255015,0.17694997,0.00216725,0.00000000,1.05156436,2.67817515,0.15161474,0.35888344
1.41370685,3.96440649,0.08232797,0.16807241,0.00222133,0.00000000,1.04855077,2.57387572,0.14228288,0.34411918
1.41970985,3.83116557,0.08222104,0.15890791,0.00227600,0.00000000,1.04471805,2.46569564,0.13299961,0.32869458
1.42571286,3.69588424,0.08223943,0.14960023,0.00233134,0.00000000,1.04041066,2.35549707,0.12386625,0.31293986
1.43171586,3.56140725,0.08238806,0.14029784,0.00238728,0.00000000,1.03595988,2.24520162,0.11498422,0.29719986
1.43771886,3.43058550,0.08266608,0.13115083,0.00244364,0.00000000,1.03167183,2.13674068,0.10645285,0.28182583
1.44372186,3.30620770,0.08306662,0.12230813,0.00250010,0.00000000,1.02781827,2.03200933,0.09836745,0.26716755
1.44972486,3.19093997,0.08357682,0.11391497,0.00255624,0.00000000,1.02463051,1.93282550,0.09081742,0.25356582
1.45572786,3.08727505,0.08417822,0.10611084,0.00261152,0.00000000,1.02229670,1.84089547,0.08388481,0.24134573
1.46173087,2.99749222,0.08484734,0.09902785,0.00266534,0.00000000,1.02096252,1.75778656,0.07764304,0.23081064
1.46773387,2.92362774,0.08555667,0.09278964,0.00271704,0.00000000,1.02073481,1.68490691,0.07215605,0.22223718
1.47373687,2.86745562,0.08627576,0.08751068,0.00276598,0.00000000,1.02168777,1.62349210,0.06747775,0.21587098
1.47973987,2.83047699,0.08697255,0.08329603,0.00281154,0.00000000,1.02387091,1.57459775,0.06365177,0.21192334
1.48574287,2.81391670,0.08761464,0.08024141,0.00285318,0.00000000,1.02731787,1.53909694,0.06071153,0.21056865
1.49174587,2.81872479,0.08817073,0.07843349,0.00289050,0.00000000,1.03205530,1.51768103,0.05868043,0.21194243
1.49774887,2.84558077,0.08861182,0.07795031,0.00292324,0.00000000,1.03811078,1.51086251,0.05757232,0.21613993
1.50375188,2.89489854,0.08891232,0.07886165,0.00295128,0.00000000,1.04551891,1.51897840,0.05739203,0.22321511
1.50975488,2.96683012,0.08905100,0.08122936,0.00297474,0.00000000,1.05432504,1.54219301,0.05813586,0.23317990
1.51575788,3.06126685,0.08901156,0.08510737,0.00299388,0.00000000,1.06458598,1.58049901,0.05979220,0.24600376
1.52176088,3.17783706,0.08878303,0.09054137,0.00300916,0.00000000,1.07636755,1.63371642,0.06234195,0.26161332
1.52776388,3.31590012,0.08835983,0.09756819,0.00302118,0.00000000,1.08973886,1.70148908,0.06575894,0.27989224
1.53376688,3.47453710,0.08774155,0.10621466,0.00303065,0.00000000,1.10476381,1.78327898,0.07001012,0.30068131
1.53976988,3.65253921,0.08693252,0.11649602,0.00303836,0.00000000,1.12149009,1.87835912,0.07505576,0.32377880
1.54577289,3.84839541,0.08594111,0.12841402,0.00304514,0.00000000,1.13993662,1.98580574,0.08084938,0.34894122
1.55177589,4.06028119,0.08477894,0.14195459,0.00305176,0.00000000,1.16008015,2.10449138,0.08733766,0.37588462
1.55777889,4.28605076,0.08345998,0.15708531,0.00305894,0.00000000,1.18184224,2.23307998,0.09446028,0.40428657
1.56378189,4.52323485,0.08199957,0.17375277,0.00306725,0.00000000,1.20507742,2.37002584,0.10214968,0.43378894
1.56978489,4.76904650,0.08041353,0.19188003,0.00307710,0.00000000,1.22956368,2.51357761,0.11033090,0.46400165
1.57578789,5.02039669,0.07871734,0.21136424,0.00308869,0.00000000,1.25499613,2.66178879,0.11892148,0.49450746
1.58179090,5.27392147,0.07692542,0.23207483,0.00310196,0.00000000,1.28098451,2.81253573,0.12783148,0.52486778
1.58779390,5.52602158,0.07505059,0.25385218,0.00311663,0.00000000,1.30705512,2.96354368,0.13696374,0.55462972
1.59379690,5.77291497,0.07310373,0.27650730,0.00313218,0.00000000,1.33265734,3.11242127,0.14621435,0.58333408
1.59979990,6.01070184,0.07109360,0.29982235,0.00314783,0.00000000,1.35717481,3.25670297,0.15547348,0.61052428
1.60580290,6.23544117,0.06902686,0.32355242,0.00316262,0.00000000,1.37994086,3.39389882,0.16462640,0.63575610
1.61180590,6.44323689,0.06690824,0.34742850,0.00317542,0.00000000,1.40025772,3.52155026,0.17355504,0.65860784
1.61780890,6.63033124,0.06474094,0.37116174,0.00318497,0.00000000,1.41741872,3.63729010,0.18213966,0.67869082
1.62381191,6.79320225,0.06252698,0.39444898,0.00318998,0.00000000,1.43073243,3.73890488,0.19026105,0.69565959
1.62981491,6.92866190,0.06026778,0.41697950,0.00318913,0.00000000,1.43954773,3.82439693,0.19780285,0.70922181
1.63581791,7.03395109,0.05796467,0.43844276,0.00318116,0.00000000,1.44327860,3.89204394,0.20465418,0.71914719
1.64182091,7.10682772,0.05561945,0.45853699,0.00316495,0.00000000,1.44142748,3.94045326,0.21071236,0.72527520
1.64782391,7.14564403,0.05323489,0.47697830,0.00313953,0.00000000,1.43360602,3.96860862,0.21588569,0.72752126
1.65382691,7.14940973,0.05081510,0.49351004,0.00310418,0.00000000,1.41955234,3.97590715,0.22009619,0.72588102
1.65982991,7.11783799,0.04836592,0.50791190,0.00305843,0.00000000,1.39914395,3.96218464,0.22328209,0.72043255
1.66583292,7.05137184,0.04589508,0.52000860,0.00300209,0.00000000,1.37240566,3.92772793,0.22540016,0.71133624
1.67183592,6.95118957,0.04341228,0.52967745,0.00293530,0.00000000,1.33951226,3.87327337,0.22642750,0.69883242
1.67783892,6.81918802,0.04092918,0.53685470,0.00285850,0.00000000,1.30078583,3.79999126,0.22636289,0.68323657
1.68384192,6.65794437,0.03845918,0.54154016,0.00277244,0.00000000,1.25668777,3.70945648,0.22522758,0.66493242
1.68984492,6.47065705,0.03601720,0.54379982,0.00267815,0.00000000,1.20780614,3.60360635,0.22306535,0.64436290
1.69584792,6.26106797,0.03361928,0.54376638,0.00257691,0.00000000,1.15483878,3.48468711,0.21994194,0.62201949
1.70185093,6.03336852,0.03128215,0.54163735,0.00247023,0.00000000,1.09857308,3.35519114,0.21594372,0.59843010
1.70785393,5.79209284,0.02902278,0.53767094,0.00235978,0.00000000,1.03986333,3.21778701,0.21117574,0.57414599
1.71385693,5.54200186,0.02685785,0.53217964,0.00224734,0.00000000,0.97960661,3.07524520,0.20575907,0.54972820
1.71985993,5.28796254,0.02480327,0.52552173,0.00213477,0.00000000,0.91871829,2.93036209,0.19982767,0.52573381
1.72586293,5.03482609,0.02287372,0.51809108,0.00202393,0.00000000,0.85810799,2.78588504,0.19352476,0.50270261
