energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.15457729,6.43160858,0.76941433,2.79990394,0.04232393,0.24549907,0.70258316,1.67873608,0.09269774,1.62471794
-3.14857429,6.31061011,0.76875806,2.72503698,0.04152703,0.24286828,0.68416163,1.66278333,0.09098873,1.59950669
-3.14257129,6.19147560,0.77064920,2.65620828,0.04056153,0.24129844,0.66679796,1.64084855,0.08923751,1.57412274
-3.13656828,6.07440310,0.77527337,2.59340355,0.03944388,0.24089529,0.65034647,1.61300505,0.08749079,1.54853334
-3.13056528,5.95985961,0.78276053,2.53665273,0.03819379,0.24174223,0.63467885,1.57950905,0.08580508,1.52278878
-3.12456228,5.84854365,0.79317391,2.48601400,0.03683353,0.24389571,0.61968894,1.54078950,0.08424475,1.49701768
-3.11855928,5.74133176,0.80650031,2.44155250,0.03538727,0.24738127,0.60529515,1.49743069,0.08287969,1.47141746
-3.11255628,5.63921281,0.82264247,2.40331567,0.03388034,0.25219042,0.59144066,1.45014893,0.08178271,1.44624041
-3.10655328,5.54321429,0.84141406,2.37130717,0.03233848,0.25827864,0.57809158,1.39976421,0.08102680,1.42177660
-3.10055028,5.45432535,0.86253784,2.34546133,0.03078715,0.26556448,0.56523352,1.34716836,0.08068220,1.39833449
-3.09454727,5.37342163,0.88564734,2.32562022,0.02925083,0.27393018,0.55286705,1.29329121,0.08081357,1.37622075
-3.08854427,5.30119613,0.91029234,2.31151489,0.02775248,0.28322346,0.54100245,1.23906634,0.08147723,1.35572029
-3.08254127,5.23810077,0.93594812,2.30275248,0.02631300,0.29326084,0.52965431,1.18539803,0.08271859,1.33707795
-3.07653827,5.18430159,0.96202838,2.29881015,0.02495081,0.30383220,0.51883649,1.13313076,0.08456990,1.32048281
-3.07053527,5.13965062,0.98790150,2.29903638,0.02368163,0.31470646,0.50855775,1.08302269,0.08704837,1.30605612
-3.06453227,5.10367561,1.01290957,2.30266009,0.02251821,0.32563830,0.49881849,1.03572392,0.09015476,1.29384341
-3.05852926,5.07558836,1.03638942,2.30880697,0.02147037,0.33637561,0.48960867,0.99176056,0.09387247,1.28381138
-3.05252626,5.05431084,1.05769499,2.31652248,0.02054498,0.34666733,0.48090714,0.95152470,0.09816721,1.27584947
-3.04652326,5.03851778,1.07621990,2.32480042,0.01974615,0.35627153,0.47268234,0.91527076,0.10298729,1.26977609
-3.04052026,5.02669302,1.09141937,2.33261551,0.01907546,0.36496326,0.46489418,0.88311776,0.10826455,1.26534904
-3.03451726,5.01719655,1.10283044,2.33895847,0.01853230,0.37254195,0.45749696,0.85505709,0.11391583,1.26227941
-3.02851426,5.00833858,1.11008963,2.34287176,0.01811420,0.37883802,0.45044308,0.83096523,0.11984509,1.26024814
-3.02251126,4.99845651,1.11294709,2.34348426,0.01781726,0.38371842,0.44368712,0.81062031,0.12594606,1.25892420
-3.01650825,4.98599076,1.11127671,2.34004304,0.01763657,0.38709090,0.43719010,0.79372154,0.13210528,1.25798333
-3.01050525,4.96955545,1.10508152,2.33194072,0.01756658,0.38890680,0.43092336,0.77991043,0.13820551,1.25712616
-3.00450225,4.94800027,1.09449426,2.31873717,0.01760150,0.38916224,0.42487192,0.76879258,0.14412938,1.25609477
-2.99849925,4.92046036,1.07977288,2.30017424,0.01773559,0.38789767,0.41903701,0.75995898,0.14976307,1.25468657
-2.99249625,4.88639169,1.06129123,2.27618316,0.01796344,0.38519577,0.41343747,0.75300574,0.15499988,1.25276477
-2.98649325,4.84559021,1.03952528,2.24688385,0.01828012,0.38117780,0.40810991,0.74755145,0.15974367,1.25026483
-2.98049025,4.79819380,1.01503534,2.21257658,0.01868126,0.37599847,0.40310763,0.74325143,0.16391178,1.24719640
-2.97448724,4.74466704,0.98844518,2.17372605,0.01916305,0.36983969,0.39849821,0.73980832,0.16743753,1.24364069
-2.96848424,4.68576966,0.96041877,2.13093876,0.01972213,0.36290323,0.39435992,0.73697883,0.17027204,1.23974334
-2.96248124,4.62251024,0.93163569,2.08493477,0.02035543,0.35540276,0.39077714,0.73457651,0.17238535,1.23570318
-2.95647824,4.55608774,0.90276616,2.03651497,0.02105984,0.34755553,0.38783496,0.73247075,0.17376674,1.23175751
-2.95047524,4.48782378,0.87444676,1.98652554,0.02183197,0.33957393,0.38561336,0.73058242,0.17442438,1.22816463
-2.94447224,4.41908934,0.84725779,1.93582118,0.02266778,0.33165752,0.38418116,0.72887664,0.17438409,1.22518484
-2.93846923,4.35122964,0.82170325,1.88522865,0.02356220,0.32398550,0.38359028,0.72735336,0.17368761,1.22306069
-2.93246623,4.28549119,0.79819407,1.83551256,0.02450882,0.31671030,0.38387048,0.72603660,0.17239018,1.22199808
-2.92646323,4.22295498,0.77703541,1.78734468,0.02549959,0.30995226,0.38502506,0.72496320,0.17055779,1.22214891
-2.92046023,4.16447916,0.75841837,1.74127827,0.02652460,0.30379572,0.38702780,0.72417169,0.16826413,1.22359676
-2.91445723,4.11065451,0.74241646,1.69772868,0.02757197,0.29828682,0.38982131,0.72369239,0.16558744,1.22634632
-2.90845423,4.06177488,0.72898687,1.65696080,0.02862781,0.29343278,0.39331706,0.72353902,0.16260745,1.23031735
-2.90245123,4.01782431,0.71797641,1.61908406,0.02967634,0.28920297,0.39739715,0.72370268,0.15940250,1.23534368
-2.89644822,3.97848127,0.70913175,1.58405497,0.03070016,0.28553158,0.40191779,0.72414826,0.15604705,1.24117736
-2.89044522,3.94313990,0.70211359,1.55168698,0.03168056,0.28232176,0.40671440,0.72481358,0.15260960,1.24749792
-2.88444222,3.91094665,0.69651385,1.52166697,0.03259804,0.27945102,0.41160813,0.72561118,0.14915112,1.25392626
-2.87843922,3.88085045,0.69187535,1.49357745,0.03343284,0.27677774,0.41641355,0.72643248,0.14572397,1.26004232
-2.87243622,3.85166315,0.68771287,1.46692314,0.03416561,0.27414826,0.42094700,0.72715393,0.14237146,1.26540578
-2.86643322,3.82212679,0.68353475,1.44116050,0.03477805,0.27140453,0.42503534,0.72764459,0.13912772,1.26957842
-2.86043022,3.79098385,0.67886405,1.41572859,0.03525359,0.26839164,0.42852455,0.72777453,0.13601812,1.27214688
-2.85442721,3.75704628,0.67325837,1.39007964,0.03557804,0.26496512,0.43128768,0.72742331,0.13305989,1.27274457
-2.84842421,3.71925949,0.66632750,1.36370776,0.03574009,0.26099754,0.43323184,0.72648799,0.13026304,1.27107134
-2.84242121,3.67675776,0.65774822,1.33617422,0.03573185,0.25638423,0.43430366,0.72488988,0.12763131,1.26690985
-2.83641821,3.62890805,0.64727559,1.30712840,0.03554913,0.25104779,0.43449297,0.72257972,0.12516319,1.26013752
-2.83041521,3.57534003,0.63475052,1.27632311,0.03519163,0.24494120,0.43383447,0.71954081,0.12285284,1.25073364
-2.82441221,3.51596115,0.62010332,1.24362406,0.03466299,0.23804958,0.43240730,0.71578985,0.12069088,1.23878096
-2.81840920,3.45095625,0.60335332,1.20901309,0.03397066,0.23039034,0.43033235,0.71137559,0.11866501,1.22446194
-2.81240620,3.38077240,0.58460474,1.17258528,0.03312562,0.22201201,0.42776758,0.70637536,0.11676051,1.20804973
-2.80640320,3.30609050,0.56403920,1.13454061,0.03214200,0.21299166,0.42490145,0.70088971,0.11496052,1.18989466
-2.80040020,3.22778581,0.54190538,1.09517075,0.03103656,0.20343118,0.42194480,0.69503580,0.11324623,1.17040689
-2.79439720,3.14688020,0.51850660,1.05484220,0.02982814,0.19345272,0.41912170,0.68893979,0.11159696,1.15003634
-2.78839420,3.06448949,0.49418683,1.01397673,0.02853700,0.18319339,0.41665946,0.68272906,0.10999032,1.12925113
-2.78239120,2.98176901,0.46931610,0.97303060,0.02718423,0.17279963,0.41477856,0.67652471,0.10840228,1.10851555
-2.77638819,2.89986078,0.44427582,0.93247359,0.02579113,0.16242149,0.41368287,0.67043490,0.10680744,1.08826904
-2.77038519,2.81984532,0.41944496,0.89276918,0.02437865,0.15220709,0.41355063,0.66454954,0.10517940,1.06890707
-2.76438219,2.74270056,0.39518739,0.85435679,0.02296693,0.14229750,0.41452670,0.65893668,0.10349133,1.05076497
-2.75837919,2.66926983,0.37184117,0.81763688,0.02157488,0.13282230,0.41671640,0.65364079,0.10171661,1.03410546
-2.75237619,2.60024022,0.34970990,0.78295958,0.02021995,0.12389587,0.42018121,0.64868305,0.09982977,1.01911038
-2.74637319,2.53613187,0.32905647,0.75061709,0.01891791,0.11561469,0.42493666,0.64406365,0.09780741,1.00587695
-2.74037019,2.47729788,0.31009929,0.72083991,0.01768280,0.10805552,0.43095230,0.63976575,0.09562926,0.99441843
-2.73436718,2.42393423,0.29301088,0.69379679,0.01652690,0.10127458,0.43815390,0.63576092,0.09327924,0.98466908
-2.72836418,2.37609817,0.27791857,0.66959793,0.01546086,0.09530773,0.44642769,0.63201552,0.09074644,0.97649298
-2.72236118,2.33373319,0.26490723,0.64830089,0.01449382,0.09017136,0.45562642,0.62849767,0.08802595,0.96969585
-2.71635818,2.29669858,0.25402338,0.62991856,0.01363354,0.08586409,0.46557689,0.62518418,0.08511952,0.96403950
-2.71035518,2.26480109,0.24528046,0.61442838,0.01288662,0.08236903,0.47608867,0.62206690,0.08203597,0.95925766
-2.70435218,2.23782649,0.23866465,0.60178202,0.01225861,0.07965638,0.48696342,0.61915820,0.07879125,0.95507252
-2.69834917,2.21556874,0.23414091,0.59191478,0.01175417,0.07768632,0.49800446,0.61649485,0.07540828,0.95121112
-2.69234617,2.19785482,0.23165872,0.58475407,0.01137713,0.07641189,0.50902598,0.61414023,0.07191642,0.94742056
-2.68634317,2.18456371,0.23115714,0.58022630,0.01113051,0.07578182,0.51986156,0.61218448,0.06835066,0.94348147
-2.68034017,2.17563822,0.23256893,0.57826181,0.01101645,0.07574308,0.53037138,0.61074253,0.06475056,0.93921909
-2.67433717,2.17108910,0.23582342,0.57879760,0.01103615,0.07624304,0.54044793,0.60994999,0.06115904,0.93451137
-2.66833417,2.17099126,0.24084816,0.58177763,0.01118971,0.07723124,0.55001979,0.60995709,0.05762093,0.92929401
-2.66233117,2.17547244,0.24756904,0.58715100,0.01147589,0.07866059,0.55905346,0.61092084,0.05418158,0.92356205
-2.65632816,2.18469517,0.25590921,0.59486798,0.01189191,0.08048808,0.56755297,0.61299587,0.05088539,0.91736840
-2.65032516,2.19883346,0.26578688,0.60487447,0.01243325,0.08267503,0.57555761,0.61632433,0.04777449,0.91081920
-2.64432216,2.21804564,0.27711215,0.61710537,0.01309338,0.08518676,0.58313766,0.62102549,0.04488752,0.90406673
-2.63831916,2.24244562,0.28978335,0.63147739,0.01386361,0.08799203,0.59038879,0.62718549,0.04225859,0.89730019
-2.63231616,2.27207436,0.30368312,0.64788204,0.01473298,0.09106211,0.59742519,0.63484796,0.03991660,0.89073511
-2.62631316,2.30687392,0.31867474,0.66617939,0.01568817,0.09436969,0.60437219,0.64400603,0.03788461,0.88460197
-2.62031016,2.34666598,0.33459902,0.68619330,0.01671357,0.09788777,0.61135870,0.65459635,0.03617975,0.87913497
-2.61430715,2.39113677,0.35127215,0.70770861,0.01779141,0.10158862,0.61851012,0.66649540,0.03481311,0.87456139
-2.60830415,2.43982971,0.36848489,0.73047071,0.01890202,0.10544296,0.62594216,0.67951873,0.03379012,0.87109240
-2.60230115,2.49214688,0.38600321,0.75418786,0.02002415,0.10941935,0.63375599,0.69342311,0.03311098,0.86891566
-2.59629815,2.54735964,0.40357070,0.77853616,0.02113543,0.11348400,0.64203504,0.70791168,0.03277130,0.86819025
-2.59029515,2.60462839,0.42091264,0.80316737,0.02221290,0.11760096,0.65084363,0.72264221,0.03276285,0.86904395
-2.58429215,2.66303049,0.43774174,0.82771891,0.02323360,0.12173272,0.66022750,0.73723786,0.03307439,0.87157305
-2.57828914,2.72159510,0.45376534,0.85182591,0.02417520,0.12584115,0.67021601,0.75130032,0.03369243,0.87584428
-2.57228614,2.77934300,0.46869373,0.87513447,0.02501664,0.12988880,0.68082580,0.76442453,0.03460199,0.88189878
-2.56628314,2.83532910,0.48224924,0.89731534,0.02573876,0.13384045,0.69206557,0.77621440,0.03578722,0.88975725
-2.56028014,2.88868494,0.49417565,0.91807739,0.02632490,0.13766469,0.70394125,0.78629875,0.03723186,0.89942591
-2.55427714,2.93865864,0.50424730,0.93717975,0.02676139,0.14133565,0.71646125,0.79434654,0.03891957,0.91090249
-2.54827414,2.98464955,0.51227754,0.95444200,0.02703800,0.14483442,0.72964097,0.80008081,0.04083400,0.92418141
-2.54227114,3.02623529,0.51812589,0.96975160,0.02714818,0.14815039,0.74350616,0.80329038,0.04295871,0.93925775
-2.53626813,3.06318923,0.52170361,0.98306802,0.02708931,0.15128206,0.75809454,0.80383877,0.04527690,0.95612923
-2.53026513,3.09548709,0.52297718,0.99442312,0.02686262,0.15423750,0.77345552,0.80166997,0.04777093,0.97479596
-2.52426213,3.12330184,0.52196966,1.00391780,0.02647318,0.15703426,0.78964754,0.79681050,0.05042182,0.99525771
-2.51825913,3.14698718,0.51875960,1.01171479,0.02592959,0.15969866,0.80673333,0.78936786,0.05320860,1.01750882
-2.51225613,3.16705029,0.51347772,1.01802811,0.02524363,0.16226468,0.82477301,0.77952542,0.05610770,1.04153083
-2.50625313,3.18411529,0.50630147,1.02310967,0.02442981,0.16477222,0.84381566,0.76753398,0.05909233,1.06728356
-2.50025013,3.19887977,0.49744772,1.02723372,0.02350479,0.16726503,0.86388960,0.75370044,0.06213211,1.09469497
-2.49424712,3.21206684,0.48716406,1.03068009,0.02248685,0.16978835,0.88499231,0.73837441,0.06519269,1.12365091
-2.48824412,3.22437553,0.47571904,1.03371726,0.02139524,0.17238638,0.90708052,0.72193311,0.06823579,1.15398539
-2.48224112,3.23643286,0.46339212,1.03658604,0.02024962,0.17509971,0.93006133,0.70476568,0.07121935,1.18547225
-2.47623812,3.24875006,0.45046358,1.03948503,0.01906947,0.17796293,0.95378510,0.68725750,0.07409803,1.21781920
-2.47023512,3.26168600,0.43720511,1.04255860,0.01787367,0.18100256,0.97804065,0.66977533,0.07682400,1.25066475
-2.46423212,3.27541969,0.42387145,1.04588807,0.01668003,0.18423535,1.00255346,0.65265398,0.07934798,1.28357861
-2.45822911,3.28993370,0.41069348,1.04948658,0.01550508,0.18766713,1.02698695,0.63618503,0.08162051,1.31606590
-2.45222611,3.30500919,0.39787307,1.05329802,0.01436380,0.19129233,1.05094735,0.62060809,0.08359342,1.34757519
-2.44622311,3.32023310,0.38557978,1.05719990,0.01326963,0.19509408,1.07399164,0.60610488,0.08522143,1.37751017
-2.44022011,3.33501669,0.37394959,1.06101010,0.01223450,0.19904506,1.09563875,0.59279625,0.08646373,1.40524463
-2.43421711,3.34862463,0.36308548,1.06449707,0.01126902,0.20310889,1.11538324,0.58074209,0.08728558,1.43013998
-2.42821411,3.36021271,0.35305979,1.06739285,0.01038271,0.20724219,1.13271092,0.56994406,0.08765978,1.45156472
-2.42221111,3.36887228,0.34391797,1.06940829,0.00958443,0.21139707,1.14711584,0.56035069,0.08756790,1.46891474
-2.41620810,3.37367887,0.33568362,1.07024964,0.00888279,0.21552390,1.15811759,0.55186466,0.08700129,1.48163373
-2.41020510,3.37374260,0.32836415,1.06963563,0.00828667,0.21957438,1.16527837,0.54435162,0.08596177,1.48923256
-2.40420210,3.36825770,0.32195692,1.06731425,0.00780574,0.22350456,1.16821881,0.53765017,0.08446188,1.49130687
-2.39819910,3.35654886,0.31645536,1.06307849,0.00745107,0.22727773,1.16663202,0.53158241,0.08252494,1.48755211
-2.39219610,3.33811230,0.31185463,1.05678019,0.00723572,0.23086706,1.16029511,0.52596466,0.08018455,1.47777527
-2.38619310,3.31264962,0.30815667,1.04834165,0.00717525,0.23425769,1.14907786,0.52061772,0.07748391,1.46190310
-2.38019010,3.28009335,0.30537415,1.03776429,0.00728830,0.23744837,1.13294817,0.51537640,0.07447474,1.43998631
-2.37418709,3.24062298,0.30353330,1.02513431,0.00759708,0.24045228,1.11197413,0.51009785,0.07121604,1.41219988
-2.36818409,3.19467128,0.30267543,1.01062498,0.00812775,0.24329718,1.08632283,0.50466855,0.06777262,1.37883950
-2.36218109,3.14292085,0.30285706,0.99449573,0.00891074,0.24602477,1.05625589,0.49900956,0.06421355,1.34031447
-2.35617809,3.08629123,0.30414869,0.97708801,0.00998095,0.24868927,1.02212226,0.49308014,0.06061058,1.29713741
-2.35017509,3.02591753,0.30663246,0.95881825,0.01137781,0.25135531,0.98434844,0.48687953,0.05703654,1.24991132
-2.34417209,2.96312154,0.31039859,0.94016824,0.01314515,0.25409518,0.94342674,0.48044698,0.05356393,1.19931458
-2.33816908,2.89937682,0.31554113,0.92167322,0.01533087,0.25698565,0.89990202,0.47386028,0.05026350,1.14608439
-2.33216608,2.83626900,0.32215299,0.90390837,0.01798646,0.26010443,0.85435748,0.46723268,0.04720313,1.09099937
-2.32616308,2.77545322,0.33032075,0.88747393,0.02116619,0.26352654,0.80740004,0.46070874,0.04444676,1.03486181
-2.32016008,2.71860992,0.34011938,0.87297962,0.02492611,0.26732075,0.75964569,0.45445914,0.04205361,0.97848010
-2.31415708,2.66740088,0.35160725,0.86102872,0.02932280,0.27154626,0.71170544,0.44867475,0.04007747,0.92265183
-2.30815408,2.62342660,0.36482161,0.85220246,0.03441183,0.27624985,0.66417210,0.44356044,0.03856619,0.86814796
-2.30215108,2.58818657,0.37977479,0.84704488,0.04024601,0.28146367,0.61760832,0.43932857,0.03756130,0.81569833
-2.29614807,2.56304328,0.39645136,0.84604881,0.04687339,0.28720366,0.57253609,0.43619271,0.03709766,0.76597883
-2.29014507,2.54919086,0.41480626,0.84964309,0.05433520,0.29346894,0.52942793,0.43436166,0.03720321,0.71960031
-2.28414207,2.54762899,0.43476408,0.85818138,0.06266349,0.30024191,0.48869981,0.43403391,0.03789872,0.67709943
-2.27813907,2.55914240,0.45621944,0.87193282,0.07187894,0.30748924,0.45070595,0.43539278,0.03919759,0.63893147
-2.27213607,2.58428598,0.47903853,0.89107453,0.08198856,0.31516358,0.41573540,0.43860219,0.04110552,0.60546510
-2.26613307,2.62337562,0.50306155,0.91568625,0.09298357,0.32320598,0.38401042,0.44380324,0.04362035,0.57697908
-2.26013007,2.67648437,0.52810618,0.94574694,0.10483755,0.33154872,0.35568647,0.45111139,0.04673173,0.55366088
-2.25412706,2.74344369,0.55397172,0.98113360,0.11750487,0.34011848,0.33085384,0.46061437,0.05042090,0.53560710
-2.24812406,2.82384924,0.58044383,1.02162207,0.13091956,0.34883964,0.30954051,0.47237075,0.05466054,0.52282560
-2.24212106,2.91707095,0.60729969,1.06688990,0.14499475,0.35763749,0.29171637,0.48640895,0.05941458,0.51523930
-2.23611806,3.02226671,0.63431334,1.11652118,0.15962259,0.36644122,0.27729830,0.50272690,0.06463833,0.51269144
-2.23011506,3.13839953,0.66126112,1.17001326,0.17467495,0.37518648,0.26615624,0.52129209,0.07027861,0.51495235
-2.22411206,3.26425774,0.68792703,1.22678526,0.19000468,0.38381745,0.25811976,0.54204211,0.07627418,0.52172743
-2.21810905,3.39847801,0.71410779,1.28618831,0.20544765,0.39228831,0.25298517,0.56488578,0.08255644,0.53266639
-2.21210605,3.53957105,0.73961760,1.34751732,0.22082535,0.40056419,0.25052293,0.58970476,0.08905032,0.54737345
-2.20610305,3.68594996,0.76429247,1.41002425,0.23594816,0.40862139,0.25048507,0.61635592,0.09567553,0.56541848
-2.20010005,3.83596097,0.78799401,1.47293264,0.25061915,0.41644725,0.25261271,0.64467441,0.10234807,0.58634875
-2.19409705,3.98791652,0.81061263,1.53545312,0.26463827,0.42403948,0.25664321,0.67447764,0.10898193,0.60970127
-2.18809405,4.14013046,0.83207010,1.59679986,0.27780684,0.43140524,0.26231714,0.70557016,0.11549111,0.63501518
-2.18209105,4.29095489,0.85232143,1.65620741,0.28993223,0.43856006,0.26938465,0.73774949,0.12179171,0.66184423
-2.17608804,4.43881824,0.87135595,1.71294772,0.30083251,0.44552667,0.27761129,0.77081293,0.12780412,0.68976875
-2.17008504,4.58226359,0.88919762,1.76634683,0.31034098,0.45233395,0.28678305,0.80456508,0.13345527,0.71840693
-2.16408204,4.71998653,0.90590447,1.81580092,0.31831044,0.45901597,0.29671059,0.83882608,0.13868066,0.74742498
-2.15807904,4.85087104,0.92156713,1.86079100,0.32461695,0.46561133,0.30723250,0.87344004,0.14342636,0.77654583
-2.15207604,4.97402234,0.93630641,1.90089589,0.32916312,0.47216259,0.31821752,0.90828348,0.14765057,0.80555594
-2.14607304,5.08879491,0.95026998,1.93580295,0.33188071,0.47871612,0.32956570,0.94327318,0.15132493,0.83430997
-2.14007004,5.19481446,0.96362801,1.96531598,0.33273252,0.48532190,0.34120839,0.97837301,0.15443529,0.86273301
-2.13406703,5.29199212,0.97656804,1.98936005,0.33171351,0.49203357,0.35310706,1.01359914,0.15698208,0.89082012
-2.12806403,5.38052978,0.98928898,2.00798271,0.32885104,0.49890843,0.36525105,1.04902321,0.15898007,0.91863307
-2.12206103,5.46091545,1.00199447,2.02135160,0.32420440,0.50600737,0.37765422,1.08477284,0.16045761,0.94629431
-2.11605803,5.53390811,1.01488582,2.02974811,0.31786351,0.51339454,0.39035064,1.12102928,0.16145533,0.97397818
-2.11005503,5.60051174,1.02815476,2.03355756,0.30994690,0.52113689,0.40338948,1.15802178,0.16202443,1.00189969
-2.10405203,5.66193913,1.04197618,2.03325573,0.30059903,0.52930328,0.41682920,1.19601875,0.16222441,1.03030117
-2.09804902,5.71956609,1.05650137,2.02939254,0.28998705,0.53796332,0.43073138,1.23531564,0.16212066,1.05943719
-2.09204602,5.77487790,1.07185189,2.02257326,0.27829709,0.54718589,0.44515429,1.27622002,0.16178166,1.08955845
-2.08604302,5.82940954,1.08811453,2.01343804,0.26573021,0.55703734,0.46014657,1.31903416,0.16127622,1.12089523
-2.08004002,5.88468247,1.10533756,2.00264058,0.25249807,0.56757956,0.47574120,1.36403588,0.16067068,1.15364109
-2.07403702,5.94214038,1.12352853,1.99082684,0.23881854,0.57886791,0.49195013,1.41145846,0.16002631,1.18793763
-2.06803402,6.00308690,1.14265386,1.97861462,0.22491123,0.59094917,0.50875970,1.46147059,0.15939702,1.22386096
-2.06203102,6.06862801,1.16264009,1.96657504,0.21099317,0.60385968,0.52612720,1.51415720,0.15882742,1.26141068
-2.05602801,6.13962191,1.18337711,1.95521641,0.19727468,0.61762361,0.54397862,1.56950248,0.15835140,1.30050189
-2.05002501,6.21663866,1.20472286,1.94497137,0.18395553,0.63225169,0.56220792,1.62737570,0.15799127,1.34096069
-2.04402201,6.29993157,1.22650959,1.93618767,0.17122141,0.64774025,0.58067772,1.68752107,0.15775745,1.38252378
-2.03801901,6.38942155,1.24855117,1.92912282,0.15924091,0.66407068,0.59922151,1.74955204,0.15764877,1.42484195
-2.03201601,6.48469526,1.27065117,1.92394268,0.14816286,0.68120936,0.61764744,1.81295090,0.15765338,1.46748786
-2.02601301,6.58501705,1.29261128,1.92072388,0.13811427,0.69910791,0.63574341,1.87707365,0.15775006,1.50996774
-2.02001001,6.68935401,1.31423945,1.91945967,0.12919866,0.71770376,0.65328338,1.94116053,0.15791005,1.55173665
-2.01400700,6.79641295,1.33535759,1.92006873,0.12149508,0.73692105,0.67003474,2.00435180,0.15809915,1.59221684
-2.00800400,6.90468753,1.35580823,1.92240629,0.11505747,0.75667153,0.68576638,2.06570836,0.15828007,1.63081855
-2.00200100,7.01251334,1.37545981,1.92627685,0.10991469,0.77685563,0.70025707,2.12423661,0.15841477,1.66696227
-1.99599800,7.11812846,1.39421053,1.93144779,0.10607092,0.79736352,0.71330408,2.17891663,0.15846684,1.70010169
-1.98999500,7.21973686,1.41199045,1.93766314,0.10350664,0.81807609,0.72473133,2.22873259,0.15840368,1.72974637
-1.98399200,7.31557206,1.42876196,1.94465685,0.10217999,0.83886587,0.73439693,2.27270435,0.15819837,1.75548295
-1.97798899,7.40395840,1.44451858,1.95216504,0.10202856,0.85959790,0.74219976,2.30991887,0.15783125,1.77699415
-1.97198599,7.48336767,1.45928239,1.95993668,0.10297158,0.88013061,0.74808461,2.33956037,0.15729104,1.79407443
-1.96598299,7.55246909,1.47310034,1.96774256,0.10491243,0.90031662,0.75204576,2.36093795,0.15657545,1.80664166
-1.95997999,7.61017083,1.48603965,1.97538221,0.10774143,0.92000384,0.75412865,2.37350965,0.15569142,1.81474409
-1.95397699,7.65565194,1.49818272,1.98268876,0.11133888,0.93903651,0.75442960,2.37690190,0.15465483,1.81856205
-1.94797399,7.68838363,1.50962184,1.98953179,0.11557819,0.95725668,0.75309341,2.37092376,0.15348977,1.81840428
-1.94197099,7.70813955,1.52045400,1.99581828,0.12032917,0.97450578,0.75030890,2.35557524,0.15222752,1.81469875
-1.93596798,7.71499486,1.53077598,2.00149181,0.12546125,0.99062655,0.74630242,2.33104947,0.15090511,1.80797816
-1.92996498,7.70931442,1.54067992,2.00653018,0.13084661,1.00546518,0.74132970,2.29772862,0.14956377,1.79886064
-1.92396198,7.69173068,1.55024944,2.01094173,0.13636310,1.01887360,0.73566610,2.25617364,0.14824716,1.78802629
-1.91795898,7.66311215,1.55955627,2.01476052,0.14189687,1.03071190,0.72959580,2.20710845,0.14699957,1.77619052
-1.91195598,7.62452377,1.56865744,2.01804053,0.14734465,1.04085059,0.72340026,2.15139886,0.14586413,1.76407510
-1.90595298,7.57718051,1.57759286,2.02084913,0.15261551,1.04917284,0.71734655,2.09002729,0.14488110,1.75237838
-1.89994997,7.52239595,1.58638318,2.02326001,0.15763214,1.05557630,0.71167593,2.02406410,0.14408632,1.74174569
-1.89394697,7.46152773,1.59502790,2.02534564,0.16233155,1.05997458,0.70659329,1.95463655,0.14350983,1.73274148
-1.88794397,7.39592181,1.60350351,2.02716962,0.16666516,1.06229823,0.70225792,1.88289669,0.14317474,1.72582423
-1.88194097,7.32685770,1.61176181,2.02877894,0.17059840,1.06249521,0.69877607,1.80998902,0.14309634,1.72132549
-1.87593797,7.25549668,1.61972824,2.03019662,0.17410970,1.06053080,0.69619567,1.73701940,0.14328150,1.71943391
-1.86993497,7.18283508,1.62730047,2.03141476,0.17718905,1.05638708,0.69450344,1.66502588,0.14372830,1.72018505
-1.86393197,7.10966446,1.63434721,2.03238851,0.17983618,1.05006195,0.69362472,1.59495268,0.14442594,1.72345751
-1.85792896,7.03654038,1.64070762,2.03303108,0.18205846,1.04156798,0.69342580,1.52762792,0.14535494,1.72897560
-1.85192596,6.96376107,1.64619136,2.03321025,0.18386864,1.03093100,0.69371895,1.46374587,0.14648752,1.73631835
-1.84592296,6.89135685,1.65057953,2.03274652,0.18528262,1.01818876,0.69426973,1.40385397,0.14778822,1.74493462
-1.83991996,6.81909094,1.65362680,2.03141323,0.18631724,1.00338973,0.69480633,1.34834513,0.14921471,1.75416350
-1.83391696,6.74647160,1.65506475,2.02893880,0.18698835,0.98659208,0.69503052,1.29745507,0.15071875,1.76325916
-1.82791396,6.67277509,1.65460656,2.02501114,0.18730917,0.96786307,0.69462971,1.25126480,0.15224733,1.77141895
-1.82191096,6.59707860,1.65195310,2.01928431,0.18728903,0.94727877,0.69328947,1.20970778,0.15374385,1.77781360
-1.81590795,6.51830178,1.64680032,2.01138717,0.18693259,0.92492411,0.69070615,1.17258151,0.15514945,1.78161810
-1.80990495,6.43525507,1.63884771,2.00093401,0.18623950,0.90089336,0.68659879,1.13956262,0.15640437,1.78204203
-1.80390195,6.34669302,1.62780776,1.98753668,0.18520457,0.87529073,0.68072000,1.11022527,0.15744933,1.77835802
-1.79789895,6.25137022,1.61341593,1.97081787,0.18381833,0.84823126,0.67286528,1.08406166,0.15822697,1.76992734
-1.79189595,6.14809791,1.59544084,1.95042510,0.18206803,0.81984167,0.66288040,1.06050420,0.15868317,1.75622154
