energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.90245123,9.74657039,0.08588039,0.33395038,4.69042005,6.51320960,0.82371663,0.52851763,2.30685486,0.00000000
-2.89644822,9.83046202,0.08514738,0.34709434,4.81050340,6.54183136,0.84508521,0.53448640,2.34126020,0.00000000
-2.89044522,9.88824680,0.08403176,0.35942222,4.91575473,6.55605661,0.86540544,0.53801174,2.36642863,0.00000000
-2.88444222,9.92022174,0.08254957,0.37083362,5.00545493,6.55645630,0.88459707,0.53908145,2.38216485,0.00000000
-2.87843922,9.92698716,0.08072384,0.38123950,5.07912426,6.54371736,0.90257536,0.53773037,2.38842369,0.00000000
-2.87243622,9.90937583,0.07858350,0.39056230,5.13650805,6.51858547,0.91924586,0.53403741,2.38530266,0.00000000
-2.86643322,9.86838281,0.07616216,0.39873578,5.17755698,6.48181238,0.93450013,0.52812135,2.37303108,0.00000000
-2.86043022,9.80509961,0.07349691,0.40570477,5.20240311,6.43411033,0.94821278,0.52013549,2.35195641,0.00000000
-2.85442721,9.72065566,0.07062707,0.41142471,5.21133346,6.37611577,0.96024011,0.51026155,2.32252842,0.00000000
-2.84842421,9.61616998,0.06759303,0.41586120,5.20476259,6.30836357,0.97042047,0.49870295,2.28528208,0.00000000
-2.84242121,9.49271465,0.06443512,0.41898955,5.18320572,6.23127293,0.97857653,0.48567793,2.24081965,0.00000000
-2.83641821,9.35129159,0.06119270,0.42079445,5.14725390,6.14514475,0.98451934,0.47141268,2.18979309,0.00000000
-2.83041521,9.19282259,0.05790325,0.42126968,5.09755230,6.05017026,0.98805408,0.45613485,2.13288706,0.00000000
-2.82441221,9.01815242,0.05460176,0.42041803,5.03478256,5.94644951,0.98898733,0.44006772,2.07080344,0.00000000
-2.81840920,8.82806331,0.05132016,0.41825129,4.95964972,5.83401818,0.98713536,0.42342515,2.00424757,0.00000000
-2.81240620,8.62329910,0.04808700,0.41479042,4.87287374,5.71288044,0.98233314,0.40640749,1.93391660,0.00000000
-2.80640320,8.40459633,0.04492725,0.41006574,4.77518566,5.58304556,0.97444358,0.38919859,1.86049013,0.00000000
-2.80040020,8.17271940,0.04186222,0.40411718,4.66732755,5.44456563,0.96336636,0.37196389,1.78462304,0.00000000
-2.79439720,7.92849671,0.03890964,0.39699449,4.55005572,5.29757188,0.94904602,0.35484949,1.70694049,0.00000000
-2.78839420,7.67285470,0.03608382,0.38875736,4.42414600,5.14230712,0.93147867,0.33798222,1.62803472,0.00000000
-2.78239120,7.40684697,0.03339587,0.37947538,4.29040006,4.97915245,0.91071697,0.32147045,1.54846345,0.00000000
-2.77638819,7.13167618,0.03085406,0.36922780,4.14965170,4.80864633,0.88687304,0.30540554,1.46874936,0.00000000
-2.77038519,6.84870672,0.02846404,0.35810301,4.00277197,4.63149506,0.86011907,0.28986365,1.38938048,0.00000000
-2.76438219,6.55946699,0.02622925,0.34619784,3.85067235,4.44857392,0.83068558,0.27490783,1.31081084,0.00000000
-2.75837919,6.26564091,0.02415120,0.33361647,3.69430515,4.26091911,0.79885721,0.26059007,1.23346131,0.00000000
-2.75237619,5.96904873,0.02222978,0.32046919,3.53466092,4.06971077,0.76496642,0.24695322,1.15772028,0.00000000
-2.74637319,5.67161816,0.02046348,0.30687084,3.37276242,3.87624824,0.72938523,0.23403265,1.08394393,0.00000000
-2.74037019,5.37534717,0.01884965,0.29293912,3.20965554,3.68191891,0.69251531,0.22185754,1.01245616,0.00000000
-2.73436718,5.08226061,0.01738463,0.27879275,3.04639724,3.48816229,0.65477712,0.21045170,0.94354801,0.00000000
-2.72836418,4.79436271,0.01606389,0.26454958,2.88404122,3.29643122,0.61659832,0.19983403,0.87747679,0.00000000
-2.72236118,4.51358819,0.01488212,0.25032470,2.72362202,3.10815224,0.57840217,0.19001857,0.81446485,0.00000000
-2.71635818,4.24175424,0.01383327,0.23622860,2.56613821,2.92468693,0.54059625,0.18101418,0.75469841,0.00000000
-2.71035518,3.98051593,0.01291061,0.22236549,2.41253564,2.74729613,0.50356218,0.17282409,0.69832640,0.00000000
-2.70435218,3.73132719,0.01210675,0.20883180,2.26369157,2.57710848,0.46764654,0.16544522,0.64545960,0.00000000
-2.69834917,3.49540894,0.01141361,0.19571492,2.12040033,2.41509462,0.43315343,0.15886762,0.59617035,0.00000000
-2.69234617,3.27372597,0.01082254,0.18309220,1.98336132,2.26204796,0.40033893,0.15307391,0.55049277,0.00000000
-2.68634317,3.06697322,0.01032428,0.17103023,1.85316971,2.11857259,0.36940746,0.14803899,0.50842373,0.00000000
-2.68034017,2.87557192,0.00990908,0.15958448,1.73031032,1.98507843,0.34051016,0.14373007,0.46992468,0.00000000
-2.67433717,2.69967528,0.00956677,0.14879913,1.61515464,1.86178355,0.31374532,0.14010697,0.43492416,0.00000000
-2.66833417,2.53918320,0.00928686,0.13870730,1.50796125,1.74872303,0.28916041,0.13712281,0.40332103,0.00000000
-2.66233117,2.39376493,0.00905873,0.12933141,1.40887918,1.64576367,0.26675588,0.13472508,0.37498843,0.00000000
-2.65632816,2.26288810,0.00887175,0.12068385,1.31795404,1.55262343,0.24649006,0.13285700,0.34977811,0.00000000
-2.65032516,2.14585271,0.00871549,0.11276778,1.23513636,1.46889448,0.22828515,0.13145906,0.32752513,0.00000000
-2.64432216,2.04182812,0.00857991,0.10557803,1.16029166,1.39406850,0.21203380,0.13047085,0.30805268,0.00000000
-2.63831916,1.94989116,0.00845552,0.09910218,1.09321152,1.32756303,0.19760594,0.12983278,0.29117682,0.00000000
-2.63231616,1.86906370,0.00833363,0.09332151,1.03362516,1.26874747,0.18485569,0.12948791,0.27671102,0.00000000
-2.62631316,1.79834793,0.00820644,0.08821209,0.98121087,1.21696769,0.17362783,0.12938346,0.26447022,0.00000000
-2.62031016,1.73675798,0.00806728,0.08374572,0.93560668,1.17156828,0.16376383,0.12947227,0.25427441,0.00000000
-2.61430715,1.68334681,0.00791065,0.07989077,0.89642002,1.13191154,0.15510711,0.12971375,0.24595158,0.00000000
-2.60830415,1.63722770,0.00773234,0.07661302,0.86323590,1.09739287,0.14750742,0.13007463,0.23933999,0.00000000
-2.60230115,1.59758985,0.00752947,0.07387625,0.83562353,1.06745213,0.14082428,0.13052924,0.23428979,0.00000000
-2.59629815,1.56370838,0.00730047,0.07164279,0.81314141,1.04158119,0.13492952,0.13105954,0.23066403,0.00000000
-2.59029515,1.53494895,0.00704506,0.06987396,0.79534094,1.01932769,0.12970887,0.13165473,0.22833918,0.00000000
-2.58429215,1.51076787,0.00676418,0.06853038,0.78176892,1.00029564,0.12506277,0.13231071,0.22720525,0.00000000
-2.57828914,1.49070866,0.00645985,0.06757227,0.77196928,0.98414347,0.12090646,0.13302938,0.22716570,0.00000000
-2.57228614,1.47439620,0.00613505,0.06695969,0.76548447,0.97058028,0.11716957,0.13381791,0.22813727,0.00000000
-2.56628314,1.46152971,0.00579359,0.06665281,0.76185707,0.95936103,0.11379534,0.13468804,0.23004993,0.00000000
-2.56028014,1.45187574,0.00543987,0.06661220,0.76063195,0.95028160,0.11073961,0.13565565,0.23284698,0.00000000
-2.55427714,1.44526224,0.00507879,0.06679923,0.76135955,0.94317427,0.10796987,0.13674052,0.23648555,0.00000000
-2.54827414,1.44157447,0.00471553,0.06717643,0.76360044,0.93790423,0.10546433,0.13796643,0.24093745,0.00000000
-2.54227114,1.44075337,0.00435543,0.06770813,0.76693138,0.93436763,0.10321131,0.13936174,0.24619034,0.00000000
-2.53626813,1.44279669,0.00400384,0.06836095,0.77095290,0.93249115,0.10120899,0.14096016,0.25224930,0.00000000
-2.53026513,1.44776250,0.00366601,0.06910456,0.77529831,0.93223316,0.09946550,0.14280207,0.25913860,0.00000000
-2.52426213,1.45577501,0.00334705,0.06991231,0.77964369,0.93358631,0.09799952,0.14493602,0.26690351,0.00000000
-2.51825913,1.46703166,0.00305183,0.07076193,0.78371855,0.93658086,0.09684120,0.14742041,0.27561200,0.00000000
-2.51225613,1.48181075,0.00278502,0.07163612,0.78731664,0.94128850,0.09603356,0.15032533,0.28535618,0.00000000
-2.50625313,1.50047842,0.00255106,0.07252311,0.79030615,0.94782575,0.09563409,0.15373430,0.29625306,0.00000000
-2.50025013,1.52349398,0.00235426,0.07341696,0.79263880,0.95635639,0.09571659,0.15774581,0.30844473,0.00000000
-2.49424712,1.55141239,0.00219879,0.07431776,0.79435718,0.96709226,0.09637305,0.16247454,0.32209754,0.00000000
-2.48824412,1.58488315,0.00208883,0.07523154,0.79559968,0.98029193,0.09771543,0.16805209,0.33740030,0.00000000
-2.48224112,1.62464468,0.00202864,0.07617002,0.79660278,0.99625667,0.09987717,0.17462713,0.35456133,0.00000000
-2.47623812,1.67151399,0.00202263,0.07715003,0.79770017,1.01532383,0.10301439,0.18236483,0.37380453,0.00000000
-2.47023512,1.72637135,0.00207548,0.07819283,0.79931864,1.03785733,0.10730641,0.19144554,0.39536433,0.00000000
-2.46423212,1.79014018,0.00219220,0.07932313,0.80197069,1.06423557,0.11295555,0.20206262,0.41947975,0.00000000
-2.45822911,1.86376259,0.00237817,0.08056805,0.80624404,1.09483731,0.12018613,0.21441943,0.44638777,0.00000000
-2.45222611,1.94817135,0.00263917,0.08195600,0.81278814,1.13002574,0.12924228,0.22872544,0.47631611,0.00000000
-2.44622311,2.04425892,0.00298133,0.08351548,0.82229825,1.17013175,0.14038478,0.24519151,0.50947574,0.00000000
-2.44022011,2.15284481,0.00341109,0.08527397,0.83549728,1.21543691,0.15388649,0.26402443,0.54605328,0.00000000
-2.43421711,2.27464195,0.00393508,0.08725690,0.85311605,1.26615695,0.17002659,0.28542066,0.58620359,0.00000000
-2.42821411,2.41022335,0.00455991,0.08948677,0.87587231,1.32242647,0.18908342,0.30955946,0.63004258,0.00000000
-2.42221111,2.55998967,0.00529200,0.09198240,0.90444902,1.38428541,0.21132606,0.33659554,0.67764050,0.00000000
-2.41620810,2.72413874,0.00613726,0.09475842,0.93947242,1.45166785,0.23700476,0.36665133,0.72901586,0.00000000
-2.41020510,2.90263755,0.00710078,0.09782490,0.98149020,1.52439335,0.26634027,0.39980900,0.78412989,0.00000000
-2.40420210,3.09519743,0.00818649,0.10118716,1.03095028,1.60216119,0.29951247,0.43610256,0.84288177,0.00000000
-2.39819910,3.30125294,0.00939679,0.10484571,1.08818052,1.68454744,0.33664854,0.47551020,0.90510446,0.00000000
-2.39219610,3.51994496,0.01073213,0.10879626,1.15336988,1.77100493,0.37781106,0.51794718,0.97056145,0.00000000
-2.38619310,3.75010854,0.01219065,0.11302979,1.22655136,1.86086594,0.42298668,0.56325964,1.03894424,0.00000000
-2.38019010,3.99026628,0.01376788,0.11753258,1.30758738,1.95334758,0.47207566,0.61121965,1.10987079,0.00000000
-2.37418709,4.23862775,0.01545642,0.12228623,1.39615799,2.04755962,0.52488305,0.66152183,1.18288510,0.00000000
-2.36818409,4.49309591,0.01724572,0.12726758,1.49175264,2.14251475,0.58111212,0.71378207,1.25745811,0.00000000
-2.36218109,4.75128140,0.01912204,0.13244852,1.59366612,2.23714118,0.64036047,0.76753856,1.33299016,0.00000000
-2.35617809,5.01052556,0.02106840,0.13779577,1.70099935,2.33029757,0.70211950,0.82225546,1.40881540,0.00000000
-2.35017509,5.26793306,0.02306477,0.14327056,1.81266556,2.42079031,0.76577765,0.87732965,1.48420836,0.00000000
-2.34417209,5.52041461,0.02508838,0.14882837,1.92740258,2.50739324,0.83062766,0.93210032,1.55839302,0.00000000
-2.33816908,5.76474037,0.02711411,0.15441867,2.04379144,2.58886974,0.89587809,0.98586181,1.63055457,0.00000000
-2.33216608,5.99760356,0.02911514,0.15998480,2.16028155,2.66399719,0.96066890,1.03787930,1.69985400,0.00000000
-2.32616308,6.21569391,0.03106363,0.16546417,2.27522233,2.73159351,1.02409108,1.08740706,1.76544548,0.00000000
-2.32016008,6.41577945,0.03293158,0.17078857,2.38690088,2.79054561,1.08520956,1.13370889,1.82649628,0.00000000
-2.31415708,6.59479469,0.03469172,0.17588499,2.49358490,2.83983898,1.14308888,1.17607998,1.88220890,0.00000000
-2.30815408,6.74993264,0.03631850,0.18067677,2.59356961,2.87858784,1.19682072,1.21386946,1.93184468,0.00000000
-2.30215108,6.87873712,0.03778902,0.18508507,2.68522739,2.90606478,1.24555209,1.24650270,1.97474821,0.00000000
-2.29614807,6.97919188,0.03908398,0.18903090,2.76705804,2.92172888,1.28851320,1.27350236,2.01037138,0.00000000
-2.29014507,7.04980228,0.04018849,0.19243728,2.83773787,2.92525091,1.32504358,1.29450720,2.03829607,0.00000000
-2.28414207,7.08966541,0.04109282,0.19523184,2.89616536,2.91653440,1.35461545,1.30928771,2.05825431,0.00000000
-2.27813907,7.09852457,0.04179288,0.19734937,2.94150111,2.89573127,1.37685295,1.31775760,2.07014453,0.00000000
-2.27213607,7.07680474,0.04229062,0.19873457,2.97320022,2.86325076,1.39154645,1.31998050,2.07404302,0.00000000
-2.26613307,7.02562579,0.04259407,0.19934450,2.99103507,2.81976082,1.39866102,1.31617131,2.07020956,0.00000000
-2.26013007,6.94679180,0.04271724,0.19915080,2.99510716,2.76618114,1.39833860,1.30669197,2.05908637,0.00000000
-2.25412706,6.84275525,0.04267971,0.19814152,2.98584705,2.70366746,1.39089360,1.29204152,2.04129024,0.00000000
-2.24812406,6.71655659,0.04250602,0.19632233,2.96400185,2.63358738,1.37680201,1.27284087,2.01759751,0.00000000
-2.24212106,6.57174057,0.04222481,0.19371707,2.93061062,2.55748785,1.35668442,1.24981267,1.98892234,0.00000000
-2.23611806,6.41225201,0.04186780,0.19036763,2.88696835,2.47705549,1.33128374,1.22375723,1.95628884,0.00000000
-2.23011506,6.24231499,0.04146861,0.18633307,2.83457996,2.39407080,1.30143841,1.19552529,1.92079820,0.00000000
-2.22411206,6.06629984,0.04106150,0.18168799,2.77510634,2.31035787,1.26805240,1.16598894,1.88359196,0.00000000
-2.21810905,5.88858361,0.04068004,0.17652027,2.71030456,2.22773148,1.23206330,1.13601194,1.84581312,0.00000000
-2.21210605,5.71340947,0.04035582,0.17092825,2.64196523,2.14794344,1.19440986,1.10642056,1.80856670,0.00000000
-2.20610305,5.54475096,0.04011723,0.16501747,2.57184947,2.07263035,1.15600043,1.07797637,1.77288155,0.00000000
-2.20010005,5.38618672,0.03998830,0.15889718,2.50162864,2.00326457,1.11768353,1.05135201,1.73967508,0.00000000
-2.19409705,5.24079066,0.03998780,0.15267669,2.43282930,1.94111043,1.08022190,1.02711094,1.70972257,0.00000000
-2.18809405,5.11104194,0.04012848,0.14646190,2.36678581,1.88718720,1.04427081,1.00569192,1.68363238,0.00000000
-2.18209105,4.99875812,0.04041652,0.14035199,2.30460259,1.84224018,1.01036162,0.98739879,1.66182809,0.00000000
-2.17608804,4.90505383,0.04085131,0.13443656,2.24712747,1.80672101,0.97889081,0.97239583,1.64453846,0.00000000
-2.17008504,4.83032600,0.04142541,0.12879329,2.19493688,1.78077763,0.95011497,0.96070866,1.63179534,0.00000000
-2.16408204,4.77426559,0.04212484,0.12348622,2.14833337,1.76425441,0.92415137,0.95223051,1.62343968,0.00000000
-2.15807904,4.73589485,0.04292952,0.11856471,2.10735488,1.75670208,0.90098412,0.94673335,1.61913509,0.00000000
-2.15207604,4.71362761,0.04381404,0.11406307,2.07179497,1.75739721,0.88047498,0.94388328,1.61838830,0.00000000
-2.14607304,4.70534988,0.04474853,0.11000091,2.04123257,1.76537024,0.86237847,0.94325932,1.62057528,0.00000000
-2.14007004,4.70851669,0.04569975,0.10638406,2.01506953,1.77944112,0.84636010,0.94437469,1.62497196,0.00000000
-2.13406703,4.72026119,0.04663226,0.10320610,1.99257364,1.79826111,0.83201686,0.94669962,1.63078780,0.00000000
-2.12806403,4.73751124,0.04750963,0.10045020,1.97292515,1.82035934,0.81889907,0.94968476,1.63720086,0.00000000
-2.12206103,4.75710886,0.04829574,0.09809138,1.95526424,1.84419241,0.80653240,0.95278410,1.64339273,0.00000000
-2.11605803,4.77592814,0.04895603,0.09609886,1.93873723,1.86819531,0.79443933,0.95547668,1.64858180,0.00000000
-2.11005503,4.79098708,0.04945863,0.09443849,1.92253961,1.89083199,0.78215913,0.95728613,1.65205354,0.00000000
-2.10405203,4.79954963,0.04977546,0.09307507,1.90595383,1.91064377,0.76926562,0.95779766,1.65318653,0.00000000
-2.09804902,4.79921458,0.04988312,0.09197446,1.88838067,1.92629416,0.75538229,0.95667167,1.65147348,0.00000000
-2.09204602,4.78798865,0.04976367,0.09110540,1.86936295,1.93660841,0.74019424,0.95365399,1.64653629,0.00000000
-2.08604302,4.76434173,0.04940515,0.09044096,1.84860105,1.94060679,0.72345678,0.94858229,1.63813510,0.00000000
-2.08004002,4.72724327,0.04880194,0.08995959,1.82596005,1.93753039,0.70500066,0.94138882,1.62617091,0.00000000
-2.07403702,4.67617925,0.04795487,0.08964570,1.80146869,1.92685882,0.68473387,0.93209958,1.61068226,0.00000000
-2.06803402,4.61115008,0.04687117,0.08948984,1.77531074,1.90831945,0.66264037,0.92083013,1.59183619,0.00000000
-2.06203102,4.53265060,0.04556413,0.08948846,1.74780985,1.88188790,0.63877596,0.90777841,1.56991435,0.00000000
-2.05602801,4.44163372,0.04405268,0.08964335,1.71940881,1.84778027,0.61326170,0.89321520,1.54529503,0.00000000
-2.05002501,4.33945991,0.04236069,0.08996072,1.69064488,1.80643748,0.58627548,0.87747241,1.51843215,0.00000000
-2.04402201,4.22783527,0.04051624,0.09045019,1.66212234,1.75850269,0.55804199,0.86093010,1.48983234,0.00000000
-2.03801901,4.10874100,0.03855076,0.09112347,1.63448399,1.70479273,0.52882196,0.84400256,1.46003120,0.00000000
-2.03201601,3.98435729,0.03649801,0.09199317,1.60838274,1.64626506,0.49890085,0.82712404,1.42956984,0.00000000
-2.02601301,3.85698480,0.03439320,0.09307147,1.58445470,1.58398147,0.46857773,0.81073467,1.39897276,0.00000000
-2.02001001,3.72896659,0.03227191,0.09436900,1.56329472,1.51907009,0.43815464,0.79526692,1.36872792,0.00000000
-2.01400700,3.60261315,0.03016924,0.09589378,1.54543525,1.45268721,0.40792691,0.78113308,1.33926978,0.00000000
-2.00800400,3.48013309,0.02811886,0.09765036,1.53132899,1.38598032,0.37817467,0.76871383,1.31096577,0.00000000
-2.00200100,3.36357110,0.02615222,0.09963921,1.52133569,1.32005351,0.34915585,0.75834836,1.28410663,0.00000000
-1.99599800,3.25475502,0.02429790,0.10185626,1.51571310,1.25593660,0.32110079,0.75032590,1.25890073,0.00000000
-1.98999500,3.15525276,0.02258099,0.10429275,1.51461193,1.19455860,0.29420850,0.74487890,1.23547222,0.00000000
-1.98399200,3.06633973,0.02102267,0.10693521,1.51807448,1.13672628,0.26864462,0.74217768,1.21386289,0.00000000
-1.97798899,2.98897700,0.01963993,0.10976569,1.52603649,1.08310832,0.24454094,0.74232667,1.19403732,0.00000000
-1.97198599,2.92379983,0.01844539,0.11276214,1.53833168,1.03422504,0.22199637,0.74536211,1.17589075,0.00000000
-1.96598299,2.87111620,0.01744728,0.11589896,1.55469855,0.99044370,0.20107919,0.75125103,1.15925921,0.00000000
-1.95997999,2.83091451,0.01664958,0.11914764,1.57478895,0.95197928,0.18183026,0.75989167,1.14393125,0.00000000
-1.95397699,2.80287977,0.01605223,0.12247759,1.59817802,0.91890003,0.16426709,0.77111514,1.12966065,0.00000000
-1.94797399,2.78641721,0.01565153,0.12585692,1.62437521,0.89113752,0.14838832,0.78468844,1.11617957,0.00000000
-1.94197099,2.78068243,0.01544059,0.12925345,1.65283636,0.86850046,0.13417859,0.80031866,1.10321165,0.00000000
-1.93596798,2.78461703,0.01540992,0.13263564,1.68297652,0.85069155,0.12161327,0.81765869,1.09048455,0.00000000
-1.92996498,2.79698894,0.01554809,0.13597366,1.71418371,0.83732674,0.11066308,0.83631415,1.07774160,0.00000000
-1.92396198,2.81643615,0.01584247,0.13924041,1.74583348,0.82795610,0.10129821,0.85585178,1.06475224,0.00000000
-1.91795898,2.84151311,0.01628003,0.14241256,1.77730435,0.82208556,0.09349196,0.87580911,1.05132108,0.00000000
-1.91195598,2.87073844,0.01684819,0.14547161,1.80799393,0.81919893,0.08722347,0.89570535,1.03729531,0.00000000
-1.90595298,2.90264288,0.01753562,0.14840473,1.83733561,0.81877922,0.08247987,0.91505342,1.02257040,0.00000000
-1.89994997,2.93581618,0.01833317,0.15120563,1.86481546,0.82032898,0.07925729,0.93337262,1.00709394,0.00000000
-1.89394697,2.96895141,0.01923463,0.15387514,1.88998874,0.82338863,0.07756114,0.95020180,0.99086763,0.00000000
-1.88794397,3.00088529,0.02023752,0.15642159,1.91249548,0.82755252,0.07740539,0.96511255,0.97394722,0.00000000
-1.88194097,3.03063295,0.02134369,0.15886085,1.93207432,0.83248191,0.07881093,0.97772172,0.95644057,0.00000000
-1.87593797,3.05741575,0.02255993,0.16121605,1.94857365,0.83791471,0.08180326,0.98770296,0.93850358,0.00000000
-1.86993497,3.08068065,0.02389821,0.16351690,1.96195939,0.84367130,0.08640927,0.99479663,0.92033433,0.00000000
-1.86393197,3.10011018,0.02537594,0.16579850,1.97231835,0.84965646,0.09265356,0.99881745,0.90216529,0.00000000
-1.85792896,3.11562209,0.02701579,0.16809985,1.97985661,0.85585718,0.10055430,0.99965960,0.88425396,0.00000000
-1.85192596,3.12735851,0.02884536,0.17046186,1.98489249,0.86233636,0.11011878,0.99729889,0.86687206,0.00000000
-1.84592296,3.13566461,0.03089658,0.17292506,1.98784377,0.86922277,0.12133892,0.99179172,0.85029381,0.00000000
-1.83991996,3.14105756,0.03320469,0.17552702,1.98920952,0.87669747,0.13418698,0.98327092,0.83478355,0.00000000
-1.83391696,3.14418715,0.03580710,0.17829975,1.98954674,0.88497746,0.14861156,0.97193856,0.82058345,0.00000000
-1.82791396,3.14578972,0.03874182,0.18126693,1.98944295,0.89429708,0.16453434,0.95805605,0.80790167,0.00000000
-1.82191096,3.14663780,0.04204577,0.18444148,1.98948574,0.90488817,0.18184752,0.94193210,0.79690186,0.00000000
-1.81590795,3.14748812,0.04575277,0.18782336,1.99023075,0.91695986,0.20041244,0.92390913,0.78769431,0.00000000
-1.80990495,3.14903065,0.04989156,0.19139793,1.99216981,0.93067898,0.22005932,0.90434888,0.78032968,0.00000000
-1.80390195,3.15184168,0.05448357,0.19513493,1.99570090,0.94615213,0.24058845,0.88361799,0.77479546,0.00000000
-1.79789895,3.15634363,0.05954091,0.19898821,2.00110169,0.96341035,0.26177267,0.86207432,0.77101576,0.00000000
-1.79189595,3.16277389,0.06506438,0.20289639,2.00850832,0.98239721,0.28336143,0.84005487,0.76885449,0.00000000
-1.78589295,3.17116467,0.07104174,0.20678427,2.01790068,1.00296103,0.30508609,0.81786568,0.76812201,0.00000000
-1.77988994,3.18133507,0.07744638,0.21056522,2.02909530,1.02485171,0.32666652,0.79577449,0.76858498,0.00000000
-1.77388694,3.19289599,0.08423639,0.21414426,2.04174638,1.04772248,0.34781868,0.77400615,0.76997899,0.00000000
-1.76788394,3.20526751,0.09135410,0.21742188,2.05535528,1.07113651,0.36826285,0.75274114,0.77202349,0.00000000
-1.76188094,3.21770794,0.09872635,0.22029825,2.06928789,1.09457822,0.38773223,0.73211700,0.77443804,0.00000000
-1.75587794,3.22935268,0.10626528,0.22267777,2.08279935,1.11746880,0.40598156,0.71223227,0.77695915,0.00000000
-1.74987494,3.23926061,0.11386981,0.22447355,2.09506471,1.13918514,0.42279514,0.69315272,0.77935660,0.00000000
-1.74387194,3.24646542,0.12142778,0.22561177,2.10521405,1.15908149,0.43799404,0.67491908,0.78144839,0.00000000
-1.73786893,3.25002845,0.12881863,0.22603546,2.11237027,1.17651266,0.45144199,0.65755568,0.78311324,0.00000000
-1.73186593,3.24909033,0.13591662,0.22570760,2.11568747,1.19085772,0.46304956,0.64107924,0.78429988,0.00000000
-1.72586293,3.24291805,0.14259439,0.22461336,2.11438802,1.20154314,0.47277656,0.62550720,0.78503244,0.00000000
-1.71985993,3.23094487,0.14872684,0.22276129,2.10779645,1.20806416,0.48063218,0.61086483,0.78541151,0.00000000
-1.71385693,3.21280081,0.15419503,0.22018331,2.09536837,1.21000362,0.48667310,0.59719066,0.78561061,0.00000000
-1.70785393,3.18833207,0.15889001,0.21693368,2.07671316,1.20704719,0.49099936,0.58453981,0.78586824,0.00000000
-1.70185093,3.15760835,0.16271643,0.21308684,2.05160926,1.19899453,0.49374839,0.57298504,0.78647569,0.00000000
-1.69584792,3.12091806,0.16559572,0.20873423,2.02001174,1.18576591,0.49508733,0.56261534,0.78776136,0.00000000
-1.68984492,3.07875184,0.16746864,0.20398039,1.98205180,1.16740414,0.49520410,0.55353237,0.79007237,0.00000000
-1.68384192,3.03177578,0.16829728,0.19893843,1.93802865,1.14407175,0.49429766,0.54584489,0.79375447,0.00000000
-1.67783892,2.98079621,0.16806612,0.19372518,1.88839449,1.11604402,0.49256804,0.53966175,0.79913135,0.00000000
-1.67183592,2.92671853,0.16678241,0.18845630,1.83373369,1.08369796,0.49020661,0.53508384,0.80648470,0.00000000
-1.66583292,2.87050271,0.16447568,0.18324159,1.77473753,1.04749829,0.48738726,0.53219579,0.81603609,0.00000000
-1.65982991,2.81311844,0.16119640,0.17818076,1.71217605,1.00798104,0.48425888,0.53105799,0.82793194,0.00000000
-1.65382691,2.75550274,0.15701402,0.17335988,1.64686870,0.96573567,0.48093959,0.53169962,0.84223244,0.00000000
-1.64782391,2.69852276,0.15201436,0.16884875,1.57965530,0.92138670,0.47751313,0.53411321,0.85890536,0.00000000
-1.64182091,2.64294588,0.14629650,0.16469924,1.51136897,0.87557569,0.47402756,0.53825134,0.87782519,0.00000000
-1.63581791,2.58941910,0.13996943,0.16094468,1.44281216,0.82894440,0.47049634,0.54402578,0.89877788,0.00000000
-1.62981491,2.53845865,0.13314849,0.15760037,1.37473698,0.78211987,0.46690178,0.55130929,0.92147118,0.00000000
-1.62381191,2.49045054,0.12595185,0.15466507,1.30783048,0.73570192,0.46320059,0.55994011,0.94555015,0.00000000
-1.61780890,2.44566155,0.11849715,0.15212347,1.24270522,0.69025349,0.45933127,0.56972909,0.97061718,0.00000000
-1.61180590,2.40425996,0.11089839,0.14994930,1.17989527,0.64629400,0.45522281,0.58046906,0.99625560,0.00000000
-1.60580290,2.36634443,0.10326331,0.14810909,1.11985731,0.60429574,0.45080432,0.59194599,1.02205568,0.00000000
-1.59979990,2.33197895,0.09569114,0.14656621,1.06297616,0.56468309,0.44601488,0.60395141,1.04764174,0.00000000
-1.59379690,2.30123138,0.08827099,0.14528495,1.00957402,0.52783434,0.44081304,0.61629535,1.07269876,0.00000000
-1.58779390,2.27421305,0.08108065,0.14423454,0.95992238,0.49408549,0.43518551,0.62881905,1.09699737,0.00000000
-1.58179090,2.25111636,0.07418601,0.14339266,0.91425538,0.46373557,0.42915434,0.64140670,1.12041537,0.00000000
-1.57578789,2.23224800,0.06764091,0.14274844,0.87278364,0.43705289,0.42278230,0.65399539,1.14295491,0.00000000
-1.56978489,2.21805501,0.06148740,0.14230464,0.83570722,0.41428142,0.41617596,0.66658282,1.16475395,0.00000000
-1.56378189,2.20914183,0.05575639,0.14207895,0.80322691,0.39564683,0.40948634,0.67923190,1.18609142,0.00000000
-1.55777889,2.20627666,0.05046851,0.14210434,0.77555275,0.38136150,0.40290703,0.69207222,1.20738534,0.00000000
-1.55177589,2.21038608,0.04563516,0.14242834,0.75290929,0.37162806,0.39666972,0.70529786,1.22918394,0.00000000
-1.54577289,2.22253770,0.04125963,0.14311137,0.73553705,0.36664099,0.39103744,0.71916174,1.25214979,0.00000000
-1.53976988,2.24391102,0.03733829,0.14422414,0.72368996,0.36658611,0.38629560,0.73396661,1.27703759,0.00000000
