energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.29864932,2.72140555,0.00038560,0.01697674,0.45090191,2.02875816,0.19869628,0.60895048,0.07197533,0.00000000
-3.29264632,2.68219399,0.00034756,0.01681468,0.44764063,2.02460255,0.19348502,0.58032883,0.06852781,0.00000000
-3.28664332,2.64702200,0.00031194,0.01670420,0.44475944,2.02236522,0.18837462,0.55347725,0.06542741,0.00000000
-3.28064032,2.61611251,0.00027886,0.01664111,0.44228654,2.02188050,0.18339756,0.52872906,0.06268566,0.00000000
-3.27463732,2.58967672,0.00024842,0.01662319,0.44025192,2.02298054,0.17858698,0.50640876,0.06031517,0.00000000
-3.26863432,2.56792206,0.00022068,0.01665047,0.43868843,2.02550949,0.17397633,0.48682705,0.05832897,0.00000000
-3.26263132,2.55105925,0.00019566,0.01672529,0.43763250,2.02933613,0.16959908,0.47027662,0.05674007,0.00000000
-3.25662831,2.53930790,0.00017335,0.01685233,0.43712456,2.03436428,0.16548842,0.45702846,0.05556095,0.00000000
-3.25062531,2.53289966,0.00015372,0.01703859,0.43720882,2.04054033,0.16167696,0.44732857,0.05480322,0.00000000
-3.24462231,2.53207822,0.00013672,0.01729320,0.43793262,2.04785728,0.15819641,0.44139497,0.05447725,0.00000000
-3.23861931,2.53709580,0.00012229,0.01762711,0.43934517,2.05635510,0.15507713,0.43941463,0.05459183,0.00000000
-3.23261631,2.54820572,0.00011036,0.01805280,0.44149572,2.06611718,0.15234758,0.44154038,0.05515375,0.00000000
-3.22661331,2.56565109,0.00010086,0.01858371,0.44443128,2.07726314,0.15003364,0.44788747,0.05616737,0.00000000
-3.22061031,2.58964997,0.00009371,0.01923374,0.44819393,2.08993818,0.14815782,0.45852987,0.05763412,0.00000000
-3.21460730,2.62037753,0.00008885,0.02001656,0.45281779,2.10429964,0.14673840,0.47349627,0.05955199,0.00000000
-3.20860430,2.65794603,0.00008620,0.02094493,0.45832592,2.12050146,0.14578842,0.49276589,0.06191483,0.00000000
-3.20260130,2.70238392,0.00008571,0.02202999,0.46472726,2.13867752,0.14531478,0.51626435,0.06471179,0.00000000
-3.19659830,2.75361511,0.00008735,0.02328052,0.47201375,2.15892476,0.14531732,0.54385985,0.06792666,0.00000000
-3.19059530,2.81144007,0.00009109,0.02470225,0.48015792,2.18128721,0.14578810,0.57535992,0.07153725,0.00000000
-3.18459230,2.87552010,0.00009693,0.02629722,0.48911112,2.20574198,0.14671083,0.61050940,0.07551493,0.00000000
-3.17858929,2.94536629,0.00010487,0.02806327,0.49880248,2.23218830,0.14806060,0.64898964,0.07982426,0.00000000
-3.17258629,3.02033429,0.00011497,0.02999364,0.50913889,2.26044023,0.14980400,0.69041974,0.08442282,0.00000000
-3.16658329,3.09962616,0.00012728,0.03207667,0.52000596,2.29022402,0.15189949,0.73435984,0.08926133,0.00000000
-3.16058029,3.18229973,0.00014191,0.03429584,0.53127009,2.32118040,0.15429833,0.78031685,0.09428396,0.00000000
-3.15457729,3.26728598,0.00015897,0.03662979,0.54278168,2.35287205,0.15694580,0.82775271,0.09942906,0.00000000
-3.14857429,3.35341419,0.00017862,0.03905271,0.55437930,2.38479600,0.15978284,0.87609519,0.10463011,0.00000000
-3.14257129,3.43944430,0.00020105,0.04153487,0.56589480,2.41640083,0.16274801,0.92475097,0.10981703,0.00000000
-3.13656828,3.52410522,0.00022648,0.04404330,0.57715910,2.44710766,0.16577968,0.97312079,0.11491776,0.00000000
-3.13056528,3.60613776,0.00025515,0.04654276,0.58800847,2.47633408,0.16881841,1.02061596,0.11986008,0.00000000
-3.12456228,3.68434013,0.00028734,0.04899667,0.59829086,2.50351995,0.17180933,1.06667587,0.12457365,0.00000000
-3.11855928,3.75761390,0.00032334,0.05136833,0.60787222,2.52815356,0.17470446,1.11078542,0.12899205,0.00000000
-3.11255628,3.82500797,0.00036347,0.05362204,0.61664220,2.54979676,0.17746478,1.15249176,0.13305495,0.00000000
-3.10655328,3.88575840,0.00040804,0.05572432,0.62451910,2.56810787,0.18006205,1.19141941,0.13671013,0.00000000
-3.10055028,3.93932161,0.00045735,0.05764504,0.63145374,2.58286073,0.18248009,1.22728291,0.13991536,0.00000000
-3.09454727,3.98539921,0.00051172,0.05935841,0.63743190,2.59395906,0.18471565,1.25989624,0.14263998,0.00000000
-3.08854427,4.02395278,0.00057139,0.06084394,0.64247533,2.60144504,0.18677860,1.28917844,0.14486619,0.00000000
-3.08254127,4.05520753,0.00063659,0.06208703,0.64664116,2.60550159,0.18869158,1.31515498,0.14658992,0.00000000
-3.07653827,4.07964435,0.00070748,0.06307949,0.65001958,2.60644817,0.19048900,1.33795456,0.14782122,0.00000000
-3.07053527,4.09798044,0.00078414,0.06381971,0.65273014,2.60473011,0.19221552,1.35780150,0.14858424,0.00000000
-3.06453227,4.11113924,0.00086655,0.06431260,0.65491657,2.60090200,0.19392398,1.37500381,0.14891671,0.00000000
-3.05852926,4.12021090,0.00095461,0.06456927,0.65674054,2.59560587,0.19567293,1.38993757,0.14886900,0.00000000
-3.05252626,4.12640527,0.00104808,0.06460644,0.65837454,2.58954534,0.19752394,1.40302819,0.14850274,0.00000000
-3.04652326,4.13099955,0.00114661,0.06444567,0.65999435,2.58345686,0.19953868,1.41472950,0.14788919,0.00000000
-3.04052026,4.13528305,0.00124972,0.06411236,0.66177133,2.57807950,0.20177606,1.42550159,0.14710722,0.00000000
-3.03451726,4.14050178,0.00135678,0.06363464,0.66386496,2.57412468,0.20428943,1.43578854,0.14624124,0.00000000
-3.02851426,4.14780533,0.00146706,0.06304222,0.66641599,2.57224731,0.20712406,1.44599705,0.14537885,0.00000000
-3.02251126,4.15819839,0.00157971,0.06236513,0.66954038,2.57301945,0.21031500,1.45647699,0.14460862,0.00000000
-3.01650825,4.17249922,0.00169376,0.06163260,0.67332441,2.57690777,0.21388540,1.46750480,0.14401776,0.00000000
-3.01050525,4.19130644,0.00180815,0.06087188,0.67782096,2.58425547,0.21784524,1.47927051,0.14368993,0.00000000
-3.00450225,4.21497569,0.00192177,0.06010735,0.68304726,2.59526942,0.22219072,1.49186890,0.14370320,0.00000000
-2.99849925,4.24360665,0.00203345,0.05935971,0.68898394,2.61001279,0.22690413,1.50529522,0.14412804,0.00000000
-2.99249625,4.27704078,0.00214201,0.05864535,0.69557540,2.62840328,0.23195423,1.51944556,0.14502566,0.00000000
-2.98649325,4.31486951,0.00224627,0.05797603,0.70273158,2.65021674,0.23729713,1.53412181,0.14644637,0.00000000
-2.98049025,4.35645219,0.00234508,0.05735868,0.71033067,2.67509595,0.24287756,1.54904088,0.14842826,0.00000000
-2.97448724,4.40094278,0.00243734,0.05679553,0.71822295,2.70256386,0.24863052,1.56384776,0.15099604,0.00000000
-2.96848424,4.44732398,0.00252206,0.05628434,0.72623533,2.73204081,0.25448312,1.57813173,0.15416010,0.00000000
-2.96248124,4.49444730,0.00259834,0.05581889,0.73417654,2.76286496,0.26035672,1.59144503,0.15791581,0.00000000
-2.95647824,4.54107734,0.00266538,0.05538960,0.74184275,2.79431508,0.26616903,1.60332311,0.16224318,0.00000000
-2.95047524,4.58593869,0.00272255,0.05498429,0.74902353,2.82563498,0.27183642,1.61330568,0.16710663,0.00000000
-2.94447224,4.62776358,0.00276936,0.05458897,0.75550787,2.85605867,0.27727610,1.62095752,0.17245537,0.00000000
-2.93846923,4.66533870,0.00280550,0.05418875,0.76109021,2.88483561,0.28240828,1.62588849,0.17822387,0.00000000
-2.93246623,4.69754959,0.00283081,0.05376869,0.76557639,2.91125502,0.28715823,1.62777164,0.18433300,0.00000000
-2.92646323,4.72342097,0.00284532,0.05331466,0.76878925,2.93466865,0.29145819,1.62635893,0.19069143,0.00000000
-2.92046023,4.74215177,0.00284920,0.05281407,0.77057390,2.95451127,0.29524908,1.62149392,0.19719756,0.00000000
-2.91445723,4.75314363,0.00284285,0.05225661,0.77080246,2.97031805,0.29848203,1.61312087,0.20374186,0.00000000
-2.90845423,4.75602171,0.00282677,0.05163472,0.76937811,2.98173832,0.30111967,1.60128992,0.21020962,0.00000000
-2.90245123,4.75064722,0.00280168,0.05094406,0.76623840,2.98854511,0.30313706,1.58615827,0.21648399,0.00000000
-2.89644822,4.73712090,0.00276839,0.05018370,0.76135763,2.99063996,0.30452241,1.56798706,0.22244937,0.00000000
-2.89044522,4.71577738,0.00272789,0.04935629,0.75474817,2.98805285,0.30527737,1.54713422,0.22799478,0.00000000
-2.88444222,4.68717030,0.00268125,0.04846789,0.74646068,2.98093697,0.30541689,1.52404341,0.23301735,0.00000000
-2.87843922,4.65204866,0.00262964,0.04752782,0.73658307,2.96955845,0.30496882,1.49922955,0.23742555,0.00000000
-2.87243622,4.61132519,0.00257431,0.04654824,0.72523822,2.95428139,0.30397287,1.47326127,0.24114221,0.00000000
-2.86643322,4.56603784,0.00251654,0.04554367,0.71258052,2.93554867,0.30247931,1.44674106,0.24410696,0.00000000
-2.86043022,4.51730577,0.00245762,0.04453037,0.69879117,2.91385935,0.30054716,1.42028389,0.24627816,0.00000000
-2.85442721,4.46628177,0.00239882,0.04352565,0.68407253,2.88974350,0.29824210,1.39449496,0.24763411,0.00000000
-2.84842421,4.41410304,0.00234137,0.04254719,0.66864155,2.86373586,0.29563395,1.36994758,0.24817342,0.00000000
-2.84242121,4.36184248,0.00228637,0.04161220,0.65272271,2.83634932,0.29279413,1.34716211,0.24791464,0.00000000
-2.83641821,4.31046281,0.00223485,0.04073678,0.63654059,2.80804977,0.28979285,1.32658672,0.24689507,0.00000000
-2.83041521,4.26077572,0.00218763,0.03993516,0.62031255,2.77923356,0.28669646,1.30858088,0.24516882,0.00000000
-2.82441221,4.21340805,0.00214539,0.03921916,0.60424169,2.75020879,0.28356488,1.29340224,0.24280420,0.00000000
-2.81840920,4.16877675,0.00210858,0.03859763,0.58851067,2.72118154,0.28044944,1.28119764,0.23988073,0.00000000
-2.81240620,4.12707405,0.00207743,0.03807615,0.57327641,2.69224790,0.27739105,1.27199846,0.23648568,0.00000000
-2.80640320,4.08826364,0.00205196,0.03765678,0.55866623,2.66339219,0.27441900,1.26572076,0.23271056,0.00000000
-2.80040020,4.05208832,0.00203195,0.03733804,0.54477540,2.63449182,0.27155036,1.26217016,0.22864766,0.00000000
-2.79439720,4.01808874,0.00201693,0.03711499,0.53166639,2.60532836,0.26879014,1.26105122,0.22438681,0.00000000
-2.78839420,3.98563255,0.00200627,0.03697958,0.51936977,2.57560446,0.26613205,1.26198111,0.22001259,0.00000000
-2.78239120,3.95395245,0.00199915,0.03692107,0.50788678,2.54496578,0.26356008,1.26450671,0.21560207,0.00000000
-2.77638819,3.92219141,0.00199459,0.03692660,0.49719330,2.51302668,0.26105059,1.26812466,0.21122318,0.00000000
-2.77038519,3.88945261,0.00199155,0.03698191,0.48724518,2.47939828,0.25857502,1.27230325,0.20693387,0.00000000
-2.76438219,3.85485181,0.00198892,0.03707210,0.47798442,2.44371752,0.25610288,1.27650519,0.20278192,0.00000000
-2.75837919,3.81756913,0.00198561,0.03718242,0.46934597,2.40567543,0.25360503,1.28021030,0.19880541,0.00000000
-2.75237619,3.77689789,0.00198059,0.03729914,0.46126470,2.36504308,0.25105690,1.28293697,0.19503385,0.00000000
-2.74637319,3.73228772,0.00197296,0.03741023,0.45368216,2.32169382,0.24844165,1.28426142,0.19148973,0.00000000
-2.74037019,3.68337988,0.00196198,0.03750614,0.44655263,2.27562045,0.24575284,1.28383406,0.18819039,0.00000000
-2.73436718,3.63003283,0.00194716,0.03758026,0.43984822,2.22694636,0.24299667,1.28139196,0.18515007,0.00000000
-2.72836418,3.57233686,0.00192826,0.03762941,0.43356265,2.17592992,0.24019353,1.27676727,0.18238194,0.00000000
-2.72236118,3.51061703,0.00190537,0.03765403,0.42771341,2.12296188,0.23737872,1.26989100,0.17989993,0.00000000
-2.71635818,3.44542431,0.00187890,0.03765822,0.42234228,2.06855577,0.23460234,1.26079238,0.17772027,0.00000000
-2.71035518,3.37751554,0.00184964,0.03764956,0.41751412,2.01333174,0.23192837,1.24959388,0.17586262,0.00000000
-2.70435218,3.30782319,0.00181874,0.03763879,0.41331394,1.95799463,0.22943280,1.23650232,0.17435064,0.00000000
-2.69834917,3.23741683,0.00178770,0.03763927,0.40984245,1.90330735,0.22720112,1.22179678,0.17321202,0.00000000
-2.69234617,3.16745811,0.00175839,0.03766629,0.40721039,1.85006087,0.22532505,1.20581398,0.17247800,0.00000000
-2.68634317,3.09915182,0.00173300,0.03773629,0.40553193,1.79904231,0.22389889,1.18893208,0.17218234,0.00000000
-2.68034017,3.03369555,0.00171399,0.03786598,0.40491741,1.75100271,0.22301548,1.17155383,0.17235985,0.00000000
-2.67433717,2.97223039,0.00170410,0.03807150,0.40546612,1.70662605,0.22276210,1.15408990,0.17304464,0.00000000
-2.66833417,2.91579522,0.00170623,0.03836749,0.40725923,1.66650105,0.22321645,1.13694331,0.17426811,0.00000000
-2.66233117,2.86528676,0.00172341,0.03876638,0.41035347,1.63109702,0.22444297,1.12049569,0.17605690,0.00000000
-2.65632816,2.82142708,0.00175870,0.03927762,0.41477595,1.60074498,0.22648959,1.10509581,0.17843090,0.00000000
-2.65032516,2.78473993,0.00181515,0.03990723,0.42052025,1.57562479,0.22938511,1.09105090,0.18140147,0.00000000
-2.64432216,2.75553676,0.00189565,0.04065739,0.42754421,1.55575892,0.23313742,1.07862079,0.18496995,0.00000000
-2.63831916,2.73391248,0.00200291,0.04152628,0.43576933,1.54101291,0.23773250,1.06801494,0.18912660,0.00000000
-2.63231616,2.71975093,0.00213930,0.04250813,0.44508209,1.53110249,0.24313425,1.05939205,0.19384999,0.00000000
-2.62631316,2.71273890,0.00230675,0.04359339,0.45533679,1.52560687,0.24928529,1.05286188,0.19910688,0.00000000
-2.62031016,2.71238774,0.00250673,0.04476918,0.46636003,1.52398727,0.25610851,1.04848882,0.20485262,0.00000000
-2.61430715,2.71806083,0.00274006,0.04601972,0.47795637,1.52560991,0.26350935,1.04629653,0.21103198,0.00000000
-2.60830415,2.72900511,0.00300688,0.04732705,0.48991500,1.52977206,0.27137870,1.04627313,0.21758038,0.00000000
-2.60230115,2.74438481,0.00330658,0.04867167,0.50201697,1.53573006,0.27959628,1.04837638,0.22442554,0.00000000
-2.59629815,2.76331547,0.00363772,0.05003325,0.51404261,1.54272767,0.28803425,1.05253830,0.23148926,0.00000000
-2.59029515,2.78489659,0.00399801,0.05139136,0.52577888,1.55002386,0.29656108,1.05866887,0.23868947,0.00000000
-2.58429215,2.80824141,0.00438429,0.05272606,0.53702610,1.55691845,0.30504531,1.06665866,0.24594220,0.00000000
-2.57828914,2.83250271,0.00479255,0.05401849,0.54760394,1.56277492,0.31335922,1.07638028,0.25316372,0.00000000
-2.57228614,2.85689395,0.00521800,0.05525127,0.55735643,1.56703944,0.32138219,1.08768873,0.26027239,0.00000000
-2.56628314,2.88070536,0.00565511,0.05640882,0.56615574,1.56925555,0.32900375,1.10042101,0.26719058,0.00000000
-2.56028014,2.90331519,0.00609775,0.05747755,0.57390471,1.56907443,0.33612621,1.11439524,0.27384621,0.00000000
-2.55427714,2.92419638,0.00653934,0.05844589,0.58053825,1.56626053,0.34266676,1.12940990,0.28017432,0.00000000
-2.54827414,2.94291959,0.00697300,0.05930430,0.58602346,1.56069292,0.34855921,1.14524353,0.28611826,0.00000000
-2.54227114,2.95915326,0.00739179,0.06004509,0.59035890,1.55236279,0.35375522,1.16165547,0.29163092,0.00000000
-2.53626813,2.97266183,0.00778886,0.06066229,0.59357290,1.54136764,0.35822515,1.17838807,0.29667561,0.00000000
-2.53026513,2.98330309,0.00815773,0.06115143,0.59572136,1.52790289,0.36195849,1.19517052,0.30122699,0.00000000
-2.52426213,2.99102526,0.00849250,0.06150937,0.59688504,1.51225158,0.36496393,1.21172459,0.30527176,0.00000000
-2.51825913,2.99586469,0.00878806,0.06173414,0.59716666,1.49477279,0.36726918,1.22777212,0.30880930,0.00000000
-2.51225613,2.99794422,0.00904030,0.06182484,0.59668786,1.47588955,0.36892036,1.24304410,0.31185215,0.00000000
-2.50625313,2.99747232,0.00924624,0.06178161,0.59558608,1.45607642,0.36998118,1.25729087,0.31442634,0.00000000
-2.50025013,2.99474265,0.00940422,0.06160563,0.59401160,1.43584739,0.37053173,1.27029288,0.31657146,0.00000000
-2.49424712,2.99013336,0.00951393,0.06129924,0.59212442,1.41574396,0.37066697,1.28187128,0.31834052,0.00000000
-2.48824412,2.98410551,0.00957649,0.06086605,0.59009126,1.39632371,0.37049476,1.29189762,0.31979935,0.00000000
-2.48224112,2.97719934,0.00959438,0.06031112,0.58808226,1.37814906,0.37013354,1.30030188,0.32102568,0.00000000
-2.47623812,2.97002777,0.00957139,0.05964105,0.58626767,1.36177613,0.36970953,1.30707804,0.32210763,0.00000000
-2.47023512,2.96326607,0.00951251,0.05886419,0.58481407,1.34774353,0.36935344,1.31228668,0.32314174,0.00000000
-2.46423212,2.95763724,0.00942371,0.05799061,0.58388038,1.33656085,0.36919684,1.31605411,0.32423037,0.00000000
-2.45822911,2.95389263,0.00931173,0.05703216,0.58361347,1.32869673,0.36936810,1.31856789,0.32547865,0.00000000
-2.45222611,2.95278813,0.00918383,0.05600231,0.58414344,1.32456654,0.36998800,1.32006866,0.32699087,0.00000000
-2.44622311,2.95505625,0.00904752,0.05491595,0.58557880,1.32451977,0.37116529,1.32083876,0.32886652,0.00000000
-2.44022011,2.96137520,0.00891024,0.05378908,0.58800154,1.32882745,0.37299222,1.32118791,0.33119613,0.00000000
-2.43421711,2.97233625,0.00877910,0.05263836,0.59146251,1.33766994,0.37554024,1.32143702,0.33405702,0.00000000
-2.42821411,2.98841116,0.00866060,0.05148065,0.59597721,1.35112586,0.37885622,1.32190067,0.33750917,0.00000000
-2.42221111,3.00992140,0.00856039,0.05033246,0.60152239,1.36916252,0.38295925,1.32286964,0.34159154,0.00000000
-2.41620810,3.03701122,0.00848302,0.04920934,0.60803379,1.39162886,0.38783834,1.32459430,0.34631889,0.00000000
-2.41020510,3.06962653,0.00843182,0.04812540,0.61540507,1.41825136,0.39345116,1.32727000,0.35167947,0.00000000
-2.40420210,3.10750102,0.00840879,0.04709274,0.62348841,1.44863364,0.39972395,1.33102524,0.35763364,0.00000000
-2.39819910,3.15015110,0.00841452,0.04612104,0.63209675,1.48226015,0.40655274,1.33591361,0.36411365,0.00000000
-2.39219610,3.19688030,0.00844818,0.04521727,0.64100770,1.51850431,0.41380585,1.34190969,0.37102452,0.00000000
-2.38619310,3.24679355,0.00850765,0.04438543,0.64996925,1.55664109,0.42132767,1.34890937,0.37824628,0.00000000
-2.38019010,3.29882091,0.00858956,0.04362656,0.65870684,1.59586371,0.42894350,1.35673459,0.38563722,0.00000000
-2.37418709,3.35175006,0.00868949,0.04293879,0.66693175,1.63530428,0.43646546,1.36514202,0.39303827,0.00000000
-2.36818409,3.40426596,0.00880219,0.04231757,0.67435046,1.67405731,0.44369894,1.37383535,0.40027826,0.00000000
-2.36218109,3.45499596,0.00892178,0.04175602,0.68067437,1.71120550,0.45044960,1.38248027,0.40717974,0.00000000
-2.35617809,3.50255807,0.00904201,0.04124538,0.68562967,1.74584643,0.45653036,1.39072145,0.41356527,0.00000000
-2.35017509,3.54561006,0.00915656,0.04077552,0.68896677,1.77711927,0.46176818,1.39820025,0.41926372,0.00000000
-2.34417209,3.58289708,0.00925923,0.04033552,0.69046893,1.80423020,0.46601025,1.40457246,0.42411638,0.00000000
-2.33816908,3.61329530,0.00934426,0.03991425,0.68995954,1.82647533,0.46912941,1.40952484,0.42798263,0.00000000
-2.33216608,3.63584985,0.00940649,0.03950097,0.68730798,1.84326042,0.47102836,1.41278987,0.43074478,0.00000000
-2.32616308,3.64980521,0.00944157,0.03908580,0.68243355,1.85411629,0.47164275,1.41415773,0.43231204,0.00000000
-2.32016008,3.65462702,0.00944613,0.03866022,0.67530762,1.85870956,0.47094277,1.41348528,0.43262336,0.00000000
-2.31415708,3.65001471,0.00941784,0.03821745,0.66595371,1.85684843,0.46893341,1.41070158,0.43164911,0.00000000
-2.30815408,3.63590481,0.00935551,0.03775268,0.65444581,1.84848333,0.46565341,1.40580994,0.42939153,0.00000000
-2.30215108,3.61246546,0.00925908,0.03726328,0.64090495,1.83370287,0.46117290,1.39888674,0.42588405,0.00000000
-2.29614807,3.58008292,0.00912962,0.03674885,0.62549438,1.81272544,0.45559003,1.39007710,0.42118956,0.00000000
-2.29014507,3.53934146,0.00896923,0.03621117,0.60841361,1.78588713,0.44902669,1.37958823,0.41539772,0.00000000
-2.28414207,3.49099797,0.00878097,0.03565405,0.58989169,1.75362690,0.44162376,1.36768067,0.40862162,0.00000000
-2.27813907,3.43595300,0.00856871,0.03508315,0.57018007,1.71646968,0.43353586,1.35465837,0.40099386,0.00000000
-2.27213607,3.37521991,0.00833697,0.03450562,0.54954529,1.67500841,0.42492617,1.34085794,0.39266229,0.00000000
-2.26613307,3.30989349,0.00809080,0.03392982,0.52826201,1.62988580,0.41596129,1.32663793,0.38378574,0.00000000
-2.26013007,3.24111949,0.00783558,0.03336486,0.50660638,1.58177662,0.40680647,1.31236838,0.37452966,0.00000000
-2.25412706,3.17006608,0.00757686,0.03282024,0.48485012,1.53137096,0.39762139,1.29842125,0.36506208,0.00000000
-2.24812406,3.09789801,0.00732018,0.03230540,0.46325535,1.47935907,0.38855653,1.28516183,0.35554979,0.00000000
-2.24212106,3.02575378,0.00707096,0.03182930,0.44207025,1.42641805,0.37975020,1.27294139,0.34615497,0.00000000
-2.23611806,2.95472615,0.00683433,0.03140005,0.42152552,1.37320034,0.37132629,1.26209097,0.33703216,0.00000000
-2.23011506,2.88584567,0.00661500,0.03102449,0.40183162,1.32032422,0.36339269,1.25291633,0.32832568,0.00000000
-2.22411206,2.82006704,0.00641719,0.03070792,0.38317671,1.26836605,0.35604031,1.24569383,0.32016739,0.00000000
-2.21810905,2.75825790,0.00624454,0.03045381,0.36572507,1.21785411,0.34934269,1.24066708,0.31267484,0.00000000
-2.21210605,2.70118940,0.00610001,0.03026358,0.34961610,1.16926378,0.34335594,1.23804408,0.30594960,0.00000000
-2.20610305,2.64952839,0.00598588,0.03013647,0.33496351,1.12301388,0.33811914,1.23799475,0.30007591,0.00000000
-2.20010005,2.60383068,0.00590366,0.03006948,0.32185489,1.07946385,0.33365496,1.24064862,0.29511950,0.00000000
-2.19409705,2.56453526,0.00585413,0.03005739,0.31035138,1.03891176,0.32997043,1.24609267,0.29112653,0.00000000
-2.18809405,2.53195950,0.00583734,0.03009286,0.30048754,1.00159301,0.32705790,1.25436931,0.28812281,0.00000000
-2.18209105,2.50629539,0.00585256,0.03016658,0.29227139,0.96767967,0.32489606,1.26547451,0.28611316,0.00000000
-2.17608804,2.48760728,0.00589841,0.03026756,0.28568462,0.93728060,0.32345105,1.27935641,0.28508106,0.00000000
-2.17008504,2.47583131,0.00597280,0.03038341,0.28068310,0.91044244,0.32267769,1.29591449,0.28498858,0.00000000
-2.16408204,2.47077725,0.00607308,0.03050077,0.27719776,0.88715163,0.32252073,1.31499957,0.28577681,0.00000000
-2.15807904,2.47213307,0.00619605,0.03060568,0.27513583,0.86733755,0.32291635,1.33641498,0.28736664,0.00000000
-2.15207604,2.47947269,0.00633810,0.03068407,0.27438261,0.85087703,0.32379368,1.35991897,0.28966020,0.00000000
-2.14607304,2.49226715,0.00649526,0.03072221,0.27480385,0.83760018,0.32507657,1.38522874,0.29254276,0.00000000
-2.14007004,2.50989935,0.00666332,0.03070720,0.27624863,0.82729768,0.32668552,1.41202582,0.29588532,0.00000000
-2.13406703,2.53168203,0.00683795,0.03062735,0.27855285,0.81972932,0.32853968,1.43996317,0.29954774,0.00000000
-2.12806403,2.55687880,0.00701484,0.03047262,0.28154324,0.81463366,0.33055902,1.46867343,0.30338235,0.00000000
-2.12206103,2.58472732,0.00718977,0.03023496,0.28504178,0.81173863,0.33266655,1.49777834,0.30723808,0.00000000
-2.11605803,2.61446392,0.00735876,0.02990853,0.28887044,0.81077247,0.33479043,1.52689879,0.31096473,0.00000000
-2.11005503,2.64534849,0.00751819,0.02948995,0.29285599,0.81147476,0.33686603,1.55566497,0.31441752,0.00000000
-2.10405203,2.67668847,0.00766482,0.02897832,0.29683477,0.81360700,0.33883766,1.58372629,0.31746145,0.00000000
-2.09804902,2.70786082,0.00779596,0.02837529,0.30065721,0.81696216,0.34066005,1.61076034,0.31997548,0.00000000
-2.09204602,2.73833073,0.00790945,0.02768492,0.30419182,0.82137280,0.34229932,1.63648042,0.32185627,0.00000000
-2.08604302,2.76766607,0.00800373,0.02691358,0.30732855,0.82671726,0.34373347,1.66064135,0.32302125,0.00000000
-2.08004002,2.79554689,0.00807783,0.02606966,0.30998134,0.83292359,0.34495230,1.68304303,0.32341098,0.00000000
-2.07403702,2.82176943,0.00813134,0.02516327,0.31208969,0.83997107,0.34595675,1.70353170,0.32299062,0.00000000
-2.06803402,2.84624445,0.00816439,0.02420597,0.31361926,0.84788899,0.34675773,1.72199898,0.32175047,0.00000000
-2.06203102,2.86899028,0.00817756,0.02321035,0.31456146,0.85675306,0.34737442,1.73837864,0.31970556,0.00000000
-2.05602801,2.89012084,0.00817180,0.02218966,0.31493198,0.86667930,0.34783215,1.75264158,0.31689434,0.00000000
-2.05002501,2.90982982,0.00814833,0.02115747,0.31476853,0.87781605,0.34816014,1.76478957,0.31337658,0.00000000
-2.04402201,2.92837195,0.00810854,0.02012732,0.31412779,0.89033433,0.34838903,1.77484801,0.30923053,0.00000000
-2.03801901,2.94604266,0.00805388,0.01911241,0.31308178,0.90441712,0.34854851,1.78285877,0.30454960,0.00000000
-2.03201601,2.96315750,0.00798576,0.01812532,0.31171389,0.92024831,0.34866519,1.78887330,0.29943866,0.00000000
-2.02601301,2.98003273,0.00790549,0.01717785,0.31011477,0.93800167,0.34876088,1.79294693,0.29401024,0.00000000
-2.02001001,2.99696804,0.00781415,0.01628080,0.30837824,0.95783066,0.34885130,1.79513465,0.28838073,0.00000000
-2.01400700,3.01423259,0.00771260,0.01544389,0.30659748,0.97985936,0.34894548,1.79548876,0.28266675,0.00000000
-2.00800400,3.03205484,0.00760144,0.01467571,0.30486167,1.00417520,0.34904577,1.79405846,0.27698197,0.00000000
-2.00200100,3.05061664,0.00748100,0.01398371,0.30325311,1.03082353,0.34914847,1.79089145,0.27143425,0.00000000
-1.99599800,3.07005135,0.00735140,0.01337420,0.30184499,1.05980429,0.34924508,1.78603725,0.26612341,0.00000000
-1.98999500,3.09044585,0.00721255,0.01285243,0.30069986,1.09107088,0.34932401,1.77955180,0.26113946,0.00000000
-1.98399200,3.11184547,0.00706428,0.01242262,0.29986869,1.12453088,0.34937269,1.77150280,0.25656141,0.00000000
-1.97798899,3.13426124,0.00690639,0.01208805,0.29939055,1.16004861,0.34937977,1.76197525,0.25245651,0.00000000
-1.97198599,3.15767811,0.00673875,0.01185113,0.29929286,1.19744902,0.34933740,1.75107645,0.24887995,0.00000000
-1.96598299,3.18206329,0.00656139,0.01171344,0.29959191,1.23652254,0.34924328,1.73893979,0.24587483,0.00000000
-1.95997999,3.20737361,0.00637463,0.01167576,0.30029385,1.27703053,0.34910237,1.72572692,0.24347236,0.00000000
-1.95397699,3.23356099,0.00617911,0.01173811,0.30139572,1.31871087,0.34892810,1.71162787,0.24169217,0.00000000
-1.94797399,3.26057554,0.00597590,0.01189974,0.30288659,1.36128331,0.34874302,1.69685876,0.24054270,0.00000000
-1.94197099,3.28836588,0.00576654,0.01215906,0.30474866,1.40445429,0.34857883,1.68165740,0.24002152,0.00000000
-1.93596798,3.31687675,0.00555305,0.01251369,0.30695834,1.44792122,0.34847569,1.66627662,0.24011565,0.00000000
