energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.70535268,3.57096525,-3.75407991,0.51869639,-0.28341486,1.43492040,-1.42428713,0.25227849,-0.24476692,1.07889089,-2.03272100,0.05660318,-0.00920404,0.45938692,-0.08533532,0.04316991,-0.03366918,0.32086717,-0.19253959
0.71135568,3.49414985,-3.68874741,0.52574668,-0.28588068,1.39459116,-1.38426058,0.25598558,-0.24329579,1.05651306,-2.00666580,0.05581766,-0.00875608,0.44750862,-0.08430717,0.04342073,-0.03253864,0.32125779,-0.19192235
0.71735868,3.41947216,-3.62993131,0.53356310,-0.28874921,1.35646907,-1.34736813,0.26048521,-0.24195273,1.03405771,-1.98405693,0.05487299,-0.00829903,0.43603781,-0.08316701,0.04353812,-0.03144867,0.32138724,-0.19148604
0.72336168,3.34636737,-3.57926016,0.54185851,-0.29209958,1.32036296,-1.31416239,0.26571188,-0.24079601,1.01135486,-1.96589844,0.05377151,-0.00784055,0.42491246,-0.08194301,0.04351208,-0.03040733,0.32112999,-0.19125953
0.72936468,3.27435850,-3.53818503,0.55034722,-0.29599759,1.28610043,-1.28511256,0.27159306,-0.23987588,0.98826785,-1.95310642,0.05251817,-0.00738809,0.41408225,-0.08066323,0.04333633,-0.02942151,0.32037910,-0.19126312
0.73536768,3.20307343,-3.50794168,0.55874860,-0.30049194,1.25353386,-1.26059591,0.27804948,-0.23923322,0.96469963,-1.94648227,0.05112045,-0.00694871,0.40351064,-0.07935462,0.04300861,-0.02849674,0.31904834,-0.19150783
0.74137069,3.13225620,-3.48952007,0.56679078,-0.30561129,1.22254477,-1.24089215,0.28499550,-0.23889863,0.94059689,-1.94668969,0.04958841,-0.00652886,0.39317607,-0.07804225,0.04253103,-0.02763712,0.31707363,-0.19199510
0.74737369,3.06177292,-3.48364159,0.57421466,-0.31136224,1.19304671,-1.22618076,0.29233972,-0.23889182,0.91595197,-1.95423607,0.04793454,-0.00613424,0.38307210,-0.07674853,0.04191021,-0.02684527,0.31441399,-0.19271691
0.75337669,2.99161286,-3.49074437,0.58077819,-0.31772846,1.16498680,-1.21654095,0.29998588,-0.23922131,0.89080276,-1.96945859,0.04617373,-0.00576969,0.37320683,-0.07549280,0.04115733,-0.02612244,0.31105191,-0.19365621
0.75937969,2.92188554,-3.51097669,0.58626080,-0.32467079,1.13834637,-1.21195405,0.30783411,-0.23988447,0.86523082,-1.99251537,0.04432305,-0.00543907,0.36360166,-0.07429096,0.04028801,-0.02546860,0.30699316,-0.19478778
0.76538269,2.85281447,-3.54419778,0.59046802,-0.33212838,1.11314056,-1.21230800,0.31578251,-0.24086784,0.83935805,-2.02338159,0.04240162,-0.00514521,0.35428959,-0.07315538,0.03932213,-0.02488265,0.30226616,-0.19607937
0.77138569,2.78472836,-3.58998582,0.59323604,-0.34002084,1.08941745,-1.21740334,0.32372922,-0.24214771,0.81334215,-2.06185050,0.04043036,-0.00488994,0.34531328,-0.07209490,0.03828345,-0.02436267,0.29692090,-0.19749300
0.77738869,2.71805054,-3.64765201,0.59443614,-0.34825116,1.06725644,-1.22696071,0.33157471,-0.24369093,0.78737131,-2.10753898,0.03843170,-0.00467407,0.33672305,-0.07111501,0.03719915,-0.02390611,0.29102750,-0.19898648
0.78339170,2.65328688,-3.71626021,0.59397860,-0.35670925,1.04676625,-1.24062912,0.33922450,-0.24545589,0.76165838,-2.15989728,0.03642928,-0.00449748,0.32857491,-0.07021808,0.03609927,-0.02351008,0.28467433,-0.20051501
0.78939470,2.59101291,-3.79465114,0.59181604,-0.36527605,1.02808221,-1.25799508,0.34659195,-0.24739375,0.73643481,-2.21822251,0.03444757,-0.00435922,0.32092874,-0.06940379,0.03501601,-0.02317159,0.27796588,-0.20203275
0.79539770,2.53186002,-3.88147063,0.58794581,-0.37382779,1.01136300,-1.27859210,0.35360117,-0.24944968,0.71194454,-2.28167556,0.03251147,-0.00425761,0.31384674,-0.06866941,0.03398303,-0.02288776,0.27102026,-0.20349429
0.80140070,2.47650099,-3.97520111,0.58241132,-0.38224040,0.99678661,-1.30191062,0.36018977,-0.25156440,0.68843806,-2.34930078,0.03064587,-0.00419042,0.30739210,-0.06801031,0.03303458,-0.02265602,0.26396653,-0.20485616
0.80740370,2.42563474,-4.07419610,0.57530201,-0.39039375,0.98454539,-1.32740835,0.36631133,-0.25367573,0.66616662,-2.42004834,0.02887518,-0.00415499,0.30162783,-0.06742035,0.03220472,-0.02247426,0.25694166,-0.20607797
0.81340670,2.37997001,-4.17671723,0.56675193,-0.39817569,0.97484016,-1.35452085,0.37193738,-0.25572029,0.64537675,-2.49279874,0.02722289,-0.00414848,0.29661580,-0.06689228,0.03152639,-0.02234100,0.25008737,-0.20712361
0.81940970,2.34020802,-4.28097351,0.55693677,-0.40548557,0.96787317,-1.38267268,0.37705870,-0.25763531,0.62630501,-2.56638928,0.02571103,-0.00416797,0.29241586,-0.06641814,0.03103055,-0.02225545,0.24354678,-0.20796211
0.82541271,2.30702384,-4.38516286,0.54606934,-0.41223734,0.96384005,-1.41128899,0.38168589,-0.25936051,0.60917293,-2.63964207,0.02435974,-0.00421071,0.28908480,-0.06598970,0.03074534,-0.02221765,0.23746088,-0.20856841
0.83141571,2.28104645,-4.48751528,0.53439368,-0.41836206,0.96292075,-1.43980776,0.38584888,-0.26084007,0.59418216,-2.71139335,0.02318680,-0.00427429,0.28667538,-0.06559874,0.03069524,-0.02222852,0.23196496,-0.20892399
0.83741871,2.26283770,-4.58633768,0.52217774,-0.42380981,0.96526960,-1.46769256,0.38959559,-0.26202460,0.58150977,-2.78052380,0.02220726,-0.00435678,0.28523502,-0.06523749,0.03090034,-0.02228994,0.22718506,-0.20901735
0.84342171,2.25287038,-4.68005955,0.50970506,-0.42855096,0.97100481,-1.49444591,0.39298950,-0.26287316,0.57130366,-2.84598911,0.02143303,-0.00445690,0.28480431,-0.06489897,0.03137561,-0.02240486,0.22323437,-0.20884441
0.84942471,2.25150598,-4.76727875,0.49726560,-0.43257697,0.98019777,-1.51962290,0.39610625,-0.26335516,0.56367812,-2.90685055,0.02087260,-0.00457416,0.28541523,-0.06457737,0.03213036,-0.02257734,0.22020991,-0.20840882
0.85542771,2.25897274,-4.84680645,0.48514603,-0.43590057,0.99286256,-1.54284490,0.39902945,-0.26345221,0.55870968,-2.96230450,0.02053085,-0.00470893,0.28708916,-0.06426837,0.03316774,-0.02281267,0.21818937,-0.20772222
0.86143072,2.27534496,-4.91770965,0.47362001,-0.43855555,1.00894625,-1.56381276,0.40184579,-0.26315973,0.55643323,-3.01171022,0.02040886,-0.00486256,0.28983469,-0.06396961,0.03448440,-0.02311752,0.21722835,-0.20680434
0.86743372,2.30052457,-4.97934982,0.46293865,-0.44059600,1.02832046,-1.58231920,0.40463971,-0.26248829,0.55683859,-3.05461485,0.02050393,-0.00503735,0.29364539,-0.06368097,0.03607032,-0.02349994,0.21735798,-0.20568317
0.87343672,2.33422597,-5.03141579,0.45332164,-0.44209532,1.05077483,-1.59825943,0.40748792,-0.26146468,0.55986787,-3.09077443,0.02080954,-0.00523658,0.29849760,-0.06340495,0.03790873,-0.02396955,0.21858314,-0.20439482
0.87943972,2.37596535,-5.07394889,0.44494941,-0.44314477,1.07601292,-1.61163963,0.41045400,-0.26013243,0.56541350,-3.12016992,0.02131560,-0.00546447,0.30434847,-0.06314696,0.03997629,-0.02453753,0.22088135,-0.20298336
0.88544272,2.42505543,-5.10735846,0.43795666,-0.44385175,1.10365097,-1.62258231,0.41358349,-0.25855192,0.57331745,-3.14301705,0.02200858,-0.00572602,0.31113432,-0.06291552,0.04224338,-0.02521664,0.22420232,-0.20150040
0.89144572,2.48060664,-5.13242598,0.43242747,-0.44433775,1.13321995,-1.63132806,0.41689970,-0.25679994,0.58337165,-3.15976896,0.02287191,-0.00602693,0.31876963,-0.06272243,0.04467457,-0.02602117,0.22846832,-0.20000443
0.89744872,2.54153524,-5.15029629,0.42839228,-0.44473596,1.16417122,-1.63823308,0.42040044,-0.25496857,0.59531975,-3.17111092,0.02388636,-0.00637339,0.32714657,-0.06258268,0.04722930,-0.02696676,0.23357535,-0.19855983
0.90345173,2.60657888,-5.16245500,0.42582685,-0.44518865,1.19588572,-1.64376207,0.42405610,-0.25316354,0.60886043,-3.17794645,0.02503048,-0.00677185,0.33613541,-0.06251440,0.04986269,-0.02807013,0.23939522,-0.19723569
0.90945473,2.67431959,-5.17069142,0.42465321,-0.44584414,1.22768681,-1.64847627,0.42780897,-0.25150195,0.62365220,-3.18137480,0.02628117,-0.00722873,0.34558575,-0.06253844,0.05252653,-0.02934874,0.24577836,-0.19610409
0.91545773,2.74321383,-5.17704758,0.42474269,-0.44685357,1.25885637,-1.65301674,0.43157409,-0.25010944,0.63931969,-3.18265979,0.02761419,-0.00775017,0.35532859,-0.06267794,0.05517039,-0.03082023,0.25255740,-0.19523829
0.92146073,2.81162897,-5.18375402,0.42592072,-0.44836726,1.28865376,-1.65808314,0.43524147,-0.24911683,0.65546128,-3.18319080,0.02900473,-0.00834169,0.36517932,-0.06295764,0.05774280,-0.03250179,0.25955152,-0.19471045
0.92746373,2.87788496,-5.19315436,0.42797348,-0.45053102,1.31633708,-1.66440866,0.43867976,-0.24865642,0.67165795,-3.18443690,0.03042804,-0.00900783,0.37494140,-0.06340304,0.06019254,-0.03440944,0.26657126,-0.19458925
0.93346673,2.94029989,-5.20762089,0.43065578,-0.45348212,1.34118582,-1.67273185,0.44174097,-0.24885794,0.68748296,-3.18789558,0.03185986,-0.00975187,0.38441075,-0.06403944,0.06246996,-0.03655714,0.27342376,-0.19493731
0.93946973,2.99723773,-5.22946447,0.43370024,-0.45734536,1.36252421,-1.68376649,0.44426625,-0.24984443,0.70251220,-3.19503801,0.03327705,-0.01057552,0.39338053,-0.06489090,0.06452822,-0.03895593,0.27991830,-0.19580866
0.94547274,3.04715639,-5.26084236,0.43682709,-0.46222910,1.37974421,-1.69817078,0.44609229,-0.25172803,0.71633464,-3.20725283,0.03465792,-0.01147858,0.40164632,-0.06597908,0.06632461,-0.04161292,0.28587183,-0.19724619
0.95147574,3.08865418,-5.30366776,0.43975435,-0.46822157,1.39232718,-1.71651719,0.44705803,-0.25460601,0.72856265,-3.22579094,0.03598271,-0.01245878,0.40901127,-0.06732218,0.06782159,-0.04453047,0.29111442,-0.19927947
0.95747874,3.12051273,-5.35952528,0.44220801,-0.47538749,1.39986327,-1.73926435,0.44701140,-0.25855709,0.73884173,-3.25171360,0.03723381,-0.01351152,0.41529115,-0.06893385,0.06898789,-0.04770524,0.29549427,-0.20192286
0.96348174,3.14173463,-5.42959633,0.44393176,-0.48376524,1.40206780,-1.76673245,0.44581565,-0.26363822,0.74685933,-3.28584615,0.03839602,-0.01462985,0.42031910,-0.07082226,0.06979924,-0.05112756,0.29888232,-0.20517413
0.96948474,3.15157426,-5.51459783,0.44469589,-0.49336472,1.39879361,-1.79908339,0.44335509,-0.26988196,0.75235233,-3.32873958,0.03945669,-0.01580435,0.42394978,-0.07298937,0.07023908,-0.05478082,0.30117606,-0.20901368
0.97548774,3.14956053,-5.61473765,0.44430513,-0.50416597,1.39003905,-1.83630665,0.43953990,-0.27729457,0.75511306,-3.38064178,0.04040574,-0.01702329,0.42606291,-0.07543036,0.07029888,-0.05864115,0.30230256,-0.21340442
0.98149075,3.13551066,-5.72968877,0.44260508,-0.51611873,1.37595116,-1.87821184,0.43430979,-0.28585486,0.75499358,-3.44147977,0.04123568,-0.01827270,0.42656601,-0.07813336,0.06997837,-0.06267737,0.30222049,-0.21829237
0.98749375,3.10953459,-5.85858396,0.43948711,-0.52914293,1.35682371,-1.92442825,0.42763645,-0.29551390,0.75190812,-3.51085406,0.04194148,-0.01953669,0.42539627,-0.08107945,0.06928537,-0.06685119,0.30092117,-0.22360793
0.99349675,3.07202996,-6.00003114,0.43489150,-0.54313015,1.33309041,-1.97441166,0.41952467,-0.30619555,0.74583368,-3.58804521,0.04252048,-0.02079777,0.42252161,-0.08424297,0.06823559,-0.07111773,0.29842854,-0.22926792
0.99949975,3.02366807,-6.15214917,0.42880882,-0.55794604,1.30531327,-2.02745807,0.41001211,-0.31779777,0.73680882,-3.67203270,0.04297216,-0.02203727,0.41794079,-0.08759209,0.06685196,-0.07542635,0.29479807,-0.23517804
1.00550275,2.96537148,-6.31262234,0.42127963,-0.57343358,1.27416687,-2.08272385,0.39916798,-0.33019476,0.72493081,-3.76152498,0.04329800,-0.02323585,0.41168281,-0.09108962,0.06516404,-0.07972174,0.29011473,-0.24123596
1.01150575,2.89828448,-6.47877124,0.41239242,-0.58941704,1.24041889,-2.13925138,0.38709046,-0.34323975,0.71035127,-3.85499962,0.04350119,-0.02437403,0.40380554,-0.09469408,0.06320701,-0.08394523,0.28449002,-0.24733465
1.01750875,2.82373757,-6.64763681,0.40228009,-0.60570649,1.20490789,-2.19599902,0.37390340,-0.35676826,0.69327057,-3.95075167,0.04358649,-0.02543279,0.39439367,-0.09836094,0.06102074,-0.08803642,0.27805824,-0.25336582
1.02351176,2.74320757,-6.81607369,0.39111504,-0.62210267,1.16851902,-2.25187403,0.35975215,-0.37060195,0.67393124,-4.04694807,0.04355995,-0.02639415,0.38355624,-0.10204387,0.05864865,-0.09193479,0.27097223,-0.25922343
1.02951476,2.65827474,-6.98084886,0.37910321,-0.63840200,1.13215874,-2.30576696,0.34479908,-0.38455259,0.65261067,-4.14168577,0.04342873,-0.02724175,0.37142371,-0.10569613,0.05613655,-0.09558149,0.26339851,-0.26480691
1.03551776,2.57057866,-7.13874115,0.36647720,-0.65440149,1.09672926,-2.35658606,0.32921877,-0.39842633,0.62961334,-4.23305103,0.04320092,-0.02796137,0.35814472,-0.10927189,0.05353151,-0.09892107,0.25551230,-0.27002409
1.04152076,2.48177423,-7.28663755,0.35348885,-0.66990341,1.06310368,-2.40329013,0.31319316,-0.41202785,0.60526291,-4.31917745,0.04288535,-0.02854141,0.34388266,-0.11272743,0.05088069,-0.10190316,0.24749237,-0.27479351
1.04752376,2.39348907,-7.42162234,0.34040141,-0.68471947,1.03210262,-2.44491860,0.29690696,-0.42516444,0.57989426,-4.39830038,0.04249143,-0.02897331,0.32881225,-0.11602218,0.04823024,-0.10448393,0.23951602,-0.27904624
1.05352676,2.30728373,-7.54105581,0.32748180,-0.69867448,1.00447287,-2.48061765,0.28054325,-0.43764990,0.55384595,-4.46880578,0.04202897,-0.02925179,0.31311592,-0.11911958,0.04562434,-0.10662737,0.23175427,-0.28272692
1.05952976,2.22461540,-7.64263983,0.31499282,-0.71160929,0.98086888,-2.50966146,0.26427968,-0.44930795,0.52745293,-4.52927162,0.04150807,-0.02937510,0.29698040,-0.12198769,0.04310425,-0.10830629,0.22436745,-0.28579421
1.06553277,2.14680627,-7.72446843,0.30318600,-0.72338300,0.96183718,-2.53146809,0.24828505,-0.45997546,0.50103991,-4.57850083,0.04093892,-0.02934501,0.28059336,-0.12459955,0.04070754,-0.10950294,0.21750131,-0.28822042
1.07153577,2.07501672,-7.78506227,0.29229479,-0.73387443,0.94780437,-2.54560963,0.23271659,-0.46950500,0.47491547,-4.61554481,0.04033165,-0.02916685,0.26414024,-0.12693326,0.03846738,-0.11020933,0.21128369,-0.28999069
1.07753877,2.01022418,-7.82338701,0.28252868,-0.74298299,0.93906865,-2.55181668,0.21771784,-0.47776714,0.44936679,-4.63971739,0.03969619,-0.02884929,0.24780131,-0.12897190,0.03641206,-0.11042719,0.20582189,-0.29110152
1.08354177,1.95320759,-7.83885591,0.27406813,-0.75062882,0.93579503,-2.54997736,0.20341714,-0.48465209,0.42465540,-4.65059925,0.03904205,-0.02840406,0.23174898,-0.13070311,0.03456458,-0.11016755,0.20120073,-0.29155903
1.08954477,1.90453781,-7.83131813,0.26706049,-0.75675249,0.93801423,-2.54013155,0.18992671,-0.49007107,0.40101368,-4.64803351,0.03837817,-0.02784564,0.21614546,-0.13211868,0.03294233,-0.10945000,0.19748135,-0.29137694
1.09554777,1.86457390,-7.80103462,0.26161698,-0.76131430,0.94562513,-2.52246087,0.17734230,-0.49395707,0.37864234,-4.63211347,0.03771275,-0.02719081,0.20114076,-0.13321390,0.03155703,-0.10830178,0.19470072,-0.29057450
1.10155078,1.83346525,-7.74864376,0.25781085,-0.76429336,0.95840075,-2.49727548,0.16574340,-0.49626536,0.35770887,-4.60316361,0.03705306,-0.02645814,0.18687113,-0.13398696,0.03041470,-0.10675653,0.19287200,-0.28917450
1.10755378,1.81115948,-7.67511937,0.25567671,-0.76568646,0.97599739,-2.46499834,0.15519388,-0.49697360,0.33834690,-4.56171538,0.03640527,-0.02566748,0.17345792,-0.13443825,0.02951579,-0.10485295,0.19198542,-0.28720153
1.11355678,1.79741573,-7.58172373,0.25521097,-0.76550697,0.99796691,-2.42614822,0.14574305,-0.49608163,0.32065654,-4.50847925,0.03577437,-0.02483944,0.16100693,-0.13456989,0.02885547,-0.10263340,0.19201000,-0.28468054
1.11955978,1.79182329,-7.46995809,0.25637356,-0.76378382,1.02377168,-2.38132199,0.13742715,-0.49361103,0.30470558,-4.44431459,0.03516405,-0.02399484,0.14960826,-0.13438520,0.02842399,-0.10014248,0.19289579,-0.28163591
1.12556278,1.79382494,-7.34151300,0.25909076,-0.76056062,1.05280210,-2.33117725,0.13027107,-0.48960442,0.29053172,-4.37019865,0.03457664,-0.02315419,0.13933666,-0.13388845,0.02820721,-0.09742567,0.19457673,-0.27809090
1.13156578,1.80274468,-7.19822060,0.26325913,-0.75589488,1.08439615,-2.27641591,0.12429037,-0.48412454,0.27814540,-4.28719613,0.03401316,-0.02233725,0.13025239,-0.13308472,0.02818719,-0.09452806,0.19697396,-0.27406769
1.13756878,1.81781914,-7.04201030,0.26875048,-0.74985753,1.11786074,-2.21776914,0.11949346,-0.47725315,0.26753359,-4.19643030,0.03347333,-0.02156257,0.12240249,-0.13197996,0.02834289,-0.09149333,0.19999963,-0.26958780
1.14357179,1.83823179,-6.87486919,0.27541771,-0.74253257,1.15249419,-2.15598422,0.11588387,-0.46908975,0.25866396,-4.09905660,0.03295574,-0.02084719,0.11582244,-0.13058120,0.02865098,-0.08836286,0.20356088,-0.26467298
1.14957479,1.86314919,-6.69880785,0.28310145,-0.73401686,1.18760948,-2.09181338,0.11346260,-0.45975006,0.25148968,-3.99623924,0.03245801,-0.02020625,0.11053818,-0.12889698,0.02908670,-0.08517508,0.20756421,-0.25934635
1.15557779,1.89175803,-6.51583186,0.29163717,-0.72441995,1.22255750,-2.02600461,0.11223032,-0.44936443,0.24595435,-3.88913129,0.03197701,-0.01965285,0.10656827,-0.12693778,0.02962471,-0.08196510,0.21191981,-0.25363382
1.16158079,1.92330170,-6.32791892,0.30086273,-0.71386405,1.25674967,-1.95929456,0.11218947,-0.43807592,0.24199707,-3.77885835,0.03150920,-0.01919783,0.10392610,-0.12471662,0.03023999,-0.07876453,0.21654587,-0.24756550
1.16758379,1.95711505,-6.13700111,0.31062593,-0.70248383,1.28967909,-1.89240294,0.11334608,-0.42603830,0.23955733,-3.66650571,0.03105087,-0.01884970,0.10262214,-0.12224964,0.03090877,-0.07560152,0.22137269,-0.24117711
1.17358679,1.99265592,-5.94495171,0.32079181,-0.69042609,1.32093958,-1.82602851,0.11571113,-0.41341385,0.23857948,-3.55310885,0.03059849,-0.01861459,0.10266586,-0.11955665,0.03160929,-0.07250098,0.22634639,-0.23451122
1.17958979,2.02953187,-5.75357557,0.33124947,-0.67784927,1.35024161,-1.76084587,0.11930151,-0.40037093,0.23901664,-3.43964685,0.03014907,-0.01849627,0.10406739,-0.11666156,0.03232262,-0.06948495,0.23143208,-0.22761813
1.18559280,2.06752076,-5.56460214,0.34191797,-0.66492256,1.37742439,-1.69750300,0.12414039,-0.38708146,0.24083367,-3.32703834,0.02970039,-0.01849623,0.10683865,-0.11359272,0.03303318,-0.06657307,0.23661635,-0.22055644
1.19159580,2.10658400,-5.37968006,0.35275111,-0.65182470,1.40246359,-1.63661875,0.13025686,-0.37371824,0.24400921,-3.21613939,0.02925129,-0.01861379,0.11099395,-0.11038305,0.03372933,-0.06378310,0.24190886,-0.21339316
1.19759880,2.14687124,-5.20037241,0.36374063,-0.63874232,1.42547382,-1.57878029,0.13768492,-0.36045214,0.24853646,-3.10774287,0.02880189,-0.01884624,0.11654983,-0.10706995,0.03440358,-0.06113144,0.24734288,-0.20620328
1.20360180,2.18871596,-5.02815166,0.37491776,-0.62586778,1.44670574,-1.52453980,0.14646166,-0.34744930,0.25442270,-3.00257881,0.02835367,-0.01918905,0.12352427,-0.10369501,0.03505275,-0.05863367,0.25297486,-0.19906894
1.20960480,2.23262151,-4.86439355,0.38635284,-0.61339649,1.46653739,-1.47441037,0.15662482,-0.33486819,0.26168752,-2.90131505,0.02790952,-0.01963604,0.13193513,-0.10030344,0.03567789,-0.05630492,0.25888271,-0.19207802
1.21560780,2.27923773,-4.71036939,0.39815288,-0.60152375,1.48546001,-1.42886085,0.16820951,-0.32285686,0.27035966,-2.80455802,0.02747369,-0.02017964,0.14179792,-0.09694333,0.03628397,-0.05416028,0.26516292,-0.18532238
1.22161081,2.32932877,-4.56723631,0.41045704,-0.59044100,1.50405839,-1.38830959,0.18124450,-0.31155012,0.28047274,-2.71285303,0.02705161,-0.02081112,0.15312294,-0.09366465,0.03687940,-0.05221493,0.27192663,-0.17889568
1.22761381,2.38373308,-4.43602539,0.42343014,-0.58033173,1.52298670,-1.35311712,0.19574797,-0.30106701,0.29205997,-2.62668388,0.02664967,-0.02152079,0.16591198,-0.09051813,0.03747539,-0.05048427,0.27929461,-0.17289099
1.23361681,2.44331713,-4.31762772,0.43725441,-0.57136685,1.54294032,-1.32357792,0.21172301,-0.29150839,0.30514800,-2.54647157,0.02627487,-0.02229829,0.18015461,-0.08755398,0.03808518,-0.04898384,0.28739136,-0.16739818
1.23961981,2.50892485,-4.21277870,0.45211964,-0.56369996,1.56462500,-1.29991170,0.22915309,-0.28295486,0.31975035,-2.47257197,0.02593445,-0.02313280,0.19582449,-0.08482056,0.03872309,-0.04772912,0.29633867,-0.16250123
1.24562281,2.58132490,-4.12204123,0.46821227,-0.55746233,1.58872448,-1.28225438,0.24799767,-0.27546500,0.33586073,-2.40527243,0.02563543,-0.02401322,0.21287559,-0.08236302,0.03940362,-0.04673518,0.30624873,-0.15827563
1.25162581,2.66115841,-4.04578839,0.48570376,-0.55275805,1.61586813,-1.27064947,0.26818827,-0.26907402,0.35344656,-2.34478754,0.02538413,-0.02492842,0.23123885,-0.08022199,0.04014043,-0.04601628,0.31721729,-0.15478584
1.25762881,2.74888966,-3.98418676,0.50473890,-0.54965935,1.64659987,-1.26504036,0.28962516,-0.26379289,0.37244313,-2.29125411,0.02518577,-0.02586733,0.25081933,-0.07843234,0.04094545,-0.04558533,0.32931702,-0.15208309
1.26363182,2.84476216,-3.93718143,0.52542449,-0.54820250,1.68134996,-1.26526403,0.31217499,-0.25960794,0.39274876,-2.24472580,0.02504400,-0.02681914,0.27149406,-0.07702217,0.04182803,-0.04545330,0.34259160,-0.15020340
1.26963482,2.94876264,-3.90448379,0.54781909,-0.54838432,1.72041094,-1.27104706,0.33566950,-0.25648111,0.41422129,-2.20516785,0.02496052,-0.02777338,0.29311088,-0.07601187,0.04279421,-0.04562868,0.35705071,-0.14916607
1.27563782,3.06059477,-3.88556355,0.57192435,-0.55015975,1.76391883,-1.28200421,0.35990549,-0.25435071,0.43667625,-2.17245232,0.02493484,-0.02871997,0.31548831,-0.07541352,0.04384619,-0.04611684,0.37266632,-0.14897254
1.28164082,3.17966430,-3.87964602,0.59767849,-0.55344059,1.81184056,-1.29764041,0.38464615,-0.25313283,0.45988675,-2.14635446,0.02496405,-0.02964929,0.33841651,-0.07523055,0.04498198,-0.04691953,0.38937045,-0.14960581
1.28764382,3.30507651,-3.88571586,0.62495220,-0.55809559,1.86396811,-1.31735632,0.40962381,-0.25272344,0.48358547,-2.12655078,0.02504278,-0.03055217,0.36165956,-0.07545760,0.04619527,-0.04803436,0.40705468,-0.15103037
1.29364682,3.43564650,-3.90252808,0.65354751,-0.56395218,1.91991983,-1.34045787,0.43454405,-0.25300098,0.50746848,-2.11261947,0.02516319,-0.03141992,0.38495878,-0.07608078,0.04747551,-0.04945445,0.42557134,-0.15319261
1.29964982,3.56992208,-3.92862707,0.68319968,-0.57079973,1.97914863,-1.36616985,0.45909111,-0.25382967,0.53120105,-2.10404350,0.02531523,-0.03224427,0.40803723,-0.07707813,0.04880822,-0.05116820,0.44473656,-0.15602178
1.30565283,3.70621834,-3.96237374,0.71358216,-0.57839455,2.04095685,-1.39365324,0.48293450,-0.25506320,0.55442522,-2.10021698,0.02548686,-0.03301739,0.43060516,-0.07842043,0.05017545,-0.05315915,0.46433495,-0.15943149
1.31165583,3.84266254,-4.00198081,0.74431461,-0.58646649,2.10451688,-1.42202624,0.50573641,-0.25654894,0.57676867,-2.10045501,0.02566446,-0.03373185,0.45236621,-0.08007218,0.05155647,-0.05540604,0.48412583,-0.16332164
1.31765883,3.97724743,-4.04555556,0.77497361,-0.59472684,2.16889674,-1.45038817,0.52715989,-0.25813246,0.59785489,-2.10400698,0.02583334,-0.03438063,0.47302423,-0.08199285,0.05292855,-0.05788302,0.50385065,-0.16758081
1.32366183,4.10789064,-4.09114904,0.80510579,-0.60287763,2.23308936,-1.47784552,0.54687735,-0.25966223,0.61731386,-2.11007345,0.02597826,-0.03495713,0.49229039,-0.08413829,0.05426780,-0.06056003,0.52324141,-0.17208898
1.32966483,4.23249760,-4.13681030,0.83424273,-0.61062158,2.29604417,-1.50353935,0.56457912,-0.26099433,0.63479308,-2.11782592,0.02608401,-0.03545525,0.50989032,-0.08646221,0.05555007,-0.06340330,0.54202951,-0.17672062
1.33566783,4.34902533,-4.18064367,0.86191708,-0.61767267,2.35669984,-1.52667272,0.57998174,-0.26199711,0.64996831,-2.12642933,0.02613601,-0.03586943,0.52557117,-0.08891774,0.05675187,-0.06637603,0.55995476,-0.18134790
1.34167084,4.45554439,-4.22086704,0.88767916,-0.62376661,2.41401653,-1.54653722,0.59283567,-0.26255551,0.66255363,-2.13506606,0.02612085,-0.03619478,0.53910807,-0.09145902,0.05785117,-0.06943920,0.57677414,-0.18584415
1.34767384,4.55029650,-4.25586852,0.91111335,-0.62867093,2.46700673,-1.56253724,0.60293212,-0.26257492,0.67231040,-2.14296091,0.02602683,-0.03642726,0.55031002,-0.09404262,0.05882814,-0.07255239,0.59226971,-0.19008722
1.35367684,4.63174571,-4.28425915,0.93185342,-0.63219397,2.51476318,-1.57421091,0.61010882,-0.26198441,0.67905467,-2.14940558,0.02584440,-0.03656377,0.55902484,-0.09662891,0.05966578,-0.07567478,0.60625558,-0.19396285
1.35967984,4.69862106,-4.30491907,0.94959616,-0.63419264,2.55648333,-1.58124670,0.61425442,-0.26073926,0.68266285,-2.15378184,0.02556648,-0.03660241,0.56514306,-0.09918316,0.06035035,-0.07876608,0.61858342,-0.19736779
1.36568284,4.74994949,-4.31703484,0.96411262,-0.63457814,2.59148929,-1.58349476,0.61531152,-0.25882253,0.68307532,-2.15558192,0.02518870,-0.03654262,0.56860075,-0.10167649,0.06087172,-0.08178750,0.62914640,-0.20021265
1.37168584,4.78507810,-4.32012606,0.97525646,-0.63331971,2.61924298,-1.58097244,0.61327810,-0.25624570,0.68029796,-2.15442519,0.02470956,-0.03638539,0.56938095,-0.10408635,0.06122346,-0.08470269,0.63788128,-0.20242431
