energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.92646323,3.50977561,0.57905078,2.28981169,0.00226056,0.03516748,0.15889113,1.12918465,0.15109271,0.00000000
-2.92046023,3.53975053,0.58540589,2.30505707,0.00224420,0.03644045,0.15961453,1.14266039,0.15235926,0.00000000
-2.91445723,3.56495230,0.59116808,2.31939844,0.00221764,0.03767771,0.16013422,1.15264328,0.15325839,0.00000000
-2.90845423,3.58504884,0.59632745,2.33270639,0.00218075,0.03886325,0.16042630,1.15893644,0.15380195,0.00000000
-2.90245123,3.59991794,0.60090594,2.34493369,0.00213380,0.03998271,0.16048459,1.16145188,0.15401886,0.00000000
-2.89644822,3.60964266,0.60495616,2.35611354,0.00207742,0.04102360,0.16032025,1.16020814,0.15395385,0.00000000
-2.89044522,3.61450188,0.60855914,2.36635617,0.00201257,0.04197549,0.15996084,1.15532554,0.15366552,0.00000000
-2.88444222,3.61495647,0.61182118,2.37584387,0.00194053,0.04283013,0.15944881,1.14701921,0.15322405,0.00000000
-2.87843922,3.61163165,0.61486997,2.38482481,0.00186282,0.04358162,0.15883955,1.13559023,0.15270849,0.00000000
-2.87243622,3.60529612,0.61784994,2.39360554,0.00178113,0.04422646,0.15819897,1.12141535,0.15220374,0.00000000
-2.86643322,3.59683842,0.62091716,2.40254226,0.00169732,0.04476362,0.15760081,1.10493554,0.15179747,0.00000000
-2.86043022,3.58724095,0.62423380,2.41203078,0.00161331,0.04519456,0.15712369,1.08664376,0.15157679,0.00000000
-2.85442721,3.57755200,0.62796233,2.42249511,0.00153105,0.04552318,0.15684803,1.06707220,0.15162513,0.00000000
-2.84842421,3.56885617,0.63225952,2.43437455,0.00145247,0.04575570,0.15685295,1.04677929,0.15201913,0.00000000
-2.84242121,3.56224362,0.63727047,2.44810942,0.00137941,0.04590053,0.15721323,1.02633677,0.15282579,0.00000000
-2.83641821,3.55877848,0.64312272,2.46412530,0.00131362,0.04596802,0.15799645,1.00631693,0.15409990,0.00000000
-2.83041521,3.55946694,0.64992058,2.48281626,0.00125668,0.04597017,0.15926035,0.98728024,0.15588186,0.00000000
-2.82441221,3.56522576,0.65773989,2.50452713,0.00121001,0.04592029,0.16105060,0.96976352,0.15819587,0.00000000
-2.81840920,3.57685187,0.66662329,2.52953573,0.00117483,0.04583262,0.16339889,0.95426891,0.16104868,0.00000000
-2.81240620,3.59499399,0.67657621,2.55803537,0.00115212,0.04572184,0.16632162,0.94125362,0.16442880,0.00000000
-2.80640320,3.62012736,0.68756380,2.59011883,0.00114267,0.04560266,0.16981896,0.93112072,0.16830622,0.00000000
-2.80040020,3.65253249,0.69950892,2.62576452,0.00114703,0.04548931,0.17387465,0.92421113,0.17263278,0.00000000
-2.79439720,3.69227914,0.71229133,2.66482581,0.00116553,0.04539513,0.17845621,0.92079691,0.17734300,0.00000000
-2.78839420,3.73921650,0.72574838,2.70702455,0.00119824,0.04533210,0.18351578,0.92107598,0.18235558,0.00000000
-2.78239120,3.79297033,0.73967711,2.75194950,0.00124506,0.04531048,0.18899155,0.92516847,0.18757530,0.00000000
-2.77638819,3.85294761,0.75383800,2.79906022,0.00130564,0.04533849,0.19480956,0.93311461,0.19289551,0.00000000
-2.77038519,3.91834901,0.76796023,2.84769681,0.00137944,0.04542208,0.20088602,0.94487440,0.19820099,0.00000000
-2.76438219,3.98818895,0.78174843,2.89709534,0.00146574,0.04556476,0.20712992,0.96032896,0.20337122,0.00000000
-2.75837919,4.06132268,0.79489075,2.94640876,0.00156362,0.04576754,0.21344585,0.97928343,0.20828386,0.00000000
-2.75237619,4.13647939,0.80706798,2.99473233,0.00167201,0.04602895,0.21973695,1.00147145,0.21281836,0.00000000
-2.74637319,4.21229996,0.81796343,3.04113264,0.00178968,0.04634511,0.22590784,1.02656098,0.21685975,0.00000000
-2.74037019,4.28737762,0.82727310,3.08467865,0.00191524,0.04670997,0.23186736,1.05416123,0.22030212,0.00000000
-2.73436718,4.36029967,0.83471583,3.12447337,0.00204721,0.04711544,0.23753110,1.08383058,0.22305203,0.00000000
-2.72836418,4.42968828,0.84004281,3.15968428,0.00218398,0.04755179,0.24282358,1.11508515,0.22503151,0.00000000
-2.72236118,4.49423828,0.84304613,3.18957098,0.00232385,0.04800785,0.24767985,1.14740783,0.22618058,0.00000000
-2.71635818,4.55275037,0.84356590,3.21350841,0.00246504,0.04847141,0.25204675,1.18025753,0.22645921,0.00000000
-2.71035518,4.60415817,0.84149558,3.23100452,0.00260571,0.04892955,0.25588350,1.21307855,0.22584856,0.00000000
-2.70435218,4.64754815,0.83678522,3.24171121,0.00274401,0.04936894,0.25916183,1.24530979,0.22435165,0.00000000
-2.69834917,4.68217188,0.82944251,3.24542838,0.00287807,0.04977620,0.26186555,1.27639386,0.22199314,0.00000000
-2.69234617,4.70745061,0.81953163,3.24210076,0.00300601,0.05013820,0.26398973,1.30578593,0.21881854,0.00000000
-2.68634317,4.72297280,0.80716982,3.23180815,0.00312604,0.05044233,0.26553957,1.33296235,0.21489267,0.00000000
-2.68034017,4.72848542,0.79252213,3.21474987,0.00323640,0.05067680,0.26652895,1.35742914,0.21029757,0.00000000
-2.67433717,4.72388063,0.77579441,3.19122482,0.00333548,0.05083089,0.26697895,1.37873019,0.20512993,0.00000000
-2.66833417,4.70917936,0.75722518,3.16160848,0.00342179,0.05089520,0.26691636,1.39645540,0.19949816,0.00000000
-2.66233117,4.68451357,0.73707667,3.12632875,0.00349402,0.05086185,0.26637229,1.41024864,0.19351920,0.00000000
-2.65632816,4.65010902,0.71562559,3.08584234,0.00355107,0.05072476,0.26538104,1.41981543,0.18731532,0.00000000
-2.65032516,4.60627002,0.69315416,3.04061323,0.00359209,0.05047984,0.26397921,1.42493042,0.18101088,0.00000000
-2.64432216,4.55336747,0.66994173,2.99109467,0.00361652,0.05012515,0.26220516,1.42544432,0.17472927,0.00000000
-2.63831916,4.49183096,0.64625746,2.93771588,0.00362411,0.04966117,0.26009881,1.42129019,0.16859015,0.00000000
-2.63231616,4.42214534,0.62235440,2.88087385,0.00361493,0.04909084,0.25770171,1.41248867,0.16270697,0.00000000
-2.62631316,4.34485157,0.59846489,2.82093077,0.00358942,0.04841978,0.25505734,1.39915204,0.15718489,0.00000000
-2.62031016,4.26055125,0.57479775,2.75821658,0.00354841,0.04765629,0.25221162,1.38148657,0.15211912,0.00000000
-2.61430715,4.16991377,0.55153683,2.69303610,0.00349310,0.04681137,0.24921344,1.35979299,0.14759364,0.00000000
-2.60830415,4.07368472,0.52884106,2.62567972,0.00342505,0.04589870,0.24611512,1.33446468,0.14368032,0.00000000
-2.60230115,3.97269403,0.50684556,2.55643638,0.00334624,0.04493443,0.24297272,1.30598349,0.14043838,0.00000000
-2.59629815,3.86786230,0.48566374,2.48560733,0.00325897,0.04393700,0.23984611,1.27491285,0.13791413,0.00000000
-2.59029515,3.76020377,0.46538989,2.41351936,0.00316592,0.04292684,0.23679868,1.24188840,0.13614102,0.00000000
-2.58429215,3.65082473,0.44610202,2.34053613,0.00307003,0.04192592,0.23389665,1.20760595,0.13513978,0.00000000
-2.57828914,3.54091648,0.42786468,2.26706632,0.00297455,0.04095736,0.23120803,1.17280729,0.13491886,0.00000000
-2.57228614,3.43174241,0.41073141,2.19356788,0.00288293,0.04004481,0.22880115,1.13826384,0.13547488,0.00000000
-2.56628314,3.32461905,0.39474674,2.12054789,0.00279881,0.03921195,0.22674291,1.10475898,0.13679326,0.00000000
-2.56028014,3.22089183,0.37994754,2.04855772,0.00272595,0.03848179,0.22509669,1.07306931,0.13884888,0.00000000
-2.55427714,3.12190618,0.36636364,1.97818385,0.00266820,0.03787615,0.22392028,1.04394558,0.14160694,0.00000000
-2.54827414,3.02897545,0.35401793,1.91003492,0.00262942,0.03741497,0.22326361,1.01809396,0.14502381,0.00000000
-2.54227114,2.94334718,0.34292578,1.84472576,0.00261341,0.03711582,0.22316675,0.99615829,0.14904807,0.00000000
-2.53626813,2.86616930,0.33309415,1.78285945,0.00262389,0.03699336,0.22365809,0.97870392,0.15362166,0.00000000
-2.53026513,2.79845814,0.32452047,1.72500872,0.00266441,0.03705897,0.22475287,0.96620372,0.15868115,0.00000000
-2.52426213,2.74106975,0.31719150,1.67169751,0.00273832,0.03732044,0.22645223,0.95902681,0.16415909,0.00000000
-2.51825913,2.69467603,0.31108238,1.62338416,0.00284865,0.03778178,0.22874276,0.95743024,0.16998547,0.00000000
-2.51225613,2.65974675,0.30615604,1.58044683,0.00299812,0.03844316,0.23159659,0.96155405,0.17608931,0.00000000
-2.50625313,2.63653815,0.30236311,1.54317207,0.00318903,0.03930100,0.23497215,0.97141962,0.18240014,0.00000000
-2.50025013,2.62508857,0.29964247,1.51174694,0.00342322,0.04034813,0.23881538,0.98693137,0.18884949,0.00000000
-2.49424712,2.62522091,0.29792232,1.48625487,0.00370195,0.04157412,0.24306148,1.00788166,0.19537231,0.00000000
-2.48824412,2.63655160,0.29712198,1.46667527,0.00402593,0.04296567,0.24763708,1.03395853,0.20190811,0.00000000
-2.48224112,2.65850518,0.29715415,1.45288654,0.00439515,0.04450707,0.25246259,1.06475587,0.20840198,0.00000000
-2.47623812,2.69033366,0.29792763,1.44467209,0.00480891,0.04618073,0.25745488,1.09978564,0.21480519,0.00000000
-2.47023512,2.73113922,0.29935027,1.44172877,0.00526569,0.04796774,0.26252983,1.13849143,0.22107560,0.00000000
-2.46423212,2.77989936,0.30133206,1.44367708,0.00576315,0.04984839,0.26760493,1.18026296,0.22717757,0.00000000
-2.45822911,2.83549285,0.30378812,1.45007239,0.00629808,0.05180272,0.27260161,1.22445088,0.23308168,0.00000000
-2.45222611,2.89672583,0.30664142,1.46041679,0.00686637,0.05381095,0.27744730,1.27038135,0.23876401,0.00000000
-2.44622311,2.96235671,0.30982514,1.47417082,0.00746306,0.05585387,0.28207713,1.31736987,0.24420526,0.00000000
-2.44022011,3.03111951,0.31328441,1.49076486,0.00808231,0.05791314,0.28643521,1.36473419,0.24938962,0.00000000
-2.43421711,3.10174482,0.31697753,1.50960976,0.00871749,0.05997149,0.29047549,1.41180565,0.25430357,0.00000000
-2.42821411,3.17297848,0.32087648,1.53010677,0.00936126,0.06201282,0.29416221,1.45793911,0.25893471,0.00000000
-2.42221111,3.24359778,0.32496674,1.55165651,0.01000570,0.06402217,0.29746989,1.50252114,0.26327062,0.00000000
-2.41620810,3.31242537,0.32924650,1.57366736,0.01064245,0.06598563,0.30038306,1.54497664,0.26729801,0.00000000
-2.41020510,3.37834138,0.33372531,1.59556313,0.01126289,0.06789021,0.30289560,1.58477386,0.27100205,0.00000000
-2.40420210,3.44029397,0.33842221,1.61679033,0.01185835,0.06972361,0.30500994,1.62142819,0.27436615,0.00000000
-2.39819910,3.49730885,0.34336358,1.63682520,0.01242032,0.07147395,0.30673601,1.65450478,0.27737196,0.00000000
-2.39219610,3.54849811,0.34858061,1.65518049,0.01294072,0.07312961,0.30809017,1.68362045,0.27999991,0.00000000
-2.38619310,3.59306880,0.35410677,1.67141216,0.01341208,0.07467894,0.30909405,1.70844497,0.28222995,0.00000000
-2.38019010,3.63033120,0.35997520,1.68512593,0.01382783,0.07611021,0.30977346,1.72870221,0.28404271,0.00000000
-2.37418709,3.65970715,0.36621615,1.69598345,0.01418244,0.07741142,0.31015728,1.74417119,0.28542075,0.00000000
-2.36818409,3.68073802,0.37285466,1.70370809,0.01447169,0.07857043,0.31027648,1.75468734,0.28635004,0.00000000
-2.36218109,3.69309239,0.37990844,1.70808998,0.01469271,0.07957495,0.31016318,1.76014398,0.28682138,0.00000000
-2.35617809,3.69657291,0.38738601,1.70899003,0.01484414,0.08041285,0.30984988,1.76049418,0.28683177,0.00000000
-2.35017509,3.69112202,0.39528520,1.70634269,0.01492617,0.08107238,0.30936870,1.75575277,0.28638555,0.00000000
-2.34417209,3.67682615,0.40359200,1.70015729,0.01494048,0.08154258,0.30875078,1.74599857,0.28549527,0.00000000
-2.33816908,3.65391799,0.41227980,1.69051763,0.01489022,0.08181369,0.30802578,1.73137655,0.28418221,0.00000000
-2.33216608,3.62277645,0.42130902,1.67757983,0.01477987,0.08187766,0.30722148,1.71209974,0.28247655,0.00000000
-2.32616308,3.58392426,0.43062717,1.66156851,0.01461503,0.08172858,0.30636345,1.68845074,0.28041712,0.00000000
-2.32016008,3.53802286,0.44016938,1.64277122,0.01440228,0.08136316,0.30547498,1.66078238,0.27805074,0.00000000
-2.31415708,3.48586485,0.44985935,1.62153159,0.01414889,0.08078118,0.30457697,1.62951758,0.27543138,0.00000000
-2.30815408,3.42836400,0.45961084,1.59824125,0.01386256,0.07998578,0.30368818,1.59514789,0.27261889,0.00000000
-2.30215108,3.36654312,0.46932957,1.57333103,0.01355121,0.07898377,0.30282553,1.55823086,0.26967770,0.00000000
-2.29614807,3.30152004,0.47891564,1.54726174,0.01322267,0.07778576,0.30200458,1.51938584,0.26667537,0.00000000
-2.29014507,3.23449211,0.48826636,1.52051489,0.01288447,0.07640624,0.30124028,1.47928828,0.26368112,0.00000000
-2.28414207,3.16671951,0.49727943,1.49358370,0.01254366,0.07486341,0.30054776,1.43866245,0.26076450,0.00000000
-2.27813907,3.09950754,0.50585641,1.46696463,0.01220660,0.07317908,0.29994331,1.39827259,0.25799407,0.00000000
-2.27213607,3.03418826,0.51390629,1.44114957,0.01187888,0.07137825,0.29944534,1.35891247,0.25543634,0.00000000
-2.26613307,2.97210138,0.52134912,1.41661877,0.01156519,0.06948871,0.29907535,1.32139350,0.25315476,0.00000000
-2.26013007,2.91457449,0.52811932,1.39383451,0.01126934,0.06754050,0.29885879,1.28653141,0.25120893,0.00000000
-2.25412706,2.86290256,0.53416871,1.37323520,0.01099422,0.06556528,0.29882565,1.25513174,0.24965383,0.00000000
-2.24812406,2.81832648,0.53946884,1.35522992,0.01074186,0.06359560,0.29901073,1.22797417,0.24853917,0.00000000
-2.24212106,2.78201061,0.54401260,1.34019305,0.01051350,0.06166421,0.29945354,1.20579591,0.24790868,0.00000000
-2.23611806,2.75501926,0.54781477,1.32845869,0.01030967,0.05980320,0.30019762,1.18927457,0.24779932,0.00000000
-2.23011506,2.73829207,0.55091161,1.32031476,0.01013030,0.05804326,0.30128937,1.17901053,0.24824046,0.00000000
-2.22411206,2.73261864,0.55335922,1.31599669,0.00997482,0.05641284,0.30277630,1.17550948,0.24925288,0.00000000
-2.21810905,2.73861279,0.55523071,1.31568049,0.00984229,0.05493745,0.30470473,1.17916539,0.25084764,0.00000000
-2.21210605,2.75668709,0.55661239,1.31947550,0.00973149,0.05363887,0.30711701,1.19024459,0.25302490,0.00000000
-2.20610305,2.78702873,0.55759898,1.32741700,0.00964098,0.05253459,0.31004841,1.20887140,0.25577273,0.00000000
-2.20010005,2.82957775,0.55828806,1.33945902,0.00956924,0.05163720,0.31352378,1.23501613,0.25906593,0.00000000
-2.19409705,2.88400898,0.55877417,1.35546783,0.00951472,0.05095404,0.31755422,1.26848601,0.26286509,0.00000000
-2.18809405,2.94971924,0.55914276,1.37521681,0.00947585,0.05048688,0.32213391,1.30891982,0.26711591,0.00000000
-2.18209105,3.02582092,0.55946438,1.39838309,0.00945116,0.05023182,0.32723739,1.35578667,0.27174898,0.00000000
-2.17608804,3.11114355,0.55978946,1.42454677,0.00943927,0.05017933,0.33281748,1.40838967,0.27668008,0.00000000
-2.17008504,3.20424416,0.56014411,1.45319310,0.00943892,0.05031451,0.33880401,1.46587467,0.28181110,0.00000000
-2.16408204,3.30342728,0.56052700,1.48371806,0.00944904,0.05061747,0.34510352,1.52724440,0.28703164,0.00000000
-2.15807904,3.40677485,0.56090780,1.51543759,0.00946873,0.05106400,0.35160016,1.59137784,0.29222132,0.00000000
-2.15207604,3.51218568,0.56122715,1.54760055,0.00949730,0.05162624,0.35815763,1.65705462,0.29725269,0.00000000
-2.14607304,3.61742386,0.56139834,1.57940510,0.00953427,0.05227366,0.36462234,1.72298390,0.30199482,0.00000000
-2.14007004,3.72017470,0.56131043,1.61001823,0.00957941,0.05297402,0.37082763,1.78783677,0.30631721,0.00000000
-2.13406703,3.81810637,0.56083302,1.63859765,0.00963271,0.05369449,0.37659886,1.85028141,0.31009408,0.00000000
-2.12806403,3.90893507,0.55982200,1.66431544,0.00969440,0.05440276,0.38175925,1.90901947,0.31320868,0.00000000
-2.12206103,3.99049111,0.55812640,1.68638220,0.00976491,0.05506813,0.38613617,1.96282257,0.31555748,0.00000000
-2.11605803,4.06078322,0.55559569,1.70407101,0.00984484,0.05566256,0.38956757,2.01056732,0.31705405,0.00000000
-2.11005503,4.11805842,0.55208719,1.71673981,0.00993492,0.05616159,0.39190832,2.05126756,0.31763234,0.00000000
-2.10405203,4.16085470,0.54747341,1.72385138,0.01003594,0.05654513,0.39303603,2.08410252,0.31724924,0.00000000
-2.09804902,4.18804444,0.54164860,1.72498996,0.01014868,0.05679804,0.39285620,2.10843966,0.31588632,0.00000000
-2.09204602,4.19886653,0.53453451,1.71987367,0.01027383,0.05691050,0.39130640,2.12385139,0.31355058,0.00000000
-2.08604302,4.19294606,0.52608489,1.70836235,0.01041188,0.05687819,0.38835922,2.13012496,0.31027422,0.00000000
-2.08004002,4.17030076,0.51628859,1.69046039,0.01056307,0.05670219,0.38402395,2.12726528,0.30611344,0.00000000
-2.07403702,4.13133410,0.50517117,1.66631451,0.01072727,0.05638869,0.37834683,2.11549060,0.30114639,0.00000000
-2.06803402,4.07681581,0.49279497,1.63620683,0.01090392,0.05594847,0.37140997,2.09522143,0.29547024,0.00000000
-2.06203102,4.00785068,0.47925768,1.60054340,0.01109202,0.05539619,0.36332885,2.06706329,0.28919777,0.00000000
-2.05602801,3.92583749,0.46468958,1.55983916,0.01129004,0.05474961,0.35424867,2.03178410,0.28245344,0.00000000
-2.05002501,3.83241994,0.44924953,1.51469978,0.01149597,0.05402865,0.34433968,1.99028740,0.27536917,0.00000000
-2.04402201,3.72943180,0.43312008,1.46580149,0.01170731,0.05325435,0.33379161,1.94358228,0.26808022,0.00000000
-2.03801901,3.61883877,0.41650184,1.41386974,0.01192118,0.05244797,0.32280756,1.89275153,0.26072104,0.00000000
-2.03201601,3.50267918,0.39960737,1.35965766,0.01213434,0.05162999,0.31159761,1.83891904,0.25342149,0.00000000
-2.02601301,3.38300589,0.38265491,1.30392507,0.01234334,0.05081921,0.30037224,1.78321754,0.24630347,0.00000000
-2.02001001,3.26183130,0.36586225,1.24741902,0.01254464,0.05003205,0.28933602,1.72675788,0.23947804,0.00000000
-2.01400700,3.14107708,0.34944071,1.19085625,0.01273468,0.04928191,0.27868161,1.67060057,0.23304308,0.00000000
-2.00800400,3.02253006,0.33358973,1.13490829,0.01291010,0.04857867,0.26858439,1.61573031,0.22708158,0.00000000
-2.00200100,2.90780508,0.31849197,1.08018938,0.01306777,0.04792848,0.25919780,1.56303413,0.22166048,0.00000000
-1.99599800,2.79831557,0.30430916,1.02724744,0.01320497,0.04733356,0.25064949,1.51328338,0.21683003,0.00000000
-1.98999500,2.69525202,0.29117872,0.97655812,0.01331941,0.04679234,0.24303852,1.46711993,0.21262368,0.00000000
-1.98399200,2.59956830,0.27921123,0.92852182,0.01340931,0.04629964,0.23643343,1.42504654,0.20905838,0.00000000
-1.97798899,2.51197569,0.26848873,0.88346344,0.01347344,0.04584701,0.23087138,1.38742145,0.20613523,0.00000000
-1.97198599,2.43294416,0.25906384,0.84163466,0.01351109,0.04542326,0.22635826,1.35445707,0.20384047,0.00000000
-1.96598299,2.36271013,0.25095975,0.80321820,0.01352206,0.04501500,0.22286970,1.32622257,0.20214667,0.00000000
-1.95997999,2.30129031,0.24417098,0.76833390,0.01350659,0.04460730,0.22035301,1.30265013,0.20101418,0.00000000
-1.95397699,2.24850067,0.23866480,0.73704601,0.01346528,0.04418438,0.21872987,1.28354468,0.20039272,0.00000000
-1.94797399,2.20397975,0.23438345,0.70937136,0.01339904,0.04373027,0.21789973,1.26859658,0.20022310,0.00000000
-1.94197099,2.16721562,0.23124687,0.68528798,0.01330899,0.04322955,0.21774375,1.25739719,0.20043913,0.00000000
-1.93596798,2.13757539,0.22915598,0.66474380,0.01319634,0.04266794,0.21812915,1.24945667,0.20096951,0.00000000
-1.92996498,2.11433662,0.22799639,0.64766508,0.01306242,0.04203291,0.21891396,1.24422362,0.20173998,0.00000000
-1.92396198,2.09671955,0.22764246,0.63396421,0.01290855,0.04131417,0.21995184,1.24110616,0.20267535,0.00000000
-1.91795898,2.08391925,0.22796146,0.62354663,0.01273606,0.04050408,0.22109690,1.23949372,0.20370171,0.00000000
-1.91195598,2.07513682,0.22881795,0.61631667,0.01254631,0.03959793,0.22220847,1.23877903,0.20474853,0.00000000
-1.90595298,2.06960870,0.23007795,0.61218209,0.01234073,0.03859414,0.22315549,1.23837963,0.20575071,0.00000000
-1.89994997,2.06663313,0.23161302,0.61105725,0.01212088,0.03749433,0.22382054,1.23775826,0.20665055,0.00000000
-1.89394697,2.06559312,0.23330387,0.61286481,0.01188853,0.03630322,0.22410332,1.23644141,0.20739949,0.00000000
-1.88794397,2.06597509,0.23504361,0.61753606,0.01164583,0.03502854,0.22392347,1.23403550,0.20795955,0.00000000
-1.88194097,2.06738280,0.23674035,0.62500988,0.01139537,0.03368072,0.22322266,1.23024005,0.20830456,0.00000000
-1.87593797,2.06954611,0.23831913,0.63523068,0.01114036,0.03227256,0.22196591,1.22485746,0.20842091,0.00000000
-1.86993497,2.07232455,0.23972319,0.64814529,0.01088471,0.03081885,0.22014208,1.21779900,0.20830795,0.00000000
-1.86393197,2.07570572,0.24091442,0.66369945,0.01063315,0.02933587,0.21776354,1.20908693,0.20797788,0.00000000
-1.85792896,2.07979892,0.24187309,0.68183391,0.01039130,0.02784094,0.21486511,1.19885261,0.20745534,0.00000000
-1.85192596,2.08482457,0.24259700,0.70248080,0.01016572,0.02635193,0.21150217,1.18733082,0.20677645,0.00000000
-1.84592296,2.09110012,0.24309990,0.72556046,0.00996392,0.02488674,0.20774832,1.17485055,0.20598752,0.00000000
-1.83991996,2.09902335,0.24340956,0.75097924,0.00979428,0.02346295,0.20369237,1.16182282,0.20514352,0.00000000
-1.83391696,2.10905399,0.24356546,0.77862838,0.00966596,0.02209733,0.19943507,1.14872580,0.20430623,0.00000000
-1.82791396,2.12169467,0.24361627,0.80838438,0.00958880,0.02080559,0.19508551,1.13608829,0.20354224,0.00000000
-1.82191096,2.13747204,0.24361730,0.84011088,0.00957304,0.01960209,0.19075749,1.12447183,0.20292097,0.00000000
-1.81590795,2.15691891,0.24362808,0.87366197,0.00962915,0.01849967,0.18656592,1.11445237,0.20251262,0.00000000
-1.80990495,2.18055796,0.24371003,0.90888687,0.00976750,0.01750957,0.18262336,1.10660217,0.20238624,0.00000000
-1.80390195,2.20888746,0.24392455,0.94563572,0.00999803,0.01664137,0.17903681,1.10147235,0.20260797,0.00000000
-1.79789895,2.24236920,0.24433134,0.98376590,0.01032996,0.01590308,0.17590495,1.09957680,0.20323941,0.00000000
-1.79189595,2.28141847,0.24498711,1.02314857,0.01077140,0.01530121,0.17331566,1.10137774,0.20433626,0.00000000
-1.78589295,2.32639601,0.24594470,1.06367465,0.01132901,0.01484095,0.17134412,1.10727326,0.20594711,0.00000000
-1.77988994,2.37760145,0.24725233,1.10525988,0.01200767,0.01452629,0.17005133,1.11758707,0.20811248,0.00000000
-1.77388694,2.43526770,0.24895323,1.14784817,0.01281018,0.01436027,0.16948303,1.13256047,0.21086400,0.00000000
-1.76788394,2.49955592,0.25108535,1.19141280,0.01373702,0.01434513,0.16966918,1.15234671,0.21422369,0.00000000
-1.76188094,2.57055053,0.25368107,1.23595520,0.01478616,0.01448246,0.17062375,1.17700751,0.21820346,0.00000000
-1.75587794,2.64825391,0.25676693,1.28150091,0.01595293,0.01477336,0.17234493,1.20651181,0.22280453,0.00000000
-1.74987494,2.73258069,0.26036324,1.32809284,0.01723003,0.01521849,0.17481566,1.24073663,0.22801706,0.00000000
-1.74387194,2.82335158,0.26448351,1.37578192,0.01860753,0.01581815,0.17800441,1.27946983,0.23381977,0.00000000
-1.73786893,2.92028706,0.26913377,1.42461565,0.02007307,0.01657218,0.18186629,1.32241488,0.24017958,0.00000000
-1.73186593,3.02300141,0.27431162,1.47462489,0.02161208,0.01747995,0.18634430,1.36919727,0.24705151,0.00000000
-1.72586293,3.13099766,0.28000530,1.52581003,0.02320814,0.01854020,0.19137084,1.41937283,0.25437853,0.00000000
-1.71985993,3.24366429,0.28619257,1.57812703,0.02484337,0.01975081,0.19686942,1.47243749,0.26209178,0.00000000
-1.71385693,3.36027453,0.29283980,1.63147453,0.02649891,0.02110866,0.20275650,1.52783869,0.27011093,0.00000000
-1.70785393,3.47998900,0.29990107,1.68568291,0.02815542,0.02260931,0.20894354,1.58498814,0.27834492,0.00000000
-1.70185093,3.60186252,0.30731765,1.74050612,0.02979368,0.02424677,0.21533916,1.64327571,0.28669300,0.00000000
-1.69584792,3.72485549,0.31501780,1.79561720,0.03139507,0.02601329,0.22185147,1.70208434,0.29504623,0.00000000
-1.68984492,3.84785012,0.32291709,1.85060787,0.03294211,0.02789909,0.22839049,1.76080544,0.30328930,0.00000000
-1.68384192,3.96967168,0.33091928,1.90499277,0.03441898,0.02989224,0.23487059,1.81885462,0.31130279,0.00000000
-1.67783892,4.08911407,0.33891769,1.95821826,0.03581188,0.03197852,0.24121297,1.87568706,0.31896577,0.00000000
-1.67183592,4.20496934,0.34679730,2.00967566,0.03710936,0.03414142,0.24734804,1.93081219,0.32615863,0.00000000
-1.66583292,4.31605999,0.35443731,2.05871858,0.03830260,0.03636221,0.25321768,1.98380696,0.33276618,0.00000000
-1.65982991,4.42127273,0.36171421,2.10468345,0.03938546,0.03862008,0.25877725,2.03432736,0.33868070,0.00000000
-1.65382691,4.51959236,0.36850522,2.14691241,0.04035459,0.04089244,0.26399720,2.08211743,0.34380511,0.00000000
-1.64782391,4.61013403,0.37469195,2.18477756,0.04120924,0.04315526,0.26886440,2.12701547,0.34805577,0.00000000
-1.64182091,4.69217232,0.38016414,2.21770511,0.04195114,0.04538356,0.27338277,2.16895700,0.35136511,0.00000000
-1.63581791,4.76516551,0.38482326,2.24519849,0.04258423,0.04755195,0.27757348,2.20797413,0.35368376,0.00000000
-1.62981491,4.82877364,0.38858589,2.26685902,0.04311431,0.04963521,0.28147441,2.24419134,0.35498213,0.00000000
-1.62381191,4.88286930,0.39138655,2.28240304,0.04354864,0.05160896,0.28513895,2.27781752,0.35525136,0.00000000
-1.61780890,4.92754009,0.39317999,2.29167473,0.04389557,0.05345031,0.28863408,2.30913460,0.35450366,0.00000000
-1.61180590,4.96308265,0.39394275,2.29465368,0.04416410,0.05513846,0.29203786,2.33848296,0.35277178,0.00000000
-1.60580290,4.98998794,0.39367381,2.29145703,0.04436351,0.05665532,0.29543625,2.36624426,0.35010797,0.00000000
-1.59979990,5.00891848,0.39239453,2.28233585,0.04450295,0.05798600,0.29891942,2.39282222,0.34658205,0.00000000
-1.59379690,5.02067825,0.39014757,2.26766603,0.04459118,0.05911923,0.30257770,2.41862207,0.34227911,0.00000000
-1.58779390,5.02617673,0.38699508,2.24793417,0.04463625,0.06004758,0.30649733,2.44402965,0.33729650,0.00000000
-1.58179090,5.02638859,0.38301619,2.22371911,0.04464536,0.06076766,0.31075610,2.46939093,0.33174057,0.00000000
-1.57578789,5.02231112,0.37830378,2.19567031,0.04462472,0.06128005,0.31541917,2.49499294,0.32572312,0.00000000
-1.56978489,5.01492140,0.37296094,2.16448394,0.04457948,0.06158918,0.32053529,2.52104697,0.31935772,0.00000000
-1.56378189,5.00513543,0.36709713,2.13087823,0.04451376,0.06170296,0.32613350,2.54767483,0.31275611,0.00000000
