energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.46673337,2.44067638,0.06710604,0.06467621,0.26146412,0.28148322,0.03903686,1.62662985,0.70727528,0.51116745
-3.46073037,2.57830454,0.07508209,0.06801518,0.27619034,0.30410730,0.04290742,1.69039300,0.74149379,0.53838284
-3.45472736,2.71520417,0.08345507,0.07177047,0.29111883,0.32703649,0.04687330,1.75081991,0.77514947,0.56506868
-3.44872436,2.84968930,0.09215222,0.07591796,0.30607923,0.34999874,0.05088434,1.80700152,0.80780329,0.59088478
-3.44272136,2.97999147,0.10108697,0.08042727,0.32089228,0.37270124,0.05488535,1.85803854,0.83900569,0.61547984
-3.43671836,3.10429584,0.11016000,0.08526189,0.33537334,0.39483610,0.05881731,1.90306301,0.86830605,0.63849887
-3.43071536,3.22078224,0.11926083,0.09037958,0.34933633,0.41608719,0.06261868,1.94126101,0.89526311,0.65959132
-3.42471236,3.32766989,0.12827003,0.09573295,0.36259803,0.43613763,0.06622697,1.97189541,0.91945598,0.67841986
-3.41870935,3.42326442,0.13706191,0.10127037,0.37498261,0.45467800,0.06958040,1.99432793,0.94049543,0.69466936
-3.41270635,3.50600550,0.14550765,0.10693702,0.38632627,0.47141483,0.07261969,2.00803944,0.95803497,0.70805573
-3.40670335,3.57451307,0.15347881,0.11267627,0.39648182,0.48607901,0.07528980,2.01264772,0.97178141,0.71833438
-3.40070035,3.62763057,0.16085101,0.11843113,0.40532302,0.49843397,0.07754163,2.00792165,0.98150418,0.72530779
-3.39469735,3.66446294,0.16750772,0.12414590,0.41274853,0.50828311,0.07933359,1.99379134,0.98704336,0.72883201
-3.38869435,3.68440791,0.17334391,0.12976791,0.41868522,0.51547620,0.08063295,1.97035344,0.98831568,0.72882173
-3.38269135,3.68717898,0.17826950,0.13524910,0.42309079,0.51991455,0.08141691,1.93787151,0.98531845,0.72525362
-3.37668834,3.67281881,0.18221232,0.14054762,0.42595542,0.52155446,0.08167335,1.89677111,0.97813095,0.71816791
-3.37068534,3.64170223,0.18512062,0.14562914,0.42730246,0.52040906,0.08140129,1.84762995,0.96691334,0.70766803
-3.36468234,3.59452847,0.18696475,0.15046783,0.42718791,0.51654817,0.08061082,1.79116319,0.95190291,0.69391821
-3.35867934,3.53230257,0.18773815,0.15504705,0.42569885,0.51009626,0.07932282,1.72820473,0.93340775,0.67713935
-3.35267634,3.45630655,0.18745752,0.15935943,0.42295061,0.50122850,0.07756817,1.65968483,0.91179815,0.65760302
-3.34667334,3.36806128,0.18616201,0.16340658,0.41908294,0.49016514,0.07538672,1.58660525,0.88749575,0.63562398
-3.34067034,3.26928040,0.18391169,0.16719823,0.41425511,0.47716430,0.07282592,1.51001268,0.86096113,0.61155152
-3.33466733,3.16181805,0.18078518,0.17075083,0.40864020,0.46251352,0.06993926,1.43097140,0.83268003,0.58575979
-3.32866433,3.04761251,0.17687667,0.17408581,0.40241886,0.44652044,0.06678450,1.35053635,0.80314882,0.55863762
-3.32266133,2.92862784,0.17229232,0.17722735,0.39577259,0.42950299,0.06342186,1.26972740,0.77285986,0.53057821
-3.31665833,2.80679593,0.16714645,0.18019998,0.38887703,0.41177946,0.05991222,1.18950571,0.74228712,0.50196891
-3.31065533,2.68396136,0.16155739,0.18302611,0.38189546,0.39365887,0.05631534,1.11075310,0.71187286,0.47318170
-3.30465233,2.56183102,0.15564343,0.18572346,0.37497282,0.37543208,0.05268826,1.03425479,0.68201567,0.44456450
-3.29864932,2.44193073,0.14951897,0.18830292,0.36823061,0.35736398,0.04908388,0.96068618,0.65306058,0.41643364
-3.29264632,2.32557032,0.14329102,0.19076663,0.36176287,0.33968705,0.04554979,0.89060389,0.62529143,0.38906784
-3.28664332,2.21381852,0.13705621,0.19310665,0.35563350,0.32259645,0.04212737,0.82444108,0.59892592,0.36270368
-3.28064032,2.10748847,0.13089842,0.19530436,0.34987504,0.30624694,0.03885122,0.76250718,0.57411343,0.33753278
-3.27463732,2.00713407,0.12488719,0.19733048,0.34448911,0.29075158,0.03574884,0.70499155,0.55093580,0.31370072
-3.26863432,1.91305707,0.11907679,0.19914602,0.33944837,0.27618225,0.03284063,0.65197098,0.52941079,0.29130749
-3.26263132,1.82532414,0.11350615,0.20070393,0.33470006,0.26257175,0.03014018,0.60342027,0.50949816,0.27040961
-3.25662831,1.74379287,0.10819939,0.20195155,0.33017086,0.24991754,0.02765473,0.55922548,0.49110806,0.25102347
-3.25062531,1.66814504,0.10316709,0.20283366,0.32577292,0.23818660,0.02538584,0.51919914,0.47411115,0.23312988
-3.24462231,1.59792540,0.09840804,0.20329603,0.32141072,0.22732132,0.02333028,0.48309657,0.45835005,0.21667946
-3.23861931,1.53258398,0.09391137,0.20328927,0.31698838,0.21724596,0.02148090,0.45063288,0.44365162,0.20159857
-3.23261631,1.47151955,0.08965904,0.20277273,0.31241707,0.20787341,0.01982763,0.42149963,0.42983921,0.18779562
-3.22661331,1.41412233,0.08562834,0.20171825,0.30762219,0.19911184,0.01835838,0.39538072,0.41674462,0.17516726
-3.22061031,1.35981379,0.08179441,0.20011357,0.30254971,0.19087099,0.01706004,0.37196687,0.40421886,0.16360441
-3.21460730,1.30808166,0.07813260,0.19796507,0.29717161,0.18306778,0.01591922,0.35096804,0.39214150,0.15299773
-3.20860430,1.25850885,0.07462054,0.19529973,0.29148987,0.17563098,0.01492304,0.33212372,0.38042797,0.14324242
-3.20260130,1.21079484,0.07123987,0.19216617,0.28553890,0.16850480,0.01405964,0.31521047,0.36903460,0.13424214
-3.19659830,1.16476905,0.06797748,0.18863462,0.27938617,0.16165129,0.01331863,0.30004685,0.35796108,0.12591202
-3.19059530,1.12039572,0.06482633,0.18479579,0.27313113,0.15505149,0.01269134,0.28649548,0.34725051,0.11818065
-3.18459230,1.07777055,0.06178579,0.18075861,0.26690217,0.14870530,0.01217096,0.27446254,0.33698669,0.11099116
-3.17858929,1.03710948,0.05886149,0.17664710,0.26085206,0.14263029,0.01175247,0.26389474,0.32728927,0.10430122
-3.17258629,0.99873067,0.05606474,0.17259612,0.25515181,0.13685940,0.01143248,0.25477417,0.31830665,0.09808240
-3.16658329,0.96303083,0.05341170,0.16874663,0.24998335,0.13143788,0.01120898,0.24711138,0.31020730,0.09231865
-3.16058029,0.93045724,0.05092213,0.16524029,0.24553139,0.12641954,0.01108092,0.24093704,0.30316974,0.08700430
-3.15457729,0.90147720,0.04861807,0.16221382,0.24197471,0.12186262,0.01104784,0.23629284,0.29737187,0.08214169
-3.14857429,0.87654643,0.04652235,0.15979343,0.23947749,0.11782550,0.01110936,0.23322192,0.29297998,0.07773852
-3.14257129,0.85607821,0.04465713,0.15808941,0.23818085,0.11436248,0.01126476,0.23175949,0.29013820,0.07380514
-3.13656828,0.84041465,0.04304255,0.15719126,0.23819520,0.11151980,0.01151250,0.23192401,0.28895870,0.07035200
-3.13056528,0.82980159,0.04169543,0.15716356,0.23959371,0.10933220,0.01184982,0.23370935,0.28951325,0.06738727
-3.12456228,0.82436834,0.04062829,0.15804275,0.24240710,0.10782005,0.01227244,0.23707841,0.29182650,0.06491480
-3.11855928,0.82411305,0.03984859,0.15983504,0.24662027,0.10698729,0.01277428,0.24195836,0.29587122,0.06293255
-3.11255628,0.82889443,0.03935825,0.16251542,0.25217062,0.10682020,0.01334730,0.24823780,0.30156596,0.06143144
-3.10655328,0.83843010,0.03915346,0.16602806,0.25894846,0.10728699,0.01398148,0.25576596,0.30877495,0.06039480
-3.10055028,0.85230152,0.03922484,0.17028784,0.26679934,0.10833839,0.01466491,0.26435396,0.31731051,0.05979818
-3.09454727,0.86996521,0.03955777,0.17518310,0.27552827,0.10990891,0.01538387,0.27377808,0.32693772,0.05960980
-3.08854427,0.89076960,0.04013306,0.18057950,0.28490569,0.11191897,0.01612323,0.28378483,0.33738126,0.05979125
-3.08254127,0.91397659,0.04092773,0.18632470,0.29467490,0.11427757,0.01686671,0.29409767,0.34833398,0.06029867
-3.07653827,0.93878685,0.04191596,0.19225386,0.30456066,0.11688547,0.01759737,0.30442501,0.35946697,0.06108414
-3.07053527,0.96436742,0.04307009,0.19819541,0.31427858,0.11963870,0.01829811,0.31446912,0.37044058,0.06209720
-3.06453227,0.98988042,0.04436160,0.20397723,0.32354488,0.12243217,0.01895213,0.32393552,0.38091593,0.06328650
-3.05852926,1.01451142,0.04576210,0.20943257,0.33208607,0.12516325,0.01954353,0.33254246,0.39056634,0.06460140
-3.05252626,1.03749608,0.04724419,0.21440571,0.33964817,0.12773518,0.02005775,0.34002995,0.39908823,0.06599339
-3.04652326,1.05814392,0.04878207,0.21875696,0.34600502,0.13006007,0.02048207,0.34616806,0.40621104,0.06741743
-3.04052026,1.07585816,0.05035211,0.22236695,0.35096531,0.13206141,0.02080596,0.35076396,0.41170554,0.06883292
-3.03451726,1.09015075,0.05193313,0.22513981,0.35437813,0.13367601,0.02102144,0.35366749,0.41539048,0.07020443
-3.02851426,1.10065203,0.05350641,0.22700531,0.35613663,0.13485522,0.02112325,0.35477497,0.41713698,0.07150208
-3.02251126,1.10711493,0.05505562,0.22791983,0.35617995,0.13556554,0.02110895,0.35403119,0.41687085,0.07270159
-3.01650825,1.10941349,0.05656645,0.22786616,0.35449309,0.13578841,0.02097894,0.35142935,0.41457259,0.07378402
-3.01050525,1.10753639,0.05802618,0.22685217,0.35110505,0.13551949,0.02073631,0.34700928,0.41027514,0.07473528
-3.00450225,1.10157579,0.05942307,0.22490856,0.34608527,0.13476730,0.02038663,0.34085380,0.40405977,0.07554535
-2.99849925,1.09171262,0.06074579,0.22208577,0.33953863,0.13355141,0.01993768,0.33308369,0.39605025,0.07620743
-2.99249625,1.07819923,0.06198277,0.21845028,0.33159938,0.13190034,0.01939902,0.32385142,0.38640560,0.07671697
-2.98649325,1.06134045,0.06312172,0.21408054,0.32242434,0.12984920,0.01878162,0.31333407,0.37531210,0.07707070
-2.98049025,1.04147443,0.06414920,0.20906281,0.31218565,0.12743739,0.01809740,0.30172582,0.36297473,0.07726582
-2.97448724,1.01895418,0.06505036,0.20348708,0.30106367,0.12470629,0.01735878,0.28923028,0.34960863,0.07729917
-2.96848424,0.99413086,0.06580892,0.19744326,0.28924010,0.12169724,0.01657824,0.27605327,0.33543099,0.07716678
-2.96248124,0.96733971,0.06640733,0.19101793,0.27689189,0.11844978,0.01576797,0.26239600,0.32065371,0.07686352
-2.95647824,0.93888908,0.06682711,0.18429170,0.26418599,0.11500034,0.01493948,0.24844934,0.30547708,0.07638306
-2.95047524,0.90905301,0.06704946,0.17733723,0.25127524,0.11138130,0.01410333,0.23438899,0.29008477,0.07571804
-2.94447224,0.87806739,0.06705593,0.17021808,0.23829540,0.10762053,0.01326896,0.22037193,0.27464027,0.07486050
-2.93846923,0.84612955,0.06682934,0.16298823,0.22536344,0.10374132,0.01244452,0.20653410,0.25928459,0.07380247
-2.93246623,0.81340087,0.06635459,0.15569226,0.21257693,0.09976271,0.01163684,0.19298926,0.24413552,0.07253672
-2.92646323,0.78001194,0.06561966,0.14836617,0.20001449,0.09570012,0.01085140,0.17982897,0.22928796,0.07105754
-2.92046023,0.74606944,0.06461638,0.14103854,0.18773708,0.09156615,0.01009243,0.16712349,0.21481538,0.06936158
-2.91445723,0.71166416,0.06334122,0.13373207,0.17578998,0.08737160,0.00936297,0.15492357,0.20077205,0.06744862
-2.90845423,0.67687922,0.06179580,0.12646520,0.16420521,0.08312644,0.00866507,0.14326263,0.18719580,0.06532221
-2.90245123,0.64179798,0.05998728,0.11925379,0.15300412,0.07884077,0.00799987,0.13215950,0.17411116,0.06299015
-2.89644822,0.60651086,0.05792848,0.11211260,0.14220014,0.07452562,0.00736787,0.12162113,0.16153250,0.06046477
-2.89044522,0.57112068,0.05563769,0.10505662,0.13180120,0.07019361,0.00676900,0.11164536,0.14946705,0.05776304
-2.88444222,0.53574627,0.05313838,0.09810205,0.12181203,0.06585935,0.00620283,0.10222351,0.13791759,0.05490634
-2.87843922,0.50052399,0.05045852,0.09126695,0.11223600,0.06153961,0.00566870,0.09334262,0.12688480,0.05192015
-2.87243622,0.46560741,0.04762987,0.08457152,0.10307648,0.05725324,0.00516582,0.08498735,0.11636899,0.04883341
-2.86643322,0.43116523,0.04468694,0.07803805,0.09433783,0.05302091,0.00469336,0.07714139,0.10637144,0.04567784
-2.86043022,0.39737760,0.04166606,0.07169059,0.08602592,0.04886459,0.00425055,0.06978858,0.09689514,0.04248712
-2.85442721,0.36443143,0.03860418,0.06555431,0.07814826,0.04480695,0.00383665,0.06291343,0.08794520,0.03929594
-2.84842421,0.33251490,0.03553787,0.05965482,0.07071385,0.04087065,0.00345104,0.05650153,0.07952880,0.03613919
-2.84242121,0.30181185,0.03250226,0.05401727,0.06373282,0.03707763,0.00309318,0.05053942,0.07165496,0.03305102
-2.83641821,0.27249614,0.02953010,0.04866550,0.05721590,0.03344834,0.00276262,0.04501450,0.06433411,0.03006416
-2.83041521,0.24472675,0.02665104,0.04362127,0.05117387,0.03000113,0.00245899,0.03991460,0.05757758,0.02720924
-2.82441221,0.21864352,0.02389093,0.03890353,0.04561709,0.02675165,0.00218197,0.03522761,0.05139717,0.02451434
-2.81840920,0.19436407,0.02127144,0.03452794,0.04055501,0.02371248,0.00193126,0.03094105,0.04580473,0.02200464
-2.81240620,0.17198184,0.01880980,0.03050645,0.03599592,0.02089282,0.00170662,0.02704174,0.04081191,0.01970229
-2.80640320,0.15156530,0.01651869,0.02684720,0.03194680,0.01829835,0.00150778,0.02351549,0.03643002,0.01762641
-2.80040020,0.13315830,0.01440635,0.02355451,0.02841327,0.01593129,0.00133449,0.02034691,0.03267012,0.01579324
-2.79439720,0.11678148,0.01247685,0.02062911,0.02539978,0.01379053,0.00118653,0.01751943,0.02954307,0.01421636
-2.78839420,0.10243436,0.01073039,0.01806841,0.02290979,0.01187191,0.00106364,0.01501526,0.02705982,0.01290706
-2.78239120,0.09009813,0.00916378,0.01586701,0.02094606,0.01016858,0.00096560,0.01281557,0.02523161,0.01187466
-2.77638819,0.07973871,0.00777090,0.01401712,0.01951089,0.00867140,0.00089223,0.01090073,0.02407015,0.01112689
-2.77038519,0.07130991,0.00654332,0.01250911,0.01860640,0.00736944,0.00084335,0.00925056,0.02358772,0.01067020
-2.76438219,0.06475638,0.00547074,0.01133197,0.01823456,0.00625039,0.00081880,0.00784468,0.02379707,0.01050998
-2.75837919,0.06001626,0.00454161,0.01047377,0.01839721,0.00530105,0.00081846,0.00666276,0.02471107,0.01065075
-2.75237619,0.05702328,0.00374355,0.00992194,0.01909582,0.00450774,0.00084222,0.00568487,0.02634216,0.01109610
-2.74637319,0.05570821,0.00306381,0.00966358,0.02033107,0.00385666,0.00088995,0.00489172,0.02870146,0.01184859
-2.74037019,0.05599961,0.00248965,0.00968550,0.02210218,0.00333421,0.00096150,0.00426493,0.03179758,0.01290952
-2.73436718,0.05782387,0.00200869,0.00997426,0.02440615,0.00292724,0.00105661,0.00378712,0.03563526,0.01427844
-2.72836418,0.06110464,0.00160909,0.01051604,0.02723666,0.00262322,0.00117496,0.00344210,0.04021361,0.01595273
-2.72236118,0.06576160,0.00127978,0.01129645,0.03058306,0.00241041,0.00131601,0.00321490,0.04552440,0.01792690
-2.71635818,0.07170892,0.00101060,0.01230021,0.03442907,0.00227788,0.00147906,0.00309183,0.05155013,0.02019205
-2.71035518,0.07885344,0.00079233,0.01351086,0.03875168,0.00221558,0.00166313,0.00306042,0.05826219,0.02273510
-2.70435218,0.08709276,0.00061677,0.01491042,0.04352002,0.00221431,0.00186693,0.00310943,0.06561921,0.02553828
-2.69834917,0.09631353,0.00047667,0.01647910,0.04869447,0.00226570,0.00208886,0.00322877,0.07356564,0.02857852
-2.69234617,0.10639018,0.00036575,0.01819502,0.05422600,0.00236219,0.00232697,0.00340949,0.08203075,0.03182718
-2.68634317,0.11718409,0.00027864,0.02003413,0.06005582,0.00249695,0.00257892,0.00364374,0.09092817,0.03524980
-2.68034017,0.12854364,0.00021075,0.02197015,0.06611555,0.00266388,0.00284208,0.00392475,0.10015603,0.03880624
-2.67433717,0.14030501,0.00015826,0.02397475,0.07232774,0.00285758,0.00311347,0.00424691,0.10959779,0.04245095
-2.66833417,0.15229410,0.00011799,0.02601781,0.07860691,0.00307334,0.00338988,0.00460585,0.11912382,0.04613365
-2.66233117,0.16432931,0.00008734,0.02806792,0.08486114,0.00330722,0.00366796,0.00499851,0.12859369,0.04980025
-2.65632816,0.17622538,0.00006419,0.03009304,0.09099410,0.00355605,0.00394426,0.00542341,0.13785924,0.05339404
-2.65032516,0.18779816,0.00004684,0.03206127,0.09690752,0.00381755,0.00421544,0.00588078,0.14676821,0.05685719
-2.64432216,0.19886999,0.00003393,0.03394181,0.10250403,0.00409044,0.00447835,0.00637289,0.15516839,0.06013241
-2.63831916,0.20927581,0.00002441,0.03570597,0.10769022,0.00437454,0.00473018,0.00690428,0.16291225,0.06316485
-2.63231616,0.21886944,0.00001744,0.03732827,0.11237992,0.00467093,0.00496867,0.00748209,0.16986154,0.06590399
-2.62631316,0.22752994,0.00001239,0.03878750,0.11649738,0.00498207,0.00519220,0.00811629,0.17589212,0.06830561
-2.62031016,0.23516767,0.00000875,0.04006782,0.11998034,0.00531192,0.00539997,0.00882000,0.18089831,0.07033368
-2.61430715,0.24172974,0.00000616,0.04115968,0.12278286,0.00566605,0.00559209,0.00960962,0.18479698,0.07196209
-2.60830415,0.24720460,0.00000435,0.04206062,0.12487764,0.00605167,0.00576972,0.01050495,0.18753086,0.07317610
-2.60230115,0.25162538,0.00000312,0.04277593,0.12625783,0.00647770,0.00593509,0.01152923,0.18907106,0.07397358
-2.59629815,0.25507192,0.00000231,0.04331898,0.12693815,0.00695466,0.00609154,0.01270898,0.18941865,0.07436573
-2.59029515,0.25767107,0.00000184,0.04371136,0.12695530,0.00749459,0.00624349,0.01407373,0.18860510,0.07437757
-2.58429215,0.25959537,0.00000166,0.04398269,0.12636757,0.00811086,0.00639639,0.01565555,0.18669167,0.07404778
-2.57828914,0.26105993,0.00000173,0.04417018,0.12525373,0.00881785,0.00655654,0.01748845,0.18376763,0.07342822
-2.57228614,0.26231754,0.00000207,0.04431785,0.12371102,0.00963062,0.00673100,0.01960752,0.17994751,0.07258296
-2.56628314,0.26365217,0.00000272,0.04447547,0.12185263,0.01056445,0.00692730,0.02204791,0.17536737,0.07158686
-2.56028014,0.26537096,0.00000377,0.04469728,0.11980438,0.01163434,0.00715322,0.02484368,0.17018028,0.07052377
-2.55427714,0.26779499,0.00000534,0.04504043,0.11770105,0.01285437,0.00741648,0.02802643,0.16455126,0.06948444
-2.54827414,0.27124911,0.00000762,0.04556335,0.11568228,0.01423714,0.00772446,0.03162388,0.15865185,0.06856409
-2.54227114,0.27605112,0.00001087,0.04632384,0.11388825,0.01579305,0.00808384,0.03565832,0.15265454,0.06785982
-2.53626813,0.28250075,0.00001544,0.04737723,0.11245537,0.01752969,0.00850028,0.04014509,0.14672730,0.06746795
-2.53026513,0.29086876,0.00002180,0.04877447,0.11151199,0.01945116,0.00897815,0.04509114,0.14102847,0.06748122
-2.52426213,0.30138660,0.00003057,0.05056027,0.11117443,0.02155756,0.00952019,0.05049363,0.13570216,0.06798615
-2.51825913,0.31423699,0.00004258,0.05277141,0.11154334,0.02384446,0.01012734,0.05633881,0.13087439,0.06906041
-2.51225613,0.32954585,0.00005889,0.05543514,0.11270059,0.02630258,0.01079849,0.06260116,0.12665010,0.07077051
-2.50625313,0.34737585,0.00008085,0.05856792,0.11470688,0.02891757,0.01153042,0.06924284,0.12311108,0.07316968
-2.50025013,0.36772196,0.00011022,0.06217439,0.11759988,0.03167001,0.01231772,0.07621360,0.12031499,0.07629610
-2.49424712,0.39050918,0.00014918,0.06624672,0.12139333,0.03453558,0.01315285,0.08345112,0.11829541,0.08017161
-2.48824412,0.41559271,0.00020046,0.07076427,0.12607683,0.03748544,0.01402626,0.09088189,0.11706285,0.08480080
-2.48224112,0.44276057,0.00026743,0.07569381,0.13161658,0.04048685,0.01492660,0.09842258,0.11660682,0.09017066
-2.47623812,0.47173891,0.00035421,0.08098997,0.13795686,0.04350403,0.01584102,0.10598187,0.11689871,0.09625078
-2.47023512,0.50219963,0.00046578,0.08659632,0.14502234,0.04649910,0.01675552,0.11346284,0.11789538,0.10299416
-2.46423212,0.53377051,0.00060810,0.09244678,0.15272121,0.04943332,0.01765541,0.12076575,0.11954339,0.11033853
-2.45822911,0.56604730,0.00078821,0.09846741,0.16094881,0.05226838,0.01852577,0.12779110,0.12178353,0.11820832
-2.45222611,0.59860768,0.00101433,0.10457867,0.16959197,0.05496780,0.01935194,0.13444300,0.12455570,0.12651717
-2.44622311,0.63102643,0.00129594,0.11069787,0.17853364,0.05749838,0.02012012,0.14063259,0.12780361,0.13517089
-2.44022011,0.66289135,0.00164384,0.11674194,0.18765781,0.05983153,0.02081781,0.14628147,0.13147945,0.14407088
-2.43421711,0.69381942,0.00207017,0.12263024,0.19685447,0.06194466,0.02143436,0.15132494,0.13554801,0.15311776
-2.42821411,0.72347243,0.00258834,0.12828749,0.20602439,0.06382225,0.02196137,0.15571493,0.13999030,0.16221526
-2.42221111,0.75157128,0.00321297,0.13364655,0.21508363,0.06545683,0.02239311,0.15942245,0.14480623,0.17127391
-2.41620810,0.77790861,0.00395969,0.13865099,0.22396732,0.06684959,0.02272679,0.16243954,0.15001652,0.18021477
-2.41020510,0.80235862,0.00484492,0.14325733,0.23263278,0.06801076,0.02296277,0.16478036,0.15566332,0.18897251
-2.40420210,0.82488387,0.00588547,0.14743684,0.24106159,0.06895959,0.02310460,0.16648168,0.16180978,0.19749813
-2.39819910,0.84553829,0.00709817,0.15117674,0.24926047,0.06972396,0.02315907,0.16760241,0.16853826,0.20576076
-2.39219610,0.86446618,0.00849927,0.15448080,0.25726097,0.07033962,0.02313598,0.16822227,0.17594730,0.21374863
-2.38619310,0.88189692,0.01010384,0.15736918,0.26511773,0.07084908,0.02304792,0.16843970,0.18414736,0.22146895
-2.38019010,0.89813535,0.01192508,0.15987753,0.27290541,0.07130012,0.02290990,0.16836885,0.19325546,0.22894678
-2.37418709,0.91354810,0.01397353,0.16205545,0.28071433,0.07174409,0.02273886,0.16813589,0.20338871,0.23622265
-2.36818409,0.92854619,0.01625627,0.16396410,0.28864492,0.07223383,0.02255315,0.16787469,0.21465726,0.24334928
-2.36218109,0.94356455,0.01877611,0.16567330,0.29680122,0.07282159,0.02237192,0.16772209,0.22715659,0.25038723
-2.35617809,0.95903928,0.02153080,0.16725816,0.30528365,0.07355675,0.02221444,0.16781275,0.24095973,0.25739988
-2.35017509,0.97538363,0.02451234,0.16879520,0.31418147,0.07448363,0.02209948,0.16827393,0.25610958,0.26444787
-2.34417209,0.99296381,0.02770636,0.17035850,0.32356522,0.07563931,0.02204462,0.16922042,0.27261187,0.27158333
-2.33816908,1.01207573,0.03109166,0.17201567,0.33347956,0.07705175,0.02206563,0.17074959,0.29042896,0.27884424
-2.33216608,1.03292397,0.03464005,0.17382412,0.34393695,0.07873813,0.02217590,0.17293706,0.30947508,0.28624918
-2.32616308,1.05560412,0.03831624,0.17582773,0.35491253,0.08070355,0.02238594,0.17583294,0.32961304,0.29379292
-2.32016008,1.08008935,0.04207821,0.17805404,0.36634058,0.08294023,0.02270295,0.17945889,0.35065307,0.30144308
-2.31415708,1.10622226,0.04587770,0.18051218,0.37811271,0.08542710,0.02313055,0.18380623,0.37235365,0.30913812
-2.30815408,1.13371248,0.04966106,0.18319170,0.39007822,0.08812999,0.02366857,0.18883505,0.39442470,0.31678682
-2.30215108,1.16214041,0.05337038,0.18606220,0.40204648,0.09100234,0.02431300,0.19447443,0.41653292,0.32426949
-2.29614807,1.19096712,0.05694487,0.18907402,0.41379141,0.09398632,0.02505605,0.20062390,0.43830948,0.33144075
-2.29014507,1.21955012,0.06032243,0.19215979,0.42505803,0.09701459,0.02588635,0.20715598,0.45935947,0.33813390
-2.28414207,1.24716435,0.06344146,0.19523682,0.43557060,0.10001232,0.02678925,0.21391978,0.47927312,0.34416668
-2.27813907,1.27302760,0.06624262,0.19821029,0.44504221,0.10289971,0.02774722,0.22074557,0.49763815,0.34934818
-2.27213607,1.29632912,0.06867077,0.20097699,0.45318536,0.10559456,0.02874038,0.22745011,0.51405290,0.35348654
-2.26613307,1.31626022,0.07067675,0.20342942,0.45972290,0.10801519,0.02974706,0.23384256,0.52813952,0.35639700
-2.26013007,1.33204541,0.07221900,0.20546017,0.46439894,0.11008319,0.03074441,0.23973078,0.53955681,0.35791005
-2.25412706,1.34297256,0.07326504,0.20696624,0.46698925,0.11172618,0.03170910,0.24492771,0.54801207,0.35787913
-2.24812406,1.34842086,0.07379259,0.20785318,0.46731041,0.11288034,0.03261796,0.24925764,0.55327136,0.35618744
-2.24212106,1.34788510,0.07379037,0.20803880,0.46522756,0.11349256,0.03344860,0.25256209,0.55516785,0.35275371
-2.23611806,1.34099547,0.07325851,0.20745636,0.46066024,0.11352231,0.03418010,0.25470503,0.55360776,0.34753647
-2.23011506,1.32753180,0.07220856,0.20605707,0.45358600,0.11294288,0.03479348,0.25557737,0.54857373,0.34053670
-2.22411206,1.30743193,0.07066306,0.20381182,0.44404181,0.11174223,0.03527229,0.25510035,0.54012545,0.33179876
-2.21810905,1.28079401,0.06865482,0.20071212,0.43212317,0.10992321,0.03560294,0.25322792,0.52839766,0.32140953
-2.21210605,1.24787268,0.06622570,0.19677022,0.41798094,0.10750331,0.03577504,0.24994788,0.51359555,0.30949604
-2.20610305,1.20906978,0.06342529,0.19201849,0.40181629,0.10451386,0.03578164,0.24528180,0.49598794,0.29622146
-2.20010005,1.16492015,0.06030920,0.18650812,0.38387389,0.10099877,0.03561934,0.23928386,0.47589861,0.28178008
-2.19409705,1.11607346,0.05693733,0.18030726,0.36443390,0.09701292,0.03528831,0.23203858,0.45369620,0.26639125
-2.18809405,1.06327312,0.05337202,0.17349867,0.34380304,0.09262026,0.03479221,0.22365754,0.42978329,0.25029284
-2.18209105,1.00733347,0.04967623,0.16617709,0.32230532,0.08789164,0.03413805,0.21427548,0.40458511,0.23373458
-2.17608804,0.94911623,0.04591187,0.15844648,0.30027275,0.08290264,0.03333598,0.20404570,0.37853847,0.21697142
-2.17008504,0.88950757,0.04213821,0.15041715,0.27803664,0.07773127,0.03239895,0.19313519,0.35208143,0.20025751
-2.16408204,0.82939658,0.03841061,0.14220303,0.25591964,0.07245591,0.03134239,0.18171958,0.32564397,0.18384091
-2.15807904,0.76965605,0.03477940,0.13391907,0.23422899,0.06715325,0.03018381,0.16997816,0.29964032,0.16795922
-2.15207604,0.71112617,0.03128918,0.12567897,0.21325107,0.06189662,0.02894239,0.15808921,0.27446275,0.15283633
-2.14607304,0.65460166,0.02797828,0.11759320,0.19324748,0.05675449,0.02763852,0.14622567,0.25047740,0.13868045
-2.14007004,0.60082234,0.02487858,0.10976730,0.17445256,0.05178931,0.02629338,0.13455151,0.22802180,0.12568311
-2.13406703,0.55046724,0.02201558,0.10230065,0.15707242,0.04705673,0.02492846,0.12321857,0.20740411,0.11401938
-2.12806403,0.50415195,0.01940870,0.09528547,0.14128524,0.04260505,0.02356517,0.11236426,0.18890403,0.10384895
-2.12206103,0.46242887,0.01707174,0.08880622,0.12724272,0.03847506,0.02222441,0.10210990,0.17277474,0.09531788
-2.11605803,0.42578964,0.01501351,0.08293918,0.11507231,0.03470007,0.02092617,0.09255978,0.15924588,0.08856090
-2.11005503,0.39466927,0.01323857,0.07775229,0.10488012,0.03130624,0.01968920,0.08380087,0.14852693,0.08370381
-2.10405203,0.36945114,0.01174791,0.07330518,0.09675399,0.02831300,0.01853066,0.07590304,0.14081064,0.08086584
