energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.55677839,3.33673395,0.71406333,2.24064950,0.01301714,0.31452794,0.02371078,0.56731638,0.23311384,0.18190270
-3.55077539,3.38311248,0.72235314,2.26197465,0.01367049,0.31760635,0.02452346,0.58989600,0.23321864,0.18009670
-3.54477239,3.42886428,0.73233593,2.27962862,0.01441202,0.32109883,0.02534304,0.61562925,0.23282966,0.17777347
-3.53876938,3.47509072,0.74411995,2.29448259,0.01526039,0.32505921,0.02617587,0.64462187,0.23201016,0.17498124
-3.53276638,3.52292309,0.75780422,2.30746217,0.01623515,0.32954240,0.02702791,0.67693836,0.23083416,0.17177808
-3.52676338,3.57345903,0.77346663,2.31950326,0.01735633,0.33459968,0.02790418,0.71259062,0.22938223,0.16822930
-3.52076038,3.62769978,0.79115215,2.33150815,0.01864378,0.34027396,0.02880835,0.75152773,0.22773723,0.16440467
-3.51475738,3.68649180,0.81086232,2.34430392,0.02011661,0.34659557,0.02974228,0.79362752,0.22598017,0.16037570
-3.50875438,3.75047570,0.83254654,2.35860502,0.02179248,0.35357873,0.03070569,0.83869062,0.22418634,0.15621298
-3.50275138,3.82004529,0.85609603,2.37498180,0.02368687,0.36121894,0.03169590,0.88643756,0.22242198,0.15198371
-3.49674837,3.89531855,0.88134090,2.39383632,0.02581238,0.36949158,0.03270772,0.93650931,0.22074158,0.14774964
-3.49074537,3.97612226,0.90805060,2.41538631,0.02817797,0.37835170,0.03373345,0.98847143,0.21918589,0.14356537
-3.48474237,4.06199044,0.93593788,2.43965780,0.03078831,0.38773503,0.03476304,1.04182175,0.21778076,0.13947705
-3.47873937,4.15217663,0.96466599,2.46648645,0.03364314,0.39756013,0.03578441,1.09600144,0.21653682,0.13552163
-3.47273637,4.24567889,0.99385883,2.49552711,0.03673670,0.40773156,0.03678380,1.15040887,0.21544993,0.13172655
-3.46673337,4.34127576,1.02311340,2.52627079,0.04005735,0.41814371,0.03774631,1.20441569,0.21450239,0.12810981
-3.46073037,4.43757094,1.05201374,2.55806786,0.04358724,0.42868511,0.03865649,1.25738426,0.21366473,0.12468053
-3.45472736,4.53304402,1.08014559,2.59015615,0.04730216,0.43924290,0.03949894,1.30868551,0.21289808,0.12143974
-3.44872436,4.62610440,1.10711084,2.62169228,0.05117164,0.44970701,0.04025896,1.35771636,0.21215684,0.11838151
-3.44272136,4.71514544,1.13254083,2.65178479,0.05515911,0.45997391,0.04092313,1.40391566,0.21139152,0.11549419
-3.43671836,4.79859625,1.15610771,2.67952731,0.05922238,0.46994954,0.04147985,1.44677793,0.21055170,0.11276185
-3.43071536,4.87496860,1.17753338,2.70403056,0.06331422,0.47955137,0.04191976,1.48586418,0.20958880,0.11016568
-3.42471236,4.94289719,1.19659523,2.72445180,0.06738322,0.48870927,0.04223610,1.52080934,0.20845866,0.10768546
-3.41870935,5.00117194,1.21312877,2.74002080,0.07137472,0.49736541,0.04242483,1.55132605,0.20712379,0.10530096
-3.41270635,5.04876152,1.22702686,2.75006169,0.07523201,0.50547306,0.04248477,1.57720484,0.20555511,0.10299320
-3.40670335,5.08482822,1.23823602,2.75401013,0.07889756,0.51299455,0.04241742,1.59831099,0.20373332,0.10074569
-3.40070035,5.10873445,1.24675004,2.75142587,0.08231437,0.51989863,0.04222681,1.61457841,0.20164970,0.09854547
-3.39469735,5.12004210,1.25260172,2.74200059,0.08542740,0.52615743,0.04191916,1.62600140,0.19930645,0.09638405
-3.38869435,5.11850597,1.25585324,2.72556145,0.08818493,0.53174338,0.04150248,1.63262486,0.19671660,0.09425818
-3.38269135,5.10406284,1.25658627,2.70207089,0.09053992,0.53662648,0.04098615,1.63453405,0.19390346,0.09217051
-3.37668834,5.07681810,1.25489234,2.67162304,0.09245127,0.54077206,0.04038040,1.63184446,0.19089980,0.09013007
-3.37068534,5.03703116,1.25086446,2.63443759,0.09388493,0.54413947,0.03969589,1.62469285,0.18774674,0.08815260
-3.36468234,4.98510139,1.24459039,2.59085159,0.09481485,0.54668172,0.03894329,1.61322988,0.18449249,0.08626074
-3.35867934,4.92155546,1.23614828,2.54130979,0.09522370,0.54834627,0.03813294,1.59761496,0.18119101,0.08448402
-3.35267634,4.84703680,1.22560473,2.48635395,0.09510332,0.54907693,0.03727453,1.57801348,0.17790060,0.08285873
-3.34667334,4.76229747,1.21301541,2.42661162,0.09445498,0.54881681,0.03637698,1.55459641,0.17468265,0.08142746
-3.34067034,4.66819227,1.19842803,2.36278448,0.09328933,0.54751204,0.03544830,1.52754219,0.17160030,0.08023864
-3.33466733,4.56567449,1.18188734,2.29563644,0.09162608,0.54511618,0.03449564,1.49704037,0.16871740,0.07934564
-3.32866433,4.45579244,1.16344155,2.22598167,0.08949345,0.54159476,0.03352532,1.46329647,0.16609745,0.07880586
-3.32266133,4.33968569,1.14314951,2.15467223,0.08692738,0.53692980,0.03254303,1.42653749,0.16380273,0.07867944
-3.31665833,4.21857995,1.12108803,2.08258558,0.08397050,0.53112385,0.03155397,1.38701705,0.16189351,0.07902787
-3.31065533,4.09377929,1.09735848,2.01061158,0.08067105,0.52420316,0.03056304,1.34501983,0.16042736,0.07991236
-3.30465233,3.96665496,1.07209210,1.93963911,0.07708151,0.51621983,0.02957508,1.30086432,0.15945845,0.08139212
-3.29864932,3.83863009,1.04545345,1.87054222,0.07325729,0.50725261,0.02859500,1.25490359,0.15903697,0.08352252
-3.29264632,3.71115994,1.01764152,1.80416597,0.06925535,0.49740622,0.02762791,1.20752367,0.15920841,0.08635315
-3.28664332,3.58570782,0.98888844,1.74131202,0.06513276,0.48680923,0.02667919,1.15913932,0.16001299,0.08992604
-3.28064032,3.46371735,0.95945558,1.68272437,0.06094546,0.47561053,0.02575450,1.11018750,0.16148496,0.09427386
-3.27463732,3.34658186,0.92962740,1.62907561,0.05674700,0.46397458,0.02485972,1.06111845,0.16365192,0.09941835
-3.26863432,3.23561229,0.89970327,1.58095410,0.05258745,0.45207563,0.02400080,1.01238525,0.16653426,0.10536904
-3.26263132,3.13200518,0.86998788,1.53885258,0.04851254,0.44009141,0.02318364,0.96443205,0.17014454,0.11212225
-3.25662831,3.03681228,0.84078077,1.50315884,0.04456283,0.42819640,0.02241383,0.91768197,0.17448709,0.11966051
-3.25062531,2.95091365,0.81236569,1.47414872,0.04077326,0.41655534,0.02169646,0.87252517,0.17955774,0.12795240
-3.24462231,2.87499555,0.78500047,1.45198209,0.03717276,0.40531715,0.02103586,0.82930794,0.18534369,0.13695291
-3.23861931,2.80953466,0.75890808,1.43670189,0.03378412,0.39460967,0.02043541,0.78832334,0.19182375,0.14660418
-3.23261631,2.75478938,0.73426925,1.42823648,0.03062402,0.38453557,0.01989733,0.74980401,0.19896868,0.15683679
-3.22661331,2.71079876,0.71121734,1.42640527,0.02770330,0.37516948,0.01942255,0.71391744,0.20674194,0.16757137
-3.22061031,2.67738925,0.68983545,1.43092737,0.02502726,0.36655656,0.01901064,0.68076394,0.21510055,0.17872057
-3.21460730,2.65418862,0.67015603,1.44143288,0.02259615,0.35871254,0.01865977,0.65037738,0.22399621,0.19019130
-3.20860430,2.64064637,0.65216288,1.45747636,0.02040580,0.35162511,0.01836673,0.62272849,0.23337656,0.20188703
-3.20260130,2.63605939,0.63579529,1.47855176,0.01844821,0.34525652,0.01812707,0.59773046,0.24318648,0.21371023
-3.19659830,2.63960134,0.62095409,1.50410810,0.01671226,0.33954721,0.01793521,0.57524656,0.25336937,0.22556458
-3.19059530,2.65035422,0.60750892,1.53356524,0.01518437,0.33442021,0.01778465,0.55509896,0.26386835,0.23735703
-3.18459230,2.66734044,0.59530663,1.56632890,0.01384919,0.32978599,0.01766821,0.53707865,0.27462728,0.24899965
-3.17858929,2.68955383,0.58417983,1.60180446,0.01269021,0.32554748,0.01757823,0.52095554,0.28559151,0.26041093
-3.17258629,2.71598831,0.57395552,1.63940896,0.01169032,0.32160507,0.01750685,0.50648840,0.29670835,0.27151684
-3.16658329,2.74566313,0.56446311,1.67858100,0.01083237,0.31786120,0.01744623,0.49343428,0.30792726,0.28225137
-3.16058029,2.77764396,0.55554155,1.71878840,0.01009953,0.31422447,0.01738881,0.48155675,0.31919976,0.29255669
-3.15457729,2.81105950,0.54704534,1.75953360,0.00947567,0.31061315,0.01732747,0.47063312,0.33047896,0.30238292
-3.14857429,2.84511370,0.53884925,1.80035707,0.00894566,0.30695784,0.01725572,0.46046011,0.34171907,0.31168771
-3.14257129,2.87909372,0.53085166,1.84083900,0.00849552,0.30320348,0.01716785,0.45085820,0.35287462,0.32043545
-3.13656828,2.91237455,0.52297661,1.88059970,0.00811257,0.29931055,0.01705899,0.44167453,0.36389976,0.32859656
-3.13056528,2.94442068,0.51517475,1.91929924,0.00778552,0.29525568,0.01692522,0.43278464,0.37474756,0.33614667
-3.12456228,2.97478599,0.50742318,1.95663679,0.00750450,0.29103164,0.01676359,0.42409312,0.38536952,0.34306595
-3.11855928,3.00311257,0.49972457,1.99235004,0.00726103,0.28664691,0.01657215,0.41553341,0.39571525,0.34933859
-3.11255628,3.02912916,0.49210572,2.02621528,0.00704802,0.28212488,0.01634990,0.40706702,0.40573249,0.35495250
-3.10655328,3.05265001,0.48461576,2.05804804,0.00685972,0.27750289,0.01609681,0.39868235,0.41536748,0.35989934
-3.10055028,3.07357437,0.47732417,2.08770486,0.00669165,0.27283107,0.01581373,0.39039328,0.42456561,0.36417472
-3.09454727,3.09188697,0.47031876,2.11508585,0.00654058,0.26817116,0.01550237,0.38223770,0.43327245,0.36777867
-3.08854427,3.10765940,0.46370369,2.14013808,0.00640446,0.26359529,0.01516525,0.37427599,0.44143503,0.37071634
-3.08254127,3.12105212,0.45759761,2.16285960,0.00628242,0.25918477,0.01480559,0.36658967,0.44900335,0.37299876
-3.07653827,3.13231690,0.45213180,2.18330380,0.00617469,0.25502886,0.01442729,0.35928000,0.45593207,0.37464370
-3.07053527,3.14179905,0.44744834,2.20158372,0.00608263,0.25122352,0.01403480,0.35246657,0.46218217,0.37567644
-3.06453227,3.14993909,0.44369824,2.21787608,0.00600866,0.24787008,0.01363312,0.34628586,0.46772270,0.37613047
-3.05852926,3.15727322,0.44103933,2.23242466,0.00595632,0.24507383,0.01322764,0.34088962,0.47253238,0.37604804
-3.05252626,3.16443222,0.43963391,2.24554273,0.00593018,0.24294240,0.01282410,0.33644288,0.47660100,0.37548050
-3.04652326,3.17213838,0.43964605,2.25761437,0.00593587,0.24158405,0.01242854,0.33312172,0.47993065,0.37448835
-3.04052026,3.18120017,0.44123842,2.26909441,0.00597998,0.24110569,0.01204713,0.33111044,0.48253667,0.37314107
-3.03451726,3.19250448,0.44456875,2.28050690,0.00607008,0.24161080,0.01168617,0.33059837,0.48444835,0.37151682
-3.02851426,3.20700639,0.44978576,2.29244198,0.00621455,0.24319709,0.01135198,0.33177602,0.48570919,0.36970176
-3.02251126,3.22571637,0.45702473,2.30555111,0.00642250,0.24595412,0.01105080,0.33483077,0.48637705,0.36778929
-3.01650825,3.24968508,0.46640286,2.32054041,0.00670360,0.24996079,0.01078876,0.33994210,0.48652378,0.36587917
-3.01050525,3.27998577,0.47801432,2.33816225,0.00706788,0.25528284,0.01057180,0.34727638,0.48623469,0.36407641
-3.00450225,3.31769445,0.49192539,2.35920473,0.00752546,0.26197050,0.01040559,0.35698145,0.48560756,0.36249015
-2.99849925,3.36386787,0.50816980,2.38447907,0.00808630,0.27005617,0.01029550,0.36918096,0.48475137,0.36123238
-2.99249625,3.41951956,0.52674434,2.41480470,0.00875983,0.27955246,0.01024653,0.38396884,0.48378469,0.36041655
-2.98649325,3.48559394,0.54760515,2.45099208,0.00955461,0.29045049,0.01026327,0.40140392,0.48283362,0.36015603
-2.98049025,3.56293888,0.57066471,2.49382303,0.01047789,0.30271859,0.01034982,0.42150497,0.48202939,0.36056241
-2.97448724,3.65227693,0.59578979,2.54402881,0.01153524,0.31630144,0.01050980,0.44424631,0.48150559,0.36174361
-2.96848424,3.75417567,0.62280051,2.60226608,0.01273010,0.33111973,0.01074620,0.46955429,0.48139491,0.36380165
-2.96248124,3.86901781,0.65147055,2.66909113,0.01406336,0.34707030,0.01106141,0.49730467,0.48182565,0.36683028
-2.95647824,3.99697175,0.68152872,2.74493303,0.01553303,0.36402683,0.01145706,0.52732125,0.48291782,0.37091223
-2.95047524,4.13796368,0.71266182,2.83006641,0.01713384,0.38184103,0.01193400,0.55937574,0.48477906,0.37611636
-2.94447224,4.29165229,0.74451875,2.92458502,0.01885705,0.40034435,0.01249219,0.59318915,0.48750051,0.38249449
-2.93846923,4.45740748,0.77671600,3.02837712,0.02069026,0.41935023,0.01313062,0.62843458,0.49115258,0.39007829
-2.93246623,4.63429438,0.80884413,3.14110419,0.02261735,0.43865663,0.01384725,0.66474171,0.49578109,0.39887615
-2.92646323,4.82106426,0.84047539,3.26218421,0.02461857,0.45804912,0.01463891,0.70170270,0.50140369,0.40887025
-2.92046023,5.01615360,0.87117206,3.39078108,0.02667074,0.47730416,0.01550130,0.73887962,0.50800695,0.42001411
-2.91445723,5.21769257,0.90049538,3.52580127,0.02874765,0.49619269,0.01642895,0.77581321,0.51554419,0.43223059
-2.90845423,5.42352390,0.92801484,3.66589894,0.03082049,0.51448390,0.01741526,0.81203281,0.52393430,0.44541078
-2.90245123,5.63123262,0.95331756,3.80949020,0.03285854,0.53194909,0.01845254,0.84706713,0.53306166,0.45941375
-2.89644822,5.83818680,0.97601742,3.95477692,0.03482990,0.54836559,0.01953217,0.88045572,0.54277730,0.47406736
-2.89044522,6.04158889,0.99576375,4.09978008,0.03670237,0.56352061,0.02064475,0.91176069,0.55290129,0.48917028
-2.88444222,6.23853663,1.01224931,4.24238194,0.03844432,0.57721499,0.02178033,0.94057828,0.56322644,0.50449519
-2.87843922,6.42609188,1.02521726,4.38037624,0.04002568,0.58926676,0.02292872,0.96655005,0.57352311,0.51979315
-2.87243622,6.60135548,1.03446701,4.51152453,0.04141886,0.59951442,0.02407976,0.98937309,0.58354522,0.53479907
-2.86643322,6.76154538,1.03985872,4.63361707,0.04259965,0.60781990,0.02522373,1.00880909,0.59303694,0.54923815
-2.86043022,6.90407527,1.04131631,4.74453567,0.04354803,0.61407114,0.02635170,1.02469171,0.60174013,0.56283301
-2.85442721,7.02663061,1.03882900,4.84231631,0.04424889,0.61818419,0.02745591,1.03693204,0.60940209,0.57531129
-2.84842421,7.12723892,1.03245125,4.92520860,0.04469249,0.62010481,0.02853012,1.04552192,0.61578329,0.58641351
-2.84242121,7.20433140,1.02230117,4.99172996,0.04487485,0.61980958,0.02956993,1.05053487,0.62066489,0.59590069
-2.83641821,7.25679301,1.00855755,5.04071193,0.04479791,0.61730639,0.03057304,1.05212451,0.62385559,0.60356162
-2.83041521,7.28399907,0.99145548,5.07133679,0.04446941,0.61263432,0.03153939,1.05052058,0.62519775,0.60921929
-2.82441221,7.28583649,0.97128087,5.08316294,0.04390267,0.60586302,0.03247125,1.04602249,0.62457226,0.61273640
-2.81840920,7.26270870,0.94836399,5.07613807,0.04311606,0.59709141,0.03337318,1.03899058,0.62190226,0.61401953
-2.81240620,7.21552428,0.92307232,5.05059971,0.04213242,0.58644585,0.03425181,1.02983554,0.61715537,0.61302204
-2.80640320,7.14566948,0.89580282,5.00726343,0.04097817,0.57407789,0.03511562,1.01900602,0.61034459,0.60974535
-2.80040020,7.05496629,0.86697406,4.94719933,0.03968250,0.56016142,0.03597447,1.00697511,0.60152758,0.60423878
-2.79439720,6.94561768,0.83701828,4.87179826,0.03827628,0.54488956,0.03683913,0.99422609,0.59080481,0.59659793
-2.78839420,6.82014266,0.80637366,4.78272943,0.03679112,0.52847119,0.03772066,0.98123783,0.57831623,0.58696164
-2.78239120,6.68130394,0.77547714,4.68189143,0.03525832,0.51112729,0.03862977,0.96847062,0.56423710,0.57550779
-2.77638819,6.53203142,0.74475767,4.57135890,0.03370794,0.49308717,0.03957613,0.95635271,0.54877285,0.56244814
-2.77038519,6.37534450,0.71463035,4.45332722,0.03216791,0.47458471,0.04056771,0.94526832,0.53215339,0.54802237
-2.76438219,6.21427646,0.68549132,4.33005729,0.03066334,0.45585463,0.04161015,0.93554735,0.51462698,0.53249166
-2.75837919,6.05180355,0.65771354,4.20382257,0.02921587,0.43712893,0.04270620,0.92745733,0.49645406,0.51613206
-2.75237619,5.89078132,0.63164343,4.07686003,0.02784331,0.41863361,0.04385534,0.92119794,0.47790110,0.49922783
-2.74637319,5.73388989,0.60759834,3.95132641,0.02655932,0.40058566,0.04505342,0.91689811,0.45923470,0.48206507
-2.74037019,5.58358957,0.58586473,3.82926081,0.02537338,0.38319030,0.04629260,0.91461599,0.44071620,0.46492575
-2.73436718,5.44208735,0.56669688,3.71255401,0.02429090,0.36663868,0.04756139,0.91434155,0.42259678,0.44808226
-2.72836418,5.31131435,0.55031614,3.60292480,0.02331340,0.35110585,0.04884484,0.91600182,0.40511318,0.43179277
-2.72236118,5.19291349,0.53691036,3.50190291,0.02243894,0.33674907,0.05012502,0.91946818,0.38848416,0.41629720
-2.71635818,5.08823644,0.52663339,3.41081793,0.02166259,0.32370650,0.05138153,0.92456557,0.37290761,0.40181397
-2.71035518,4.99834822,0.51960456,3.33079349,0.02097699,0.31209599,0.05259225,0.93108293,0.35855827,0.38853754
-2.70435218,4.92403763,0.51590792,3.26274556,0.02037294,0.30201426,0.05373406,0.93878430,0.34558612,0.37663655
-2.69834917,4.86583170,0.51559112,3.20738380,0.01984005,0.29353617,0.05478376,0.94742012,0.33411528,0.36625260
-2.69234617,4.82401203,0.51866402,3.16521491,0.01936734,0.28671409,0.05571891,0.95673790,0.32424337,0.35749947
-2.68634317,4.79863146,0.52509681,3.13654702,0.01894379,0.28157748,0.05651864,0.96649191,0.31604120,0.35046284
-2.68034017,4.78952934,0.53481797,3.12149424,0.01855889,0.27813248,0.05716445,0.97645129,0.30955283,0.34520024
-2.67433717,4.79634447,0.54771196,3.11998100,0.01820299,0.27636160,0.05764084,0.98640625,0.30479576,0.34174122
-2.66833417,4.81852486,0.56361704,3.13174566,0.01786769,0.27622359,0.05793581,0.99617208,0.30176135,0.34008771
-2.66233117,4.85533429,0.58232327,3.15634358,0.01754602,0.27765342,0.05804121,1.00559085,0.30041534,0.34021445
-2.65632816,4.90585581,0.60357112,3.19314975,0.01723256,0.28056242,0.05795292,1.01453098,0.30069846,0.34206952
-2.65032516,4.96899305,0.62705093,3.24136162,0.01692347,0.28483882,0.05767081,1.02288466,0.30252722,0.34557496
-2.64432216,5.04347050,0.65240348,3.30000274,0.01661639,0.29034853,0.05719856,1.03056366,0.30579476,0.35062748
-2.63831916,5.12783413,0.67922199,3.36792805,0.01631030,0.29693637,0.05654334,1.03749389,0.31037193,0.35709935
-2.63231616,5.22045389,0.70705574,3.44383160,0.01600528,0.30442782,0.05571533,1.04360917,0.31610860,0.36483956
-2.62631316,5.31952987,0.73541553,3.52625774,0.01570223,0.31263124,0.05472719,1.04884490,0.32283528,0.37367520
-2.62031016,5.42310340,0.76378085,3.61361618,0.01540262,0.32134071,0.05359342,1.05313211,0.33036506,0.38341333
-2.61430715,5.52907447,0.79160905,3.70420170,0.01510815,0.33033938,0.05232974,1.05639241,0.33849601,0.39384322
-2.60830415,5.63522613,0.81834597,3.79621862,0.01482052,0.33940339,0.05095250,1.05853429,0.34701397,0.40473915
-2.60230115,5.73925652,0.84343807,3.88781009,0.01454110,0.34830623,0.04947807,1.05945122,0.35569585,0.41586373
-2.59629815,5.83881810,0.86634559,3.97709179,0.01427081,0.35682344,0.04792242,1.05902148,0.36431338,0.42697177
-2.59029515,5.93156360,0.88655621,4.06218941,0.01400992,0.36473762,0.04630067,1.05711015,0.37263724,0.43781468
-2.58429215,6.01519739,0.90359883,4.14127895,0.01375796,0.37184345,0.04462686,1.05357279,0.38044156,0.44814530
-2.57828914,6.08753064,0.91705679,4.21262869,0.01351375,0.37795265,0.04291375,1.04826096,0.38750869,0.45772306
-2.57228614,6.14653828,0.92658007,4.27464128,0.01327536,0.38289868,0.04117276,1.04102888,0.39363403,0.46631933
-2.56628314,6.19041538,0.93189581,4.32589461,0.01304027,0.38654098,0.03941407,1.03174118,0.39863080,0.47372289
-2.56028014,6.21763070,0.93281675,4.36517988,0.01280549,0.38876859,0.03764666,1.02028085,0.40233471,0.47974509
-2.55427714,6.22697500,0.92924722,4.39153528,0.01256775,0.38950300,0.03587854,1.00655727,0.40460809,0.48422480
-2.54827414,6.21760182,0.92118628,4.40427405,0.01232368,0.38870015,0.03411700,0.99051350,0.40534358,0.48703268
-2.54227114,6.18905908,0.90872796,4.40300573,0.01207008,0.38635140,0.03236878,0.97213258,0.40446702,0.48807479
-2.53626813,6.14130973,0.89205856,4.38764971,0.01180410,0.38248354,0.03064036,0.95144236,0.40193953,0.48729521
-2.53026513,6.07474068,0.87145103,4.35844047,0.01152344,0.37715780,0.02893819,0.92851866,0.39775856,0.48467761
-2.52426213,5.99015935,0.84725687,4.31592435,0.01122654,0.37046777,0.02726878,0.90348642,0.39195797,0.48024573
-2.51825913,5.88877800,0.81989575,4.26094779,0.01091274,0.36253664,0.02563891,0.87651901,0.38460699,0.47406256
-2.51225613,5.77218622,0.78984333,4.19463755,0.01058233,0.35351342,0.02405565,0.84783552,0.37580816,0.46622841
-2.50625313,5.64231288,0.75761788,4.11837353,0.01023666,0.34356873,0.02252637,0.81769638,0.36569429,0.45687784
-2.50025013,5.50137866,0.72376611,4.03375506,0.00987812,0.33288998,0.02105869,0.78639737,0.35442456,0.44617552
-2.49424712,5.35184111,0.68884896,3.94256191,0.00951011,0.32167632,0.01966040,0.75426246,0.34217985,0.43431132
-2.48824412,5.19633405,0.65342764,3.84671113,0.00913698,0.31013341,0.01833927,0.72163580,0.32915760,0.42149466
-2.48224112,5.03760359,0.61805058,3.74821117,0.00876391,0.29846828,0.01710293,0.68887313,0.31556624,0.40794847
-2.47623812,4.87844260,0.58324164,3.64911455,0.00839680,0.28688438,0.01595863,0.65633313,0.30161959,0.39390302
-2.47023512,4.72162596,0.54948979,3.55147062,0.00804208,0.27557693,0.01491306,0.62436899,0.28753124,0.37958967
-2.46423212,4.56984838,0.51724074,3.45727950,0.00770658,0.26472880,0.01397213,0.59332049,0.27350922,0.36523509
-2.45822911,4.42566665,0.48689032,3.36844864,0.00739736,0.25450693,0.01314083,0.56350688,0.25975124,0.35105590
-2.45222611,4.29144764,0.45877991,3.28675292,0.00712152,0.24505939,0.01242300,0.53522077,0.24644042,0.33725406
-2.44622311,4.16932362,0.43319374,3.21379941,0.00688607,0.23651315,0.01182130,0.50872316,0.23374189,0.32401310
-2.44022011,4.06115561,0.41035794,3.15099747,0.00669779,0.22897257,0.01133703,0.48423973,0.22180013,0.31149542
-2.43421711,3.96850560,0.39044125,3.09953494,0.00656310,0.22251865,0.01097017,0.46195834,0.21073733,0.29984051
-2.42821411,3.89261800,0.37355703,3.06036079,0.00648790,0.21720894,0.01071931,0.44202777,0.20065254,0.28916425
-2.42221111,3.83441039,0.35976641,3.03417459,0.00647756,0.21307821,0.01058179,0.42455764,0.19162180,0.27955927
-2.41620810,3.79447354,0.34908234,3.02142280,0.00653677,0.21013971,0.01055372,0.40961930,0.18369902,0.27109608
-2.41020510,3.77308008,0.34147425,3.02230189,0.00666948,0.20838703,0.01063017,0.39724767,0.17691761,0.26382514
-2.40420210,3.77020139,0.33687304,3.03676790,0.00687886,0.20779646,0.01080535,0.38744378,0.17129275,0.25777942
-2.39819910,3.78553162,0.33517630,3.06455212,0.00716721,0.20832969,0.01107283,0.38017789,0.16682410,0.25297751
-2.39219610,3.81851800,0.33625342,3.10518210,0.00753593,0.20993687,0.01142575,0.37539302,0.16349880,0.24942689
-2.38619310,3.86839597,0.33995065,3.15800734,0.00798549,0.21255980,0.01185712,0.37300867,0.16129469,0.24712731
-2.38019010,3.93422803,0.34609575,3.22222869,0.00851533,0.21613516,0.01236002,0.37292462,0.16018350,0.24607401
-2.37418709,4.01494469,0.35450231,3.29693047,0.00912388,0.22059767,0.01292794,0.37502471,0.16013392,0.24626067
-2.36818409,4.10938607,0.36497371,3.38111410,0.00980852,0.22588302,0.01355491,0.37918036,0.16111436,0.24768181
-2.36218109,4.21634284,0.37730651,3.47373224,0.01056555,0.23193045,0.01423578,0.38525387,0.16309537,0.25033476
-2.35617809,4.33459477,0.39129348,3.57372216,0.01139021,0.23868484,0.01496632,0.39310131,0.16605150,0.25422078
-2.35017509,4.46294586,0.40672617,3.68003726,0.01227669,0.24609832,0.01574333,0.40257498,0.16996268,0.25934564
-2.34417209,4.60025462,0.42339706,3.79167560,0.01321818,0.25413110,0.01656472,0.41352552,0.17481494,0.26571934
-2.33816908,4.74545871,0.44110138,3.90770463,0.01420696,0.26275172,0.01742939,0.42580346,0.18060051,0.27335519
-2.33216608,4.89759305,0.45963855,4.02728117,0.01523450,0.27193658,0.01833718,0.43926038,0.18731742,0.28226825
-2.32616308,5.05580097,0.47881343,4.14966608,0.01629158,0.28166872,0.01928869,0.45374969,0.19496839,0.29247316
-2.32016008,5.21933818,0.49843726,4.27423325,0.01736849,0.29193602,0.02028501,0.46912701,0.20355933,0.30398155
-2.31415708,5.38756977,0.51832845,4.40047267,0.01845517,0.30272892,0.02132744,0.48525027,0.21309743,0.31679912
-2.30815408,5.55996046,0.53831323,4.52798766,0.01954146,0.31403768,0.02241716,0.50197960,0.22358888,0.33092261
-2.30215108,5.73605910,0.55822616,4.65648651,0.02061726,0.32584948,0.02355483,0.51917709,0.23503652,0.34633663
-2.29614807,5.91547807,0.57791053,4.78576924,0.02167281,0.33814548,0.02474026,0.53670638,0.24743733,0.36301074
-2.29014507,6.09786902,0.59721881,4.91570988,0.02269885,0.35089801,0.02597203,0.55443241,0.26078004,0.38089674
-2.28414207,6.28289627,0.61601290,5.04623558,0.02368682,0.36406819,0.02724721,0.57222109,0.27504295,0.39992637
-2.27813907,6.47020914,0.63416444,5.17730325,0.02462901,0.37760406,0.02856104,0.58993928,0.29019205,0.42000957
-2.27213607,6.65941495,0.65155516,5.30887507,0.02551870,0.39143941,0.02990685,0.60745480,0.30617949,0.44103334
-2.26613307,6.85005408,0.66807706,5.44089398,0.02635019,0.40549344,0.03127590,0.62463682,0.32294259,0.46286129
-2.26013007,7.04157826,0.68363280,5.57326030,0.02711890,0.41967134,0.03265740,0.64135643,0.34040336,0.48533394
-2.25412706,7.23333357,0.69813590,5.70581063,0.02782131,0.43386566,0.03403872,0.65748752,0.35846860,0.50826981
-2.24812406,7.42454885,0.71151107,5.83829993,0.02845490,0.44795871,0.03540550,0.67290795,0.37703050,0.53146723
-2.24212106,7.61433030,0.72369451,5.97038777,0.02901809,0.46182549,0.03674208,0.68750091,0.39596781,0.55470689
-2.23611806,7.80166277,0.73463412,6.10162924,0.02951006,0.47533742,0.03803190,0.70115655,0.41514757,0.57775508
-2.23011506,7.98541760,0.74428982,6.23147111,0.02993069,0.48836630,0.03925796,0.71377379,0.43442708,0.60036753
-2.22411206,8.16436704,0.75263367,6.35925338,0.03028034,0.50078854,0.04040337,0.72526216,0.45365643,0.62229367
-2.21810905,8.33720463,0.75965006,6.48421634,0.03055973,0.51248928,0.04145192,0.73554373,0.47268107,0.64328141
-2.21210605,8.50257090,0.76533573,6.60551282,0.03076986,0.52336616,0.04238863,0.74455506,0.49134473,0.66308206
-2.20610305,8.65908336,0.76969976,6.72222534,0.03091183,0.53333263,0.04320026,0.75224898,0.50949219,0.68145543
-2.20010005,8.80536982,0.77276338,6.83338749,0.03098687,0.54232053,0.04387582,0.75859620,0.52697219,0.69817494
-2.19409705,8.94010378,0.77455968,6.93800888,0.03099624,0.55028174,0.04440691,0.76358673,0.54364014,0.71303248
