energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.82441221,5.87240661,0.00377664,0.00000000,0.02327613,0.20161071,1.16222217,4.80088355,0.01914308,0.74281833
-2.81840920,5.79705912,0.00379344,0.00000000,0.02293204,0.19556429,1.16363291,4.73819353,0.01837872,0.73618998
-2.81240620,5.74607227,0.00382504,0.00000000,0.02255657,0.19037672,1.16851108,4.69635400,0.01766033,0.73203909
-2.80640320,5.72125672,0.00387046,0.00000000,0.02215080,0.18610303,1.17709417,4.67688509,0.01700253,0.73063159
-2.80040020,5.72388207,0.00392854,0.00000000,0.02171639,0.18277928,1.18954086,4.68084244,0.01641858,0.73218005
-2.79439720,5.75463798,0.00399783,0.00000000,0.02125545,0.18042247,1.20592516,4.70878498,0.01592007,0.73683536
-2.78839420,5.81360811,0.00407675,0.00000000,0.02077055,0.17903090,1.22623223,4.76075299,0.01551674,0.74468003
-2.78239120,5.90025718,0.00416354,0.00000000,0.02026460,0.17858492,1.25035589,4.83625715,0.01521627,0.75572319
-2.77638819,6.01343152,0.00425631,0.00000000,0.01974075,0.17904800,1.27809786,4.93427870,0.01502418,0.76989756
-2.77038519,6.15137310,0.00435314,0.00000000,0.01920230,0.18036806,1.30916878,5.05328101,0.01494374,0.78705839
-2.76438219,6.31174691,0.00445209,0.00000000,0.01865259,0.18247902,1.34319122,5.19123263,0.01497597,0.80698445
-2.75837919,6.49168148,0.00455122,0.00000000,0.01809492,0.18530251,1.37970446,5.34564160,0.01511959,0.82938114
-2.75237619,6.68782198,0.00464871,0.00000000,0.01753244,0.18874968,1.41817134,5.51360098,0.01537116,0.85388547
-2.74637319,6.89639529,0.00474284,0.00000000,0.01696813,0.19272315,1.45798716,5.69184491,0.01572506,0.88007315
-2.74037019,7.11328632,0.00483206,0.00000000,0.01640472,0.19711905,1.49849062,5.87681470,0.01617368,0.90746734
-2.73436718,7.33412427,0.00491502,0.00000000,0.01584468,0.20182914,1.53897676,6.06473387,0.01670752,0.93554915
-2.72836418,7.55437748,0.00499059,0.00000000,0.01529028,0.20674301,1.57871180,6.25169083,0.01731539,0.96376950
-2.72236118,7.76945530,0.00505788,0.00000000,0.01474353,0.21175040,1.61694979,6.43372776,0.01798460,0.99156224
-2.71635818,7.97481464,0.00511628,0.00000000,0.01420629,0.21674360,1.65295066,6.60693353,0.01870122,1.01835815
-2.71035518,8.16606898,0.00516541,0.00000000,0.01368033,0.22161989,1.68599932,6.76753858,0.01945034,1.04359950
-2.70435218,8.33909714,0.00520518,0.00000000,0.01316735,0.22628412,1.71542547,6.91200913,0.02021635,1.06675481
-2.69834917,8.49014864,0.00523577,0.00000000,0.01266913,0.23065120,1.74062330,7.03713804,0.02098331,1.08733342
-2.69234617,8.61594276,0.00525759,0.00000000,0.01218754,0.23464861,1.76107069,7.14012953,0.02173530,1.10489943
-2.68634317,8.71375800,0.00527132,0.00000000,0.01172463,0.23821878,1.77634702,7.21867481,0.02245676,1.11908455
-2.68034017,8.78150875,0.00527785,0.00000000,0.01128270,0.24132124,1.78614901,7.27101605,0.02313292,1.12959948
-2.67433717,8.81780647,0.00527829,0.00000000,0.01086430,0.24393451,1.79030379,7.29599616,0.02375013,1.13624334
-2.66833417,8.82200262,0.00527392,0.00000000,0.01047232,0.24605751,1.78877851,7.29309231,0.02429629,1.13891081
-2.66233117,8.79421151,0.00526622,0.00000000,0.01010991,0.24771054,1.78168614,7.26243171,0.02476116,1.13759670
-2.65632816,8.73531150,0.00525679,0.00000000,0.00978054,0.24893563,1.76928671,7.20478857,0.02513666,1.13239764
-2.65032516,8.64692401,0.00524736,0.00000000,0.00948789,0.24979617,1.75198394,7.12156200,0.02541716,1.12351078
-2.64432216,8.53137046,0.00523972,0.00000000,0.00923586,0.25037589,1.73031710,7.01473533,0.02559962,1.11122944
-2.63831916,8.39160803,0.00523574,0.00000000,0.00902842,0.25077701,1.70494812,6.88681778,0.02568377,1.09593579
-2.63231616,8.23114610,0.00523726,0.00000000,0.00886956,0.25111767,1.67664433,6.74077059,0.02567207,1.07809070
-2.62631316,8.05394605,0.00524613,0.00000000,0.00876319,0.25152866,1.64625730,6.57991974,0.02556974,1.05822107
-2.62031016,7.86430738,0.00526407,0.00000000,0.00871297,0.25214953,1.61469842,6.40785846,0.02538457,1.03690508
-2.61430715,7.66674427,0.00529271,0.00000000,0.00872221,0.25312415,1.58291209,6.22834274,0.02512670,1.01475566
-2.60830415,7.46585655,0.00533345,0.00000000,0.00879376,0.25459594,1.55184738,6.04518351,0.02480837,0.99240293
-2.60230115,7.26619948,0.00538750,0.00000000,0.00892983,0.25670285,1.52242930,5.86213923,0.02444350,0.97047609
-2.59629815,7.07215692,0.00545575,0.00000000,0.00913189,0.25957238,1.49553057,5.68281236,0.02404734,0.94958535
-2.59029515,6.88782181,0.00553878,0.00000000,0.00940058,0.26331666,1.47194500,5.51055340,0.02363592,0.93030452
-2.58429215,6.71688813,0.00563677,0.00000000,0.00973554,0.26802806,1.45236347,5.34837533,0.02322566,0.91315492
-2.57828914,6.56255751,0.00574952,0.00000000,0.01013540,0.27377513,1.43735324,5.19888106,0.02283282,0.89859095
-2.57228614,6.42746330,0.00587639,0.00000000,0.01059765,0.28059940,1.42734139,5.06420609,0.02247302,0.88698798
-2.56628314,6.31361404,0.00601633,0.00000000,0.01111865,0.28851293,1.42260296,4.94597748,0.02216082,0.87863272
-2.56028014,6.22235752,0.00616782,0.00000000,0.01169360,0.29749681,1.42325399,4.84529000,0.02190923,0.87371645
-2.55427714,6.15436588,0.00632899,0.00000000,0.01231655,0.30750067,1.42924984,4.76269943,0.02172940,0.87233126
-2.54827414,6.10964137,0.00649754,0.00000000,0.01298047,0.31844316,1.44038849,4.69823255,0.02163024,0.87446924
-2.54227114,6.08754153,0.00667089,0.00000000,0.01367734,0.33021350,1.45631883,4.65141239,0.02161820,0.88002467
-2.53626813,6.08682235,0.00684618,0.00000000,0.01439823,0.34267394,1.47655337,4.62129746,0.02169709,0.88879899
-2.53026513,6.10569696,0.00702034,0.00000000,0.01513349,0.35566309,1.50048496,4.60653260,0.02186794,0.90050835
-2.52426213,6.14190731,0.00719019,0.00000000,0.01587292,0.36899998,1.52740676,4.60540947,0.02212899,0.91479335
-2.51825913,6.19280604,0.00735255,0.00000000,0.01660594,0.38248875,1.55653478,4.61593393,0.02247571,0.93123068
-2.51225613,6.25544548,0.00750424,0.00000000,0.01732186,0.39592374,1.58703212,4.63589805,0.02290091,0.94934625
-2.50625313,6.32667076,0.00764224,0.00000000,0.01801007,0.40909487,1.61803422,4.66295409,0.02339493,0.96862931
-2.50025013,6.40321423,0.00776374,0.00000000,0.01866032,0.42179308,1.64867409,4.69468820,0.02394585,0.98854714
-2.49424712,6.48178830,0.00786622,0.00000000,0.01926297,0.43381568,1.67810692,4.72869164,0.02453981,1.00855991
-2.48824412,6.55917427,0.00794750,0.00000000,0.01980918,0.44497143,1.70553319,4.76262762,0.02516137,1.02813522
-2.48224112,6.63230485,0.00800579,0.00000000,0.02029120,0.45508522,1.73021964,4.79429202,0.02579385,1.04676194
-2.47623812,6.69833857,0.00803977,0.00000000,0.02070250,0.46400213,1.75151753,4.82166678,0.02641984,1.06396295
-2.47023512,6.75472422,0.00804855,0.00000000,0.02103802,0.47159085,1.76887769,4.84296466,0.02702161,1.07930650
-2.46423212,6.79925429,0.00803173,0.00000000,0.02129420,0.47774634,1.78186188,4.85666488,0.02758159,1.09241580
-2.45822911,6.83010629,0.00798940,0.00000000,0.02146917,0.48239156,1.79015034,4.86153889,0.02808287,1.10297667
-2.45222611,6.84587146,0.00792209,0.00000000,0.02156269,0.48547843,1.79354531,4.85666627,0.02850966,1.11074313
-2.44622311,6.84557049,0.00783080,0.00000000,0.02157619,0.48698780,1.79197051,4.84144073,0.02884776,1.11554065
-2.44022011,6.82865652,0.00771692,0.00000000,0.02151265,0.48692869,1.78546676,4.81556666,0.02908497,1.11726722
-2.43421711,6.79500569,0.00758221,0.00000000,0.02137652,0.48533657,1.77418393,4.77904673,0.02921144,1.11589221
-2.42821411,6.74489630,0.00742875,0.00000000,0.02117349,0.48227107,1.75836974,4.73216152,0.02922002,1.11145304
-2.42221111,6.67897760,0.00725890,0.00000000,0.02091034,0.47781300,1.73835580,4.67544228,0.02910646,1.10405005
-2.41620810,6.59822981,0.00707521,0.00000000,0.02059460,0.47206097,1.71454163,4.60963802,0.02886957,1.09383975
-2.41020510,6.50391729,0.00688038,0.00000000,0.02023435,0.46512761,1.68737725,4.53567865,0.02851127,1.08102671
-2.40420210,6.39753688,0.00667723,0.00000000,0.01983790,0.45713575,1.65734524,4.45463562,0.02803656,1.06585464
-2.39819910,6.28076375,0.00646861,0.00000000,0.01941351,0.44821453,1.62494291,4.36768188,0.02745340,1.04859697
-2.39219610,6.15539712,0.00625733,0.00000000,0.01896909,0.43849571,1.59066550,4.27605293,0.02677245,1.02954734
-2.38619310,6.02330815,0.00604619,0.00000000,0.01851201,0.42811033,1.55499094,4.18101051,0.02600681,1.00901056
-2.38019010,5.88639228,0.00583785,0.00000000,0.01804884,0.41718580,1.51836700,4.08381060,0.02517160,0.98729425
-2.37418709,5.74652780,0.00563485,0.00000000,0.01758521,0.40584354,1.48120112,3.98567690,0.02428359,0.96470163
-2.36818409,5.60554236,0.00543956,0.00000000,0.01712574,0.39419724,1.44385343,3.88778083,0.02336065,0.94152559
-2.36218109,5.46518823,0.00525417,0.00000000,0.01667390,0.38235176,1.40663297,3.79122866,0.02242135,0.91804435
-2.35617809,5.32712706,0.00508066,0.00000000,0.01623211,0.37040267,1.36979716,3.69705588,0.02148438,0.89451863
-2.35017509,5.19292378,0.00492081,0.00000000,0.01580177,0.35843634,1.33355436,3.60622872,0.02056815,0.87119040
-2.34417209,5.06404911,0.00477619,0.00000000,0.01538337,0.34653056,1.29806899,3.51965202,0.01969029,0.84828293
-2.33816908,4.94188946,0.00464817,0.00000000,0.01497666,0.33475553,1.26346878,3.43818236,0.01886731,0.82600215
-2.33216608,4.82776231,0.00453789,0.00000000,0.01458084,0.32317509,1.22985357,3.36264523,0.01811419,0.80453876
-2.32616308,4.72293525,0.00444634,0.00000000,0.01419479,0.31184811,1.19730482,3.29385438,0.01744417,0.78407098
-2.32016008,4.62864630,0.00437429,0.00000000,0.01381728,0.30082980,1.16589518,3.23263169,0.01686854,0.76476740
-2.31415708,4.54612315,0.00432238,0.00000000,0.01344719,0.29017290,1.13569755,3.17982563,0.01639647,0.74678980
-2.30815408,4.47659926,0.00429103,0.00000000,0.01308376,0.27992859,1.10679275,3.13632675,0.01603497,0.73029534
-2.30215108,4.42132463,0.00428053,0.00000000,0.01272671,0.27014709,1.07927557,3.10307831,0.01578887,0.71543819
-2.29614807,4.38156989,0.00429098,0.00000000,0.01237646,0.26087776,1.05325871,3.08108116,0.01566088,0.70237014
-2.29014507,4.35862249,0.00432234,0.00000000,0.01203419,0.25216892,1.02887439,3.07139161,0.01565166,0.69124022
-2.28414207,4.35377451,0.00437436,0.00000000,0.01170196,0.24406722,1.00627364,3.07511202,0.01575994,0.68219336
-2.27813907,4.36830199,0.00444659,0.00000000,0.01138268,0.23661659,0.98562347,3.09337389,0.01598270,0.67536805
-2.27213607,4.40343664,0.00453841,0.00000000,0.01108015,0.22985708,0.96710201,3.12731390,0.01631527,0.67089317
-2.26613307,4.46033072,0.00464895,0.00000000,0.01079892,0.22382343,0.95089213,3.17804356,0.01675154,0.66888428
-2.26013007,4.54001684,0.00477712,0.00000000,0.01054424,0.21854364,0.93717396,3.24661368,0.01728411,0.66943949
-2.25412706,4.64336431,0.00492159,0.00000000,0.01032187,0.21403754,0.92611682,3.33397489,0.01790444,0.67263527
-2.24812406,4.77103426,0.00508078,0.00000000,0.01013792,0.21031562,0.91787098,3.44093596,0.01860304,0.67852239
-2.24212106,4.92343534,0.00525287,0.00000000,0.00999866,0.20737806,0.91255987,3.56812145,0.01936961,0.68712220
-2.23611806,5.10068226,0.00543582,0.00000000,0.00991025,0.20521410,0.91027298,3.71593035,0.02019316,0.69842355
-2.23011506,5.30255878,0.00562737,0.00000000,0.00987855,0.20380177,0.91105984,3.88449759,0.02106217,0.71238034
-2.22411206,5.52848684,0.00582508,0.00000000,0.00990884,0.20310807,0.91492539,4.07365958,0.02196474,0.72890989
-2.21810905,5.77750310,0.00602635,0.00000000,0.01000561,0.20308944,0.92182663,4.28292541,0.02288871,0.74789214
-2.21210605,6.04824372,0.00622849,0.00000000,0.01017230,0.20369265,0.93167091,4.51145459,0.02382181,0.76916958
-2.20610305,6.33893808,0.00642874,0.00000000,0.01041114,0.20485594,0.94431540,4.75804241,0.02475178,0.79254798
-2.20010005,6.64741154,0.00662433,0.00000000,0.01072288,0.20651037,0.95956807,5.02111332,0.02566655,0.81779770
-2.19409705,6.97109744,0.00681256,0.00000000,0.01110672,0.20858137,0.97718963,5.29872290,0.02655434,0.84465563
-2.18809405,7.30705787,0.00699078,0.00000000,0.01156013,0.21099024,0.99689646,5.58856854,0.02740384,0.87282750
-2.18209105,7.65201296,0.00715653,0.00000000,0.01207881,0.21365578,1.01836444,5.88800882,0.02820435,0.90199069
-2.17608804,8.00237817,0.00730751,0.00000000,0.01265663,0.21649571,1.04123327,6.19409135,0.02894591,0.93179734
-2.17008504,8.35430895,0.00744166,0.00000000,0.01328573,0.21942812,1.06511149,6.50358877,0.02961943,0.96187788
-2.16408204,8.70375225,0.00755715,0.00000000,0.01395654,0.22237269,1.08958189,6.81304252,0.03021688,0.99184494
-2.15807904,9.04650421,0.00765245,0.00000000,0.01465799,0.22525181,1.11420751,7.11881355,0.03073132,1.02129771
-2.15207604,9.37827344,0.00772630,0.00000000,0.01537766,0.22799159,1.13853804,7.41713951,0.03115709,1.04982689
-2.14607304,9.69474913,0.00777773,0.00000000,0.01610214,0.23052276,1.16211682,7.70419732,0.03148989,1.07702023
-2.14007004,9.99167328,0.00780606,0.00000000,0.01681726,0.23278155,1.18448841,7.97617024,0.03172684,1.10246876
-2.13406703,10.26491600,0.00781089,0.00000000,0.01750852,0.23471051,1.20520669,8.22931821,0.03186659,1.12577370
-2.12806403,10.51055282,0.00779208,0.00000000,0.01816147,0.23625936,1.22384358,8.46005006,0.03190933,1.14655414
-2.12206103,10.72494262,0.00774977,0.00000000,0.01876212,0.23738595,1.23999818,8.66499621,0.03185689,1.16445517
-2.11605803,10.90480449,0.00768432,0.00000000,0.01929738,0.23805715,1.25330619,8.84107995,0.03171272,1.17915654
-2.11005503,11.04729167,0.00759634,0.00000000,0.01975547,0.23824993,1.26344940,8.98558564,0.03148189,1.19038143
-2.10405203,11.15006048,0.00748665,0.00000000,0.02012632,0.23795237,1.27016489,9.09622174,0.03117111,1.19790508
-2.09804902,11.21133186,0.00735627,0.00000000,0.02040191,0.23716463,1.27325363,9.17117683,0.03078862,1.20156291
-2.09204602,11.22994322,0.00720646,0.00000000,0.02057657,0.23589994,1.27258793,9.20916651,0.03034416,1.20125775
-2.08604302,11.20538829,0.00703864,0.00000000,0.02064718,0.23418524,1.26811745,9.20946940,0.02984884,1.19696567
-2.08004002,11.13784277,0.00685446,0.00000000,0.02061335,0.23206174,1.25987327,9.17195067,0.02931503,1.18874007
-2.07403702,11.02817408,0.00665572,0.00000000,0.02047744,0.22958497,1.24796963,9.09707167,0.02875613,1.17671375
-2.06803402,10.87793361,0.00644442,0.00000000,0.02024451,0.22682450,1.23260311,8.98588488,0.02818640,1.16109845
-2.06203102,10.68933104,0.00622271,0.00000000,0.01992224,0.22386312,1.21404898,8.84001367,0.02762070,1.14218192
-2.05602801,10.46519031,0.00599289,0.00000000,0.01952065,0.22079544,1.19265483,8.66161703,0.02707420,1.12032232
-2.05002501,10.20888804,0.00575737,0.00000000,0.01905182,0.21772599,1.16883134,8.45334002,0.02656207,1.09594003
-2.04402201,9.92427584,0.00551863,0.00000000,0.01852949,0.21476672,1.14304061,8.21825109,0.02609917,1.06950704
-2.03801901,9.61558857,0.00527922,0.00000000,0.01796868,0.21203398,1.11578241,7.95976822,0.02569968,1.04153433
-2.03201601,9.28734132,0.00504168,0.00000000,0.01738512,0.20964515,1.08757874,7.68157608,0.02537676,1.01255757
-2.02601301,8.94421861,0.00480850,0.00000000,0.01679483,0.20771484,1.05895747,7.38753690,0.02514218,0.98312167
-2.02001001,8.59095932,0.00458207,0.00000000,0.01621357,0.20635102,1.03043556,7.08159800,0.02500605,0.95376494
-2.01400700,8.23224155,0.00436462,0.00000000,0.01565634,0.20565111,1.00250277,6.76769904,0.02497646,0.92500318
-2.00800400,7.87257118,0.00415816,0.00000000,0.01513691,0.20569818,0.97560628,6.44968205,0.02505923,0.89731467
-2.00200100,7.51617812,0.00396446,0.00000000,0.01466741,0.20655756,0.95013722,6.13120714,0.02525774,0.87112647
-1.99599800,7.16692367,0.00378498,0.00000000,0.01425794,0.20827391,0.92641930,5.81567655,0.02557276,0.84680255
-1.98999500,6.82822207,0.00362084,0.00000000,0.01391631,0.21086901,0.90470029,5.50616935,0.02600234,0.82463445
-1.98399200,6.50297860,0.00347278,0.00000000,0.01364781,0.21434035,0.88514656,5.20538844,0.02654189,0.80483453
-1.97798899,6.19354596,0.00334116,0.00000000,0.01345509,0.21866057,0.86784084,4.91562136,0.02718417,0.78753233
-1.97198599,5.90169985,0.00322597,0.00000000,0.01333816,0.22377798,0.85278331,4.63871531,0.02791955,0.77277393
-1.96598299,5.62863402,0.00312680,0.00000000,0.01329442,0.22961799,0.83989585,4.37606678,0.02873616,0.76052451
-1.95997999,5.37497406,0.00304288,0.00000000,0.01331885,0.23608556,0.82902919,4.12862527,0.02962026,0.75067376
-1.95397699,5.14080876,0.00297313,0.00000000,0.01340422,0.24306853,0.81997267,3.89691015,0.03055665,0.74304402
-1.94797399,4.92573709,0.00291617,0.00000000,0.01354144,0.25044172,0.81246600,3.68103948,0.03152905,0.73740069
-1.94197099,4.72892843,0.00287039,0.00000000,0.01371986,0.25807165,0.80621263,3.48076894,0.03252064,0.73346453
-1.93596798,4.54919316,0.00283402,0.00000000,0.01392777,0.26582167,0.80089402,3.29553901,0.03351456,0.73092518
-1.92996498,4.38506049,0.00280515,0.00000000,0.01415278,0.27355728,0.79618424,3.12452815,0.03449443,0.72945548
-1.92396198,4.23486043,0.00278185,0.00000000,0.01438233,0.28115138,0.79176425,2.96670989,0.03544488,0.72872580
-1.91795898,4.09680644,0.00276220,0.00000000,0.01460409,0.28848923,0.78733542,2.82091151,0.03635198,0.72841801
-1.91195598,3.96907573,0.00274434,0.00000000,0.01480641,0.29547293,0.78263153,2.68587204,0.03720372,0.72823827
-1.90595298,3.84988435,0.00272657,0.00000000,0.01497873,0.30202506,0.77742908,2.56029780,0.03799036,0.72792833
-1.89994997,3.73755435,0.00270737,0.00000000,0.01511187,0.30809149,0.77155535,2.44291353,0.03870465,0.72727479
-1.89394697,3.63057106,0.00268542,0.00000000,0.01519832,0.31364312,0.76489407,2.33250763,0.03934203,0.72611606
-1.88794397,3.52762875,0.00265970,0.00000000,0.01523244,0.31867648,0.75738852,2.22797034,0.03990067,0.72434670
-1.88194097,3.42766365,0.00262941,0.00000000,0.01521056,0.32321323,0.74904216,2.12832398,0.04038141,0.72191919
-1.87593797,3.32987397,0.00259407,0.00000000,0.01513098,0.32729854,0.73991661,2.03274483,0.04078759,0.71884297
-1.86993497,3.23372681,0.00255346,0.00000000,0.01499397,0.33099848,0.73012757,1.94057648,0.04112477,0.71518106
-1.86393197,3.13895289,0.00250763,0.00000000,0.01480162,0.33439658,0.71983862,1.85133484,0.04140037,0.71104440
-1.85792896,3.04553009,0.00245686,0.00000000,0.01455766,0.33758974,0.70925342,1.76470550,0.04162323,0.70658442
-1.85192596,2.95365755,0.00240163,0.00000000,0.01426717,0.34068368,0.69860679,1.68053418,0.04180311,0.70198401
-1.84592296,2.86372205,0.00234262,0.00000000,0.01393639,0.34378826,0.68815491,1.59881137,0.04195022,0.69744764
-1.83991996,2.77625908,0.00228060,0.00000000,0.01357230,0.34701276,0.67816530,1.51965238,0.04207471,0.69319096
-1.83391696,2.69191057,0.00221646,0.00000000,0.01318242,0.35046146,0.66890687,1.44327417,0.04218617,0.68943041
-1.82791396,2.61138162,0.00215112,0.00000000,0.01277440,0.35422964,0.66064047,1.36997025,0.04229323,0.68637333
-1.82191096,2.53539816,0.00208549,0.00000000,0.01235580,0.35840015,0.65361026,1.30008499,0.04240319,0.68420884
-1.81590795,2.46466747,0.00202047,0.00000000,0.01193379,0.36304072,0.64803620,1.23398863,0.04252177,0.68309998
-1.80990495,2.39984290,0.00195689,0.00000000,0.01151493,0.36820191,0.64410770,1.17205381,0.04265293,0.68317723
-1.80390195,2.34149398,0.00189549,0.00000000,0.01110502,0.37391590,0.64197874,1.11463474,0.04279877,0.68453354
-1.79789895,2.29008258,0.00183692,0.00000000,0.01070897,0.38019586,0.64176426,1.06204939,0.04295954,0.68722100
-1.79189595,2.24594549,0.00178169,0.00000000,0.01033070,0.38703604,0.64353791,1.01456522,0.04313374,0.69124909
-1.78589295,2.20928331,0.00173021,0.00000000,0.00997310,0.39441232,0.64733103,0.97238854,0.04331825,0.69658429
-1.77988994,2.18015542,0.00168278,0.00000000,0.00963812,0.40228318,0.65313270,0.93565756,0.04350856,0.70315118
-1.77388694,2.15848031,0.00163958,0.00000000,0.00932672,0.41059097,0.66089075,0.90443867,0.04369898,0.71083458
-1.76788394,2.14404063,0.00160069,0.00000000,0.00903902,0.41926336,0.67051354,0.87872584,0.04388292,0.71948267
-1.76188094,2.13649216,0.00156613,0.00000000,0.00877439,0.42821499,0.68187240,0.85844259,0.04405312,0.72891092
-1.75587794,2.13537572,0.00153583,0.00000000,0.00853154,0.43734912,0.69480458,0.84344592,0.04420192,0.73890667
-1.74987494,2.14013145,0.00150970,0.00000000,0.00830867,0.44655935,0.70911668,0.83353193,0.04432148,0.74923408
-1.74387194,2.15011459,0.00148758,0.00000000,0.00810359,0.45573145,0.72458848,0.82844245,0.04440399,0.75963958
-1.73786893,2.16461234,0.00146934,0.00000000,0.00791386,0.46474525,0.74097711,0.82787246,0.04444182,0.76985753
-1.73186593,2.18286135,0.00145479,0.00000000,0.00773686,0.47347668,0.75802162,0.83147788,0.04442773,0.77961608
-1.72586293,2.20406557,0.00144380,0.00000000,0.00756993,0.48180002,0.77544796,0.83888355,0.04435496,0.78864329
-1.71985993,2.22741429,0.00143621,0.00000000,0.00741048,0.48959034,0.79297434,0.84969133,0.04421741,0.79667326
-1.71385693,2.25210041,0.00143189,0.00000000,0.00725599,0.49672630,0.81031706,0.86348824,0.04400976,0.80345240
-1.70785393,2.27733873,0.00143073,0.00000000,0.00710417,0.50309316,0.82719673,0.87985471,0.04372762,0.80874567
-1.70185093,2.30238454,0.00143264,0.00000000,0.00695296,0.50858613,0.84334489,0.89837301,0.04336766,0.81234266
-1.69584792,2.32655219,0.00143753,0.00000000,0.00680058,0.51311385,0.85851100,0.91863603,0.04292783,0.81406357
-1.68984492,2.34923388,0.00144534,0.00000000,0.00664558,0.51660213,0.87246958,0.94025639,0.04240750,0.81376470
-1.68384192,2.36991819,0.00145602,0.00000000,0.00648687,0.51899765,0.88502757,0.96287606,0.04180766,0.81134349
-1.67783892,2.38820836,0.00146954,0.00000000,0.00632372,0.52027158,0.89603156,0.98617653,0.04113110,0.80674280
-1.67183592,2.40383983,0.00148587,0.00000000,0.00615579,0.52042299,0.90537480,1.00988922,0.04038260,0.79995447
-1.66583292,2.41669662,0.00150501,0.00000000,0.00598315,0.51948183,0.91300378,1.03380632,0.03956909,0.79102167
-1.65982991,2.42682597,0.00152697,0.00000000,0.00580626,0.51751139,0.91892414,1.05779148,0.03869969,0.78004027
-1.65382691,2.43445070,0.00155178,0.00000000,0.00562599,0.51461003,0.92320568,1.08179018,0.03778585,0.76715891
-1.64782391,2.43997853,0.00157950,0.00000000,0.00544360,0.51091212,0.92598624,1.10583919,0.03684128,0.75257773
-1.64182091,2.44400772,0.00161021,0.00000000,0.00526074,0.50658810,0.92747429,1.13007475,0.03588190,0.73654585
-1.63581791,2.44732844,0.00164404,0.00000000,0.00507940,0.50184349,0.92794993,1.15473868,0.03492563,0.71935756
-1.62981491,2.45091912,0.00168117,0.00000000,0.00490191,0.49691697,0.92776421,1.18018205,0.03399218,0.70134729
-1.62381191,2.45593743,0.00172181,0.00000000,0.00473088,0.49207734,0.92733660,1.20686564,0.03310269,0.68288354
-1.61780890,2.46370538,0.00176622,0.00000000,0.00456919,0.48761960,0.92715046,1.23535681,0.03227939,0.66436187
-1.61180590,2.47568848,0.00181469,0.00000000,0.00441987,0.48386006,0.92774647,1.26632234,0.03154504,0.64619714
-1.60580290,2.49346884,0.00186758,0.00000000,0.00428610,0.48113067,0.92971409,1.30051695,0.03092252,0.62881525
-1.59979990,2.51871259,0.00192524,0.00000000,0.00417112,0.47977255,0.93368095,1.33876744,0.03043427,0.61264442
-1.59379690,2.55313201,0.00198807,0.00000000,0.00407812,0.48012914,0.94030052,1.38195271,0.03010171,0.59810645
-1.58779390,2.59844327,0.00205642,0.00000000,0.00401023,0.48253876,0.95023806,1.43097980,0.02994477,0.58560793
-1.58179090,2.65632075,0.00213066,0.00000000,0.00397037,0.48732709,0.96415531,1.48675690,0.02998137,0.57553167
-1.57578789,2.72834937,0.00221108,0.00000000,0.00396120,0.49479962,0.98269424,1.55016385,0.03022694,0.56822862
-1.56978489,2.81597634,0.00229792,0.00000000,0.00398503,0.50523417,1.00646034,1.62202152,0.03069408,0.56401024
-1.56378189,2.92046411,0.00239130,0.00000000,0.00404372,0.51887395,1.03600598,1.70306101,0.03139218,0.56314161
-1.55777889,3.04284640,0.00249124,0.00000000,0.00413865,0.53592107,1.07181442,1.79389427,0.03232724,0.56583540
-1.55177589,3.18388905,0.00259759,0.00000000,0.00427061,0.55653088,1.11428508,1.89498736,0.03350168,0.57224682
-1.54577289,3.34405745,0.00271008,0.00000000,0.00443978,0.58080732,1.16372072,2.00663774,0.03491429,0.58246959
-1.53976988,3.52349232,0.00282824,0.00000000,0.00464565,0.60879931,1.22031705,2.12895688,0.03656024,0.59653322
-1.53376688,3.72199498,0.00295146,0.00000000,0.00488704,0.64049851,1.28415528,2.26185914,0.03843119,0.61440150
-1.52776388,3.93902323,0.00307892,0.00000000,0.00516206,0.67583835,1.35519816,2.40505767,0.04051547,0.63597247
-1.52176088,4.17369831,0.00320970,0.00000000,0.00546813,0.71469464,1.43328959,2.55806784,0.04279831,0.66107983
-1.51575788,4.42482313,0.00334271,0.00000000,0.00580202,0.75688748,1.51815815,2.72021817,0.04526214,0.68949582
-1.50975488,4.69091118,0.00347676,0.00000000,0.00615989,0.80218481,1.60942436,2.89066841,0.04788697,0.72093574
-1.50375188,4.97022526,0.00361059,0.00000000,0.00653737,0.85030715,1.70661164,3.06843415,0.05065072,0.75506383
-1.49774887,5.26082459,0.00374293,0.00000000,0.00692965,0.90093370,1.80916042,3.25241666,0.05352968,0.79150071
-1.49174587,5.56061837,0.00387249,0.00000000,0.00733158,0.95370947,1.91644503,3.44143680,0.05649890,0.82983208
-1.48574287,5.86742368,0.00399808,0.00000000,0.00773777,1.00825327,2.02779261,3.63427131,0.05953268,0.86961850
-1.47973987,6.17902525,0.00411857,0.00000000,0.00814277,1.06416633,2.14250332,3.82968961,0.06260494,0.91040620
-1.47373687,6.49323458,0.00423301,0.00000000,0.00854115,1.12104123,2.25987099,4.02648956,0.06568975,0.95173834
-1.46773387,6.80794595,0.00434063,0.00000000,0.00892764,1.17847090,2.37920336,4.22353028,0.06876165,0.99316671
-1.46173087,7.12118704,0.00444087,0.00000000,0.00929729,1.23605741,2.49984097,4.41976062,0.07179614,1.03426329
