energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
0.24312156,3.84318717,0.75777161,0.18764044,0.03283274,0.41221636,1.08834461,2.76724322,0.02879342,0.25062512
0.24912456,3.80731841,0.74658809,0.18625416,0.03242465,0.40866643,1.05604096,2.74483841,0.02840725,0.24465894
0.25512756,3.75847567,0.73382413,0.18426198,0.03188665,0.40400627,1.02051081,2.71227453,0.02790155,0.23827767
0.26113057,3.69775166,0.71951609,0.18170009,0.03122678,0.39828036,0.98252052,2.67030701,0.02728232,0.23168918
0.26713357,3.62650523,0.70373672,0.17861837,0.03045619,0.39155608,0.94286539,2.61990143,0.02655825,0.22510734
0.27313657,3.54632936,0.68659542,0.17507900,0.02958891,0.38392220,0.90235009,2.56221139,0.02574056,0.21874636
0.27913957,3.45901156,0.66823680,0.17115466,0.02864143,0.37548656,0.86176949,2.49855043,0.02484260,0.21281514
0.28514257,3.36648785,0.64883780,0.16692638,0.02763236,0.36637285,0.82189068,2.43035874,0.02387955,0.20751186
0.29114557,3.27079153,0.62860311,0.16248116,0.02658195,0.35671669,0.78343630,2.35916563,0.02286792,0.20301902
0.29714857,3.17399844,0.60775953,0.15790936,0.02551164,0.34666122,0.74706975,2.28654873,0.02182516,0.19949890
0.30315158,3.07817052,0.58654925,0.15330210,0.02444357,0.33635248,0.71338236,2.21409154,0.02076919,0.19708964
0.30915458,2.98529952,0.56522256,0.14874854,0.02340004,0.32593466,0.68288286,2.14334028,0.01971789,0.19590198
0.31515758,2.89725277,0.54403030,0.14433343,0.02240302,0.31554555,0.65598901,2.07576198,0.01868874,0.19601675
0.32116058,2.81572303,0.52321641,0.14013475,0.02147361,0.30531243,0.63302167,2.01270481,0.01769831,0.19748308
0.32716358,2.74218407,0.50301102,0.13622174,0.02063155,0.29534860,0.61420120,1.95536236,0.01676195,0.20031746
0.33316658,2.67785353,0.48362424,0.13265322,0.01989472,0.28575054,0.59964610,1.90474295,0.01589348,0.20450351
0.33916958,2.62366427,0.46524109,0.12947636,0.01927874,0.27659609,0.58937388,1.86164493,0.01510484,0.20999263
0.34517259,2.58024517,0.44801755,0.12672591,0.01879653,0.26794344,0.58330407,1.82663896,0.01440599,0.21670529
0.35117559,2.54791174,0.43207793,0.12442376,0.01845802,0.25983102,0.58126313,1.80005767,0.01380468,0.22453309
0.35717859,2.52666667,0.41751356,0.12257909,0.01826983,0.25227831,0.58299129,1.78199280,0.01330643,0.23334153
0.36318159,2.51621010,0.40438271,0.12118882,0.01823513,0.24528727,0.58815095,1.77229999,0.01291446,0.24297320
0.36918459,2.51595863,0.39271154,0.12023837,0.01835350,0.23884450,0.59633666,1.77061060,0.01262976,0.25325165
0.37518759,2.52507237,0.38249608,0.11970280,0.01862092,0.23292366,0.60708634,1.77635000,0.01245117,0.26398558
0.38119060,2.54248841,0.37370479,0.11954810,0.01902985,0.22748823,0.61989346,1.78876139,0.01237546,0.27497331
0.38719360,2.56695945,0.36628166,0.11973268,0.01956935,0.22249430,0.63422017,1.80693415,0.01239756,0.28600748
0.39319660,2.59709579,0.36014952,0.12020882,0.02022540,0.21789322,0.64951077,1.82983544,0.01251066,0.29687984
0.39919960,2.63140925,0.35521347,0.12092428,0.02098114,0.21363405,0.66520542,1.85634384,0.01270649,0.30738593
0.40520260,2.66835723,0.35136413,0.12182378,0.02181737,0.20966556,0.68075383,1.88528376,0.01297552,0.31732964
0.41120560,2.70638564,0.34848081,0.12285043,0.02271296,0.20593794,0.69562830,1.91545946,0.01330714,0.32652744
0.41720860,2.74396931,0.34643430,0.12394703,0.02364545,0.20240398,0.70933617,1.94568752,0.01369000,0.33481228
0.42321161,2.77964902,0.34508955,0.12505729,0.02459158,0.19901982,0.72143103,1.97482690,0.01411215,0.34203696
0.42921461,2.81206413,0.34430801,0.12612689,0.02552798,0.19574544,0.73152258,2.00180585,0.01456134,0.34807704
0.43521761,2.83998067,0.34394992,0.12710447,0.02643173,0.19254476,0.73928486,2.02564506,0.01502525,0.35283307
0.44122061,2.86231431,0.34387651,0.12794251,0.02728108,0.18938561,0.74446253,2.04547685,0.01549171,0.35623226
0.44722361,2.87814848,0.34395227,0.12859810,0.02805606,0.18623961,0.74687526,2.06056008,0.01594899,0.35822954
0.45322661,2.88674768,0.34404737,0.12903372,0.02873909,0.18308215,0.74641987,2.07029109,0.01638596,0.35880803
0.45922961,2.88756642,0.34404024,0.12921798,0.02931559,0.17989238,0.74307048,2.07421062,0.01679240,0.35797888
0.46523262,2.88025422,0.34382046,0.12912626,0.02977444,0.17665351,0.73687652,2.07200727,0.01715916,0.35578075
0.47123562,2.86465717,0.34329185,0.12874147,0.03010853,0.17335323,0.72795894,2.06351766,0.01747842,0.35227872
0.47723862,2.84081655,0.34237566,0.12805465,0.03031506,0.16998449,0.71650461,2.04872402,0.01774387,0.34756297
0.48324162,2.80896492,0.34101394,0.12706565,0.03039591,0.16654640,0.70275938,2.02774942,0.01795091,0.34174704
0.48924462,2.76952005,0.33917281,0.12578368,0.03035778,0.16304534,0.68701989,2.00085113,0.01809679,0.33496601
0.49524762,2.72307700,0.33684540,0.12422776,0.03021236,0.15949609,0.66962471,1.96841252,0.01818075,0.32737439
0.50125063,2.67039828,0.33405447,0.12242712,0.02997627,0.15592299,0.65094493,1.93093364,0.01820412,0.31914401
0.50725363,2.61240224,0.33085425,0.12042131,0.02967097,0.15236091,0.63137458,1.88902077,0.01817035,0.31046170
0.51325663,2.55014954,0.32733152,0.11826013,0.02932249,0.14885595,0.61132128,1.84337495,0.01808502,0.30152695
0.51925963,2.48482734,0.32360561,0.11600333,0.02896113,0.14546576,0.59119723,1.79477954,0.01795579,0.29254939
0.52526263,2.41773119,0.31982714,0.11371988,0.02862089,0.14225936,0.57141083,1.74408665,0.01779224,0.28374617
0.53126563,2.35024404,0.31617552,0.11148702,0.02833896,0.13931634,0.55235902,1.69220252,0.01760571,0.27533913
0.53726863,2.28381243,0.31285507,0.10938888,0.02815489,0.13672555,0.53442040,1.64007148,0.01740906,0.26755165
0.54327164,2.21991946,0.31008969,0.10751471,0.02810983,0.13458296,0.51794915,1.58865868,0.01721632,0.26060532
0.54927464,2.16005464,0.30811628,0.10595677,0.02824551,0.13298905,0.50326972,1.53893130,0.01704234,0.25471616
0.55527764,2.10568081,0.30717700,0.10480793,0.02860318,0.13204551,0.49067213,1.49183852,0.01690235,0.25009050
0.56128064,2.05819839,0.30751051,0.10415887,0.02922248,0.13185142,0.48040779,1.44829021,0.01681148,0.24692051
0.56728364,2.01890759,0.30934249,0.10409515,0.03014015,0.13249919,0.47268579,1.40913475,0.01678429,0.24537938
0.57328664,1.98896951,0.31287584,0.10469411,0.03138884,0.13407008,0.46766942,1.37513647,0.01683419,0.24561625
0.57928964,1.96936714,0.31828079,0.10602169,0.03299575,0.13662986,0.46547297,1.34695313,0.01697298,0.24775099
0.58529265,1.96086757,0.32568540,0.10812937,0.03498139,0.14022449,0.46615867,1.32511428,0.01721031,0.25186904
0.59129565,1.96398691,0.33516690,0.11105127,0.03735837,0.14487619,0.46973392,1.31000123,0.01755322,0.25801642
0.59729865,1.97895953,0.34674417,0.11480159,0.04013031,0.15058010,0.47614882,1.30182964,0.01800575,0.26619528
0.60330165,2.00571327,0.36037194,0.11937244,0.04329091,0.15730166,0.48529424,1.30063548,0.01856860,0.27636009
0.60930465,2.04385209,0.37593691,0.12473237,0.04682324,0.16497495,0.49700051,1.30626539,0.01923892,0.28841483
0.61530765,2.09264787,0.39325622,0.13082544,0.05069931,0.17350208,0.51103725,1.31837219,0.02001012,0.30221143
0.62131066,2.15104235,0.41207844,0.13757118,0.05487987,0.18275380,0.52711428,1.33641628,0.02087195,0.31754970
0.62731366,2.21766015,0.43208724,0.14486532,0.05931471,0.19257135,0.54488410,1.35967330,0.02181056,0.33417888
0.63331666,2.29083344,0.45290781,0.15258148,0.06394319,0.20276959,0.56394621,1.38724842,0.02280879,0.35180099
0.63931966,2.36863807,0.47411582,0.16057366,0.06869525,0.21314137,0.58385315,1.41809717,0.02384655,0.37007602
0.64532266,2.44894069,0.49524893,0.16867964,0.07349275,0.22346295,0.60411869,1.45105240,0.02490132,0.38862898
0.65132566,2.52945568,0.51582026,0.17672513,0.07825127,0.23350046,0.62422786,1.48485681,0.02594878,0.40705855
0.65732866,2.60781027,0.53533357,0.18452854,0.08288209,0.24301709,0.64364881,1.51819995,0.02696347,0.42494728
0.66333167,2.68161567,0.55329958,0.19190630,0.08729462,0.25178073,0.66184617,1.54975861,0.02791961,0.44187286
0.66933467,2.74854158,0.56925270,0.19867842,0.09139883,0.25957187,0.67829553,1.57823890,0.02879186,0.45742026
0.67533767,2.80639131,0.58276775,0.20467423,0.09510793,0.26619139,0.69249847,1.60241860,0.02955613,0.47119404
0.68134067,2.85317451,0.59347571,0.20973791,0.09834101,0.27146794,0.70399771,1.62118794,0.03019037,0.48283062
0.68734367,2.88717439,0.60107816,0.21373373,0.10102551,0.27526462,0.71239155,1.63358711,0.03067529,0.49200973
0.69334667,2.90700675,0.60535959,0.21655075,0.10309958,0.27748475,0.71734714,1.63883904,0.03099498,0.49846480
0.69934967,2.91166814,0.60619722,0.21810668,0.10451406,0.27807633,0.71861183,1.63637581,0.03113745,0.50199157
0.70535268,2.90057129,0.60356783,0.21835096,0.10523407,0.27703525,0.71602223,1.62585781,0.03109504,0.50245483
0.71135568,2.87356616,0.59755147,0.21726666,0.10524020,0.27440698,0.70951034,1.60718468,0.03086462,0.49979273
0.71735868,2.83094597,0.58833185,0.21487140,0.10452909,0.27028675,0.69910661,1.58049772,0.03044774,0.49401867
0.72336168,2.77343810,0.57619340,0.21121706,0.10311352,0.26481820,0.68493978,1.54617373,0.02985052,0.48522061
0.72936468,2.70218036,0.56151533,0.20638844,0.10102195,0.25819069,0.66723337,1.50481074,0.02908349,0.47355785
0.73536768,2.61868411,0.54476280,0.20050082,0.09829759,0.25063529,0.64629919,1.45720628,0.02816123,0.45925557
0.74137069,2.52478595,0.52647571,0.19369676,0.09499692,0.24241966,0.62252808,1.40432949,0.02710191,0.44259729
0.74737369,2.42259043,0.50725556,0.18614197,0.09118791,0.23384214,0.59637837,1.34728826,0.02592676,0.42391570
0.75337669,2.31440630,0.48775088,0.17802077,0.08694789,0.22522513,0.56836261,1.28729310,0.02465943,0.40358230
0.75937969,2.20267920,0.46864173,0.16953110,0.08236126,0.21690811,0.53903326,1.22561923,0.02332539,0.38199624
0.76538269,2.08992360,0.45062387,0.16087936,0.07751707,0.20924041,0.50896783,1.16356864,0.02195122,0.35957306
0.77138569,1.97865657,0.43439297,0.15227534,0.07250661,0.20257410,0.47875430,1.10243359,0.02056401,0.33673355
0.77738869,1.87133582,0.42062941,0.14392720,0.06742112,0.19725695,0.44897718,1.04346294,0.01919071,0.31389333
0.78339170,1.77030395,0.40998387,0.13603697,0.06234968,0.19362581,0.42020489,0.98783243,0.01785761,0.29145345
0.78939470,1.67774039,0.40306410,0.12879635,0.05737734,0.19200032,0.39297876,0.93661976,0.01658986,0.26979233
0.79539770,1.59562197,0.40042302,0.12238313,0.05258355,0.19267719,0.36780384,0.89078505,0.01541105,0.24925912
0.80140070,1.52569264,0.40254826,0.11695817,0.04804090,0.19592488,0.34514183,0.85115682,0.01434289,0.23016874
0.80740370,1.46944222,0.40985327,0.11266293,0.04381423,0.20197892,0.32540589,0.81842348,0.01340496,0.21279845
0.81340670,1.42809363,0.42266992,0.10961770,0.03996001,0.21103761,0.30895747,0.79312994,0.01261454,0.19738590
0.81940970,1.40259781,0.44124266,0.10792018,0.03652600,0.22325833,0.29610468,0.77567883,0.01198648,0.18412852
0.82541271,1.39363506,0.46572416,0.10764471,0.03355119,0.23875425,0.28710209,0.76633536,0.01153315,0.17318408
0.83141571,1.40162163,0.49617242,0.10884183,0.03106592,0.25759151,0.28215150,0.76523524,0.01126439,0.16467198
0.83741871,1.42671986,0.53254918,0.11153816,0.02909206,0.27978691,0.28140331,0.77239443,0.01118749,0.15867521
0.84342171,1.46885088,0.57471980,0.11573659,0.02764342,0.30530604,0.28495819,0.78772001,0.01130719,0.15524263
0.84942471,1.52770826,0.62245430,0.12141667,0.02672602,0.33406195,0.29286862,0.81102112,0.01162570,0.15439122
0.85542771,1.60277178,0.67542971,0.12853516,0.02633852,0.36591434,0.30514007,0.84201938,0.01214266,0.15610833
0.86143072,1.69332046,0.73323362,0.13702670,0.02647244,0.40066940,0.32173167,0.88035807,0.01285512,0.16035350
0.86743372,1.79844428,0.79536885,0.14680461,0.02711250,0.43808029,0.34255610,0.92560975,0.01375755,0.16705994
0.87343672,1.91705446,0.86125922,0.15776180,0.02823679,0.47784841,0.36747891,0.97728200,0.01484175,0.17613562
0.87943972,2.04789239,0.93025637,0.16977182,0.02981693,0.51962539,0.39631724,1.03482139,0.01609690,0.18746378
0.88544272,2.18953756,1.00164750,0.18269004,0.03181826,0.56301598,0.42883804,1.09761584,0.01750948,0.20090333
0.89144572,2.34041519,1.07466403,0.19635509,0.03419997,0.60758187,0.46475633,1.16499570,0.01906336,0.21628881
0.89744872,2.49880427,1.14849106,0.21059046,0.03691537,0.65284634,0.50373352,1.23623416,0.02073980,0.23343044
0.90345173,2.66284715,1.22227751,0.22520645,0.03991219,0.69829995,0.54537641,1.31054757,0.02251762,0.25211429
0.90945473,2.83056143,1.29514697,0.24000236,0.04313307,0.74340708,0.58923715,1.38709645,0.02437334,0.27210270
0.91545773,2.99985529,1.36620908,0.25476907,0.04651619,0.78761335,0.63481454,1.46498785,0.02628146,0.29313531
0.92146073,3.16854703,1.43457143,0.26929191,0.04999611,0.83035393,0.68155711,1.54327980,0.02821482,0.31493077
0.92746373,3.33438955,1.49935195,0.28335398,0.05350478,0.87106256,0.72886815,1.62098840,0.03014499,0.33718920
0.93346673,3.49509998,1.55969159,0.29673959,0.05697286,0.90918110,0.77611288,1.69709801,0.03204278,0.35959571
0.93946973,3.64839482,1.61476741,0.30923819,0.06033107,0.94416972,0.82262796,1.77057485,0.03387882,0.38182473
0.94547274,3.79202998,1.66380580,0.32064829,0.06351178,0.97551719,0.86773312,1.84038398,0.03562418,0.40354542
0.95147574,3.92384533,1.70609578,0.33078163,0.06645070,1.00275134,0.91074485,1.90550949,0.03725104,0.42442777
0.95747874,4.04181249,1.74100219,0.33946722,0.06908858,1.02544935,0.95099166,1.96497747,0.03873337,0.44414959
0.96348174,4.14408453,1.76797847,0.34655537,0.07137283,1.04324750,0.98783073,2.01788099,0.04004761,0.46240382
0.96948474,4.22904590,1.78657879,0.35192134,0.07325913,1.05585025,1.02066507,2.06340631,0.04117334,0.47890626
0.97548774,4.29536048,1.79646920,0.35546865,0.07471276,1.06303821,1.04896071,2.10085907,0.04209385,0.49340313
0.98149075,4.34201588,1.79743727,0.35713181,0.07570971,1.06467482,1.07226332,2.12968942,0.04279665,0.50567837
0.98749375,4.36836157,1.78939994,0.35687840,0.07623747,1.06071130,1.09021322,2.14951467,0.04327387,0.51556031
0.99349675,4.37413911,1.77240902,0.35471037,0.07629547,1.05118979,1.10255841,2.16013834,0.04352258,0.52292724
0.99949975,4.35950240,1.74665407,0.35066445,0.07589506,1.03624423,1.10916482,2.16156442,0.04354485,0.52771194
1.00550275,4.32502659,1.71246211,0.34481165,0.07505920,1.01609914,1.11002321,2.15400574,0.04334783,0.52990455
1.01150575,4.27170459,1.67029404,0.33725587,0.07382160,0.99106589,1.10525243,2.13788587,0.04294350,0.52955390
1.01750875,4.20093052,1.62073763,0.32813150,0.07222565,0.96153676,1.09509864,2.11383391,0.04234842,0.52676701
1.02351176,4.11447024,1.56449690,0.31760021,0.07032287,0.92797664,1.07993058,2.08267215,0.04158324,0.52170677
1.02951476,4.01441948,1.50237824,0.30584694,0.06817121,0.89091279,1.06023082,2.04539662,0.04067213,0.51458788
1.03551776,3.90315070,1.43527344,0.29307531,0.06583308,0.85092277,1.03658342,2.00315117,0.03964204,0.50567107
1.04152076,3.78325062,1.36414011,0.27950240,0.06337333,0.80862098,1.00965836,1.95719596,0.03852200,0.49525584
1.04752376,3.65745022,1.28998021,0.26535338,0.06085716,0.76464423,0.98019335,1.90887131,0.03734222,0.48367203
1.05352676,3.52855008,1.21381721,0.25085590,0.05834810,0.71963685,0.94897375,1.85955844,0.03613324,0.47127036
1.05952976,3.39934359,1.13667284,0.23623457,0.05590609,0.67423575,0.91681137,1.81063851,0.03492509,0.45841252
1.06553277,3.27254093,1.05954415,0.22170576,0.05358580,0.62905598,0.88452286,1.76345158,0.03374641,0.44546091
1.07153577,3.15069661,0.98338182,0.20747278,0.05143519,0.58467737,0.85290871,1.71925709,0.03262375,0.43276865
1.07753877,3.03614323,0.90907028,0.19372161,0.04949434,0.54163243,0.82273334,1.67919730,0.03158080,0.42067008
1.08354177,2.93093372,0.83741053,0.18061747,0.04779465,0.50039615,0.79470719,1.64426519,0.03063791,0.40947209
1.08954477,2.83679396,0.76910604,0.16830204,0.04635832,0.46137787,0.76947111,1.61527777,0.02981154,0.39944665
1.09554777,2.75508728,0.70475221,0.15689163,0.04519822,0.42491535,0.74758376,1.59285592,0.02911401,0.39082472
1.10155078,2.68679173,0.64482952,0.14647619,0.04431805,0.39127130,0.72951198,1.57741116,0.02855333,0.38379174
1.10755378,2.63249040,0.58970049,0.13711917,0.04371275,0.36063223,0.71562445,1.56913978,0.02813312,0.37848472
1.11355678,2.59237480,0.53961031,0.12885817,0.04336927,0.33310967,0.70618858,1.56802418,0.02785282,0.37499116
1.11955978,2.56626043,0.49469083,0.12170633,0.04326743,0.30874345,0.70137036,1.57384137,0.02770788,0.37334951
1.12556278,2.55361353,0.45496759,0.11565428,0.04338104,0.28750696,0.70123705,1.58617768,0.02769016,0.37355127
1.13156578,2.55358759,0.42036927,0.11067263,0.04367908,0.26931391,0.70576224,1.60444936,0.02778847,0.37554445
1.13756878,2.56506767,0.39073918,0.10671480,0.04412695,0.25402644,0.71483303,1.62792774,0.02798908,0.37923827
1.14357179,2.58672084,0.36584805,0.10372002,0.04468776,0.24146409,0.72825862,1.65576809,0.02827640,0.38450876
1.14957479,2.61705047,0.34540756,0.10161655,0.04532361,0.23141327,0.74578025,1.68704100,0.02863369,0.39120510
1.15557779,2.65445246,0.32908418,0.10032468,0.04599674,0.22363700,0.76708180,1.72076512,0.02904374,0.39915628
1.16158079,2.69727142,0.31651262,0.09975979,0.04667066,0.21788432,0.79180072,1.75594005,0.02948956,0.40817806
1.16758379,2.74385498,0.30730865,0.09983506,0.04731113,0.21389939,0.81953917,1.79157850,0.02995511,0.41807969
1.17358679,2.79260447,0.30108074,0.10046391,0.04788695,0.21142966,0.84987480,1.82673646,0.03042585,0.42867035
1.17958979,2.84202083,0.29744051,0.10156210,0.04837069,0.21023322,0.88237127,1.86054083,0.03088933,0.43976503
1.18559280,2.89074432,0.29601159,0.10304945,0.04873919,0.21008491,0.91658813,1.89221347,0.03133566,0.45118983
1.19159580,2.93758738,0.29643698,0.10485120,0.04897388,0.21078123,0.95209005,1.92109135,0.03175782,0.46278626
1.19759880,2.98155988,0.29838474,0.10689893,0.04906101,0.21214389,0.98845526,1.94664208,0.03215194,0.47441486
1.20360180,3.02188648,0.30155230,0.10913121,0.04899164,0.21402211,1.02528311,1.96847469,0.03251743,0.48595772
1.20960480,3.05801600,0.30566922,0.11149385,0.04876157,0.21629361,1.06220075,1.98634552,0.03285695,0.49732013
1.21560780,3.08962283,0.31049876,0.11393993,0.04837111,0.21886442,1.09886867,2.00015887,0.03317628,0.50843131
1.22161081,3.11660072,0.31583832,0.11642956,0.04782471,0.22166767,1.13498510,2.00996293,0.03348413,0.51924420
1.22761381,3.13904945,0.32151894,0.11892950,0.04713054,0.22466141,1.17028915,2.01594082,0.03379172,0.52973438
1.23361681,3.15725494,0.32740400,0.12141256,0.04630002,0.22782575,1.20456249,2.01839726,0.03411239,0.53989830
1.23961981,3.17166360,0.33338734,0.12385704,0.04534724,0.23115940,1.23762944,2.01774129,0.03446102,0.54975071
1.24562281,3.18285179,0.33939085,0.12624593,0.04428838,0.23467587,1.26935546,2.01446552,0.03485345,0.55932148
1.25162581,3.19149147,0.34536166,0.12856626,0.04314115,0.23839940,1.29964388,2.00912267,0.03530579,0.56865194
1.25762881,3.19831294,0.35126909,0.13080830,0.04192418,0.24236095,1.32843092,2.00230001,0.03583378,0.57779067
1.26363182,3.20406612,0.35710135,0.13296487,0.04065643,0.24659419,1.35567915,1.99459278,0.03645205,0.58678911
1.26963482,3.20948144,0.36286204,0.13503058,0.03935672,0.25113179,1.38136943,1.98657722,0.03717348,0.59569681
1.27563782,3.21523181,0.36856663,0.13700120,0.03804314,0.25600205,1.40549182,1.97878446,0.03800852,0.60455682
1.28164082,3.22189690,0.37423876,0.13887301,0.03673272,0.26122591,1.42803578,1.97167605,0.03896458,0.61340100
1.28764382,3.22993119,0.37990665,0.14064221,0.03544096,0.26681452,1.44898013,1.96562224,0.04004557,0.62224577
1.29364682,3.23963697,0.38559954,0.14230443,0.03418157,0.27276725,1.46828348,1.96088385,0.04125146,0.63108823
1.29964982,3.25114358,0.39134420,0.14385422,0.03296622,0.27907037,1.48587559,1.95759866,0.04257796,0.63990307
1.30565283,3.26439384,0.39716178,0.14528480,0.03180437,0.28569622,1.50165050,1.95577285,0.04401641,0.64864021
1.31165583,3.27913841,0.40306499,0.14658773,0.03070325,0.29260302,1.51546173,1.95527816,0.04555370,0.65722362
1.31765883,3.29493878,0.40905571,0.14775284,0.02966779,0.29973527,1.52712041,1.95585490,0.04717246,0.66555121
1.32366183,3.31117881,0.41512324,0.14876825,0.02870074,0.30702468,1.53639635,1.95712097,0.04885132,0.67349605
1.32966483,3.32708476,0.42124322,0.14962056,0.02780283,0.31439166,1.54302252,1.95858645,0.05056536,0.68090899
1.33566783,3.34175325,0.42737741,0.15029523,0.02697300,0.32174737,1.54670275,1.95967341,0.05228673,0.68762247
1.34167084,3.35418607,0.43347433,0.15077707,0.02620864,0.32899620,1.54712256,1.95974007,0.05398536,0.69345564
1.34767384,3.36333052,0.43947083,0.15105098,0.02550600,0.33603872,1.54396259,1.95810831,0.05562980,0.69822057
1.35367684,3.36812368,0.44529460,0.15110273,0.02486046,0.34277496,1.53691409,1.95409321,0.05718816,0.70172923
1.35967984,3.36753861,0.45086757,0.15091995,0.02426699,0.34910801,1.52569555,1.94703348,0.05862909,0.70380105
1.36568284,3.36063047,0.45611007,0.15049311,0.02372046,0.35494775,1.51006976,1.93632119,0.05992278,0.70427070
1.37168584,3.34658047,0.46094563,0.14981661,0.02321605,0.36021472,1.48986008,1.92142955,0.06104190,0.70299563
1.37768884,3.32473558,0.46530622,0.14888973,0.02274951,0.36484395,1.46496518,1.90193734,0.06196260,0.69986314
1.38369185,3.29464216,0.46913770,0.14771758,0.02231743,0.36878850,1.43537123,1.87754893,0.06266524,0.69479648
1.38969485,3.25607194,0.47240516,0.14631187,0.02191746,0.37202288,1.40116076,1.84810907,0.06313511,0.68775973
1.39569785,3.20903916,0.47509799,0.14469144,0.02154835,0.37454583,1.36251769,1.81361164,0.06336292,0.67876116
1.40170085,3.15380818,0.47723429,0.14288259,0.02121001,0.37638267,1.31972813,1.77420232,0.06334516,0.66785491
1.40770385,3.09089126,0.47886440,0.14091908,0.02090337,0.37758687,1.27317682,1.73017499,0.06308415,0.65514081
1.41370685,3.02103671,0.48007340,0.13884183,0.02063029,0.37824083,1.22333941,1.68196246,0.06258795,0.64076245
1.41970985,2.94520827,0.48098217,0.13669832,0.02039325,0.37845584,1.17077090,1.63012185,0.06187005,0.62490352
1.42571286,2.86455665,0.48174719,0.13454167,0.02019504,0.37837101,1.11609090,1.57531590,0.06094886,0.60778258
1.43171586,2.78038496,0.48255864,0.13242941,0.02003844,0.37815134,1.05996653,1.51829092,0.05984699,0.58964656
1.43771886,2.69410941,0.48363711,0.13042205,0.01992584,0.37798473,1.00309369,1.45985284,0.05859045,0.57076341
1.44372186,2.60721752,0.48522868,0.12858145,0.01985882,0.37807814,0.94617787,1.40084238,0.05720766,0.55141396
1.44972486,2.52122530,0.48759868,0.12696906,0.01983784,0.37865281,0.88991529,1.34211067,0.05572851,0.53188376
1.45572786,2.43763551,0.49102417,0.12564407,0.01986196,0.37993875,0.83497525,1.28449626,0.05418331,0.51245497
1.46173087,2.35789834,0.49578539,0.12466160,0.01992855,0.38216853,0.78198458,1.22880450,0.05260181,0.49339875
1.46773387,2.28337596,0.50215632,0.12407095,0.02003322,0.38557047,0.73151460,1.17578992,0.05101226,0.47496846
1.47373687,2.21531183,0.51039483,0.12391396,0.02016977,0.39036152,0.68407115,1.12614208,0.04944063,0.45739389
1.47973987,2.15480550,0.52073251,0.12422358,0.02033024,0.39673984,0.64008776,1.08047508,0.04790992,0.44087661
1.48574287,2.10279306,0.53336459,0.12502261,0.02050512,0.40487743,0.59992203,1.03932063,0.04643961,0.42558667
1.49174587,2.06003335,0.54844025,0.12632277,0.02068362,0.41491280,0.56385498,1.00312450,0.04504533,0.41166045
1.49774887,2.02709942,0.56605370,0.12812396,0.02085404,0.42694417,0.53209308,0.97224584,0.04373867,0.39919987
1.50375188,2.00437490,0.58623624,0.13041390,0.02100417,0.44102323,0.50477232,0.94695876,0.04252714,0.38827252
1.50975488,1.99205442,0.60894975,0.13316796,0.02112183,0.45714967,0.48196393,0.92745564,0.04141432,0.37891288
1.51575788,1.99014750,0.63408179,0.13634938,0.02119529,0.47526698,0.46368106,0.91385141,0.04040010,0.37112425
1.52176088,1.99848499,0.66144265,0.13990972,0.02121381,0.49525940,0.44988576,0.90618820,0.03948107,0.36488114
1.52776388,2.01672753,0.69076453,0.14378961,0.02116806,0.51695053,0.44049591,0.90443980,0.03865098,0.36013222
1.53376688,2.04437542,0.72170312,0.14791974,0.02105047,0.54010359,0.43539141,0.90851555,0.03790122,0.35680324
1.53976988,2.08077950,0.75384158,0.15222214,0.02085561,0.56442356,0.43441944,0.91826331,0.03722138,0.35480020
1.54577289,2.12515276,0.78669707,0.15661162,0.02058032,0.58956131,0.43739855,0.93347146,0.03659979,0.35401227
1.55177589,2.17658272,0.81972977,0.16099752,0.02022385,0.61511966,0.44412138,0.95386991,0.03602403,0.35431469
1.55777889,2.23404440,0.85235422,0.16528551,0.01978783,0.64066135,0.45435625,0.97913036,0.03548145,0.35557138
1.56378189,2.29641424,0.88395280,0.16937968,0.01927619,0.66571884,0.46784752,1.00886602,0.03495957,0.35763741
1.56978489,2.36248502,0.91389094,0.17318460,0.01869489,0.68980559,0.48431526,1.04263135,0.03444647,0.36036124
1.57578789,2.43098199,0.94153366,0.17660754,0.01805165,0.71242857,0.50345432,1.07992205,0.03393111,0.36358679
1.58179090,2.50058036,0.96626301,0.17956062,0.01735564,0.73310159,0.52493332,1.12017594,0.03340358,0.36715546
1.58779390,2.56992417,0.98749554,0.18196300,0.01661697,0.75135897,0.54839379,1.16277504,0.03285529,0.37090804
1.59379690,2.63764659,1.00469946,0.18374281,0.01584639,0.76676908,0.57345008,1.20704927,0.03227905,0.37468658
1.59979990,2.70239122,1.01741062,0.18483904,0.01505475,0.77894711,0.59969001,1.25228206,0.03166918,0.37833636
1.60580290,2.76283434,1.02524673,0.18520306,0.01425272,0.78756667,0.62667683,1.29771795,0.03102147,0.38170779
1.61180590,2.81770747,1.02791922,0.18479984,0.01345033,0.79236968,0.65395249,1.34257232,0.03033320,0.38465847
1.61780890,2.86581975,1.02524219,0.18360891,0.01265675,0.79317407,0.68104235,1.38604301,0.02960301,0.38705515
1.62381191,2.90607951,1.01713815,0.18162474,0.01188001,0.78987903,0.70746125,1.42732373,0.02883083,0.38877577
1.62981491,2.93751447,1.00364014,0.17885680,0.01112684,0.78246758,0.73272099,1.46561888,0.02801776,0.38971142
