energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.30115058,7.42565718,0.47153486,0.01110669,1.11273158,6.64099323,0.52072144,0.00000000
-4.29514757,7.35716675,0.47545619,0.01093026,1.11383622,6.55991342,0.52286526,0.00000000
-4.28914457,7.27350716,0.47920595,0.01072427,1.11431137,6.46334247,0.52505179,0.00000000
-4.28314157,7.17449220,0.48262846,0.01048936,1.11388016,6.35133386,0.52717318,0.00000000
-4.27713857,7.06030932,0.48557333,0.01022683,1.11228398,6.22431976,0.52912394,0.00000000
-4.27113557,6.93150419,0.48789884,0.00993859,1.10928944,6.08309103,0.53080335,0.00000000
-4.26513257,6.78895106,0.48947479,0.00962713,1.10469369,5.92876341,0.53211736,0.00000000
-4.25912956,6.63381088,0.49018477,0.00929541,1.09832817,5.76273199,0.53298019,0.00000000
-4.25312656,6.46747991,0.48992789,0.00894682,1.09006081,5.58661661,0.53331537,0.00000000
-4.24712356,6.29153218,0.48862001,0.00858501,1.07979676,5.40220155,0.53305658,0.00000000
-4.24112056,6.10765915,0.48619458,0.00821382,1.06747795,5.21137268,0.53214806,0.00000000
-4.23511756,5.91761004,0.48260317,0.00783713,1.05308178,5.01605549,0.53054491,0.00000000
-4.22911456,5.72313614,0.47781569,0.00745877,1.03661907,4.81815711,0.52821319,0.00000000
-4.22311156,5.52594160,0.47182063,0.00708240,1.01813178,4.61951491,0.52513003,0.00000000
-4.21710855,5.32764305,0.46462501,0.00671138,0.99769053,4.42185386,0.52128365,0.00000000
-4.21110555,5.12973915,0.45625440,0.00634879,0.97539216,4.22675383,0.51667357,0.00000000
-4.20510255,4.93359079,0.44675283,0.00599726,0.95135760,4.03562764,0.51131065,0.00000000
-4.19909955,4.74041175,0.43618255,0.00565900,0.92572980,3.84970970,0.50521733,0.00000000
-4.19309655,4.55126880,0.42462372,0.00533577,0.89867203,3.67005448,0.49842772,0.00000000
-4.18709355,4.36708997,0.41217375,0.00502886,0.87036620,3.49754361,0.49098767,0.00000000
-4.18109055,4.18867906,0.39894648,0.00473914,0.84101133,3.33289990,0.48295467,0.00000000
-4.17508754,4.01673442,0.38507089,0.00446704,0.81082190,3.17670636,0.47439754,0.00000000
-4.16908454,3.85186983,0.37068942,0.00421267,0.78002603,3.02942828,0.46539585,0.00000000
-4.16308154,3.69463567,0.35595589,0.00397579,0.74886334,2.89143654,0.45603906,0.00000000
-4.15707854,3.54553856,0.34103287,0.00375591,0.71758259,2.76303028,0.44642541,0.00000000
-4.15107554,3.40505832,0.32608879,0.00355234,0.68643882,2.64445774,0.43666044,0.00000000
-4.14507254,3.27366120,0.31129459,0.00336427,0.65569038,2.53593417,0.42685538,0.00000000
-4.13906953,3.15180911,0.29682026,0.00319076,0.62559554,2.43765616,0.41712533,0.00000000
-4.13306653,3.03996481,0.28283120,0.00303087,0.59640919,2.34981221,0.40758744,0.00000000
-4.12706353,2.93859329,0.26948468,0.00288365,0.56837946,2.27258963,0.39835908,0.00000000
-4.12106053,2.84816016,0.25692658,0.00274823,0.54174469,2.20617804,0.38955621,0.00000000
-4.11505753,2.76912773,0.24528834,0.00262378,0.51673069,2.15077018,0.38129196,0.00000000
-4.10905453,2.70194964,0.23468461,0.00250964,0.49354864,2.10656053,0.37367557,0.00000000
-4.10305153,2.64706497,0.22521138,0.00240524,0.47239347,2.07374253,0.36681169,0.00000000
-4.09704852,2.60489238,0.21694487,0.00231019,0.45344315,2.05250491,0.36080011,0.00000000
-4.09104552,2.57582495,0.20994120,0.00222426,0.43685852,2.04302766,0.35573584,0.00000000
-4.08504252,2.56022589,0.20423674,0.00214738,0.42278383,2.04547794,0.35170961,0.00000000
-4.07903952,2.55842510,0.19984925,0.00207966,0.41134790,2.06000606,0.34880857,0.00000000
-4.07303652,2.57071652,0.19677953,0.00202137,0.40266552,2.08674148,0.34711716,0.00000000
-4.06703352,2.59735560,0.19501368,0.00197293,0.39683922,2.12578862,0.34671804,0.00000000
-4.06103052,2.63855659,0.19452569,0.00193489,0.39396085,2.17722215,0.34769288,0.00000000
-4.05502751,2.69448874,0.19528016,0.00190792,0.39411300,2.24108134,0.35012280,0.00000000
-4.04902451,2.76527086,0.19723512,0.00189277,0.39736984,2.31736317,0.35408854,0.00000000
-4.04302151,2.85096379,0.20034461,0.00189023,0.40379734,2.40601380,0.35966990,0.00000000
-4.03701851,2.95156007,0.20456101,0.00190113,0.41345250,2.50691813,0.36694470,0.00000000
-4.03101551,3.06697088,0.20983685,0.00192626,0.42638163,2.61988756,0.37598688,0.00000000
-4.02501251,3.19701017,0.21612603,0.00196632,0.44261761,2.74464592,0.38686395,0.00000000
-4.01900950,3.34137632,0.22338450,0.00202193,0.46217604,2.88081411,0.39963368,0.00000000
-4.01300650,3.49963206,0.23157013,0.00209349,0.48505048,3.02789387,0.41434021,0.00000000
-4.00700350,3.67118347,0.24064199,0.00218124,0.51120695,3.18525160,0.43100956,0.00000000
-4.00100050,3.85525919,0.25055905,0.00228511,0.54057786,3.35210310,0.44964491,0.00000000
-3.99499750,4.05089128,0.26127831,0.00240478,0.57305574,3.52750024,0.47022172,0.00000000
-3.98899450,4.25689891,0.27275262,0.00253955,0.60848713,3.71032081,0.49268301,0.00000000
-3.98299150,4.47187655,0.28492819,0.00268839,0.64666697,3.89926238,0.51693502,0.00000000
-3.97698849,4.69418767,0.29774222,0.00284989,0.68733400,4.09284128,0.54284360,0.00000000
-3.97098549,4.92196537,0.31112048,0.00302225,0.73016738,4.28939739,0.57023162,0.00000000
-3.96498249,5.15312062,0.32497536,0.00320330,0.77478514,4.48710529,0.59887744,0.00000000
-3.95897949,5.38535875,0.33920432,0.00339054,0.82074450,4.68399196,0.62851501,0.00000000
-3.95297649,5.61620432,0.35368901,0.00358113,0.86754455,4.87796105,0.65883543,0.00000000
-3.94697349,5.84303423,0.36829503,0.00377200,0.91463124,5.06682312,0.68949023,0.00000000
-3.94097049,6.06311831,0.38287258,0.00395985,0.96140475,5.24833139,0.72009637,0.00000000
-3.93496748,6.27366650,0.39725788,0.00414126,1.00722930,5.42022171,0.75024290,0.00000000
-3.92896448,6.47188127,0.41127535,0.00431278,1.05144495,5.58025577,0.77949905,0.00000000
-3.92296148,6.65501361,0.42474062,0.00447100,1.09338131,5.72626599,0.80742375,0.00000000
-3.91695848,6.82042091,0.43746411,0.00461264,1.13237264,5.85620068,0.83357599,0.00000000
-3.91095548,6.96562477,0.44925516,0.00473466,1.16777376,5.96816804,0.85752594,0.00000000
-3.90495248,7.08836694,0.45992650,0.00483432,1.19897639,6.06047745,0.87886629,0.00000000
-3.89894947,7.18666153,0.46929899,0.00490930,1.22542518,6.13167698,0.89722339,0.00000000
-3.89294647,7.25884194,0.47720624,0.00495776,1.24663283,6.18058582,0.91226788,0.00000000
-3.88694347,7.30360114,0.48349922,0.00497836,1.26219382,6.20632111,0.92372427,0.00000000
-3.88094047,7.32002410,0.48805044,0.00497037,1.27179602,6.20831822,0.93137917,0.00000000
-3.87493747,7.30761184,0.49075769,0.00493362,1.27522997,6.18634466,0.93508782,0.00000000
-3.86893447,7.26629634,0.49154717,0.00486859,1.27239522,6.14050708,0.93477870,0.00000000
-3.86293147,7.19644652,0.49037586,0.00477632,1.26330372,6.07125208,0.93045599,0.00000000
-3.85692846,7.09886529,0.48723315,0.00465845,1.24807999,5.97936075,0.92219989,0.00000000
-3.85092546,6.97477814,0.48214156,0.00451712,1.22695813,5.86593786,0.91016472,0.00000000
-3.84492246,6.82581402,0.47515660,0.00435495,1.20027587,5.73239613,0.89457487,0.00000000
-3.83891946,6.65397925,0.46636585,0.00417497,1.16846594,5.58043634,0.87571891,0.00000000
-3.83291646,6.46162548,0.45588711,0.00398052,1.13204494,5.41202395,0.85394197,0.00000000
-3.82691346,6.25141266,0.44386584,0.00377521,1.09160048,5.22936299,0.82963670,0.00000000
-3.82091046,6.02626805,0.43047196,0.00356277,1.04777676,5.03486761,0.80323322,0.00000000
-3.81490745,5.78934221,0.41589603,0.00334708,1.00125935,4.83113205,0.77518839,0.00000000
-3.80890445,5.54396290,0.40034501,0.00313198,0.95275963,4.62089926,0.74597463,0.00000000
-3.80290145,5.29358775,0.38403767,0.00292128,0.90299938,4.40702849,0.71606893,0.00000000
-3.79689845,5.04175621,0.36719979,0.00271869,0.85269598,4.19246214,0.68594203,0.00000000
-3.79089545,4.79204157,0.35005938,0.00252776,0.80254867,3.98019187,0.65604841,0.00000000
-3.78489245,4.54800325,0.33284184,0.00235183,0.75322620,3.77322398,0.62681698,0.00000000
-3.77888944,4.31313984,0.31576543,0.00219402,0.70535603,3.57454411,0.59864306,0.00000000
-3.77288644,4.09084290,0.29903699,0.00205723,0.65951533,3.38708105,0.57188141,0.00000000
-3.76688344,3.88435185,0.28284808,0.00194408,0.61622376,3.21366960,0.54684077,0.00000000
-3.76088044,3.69670969,0.26737163,0.00185692,0.57593815,3.05701241,0.52377967,0.00000000
-3.75487744,3.53071987,0.25275917,0.00179782,0.53904886,2.91964070,0.50290370,0.00000000
-3.74887444,3.38890417,0.23913868,0.00176858,0.50587775,2.80387393,0.48436423,0.00000000
-3.74287144,3.27346173,0.22661305,0.00177068,0.47667762,2.71177864,0.46825832,0.00000000
-3.73686843,3.18622957,0.21525934,0.00180530,0.45163288,2.64512675,0.45463008,0.00000000
-3.73086543,3.12864485,0.20512854,0.00187329,0.43086128,2.60535386,0.44347301,0.00000000
-3.72486243,3.10170947,0.19624607,0.00197512,0.41441635,2.59351840,0.43473350,0.00000000
-3.71885943,3.10595795,0.18861287,0.00211089,0.40229069,2.61026258,0.42831521,0.00000000
-3.71285643,3.14142937,0.18220699,0.00228025,0.39441953,2.65577646,0.42408426,0.00000000
-3.70685343,3.20764482,0.17698564,0.00248243,0.39068472,2.72976670,0.42187497,0.00000000
-3.70085043,3.30359158,0.17288766,0.00271612,0.39091904,2.83143154,0.42149611,0.00000000
-3.69484742,3.42771566,0.16983623,0.00297949,0.39491051,2.95944400,0.42273750,0.00000000
-3.68884442,3.57792416,0.16774183,0.00327019,0.40240699,3.11194498,0.42537656,0.00000000
-3.68284142,3.75159891,0.16650527,0.00358526,0.41312088,3.28654819,0.42918502,0.00000000
-3.67683842,3.94562274,0.16602073,0.00392118,0.42673390,3.48035833,0.43393516,0.00000000
-3.67083542,4.15641923,0.16617872,0.00427390,0.44290211,3.69000378,0.43940583,0.00000000
-3.66483242,4.38000651,0.16686895,0.00463884,0.46126108,3.91168457,0.44538778,0.00000000
-3.65882941,4.61206504,0.16798287,0.00501095,0.48143128,4.14123566,0.45168833,0.00000000
-3.65282641,4.84801874,0.16941601,0.00538481,0.50302363,4.37420514,0.45813515,0.00000000
-3.64682341,5.08312800,0.17107000,0.00575472,0.52564530,4.60594587,0.46457918,0.00000000
-3.64082041,5.31259260,0.17285417,0.00611483,0.54890556,4.83171851,0.47089651,0.00000000
-3.63481741,5.53166164,0.17468684,0.00645923,0.57242170,5.04680323,0.47698927,0.00000000
-3.62881441,5.73574723,0.17649623,0.00678213,0.59582490,5.24661640,0.48278548,0.00000000
-3.62281141,5.92053798,0.17822092,0.00707801,0.61876588,5.42682835,0.48823793,0.00000000
-3.61680840,6.08210821,0.17981006,0.00734175,0.64092015,5.58347782,0.49332225,0.00000000
-3.61080540,6.21701864,0.18122312,0.00756879,0.66199274,5.71307855,0.49803407,0.00000000
-3.60480240,6.32240435,0.18242945,0.00775525,0.68172225,5.81271367,0.50238559,0.00000000
-3.59879940,6.39604638,0.18340749,0.00789802,0.69988393,5.88011380,0.50640165,0.00000000
-3.59279640,6.43642374,0.18414378,0.00799488,0.71629180,5.91371540,0.51011538,0.00000000
-3.58679340,6.44274342,0.18463177,0.00804457,0.73079961,5.91269686,0.51356370,0.00000000
-3.58079040,6.41494707,0.18487053,0.00804676,0.74330057,5.87699049,0.51678281,0.00000000
-3.57478739,6.35369392,0.18486330,0.00800210,0.75372591,5.80727001,0.51980381,0.00000000
-3.56878439,6.26032066,0.18461612,0.00791214,0.76204223,5.70491403,0.52264862,0.00000000
-3.56278139,6.13678017,0.18413640,0.00777932,0.76824785,5.57194713,0.52532642,0.00000000
-3.55677839,5.98556175,0.18343158,0.00760681,0.77236825,5.41096149,0.52783062,0.00000000
-3.55077539,5.80959670,0.18250797,0.00739843,0.77445083,5.22502240,0.53013667,0.00000000
-3.54477239,5.61215327,0.18136974,0.00715853,0.77455938,5.01756204,0.53220065,0.00000000
-3.53876938,5.39672590,0.18001813,0.00689180,0.77276839,4.79226630,0.53395877,0.00000000
-3.53276638,5.16692338,0.17845095,0.00660315,0.76915760,4.55295933,0.53532797,0.00000000
-3.52676338,4.92636066,0.17666238,0.00629758,0.76380713,4.30349071,0.53620740,0.00000000
-3.52076038,4.67855876,0.17464306,0.00597996,0.75679339,4.04762971,0.53648100,0.00000000
-3.51475738,4.42685626,0.17238054,0.00565502,0.74818605,3.78897039,0.53602096,0.00000000
-3.50875438,4.17433560,0.16985992,0.00532713,0.73804617,3.53085073,0.53469206,0.00000000
-3.50275138,3.92376599,0.16706488,0.00500028,0.72642578,3.27628806,0.53235675,0.00000000
-3.49674837,3.67756432,0.16397889,0.00467799,0.71336865,3.02793219,0.52888067,0.00000000
-3.49074537,3.43777406,0.16058653,0.00436326,0.69891240,2.78803649,0.52413863,0.00000000
-3.48474237,3.20606140,0.15687499,0.00405858,0.68309175,2.55844664,0.51802057,0.00000000
-3.47873937,2.98372736,0.15283551,0.00376590,0.66594259,2.34060573,0.51043733,0.00000000
-3.47273637,2.77173337,0.14846480,0.00348667,0.64750676,2.13557374,0.50132610,0.00000000
-3.46673337,2.57073793,0.14376636,0.00322188,0.62783713,1.94405914,0.49065507,0.00000000
-3.46073037,2.38114131,0.13875147,0.00297212,0.60700260,1.76645978,0.47842723,0.00000000
-3.45472736,2.20313531,0.13344006,0.00273761,0.58509284,1.60291034,0.46468298,0.00000000
-3.44872436,2.03675502,0.12786120,0.00251829,0.56222231,1.45333334,0.44950162,0.00000000
-3.44272136,1.88192999,0.12205325,0.00231389,0.53853342,1.31749129,0.43300139,0.00000000
-3.43671836,1.73853228,0.11606373,0.00212399,0.51419852,1.19503725,0.41533818,0.00000000
-3.43071536,1.60641951,0.10994882,0.00194805,0.48942071,1.08556211,0.39670293,0.00000000
-3.42471236,1.48547144,0.10377263,0.00178551,0.46443331,0.98863671,0.37731782,0.00000000
-3.41870935,1.37561905,0.09760620,0.00163582,0.43949808,0.90384777,0.35743141,0.00000000
-3.41270635,1.27686570,0.09152631,0.00149845,0.41490218,0.83082684,0.33731289,0.00000000
-3.40670335,1.18930028,0.08561423,0.00137293,0.39095422,0.76927192,0.31724574,0.00000000
-3.40070035,1.11310273,0.07995440,0.00125889,0.36797933,0.71896177,0.29752103,0.00000000
-3.39469735,1.04854257,0.07463314,0.00115603,0.34631370,0.67976329,0.27843063,0.00000000
-3.38869435,0.99597120,0.06973739,0.00106413,0.32629868,0.65163240,0.26026056,0.00000000
-3.38269135,0.95580915,0.06535366,0.00098307,0.30827483,0.63460928,0.24328467,0.00000000
-3.37668834,0.92852926,0.06156709,0.00091277,0.29257587,0.62880877,0.22775896,0.00000000
-3.37068534,0.91463680,0.05846059,0.00085322,0.27952308,0.63440678,0.21391656,0.00000000
-3.36468234,0.91464776,0.05611433,0.00080443,0.26941989,0.65162370,0.20196353,0.00000000
-3.35867934,0.92906615,0.05460513,0.00076643,0.26254716,0.68070574,0.19207555,0.00000000
-3.35267634,0.95836121,0.05400620,0.00073925,0.25915886,0.72190499,0.18439558,0.00000000
-3.34667334,1.00294529,0.05438673,0.00072289,0.25947842,0.77545901,0.17903225,0.00000000
-3.34067034,1.06315312,0.05581164,0.00071731,0.26369560,0.84157085,0.17605929,0.00000000
-3.33466733,1.13922297,0.05834125,0.00072243,0.27196393,0.92038992,0.17551562,0.00000000
-3.32866433,1.23128021,0.06203085,0.00073807,0.28439862,1.01199460,0.17740619,0.00000000
-3.32266133,1.33932363,0.06693019,0.00076402,0.30107491,1.11637680,0.18170345,0.00000000
-3.31665833,1.46321492,0.07308277,0.00079995,0.32202687,1.23342924,0.18834941,0.00000000
-3.31065533,1.60267149,0.08052507,0.00084546,0.34724654,1.36293553,0.19725813,0.00000000
-3.30465233,1.75726288,0.08928550,0.00090003,0.37668354,1.50456361,0.20831871,0.00000000
-3.29864932,1.92641086,0.09938335,0.00096310,0.41024503,1.65786245,0.22139861,0.00000000
-3.29264632,2.10939339,0.11082752,0.00103396,0.44779618,1.82226243,0.23634733,0.00000000
-3.28664332,2.30535226,0.12361535,0.00111186,0.48916124,1.99707916,0.25300036,0.00000000
-3.28064032,2.51330443,0.13773136,0.00119595,0.53412511,2.18152077,0.27118344,0.00000000
-3.27463732,2.73215687,0.15314620,0.00128531,0.58243568,2.37469843,0.29071699,0.00000000
-3.26863432,2.96072442,0.16981570,0.00137897,0.63380694,2.57563985,0.31142070,0.00000000
-3.26263132,3.19775050,0.18768028,0.00147589,0.68792285,2.78330517,0.33311821,0.00000000
-3.25662831,3.44192975,0.20666459,0.00157503,0.74444195,2.99660493,0.35564176,0.00000000
-3.25062531,3.69193223,0.22667763,0.00167531,0.80300284,3.21441939,0.37883670,0.00000000
-3.24462231,3.94642815,0.24761325,0.00177566,0.86323016,3.43561850,0.40256574,0.00000000
-3.23861931,4.20411229,0.26935110,0.00187504,0.92474112,3.65908174,0.42671273,0.00000000
-3.23261631,4.46372716,0.29175796,0.00197244,0.98715227,3.88371715,0.45118585,0.00000000
-3.22661331,4.72408372,0.31468957,0.00206691,1.05008625,4.10847857,0.47591993,0.00000000
-3.22061031,4.98407878,0.33799264,0.00215759,1.11317821,4.33238031,0.50087787,0.00000000
-3.21460730,5.24270806,0.36150721,0.00224372,1.17608161,4.55450862,0.52605081,0.00000000
-3.20860430,5.49907383,0.38506909,0.00232463,1.23847300,4.77402908,0.55145707,0.00000000
-3.20260130,5.75238676,0.40851237,0.00239981,1.30005554,4.99018957,0.57713960,0.00000000
-3.19659830,6.00196112,0.43167184,0.00246886,1.36056101,5.20231826,0.60316209,0.00000000
-3.19059530,6.24720339,0.45438515,0.00253155,1.41975002,5.40981663,0.62960352,0.00000000
-3.18459230,6.48759425,0.47649489,0.00258776,1.47741053,5.61214746,0.65655154,0.00000000
-3.17858929,6.72266457,0.49785008,0.00263752,1.53335451,5.80881834,0.68409454,0.00000000
-3.17258629,6.95196625,0.51830754,0.00268101,1.58741300,5.99936110,0.71231294,0.00000000
-3.16658329,7.17503925,0.53773268,0.00271850,1.63942990,6.18330846,0.74126992,0.00000000
-3.16058029,7.39137655,0.55600004,0.00275037,1.68925472,6.36016885,0.77100199,0.00000000
-3.15457729,7.60038894,0.57299356,0.00277706,1.73673493,6.52940101,0.80150995,0.00000000
-3.14857429,7.80137206,0.58860653,0.00279906,1.78170846,6.69039013,0.83275064,0.00000000
-3.14257129,7.99347796,0.60274153,0.00281690,1.82399687,6.84242708,0.86463009,0.00000000
-3.13656828,8.17569356,0.61531034,0.00283108,1.86339998,6.98469277,0.89699842,0.00000000
-3.13056528,8.34682833,0.62623393,0.00284209,1.89969225,7.11624917,0.92964709,0.00000000
-3.12456228,8.50551300,0.63544272,0.00285034,1.93262175,7.23603849,0.96230870,0.00000000
-3.11855928,8.65021080,0.64287707,0.00285620,1.96191169,7.34289176,0.99465962,0.00000000
-3.11255628,8.77924206,0.64848810,0.00285990,1.98726503,7.43554736,1.02632556,0.00000000
-3.10655328,8.89082235,0.65223896,0.00286161,2.00837192,7.51267980,1.05689006,0.00000000
-3.10055028,8.98311343,0.65410624,0.00286138,2.02491999,7.57293825,1.08590562,0.00000000
-3.09454727,9.05428566,0.65408178,0.00285917,2.03660694,7.61499388,1.11290708,0.00000000
-3.08854427,9.10258949,0.65217452,0.00285483,2.04315494,7.63759426,1.13742694,0.00000000
-3.08254127,9.12643323,0.64841242,0.00284815,2.04432610,7.63962272,1.15901164,0.00000000
-3.07653827,9.12446342,0.64284419,0.00283888,2.03993820,7.62015987,1.17723843,0.00000000
-3.07053527,9.09564404,0.63554071,0.00282674,2.02987976,7.57854444,1.19173182,0.00000000
-3.06453227,9.03933019,0.62659600,0.00281142,2.01412355,7.51443009,1.20217885,0.00000000
-3.05852926,8.95533244,0.61612751,0.00279268,1.99273769,7.42783511,1.20834251,0.00000000
-3.05252626,8.84396783,0.60427576,0.00277032,1.96589355,7.31918189,1.21007258,0.00000000
-3.04652326,8.70609442,0.59120302,0.00274421,1.93386995,7.18932371,1.20731334,0.00000000
-3.04052026,8.54312669,0.57709127,0.00271435,1.89705311,7.03955650,1.20010768,0.00000000
-3.03451726,8.35703032,0.56213924,0.00268084,1.85593224,6.87161441,1.18859754,0.00000000
-3.02851426,8.15029562,0.54655863,0.00264389,1.81109092,6.68764840,1.17302050,0.00000000
-3.02251126,7.92589017,0.53056974,0.00260388,1.76319426,6.49018819,1.15370282,0.00000000
-3.01650825,7.68719216,0.51439654,0.00256127,1.71297272,6.28208860,1.13104916,0.00000000
-3.01050525,7.43790695,0.49826138,0.00251665,1.66120297,6.06646213,1.10552956,0.00000000
-3.00450225,7.18197035,0.48237969,0.00247072,1.60868682,5.84660052,1.07766434,0.00000000
-2.99849925,6.92344264,0.46695466,0.00242422,1.55622911,5.62588836,1.04800766,0.00000000
-2.99249625,6.66639784,0.45217243,0.00237796,1.50461554,5.40771236,1.01713046,0.00000000
-2.98649325,6.41481300,0.43819765,0.00233273,1.45459149,5.19537010,0.98560367,0.00000000
-2.98049025,6.17246211,0.42517002,0.00228935,1.40684271,4.99198205,0.95398237,0.00000000
-2.97448724,5.94281903,0.41320151,0.00224855,1.36197866,4.80041037,0.92279158,0.00000000
-2.96848424,5.72897306,0.40237477,0.00221102,1.32051923,4.62318769,0.89251416,0.00000000
-2.96248124,5.53356035,0.39274252,0.00217734,1.28288527,4.46245862,0.86358140,0.00000000
-2.95647824,5.35871308,0.38432806,0.00214799,1.24939311,4.31993554,0.83636619,0.00000000
-2.95047524,5.20602771,0.37712679,0.00212333,1.22025324,4.19687030,0.81117925,0.00000000
-2.94447224,5.07655238,0.37110870,0.00210356,1.19557284,4.09404166,0.78826790,0.00000000
-2.93846923,4.97079263,0.36622157,0.00208877,1.17536186,4.01175843,0.76781746,0.00000000
-2.93246623,4.88873391,0.36239494,0.00207893,1.15954214,3.94987687,0.74995473,0.00000000
-2.92646323,4.82987834,0.35954432,0.00207387,1.14795888,3.90783066,0.73475316,0.00000000
-2.92046023,4.79329305,0.35757572,0.00207334,1.14039367,3.88467124,0.72223916,0.00000000
-2.91445723,4.77766671,0.35639013,0.00207699,1.13657847,3.87911575,0.71239913,0.00000000
-2.90845423,4.78137115,0.35588782,0.00208440,1.13620971,3.88960014,0.70518658,0.00000000
-2.90245123,4.80252475,0.35597221,0.00209512,1.13896177,3.91433450,0.70052899,0.00000000
-2.89644822,4.83905486,0.35655327,0.00210866,1.14449947,3.95135845,0.69833401,0.00000000
-2.89044522,4.88875687,0.35755023,0.00212454,1.15248890,3.99859418,0.69849469,0.00000000
-2.88444222,4.94934801,0.35889371,0.00214226,1.16260646,4.05389571,0.70089364,0.00000000
-2.87843922,5.01851482,0.36052703,0.00216137,1.17454590,4.11509300,0.70540596,0.00000000
-2.87243622,5.09395377,0.36240698,0.00218146,1.18802347,4.18003042,0.71190115,0.00000000
-2.86643322,5.17340504,0.36450391,0.00220213,1.20278118,4.24659941,0.72024396,0.00000000
-2.86043022,5.25468010,0.36680136,0.00222307,1.21858863,4.31276556,0.73029444,0.00000000
-2.85442721,5.33568417,0.36929531,0.00224399,1.23524351,4.37659090,0.74190755,0.00000000
-2.84842421,5.41443464,0.37199315,0.00226467,1.25257143,4.43625232,0.75493247,0.00000000
-2.84242121,5.48907688,0.37491251,0.00228494,1.27042516,4.49005703,0.76921191,0.00000000
-2.83641821,5.55789871,0.37808008,0.00230467,1.28868378,4.53645622,0.78458175,0.00000000
-2.83041521,5.61934443,0.38153036,0.00232379,1.30725191,4.57405778,0.80087112,0.00000000
-2.82441221,5.67202924,0.38530462,0.00234225,1.32605922,4.60163862,0.81790313,0.00000000
-2.81840920,5.71475430,0.38944986,0.00236005,1.34506018,4.61815719,0.83549631,0.00000000
-2.81240620,5.74652223,0.39401781,0.00237723,1.36423400,4.62276593,0.85346670,0.00000000
-2.80640320,5.76655261,0.39906404,0.00239386,1.38358465,4.61482364,0.87163065,0.00000000
-2.80040020,5.77429645,0.40464689,0.00241002,1.40314050,4.59390684,0.88980811,0.00000000
-2.79439720,5.76944861,0.41082632,0.00242586,1.42295351,4.55981961,0.90782626,0.00000000
-2.78839420,5.75195663,0.41766248,0.00244150,1.44309745,4.51260069,0.92552330,0.00000000
-2.78239120,5.72202496,0.42521393,0.00245714,1.46366495,4.45252688,0.94275213,0.00000000
-2.77638819,5.68011311,0.43353553,0.00247295,1.48476311,4.38011190,0.95938381,0.00000000
-2.77038519,5.62692711,0.44267588,0.00248914,1.50650759,4.29609985,0.97531043,0.00000000
-2.76438219,5.56340357,0.45267440,0.00250592,1.52901520,4.20145279,0.99044745,0.00000000
-2.75837919,5.49068647,0.46355807,0.00252350,1.55239518,4.09733238,1.00473519,0.00000000
-2.75237619,5.41009692,0.47533800,0.00254207,1.57673937,3.98507565,1.01813948,0.00000000
-2.74637319,5.32309699,0.48800601,0.00256181,1.60211202,3.86616566,1.03065153,0.00000000
-2.74037019,5.23124892,0.50153130,0.00258283,1.62853958,3.74219776,1.04228686,0.00000000
-2.73436718,5.13617129,0.51585764,0.00260524,1.65600127,3.61484288,1.05308361,0.00000000
-2.72836418,5.03949420,0.53090109,0.00262904,1.68442118,3.48580897,1.06310008,0.00000000
-2.72236118,4.94281539,0.54654873,0.00265418,1.71366247,3.35680237,1.07241177,0.00000000
-2.71635818,4.84765923,0.56265833,0.00268053,1.74352445,3.22949035,1.08110812,0.00000000
-2.71035518,4.75544026,0.57905941,0.00270784,1.77374281,3.10546628,1.08928881,0.00000000
-2.70435218,4.66743281,0.59555553,0.00273579,1.80399344,2.98621857,1.09706012,0.00000000
-2.69834917,4.58474747,0.61192797,0.00276396,1.83389985,2.87310431,1.10453108,0.00000000
-2.69234617,4.50831513,0.62794076,0.00279183,1.86304395,2.76732811,1.11180971,0.00000000
-2.68634317,4.43887836,0.64334683,0.00281881,1.89097991,2.66992637,1.11899939,0.00000000
-2.68034017,4.37698984,0.65789507,0.00284423,1.91725016,2.58175690,1.12619520,0.00000000
-2.67433717,4.32301682,0.67133814,0.00286739,1.94140309,2.50349358,1.13348053,0.00000000
-2.66833417,4.27715042,0.68344044,0.00288755,1.96301098,2.43562515,1.14092370,0.00000000
-2.66233117,4.23941835,0.69398606,0.00290397,1.98168748,2.37845773,1.14857469,0.00000000
-2.65632816,4.20969947,0.70278625,0.00291592,1.99710339,2.33211979,1.15646207,0.00000000
-2.65032516,4.18773886,0.70968596,0.00292273,2.00899967,2.29656908,1.16459009,0.00000000
-2.64432216,4.17316194,0.71456919,0.00292380,2.01719704,2.27160046,1.17293587,0.00000000
-2.63831916,4.16548689,0.71736283,0.00291860,2.02160134,2.25685420,1.18144712,0.00000000
-2.63231616,4.16413451,0.71803876,0.00290673,2.02220445,2.25182430,1.19004012,0.00000000
-2.62631316,4.16843551,0.71661412,0.00288790,2.01908056,2.25586665,1.19859839,0.00000000
-2.62031016,4.17763538,0.71314978,0.00286195,2.01237815,2.26820709,1.20697215,0.00000000
-2.61430715,4.19089743,0.70774706,0.00282884,2.00230824,2.28794980,1.21497867,0.00000000
-2.60830415,4.20730498,0.70054283,0.00278867,1.98912961,2.31408634,1.22240383,0.00000000
-2.60230115,4.22586397,0.69170352,0.00274166,1.97313222,2.34550602,1.22900491,0.00000000
