energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.30915458,5.51007443,0.65379143,3.34741478,0.01002930,0.09023278,0.03560640,1.13559174,1.17697775,1.35058148
-0.30315158,5.54180609,0.66934730,3.33840151,0.00974184,0.09160656,0.03577162,1.14379661,1.20125836,1.38367614
-0.29714857,5.57826332,0.68796774,3.33080817,0.00949016,0.09300790,0.03600570,1.15242296,1.22703494,1.41905432
-0.29114557,5.61868992,0.70963674,3.32447376,0.00927760,0.09441510,0.03630366,1.16103164,1.25413113,1.45643420
-0.28514257,5.66237964,0.73430567,3.31927260,0.00910694,0.09581054,0.03666017,1.16921059,1.28239716,1.49552249
-0.27913957,5.70872335,0.76189431,3.31514298,0.00898039,0.09718138,0.03706970,1.17659113,1.31171567,1.53602255
-0.27313657,5.75724873,0.79229204,3.31211130,0.00889948,0.09851998,0.03752669,1.18286204,1.34200536,1.57764163
-0.26713357,5.80764985,0.82535892,3.31030991,0.00886503,0.09982412,0.03802566,1.18778058,1.37322201,1.62009680
-0.26113057,5.85980441,0.86092678,3.30998709,0.00887714,0.10109682,0.03856131,1.19117999,1.40535659,1.66311929
-0.25512756,5.91377737,0.89879986,3.31150843,0.00893516,0.10234602,0.03912849,1.19297333,1.43843026,1.70645675
-0.24912456,5.96981026,0.93875522,3.31534880,0.00903764,0.10358379,0.03972226,1.19315331,1.47248644,1.74987345
-0.24312156,6.02829640,0.98054272,3.32207524,0.00918236,0.10482549,0.04033778,1.19178824,1.50758007,1.79314838
-0.23711856,6.08974302,1.02388470,3.33232117,0.00936635,0.10608856,0.04097018,1.18901445,1.54376464,1.83607139
-0.23111556,6.15472223,1.06847547,3.34675309,0.00958589,0.10739124,0.04161446,1.18502532,1.58107748,1.87843769
-0.22511256,6.22381333,1.11398066,3.36603140,0.00983657,0.10875120,0.04226532,1.18005779,1.61952426,1.92004116
-0.21910955,6.29753951,1.16003684,3.39076716,0.01011334,0.11018411,0.04291697,1.17437685,1.65906338,1.96066699
-0.21310655,6.37630269,1.20625151,3.42147723,0.01041057,0.11170231,0.04356302,1.16825891,1.69959149,2.00008432
-0.20710355,6.46031999,1.25220373,3.45853991,0.01072215,0.11331362,0.04419632,1.16197485,1.74093076,2.03803938
-0.20110055,6.54956560,1.29744576,3.50215375,0.01104158,0.11502025,0.04480891,1.15577367,1.78281910,2.07424987
-0.19509755,6.64372173,1.34150585,3.55230169,0.01136210,0.11681805,0.04539197,1.14986745,1.82490399,2.10840115
-0.18909455,6.74214139,1.38389237,3.60872268,0.01167681,0.11869603,0.04593588,1.14441849,1.86674046,2.14014456
-0.18309155,6.84382578,1.42409938,3.67089243,0.01197880,0.12063612,0.04643034,1.13952913,1.90779386,2.16909834
-0.17708854,6.94741785,1.46161365,3.73801481,0.01226132,0.12261336,0.04686450,1.13523479,1.94744734,2.19485139
-0.17108554,7.05121313,1.49592317,3.80902447,0.01251788,0.12459632,0.04722723,1.13150056,1.98501407,2.21696962
-0.16508254,7.15318771,1.52652670,3.88260124,0.01274243,0.12654786,0.04750742,1.12822127,2.01975393,2.23500511
-0.15907954,7.25104281,1.55294437,3.95719583,0.01292952,0.12842615,0.04769426,1.12522530,2.05089387,2.24850746
-0.15307654,7.34226426,1.57472883,4.03106626,0.01307436,0.13018589,0.04777767,1.12228152,2.07765138,2.25703708
-0.14707354,7.42419457,1.59147658,4.10232364,0.01317296,0.13177975,0.04774856,1.11910936,2.09925992,2.26017978
-0.14107054,7.49411488,1.60283902,4.16898570,0.01322227,0.13315982,0.04759928,1.11539110,2.11499537,2.25756210
-0.13506753,7.54933330,1.60853280,4.22903612,0.01322014,0.13427922,0.04732386,1.11078614,2.12420222,2.24886656
-0.12906453,7.58727638,1.60834905,4.28048728,0.01316549,0.13509361,0.04691835,1.10494633,2.12631862,2.23384637
-0.12306153,7.60557981,1.60216103,4.32144425,0.01305822,0.13556268,0.04638098,1.09753172,2.12089890,2.21233885
-0.11705853,7.60217500,1.58992995,4.35016746,0.01289926,0.13565150,0.04571238,1.08822615,2.10763293,2.18427691
-0.11105553,7.57536824,1.57170867,4.36513183,0.01269053,0.13533173,0.04491563,1.07675187,2.08636142,2.14969837
-0.10505253,7.52390940,1.54764319,4.36508014,0.01243488,0.13458260,0.04399628,1.06288275,2.05708647,2.10875246
-0.09904952,7.44704784,1.51797175,4.34906871,0.01213599,0.13339171,0.04296232,1.04645545,2.01997724,2.06170351
-0.09304652,7.34457349,1.48302172,4.31650385,0.01179834,0.13175559,0.04182406,1.02737833,1.97537042,2.00893160
-0.08704352,7.21684203,1.44320427,4.26716779,0.01142703,0.12967996,0.04059390,1.00563765,1.92376566,1.95093015
-0.08104052,7.06478316,1.39900711,4.20123330,0.01102772,0.12717982,0.03928621,0.98130106,1.86581623,1.88830057
-0.07503752,6.88989224,1.35098542,4.11926656,0.01060651,0.12427926,0.03791694,0.95451823,1.80231537,1.82174428
-0.06903452,6.69420548,1.29975148,4.02221845,0.01016978,0.12101106,0.03650342,0.92551871,1.73417902,1.75205211
-0.06303152,6.48026004,1.24596304,3.91140447,0.00972412,0.11741608,0.03506399,0.89460725,1.66242550,1.68009166
-0.05702851,6.25104018,1.19031101,3.78847439,0.00927619,0.11354243,0.03361768,0.86215671,1.58815309,1.60679269
-0.05102551,6.00991176,1.13350669,3.65537261,0.00883266,0.10944458,0.03218384,0.82859896,1.51251624,1.53313117
-0.04502251,5.76054684,1.07626879,3.51429075,0.00840006,0.10518224,0.03078183,0.79441411,1.43670124,1.46011211
-0.03901951,5.50684112,1.01931082,3.36761409,0.00798473,0.10081914,0.02943069,0.76011838,1.36190210,1.38875159
-0.03301651,5.25282658,0.96332872,3.21786381,0.00759277,0.09642185,0.02814879,0.72625115,1.28929732,1.32005844
-0.02701351,5.00258174,0.90898941,3.06763670,0.00722995,0.09205844,0.02695352,0.69336147,1.22002813,1.25501570
-0.02101051,4.76014232,0.85692017,2.91954436,0.00690168,0.08779717,0.02586103,0.66199448,1.15517870,1.19456234
-0.01500750,4.52941435,0.80769918,2.77615370,0.00661298,0.08370524,0.02488594,0.63267808,1.09575856,1.13957541
-0.00900450,4.31409213,0.76184731,2.63993035,0.00636843,0.07984754,0.02404114,0.60591020,1.04268751,1.09085300
-0.00300150,4.11758281,0.71982139,2.51318651,0.00617217,0.07628548,0.02333753,0.58214695,0.99678309,1.04909831
0.00300150,3.94293936,0.68200882,2.39803450,0.00602787,0.07307591,0.02278391,0.56179194,0.95875056,1.01490499
0.00900450,3.79280321,0.64872378,2.29634707,0.00593870,0.07027018,0.02238680,0.54518692,0.92917526,0.98874426
0.01500750,3.66935755,0.62020494,2.20972512,0.00590734,0.06791326,0.02215040,0.53260392,0.90851709,0.97095386
0.02101051,3.57429208,0.59661458,2.13947337,0.00593594,0.06604304,0.02207649,0.52423917,0.89710704,0.96172927
0.02701351,3.50877952,0.57803918,2.08658414,0.00602608,0.06468971,0.02216447,0.52020856,0.89514524,0.96111748
0.03301651,3.47346396,0.56449125,2.05172927,0.00617876,0.06387533,0.02241139,0.52054513,0.90270047,0.96901340
0.03901951,3.46846090,0.55591233,2.03525973,0.00639435,0.06361349,0.02281200,0.52519818,0.91971079,0.98515932
0.04502251,3.49336846,0.55217704,2.03721263,0.00667252,0.06390911,0.02335892,0.53403437,0.94598509,1.00914748
0.05102551,3.54728917,0.55309792,2.05732479,0.00701223,0.06475837,0.02404277,0.54684053,0.98120557,1.04042581
0.05702851,3.62886134,0.55843101,2.09505227,0.00741164,0.06614875,0.02485239,0.56332819,1.02493093,1.07830711
0.06303152,3.73629906,0.56788194,2.14959475,0.00786807,0.06805924,0.02577503,0.58313981,1.07660046,1.12198133
0.06903452,3.86743966,0.58111236,2.21992394,0.00837796,0.07046060,0.02679662,0.60585646,1.13553918,1.17053101
0.07503752,4.01979716,0.59774666,2.30481494,0.00893681,0.07331582,0.02790198,0.63100699,1.20096411,1.22294961
0.08104052,4.19062047,0.61737879,2.40287943,0.00953917,0.07658068,0.02907517,0.65807825,1.27199201,1.27816237
0.08704352,4.37695469,0.63957917,2.51259980,0.01017864,0.08020444,0.03029968,0.68652644,1.34764885,1.33504914
0.09304652,4.57570417,0.66390150,2.63236301,0.01084791,0.08413066,0.03155875,0.71578911,1.42688127,1.39246892
0.09904952,4.78369554,0.68988961,2.76049346,0.01153878,0.08829820,0.03283563,0.74529767,1.50857020,1.44928518
0.10505253,4.99773939,0.71708413,2.89528374,0.01224230,0.09264227,0.03411382,0.77449008,1.59154679,1.50439145
0.11105553,5.21468893,0.74502907,3.03502271,0.01294887,0.09709570,0.03537732,0.80282338,1.67461070,1.55673636
0.11705853,5.43149448,0.77327828,3.17802027,0.01364839,0.10159023,0.03661086,0.82978576,1.75655051,1.60534744
0.12306153,5.64525238,0.80140164,3.32262816,0.01433052,0.10605788,0.03780012,0.85490783,1.83616608,1.64935289
0.12906453,5.85324729,0.82899109,3.46725688,0.01498485,0.11043244,0.03893191,0.87777280,1.91229230,1.68800061
0.13506753,6.05298732,0.85566628,3.61038827,0.01560115,0.11465085,0.03999437,0.89802523,1.98382365,1.72067397
0.14107054,6.24223117,0.88107982,3.75058429,0.01616968,0.11865462,0.04097706,0.91537813,2.04973884,1.74690361
0.14707354,6.41900726,0.90492201,3.88649192,0.01668144,0.12239111,0.04187116,0.92961819,2.10912456,1.76637516
0.15307654,6.58162496,0.92692491,4.01684516,0.01712842,0.12581466,0.04266952,0.94060909,2.16119757,1.77893236
0.15907954,6.72867822,0.94686556,4.14046442,0.01750383,0.12888758,0.04336679,0.94829259,2.20532398,1.78457571
0.16508254,6.85904242,0.96456840,4.25625441,0.01780237,0.13158080,0.04395941,0.95268771,2.24103495,1.78345670
0.17108554,6.97186530,0.97990658,4.36320126,0.01802034,0.13387435,0.04444569,0.95388781,2.26803800,1.77586782
0.17708854,7.06655323,0.99280216,4.46036981,0.01815578,0.13575749,0.04482577,0.95205586,2.28622316,1.76222885
0.18309155,7.14275396,1.00322527,4.54690196,0.01820854,0.13722852,0.04510164,0.94741809,2.29566364,1.74307003
0.18909455,7.20033730,1.01119212,4.62201673,0.01818030,0.13829435,0.04527699,0.94025626,2.29661075,1.71901259
0.19509755,7.23937491,1.01676199,4.68501259,0.01807448,0.13896970,0.04535719,0.93089888,2.28948306,1.69074769
0.20110055,7.26012043,1.02003333,4.73527256,0.01789611,0.13927614,0.04534915,0.91971168,2.27485026,1.65901430
0.20710355,7.26299089,1.02113925,4.77227187,0.01765169,0.13924088,0.04526117,0.90708773,2.25341219,1.62457703
0.21310655,7.24855018,1.02024247,4.79558826,0.01734893,0.13889542,0.04510274,0.89343748,2.22597386,1.58820462
0.21910955,7.21749510,1.01753013,4.80491433,0.01699652,0.13827418,0.04488440,0.87917904,2.19341759,1.55064986
0.22511256,7.17064407,1.01320877,4.80007124,0.01660378,0.13741303,0.04461746,0.86472897,2.15667334,1.51263163
0.23111556,7.10892847,1.00749957,4.78102290,0.01618039,0.13634798,0.04431382,0.85049383,2.11668850,1.47481951
0.23711856,7.03338630,1.00063440,4.74788964,0.01573607,0.13511391,0.04398573,0.83686258,2.07439851,1.43782159
0.24312156,6.94515753,0.99285252,4.70096014,0.01528027,0.13374354,0.04364549,0.82420006,2.03069943,1.40217551
0.24912456,6.84548047,0.98439847,4.64070077,0.01482189,0.13226660,0.04330528,0.81284140,1.98642378,1.36834311
0.25512756,6.73568845,0.97552088,4.56776105,0.01436905,0.13070924,0.04297687,0.80308765,1.94232037,1.33670853
0.26113057,6.61720586,0.96647237,4.48297467,0.01392887,0.12909371,0.04267143,0.79520227,1.89903913,1.30757962
0.26713357,6.49154301,0.95751039,4.38735526,0.01350731,0.12743836,0.04239927,0.78940864,1.85712131,1.28119248
0.27313657,6.36028897,0.94889880,4.28208679,0.01310910,0.12575777,0.04216970,0.78588842,1.81699529,1.25771859
0.27913957,6.22510204,0.94090993,4.16850825,0.01273769,0.12406327,0.04199085,0.78478052,1.77897801,1.23727407
0.28514257,6.08769739,0.93382675,4.04809319,0.01239521,0.12236348,0.04186950,0.78618076,1.74328159,1.21993056
0.29114557,5.94983190,0.92794487,3.92242436,0.01208262,0.12066506,0.04181106,0.79014201,1.71002464,1.20572691
0.29714857,5.81328592,0.92357391,3.79316431,0.01179972,0.11897356,0.04181940,0.79667461,1.67924733,1.19468115
0.30315158,5.67984240,0.92103781,3.66202293,0.01154537,0.11729418,0.04189692,0.80574725,1.65092930,1.18680192
0.30915458,5.55126347,0.92067385,3.53072285,0.01131762,0.11563262,0.04204449,0.81728793,1.62500926,1.18209891
0.31515758,5.42926492,0.92282996,3.40096396,0.01111391,0.11399572,0.04226153,0.83118518,1.60140493,1.18059140
0.32116058,5.31548901,0.92786014,3.27438800,0.01093127,0.11239203,0.04254605,0.84728955,1.58003232,1.18231467
0.32716358,5.21147615,0.93611795,3.15254448,0.01076653,0.11083216,0.04289478,0.86541511,1.56082306,1.18732369
0.33316658,5.11863595,0.94794786,3.03685865,0.01061651,0.10932894,0.04330328,0.88534134,1.54373873,1.19569389
0.33916958,5.03821818,0.96367483,2.92860262,0.01047815,0.10789737,0.04376605,0.90681518,1.52878142,1.20751885
0.34517259,4.97128441,0.98359220,2.82887008,0.01034872,0.10655433,0.04427672,0.92955338,1.51599990,1.22290493
0.35117559,4.91868077,1.00794831,2.73855523,0.01022590,0.10531810,0.04482817,0.95324523,1.50549099,1.24196310
0.35717859,4.88101285,1.03693243,2.65833641,0.01010786,0.10420772,0.04541267,0.97755570,1.49739600,1.26479830
0.36318159,4.85862321,1.07066054,2.58866453,0.00999329,0.10324214,0.04602203,1.00212899,1.49189269,1.29149696
0.36918459,4.85157265,1.10916161,2.52975660,0.00988146,0.10243939,0.04664771,1.02659266,1.48918293,1.32211314
0.37518759,4.85962598,1.15236529,2.48159431,0.00977216,0.10181555,0.04728092,1.05056225,1.48947712,1.35665439
0.38119060,4.88224331,1.20009150,2.44392770,0.00966563,0.10138389,0.04791274,1.07364641,1.49297603,1.39506789
0.38719360,4.91857765,1.25204301,2.41628386,0.00956253,0.10115397,0.04853416,1.09545269,1.49985147,1.43722795
0.39319660,4.96747992,1.30780128,2.39798045,0.00946382,0.10113085,0.04913618,1.11559370,1.51022674,1.48292559
0.39919960,5.02751173,1.36682647,2.38814389,0.00937063,0.10131456,0.04970988,1.13369381,1.52415827,1.53186112
0.40520260,5.09696678,1.42846181,2.38573194,0.00928420,0.10169966,0.05024650,1.14939616,1.54161949,1.58364023
0.41120560,5.17390075,1.49194268,2.38956024,0.00920572,0.10227509,0.05073749,1.16236989,1.56248818,1.63777422
0.41720860,5.25616984,1.55641031,2.39833230,0.00913628,0.10302429,0.05117462,1.17231738,1.58653796,1.69368456
0.42321161,5.34147716,1.62093010,2.41067247,0.00907674,0.10392548,0.05155013,1.17898136,1.61343472,1.75071194
0.42921461,5.42742625,1.68451379,2.42516100,0.00902768,0.10495227,0.05185679,1.18215162,1.64273835,1.80812954
0.43521761,5.51158012,1.74614522,2.44037045,0.00898937,0.10607444,0.05208814,1.18167111,1.67390983,1.86516008
0.44122061,5.59152428,1.80480842,2.45490242,0.00896173,0.10725895,0.05223856,1.17744107,1.70632347,1.92099622
0.44722361,5.66493139,1.85951726,2.46742360,0.00894432,0.10847104,0.05230355,1.16942512,1.73928385,1.97482309
0.45322661,5.72962541,1.90934539,2.47669998,0.00893638,0.10967545,0.05227981,1.15765194,1.77204662,2.02584241
0.45922961,5.78364264,1.95345515,2.48162820,0.00893686,0.11083772,0.05216549,1.14221632,1.80384228,2.07329666
0.46523262,5.82528719,1.99112442,2.48126294,0.00894445,0.11192537,0.05196029,1.12327864,1.83390178,2.11649253
0.47123562,5.85317849,2.02176996,2.47483934,0.00895770,0.11290909,0.05166557,1.10106242,1.86148261,2.15482234
0.47723862,5.86628887,2.04496636,2.46178975,0.00897500,0.11376381,0.05128446,1.07585010,1.88589429,2.18778246
0.48324162,5.86396933,2.06045971,2.44175416,0.00899476,0.11446952,0.05082184,1.04797715,1.90652187,2.21498786
0.48924462,5.84596250,2.06817520,2.41458383,0.00901537,0.11501191,0.05028433,1.01782442,1.92284643,2.23618215
0.49524762,5.81240202,2.06821850,2.38033830,0.00903535,0.11538286,0.04968016,0.98580925,1.93446157,2.25124261
0.50125063,5.76379846,2.06087065,2.33927563,0.00905335,0.11558049,0.04901900,0.95237536,1.94108514,2.26018006
0.50725363,5.70101234,2.04657682,2.29183660,0.00906821,0.11560915,0.04831179,0.91798201,1.94256583,2.26313365
0.51325663,5.62521565,2.02592947,2.23862336,0.00907896,0.11547901,0.04757038,0.88309282,1.93888417,2.26036090
0.51925963,5.53784340,1.99964660,2.18037370,0.00908491,0.11520553,0.04680729,0.84816453,1.93014834,2.25222364
0.52526263,5.44053776,1.96854622,2.11793182,0.00908556,0.11480863,0.04603533,0.81363625,1.91658476,2.23917052
0.53126563,5.33508699,1.93351812,2.05221697,0.00908065,0.11431180,0.04526725,0.77991943,1.89852435,2.22171711
0.53726863,5.22336220,1.89549431,1.98419124,0.00907013,0.11374104,0.04451542,0.74738912,1.87638502,2.20042461
0.54327164,5.10725447,1.85541928,1.91482775,0.00905412,0.11312372,0.04379147,0.71637653,1.85065154,2.17587817
0.54927464,4.98861503,1.81422155,1.84508041,0.00903291,0.11248748,0.04310603,0.68716341,1.82185362,2.14866584
0.55527764,4.86920090,1.77278737,1.77585649,0.00900688,0.11185913,0.04246846,0.65997813,1.79054350,2.11935917
0.56128064,4.75062792,1.73193779,1.70799275,0.00897653,0.11126363,0.04188668,0.63499372,1.75727399,2.08849617
0.56728364,4.63433276,1.69240969,1.64223595,0.00894236,0.11072317,0.04136701,0.61232781,1.72257801,2.05656718
0.57328664,4.52154476,1.65484131,1.57922810,0.00890493,0.11025646,0.04091414,0.59204421,1.68695047,2.02400423
0.57928964,4.41326822,1.61976264,1.51949680,0.00886476,0.10987812,0.04053106,0.57415626,1.65083329,1.99117390
0.58529265,4.31027490,1.58759038,1.46345056,0.00882236,0.10959829,0.04021916,0.55863139,1.61460386,1.95837372
0.59129565,4.21310602,1.55862757,1.41137885,0.00877816,0.10942245,0.03997827,0.54539687,1.57856744,1.92583187
0.59729865,4.12208300,1.53306715,1.36345646,0.00873254,0.10935136,0.03980679,0.53434632,1.54295348,1.89370987
0.60330165,4.03732512,1.51099889,1.31975157,0.00868578,0.10938125,0.03970184,0.52534664,1.50791565,1.86210756
0.60930465,3.95877285,1.49241912,1.28023675,0.00863809,0.10950411,0.03965941,0.51824518,1.47353540,1.83106998
0.61530765,3.88621478,1.47724219,1.24480208,0.00858954,0.10970815,0.03967453,0.51287667,1.43982849,1.80059536
0.62131066,3.81931662,1.46531311,1.21326966,0.00854012,0.10997833,0.03974139,0.50906982,1.40675388,1.77064375
0.62731366,3.75765047,1.45642051,1.18540858,0.00848972,0.11029699,0.03985350,0.50665322,1.37422436,1.74114561
0.63331666,3.70072298,1.45030927,1.16094961,0.00843810,0.11064454,0.04000385,0.50546050,1.34211832,1.71201001
0.63931966,3.64800119,1.44669231,1.13959916,0.00838491,0.11100014,0.04018494,0.50533451,1.31029178,1.68313201
0.64532266,3.59893520,1.44526122,1.12105163,0.00832970,0.11134240,0.04038896,0.50613056,1.27859027,1.65439913
0.65132566,3.55297716,1.44569536,1.10500021,0.00827191,0.11165006,0.04060780,0.50771868,1.24685995,1.62569664
0.65732866,3.50959630,1.44766949,1.09114546,0.00821088,0.11190261,0.04083317,0.50998480,1.21495752,1.59691187
0.66333167,3.46829025,1.45085991,1.07920201,0.00814587,0.11208086,0.04105667,0.51283120,1.18275866,1.56793762
0.66933467,3.42859285,1.45494922,1.06890307,0.00807609,0.11216746,0.04126986,0.51617601,1.15016475,1.53867477
0.67533767,3.39007913,1.45963011,1.06000315,0.00800066,0.11214730,0.04146440,0.51995218,1.11710788,1.50903450
0.68134067,3.35236802,1.46460820,1.05227925,0.00791872,0.11200789,0.04163212,0.52410586,1.08355416,1.47894023
0.68734367,3.31512364,1.46960447,1.04553069,0.00782939,0.11173956,0.04176521,0.52859437,1.04950529,1.44832950
0.69334667,3.27805564,1.47435737,1.03957810,0.00773186,0.11133574,0.04185639,0.53338395,1.01499888,1.41715609
0.69934967,3.24091944,1.47862482,1.03426187,0.00762538,0.11079295,0.04189909,0.53844741,0.98010744,1.38539230
0.70535268,3.20351669,1.48218640,1.02944044,0.00750935,0.11011091,0.04188770,0.54376172,0.94493648,1.35303157
0.71135568,3.16569625,1.48484561,1.02498869,0.00738330,0.10929245,0.04181776,0.54930571,0.90962188,1.32009128
0.71735868,3.12735595,1.48643233,1.02079668,0.00724700,0.10834345,0.04168625,0.55505791,0.87432681,1.28661571
0.72336168,3.08844499,1.48680523,1.01676896,0.00710046,0.10727265,0.04149175,0.56099466,0.83923834,1.25267886
0.72936468,3.04896692,1.48585421,1.01282446,0.00694396,0.10609150,0.04123470,0.56708841,0.80456407,1.21838698
0.73536768,3.00898278,1.48350251,1.00889701,0.00677809,0.10481391,0.04091754,0.57330644,0.77052869,1.18388064
0.74137069,2.96861413,1.47970837,1.00493640,0.00660377,0.10345606,0.04054479,0.57960977,0.73737076,1.14933593
0.74737369,2.92804560,1.47446603,1.00090993,0.00642227,0.10203613,0.04012317,0.58595253,0.70533974,1.11496481
0.75337669,2.88752646,1.46780596,0.99680417,0.00623519,0.10057408,0.03966151,0.59228170,0.67469314,1.08101432
0.75937969,2.84737094,1.45979416,0.99262679,0.00604443,0.09909144,0.03917069,0.59853712,0.64569408,1.04776465
0.76538269,2.80795702,1.45053047,0.98840828,0.00585224,0.09761111,0.03866343,0.60465203,0.61860895,1.01552599
0.77138569,2.76972353,1.44014599,0.98420323,0.00566112,0.09615715,0.03815404,0.61055385,0.59370540,0.98463438
0.77738869,2.73316541,1.42879956,0.98009112,0.00547378,0.09475465,0.03765810,0.61616545,0.57125044,0.95544644
0.78339170,2.69882721,1.41667351,0.97617635,0.00529314,0.09342957,0.03719204,0.62140673,0.55150866,0.92833346
0.78939470,2.66729495,1.40396885,0.97258743,0.00512221,0.09220860,0.03677268,0.62619652,0.53474065,0.90367476
0.79539770,2.63918655,1.39090010,0.96947525,0.00496408,0.09111900,0.03641680,0.63045475,0.52120132,0.88185090
0.80140070,2.61514090,1.37768988,0.96701037,0.00482179,0.09018845,0.03614058,0.63410489,0.51113836,0.86323661
0.80740370,2.59580615,1.36456367,0.96537942,0.00469835,0.08944484,0.03595917,0.63707645,0.50479052,0.84819399
0.81340670,2.58182719,1.35174472,0.96478061,0.00459658,0.08891604,0.03588618,0.63930754,0.50238591,0.83706593
0.81940970,2.57383279,1.33944932,0.96541854,0.00451911,0.08862955,0.03593329,0.64074736,0.50414003,0.83017004
0.82541271,2.57242256,1.32788262,0.96749841,0.00446830,0.08861219,0.03610987,0.64135846,0.51025367,0.82779303
0.83141571,2.57815404,1.31723492,0.97121984,0.00444620,0.08888955,0.03642273,0.64111871,0.52091052,0.83018580
0.83741871,2.59153006,1.30767858,0.97677059,0.00445449,0.08948554,0.03687584,0.64002282,0.53627450,0.83755895
0.84342171,2.61298657,1.29936535,0.98432024,0.00449445,0.09042174,0.03747029,0.63808331,0.55648675,0.85007897
0.84942471,2.64288114,1.29242426,0.99401430,0.00456692,0.09171676,0.03820423,0.63533092,0.58166230,0.86786479
0.85542771,2.68148237,1.28695987,1.00596878,0.00467230,0.09338549,0.03907291,0.63181429,0.61188634,0.89098490
0.86143072,2.72896032,1.28305082,1.02026558,0.00481052,0.09543846,0.04006886,0.62759904,0.64721027,0.91945470
0.86743372,2.78537817,1.28074867,1.03694878,0.00498106,0.09788108,0.04118209,0.62276615,0.68764746,0.95323429
0.87343672,2.85068552,1.28007688,1.05602220,0.00518291,0.10071305,0.04240038,0.61740977,0.73316887,0.99222664
0.87943972,2.92471334,1.28103001,1.07744808,0.00541462,0.10392775,0.04370960,0.61163458,0.78369861,1.03627617
0.88544272,3.00717112,1.28357313,1.10114717,0.00567430,0.10751189,0.04509413,0.60555270,0.83910971,1.08516783
0.89144572,3.09764624,1.28764140,1.12700025,0.00595966,0.11144518,0.04653717,0.59928050,0.89922016,1.13862685
0.89744872,3.19560594,1.29313998,1.15485087,0.00626800,0.11570028,0.04802126,0.59293525,0.96378947,1.19631937
0.90345173,3.30040212,1.29994432,1.18450949,0.00659630,0.12024293,0.04952861,0.58663201,1.03251606,1.25785396
0.90945473,3.41127894,1.30790092,1.21575863,0.00694122,0.12503228,0.05104152,0.58048067,1.10503559,1.32278435
0.91545773,3.52738335,1.31682866,1.24835899,0.00729916,0.13002147,0.05254278,0.57458352,1.18092058,1.39061341
0.92146073,3.64777846,1.32652082,1.28205629,0.00766633,0.13515842,0.05401596,0.56903326,1.25968134,1.46079855
0.92746373,3.77145938,1.33674777,1.31658849,0.00803880,0.14038674,0.05544576,0.56391164,1.34076865,1.53275847
0.93346673,3.89737138,1.34726045,1.35169312,0.00841252,0.14564695,0.05681822,0.55928877,1.42357807,1.60588130
0.93946973,4.02442958,1.35779450,1.38711445,0.00878347,0.15087763,0.05812092,0.55522298,1.50745603,1.67953386
0.94547274,4.15153982,1.36807515,1.42261016,0.00914763,0.15601683,0.05934314,0.55176126,1.59170773,1.75307206
0.95147574,4.27761973,1.37782254,1.45795721,0.00950113,0.16100336,0.06047591,0.54894021,1.67560669,1.82585182
0.95747874,4.40161941,1.38675753,1.49295664,0.00984026,0.16577818,0.06151206,0.54678733,1.75840577,1.89724040
0.96348174,4.52254070,1.39460766,1.52743715,0.01016155,0.17028559,0.06244617,0.54532243,1.83934947,1.96662761
0.96948474,4.63945444,1.40111308,1.56125718,0.01046184,0.17447441,0.06327444,0.54455923,1.91768706,2.03343644
0.97548774,4.75151482,1.40603228,1.59430551,0.01073830,0.17829889,0.06399465,0.54450668,1.99268622,2.09713275
0.98149075,4.85797027,1.40914732,1.62650020,0.01098850,0.18171954,0.06460588,0.54517015,2.06364677,2.15723349
0.98749375,4.95817052,1.41026836,1.65778607,0.01121042,0.18470362,0.06510838,0.54655218,2.12991381,2.21331330
0.99349675,5.05156940,1.40923732,1.68813071,0.01140248,0.18722551,0.06550330,0.54865274,2.19089008,2.26500899
0.99949975,5.13772355,1.40593055,1.71751925,0.01156354,0.18926673,0.06579249,0.55146899,2.24604685,2.31202198
1.00550275,5.21628707,1.40026037,1.74594814,0.01169291,0.19081589,0.06597828,0.55499448,2.29493308,2.35411851
1.01150575,5.28700269,1.39217549,1.77341822,0.01179034,0.19186831,0.06606325,0.55921790,2.33718245,2.39112777
1.01750875,5.34969004,1.38166034,1.79992750,0.01185597,0.19242553,0.06605006,0.56412136,2.37251804,2.42293825
1.02351176,5.40423188,1.36873346,1.82546397,0.01189031,0.19249477,0.06594133,0.56967842,2.40075462,2.44949248
1.02951476,5.45055932,1.35344496,1.84999882,0.01189424,0.19208817,0.06573956,0.57585199,2.42179849,2.47078067
1.03551776,5.48863698,1.33587346,1.87348060,0.01186891,0.19122212,0.06544707,0.58259228,2.43564495,2.48683376
1.04152076,5.51844922,1.31612250,1.89583050,0.01181575,0.18991653,0.06506600,0.58983499,2.44237374,2.49771620
1.04752376,5.53998848,1.29431689,1.91693920,0.01173640,0.18819421,0.06459846,0.59749998,2.44214273,2.50351924
1.05352676,5.55324652,1.27059909,1.93666555,0.01163269,0.18608022,0.06404655,0.60549055,2.43518022,2.50435477
1.05952976,5.55820924,1.24512585,1.95483722,0.01150659,0.18360147,0.06341260,0.61369343,2.42177626,2.50035054
1.06553277,5.55485564,1.21806539,1.97125334,0.01136019,0.18078633,0.06269930,0.62197981,2.40227357,2.49164657
1.07153577,5.54316092,1.18959506,1.98568936,0.01119570,0.17766436,0.06190994,0.63020723,2.37705829,2.47839320
