energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.24912456,1.04060154,0.29444083,0.05564016,0.11333327,0.05797595,0.18432673,0.44277236,0.08946111,0.16747613
-0.24312156,1.02098017,0.29640670,0.05483758,0.10927976,0.05711907,0.18352143,0.43114384,0.08959288,0.16721896
-0.23711856,1.00318659,0.29946378,0.05418206,0.10514072,0.05667814,0.18338496,0.41970761,0.08995867,0.16778443
-0.23111556,0.98815609,0.30396822,0.05371736,0.10101050,0.05668714,0.18414622,0.40885624,0.09061755,0.16940095
-0.22511256,0.97680072,0.31026986,0.05348514,0.09698398,0.05717430,0.18602910,0.39897785,0.09162232,0.17229523
-0.21910955,0.96998187,0.31870158,0.05352350,0.09315434,0.05816052,0.18924517,0.39044534,0.09301714,0.17668572
-0.21310655,0.96848382,0.32956851,0.05386570,0.08961102,0.05965775,0.19398645,0.38360614,0.09483553,0.18277589
-0.20710355,0.97298935,0.34313769,0.05453892,0.08643779,0.06166752,0.20041849,0.37877291,0.09709864,0.19074740
-0.20110055,0.98405808,0.35962829,0.05556324,0.08371125,0.06417967,0.20867389,0.37621532,0.09981388,0.20075362
-0.19509755,1.00210821,0.37920269,0.05695081,0.08149942,0.06717137,0.21884658,0.37615327,0.10297402,0.21291348
-0.18909455,1.02740207,0.40195874,0.05870524,0.07986081,0.07060652,0.23098694,0.37875145,0.10655682,0.22730591
-0.18309155,1.06003596,0.42792342,0.06082125,0.07884356,0.07443561,0.24509815,0.38411552,0.11052512,0.24396516
-0.17708854,1.09993420,0.45704797,0.06328462,0.07848486,0.07859601,0.26113362,0.39228965,0.11482744,0.26287707
-0.17108554,1.14684777,0.48920496,0.06607231,0.07881058,0.08301283,0.27899591,0.40325565,0.11939910,0.28397651
-0.16508254,1.20035712,0.52418726,0.06915292,0.07983490,0.08760030,0.29853701,0.41693329,0.12416375,0.30714614
-0.15907954,1.25987928,0.56170904,0.07248732,0.08156014,0.09226362,0.31956019,0.43318200,0.12903529,0.33221658
-0.15307654,1.32467883,0.60140908,0.07602950,0.08397653,0.09690127,0.34182319,0.45180364,0.13392015,0.35896817
-0.14707354,1.39388251,0.64285619,0.07972763,0.08706206,0.10140771,0.36504301,0.47254629,0.13871973,0.38713421
-0.14107054,1.46649706,0.68555692,0.08352522,0.09078238,0.10567636,0.38890185,0.49510901,0.14333309,0.41640574
-0.13506753,1.54142993,0.72896530,0.08736243,0.09509073,0.10960268,0.41305438,0.51914746,0.14765961,0.44643785
-0.12906453,1.61751236,0.77249458,0.09117744,0.09992798,0.11308742,0.43713585,0.54428022,0.15160169,0.47685721
-0.12306153,1.69352437,0.81553061,0.09490787,0.10522282,0.11603964,0.46077107,0.57009595,0.15506733,0.50727084
-0.11705853,1.76822113,0.85744657,0.09849215,0.11089218,0.11837959,0.48358380,0.59616111,0.15797249,0.53727567
-0.11105553,1.84036014,0.89761863,0.10187096,0.11684197,0.12004119,0.50520631,0.62202823,0.16024325,0.56646865
-0.10505253,1.90872851,0.93544199,0.10498847,0.12296808,0.12097411,0.52528882,0.64724477,0.16181758,0.59445715
-0.09904952,1.97216991,0.97034688,0.10779358,0.12915788,0.12114519,0.54350856,0.67136216,0.16264685,0.62086901
-0.09304652,2.02961022,1.00181383,0.11024099,0.13529210,0.12053936,0.55957792,0.69394519,0.16269682,0.64536217
-0.08704352,2.08008146,1.02938768,0.11229205,0.14124711,0.11915986,0.57325173,0.71458125,0.16194835,0.66763324
-0.08104052,2.12274313,1.05268982,0.11391554,0.14689768,0.11702777,0.58433316,0.73288942,0.16039759,0.68742472
-0.07503752,2.15690047,1.07142814,0.11508818,0.15212005,0.11418100,0.59267813,0.74852904,0.15805580,0.70453068
-0.06903452,2.18201896,1.08540427,0.11579486,0.15679522,0.11067270,0.59819820,0.76120752,0.15494879,0.71880047
-0.06303152,2.19773467,1.09451788,0.11602884,0.16081246,0.10656910,0.60086162,0.77068712,0.15111597,0.73014049
-0.05702851,2.20386008,1.09876784,0.11579150,0.16407281,0.10194712,0.60069285,0.77679049,0.14660916,0.73851386
-0.05102551,2.20038522,1.09825028,0.11509205,0.16649239,0.09689159,0.59777032,0.77940462,0.14149099,0.74393810
-0.04502251,2.18747409,1.09315366,0.11394699,0.16800551,0.09149247,0.59222281,0.77848321,0.13583329,0.74648098
-0.03901951,2.16545659,1.08375117,0.11237935,0.16856725,0.08584194,0.58422443,0.77404720,0.12971517,0.74625472
-0.03301651,2.13481618,1.07039086,0.11041790,0.16815551,0.08003168,0.57398864,0.76618347,0.12322106,0.74340903
-0.02701351,2.09617401,1.05348402,0.10809613,0.16677239,0.07415034,0.56176148,0.75504177,0.11643882,0.73812326
-0.02101051,2.05026996,1.03349235,0.10545122,0.16444474,0.06828136,0.54781426,0.74082995,0.10945770,0.73059809
-0.01500750,1.99794152,1.01091463,0.10252302,0.16122395,0.06250105,0.53243615,0.72380774,0.10236658,0.72104732
-0.00900450,1.94010122,0.98627339,0.09935295,0.15718490,0.05687724,0.51592687,0.70427926,0.09525222,0.70969010
-0.00300150,1.87771363,0.96010209,0.09598303,0.15242407,0.05146824,0.49858970,0.68258464,0.08819769,0.69674397
0.00300150,1.81177249,0.93293347,0.09245493,0.14705702,0.04632226,0.48072511,0.65909093,0.08128106,0.68241907
0.00900450,1.74327903,0.90528911,0.08880920,0.14121516,0.04147732,0.46262513,0.63418287,0.07457428,0.66691372
0.01500750,1.67322185,0.87767072,0.08508457,0.13504200,0.03696142,0.44456852,0.60825361,0.06814227,0.65041144
0.02101051,1.60255894,0.85055298,0.08131745,0.12868911,0.03279313,0.42681686,0.58169577,0.06204225,0.63307957
0.02701351,1.53220217,0.82437806,0.07754152,0.12231181,0.02898238,0.40961147,0.55489320,0.05632335,0.61506913
0.03301651,1.46300438,0.79955152,0.07378753,0.11606477,0.02553147,0.39317114,0.52821340,0.05102634,0.59651611
0.03901951,1.39574904,0.77643943,0.07008317,0.11009774,0.02243624,0.37769057,0.50200100,0.04618362,0.57754350
0.04502251,1.33114235,0.75536628,0.06645315,0.10455147,0.01968729,0.36333932,0.47657219,0.04181936,0.55826418
0.05102551,1.26980760,0.73661347,0.06291925,0.09955395,0.01727125,0.35026121,0.45221022,0.03794976,0.53878404
0.05702851,1.21228141,0.72041798,0.05950055,0.09521708,0.01517201,0.33857400,0.42916195,0.03458345,0.51920506
0.06303152,1.15901148,0.70697102,0.05621363,0.09163388,0.01337186,0.32836923,0.40763537,0.03172197,0.49962821
0.06903452,1.11035580,0.69641643,0.05307284,0.08887621,0.01185264,0.31971216,0.38779804,0.02936029,0.48015574
0.07503752,1.06658270,0.68884887,0.05009052,0.08699319,0.01059668,0.31264178,0.36977635,0.02748741,0.46089270
0.08104052,1.02787199,0.68431179,0.04727721,0.08601015,0.00958768,0.30717081,0.35365557,0.02608699,0.44194775
0.08704352,0.99431675,0.68279541,0.04464192,0.08592830,0.00881147,0.30328586,0.33948059,0.02513794,0.42343305
0.09304652,0.96592615,0.68423497,0.04219220,0.08672501,0.00825664,0.30094779,0.32725728,0.02461512,0.40546347
0.09904952,0.94262915,0.68850957,0.03993436,0.08835467,0.00791506,0.30009231,0.31695454,0.02448997,0.38815507
0.10505253,0.92427940,0.69544211,0.03787351,0.09075025,0.00778230,0.30063106,0.30850696,0.02473116,0.37162326
0.11105553,0.91066147,0.70480062,0.03601372,0.09382531,0.00785796,0.30245326,0.30181802,0.02530533,0.35598070
0.11705853,0.90149874,0.71630132,0.03435805,0.09747655,0.00814589,0.30542796,0.29676401,0.02617769,0.34133518
0.12306153,0.89646281,0.72961375,0.03290868,0.10158683,0.00865436,0.30940708,0.29319848,0.02731284,0.32778783
0.12906453,0.89518468,0.74436803,0.03166702,0.10602853,0.00939608,0.31422912,0.29095731,0.02867538,0.31543166
0.13506753,0.89726753,0.76016420,0.03063381,0.11066723,0.01038820,0.31972371,0.28986419,0.03023071,0.30435068
0.14107054,0.90230078,0.77658358,0.02980931,0.11536549,0.01165218,0.32571655,0.28973659,0.03194569,0.29461960
0.14707354,0.90987512,0.79320156,0.02919346,0.11998682,0.01321355,0.33203498,0.29039191,0.03378935,0.28630415
0.15307654,0.91959781,0.80960152,0.02878603,0.12439949,0.01510154,0.33851361,0.29165368,0.03573353,0.27946192
0.15907954,0.93110780,0.82538913,0.02858687,0.12848024,0.01734868,0.34499992,0.29335764,0.03775344,0.27414349
0.16508254,0.94408963,0.84020634,0.02859597,0.13211763,0.01999014,0.35135947,0.29535737,0.03982813,0.27039380
0.17108554,0.95828561,0.85374421,0.02881368,0.13521501,0.02306302,0.35748042,0.29752931,0.04194088,0.26825349
0.17708854,0.97350530,0.86575402,0.02924073,0.13769292,0.02660546,0.36327714,0.29977680,0.04407933,0.26775992
0.18309155,0.98963175,0.87605582,0.02987819,0.13949091,0.03065568,0.36869249,0.30203307,0.04623562,0.26894768
0.18909455,1.00662397,0.88454401,0.03072745,0.14056858,0.03525076,0.37369878,0.30426290,0.04840617,0.27184849
0.19509755,1.02451529,0.89118948,0.03178999,0.14090603,0.04042548,0.37829723,0.30646283,0.05059139,0.27649023
0.20110055,1.04340743,0.89603825,0.03306709,0.14050342,0.04621097,0.38251583,0.30865993,0.05279523,0.28289519
0.20710355,1.06346066,0.89920664,0.03455953,0.13937994,0.05263333,0.38640587,0.31090912,0.05502444,0.29107736
0.21310655,1.08488022,0.90087317,0.03626704,0.13757206,0.05971226,0.39003705,0.31328913,0.05728787,0.30103912
0.21910955,1.10789983,0.90126774,0.03818792,0.13513131,0.06745977,0.39349179,0.31589726,0.05959550,0.31276729
0.22511256,1.13276301,0.90065874,0.04031845,0.13212149,0.07587888,0.39685865,0.31884330,0.06195755,0.32622888
0.23111556,1.15970339,0.89933879,0.04265239,0.12861575,0.08496253,0.40022568,0.32224280,0.06438351,0.34136691
0.23711856,1.18892495,0.89760994,0.04518057,0.12469336,0.09469269,0.40367373,0.32620999,0.06688119,0.35809648
0.24312156,1.22058338,0.89576933,0.04789040,0.12043658,0.10503965,0.40727038,0.33085094,0.06945592,0.37630159
0.24912456,1.25476972,0.89409588,0.05076571,0.11592764,0.11596168,0.41106481,0.33625699,0.07210987,0.39583291
0.25512756,1.29149715,0.89283889,0.05378650,0.11124596,0.12740492,0.41508382,0.34249907,0.07484150,0.41650695
0.26113057,1.33069171,0.89220905,0.05692906,0.10646577,0.13930364,0.41932946,0.34962301,0.07764526,0.43810662
0.26713357,1.37218769,0.89237224,0.06016613,0.10165422,0.15158093,0.42377829,0.35764616,0.08051155,0.46038357
0.27313657,1.41572777,0.89344635,0.06346733,0.09686996,0.16414965,0.42838233,0.36655544,0.08342682,0.48306219
0.27913957,1.46096814,0.89550104,0.06679969,0.09216225,0.17691380,0.43307170,0.37630690,0.08637397,0.50584525
0.28514257,1.50748825,0.89856033,0.07012843,0.08757062,0.18977018,0.43775893,0.38682683,0.08933296,0.52842112
0.29114557,1.55480485,0.90260762,0.07341787,0.08312503,0.20261041,0.44234437,0.39801431,0.09228158,0.55047210
0.29714857,1.60238943,0.90759259,0.07663240,0.07884644,0.21532308,0.44672279,0.40974497,0.09519637,0.57168382
0.30315158,1.64968839,0.91343957,0.07973760,0.07474772,0.22779624,0.45079050,0.42187596,0.09805367,0.59175497
0.30915458,1.69614484,0.92005651,0.08270137,0.07083487,0.23991992,0.45445281,0.43425163,0.10083066,0.61040724
0.31515758,1.74122106,0.92734419,0.08549507,0.06710840,0.25158873,0.45763123,0.44670981,0.10350651,0.62739474
0.32116058,1.78442053,0.93520487,0.08809460,0.06356475,0.26270447,0.46027018,0.45908834,0.10606338,0.64251266
0.32716358,1.82530863,0.94355006,0.09048140,0.06019779,0.27317866,0.46234278,0.47123150,0.10848740,0.65560459
0.33316658,1.86353103,0.95230684,0.09264336,0.05700015,0.28293486,0.46385541,0.48299616,0.11076948,0.66656827
0.33916958,1.89882918,0.96142266,0.09457553,0.05396447,0.29191079,0.46485088,0.49425736,0.11290599,0.67535948
0.34517259,1.93105220,0.97086827,0.09628064,0.05108441,0.30006015,0.46540988,0.50491301,0.11489922,0.68199379
0.35117559,1.96016482,0.98063895,0.09776947,0.04835551,0.30735403,0.46565089,0.51488778,0.11675770,0.68654632
0.35717859,1.98625114,0.99075397,0.09906097,0.04577571,0.31378195,0.46572831,0.52413582,0.11849617,0.68914925
0.36318159,2.00951426,1.00125458,0.10018207,0.04334574,0.31935235,0.46582905,0.53264236,0.12013553,0.68998748
0.36918459,2.03027160,1.01220069,0.10116740,0.04106919,0.32409262,0.46616759,0.54042417,0.12170234,0.68929251
0.37518759,2.04894648,1.02366664,0.10205863,0.03895246,0.32804855,0.46697991,0.54752884,0.12322832,0.68733488
0.38119060,2.06605597,1.03573618,0.10290363,0.03700449,0.33128328,0.46851628,0.55403296,0.12474950,0.68441554
0.38719360,2.08219562,1.04849714,0.10375541,0.03523635,0.33387559,0.47103342,0.56003926,0.12630522,0.68085647
0.39319660,2.09802138,1.06203595,0.10467084,0.03366076,0.33591774,0.47478615,0.56567291,0.12793700,0.67699105
0.39919960,2.11422935,1.07643222,0.10570915,0.03229147,0.33751279,0.48001893,0.57107685,0.12968715,0.67315444
0.40520260,2.13153372,1.09175368,0.10693027,0.03114268,0.33877145,0.48695750,0.57640665,0.13159737,0.66967449
0.41120560,2.15064368,1.10805136,0.10839307,0.03022842,0.33980858,0.49580093,0.58182470,0.13370712,0.66686333
0.41720860,2.17223967,1.12535548,0.11015343,0.02956187,0.34073943,0.50671438,0.58749413,0.13605199,0.66500997
0.42321161,2.19694974,1.14367163,0.11226239,0.02915483,0.34167570,0.51982261,0.59357255,0.13866203,0.66437419
0.42921461,2.22532655,1.16297774,0.11476413,0.02901709,0.34272160,0.53520467,0.60020578,0.14156004,0.66518166
0.43521761,2.25782588,1.18322150,0.11769419,0.02915595,0.34397001,0.55288968,0.60752178,0.14476002,0.66762051
0.44122061,2.29478698,1.20431847,0.12107778,0.02957575,0.34549890,0.57285401,0.61562503,0.14826569,0.67183921
0.44722361,2.33641591,1.22615080,0.12492822,0.03027741,0.34736820,0.59501983,0.62459149,0.15206921,0.67794583
0.45322661,2.38277212,1.24856663,0.12924585,0.03125812,0.34961718,0.61925513,0.63446431,0.15615029,0.68600842
0.45922961,2.43375919,1.27138030,0.13401709,0.03251097,0.35226258,0.64537520,0.64525069,0.16047551,0.69605646
0.46523262,2.48912015,1.29437333,0.13921411,0.03402472,0.35529750,0.67314549,0.65691968,0.16499821,0.70808308
0.47123562,2.54843780,1.31729632,0.14479484,0.03578364,0.35869115,0.70228598,0.66940150,0.16965875,0.72204804
0.47723862,2.61114040,1.33987179,0.15070353,0.03776737,0.36238955,0.73247667,0.68258804,0.17438538,0.73788096
0.48324162,2.67651261,1.36179809,0.15687182,0.03995090,0.36631715,0.76336433,0.69633489,0.17909560,0.75548497
0.48924462,2.74371176,1.38275423,0.16322029,0.04230465,0.37037928,0.79457014,0.71046474,0.18369808,0.77474023
0.49524762,2.81178879,1.40240583,0.16966049,0.04479466,0.37446541,0.82569811,0.72477206,0.18809510,0.79550741
0.50125063,2.87971347,1.42041178,0.17609734,0.04738289,0.37845309,0.85634398,0.73902892,0.19218537,0.81763084
0.50725363,2.94640279,1.43643184,0.18243185,0.05002766,0.38221232,0.88610438,0.75299180,0.19586722,0.84094132
0.51325663,3.01075158,1.45013461,0.18856399,0.05268426,0.38561030,0.91458592,0.76640898,0.19904200,0.86525843
0.51925963,3.07166409,1.46120586,0.19439577,0.05530561,0.38851614,0.94141396,0.77902832,0.20161753,0.89039239
0.52526263,3.12808517,1.46935678,0.19983406,0.05784320,0.39080557,0.96624065,0.79060504,0.20351145,0.91614541
0.53126563,3.17902980,1.47433183,0.20479340,0.06024798,0.39236523,0.98875221,0.80090917,0.20465430,0.94231257
0.53726863,3.22360958,1.47591594,0.20919843,0.06247150,0.39309637,1.00867492,0.80973228,0.20499221,0.96868240
0.54327164,3.26105521,1.47394058,0.21298588,0.06446704,0.39291797,1.02577986,0.81689330,0.20448899,0.99503710
0.54927464,3.29073385,1.46828854,0.21610609,0.06619074,0.39176894,1.03988611,0.82224310,0.20312755,1.02115270
0.55527764,3.31216090,1.45889716,0.21852393,0.06760284,0.38960941,1.05086244,0.82566765,0.20091055,1.04679913
0.56128064,3.32500573,1.44575977,0.22021919,0.06866876,0.38642116,1.05862742,0.82708978,0.19786029,1.07174051
0.56728364,3.32909145,1.42892539,0.22118624,0.06936010,0.38220708,1.06314803,0.82646930,0.19401771,1.09573559
0.57328664,3.32438898,1.40849662,0.22143330,0.06965554,0.37698988,1.06443690,0.82380185,0.18944072,1.11853875
0.57928964,3.31100610,1.38462584,0.22098109,0.06954149,0.37081002,1.06254845,0.81911635,0.18420180,1.13990133
0.58529265,3.28917225,1.35751004,0.21986110,0.06901255,0.36372313,1.05757401,0.81247141,0.17838515,1.15957368
0.59129565,3.25922036,1.32738433,0.21811363,0.06807172,0.35579707,1.04963637,0.80395095,0.17208331,1.17730770
0.59729865,3.22156662,1.29451466,0.21578554,0.06673033,0.34710876,1.03888391,0.79365931,0.16539374,1.19286006
0.60330165,3.17668965,1.25919003,0.21292807,0.06500772,0.33774103,1.02548471,0.78171610,0.15841527,1.20599594
0.60930465,3.12511009,1.22171451,0.20959461,0.06293066,0.32777961,1.00962080,0.76825122,0.15124472,1.21649328
0.61530765,3.06737170,1.18239955,0.20583874,0.06053248,0.31731039,0.99148295,0.75340014,0.14397384,1.22414731
0.62131066,3.00402486,1.14155679,0.20171244,0.05785215,0.30641720,0.97126597,0.73729976,0.13668674,1.22877533
0.62731366,2.93561311,1.09949168,0.19726474,0.05493300,0.29517993,0.94916493,0.72008507,0.12945775,1.23022149
0.63331666,2.86266302,1.05649814,0.19254062,0.05182148,0.28367325,0.92537209,0.70188654,0.12235008,1.22836135
0.63931966,2.78567771,1.01285436,0.18758041,0.04856581,0.27196587,0.90007486,0.68282841,0.11541497,1.22310606
0.64532266,2.70513362,0.96881982,0.18241950,0.04521464,0.26012022,0.87345447,0.66302783,0.10869154,1.21440600
0.65132566,2.62148046,0.92463346,0.17708842,0.04181576,0.24819256,0.84568548,0.64259468,0.10220721,1.20225360
0.65732866,2.53514358,0.88051293,0.17161328,0.03841489,0.23623350,0.81693585,0.62163208,0.09597866,1.18668523
0.66333167,2.44652824,0.83665485,0.16601632,0.03505464,0.22428866,0.78736756,0.60023732,0.09001312,1.16778211
0.66933467,2.35602501,0.79323576,0.16031674,0.03177367,0.21239950,0.75713741,0.57850302,0.08431000,1.14567002
0.67533767,2.26401553,0.75041363,0.15453158,0.02860596,0.20060428,0.72639806,0.55651850,0.07886266,1.12051780
0.68134067,2.17087803,0.70832978,0.14867660,0.02558035,0.18893880,0.69529890,0.53437097,0.07366023,1.09253479
0.68734367,2.07699185,0.66711081,0.14276709,0.02272031,0.17743725,0.66398682,0.51214660,0.06868932,1.06196703
0.69334667,1.98274071,0.62687053,0.13681864,0.02004385,0.16613270,0.63260662,0.48993117,0.06393564,1.02909242
0.69934967,1.88851418,0.58771169,0.13084767,0.01756366,0.15505749,0.60130109,0.46781042,0.05938531,0.99421510
0.70535268,1.79470733,0.54972736,0.12487182,0.01528738,0.14424342,0.57021058,0.44586991,0.05502596,0.95765900
0.71135568,1.70171860,0.51300190,0.11891016,0.01321802,0.13372170,0.53947223,0.42419449,0.05084741,0.91976091
0.71735868,1.60994593,0.47761151,0.11298314,0.01135451,0.12352272,0.50921882,0.40286742,0.04684217,0.88086333
0.72336168,1.51978160,0.44362446,0.10711244,0.00969222,0.11367571,0.47957728,0.38196915,0.04300554,0.84130729
0.72936468,1.43160606,0.41110086,0.10132063,0.00822367,0.10420824,0.45066700,0.36157597,0.03933551,0.80142535
0.73536768,1.34578125,0.38009224,0.09563071,0.00693911,0.09514567,0.42259816,0.34175859,0.03583242,0.76153519
0.74137069,1.26264393,0.35064092,0.09006559,0.00582715,0.08651064,0.39546993,0.32258071,0.03249847,0.72193384
0.74737369,1.18249943,0.32277939,0.08464753,0.00487534,0.07832251,0.36936901,0.30409785,0.02933716,0.68289290
0.75337669,1.10561629,0.29652965,0.07939760,0.00407071,0.07059687,0.34436833,0.28635635,0.02635261,0.64465471
0.75937969,1.03222206,0.27190276,0.07433520,0.00340022,0.06334522,0.32052616,0.26939276,0.02354899,0.60742984
0.76538269,0.96250055,0.24889856,0.06947758,0.00285114,0.05657466,0.29788567,0.25323359,0.02092990,0.57139566
0.77138569,0.89659065,0.22750569,0.06483958,0.00241133,0.05028777,0.27647492,0.23789550,0.01849792,0.53669619
0.77738869,0.83458668,0.20770186,0.06043336,0.00206950,0.04448260,0.25630735,0.22338577,0.01625420,0.50344303
0.78339170,0.77654019,0.18945446,0.05626832,0.00181535,0.03915283,0.23738266,0.20970322,0.01419821,0.47171730
0.78939470,0.72246296,0.17272142,0.05235106,0.00163963,0.03428797,0.21968813,0.19683932,0.01232757,0.44157234
0.79539770,0.67233102,0.15745224,0.04868554,0.00153417,0.02987373,0.20320021,0.18477950,0.01063808,0.41303711
0.80140070,0.62608917,0.14358927,0.04527319,0.00149184,0.02589246,0.18788631,0.17350456,0.00912375,0.38611983
0.80740370,0.58365584,0.13106902,0.04211314,0.00150647,0.02232368,0.17370669,0.16299202,0.00777699,0.36081185
0.81340670,0.54492787,0.11982347,0.03920248,0.00157273,0.01914459,0.16061637,0.15321741,0.00658883,0.33709138
0.81940970,0.50978485,0.10978140,0.03653654,0.00168599,0.01633068,0.14856692,0.14415529,0.00554923,0.31492694
0.82541271,0.47809291,0.10086954,0.03410907,0.00184218,0.01385630,0.13750806,0.13578013,0.00464736,0.29428035
0.83141571,0.44970768,0.09301360,0.03191250,0.00203762,0.01169523,0.12738909,0.12806681,0.00387192,0.27510917
0.83741871,0.42447651,0.08613913,0.02993815,0.00226884,0.00982126,0.11816000,0.12099089,0.00321149,0.25736852
0.84342171,0.40223979,0.08017215,0.02817629,0.00253248,0.00820868,0.10977226,0.11452858,0.00265475,0.24101230
0.84942471,0.38283167,0.07503969,0.02661632,0.00282516,0.00683276,0.10217950,0.10865647,0.00219084,0.22599378
0.85542771,0.36608030,0.07067005,0.02524679,0.00314335,0.00567016,0.09533777,0.10335118,0.00180951,0.21226584
0.86143072,0.35180779,0.06699311,0.02405546,0.00348333,0.00469933,0.08920584,0.09858879,0.00150136,0.19978072
0.86743372,0.33983026,0.06394047,0.02302938,0.00384116,0.00390083,0.08374522,0.09434444,0.00125800,0.18848970
0.87343672,0.32995820,0.06144562,0.02215491,0.00421269,0.00325763,0.07892028,0.09059185,0.00107220,0.17834271
0.87943972,0.32199737,0.05944420,0.02141779,0.00459358,0.00275533,0.07469838,0.08730316,0.00093794,0.16928805
0.88544272,0.31575061,0.05787430,0.02080332,0.00497943,0.00238242,0.07105005,0.08444892,0.00085058,0.16127237
0.89144572,0.31102039,0.05667699,0.02029648,0.00536586,0.00213042,0.06794940,0.08199834,0.00080685,0.15424102
0.89744872,0.30761249,0.05579689,0.01988215,0.00574869,0.00199410,0.06537463,0.07991997,0.00080497,0.14813872
0.90345173,0.30534053,0.05518306,0.01954538,0.00612408,0.00197158,0.06330876,0.07818249,0.00084466,0.14291075
0.90945473,0.30403133,0.05478994,0.01927174,0.00648878,0.00206450,0.06174050,0.07675595,0.00092721,0.13850447
0.91545773,0.30353080,0.05457854,0.01904762,0.00684028,0.00227814,0.06066519,0.07561312,0.00105551,0.13487108
0.92146073,0.30371023,0.05451770,0.01886062,0.00717700,0.00262150,0.06008583,0.07473099,0.00123409,0.13196763
0.92746373,0.30447235,0.05458546,0.01869993,0.00749850,0.00310741,0.06001402,0.07409239,0.00146917,0.12975906
0.93346673,0.30575709,0.05477046,0.01855662,0.00780558,0.00375254,0.06047080,0.07368750,0.00176867,0.12822003
0.93946973,0.30754645,0.05507330,0.01842400,0.00810044,0.00457749,0.06148719,0.07351523,0.00214223,0.12733656
0.94547274,0.30986817,0.05550786,0.01829785,0.00838665,0.00560669,0.06310443,0.07358439,0.00260123,0.12710710
0.95147574,0.31279794,0.05610251,0.01817653,0.00866922,0.00686834,0.06537379,0.07391455,0.00315874,0.12754313
0.95747874,0.31645982,0.05690105,0.01806114,0.00895446,0.00839425,0.06835581,0.07453640,0.00382948,0.12866897
0.96348174,0.32102479,0.05796363,0.01795539,0.00924988,0.01021960,0.07211910,0.07549182,0.00462973,0.13052088
0.96948474,0.32670730,0.05936719,0.01786555,0.00956393,0.01238262,0.07673837,0.07683336,0.00557717,0.13314542
0.97548774,0.33375989,0.06120584,0.01780013,0.00990572,0.01492414,0.08229209,0.07862332,0.00669077,0.13659702
0.98149075,0.34246608,0.06359076,0.01776965,0.01028469,0.01788703,0.08885946,0.08093236,0.00799046,0.14093500
0.98749375,0.35313165,0.06664992,0.01778614,0.01071016,0.02131563,0.09651696,0.08383769,0.00949693,0.14622001
0.99349675,0.36607476,0.07052730,0.01786272,0.01119095,0.02525494,0.10533460,0.08742096,0.01123123,0.15251015
0.99949975,0.38161519,0.07538179,0.01801311,0.01173487,0.02974980,0.11537188,0.09176584,0.01321441,0.15985703
1.00550275,0.40006317,0.08138569,0.01825103,0.01234831,0.03484394,0.12667376,0.09695547,0.01546704,0.16830176
1.01150575,0.42170821,0.08872258,0.01858975,0.01303575,0.04057899,0.13926675,0.10306979,0.01800871,0.17787139
1.01750875,0.44680838,0.09758484,0.01904154,0.01379941,0.04699337,0.15315528,0.11018290,0.02085752,0.18857572
1.02351176,0.47558033,0.10817043,0.01961724,0.01463891,0.05412119,0.16831868,0.11836045,0.02402946,0.20040483
1.02951476,0.50819048,0.12067908,0.02032586,0.01555100,0.06199109,0.18470872,0.12765723,0.02753785,0.21332742
1.03551776,0.54474758,0.13530779,0.02117425,0.01652946,0.07062505,0.20224808,0.13811496,0.03139269,0.22728995
1.04152076,0.58529679,0.15224560,0.02216683,0.01756504,0.08003725,0.22082973,0.14976026,0.03560006,0.24221685
1.04752376,0.62981534,0.17166764,0.02330546,0.01864554,0.09023293,0.24031736,0.16260299,0.04016154,0.25801150
1.05352676,0.67820989,0.19372848,0.02458933,0.01975607,0.10120725,0.26054686,0.17663476,0.04507359,0.27455808
1.05952976,0.73031529,0.21855496,0.02601493,0.02087933,0.11294434,0.28132884,0.19182782,0.05032704,0.29172411
1.06553277,0.78589491,0.24623843,0.02757607,0.02199611,0.12541628,0.30245213,0.20813415,0.05590665,0.30936354
1.07153577,0.84464203,0.27682693,0.02926400,0.02308580,0.13858231,0.32368815,0.22548484,0.06179069,0.32732009
1.07753877,0.90618247,0.31031723,0.03106752,0.02412702,0.15238815,0.34479588,0.24378978,0.06795067,0.34543078
1.08354177,0.97007804,0.34664731,0.03297310,0.02509830,0.16676546,0.36552746,0.26293756,0.07435121,0.36352935
1.08954477,1.03583079,0.38568962,0.03496507,0.02597876,0.18163165,0.38563398,0.28279571,0.08095000,0.38144943
1.09554777,1.10288803,0.42724542,0.03702580,0.02674882,0.19688983,0.40487131,0.30321125,0.08769802,0.39902718
1.10155078,1.17064801,0.47104084,0.03913583,0.02739080,0.21242915,0.42300585,0.32401165,0.09453986,0.41610356
1.10755378,1.23846640,0.51672489,0.04127412,0.02788956,0.22812557,0.43981985,0.34500617,0.10141431,0.43252591
1.11355678,1.30566362,0.56386999,0.04341821,0.02823297,0.24384296,0.45511615,0.36598774,0.10825519,0.44814897
1.11955978,1.37153318,0.61197524,0.04554445,0.02841227,0.25943479,0.46872235,0.38673535,0.11499233,0.46283546
1.12556278,1.43535118,0.66047275,0.04762826,0.02842235,0.27474620,0.48049409,0.40701707,0.12155286,0.47645622
1.13156578,1.49638706,0.70873706,0.04964438,0.02826183,0.28961669,0.49031753,0.42659375,0.12786269,0.48889011
