energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.26863432,2.25040408,0.01747823,0.03785267,0.03403760,0.72611548,1.38238697,0.02604206,0.69851839
-3.26263132,2.25951890,0.01850419,0.03918438,0.03534277,0.73480398,1.36594436,0.02696090,0.71731845
-3.25662831,2.25985125,0.01945580,0.04033860,0.03649225,0.74036183,1.34484787,0.02775691,0.73280569
-3.25062531,2.25123864,0.02031587,0.04130063,0.03746199,0.74259845,1.31938805,0.02841173,0.74464530
-3.24462231,2.23371268,0.02106860,0.04206060,0.03823190,0.74138428,1.28996389,0.02890953,0.75257007
-3.23861931,2.20750830,0.02170009,0.04261420,0.03878673,0.73665792,1.25707732,0.02923759,0.75639125
-3.23261631,2.17306721,0.02219876,0.04296316,0.03911683,0.72843143,1.22132489,0.02938680,0.75600695
-3.22661331,2.13103511,0.02255583,0.04311562,0.03921874,0.71679348,1.18338689,0.02935201,0.75140774
-3.22061031,2.08225254,0.02276553,0.04308631,0.03909554,0.70191017,1.14401417,0.02913225,0.74267917
-3.21460730,2.02773966,0.02282536,0.04289647,0.03875707,0.68402351,1.10401307,0.02873079,0.73000104
-3.20860430,1.96867525,0.02273617,0.04257368,0.03821987,0.66344754,1.06422889,0.02815507,0.71364341
-3.20260130,1.90637062,0.02250207,0.04215136,0.03750697,0.64056226,1.02552841,0.02741641,0.69395956
-3.19659830,1.84223933,0.02213033,0.04166818,0.03664742,0.61580559,0.98878185,0.02652964,0.67137611
-3.19059530,1.77776375,0.02163108,0.04116727,0.03567566,0.58966366,0.95484494,0.02551262,0.64638084
-3.18459230,1.71445967,0.02101697,0.04069531,0.03463081,0.56265985,0.92454137,0.02438562,0.61950871
-3.17858929,1.65384008,0.02030271,0.04030150,0.03355571,0.53534293,0.89864633,0.02317066,0.59132661
-3.17258629,1.59737955,0.01950461,0.04003645,0.03249597,0.50827479,0.87787135,0.02189086,0.56241762
-3.16658329,1.54648026,0.01864004,0.03995109,0.03149893,0.48201817,0.86285089,0.02056967,0.53336533
-3.16058029,1.50244076,0.01772692,0.04009545,0.03061252,0.45712467,0.85413101,0.01923028,0.50473874
-3.15457729,1.46642844,0.01678317,0.04051758,0.02988425,0.43412358,0.85216015,0.01789495,0.47707854
-3.14857429,1.43945633,0.01582629,0.04126239,0.02936007,0.41351163,0.85728236,0.01658447,0.45088490
-3.14257129,1.42236472,0.01487292,0.04237064,0.02908335,0.39574393,0.86973282,0.01531772,0.42660734
-3.13656828,1.41580779,0.01393847,0.04387791,0.02909384,0.38122621,0.88963564,0.01411132,0.40463674
-3.13056528,1.42024534,0.01303690,0.04581366,0.02942672,0.37030847,0.91700380,0.01297933,0.38529972
-3.12456228,1.43593925,0.01218047,0.04820043,0.03011171,0.36327995,0.95174101,0.01193314,0.36885527
-3.11855928,1.46295444,0.01137968,0.05105307,0.03117216,0.36036536,0.99364527,0.01098137,0.35549353
-3.11255628,1.50116366,0.01064318,0.05437804,0.03262435,0.36172244,1.04241368,0.01012997,0.34533654
-3.10655328,1.55025559,0.00997783,0.05817292,0.03447672,0.36744051,1.09764849,0.00938226,0.33844067
-3.10055028,1.60974564,0.00938876,0.06242593,0.03672933,0.37754010,1.15886384,0.00873911,0.33480047
-3.09454727,1.67898881,0.00887948,0.06711569,0.03937339,0.39197346,1.22549311,0.00819918,0.33435357
-3.08854427,1.75719407,0.00845203,0.07221109,0.04239086,0.41062596,1.29689678,0.00775916,0.33698628
-3.08254127,1.84343986,0.00810713,0.07767142,0.04575438,0.43331834,1.37237045,0.00741403,0.34253974
-3.07653827,1.93669044,0.00784433,0.08344662,0.04942724,0.45980971,1.45115332,0.00715732,0.35081623
-3.07053527,2.03581285,0.00766214,0.08947796,0.05336370,0.48980151,1.53243691,0.00698144,0.36158553
-3.06453227,2.13959442,0.00755818,0.09569883,0.05750951,0.52294239,1.61537429,0.00687787,0.37459107
-3.05852926,2.24676098,0.00752929,0.10203596,0.06180269,0.55883405,1.69908990,0.00683751,0.38955592
-3.05252626,2.35599574,0.00757161,0.10841087,0.06617465,0.59703816,1.78269019,0.00685083,0.40618840
-3.04652326,2.46595910,0.00768062,0.11474166,0.07055155,0.63708436,1.86527519,0.00690814,0.42418752
-3.04052026,2.57530947,0.00785126,0.12094506,0.07485590,0.67847935,1.94595122,0.00699979,0.44324794
-3.03451726,2.68272508,0.00807791,0.12693867,0.07900846,0.72071699,2.02384462,0.00711634,0.46306487
-3.02851426,2.78692695,0.00835447,0.13264345,0.08293027,0.76328931,2.09811677,0.00724877,0.48333860
-3.02251126,2.88670263,0.00867437,0.13798621,0.08654478,0.80569818,2.16797999,0.00738856,0.50377900
-3.01650825,2.98093051,0.00903065,0.14290210,0.08978010,0.84746740,2.23271417,0.00752792,0.52410975
-3.01050525,3.06860417,0.00941601,0.14733701,0.09257109,0.88815486,2.29168377,0.00765983,0.54407249
-3.00450225,3.14885620,0.00982289,0.15124973,0.09486149,0.92736435,2.34435462,0.00777817,0.56343080
-2.99849925,3.22098053,0.01024358,0.15461369,0.09660565,0.96475656,2.39030993,0.00787782,0.58197391
-2.99249625,3.28445256,0.01067034,0.15741835,0.09777008,1.00005872,2.42926482,0.00795470,0.59952016
-2.98649325,3.33894603,0.01109559,0.15966996,0.09833464,1.03307256,2.46107868,0.00800582,0.61591997
-2.98049025,3.38434565,0.01151200,0.16139172,0.09829317,1.06367994,2.48576450,0.00802929,0.63105831
-2.97448724,3.42075460,0.01191272,0.16262328,0.09765386,1.09184583,2.50349455,0.00802429,0.64485642
-2.96848424,3.44849597,0.01229150,0.16341953,0.09643895,1.11761829,2.51460174,0.00799106,0.65727272
-2.96248124,3.46810759,0.01264292,0.16384878,0.09468404,1.14112527,2.51957613,0.00793080,0.66830272
-2.95647824,3.48032971,0.01296246,0.16399019,0.09243698,1.16256795,2.51905628,0.00784560,0.67797785
-2.95047524,3.48608536,0.01324668,0.16393085,0.08975628,1.18221094,2.51381515,0.00773832,0.68636308
-2.94447224,3.48645348,0.01349324,0.16376222,0.08670924,1.20036934,2.50474076,0.00761242,0.69355335
-2.93846923,3.48263538,0.01370101,0.16357647,0.08336980,1.21739304,2.49281179,0.00747184,0.69966883
-2.93246623,3.47591512,0.01387001,0.16346259,0.07981624,1.23364887,2.47906866,0.00732081,0.70484903
-2.92646323,3.46761519,0.01400136,0.16350256,0.07612878,1.24950124,2.46458091,0.00716368,0.70924604
-2.92046023,3.45904864,0.01409719,0.16376771,0.07238721,1.26529203,2.45041189,0.00700474,0.71301697
-2.91445723,3.45146964,0.01416047,0.16431553,0.06866866,1.28132058,2.43758188,0.00684806,0.71631599
-2.90845423,3.44602414,0.01419482,0.16518691,0.06504549,1.29782485,2.42703108,0.00669733,0.71928626
-2.90245123,3.44370285,0.01420429,0.16640417,0.06158347,1.31496456,2.41958387,0.00655573,0.72205206
-2.89644822,3.44529844,0.01419312,0.16796969,0.05834029,1.33280727,2.41591590,0.00642578,0.72471164
-2.89044522,3.45136909,0.01416547,0.16986559,0.05536434,1.35131824,2.41652537,0.00630933,0.72733102
-2.88444222,3.46221013,0.01412523,0.17205404,0.05269391,1.37035464,2.42171002,0.00620743,0.72993923
-2.87843922,3.47783533,0.01407574,0.17447864,0.05035671,1.38966470,2.43155091,0.00612036,0.73252515
-2.87243622,3.49796899,0.01401964,0.17706643,0.04836976,1.40889198,2.44590390,0.00604761,0.73503631
-2.86643322,3.52204960,0.01395871,0.17973075,0.04673963,1.42758480,2.46439961,0.00598794,0.73737973
-2.86043022,3.54924515,0.01389379,0.18237460,0.04546290,1.44521049,2.48645202,0.00593948,0.73942476
-2.85442721,3.57847981,0.01382476,0.18489444,0.04452694,1.46117409,2.51127563,0.00589978,0.74100801
-2.84842421,3.60847111,0.01375052,0.18718433,0.04391089,1.47484050,2.53791071,0.00586597,0.74193996
-2.84242121,3.63777608,0.01366911,0.18914004,0.04358676,1.48555933,2.56525577,0.00583489,0.74201317
-2.83641821,3.66484453,0.01357786,0.19066314,0.04352069,1.49269121,2.59210593,0.00580324,0.74101152
-2.83041521,3.68807731,0.01347353,0.19166474,0.04367425,1.49563428,2.61719583,0.00576774,0.73872011
-2.82441221,3.70588692,0.01335253,0.19206879,0.04400581,1.49384971,2.63924517,0.00572527,0.73493535
-2.81840920,3.71675798,0.01321120,0.19181482,0.04447181,1.48688499,2.65700519,0.00567301,0.72947470
-2.81240620,3.71930500,0.01304600,0.19085992,0.04502810,1.47439385,2.66930408,0.00560861,0.72218552
-2.80640320,3.71232491,0.01285380,0.18918001,0.04563113,1.45615200,2.67508956,0.00553023,0.71295271
-2.80040020,3.69484250,0.01263208,0.18677027,0.04623912,1.43206778,2.67346695,0.00543669,0.70170470
-2.79439720,3.66614681,0.01237915,0.18364480,0.04681302,1.40218759,2.66373134,0.00532754,0.68841754
-2.78839420,3.62581742,0.01209427,0.17983558,0.04731750,1.36669568,2.64539273,0.00520303,0.67311695
-2.78239120,3.57373992,0.01177786,0.17539068,0.04772164,1.32590865,2.61819343,0.00506423,0.65587830
-2.77638819,3.51011031,0.01143149,0.17037203,0.04799964,1.28026492,2.58211737,0.00491292,0.63682460
-2.77038519,3.43542893,0.01105798,0.16485277,0.04813130,1.23030998,2.53739120,0.00475164,0.61612263
-2.76438219,3.35048443,0.01066134,0.15891428,0.04810235,1.17667811,2.48447778,0.00458362,0.59397754
-2.75837919,3.25632937,0.01024675,0.15264317,0.04790475,1.12007170,2.42406249,0.00441268,0.57062630
-2.75237619,3.15424864,0.00982043,0.14612829,0.04753667,1.06123909,2.35703338,0.00424321,0.54633023
-2.74637319,3.04572258,0.00938957,0.13945790,0.04700254,1.00095207,2.28445629,0.00408004,0.52136718
-2.74037019,2.93238644,0.00896214,0.13271713,0.04631276,0.93998401,2.20754595,0.00392835,0.49602362
-2.73436718,2.81598799,0.00854673,0.12598584,0.04548346,0.87908951,2.12763444,0.00379361,0.47058710
-2.72836418,2.69834470,0.00815238,0.11933688,0.04453599,0.81898625,2.04613810,0.00368140,0.44533925
-2.72236118,2.58130196,0.00778840,0.11283488,0.04349642,0.76033979,1.96452386,0.00359740,0.42054976
-2.71635818,2.46669343,0.00746418,0.10653544,0.04239482,0.70375139,1.88427601,0.00354717,0.39647131
-2.71035518,2.35630426,0.00718901,0.10048488,0.04126458,0.64974929,1.80686419,0.00353614,0.37333563
-2.70435218,2.25183786,0.00697187,0.09472028,0.04014150,0.59878324,1.73371296,0.00356943,0.35135072
-2.69834917,2.15488632,0.00682127,0.08927001,0.03906296,0.55122216,1.66617374,0.00365176,0.33069915
-2.69234617,2.06690475,0.00674510,0.08415440,0.03806699,0.50735462,1.60549896,0.00378733,0.31153737
-2.68634317,1.98918930,0.00675040,0.07938677,0.03719131,0.46739166,1.55281897,0.00397968,0.29399580
-2.68034017,1.92285872,0.00684325,0.07497441,0.03647241,0.43147153,1.50912160,0.00423162,0.27817964
-2.67433717,1.86883929,0.00702858,0.07091975,0.03594466,0.39966576,1.47523447,0.00454505,0.26417017
-2.66833417,1.82785284,0.00731003,0.06722137,0.03563941,0.37198608,1.45181018,0.00492089,0.25202632
-2.66233117,1.80040769,0.00768981,0.06387506,0.03558427,0.34839183,1.43931441,0.00535897,0.24178644
-2.65632816,1.78679257,0.00816855,0.06087463,0.03580235,0.32879729,1.43801709,0.00585793,0.23347003
-2.65032516,1.78707344,0.00874525,0.05821264,0.03631173,0.31307871,1.44798685,0.00641518,0.22707942
-2.64432216,1.80109343,0.00941711,0.05588091,0.03712501,0.30108082,1.46908889,0.00702683,0.22260126
-2.63831916,1.82847607,0.01017953,0.05387086,0.03824894,0.29262261,1.50098672,0.00768770,0.22000781
-2.63231616,1.86863205,0.01102611,0.05217372,0.03968428,0.28750235,1.54314766,0.00839135,0.21925803
-2.62631316,1.92076988,0.01194861,0.05078057,0.04142575,0.28550188,1.59485263,0.00913012,0.22029849
-2.62031016,1.98391042,0.01293705,0.04968226,0.04346213,0.28639014,1.65521014,0.00989528,0.22306407
-2.61430715,2.05690555,0.01397985,0.04886929,0.04577648,0.28992621,1.72317441,0.01067715,0.22747870
-2.60830415,2.13846082,0.01506396,0.04833160,0.04834654,0.29586178,1.79756759,0.01146530,0.23345588
-2.60230115,2.22716179,0.01617512,0.04805839,0.05114517,0.30394343,1.87710559,0.01224878,0.24089939
-2.59629815,2.32150367,0.01729808,0.04803793,0.05414095,0.31391459,1.96042690,0.01301639,0.24970395
-2.59029515,2.41992345,0.01841697,0.04825741,0.05729881,0.32551759,2.04612388,0.01375695,0.25975605
-2.58429215,2.52083380,0.01951561,0.04870292,0.06058073,0.33849561,2.13277532,0.01445959,0.27093483
-2.57828914,2.62265755,0.02057788,0.04935934,0.06394656,0.35259483,2.21897944,0.01511407,0.28311322
-2.57228614,2.72386176,0.02158812,0.05021049,0.06735477,0.36756666,2.30338609,0.01571101,0.29615903
-2.56628314,2.82299010,0.02253148,0.05123917,0.07076327,0.38317010,2.38472711,0.01624222,0.30993631
-2.56028014,2.91869234,0.02339432,0.05242740,0.07413022,0.39917426,2.46184362,0.01670086,0.32430668
-2.55427714,3.00975010,0.02416454,0.05375658,0.07741485,0.41536089,2.53370939,0.01708167,0.33913076
-2.54827414,3.09509775,0.02483186,0.05520772,0.08057822,0.43152696,2.59944939,0.01738107,0.35426961
-2.54227114,3.17383788,0.02538805,0.05676171,0.08358400,0.44748713,2.65835296,0.01759724,0.36958612
-2.53626813,3.24525105,0.02582715,0.05839949,0.08639916,0.46307609,2.70988122,0.01773014,0.38494644
-2.53026513,3.30879954,0.02614556,0.06010231,0.08899469,0.47815081,2.75366883,0.01778148,0.40022133
-2.52426213,3.36412547,0.02634211,0.06185181,0.09134616,0.49259231,2.78952004,0.01775456,0.41528744
-2.51825913,3.41104369,0.02641800,0.06363024,0.09343430,0.50630736,2.81739988,0.01765420,0.43002863
-2.51225613,3.44953021,0.02637673,0.06542048,0.09524547,0.51922963,2.83742088,0.01748646,0.44433718
-2.50625313,3.47970702,0.02622398,0.06720615,0.09677207,0.53132059,2.84982649,0.01725848,0.45811506
-2.50025013,3.50182443,0.02596738,0.06897162,0.09801274,0.54256991,2.85497209,0.01697821,0.47127513
-2.49424712,3.51624194,0.02561627,0.07070205,0.09897258,0.55299549,2.85330462,0.01665413,0.48374238
-2.48824412,3.52340869,0.02518147,0.07238341,0.09966314,0.56264295,2.84534200,0.01629502,0.49545516
-2.48224112,3.52384448,0.02467499,0.07400255,0.10010224,0.57158468,2.83165321,0.01590968,0.50636632
-2.47623812,3.51812197,0.02410972,0.07554718,0.10031367,0.57991837,2.81283975,0.01550671,0.51644428
-2.47023512,3.50685084,0.02349917,0.07700604,0.10032671,0.58776488,2.78951932,0.01509431,0.52567397
-2.46423212,3.49066399,0.02285717,0.07836892,0.10017543,0.59526562,2.76231185,0.01468010,0.53405747
-2.45822911,3.47020597,0.02219764,0.07962682,0.09989781,0.60257915,2.73182818,0.01427096,0.54161436
-2.45222611,3.44612353,0.02153434,0.08077203,0.09953474,0.60987714,2.69866135,0.01387292,0.54838158
-2.44622311,3.41905777,0.02088065,0.08179831,0.09912884,0.61733968,2.66338021,0.01349110,0.55441284
-2.44022011,3.38963766,0.02024936,0.08270092,0.09872313,0.62514975,2.62652501,0.01312963,0.55977725
-2.43421711,3.35847422,0.01965253,0.08347674,0.09835972,0.63348719,2.58860443,0.01279167,0.56455747
-2.42821411,3.32615496,0.01910124,0.08412423,0.09807840,0.64252204,2.55009370,0.01247941,0.56884696
-2.42221111,3.29323813,0.01860555,0.08464346,0.09791525,0.65240749,2.51143320,0.01219405,0.57274669
-2.41620810,3.26024651,0.01817423,0.08503591,0.09790140,0.66327267,2.47302722,0.01193592,0.57636117
-2.41020510,3.22766061,0.01781471,0.08530437,0.09806190,0.67521550,2.43524263,0.01170449,0.57979400
-2.40420210,3.19591141,0.01753289,0.08545268,0.09841483,0.68829587,2.39840731,0.01149848,0.58314311
-2.39819910,3.16537299,0.01733306,0.08548543,0.09897062,0.70252965,2.36280838,0.01131592,0.58649595
-2.39219610,3.13635554,0.01721772,0.08540768,0.09973175,0.71788368,2.32869041,0.01115427,0.58992483
-2.38619310,3.10909929,0.01718753,0.08522467,0.10069274,0.73427237,2.29625392,0.01101050,0.59348268
-2.38019010,3.08377028,0.01724121,0.08494150,0.10184054,0.75155593,2.26565456,0.01088122,0.59719960
-2.37418709,3.06045840,0.01737550,0.08456296,0.10315521,0.76954082,2.23700324,0.01076279,0.60108041
-2.36818409,3.03917852,0.01758512,0.08409337,0.10461101,0.78798240,2.21036775,0.01065146,0.60510332
-2.36218109,3.01987505,0.01786285,0.08353653,0.10617774,0.80659003,2.18577605,0.01054345,0.60922011
-2.35617809,3.00243010,0.01819958,0.08289584,0.10782229,0.82503447,2.16322126,0.01043512,0.61335768
-2.35017509,2.98667517,0.01858446,0.08217447,0.10951043,0.84295749,2.14266854,0.01032306,0.61742106
-2.34417209,2.97240606,0.01900512,0.08137568,0.11120857,0.85998346,2.12406346,0.01020421,0.62129785
-2.33816908,2.95940007,0.01944788,0.08050321,0.11288556,0.87573233,2.10734144,0.01007598,0.62486373
-2.33216608,2.94743465,0.01989815,0.07956176,0.11451435,0.88983359,2.09243779,0.00993631,0.62798891
-2.32616308,2.93630635,0.02034070,0.07855750,0.11607340,0.90194067,2.07929748,0.00978374,0.63054514
-2.32016008,2.92584851,0.02076011,0.07749849,0.11754782,0.91174483,2.06788397,0.00961747,0.63241278
-2.31415708,2.91594661,0.02114118,0.07639515,0.11893008,0.91898816,2.05818618,0.00943737,0.63348770
-2.30815408,2.90654969,0.02146933,0.07526054,0.12022036,0.92347488,2.05022292,0.00924397,0.63368738
-2.30215108,2.89767709,0.02173107,0.07411055,0.12142634,0.92508033,2.04404413,0.00903844,0.63295599
-2.29614807,2.88941944,0.02191434,0.07296386,0.12256260,0.92375726,2.03972851,0.00882250,0.63126804
-2.29014507,2.88193363,0.02200891,0.07184178,0.12364954,0.91953908,2.03737738,0.00859836,0.62863047
-2.28414207,2.87543169,0.02200660,0.07076783,0.12471191,0.91253976,2.03710489,0.00836859,0.62508288
-2.27813907,2.87016411,0.02190160,0.06976715,0.12577705,0.90295064,2.03902496,0.00813606,0.62069601
-2.27213607,2.86639848,0.02169054,0.06886577,0.12687284,0.89103405,2.04323564,0.00790370,0.61556866
-2.26613307,2.86439462,0.02137259,0.06808976,0.12802562,0.87711434,2.04980185,0.00767450,0.60982294
-2.26013007,2.86437807,0.02094940,0.06746423,0.12925809,0.86156664,2.05873770,0.00745128,0.60359858
-2.25412706,2.86651345,0.02042503,0.06701242,0.13058727,0.84480406,2.06998947,0.00723661,0.59704630
-2.24812406,2.87087985,0.01980576,0.06675476,0.13202285,0.82726394,2.08342077,0.00703273,0.59032095
-2.24212106,2.87744995,0.01909981,0.06670807,0.13356572,0.80939391,2.09880097,0.00684143,0.58357470
-2.23611806,2.88607466,0.01831704,0.06688489,0.13520705,0.79163844,2.11579807,0.00666402,0.57695078
-2.23011506,2.89647454,0.01746863,0.06729303,0.13692783,0.77442639,2.13397689,0.00650129,0.57057814
-2.22411206,2.90823911,0.01656668,0.06793534,0.13869890,0.75816031,2.15280311,0.00635352,0.56456733
-2.21810905,2.92083438,0.01562382,0.06880978,0.14048158,0.74320762,2.17165342,0.00622049,0.55900784
-2.21210605,2.93361862,0.01465286,0.06990966,0.14222874,0.72989405,2.18983165,0.00610151,0.55396700
-2.20610305,2.94586574,0.01366641,0.07122417,0.14388635,0.71849946,2.20659024,0.00599553,0.54949039
-2.20010005,2.95679512,0.01267659,0.07273908,0.14539539,0.70925574,2.22115623,0.00590120,0.54560364
-2.19409705,2.96560639,0.01169469,0.07443759,0.14669408,0.70234686,2.23276051,0.00581695,0.54231553
-2.18809405,2.97151708,0.01073103,0.07630126,0.14772022,0.69791040,2.24066891,0.00574112,0.53962178
-2.18209105,2.97380105,0.00979471,0.07831097,0.14841363,0.69604038,2.24421338,0.00567201,0.53750951
-2.17608804,2.97182540,0.00889354,0.08044778,0.14871847,0.69679076,2.24282165,0.00560803,0.53596167
-2.17008504,2.96508361,0.00803394,0.08269375,0.14858545,0.70017917,2.23604375,0.00554776,0.53496118
-2.16408204,2.95322288,0.00722094,0.08503249,0.14797372,0.70619031,2.22357376,0.00549000,0.53449443
-2.15807904,2.93606389,0.00645825,0.08744955,0.14685240,0.71477880,2.20526557,0.00543387,0.53455370
-2.15207604,2.91361185,0.00574827,0.08993256,0.14520179,0.72587100,2.18114177,0.00537880,0.53513839
-2.14607304,2.88605789,0.00509223,0.09247102,0.14301402,0.73936575,2.15139495,0.00532459,0.53625483
-2.14007004,2.85377076,0.00449031,0.09505597,0.14029334,0.75513394,2.11638133,0.00527142,0.53791480
-2.13406703,2.81727916,0.00394177,0.09767929,0.13705595,0.77301703,2.07660699,0.00521981,0.54013264
-2.12806403,2.77724566,0.00344511,0.10033291,0.13332943,0.79282474,2.03270732,0.00517063,0.54292134
-2.12206103,2.73443371,0.00299821,0.10300790,0.12915185,0.81433231,1.98542078,0.00512506,0.54628787
-2.11605803,2.68966953,0.00259847,0.10569342,0.12457057,0.83727766,1.93555830,0.00508457,0.55022798
-2.11005503,2.64380117,0.00224295,0.10837582,0.11964088,0.86135910,1.88396989,0.00505087,0.55472111
-2.10405203,2.59765685,0.00192849,0.11103775,0.11442447,0.88623382,1.83151021,0.00502591,0.55972565
-2.09804902,2.55200510,0.00165183,0.11365752,0.10898791,0.91151800,1.77900476,0.00501184,0.56517509
-2.09204602,2.50751882,0.00140967,0.11620869,0.10340109,0.93678852,1.72721848,0.00501099,0.57097532
-2.08604302,2.46474521,0.00119876,0.11865993,0.09773575,0.96158694,1.67682820,0.00502587,0.57700354
-2.08004002,2.42408316,0.00101596,0.12097531,0.09206418,0.98542568,1.62840026,0.00505917,0.58310882
-2.07403702,2.38576924,0.00085830,0.12311480,0.08645799,1.00779654,1.58237423,0.00511381,0.58911448
-2.06803402,2.34987290,0.00072299,0.12503526,0.08098715,1.02818139,1.53905337,0.00519289,0.59482234
-2.06203102,2.31630091,0.00060744,0.12669165,0.07571914,1.04606476,1.49860205,0.00529980,0.60001861
-2.05602801,2.28481068,0.00050930,0.12803849,0.07071829,1.06094782,1.46105004,0.00543820,0.60448111
-2.05002501,2.25503141,0.00042644,0.12903159,0.06604526,1.07236334,1.42630300,0.00561208,0.60798772
-2.04402201,2.22649169,0.00035694,0.12962977,0.06175674,1.07989087,1.39415856,0.00582575,0.61032536
-2.03801901,2.19865200,0.00029914,0.12979673,0.05790511,1.08317140,1.36432672,0.00608388,0.61129919
-2.03201601,2.17093998,0.00025156,0.12950272,0.05453829,1.08192094,1.33645339,0.00639149,0.61074156
-2.02601301,2.14278654,0.00021297,0.12872606,0.05169960,1.07594218,1.31014559,0.00675393,0.60852008
-2.02001001,2.11366088,0.00018230,0.12745447,0.04942762,1.06513372,1.28499708,0.00717679,0.60454455
-2.01400700,2.08310234,0.00015870,0.12568598,0.04775609,1.04949629,1.26061276,0.00766591,0.59877227
-2.00800400,2.05074770,0.00014149,0.12342950,0.04671374,1.02913562,1.23663093,0.00822721,0.59121145
-2.00200100,2.01635244,0.00013015,0.12070495,0.04632414,1.00426178,1.21274211,0.00886658,0.58192255
-1.99599800,1.97980509,0.00012435,0.11754296,0.04660551,0.97518496,1.18870384,0.00958976,0.57101752
-1.98999500,1.94113426,0.00012389,0.11398416,0.04757048,0.94230772,1.16435072,0.01040215,0.55865685
-1.98399200,1.90050816,0.00012872,0.11007805,0.04922585,0.90611416,1.13959970,0.01130863,0.54504479
-1.97798899,1.85822703,0.00013895,0.10588160,0.05157236,0.86715644,1.11445042,0.01231339,0.53042273
-1.97198599,1.81470912,0.00015477,0.10145749,0.05460447,0.82603910,1.08898109,0.01341973,0.51506127
-1.96598299,1.77047139,0.00017653,0.09687221,0.05831009,0.78340198,1.06334041,0.01462988,0.49925126
-1.95997999,1.72610586,0.00020463,0.09219410,0.06267050,0.73990235,1.03773615,0.01594484,0.48329422
-1.95397699,1.68225333,0.00023958,0.08749132,0.06766020,0.69619705,1.01242132,0.01736422,0.46749265
-1.94797399,1.63957560,0.00028195,0.08282989,0.07324686,0.65292519,0.98767881,0.01888613,0.45214048
-1.94197099,1.59872775,0.00033236,0.07827196,0.07939139,0.61069220,0.96380530,0.02050707,0.43751419
-1.93596798,1.56033159,0.00039142,0.07387421,0.08604804,0.57005558,0.94109550,0.02222186,0.42386483
-1.92996498,1.52495158,0.00045977,0.06968658,0.09316460,0.53151298,0.91982724,0.02402363,0.41141119
-1.92396198,1.49307392,0.00053799,0.06575131,0.10068270,0.49549266,0.90024826,0.02590378,0.40033436
-1.91795898,1.46508953,0.00062660,0.06210227,0.10853815,0.46234673,0.88256502,0.02785200,0.39077373
-1.91195598,1.44128139,0.00072605,0.05876467,0.11666138,0.43234706,0.86693404,0.02985633,0.38282447
-1.90595298,1.42181633,0.00083664,0.05575502,0.12497797,0.40568387,0.85345578,0.03190323,0.37653652
-1.89994997,1.40674125,0.00095854,0.05308144,0.13340922,0.38246674,0.84217121,0.03397765,0.37191492
-1.89394697,1.39598359,0.00109173,0.05074421,0.14187279,0.36272791,0.83306091,0.03606315,0.36892147
-1.88794397,1.38935574,0.00123602,0.04873648,0.15028349,0.34642739,0.82604655,0.03814206,0.36747741
-1.88194097,1.38656271,0.00139098,0.04704518,0.15855407,0.33345968,0.82099447,0.04019560,0.36746715
-1.87593797,1.38721294,0.00155596,0.04565204,0.16659614,0.32366166,0.81772095,0.04220409,0.36874265
-1.86993497,1.39083124,0.00173010,0.04453458,0.17432119,0.31682118,0.81599892,0.04414718,0.37112850
-1.86393197,1.39687363,0.00191228,0.04366721,0.18164171,0.31268621,0.81556573,0.04600406,0.37442731
-1.85792896,1.40474344,0.00210119,0.04302224,0.18847239,0.31097398,0.81613147,0.04775378,0.37842541
-1.85192596,1.41380806,0.00229529,0.04257081,0.19473142,0.31137999,0.81738780,0.04937555,0.38289867
-1.84592296,1.42341595,0.00249286,0.04228371,0.20034186,0.31358658,0.81901662,0.05084912,0.38761825
-1.83991996,1.43291338,0.00269204,0.04213217,0.20523303,0.31727084,0.82069869,0.05215514,0.39235616
-1.83391696,1.44166063,0.00289082,0.04208839,0.20934196,0.32211170,0.82212158,0.05327556,0.39689067
-1.82791396,1.44904700,0.00308713,0.04212606,0.21261468,0.32779622,0.82298711,0.05419409,0.40101122
-1.82191096,1.45450456,0.00327884,0.04222067,0.21500757,0.33402481,0.82301788,0.05489657,0.40452292
-1.81590795,1.45752024,0.00346380,0.04234975,0.21648844,0.34051555,0.82196285,0.05537139,0.40725049
-1.80990495,1.45764599,0.00363990,0.04249300,0.21703743,0.34700755,0.81960192,0.05560986,0.40904161
-1.80390195,1.45450688,0.00380511,0.04263229,0.21664770,0.35326343,0.81574943,0.05560646,0.40976949
-1.79789895,1.44780701,0.00395747,0.04275169,0.21532577,0.35907093,0.81025657,0.05535916,0.40933490
-1.79189595,1.43733327,0.00409519,0.04283735,0.21309155,0.36424394,0.80301279,0.05486952,0.40766729
-1.78589295,1.42295686,0.00421662,0.04287744,0.20997803,0.36862285,0.79394619,0.05414272,0.40472537
-1.77988994,1.40463279,0.00432032,0.04286204,0.20603061,0.37207448,0.78302306,0.05318758,0.40049688
-1.77388694,1.38239756,0.00440503,0.04278307,0.20130616,0.37449174,0.77024672,0.05201638,0.39499778
-1.76788394,1.35636519,0.00446973,0.04263423,0.19587171,0.37579304,0.75565569,0.05064458,0.38827091
-1.76188094,1.32672197,0.00451365,0.04241096,0.18980297,0.37592159,0.73932149,0.04909054,0.38038416
-1.75587794,1.29372020,0.00453626,0.04211049,0.18318267,0.37484474,0.72134606,0.04737505,0.37142826
