energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.41270635,2.03309362,0.00001073,0.09970896,0.48934514,0.48968151,0.00176276,1.50937873,0.44596107,0.10556353
-3.40670335,2.07663314,0.00000798,0.10220736,0.49686630,0.50045819,0.00183629,1.54400191,0.45153927,0.10759886
-3.40070035,2.12051407,0.00000589,0.10510557,0.50601074,0.51111628,0.00190207,1.57828526,0.45749513,0.10960299
-3.39469735,2.16371248,0.00000432,0.10836452,0.51668768,0.52112747,0.00195835,1.61171210,0.46377083,0.11152539
-3.38869435,2.20518009,0.00000315,0.11193858,0.52876673,0.53000577,0.00200357,1.64371119,0.47028229,0.11331230
-3.38269135,2.24386060,0.00000228,0.11577508,0.54207525,0.53731489,0.00203648,1.67366819,0.47691934,0.11490780
-3.37668834,2.27871003,0.00000164,0.11981436,0.55639798,0.54267532,0.00205609,1.70094097,0.48354752,0.11625523
-3.37068534,2.30872012,0.00000118,0.12399009,0.57147893,0.54577078,0.00206176,1.72487790,0.49001116,0.11729888
-3.36468234,2.33294381,0.00000084,0.12823010,0.58702542,0.54635362,0.00205319,1.74483821,0.49613786,0.11798581
-3.35867934,2.35052123,0.00000059,0.13245755,0.60271415,0.54424895,0.00203042,1.76021349,0.50174384,0.11826781
-3.35267634,2.36070499,0.00000042,0.13659235,0.61819890,0.53935728,0.00199382,1.77044906,0.50664006,0.11810331
-3.34667334,2.36288322,0.00000030,0.14055287,0.63311958,0.53165532,0.00194407,1.77506415,0.51063871,0.11745915
-3.34067034,2.35659932,0.00000021,0.14425786,0.64711210,0.52119492,0.00188215,1.77367003,0.51355974,0.11631217
-3.33466733,2.34156729,0.00000015,0.14762834,0.65981872,0.50810017,0.00180930,1.76598492,0.51523711,0.11465050
-3.32866433,2.31768190,0.00000012,0.15058963,0.67089840,0.49256261,0.00172694,1.75184539,0.51552459,0.11247447
-3.32266133,2.28502342,0.00000010,0.15307320,0.68003674,0.47483482,0.00163665,1.73121355,0.51430072,0.10979709
-3.31665833,2.24385663,0.00000009,0.15501845,0.68695509,0.45522267,0.00154015,1.70417993,0.51147295,0.10664413
-3.31065533,2.19462452,0.00000010,0.15637430,0.69141863,0.43407647,0.00143917,1.67096211,0.50698064,0.10305371
-3.30465233,2.13793706,0.00000012,0.15710052,0.69324311,0.41178151,0.00133548,1.63189942,0.50079710,0.09907557
-3.29864932,2.07455568,0.00000015,0.15716875,0.69230000,0.38874833,0.00123080,1.58744394,0.49293046,0.09476988
-3.29264632,2.00537458,0.00000020,0.15656336,0.68852012,0.36540316,0.00112679,1.53814869,0.48342357,0.09020576
-3.28664332,1.93139955,0.00000027,0.15528183,0.68189555,0.34217877,0.00102499,1.48465330,0.47235294,0.08545962
-3.28064032,1.85372537,0.00000036,0.15333501,0.67247990,0.31950630,0.00092683,1.42766825,0.45982689,0.08061327
-3.27463732,1.77351279,0.00000049,0.15074690,0.66038702,0.29780802,0.00083360,1.36795795,0.44598292,0.07575201
-3.26863432,1.69196567,0.00000067,0.14755432,0.64578821,0.27749141,0.00074644,1.30632363,0.43098460,0.07096275
-3.26263132,1.61030922,0.00000090,0.14380621,0.62890810,0.25894454,0.00066638,1.24358643,0.41501801,0.06633211
-3.25662831,1.52976961,0.00000120,0.13956274,0.61001937,0.24253276,0.00059433,1.18057108,0.39828778,0.06194477
-3.25062531,1.45155541,0.00000159,0.13489418,0.58943642,0.22859658,0.00053111,1.11809064,0.38101300,0.05788197
-3.24462231,1.37684100,0.00000209,0.12987966,0.56750829,0.21745076,0.00047747,1.05693253,0.36342303,0.05422024
-3.23861931,1.30675201,0.00000273,0.12460569,0.54461086,0.20938414,0.00043413,0.99784583,0.34575316,0.05103035
-3.23261631,1.24235262,0.00000355,0.11916465,0.52113874,0.20466024,0.00040183,0.94153016,0.32824048,0.04837658
-3.22661331,1.18463469,0.00000457,0.11365313,0.49749686,0.20351822,0.00038133,0.88862597,0.31111967,0.04631613
-3.22061031,1.13450848,0.00000585,0.10817034,0.47409204,0.20617399,0.00037348,0.83970632,0.29461910,0.04489886
-3.21460730,1.09279471,0.00000744,0.10281633,0.45132479,0.21282131,0.00037925,0.79527012,0.27895702,0.04416714
-3.20860430,1.06021788,0.00000938,0.09769044,0.42958141,0.22363249,0.00039973,0.75573684,0.26433812,0.04415593
-3.20260130,1.03740062,0.00001175,0.09288959,0.40922662,0.23875881,0.00043616,0.72144261,0.25095027,0.04489291
-3.19659830,1.02485900,0.00001461,0.08850682,0.39059694,0.25833017,0.00048996,0.69263783,0.23896174,0.04639878
-3.19059530,1.02299880,0.00001804,0.08462981,0.37399483,0.28245430,0.00056269,0.66948627,0.22851872,0.04868757
-3.18459230,1.03211262,0.00002211,0.08133955,0.35968377,0.31121510,0.00065607,0.65206573,0.21974334,0.05176696
-3.17858929,1.05237805,0.00002691,0.07870921,0.34788439,0.34467043,0.00077197,0.64037023,0.21273208,0.05563866
-3.17258629,1.08385662,0.00003251,0.07680297,0.33877163,0.38284927,0.00091231,0.63431385,0.20755469,0.06029871
-3.16658329,1.12649397,0.00003901,0.07567520,0.33247286,0.42574839,0.00107908,0.63373600,0.20425360,0.06573773
-3.16058029,1.18012095,0.00004647,0.07536963,0.32906715,0.47332859,0.00127424,0.63840821,0.20284373,0.07194117
-3.15457729,1.24445580,0.00005496,0.07591875,0.32858542,0.52551091,0.00149966,0.64804215,0.20331280,0.07888947
-3.14857429,1.31910742,0.00006455,0.07734329,0.33101140,0.58217274,0.00175704,0.66229866,0.20562197,0.08655819
-3.14257129,1.40357965,0.00007528,0.07965195,0.33628344,0.64314425,0.00204782,0.68079754,0.20970696,0.09491802
-3.13656828,1.49727661,0.00008717,0.08284118,0.34429683,0.70820545,0.00237315,0.70312764,0.21547929,0.10393488
-3.13056528,1.59950892,0.00010023,0.08689524,0.35490674,0.77708394,0.00273372,0.72885696,0.22282798,0.11356988
-3.12456228,1.70950107,0.00011445,0.09178633,0.36793146,0.84945395,0.00312976,0.75754225,0.23162130,0.12377937
-3.11855928,1.82639962,0.00012978,0.09747503,0.38315597,0.92493676,0.00356099,0.78873782,0.24170882,0.13451499
-3.11255628,1.94928257,0.00014615,0.10391092,0.40033574,1.00310287,0.00402651,0.82200310,0.25292354,0.14572378
-3.10655328,2.07716986,0.00016346,0.11103345,0.41920077,1.08347617,0.00452487,0.85690881,0.26508422,0.15734840
-3.10055028,2.20903518,0.00018158,0.11877310,0.43945972,1.16554034,0.00505403,0.89304139,0.27799782,0.16932753
-3.09454727,2.34381921,0.00020036,0.12705277,0.46080436,1.24874757,0.00561140,0.93000589,0.29146219,0.18159633
-3.08854427,2.48044442,0.00021962,0.13578954,0.48291414,1.33252962,0.00619393,0.96742719,0.30526883,0.19408716
-3.08254127,2.61783159,0.00023917,0.14489657,0.50546116,1.41631120,0.00679819,1.00494977,0.31920598,0.20673050
-3.07653827,2.75491798,0.00025881,0.15428537,0.52811541,1.49952529,0.00742048,1.04223654,0.33306194,0.21945605
-3.07053527,2.89067710,0.00027833,0.16386815,0.55055043,1.58163018,0.00805699,1.07896690,0.34662854,0.23219404
-3.06453227,3.02413989,0.00029753,0.17356034,0.57244927,1.66212758,0.00870397,1.11483460,0.35970499,0.24487670
-3.05852926,3.15441683,0.00031623,0.18328314,0.59351089,1.74058120,0.00935786,1.14954588,0.37210183,0.25743989
-3.05252626,3.28072044,0.00033427,0.19296598,0.61345677,1.81663492,0.01001547,1.18281840,0.38364508,0.26982473
-3.04652326,3.40238749,0.00035153,0.20254883,0.63203765,1.89002984,0.01067414,1.21438116,0.39418040,0.28197931
-3.04052026,3.51889986,0.00036795,0.21198416,0.64904028,1.96061912,0.01133189,1.24397597,0.40357719,0.29386022
-3.03451726,3.62990333,0.00038352,0.22123858,0.66429379,2.02837993,0.01198751,1.27136035,0.41173247,0.30543396
-3.02851426,3.73522296,0.00039831,0.23029388,0.67767564,2.09342150,0.01264066,1.29631209,0.41857432,0.31667800
-3.02251126,3.83487421,0.00041245,0.23914754,0.68911657,2.15598876,0.01329190,1.31863511,0.42406478,0.32758158
-3.01650825,3.92906883,0.00042619,0.24781258,0.69860453,2.21646099,0.01394271,1.33816643,0.42820195,0.33814591
-3.01050525,4.01821461,0.00043984,0.25631670,0.70618705,2.27534518,0.01459544,1.35478372,0.43102115,0.34838400
-3.00450225,4.10290853,0.00045380,0.26470082,0.71197198,2.33326409,0.01525324,1.36841291,0.43259505,0.35831990
-2.99849925,4.18392296,0.00046859,0.27301692,0.71612623,2.39093928,0.01591994,1.37903518,0.43303252,0.36798736
-2.99249625,4.26218479,0.00048478,0.28132535,0.71887252,2.44916946,0.01659993,1.38669267,0.43247629,0.37742803
-2.98649325,4.33874799,0.00050304,0.28969171,0.72048392,2.50880499,0.01729795,1.39149234,0.43109931,0.38668913
-2.98049025,4.41476002,0.00052409,0.29818339,0.72127635,2.57071923,0.01801897,1.39360743,0.42909991,0.39582077
-2.97448724,4.49142315,0.00054872,0.30686592,0.72159916,2.63577795,0.01876794,1.39327604,0.42669581,0.40487296
-2.96848424,4.56995174,0.00057773,0.31579931,0.72182390,2.70480768,0.01954966,1.39079666,0.42411725,0.41389244
-2.96248124,4.65152686,0.00061194,0.32503445,0.72233183,2.77856421,0.02036852,1.38652051,0.42159933,0.42291956
-2.95647824,4.73724969,0.00065215,0.33460992,0.72350037,2.85770219,0.02122840,1.38084091,0.41937390,0.43198515
-2.95047524,4.82809532,0.00069913,0.34454899,0.72568905,2.94274693,0.02213246,1.37417989,0.41766130,0.44110771
-2.94447224,4.92486831,0.00075355,0.35485723,0.72922555,3.03406898,0.02308301,1.36697264,0.41666219,0.45029099
-2.93846923,5.02816159,0.00081600,0.36552072,0.73439225,3.13186240,0.02408136,1.35965041,0.41654984,0.45952196
-2.93246623,5.13832009,0.00088693,0.37650474,0.74141385,3.23612710,0.02512770,1.35262269,0.41746324,0.46876944
-2.92646323,5.25541017,0.00096661,0.38775326,0.75044670,3.34665569,0.02622100,1.34625940,0.41950113,0.47798330
-2.92046023,5.37919611,0.00105514,0.39918899,0.76157009,3.46302507,0.02735888,1.34087411,0.42271742,0.48709434
-2.91445723,5.50912443,0.00115236,0.41071410,0.77478009,3.58459291,0.02853756,1.33670907,0.42711806,0.49601494
-2.90845423,5.64431675,0.00125791,0.42221155,0.78998615,3.71049920,0.02975173,1.33392277,0.43265948,0.50464021
-2.90245123,5.78357186,0.00137114,0.43354698,0.80701062,3.83967279,0.03099449,1.33258078,0.43924884,0.51284996
-2.89644822,5.92537714,0.00149114,0.44457110,0.82559139,3.97084311,0.03225731,1.33265035,0.44674595,0.52051117
-2.89044522,6.06792962,0.00161675,0.45512257,0.84538760,4.10255688,0.03353001,1.33399906,0.45496683,0.52748098
-2.88444222,6.20916660,0.00174652,0.46503128,0.86598812,4.23319999,0.03480074,1.33639769,0.46368888,0.53361018
-2.87843922,6.34680535,0.00187879,0.47412194,0.88692283,4.36102436,0.03605606,1.33952733,0.47265745,0.53874695
-2.87243622,6.47839155,0.00201167,0.48221798,0.90767600,4.48417959,0.03728103,1.34299025,0.48159349,0.54274093
-2.86643322,6.60135540,0.00214311,0.48914564,0.92770161,4.60074925,0.03845936,1.34632440,0.49020216,0.54544739
-2.86043022,6.71307438,0.00227091,0.49473818,0.94643988,4.70879123,0.03957367,1.34902063,0.49818199,0.54673141
-2.85442721,6.81094103,0.00239283,0.49884011,0.96333450,4.80638158,0.04060577,1.35054221,0.50523425,0.54647196
-2.84842421,6.89243411,0.00250660,0.50131135,0.97784993,4.89166095,0.04153703,1.35034553,0.51107233,0.54456576
-2.84242121,6.95519103,0.00261001,0.50203126,0.98948810,4.96288246,0.04234885,1.34790134,0.51543064,0.54093082
-2.83641821,6.99707913,0.00270097,0.50090226,0.99780404,5.01845977,0.04302309,1.34271555,0.51807277,0.53550950
-2.83041521,7.01626362,0.00277758,0.49785320,1.00241961,5.05701370,0.04354263,1.33434867,0.51879873,0.52827102
-2.82441221,7.01126942,0.00283819,0.49284198,1.00303517,5.07741580,0.04389191,1.32243324,0.51745085,0.51921331
-2.81840920,6.98103460,0.00288144,0.48585771,0.99943847,5.07882707,0.04405744,1.30668843,0.51391835,0.50836416
-2.81240620,6.92495312,0.00290632,0.47692196,0.99151063,5.06073019,0.04402835,1.28693127,0.50814023,0.49578158
-2.80640320,6.84290484,0.00291220,0.46608931,0.97922907,5.02295361,0.04379678,1.26308422,0.50010668,0.48155330
-2.80040020,6.73527137,0.00289886,0.45344686,0.96266711,4.96568611,0.04335833,1.23517870,0.48985874,0.46579552
-2.79439720,6.60293661,0.00286646,0.43911301,0.94199057,4.88948092,0.04271225,1.20335462,0.47748648,0.44865085
-2.78839420,6.44727170,0.00281559,0.42323521,0.91745138,4.79524868,0.04186165,1.16785606,0.46312571,0.43028551
-2.78239120,6.27010452,0.00274720,0.40598699,0.88937863,4.68423909,0.04081354,1.12902329,0.44695342,0.41088586
-2.77638819,6.07367479,0.00266258,0.38756420,0.85816732,4.55801170,0.03957867,1.08728171,0.42918219,0.39065451
-2.77038519,5.86057629,0.00256332,0.36818062,0.82426546,4.41839656,0.03817135,1.04312820,0.41005378,0.36980589
-2.76438219,5.63368826,0.00245128,0.34806323,0.78815999,4.26744624,0.03660908,0.99711556,0.38983218,0.34856165
-2.75837919,5.39609882,0.00232847,0.32744707,0.75036194,4.10738088,0.03491208,0.94983574,0.36879642,0.32714598
-2.75237619,5.15102317,0.00219705,0.30657007,0.71139169,3.94052845,0.03310273,0.90190262,0.34723332,0.30578092
-2.74637319,4.90171991,0.00205922,0.28566792,0.67176464,3.76926246,0.03120499,0.85393506,0.32543054,0.28468199
-2.74037019,4.65140855,0.00191719,0.26496923,0.63197781,3.59593972,0.02924375,0.80654082,0.30367007,0.26405404
-2.73436718,4.40319129,0.00177308,0.24469108,0.59249799,3.42284039,0.02724410,0.76030195,0.28222228,0.24408766
-2.72836418,4.15998192,0.00162894,0.22503501,0.55375156,3.25211272,0.02523079,0.71576209,0.26134085,0.22495608
-2.72236118,3.92444401,0.00148660,0.20618377,0.51611633,3.08572437,0.02322755,0.67341606,0.24125846,0.20681270
-2.71635818,3.69894028,0.00134775,0.18829864,0.47991568,2.92542195,0.02125660,0.63370177,0.22218343,0.18978927
-2.71035518,3.48549435,0.00121383,0.17151750,0.44541477,2.77269993,0.01933816,0.59699465,0.20429717,0.17399461
-2.70435218,3.28576526,0.00108604,0.15595356,0.41281913,2.62877963,0.01749011,0.56360440,0.18775263,0.15951408
-2.69834917,3.10103481,0.00096535,0.14169480,0.38227515,2.49459833,0.01572770,0.53377388,0.17267334,0.14640945
-2.69234617,2.93220695,0.00085248,0.12880398,0.35387257,2.37080829,0.01406343,0.50767981,0.15915329,0.13471939
-2.68634317,2.77981799,0.00074792,0.11731914,0.32764844,2.25778475,0.01250693,0.48543496,0.14725728,0.12446023
-2.68034017,2.64405614,0.00065194,0.10725462,0.30359248,2.15564190,0.01106504,0.46709132,0.13702181,0.11562717
-2.67433717,2.52478835,0.00056461,0.09860234,0.28165325,2.06425525,0.00974188,0.45264393,0.12845621,0.10819562
-2.66833417,2.42159259,0.00048584,0.09133340,0.26174503,1.98328881,0.00853907,0.44203500,0.12154415,0.10212275
-2.66233117,2.33379347,0.00041538,0.08539981,0.24375484,1.91222548,0.00745591,0.43515786,0.11624515,0.09734915
-2.65632816,2.26049935,0.00035288,0.08073645,0.22754949,1.85039891,0.00648972,0.43186069,0.11249636,0.09380046
-2.65032516,2.20063940,0.00029789,0.07726291,0.21298226,1.79702535,0.00563607,0.43194970,0.11021426,0.09138915
-2.64432216,2.15299909,0.00024987,0.07488560,0.19989900,1.75123428,0.00488913,0.43519191,0.10929650,0.09001611
-2.63831916,2.11625339,0.00020827,0.07349969,0.18814356,1.71209674,0.00424199,0.44131734,0.10962374,0.08957243
-2.63231616,2.08899698,0.00017251,0.07299114,0.17756234,1.67865074,0.00368692,0.45002106,0.11106161,0.08994106
-2.62631316,2.06977137,0.00014200,0.07323881,0.16800793,1.64992325,0.00321565,0.46096502,0.11346273,0.09099851
-2.62031016,2.05708897,0.00011616,0.07411645,0.15934192,1.62494890,0.00281968,0.47378020,0.11666892,0.09261667
-2.61430715,2.04945467,0.00009443,0.07549485,0.15143674,1.60278532,0.00249044,0.48806916,0.12051357,0.09466461
-2.60830415,2.04538533,0.00007629,0.07724393,0.14417683,1.58252576,0.00221948,0.50340942,0.12482422,0.09701050
-2.60230115,2.04342791,0.00006125,0.07923497,0.13745911,1.56330919,0.00199871,0.51935784,0.12942537,0.09952368
-2.59629815,2.04217681,0.00004888,0.08134266,0.13119286,1.54432882,0.00182041,0.53545618,0.13414146,0.10207663
-2.59029515,2.04029100,0.00003876,0.08344736,0.12529928,1.52483915,0.00167744,0.55123795,0.13880008,0.10454721
-2.58429215,2.03651112,0.00003055,0.08543711,0.11971067,1.50416244,0.00156323,0.56623646,0.14323518,0.10682072
-2.57828914,2.02967682,0.00002394,0.08720964,0.11436955,1.48169466,0.00147187,0.57999404,0.14729044,0.10879202
-2.57228614,2.01874400,0.00001864,0.08867416,0.10922764,1.45691117,0.00139811,0.59207199,0.15082246,0.11036749
-2.56628314,2.00280170,0.00001443,0.08975296,0.10424491,1.42937231,0.00133739,0.60206115,0.15370384,0.11146681
-2.56028014,1.98108802,0.00001110,0.09038265,0.09938869,1.39872850,0.00128582,0.60959239,0.15582588,0.11202447
-2.55427714,1.95300421,0.00000849,0.09051514,0.09463288,1.36472480,0.00124014,0.61434682,0.15710091,0.11199096
-2.54827414,1.91812621,0.00000646,0.09011814,0.08995733,1.32720445,0.00119770,0.61606487,0.15746409,0.11133355
-2.54227114,1.87621283,0.00000489,0.08917531,0.08534728,1.28611101,0.00115645,0.61455414,0.15687452,0.11003661
-2.53626813,1.82720967,0.00000369,0.08768590,0.08079293,1.24148870,0.00111481,0.60969527,0.15531574,0.10810151
-2.53026513,1.77124840,0.00000278,0.08566402,0.07628911,1.19348058,0.00107172,0.60144559,0.15279548,0.10554595
-2.52426213,1.70864095,0.00000210,0.08313741,0.07183487,1.14232427,0.00102649,0.58984038,0.14934467,0.10240297
-2.51825913,1.63986844,0.00000160,0.08014595,0.06743326,1.08834529,0.00097881,0.57499145,0.14501579,0.09871935
-2.51225613,1.56556532,0.00000125,0.07673981,0.06309094,1.03194780,0.00092865,0.55708321,0.13988054,0.09455387
-2.50625313,1.48649889,0.00000102,0.07297733,0.05881780,0.97360318,0.00087621,0.53636630,0.13402709,0.08997508
-2.50025013,1.40354526,0.00000090,0.06892282,0.05462655,0.91383674,0.00082191,0.51314904,0.12755682,0.08505908
-2.49424712,1.31766257,0.00000088,0.06464430,0.05053227,0.85321307,0.00076628,0.48778718,0.12058086,0.07988707
-2.48824412,1.22986265,0.00000095,0.06021120,0.04655185,0.79232066,0.00070992,0.46067231,0.11321644,0.07454301
-2.48224112,1.14118241,0.00000113,0.05569227,0.04270352,0.73175646,0.00065352,0.43221951,0.10558340,0.06911139
-2.47623812,1.05265615,0.00000142,0.05115363,0.03900630,0.67211109,0.00059775,0.40285484,0.09780072,0.06367520
-2.47023512,0.96528989,0.00000187,0.04665706,0.03547949,0.61395532,0.00054326,0.37300303,0.08998345,0.05831422
-2.46423212,0.88003895,0.00000249,0.04225863,0.03214226,0.55782842,0.00049068,0.34307613,0.08224005,0.05310367
-2.45822911,0.79778938,0.00000335,0.03800762,0.02901327,0.50422892,0.00044057,0.31346325,0.07467014,0.04811321
-2.45222611,0.71934403,0.00000449,0.03394583,0.02611039,0.45360798,0.00039343,0.28452200,0.06736288,0.04340646
-2.44622311,0.64541350,0.00000602,0.03010713,0.02345058,0.40636568,0.00034967,0.25657171,0.06039587,0.03904086
-2.44022011,0.57661204,0.00000801,0.02651746,0.02104983,0.36285023,0.00030964,0.22988856,0.05383464,0.03506792
-2.43421711,0.51345823,0.00001060,0.02319497,0.01892323,0.32335990,0.00027362,0.20470280,0.04773263,0.03153388
-2.42821411,0.45638003,0.00001394,0.02015053,0.01708516,0.28814743,0.00024181,0.18119778,0.04213174,0.02848064
-2.42221111,0.40572353,0.00001821,0.01738832,0.01554955,0.25742656,0.00021439,0.15951083,0.03706320,0.02594687
-2.41620810,0.36176457,0.00002363,0.01490669,0.01433015,0.23138007,0.00019145,0.13973559,0.03254882,0.02396934
-2.41020510,0.32472250,0.00003044,0.01269897,0.01344093,0.21016887,0.00017309,0.12192562,0.02860248,0.02258425
-2.40420210,0.29477488,0.00003895,0.01075446,0.01289637,0.19394147,0.00015938,0.10609901,0.02523173,0.02182858
-2.39819910,0.27207240,0.00004949,0.00905935,0.01271175,0.18284316,0.00015037,0.09224352,0.02243947,0.02174122
-2.39219610,0.25675289,0.00006245,0.00759759,0.01290343,0.17702440,0.00014612,0.08032208,0.02022557,0.02236404
-2.38619310,0.24895373,0.00007826,0.00635176,0.01348888,0.17664789,0.00014670,0.07027833,0.01858838,0.02374256
-2.38019010,0.24882184,0.00009740,0.00530380,0.01448680,0.18189361,0.00015218,0.06204184,0.01752603,0.02592637
-2.37418709,0.25652068,0.00012037,0.00443566,0.01591689,0.19296182,0.00016267,0.05553300,0.01703745,0.02896908
-2.36818409,0.27223385,0.00014774,0.00372982,0.01779963,0.21007339,0.00017828,0.05066720,0.01712319,0.03292787
-2.36218109,0.29616504,0.00018008,0.00316973,0.02015589,0.23346751,0.00019914,0.04735831,0.01778579,0.03786264
-2.35617809,0.32853420,0.00021798,0.00274007,0.02300636,0.26339672,0.00022537,0.04552147,0.01902989,0.04383464
-2.35017509,0.36957018,0.00026205,0.00242700,0.02637099,0.30011927,0.00025714,0.04507495,0.02086197,0.05090472
-2.34417209,0.41949999,0.00031287,0.00221824,0.03026822,0.34388914,0.00029455,0.04594139,0.02328978,0.05913116
-2.33816908,0.47853521,0.00037098,0.00210310,0.03471437,0.39494402,0.00033774,0.04804824,0.02632146,0.06856724
-2.33216608,0.54685615,0.00043688,0.00207242,0.03972283,0.45349172,0.00038678,0.05132767,0.02996440,0.07925852
-2.32616308,0.62459452,0.00051098,0.00211847,0.04530354,0.51969552,0.00044174,0.05571598,0.03422394,0.09124000
-2.32016008,0.71181530,0.00059359,0.00223478,0.05146233,0.59365909,0.00050263,0.06115266,0.03910190,0.10453324
-2.31415708,0.80849883,0.00068488,0.00241597,0.05820062,0.67541172,0.00056938,0.06757917,0.04459509,0.11914365
-2.30815408,0.91452392,0.00078488,0.00265756,0.06551513,0.76489441,0.00064191,0.07493770,0.05069380,0.13505791
-2.30215108,1.02965287,0.00089343,0.00295567,0.07339786,0.86194759,0.00072003,0.08316984,0.05738045,0.15224184
-2.29614807,1.15351918,0.00101020,0.00330691,0.08183619,0.96630097,0.00080352,0.09221539,0.06462837,0.17063871
-2.29014507,1.28561869,0.00113462,0.00370805,0.09081319,1.07756619,0.00089207,0.10201140,0.07240091,0.19016817
-2.28414207,1.42530458,0.00126594,0.00415591,0.10030806,1.19523262,0.00098533,0.11249135,0.08065082,0.21072582
-2.27813907,1.57178683,0.00140318,0.00464712,0.11029662,1.31866659,0.00108291,0.12358466,0.08932005,0.23218357
-2.27213607,1.72413612,0.00154514,0.00517801,0.12075189,1.44711429,0.00118435,0.13521652,0.09833997,0.25439073
-2.26613307,1.88129226,0.00169044,0.00574448,0.13164461,1.57970831,0.00128918,0.14730789,0.10763201,0.27717595
-2.26013007,2.04207704,0.00183753,0.00634189,0.14294363,1.71547765,0.00139693,0.15977583,0.11710876,0.30034979
-2.25412706,2.20521096,0.00198472,0.00696509,0.15461622,1.85336099,0.00150713,0.17253404,0.12667548,0.32370809
-2.24812406,2.36933352,0.00213022,0.00760839,0.16662805,1.99222284,0.00161931,0.18549353,0.13623196,0.34703588
-2.24212106,2.53302621,0.00227216,0.00826566,0.17894307,2.13087198,0.00173308,0.19856345,0.14567469,0.37011173
-2.23611806,2.69483776,0.00240869,0.00893038,0.19152300,2.26808177,0.00184808,0.21165191,0.15489924,0.39271254
-2.23011506,2.85331059,0.00253797,0.00959588,0.20432666,2.40261172,0.00196404,0.22466692,0.16380278,0.41461844
-2.22411206,3.00700803,0.00265827,0.01025548,0.21730909,2.53322971,0.00208077,0.23751725,0.17228655,0.43561781
-2.21810905,3.15454135,0.00276799,0.01090278,0.23042059,2.65873429,0.00219821,0.25011328,0.18025837,0.45551225
-2.21210605,3.29459615,0.00286572,0.01153190,0.24360567,2.77797674,0.00231641,0.26236779,0.18763487,0.47412133
-2.20610305,3.42595751,0.00295026,0.01213781,0.25680224,2.88988214,0.00243558,0.27419669,0.19434348,0.49128702
-2.20010005,3.54753345,0.00302068,0.01271664,0.26994097,2.99346939,0.00255611,0.28551980,0.20032416,0.50687787
-2.19409705,3.65837629,0.00307635,0.01326598,0.28294502,3.08786956,0.00267855,0.29626146,0.20553063,0.52079255
-2.18809405,3.75770178,0.00311692,0.01378515,0.29573039,3.17234254,0.00280370,0.30635128,0.20993128,0.53296310
-2.18209105,3.84490555,0.00314236,0.01427556,0.30820673,3.24629149,0.00293256,0.31572481,0.21350964,0.54335750
-2.17608804,3.91957681,0.00315296,0.01474082,0.32027898,3.30927507,0.00306642,0.32432427,0.21626438,0.55198177
-2.17008504,3.98150891,0.00314931,0.01518699,0.33184959,3.36101694,0.00320683,0.33209927,0.21820898,0.55888144
-2.16408204,4.03070658,0.00313227,0.01562263,0.34282144,3.40141246,0.00335565,0.33900757,0.21937100,0.56414251
-2.15807904,4.06738956,0.00310297,0.01605882,0.35310135,3.43053207,0.00351506,0.34501576,0.21979105,0.56789165
-2.15207604,4.09199204,0.00306279,0.01650907,0.36260401,3.44862127,0.00368754,0.35009990,0.21952151,0.57029585
-2.14607304,4.10515783,0.00301327,0.01698915,0.37125615,3.45609657,0.00387589,0.35424605,0.21862498,0.57156130
-2.14007004,4.10773056,0.00295613,0.01751674,0.37900075,3.45353736,0.00408319,0.35745056,0.21717261,0.57193151
-2.13406703,4.10073892,0.00289320,0.01811108,0.38580098,3.44167338,0.00431277,0.35972020,0.21524224,0.57168465
-2.12806403,4.08537643,0.00282639,0.01879246,0.39164379,3.42136770,0.00456813,0.36107196,0.21291646,0.57112998
-2.12206103,4.06297595,0.00275765,0.01958161,0.39654259,3.39359523,0.00485283,0.36153256,0.21028064,0.57060350
-2.11605803,4.03497898,0.00268890,0.02049903,0.40053920,3.35941711,0.00517045,0.36113755,0.20742077,0.57046260
-2.11005503,4.00290039,0.00262203,0.02156430,0.40370454,3.31995146,0.00552435,0.35993027,0.20442148,0.57107996
-2.10405203,3.96828925,0.00255884,0.02279527,0.40613825,3.27634121,0.00591760,0.35796031,0.20136389,0.57283672
-2.09804902,3.93268694,0.00250100,0.02420733,0.40796692,3.22972001,0.00635275,0.35528193,0.19832356,0.57611495
-2.09204602,3.89758399,0.00245001,0.02581267,0.40934126,3.18117760,0.00683167,0.35195229,0.19536860,0.58128979
-2.08604302,3.86437728,0.00240721,0.02761956,0.41043201,3.13172583,0.00735536,0.34802968,0.19255782,0.58872127
-2.08004002,3.83432946,0.00237369,0.02963178,0.41142499,3.08226710,0.00792377,0.34357185,0.18993909,0.59874639
-2.07403702,3.80853253,0.00235034,0.03184815,0.41251538,3.03356653,0.00853562,0.33863462,0.18754803,0.61167137
-2.06803402,3.78787745,0.00233776,0.03426219,0.41390155,2.98622959,0.00918833,0.33327078,0.18540699,0.62776474
-2.06203102,3.77303151,0.00233630,0.03686197,0.41577868,2.94068636,0.00987789,0.32752952,0.18352442,0.64725141
-2.05602801,3.76442488,0.00234605,0.03963022,0.41833253,2.89718348,0.01059884,0.32145632,0.18189474,0.67030792
-2.05002501,3.76224733,0.00236684,0.04254451,0.42173349,2.85578454,0.01134435,0.31509342,0.18049874,0.69705930
