energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.11255628,11.36915854,0.02483327,0.51930740,3.52033929,7.62619074,0.03039357,2.78563245,1.01975898,0.46251387
-3.10655328,11.30327416,0.02519899,0.50557069,3.46603717,7.62074953,0.02955066,2.75173250,0.99783908,0.45437879
-3.10055028,11.21382180,0.02547167,0.49227748,3.40934469,7.59710618,0.02867608,2.71243336,0.97514486,0.44541788
-3.09454727,11.10110352,0.02564870,0.47948516,3.35021002,7.55534697,0.02777587,2.66787722,0.95162868,0.43570121
-3.08854427,10.96562622,0.02572857,0.46722688,3.28854768,7.49573275,0.02685577,2.61825840,0.92723890,0.42530609
-3.08254127,10.80812795,0.02571075,0.45551444,3.22425914,7.41871174,0.02592122,2.56383034,0.90192814,0.41431779
-3.07653827,10.62959958,0.02559579,0.44434141,3.15725338,7.32492908,0.02497739,2.50491109,0.87566097,0.40282980
-3.07053527,10.43130039,0.02538520,0.43368667,3.08746660,7.21523273,0.02402924,2.44188679,0.84842083,0.39094399
-3.06453227,10.21476647,0.02508143,0.42351808,3.01488015,7.09067479,0.02308150,2.37521311,0.82021569,0.37877028
-3.05852926,9.98181099,0.02468784,0.41379613,2.93953624,6.95250797,0.02213873,2.30541417,0.79108240,0.36642600
-3.05252626,9.73451568,0.02420861,0.40447763,2.86155060,6.80217685,0.02120531,2.23307910,0.76108946,0.35403479
-3.04652326,9.47521328,0.02364865,0.39551906,2.78112180,6.64130361,0.02028546,2.15885601,0.73033826,0.34172515
-3.04052026,9.20646084,0.02301359,0.38687975,2.69853678,6.47166845,0.01938324,2.08344354,0.69896268,0.32962864
-3.03451726,8.93100427,0.02230963,0.37852452,2.61417250,6.29518452,0.01850255,2.00758021,0.66712711,0.31787771
-3.02851426,8.65173451,0.02154353,0.37042598,2.52849346,6.11386803,0.01764712,1.93203153,0.63502315,0.30660329
-3.02251126,8.37163640,0.02072245,0.36256608,2.44204530,5.92980369,0.01682052,1.85757552,0.60286498,0.29593217
-3.01650825,8.09373124,0.01985394,0.35493718,2.35544460,5.74510640,0.01602617,1.78498675,0.57088372,0.28598424
-3.01050525,7.82101459,0.01894577,0.34754234,2.26936506,5.56187992,0.01526731,1.71501945,0.53932112,0.27686973
-3.00450225,7.55639098,0.01800591,0.34039487,2.18452073,5.38217359,0.01454702,1.64839015,0.50842261,0.26868644
-2.99849925,7.30260733,0.01704241,0.33351728,2.10164660,5.20793835,0.01386817,1.58576038,0.47843026,0.26151711
-2.99249625,7.06218749,0.01606327,0.32693952,2.02147732,5.04098331,0.01323350,1.52771998,0.44957576,0.25542711
-2.98649325,6.83736976,0.01507641,0.32069657,1.94472473,4.88293449,0.01264551,1.47477154,0.42207373,0.25046228
-2.98049025,6.63005001,0.01408950,0.31482569,1.87205507,4.73519708,0.01210655,1.42731659,0.39611565,0.24664731
-2.97448724,6.44173252,0.01310993,0.30936324,1.80406660,4.59892284,0.01161871,1.38564397,0.37186453,0.24398451
-2.96848424,6.27349062,0.01214468,0.30434138,1.74126863,4.47498402,0.01118392,1.34992091,0.34945060,0.24245312
-2.96248124,6.12593908,0.01120027,0.29978475,1.68406271,4.36395509,0.01080384,1.32018720,0.32896804,0.24200920
-2.95647824,5.99921983,0.01028264,0.29570745,1.63272685,4.26610334,0.01047992,1.29635278,0.31047293,0.24258614
-2.95047524,5.89300193,0.00939712,0.29211035,1.58740344,4.18138898,0.01021336,1.27819887,0.29398243,0.24409575
-2.94447224,5.80649645,0.00854836,0.28897900,1.54809147,4.10947511,0.01000513,1.26538293,0.27947510,0.24642999
-2.93846923,5.73848612,0.00774029,0.28628232,1.51464360,4.04974750,0.00985594,1.25744714,0.26689247,0.24946332
-2.93246623,5.68736897,0.00697611,0.28397209,1.48676814,4.00134349,0.00976630,1.25383046,0.25614165,0.25305552
-2.92646323,5.65121464,0.00625825,0.28198334,1.46403619,3.96318905,0.00973645,1.25388384,0.24709893,0.25705505
-2.92046023,5.62783122,0.00558840,0.28023571,1.44589372,3.93404250,0.00976644,1.25688817,0.23961414,0.26130274
-2.91445723,5.61484015,0.00496753,0.27863560,1.43167818,3.91254307,0.00985608,1.26207438,0.23351569,0.26563582
-2.90845423,5.60975604,0.00439592,0.27707925,1.42063909,3.89726208,0.01000497,1.26864507,0.22861606,0.26989200
-2.90245123,5.61006818,0.00387320,0.27545628,1.41196191,3.88675451,0.01021246,1.27579692,0.22471754,0.27391369
-2.89644822,5.61332032,0.00339844,0.27365387,1.40479412,3.87960867,0.01047766,1.28274308,0.22161803,0.27755199
-2.89044522,5.61718529,0.00297019,0.27156105,1.39827262,3.87449158,0.01079936,1.28873472,0.21911669,0.28067047
-2.88444222,5.61953144,0.00258657,0.26907317,1.39155122,3.87018824,0.01117602,1.29308105,0.21701929,0.28314860
-2.87843922,5.61847831,0.00224535,0.26609599,1.38382721,3.86563308,0.01160568,1.29516695,0.21514310,0.28488452
-2.87243622,5.61243949,0.00194404,0.26254960,1.37436585,3.85993249,0.01208589,1.29446783,0.21332107,0.28579735
-2.86643322,5.60015139,0.00167996,0.25837152,1.36252195,3.85237801,0.01261361,1.29056093,0.21140544,0.28582871
-2.86043022,5.58068761,0.00145031,0.25351925,1.34775752,3.84244997,0.01318514,1.28313302,0.20927037,0.28494354
-2.85442721,5.55345927,0.00125225,0.24797191,1.32965511,3.82981251,0.01379603,1.27198421,0.20681388,0.28313014
-2.84842421,5.51820247,0.00108297,0.24173095,1.30792625,3.81430111,0.01444103,1.25702780,0.20395885,0.28039950
-2.84242121,5.47495503,0.00093974,0.23482008,1.28241505,3.79590421,0.01511405,1.23828666,0.20065327,0.27678395
-2.83641821,5.42402493,0.00081995,0.22728431,1.25309681,3.77474112,0.01580811,1.21588624,0.19686973,0.27233520
-2.83041521,5.36595334,0.00072119,0.21918825,1.22007227,3.75103837,0.01651548,1.19004483,0.19260431,0.26712196
-2.82441221,5.30147556,0.00064122,0.21061379,1.18355775,3.72510670,0.01722771,1.16106177,0.18787487,0.26122713
-2.81840920,5.23148267,0.00057804,0.20165743,1.14387211,3.69732090,0.01793578,1.12930416,0.18271907,0.25474484
-2.81240620,5.15698683,0.00052992,0.19242718,1.10142126,3.66810412,0.01863036,1.09519288,0.17719210,0.24777740
-2.80640320,5.07909250,0.00049536,0.18303955,1.05668115,3.63791814,0.01930205,1.05918864,0.17136428,0.24043237
-2.80040020,4.99897517,0.00047317,0.17361638,1.01018004,3.60726024,0.01994173,1.02177860,0.16531878,0.23281974
-2.79439720,4.91786850,0.00046242,0.16428208,0.96248112,3.57666685,0.02054087,0.98346423,0.15914944,0.22504951
-2.78839420,4.83705996,0.00046247,0.15516108,0.91416600,3.54672352,0.02109200,0.94475066,0.15295881,0.21722955
-2.78239120,4.75789419,0.00047300,0.14637566,0.86581984,3.51808004,0.02158902,0.90613802,0.14685655,0.20946394
-2.77638819,4.68178261,0.00049399,0.13804431,0.81801865,3.49146920,0.02202766,0.86811458,0.14095807,0.20185169
-2.77038519,4.61021717,0.00052572,0.13028045,0.77131883,3.46772702,0.02240584,0.83115191,0.13538353,0.19448586
-2.76438219,4.54478569,0.00056882,0.12319163,0.72624928,3.44781226,0.02272394,0.79570178,0.13025709,0.18745311
-2.75837919,4.48718605,0.00062427,0.11687897,0.68330592,3.43282290,0.02298508,0.76219444,0.12570636,0.18083345
-2.75237619,4.43923637,0.00069341,0.11143701,0.64294845,3.42400718,0.02319531,0.73103803,0.12186199,0.17470022
-2.74637319,4.40287855,0.00077794,0.10695359,0.60559889,3.42276730,0.02336365,0.70261855,0.11885716,0.16912030
-2.74037019,4.38017302,0.00088002,0.10350980,0.57164172,3.43065406,0.02350209,0.67730010,0.11682707,0.16415419
-2.73436718,4.37328291,0.00100220,0.10117992,0.54142485,3.44935142,0.02362548,0.65542482,0.11590812,0.15985624
-2.72836418,4.38444672,0.00114750,0.10003115,0.51526121,3.48065035,0.02375125,0.63731231,0.11623676,0.15627458
-2.72236118,4.41593909,0.00131941,0.10012305,0.49343028,3.52641219,0.02389913,0.62325808,0.11794795,0.15345114
-2.71635818,4.47002034,0.00152190,0.10150678,0.47617928,3.58852212,0.02409073,0.61353103,0.12117307,0.15142129
-2.71035518,4.54887586,0.00175945,0.10422389,0.46372363,3.66883421,0.02434903,0.60836972,0.12603736,0.15021344
-2.70435218,4.65454736,0.00203701,0.10830492,0.45624646,3.76910963,0.02469786,0.60797765,0.13265680,0.14984852
-2.69834917,4.78885833,0.00236001,0.11376754,0.45389707,3.89095058,0.02516129,0.61251751,0.14113456,0.15033921
-2.69234617,4.95333675,0.00273431,0.12061465,0.45678826,4.03573215,0.02576301,0.62210481,0.15155708,0.15168929
-2.68634317,5.14913809,0.00316614,0.12883222,0.46499274,4.20453498,0.02652572,0.63680117,0.16398977,0.15389287
-2.68034017,5.37697190,0.00366202,0.13838717,0.47853865,4.39808140,0.02747049,0.65660763,0.17847280,0.15693374
-2.67433717,5.63703530,0.00422869,0.14922543,0.49740466,4.61667773,0.02861612,0.68145851,0.19501679,0.16078488
-2.66833417,5.92895633,0.00487294,0.16127020,0.52151480,4.86016511,0.02997862,0.71121608,0.21359889,0.16540811
-2.66233117,6.25175000,0.00560147,0.17442070,0.55073352,5.12788115,0.03157063,0.74566664,0.23415936,0.17075399
-2.65632816,6.60378924,0.00642073,0.18855150,0.58486139,5.41863412,0.03340091,0.78451831,0.25659883,0.17676204
-2.65032516,6.98279272,0.00733669,0.20351243,0.62363175,5.73069110,0.03547399,0.82740076,0.28077652,0.18336118
-2.64432216,7.38583061,0.00835465,0.21912947,0.66670876,6.06178107,0.03778971,0.87386727,0.30650958,0.19047053
-2.63831916,7.80934910,0.00947900,0.23520630,0.71368715,6.40911327,0.04034300,0.92339916,0.33357362,0.19800042
-2.63231616,8.24921354,0.01071300,0.25152690,0.76409397,6.76941092,0.04312365,0.97541255,0.36170467,0.20585377
-2.62631316,8.70076970,0.01205852,0.26785895,0.81739247,7.13895969,0.04611618,1.02926761,0.39060248,0.21392756
-2.62031016,9.15892184,0.01351586,0.28395804,0.87298822,7.51367001,0.04929987,1.08427984,0.41993519,0.22211461
-2.61430715,9.61822592,0.01508352,0.29957265,0.93023757,7.88915180,0.05264884,1.13973330,0.44934540,0.23030540
-2.60830415,10.07299571,0.01675802,0.31444970,0.98845815,8.26079977,0.05613228,1.19489538,0.47845729,0.23839000
-2.60230115,10.51741899,0.01853384,0.32834053,1.04694145,8.62388732,0.05971477,1.24903259,0.50688478,0.24626008
-2.59629815,10.94568093,0.02040325,0.34100705,1.10496696,8.97366656,0.06335677,1.30142704,0.53424046,0.25381079
-2.59029515,11.35209141,0.02235634,0.35222792,1.16181766,9.30547197,0.06701523,1.35139296,0.56014490,0.26094271
-2.58429215,11.73121274,0.02438106,0.36180449,1.21679640,9.61482496,0.07064431,1.39829277,0.58423617,0.26756354
-2.57828914,12.07798451,0.02646328,0.36956630,1.26924253,9.89753656,0.07419625,1.44155220,0.60617916,0.27358981
-2.57228614,12.38784205,0.02858700,0.37537580,1.31854844,10.14980564,0.07762226,1.48067402,0.62567442,0.27894828
-2.56628314,12.65682527,0.03073461,0.37913235,1.36417534,10.36830999,0.08087365,1.51524982,0.64246621,0.28357723
-2.56028014,12.88167510,0.03288715,0.38077507,1.40566777,10.55028777,0.08390283,1.54496966,0.65634942,0.28742754
-2.55427714,13.05991455,0.03502470,0.38028461,1.44266631,10.69360720,0.08666451,1.56962910,0.66717525,0.29046346
-2.54827414,13.18991240,0.03712683,0.37768368,1.47491803,10.79682249,0.08911677,1.58913366,0.67485532,0.29266327
-2.54227114,13.27092757,0.03917301,0.37303631,1.50228422,10.85921448,0.09122216,1.60350031,0.67936414,0.29401960
-2.53626813,13.30313270,0.04114317,0.36644595,1.52474511,10.88081453,0.09294867,1.61285621,0.68073984,0.29453948
-2.53026513,13.28761627,0.04301816,0.35805238,1.54240114,10.86241107,0.09427063,1.61743458,0.67908313,0.29424426
-2.52426213,13.22636270,0.04478025,0.34802761,1.55547092,10.80553803,0.09516943,1.61756793,0.67455453,0.29316909
-2.51825913,13.12221056,0.04641366,0.33657088,1.56428543,10.71244532,0.09563405,1.61367870,0.66736996,0.29136224
-2.51225613,12.97878968,0.04790494,0.32390306,1.56927877,10.58605154,0.09566139,1.60626773,0.65779477,0.28888409
-2.50625313,12.80043803,0.04924337,0.31026043,1.57097553,10.42987971,0.09525635,1.59590058,0.64613646,0.28580591
-2.50025013,12.59210022,0.05042126,0.29588836,1.56997491,10.24797736,0.09443176,1.58319228,0.63273630,0.28220825
-2.49424712,12.35920965,0.05143413,0.28103476,1.56693225,10.04482233,0.09320796,1.56879061,0.61796002,0.27817922
-2.48824412,12.10755689,0.05228084,0.26594390,1.56253811,9.82521665,0.09161222,1.55335851,0.60218804,0.27381243
-2.48224112,11.84314739,0.05296347,0.25085042,1.55749584,9.59417062,0.08967798,1.53755591,0.58580525,0.26920481
-2.47623812,11.57205210,0.05348726,0.23597402,1.55249806,9.35678016,0.08744382,1.52202136,0.56919096,0.26445421
-2.47023512,11.30025483,0.05386027,0.22151479,1.54820298,9.11810060,0.08495242,1.50735422,0.55270915,0.25965700
-2.46423212,11.03350067,0.05409299,0.20764934,1.54521144,8.88302024,0.08224929,1.49409752,0.53669936,0.25490559
-2.45822911,10.77715001,0.05419787,0.19452787,1.54404530,8.65613760,0.07938154,1.48272243,0.52146862,0.25028603
-2.45222611,10.53604271,0.05418869,0.18227222,1.54512843,8.44164602,0.07639658,1.47361454,0.50728455,0.24587578
-2.44622311,10.31437712,0.05407997,0.17097480,1.54877084,8.24322954,0.07334091,1.46706275,0.49437002,0.24174169
-2.44022011,10.11560828,0.05388628,0.16069860,1.55515683,8.06397379,0.07025896,1.46325108,0.48289943,0.23793841
-2.43421711,9.94236938,0.05362160,0.15147798,1.56433789,7.90629505,0.06719207,1.46225399,0.47299686,0.23450706
-2.42821411,9.79641986,0.05329867,0.14332038,1.57623077,7.77189072,0.06417760,1.46403545,0.46473614,0.23147457
-2.42221111,9.67862266,0.05292848,0.13620872,1.59062095,7.66171318,0.06124833,1.46845212,0.45814270,0.22885348
-2.41620810,9.58895228,0.05251981,0.13010442,1.60717182,7.57596862,0.05843193,1.47526066,0.45319740,0.22664230
-2.41020510,9.52653393,0.05207892,0.12495093,1.62543907,7.51414137,0.05575075,1.48412903,0.44984186,0.22482660
-2.40420210,9.48971292,0.05160942,0.12067749,1.64489012,7.47504323,0.05322180,1.49465173,0.44798523,0.22338053
-2.39819910,9.47615205,0.05111221,0.11720320,1.66492775,7.45688613,0.05085699,1.50636820,0.44751217,0.22226901
-2.39219610,9.48295337,0.05058569,0.11444102,1.68491695,7.45737552,0.04866343,1.51878405,0.44829137,0.22145031
-2.38619310,9.50679944,0.05002602,0.11230175,1.70421404,7.47382082,0.04664409,1.53139405,0.45018454,0.22087897
-2.38019010,9.54410839,0.04942761,0.11069769,1.72219653,7.50325831,0.04479845,1.54370601,0.45305522,0.22050910
-2.37418709,9.59119596,0.04878365,0.10954595,1.73829250,7.54258126,0.04312333,1.55526460,0.45677703,0.22029758
-2.36818409,9.64443737,0.04808670,0.10877140,1.75200813,7.58867163,0.04161372,1.56567374,0.46124103,0.22020735
-2.36218109,9.70042184,0.04732941,0.10830889,1.76295183,7.63852741,0.04026367,1.57461683,0.46636161,0.22021045
-2.35617809,9.75609257,0.04650514,0.10810506,1.77085403,7.68937995,0.03906716,1.58187350,0.47208089,0.22029066
-2.35017509,9.80886589,0.04560860,0.10811937,1.77558143,7.73879606,0.03801882,1.58733221,0.47837111,0.22044574
-2.34417209,9.85672406,0.04463638,0.10832458,1.77714506,7.78476013,0.03711464,1.59099798,0.48523514,0.22068893
-2.33816908,9.89827765,0.04358739,0.10870657,1.77570166,7.82573306,0.03635250,1.59299474,0.49270485,0.22104986
-2.33216608,9.93279492,0.04246315,0.10926355,1.77154822,7.86068532,0.03573251,1.59356223,0.50083754,0.22157463
-2.32616308,9.96019723,0.04126795,0.11000475,1.76511002,7.88910331,0.03525722,1.59304739,0.50971060,0.22232519
-2.32016008,9.98102122,0.04000886,0.11094871,1.75692258,7.91096929,0.03493162,1.59189073,0.51941463,0.22337781
-2.31415708,9.99635036,0.03869551,0.11212110,1.74760836,7.92671652,0.03476300,1.59060823,0.53004531,0.22482102
-2.30815408,10.00771974,0.03733987,0.11355235,1.73784938,7.93716257,0.03476051,1.58976945,0.54169455,0.22675271
-2.30215108,10.01699933,0.03595579,0.11527509,1.72835690,7.94342478,0.03493475,1.58997314,0.55444124,0.22927687
-2.29614807,10.02626204,0.03455846,0.11732153,1.71983964,7.94682259,0.03529704,1.59182105,0.56834213,0.23249976
-2.29014507,10.03764320,0.03316388,0.11972089,1.71297187,7.94877208,0.03585872,1.59589143,0.58342330,0.23652598
-2.28414207,10.05319877,0.03178820,0.12249700,1.70836283,7.95067837,0.03663029,1.60271313,0.59967257,0.24145428
-2.27813907,10.07476900,0.03044710,0.12566606,1.70652887,7.95383120,0.03762057,1.61274145,0.61703339,0.24737350
-2.27213607,10.10385399,0.02915525,0.12923483,1.70786922,7.95930896,0.03883581,1.62633678,0.63540040,0.25435861
-2.26613307,10.14150689,0.02792572,0.13319908,1.71264672,7.96789572,0.04027889,1.64374662,0.65461697,0.26246714
-2.26013007,10.18824913,0.02676955,0.13754251,1.72097388,7.98001481,0.04194853,1.66509191,0.67447488,0.27173593
-2.25412706,10.24401123,0.02569542,0.14223618,1.73280505,7.99568186,0.04383868,1.69035780,0.69471626,0.28217848
-2.24812406,10.30810109,0.02470935,0.14723833,1.74793468,8.01447897,0.04593798,1.71938931,0.71503768,0.29378280
-2.24212106,10.37920053,0.02381464,0.15249473,1.76600182,8.03555057,0.04822943,1.75189179,0.73509633,0.30650998
-2.23611806,10.45538960,0.02301178,0.15793947,1.78650041,8.05762067,0.05069024,1.78743608,0.75451815,0.32029334
-2.23011506,10.53419680,0.02229859,0.16349621,1.80879495,8.07903010,0.05329186,1.82546800,0.77290746,0.33503831
-2.22411206,10.61267257,0.02167040,0.16907980,1.83214086,8.09779152,0.05600027,1.86532183,0.78985794,0.35062296
-2.21810905,10.68748250,0.02112031,0.17459825,1.85570851,8.11165941,0.05877644,1.90623713,0.80496443,0.36689922
-2.21210605,10.75501604,0.02063956,0.17995502,1.87861027,8.11821172,0.06157703,1.94737839,0.81783516,0.38369473
-2.20610305,10.81150630,0.02021788,0.18505144,1.89992922,8.11493937,0.06435532,1.98785672,0.82810394,0.40081531
-2.20010005,10.85315607,0.01984397,0.18978934,1.91874864,8.09933997,0.06706226,2.02675309,0.83544189,0.41804800
-2.19409705,10.87626548,0.01950593,0.19407376,1.93418127,8.06901189,0.06964776,2.06314231,0.83956820,0.43516472
-2.18809405,10.87735680,0.01919169,0.19781553,1.94539718,8.02174509,0.07206202,2.09611721,0.84025957,0.45192632
-2.18209105,10.85329209,0.01888947,0.20093388,1.95164952,7.95560538,0.07425704,2.12481238,0.83735806,0.46808726
-2.17608804,10.80138013,0.01858814,0.20335883,1.95229726,7.86900928,0.07618807,2.14842693,0.83077686,0.48340052
-2.17008504,10.71946938,0.01827764,0.20503331,1.94682419,7.76078697,0.07781512,2.16624575,0.82050405,0.49762300
-2.16408204,10.60602437,0.01794921,0.20591504,1.93485392,7.63023149,0.07910436,2.17765890,0.80660398,0.51052108
-2.15807904,10.46018373,0.01759572,0.20597799,1.91616024,7.47713290,0.08002942,2.18217863,0.78921649,0.52187640
-2.15207604,10.28179834,0.01721178,0.20521352,1.89067289,7.30179655,0.08057251,2.17945378,0.76855385,0.53149162
-2.14607304,10.07144927,0.01679392,0.20363096,1.85847861,7.10504533,0.08072526,2.16928122,0.74489568,0.53919617
-2.14007004,9.83044522,0.01634059,0.20125787,1.81981770,6.88820638,0.08048943,2.15161410,0.71858202,0.54485168
-2.13406703,9.56080034,0.01585214,0.19813975,1.77507634,6.65308288,0.07987709,2.12656677,0.69000491,0.54835702
-2.12806403,9.26519334,0.01533079,0.19433929,1.72477507,6.40191249,0.07891073,2.09441620,0.65959875,0.54965284
-2.12206103,8.94690966,0.01478040,0.18993522,1.66955406,6.13731393,0.07762278,2.05559984,0.62782985,0.54872528
-2.11605803,8.60976877,0.01420635,0.18502070,1.61015566,5.86222389,0.07605500,2.01070998,0.59518550,0.54560883
-2.11005503,8.25803892,0.01361525,0.17970136,1.54740488,5.57982635,0.07425737,1.96048460,0.56216302,0.54038815
-2.10405203,7.89634205,0.01301469,0.17409297,1.48218860,5.29347683,0.07228680,1.90579491,0.52925907,0.53319870
-2.09804902,7.52955171,0.01241294,0.16831889,1.41543405,5.00662392,0.07020554,1.84762984,0.49695954,0.52422616
-2.09204602,7.16268687,0.01181865,0.16250732,1.34808727,4.72273052,0.06807937,1.78707764,0.46573035,0.51370450
-2.08604302,6.80080454,0.01124054,0.15678833,1.28109211,4.44519711,0.06597567,1.72530518,0.43600921,0.50191276
-2.08004002,6.44889401,0.01068711,0.15129100,1.21537039,4.17728914,0.06396140,1.66353512,0.40819878,0.48917058
-2.07403702,6.11177528,0.01016640,0.14614037,1.15180359,3.92207033,0.06210111,1.60302177,0.38266096,0.47583247
-2.06803402,5.79400410,0.00968569,0.14145471,1.09121644,3.68234354,0.06045496,1.54502586,0.35971263,0.46228104
-2.06203102,5.49978564,0.00925140,0.13734278,1.03436274,3.46060032,0.05907691,1.49078910,0.33962268,0.44891933
-2.05602801,5.23289849,0.00886886,0.13390141,0.98191361,3.25897996,0.05801315,1.44150888,0.32261020,0.43616232
-2.05002501,4.99663028,0.00854226,0.13121343,0.93444818,3.07923868,0.05730074,1.39831383,0.30884393,0.42442806
-2.04402201,4.79372585,0.00827461,0.12934580,0.89244675,2.92272879,0.05696660,1.36224088,0.29844255,0.41412837
-2.03801901,4.62634841,0.00806772,0.12834834,0.85628643,2.79038795,0.05702681,1.33421417,0.29147593,0.40565967
-2.03201601,4.49605399,0.00792224,0.12825269,0.82623904,2.68273777,0.05748633,1.31502649,0.28796692,0.39939383
-2.02601301,4.40377880,0.00783780,0.12907189,0.80247113,2.59989123,0.05833906,1.30532350,0.28789378,0.39566967
-2.02001001,4.34983917,0.00781308,0.13080029,0.78504591,2.54156788,0.05956829,1.30559131,0.29119288,0.39478495
-2.01400700,4.33394335,0.00784598,0.13341399,0.77392677,2.50711599,0.06114749,1.31614743,0.29776170,0.39698942
-2.00800400,4.35521419,0.00793374,0.13687169,0.76898222,2.49554041,0.06304148,1.33713550,0.30746195,0.40247882
-2.00200100,4.41222193,0.00807314,0.14111594,0.76999203,2.50553518,0.06520777,1.36852380,0.32012280,0.41139017
-1.99599800,4.50302572,0.00826064,0.14607478,0.77665420,2.53551994,0.06759818,1.41010755,0.33554412,0.42379853
-1.98999500,4.62522318,0.00849248,0.15166371,0.78859270,2.58367899,0.07016066,1.46151504,0.35349976,0.43971508
-1.98399200,4.77600659,0.00876480,0.15778790,0.80536573,2.64800244,0.07284109,1.52221731,0.37374091,0.45908690
-1.97798899,4.95222482,0.00907375,0.16434462,0.82647442,2.72632850,0.07558518,1.59154135,0.39599955,0.48179827
-1.97198599,5.15044993,0.00941550,0.17122584,0.85137180,2.81638642,0.07834027,1.66868625,0.41999202,0.50767351
-1.96598299,5.36704751,0.00978626,0.17832089,0.87947214,2.91583959,0.08105704,1.75274232,0.44542284,0.53648142
-1.95997999,5.59824947,0.01018231,0.18551912,0.91016041,3.02232823,0.08369102,1.84271233,0.47198884,0.56794106
-1.95397699,5.84022857,0.01059990,0.19271252,0.94280203,3.13351143,0.08620390,1.93753470,0.49938354,0.60172877
-1.94797399,6.08917323,0.01103527,0.19979821,0.97675281,3.24710810,0.08856449,2.03610783,0.52730197,0.63748631
-1.94197099,6.34136163,0.01148454,0.20668075,1.01136910,3.36093644,0.09074954,2.13731509,0.55544585,0.67482977
-1.93596798,6.59323360,0.01194367,0.21327418,1.04601806,3.47295140,0.09274404,2.24004973,0.58352906,0.71335903
-1.92996498,6.84145895,0.01240845,0.21950378,1.08008798,3.58127985,0.09454141,2.34323890,0.61128340,0.75266745
-1.92396198,7.08300070,0.01287443,0.22530749,1.11299859,3.68425264,0.09614323,2.44586620,0.63846448,0.79235150
-1.91795898,7.31517145,0.01333698,0.23063685,1.14421110,3.78043301,0.09755878,2.54699199,0.66485759,0.83201991
-1.91195598,7.53568152,0.01379129,0.23545761,1.17323777,3.86864067,0.09880423,2.64577063,0.69028327,0.87130216
-1.90595298,7.74267706,0.01423249,0.23974982,1.19965079,3.94797074,0.09990171,2.74146424,0.71460248,0.90985594
-1.89994997,7.93476686,0.01465573,0.24350744,1.22309010,4.01780692,0.10087809,2.83345238,0.73772104,0.94737335
-1.89394697,8.11103657,0.01505635,0.24673756,1.24326993,4.07782810,0.10176368,2.92123724,0.75959302,0.98358568
-1.88794397,8.27104956,0.01543002,0.24945905,1.25998366,4.12800800,0.10259075,3.00444431,0.78022296,1.01826663
-1.88194097,8.41483391,0.01577297,0.25170092,1.27310682,4.16860735,0.10339206,3.08281835,0.79966661,1.05123391
-1.87593797,8.54285551,0.01608213,0.25350019,1.28259796,4.20015849,0.10419936,3.15621500,0.81802999,1.08234934
-1.86993497,8.65597785,0.01635533,0.25489960,1.28849728,4.22344229,0.10504185,3.22458846,0.83546669,1.11151736
-1.86393197,8.75540952,0.01659143,0.25594500,1.29092291,4.23945797,0.10594479,3.28797579,0.85217343,1.13868233
-1.85792896,8.84264097,0.01679047,0.25668275,1.29006499,4.24938609,0.10692816,3.34647872,0.86838365,1.16382461
-1.85192596,8.91937254,0.01695368,0.25715707,1.28617765,4.25454590,0.10800554,3.40024379,0.88435957,1.18695584
-1.84592296,8.98743626,0.01708355,0.25740752,1.27956911,4.25634787,0.10918311,3.44944196,0.90038259,1.20811355
-1.83991996,9.04871396,0.01718371,0.25746683,1.27059038,4.25624297,0.11045895,3.49424860,0.91674254,1.22735535
-1.83391696,9.10505472,0.01725889,0.25735897,1.25962287,4.25567012,0.11182262,3.53482499,0.93372597,1.24475307
-1.82791396,9.15819441,0.01731469,0.25709787,1.24706545,4.25600342,0.11325501,3.57130212,0.95160386,1.26038690
-1.82191096,9.20968042,0.01735738,0.25668653,1.23332151,4.25850094,0.11472856,3.60376768,0.97061930,1.27433977
-1.81590795,9.26080393,0.01739364,0.25611690,1.21878639,4.26425675,0.11620782,3.63225672,0.99097544,1.28669218
-1.80990495,9.31254234,0.01743023,0.25537028,1.20383581,4.27415782,0.11765041,3.65674638,1.01282428,1.29751747
-1.80390195,9.36551378,0.01747369,0.25441844,1.18881559,4.28884742,0.11900823,3.67715479,1.03625672,1.30687769
-1.79789895,9.41994521,0.01753008,0.25322531,1.17403301,4.30869625,0.12022913,3.69334415,1.06129418,1.31482013
-1.79189595,9.47565533,0.01760459,0.25174919,1.15975014,4.33378264,0.12125872,3.70512745,1.08788234,1.32137450
-1.78589295,9.53205281,0.01770138,0.24994538,1.14617915,4.36388256,0.12204247,3.71227853,1.11588717,1.32655088
-1.77988994,9.58815001,0.01782331,0.24776904,1.13347964,4.39847017,0.12252792,3.71454472,1.14509353,1.33033842
-1.77388694,9.64259180,0.01797182,0.24517827,1.12175810,4.43672908,0.12266698,3.71166130,1.17520655,1.33270492
-1.76788394,9.69369864,0.01814685,0.24213707,1.11106906,4.47757432,0.12241810,3.70336713,1.20585571,1.33359727
-1.76188094,9.73952266,0.01834683,0.23861818,1.10141801,4.51968459,0.12174838,3.68942036,1.23660176,1.33294286
-1.75587794,9.77791499,0.01856877,0.23460551,1.09276561,4.56154387,0.12063536,3.66961388,1.26694627,1.33065203
-1.74987494,9.80660230,0.01880838,0.23009619,1.08503303,4.60149128,0.11906850,3.64378947,1.29634357,1.32662150
