energy_ev,total_up,Mo_p_up,Mo_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,1.74155888,1.77397826,0.96947505,0.62564979,0.01415202,0.39515403,0.00000000
-4.29514757,1.76571432,1.80378480,0.98079533,0.63487705,0.01464601,0.39958727,0.00000000
-4.28914457,1.79095097,1.83085310,0.99700570,0.64192563,0.01521536,0.40223657,0.00000000
-4.28314157,1.81664648,1.85480366,1.01770225,0.64657558,0.01584969,0.40303176,0.00000000
-4.27713857,1.84223506,1.87536408,1.04244708,0.64866667,0.01653773,0.40194964,0.00000000
-4.27113557,1.86721946,1.89237327,1.07077587,0.64810306,0.01726752,0.39901486,0.00000000
-4.26513257,1.89117850,1.90578075,1.10220432,0.64485556,0.01802669,0.39429907,0.00000000
-4.25912956,1.91377072,1.91564112,1.13623378,0.63896166,0.01880270,0.38791852,0.00000000
-4.25312656,1.93473427,1.92210461,1.17235612,0.63052330,0.01958311,0.38003007,0.00000000
-4.24712356,1.95388395,1.92540431,1.21005836,0.61970266,0.02035577,0.37082612,0.00000000
-4.24112056,1.97110580,1.92584123,1.24882719,0.60671617,0.02110912,0.36052849,0.00000000
-4.23511756,1.98634994,1.92376787,1.28815359,0.59182712,0.02183230,0.34938170,0.00000000
-4.22911456,1.99962250,1.91957143,1.32753779,0.57533718,0.02251543,0.33764586,0.00000000
-4.22311156,2.01097687,1.91365741,1.36649455,0.55757717,0.02314969,0.32558947,0.00000000
-4.21710855,2.02050504,1.90643430,1.40455877,0.53889746,0.02372749,0.31348248,0.00000000
-4.21110555,2.02832920,1.89829994,1.44129129,0.51965826,0.02424253,0.30158962,0.00000000
-4.20510255,2.03459391,1.88962988,1.47628469,0.50022028,0.02468991,0.29016439,0.00000000
-4.19909955,2.03945898,1.88076799,1.50916896,0.48093573,0.02506611,0.27944372,0.00000000
-4.19309655,2.04309298,1.87201921,1.53961655,0.46214018,0.02536901,0.26964332,0.00000000
-4.18709355,2.04566752,1.86364451,1.56734674,0.44414537,0.02559783,0.26095391,0.00000000
-4.18109055,2.04735212,1.85585772,1.59212907,0.42723298,0.02575306,0.25353816,0.00000000
-4.17508754,2.04830962,1.84882392,1.61378542,0.41164974,0.02583638,0.24752837,0.00000000
-4.16908454,2.04869217,1.84265922,1.63219102,0.39760373,0.02585054,0.24302490,0.00000000
-4.16308154,2.04863772,1.83743158,1.64727398,0.38526205,0.02579919,0.24009524,0.00000000
-4.15707854,2.04826718,1.83316240,1.65901374,0.37474985,0.02568677,0.23877358,0.00000000
-4.15107554,2.04768228,1.82982887,1.66743844,0.36615072,0.02551834,0.23906112,0.00000000
-4.14507254,2.04696448,1.82736690,1.67262150,0.35950840,0.02529942,0.24092673,0.00000000
-4.13906953,2.04617508,1.82567473,1.67467782,0.35482978,0.02503589,0.24430830,0.00000000
-4.13306653,2.04535671,1.82461730,1.67375983,0.35208907,0.02473382,0.24911456,0.00000000
-4.12706353,2.04453661,1.82403152,1.67005384,0.35123305,0.02439938,0.25522748,0.00000000
-4.12106053,2.04373158,1.82373267,1.66377687,0.35218725,0.02403876,0.26250525,0.00000000
-4.11505753,2.04295487,1.82352189,1.65517441,0.35486272,0.02365808,0.27078583,0.00000000
-4.10905453,2.04222471,1.82319506,1.64451892,0.35916344,0.02326343,0.27989112,0.00000000
-4.10305153,2.04157436,1.82255277,1.63210947,0.36499373,0.02286077,0.28963163,0.00000000
-4.09704852,2.04106302,1.82141144,1.61827194,0.37226564,0.02245601,0.29981161,0.00000000
-4.09104552,2.04078720,1.81961509,1.60335999,0.38090579,0.02205499,0.31023459,0.00000000
-4.08504252,2.04089157,1.81704739,1.58775600,0.39086142,0.02166358,0.32070898,0.00000000
-4.07903952,2.04157859,1.81364339,1.57187184,0.40210524,0.02128766,0.33105384,0.00000000
-4.07303652,2.04311585,1.80940016,1.55614876,0.41463866,0.02093319,0.34110432,0.00000000
-4.06703352,2.04584033,1.80438569,1.54105597,0.42849338,0.02060622,0.35071666,0.00000000
-4.06103052,2.05015870,1.79874520,1.52708748,0.44373076,0.02031292,0.35977248,0.00000000
-4.05502751,2.05654311,1.79270421,1.51475672,0.46043908,0.02005951,0.36818214,0.00000000
-4.04902451,2.06552201,1.78656782,1.50458890,0.47872862,0.01985223,0.37588696,0.00000000
-4.04302151,2.07766600,1.78071582,1.49711092,0.49872451,0.01969723,0.38286006,0.00000000
-4.03701851,2.09356886,1.77559345,1.49283906,0.52055770,0.01960044,0.38910590,0.00000000
-4.03101551,2.11382452,1.77169792,1.49226490,0.54435434,0.01956743,0.39465830,0.00000000
-4.02501251,2.13900075,1.76956122,1.49583995,0.57022403,0.01960317,0.39957714,0.00000000
-4.01900950,2.16961100,1.76972974,1.50395970,0.59824746,0.01971187,0.40394385,0.00000000
-4.01300650,2.20608573,1.77274171,1.51694817,0.62846427,0.01989675,0.40785584,0.00000000
-4.00700350,2.24874501,1.77910370,1.53504361,0.66086153,0.02015981,0.41142025,0.00000000
-4.00100050,2.29777399,1.78926719,1.55838651,0.69536390,0.02050169,0.41474738,0.00000000
-3.99499750,2.35320294,1.80360688,1.58701062,0.73182589,0.02092147,0.41794402,0.00000000
-3.98899450,2.41489328,1.82240175,1.62083781,0.77002693,0.02141662,0.42110732,0.00000000
-3.98299150,2.48253075,1.84582023,1.65967722,0.80966976,0.02198289,0.42431927,0.00000000
-3.97698849,2.55562654,1.87391045,1.70322898,0.85038245,0.02261434,0.42764245,0.00000000
-3.97098549,2.63352668,1.90659617,1.75109254,0.89172419,0.02330348,0.43111698,0.00000000
-3.96498249,2.71542959,1.94367904,1.80277934,0.93319479,0.02404132,0.43475919,0.00000000
-3.95897949,2.80041108,1.98484700,1.85772915,0.97424767,0.02481768,0.43856176,0.00000000
-3.95297649,2.88745575,2.02968866,1.91532945,1.01430582,0.02562139,0.44249567,0.00000000
-3.94697349,2.97549326,2.07771300,1.97493674,1.05277999,0.02644062,0.44651352,0.00000000
-3.94097049,3.06343763,2.12837347,2.03589876,1.08908849,0.02726325,0.45055427,0.00000000
-3.93496748,3.15022756,2.18109520,2.09757631,1.12267747,0.02807717,0.45454898,0.00000000
-3.92896448,3.23486573,2.23530414,2.15936372,1.15304076,0.02887066,0.45842724,0.00000000
-3.92296148,3.31645491,2.29045652,2.22070674,1.17973836,0.02963271,0.46212387,0.00000000
-3.91695848,3.39422914,2.34606729,2.28111703,1.20241253,0.03035328,0.46558555,0.00000000
-3.91095548,3.46757841,2.40173612,2.34018259,1.22080086,0.03102356,0.46877703,0.00000000
-3.90495248,3.53606568,2.45716977,2.39757373,1.23474542,0.03163614,0.47168637,0.00000000
-3.89894947,3.59943551,2.51219976,2.45304432,1.24419793,0.03218507,0.47432921,0.00000000
-3.89294647,3.65761420,2.56679464,2.50642874,1.24922044,0.03266596,0.47675160,0.00000000
-3.88694347,3.71070167,2.62106636,2.55763456,1.24998177,0.03307591,0.47903137,0.00000000
-3.88094047,3.75895584,2.67527051,2.60663201,1.24674990,0.03341341,0.48127801,0.00000000
-3.87493747,3.80277069,2.72980047,2.65344074,1.23988084,0.03367826,0.48363097,0.00000000
-3.86893447,3.84264944,2.78517580,2.69811499,1.22980469,0.03387131,0.48625659,0.00000000
-3.86293147,3.87917444,2.84202538,2.74072811,1.21700957,0.03399433,0.48934373,0.00000000
-3.85692846,3.91297560,2.90106580,2.78135742,1.20202428,0.03404979,0.49309843,0.00000000
-3.85092546,3.94469892,2.96307595,2.82007042,1.18540066,0.03404064,0.49773766,0.00000000
-3.84492246,3.97497663,3.02886839,2.85691290,1.16769630,0.03397014,0.50348250,0.00000000
-3.83891946,4.00440036,3.09925843,2.89189984,1.14945827,0.03384173,0.51055100,0.00000000
-3.83291646,4.03349814,3.17503175,2.92500928,1.13120868,0.03365887,0.51915086,0.00000000
-3.82691346,4.06271594,3.25691116,2.95617944,1.11343207,0.03342500,0.52947217,0.00000000
-3.82091046,4.09240404,3.34552342,2.98530897,1.09656520,0.03314344,0.54168034,0.00000000
-3.81490745,4.12280803,3.44136676,3.01226017,1.08098908,0.03281745,0.55590938,0.00000000
-3.80890445,4.15406419,3.54477973,3.03686455,1.06702319,0.03245015,0.57225562,0.00000000
-3.80290145,4.18619860,3.65591220,3.05893042,1.05492175,0.03204465,0.59077196,0.00000000
-3.79689845,4.21912922,3.77469910,3.07825159,1.04487155,0.03160400,0.61146273,0.00000000
-3.79089545,4.25267016,3.90083783,3.09461659,1.03699132,0.03113129,0.63427933,0.00000000
-3.78489245,4.28653737,4.03377000,3.10781769,1.03133198,0.03062964,0.65911663,0.00000000
-3.77888944,4.32035512,4.17266847,3.11765913,1.02787772,0.03010222,0.68581038,0.00000000
-3.77288644,4.35366263,4.31643054,3.12396389,1.02654770,0.02955227,0.71413579,0.00000000
-3.76688344,4.38592080,4.46367810,3.12657880,1.02719815,0.02898302,0.74380727,0.00000000
-3.76088044,4.41651879,4.61276577,3.12537761,1.02962496,0.02839766,0.77447980,0.00000000
-3.75487744,4.44478069,4.76179734,3.12026203,1.03356688,0.02779928,0.80575186,0.00000000
-3.74887444,4.46997262,4.90865140,3.11116083,1.03870938,0.02719076,0.83717018,0.00000000
-3.74287144,4.49131080,5.05101610,3.09802727,1.04468958,0.02657467,0.86823645,0.00000000
-3.73686843,4.50797102,5.18643307,3.08083526,1.05110224,0.02595322,0.89841596,0.00000000
-3.73086543,4.51910016,5.31234977,3.05957475,1.05750723,0.02532814,0.92714819,0.00000000
-3.72486243,4.52383013,5.42617966,3.03424683,1.06343852,0.02470065,0.95385918,0.00000000
-3.71885943,4.52129464,5.52536834,3.00485923,1.06841464,0.02407141,0.97797549,0.00000000
-3.71285643,4.51064874,5.60746422,2.97142260,1.07195079,0.02344054,0.99893931,0.00000000
-3.70685343,4.49109105,5.67019115,2.93394818,1.07357201,0.02280767,1.01622435,0.00000000
-3.70085043,4.46188825,5.71152076,2.89244710,1.07282746,0.02217197,1.02935188,0.00000000
-3.69484742,4.42240106,5.72974150,2.84693166,1.06930503,0.02153231,1.03790641,0.00000000
-3.68884442,4.37211087,5.72352190,2.79741856,1.06264587,0.02088737,1.04155021,0.00000000
-3.68284142,4.31064585,5.69196500,2.74393414,1.05255817,0.02023582,1.04003619,0.00000000
-3.67683842,4.23780534,5.63465183,2.68652130,1.03882953,0.01957647,1.03321841,0.00000000
-3.67083542,4.15358129,5.55167153,2.62524791,1.02133734,0.01890848,1.02105971,0.00000000
-3.66483242,4.05817559,5.44363679,2.56021602,1.00005657,0.01823150,1.00363613,0.00000000
-3.65882941,3.95201211,5.31168349,2.49157154,0.97506456,0.01754587,0.98113770,0.00000000
-3.65282641,3.83574277,5.15745435,2.41951360,0.94654243,0.01685269,0.95386558,0.00000000
-3.64682341,3.71024679,4.98306689,2.34430306,0.91477310,0.01615400,0.92222563,0.00000000
-3.64082041,3.57662312,4.79106690,2.26626946,0.88013588,0.01545274,0.88671851,0.00000000
-3.63481741,3.43617567,4.58436909,2.18581593,0.84309769,0.01475287,0.84792682,0.00000000
-3.62881441,3.29039199,4.36618705,2.10342140,0.80420159,0.01405925,0.80649970,0.00000000
-3.62281141,3.14091568,4.13995538,2.01963991,0.76405273,0.01337764,0.76313560,0.00000000
-3.61680840,2.98951361,3.90924651,1.93509653,0.72330259,0.01271451,0.71856380,0.00000000
-3.61080540,2.83803866,3.67768546,1.85047998,0.68263193,0.01207697,0.67352549,0.00000000
-3.60480240,2.68838948,3.44886520,1.76653178,0.64273331,0.01147250,0.62875501,0.00000000
-3.59879940,2.54246813,3.22626539,1.68403232,0.60429358,0.01090881,0.58496202,0.00000000
-3.59279640,2.40213719,3.01317680,1.60378395,0.56797715,0.01039356,0.54281507,0.00000000
-3.58679340,2.26917730,2.81263330,1.52659182,0.53441037,0.00993414,0.50292707,0.00000000
-3.58079040,2.14524640,2.62735297,1.45324296,0.50416758,0.00953742,0.46584302,0.00000000
-3.57478739,2.03184187,2.45968923,1.38448423,0.47775899,0.00920955,0.43203022,0.00000000
-3.56878439,1.93026621,2.31159265,1.32100027,0.45562069,0.00895568,0.40187105,0.00000000
-3.56278139,1.84159742,2.18458340,1.26339190,0.43810685,0.00877983,0.37565830,0.00000000
-3.55677839,1.76666462,2.07973431,1.21215618,0.42548410,0.00868469,0.35359300,0.00000000
-3.55077539,1.70602942,1.99766380,1.16766886,0.41792807,0.00867148,0.33578451,0.00000000
-3.54477239,1.65997367,1.93853832,1.13016998,0.41552190,0.00873990,0.32225264,0.00000000
-3.53876938,1.62849371,1.90208317,1.09975346,0.41825666,0.00888804,0.31293163,0.00000000
-3.53276638,1.61130134,1.88760113,1.07636113,0.42603341,0.00911242,0.30767555,0.00000000
-3.52676338,1.60783163,1.89399788,1.05978175,0.43866678,0.00940804,0.30626507,0.00000000
-3.52076038,1.61725729,1.91981366,1.04965509,0.45588987,0.00976842,0.30841511,0.00000000
-3.51475738,1.63850945,1.96326009,1.04548120,0.47736038,0.01018583,0.31378341,0.00000000
-3.50875438,1.67030430,2.02226187,1.04663470,0.50266762,0.01065142,0.32197958,0.00000000
-3.50275138,1.71117512,2.09450238,1.05238347,0.53134063,0.01115545,0.33257463,0.00000000
-3.49674837,1.75950873,2.17747274,1.06191131,0.56285683,0.01168755,0.34511078,0.00000000
-3.49074537,1.81358564,2.26852362,1.07434370,0.59665152,0.01223698,0.35911140,0.00000000
-3.48474237,1.87162268,2.36491898,1.08877559,0.63212782,0.01279293,0.37409103,0.00000000
-3.47873937,1.93181702,2.46389120,1.10430032,0.66866701,0.01334477,0.38956520,0.00000000
-3.47273637,1.99239031,2.56269639,1.12003842,0.70563926,0.01388236,0.40506021,0.00000000
-3.46673337,2.05163172,2.65866923,1.13516524,0.74241441,0.01439627,0.42012237,0.00000000
-3.46073037,2.10793859,2.74927605,1.14893634,0.77837280,0.01487802,0.43432689,0.00000000
-3.45472736,2.15985364,2.83216519,1.16070972,0.81291601,0.01532028,0.44728606,0.00000000
-3.44872436,2.20609759,2.90521350,1.16996404,0.84547718,0.01571700,0.45865664,0.00000000
-3.44272136,2.24559641,2.96656771,1.17631237,0.87553090,0.01606350,0.46814630,0.00000000
-3.43671836,2.27750254,3.01467996,1.17951099,0.90260251,0.01635656,0.47551893,0.00000000
-3.43071536,2.30120966,3.04833616,1.17946312,0.92627646,0.01659442,0.48059871,0.00000000
-3.42471236,2.31636073,3.06667675,1.17621773,0.94620374,0.01677669,0.48327284,0.00000000
-3.41870935,2.32284941,3.06920912,1.16996369,0.96210822,0.01690437,0.48349281,0.00000000
-3.41270635,2.32081506,3.05581129,1.16101970,0.97379156,0.01697966,0.48127416,0.00000000
-3.40670335,2.31063175,3.02672697,1.14982064,0.98113678,0.01700589,0.47669475,0.00000000
-3.40070035,2.29289181,2.98255183,1.13690110,0.98411031,0.01698733,0.46989158,0.00000000
-3.39469735,2.26838464,2.92421165,1.12287670,0.98276228,0.01692904,0.46105613,0.00000000
-3.38869435,2.23807153,2.85293286,1.10842418,0.97722520,0.01683673,0.45042847,0.00000000
-3.38269135,2.20305728,2.77020625,1.09426077,0.96771082,0.01671656,0.43829016,0.00000000
-3.37668834,2.16455945,2.67774505,1.08112368,0.95450525,0.01657504,0.42495622,0.00000000
-3.37068534,2.12387602,2.57743837,1.06975020,0.93796235,0.01641882,0.41076628,0.00000000
-3.36468234,2.08235222,2.47130146,1.06085900,0.91849550,0.01625462,0.39607519,0.00000000
-3.35867934,2.04134738,2.36142396,1.05513287,0.89656787,0.01608906,0.38124335,0.00000000
-3.35267634,2.00220238,2.24991772,1.05320331,0.87268139,0.01592861,0.36662695,0.00000000
-3.34667334,1.96620834,2.13886537,1.05563716,0.84736467,0.01577945,0.35256840,0.00000000
-3.34067034,1.93457733,2.03027111,1.06292531,0.82116020,0.01564740,0.33938728,0.00000000
-3.33466733,1.90841550,1.92601485,1.07547365,0.79461115,0.01553788,0.32737185,0.00000000
-3.32866433,1.88869927,1.82781090,1.09359616,0.76824814,0.01545581,0.31677161,0.00000000
-3.32266133,1.87625489,1.73717210,1.11751025,0.74257644,0.01540556,0.30779093,0.00000000
-3.31665833,1.87174201,1.65538031,1.14733407,0.71806391,0.01539092,0.30058395,0.00000000
-3.31065533,1.87564129,1.58346377,1.18308586,0.69513018,0.01541504,0.29525108,0.00000000
-3.30465233,1.88824654,1.52218186,1.22468516,0.67413734,0.01548042,0.29183691,0.00000000
-3.29864932,1.90966118,1.47201744,1.27195559,0.65538249,0.01558885,0.29032985,0.00000000
-3.29264632,1.93979933,1.43317676,1.32462918,0.63909239,0.01574141,0.29066350,0.00000000
-3.28664332,1.97839103,1.40559681,1.38235188,0.62542028,0.01593843,0.29271948,0.00000000
-3.28064032,2.02499157,1.38895959,1.44469001,0.61444510,0.01617950,0.29633202,0.00000000
-3.27463732,2.07899425,1.38271279,1.51113746,0.60617287,0.01646349,0.30129382,0.00000000
-3.26863432,2.13964626,1.38609601,1.58112327,0.60054028,0.01678847,0.30736316,0.00000000
-3.26263132,2.20606689,1.39817161,1.65401939,0.59742018,0.01715181,0.31427208,0.00000000
-3.25662831,2.27726751,1.41785899,1.72914835,0.59662866,0.01755012,0.32173513,0.00000000
-3.25062531,2.35217257,1.44397125,1.80579080,0.59793348,0.01797930,0.32945863,0.00000000
-3.24462231,2.42964109,1.47525284,1.88319268,0.60106337,0.01843456,0.33714987,0.00000000
-3.23861931,2.50848795,1.51041697,1.96057215,0.60571782,0.01891043,0.34452616,0.00000000
-3.23261631,2.58750455,1.54818151,2.03712629,0.61157693,0.01940081,0.35132311,0.00000000
-3.22661331,2.66547850,1.58730224,2.11203780,0.61831106,0.01989903,0.35730214,0.00000000
-3.22061031,2.74121216,1.62660237,2.18448196,0.62558980,0.02039788,0.36225666,0.00000000
-3.21460730,2.81353984,1.66499750,2.25363405,0.63309005,0.02088971,0.36601695,0.00000000
-3.20860430,2.88134366,1.70151533,2.31867767,0.64050306,0.02136652,0.36845345,0.00000000
-3.20260130,2.94356836,1.73530981,2.37881415,0.64754020,0.02182009,0.36947841,0.00000000
-3.19659830,2.99923497,1.76566942,2.43327325,0.65393750,0.02224209,0.36904591,0.00000000
-3.19059530,3.04745365,1.79201988,2.48132535,0.65945885,0.02262427,0.36715034,0.00000000
-3.18459230,3.08743578,1.81392161,2.52229500,0.66389811,0.02295863,0.36382350,0.00000000
-3.17858929,3.11850537,1.83106251,2.55557557,0.66708008,0.02323762,0.35913039,0.00000000
-3.17258629,3.14010979,1.84324700,2.58064487,0.66886064,0.02345434,0.35316421,0.00000000
-3.16658329,3.15182962,1.85038212,2.59708084,0.66912605,0.02360272,0.34604058,0.00000000
-3.16058029,3.15338744,1.85246197,2.60457696,0.66779190,0.02367778,0.33789147,0.00000000
-3.15457729,3.14465514,1.84955133,2.60295632,0.66480151,0.02367578,0.32885910,0.00000000
-3.14857429,3.12565934,1.84176967,2.59218366,0.66012430,0.02359435,0.31909008,0.00000000
-3.14257129,3.09658449,1.82927638,2.57237444,0.65375398,0.02343269,0.30873004,0.00000000
-3.13656828,3.05777302,1.81225800,2.54380013,0.64570684,0.02319158,0.29791903,0.00000000
-3.13056528,3.00972234,1.79091811,2.50688924,0.63602013,0.02287344,0.28678771,0.00000000
-3.12456228,2.95307810,1.76546997,2.46222332,0.62475054,0.02248231,0.27545460,0.00000000
-3.11855928,2.88862368,1.73613237,2.41052799,0.61197288,0.02202377,0.26402421,0.00000000
-3.11255628,2.81726590,1.70312806,2.35265884,0.59777876,0.02150480,0.25258622,0.00000000
-3.10655328,2.74001694,1.66668494,2.28958253,0.58227546,0.02093359,0.24121553,0.00000000
-3.10055028,2.65797306,1.62703891,2.22235372,0.56558475,0.02031931,0.22997299,0.00000000
-3.09454727,2.57229055,1.58443824,2.15208858,0.54784170,0.01967187,0.21890679,0.00000000
-3.08854427,2.48415973,1.53914834,2.07993594,0.52919343,0.01900157,0.20805430,0.00000000
-3.08254127,2.39477782,1.49145639,2.00704721,0.50979781,0.01831884,0.19744405,0.00000000
-3.07653827,2.30532171,1.44167514,1.93454629,0.48982202,0.01763391,0.18709786,0.00000000
-3.07053527,2.21692168,1.39014530,1.86350084,0.46944101,0.01695654,0.17703287,0.00000000
-3.06453227,2.13063696,1.33723607,1.79489595,0.44883593,0.01629569,0.16726331,0.00000000
-3.05852926,2.04743426,1.28334361,1.72961145,0.42819251,0.01565934,0.15780202,0.00000000
-3.05252626,1.96816991,1.22888739,1.66840361,0.40769944,0.01505428,0.14866156,0.00000000
-3.04652326,1.89357645,1.17430465,1.61189206,0.38754682,0.01448593,0.13985491,0.00000000
-3.04052026,1.82425395,1.12004308,1.56055220,0.36792473,0.01395828,0.13139585,0.00000000
-3.03451726,1.76066644,1.06655237,1.51471343,0.34902190,0.01347383,0.12329895,0.00000000
-3.02851426,1.70314343,1.01427502,1.47456286,0.33102459,0.01303364,0.11557926,0.00000000
-3.02251126,1.65188616,0.96363704,1.44015432,0.31411559,0.01263735,0.10825180,0.00000000
-3.01650825,1.60697824,0.91503910,1.41142196,0.29847339,0.01228333,0.10133096,0.00000000
-3.01050525,1.56839992,0.86884862,1.38819749,0.28427142,0.01196881,0.09482978,0.00000000
-3.00450225,1.53604508,0.82539312,1.37023033,0.27167736,0.01169010,0.08875934,0.00000000
-2.99849925,1.50974012,0.78495531,1.35720927,0.26085228,0.01144275,0.08312810,0.00000000
-2.99249625,1.48926339,0.74776976,1.34878469,0.25194980,0.01122181,0.07794150,0.00000000
-2.98649325,1.47436427,0.71402148,1.34458997,0.24511481,0.01102206,0.07320166,0.00000000
-2.98049025,1.46478067,0.68384584,1.34426122,0.24048198,0.01083818,0.06890718,0.00000000
-2.97448724,1.46025404,0.65733002,1.34745401,0.23817374,0.01066502,0.06505318,0.00000000
-2.96848424,1.46054096,0.63451522,1.35385659,0.23829788,0.01049775,0.06163144,0.00000000
-2.96248124,1.46542070,0.61539957,1.36319864,0.24094463,0.01033200,0.05863058,0.00000000
-2.95647824,1.47469830,0.59994121,1.37525541,0.24618330,0.01016406,0.05603636,0.00000000
-2.95047524,1.48820312,0.58806120,1.38984705,0.25405862,0.00999086,0.05383205,0.00000000
-2.94447224,1.50578297,0.57964606,1.40683322,0.26458684,0.00981014,0.05199865,0.00000000
-2.93846923,1.52729436,0.57454977,1.42610365,0.27775190,0.00962038,0.05051526,0.00000000
-2.93246623,1.55258956,0.57259520,1.44756518,0.29350183,0.00942081,0.04935930,0.00000000
-2.92646323,1.58150160,0.57357507,1.47112634,0.31174570,0.00921139,0.04850672,0.00000000
-2.92046023,1.61382839,0.57725257,1.49668070,0.33235137,0.00899270,0.04793220,0.00000000
-2.91445723,1.64931728,0.58336208,1.52409017,0.35514439,0.00876584,0.04760934,0.00000000
-2.90845423,1.68765148,0.59161022,1.55316961,0.37990832,0.00853236,0.04751083,0.00000000
-2.90245123,1.72843972,0.60167760,1.58367412,0.40638657,0.00829413,0.04760871,0.00000000
-2.89644822,1.77121023,0.61322168,1.61529003,0.43428609,0.00805318,0.04787471,0.00000000
-2.89044522,1.81541015,0.62588104,1.64763076,0.46328274,0.00781168,0.04828064,0.00000000
-2.88444222,1.86041084,0.63928106,1.68023804,0.49302855,0.00757174,0.04879893,0.00000000
-2.87843922,1.90551951,0.65304139,1.71258896,0.52316047,0.00733542,0.04940332,0.00000000
-2.87243622,1.94999677,0.66678474,1.74410880,0.55331046,0.00710462,0.05006963,0.00000000
-2.86643322,1.99307984,0.68014707,1.77418914,0.58311650,0.00688104,0.05077663,0.00000000
-2.86043022,2.03401004,0.69278863,1.80221066,0.61223407,0.00666619,0.05150701,0.00000000
-2.85442721,2.07206345,0.70440531,1.82756918,0.64034750,0.00646137,0.05224834,0.00000000
-2.84842421,2.10658301,0.71473985,1.84970386,0.66718066,0.00626768,0.05299400,0.00000000
-2.84242121,2.13701021,0.72359208,1.86812575,0.69250632,0.00608611,0.05374400,0.00000000
-2.83641821,2.16291438,0.73082768,1.88244499,0.71615375,0.00591751,0.05450571,0.00000000
-2.83041521,2.18401792,0.73638469,1.89239516,0.73801395,0.00576269,0.05529423,0.00000000
-2.82441221,2.20021558,0.74027742,1.89785295,0.75804218,0.00562246,0.05613260,0.00000000
-2.81840920,2.21158650,0.74259712,1.89885214,0.77625757,0.00549765,0.05705162,0.00000000
-2.81240620,2.21839800,0.74350942,1.89559050,0.79273966,0.00538920,0.05808931,0.00000000
-2.80640320,2.22110049,0.74324829,1.88842934,0.80762203,0.00529810,0.05928999,0.00000000
-2.80040020,2.22031355,0.74210672,1.87788519,0.82108319,0.00522547,0.06070300,0.00000000
-2.79439720,2.21680351,0.74042447,1.86461401,0.83333515,0.00517252,0.06238099,0.00000000
-2.78839420,2.21145353,0.73857330,1.84938845,0.84461034,0.00514053,0.06437802,0.00000000
-2.78239120,2.20522739,0.73694038,1.83306919,0.85514729,0.00513079,0.06674729,0.00000000
-2.77638819,2.19912887,0.73591064,1.81657175,0.86517611,0.00514457,0.06953874,0.00000000
-2.77038519,2.19415847,0.73584878,1.80083017,0.87490424,0.00518307,0.07279656,0.00000000
-2.76438219,2.19126952,0.73708186,1.78675940,0.88450338,0.00524730,0.07655671,0.00000000
-2.75837919,2.19132587,0.73988324,1.77521806,0.89409832,0.00533805,0.08084457,0.00000000
-2.75237619,2.19506292,0.74445866,1.76697315,0.90375803,0.00545581,0.08567278,0.00000000
-2.74637319,2.20305395,0.75093496,1.76266848,0.91348976,0.00560068,0.09103950,0.00000000
-2.74037019,2.21568297,0.75935215,1.76279784,0.92323624,0.00577237,0.09692693,0.00000000
-2.73436718,2.23312539,0.76965897,1.76768425,0.93287617,0.00597007,0.10330052,0.00000000
-2.72836418,2.25533719,0.78171229,1.77746583,0.94222798,0.00619252,0.11010859,0.00000000
-2.72236118,2.28205274,0.79528016,1.79208876,0.95105664,0.00643791,0.11728263,0.00000000
-2.71635818,2.31279143,0.81004860,1.81130760,0.95908310,0.00670395,0.12473820,0.00000000
-2.71035518,2.34687246,0.82563157,1.83469245,0.96599596,0.00698783,0.13237646,0.00000000
-2.70435218,2.38343712,0.84158384,1.86164289,0.97146469,0.00728633,0.14008626,0.00000000
-2.69834917,2.42147742,0.85741621,1.89140757,0.97515388,0.00759581,0.14774677,0.00000000
-2.69234617,2.45986992,0.87261236,1.92310905,0.97673764,0.00791233,0.15523053,0.00000000
-2.68634317,2.49741336,0.88664678,1.95577238,0.97591379,0.00823170,0.16240694,0.00000000
-2.68034017,2.53286854,0.89900307,1.98835681,0.97241687,0.00854958,0.16914588,0.00000000
-2.67433717,2.56499914,0.90919194,2.01978909,0.96602981,0.00886158,0.17532148,0.00000000
-2.66833417,2.59261204,0.91676830,2.04899756,0.95659353,0.00916334,0.18081594,0.00000000
-2.66233117,2.61459573,0.92134693,2.07494574,0.94401428,0.00945067,0.18552313,0.00000000
-2.65632816,2.62995582,0.92261614,2.09666448,0.92826855,0.00971962,0.18935190,0.00000000
-2.65032516,2.63784655,0.92034924,2.11328175,0.90940535,0.00996656,0.19222915,0.00000000
-2.64432216,2.63759745,0.91441330,2.12404924,0.88754609,0.01018829,0.19410221,0.00000000
-2.63831916,2.62873466,0.90477517,2.12836514,0.86288201,0.01038211,0.19494083,0.00000000
-2.63231616,2.61099629,0.89150472,2.12579244,0.83566961,0.01054586,0.19473844,0.00000000
-2.62631316,2.58434178,0.87477512,2.11607253,0.80622417,0.01067800,0.19351282,0.00000000
-2.62031016,2.54895513,0.85486040,2.09913363,0.77491191,0.01077762,0.19130599,0.00000000
-2.61430715,2.50524197,0.83213047,2.07509409,0.74214108,0.01084448,0.18818358,0.00000000
-2.60830415,2.45382107,0.80704367,2.04426052,0.70835234,0.01087900,0.18423341,0.00000000
-2.60230115,2.39551024,0.78013720,2.00712087,0.67400885,0.01088225,0.17956362,0.00000000
