energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
0.59129565,1.17365639,-1.19744424,0.49251251,-0.37670402,0.57802928,-0.64788971,0.01263170,-0.00954332,0.29629950,-0.27941762,0.25496280,-0.21068810,0.00208692,-0.00152188
0.59729865,1.19432060,-1.19961188,0.50782427,-0.38947875,0.58890248,-0.64087476,0.01310105,-0.00956098,0.29748916,-0.28492003,0.26121948,-0.21749044,0.00220291,-0.00153946
0.60330165,1.21511466,-1.20230265,0.52214082,-0.40241412,0.60048811,-0.63480582,0.01356516,-0.00962404,0.29775049,-0.28999805,0.26703633,-0.22402799,0.00232710,-0.00156530
0.60930465,1.23596371,-1.20531176,0.53543499,-0.41530876,0.61270053,-0.62962428,0.01401651,-0.00973040,0.29708399,-0.29452907,0.27240157,-0.23022999,0.00245938,-0.00159929
0.61530765,1.25683624,-1.20846747,0.54772125,-0.42797292,0.62546541,-0.62528284,0.01444779,-0.00987785,0.29551706,-0.29840027,0.27731822,-0.23603555,0.00259955,-0.00164137
0.62131066,1.27774144,-1.21164066,0.55905303,-0.44023681,0.63871934,-0.62174917,0.01485203,-0.01006408,0.29310405,-0.30151211,0.28180339,-0.24139630,0.00274732,-0.00169151
0.62731366,1.29872376,-1.21475264,0.56951802,-0.45195831,0.65240856,-0.61900852,0.01522287,-0.01028661,0.28992523,-0.30378156,0.28588678,-0.24627881,0.00290228,-0.00174975
0.63331666,1.31985518,-1.21778085,0.57923185,-0.46302971,0.66648682,-0.61706540,0.01555464,-0.01054273,0.28608476,-0.30514504,0.28960841,-0.25066653,0.00306386,-0.00181618
0.63931966,1.34122516,-1.22076201,0.58833018,-0.47338296,0.68091254,-0.61594383,0.01584261,-0.01082948,0.28170763,-0.30556087,0.29301572,-0.25456111,0.00323129,-0.00189097
0.64532266,1.36292910,-1.22379250,0.59695981,-0.48299321,0.69564537,-0.61568655,0.01608311,-0.01114356,0.27693579,-0.30501116,0.29616018,-0.25798293,0.00340357,-0.00197434
0.65132566,1.38505572,-1.22702565,0.60526907,-0.49188029,0.71064236,-0.61635276,0.01627363,-0.01148133,0.27192359,-0.30350297,0.29909351,-0.26097093,0.00357946,-0.00206657
0.65732866,1.40767429,-1.23066594,0.61339821,-0.50010799,0.72585403,-0.61801469,0.01641293,-0.01183874,0.26683263,-0.30106871,0.30186394,-0.26358146,0.00375743,-0.00216794
0.66333167,1.43082236,-1.23496016,0.62147006,-0.50778100,0.74122065,-0.62075302,0.01650107,-0.01221134,0.26182643,-0.29776556,0.30451242,-0.26588628,0.00393571,-0.00227873
0.66933467,1.45449485,-1.24018580,0.62958172,-0.51503968,0.75666895,-0.62465132,0.01653940,-0.01259428,0.25706494,-0.29367415,0.30706925,-0.26796973,0.00411225,-0.00239918
0.67533767,1.47863529,-1.24663696,0.63779750,-0.52205267,0.77210958,-0.62978975,0.01653051,-0.01298231,0.25269930,-0.28889625,0.30955124,-0.26992502,0.00428478,-0.00252942
0.68134067,1.50312969,-1.25460848,0.64614377,-0.52900783,0.78743562,-0.63623830,0.01647816,-0.01336989,0.24886694,-0.28355179,0.31195951,-0.27185002,0.00445080,-0.00266946
0.68734367,1.52780373,-1.26437882,0.65460576,-0.53610161,0.80252220,-0.64404986,0.01638711,-0.01375123,0.24568722,-0.27777502,0.31427822,-0.27384242,0.00460771,-0.00281911
0.69334667,1.55242341,-1.27619256,0.66312664,-0.54352771,0.81722752,-0.65325353,0.01626296,-0.01412041,0.24325788,-0.27171033,0.31647413,-0.27599475,0.00475279,-0.00297798
0.69934967,1.57669931,-1.29024344,0.67160896,-0.55146527,0.83139514,-0.66384855,0.01611196,-0.01447152,0.24165227,-0.26550757,0.31849723,-0.27838922,0.00488335,-0.00314537
0.70535268,1.60029447,-1.30665868,0.67991833,-0.56006728,0.84485768,-0.67579906,0.01594079,-0.01479880,0.24091754,-0.25931725,0.32028218,-0.28109290,0.00499675,-0.00332030
0.71135568,1.62283538,-1.32548558,0.68788915,-0.56944998,0.85744175,-0.68903027,0.01575630,-0.01509685,0.24107379,-0.25328579,0.32175074,-0.28415328,0.00509057,-0.00350146
0.71735868,1.64392581,-1.34668123,0.69533220,-0.57968354,0.86897383,-0.70342613,0.01556534,-0.01536074,0.24211421,-0.24755102,0.32281486,-0.28759456,0.00516260,-0.00368717
0.72336168,1.66316269,-1.37010589,0.70204360,-0.59078477,0.87928703,-0.71882878,0.01537450,-0.01558623,0.24400617,-0.24223814,0.32338038,-0.29141483,0.00521104,-0.00387544
0.72936468,1.68015341,-1.39552067,0.70781473,-0.60271223,0.88822831,-0.73503998,0.01518995,-0.01576995,0.24669309,-0.23745624,0.32335115,-0.29558432,0.00523450,-0.00406392
0.73536768,1.69453354,-1.42258979,0.71244262,-0.61536405,0.89566580,-0.75182454,0.01501729,-0.01590950,0.25009713,-0.23329560,0.32263330,-0.30004494,0.00523211,-0.00425001
0.74137069,1.70598436,-1.45088751,0.71574035,-0.62857866,0.90149602,-0.76891562,0.01486142,-0.01600361,0.25412254,-0.22982585,0.32113949,-0.30471101,0.00520353,-0.00443082
0.74737369,1.71424913,-1.47990967,0.71754679,-0.64213848,0.90565041,-0.78602192,0.01472651,-0.01605222,0.25865943,-0.22709492,0.31879296,-0.30947132,0.00514907,-0.00460334
0.75337669,1.71914741,-1.50908924,0.71773537,-0.65577657,0.90810109,-0.80283630,0.01461595,-0.01605653,0.26358794,-0.22512898,0.31553111,-0.31419239,0.00506959,-0.00476444
0.75937969,1.72058683,-1.53781551,0.71622140,-0.66918577,0.90886532,-0.81904567,0.01453239,-0.01601895,0.26878250,-0.22393312,0.31130852,-0.31872290,0.00496662,-0.00491098
0.76538269,1.71857151,-1.56545593,0.71296756,-0.68203022,0.90800849,-0.83434168,0.01447783,-0.01594314,0.27411623,-0.22349283,0.30609929,-0.32289895,0.00484220,-0.00503995
0.77138569,1.71320692,-1.59137978,0.70798732,-0.69395851,0.90564553,-0.84843164,0.01445372,-0.01583384,0.27946512,-0.22377611,0.29989853,-0.32655012,0.00469893,-0.00514853
0.77738869,1.70470079,-1.61498237,0.70134616,-0.70461805,0.90194032,-0.86104942,0.01446110,-0.01569677,0.28471189,-0.22473606,0.29272302,-0.32950586,0.00453987,-0.00523419
0.78339170,1.69336000,-1.63570898,0.69316051,-0.71366989,0.89710337,-0.87196558,0.01450077,-0.01553845,0.28974957,-0.22631382,0.28461107,-0.33160212,0.00436841,-0.00529484
0.78939470,1.67958346,-1.65307711,0.68359440,-0.72080335,0.89138746,-0.88099650,0.01457344,-0.01536598,0.29448441,-0.22844165,0.27562154,-0.33268772,0.00418824,-0.00532885
0.79539770,1.66385130,-1.66669623,0.67285406,-0.72574974,0.88508152,-0.88801186,0.01467990,-0.01518686,0.29883831,-0.23104608,0.26583211,-0.33263041,0.00400319,-0.00533516
0.80140070,1.64671060,-1.67628407,0.66118061,-0.72829459,0.87850276,-0.89294043,0.01482112,-0.01500869,0.30275047,-0.23405088,0.25533697,-0.33132203,0.00381713,-0.00531334
0.80740370,1.62875832,-1.68167870,0.64884130,-0.72828771,0.87198739,-0.89577362,0.01499843,-0.01483903,0.30617850,-0.23737980,0.24424402,-0.32868290,0.00363385,-0.00526360
0.81340670,1.61062197,-1.68284595,0.63611942,-0.72565080,0.86588013,-0.89656686,0.01521354,-0.01468511,0.30909868,-0.24095896,0.23267165,-0.32466493,0.00345697,-0.00518682
0.81940970,1.59293872,-1.67988185,0.62330368,-0.72038200,0.86052287,-0.89543861,0.01546856,-0.01455371,0.31150571,-0.24471884,0.22074542,-0.31925358,0.00328981,-0.00508453
0.82541271,1.57633392,-1.67301004,0.61067722,-0.71255743,0.85624298,-0.89256720,0.01576601,-0.01445096,0.31341178,-0.24859578,0.20859458,-0.31246841,0.00313529,-0.00495887
0.83141571,1.56139969,-1.66257439,0.59850687,-0.70232955,0.85334159,-0.88818553,0.01610877,-0.01438224,0.31484516,-0.25253302,0.19634879,-0.30436234,0.00299590,-0.00481253
0.83741871,1.54867455,-1.64902720,0.58703318,-0.68992235,0.85208240,-0.88257391,0.01649992,-0.01435215,0.31584840,-0.25648132,0.18413498,-0.29501967,0.00287357,-0.00464871
0.84342171,1.53862502,-1.63291358,0.57646155,-0.67562376,0.85268154,-0.87605137,0.01694259,-0.01436443,0.31647620,-0.26039914,0.17207462,-0.28455294,0.00276970,-0.00447096
0.84942471,1.53162981,-1.61485269,0.56695500,-0.65977557,0.85529880,-0.86896567,0.01743986,-0.01442204,0.31679311,-0.26425254,0.16028136,-0.27309889,0.00268506,-0.00428313
0.85542771,1.52796746,-1.59551670,0.55862884,-0.64276122,0.86003090,-0.86168256,0.01799444,-0.01452715,0.31687116,-0.26801472,0.14885916,-0.26081358,0.00261986,-0.00408924
0.86143072,1.52780798,-1.57560830,0.55154750,-0.62499217,0.86690701,-0.85457447,0.01860855,-0.01468131,0.31678755,-0.27166544,0.13790102,-0.24786713,0.00257370,-0.00389334
0.86743372,1.53120892,-1.55583772,0.54572384,-0.60689325,0.87588682,-0.84800916,0.01928369,-0.01488549,0.31662244,-0.27519034,0.12748814,-0.23443811,0.00254565,-0.00369942
0.87343672,1.53811608,-1.53689997,0.54112069,-0.58888779,0.88686149,-0.84233859,0.02002041,-0.01514023,0.31645688,-0.27858010,0.11768971,-0.22070805,0.00253428,-0.00351127
0.87943972,1.54836899,-1.51945322,0.53765497,-0.57138301,0.89965746,-0.83788836,0.02081816,-0.01544579,0.31637109,-0.28182983,0.10856312,-0.20685611,0.00253774,-0.00333239
0.88544272,1.56171083,-1.50409896,0.53520384,-0.55475624,0.91404306,-0.83494806,0.02167517,-0.01580221,0.31644287,-0.28493836,0.10015461,-0.19305419,0.00255380,-0.00316592
0.89144572,1.57780258,-1.49136455,0.53361292,-0.53934261,0.92973774,-0.83376270,0.02258830,-0.01620944,0.31674633,-0.28790775,0.09250033,-0.17946281,0.00258001,-0.00301452
0.89744872,1.59624066,-1.48168868,0.53270602,-0.52542454,0.94642363,-0.83452554,0.02355303,-0.01666742,0.31735086,-0.29074295,0.08562764,-0.16622757,0.00261371,-0.00288030
0.90345173,1.61657726,-1.47541008,0.53229592,-0.51322350,0.96375886,-0.83737240,0.02456337,-0.01717606,0.31832027,-0.29345156,0.07955656,-0.15347661,0.00265218,-0.00276486
0.90945473,1.63834248,-1.47275977,0.53219586,-0.50289421,0.98139217,-0.84237774,0.02561197,-0.01773532,0.31971212,-0.29604376,0.07430140,-0.14131886,0.00269274,-0.00266915
0.91545773,1.66106723,-1.47385700,0.53223088,-0.49452159,0.99897803,-0.84955253,0.02669012,-0.01834511,0.32157715,-0.29853237,0.06987228,-0.12984328,0.00273282,-0.00259355
0.92146073,1.68430566,-1.47870899,0.53224871,-0.48812035,1.01619176,-0.85884400,0.02778787,-0.01900524,0.32395882,-0.30093297,0.06627664,-0.11911884,0.00277004,-0.00253786
0.92746373,1.70765615,-1.48721427,0.53212944,-0.48363741,1.03274359,-0.87013741,0.02889419,-0.01971537,0.32689288,-0.30326409,0.06352048,-0.10919531,0.00280232,-0.00250132
0.93346673,1.73077969,-1.49916968,0.53179356,-0.48095678,1.04839132,-0.88325978,0.02999710,-0.02047483,0.33040698,-0.30554734,0.06160941,-0.10010471,0.00282793,-0.00248264
0.93946973,1.75341471,-1.51428060,0.53120780,-0.47990688,1.06295059,-0.89798550,0.03108389,-0.02128250,0.33452026,-0.30780755,0.06054936,-0.09186328,0.00284551,-0.00248012
0.94547274,1.77538771,-1.53217413,0.53038856,-0.48026982,1.07630249,-0.91404384,0.03214132,-0.02213670,0.33924301,-0.31007275,0.06034688,-0.08447384,0.00285417,-0.00249165
0.95147574,1.79661884,-1.55241489,0.52940253,-0.48179249,1.08839783,-0.93112804,0.03315582,-0.02303500,0.34457630,-0.31237404,0.06100915,-0.07792836,0.00285341,-0.00251484
0.95747874,1.81712237,-1.57452275,0.52836450,-0.48419870,1.09925801,-0.94890589,0.03411377,-0.02397415,0.35051170,-0.31474525,0.06254347,-0.07221076,0.00284320,-0.00254711
0.96348174,1.83700173,-1.59799201,0.52743237,-0.48720222,1.10897220,-0.96703136,0.03500170,-0.02494988,0.35703100,-0.31722242,0.06495648,-0.06729950,0.00282391,-0.00258574
0.96948474,1.85643949,-1.62231134,0.52679944,-0.49052000,1.11769105,-0.98515699,0.03580655,-0.02595691,0.36410609,-0.31984309,0.06825291,-0.06317027,0.00279630,-0.00262802
0.97548774,1.87568251,-1.64698375,0.52668453,-0.49388509,1.12561710,-1.00294655,0.03651595,-0.02698880,0.37169879,-0.32264541,0.07243412,-0.05979822,0.00276143,-0.00267129
0.98149075,1.89502308,-1.67154581,0.52732006,-0.49705878,1.13299231,-1.02008761,0.03711841,-0.02803799,0.37976096,-0.32566702,0.07749636,-0.05716007,0.00272064,-0.00271307
0.98749375,1.91477694,-1.69558557,0.52893901,-0.49984143,1.14008330,-1.03630327,0.03760358,-0.02909578,0.38823459,-0.32894394,0.08342889,-0.05523574,0.00267543,-0.00275112
0.99349675,1.93525911,-1.71875809,0.53176102,-0.50208157,1.14716501,-1.05136285,0.03796249,-0.03015239,0.39705202,-0.33250926,0.09021210,-0.05400959,0.00262744,-0.00278349
0.99949975,1.95675886,-1.74079837,0.53597872,-0.50368277,1.15450352,-1.06509077,0.03818772,-0.03119704,0.40613632,-0.33639192,0.09781566,-0.05347121,0.00257829,-0.00280860
1.00550275,1.97951501,-1.76153076,0.54174468,-0.50460821,1.16233887,-1.07737346,0.03827362,-0.03221813,0.41540169,-0.34061556,0.10619692,-0.05361579,0.00252958,-0.00282530
1.01150575,2.00369290,-1.78087454,0.54915989,-0.50488238,1.17086888,-1.08816363,0.03821642,-0.03320334,0.42475408,-0.34519741,0.11529962,-0.05444400,0.00248276,-0.00283284
1.01750875,2.02936416,-1.79884540,0.55826434,-0.50459016,1.18023452,-1.09748193,0.03801437,-0.03413989,0.43409179,-0.35014749,0.12505308,-0.05596143,0.00243911,-0.00283092
1.02351176,2.05649063,-1.81555253,0.56903029,-0.50387301,1.19050797,-1.10541559,0.03766778,-0.03501478,0.44330633,-0.35546795,0.13537198,-0.05817770,0.00239965,-0.00281966
1.02951476,2.08491315,-1.83119153,0.58135869,-0.50292248,1.20168369,-1.11211419,0.03717906,-0.03581501,0.45228334,-0.36115271,0.14615672,-0.06110509,0.00236510,-0.00279959
1.03551776,2.11434634,-1.84603314,0.59507897,-0.50197128,1.21367331,-1.11778259,0.03655269,-0.03652791,0.46090372,-0.36718732,0.15729469,-0.06475694,0.00233591,-0.00277158
1.04152076,2.14437954,-1.86040832,0.60995251,-0.50128233,1.22630449,-1.12267114,0.03579511,-0.03714144,0.46904506,-0.37354916,0.16866208,-0.06914579,0.00231220,-0.00273681
1.04752376,2.17448444,-1.87469014,0.62567952,-0.50113597,1.23932415,-1.12706377,0.03491461,-0.03764444,0.47658323,-0.38020773,0.18012667,-0.07428129,0.00229376,-0.00269672
1.05352676,2.20402917,-1.88927314,0.64190926,-0.50181623,1.25240582,-1.13126414,0.03392116,-0.03802699,0.48339436,-0.38712518,0.19155118,-0.08016805,0.00228014,-0.00265287
1.05952976,2.23229845,-1.90455109,0.65825315,-0.50359641,1.26516100,-1.13558059,0.03282616,-0.03828067,0.48935703,-0.39425697,0.20279727,-0.08680355,0.00227062,-0.00260693
1.06553277,2.25851914,-1.92089395,0.67430011,-0.50672484,1.27715402,-1.14031050,0.03164221,-0.03839876,0.49435491,-0.40155248,0.21373004,-0.09417602,0.00226429,-0.00256057
1.07153577,2.28189001,-1.93862503,0.68963355,-0.51141136,1.28791987,-1.14572462,0.03038282,-0.03837653,0.49827957,-0.40895569,0.22422274,-0.10226265,0.00226010,-0.00251538
1.07753877,2.30161456,-1.95799942,0.70384910,-0.51781518,1.29698404,-1.15205218,0.02906214,-0.03821135,0.50103356,-0.41640569,0.23416159,-0.11102809,0.00225692,-0.00247280
1.08354177,2.31693532,-1.97918465,0.71657220,-0.52603476,1.30388347,-1.15946742,0.02769466,-0.03790283,0.50253363,-0.42383718,0.24345033,-0.12042341,0.00225360,-0.00243407
1.08954477,2.32716783,-2.00224451,0.72747471,-0.53610010,1.30818777,-1.16807819,0.02629493,-0.03745283,0.50271388,-0.43118081,0.25201435,-0.13038550,0.00224907,-0.00240018
1.09554777,2.33173285,-2.02712701,0.73628965,-0.54796810,1.30951937,-1.17791717,0.02487728,-0.03686546,0.50152889,-0.43836344,0.25980409,-0.14083724,0.00224234,-0.00237181
1.10155078,2.33018483,-2.05365710,0.74282321,-0.56152102,1.30757180,-1.18893628,0.02345563,-0.03614700,0.49895636,-0.44530833,0.26679748,-0.15168828,0.00223257,-0.00234931
1.10755378,2.32223538,-2.08153479,0.74696356,-0.57656841,1.30212509,-1.20100450,0.02204321,-0.03530571,0.49499938,-0.45193543,0.27300112,-0.16283649,0.00221915,-0.00233274
1.11355678,2.30777018,-2.11033900,0.74868574,-0.59285241,1.29305746,-1.21390952,0.02065244,-0.03435166,0.48968792,-0.45816163,0.27845032,-0.17417027,0.00220169,-0.00232183
1.11955978,2.28685846,-2.13953723,0.74805261,-0.61005633,1.28035267,-1.22736300,0.01929479,-0.03329644,0.48307956,-0.46390141,0.28320748,-0.18557140,0.00218002,-0.00231601
1.12556278,2.25975450,-2.16850093,0.74521153,-0.62781604,1.26410276,-1.24100968,0.01798064,-0.03215286,0.47525925,-0.46906756,0.28735931,-0.19691858,0.00215427,-0.00231449
1.13156578,2.22689079,-2.19652605,0.74038713,-0.64573391,1.24450585,-1.25443968,0.01671928,-0.03093463,0.46633800,-0.47357242,0.29101242,-0.20809137,0.00212476,-0.00231624
1.13756878,2.18886333,-2.22285817,0.73387052,-0.66339449,1.22185934,-1.26720385,0.01551883,-0.02965605,0.45645059,-0.47732943,0.29428797,-0.21897444,0.00209207,-0.00232013
1.14357179,2.14640963,-2.24672101,0.72600535,-0.68038136,1.19654867,-1.27883128,0.01438627,-0.02833162,0.44575231,-0.48025514,0.29731515,-0.22946196,0.00205694,-0.00232491
1.14957479,2.10038072,-2.26734728,0.71717180,-0.69629414,1.16903248,-1.28884843,0.01332747,-0.02697579,0.43441478,-0.48227158,0.30022407,-0.23946175,0.00202029,-0.00232934
1.15557779,2.05170846,-2.28401039,0.70776901,-0.71076513,1.13982489,-1.29679883,0.01234724,-0.02560261,0.42262114,-0.48330893,0.30313838,-0.24889910,0.00198312,-0.00233223
1.16158079,2.00137020,-2.29605547,0.69819723,-0.72347448,1.10947582,-1.30226260,0.01144939,-0.02422552,0.41056076,-0.48330839,0.30616792,-0.25771995,0.00194650,-0.00233247
1.16758379,1.95035239,-2.30292818,0.68884044,-0.73416319,1.07855059,-1.30487464,0.01063686,-0.02285714,0.39842375,-0.48222514,0.30940184,-0.26589317,0.00191152,-0.00232915
1.17358679,1.89961539,-2.30419982,0.68005044,-0.74264343,1.04760979,-1.30434084,0.00991180,-0.02150909,0.38639563,-0.48003104,0.31290269,-0.27341186,0.00187921,-0.00232152
1.17958979,1.85006123,-2.29958740,0.67213339,-0.74880537,1.01719049,-1.30045124,0.00927569,-0.02019190,0.37465231,-0.47671717,0.31670172,-0.28029333,0.00185056,-0.00230910
1.18559280,1.80250604,-2.28896751,0.66533922,-0.75262039,0.98778984,-1.29308966,0.00872947,-0.01891495,0.36335584,-0.47229568,0.32079570,-0.28657791,0.00182645,-0.00229164
1.19159580,1.75765851,-2.27238331,0.65985471,-0.75414046,0.95985170,-1.28223921,0.00827368,-0.01768645,0.35265100,-0.46680113,0.32514555,-0.29232637,0.00180762,-0.00226915
1.19759880,1.71610552,-2.25004408,0.65580041,-0.75349363,0.93375708,-1.26798344,0.00790857,-0.01651345,0.34266296,-0.46029089,0.32967690,-0.29761619,0.00179469,-0.00224189
1.20360180,1.67830526,-2.22231751,0.65323144,-0.75087611,0.90981857,-1.25050311,0.00763427,-0.01540191,0.33349619,-0.45284473,0.33428252,-0.30253669,0.00178815,-0.00221034
1.20960480,1.64458818,-2.18971496,0.65214216,-0.74654122,0.88827896,-1.23006876,0.00745090,-0.01435678,0.32523453,-0.44456347,0.33882665,-0.30718334,0.00178834,-0.00217519
1.21560780,1.61516511,-2.15287074,0.65247416,-0.74078598,0.86931380,-1.20702960,0.00735868,-0.01338209,0.31794246,-0.43556675,0.34315088,-0.31165147,0.00179550,-0.00213729
1.22161081,1.59014189,-2.11251644,0.65412720,-0.73393610,0.85303754,-1.18179930,0.00735806,-0.01248106,0.31166740,-0.42599006,0.34708150,-0.31602984,0.00180979,-0.00209760
1.22761381,1.56953910,-2.06945189,0.65697221,-0.72633024,0.83951258,-1.15483960,0.00744979,-0.01165625,0.30644280,-0.41598107,0.35043770,-0.32039421,0.00183130,-0.00205715
1.23361681,1.55331544,-2.02451443,0.66086556,-0.71830440,0.82876047,-1.12664263,0.00763496,-0.01090964,0.30229183,-0.40569567,0.35304041,-0.32480161,0.00186012,-0.00201702
1.23961981,1.54139296,-1.97854830,0.66566369,-0.71017750,0.82077434,-1.09771303,0.00791505,-0.01024278,0.29923131,-0.39529375,0.35472116,-0.32928538,0.00189634,-0.00197824
1.24562281,1.53368223,-1.93237584,0.67123731,-0.70223871,0.81553156,-1.06855074,0.00829188,-0.00965692,0.29727554,-0.38493503,0.35533050,-0.33385149,0.00194008,-0.00194182
1.25162581,1.53010577,-1.88677206,0.67748401,-0.69473751,0.81300580,-1.03963553,0.00876757,-0.00915312,0.29643983,-0.37477528,0.35474566,-0.33847629,0.00199155,-0.00190865
1.25762881,1.53061785,-1.84244414,0.68433874,-0.68787672,0.81317748,-1.01141400,0.00934443,-0.00873234,0.29674321,-0.36496294,0.35287682,-0.34310597,0.00205104,-0.00187956
1.26363182,1.53521943,-1.80001651,0.69178150,-0.68180901,0.81604188,-0.98428961,0.01002476,-0.00839560,0.29821025,-0.35563657,0.34967193,-0.34765777,0.00211895,-0.00185523
1.26963482,1.54396701,-1.76002241,0.69984153,-0.67663688,0.82161438,-0.95861623,0.01081069,-0.00814401,0.30087180,-0.34692297,0.34511953,-0.35202287,0.00219577,-0.00183625
1.27563782,1.55697470,-1.72290189,0.70859799,-0.67241602,0.82993236,-0.93469524,0.01170389,-0.00797889,0.30476437,-0.33893620,0.33924976,-0.35607091,0.00228209,-0.00182310
1.28164082,1.57440921,-1.68900591,0.71817686,-0.66916166,0.84105362,-0.91277613,0.01270531,-0.00790182,0.30992828,-0.33177744,0.33213326,-0.35965593,0.00237856,-0.00181617
1.28764382,1.59647805,-1.65860595,0.72874425,-0.66685739,0.85505132,-0.89306022,0.01381484,-0.00791471,0.31640458,-0.32553553,0.32387825,-0.36262325,0.00248586,-0.00181579
1.29364682,1.62341140,-1.63190781,0.74049646,-0.66546573,0.87200576,-0.87570695,0.01503096,-0.00801973,0.32423089,-0.32028809,0.31462584,-0.36481721,0.00260468,-0.00182225
1.29964982,1.65543867,-1.60906836,0.75364717,-0.66493978,0.89199343,-0.86084206,0.01635047,-0.00821939,0.33343636,-0.31610306,0.30454395,-0.36608903,0.00273562,-0.00183584
1.30565283,1.69276122,-1.59021364,0.76841263,-0.66523483,0.91507389,-0.84856671,0.01776812,-0.00851640,0.34403606,-0.31304030,0.29382016,-0.36630452,0.00287918,-0.00185688
1.31165583,1.73552264,-1.57545654,0.78499540,-0.66631942,0.94127550,-0.83896687,0.01927638,-0.00891364,0.35602520,-0.31115317,0.28265384,-0.36535123,0.00303566,-0.00188571
1.31765883,1.78377852,-1.56491272,0.80356764,-0.66818480,0.97058050,-0.83212184,0.02086515,-0.00941394,0.36937340,-0.31048969,0.27124809,-0.36314453,0.00320512,-0.00192278
1.32366183,1.83746750,-1.55871311,0.82425474,-0.67085223,1.00291068,-0.82811144,0.02252172,-0.01001998,0.38401959,-0.31109329,0.25980180,-0.35963235,0.00338733,-0.00196859
1.32966483,1.89638538,-1.55701205,0.84712029,-0.67437759,1.03811438,-0.82702092,0.02423061,-0.01073401,0.39986771,-0.31300273,0.24850229,-0.35479831,0.00358166,-0.00202374
1.33566783,1.96016408,-1.55999009,0.87215311,-0.67885296,1.07595573,-0.82894333,0.02597368,-0.01155759,0.41678372,-0.31625138,0.23751891,-0.34866316,0.00378713,-0.00208891
1.34167084,2.02825691,-1.56785120,0.89925719,-0.68440495,1.11610695,-0.83397892,0.02773027,-0.01249135,0.43459411,-0.32086562,0.22699774,-0.34128433,0.00400229,-0.00216481
1.34767384,2.09993135,-1.58081428,0.92824511,-0.69118991,1.15814431,-0.84223168,0.02947747,-0.01353465,0.45308612,-0.32686255,0.21705781,-0.33275381,0.00422525,-0.00225222
1.35367684,2.17427031,-1.59909953,0.95883550,-0.69938625,1.20154825,-0.85380296,0.03119051,-0.01468531,0.47200987,-0.33424711,0.20778875,-0.32319442,0.00445369,-0.00235186
1.35967984,2.25018221,-1.62291032,0.99065477,-0.70918431,1.24570805,-0.86878276,0.03284329,-0.01593928,0.49108238,-0.34300871,0.19925007,-0.31275472,0.00468485,-0.00246444
1.36568284,2.32642005,-1.65241190,1.02324329,-0.72077432,1.28993101,-0.88723911,0.03440895,-0.01729046,0.50999347,-0.35311776,0.19147192,-0.30160294,0.00491560,-0.00259053
1.37168584,2.40160907,-1.68770813,1.05606598,-0.73433314,1.33345617,-0.90920622,0.03586053,-0.01873043,0.52841337,-0.36452227,0.18445729,-0.28992020,0.00514247,-0.00273053
1.37768884,2.47428214,-1.72881786,1.08852694,-0.75001059,1.37547206,-0.93467223,0.03717177,-0.02024832,0.54600181,-0.37714486,0.17818533,-0.27789352,0.00536176,-0.00288462
1.38369185,2.54292179,-1.77565258,1.11998767,-0.76791609,1.41513819,-0.96356733,0.03831779,-0.02183080,0.56241825,-0.39088035,0.17261579,-0.26570889,0.00556963,-0.00305272
1.38969485,2.60600720,-1.82799669,1.14978836,-0.78810635,1.45160925,-0.99575306,0.03927589,-0.02346204,0.57733289,-0.40559439,0.16769401,-0.25354478,0.00576218,-0.00323438
1.39569785,2.66206447,-1.88549204,1.17727120,-0.81057488,1.48406136,-1.03101355,0.04002626,-0.02512388,0.59043807,-0.42112311,0.16335641,-0.24156653,0.00593560,-0.00342881
1.40170085,2.70971800,-1.94762763,1.20180504,-0.83524390,1.51171925,-1.06904940,0.04055264,-0.02679604,0.60145942,-0.43727406,0.15953608,-0.22992165,0.00608627,-0.00363481
1.40770385,2.74774095,-2.01373563,1.22281017,-0.86195911,1.53388327,-1.10947462,0.04084288,-0.02845647,0.61016652,-0.45382855,0.15616822,-0.21873642,0.00621089,-0.00385077
1.41370685,2.77510252,-2.08299412,1.23978227,-0.89048765,1.54995505,-1.15181711,0.04088938,-0.03008174,0.61638244,-0.47054519,0.15319511,-0.20811370,0.00630660,-0.00407463
1.41970985,2.79100999,-2.15443679,1.25231446,-0.92051959,1.55946084,-1.19552274,0.04068939,-0.03164756,0.61999177,-0.48716484,0.15057050,-0.19813214,0.00637107,-0.00430395
1.42571286,2.79494370,-2.22696953,1.26011634,-0.95167274,1.56207130,-1.23996325,0.04024516,-0.03312935,0.62094674,-0.50341657,0.14826312,-0.18884660,0.00640264,-0.00453592
1.43171586,2.78668317,-2.29939345,1.26302932,-0.98350093,1.55761688,-1.28444758,0.03956394,-0.03450284,0.61927125,-0.51902456,0.14625925,-0.18028971,0.00640032,-0.00476738
1.43771886,2.76632326,-2.37043345,1.26103721,-1.01550525,1.54609814,-1.32823652,0.03865776,-0.03574473,0.61506239,-0.53371562,0.14456423,-0.17247443,0.00636390,-0.00499493
1.44372186,2.73427940,-2.43877148,1.25427175,-1.04714811,1.52769025,-1.37055999,0.03754317,-0.03683329,0.60848949,-0.54722713,0.14320289,-0.16539723,0.00629394,-0.00521498
