energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,Se_s_up,Se_p_up
-2.98649325,0.50237548,0.00000438,0.05480228,0.08048614,0.23383050,0.00339448,0.00318250,0.22503947
-2.98049025,0.48534454,0.00000526,0.05239806,0.07572947,0.22842036,0.00366675,0.00309406,0.21513378
-2.97448724,0.46784694,0.00000647,0.05000226,0.07106582,0.22303217,0.00398581,0.00299450,0.20471469
-2.96848424,0.45033757,0.00000806,0.04765532,0.06653668,0.21792081,0.00435852,0.00288694,0.19394704
-2.96248124,0.43329698,0.00001010,0.04539883,0.06218462,0.21335684,0.00479150,0.00277474,0.18300469
-2.95647824,0.41721983,0.00001266,0.04327461,0.05805259,0.20962038,0.00529088,0.00266136,0.17206604
-2.95047524,0.40260321,0.00001585,0.04132372,0.05418318,0.20699475,0.00586193,0.00255027,0.16130944
-2.94447224,0.38993522,0.00001979,0.03958551,0.05061792,0.20576025,0.00650885,0.00244488,0.15090892
-2.93846923,0.37968427,0.00002460,0.03809670,0.04739648,0.20618825,0.00723441,0.00234842,0.14103027
-2.93246623,0.37228938,0.00003046,0.03689051,0.04455612,0.20853573,0.00803970,0.00226390,0.13182762
-2.92646323,0.36815193,0.00003753,0.03599592,0.04213108,0.21304043,0.00892385,0.00219403,0.12344072
-2.92046023,0.36762892,0.00004602,0.03543711,0.04015216,0.21991684,0.00988385,0.00214119,0.11599284
-2.91445723,0.37102793,0.00005618,0.03523295,0.03864645,0.22935296,0.01091440,0.00210737,0.10958947
-2.90845423,0.37860389,0.00006824,0.03539673,0.03763717,0.24150797,0.01200777,0.00209416,0.10431776
-2.90245123,0.39055745,0.00008250,0.03593605,0.03714362,0.25651078,0.01315387,0.00210276,0.10024654
-2.89644822,0.40703494,0.00009927,0.03685285,0.03718130,0.27445936,0.01434028,0.00213396,0.09742702
-2.89044522,0.42812969,0.00011887,0.03814354,0.03776212,0.29542084,0.01555245,0.00218817,0.09589391
-2.88444222,0.45388439,0.00014167,0.03979932,0.03889459,0.31943220,0.01677399,0.00226545,0.09566693
-2.87843922,0.48429430,0.00016803,0.04180655,0.04058414,0.34650144,0.01798698,0.00236554,0.09675253
-2.87243622,0.51931092,0.00019836,0.04414719,0.04283341,0.37660905,0.01917247,0.00248788,0.09914570
-2.86643322,0.55884585,0.00023304,0.04679925,0.04564246,0.40970965,0.02031094,0.00263168,0.10283170
-2.86043022,0.60277452,0.00027247,0.04973732,0.04900898,0.44573361,0.02138291,0.00279593,0.10778779
-2.85442721,0.65093968,0.00031705,0.05293301,0.05292837,0.48458858,0.02236950,0.00297946,0.11398453
-2.84842421,0.70315427,0.00036714,0.05635536,0.05739376,0.52616080,0.02325303,0.00318097,0.12138698
-2.84242121,0.75920375,0.00042309,0.05997128,0.06239591,0.57031609,0.02401763,0.00339904,0.12995546
-2.83641821,0.81884776,0.00048520,0.06374580,0.06792304,0.61690057,0.02464973,0.00363219,0.13964604
-2.83041521,0.88182119,0.00055373,0.06764238,0.07396057,0.66574115,0.02513855,0.00387886,0.15041078
-2.82441221,0.94783476,0.00062885,0.07162313,0.08049076,0.71664578,0.02547651,0.00413743,0.16219758
-2.81840920,1.01657534,0.00071069,0.07564895,0.08749247,0.76940364,0.02565945,0.00440625,0.17495004
-2.81240620,1.08770621,0.00079927,0.07967974,0.09494073,0.82378544,0.02568681,0.00468359,0.18860704
-2.80640320,1.16086746,0.00089451,0.08367457,0.10280653,0.87954387,0.02556166,0.00496770,0.20310240
-2.80040020,1.23567695,0.00099624,0.08759188,0.11105659,0.93641451,0.02529058,0.00525674,0.21836461
-2.79439720,1.31173181,0.00110418,0.09138972,0.11965323,0.99411722,0.02488346,0.00554882,0.23431658
-2.78839420,1.38861088,0.00121792,0.09502616,0.12855442,1.05235810,0.02435314,0.00584196,0.25087571
-2.78239120,1.46587801,0.00133697,0.09845968,0.13771392,1.11083219,0.02371498,0.00613412,0.26795403
-2.77638819,1.54308632,0.00146070,0.10164970,0.14708154,1.16922672,0.02298636,0.00642317,0.28545867
-2.77038519,1.61978323,0.00158839,0.10455729,0.15660357,1.22722494,0.02218605,0.00670694,0.30329246
-2.76438219,1.69551611,0.00171923,0.10714582,0.16622321,1.28451029,0.02133367,0.00698316,0.32135465
-2.75837919,1.76983820,0.00185232,0.10938177,0.17588115,1.34077074,0.02044902,0.00724955,0.33954182
-2.75237619,1.84231446,0.00198668,0.11123562,0.18551613,1.39570292,0.01955150,0.00750383,0.35774864
-2.74637319,1.91252691,0.00212127,0.11268259,0.19506546,1.44901595,0.01865953,0.00774369,0.37586870
-2.74037019,1.98007915,0.00225501,0.11370344,0.20446554,1.50043438,0.01779005,0.00796692,0.39379509
-2.73436718,2.04459948,0.00238677,0.11428519,0.21365224,1.54970025,0.01695805,0.00817134,0.41142079
-2.72836418,2.10574265,0.00251542,0.11442159,0.22256124,1.59657396,0.01617621,0.00835491,0.42863881
-2.72236118,2.16318983,0.00263978,0.11411354,0.23112814,1.64083377,0.01545469,0.00851573,0.44534208
-2.71635818,2.21664687,0.00275870,0.11336915,0.23928864,1.68227408,0.01480088,0.00865208,0.46142304
-2.71035518,2.26584104,0.00287103,0.11220372,0.24697853,1.72070252,0.01421936,0.00876243,0.47677314
-2.70435218,2.31051654,0.00297564,0.11063931,0.25413370,1.75593611,0.01371197,0.00884548,0.49128221
-2.69834917,2.35042918,0.00307142,0.10870420,0.26069017,1.78779682,0.01327782,0.00890016,0.50483788
-2.69234617,2.38534090,0.00315732,0.10643205,0.26658420,1.81610709,0.01291358,0.00892565,0.51732520
-2.68634317,2.41501469,0.00323231,0.10386085,0.27175262,1.84068561,0.01261370,0.00892140,0.52862656
-2.68034017,2.43921060,0.00329545,0.10103178,0.27613326,1.86134401,0.01237076,0.00888709,0.53862208
-2.67433717,2.45768345,0.00334585,0.09798795,0.27966570,1.87788493,0.01217579,0.00882270,0.54719057
-2.66833417,2.47018279,0.00338275,0.09477304,0.28229233,1.89010184,0.01201874,0.00872842,0.55421116
-2.66233117,2.47645542,0.00340546,0.09143010,0.28395957,1.89778087,0.01188885,0.00860473,0.55956548
-2.65632816,2.47625067,0.00341345,0.08800024,0.28461946,1.90070486,0.01177511,0.00845235,0.56314066
-2.65032516,2.46932843,0.00340630,0.08452165,0.28423137,1.89865967,0.01166662,0.00827224,0.56483270
-2.64432216,2.45546957,0.00338380,0.08102866,0.28276385,1.89144238,0.01155302,0.00806563,0.56455037
-2.63831916,2.43448834,0.00334589,0.07755112,0.28019655,1.87887122,0.01142478,0.00783398,0.56221931
-2.63231616,2.40624612,0.00329274,0.07411388,0.27652197,1.86079660,0.01127357,0.00757898,0.55778609
-2.62631316,2.37066554,0.00322470,0.07073669,0.27174703,1.83711268,0.01109241,0.00730258,0.55122212
-2.62031016,2.32774425,0.00314237,0.06743420,0.26589437,1.80776883,0.01087592,0.00700694,0.54252702
-2.61430715,2.27756737,0.00304653,0.06421620,0.25900313,1.77278019,0.01062036,0.00669442,0.53173131
-2.60830415,2.22031770,0.00293820,0.06108815,0.25112931,1.73223668,0.01032371,0.00636758,0.51889819
-2.60230115,2.15628303,0.00281859,0.05805171,0.24234549,1.68630989,0.00998566,0.00602914,0.50412428
-2.59629815,2.08585985,0.00268908,0.05510549,0.23274001,1.63525727,0.00960744,0.00568195,0.48753923
-2.59029515,2.00955318,0.00255122,0.05224585,0.22241550,1.57942340,0.00919178,0.00532896,0.46930406
-2.58429215,1.92797224,0.00240665,0.04946763,0.21148696,1.51923792,0.00874265,0.00497314,0.44960849
-2.57828914,1.84182213,0.00225709,0.04676496,0.20007929,1.45521039,0.00826506,0.00461746,0.42866713
-2.57228614,1.75189167,0.00210433,0.04413194,0.18832448,1.38792207,0.00776481,0.00426484,0.40671478
-2.56628314,1.65903808,0.00195013,0.04156325,0.17635860,1.31801487,0.00724826,0.00391809,0.38400112
-2.56028014,1.56416891,0.00179620,0.03905463,0.16431854,1.24617818,0.00672203,0.00357982,0.36078481
-2.55427714,1.46822215,0.00164418,0.03660320,0.15233892,1.17313380,0.00619278,0.00325246,0.33732748
-2.54827414,1.37214534,0.00149559,0.03420770,0.14054906,1.09961984,0.00566698,0.00293816,0.31388767
-2.54227114,1.27687433,0.00135179,0.03186855,0.12907017,1.02637409,0.00515070,0.00263879,0.29071509
-2.53626813,1.18331281,0.00121398,0.02958781,0.11801302,0.95411750,0.00464947,0.00235588,0.26804527
-2.53026513,1.09231304,0.00108313,0.02736900,0.10747590,0.88353850,0.00416813,0.00209064,0.24609497
-2.52426213,1.00465864,0.00096007,0.02521686,0.09754314,0.81527843,0.00371073,0.00184391,0.22505823
-2.51825913,0.92104982,0.00084536,0.02313706,0.08828414,0.74991878,0.00328052,0.00161621,0.20510341
-2.51225613,0.84209151,0.00073940,0.02113581,0.07975283,0.68797048,0.00287990,0.00140773,0.18637103
-2.50625313,0.76828452,0.00064239,0.01921953,0.07198764,0.62986543,0.00251046,0.00121834,0.16897262
-2.50025013,0.70001996,0.00055433,0.01739446,0.06501196,0.57595056,0.00217300,0.00104765,0.15299037
-2.49424712,0.63757676,0.00047510,0.01566638,0.05883488,0.52648433,0.00186763,0.00089503,0.13847762
-2.48824412,0.58112231,0.00040441,0.01404025,0.05345232,0.48163573,0.00159380,0.00075963,0.12546012
-2.48224112,0.53071578,0.00034188,0.01252004,0.04884838,0.44148561,0.00135048,0.00064045,0.11393784
-2.47623812,0.48631416,0.00028702,0.01110854,0.04499687,0.40603022,0.00113618,0.00053637,0.10388733
-2.47023512,0.44778027,0.00023930,0.00980723,0.04186296,0.37518669,0.00094909,0.00044619,0.09526446
-2.46423212,0.41489280,0.00019813,0.00861627,0.03940489,0.34880016,0.00078717,0.00036867,0.08800745
-2.45822911,0.38735762,0.00016290,0.00753451,0.03757566,0.32665238,0.00064822,0.00030255,0.08204004
-2.45222611,0.36482021,0.00013300,0.00655955,0.03632469,0.30847134,0.00053000,0.00024660,0.07727476
-2.44622311,0.34687870,0.00010782,0.00568789,0.03559938,0.29394168,0.00043025,0.00019962,0.07361615
-2.44022011,0.33309719,0.00008680,0.00491505,0.03534655,0.28271554,0.00034681,0.00016048,0.07096386
-2.43421711,0.32301891,0.00006938,0.00423580,0.03551377,0.27442356,0.00027757,0.00012813,0.06921560
-2.42821411,0.31617900,0.00005507,0.00364429,0.03605041,0.26868559,0.00022062,0.00010160,0.06826981
-2.42221111,0.31211641,0.00004340,0.00313432,0.03690866,0.26512106,0.00017416,0.00008001,0.06802809
-2.41620810,0.31038487,0.00003396,0.00269950,0.03804421,0.26335849,0.00013661,0.00006260,0.06839726
-2.41020510,0.31056247,0.00002639,0.00233346,0.03941682,0.26304402,0.00010654,0.00004866,0.06929105
-2.40420210,0.31225981,0.00002036,0.00203002,0.04099062,0.26384880,0.00008272,0.00003761,0.07063145
-2.39819910,0.31512644,0.00001559,0.00178336,0.04273426,0.26547503,0.00006411,0.00002894,0.07234965
-2.39219610,0.31885571,0.00001186,0.00158817,0.04462085,0.26766049,0.00004982,0.00002222,0.07438661
-2.38619310,0.32318779,0.00000896,0.00143974,0.04662770,0.27018169,0.00003915,0.00001710,0.07669326
-2.38019010,0.32791105,0.00000672,0.00133410,0.04873596,0.27285547,0.00003156,0.00001329,0.07923043
-2.37418709,0.33286195,0.00000500,0.00126807,0.05093011,0.27553927,0.00002666,0.00001058,0.08196838
-2.36818409,0.33792343,0.00000370,0.00123937,0.05319739,0.27813015,0.00002423,0.00000880,0.08488624
-2.36218109,0.34302226,0.00000272,0.00124662,0.05552714,0.28056269,0.00002419,0.00000786,0.08797115
-2.35617809,0.34812545,0.00000198,0.00128943,0.05791022,0.28280612,0.00002666,0.00000771,0.09121733
-2.35017509,0.35323608,0.00000144,0.00136842,0.06033843,0.28486082,0.00003194,0.00000837,0.09462514
-2.34417209,0.35838888,0.00000104,0.00148523,0.06280396,0.28675452,0.00004054,0.00000991,0.09820005
-2.33816908,0.36364574,0.00000075,0.00164257,0.06529908,0.28853848,0.00005322,0.00001247,0.10195171
-2.33216608,0.36909157,0.00000054,0.00184422,0.06781584,0.29028377,0.00007105,0.00001627,0.10589309
-2.32616308,0.37483052,0.00000040,0.00209505,0.07034596,0.29207803,0.00009542,0.00002162,0.11003971
-2.32016008,0.38098290,0.00000030,0.00240102,0.07288093,0.29402280,0.00012818,0.00002894,0.11440895
-2.31415708,0.38768280,0.00000024,0.00276920,0.07541216,0.29623139,0.00017165,0.00003875,0.11901953
-2.30815408,0.39507640,0.00000021,0.00320776,0.07793127,0.29882766,0.00022876,0.00005175,0.12389094
-2.30215108,0.40332100,0.00000020,0.00372596,0.08043050,0.30194528,0.00030313,0.00006879,0.12904299
-2.29614807,0.41258454,0.00000022,0.00433416,0.08290308,0.30572776,0.00039921,0.00009093,0.13449534
-2.29014507,0.42304560,0.00000025,0.00504373,0.08534370,0.31032889,0.00052240,0.00011947,0.14026695
-2.28414207,0.43489355,0.00000031,0.00586707,0.08774882,0.31591348,0.00067916,0.00015600,0.14637549
-2.27813907,0.44832874,0.00000038,0.00681752,0.09011697,0.32265823,0.00087718,0.00020239,0.15283666
-2.27213607,0.46356243,0.00000049,0.00790929,0.09244887,0.33075253,0.00112549,0.00026088,0.15966336
-2.26613307,0.48081637,0.00000062,0.00915738,0.09474750,0.34039887,0.00143461,0.00033410,0.16686484
-2.26013007,0.50032179,0.00000079,0.01057741,0.09701787,0.35181280,0.00181660,0.00042510,0.17444575
-2.25412706,0.52231778,0.00000101,0.01218554,0.09926682,0.36522222,0.00228519,0.00053739,0.18240525
-2.24812406,0.54704878,0.00000128,0.01399825,0.10150256,0.38086578,0.00285579,0.00067493,0.19073614
-2.24212106,0.57476149,0.00000161,0.01603212,0.10373418,0.39899048,0.00354547,0.00084219,0.19942421
-2.23611806,0.60570088,0.00000201,0.01830362,0.10597113,0.41984823,0.00437287,0.00104410,0.20844774
-2.23011506,0.64010551,0.00000251,0.02082880,0.10822264,0.44369148,0.00535806,0.00128605,0.21777737
-2.22411206,0.67820227,0.00000311,0.02362299,0.11049719,0.47076795,0.00652228,0.00157382,0.22737631
-2.21810905,0.72020051,0.00000382,0.02670038,0.11280206,0.50131442,0.00788758,0.00191355,0.23720089
-2.21210605,0.76628582,0.00000468,0.03007364,0.11514302,0.53554997,0.00947640,0.00231160,0.24720158
-2.20610305,0.81661331,0.00000570,0.03375347,0.11752408,0.57366838,0.01131097,0.00277443,0.25732425
-2.20010005,0.87130085,0.00000690,0.03774809,0.11994736,0.61583038,0.01341263,0.00330846,0.26751179
-2.19409705,0.93042204,0.00000830,0.04206274,0.12241321,0.66215547,0.01580109,0.00391985,0.27770585
-2.18809405,0.99399921,0.00000993,0.04669911,0.12492019,0.71271388,0.01849353,0.00461430,0.28784865
-2.18209105,1.06199655,0.00001182,0.05165484,0.12746535,0.76751870,0.02150369,0.00539679,0.29788466
-2.17608804,1.13431346,0.00001398,0.05692297,0.13004432,0.82651860,0.02484088,0.00627134,0.30776205
-2.17008504,1.21077832,0.00001644,0.06249148,0.13265151,0.88959123,0.02850896,0.00724072,0.31743378
-2.16408204,1.29114295,0.00001923,0.06834282,0.13528017,0.95653771,0.03250548,0.00830615,0.32685811
-2.15807904,1.37507780,0.00002236,0.07445360,0.13792235,1.02707848,0.03682069,0.00946711,0.33599865
-2.15207604,1.46216843,0.00002585,0.08079435,0.14056875,1.10085062,0.04143689,0.01072100,0.34482371
-2.14607304,1.55191326,0.00002971,0.08732941,0.14320846,1.17740711,0.04632780,0.01206301,0.35330511
-2.14007004,1.64372315,0.00003396,0.09401698,0.14582852,1.25621802,0.05145823,0.01348594,0.36141647
-2.13406703,1.73692292,0.00003860,0.10080932,0.14841343,1.33667385,0.05678402,0.01498010,0.36913112
-2.12806403,1.83075516,0.00004361,0.10765316,0.15094465,1.41809121,0.06225222,0.01653328,0.37641981
-2.12206103,1.92438655,0.00004899,0.11449027,0.15340009,1.49972064,0.06780169,0.01813087,0.38324835
-2.11605803,2.01691668,0.00005472,0.12125819,0.15575361,1.58075669,0.07336397,0.01975597,0.38957551
-2.11005503,2.10738968,0.00006077,0.12789116,0.15797482,1.66035008,0.07886453,0.02138964,0.39535130
-2.10405203,2.19480820,0.00006709,0.13432116,0.16002895,1.73762155,0.08422431,0.02301128,0.40051587
-2.09804902,2.27814993,0.00007364,0.14047912,0.16187706,1.81167726,0.08936154,0.02459903,0.40499919
-2.09204602,2.35638599,0.00008036,0.14629612,0.16347653,1.88162537,0.09419386,0.02613028,0.40872155
-2.08604302,2.42850107,0.00008718,0.15170480,0.16478184,1.94659312,0.09864047,0.02758221,0.41159509
-2.08004002,2.49351443,0.00009402,0.15664062,0.16574568,2.00574429,0.10262450,0.02893245,0.41352610
-2.07403702,2.55050152,0.00010081,0.16104319,0.16632033,2.05829621,0.10607523,0.03015964,0.41441829
-2.06803402,2.59861512,0.00010745,0.16485754,0.16645925,2.10353615,0.10893036,0.03124407,0.41417660
-2.06203102,2.63710576,0.00011386,0.16803525,0.16611882,2.14083638,0.11113791,0.03216824,0.41271157
-2.05602801,2.66534031,0.00011995,0.17053551,0.16526016,2.16966761,0.11265799,0.03291741,0.40994390
-2.05002501,2.68281846,0.00012563,0.17232591,0.16385087,2.18961047,0.11346409,0.03348002,0.40580899
-2.04402201,2.68918622,0.00013083,0.17338325,0.16186671,2.20036468,0.11354402,0.03384805,0.40026118
-2.03801901,2.68424629,0.00013548,0.17369392,0.15929302,2.20175571,0.11290035,0.03401723,0.39327745
-2.03201601,2.66796470,0.00013952,0.17325431,0.15612580,2.19373884,0.11155037,0.03398717,0.38486033
-2.02601301,2.64047366,0.00014292,0.17207085,0.15237255,2.17640056,0.10952556,0.03376133,0.37503992
-2.02001001,2.60207056,0.00014565,0.17015993,0.14805253,2.14995726,0.10687064,0.03334687,0.36387477
-2.01400700,2.55321313,0.00014773,0.16754759,0.14319675,2.11475140,0.10364216,0.03275443,0.35145171
-2.00800400,2.49451102,0.00014918,0.16426911,0.13784745,2.07124532,0.09990677,0.03199771,0.33788460
-2.00200100,2.42671410,0.00015006,0.16036828,0.13205716,2.02001276,0.09573925,0.03109309,0.32331201
-1.99599800,2.35069792,0.00015047,0.15589671,0.12588748,1.96172855,0.09122033,0.03005908,0.30789400
-1.98999500,2.26744682,0.00015054,0.15091286,0.11940750,1.89715658,0.08643448,0.02891581,0.29180820
-1.98399200,2.17803516,0.00015040,0.14548105,0.11269202,1.82713645,0.08146766,0.02768448,0.27524541
-1.97798899,2.08360735,0.00015027,0.13967033,0.10581969,1.75256907,0.07640523,0.02638678,0.25840476
-1.97198599,1.98535719,0.00015034,0.13355338,0.09887098,1.67440161,0.07133001,0.02504443,0.24148894
-1.96598299,1.88450699,0.00015089,0.12720526,0.09192634,1.59361202,0.06632058,0.02367866,0.22469946
-1.95997999,1.78228710,0.00015217,0.12070222,0.08506431,1.51119346,0.06144989,0.02230987,0.20823220
-1.95397699,1.67991614,0.00015451,0.11412053,0.07835994,1.42813897,0.05678416,0.02095724,0.19227352
-1.94797399,1.57858245,0.00015822,0.10753523,0.07188332,1.34542658,0.05238207,0.01963851,0.17699684
-1.94197099,1.47942689,0.00016364,0.10101909,0.06569849,1.26400506,0.04829437,0.01836979,0.16255990
-1.93596798,1.38352732,0.00017114,0.09464148,0.05986246,1.18478061,0.04456361,0.01716543,0.14910273
-1.92996498,1.29188490,0.00018107,0.08846742,0.05442472,1.10860454,0.04122427,0.01603805,0.13674629
-1.92396198,1.20541225,0.00019381,0.08255664,0.04942685,1.03626211,0.03830301,0.01499846,0.12559168
-1.91795898,1.12492344,0.00020971,0.07696279,0.04490249,0.96846270,0.03581916,0.01405579,0.11572009
-1.91195598,1.05112604,0.00022914,0.07173275,0.04087747,0.90583131,0.03378521,0.01321756,0.10719307
-1.90595298,0.98461490,0.00025245,0.06690604,0.03737024,0.84890142,0.03220752,0.01248979,0.10005339
-1.89994997,0.92586790,0.00027999,0.06251437,0.03439229,0.79810948,0.03108697,0.01187718,0.09432613
-1.89394697,0.87524339,0.00031208,0.05858128,0.03194887,0.75379079,0.03041964,0.01138320,0.09002007
-1.88794397,0.83297953,0.00034906,0.05512198,0.03003964,0.71617713,0.03019752,0.01101027,0.08712926
-1.88194097,0.79919536,0.00039124,0.05214327,0.02865946,0.68539590,0.03040913,0.01075989,0.08563469
-1.87593797,0.77389363,0.00043895,0.04964365,0.02779915,0.66147105,0.03104018,0.01063278,0.08550608
-1.86993497,0.75696544,0.00049253,0.04761357,0.02744627,0.64432573,0.03207413,0.01062902,0.08670370
-1.86393197,0.74819669,0.00055236,0.04603579,0.02758586,0.63378669,0.03349277,0.01074815,0.08918016
-1.85792896,0.74727617,0.00061882,0.04488598,0.02820114,0.62959043,0.03527677,0.01098930,0.09288226
-1.85192596,0.75380546,0.00069240,0.04413343,0.02927416,0.63139107,0.03740615,0.01135127,0.09775285
-1.84592296,0.76731027,0.00077362,0.04374186,0.03078641,0.63876985,0.03986076,0.01183265,0.10373255
-1.83991996,0.78725322,0.00086314,0.04367044,0.03271936,0.65124599,0.04262078,0.01243184,0.11076155
-1.83391696,0.81304764,0.00096169,0.04387490,0.03505491,0.66828892,0.04566704,0.01314715,0.11878126
-1.82791396,0.84407220,0.00107017,0.04430868,0.03777580,0.68933131,0.04898141,0.01397682,0.12773581
-1.82191096,0.87968575,0.00118959,0.04492422,0.04086589,0.71378272,0.05254700,0.01491897,0.13757339
-1.81590795,0.91924202,0.00132113,0.04567420,0.04431045,0.74104338,0.05634834,0.01597163,0.14824737
-1.80990495,0.96210366,0.00146611,0.04651282,0.04809622,0.77051769,0.06037138,0.01713262,0.15971703
-1.80390195,1.00765494,0.00162600,0.04739695,0.05221143,0.80162689,0.06460332,0.01839946,0.17194793
-1.79789895,1.05531272,0.00180237,0.04828722,0.05664575,0.83382056,0.06903238,0.01976920,0.18491178
-1.79189595,1.10453517,0.00199692,0.04914895,0.06138995,0.86658636,0.07364729,0.02123822,0.19858580
-1.78589295,1.15482791,0.00221136,0.04995288,0.06643561,0.89945787,0.07843672,0.02280202,0.21295152
-1.77988994,1.20574729,0.00244742,0.05067568,0.07177455,0.93202005,0.08338852,0.02445496,0.22799292
-1.77388694,1.25690071,0.00270673,0.05130020,0.07739819,0.96391239,0.08848886,0.02619000,0.24369412
-1.76788394,1.30794423,0.00299079,0.05181546,0.08329676,0.99482959,0.09372139,0.02799845,0.26003649
-1.76188094,1.35857750,0.00330087,0.05221645,0.08945849,1.02452003,0.09906631,0.02986973,0.27699538
-1.75587794,1.40853672,0.00363789,0.05250355,0.09586861,1.05278217,0.10449956,0.03179119,0.29453661
-1.74987494,1.45758600,0.00400237,0.05268190,0.10250849,1.07945949,0.10999214,0.03374800,0.31261284
-1.74387194,1.50550800,0.00439429,0.05276042,0.10935469,1.10443420,0.11550965,0.03572308,0.33116010
-1.73786893,1.55209463,0.00481305,0.05275083,0.11637816,1.12762055,0.12101205,0.03769718,0.35009466
-1.73186593,1.59713855,0.00525740,0.05266656,0.12354362,1.14895815,0.12645377,0.03964903,0.36931049
-1.72586293,1.64042631,0.00572532,0.05252155,0.13080914,1.16840600,0.13178417,0.04155564,0.38867752
-1.71985993,1.68173385,0.00621406,0.05232930,0.13812601,1.18593762,0.13694835,0.04339266,0.40804093
-1.71385693,1.72082481,0.00672010,0.05210178,0.14543889,1.20153785,0.14188831,0.04513490,0.42722161
-1.70785393,1.75745218,0.00723917,0.05184869,0.15268645,1.21520154,0.14654447,0.04675693,0.44601801
-1.70185093,1.79136317,0.00776630,0.05157683,0.15980229,1.22693425,0.15085744,0.04823373,0.46420921
-1.69584792,1.82230745,0.00829593,0.05128971,0.16671628,1.23675494,0.15477001,0.04954139,0.48155949
-1.68984492,1.85004826,0.00882199,0.05098740,0.17335628,1.24470048,0.15822925,0.05065788,0.49782403
-1.68384192,1.87437577,0.00933810,0.05066669,0.17965017,1.25083160,0.16118864,0.05156374,0.51275582
-1.67783892,1.89512207,0.00983768,0.05032137,0.18552814,1.25523969,0.16361009,0.05224274,0.52611332
-1.67183592,1.91217667,0.01031421,0.04994284,0.19092510,1.25805397,0.16546575,0.05268248,0.53766871
-1.66583292,1.92550162,0.01076137,0.04952083,0.19578321,1.25944825,0.16673953,0.05287487,0.54721638
-1.65982991,1.93514508,0.01117332,0.04904428,0.20005423,1.25964669,0.16742824,0.05281644,0.55458115
-1.65382691,1.94125241,0.01154484,0.04850223,0.20370181,1.25892776,0.16754221,0.05250857,0.55962599
-1.64782391,1.94407384,0.01187155,0.04788484,0.20670336,1.25762601,0.16710541,0.05195747,0.56225875
-1.64182091,1.94396784,0.01215008,0.04718426,0.20905154,1.25613102,0.16615503,0.05117405,0.56243760
-1.63581791,1.94139999,0.01237820,0.04639546,0.21075517,1.25488340,0.16474048,0.05017361,0.56017487
-1.62981491,1.93693667,0.01255489,0.04551693,0.21183961,1.25436764,0.16292193,0.04897535,0.55553901
-1.62381191,1.93123394,0.01268043,0.04455120,0.21234641,1.25510199,0.16076827,0.04760180,0.54865468
-1.61780890,1.92502179,0.01275633,0.04350511,0.21233239,1.25762556,0.15835483,0.04607808,0.53970072
-1.61180590,1.91908424,0.01278536,0.04238993,0.21186794,1.26248330,0.15576071,0.04443115,0.52890619
-1.60580290,1.91423633,0.01277137,0.04122122,0.21103487,1.27020934,0.15306601,0.04268895,0.51654454
-1.59979990,1.91129884,0.01271919,0.04001846,0.20992366,1.28130957,0.15034899,0.04087957,0.50292619
-1.59379690,1.91107201,0.01263442,0.03880451,0.20863034,1.29624427,0.14768333,0.03903046,0.48838975
-1.58779390,1.91430940,0.01252322,0.03760490,0.20725312,1.31541165,0.14513562,0.03716765,0.47329224
-1.58179090,1.92169319,0.01239208,0.03644694,0.20588891,1.33913319,0.14276317,0.03531510,0.45799882
-1.57578789,1.93381195,0.01224754,0.03535877,0.20462982,1.36764139,0.14061224,0.03349415,0.44287214
-1.56978489,1.95114196,0.01209599,0.03436836,0.20355991,1.40107078,0.13871679,0.03172308,0.42826208
-1.56378189,1.97403276,0.01194340,0.03350242,0.20275220,1.43945238,0.13709777,0.03001686,0.41449597
-1.55777889,2.00269755,0.01179512,0.03278545,0.20226617,1.48271201,0.13576294,0.02838697,0.40186969
-1.55177589,2.03720864,0.01165569,0.03223872,0.20214574,1.53067240,0.13470738,0.02684141,0.39064003
-1.54577289,2.07749788,0.01152871,0.03187947,0.20241790,1.58305899,0.13391432,0.02538487,0.38101844
-1.53976988,2.12336186,0.01141672,0.03172016,0.20309192,1.63950886,0.13335662,0.02401895,0.37316626
-1.53376688,2.17447125,0.01132117,0.03176791,0.20415926,1.69958238,0.13299852,0.02274252,0.36719168
-1.52776388,2.23038361,0.01124240,0.03202407,0.20559406,1.76277679,0.13279766,0.02155214,0.36314831
-1.52176088,2.29055876,0.01117965,0.03248404,0.20735428,1.82854094,0.13270729,0.02044253,0.36103538
-1.51575788,2.35437576,0.01113117,0.03313722,0.20938322,1.89629034,0.13267854,0.01940709,0.36079941
-1.50975488,2.42115053,0.01109431,0.03396716,0.21161161,1.96542174,0.13266255,0.01843837,0.36233734
-1.50375188,2.49015335,0.01106567,0.03495195,0.21396000,2.03532654,0.13261247,0.01752855,0.36550084
-1.49774887,2.56062518,0.01104124,0.03606472,0.21634130,2.10540242,0.13248524,0.01666988,0.37010166
-1.49174587,2.63179248,0.01101661,0.03727436,0.21866363,2.17506264,0.13224295,0.01585503,0.37591778
-1.48574287,2.70287988,0.01098712,0.03854629,0.22083307,2.24374296,0.13185391,0.01507738,0.38270028
-1.47973987,2.77312058,0.01094807,0.03984350,0.22275646,2.31090590,0.13129327,0.01433125,0.39018054
-1.47373687,2.84176442,0.01089489,0.04112749,0.22434407,2.37604253,0.13054331,0.01361205,0.39807770
