energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.78739370,5.33410152,0.10505784,0.16928473,0.23969594,0.00000000,1.26917033,2.77504105,0.15624576,2.08719198
-4.78139070,5.26530225,0.10618653,0.16395344,0.23048620,0.00000000,1.24602257,2.74227791,0.15467675,2.06256894
-4.77538769,5.17686914,0.10680260,0.15801514,0.22149149,0.00000000,1.21778170,2.70052369,0.15220817,2.02812881
-4.76938469,5.06970742,0.10689822,0.15155005,0.21272840,0.00000000,1.18479353,2.65015774,0.14888085,1.98432704
-4.76338169,4.94507010,0.10647476,0.14465139,0.20420973,0.00000000,1.14752536,2.59169121,0.14475389,1.93181885
-4.75737869,4.80452068,0.10554254,0.13742234,0.19594326,0.00000000,1.10654960,2.52575341,0.13990276,1.87143820
-4.75137569,4.64988811,0.10412025,0.12997278,0.18793100,0.00000000,1.06252471,2.45307547,0.13441697,1.80417171
-4.74537269,4.48321560,0.10223414,0.12241615,0.18016890,0.00000000,1.01617430,2.37447193,0.12839734,1.73112868
-4.73936968,4.30670543,0.09991708,0.11486621,0.17264703,0.00000000,0.96826510,2.29082113,0.12195298,1.65350825
-4.73336668,4.12266168,0.09720749,0.10743414,0.16535026,0.00000000,0.91958453,2.20304505,0.11519809,1.57256507
-4.72736368,3.93343293,0.09414811,0.10022569,0.15825923,0.00000000,0.87091872,2.11208926,0.10824878,1.48957468
-4.72136068,3.74135679,0.09078489,0.09333884,0.15135170,0.00000000,0.82303144,2.01890369,0.10121988,1.40579968
-4.71535768,3.54870777,0.08716579,0.08686159,0.14460400,0.00000000,0.77664471,1.92442459,0.09422199,1.32245801
-4.70935468,3.35764991,0.08333965,0.08087036,0.13799261,0.00000000,0.73242152,1.82955820,0.08735875,1.24069405
-4.70335168,3.17019517,0.07935519,0.07542858,0.13149570,0.00000000,0.69095091,1.73516627,0.08072452,1.16155342
-4.69734867,2.98816829,0.07526007,0.07058584,0.12509455,0.00000000,0.65273589,1.64205367,0.07440236,1.08596197
-4.69134567,2.81317854,0.07110009,0.06637729,0.11877474,0.00000000,0.61818415,1.55095806,0.06846260,1.01470945
-4.68534267,2.64659861,0.06691855,0.06282353,0.11252709,0.00000000,0.58760180,1.46254178,0.06296176,0.94843786
-4.67933967,2.48955057,0.06275560,0.05993079,0.10634822,0.00000000,0.56119004,1.37738571,0.05794197,0.88763463
-4.67333667,2.34289872,0.05864792,0.05769143,0.10024078,0.00000000,0.53904473,1.29598520,0.05343089,0.83263052
-4.66733367,2.20724913,0.05462828,0.05608475,0.09421339,0.00000000,0.52115880,1.21874800,0.04944195,0.78360179
-4.66133067,2.08295552,0.05072540,0.05507810,0.08828017,0.00000000,0.50742730,1.14599404,0.04597507,0.74057660
-4.65532766,1.97013099,0.04696376,0.05462824,0.08246006,0.00000000,0.49765497,1.07795725,0.04301766,0.70344496
-4.64932466,1.86866540,0.04336357,0.05468286,0.07677586,0.00000000,0.49156609,1.01478919,0.04054592,0.67197197
-4.64332166,1.77824775,0.03994082,0.05518238,0.07125324,0.00000000,0.48881645,0.95656470,0.03852632,0.64581374
