energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,0.72532815,0.13657174,0.30843616,0.15973085,0.00048604,0.02175053,0.13544804
-4.29514757,0.71237750,0.13591753,0.30401683,0.16654874,0.00045356,0.02118499,0.12820089
-4.28914457,0.70208835,0.13587312,0.30103664,0.17358672,0.00042298,0.02073339,0.12118639
-4.28314157,0.69493555,0.13652024,0.29970239,0.18084832,0.00039472,0.02042010,0.11452466
-4.27713857,0.69134724,0.13793039,0.30020041,0.18833359,0.00036914,0.02026858,0.10832848
-4.27113557,0.69169708,0.14016331,0.30269375,0.19603798,0.00034655,0.02030082,0.10270166
-4.26513257,0.69629707,0.14326556,0.30731956,0.20395119,0.00032718,0.02053677,0.09773758
-4.25912956,0.70539090,0.14726917,0.31418648,0.21205595,0.00031120,0.02099383,0.09351796
-4.25312656,0.71914804,0.15219057,0.32337208,0.22032687,0.00029873,0.02168632,0.09011189
-4.24712356,0.73765851,0.15802958,0.33492046,0.22872927,0.00028980,0.02262496,0.08757510
-4.24112056,0.76092866,0.16476877,0.34884000,0.23721818,0.00028439,0.02381644,0.08594943
-4.23511756,0.78887800,0.17237304,0.36510142,0.24573766,0.00028242,0.02526298,0.08526247
-4.22911456,0.82133731,0.18078957,0.38363625,0.25422024,0.00028375,0.02696204,0.08552738
-4.22311156,0.85804839,0.18994816,0.40433588,0.26258686,0.00028820,0.02890601,0.08674291
-4.21710855,0.89866552,0.19976203,0.42705132,0.27074729,0.00029553,0.03108203,0.08889354
-4.21110555,0.94275888,0.21012903,0.45159386,0.27860094,0.00030546,0.03347192,0.09194981
-4.20510255,0.98982020,0.22093343,0.47773677,0.28603831,0.00031770,0.03605221,0.09586875
-4.19909955,1.03927063,0.23204804,0.50521805,0.29294301,0.00033192,0.03879428,0.10059459
-4.19309655,1.09047091,0.24333692,0.53374449,0.29919424,0.00034777,0.04166468,0.10605951
-4.18709355,1.14273375,0.25465828,0.56299684,0.30466984,0.00036491,0.04462553,0.11218479
-4.18109055,1.19533826,0.26586789,0.59263615,0.30924969,0.00038297,0.04763513,0.11888195
-4.17508754,1.24754609,0.27682242,0.62231121,0.31281939,0.00040162,0.05064866,0.12605433
-4.16908454,1.29861888,0.28738308,0.65166672,0.31527411,0.00042052,0.05361908,0.13359875
-4.16308154,1.34783653,0.29741897,0.68035225,0.31652243,0.00043937,0.05649809,0.14140741
-4.15707854,1.39451563,0.30681033,0.70803130,0.31648992,0.00045789,0.05923724,0.14937004
-4.15107554,1.43802752,0.31545140,0.73439057,0.31512247,0.00047583,0.06178909,0.15737613
-4.14507254,1.47781517,0.32325279,0.75914874,0.31238896,0.00049297,0.06410845,0.16531731
-4.13906953,1.51340839,0.33014329,0.78206456,0.30828335,0.00050916,0.06615361,0.17308970
-4.13306653,1.54443655,0.33607103,0.80294395,0.30282601,0.00052427,0.06788750,0.18059632
-4.12706353,1.57063865,0.34100391,0.82164575,0.29606409,0.00053821,0.06927886,0.18774930
-4.12106053,1.59186993,0.34492944,0.83808589,0.28807109,0.00055093,0.07030317,0.19447196
-4.11505753,1.60810516,0.34785389,0.85223992,0.27894549,0.00056244,0.07094352,0.20070058
-4.10905453,1.61943831,0.34980080,0.86414363,0.26880858,0.00057277,0.07119123,0.20638589
-4.10305153,1.62607869,0.35080919,0.87389197,0.25780148,0.00058199,0.07104628,0.21149411
-4.09704852,1.62834394,0.35093123,0.88163629,0.24608164,0.00059019,0.07051739,0.21600766
-4.09104552,1.62665008,0.35022992,0.88757996,0.23381879,0.00059749,0.06962197,0.21992528
-4.08504252,1.62149929,0.34877649,0.89197281,0.22119060,0.00060403,0.06838574,0.22326186
-4.07903952,1.61346589,0.34664811,0.89510458,0.20837832,0.00060996,0.06684205,0.22604772
-4.07303652,1.60318116,0.34392562,0.89729762,0.19556235,0.00061545,0.06503106,0.22832752
-4.06703352,1.59131775,0.34069172,0.89889933,0.18291813,0.00062067,0.06299866,0.23015881
-4.06103052,1.57857420,0.33702943,0.90027454,0.17061238,0.00062579,0.06079522,0.23161029
-4.05502751,1.56566004,0.33302104,0.90179813,0.15879981,0.00063099,0.05847426,0.23275980
-4.04902451,1.55328216,0.32874748,0.90384813,0.14762044,0.00063645,0.05609097,0.23369216
-4.04302151,1.54213237,0.32428808,0.90679942,0.13719755,0.00064235,0.05370080,0.23449689
-4.03701851,1.53287676,0.31972067,0.91101817,0.12763627,0.00064885,0.05135801,0.23526591
-4.03101551,1.52614653,0.31512193,0.91685690,0.11902284,0.00065614,0.04911430,0.23609118
-4.02501251,1.52253045,0.31056792,0.92465028,0.11142439,0.00066439,0.04701758,0.23706246
-4.01900950,1.52256856,0.30613454,0.93471137,0.10488941,0.00067377,0.04511086,0.23826516
-4.01300650,1.52674703,0.30189806,0.94732821,0.09944853,0.00068445,0.04343133,0.23977827
-4.00700350,1.53549371,0.29793527,0.96276061,0.09511575,0.00069660,0.04200968,0.24167246
-4.00100050,1.54917401,0.29432348,0.98123676,0.09188988,0.00071039,0.04086952,0.24400835
-3.99499750,1.56808698,0.29114007,1.00294985,0.08975625,0.00072596,0.04002716,0.24683495
-3.98899450,1.59246116,0.28846163,1.02805410,0.08868839,0.00074345,0.03949150,0.25018831
-3.98299150,1.62245008,0.28636267,1.05666061,0.08864980,0.00076299,0.03926415,0.25409033
-3.97698849,1.65812747,0.28491391,1.08883265,0.08959560,0.00078466,0.03933980,0.25854788
-3.97098549,1.69948214,0.28418023,1.12458080,0.09147409,0.00080852,0.03970666,0.26355208
-3.96498249,1.74641279,0.28421830,1.16385791,0.09422819,0.00083461,0.04034712,0.26907794
-3.95897949,1.79872311,0.28507402,1.20655429,0.09779661,0.00086290,0.04123852,0.27508422
-3.95297649,1.85611753,0.28677999,1.25249334,0.10211497,0.00089331,0.04235399,0.28151369
-3.94697349,1.91819820,0.28935302,1.30142816,0.10711662,0.00092572,0.04366333,0.28829371
-3.94097049,1.98446373,0.29279192,1.35303939,0.11273336,0.00095993,0.04513402,0.29533716
-3.93496748,2.05431017,0.29707569,1.40693486,0.11889604,0.00099568,0.04673211,0.30254383
-3.92896448,2.12703485,0.30216227,1.46265130,0.12553501,0.00103266,0.04842316,0.30980211
-3.92296148,2.20184345,0.30798795,1.51965847,0.13258052,0.00107050,0.05017313,0.31699116
-3.91695848,2.27786050,0.31446758,1.57736597,0.13996307,0.00110875,0.05194913,0.32398332
-3.91095548,2.35414367,0.32149554,1.63513283,0.14761382,0.00114696,0.05372014,0.33064692
-3.90495248,2.42970158,0.32894764,1.69227985,0.15546497,0.00118462,0.05545761,0.33684932
-3.89894947,2.50351506,0.33668380,1.74810455,0.16345025,0.00122120,0.05713588,0.34246008
-3.89294647,2.57456128,0.34455159,1.80189841,0.17150553,0.00125617,0.05873253,0.34735431
-3.88694347,2.64184028,0.35239031,1.85296596,0.17956955,0.00128903,0.06022857,0.35141593
-3.88094047,2.70440296,0.36003579,1.90064508,0.18758475,0.00131929,0.06160846,0.35454087
-3.87493747,2.76137962,0.36732544,1.94432793,0.19549828,0.00134654,0.06286011,0.35664006
-3.86893447,2.81200808,0.37410355,1.98348166,0.20326316,0.00137042,0.06397462,0.35764204
-3.86293147,2.85566014,0.38022654,2.01766802,0.21083951,0.00139064,0.06494606,0.35749521
-3.85692846,2.89186548,0.38556800,2.04656126,0.21819585,0.00140706,0.06577113,0.35616958
-3.85092546,2.92033175,0.39002330,2.06996330,0.22531049,0.00141961,0.06644875,0.35365792
-3.84492246,2.94096011,0.39351350,2.08781564,0.23217280,0.00142836,0.06697965,0.34997630
-3.83891946,2.95385531,0.39598857,2.10020734,0.23878449,0.00143349,0.06736601,0.34516399
-3.83291646,2.95932989,0.39742956,2.10737859,0.24516055,0.00143533,0.06761103,0.33928272
-3.82691346,2.95790194,0.39784981,2.10971972,0.25133013,0.00143431,0.06771864,0.33241529
-3.82091046,2.95028665,0.39729505,2.10776539,0.25733693,0.00143097,0.06769323,0.32466361
-3.81490745,2.93738143,0.39584243,2.10218423,0.26323919,0.00142597,0.06753947,0.31614623
-3.80890445,2.92024538,0.39359840,2.09376403,0.26910934,0.00142004,0.06726219,0.30699545
-3.80290145,2.90007346,0.39069579,2.08339309,0.27503295,0.00141400,0.06686641,0.29735405
-3.79689845,2.87816637,0.38728990,2.07203826,0.28110725,0.00140868,0.06635730,0.28737179
-3.79089545,2.85589706,0.38355392,2.06072037,0.28743907,0.00140497,0.06574037,0.27720190
-3.78489245,2.83467500,0.37967390,2.05048795,0.29414223,0.00140375,0.06502157,0.26699741
-3.77888944,2.81590930,0.37584334,2.04239002,0.30133449,0.00140589,0.06420745,0.25690767
-3.77288644,2.80097205,0.37225768,2.03744889,0.30913402,0.00141220,0.06330535,0.24707511
-3.76688344,2.79116280,0.36910883,2.03663378,0.31765567,0.00142345,0.06232348,0.23763217
-3.76088044,2.78767545,0.36658003,2.04083615,0.32700696,0.00144031,0.06127106,0.22869873
-3.75487744,2.79156844,0.36484108,2.05084739,0.33728410,0.00146339,0.06015830,0.22037986
-3.74887444,2.80373903,0.36404415,2.06733962,0.34856801,0.00149314,0.05899636,0.21276410
-3.74287144,2.82490253,0.36432032,2.09084997,0.36092074,0.00152994,0.05779721,0.20592218
-3.73686843,2.85557677,0.36577680,2.12176891,0.37438214,0.00157400,0.05657340,0.19990629
-3.73086543,2.89607227,0.36849500,2.16033272,0.38896716,0.00162542,0.05533782,0.19474985
-3.72486243,2.94648826,0.37252943,2.20662039,0.40466377,0.00168415,0.05410329,0.19046770
-3.71885943,3.00671445,0.37790740,2.26055483,0.42143165,0.00174999,0.05288222,0.18705682
-3.71285643,3.07643841,0.38462936,2.32190828,0.43920170,0.00182261,0.05168615,0.18449742
-3.70685343,3.15515816,0.39267006,2.39031167,0.45787637,0.00190155,0.05052543,0.18275444
-3.70085043,3.24219953,0.40198019,2.46526757,0.47733097,0.00198622,0.04940878,0.18177935
-3.69484742,3.33673758,0.41248849,2.54616622,0.49741563,0.00207587,0.04834302,0.18151219
-3.68884442,3.43782133,0.42410422,2.63230404,0.51795822,0.00216969,0.04733284,0.18188385
-3.68284142,3.54440101,0.43671987,2.72290410,0.53876779,0.00226674,0.04638061,0.18281846
-3.67683842,3.65535694,0.45021397,2.81713772,0.55963869,0.00236600,0.04548642,0.18423579
-3.67083542,3.76952901,0.46445387,2.91414652,0.58035498,0.00246637,0.04464810,0.18605375
-3.66483242,3.88574591,0.47929850,3.01306433,0.60069523,0.00256673,0.04386139,0.18819068
-3.65882941,4.00285317,0.49460088,3.11303799,0.62043737,0.00266591,0.04312027,0.19056753
-3.65282641,4.11973918,0.51021050,3.21324666,0.63936348,0.00276273,0.04241725,0.19310983
-3.64682341,4.23535844,0.52597533,3.31291900,0.65726437,0.00285604,0.04174384,0.19574933
-3.64082041,4.34875148,0.54174368,3.41134768,0.67394396,0.00294475,0.04109095,0.19842537
-3.63481741,4.45906095,0.55736571,3.50790105,0.68922301,0.00302781,0.04044944,0.20108576
-3.62881441,4.56554373,0.57269476,3.60203167,0.70294253,0.00310429,0.03981050,0.20368740
-3.62281141,4.66757886,0.58758844,3.69328177,0.71496642,0.00317337,0.03916612,0.20619641
-3.61680840,4.76467145,0.60190967,3.78128572,0.72518363,0.00323436,0.03850946,0.20858785
-3.61080540,4.85645291,0.61552751,3.86576973,0.73350956,0.00328676,0.03783512,0.21084518
-3.60480240,4.94267782,0.62831812,3.94654915,0.73988688,0.00333022,0.03713933,0.21295925
-3.59879940,5.02321800,0.64016559,4.02352384,0.74428577,0.00336459,0.03642013,0.21492723
-3.59279640,5.09805435,0.65096294,4.09667202,0.74670353,0.00338990,0.03567729,0.21675116
-3.58679340,5.16726708,0.66061311,4.16604302,0.74716375,0.00340640,0.03491231,0.21843654
-3.58079040,5.23102485,0.66903010,4.23174951,0.74571497,0.00341450,0.03412823,0.21999084
-3.57478739,5.28957330,0.67614004,4.29395935,0.74242897,0.00341482,0.03332941,0.22142213
-3.56878439,5.34322347,0.68188237,4.35288751,0.73739869,0.00340813,0.03252122,0.22273778
-3.56278139,5.39234026,0.68621081,4.40878810,0.73073587,0.00339534,0.03170978,0.22394346
-3.55677839,5.43733109,0.68909431,4.46194664,0.72256841,0.00337748,0.03090161,0.22504237
-3.55077539,5.47863494,0.69051763,4.51267241,0.71303753,0.00335569,0.03010331,0.22603472
-3.54477239,5.51671154,0.69048170,4.56129097,0.70229473,0.00333114,0.02932128,0.22691760
-3.53876938,5.55203071,0.68900352,4.60813643,0.69049860,0.00330505,0.02856147,0.22768513
-3.53276638,5.58506170,0.68611565,4.65354362,0.67781158,0.00327860,0.02782916,0.22832886
-3.52676338,5.61626242,0.68186520,4.69783973,0.66439662,0.00325295,0.02712885,0.22883843
-3.52076038,5.64606851,0.67631232,4.74133566,0.65041386,0.00322918,0.02646416,0.22920245
-3.51475738,5.67488241,0.66952838,4.78431692,0.63601745,0.00320823,0.02583783,0.22940945
-3.50875438,5.70306245,0.66159361,4.82703440,0.62135248,0.00319093,0.02525174,0.22944888
-3.50275138,5.73091241,0.65259465,4.86969513,0.60655219,0.00317794,0.02470703,0.22931219
-3.49674837,5.75867188,0.64262184,4.91245371,0.59173558,0.00316974,0.02420423,0.22899367
-3.49074537,5.78650806,0.63176660,4.95540456,0.57700539,0.00316659,0.02374340,0.22849134
-3.48474237,5.81450937,0.62011893,4.99857585,0.56244668,0.00316860,0.02332435,0.22780748
-3.47873937,5.84268167,0.60776523,5.04192551,0.54812600,0.00317562,0.02294678,0.22694906
-3.47273637,5.87094752,0.59478650,5.08533984,0.53409119,0.00318733,0.02261050,0.22592794
-3.46673337,5.89914887,0.58125714,5.12863527,0.52037186,0.00320324,0.02231555,0.22476073
-3.46073037,5.92705353,0.56724430,5.17156338,0.50698060,0.00322267,0.02206238,0.22346855
-3.45472736,5.95436553,0.55280780,5.21381956,0.49391473,0.00324479,0.02185192,0.22207646
-3.44872436,5.98073909,0.53800076,5.25505489,0.48115871,0.00326868,0.02168567,0.22061281
-3.44272136,6.00579600,0.52287063,5.29489126,0.46868688,0.00329330,0.02156576,0.21910835
-3.43671836,6.02914555,0.50746080,5.33293896,0.45646670,0.00331760,0.02149487,0.21759528
-3.43071536,6.05040644,0.49181242,5.36881617,0.44446198,0.00334048,0.02147630,0.21610624
-3.42471236,6.06922944,0.47596643,5.40216930,0.43263635,0.00336089,0.02151384,0.21467322
-3.41870935,6.08531977,0.45996557,5.43269338,0.42095639,0.00337779,0.02161171,0.21332651
-3.41270635,6.09845804,0.44385628,5.46015122,0.40939465,0.00339028,0.02177445,0.21209370
-3.40670335,6.10851848,0.42769026,5.48439044,0.39793216,0.00339755,0.02200679,0.21099873
-3.40070035,6.11548351,0.41152560,5.50535720,0.38656040,0.00339894,0.02231351,0.21006105
-3.39469735,6.11945363,0.39542746,5.52310606,0.37528269,0.00339394,0.02269932,0.20929488
-3.38869435,6.12065206,0.37946810,5.53780495,0.36411491,0.00338222,0.02316868,0.20870867
-3.38269135,6.11942366,0.36372637,5.54973515,0.35308547,0.00336365,0.02372566,0.20830461
-3.37668834,6.11622800,0.34828659,5.55928603,0.34223470,0.00333827,0.02437378,0.20807844
-3.37068534,6.11162697,0.33323701,5.56694461,0.33161349,0.00330629,0.02511590,0.20801932
-3.36468234,6.10626729,0.31866773,5.57328064,0.32128151,0.00326810,0.02595402,0.20810992
-3.35867934,6.10085902,0.30466840,5.57892770,0.31130491,0.00322424,0.02688920,0.20832673
-3.35267634,6.09615091,0.29132572,5.58456141,0.30175369,0.00317537,0.02792140,0.20864051
-3.34667334,6.09290416,0.27872093,5.59087595,0.29269893,0.00312226,0.02904944,0.20901698
-3.34067034,6.09186574,0.26692734,5.59856002,0.28420989,0.00306574,0.03027087,0.20941756
-3.33466733,6.09374300,0.25600820,5.60827367,0.27635123,0.00300669,0.03158199,0.20980049
-3.32866433,6.09918073,0.24601478,5.62062718,0.26918037,0.00294601,0.03297781,0.21012183
-3.32266133,6.10874195,0.23698496,5.63616323,0.26274517,0.00288459,0.03445211,0.21033683
-3.31665833,6.12289350,0.22894233,5.65534319,0.25708199,0.00282328,0.03599756,0.21040121
-3.31065533,6.14199716,0.22189572,5.67853823,0.25221413,0.00276287,0.03760580,0.21027260
-3.30465233,6.16630648,0.21583937,5.70602571,0.24815086,0.00270407,0.03926772,0.20991191
-3.29864932,6.19596959,0.21075349,5.73799078,0.24488682,0.00264753,0.04097365,0.20928472
-3.29264632,6.23103739,0.20660535,5.77453292,0.24240198,0.00259378,0.04271372,0.20836259
-3.28664332,6.27147656,0.20335076,5.81567683,0.24066208,0.00254327,0.04447814,0.20712417
-3.28064032,6.31718630,0.20093579,5.86138674,0.23961943,0.00249635,0.04625760,0.20555618
-3.27463732,6.36801761,0.19929875,5.91158306,0.23921412,0.00245330,0.04804370,0.20365417
-3.26863432,6.42379367,0.19837231,5.96616013,0.23937551,0.00241431,0.04982927,0.20142293
-3.26263132,6.48433005,0.19808557,6.02500373,0.24002393,0.00237953,0.05160878,0.19887676
-3.25662831,6.54945319,0.19836614,6.08800719,0.24107263,0.00234904,0.05337873,0.19603928
-3.25062531,6.61901603,0.19914208,6.15508488,0.24242965,0.00232292,0.05513786,0.19294303
-3.24462231,6.69290983,0.20034355,6.22618229,0.24399989,0.00230119,0.05688745,0.18962873
-3.23861931,6.77107140,0.20190437,6.30128193,0.24568706,0.00228391,0.05863144,0.18614429
-3.23261631,6.85348536,0.20376316,6.38040480,0.24739556,0.00227110,0.06037650,0.18254359
-3.22661331,6.94018157,0.20586429,6.46360734,0.24903229,0.00226282,0.06213194,0.17888502
-3.22061031,7.03122782,0.20815851,6.55097426,0.25050832,0.00225912,0.06390963,0.17522998
-3.21460730,7.12671860,0.21060329,6.64260773,0.25174039,0.00226009,0.06572369,0.17164123
-3.20860430,7.22676077,0.21316298,6.73861384,0.25265225,0.00226581,0.06759017,0.16818127
-3.20260130,7.33145711,0.21580866,6.83908724,0.25317590,0.00227636,0.06952657,0.16491080
-3.19659830,7.44088906,0.21851787,6.94409508,0.25325256,0.00229183,0.07155134,0.16188726
-3.19059530,7.55509968,0.22127418,7.05366129,0.25283357,0.00231229,0.07368323,0.15916355
-3.18459230,7.67407791,0.22406661,7.16775230,0.25188102,0.00233777,0.07594073,0.15678695
-3.17858929,7.79774515,0.22688901,7.28626489,0.25036830,0.00236829,0.07834131,0.15479833
-3.17258629,7.92594479,0.22973932,7.40901709,0.24828038,0.00240379,0.08090078,0.15323152
-3.16658329,8.05843511,0.23261884,7.53574225,0.24561397,0.00244418,0.08363261,0.15211303
-3.16058029,8.19488593,0.23553146,7.66608673,0.24237736,0.00248930,0.08654726,0.15146196
-3.15457729,8.33487867,0.23848282,7.79961099,0.23859018,0.00253889,0.08965164,0.15129016
-3.14857429,8.47790970,0.24147959,7.93579376,0.23428285,0.00259266,0.09294852,0.15160257
-3.14257129,8.62339640,0.24452863,8.07403883,0.22949583,0.00265021,0.09643617,0.15239775
-3.13656828,8.77068521,0.24763624,8.21368384,0.22427863,0.00271107,0.10010795,0.15366853
-3.13056528,8.91906098,0.25080742,8.35401021,0.21868861,0.00277473,0.10395217,0.15540267
-3.12456228,9.06775689,0.25404521,8.49425364,0.21278963,0.00284058,0.10795197,0.15758366
-3.11855928,9.21596409,0.25734998,8.63361427,0.20665047,0.00290797,0.11208535,0.16019145
-3.11255628,9.36284061,0.26071894,8.77126615,0.20034313,0.00297620,0.11632541,0.16320311
-3.10655328,9.50751896,0.26414568,8.90636527,0.19394108,0.00304456,0.12064063,0.16659349
-3.10055028,9.64911229,0.26761975,9.03805613,0.18751745,0.00311229,0.12499538,0.17033574
-3.09454727,9.78671891,0.27112653,9.16547660,0.18114319,0.00317864,0.12935049,0.17440173
-3.08854427,9.91942546,0.27464709,9.28776131,0.17488541,0.00324286,0.13366401,0.17876232
-3.08254127,10.04630892,0.27815832,9.40404380,0.16880573,0.00330421,0.13789199,0.18338761
-3.07653827,10.16643817,0.28163317,9.51345790,0.16295890,0.00336199,0.14198942,0.18824698
-3.07053527,10.27887548,0.28504102,9.61513904,0.15739161,0.00341555,0.14591117,0.19330909
-3.06453227,10.38267885,0.28834826,9.70822599,0.15214153,0.00346426,0.14961303,0.19854181
-3.05852926,10.47690569,0.29151896,9.79186383,0.14723674,0.00350759,0.15305267,0.20391211
-3.05252626,10.56061863,0.29451566,9.86520868,0.14269535,0.00354505,0.15619061,0.20938592
-3.04652326,10.63289394,0.29730022,9.92743484,0.13852558,0.00357624,0.15899118,0.21492806
-3.04052026,10.69283286,0.29983477,9.97774455,0.13472601,0.00360085,0.16142330,0.22050213
-3.03451726,10.73957617,0.30208261,10.01538070,0.13128627,0.00361863,0.16346123,0.22607056
-3.02851426,10.77232173,0.30400917,10.03964237,0.12818789,0.00362944,0.16508515,0.23159473
-3.02251126,10.79034484,0.30558285,10.04990297,0.12540547,0.00363324,0.16628160,0.23703517
-3.01650825,10.79302083,0.30677585,10.04563047,0.12290801,0.00363005,0.16704377,0.24235195
-3.01050525,10.77984899,0.30756491,10.02640891,0.12066040,0.00362002,0.16737164,0.24750518
-3.00450225,10.75047709,0.30793195,9.99196047,0.11862500,0.00360335,0.16727197,0.25245560
-2.99849925,10.70472517,0.30786454,9.94216689,0.11676331,0.00358035,0.16675811,0.25716533
-2.99249625,10.64260749,0.30735639,9.87708925,0.11503750,0.00355141,0.16584975,0.26159873
-2.98649325,10.56435156,0.30640760,9.79698487,0.11341204,0.00351697,0.16457246,0.26572327
-2.98049025,10.47041286,0.30502493,9.70232038,0.11185507,0.00347756,0.16295728,0.26951042
-2.97448724,10.36148441,0.30322187,9.59377990,0.11033967,0.00343375,0.16104007,0.27293667
-2.96848424,10.23850026,0.30101872,9.47226758,0.10884486,0.00338615,0.15886093,0.27598427
-2.96248124,10.10263229,0.29844250,9.33890391,0.10735643,0.00333541,0.15646353,0.27864213
-2.95647824,9.95527995,0.29552685,9.19501558,0.10586743,0.00328220,0.15389440,0.28090634
-2.95047524,9.79805286,0.29231178,9.04211874,0.10437838,0.00322720,0.15120220,0.28278075
-2.94447224,9.63274655,0.28884337,8.88189589,0.10289721,0.00317107,0.14843703,0.28427713
-2.93846923,9.46131173,0.28517336,8.71616702,0.10143883,0.00311447,0.14564965,0.28541526
-2.93246623,9.28581791,0.28135857,8.54685570,0.10002450,0.00305801,0.14289071,0.28622270
-2.92646323,9.10841245,0.27746022,8.37595092,0.09868087,0.00300226,0.14021001,0.28673431
-2.92046023,8.93127590,0.27354309,8.20546600,0.09743880,0.00294775,0.13765566,0.28699153
-2.91445723,8.75657527,0.26967451,8.03739563,0.09633204,0.00289493,0.13527333,0.28704142
-2.90845423,8.58641630,0.26592322,7.87367230,0.09539564,0.00284420,0.13310539,0.28693548
-2.90245123,8.42279616,0.26235795,7.71612348,0.09466444,0.00279586,0.13119014,0.28672827
-2.89644822,8.26755813,0.25904603,7.56643067,0.09417138,0.00275014,0.12956103,0.28647592
-2.89044522,8.12234921,0.25605172,7.42609154,0.09394591,0.00270720,0.12824593,0.28623453
-2.88444222,7.98858212,0.25343456,7.29638618,0.09401251,0.00266711,0.12726641,0.28605846
-2.87843922,7.86740270,0.25124768,7.17834845,0.09438929,0.00262984,0.12663725,0.28599873
-2.87243622,7.75966354,0.24953610,7.07274313,0.09508685,0.00259531,0.12636593,0.28610136
-2.86643322,7.66590473,0.24833520,6.98004955,0.09610737,0.00256336,0.12645237,0.28640594
-2.86043022,7.58634228,0.24766934,6.90045224,0.09744403,0.00253376,0.12688884,0.28694424
-2.85442721,7.52086462,0.24755071,6.83383872,0.09908070,0.00250623,0.12766004,0.28773914
-2.84842421,7.46903742,0.24797860,6.77980488,0.10099201,0.00248042,0.12874346,0.28880377
-2.84242121,7.43011677,0.24893893,6.73766757,0.10314373,0.00245597,0.13010988,0.29014093
-2.83641821,7.40307046,0.25040430,6.70648446,0.10549354,0.00243246,0.13172423,0.29174284
-2.83041521,7.38660706,0.25233446,6.68508060,0.10799210,0.00240948,0.13354651,0.29359127
-2.82441221,7.37921198,0.25467731,6.67208121,0.11058434,0.00238659,0.13553301,0.29565799
-2.81840920,7.37918993,0.25737027,6.66594976,0.11321107,0.00236335,0.13763761,0.29790554
-2.81240620,7.38471233,0.26034213,6.66503057,0.11581072,0.00233936,0.13981324,0.30028844
-2.80640320,7.39386875,0.26351533,6.66759464,0.11832122,0.00231420,0.14201335,0.30275458
-2.80040020,7.40472061,0.26680843,6.67188746,0.12068190,0.00228751,0.14419341,0.30524699
-2.79439720,7.41535568,0.27013889,6.67617742,0.12283536,0.00225897,0.14631234,0.30770580
-2.78839420,7.42394172,0.27342589,6.67880329,0.12472930,0.00222829,0.14833381,0.31007034
-2.78239120,7.42877728,0.27659323,6.67821927,0.12631810,0.00219524,0.15022742,0.31228138
-2.77638819,7.42833819,0.27957208,6.67303609,0.12756425,0.00215965,0.15196960,0.31428333
-2.77038519,7.42131795,0.28230351,6.66205666,0.12843947,0.00212141,0.15354432,0.31602639
-2.76438219,7.40666047,0.28474075,6.64430512,0.12892550,0.00208048,0.15494344,0.31746856
-2.75837919,7.38358420,0.28685099,6.61904812,0.12901458,0.00203687,0.15616685,0.31857734
-2.75237619,7.35159625,0.28861680,6.58580746,0.12870954,0.00199067,0.15722219,0.31933114
-2.74637319,7.31049637,0.29003687,6.54436368,0.12802358,0.00194200,0.15812436,0.31972029
-2.74037019,7.26037015,0.29112633,6.49475029,0.12697964,0.00189107,0.15889466,0.31974752
-2.73436718,7.20157187,0.29191636,6.43723901,0.12560950,0.00183810,0.15955972,0.31942798
-2.72836418,7.13469761,0.29245331,6.37231629,0.12395254,0.00178338,0.16015014,0.31878874
-2.72236118,7.06054951,0.29279716,6.30065235,0.12205438,0.00172724,0.16069905,0.31786770
-2.71635818,6.98009270,0.29301952,6.22306372,0.11996518,0.00166999,0.16124040,0.31671201
-2.71035518,6.89440660,0.29320118,6.14047094,0.11773796,0.00161200,0.16180729,0.31537612
-2.70435218,6.80463258,0.29342917,6.05385322,0.11542676,0.00155363,0.16243023,0.31391930
-2.69834917,6.71192020,0.29379360,5.96420177,0.11308490,0.00149524,0.16313551,0.31240304
-2.69234617,6.61737423,0.29438432,5.87247409,0.11076321,0.00143715,0.16394361,0.31088815
-2.68634317,6.52200478,0.29528735,5.77955086,0.10850843,0.00137971,0.16486788,0.30943196
-2.68034017,6.42668260,0.29658145,5.68619749,0.10636185,0.00132319,0.16591340,0.30808550
-2.67433717,6.33210156,0.29833473,5.59303193,0.10435806,0.00126787,0.16707619,0.30689099
-2.66833417,6.23874981,0.30060153,5.50050007,0.10252402,0.00121395,0.16834270,0.30587969
-2.66233117,6.14689090,0.30341966,5.40885974,0.10087845,0.00116163,0.16968970,0.30507015
-2.65632816,6.05655565,0.30680804,5.31817405,0.09943144,0.00111102,0.17108460,0.30446711
-2.65032516,5.96754491,0.31076493,5.22831409,0.09818442,0.00106223,0.17248607,0.30406097
-2.64432216,5.87944318,0.31526676,5.13897088,0.09713041,0.00101529,0.17384509,0.30382791
-2.63831916,5.79164212,0.32026766,5.04967578,0.09625456,0.00097022,0.17510634,0.30373073
-2.63231616,5.70337290,0.32569968,4.95982835,0.09553493,0.00092699,0.17620990,0.30372018
-2.62631316,5.61374585,0.33147384,4.86873020,0.09494347,0.00088555,0.17709316,0.30373700
-2.62031016,5.52179522,0.33748184,4.77562319,0.09444722,0.00084580,0.17769289,0.30371429
-2.61430715,5.42652725,0.34359853,4.67973003,0.09400962,0.00080765,0.17794743,0.30358033
-2.60830415,5.32696908,0.34968504,4.58029545,0.09359183,0.00077100,0.17779880,0.30326157
-2.60230115,5.22221628,0.35559243,4.47662591,0.09315420,0.00073573,0.17719483,0.30268567
