energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.00350175,1.55662701,0.03950075,0.07804881,0.55018988,0.66940756,0.34004431,0.18629539,0.73731785,0.00000000
-4.99749875,1.54196263,0.03822236,0.07971458,0.54397581,0.66280925,0.33670253,0.18388478,0.73385122,0.00000000
-4.99149575,1.52715903,0.03677905,0.08168890,0.53646176,0.65658244,0.33326746,0.18183269,0.72935024,0.00000000
-4.98549275,1.51287233,0.03519927,0.08406669,0.52786682,0.65102240,0.32993447,0.18019741,0.72400793,0.00000000
-4.97948974,1.49977137,0.03351288,0.08694601,0.51844792,0.64642404,0.32689571,0.17902998,0.71804086,0.00000000
-4.97348674,1.48851572,0.03175008,0.09042564,0.50849321,0.64307276,0.32433392,0.17837233,0.71168090,0.00000000
-4.96748374,1.47973478,0.02994055,0.09460266,0.49831492,0.64123593,0.32241670,0.17825574,0.70516684,0.00000000
-4.96148074,1.47400877,0.02811248,0.09957006,0.48824201,0.64115515,0.32129168,0.17869967,0.69873624,0.00000000
-4.95547774,1.47185221,0.02629191,0.10541440,0.47861282,0.64303948,0.32108246,0.17971118,0.69261776,0.00000000
-4.94947474,1.47370016,0.02450208,0.11221370,0.46976786,0.64705969,0.32188578,0.18128469,0.68702434,0.00000000
-4.94347174,1.47989771,0.02276305,0.12003539,0.46204286,0.65334383,0.32376964,0.18340228,0.68214729,0.00000000
-4.93746873,1.49069255,0.02109136,0.12893451,0.45576222,0.66197395,0.32677256,0.18603438,0.67815151,0.00000000
-4.93146573,1.50623080,0.01950003,0.13895211,0.45123281,0.67298400,0.33090391,0.18914085,0.67517187,0.00000000
-4.92546273,1.52655573,0.01799856,0.15011383,0.44873821,0.68635906,0.33614507,0.19267239,0.67331073,0.00000000
-4.91945973,1.55160927,0.01659313,0.16242876,0.44853318,0.70203559,0.34245148,0.19657208,0.67263663,0.00000000
-4.91345673,1.58123567,0.01528693,0.17588847,0.45083862,0.71990283,0.34975514,0.20077717,0.67318391,0.00000000
-4.90745373,1.61518726,0.01408055,0.19046629,0.45583671,0.73980515,0.35796771,0.20522078,0.67495331,0.00000000
-4.90145073,1.65313168,0.01297241,0.20611687,0.46366640,0.76154532,0.36698377,0.20983367,0.67791333,0.00000000
-4.89544772,1.69466028,0.01195925,0.22277591,0.47441934,0.78488856,0.37668416,0.21454581,0.68200221,0.00000000
-4.88944472,1.73929747,0.01103659,0.24036024,0.48813620,0.80956727,0.38693942,0.21928788,0.68713048,0.00000000
-4.88344172,1.78651062,0.01019921,0.25876817,0.50480366,0.83528646,0.39761290,0.22399247,0.69318397,0.00000000
-4.87743872,1.83572056,0.00944154,0.27788013,0.52435221,0.86172958,0.40856383,0.22859519,0.70002711,0.00000000
-4.87143572,1.88631234,0.00875802,0.29755977,0.54665501,0.88856487,0.41965002,0.23303544,0.70750667,0.00000000
-4.86543272,1.93764640,0.00814337,0.31765540,0.57152804,0.91545201,0.43073039,0.23725713,0.71545562,0.00000000
-4.85942971,1.98907009,0.00759284,0.33800185,0.59873173,0.94204900,0.44166718,0.24120917,0.72369744,0.00000000
-4.85342671,2.03992943,0.00710236,0.35842289,0.62797442,0.96801917,0.45232797,0.24484587,0.73205044,0.00000000
-4.84742371,2.08958139,0.00666858,0.37873405,0.65891760,0.99303820,0.46258753,0.24812733,0.74033249,0.00000000
-4.84142071,2.13740628,0.00628895,0.39874593,0.69118312,1.01680105,0.47232949,0.25101969,0.74836581,0.00000000
-4.83541771,2.18282053,0.00596166,0.41826796,0.72436228,1.03902857,0.48144796,0.25349553,0.75598181,0.00000000
-4.82941471,2.22528935,0.00568559,0.43711257,0.75802664,1.05947376,0.48984898,0.25553424,0.76302601,0.00000000
-4.82341171,2.26433921,0.00546020,0.45509964,0.79174020,1.07792739,0.49745185,0.25712234,0.76936277,0.00000000
-4.81740870,2.29956971,0.00528543,0.47206107,0.82507268,1.09422288,0.50419044,0.25825397,0.77487969,0.00000000
-4.81140570,2.33066438,0.00516155,0.48784547,0.85761318,1.10824032,0.51001420,0.25893125,0.77949155,0.00000000
-4.80540270,2.35739991,0.00508904,0.50232261,0.88898372,1.11990928,0.51488898,0.25916462,0.78314354,0.00000000
-4.79939970,2.37965337,0.00506841,0.51538758,0.91885200,1.12921046,0.51879764,0.25897304,0.78581361,0.00000000
-4.79339670,2.39740679,0.00510013,0.52696432,0.94694263,1.13617599,0.52174015,0.25838402,0.78751372,0.00000000
-4.78739370,2.41074863,0.00518442,0.53700846,0.97304630,1.14088817,0.52373341,0.25743343,0.78828988,0.00000000
-4.78139070,2.41987192,0.00532119,0.54550914,0.99702613,1.14347684,0.52481056,0.25616495,0.78822085,0.00000000
-4.77538769,2.42506860,0.00550989,0.55248978,1.01882100,1.14411516,0.52501979,0.25462926,0.78741549,0.00000000
-4.76938469,2.42672025,0.00574943,0.55800758,1.03844541,1.14301407,0.52442275,0.25288282,0.78600873,0.00000000
-4.76338169,2.42528515,0.00603805,0.56215178,1.05598581,1.14041539,0.52309247,0.25098631,0.78415633,0.00000000
-4.75737869,2.42128214,0.00637330,0.56504058,1.07159359,1.13658398,0.52111104,0.24900283,0.78202869,0.00000000
-4.75137569,2.41527186,0.00675191,0.56681696,1.08547493,1.13179899,0.51856691,0.24699573,0.77980379,0.00000000
-4.74537269,2.40783614,0.00716980,0.56764336,1.09787822,1.12634478,0.51555219,0.24502640,0.77765977,0.00000000
-4.73936968,2.39955639,0.00762203,0.56769561,1.10907954,1.12050166,0.51215997,0.24315193,0.77576753,0.00000000
-4.73336668,2.39099218,0.00810278,0.56715624,1.11936720,1.11453703,0.50848178,0.24142291,0.77428360,0.00000000
-4.72736368,2.38266109,0.00860546,0.56620756,1.12902605,1.10869719,0.50460542,0.23988138,0.77334385,0.00000000
-4.72136068,2.37502080,0.00912266,0.56502490,1.13832276,1.10320023,0.50061327,0.23855919,0.77305836,0.00000000
-4.71535768,2.36845453,0.00964635,0.56377024,1.14749256,1.09823036,0.49658113,0.23747675,0.77350772,0.00000000
-4.70935468,2.36326058,0.01016793,0.56258655,1.15672857,1.09393394,0.49257771,0.23664241,0.77474108,0.00000000
-4.70335168,2.35964658,0.01067846,0.56159333,1.16617405,1.09041731,0.48866480,0.23605238,0.77677598,0.00000000
-4.69734867,2.35772869,0.01116879,0.56088321,1.17591807,1.08774656,0.48489800,0.23569137,0.77960006,0.00000000
-4.69134567,2.35753574,0.01162983,0.56052012,1.18599478,1.08594919,0.48132809,0.23553385,0.78317453,0.00000000
-4.68534267,2.35901804,0.01205276,0.56053876,1.19638608,1.08501742,0.47800270,0.23554583,0.78743909,0.00000000
-4.67933967,2.36206000,0.01242927,0.56094558,1.20702748,1.08491296,0.47496836,0.23568719,0.79231807,0.00000000
-4.67333667,2.36649580,0.01275185,0.56172094,1.21781647,1.08557280,0.47227250,0.23591435,0.79772729,0.00000000
-4.66733367,2.37212679,0.01301399,0.56282238,1.22862284,1.08691570,0.46996540,0.23618307,0.80358117,0.00000000
-4.66133067,2.37873947,0.01321038,0.56418867,1.23929991,1.08884875,0.46810165,0.23645133,0.80979956,0.00000000
-4.65532766,2.38612262,0.01333714,0.56574428,1.24969594,1.09127365,0.46674116,0.23668200,0.81631383,0.00000000
-4.64932466,2.39408227,0.01339192,0.56740408,1.25966472,1.09409224,0.46594936,0.23684510,0.82307162,0.00000000
-4.64332166,2.40245348,0.01337398,0.56907780,1.26907465,1.09721079,0.46579653,0.23691970,0.83004006,0.00000000
