energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.84242121,6.78432161,0.68172502,0.85518022,0.01615593,0.51652127,2.01540145,4.50567325,0.02865371,1.08948033
-2.83641821,6.85909554,0.67264219,0.83898977,0.01762551,0.52223825,2.02456905,4.55145702,0.03040908,1.12765054
-2.83041521,6.92988448,0.66286844,0.82232737,0.01921541,0.52747641,2.03017347,4.59489868,0.03217148,1.16496196
-2.82441221,6.99609690,0.65240537,0.80525644,0.02092481,0.53219548,2.03231719,4.63563433,0.03391806,1.20108202
-2.81840920,7.05714854,0.64127345,0.78786328,0.02275086,0.53635449,2.03111141,4.67331006,0.03562500,1.23566104
-2.81240620,7.11247259,0.62951441,0.77025702,0.02468840,0.53991207,2.02667148,4.70758792,0.03726806,1.26833906
-2.80640320,7.16153167,0.61719282,0.75256855,0.02672985,0.54282709,2.01911425,4.73815262,0.03882320,1.29875408
-2.80040020,7.20383112,0.60439675,0.73494839,0.02886510,0.54505951,2.00855753,4.76471870,0.04026727,1.32655155
-2.79439720,7.23893348,0.59123740,0.71756365,0.03108149,0.54657159,1.99512165,4.78703792,0.04157853,1.35139467
-2.78839420,7.26647333,0.57784781,0.70059424,0.03336389,0.54732922,1.97893269,4.80490668,0.04273732,1.37297500
-2.78239120,7.28617212,0.56438060,0.68422839,0.03569487,0.54730357,1.96012713,4.81817324,0.04372655,1.39102309
-2.77638819,7.29785224,0.55100486,0.66865787,0.03805498,0.54647268,1.93885743,4.82674434,0.04453217,1.40531837
-2.77038519,7.30144951,0.53790228,0.65407292,0.04042312,0.54482324,1.91529777,4.83059107,0.04514354,1.41569801
-2.76438219,7.29702360,0.52526272,0.64065725,0.04277702,0.54235211,1.88964948,4.82975366,0.04555368,1.42206415
-2.75837919,7.28476561,0.51327939,0.62858331,0.04509374,0.53906773,1.86214554,4.82434486,0.04575943,1.42438915
-2.75237619,7.26500223,0.50214382,0.61800787,0.04735029,0.53499118,1.83305347,4.81455191,0.04576147,1.42271850
-2.74637319,7.23819609,0.49204073,0.60906832,0.04952423,0.53015684,1.80267642,4.80063657,0.04556425,1.41717129
-2.74037019,7.20494177,0.48314318,0.60187952,0.05159430,0.52461259,1.77135183,4.78293330,0.04517579,1.40793797
-2.73436718,7.16595744,0.47560795,0.59653149,0.05354097,0.51841939,1.73944788,4.76184533,0.04460739,1.39527556
-2.72836418,7.12207184,0.46957148,0.59308785,0.05534700,0.51165037,1.70735740,4.73783854,0.04387325,1.37950041
-2.72236118,7.07420685,0.46514634,0.59158500,0.05699784,0.50438927,1.67548965,4.71143307,0.04299005,1.36097870
-2.71635818,7.02335571,0.46241841,0.59203204,0.05848195,0.49672832,1.64426022,4.68319278,0.04197639,1.34011515
-2.71035518,6.97055759,0.46144486,0.59441126,0.05979099,0.48876571,1.61407935,4.65371258,0.04085233,1.31734027
-2.70435218,6.91686883,0.46225277,0.59867915,0.06091985,0.48060252,1.58533953,4.62360381,0.03963879,1.29309669
-2.69834917,6.86333185,0.46483863,0.60476777,0.06186654,0.47233950,1.55840262,4.59347805,0.03835701,1.26782518
-2.69234617,6.81094275,0.46916852,0.61258645,0.06263195,0.46407356,1.53358738,4.56392966,0.03702805,1.24195080
-2.68634317,6.76061849,0.47517897,0.62202354,0.06321947,0.45589435,1.51115797,4.53551767,0.03567225,1.21586984
-2.68034017,6.71316525,0.48277840,0.63294836,0.06363456,0.44788101,1.49131395,4.50874757,0.03430882,1.18993801
-2.67433717,6.66924904,0.49184917,0.64521304,0.06388419,0.44009913,1.47418239,4.48405373,0.03295542,1.16446048
-2.66833417,6.62937003,0.50225000,0.65865451,0.06397633,0.43259835,1.45981241,4.46178320,0.03162786,1.13968399
-2.66233117,6.59384191,0.51381883,0.67309637,0.06391937,0.42541042,1.44817259,4.44218175,0.03033980,1.11579151
-2.65632816,6.56277746,0.52637591,0.68835086,0.06372161,0.41854812,1.43915129,4.42538281,0.02910261,1.09289960
-2.65032516,6.53608131,0.53972716,0.70422096,0.06339089,0.41200484,1.43256000,4.41140008,0.02792523,1.07105848
-2.64432216,6.51345060,0.55366766,0.72050261,0.06293419,0.40575513,1.42813953,4.40012438,0.02681415,1.05025492
-2.63831916,6.49438387,0.56798527,0.73698720,0.06235749,0.39975600,1.42556889,4.39132523,0.02577344,1.03041759
-2.63231616,6.47819839,0.58246424,0.75346434,0.06166567,0.39394903,1.42447644,4.38465718,0.02480485,1.01142483
-2.62631316,6.46405516,0.59688888,0.76972502,0.06086255,0.38826316,1.42445273,4.37967111,0.02390799,0.99311414
-2.62031016,6.45099112,0.61104716,0.78556506,0.05995107,0.38261810,1.42506469,4.37583012,0.02308052,0.97529324
-2.61430715,6.43795716,0.62473419,0.80078890,0.05893358,0.37692808,1.42587035,4.37252943,0.02231845,0.95775187
-2.60830415,6.42386041,0.63775560,0.81521369,0.05781214,0.37110586,1.42643356,4.36911967,0.02161639,0.94027394
-2.60230115,6.40760904,0.64993067,0.82867347,0.05658897,0.36506675,1.42633809,4.36493260,0.02096789,0.92264940
-2.59629815,6.38815766,0.66109522,0.84102337,0.05526681,0.35873249,1.42520040,4.35930803,0.02036579,0.90468521
-2.59029515,6.36455118,0.67110416,0.85214367,0.05384932,0.35203477,1.42268079,4.35162094,0.01980253,0.88621503
-2.58429215,6.33596529,0.67983367,0.86194345,0.05234142,0.34491822,1.41849230,4.34130749,0.01927046,0.86710710
-2.57828914,6.30174172,0.68718292,0.87036374,0.05074959,0.33734279,1.41240724,4.32788882,0.01876219,0.84727015
-2.57228614,6.26141681,0.69307527,0.87737987,0.04908203,0.32928532,1.40426106,4.31099155,0.01827085,0.82665701
-2.56628314,6.21474225,0.69745895,0.88300303,0.04734875,0.32074044,1.39395362,4.29036420,0.01779031,0.80526601
-2.56028014,6.16169734,0.70030718,0.88728068,0.04556158,0.31172051,1.38144801,4.26588898,0.01731541,0.78314006
-2.55427714,6.10249246,0.70161768,0.89029591,0.04373406,0.30225494,1.36676709,4.23758838,0.01684213,0.76036386
-2.54827414,6.03756408,0.70141170,0.89216577,0.04188125,0.29238876,1.34998805,4.20562673,0.01636763,0.73705926
-2.54227114,5.96756184,0.69973249,0.89303833,0.04001944,0.28218059,1.33123568,4.17030690,0.01589041,0.71337937
-2.53626813,5.89332885,0.69664337,0.89308890,0.03816591,0.27170024,1.31067452,4.13206238,0.01541025,0.68950161
-2.53026513,5.81587656,0.69222548,0.89251534,0.03633852,0.26102594,1.28850054,4.09144574,0.01492817,0.66562042
-2.52426213,5.73635550,0.68657521,0.89153264,0.03455539,0.25024148,1.26493292,4.04911388,0.01444641,0.64193973
-2.51825913,5.65602363,0.67980157,0.89036712,0.03283457,0.23943340,1.24020619,4.00581129,0.01396826,0.61866593
-2.51225613,5.57621380,0.67202353,0.88925032,0.03119366,0.22868825,1.21456320,3.96235191,0.01349794,0.59600140
-2.50625313,5.49830150,0.66336738,0.88841289,0.02964957,0.21809018,1.18824922,3.91960054,0.01304041,0.57413895
-2.50025013,5.42367421,0.65396429,0.88807867,0.02821829,0.20771887,1.16150721,3.87845433,0.01260120,0.55325748
-2.49424712,5.35370299,0.64394807,0.88845908,0.02691459,0.19764792,1.13457437,3.83982498,0.01218617,0.53351864
-2.48824412,5.28971679,0.63345318,0.88974806,0.02575196,0.18794362,1.10767997,3.80462184,0.01180132,0.51506473
-2.48224112,5.23297955,0.62261298,0.89211759,0.02474241,0.17866418,1.08104415,3.77373588,0.01145256,0.49801770
-2.47623812,5.18466995,0.61155827,0.89571381,0.02389639,0.16985942,1.05487749,3.74802470,0.01114550,0.48247886
-2.47023512,5.14586320,0.60041598,0.90065385,0.02322269,0.16157075,1.02938116,3.72829794,0.01088525,0.46852944
-2.46423212,5.11751436,0.58930802,0.90702329,0.02272837,0.15383146,1.00474708,3.71530305,0.01067625,0.45623143
-2.45822911,5.10044241,0.57835023,0.91487416,0.02241868,0.14666721,0.98115806,3.70971081,0.01052205,0.44562870
-2.45222611,5.09531451,0.56765134,0.92422355,0.02229692,0.14009664,0.95878738,3.71210036,0.01042521,0.43674798
-2.44622311,5.10262989,0.55731192,0.93505267,0.02236440,0.13413199,0.93779780,3.72294356,0.01038716,0.42959965
-2.44022011,5.12270326,0.54742324,0.94730635,0.02262026,0.12877975,0.91833962,3.74258855,0.01040811,0.42417811
-2.43421711,5.15564770,0.53806609,0.96089296,0.02306138,0.12404116,0.90054807,3.77124281,0.01048699,0.42046176
-2.42821411,5.20135759,0.52930951,0.97568483,0.02368220,0.11991257,0.88453976,3.80895612,0.01062140,0.41841241
-2.42221111,5.25949237,0.52120951,0.99151903,0.02447460,0.11638575,0.87040863,3.85560427,0.01080767,0.41797443
-2.41620810,5.32946222,0.51380789,1.00819876,0.02542780,0.11344795,0.85822143,3.91087430,0.01104085,0.41907349
-2.41020510,5.41041713,0.50713103,1.02549534,0.02652829,0.11108190,0.84801321,3.97425260,0.01131484,0.42161536
-2.40420210,5.50124079,0.50118912,1.04315083,0.02775974,0.10926569,0.83978310,4.04501695,0.01162248,0.42548470
-2.39819910,5.60055093,0.49597549,1.06088149,0.02910312,0.10797262,0.83349075,4.12223390,0.01195571,0.43054428
-2.39219610,5.70670760,0.49146648,1.07838201,0.03053679,0.10717111,0.82905385,4.20476251,0.01230578,0.43663479
-2.38619310,5.81783036,0.48762174,1.09533063,0.03203671,0.10682459,0.82634700,4.29126545,0.01266342,0.44357543
-2.38019010,5.93182559,0.48438509,1.11139504,0.03357677,0.10689160,0.82520217,4.38022822,0.01301913,0.45116545
-2.37418709,6.04642377,0.48168591,1.12623909,0.03512923,0.10732609,0.82541105,4.46998660,0.01336339,0.45918679
-2.36818409,6.15922703,0.47944109,1.13953010,0.03666521,0.10807785,0.82672920,4.55876232,0.01368698,0.46740789
-2.36218109,6.26776573,0.47755752,1.15094664,0.03815531,0.10909331,0.82888204,4.64470626,0.01398116,0.47558852
-2.35617809,6.36956302,0.47593504,1.16018655,0.03957032,0.11031654,0.83157261,4.72594819,0.01423803,0.48348574
-2.35017509,6.46220527,0.47446961,1.16697492,0.04088188,0.11169054,0.83449077,4.80065144,0.01445069,0.49086058
-2.34417209,6.54341612,0.47305687,1.17107176,0.04206333,0.11315878,0.83732363,4.86707084,0.01461353,0.49748549
-2.33816908,6.61113143,0.47159568,1.17227907,0.04309037,0.11466697,0.83976675,4.92361157,0.01472238,0.50315197
-2.33216608,6.66357224,0.46999156,1.17044705,0.04394181,0.11616492,0.84153581,4.96888687,0.01477472,0.50767840
-2.32616308,6.69931292,0.46816004,1.16547917,0.04460018,0.11760862,0.84237825,5.00177210,0.01476977,0.51091744
-2.32016008,6.71734153,0.46602949,1.15733588,0.04505232,0.11896224,0.84208449,5.02145303,0.01470859,0.51276291
-2.31415708,6.71711005,0.46354366,1.14603691,0.04528972,0.12020016,0.84049829,5.02746625,0.01459413,0.51315570
-2.30815408,6.69857221,0.46066346,1.13166186,0.04530888,0.12130879,0.83752602,5.01972994,0.01443126,0.51208854
-2.30215108,6.66220730,0.45736823,1.11434932,0.04511136,0.12228825,0.83314434,4.99856369,0.01422669,0.50960931
-2.29614807,6.60902876,0.45365624,1.09429428,0.04470376,0.12315373,0.82740616,4.96469629,0.01398893,0.50582286
-2.29014507,6.54057717,0.44954452,1.07174415,0.04409753,0.12393644,0.82044470,4.91926116,0.01372821,0.50089113
-2.28414207,6.45889748,0.44506800,1.04699343,0.04330864,0.12468422,0.81247532,4.86377936,0.01345632,0.49503154
-2.27813907,6.36650130,0.44027797,1.02037715,0.04235704,0.12546155,0.80379529,4.80013064,0.01318646,0.48851382
-2.27213607,6.26631510,0.43524007,0.99226350,0.04126616,0.12634913,0.79478120,4.73051330,0.01293312,0.48165511
-2.26613307,6.16161606,0.43003172,0.96304567,0.04006216,0.12744282,0.78588410,4.65739429,0.01271180,0.47481371
-2.26013007,6.05595720,0.42473927,0.93313332,0.03877323,0.12885204,0.77762245,4.58345077,0.01253886,0.46838146
-2.25412706,5.95308403,0.41945485,0.90294383,0.03742888,0.13069759,0.77057269,4.51150513,0.01243128,0.46277505
-2.24812406,5.85684482,0.41427327,0.87289356,0.03605909,0.13310884,0.76535775,4.44445501,0.01240638,0.45842632
-2.24212106,5.77109692,0.40928875,0.84338946,0.03469369,0.13622051,0.76263341,4.38520054,0.01248158,0.45577197
-2.23611806,5.69961135,0.40459202,0.81482114,0.03336159,0.14016883,0.76307273,4.33657046,0.01267410,0.45524268
-2.23011506,5.64597802,0.40026757,0.78755351,0.03209021,0.14508737,0.76734868,4.30124916,0.01300059,0.45725192
-2.22411206,5.61351366,0.39639128,0.76192043,0.03090495,0.15110252,0.77611528,4.28170645,0.01347687,0.46218478
-2.21810905,5.60517481,0.39302856,0.73821912,0.02982869,0.15832875,0.78998742,4.28013162,0.01411744,0.47038682
-2.21210605,5.62347756,0.39023290,0.71670574,0.02888147,0.16686376,0.80951999,4.29837350,0.01493520,0.48215334
-2.20610305,5.67042619,0.38804506,0.69759212,0.02808019,0.17678375,0.83518655,4.33788793,0.01594095,0.49771920
-2.20010005,5.74745230,0.38649260,0.68104361,0.02743842,0.18813879,0.86735836,4.39969383,0.01714299,0.51724949
-2.19409705,5.85536602,0.38559011,0.66717818,0.02696628,0.20094870,0.90628427,4.48433905,0.01854671,0.54083129
-2.18809405,5.99432082,0.38533973,0.65606669,0.02667042,0.21519942,0.95207237,4.59187691,0.02015420,0.56846677
-2.18209105,6.16379300,0.38573211,0.64773427,0.02655402,0.23084016,1.00467406,4.72185412,0.02196384,0.60006799
-2.17608804,6.36257690,0.38674768,0.64216284,0.02661689,0.24778145,1.06387156,4.87331065,0.02397005,0.63545360
-2.17008504,6.58879648,0.38835801,0.63929445,0.02685561,0.26589429,1.12926945,5.04479161,0.02616305,0.67434782
-2.16408204,6.83993349,0.39052739,0.63903546,0.02726372,0.28501050,1.20029116,5.23437137,0.02852872,0.71638182
-2.15807904,7.11287213,0.39321428,0.64126138,0.02783190,0.30492435,1.27618089,5.43968926,0.03104863,0.76109781
-2.15207604,7.40395961,0.39637276,0.64582201,0.02854831,0.32539559,1.35601156,5.65799649,0.03370013,0.80795586
-2.14607304,7.70908151,0.39995367,0.65254691,0.02939884,0.34615374,1.43869881,5.88621299,0.03645669,0.85634362
-2.14007004,8.02375023,0.40390564,0.66125074,0.03036745,0.36690376,1.52302127,6.12099307,0.03928829,0.90558869
-2.13406703,8.34320446,0.40817572,0.67173845,0.03143652,0.38733282,1.60764657,6.35879812,0.04216205,0.95497357
-2.12806403,8.66251702,0.41270983,0.68381003,0.03258725,0.40711801,1.69116265,6.59597448,0.04504293,1.00375282
-2.12206103,8.97670802,0.41745284,0.69726462,0.03379998,0.42593489,1.77211335,6.82883439,0.04789459,1.05117192
-2.11605803,9.28086012,0.42234847,0.71190394,0.03505465,0.44346634,1.84903722,7.05373760,0.05068035,1.09648735
-2.11005503,9.57023229,0.42733905,0.72753486,0.03633115,0.45941164,1.92050816,7.26717155,0.05336421,1.13898715
-2.10405203,9.84036848,0.43236517,0.74397113,0.03760966,0.47349521,1.98517635,7.46582760,0.05591189,1.17801117
-2.09804902,10.08719811,0.43736535,0.76103423,0.03887105,0.48547486,2.04180783,7.64667129,0.05829183,1.21297035
-2.09204602,10.30712480,0.44227595,0.77855342,0.04009716,0.49514905,2.08932128,7.80700461,0.06047620,1.24336408
-2.08604302,10.49710116,0.44703113,0.79636518,0.04127106,0.50236293,2.12682024,7.94451877,0.06244172,1.26879506
-2.08004002,10.65468710,0.45156335,0.81431200,0.04237732,0.50701296,2.15361973,8.05733605,0.06417036,1.28898086
-2.07403702,10.77809053,0.45580412,0.83224100,0.04340214,0.50904980,2.16926594,8.14404012,0.06564991,1.30376173
-2.06803402,10.86618951,0.45968531,0.85000233,0.04433352,0.50847947,2.17354835,8.20369422,0.06687426,1.31310428
-2.06203102,10.91853599,0.46314083,0.86744769,0.04516129,0.50536273,2.16650384,8.23584751,0.06784351,1.31710080
-2.05602801,10.93534187,0.46610880,0.88442922,0.04587718,0.49981263,2.14841274,8.24052983,0.06856382,1.31596427
-2.05002501,10.91744871,0.46853411,0.90079889,0.04647476,0.49199062,2.11978712,8.21823601,0.06904704,1.31001915
-2.04402201,10.86628312,0.47037121,0.91640852,0.04694940,0.48210108,2.08135208,8.16990055,0.06931012,1.29968860
-2.03801901,10.78380018,0.47158706,0.93111068,0.04729822,0.47038487,2.03402091,8.09686434,0.06937433,1.28547830
-2.03201601,10.67241761,0.47216403,0.94476036,0.04751989,0.45711195,1.97886536,8.00083474,0.06926434,1.26795806
-2.02601301,10.53494339,0.47210262,0.95721750,0.04761462,0.44257354,1.91708251,7.88384064,0.06900720,1.24774153
-2.02001001,10.37449971,0.47142379,0.96835033,0.04758396,0.42707410,1.84995944,7.74818402,0.06863121,1.22546532
-2.01400700,10.19444581,0.47017069,0.97803928,0.04743068,0.41092343,1.77883740,7.59638934,0.06816486,1.20176813
-2.00800400,9.99830201,0.46840967,0.98618138,0.04715869,0.39442917,1.70507667,7.43115217,0.06763574,1.17727082
-2.00200100,9.78967693,0.46623036,0.99269493,0.04677289,0.37788997,1.63002339,7.25528787,0.06706958,1.15255833
-1.99599800,9.57219947,0.46374489,0.99752407,0.04627912,0.36158947,1.55497936,7.07168152,0.06648938,1.12816384
-1.98999500,9.34945649,0.46108597,1.00064302,0.04568400,0.34579120,1.48117559,6.88323942,0.06591478,1.10455603
-1.98399200,9.12493706,0.45840405,1.00205984,0.04499495,0.33073458,1.40975009,6.69284285,0.06536154,1.08212943
-1.97798899,8.90198326,0.45586348,1.00181919,0.04422005,0.31663175,1.34173023,6.50330433,0.06484125,1.06119843
-1.97198599,8.68374765,0.45363788,1.00000414,0.04336801,0.30366559,1.27801962,6.31732653,0.06436128,1.04199461
-1.96598299,8.47315684,0.45190480,0.99673658,0.04244810,0.29198843,1.21938940,6.13746407,0.06392483,1.02466743
-1.95997999,8.27288081,0.45084002,0.99217639,0.04147008,0.28172165,1.16647353,5.96608814,0.06353131,1.00928793
-1.95397699,8.08530706,0.45061154,0.98651900,0.04044414,0.27295586,1.11976769,5.80535413,0.06317670,0.99585498
-1.94797399,7.91251911,0.45137369,0.97999163,0.03938079,0.26575163,1.07963111,5.65717227,0.06285417,0.98430351
-1.94197099,7.75627859,0.45326155,0.97284809,0.03829077,0.26014061,1.04629089,5.52318151,0.06255468,0.97451425
-1.93596798,7.61801056,0.45638584,0.96536238,0.03718491,0.25612686,1.01984811,5.40472677,0.06226770,0.96632428
-1.92996498,7.49879150,0.46082871,0.95782126,0.03607402,0.25368842,1.00028535,5.30283984,0.06198186,0.95953785
-1.92396198,7.39934002,0.46664035,0.95051611,0.03496872,0.25277900,0.98747500,5.21822427,0.06168559,0.95393682
-1.91795898,7.32001025,0.47383681,0.94373427,0.03387927,0.25332965,0.98118816,5.15124459,0.06136773,0.94929050
-1.91195598,7.26078814,0.48239893,0.93775021,0.03281542,0.25525061,0.98110380,5.10192024,0.06101798,0.94536417
-1.90595298,7.22129123,0.49227245,0.93281696,0.03178618,0.25843308,0.98681795,5.06992462,0.06062730,0.94192639
-1.89994997,7.20077226,0.50336932,0.92915792,0.03079970,0.26275115,0.99785304,5.05458971,0.06018813,0.93875462
-1.89394697,7.19812755,0.51557006,0.92695963,0.02986308,0.26806382,1.01366724,5.05491640,0.05969455,0.93563948
-1.88794397,7.21191062,0.52872713,0.92636545,0.02898218,0.27421708,1.03366383,5.06959107,0.05914233,0.93238738
-1.88194097,7.24035184,0.54266905,0.92747075,0.02816156,0.28104627,1.05720093,5.09700835,0.05852880,0.92882196
-1.87593797,7.28138466,0.55720514,0.93031943,0.02740433,0.28837848,1.08360140,5.13530015,0.05785276,0.92478449
-1.86993497,7.33267880,0.57213069,0.93490226,0.02671209,0.29603533,1.11216320,5.18237087,0.05711425,0.92013347
-1.86393197,7.39168047,0.58723240,0.94115681,0.02608492,0.30383571,1.14217023,5.23593838,0.05631434,0.91474379
-1.85792896,7.45565960,0.60229373,0.94896923,0.02552137,0.31159893,1.17290353,5.29358027,0.05545489,0.90850577
-1.85192596,7.52176346,0.61710023,0.95817759,0.02501857,0.31914779,1.20365296,5.35278456,0.05453831,0.90132428
-1.84592296,7.58707581,0.63144450,0.96857694,0.02457228,0.32631179,1.23372907,5.41100390,0.05356741,0.89311808
-1.83991996,7.64868040,0.64513067,0.97992561,0.02417708,0.33293038,1.26247501,5.46571208,0.05254525,0.88381973
-1.83391696,7.70372714,0.65797845,0.99195278,0.02382652,0.33885597,1.28927821,5.51446134,0.05147502,0.87337590
-1.82791396,7.74949908,0.66982640,1.00436687,0.02351337,0.34395686,1.31358147,5.55493900,0.05036006,0.86174818
-1.82191096,7.78347812,0.68053461,1.01686454,0.02322985,0.34811979,1.33489307,5.58502175,0.04920382,0.84891429
-1.81590795,7.80340701,0.68998658,1.02913988,0.02296788,0.35125215,1.35279564,5.60282585,0.04800997,0.83486956
-1.80990495,7.80734567,0.69809043,1.04089348,0.02271936,0.35328368,1.36695322,5.60675156,0.04678242,0.81962839
-1.80390195,7.79371932,0.70477928,1.05184104,0.02247639,0.35416760,1.37711639,5.59552044,0.04552549,0.80322566
-1.79789895,7.76135671,0.71001098,1.06172117,0.02223155,0.35388124,1.38312507,5.56820392,0.04424394,0.78571768
-1.79189595,7.70951685,0.71376715,1.07030209,0.02197812,0.35242593,1.38490890,5.52424236,0.04294312,0.76718263
-1.78589295,7.63790301,0.71605162,1.07738704,0.02171022,0.34982635,1.38248506,5.46345373,0.04162895,0.74772028
-1.77988994,7.54666357,0.71688833,1.08281817,0.02142303,0.34612925,1.37595370,5.38603175,0.04030801,0.72745088
-1.77388694,7.43637963,0.71631891,1.08647891,0.02111284,0.34140168,1.36549104,5.29253356,0.03898747,0.70651320
-1.76788394,7.30804021,0.71439982,1.08829472,0.02077712,0.33572863,1.35134058,5.18385756,0.03767502,0.68506177
-1.76188094,7.16300610,0.71119952,1.08823245,0.02041457,0.32921048,1.33380262,5.06121238,0.03637878,0.66326335
-1.75587794,7.00296423,0.70679554,1.08629828,0.02002504,0.32196004,1.31322288,4.92607838,0.03510714,0.64129288
-1.74987494,6.82987482,0.70127170,1.08253474,0.01960954,0.31409953,1.28998047,4.78016337,0.03386858,0.61932907
-1.74387194,6.64591364,0.69471577,1.07701684,0.01917006,0.30575752,1.26447596,4.62535434,0.03267149,0.59754986
-1.73786893,6.45341230,0.68721746,1.06984782,0.01870951,0.29706601,1.23712010,4.46366722,0.03152395,0.57612803
-1.73186593,6.25479890,0.67886707,1.06115482,0.01823156,0.28815769,1.20832357,4.29719675,0.03043359,0.55522725
-1.72586293,6.05254178,0.66975477,1.05108468,0.01774048,0.27916354,1.17848834,4.12806807,0.02940738,0.53499872
-1.71985993,5.84909841,0.65997063,1.03980032,0.01724104,0.27021082,1.14800092,3.95839198,0.02845156,0.51557868
-1.71385693,5.64687113,0.64960535,1.02747775,0.01673833,0.26142143,1.11722756,3.79022497,0.02757151,0.49708681
-1.70785393,5.44817101,0.63875160,1.01430395,0.01623765,0.25291083,1.08651167,3.62553528,0.02677174,0.47962569
-1.70185093,5.25519040,0.62750598,1.00047556,0.01574443,0.24478732,1.05617311,3.46617542,0.02605590,0.46328136
-1.69584792,5.06998423,0.61597130,0.98619843,0.01526413,0.23715174,1.02650938,3.31386157,0.02542684,0.44812466
-1.68984492,4.89445950,0.60425910,0.97168773,0.01480220,0.23009758,0.99779810,3.17015952,0.02488668,0.43421352
-1.68384192,4.73037197,0.59249203,0.95716859,0.01436404,0.22371126,0.97030062,3.03647694,0.02443700,0.42159585
-1.67783892,4.57932867,0.58080604,0.94287680,0.01395499,0.21807272,0.94426598,2.91406097,0.02407893,0.41031271
-1.67183592,4.44279444,0.56935188,0.92905931,0.01358038,0.21325597,0.91993497,2.80400025,0.02381333,0.40040174
-1.66583292,4.32210080,0.55829593,0.91597428,0.01324548,0.20932971,0.89754363,2.70723036,0.02364098,0.39190034
-1.65982991,4.21845520,0.54781990,0.90389032,0.01295561,0.20635778,0.87732573,2.62454127,0.02356263,0.38484846
-1.65382691,4.13294897,0.53811949,0.89308461,0.01271612,0.20439947,0.85951405,2.55658591,0.02357919,0.37929078
-1.64782391,4.06656256,0.52940175,0.88383992,0.01253241,0.20350952,0.84433996,2.50388854,0.02369174,0.37527801
-1.64182091,4.02016673,0.52188118,0.87644024,0.01240999,0.20373781,0.83203125,2.46685209,0.02390157,0.37286727
-1.63581791,3.99451909,0.51577464,0.87116520,0.01235442,0.20512878,0.82280835,2.44576371,0.02421016,0.37212137
-1.62981491,3.99025546,0.51129521,0.86828337,0.01237131,0.20772045,0.81687875,2.44079795,0.02461904,0.37310704
-1.62381191,4.00787620,0.50864522,0.86804459,0.01246627,0.21154317,0.81443012,2.45201718,0.02512972,0.37589216
-1.61780890,4.04772793,0.50800865,0.87067185,0.01264484,0.21661812,0.81562230,2.47936922,0.02574348,0.38054208
-1.61180590,4.10998147,0.50954340,0.87635288,0.01291236,0.22295564,0.82057872,2.52268233,0.02646113,0.38711516
-1.60580290,4.19460708,0.51337356,0.88523200,0.01327387,0.23055336,0.82937753,2.58165771,0.02728279,0.39565784
-1.59979990,4.30134845,0.51958225,0.89740273,0.01373394,0.23939447,0.84204313,2.65586025,0.02820764,0.40619936
-1.59379690,4.42969684,0.52820535,0.91290139,0.01429654,0.24944597,0.85853846,2.74470802,0.02923364,0.41874647
-1.58779390,4.57886722,0.53922640,0.93170232,0.01496484,0.26065713,0.87875860,2.84746142,0.03035728,0.43327836
-1.58179090,4.74777778,0.55257303,0.95371484,0.01574104,0.27295830,0.90252609,2.96321283,0.03157334,0.44974210
-1.57578789,4.93503471,0.56811523,0.97878235,0.01662619,0.28626005,0.92958826,3.09087787,0.03287476,0.46804885
-1.56978489,5.13892349,0.58566548,1.00668361,0.01762001,0.30045281,0.95961700,3.22918912,0.03425243,0.48807101
-1.56378189,5.35740826,0.60498096,1.03713624,0.01872081,0.31540706,0.99221089,3.37669346,0.03569518,0.50964058
-1.55777889,5.58814006,0.62576782,1.06980252,0.01992527,0.33097416,1.02690013,3.53175393,0.03718974,0.53254885
-1.55177589,5.82847516,0.64768740,1.10429714,0.02122847,0.34698773,1.06315380,3.69255699,0.03872082,0.55654757
-1.54577289,6.07550356,0.67036417,1.14019668,0.02262373,0.36326579,1.10038977,3.85712580,0.04027128,0.58135160
-1.53976988,6.32608809,0.69339526,1.17705064,0.02410272,0.37961353,1.13798667,4.02334016,0.04182235,0.60664314
-1.53376688,6.57691370,0.71636121,1.21439337,0.02565547,0.39582663,1.17529784,4.18896324,0.04335397,0.63207739
-1.52776388,6.82454626,0.73883738,1.25175668,0.02727047,0.41169529,1.21166676,4.35167502,0.04484517,0.65728968
-1.52176088,7.06549976,0.76040596,1.28868254,0.02893487,0.42700867,1.24644347,4.50911217,0.04627454,0.68190378
-1.51575788,7.29631032,0.78066777,1.32473544,0.03063468,0.44155968,1.27900162,4.65891348,0.04762078,0.70554129
-1.50975488,7.51361513,0.79925357,1.35951397,0.03235504,0.45515015,1.30875539,4.79876993,0.04886325,0.72783176
-1.50375188,7.71423392,0.81583456,1.39266123,0.03408054,0.46759601,1.33517591,4.92647774,0.04998258,0.74842328
-1.49774887,7.89525043,0.83013140,1.42387372,0.03579555,0.47873246,1.35780649,5.03999301,0.05096127,0.76699325
-1.49174587,8.05409107,0.84192174,1.45290834,0.03748459,0.48841883,1.37627624,5.13748576,0.05178431,0.78325885
-1.48574287,8.18859799,0.85104576,1.47958744,0.03913269,0.49654314,1.39031142,5.21739158,0.05243973,0.79698690
-1.47973987,8.29709365,0.85740966,1.50380168,0.04072577,0.50302587,1.39974436,5.27845858,0.05291911,0.80800277
