energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
0.23111556,2.08087314,0.94811948,0.00000000,0.08310490,0.04680849,0.34204230,1.28377392,0.31381105,0.00000000
0.23711856,2.05129562,0.92686920,0.00000000,0.08494205,0.04582087,0.33596543,1.26535008,0.30576861,0.00000000
0.24312156,2.01970535,0.90353163,0.00000000,0.08709540,0.04474796,0.32925654,1.24591963,0.29697068,0.00000000
0.24912456,1.98724857,0.87856972,0.00000000,0.08958160,0.04362649,0.32212480,1.22616013,0.28758928,0.00000000
0.25512756,1.95508543,0.85247529,0.00000000,0.09240491,0.04249839,0.31479670,1.20674371,0.27780801,0.00000000
0.26113057,1.92435824,0.82575599,0.00000000,0.09555611,0.04141023,0.30751029,1.18831806,0.26781798,0.00000000
0.26713357,1.89616101,0.79892236,0.00000000,0.09901201,0.04041251,0.30050941,1.17148844,0.25781363,0.00000000
0.27313657,1.87151151,0.77247545,0.00000000,0.10273538,0.03955895,0.29403792,1.15680135,0.24798832,0.00000000
0.27913957,1.85132681,0.74689554,0.00000000,0.10667549,0.03890565,0.28833427,1.14473064,0.23852997,0.00000000
0.28514257,1.83640336,0.72263231,0.00000000,0.11076928,0.03851028,0.28362647,1.13566653,0.22961696,0.00000000
0.29114557,1.82740205,0.70009679,0.00000000,0.11494305,0.03843121,0.28012759,1.12990788,0.22141419,0.00000000
0.29714857,1.82483879,0.67965533,0.00000000,0.11911466,0.03872664,0.27803200,1.12765816,0.21406965,0.00000000
0.30315158,1.82908047,0.66162562,0.00000000,0.12319622,0.03945363,0.27751226,1.12902490,0.20771149,0.00000000
0.30915458,1.84034617,0.64627474,0.00000000,0.12709708,0.04066720,0.27871673,1.13402270,0.20244557,0.00000000
0.31515758,1.85871298,0.63381909,0.00000000,0.13072706,0.04241931,0.28176789,1.14257933,0.19835382,0.00000000
0.32116058,1.88412568,0.62442585,0.00000000,0.13399979,0.04475789,0.28676119,1.15454453,0.19549300,0.00000000
0.32716358,1.91640927,0.61821575,0.00000000,0.13683586,0.04772573,0.29376451,1.16970076,0.19389424,0.00000000
0.33316658,1.95528324,0.61526657,0.00000000,0.13916586,0.05135945,0.30281800,1.18777540,0.19356312,0.00000000
0.33916958,2.00037661,0.61561702,0.00000000,0.14093296,0.05568832,0.31393418,1.20845338,0.19448020,0.00000000
0.34517259,2.05124244,0.61927065,0.00000000,0.14209501,0.06073315,0.32709830,1.23138982,0.19660213,0.00000000
0.35117559,2.10737123,0.62619922,0.00000000,0.14262603,0.06650514,0.34226880,1.25622173,0.19986302,0.00000000
0.35717859,2.16820229,0.63634545,0.00000000,0.14251697,0.07300476,0.35937788,1.28257847,0.20417622,0.00000000
0.36318159,2.23313272,0.64962475,0.00000000,0.14177584,0.08022072,0.37833203,1.31009033,0.20943630,0.00000000
0.36918459,2.30152382,0.66592598,0.00000000,0.14042698,0.08812909,0.39901267,1.33839518,0.21552126,0.00000000
0.37518759,2.37270511,0.68511121,0.00000000,0.13850976,0.09669246,0.42127683,1.36714290,0.22229484,0.00000000
0.38119060,2.44597621,0.70701455,0.00000000,0.13607665,0.10585952,0.44495794,1.39599785,0.22960900,0.00000000
0.38719360,2.52060728,0.73144034,0.00000000,0.13319076,0.11556473,0.46986680,1.42463947,0.23730650,0.00000000
0.39319660,2.59583858,0.75816106,0.00000000,0.12992306,0.12572849,0.49579283,1.45276147,0.24522349,0.00000000
0.39919960,2.67088017,0.78691512,0.00000000,0.12634938,0.13625755,0.52250551,1.48006993,0.25319225,0.00000000
0.40520260,2.74491233,0.81740513,0.00000000,0.12254734,0.14704599,0.54975640,1.50628078,0.26104399,0.00000000
0.41120560,2.81708761,0.84929680,0.00000000,0.11859340,0.15797646,0.57728132,1.53111730,0.26861160,0.00000000
0.41720860,2.88653500,0.88221902,0.00000000,0.11456018,0.16892206,0.60480317,1.55430781,0.27573257,0.00000000
0.42321161,2.95236679,0.91576520,0.00000000,0.11051407,0.17974848,0.63203499,1.57558419,0.28225180,0.00000000
0.42921461,3.01368814,0.94949613,0.00000000,0.10651340,0.19031662,0.65868356,1.59468131,0.28802445,0.00000000
0.43521761,3.06960952,0.98294456,0.00000000,0.10260705,0.20048558,0.68445320,1.61133773,0.29291858,0.00000000
0.44122061,3.11926171,1.01562139,0.00000000,0.09883372,0.21011580,0.70904997,1.62529754,0.29681782,0.00000000
0.44722361,3.16181292,1.04702339,0.00000000,0.09522165,0.21907250,0.73218595,1.63631354,0.29962362,0.00000000
0.45322661,3.19648745,1.07664239,0.00000000,0.09178895,0.22722912,0.75358366,1.64415150,0.30125739,0.00000000
0.45922961,3.22258506,1.10397556,0.00000000,0.08854438,0.23447073,0.77298056,1.64859523,0.30166217,0.00000000
0.46523262,3.23950043,1.12853657,0.00000000,0.08548847,0.24069732,0.79013338,1.64945243,0.30080394,0.00000000
0.47123562,3.24674168,1.14986712,0.00000000,0.08261501,0.24582680,0.80482235,1.64656078,0.29867242,0.00000000
0.47723862,3.24394727,1.16754866,0.00000000,0.07991263,0.24979761,0.81685524,1.63979409,0.29528141,0.00000000
0.48324162,3.23090050,1.18121366,0.00000000,0.07736656,0.25257089,0.82607100,1.62906817,0.29066855,0.00000000
0.48924462,3.20754091,1.19055617,0.00000000,0.07496021,0.25413208,0.83234316,1.61434612,0.28489457,0.00000000
0.49524762,3.17397223,1.19534123,0.00000000,0.07267678,0.25449189,0.83558271,1.59564272,0.27804196,0.00000000
0.50125063,3.13046626,1.19541272,0.00000000,0.07050059,0.25368662,0.83574052,1.57302780,0.27021323,0.00000000
0.50725363,3.07746268,1.19069946,0.00000000,0.06841814,0.25177772,0.83280924,1.54662831,0.26152861,0.00000000
0.51325663,3.01556449,1.18121916,0.00000000,0.06641892,0.24885076,0.82682447,1.51662895,0.25212343,0.00000000
0.51925963,2.94552925,1.16708004,0.00000000,0.06449587,0.24501359,0.81786534,1.48327132,0.24214516,0.00000000
0.52526263,2.86825623,1.14848009,0.00000000,0.06264553,0.24039393,0.80605427,1.44685154,0.23175012,0.00000000
0.53126563,2.78476975,1.12570380,0.00000000,0.06086791,0.23513633,0.79155590,1.40771624,0.22110017,0.00000000
0.53726863,2.69619904,1.09911639,0.00000000,0.05916611,0.22939861,0.77457516,1.36625712,0.21035919,0.00000000
0.54327164,2.60375527,1.06915579,0.00000000,0.05754569,0.22334787,0.75535443,1.32290407,0.19968960,0.00000000
0.54927464,2.50870603,1.03632230,0.00000000,0.05601396,0.21715614,0.73416987,1.27811707,0.18924897,0.00000000
0.55527764,2.41234817,1.00116649,0.00000000,0.05457912,0.21099584,0.71132675,1.23237704,0.17918678,0.00000000
0.56128064,2.31597952,0.96427543,0.00000000,0.05324941,0.20503513,0.68715408,1.18617590,0.16964138,0.00000000
0.56728364,2.22087035,0.92625785,0.00000000,0.05203225,0.19943327,0.66199851,1.14000613,0.16073720,0.00000000
0.57328664,2.12823528,0.88772856,0.00000000,0.05093349,0.19433622,0.63621770,1.09435020,0.15258243,0.00000000
0.57928964,2.03920651,0.84929271,0.00000000,0.04995678,0.18987243,0.61017319,1.04967014,0.14526692,0.00000000
0.58529265,1.95480915,0.81153036,0.00000000,0.04910310,0.18614918,0.58422325,1.00639771,0.13886060,0.00000000
0.59129565,1.87593945,0.77498193,0.00000000,0.04837043,0.18324944,0.55871556,0.96492542,0.13341238,0.00000000
0.59729865,1.80334649,0.74013493,0.00000000,0.04775366,0.18122936,0.53398025,0.92559884,0.12894950,0.00000000
0.60330165,1.73761818,0.70741252,0.00000000,0.04724462,0.18011670,0.51032336,0.88871041,0.12547738,0.00000000
0.60930465,1.67917182,0.67716428,0.00000000,0.04683236,0.17990989,0.48802090,0.85449494,0.12298003,0.00000000
0.61530765,1.62824961,0.64965942,0.00000000,0.04650351,0.18057823,0.46731377,0.82312703,0.12142094,0.00000000
0.62131066,1.58491930,0.62508265,0.00000000,0.04624279,0.18206287,0.44840361,0.79472040,0.12074452,0.00000000
0.62731366,1.54907974,0.60353294,0.00000000,0.04603361,0.18427877,0.43144971,0.76932907,0.12087787,0.00000000
0.63331666,1.52047127,0.58502498,0.00000000,0.04585873,0.18711748,0.41656703,0.74695030,0.12173316,0.00000000
0.63931966,1.49869033,0.56949332,0.00000000,0.04570091,0.19045078,0.40382530,0.72752905,0.12321022,0.00000000
0.64532266,1.48320768,0.55679896,0.00000000,0.04554354,0.19413492,0.39324926,0.71096358,0.12519944,0.00000000
0.65132566,1.47338944,0.54673801,0.00000000,0.04537126,0.19801537,0.38481991,0.69711198,0.12758493,0.00000000
0.65732866,1.46852014,0.53905211,0.00000000,0.04517042,0.20193190,0.37847662,0.68579914,0.13024770,0.00000000
0.66333167,1.46782664,0.53344009,0.00000000,0.04492951,0.20572386,0.37412014,0.67682380,0.13306888,0.00000000
0.66933467,1.47050215,0.52957038,0.00000000,0.04463941,0.20923533,0.37161623,0.66996533,0.13593283,0.00000000
0.67533767,1.47572934,0.52709370,0.00000000,0.04429352,0.21232004,0.37079984,0.66498999,0.13873000,0.00000000
0.68134067,1.48270175,0.52565562,0.00000000,0.04388784,0.21484585,0.37147967,0.66165631,0.14135957,0.00000000
0.68734367,1.49064286,0.52490835,0.00000000,0.04342080,0.21669862,0.37344305,0.65971955,0.14373163,0.00000000
0.69334667,1.49882230,0.52452166,0.00000000,0.04289309,0.21778534,0.37646089,0.65893515,0.14576901,0.00000000
0.69934967,1.50656898,0.52419236,0.00000000,0.04230736,0.21803644,0.38029280,0.65906122,0.14740856,0.00000000
0.70535268,1.51328094,0.52365225,0.00000000,0.04166787,0.21740720,0.38469204,0.65986021,0.14860205,0.00000000
0.71135568,1.51843220,0.52267448,0.00000000,0.04098010,0.21587827,0.38941050,0.66110002,0.14931647,0.00000000
0.71735868,1.52157680,0.52107812,0.00000000,0.04025040,0.21345533,0.39420343,0.66255465,0.14953400,0.00000000
0.72336168,1.52235041,0.51873102,0.00000000,0.03948555,0.21016794,0.39883407,0.66400498,0.14925157,0.00000000
0.72936468,1.52047022,0.51555124,0.00000000,0.03869253,0.20606775,0.40307797,0.66523960,0.14848007,0.00000000
0.73536768,1.51573344,0.51150696,0.00000000,0.03787819,0.20122608,0.40672709,0.66605631,0.14724336,0.00000000
0.74137069,1.50801515,0.50661526,0.00000000,0.03704913,0.19573113,0.40959364,0.66626418,0.14557712,0.00000000
0.74737369,1.49726581,0.50093991,0.00000000,0.03621157,0.18968488,0.41151356,0.66568651,0.14352761,0.00000000
0.75337669,1.48350899,0.49458841,0.00000000,0.03537136,0.18319990,0.41234963,0.66416457,0.14115046,0.00000000
0.75937969,1.46683939,0.48770845,0.00000000,0.03453403,0.17639609,0.41199419,0.66156205,0.13850948,0.00000000
0.76538269,1.44742127,0.48048397,0.00000000,0.03370494,0.16939756,0.41037133,0.65777018,0.13567564,0.00000000
0.77138569,1.42548726,0.47313092,0.00000000,0.03288945,0.16232971,0.40743863,0.65271301,0.13272608,0.00000000
0.77738869,1.40133728,0.46589279,0.00000000,0.03209311,0.15531649,0.40318817,0.64635268,0.12974329,0.00000000
0.78339170,1.37533714,0.45903590,0.00000000,0.03132181,0.14847801,0.39764698,0.63869422,0.12681442,0.00000000
0.78939470,1.34791656,0.45284444,0.00000000,0.03058202,0.14192840,0.39087667,0.62978953,0.12403059,0.00000000
0.79539770,1.31956596,0.44761528,0.00000000,0.02988082,0.13577392,0.38297238,0.61974004,0.12148626,0.00000000
0.80140070,1.29083174,0.44365229,0.00000000,0.02922599,0.13011137,0.37406091,0.60869786,0.11927850,0.00000000
0.80740370,1.26230952,0.44126035,0.00000000,0.02862594,0.12502669,0.36429805,0.59686505,0.11750623,0.00000000
0.81340670,1.23463530,0.44073884,0.00000000,0.02808959,0.12059377,0.35386528,0.58449095,0.11626920,0.00000000
0.81940970,1.20847424,0.44237465,0.00000000,0.02762617,0.11687345,0.34296573,0.57186737,0.11566686,0.00000000
0.82541271,1.18450731,0.44643484,0.00000000,0.02724491,0.11391265,0.33181966,0.55932202,0.11579692,0.00000000
0.83141571,1.16341602,0.45315902,0.00000000,0.02695469,0.11174366,0.32065952,0.54721000,0.11675369,0.00000000
0.83741871,1.14586574,0.46275160,0.00000000,0.02676367,0.11038368,0.30972473,0.53590404,0.11862618,0.00000000
0.84342171,1.13248814,0.47537432,0.00000000,0.02667888,0.10983446,0.29925646,0.52578359,0.12149603,0.00000000
0.84942471,1.12386364,0.49113911,0.00000000,0.02670584,0.11008227,0.28949242,0.51722340,0.12543525,0.00000000
0.85542771,1.12050451,0.51010196,0.00000000,0.02684826,0.11109815,0.28066201,0.51058208,0.13050397,0.00000000
0.86143072,1.12283953,0.53225782,0.00000000,0.02710775,0.11283840,0.27298180,0.50619103,0.13674820,0.00000000
0.86743372,1.13120091,0.55753713,0.00000000,0.02748369,0.11524560,0.26665160,0.50434430,0.14419772,0.00000000
0.87343672,1.14581420,0.58580411,0.00000000,0.02797322,0.11824984,0.26185118,0.50528978,0.15286422,0.00000000
0.87943972,1.16679158,0.61685717,0.00000000,0.02857126,0.12177050,0.25873759,0.50922198,0.16273984,0.00000000
0.88544272,1.19412884,0.65043144,0.00000000,0.02927081,0.12571829,0.25744320,0.51627673,0.17379609,0.00000000
0.89144572,1.22770618,0.68620360,0.00000000,0.03006321,0.12999768,0.25807435,0.52652777,0.18598333,0.00000000
0.89744872,1.26729263,0.72379876,0.00000000,0.03093860,0.13450954,0.26071058,0.53998541,0.19923077,0.00000000
0.90345173,1.31255366,0.76279926,0.00000000,0.03188640,0.13915401,0.26540425,0.55659697,0.21344711,0.00000000
0.90945473,1.36306150,0.80275507,0.00000000,0.03289583,0.14383339,0.27218052,0.57624903,0.22852172,0.00000000
0.91545773,1.41830744,0.84319517,0.00000000,0.03395646,0.14845489,0.28103751,0.59877102,0.24432636,0.00000000
0.92146073,1.47771533,0.88363968,0.00000000,0.03505861,0.15293332,0.29194656,0.62394002,0.26071739,0.00000000
0.92746373,1.54065539,0.92361192,0.00000000,0.03619386,0.15719334,0.30485246,0.65148635,0.27753839,0.00000000
0.93346673,1.60645776,0.96264998,0.00000000,0.03735521,0.16117135,0.31967361,0.68109968,0.29462302,0.00000000
0.93946973,1.67442487,1.00031721,0.00000000,0.03853732,0.16481682,0.33630211,0.71243543,0.31179809,0.00000000
0.94547274,1.74384242,1.03621122,0.00000000,0.03973642,0.16809303,0.35460389,0.74512114,0.32888674,0.00000000
0.95147574,1.81398843,1.06997102,0.00000000,0.04095017,0.17097727,0.37441874,0.77876271,0.34571150,0.00000000
0.95747874,1.88414045,1.10128204,0.00000000,0.04217731,0.17346041,0.39556070,0.81295047,0.36209728,0.00000000
0.96348174,1.95358099,1.12987905,0.00000000,0.04341721,0.17554589,0.41781870,0.84726498,0.37787416,0.00000000
0.96948474,2.02160155,1.15554693,0.00000000,0.04466925,0.17724833,0.44095775,0.88128263,0.39287990,0.00000000
0.97548774,2.08750580,1.17811964,0.00000000,0.04593225,0.17859174,0.46472085,0.91458118,0.40696222,0.00000000
0.98149075,2.15061243,1.19747762,0.00000000,0.04720376,0.17960750,0.48883178,0.94674538,0.41998073,0.00000000
0.98749375,2.21025848,1.21354408,0.00000000,0.04847947,0.18033230,0.51299889,0.97737271,0.43180873,0.00000000
0.99349675,2.26580367,1.22628069,0.00000000,0.04975266,0.18080607,0.53691987,1.00607938,0.44233460,0.00000000
0.99949975,2.31663628,1.23568307,0.00000000,0.05101382,0.18107014,0.56028760,1.03250674,0.45146320,0.00000000
1.00550275,2.36218092,1.24177664,0.00000000,0.05225044,0.18116567,0.58279693,1.05632800,0.45911693,0.00000000
1.01150575,2.40190842,1.24461314,0.00000000,0.05344691,0.18113239,0.60415214,1.07725512,0.46523678,0.00000000
1.01750875,2.43534752,1.24426806,0.00000000,0.05458482,0.18100780,0.62407488,1.09504583,0.46978319,0.00000000
1.02351176,2.46209810,1.24083920,0.00000000,0.05564329,0.18082673,0.64231220,1.10951047,0.47273680,0.00000000
1.02951476,2.48184520,1.23444625,0.00000000,0.05659960,0.18062129,0.65864426,1.12051817,0.47409905,0.00000000
1.03551776,2.49437304,1.22523141,0.00000000,0.05743002,0.18042107,0.67289139,1.12800223,0.47389247,0.00000000
1.04152076,2.49957793,1.21336051,0.00000000,0.05811067,0.18025363,0.68491983,1.13196402,0.47216077,0.00000000
1.04752376,2.49747891,1.19902452,0.00000000,0.05861855,0.18014503,0.69464606,1.13247516,0.46896848,0.00000000
1.05352676,2.48822522,1.18244092,0.00000000,0.05893258,0.18012036,0.70203913,1.12967758,0.46440015,0.00000000
1.05952976,2.47209940,1.16385434,0.00000000,0.05903455,0.18020416,0.70712087,1.12378110,0.45855897,0.00000000
1.06553277,2.44951541,1.14353631,0.00000000,0.05891003,0.18042062,0.70996382,1.11505842,0.45156484,0.00000000
1.07153577,2.42101119,1.12178348,0.00000000,0.05854907,0.18079342,0.71068690,1.10383756,0.44355176,0.00000000
1.07753877,2.38723549,1.09891426,0.00000000,0.05794677,0.18134534,0.70944895,1.09049168,0.43466464,0.00000000
1.08354177,2.34892934,1.07526368,0.00000000,0.05710360,0.18209745,0.70644041,1.07542676,0.42505558,0.00000000
1.08954477,2.30690254,1.05117643,0.00000000,0.05602542,0.18306795,0.70187355,1.05906752,0.41487972,0.00000000
1.09554777,2.26200629,1.02699845,0.00000000,0.05472338,0.18427084,0.69597180,1.04184211,0.40429069,0.00000000
1.10155078,2.21510321,1.00306724,0.00000000,0.05321342,0.18571438,0.68895871,1.02416633,0.39343618,0.00000000
1.10755378,2.16703607,0.97970136,0.00000000,0.05151577,0.18739947,0.68104714,1.00642804,0.38245335,0.00000000
1.11355678,2.11859703,0.95718982,0.00000000,0.04965409,0.18931820,0.67242937,0.98897268,0.37146487,0.00000000
1.11955978,2.07049886,0.93578177,0.00000000,0.04765462,0.19145250,0.66326857,0.97209040,0.36057524,0.00000000
1.12556278,2.02334975,0.91567722,0.00000000,0.04554524,0.19377325,0.65369226,0.95600570,0.34986807,0.00000000
1.13156578,1.97763297,0.89701929,0.00000000,0.04335446,0.19623972,0.64378802,0.94086995,0.33940423,0.00000000
1.13756878,1.93369253,0.87988857,0.00000000,0.04111053,0.19879962,0.63360165,0.92675719,0.32922093,0.00000000
1.14357179,1.89172541,0.86429985,0.00000000,0.03884060,0.20138970,0.62313802,0.91366353,0.31933208,0.00000000
1.14957479,1.85178086,0.85020156,0.00000000,0.03656995,0.20393690,0.61236427,0.90150994,0.30972954,0.00000000
1.15557779,1.81376647,0.83747794,0.00000000,0.03432147,0.20636012,0.60121542,0.89014848,0.30038557,0.00000000
1.16158079,1.77746074,0.82595393,0.00000000,0.03211523,0.20857243,0.58960172,0.87937144,0.29125597,0.00000000
1.16758379,1.74253124,0.81540251,0.00000000,0.02996822,0.21048368,0.57741749,0.86892290,0.28228407,0.00000000
1.17358679,1.70855729,0.80555417,0.00000000,0.02789431,0.21200347,0.56455083,0.85851228,0.27340510,0.00000000
1.17958979,1.67505592,0.79610803,0.00000000,0.02590430,0.21304414,0.55089355,0.84782883,0.26455081,0.00000000
1.18559280,1.64150959,0.78674421,0.00000000,0.02400612,0.21352388,0.53635085,0.83655674,0.25565405,0.00000000
1.19159580,1.60739450,0.77713670,0.00000000,0.02220514,0.21336963,0.52085012,0.82438981,0.24665311,0.00000000
1.19759880,1.57220782,0.76696627,0.00000000,0.02050455,0.21251971,0.50434850,0.81104529,0.23749551,0.00000000
1.20360180,1.53549290,0.75593295,0.00000000,0.01890575,0.21092615,0.48683868,0.79627614,0.22814117,0.00000000
1.20960480,1.49686130,0.74376748,0.00000000,0.01740880,0.20855644,0.46835285,0.77988142,0.21856476,0.00000000
1.21560780,1.45601089,0.73024137,0.00000000,0.01601282,0.20539481,0.44896462,0.76171429,0.20875715,0.00000000
1.22161081,1.41273957,0.71517523,0.00000000,0.01471638,0.20144297,0.42878881,0.74168769,0.19872599,0.00000000
1.22761381,1.36695426,0.69844526,0.00000000,0.01351782,0.19672020,0.40797945,0.71977741,0.18849543,0.00000000
1.23361681,1.31867523,0.67998761,0.00000000,0.01241552,0.19126302,0.38672597,0.69602277,0.17810499,0.00000000
1.23961981,1.26803601,0.65980070,0.00000000,0.01140808,0.18512422,0.36524807,0.67052507,0.16760788,0.00000000
1.24562281,1.21527921,0.63794558,0.00000000,0.01049450,0.17837160,0.34378953,0.64344405,0.15706866,0.00000000
1.25162581,1.16074886,0.61454429,0.00000000,0.00967419,0.17108626,0.32261126,0.61499266,0.14656069,0.00000000
1.25762881,1.10487992,0.58977668,0.00000000,0.00894702,0.16336067,0.30198413,0.58543064,0.13616330,0.00000000
1.26363182,1.04818550,0.56387566,0.00000000,0.00831323,0.15529653,0.28218179,0.55505702,0.12595895,0.00000000
1.26963482,0.99124270,0.53712128,0.00000000,0.00777341,0.14700255,0.26347386,0.52420227,0.11603062,0.00000000
1.27563782,0.93467740,0.50983387,0.00000000,0.00732832,0.13859219,0.24611962,0.49322000,0.10645932,0.00000000
1.28164082,0.87914892,0.48236650,0.00000000,0.00697879,0.13018147,0.23036253,0.46247895,0.09732202,0.00000000
1.28764382,0.82533468,0.45509700,0.00000000,0.00672554,0.12188679,0.21642552,0.43235503,0.08869002,0.00000000
1.29364682,0.77391555,0.42841975,0.00000000,0.00656909,0.11382297,0.20450722,0.40322408,0.08062772,0.00000000
1.29964982,0.72556192,0.40273754,0.00000000,0.00650952,0.10610138,0.19477901,0.37545501,0.07319187,0.00000000
1.30565283,0.68092090,0.37845345,0.00000000,0.00654641,0.09882828,0.18738286,0.34940374,0.06643119,0.00000000
1.31165583,0.64060454,0.35596311,0.00000000,0.00667866,0.09210325,0.18242984,0.32540776,0.06038649,0.00000000
1.31765883,0.60517926,0.33564728,0.00000000,0.00690442,0.08601783,0.17999916,0.30378128,0.05509096,0.00000000
1.32366183,0.57515640,0.31786491,0.00000000,0.00722099,0.08065432,0.18013770,0.28481115,0.05057079,0.00000000
1.32966483,0.55098379,0.30294661,0.00000000,0.00762474,0.07608467,0.18285969,0.26875308,0.04684596,0.00000000
1.33566783,0.53303837,0.29118873,0.00000000,0.00811111,0.07236945,0.18814673,0.25582854,0.04393098,0.00000000
1.34167084,0.52161967,0.28284789,0.00000000,0.00867461,0.06955705,0.19594785,0.24622191,0.04183578,0.00000000
1.34767384,0.51694425,0.27813611,0.00000000,0.00930881,0.06768280,0.20617970,0.24007800,0.04056645,0.00000000
1.35367684,0.51914096,0.27721651,0.00000000,0.01000644,0.06676842,0.21872680,0.23749995,0.04012582,0.00000000
1.35967984,0.52824723,0.28019971,0.00000000,0.01075950,0.06682134,0.23344199,0.23854736,0.04051389,0.00000000
1.36568284,0.54420636,0.28714080,0.00000000,0.01155936,0.06783439,0.25014710,0.24323489,0.04172810,0.00000000
1.37168584,0.56686598,0.29803726,0.00000000,0.01239698,0.06978554,0.26863393,0.25153114,0.04376323,0.00000000
1.37768884,0.59597805,0.31282767,0.00000000,0.01326309,0.07263789,0.28866574,0.26335825,0.04661122,0.00000000
1.38369185,0.63120036,0.33139152,0.00000000,0.01414847,0.07633994,0.30997935,0.27859200,0.05026069,0.00000000
1.38969485,0.67210000,0.35355019,0.00000000,0.01504423,0.08082613,0.33228792,0.29706283,0.05469627,0.00000000
1.39569785,0.71815895,0.37906918,0.00000000,0.01594210,0.08601779,0.35528464,0.31855769,0.05989786,0.00000000
1.40170085,0.76878191,0.40766177,0.00000000,0.01683480,0.09182442,0.37864723,0.34282300,0.06583966,0.00000000
1.40770385,0.82330659,0.43899426,0.00000000,0.01771638,0.09814538,0.40204347,0.36956875,0.07248932,0.00000000
1.41370685,0.88101640,0.47269259,0.00000000,0.01858256,0.10487198,0.42513758,0.39847378,0.07980704,0.00000000
1.41970985,0.94115544,0.50835056,0.00000000,0.01943110,0.11188996,0.44759730,0.42919216,0.08774480,0.00000000
1.42571286,1.00294561,0.54553940,0.00000000,0.02026207,0.11908227,0.46910179,0.46136082,0.09624577,0.00000000
1.43171586,1.06560536,0.58381856,0.00000000,0.02107818,0.12633211,0.48934974,0.49460793,0.10524399,0.00000000
1.43771886,1.12836959,0.62274738,0.00000000,0.02188493,0.13352618,0.50806770,0.52856208,0.11466438,0.00000000
1.44372186,1.19051005,0.66189740,0.00000000,0.02269081,0.14055790,0.52501811,0.56286183,0.12442305,0.00000000
1.44972486,1.25135540,0.70086479,0.00000000,0.02350725,0.14733061,0.54000684,0.59716531,0.13442812,0.00000000
1.45572786,1.31031018,0.73928248,0.00000000,0.02434860,0.15376052,0.55288961,0.63115938,0.14458087,0.00000000
1.46173087,1.36687174,0.77683147,0.00000000,0.02523187,0.15977929,0.56357719,0.66456808,0.15477741,0.00000000
1.46773387,1.42064431,0.81325078,0.00000000,0.02617637,0.16533616,0.57203888,0.69715979,0.16491066,0.00000000
1.47373687,1.47134943,0.84834563,0.00000000,0.02720323,0.17039940,0.57830403,0.72875281,0.17487280,0.00000000
1.47973987,1.51883217,0.88199331,0.00000000,0.02833467,0.17495715,0.58246146,0.75921898,0.18455788,0.00000000
1.48574287,1.56306256,0.91414649,0.00000000,0.02959324,0.17901738,0.58465658,0.78848510,0.19386479,0.00000000
1.49174587,1.60413204,0.94483364,0.00000000,0.03100088,0.18260723,0.58508633,0.81653202,0.20270017,0.00000000
1.49774887,1.64224509,0.97415649,0.00000000,0.03257788,0.18577142,0.58399203,0.84339134,0.21098145,0.00000000
1.50375188,1.67770598,1.00228453,0.00000000,0.03434177,0.18857011,0.58165029,0.86913990,0.21863960,0.00000000
1.50975488,1.71090157,1.02944665,0.00000000,0.03630622,0.19107603,0.57836254,0.89389224,0.22562176,0.00000000
1.51575788,1.74228061,1.05592036,0.00000000,0.03847990,0.19337127,0.57444337,0.91779139,0.23189334,0.00000000
1.52176088,1.77233066,1.08201887,0.00000000,0.04086550,0.19554367,0.57020845,0.94099849,0.23743973,0.00000000
1.52776388,1.80155382,1.10807658,0.00000000,0.04345882,0.19768312,0.56596230,0.96368184,0.24226736,0.00000000
1.53376688,1.83044225,1.13443372,0.00000000,0.04624807,0.19987793,0.56198671,0.98600582,0.24640410,0.00000000
1.53976988,1.85945500,1.16142055,0.00000000,0.04921341,0.20221137,0.55853025,1.00812049,0.24989907,0.00000000
1.54577289,1.88899702,1.18934204,0.00000000,0.05232681,0.20475871,0.55579933,1.03015226,0.25282163,0.00000000
1.55177589,1.91940161,1.21846345,0.00000000,0.05555216,0.20758469,0.55395121,1.05219636,0.25525976,0.00000000
1.55777889,1.95091704,1.24899751,0.00000000,0.05884579,0.21074167,0.55308933,1.07431125,0.25731786,0.00000000
1.56378189,1.98369785,1.28109362,0.00000000,0.06215730,0.21426853,0.55326109,1.09651555,0.25911395,0.00000000
1.56978489,2.01780134,1.31482950,0.00000000,0.06543073,0.21819015,0.55445802,1.11878738,0.26077645,0.00000000
1.57578789,2.05318898,1.35020547,0.00000000,0.06860605,0.22251772,0.55661851,1.14106618,0.26244068,0.00000000
1.58179090,2.08973262,1.38714157,0.00000000,0.07162089,0.22724955,0.55963255,1.16325689,0.26424505,0.00000000
1.58779390,2.12722484,1.42547746,0.00000000,0.07441247,0.23237248,0.56334848,1.18523599,0.26632733,0.00000000
1.59379690,2.16539268,1.46497497,0.00000000,0.07691963,0.23786363,0.56758111,1.20685903,0.26882079,0.00000000
1.59979990,2.20391371,1.50532315,0.00000000,0.07908493,0.24369236,0.57212090,1.22796915,0.27185056,0.00000000
1.60580290,2.24243338,1.54614550,0.00000000,0.08085666,0.24982238,0.57674368,1.24840588,0.27553031,0.00000000
1.61180590,2.28058265,1.58700908,0.00000000,0.08219068,0.25621371,0.58122032,1.26801365,0.27995906,0.00000000
1.61780890,2.31799463,1.62743514,0.00000000,0.08305214,0.26282447,0.58532608,1.28664951,0.28521855,0.00000000
