energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.13056528,12.57134684,-6.22923521,0.00995743,-0.01335599,1.63733642,-1.57862878,1.66041478,-1.74295712,8.47925775,-1.55085246,2.85112775,-2.06227261,0.00000000,-0.00000000,0.75857890,-0.56386569,0.82488101,-1.13183851
-3.12456228,12.58134986,-6.25680826,0.01031474,-0.01457637,1.60134001,-1.60258741,1.62270733,-1.75628613,8.55016882,-1.56891431,2.85510701,-2.04430403,0.00000000,-0.00000000,0.75246078,-0.56226403,0.81133586,-1.12975542
-3.11855928,12.55128778,-6.28164059,0.01062292,-0.01581228,1.56085444,-1.62307295,1.58183526,-1.76640103,8.59071281,-1.58625354,2.85036286,-2.03010405,0.00000000,-0.00000000,0.74481806,-0.56005377,0.79603935,-1.12797729
-3.11255628,12.48029847,-6.30338718,0.01087425,-0.01704732,1.51622720,-1.63990928,1.53811794,-1.77317540,8.59920403,-1.60269599,2.83703650,-2.01973365,0.00000000,-0.00000000,0.73568200,-0.55711253,0.77925583,-1.12664853
-3.10655328,12.36812968,-6.32165737,0.01106221,-0.01826366,1.46785294,-1.65294023,1.49191200,-1.77649728,8.57442317,-1.61805913,2.81542795,-2.01317181,0.00000000,-0.00000000,0.72510109,-0.55332718,0.76128519,-1.12589460
-3.10055028,12.21517611,-6.33604222,0.01118167,-0.01944247,1.41616708,-1.66203775,1.44360486,-1.77627612,8.51567587,-1.63216016,2.78599058,-2.01032227,0.00000000,-0.00000000,0.71314322,-0.54860072,0.74245295,-1.12582038
-3.09454727,12.02250150,-6.34614180,0.01122903,-0.02056438,1.36163900,-1.66711059,1.39360807,-1.77245002,8.42283858,-1.64482406,2.74932186,-2.01102065,0.00000000,-0.00000000,0.69989769,-0.54285831,0.72309988,-1.12650865
-3.08854427,11.79184288,-6.35159098,0.01120230,-0.02161001,1.30476477,-1.66811285,1.34235030,-1.76499295,8.29638841,-1.65589144,2.70614992,-2.01504162,0.00000000,-0.00000000,0.68547693,-0.53605228,0.70357119,-1.12801856
-3.08254127,11.52559492,-6.35208239,0.01110119,-0.02256053,1.24605948,-1.66505190,1.29027014,-1.75392148,8.13741504,-1.66522551,2.65731605,-2.02210568,0.00000000,-0.00000000,0.67001746,-0.52816590,0.68420559,-1.13038412
-3.07653827,11.22677357,-6.34738549,0.01092708,-0.02339823,1.18604921,-1.65799515,1.23780858,-1.73930060,7.94761306,-1.67271821,2.60375342,-2.03188570,0.00000000,-0.00000000,0.65368004,-0.51921571,0.66532462,-1.13361282
-3.07053527,10.89895872,-6.33736103,0.01068294,-0.02410714,1.12526278,-1.64707525,1.18540145,-1.72124828,7.72925440,-1.67829501,2.54646225,-2.04401300,0.00000000,-0.00000000,0.63664884,-0.50925236,0.64722252,-1.13768447
-3.06453227,10.54621723,-6.32197046,0.01037327,-0.02467356,1.06422329,-1.63249309,1.13347173,-1.69993847,7.48514121,-1.68191831,2.48648235,-2.05808341,0.00000000,-0.00000000,0.61912940,-0.49836002,0.63015690,-1.14255025
-3.05852926,10.17300869,-6.30128030,0.01000388,-0.02508656,1.00343973,-1.61451843,1.08242206,-1.67560227,7.21854087,-1.68358940,2.42486392,-2.07366335,0.00000000,-0.00000000,0.60134551,-0.48665430,0.61434058,-1.14813237
-3.05252626,9.78407728,-6.27546169,0.00958170,-0.02533841,0.94339870,-1.59348787,1.03262766,-1.64852720,6.93310541,-1.68334896,2.36263764,-2.09029639,0.00000000,-0.00000000,0.58353511,-0.47427892,0.59993493,-1.15432427
-3.04652326,9.38433389,-6.24478571,0.00911457,-0.02542492,0.88455666,-1.56979999,0.98442983,-1.61905448,6.63277865,-1.68127616,2.30078536,-2.10751066,0.00000000,-0.00000000,0.56594517,-0.46140123,0.58704492,-1.16099181
-3.04052026,8.97873363,-6.20961523,0.00861096,-0.02534563,0.82733275,-1.54390784,0.93813042,-1.58757432,6.32169484,-1.67748660,2.24021275,-2.12482736,0.00000000,-0.00000000,0.54882600,-0.44820689,0.57571622,-1.16797526
-3.03451726,8.57215365,-6.17039425,0.00807973,-0.02510393,0.77210248,-1.51630890,0.89398747,-1.55451952,6.00407310,-1.67212915,2.18172503,-2.14177060,0.00000000,-0.00000000,0.53242512,-0.43489386,0.56593438,-1.17509262
-3.02851426,8.16927660,-6.12763569,0.00752982,-0.02470701,0.71919258,-1.48753280,0.85221229,-1.52035748,5.68411177,-1.66538208,2.12600702,-2.15787871,0.00000000,-0.00000000,0.51698109,-0.42166604,0.55762633,-1.18214391
-3.02251126,7.77448458,-6.08190871,0.00697006,-0.02416570,0.66887704,-1.45812750,0.81296809,-1.48558097,5.36588713,-1.65744866,2.07360843,-2.17271699,0.00000000,-0.00000000,0.50271744,-0.40872681,0.55066406,-1.18891680
-3.01650825,7.39176769,-6.03382630,0.00640887,-0.02349419,0.62137468,-1.42864433,0.77637036,-1.45069800,5.05326017,-1.64855245,2.02493509,-2.18589154,0.00000000,-0.00000000,0.48983720,-0.39627275,0.54487055,-1.19519324
-3.01050525,7.02465051,-5.98403412,0.00585412,-0.02270959,0.57684811,-1.39962262,0.74248898,-1.41622128,4.74979479,-1.63893250,1.98024634,-2.19706383,0.00000000,-0.00000000,0.47851807,-0.38448769,0.54002759,-1.20075704
-3.00450225,6.67613878,-5.93320077,0.00531294,-0.02183151,0.53540426,-1.37157479,0.71135183,-1.38265751,4.45868981,-1.62883876,1.93965873,-2.20596529,0.00000000,-0.00000000,0.46890858,-0.37353750,0.53588530,-1.20540210
-2.99849925,6.34868707,-5.88201006,0.00479158,-0.02088141,0.49709638,-1.34497233,0.68294988,-1.35049702,4.18272669,-1.61852762,1.90315553,-2.21241119,0.00000000,-0.00000000,0.46112519,-0.36356552,0.53217295,-1.20894095
-2.99249625,6.04418747,-5.83115496,0.00429534,-0.01988202,0.46192740,-1.32023370,0.65724341,-1.32020400,3.92423360,-1.60825779,1.87060137,-2.21631291,0.00000000,-0.00000000,0.45525058,-0.35468908,0.52861049,-1.21121333
-2.98649325,5.76397777,-5.78133303,0.00382852,-0.01885664,0.42985435,-1.29771435,0.63416880,-1.29220771,3.68506593,-1.59828643,1.84176108,-2.21768762,0.00000000,-0.00000000,0.45133290,-0.34699688,0.52492052,-1.21209412
-2.98049025,5.50886680,-5.73324275,0.00339439,-0.01782856,0.40079388,-1.27769955,0.61364576,-1.26689477,3.46660215,-1.58886558,1.81632128,-2.21666440,0.00000000,-0.00000000,0.44938601,-0.34054749,0.52083987,-1.21150050
-2.97448724,5.27917391,-5.68757981,0.00299526,-0.01682030,0.37462829,-1.26040023,0.59558427,-1.24460268,3.26975375,-1.58023858,1.79391367,-2.21348604,0.00000000,-0.00000000,0.44939053,-0.33536889,0.51613047,-1.20939751
-2.96848424,5.07477879,-5.64503270,0.00263247,-0.01585311,0.35121203,-1.24595179,0.57989083,-1.22561463,3.09498703,-1.57263647,1.77413830,-2.20850575,0.00000000,-0.00000000,0.45129560,-0.33145888,0.51058896,-1.20580197
-2.96248124,4.89517791,-5.60627635,0.00230653,-0.01494633,0.33037833,-1.23441588,0.56647373,-1.21015554,2.94235442,-1.56627428,1.75658562,-2.20217840,0.00000000,-0.00000000,0.45502097,-0.32878650,0.50405451,-1.20078411
-2.95647824,4.73954388,-5.57196310,0.00201716,-0.01411699,0.31194557,-1.22578477,0.55524682,-1.19838916,2.81153288,-1.56134676,1.74085610,-2.19504604,0.00000000,-0.00000000,0.46045949,-0.32729410,0.49641462,-1.19446682
-2.95047524,4.60678415,-5.54271034,0.00176342,-0.01337933,0.29572331,-1.21998792,0.54613159,-1.19041612,2.70186680,-1.55802384,1.72657638,-2.18771795,0.00000000,-0.00000000,0.46747961,-0.32690004,0.48760869,-1.18702222
-2.94447224,4.49559640,-5.51908414,0.00154382,-0.01274458,0.28151773,-1.21689999,0.53905753,-1.18627273,2.61241333,-1.55644545,1.71341123,-2.18084567,0.00000000,-0.00000000,0.47592790,-0.32750185,0.47762916,-1.17866577
-2.93846923,4.40451850,-5.50157908,0.00135644,-0.01222068,0.26913634,-1.21634980,0.53396066,-1.18593031,2.54198814,-1.55671586,1.70107111,-2.17509398,0.00000000,-0.00000000,0.48563152,-0.32897967,0.46652037,-1.16964772
-2.93246623,4.33197184,-5.49059433,0.00119898,-0.01181219,0.25839184,-1.21812945,0.53078042,-1.18929489,2.48921022,-1.55889776,1.68931510,-2.17110879,0.00000000,-0.00000000,0.49640043,-0.33119988,0.45437526,-1.16024245
-2.92646323,4.27629763,-5.48640701,0.00106895,-0.01152030,0.24910517,-1.22200304,0.52945534,-1.19620730,2.45254467,-1.56300610,1.67794972,-2.16948371,0.00000000,-0.00000000,0.50802965,-0.33401873,0.44133027,-1.15073588
-2.92046023,4.23578679,-5.48914398,0.00096368,-0.01134287,0.24110782,-1.22771428,0.52991765,-1.20644349,2.43034310,-1.56900231,1.66682413,-2.17072668,0.00000000,-0.00000000,0.52030137,-0.33728589,0.42755871,-1.14141173
-2.91445723,4.20870428,-5.49875368,0.00088045,-0.01127461,0.23424333,-1.23499285,0.53208759,-1.21971522,2.42088145,-1.57678906,1.65582260,-2.17522863,0.00000000,-0.00000000,0.53298726,-0.34084790,0.41326324,-1.13253700
-2.90845423,4.19330992,-5.51498018,0.00081652,-0.01130733,0.22836823,-1.24355897,0.53586775,-1.23567130,2.42239549,-1.58620621,1.64485533,-2.18323581,0.00000000,-0.00000000,0.54585091,-0.34455145,0.39866782,-1.12434757
-2.90245123,4.18787721,-5.53734146,0.00076924,-0.01143023,0.22335255,-1.25312645,0.54113814,-1.25389960,2.43311464,-1.59702853,1.63384871,-2.19482761,0.00000000,-0.00000000,0.55865068,-0.34824643,0.38400970,-1.11703466
-2.89644822,4.19071252,-5.56511432,0.00073604,-0.01163030,0.21908000,-1.26340415,0.54775246,-1.27393011,2.45129438,-1.60896548,1.62273604,-2.20990131,0.00000000,-0.00000000,0.57114299,-0.35178885,0.36953199,-1.11073283
-2.89044522,4.20017611,-5.59732811,0.00071449,-0.01189275,0.21544791,-1.27409630,0.55553600,-1.29523940,2.47524817,-1.62166370,1.61144987,-2.22816485,0.00000000,-0.00000000,0.58308627,-0.35504355,0.35547707,-1.10551031
-2.88444222,4.21470658,-5.63276897,0.00070234,-0.01220146,0.21236724,-1.28490214,0.56428559,-1.31725677,2.50337890,-1.63471254,1.59991670,-2.24913863,0.00000000,-0.00000000,0.59424544,-0.35788682,0.34208141,-1.10136226
-2.87843922,4.23284947,-5.66999621,0.00069751,-0.01253946,0.20976255,-1.29551538,0.57377172,-1.33937240,2.53421035,-1.64765275,1.58805465,-2.27216652,0.00000000,-0.00000000,0.60439707,-0.36020889,0.32957174,-1.09820746
-2.87243622,4.25328997,-5.70737141,0.00069815,-0.01288949,0.20757216,-1.30562420,0.58374299,-1.36094751,2.56641815,-1.65998842,1.57577453,-2.29643595,0.00000000,-0.00000000,0.61333504,-0.36191629,0.31816294,-1.09588875
-2.86643322,4.27488929,-5.74310029,0.00070259,-0.01323444,0.20574835,-1.31491216,0.59393264,-1.38132683,2.59885988,-1.67120200,1.56298416,-2.32100650,0.00000000,-0.00000000,0.62087656,-0.36293413,0.30805735,-1.09417743
-2.86043022,4.29672296,-5.77528671,0.00070938,-0.01355788,0.20425778,-1.32306073,0.60406696,-1.39985297,2.63060330,-1.68077201,1.54959576,-2.34484576,0.00000000,-0.00000000,0.62686835,-0.36320818,0.29944561,-1.09278146
-2.85442721,4.31811906,-5.80199681,0.00071731,-0.01384450,0.20308187,-1.32975344,0.61387518,-1.41588254,2.66095144,-1.68819275,1.53553587,-2.36687098,0.00000000,-0.00000000,0.63119268,-0.36270675,0.29250850,-1.09135727
-2.84842421,4.33869360,-5.82133120,0.00072536,-0.01408054,0.20221717,-1.33468214,0.62310006,-1.42880357,2.68946309,-1.69299533,1.52075690,-2.38599444,0.00000000,-0.00000000,0.63377293,-0.36142223,0.28741959,-1.08952461
-2.84242121,4.35838000,-5.83150179,0.00073271,-0.01425412,0.20167557,-1.33755499,0.63150887,-1.43805355,2.71596697,-1.69476898,1.50524932,-2.40117043,0.00000000,-0.00000000,0.63457831,-0.35937228,0.28434817,-1.08688389
-2.83641821,4.37744958,-5.83090967,0.00073878,-0.01435556,0.20148423,-1.33810610,0.63890374,-1.44313730,2.74056809,-1.69318161,1.48905346,-2.41144153,0.00000000,-0.00000000,0.63362744,-0.35660036,0.28346211,-1.08303503
-2.83041521,4.39651978,-5.81822008,0.00074315,-0.01437758,0.20168499,-1.33610615,0.64513083,-1.44364387,2.76364462,-1.68799854,1.47226972,-2.41598182,0.00000000,-0.00000000,0.63099036,-0.35317574,0.28492995,-1.07759704
-2.82441221,4.41654781,-5.79243032,0.00074558,-0.01431541,0.20233332,-1.33137355,0.65008772,-1.43926164,2.78583425,-1.67909832,1.45506612,-2.41413478,0.00000000,-0.00000000,0.62678879,-0.34919265,0.28892208,-1.07022726
-2.81840920,4.43880754,-5.75292678,0.00074603,-0.01416687,0.20349656,-1.32378519,0.65372832,-1.42979067,2.80800929,-1.66648465,1.43768232,-2.40544410,0.00000000,-0.00000000,0.62119437,-0.34476871,0.29561043,-1.06063924
-2.81240620,4.46484857,-5.69952765,0.00074457,-0.01393229,0.20525144,-1.31328611,0.65606505,-1.41515161,2.83124015,-1.65029362,1.42042935,-2.38967569,0.00000000,-0.00000000,0.61442478,-0.34004237,0.30516644,-1.04861851
-2.80640320,4.49643760,-5.63250852,0.00074143,-0.01361441,0.20768084,-1.29989715,0.65716792,-1.39539051,2.85674793,-1.63079564,1.40368453,-2.36682987,0.00000000,-0.00000000,0.60673773,-0.33516957,0.31775724,-1.03403513
-2.80040020,4.53548302,-5.55260902,0.00073694,-0.01321815,0.21086989,-1.28372007,0.65716060,-1.37067917,2.88584706,-1.60839182,1.38788169,-2.33714323,0.00000000,-0.00000000,0.59842300,-0.33031958,0.33353992,-1.01685272
-2.79439720,4.58394520,-5.46101960,0.00073152,-0.01275036,0.21490142,-1.26493934,0.65621348,-1.34131079,2.91987994,-1.58360461,1.37349663,-2.30108009,0.00000000,-0.00000000,0.58979265,-0.32567013,0.35265410,-0.99713321
-2.78839420,4.64373575,-5.35934874,0.00072565,-0.01221952,0.21985090,-1.24382042,0.65453421,-1.30769099,2.96014610,-1.55706315,1.36102857,-2.25931412,0.00000000,-0.00000000,0.58116990,-0.32140197,0.37521306,-0.97503718
-2.78239120,4.71661026,-5.24957167,0.00071987,-0.01163531,0.22578121,-1.22070417,0.65235616,-1.27032455,3.00782883,-1.52948367,1.35097835,-2.21270125,0.00000000,-0.00000000,0.57287699,-0.31769314,0.40129382,-0.95081994
-2.77638819,4.80405960,-5.13396313,0.00071472,-0.01100832,0.23273722,-1.19599775,0.64992548,-1.22979836,3.06392273,-1.50164592,1.34382459,-2.16224526,0.00000000,-0.00000000,0.56522270,-0.31471311,0.43092670,-0.92482328
-2.77038519,4.90720557,-5.01501703,0.00071073,-0.01034961,0.24074074,-1.17016198,0.64748757,-1.18676139,3.12916589,-1.47436650,1.33999904,-2.10905803,0.00000000,-0.00000000,0.55848995,-0.31261700,0.46408510,-0.89746361
-2.76438219,5.02670666,-4.89535699,0.00070842,-0.00967033,0.24978591,-1.14369603,0.64527372,-1.14190256,3.20398031,-1.44847029,1.33986267,-2.05431634,0.00000000,-0.00000000,0.55292433,-0.31154033,0.50067600,-0.86921692
-2.75837919,5.16267960,-4.77764188,0.00070825,-0.00898141,0.25983537,-1.11711992,0.64348882,-1.09592758,3.28842398,-1.42476128,1.34368392,-1.99921756,0.00000000,-0.00000000,0.54872379,-0.31159425,0.54053202,-0.84060136
-2.75237619,5.31464193,-4.66447069,0.00071062,-0.00829322,0.27081760,-1.09095577,0.64230075,-1.04953577,3.38215769,-1.40399391,1.35162045,-1.94493619,0.00000000,-0.00000000,0.54603048,-0.31286179,0.58340567,-0.81215839
-2.74637319,5.48147968,-4.55829112,0.00071585,-0.00761532,0.28262543,-1.06570873,0.64183233,-1.00339789,3.48442895,-1.38684633,1.36370583,-1.89258331,0.00000000,-0.00000000,0.54492476,-0.31539500,0.62896638,-0.78443318
-2.74037019,5.66144337,-4.46131585,0.00072418,-0.00695622,0.29511611,-1.04184848,0.64215614,-0.95813599,3.59407454,-1.37389642,1.37984197,-1.84317075,0.00000000,-0.00000000,0.54542204,-0.31921340,0.67680081,-0.75795533
-2.73436718,5.85217390,-4.37544980,0.00073575,-0.00632326,0.30811299,-1.01979215,0.64329260,-0.91430612,3.70954244,-1.36560180,1.39979800,-1.79758110,0.00000000,-0.00000000,0.54747247,-0.32430362,0.72641676,-0.73322057
-2.72836418,6.05075848,-4.30223139,0.00075061,-0.00572253,0.32140872,-0.99988955,0.64521148,-0.87238441,3.82893263,-1.36228427,1.42321610,-1.75654492,0.00000000,-0.00000000,0.55096366,-0.33062025,0.77725083,-0.71067429
-2.72236118,6.25381497,-4.24278952,0.00076872,-0.00515878,0.33477010,-0.98241127,0.64783662,-0.83275714,3.95005556,-1.36411941,1.44962389,-1.72062537,0.00000000,-0.00000000,0.55572618,-0.33808807,0.82867989,-0.69069737
-2.71635818,6.45760147,-4.19781762,0.00078997,-0.00463549,0.34794437,-0.96754009,0.65105372,-0.79571494,4.07050579,-1.37113163,1.47845310,-1.69021074,0.00000000,-0.00000000,0.56154182,-0.34660523,0.88003583,-0.67359486
-2.71035518,6.65814667,-4.16756493,0.00081415,-0.00415493,0.36066665,-0.95536613,0.65472051,-0.76145112,4.18774763,-1.38319452,1.50906370,-1.66551442,0.00000000,-0.00000000,0.56815388,-0.35604756,0.93062351,-0.65958778
-2.70435218,6.85139494,-4.15184462,0.00084101,-0.00371824,0.37266833,-0.94588563,0.65867886,-0.73006404,4.29920900,-1.40003663,1.54077199,-1.64658191,0.00000000,-0.00000000,0.57527935,-0.36627360,0.97974087,-0.64880808
-2.69834917,7.03335969,-4.15005755,0.00087027,-0.00332563,0.38368602,-0.93900345,0.66276790,-0.70156300,4.40237895,-1.42125218,1.57288159,-1.63330391,0.00000000,-0.00000000,0.58262207,-0.37713026,1.02670067,-0.64129693
-2.69234617,7.20027747,-4.16122994,0.00090159,-0.00297645,0.39347067,-0.93453884,0.66683742,-0.67587740,4.49490446,-1.44631623,1.60471535,-1.62543463,0.00000000,-0.00000000,0.58988640,-0.38845880,1.07085279,-0.63700609
-2.68634317,7.34875578,-4.18406281,0.00093467,-0.00266946,0.40179643,-0.93223431,0.67076072,-0.65286825,4.57468188,-1.47460375,1.63564671,-1.62261387,0.00000000,-0.00000000,0.59679069,-0.40010103,1.11160615,-0.63580207
-2.68034017,7.47590732,-4.21699068,0.00096919,-0.00240295,0.40846884,-0.93176685,0.67444602,-0.63234166,4.63993876,-1.50541179,1.66512870,-1.62439202,0.00000000,-0.00000000,0.60307982,-0.41190530,1.14844925,-0.63747294
-2.67433717,7.57946452,-4.25824696,0.00100490,-0.00217495,0.41333199,-0.93276104,0.67784594,-0.61406336,4.68930248,-1.53798401,1.69271907,-1.63025643,0.00000000,-0.00000000,0.60853630,-0.42373227,1.18096835,-0.64173716
-2.66833417,7.65786912,-4.30593335,0.00104161,-0.00198336,0.41627427,-0.93480348,0.68096419,-0.59777376,4.72185259,-1.57153677,1.71810026,-1.63965825,0.00000000,-0.00000000,0.61298950,-0.43546008,1.20886246,-0.64825422
-2.66233117,7.71033290,-4.35809055,0.00107921,-0.00182616,0.41723249,-0.93745779,0.68385940,-0.58320279,4.73715494,-1.60528579,1.74109317,-1.65203853,0.00000000,-0.00000000,0.61632239,-0.44698893,1.23195445,-0.65663650
-2.65632816,7.73686725,-4.41276800,0.00111769,-0.00170150,0.41619413,-0.94027962,0.68664554,-0.57008389,4.73527643,-1.63847272,1.76166404,-1.66685276,0.00000000,-0.00000000,0.61847581,-0.45824471,1.25019780,-0.66646195
-2.65032516,7.73828107,-4.46809010,0.00115719,-0.00160783,0.41319769,-0.94283120,0.68948921,-0.55816683,4.71678040,-1.67039060,1.77992427,-1.68359306,0.00000000,-0.00000000,0.61944996,-0.46918167,1.26367862,-0.67728716
-2.64432216,7.71614763,-4.52231707,0.00119800,-0.00154401,0.40833103,-0.94469482,0.69260375,-0.54722869,4.68270343,-1.70040750,1.79612323,-1.70180724,0.00000000,-0.00000000,0.61930325,-0.47978409,1.27261305,-0.68866046
-2.63831916,7.67274315,-4.57389855,0.00124055,-0.00150930,0.40172801,-0.94548483,0.69624062,-0.53708291,4.63451555,-1.72798754,1.81063455,-1.72111439,0.00000000,-0.00000000,0.61814859,-0.49006673,1.27733997,-0.70013458
-2.63231616,7.61096072,-4.62151841,0.00128547,-0.00150347,0.39356335,-0.94485796,0.70067852,-0.52758598,4.57406611,-1.75270858,1.82393691,-1.74121646,0.00000000,-0.00000000,0.61614751,-0.50007408,1.27830974,-0.71127864
-2.62631316,7.53420425,-4.66412966,0.00133357,-0.00152677,0.38404621,-0.94252158,0.70621079,-0.51864184,4.50351858,-1.77427604,1.83659024,-1.76190556,0.00000000,-0.00000000,0.61350234,-0.50987845,1.27606919,-0.72168908
-2.62031016,7.44626798,-4.70097840,0.00138587,-0.00157992,0.37341267,-0.93823977,0.71313187,-0.51020370,4.42527740,-1.79253225,1.84920880,-1.78306696,0.00000000,-0.00000000,0.61044696,-0.51957679,1.27124384,-0.73099948
-2.61430715,7.35120729,-4.73161640,0.00144357,-0.00166404,0.36191753,-0.93183720,0.72172337,-0.50227362,4.34191053,-1.80746096,1.86243247,-1.80467741,0.00000000,-0.00000000,0.60723664,-0.52928643,1.26451805,-0.73888880
-2.60830415,7.25320652,-4.75590202,0.00150806,-0.00178059,0.34982580,-0.92320080,0.73224056,-0.49489962,4.25607099,-1.81918687,1.87689772,-1.82679912,0.00000000,-0.00000000,0.60413727,-0.53913969,1.25661397,-0.74508823
-2.60230115,7.15644932,-4.77398963,0.00158091,-0.00193128,0.33740421,-0.91227928,0.74489989,-0.48817083,4.17042045,-1.82797008,1.89320958,-1.84956948,0.00000000,-0.00000000,0.60141466,-0.54927758,1.24827010,-0.74938628
-2.59629815,7.06499630,-4.78630818,0.00166381,-0.00211797,0.32491317,-0.89908071,0.75986805,-0.48221067,4.08755762,-1.83419553,1.91191590,-1.87318677,0.00000000,-0.00000000,0.59932420,-0.55984267,1.24022035,-0.75163235
-2.59029515,6.98267399,-4.79352972,0.00175860,-0.00234247,0.31259943,-0.88366829,0.77725302,-0.47716851,4.00995353,-1.83835793,1.93348479,-1.89789242,0.00000000,-0.00000000,0.59810122,-0.57097146,1.23317429,-0.75173855
-2.58429215,6.91297839,-4.79652942,0.00186717,-0.00260645,0.30068962,-0.86615476,0.79709758,-0.47321014,3.93989540,-1.84104258,1.95828609,-1.92395042,0.00000000,-0.00000000,0.59795250,-0.58278631,1.22779912,-0.74968005
-2.57828914,6.85899506,-4.79633866,0.00199142,-0.00291127,0.28938506,-0.84669547,0.81937522,-0.47050736,3.87943997,-1.84290280,1.98657727,-1.95162471,0.00000000,-0.00000000,0.59904900,-0.59538745,1.22470397,-0.74549394
-2.57228614,6.82333705,-4.79409326,0.00213323,-0.00325780,0.27885767,-0.82548070,0.84398883,-0.46922731,3.83037687,-1.84463503,2.01849411,-1.98115551,0.00000000,-0.00000000,0.60152007,-0.60884522,1.22442680,-0.73927688
-2.56628314,6.80810089,-4.79097912,0.00229432,-0.00364625,0.26924731,-0.80272746,0.87077185,-0.46952176,3.79420199,-1.84695241,2.05404595,-2.01273567,0.00000000,-0.00000000,0.60544919,-0.62319294,1.22742399,-0.73118145
-2.56028014,6.81484024,-4.78817781,0.00247626,-0.00407605,0.26066030,-0.77867103,0.89949187,-0.47151701,3.77210033,-1.85055811,2.09311542,-2.04648825,0.00000000,-0.00000000,0.61087128,-0.63842080,1.23406300,-0.72141178
-2.55427714,6.84455590,-4.78681431,0.00268033,-0.00454570,0.25316920,-0.75355673,0.92985644,-0.47530477,3.76493780,-1.85611940,2.13546212,-2.08244654,0.00000000,-0.00000000,0.61777164,-0.65447106,1.24461768,-0.71021817
-2.54827414,6.89770083,-4.78790956,0.00290742,-0.00505264,0.24681366,-0.72763211,0.96152065,-0.48093446,3.77326073,-1.86424373,2.18072980,-2.12053778,0.00000000,-0.00000000,0.62608629,-0.67123500,1.25926642,-0.69789134
-2.54227114,6.97419808,-4.79233978,0.00315804,-0.00559318,0.24160216,-0.70113981,0.99409630,-0.48840731,3.79730238,-1.87545764,2.22845636,-2.16057162,0.00000000,-0.00000000,0.63570384,-0.68855173,1.27809271,-0.68475605
-2.53626813,7.07346972,-4.80080436,0.00343214,-0.00616244,0.23751458,-0.67431144,1.02716204,-0.49767253,3.83699495,-1.89018955,2.27808602,-2.20223434,0.00000000,-0.00000000,0.64646863,-0.70620919,1.30108802,-0.67116454
-2.53026513,7.19447450,-4.81380375,0.00372913,-0.00675440,0.23450527,-0.64736242,1.06027425,-0.50862590,3.89198637,-1.90875689,2.32898319,-2.24508938,0.00000000,-0.00000000,0.65818505,-0.72394750,1.32815651,-0.65748964
-2.52426213,7.33575234,-4.83162797,0.00404781,-0.00736187,0.23250655,-0.62048812,1.09297823,-0.52111069,3.96166055,-1.93135807,2.38044738,-2.28858469,0.00000000,-0.00000000,0.67062294,-0.74146452,1.35912150,-0.64411778
-2.51825913,7.49547370,-4.85435596,0.00438632,-0.00797664,0.23143243,-0.59386119,1.12481922,-0.53492115,4.04516030,-1.95806947,2.43172864,-2.33206680,0.00000000,-0.00000000,0.68352389,-0.75842373,1.39373303,-0.63144186
-2.51225613,7.67149186,-4.88186534,0.00474217,-0.00858962,0.23118239,-0.56763011,1.15535304,-0.54980827,4.14141206,-1.98884713,2.48204340,-2.37480119,0.00000000,-0.00000000,0.69660824,-0.77446406,1.43167655,-0.61985402
-2.50625313,7.86139679,-4.91385136,0.00511226,-0.00919100,0.23164513,-0.54191888,1.18415597,-0.56548769,4.24915159,-2.02353291,2.53059010,-2.41599828,0.00000000,-0.00000000,0.70958266,-0.78921148,1.47258200,-0.60973825
-2.50025013,8.06256907,-4.94985347,0.00549291,-0.00977054,0.23270216,-0.51682773,1.21083359,-0.58164931,4.36695020,-2.06186432,2.57656474,-2.45484370,0.00000000,-0.00000000,0.72214806,-0.80229174,1.51603337,-0.60146299
-2.49424712,8.27223261,-4.98928748,0.00587994,-0.01031779,0.23423111,-0.49243478,1.23502851,-0.59796832,4.49324079,-2.10348732,2.61917596,-2.49053144,0.00000000,-0.00000000,0.73400768,-0.81334396,1.56157799,-0.59537351
-2.48824412,8.48750533,-5.03148089,0.00626879,-0.01082243,0.23610885,-0.46879822,1.25642668,-0.61411689,4.62634336,-2.14797100,2.65765975,-2.52229813,0.00000000,-0.00000000,0.74487509,-0.82203431,1.60873571,-0.59178436
-2.48224112,8.70544689,-5.07570895,0.00665461,-0.01127456,0.23821416,-0.44595914,1.27476226,-0.62977617,4.76448976,-2.19482323,2.69129365,-2.54945658,0.00000000,-0.00000000,0.75448190,-0.82806911,1.65700732,-0.59097179
-2.47623812,8.92310289,-5.12122896,0.00703243,-0.01166500,0.24043018,-0.42394447,1.28982106,-0.64464790,4.90584729,-2.24350621,2.71941038,-2.57142660,0.00000000,-0.00000000,0.76258492,-0.83120698,1.70588227,-0.59316625
-2.47023512,9.13754530,-5.16731061,0.00739730,-0.01198564,0.24264648,-0.40277014,1.30144246,-0.65846502,5.04854124,-2.29345112,2.74141081,-2.58776146,0.00000000,-0.00000000,0.76897265,-0.83126907,1.75484549,-0.59854534
