energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
1.08954477,1.18970125,-2.41945179,0.49577333,-0.82563933,0.64754449,-1.41957280,0.44304872,-0.75386288,0.02350693,-0.04473867,0.00179384,-0.04313998,0.09192028,-0.09751554,0.18113504,-0.43951246,0.00000000,-0.00000000
1.09554777,1.15839687,-2.29476694,0.48050113,-0.79344099,0.63265090,-1.34517187,0.43006089,-0.72128095,0.02278192,-0.04233094,0.00155147,-0.04025943,0.08935038,-0.09389017,0.17246052,-0.41442186,0.00000000,-0.00000000
1.10155078,1.12757797,-2.17092869,0.46516519,-0.76048032,0.61773446,-1.27161981,0.41750091,-0.68790250,0.02207362,-0.03994539,0.00137591,-0.03736320,0.08663163,-0.09029226,0.16451966,-0.38922875,0.00000000,-0.00000000
1.10755378,1.09742589,-2.04952241,0.44982921,-0.72734840,0.60288839,-1.19979312,0.40553396,-0.65427535,0.02138219,-0.03761190,0.00126505,-0.03447956,0.08378234,-0.08678961,0.15729132,-0.36426859,0.00000000,-0.00000000
1.11355678,1.06828768,-1.93207333,0.43462104,-0.69463488,0.58830124,-1.13053436,0.39436724,-0.62095087,0.02071115,-0.03535885,0.00121813,-0.03163562,0.08083142,-0.08344915,0.15077390,-0.33986068,0.00000000,-0.00000000
1.11955978,1.04066408,-1.82000113,0.41972917,-0.66290774,0.57424947,-1.06462609,0.38424502,-0.58846500,0.02006717,-0.03321234,0.00123585,-0.02885678,0.07781758,-0.08033432,0.14498441,-0.31630008,0.00000000,-0.00000000
1.12556278,1.01519015,-1.71457864,0.40539638,-0.63269420,0.56108599,-1.00276716,0.37544154,-0.55732060,0.01945974,-0.03119554,0.00132052,-0.02616613,0.07478814,-0.07750265,0.13995651,-0.29385042,0.00000000,-0.00000000
1.13156578,0.99260980,-1.61689642,0.39191087,-0.60446374,0.54922526,-0.94555222,0.36825199,-0.52797179,0.01890071,-0.02932809,0.00147613,-0.02358404,0.07179751,-0.07500363,0.13573758,-0.27273820,0.00000000,-0.00000000
1.13756878,0.97374521,-1.52783453,0.37959545,-0.57861380,0.53912562,-0.89345526,0.36298205,-0.50081087,0.01840371,-0.02762564,0.00170834,-0.02112787,0.06890533,-0.07287685,0.13238501,-0.25314847,0.00000000,-0.00000000
1.14357179,0.95946258,-1.44804261,0.36879516,-0.55545884,0.53126972,-0.84681797,0.35993612,-0.47615831,0.01798348,-0.02609956,0.00202451,-0.01881176,0.06617450,-0.07115065,0.12996199,-0.23522214,0.00000000,-0.00000000
1.14957479,0.95063568,-1.37792891,0.35986402,-0.53522306,0.52614376,-0.80584311,0.35940506,-0.45425610,0.01765523,-0.02475680,0.00243360,-0.01664652,0.06366895,-0.06984113,0.12853289,-0.21905487,0.00000000,-0.00000000
1.15557779,0.94810857,-1.31765864,0.35315117,-0.51803702,0.52421658,-0.77059341,0.36165348,-0.43526457,0.01743387,-0.02359990,0.00294605,-0.01463973,0.06145158,-0.06895184,0.12815855,-0.20469760,0.00000000,-0.00000000
1.16158079,0.95265880,-1.26716155,0.34898716,-0.50393831,0.52591909,-0.74099573,0.36690743,-0.41926283,0.01733333,-0.02262718,0.00357360,-0.01279582,0.05958205,-0.06847378,0.12889161,-0.19215851,0.00000000,-0.00000000
1.16758379,0.96496259,-1.22614834,0.34767073,-0.49287601,0.53162516,-0.71685039,0.37534271,-0.40625252,0.01736590,-0.02183302,0.00432900,-0.01111633,0.05811486,-0.06838612,0.13077211,-0.18140632,0.00000000,-0.00000000
1.17358679,0.98556302,-1.19413498,0.34945639,-0.48471870,0.54163431,-0.69784520,0.38707444,-0.39616464,0.01754158,-0.02120834,0.00522568,-0.00960023,0.05709751,-0.06865725,0.13382350,-0.17237486,0.00000000,-0.00000000
1.17958979,1.01484234,-1.17047388,0.35454340,-0.47926563,0.55615699,-0.68357345,0.40214814,-0.38886906,0.01786757,-0.02074116,0.00627731,-0.00824428,0.05656895,-0.06924633,0.13804925,-0.16496846,0.00000000,-0.00000000
1.18559280,1.05299922,-1.15439033,0.36306617,-0.47626031,0.57530281,-0.67355512,0.42053282,-0.38418613,0.01834782,-0.02041727,0.00749732,-0.00704345,0.05655833,-0.07010519,0.14343020,-0.15906807,0.00000000,-0.00000000
1.19159580,1.10003175,-1.14502279,0.37508656,-0.47540598,0.59907211,-0.66726037,0.44211640,-0.38189979,0.01898269,-0.02022088,0.00889830,-0.00599137,0.05708401,-0.07118048,0.14992271,-0.15453782,0.00000000,-0.00000000
1.19759880,1.15572665,-1.14146487,0.39058811,-0.47638213,0.62735112,-0.66413414,0.46670363,-0.38177157,0.01976869,-0.02013540,0.01049139,-0.00508081,0.05815298,-0.07241602,0.15745770,-0.15123170,0.00000000,-0.00000000
1.20360180,1.21965494,-1.14280755,0.40947245,-0.47886121,0.65991080,-0.66362095,0.49401676,-0.38355466,0.02069846,-0.02014414,0.01228557,-0.00430407,0.05976054,-0.07375517,0.16594065,-0.14900013,0.00000000,-0.00000000
1.20960480,1.29117444,-1.14817934,0.43155787,-0.48252488,0.69640942,-0.66518869,0.52369899,-0.38700748,0.02176070,-0.02023102,0.01428696,-0.00365351,0.06189044,-0.07514322,0.17525254,-0.14769613,0.00000000,-0.00000000
1.21560780,1.36943885,-1.15678296,0.45658027,-0.48707891,0.73639870,-0.66835038,0.55532077,-0.39190601,0.02294037,-0.02038117,0.01649812,-0.00312189,0.06451522,-0.07652956,0.18525173,-0.14718090,0.00000000,-0.00000000
1.22161081,1.45341339,-1.16792676,0.48419635,-0.49226611,0.77933346,-0.67268299,0.58838876,-0.39805434,0.02421894,-0.02058145,0.01891735,-0.00270278,0.06759700,-0.07786963,0.19577667,-0.14732856,0.00000000,-0.00000000
1.22761381,1.54189642,-1.18104952,0.51398914,-0.49787667,0.82458432,-0.67784259,0.62235727,-0.40529294,0.02557477,-0.02082086,0.02153812,-0.00239089,0.07108852,-0.07912655,0.20664946,-0.14802991,0.00000000,-0.00000000
1.23361681,1.63354676,-1.19573770,0.54547564,-0.50375552,0.87145321,-0.68357498,0.65664196,-0.41350416,0.02698357,-0.02109084,0.02434854,-0.00218236,0.07493442,-0.08027229,0.21768008,-0.14919512,0.00000000,-0.00000000
1.23961981,1.72691570,-1.21173435,0.57811666,-0.50980636,0.91919111,-0.68972168,0.69063528,-0.42261487,0.02841900,-0.02138536,0.02733100,-0.00207499,0.07907278,-0.08128844,0.22867112,-0.15075518,0.00000000,-0.00000000
1.24562281,1.82048306,-1.22893944,0.61132848,-0.51599235,0.96701765,-0.69622080,0.72372331,-0.43259600,0.02985328,-0.02170096,0.03046202,-0.00206843,0.08343689,-0.08216643,0.23942298,-0.15266224,0.00000000,-0.00000000
1.25162581,1.91269631,-1.24740165,0.64449629,-0.52233331,1.01414184,-0.70310305,0.75530339,-0.44345910,0.03125792,-0.02203651,0.03371228,-0.00216428,0.08795704,-0.08290728,0.24973921,-0.15488876,0.00000000,-0.00000000
1.25762881,2.00201145,-1.26730227,0.67698888,-0.52889983,1.05978339,-0.71048293,0.78480205,-0.45525008,0.03260445,-0.02239302,0.03704687,-0.00236615,0.09256252,-0.08352096,0.25943205,-0.15742554,0.00000000,-0.00000000
1.26363182,2.08693473,-1.28893193,0.70817454,-0.53580468,1.10319401,-0.71854582,0.81169250,-0.46804051,0.03386516,-0.02277316,0.04042583,-0.00267965,0.09718354,-0.08402514,0.26832765,-0.16027885,0.00000000,-0.00000000
1.26963482,2.16606377,-1.31266157,0.73743752,-0.54319178,1.14367796,-0.72753143,0.83551130,-0.48191697,0.03501386,-0.02318083,0.04380493,-0.00311225,0.10175313,-0.08444383,0.27627119,-0.16346684,0.00000000,-0.00000000
1.27563782,2.23812692,-1.33890899,0.76419463,-0.55122369,1.18061130,-0.73771460,0.85587344,-0.49696898,0.03602661,-0.02362056,0.04713665,-0.00367317,0.10620895,-0.08480551,0.28313142,-0.16701529,0.00000000,-0.00000000
1.28164082,2.30201955,-1.36810285,0.78791168,-0.56006799,1.21345912,-0.74938433,0.87248540,-0.51327633,0.03688238,-0.02409695,0.05037144,-0.00437307,0.11049488,-0.08514126,0.28880464,-0.17095308,0.00000000,-0.00000000
1.28764382,2.35683620,-1.40064582,0.80811904,-0.56988357,1.24179037,-0.76282205,0.88515569,-0.53089629,0.03756365,-0.02461408,0.05345912,-0.00522374,0.11456243,-0.08548275,0.29321804,-0.17530756,0.00000000,-0.00000000
1.29364682,2.40189739,-1.43687881,0.82442588,-0.58080724,1.26528964,-0.77828032,0.89380261,-0.54985170,0.03805693,-0.02517497,0.05635043,-0.00623763,0.11837177,-0.08586024,0.29633205,-0.18010009,0.00000000,-0.00000000
1.29964982,2.43677027,-1.47704803,0.83653266,-0.59294158,1.28376559,-0.79596281,0.89845873,-0.57012051,0.03835317,-0.02578106,0.05899859,-0.00742735,0.12189255,-0.08630078,0.29814202,-0.18534193,0.00000000,-0.00000000
1.30565283,2.46128238,-1.52127650,0.84424131,-0.60634457,1.29715578,-0.81600663,0.89927223,-0.59162733,0.03844800,-0.02643187,0.06136100,-0.00880509,0.12510426,-0.08682663,0.29867882,-0.19103073,0.00000000,-0.00000000
1.31165583,2.47552792,-1.56954145,0.84746280,-0.62102140,1.30552762,-0.83846780,0.89650476,-0.61423773,0.03834196,-0.02712461,0.06340067,-0.01038192,0.12799626,-0.08745391,0.29800860,-0.19714786,0.00000000,-0.00000000
1.31765883,2.47986643,-1.62165869,0.84622164,-0.63691897,1.30907558,-0.86331056,0.89052613,-0.63775552,0.03804046,-0.02785412,0.06508768,-0.01216709,0.13056750,-0.08819172,0.29623163,-0.20365653,0.00000000,-0.00000000
1.32366183,2.47491375,-1.67727467,0.84065731,-0.65392321,1.30811458,-0.89040097,0.88180588,-0.66192336,0.03755368,-0.02861276,0.06640030,-0.01416728,0.13282582,-0.08904165,0.29348030,-0.21050100,0.00000000,-0.00000000
1.32966483,2.46152561,-1.73586663,0.83102218,-0.67185941,1.30306999,-0.91950506,0.87090207,-0.68642673,0.03689634,-0.02939051,0.06732592,-0.01638585,0.13478705,-0.08999759,0.28991636,-0.21760685,0.00000000,-0.00000000
1.33566783,2.44077436,-1.79675095,0.81767630,-0.69049533,1.29446438,-0.95029172,0.85844756,-0.71090126,0.03608733,-0.03017524,0.06786160,-0.01882210,0.13647378,-0.09104618,0.28572742,-0.22488218,0.00000000,-0.00000000
1.34167084,2.41391959,-1.85909919,0.80107875,-0.70954712,1.28290167,-0.98234006,0.84513428,-0.73494302,0.03514920,-0.03095300,0.06801427,-0.02147064,0.13791406,-0.09216739,0.28112297,-0.23221990,0.00000000,-0.00000000
1.34767384,2.38237363,-1.92196119,0.78177615,-0.72868760,1.26904915,-1.01515101,0.83169598,-0.75812157,0.03410762,-0.03170851,0.06780056,-0.02432081,0.13913997,-0.09333569,0.27632989,-0.23950082,0.00000000,-0.00000000
1.35367684,2.34766295,-1.98429441,0.76038840,-0.74755651,1.25361797,-1.04816259,0.81888980,-0.77999502,0.03299070,-0.03242561,0.06724628,-0.02735629,0.14018619,-0.09452135,0.27158760,-0.24659754,0.00000000,-0.00000000
1.35967984,2.31138685,-2.04499799,0.73759216,-0.76577238,1.23734278,-1.08076834,0.80747728,-0.80012664,0.03182829,-0.03308791,0.06638549,-0.03055485,0.14108868,-0.09569199,0.26714309,-0.25337883,0.00000000,-0.00000000
1.36568284,2.27517449,-2.10295052,0.71410256,-0.78294540,1.22096122,-1.11233799,0.79820520,-0.81810218,0.03065121,-0.03367930,0.06525930,-0.03388835,0.14188345,-0.09681434,0.26324572,-0.25971451,0.00000000,-0.00000000
1.37168584,2.24064178,-2.15704976,0.69065361,-0.79869085,1.20519381,-1.14223970,0.79178681,-0.83354728,0.02949046,-0.03418463,0.06391437,-0.03732296,0.14260559,-0.09785600,0.26014209,-0.26548042,0.00000000,-0.00000000
1.37768884,2.20934906,-2.20625300,0.66797798,-0.81264253,1.19072490,-1.16986297,0.78888365,-0.84614413,0.02837652,-0.03459021,0.06240124,-0.04081966,0.14328853,-0.09878720,0.25807102,-0.27056345,0.00000000,-0.00000000
1.38369185,2.18276099,-2.24961644,0.64678664,-0.82446580,1.17818528,-1.19464134,0.79008860,-0.85564675,0.02733850,-0.03488440,0.06077255,-0.04433496,0.14396350,-0.09958247,0.25725859,-0.27486638,0.00000000,-0.00000000
1.38969485,2.16220942,-2.28633222,0.62774905,-0.83386968,1.16813669,-1.21607403,0.79591029,-0.86189426,0.02640353,-0.03505803,0.05908113,-0.04782192,0.14465934,-0.10022222,0.25791354,-0.27831234,0.00000000,-0.00000000
1.39569785,2.14886023,-2.31576185,0.61147426,-0.84061774,1.16105876,-1.23374580,0.80675934,-0.86482157,0.02559605,-0.03510478,0.05737821,-0.05123137,0.14540249,-0.10069399,0.26022289,-0.28084876,0.00000000,-0.00000000
1.40170085,2.14368476,-2.33746474,0.59849372,-0.84453737,1.15733858,-1.24734431,0.82293652,-0.86446709,0.02493722,-0.03502150,0.05571169,-0.05451334,0.14621711,-0.10099355,0.26434787,-0.28245070,0.00000000,-0.00000000
1.40770385,2.14743645,-2.35122095,0.58924602,-0.84552719,1.15726300,-1.25667424,0.84462328,-0.86097718,0.02444447,-0.03480836,0.05412462,-0.05761863,0.14712543,-0.10112564,0.27042030,-0.28312340,0.00000000,-0.00000000
1.41370685,2.16063296,-2.35704731,0.58406418,-0.84356247,1.16101370,-1.26166790,0.87187474,-0.85460706,0.02413105,-0.03446893,0.05265381,-0.06050043,0.14814809,-0.10110434,0.27853937,-0.28290402,0.00000000,-0.00000000
1.41970985,2.18354416,-2.35520630,0.58316569,-0.83869819,1.16866509,-1.26239167,0.90461539,-0.84571829,0.02400575,-0.03401021,0.05132887,-0.06311597,0.14930443,-0.10095324,0.28876886,-0.28186248,0.00000000,-0.00000000
1.42571286,2.21618598,-2.34620719,0.58664573,-0.83106999,1.18018486,-1.25904818,0.94263775,-0.83477275,0.02407268,-0.03344241,0.05017139,-0.06542809,0.15061275,-0.10070507,0.30113493,-0.28010145,0.00000000,-0.00000000
1.43171586,2.25832037,-2.33079948,0.59447372,-0.82089261,1.19543707,-1.25197407,0.98560402,-0.82232326,0.02433118,-0.03277883,0.04919458,-0.06740665,0.15209036,-0.10040106,0.31562447,-0.27775528,0.00000000,-0.00000000
1.43771886,2.30946111,-2.30995828,0.60649334,-0.80845605,1.21418761,-1.24163317,1.03305099,-0.80900128,0.02477587,-0.03203548,0.04840313,-0.06902972,0.15375351,-0.10009004,0.33218413,-0.27498818,0.00000000,-0.00000000
1.44372186,2.36888550,-2.28486221,0.62242612,-0.79411941,1.23611178,-1.22860548,1.08439818,-0.79550179,0.02539674,-0.03123074,0.04779344,-0.07028445,0.15561700,-0.09982702,0.35072005,-0.27199137,0.00000000,-0.00000000
1.44972486,2.43565174,-2.25686407,0.64187853,-0.77830261,1.26080380,-1.21357192,1.13895932,-0.78256593,0.02617948,-0.03038485,0.04735413,-0.07116759,0.15769367,-0.09967169,0.37109840,-0.26897946,0.00000000,-0.00000000
1.45572786,2.50862162,-2.22745494,0.66435246,-0.76147599,1.28778812,-1.19729549,1.19595691,-0.77096172,0.02710575,-0.02951948,0.04706682,-0.07168567,0.15999362,-0.09968656,0.39314679,-0.26618602,0.00000000,-0.00000000
1.46173087,2.58648836,-2.19822269,0.68925886,-0.74414814,1.31653211,-1.18059920,1.25453988,-0.76146351,0.02815371,-0.02865709,0.04690708,-0.07185467,0.16252336,-0.09993494,0.41665668,-0.26385849,0.00000000,-0.00000000
1.46773387,2.66780887,-2.17080596,0.71593422,-0.72685227,1.34646003,-1.16434145,1.31380393,-0.75483043,0.02929856,-0.02782042,0.04684562,-0.07169940,0.16528483,-0.10047882,0.44138666,-0.26225237,0.00000000,-0.00000000
1.47373687,2.75104010,-2.14684479,0.74365937,-0.71013125,1.37696791,-1.14938959,1.37281404,-0.75178467,0.03051319,-0.02703184,0.04684957,-0.07125240,0.16827447,-0.10137665,0.46706688,-0.26162503,0.00000000,-0.00000000
1.47973987,2.83457839,-2.12792962,0.77168022,-0.69452193,1.40743920,-1.13659252,1.43062876,-0.75298993,0.03176889,-0.02631280,0.04688381,-0.07055258,0.17148235,-0.10268124,0.49340427,-0.26222910,0.00000000,-0.00000000
1.48574287,2.91680123,-2.11554993,0.79922963,-0.68053911,1.43726057,-1.12675317,1.48632536,-0.75903078,0.03303610,-0.02568321,0.04691239,-0.06964353,0.17489156,-0.10443766,0.52008885,-0.26430562,0.00000000,-0.00000000
1.49174587,2.99611009,-2.11104452,0.82554986,-0.66865959,1.46583784,-1.12060178,1.53902517,-0.77039338,0.03428524,-0.02516089,0.04689985,-0.06857167,0.17847777,-0.10668142,0.54680071,-0.26807718,0.00000000,-0.00000000
1.49774887,3.07097316,-2.11555498,0.84991474,-0.65930688,1.49261131,-1.11877095,1.58791816,-0.78744825,0.03548747,-0.02476108,0.04681249,-0.06738429,0.18220922,-0.10943690,0.57321768,-0.27374116,0.00000000,-0.00000000
1.50375188,3.13996667,-2.12998409,0.87165086,-0.65283706,1.51707023,-1.12177338,1.63228579,-0.81043550,0.03661551,-0.02449600,0.04661955,-0.06612762,0.18604705,-0.11271611,0.59902336,-0.28146330,0.00000000,-0.00000000
1.50975488,3.20181335,-2.15496082,0.89015700,-0.64952630,1.53876583,-1.12998302,1.67152119,-0.83945329,0.03764434,-0.02437445,0.04629420,-0.06484490,0.18994607,-0.11651785,0.62391526,-0.29137179,0.00000000,-0.00000000
1.51575788,3.25541660,-2.19081329,0.90492098,-0.64956060,1.55732256,-1.14362052,1.70514578,-0.87444968,0.03855189,-0.02440153,0.04581440,-0.06357474,0.19385587,-0.12082741,0.64761287,-0.30355208,0.00000000,-0.00000000
1.52176088,3.29988896,-2.23755094,0.91553349,-0.65302804,1.57244698,-1.16274345,1.73282157,-0.91521861,0.03931957,-0.02457850,0.04516348,-0.06234964,0.19772236,-0.12561659,0.66986510,-0.31804260,0.00000000,-0.00000000
1.52776388,3.33457379,-2.29485680,0.92169820,-0.65991399,1.58393392,-1.18724183,1.75435838,-0.96140003,0.03993278,-0.02490263,0.04433055,-0.06119494,0.20148959,-0.13084435,0.69045694,-0.33483160,0.00000000,-0.00000000
1.53376688,3.35905903,-2.36209038,0.92323786,-0.67009958,1.59166970,-1.21683910,1.76971567,-1.01248465,0.04038118,-0.02536731,0.04331073,-0.06012803,0.20510174,-0.13645783,0.70921498,-0.35385521,0.00000000,-0.00000000
1.53976988,3.37318248,-2.43830131,0.92009616,-0.68336339,1.59563208,-1.25109873,1.77899870,-1.06782312,0.04065884,-0.02596214,0.04210511,-0.05915805,0.20850535,-0.14239380,0.72601139,-0.37499694,0.00000000,-0.00000000
1.54577289,3.37702819,-2.52225349,0.91233539,-0.69938659,1.59588696,-1.28943613,1.78244918,-1.12663988,0.04076433,-0.02667324,0.04072048,-0.05828593,0.21165140,-0.14858047,0.74076627,-0.39808860,0.00000000,-0.00000000
1.55177589,3.37091409,-2.61245905,0.90012998,-0.71776130,1.59258191,-1.33113559,1.78043057,-1.18805109,0.04070049,-0.02748359,0.03916895,-0.05750482,0.21449751,-0.15493958,0.75344811,-0.42291282,0.00000000,-0.00000000
1.55777889,3.35537141,-2.70722093,0.88375635,-0.73800191,1.58593671,-1.37537170,1.77340892,-1.25108658,0.04047420,-0.02837353,0.03746737,-0.05680093,0.21700971,-0.16138864,0.76407226,-0.44920703,0.00000000,-0.00000000
1.56378189,3.33111671,-2.80468278,0.86357958,-0.75955912,1.57623142,-1.42123439,1.76192983,-1.31471499,0.04009593,-0.02932127,0.03563661,-0.05615458,0.21916410,-0.16784325,0.77269755,-0.47666895,0.00000000,-0.00000000
1.56978489,3.29901789,-2.90288427,0.84003755,-0.78183608,1.56379243,-1.46775684,1.74659279,-1.37787154,0.03957921,-0.03030355,0.03370078,-0.05554151,0.22094811,-0.17421938,0.77942101,-0.50496344,0.00000000,-0.00000000
1.57578789,3.26005580,-2.99981985,0.81362327,-0.80420616,1.54897721,-1.51394512,1.72802411,-1.43948752,0.03894003,-0.03129629,0.03168636,-0.05493439,0.22236123,-0.18043558,0.78437104,-0.53373047,0.00000000,-0.00000000
1.58179090,3.21528322,-3.09349895,0.78486636,-0.82603163,1.53215850,-1.55880864,1.70684958,-1.49852052,0.03819609,-0.03227527,0.02962133,-0.05430431,0.22341549,-0.18641485,0.78769930,-0.56259408,0.00000000,-0.00000000
1.58779390,3.16578328,-3.18200522,0.75431432,-0.84668277,1.51370874,-1.60139015,1.68366848,-1.55398442,0.03736616,-0.03321682,0.02753434,-0.05362236,0.22413529,-0.19208637,0.78957171,-0.59117206,0.00000000,-0.00000000
1.59379690,3.11262918,-3.26355277,0.72251456,-0.86555643,1.49398543,-1.64079439,1.65902990,-1.60497799,0.03646930,-0.03409852,0.02545387,-0.05286107,0.22455690,-0.19738681,0.79015904,-0.61908590,0.00000000,-0.00000000
1.59979990,3.05684712,-3.33653746,0.68999788,-0.88209361,1.47331837,-1.67621425,1.63341285,-1.65071106,0.03552424,-0.03489977,0.02340755,-0.05199572,0.22472749,-0.20226128,0.78962760,-0.64597084,0.00000000,-0.00000000
1.60580290,2.99938414,-3.39958122,0.65726390,-0.89579538,1.45199902,-1.70695355,1.60721078,-1.69052733,0.03454869,-0.03560237,0.02142149,-0.05100547,0.22470378,-0.20666397,0.78813043,-0.67148550,0.00000000,-0.00000000
1.61180590,2.94108211,-3.45156805,0.62476913,-0.90623650,1.43027291,-1.73244568,1.58072147,-1.72392267,0.03355886,-0.03619099,0.01951984,-0.04987420,0.22455038,-0.21055838,0.78579958,-0.69532081,0.00000000,-0.00000000
1.61780890,2.88265888,-3.49167047,0.59291785,-0.91307642,1.40833498,-1.75226752,1.55414260,-1.75055847,0.03256903,-0.03665352,0.01772437,-0.04859116,0.22433781,-0.21391731,0.78273989,-0.71720792,0.00000000,-0.00000000
1.62381191,2.82469714,-3.51936555,0.56205600,-0.91606721,1.38632824,-1.76614809,1.52757306,-1.77026914,0.03159119,-0.03698131,0.01605425,-0.04715127,0.22414032,-0.21672252,0.77902456,-0.73692464,0.00000000,-0.00000000
1.62981491,2.76764096,-3.53444020,0.53246806,-0.91505827,1.36434555,-1.77397179,1.50101995,-1.78306358,0.03063490,-0.03716933,0.01452594,-0.04555520,0.22403354,-0.21896428,0.77469274,-0.75430022,0.00000000,-0.00000000
1.63581791,2.71179969,-3.53698573,0.50437686,-0.90999771,1.34243418,-1.77577620,1.47441052,-1.78912036,0.02970721,-0.03721613,0.01315318,-0.04380915,0.22409204,-0.22064067,0.76974940,-0.76921832,0.00000000,-0.00000000
1.64182091,2.65735851,-3.52738209,0.47794583,-0.90093045,1.32060289,-1.77174450,1.44760852,-1.78877683,0.02881273,-0.03712376,0.01194712,-0.04192445,0.22438679,-0.22175696,0.76416733,-0.78161784,0.00000000,-0.00000000
1.64782391,2.60439434,-3.50627270,0.45328355,-0.88799320,1.29883077,-1.76219306,1.42043379,-1.78251244,0.02795379,-0.03689751,0.01091648,-0.03991696,0.22498271,-0.22232485,0.75789124,-0.79149174,0.00000000,-0.00000000
1.65382691,2.55289597,-3.47453095,0.43044987,-0.87140667,1.27707727,-1.74755464,1.39268392,-1.77092694,0.02713067,-0.03654559,0.01006783,-0.03780629,0.22593617,-0.22236180,0.75084370,-0.79888382,0.00000000,-0.00000000
1.65982991,2.50278678,-3.43321997,0.40946328,-0.85146533,1.25529272,-1.72835795,1.36415691,-1.75471432,0.02634199,-0.03607867,0.00940585,-0.03561500,0.22729276,-0.22189048,0.74293249,-0.80388358,0.00000000,-0.00000000
1.66583292,2.45394849,-3.38354736,0.39030900,-0.82852526,1.23342864,-1.70520446,1.33467330,-1.73463349,0.02558503,-0.03550944,0.00893364,-0.03336768,0.22908515,-0.22093822,0.73405913,-0.80661943,0.00000000,-0.00000000
1.67183592,2.40624460,-3.32681672,0.37294713,-0.80299061,1.21144719,-1.67874345,1.30409669,-1.71147701,0.02485616,-0.03485202,0.00865298,-0.03109009,0.23133133,-0.21953663,0.72412782,-0.80725056,0.00000000,-0.00000000
1.67783892,2.35954202,-3.26437821,0.35732062,-0.77529921,1.18932924,-1.64964632,1.27235159,-1.68603913,0.02415122,-0.03412139,0.00856464,-0.02880826,0.23403312,-0.21772132,0.71305456,-0.80595781,0.00000000,-0.00000000
1.68384192,2.31372985,-3.19757990,0.34336258,-0.74590795,1.16708066,-1.61858119,1.23943749,-1.65908450,0.02346595,-0.03333286,0.00866854,-0.02654779,0.23717524,-0.21553166,0.70077575,-0.80293414,0.00000000,-0.00000000
1.68984492,2.26873451,-3.12772212,0.33100259,-0.71527853,1.14473652,-1.58618898,1.20543857,-1.63131904,0.02279631,-0.03250148,0.00896391,-0.02433311,0.24072481,-0.21301069,0.68725577,-0.79837498,0.00000000,-0.00000000
1.69584792,2.22453064,-3.05601650,0.32017190,-0.68386406,1.12236316,-1.55306183,1.17052856,-1.60336415,0.02213876,-0.03164156,0.00944935,-0.02218700,0.24463159,-0.21020500,0.67249333,-0.79246911,0.00000000,-0.00000000
1.70185093,2.18114752,-2.98355138,0.31080738,-0.65209694,1.10005813,-1.51972484,1.13497053,-1.57573546,0.02149053,-0.03076624,0.01012282,-0.02013012,0.24882873,-0.20716466,0.65652601,-0.78539045,0.00000000,-0.00000000
1.70785393,2.13867124,-2.91126482,0.30285404,-0.62037855,1.07794818,-1.48662178,1.09911165,-1.54882713,0.02084975,-0.02988707,0.01098155,-0.01818080,0.25323439,-0.20394318,0.63943288,-0.77729124,0.00000000,-0.00000000
1.71385693,2.09724265,-2.83992619,0.29626641,-0.58907093,1.05618555,-1.45410544,1.06337338,-1.52290234,0.02021557,-0.02901385,0.01202185,-0.01635488,0.25775395,-0.20059734,0.62133509,-0.76829697,0.00000000,-0.00000000
1.71985993,2.05705203,-2.77012694,0.29100864,-0.55849069,1.03494305,-1.42243279,1.02823745,-1.49809047,0.01958812,-0.02815436,0.01323893,-0.01466569,0.26228301,-0.19718710,0.60239434,-0.75850322,0.00000000,-0.00000000
1.72586293,2.01833074,-2.70228041,0.28705359,-0.52890522,1.01440812,-1.39176515,0.99422848,-1.47439093,0.01896853,-0.02731436,0.01462651,-0.01312420,0.26671089,-0.19377529,0.58280940,-0.74797466,0.00000000,-0.00000000
1.73186593,1.98134089,-2.63663063,0.28438110,-0.50053123,0.99477646,-1.36217322,0.96189420,-1.45168357,0.01835879,-0.02649764,0.01617658,-0.01173920,0.27092477,-0.19042731,0.56281080,-0.73674626,0.00000000,-0.00000000
1.73786893,1.94636370,-2.57326899,0.28297555,-0.47353538,0.97624553,-1.33364638,0.93178400,-1.42974495,0.01776156,-0.02570611,0.01787903,-0.01051755,0.27481404,-0.18721065,0.54265406,-0.72482641,0.00000000,-0.00000000
1.74387194,1.91368724,-2.51215775,0.28282301,-0.44803695,0.95900827,-1.30610588,0.90442712,-1.40826966,0.01718005,-0.02494008,0.01972129,-0.00946453,0.27827495,-0.18419428,0.52261177,-0.71220201,0.00000000,-0.00000000
1.74987494,1.88359426,-2.45315886,0.28390808,-0.42411210,0.94324725,-1.27942081,0.88031124,-1.38689561,0.01661778,-0.02419849,0.02168811,-0.00858418,0.28121513,-0.18144789,0.50296485,-0.69884496,0.00000000,-0.00000000
1.75587794,1.85635065,-2.39606607,0.28621070,-0.40179945,0.92912952,-1.25342616,0.85986260,-1.36523177,0.01607831,-0.02347929,0.02376127,-0.00787961,0.28355782,-0.17904095,0.48399352,-0.68471972,0.00000000,-0.00000000
