energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.29264632,0.21526767,-0.21526765,0.10541746,-0.10541745,0.05360596,-0.05360595,0.04359294,-0.04359293,0.00000000,-0.00000000,0.01821423,-0.01821423,0.06977363,-0.06977362
-3.28664332,0.19378032,-0.19378031,0.09489125,-0.09489124,0.04855395,-0.04855395,0.03885462,-0.03885462,0.00000000,-0.00000000,0.01639929,-0.01639929,0.06300666,-0.06300666
-3.28064032,0.17423798,-0.17423797,0.08519236,-0.08519235,0.04408266,-0.04408266,0.03454785,-0.03454784,0.00000000,-0.00000000,0.01472059,-0.01472059,0.05681557,-0.05681557
-3.27463732,0.15681041,-0.15681040,0.07640193,-0.07640192,0.04024474,-0.04024474,0.03069515,-0.03069514,0.00000000,-0.00000000,0.01319227,-0.01319227,0.05126071,-0.05126071
-3.26863432,0.14163890,-0.14163889,0.06858555,-0.06858555,0.03708779,-0.03708778,0.02731262,-0.02731262,0.00000000,-0.00000000,0.01182575,-0.01182575,0.04639305,-0.04639305
-3.26263132,0.12883946,-0.12883945,0.06179442,-0.06179441,0.03465531,-0.03465530,0.02441089,-0.02441088,0.00000000,-0.00000000,0.01062989,-0.01062989,0.04225491,-0.04225491
-3.25662831,0.11850638,-0.11850637,0.05606668,-0.05606667,0.03298767,-0.03298767,0.02199604,-0.02199604,0.00000000,-0.00000000,0.00961125,-0.00961125,0.03888086,-0.03888086
-3.25062531,0.11071568,-0.11071568,0.05142894,-0.05142894,0.03212295,-0.03212295,0.02007066,-0.02007066,0.00000000,-0.00000000,0.00877431,-0.00877431,0.03629863,-0.03629863
-3.24462231,0.10552836,-0.10552836,0.04789773,-0.04789772,0.03209760,-0.03209760,0.01863467,-0.01863467,0.00000000,-0.00000000,0.00812175,-0.00812175,0.03452998,-0.03452998
-3.23861931,0.10299306,-0.10299306,0.04548075,-0.04548075,0.03294687,-0.03294687,0.01768610,-0.01768610,0.00000000,-0.00000000,0.00765468,-0.00765468,0.03359143,-0.03359143
-3.23261631,0.10314801,-0.10314802,0.04417804,-0.04417804,0.03470495,-0.03470495,0.01722172,-0.01722172,0.00000000,-0.00000000,0.00737288,-0.00737288,0.03349483,-0.03349483
-3.22661331,0.10602218,-0.10602219,0.04398267,-0.04398267,0.03740477,-0.03740478,0.01723742,-0.01723742,0.00000000,-0.00000000,0.00727490,-0.00727490,0.03424762,-0.03424762
-3.22061031,0.11163537,-0.11163538,0.04488124,-0.04488124,0.04107745,-0.04107746,0.01772844,-0.01772844,0.00000000,-0.00000000,0.00735825,-0.00735825,0.03585290,-0.03585290
-3.21460730,0.11999747,-0.11999748,0.04685389,-0.04685390,0.04575142,-0.04575143,0.01868941,-0.01868941,0.00000000,-0.00000000,0.00761938,-0.00761938,0.03830920,-0.03830920
-3.20860430,0.13110671,-0.13110672,0.04987408,-0.04987408,0.05145122,-0.05145123,0.02011416,-0.02011416,0.00000000,-0.00000000,0.00805373,-0.00805373,0.04160995,-0.04160995
-3.20260130,0.14494719,-0.14494720,0.05390796,-0.05390796,0.05819607,-0.05819607,0.02199537,-0.02199537,0.00000000,-0.00000000,0.00865564,-0.00865564,0.04574279,-0.04574280
-3.19659830,0.16148579,-0.16148581,0.05891361,-0.05891362,0.06599819,-0.06599820,0.02432408,-0.02432409,0.00000000,-0.00000000,0.00941830,-0.00941830,0.05068874,-0.05068874
-3.19059530,0.18066868,-0.18066870,0.06484012,-0.06484012,0.07486111,-0.07486112,0.02708912,-0.02708912,0.00000000,-0.00000000,0.01033359,-0.01033359,0.05642117,-0.05642117
-3.18459230,0.20241773,-0.20241775,0.07162660,-0.07162660,0.08477785,-0.08477786,0.03027640,-0.03027641,0.00000000,-0.00000000,0.01139197,-0.01139197,0.06290493,-0.06290493
-3.17858929,0.22662712,-0.22662715,0.07920140,-0.07920140,0.09572930,-0.09572931,0.03386830,-0.03386830,0.00000000,-0.00000000,0.01258238,-0.01258238,0.07009547,-0.07009548
-3.17258629,0.25316041,-0.25316044,0.08748146,-0.08748146,0.10768279,-0.10768281,0.03784297,-0.03784298,0.00000000,-0.00000000,0.01389215,-0.01389215,0.07793822,-0.07793823
-3.16658329,0.28184837,-0.28184840,0.09637207,-0.09637207,0.12059097,-0.12059098,0.04217385,-0.04217385,0.00000000,-0.00000000,0.01530695,-0.01530695,0.08636822,-0.08636823
-3.16058029,0.31248784,-0.31248787,0.10576706,-0.10576706,0.13439105,-0.13439107,0.04682918,-0.04682918,0.00000000,-0.00000000,0.01681082,-0.01681082,0.09531014,-0.09531015
-3.15457729,0.34484185,-0.34484188,0.11554950,-0.11554950,0.14900467,-0.14900468,0.05177181,-0.05177182,0.00000000,-0.00000000,0.01838628,-0.01838628,0.10467872,-0.10467873
-3.14857429,0.37864110,-0.37864114,0.12559300,-0.12559301,0.16433817,-0.16433818,0.05695914,-0.05695914,0.00000000,-0.00000000,0.02001451,-0.02001451,0.11437973,-0.11437974
-3.14257129,0.41358696,-0.41358700,0.13576366,-0.13576366,0.18028360,-0.18028361,0.06234328,-0.06234329,0.00000000,-0.00000000,0.02167562,-0.02167562,0.12431133,-0.12431134
-3.13656828,0.44935593,-0.44935597,0.14592246,-0.14592247,0.19672021,-0.19672023,0.06787155,-0.06787155,0.00000000,-0.00000000,0.02334902,-0.02334902,0.13436600,-0.13436601
-3.13056528,0.48560555,-0.48560558,0.15592837,-0.15592837,0.21351662,-0.21351664,0.07348706,-0.07348706,0.00000000,-0.00000000,0.02501383,-0.02501383,0.14443289,-0.14443290
-3.12456228,0.52198152,-0.52198156,0.16564170,-0.16564170,0.23053344,-0.23053346,0.07912968,-0.07912968,0.00000000,-0.00000000,0.02664938,-0.02664938,0.15440044,-0.15440045
-3.11855928,0.55812596,-0.55812600,0.17492793,-0.17492793,0.24762644,-0.24762646,0.08473711,-0.08473711,0.00000000,-0.00000000,0.02823578,-0.02823578,0.16415944,-0.16415945
-3.11255628,0.59368625,-0.59368629,0.18366156,-0.18366156,0.26464996,-0.26464998,0.09024615,-0.09024615,0.00000000,-0.00000000,0.02975444,-0.02975445,0.17360612,-0.17360613
-3.10655328,0.62832445,-0.62832449,0.19173003,-0.19173003,0.28146066,-0.28146068,0.09559411,-0.09559412,0.00000000,-0.00000000,0.03118869,-0.03118869,0.18264528,-0.18264529
-3.10055028,0.66172661,-0.66172665,0.19903740,-0.19903739,0.29792132,-0.29792134,0.10072027,-0.10072027,0.00000000,-0.00000000,0.03252423,-0.03252423,0.19119339,-0.19119340
-3.09454727,0.69361179,-0.69361182,0.20550766,-0.20550765,0.31390459,-0.31390461,0.10556735,-0.10556736,0.00000000,-0.00000000,0.03374968,-0.03374968,0.19918136,-0.19918136
-3.08854427,0.72374030,-0.72374033,0.21108752,-0.21108751,0.32929661,-0.32929663,0.11008300,-0.11008300,0.00000000,-0.00000000,0.03485697,-0.03485697,0.20655694,-0.20655695
-3.08254127,0.75192092,-0.75192095,0.21574847,-0.21574846,0.34400027,-0.34400029,0.11422108,-0.11422109,0.00000000,-0.00000000,0.03584160,-0.03584160,0.21328667,-0.21328668
-3.07653827,0.77801660,-0.77801663,0.21948802,-0.21948802,0.35793803,-0.35793805,0.11794294,-0.11794294,0.00000000,-0.00000000,0.03670287,-0.03670287,0.21935719,-0.21935719
-3.07053527,0.80194865,-0.80194868,0.22233009,-0.22233009,0.37105426,-0.37105427,0.12121832,-0.12121832,0.00000000,-0.00000000,0.03744389,-0.03744389,0.22477585,-0.22477585
-3.06453227,0.82369899,-0.82369901,0.22432439,-0.22432438,0.38331687,-0.38331688,0.12402618,-0.12402619,0.00000000,-0.00000000,0.03807155,-0.03807155,0.22957071,-0.22957071
-3.05852926,0.84331053,-0.84331055,0.22554488,-0.22554487,0.39471833,-0.39471835,0.12635520,-0.12635520,0.00000000,-0.00000000,0.03859627,-0.03859627,0.23378973,-0.23378973
-3.05252626,0.86088562,-0.86088564,0.22608740,-0.22608739,0.40527597,-0.40527598,0.12820393,-0.12820393,0.00000000,-0.00000000,0.03903164,-0.03903164,0.23749930,-0.23749930
-3.04652326,0.87658259,-0.87658260,0.22606640,-0.22606639,0.41503149,-0.41503151,0.12958078,-0.12958078,0.00000000,-0.00000000,0.03939402,-0.03939402,0.24078212,-0.24078213
-3.04052026,0.89061056,-0.89061057,0.22561105,-0.22561104,0.42404990,-0.42404991,0.13050363,-0.13050364,0.00000000,-0.00000000,0.03970193,-0.03970193,0.24373455,-0.24373455
-3.03451726,0.90322277,-0.90322278,0.22486082,-0.22486081,0.43241770,-0.43241770,0.13099926,-0.13099926,0.00000000,-0.00000000,0.03997546,-0.03997546,0.24646341,-0.24646341
-3.02851426,0.91470860,-0.91470860,0.22396069,-0.22396068,0.44024052,-0.44024053,0.13110244,-0.13110244,0.00000000,-0.00000000,0.04023555,-0.04023555,0.24908261,-0.24908261
-3.02251126,0.92538465,-0.92538465,0.22305621,-0.22305620,0.44764034,-0.44764034,0.13085491,-0.13085490,0.00000000,-0.00000000,0.04050332,-0.04050332,0.25170940,-0.25170940
-3.01650825,0.93558524,-0.93558525,0.22228865,-0.22228864,0.45475220,-0.45475220,0.13030418,-0.13030418,0.00000000,-0.00000000,0.04079935,-0.04079935,0.25446070,-0.25446070
-3.01050525,0.94565267,-0.94565267,0.22179027,-0.22179026,0.46172074,-0.46172074,0.12950221,-0.12950221,0.00000000,-0.00000000,0.04114303,-0.04114303,0.25744946,-0.25744946
-3.00450225,0.95592749,-0.95592750,0.22168011,-0.22168010,0.46869655,-0.46869655,0.12850403,-0.12850403,0.00000000,-0.00000000,0.04155193,-0.04155193,0.26078125,-0.26078125
-2.99849925,0.96673937,-0.96673938,0.22206026,-0.22206025,0.47583248,-0.47583249,0.12736632,-0.12736631,0.00000000,-0.00000000,0.04204130,-0.04204130,0.26455122,-0.26455122
-2.99249625,0.97839859,-0.97839860,0.22301282,-0.22301281,0.48328009,-0.48328010,0.12614608,-0.12614608,0.00000000,-0.00000000,0.04262360,-0.04262360,0.26884148,-0.26884148
-2.98649325,0.99118865,-0.99118865,0.22459766,-0.22459765,0.49118626,-0.49118627,0.12489935,-0.12489935,0.00000000,-0.00000000,0.04330824,-0.04330824,0.27371904,-0.27371904
-2.98049025,1.00536007,-1.00536008,0.22685098,-0.22685098,0.49969012,-0.49969012,0.12368002,-0.12368002,0.00000000,-0.00000000,0.04410130,-0.04410131,0.27923435,-0.27923436
-2.97448724,1.02112567,-1.02112568,0.22978479,-0.22978479,0.50892036,-0.50892037,0.12253879,-0.12253879,0.00000000,-0.00000000,0.04500556,-0.04500556,0.28542050,-0.28542050
-2.96848424,1.03865729,-1.03865730,0.23338715,-0.23338714,0.51899302,-0.51899303,0.12152233,-0.12152233,0.00000000,-0.00000000,0.04602047,-0.04602047,0.29229300,-0.29229300
-2.96248124,1.05808405,-1.05808407,0.23762330,-0.23762329,0.53000971,-0.53000972,0.12067259,-0.12067259,0.00000000,-0.00000000,0.04714235,-0.04714235,0.29985026,-0.29985026
-2.95647824,1.07949213,-1.07949214,0.24243749,-0.24243749,0.54205635,-0.54205636,0.12002631,-0.12002631,0.00000000,-0.00000000,0.04836469,-0.04836469,0.30807460,-0.30807461
-2.95047524,1.10292586,-1.10292588,0.24775547,-0.24775547,0.55520241,-0.55520242,0.11961468,-0.11961468,0.00000000,-0.00000000,0.04967851,-0.04967851,0.31693378,-0.31693379
-2.94447224,1.12839009,-1.12839011,0.25348749,-0.25348749,0.56950054,-0.56950055,0.11946325,-0.11946325,0.00000000,-0.00000000,0.05107275,-0.05107275,0.32638294,-0.32638295
-2.93846923,1.15585343,-1.15585345,0.25953169,-0.25953169,0.58498663,-0.58498665,0.11959192,-0.11959192,0.00000000,-0.00000000,0.05253482,-0.05253482,0.33636681,-0.33636682
-2.93246623,1.18525227,-1.18525230,0.26577778,-0.26577778,0.60168015,-0.60168016,0.12001516,-0.12001516,0.00000000,-0.00000000,0.05405109,-0.05405109,0.34682220,-0.34682220
-2.92646323,1.21649523,-1.21649526,0.27211081,-0.27211081,0.61958465,-0.61958467,0.12074225,-0.12074225,0.00000000,-0.00000000,0.05560740,-0.05560740,0.35768037,-0.35768038
-2.92046023,1.24946767,-1.24946770,0.27841491,-0.27841491,0.63868847,-0.63868849,0.12177770,-0.12177770,0.00000000,-0.00000000,0.05718952,-0.05718953,0.36886955,-0.36886956
-2.91445723,1.28403609,-1.28403613,0.28457688,-0.28457688,0.65896539,-0.65896541,0.12312167,-0.12312167,0.00000000,-0.00000000,0.05878367,-0.05878367,0.38031704,-0.38031705
-2.90845423,1.32005214,-1.32005218,0.29048952,-0.29048952,0.68037516,-0.68037518,0.12477045,-0.12477046,0.00000000,-0.00000000,0.06037682,-0.06037682,0.39195120,-0.39195121
-2.90245123,1.35735593,-1.35735597,0.29605454,-0.29605453,0.70286404,-0.70286407,0.12671695,-0.12671695,0.00000000,-0.00000000,0.06195702,-0.06195702,0.40370295,-0.40370296
-2.89644822,1.39577861,-1.39577866,0.30118500,-0.30118500,0.72636499,-0.72636502,0.12895111,-0.12895111,0.00000000,-0.00000000,0.06351362,-0.06351362,0.41550687,-0.41550688
-2.89044522,1.43514405,-1.43514410,0.30580729,-0.30580729,0.75079773,-0.75079776,0.13146032,-0.13146032,0.00000000,-0.00000000,0.06503738,-0.06503738,0.42730184,-0.42730185
-2.88444222,1.47526958,-1.47526963,0.30986246,-0.30986245,0.77606855,-0.77606858,0.13422977,-0.13422977,0.00000000,-0.00000000,0.06652048,-0.06652048,0.43903117,-0.43903118
-2.87843922,1.51596590,-1.51596595,0.31330697,-0.31330697,0.80207001,-0.80207004,0.13724266,-0.13724266,0.00000000,-0.00000000,0.06795645,-0.06795645,0.45064235,-0.45064236
-2.87243622,1.55703629,-1.55703634,0.31611295,-0.31611295,0.82868050,-0.82868053,0.14048035,-0.14048036,0.00000000,-0.00000000,0.06934004,-0.06934004,0.46208635,-0.46208636
-2.86643322,1.59827518,-1.59827523,0.31826778,-0.31826777,0.85576380,-0.85576383,0.14392246,-0.14392247,0.00000000,-0.00000000,0.07066697,-0.07066698,0.47331666,-0.47331668
-2.86043022,1.63946651,-1.63946656,0.31977328,-0.31977328,0.88316872,-0.88316876,0.14754676,-0.14754677,0.00000000,-0.00000000,0.07193372,-0.07193372,0.48428817,-0.48428818
-2.85442721,1.68038189,-1.68038194,0.32064446,-0.32064445,0.91072905,-0.91072909,0.15132908,-0.15132909,0.00000000,-0.00000000,0.07313720,-0.07313720,0.49495583,-0.49495584
-2.84842421,1.72077915,-1.72077921,0.32090781,-0.32090781,0.93826375,-0.93826379,0.15524312,-0.15524313,0.00000000,-0.00000000,0.07427450,-0.07427450,0.50527354,-0.50527355
-2.84242121,1.76040126,-1.76040131,0.32059952,-0.32059951,0.96557768,-0.96557771,0.15926017,-0.15926018,0.00000000,-0.00000000,0.07534260,-0.07534260,0.51519303,-0.51519304
-2.83641821,1.79897600,-1.79897605,0.31976331,-0.31976330,0.99246283,-0.99246286,0.16334889,-0.16334890,0.00000000,-0.00000000,0.07633818,-0.07633818,0.52466310,-0.52466311
-2.83041521,1.83621668,-1.83621673,0.31844840,-0.31844839,1.01870021,-1.01870024,0.16747504,-0.16747505,0.00000000,-0.00000000,0.07725739,-0.07725739,0.53362918,-0.53362918
-2.82441221,1.87182385,-1.87182389,0.31670732,-0.31670731,1.04406238,-1.04406241,0.17160129,-0.17160130,0.00000000,-0.00000000,0.07809582,-0.07809582,0.54203325,-0.54203326
-2.81840920,1.90548819,-1.90548824,0.31459392,-0.31459391,1.06831662,-1.06831665,0.17568709,-0.17568710,0.00000000,-0.00000000,0.07884839,-0.07884839,0.54981430,-0.54981431
-2.81240620,1.93689464,-1.93689468,0.31216150,-0.31216149,1.09122866,-1.09122869,0.17968867,-0.17968868,0.00000000,-0.00000000,0.07950947,-0.07950947,0.55690916,-0.55690916
-2.80640320,1.96572747,-1.96572751,0.30946116,-0.30946115,1.11256703,-1.11256705,0.18355922,-0.18355923,0.00000000,-0.00000000,0.08007295,-0.08007295,0.56325371,-0.56325372
-2.80040020,1.99167640,-1.99167644,0.30654044,-0.30654044,1.13210760,-1.13210762,0.18724912,-0.18724913,0.00000000,-0.00000000,0.08053246,-0.08053246,0.56878457,-0.56878458
-2.79439720,2.01444330,-2.01444333,0.30344220,-0.30344220,1.14963851,-1.14963853,0.19070653,-0.19070654,0.00000000,-0.00000000,0.08088160,-0.08088160,0.57344090,-0.57344091
-2.78839420,2.03374930,-2.03374933,0.30020381,-0.30020381,1.16496500,-1.16496502,0.19387799,-0.19387800,0.00000000,-0.00000000,0.08111422,-0.08111422,0.57716645,-0.57716645
-2.78239120,2.04934201,-2.04934203,0.29685664,-0.29685663,1.17791412,-1.17791413,0.19670933,-0.19670933,0.00000000,-0.00000000,0.08122469,-0.08122469,0.57991161,-0.57991161
-2.77638819,2.06100236,-2.06100238,0.29342577,-0.29342577,1.18833901,-1.18833902,0.19914667,-0.19914668,0.00000000,-0.00000000,0.08120823,-0.08120823,0.58163535,-0.58163535
-2.77038519,2.06855097,-2.06855098,0.28993001,-0.28993000,1.19612267,-1.19612268,0.20113762,-0.20113763,0.00000000,-0.00000000,0.08106118,-0.08106118,0.58230704,-0.58230703
-2.76438219,2.07185347,-2.07185348,0.28638203,-0.28638202,1.20118096,-1.20118097,0.20263251,-0.20263252,0.00000000,-0.00000000,0.08078121,-0.08078121,0.58190779,-0.58190779
-2.75837919,2.07082467,-2.07082467,0.28278871,-0.28278871,1.20346470,-1.20346470,0.20358572,-0.20358573,0.00000000,-0.00000000,0.08036752,-0.08036752,0.58043158,-0.58043158
-2.75237619,2.06543138,-2.06543138,0.27915162,-0.27915162,1.20296083,-1.20296083,0.20395701,-0.20395701,0.00000000,-0.00000000,0.07982095,-0.07982095,0.57788575,-0.57788575
-2.74637319,2.05569368,-2.05569367,0.27546753,-0.27546752,1.19969259,-1.19969259,0.20371274,-0.20371274,0.00000000,-0.00000000,0.07914406,-0.07914406,0.57429112,-0.57429111
-2.74037019,2.04168458,-2.04168457,0.27172900,-0.27172899,1.19371859,-1.19371859,0.20282709,-0.20282710,0.00000000,-0.00000000,0.07834105,-0.07834105,0.56968150,-0.56968149
-2.73436718,2.02352832,-2.02352830,0.26792506,-0.26792505,1.18513106,-1.18513105,0.20128302,-0.20128302,0.00000000,-0.00000000,0.07741773,-0.07741773,0.56410284,-0.56410283
-2.72836418,2.00139706,-2.00139704,0.26404179,-0.26404178,1.17405312,-1.17405311,0.19907303,-0.19907302,0.00000000,-0.00000000,0.07638131,-0.07638131,0.55761188,-0.55761187
-2.72236118,1.97550655,-1.97550652,0.26006299,-0.26006299,1.16063542,-1.16063541,0.19619974,-0.19619974,0.00000000,-0.00000000,0.07524026,-0.07524026,0.55027448,-0.55027447
-2.71635818,1.94611071,-1.94611067,0.25597083,-0.25597082,1.14505219,-1.14505217,0.19267616,-0.19267616,0.00000000,-0.00000000,0.07400399,-0.07400399,0.54216374,-0.54216373
-2.71035518,1.91349556,-1.91349553,0.25174646,-0.25174645,1.12749692,-1.12749691,0.18852567,-0.18852566,0.00000000,-0.00000000,0.07268263,-0.07268263,0.53335797,-0.53335796
-2.70435218,1.87797283,-1.87797279,0.24737069,-0.24737069,1.10817793,-1.10817791,0.18378170,-0.18378169,0.00000000,-0.00000000,0.07128677,-0.07128676,0.52393862,-0.52393860
-2.69834917,1.83987335,-1.83987331,0.24282466,-0.24282466,1.08731386,-1.08731384,0.17848717,-0.17848716,0.00000000,-0.00000000,0.06982713,-0.06982712,0.51398831,-0.51398830
-2.69234617,1.79954076,-1.79954072,0.23809049,-0.23809048,1.06512946,-1.06512943,0.17269367,-0.17269366,0.00000000,-0.00000000,0.06831438,-0.06831438,0.50358906,-0.50358905
-2.68634317,1.75732553,-1.75732548,0.23315196,-0.23315195,1.04185158,-1.04185155,0.16646038,-0.16646037,0.00000000,-0.00000000,0.06675892,-0.06675892,0.49282070,-0.49282069
-2.68034017,1.71357966,-1.71357961,0.22799528,-0.22799527,1.01770575,-1.01770572,0.15985282,-0.15985281,0.00000000,-0.00000000,0.06517066,-0.06517066,0.48175967,-0.48175966
-2.67433717,1.66865206,-1.66865201,0.22260971,-0.22260970,0.99291314,-0.99291311,0.15294147,-0.15294146,0.00000000,-0.00000000,0.06355896,-0.06355896,0.47047807,-0.47047805
-2.66833417,1.62288473,-1.62288468,0.21698828,-0.21698827,0.96768814,-0.96768811,0.14580030,-0.14580029,0.00000000,-0.00000000,0.06193251,-0.06193251,0.45904310,-0.45904309
-2.66233117,1.57660969,-1.57660964,0.21112843,-0.21112842,0.94223641,-0.94223638,0.13850522,-0.13850521,0.00000000,-0.00000000,0.06029931,-0.06029931,0.44751684,-0.44751682
-2.65632816,1.53014661,-1.53014656,0.20503252,-0.20503251,0.91675348,-0.91675345,0.13113258,-0.13113257,0.00000000,-0.00000000,0.05866669,-0.05866669,0.43595622,-0.43595621
-2.65032516,1.48380109,-1.48380104,0.19870838,-0.19870836,0.89142371,-0.89142369,0.12375769,-0.12375768,0.00000000,-0.00000000,0.05704134,-0.05704134,0.42441332,-0.42441331
-2.64432216,1.43786332,-1.43786327,0.19216953,-0.19216951,0.86641960,-0.86641957,0.11645344,-0.11645343,0.00000000,-0.00000000,0.05542937,-0.05542937,0.41293572,-0.41293570
-2.63831916,1.39260699,-1.39260695,0.18543543,-0.18543542,0.84190123,-0.84190120,0.10928904,-0.10928903,0.00000000,-0.00000000,0.05383638,-0.05383638,0.40156699,-0.40156698
-2.63231616,1.34828846,-1.34828842,0.17853147,-0.17853146,0.81801592,-0.81801590,0.10232897,-0.10232896,0.00000000,-0.00000000,0.05226755,-0.05226755,0.39034720,-0.39034718
-2.62631316,1.30514571,-1.30514566,0.17148872,-0.17148871,0.79489781,-0.79489779,0.09563200,-0.09563199,0.00000000,-0.00000000,0.05072767,-0.05072767,0.37931324,-0.37931323
-2.62031016,1.26339722,-1.26339717,0.16434357,-0.16434356,0.77266733,-0.77266731,0.08925054,-0.08925053,0.00000000,-0.00000000,0.04922123,-0.04922123,0.36849917,-0.36849915
-2.61430715,1.22324063,-1.22324059,0.15713715,-0.15713713,0.75143062,-0.75143060,0.08323008,-0.08323007,0.00000000,-0.00000000,0.04775240,-0.04775240,0.35793627,-0.35793626
-2.60830415,1.18485108,-1.18485104,0.14991453,-0.14991452,0.73127874,-0.73127873,0.07760892,-0.07760891,0.00000000,-0.00000000,0.04632504,-0.04632504,0.34765298,-0.34765297
-2.60230115,1.14837931,-1.14837927,0.14272388,-0.14272387,0.71228673,-0.71228671,0.07241806,-0.07241806,0.00000000,-0.00000000,0.04494266,-0.04494266,0.33767455,-0.33767454
-2.59629815,1.11394961,-1.11394958,0.13561538,-0.13561537,0.69451256,-0.69451254,0.06768130,-0.06768129,0.00000000,-0.00000000,0.04360835,-0.04360835,0.32802261,-0.32802260
-2.59029515,1.08165774,-1.08165771,0.12864016,-0.12864015,0.67799612,-0.67799611,0.06341547,-0.06341546,0.00000000,-0.00000000,0.04232469,-0.04232469,0.31871449,-0.31871448
-2.58429215,1.05156895,-1.05156892,0.12184917,-0.12184916,0.66275821,-0.66275820,0.05963092,-0.05963091,0.00000000,-0.00000000,0.04109364,-0.04109364,0.30976252,-0.30976251
-2.57828914,1.02371634,-1.02371632,0.11529204,-0.11529203,0.64879979,-0.64879978,0.05633201,-0.05633200,0.00000000,-0.00000000,0.03991645,-0.03991645,0.30117327,-0.30117326
-2.57228614,0.99809978,-0.99809976,0.10901604,-0.10901603,0.63610150,-0.63610149,0.05351782,-0.05351781,0.00000000,-0.00000000,0.03879353,-0.03879352,0.29294681,-0.29294681
-2.56628314,0.97468545,-0.97468543,0.10306510,-0.10306509,0.62462375,-0.62462374,0.05118284,-0.05118283,0.00000000,-0.00000000,0.03772434,-0.03772434,0.28507618,-0.28507617
-2.56028014,0.95340638,-0.95340637,0.09747897,-0.09747897,0.61430721,-0.61430720,0.04931775,-0.04931775,0.00000000,-0.00000000,0.03670739,-0.03670738,0.27754693,-0.27754692
-2.55427714,0.93416396,-0.93416395,0.09229251,-0.09229251,0.60507411,-0.60507410,0.04791019,-0.04791019,0.00000000,-0.00000000,0.03574010,-0.03574010,0.27033705,-0.27033705
-2.54827414,0.91683045,-0.91683044,0.08753514,-0.08753513,0.59683007,-0.59683007,0.04694551,-0.04694551,0.00000000,-0.00000000,0.03481892,-0.03481892,0.26341712,-0.26341712
-2.54227114,0.90125263,-0.90125262,0.08323044,-0.08323043,0.58946675,-0.58946675,0.04640744,-0.04640744,0.00000000,-0.00000000,0.03393929,-0.03393928,0.25675084,-0.25675084
-2.53626813,0.88725642,-0.88725641,0.07939596,-0.07939595,0.58286495,-0.58286495,0.04627869,-0.04627869,0.00000000,-0.00000000,0.03309577,-0.03309577,0.25029590,-0.25029590
-2.53026513,0.87465223,-0.87465223,0.07604309,-0.07604309,0.57689836,-0.57689835,0.04654145,-0.04654145,0.00000000,-0.00000000,0.03228222,-0.03228222,0.24400519,-0.24400518
-2.52426213,0.86324104,-0.86324104,0.07317714,-0.07317714,0.57143758,-0.57143758,0.04717775,-0.04717775,0.00000000,-0.00000000,0.03149193,-0.03149193,0.23782826,-0.23782825
-2.51825913,0.85282065,-0.85282064,0.07079744,-0.07079744,0.56635433,-0.56635433,0.04816965,-0.04816966,0.00000000,-0.00000000,0.03071788,-0.03071788,0.23171309,-0.23171309
-2.51225613,0.84319197,-0.84319197,0.06889759,-0.06889759,0.56152560,-0.56152560,0.04949935,-0.04949935,0.00000000,-0.00000000,0.02995296,-0.02995296,0.22560797,-0.22560796
-2.50625313,0.83416508,-0.83416507,0.06746574,-0.06746574,0.55683748,-0.55683748,0.05114910,-0.05114910,0.00000000,-0.00000000,0.02919025,-0.02919025,0.21946338,-0.21946337
-2.50025013,0.82556443,-0.82556443,0.06648490,-0.06648490,0.55218852,-0.55218852,0.05310102,-0.05310103,0.00000000,-0.00000000,0.02842326,-0.02842325,0.21323396,-0.21323395
-2.49424712,0.81723332,-0.81723332,0.06593328,-0.06593328,0.54749242,-0.54749242,0.05533684,-0.05533684,0.00000000,-0.00000000,0.02764615,-0.02764615,0.20688026,-0.20688025
-2.48824412,0.80903709,-0.80903709,0.06578467,-0.06578467,0.54267979,-0.54267979,0.05783748,-0.05783748,0.00000000,-0.00000000,0.02685402,-0.02685402,0.20037025,-0.20037024
-2.48224112,0.80086512,-0.80086512,0.06600884,-0.06600884,0.53769907,-0.53769907,0.06058273,-0.06058274,0.00000000,-0.00000000,0.02604300,-0.02604300,0.19368060,-0.19368059
-2.47623812,0.79263141,-0.79263140,0.06657186,-0.06657186,0.53251639,-0.53251639,0.06355084,-0.06355084,0.00000000,-0.00000000,0.02521045,-0.02521045,0.18679753,-0.18679752
-2.47023512,0.78427396,-0.78427396,0.06743662,-0.06743662,0.52711457,-0.52711457,0.06671818,-0.06671818,0.00000000,-0.00000000,0.02435501,-0.02435501,0.17971728,-0.17971727
-2.46423212,0.77575303,-0.77575302,0.06856322,-0.06856322,0.52149131,-0.52149130,0.07005906,-0.07005906,0.00000000,-0.00000000,0.02347666,-0.02347666,0.17244615,-0.17244615
-2.45822911,0.76704839,-0.76704839,0.06990953,-0.06990954,0.51565666,-0.51565666,0.07354565,-0.07354565,0.00000000,-0.00000000,0.02257666,-0.02257666,0.16500017,-0.16500016
-2.45222611,0.75815616,-0.75815616,0.07143179,-0.07143179,0.50963023,-0.50963023,0.07714807,-0.07714808,0.00000000,-0.00000000,0.02165750,-0.02165750,0.15740432,-0.15740431
