energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.12906453,2.64630390,0.32362115,1.32203859,0.03701435,0.49584247,0.72170496,0.43839797,0.21384135,0.00000000
-0.12306153,2.58925505,0.31994739,1.29564350,0.03456066,0.48990283,0.69259994,0.42561841,0.20995936,0.00000000
-0.11705853,2.53072316,0.31614343,1.26772627,0.03216742,0.48351551,0.66414911,0.41311960,0.20614540,0.00000000
-0.11105553,2.47062098,0.31215562,1.23816509,0.02986319,0.47664270,0.63645299,0.40091791,0.20239489,0.00000000
-0.10505253,2.40890682,0.30793994,1.20690979,0.02767393,0.46924106,0.60957508,0.38901481,0.19869585,0.00000000
-0.09904952,2.34559806,0.30346332,1.17398837,0.02562306,0.46126437,0.58354647,0.37739926,0.19503066,0.00000000
-0.09304652,2.28078105,0.29870470,1.13950948,0.02373173,0.45266645,0.55837127,0.36605068,0.19137810,0.00000000
-0.08704352,2.21461701,0.29365561,1.10366051,0.02201907,0.44340405,0.53403244,0.35494211,0.18771551,0.00000000
-0.08104052,2.14734354,0.28832043,1.06670155,0.02050253,0.43343970,0.51049784,0.34404348,0.18402103,0.00000000
-0.07503752,2.07927181,0.28271629,1.02895545,0.01919821,0.42274450,0.48772619,0.33332497,0.18027576,0.00000000
-0.06903452,2.01077975,0.27687252,0.99079450,0.01812121,0.41130064,0.46567273,0.32276016,0.17646576,0.00000000
-0.06303152,1.94230183,0.27082989,0.95262482,0.01728589,0.39910368,0.44429444,0.31232898,0.17258384,0.00000000
-0.05702851,1.87431613,0.26463953,0.91486902,0.01670606,0.38616438,0.42355456,0.30202025,0.16863107,0.00000000
-0.05102551,1.80732971,0.25836178,0.87794850,0.01639515,0.37251023,0.40342637,0.29183384,0.16461786,0.00000000
-0.04502251,1.74186326,0.25206503,0.84226631,0.01636617,0.35818636,0.38389623,0.28178218,0.16056476,0.00000000
-0.03901951,1.67843584,0.24582456,0.80819145,0.01663166,0.34325599,0.36496560,0.27189128,0.15650281,0.00000000
-0.03301651,1.61755083,0.23972167,0.77604580,0.01720348,0.32780032,0.34665230,0.26220107,0.15247346,0.00000000
-0.02701351,1.55968376,0.23384299,0.74609407,0.01809245,0.31191781,0.32899090,0.25276509,0.14852814,0.00000000
-0.02101051,1.50527262,0.22828021,0.71853746,0.01930796,0.29572289,0.31203224,0.24364958,0.14472751,0.00000000
-0.01500750,1.45471109,0.22313018,0.69351127,0.02085745,0.27934421,0.29584231,0.23493201,0.14114037,0.00000000
-0.00900450,1.40834493,0.21849542,0.67108637,0.02274580,0.26292233,0.28050044,0.22669910,0.13784230,0.00000000
-0.00300150,1.36647143,0.21448503,0.65127442,0.02497470,0.24660710,0.26609704,0.21904437,0.13491419,0.00000000
0.00300150,1.32934177,0.21121590,0.63403637,0.02754200,0.23055461,0.25273092,0.21206551,0.13244055,0.00000000
0.00900450,1.29716589,0.20881420,0.61929351,0.03044108,0.21492409,0.24050637,0.20586145,0.13050788,0.00000000
0.01500750,1.27011928,0.20741695,0.60694041,0.03366029,0.19987465,0.22953009,0.20052952,0.12920298,0.00000000
0.02101051,1.24835109,0.20717354,0.59685881,0.03718244,0.18556199,0.21990819,0.19616252,0.12861135,0.00000000
0.02701351,1.23199282,0.20824703,0.58893155,0.04098447,0.17213538,0.21174320,0.19284619,0.12881568,0.00000000
0.03301651,1.22116672,0.21081499,0.58305576,0.04503727,0.15973476,0.20513137,0.19065676,0.12989450,0.00000000
0.03901951,1.21599345,0.21506967,0.57915428,0.04930573,0.14848818,0.20016018,0.18965906,0.13192098,0.00000000
0.04502251,1.21659791,0.22121735,0.57718481,0.05374895,0.13850962,0.19690617,0.18990495,0.13496189,0.00000000
0.05102551,1.22311302,0.22947655,0.57714605,0.05832071,0.12989721,0.19543313,0.19143217,0.13907666,0.00000000
0.05702851,1.23568073,0.24007507,0.57908058,0.06297020,0.12273186,0.19579062,0.19426369,0.14431653,0.00000000
0.06303152,1.25444997,0.25324564,0.58307416,0.06764294,0.11707633,0.19801279,0.19840738,0.15072384,0.00000000
0.06903452,1.27957151,0.26922014,0.58925154,0.07228187,0.11297471,0.20211753,0.20385606,0.15833120,0.00000000
0.07503752,1.31118958,0.28822242,0.59776890,0.07682864,0.11045229,0.20810585,0.21058776,0.16716074,0.00000000
0.08104052,1.34943056,0.31045969,0.60880332,0.08122495,0.10951576,0.21596154,0.21856617,0.17722321,0.00000000
0.08704352,1.39438914,0.33611281,0.62253987,0.08541400,0.11015381,0.22565094,0.22774117,0.18851698,0.00000000
0.09304652,1.44611249,0.36532563,0.63915684,0.08934186,0.11233791,0.23712304,0.23804936,0.20102693,0.00000000
0.09904952,1.50458325,0.39819371,0.65881010,0.09295879,0.11602352,0.25030957,0.24941460,0.21472327,0.00000000
0.10505253,1.56970215,0.43475301,0.68161713,0.09622041,0.12115143,0.26512548,0.26174838,0.22956023,0.00000000
0.11105553,1.64127134,0.47496885,0.70764185,0.09908866,0.12764942,0.28146952,0.27495021,0.24547477,0.00000000
0.11705853,1.71897935,0.51872589,0.73688086,0.10153258,0.13543411,0.29922511,0.28890795,0.26238542,0.00000000
0.12306153,1.80238878,0.56581963,0.76925200,0.10352870,0.14441307,0.31826151,0.30349808,0.28019124,0.00000000
0.12906453,1.89092772,0.61595004,0.80458572,0.10506131,0.15448709,0.33843537,0.31858612,0.29877121,0.00000000
0.13506753,1.98388570,0.66871791,0.84262000,0.10612234,0.16555261,0.35959257,0.33402725,0.31798397,0.00000000
0.14107054,2.08041484,0.72362436,0.88299902,0.10671097,0.17750428,0.38157048,0.34966710,0.33766817,0.00000000
0.14707354,2.17953674,0.78007392,0.92527584,0.10683317,0.19023755,0.40420056,0.36534302,0.35764359,0.00000000
0.15307654,2.28015520,0.83738148,0.96891909,0.10650087,0.20365120,0.42731125,0.38088571,0.37771292,0.00000000
0.15907954,2.38107465,0.89478307,1.01332340,0.10573117,0.21764975,0.45073103,0.39612139,0.39766439,0.00000000
0.16508254,2.48102393,0.95145044,1.05782337,0.10454540,0.23214559,0.47429159,0.41087437,0.41727530,0.00000000
0.17108554,2.57868451,1.00650920,1.10171025,0.10296824,0.24706071,0.49783091,0.42497022,0.43631619,0.00000000
0.17708854,2.67272227,1.05905983,1.14425094,0.10102682,0.26232795,0.52119611,0.43823918,0.45455582,0.00000000
0.18309155,2.76182152,1.10820109,1.18470828,0.09874999,0.27789159,0.54424580,0.45051992,0.47176655,0.00000000
0.18909455,2.84471976,1.15305489,1.22236190,0.09616768,0.29370730,0.56685188,0.46166336,0.48773012,0.00000000
0.19509755,2.92024171,1.19279165,1.25652874,0.09331035,0.30974128,0.58890060,0.47153644,0.50224349,0.00000000
0.20110055,2.98733110,1.22665520,1.28658229,0.09020872,0.32596865,0.61029273,0.48002562,0.51512457,0.00000000
0.20710355,3.04507872,1.25398614,1.31196992,0.08689346,0.34237116,0.63094280,0.48703983,0.52621746,0.00000000
0.21310655,3.09274547,1.27424261,1.33222750,0.08339516,0.35893419,0.65077749,0.49251291,0.53539707,0.00000000
0.21910955,3.12977954,1.28701763,1.34699079,0.07974427,0.37564327,0.66973316,0.49640510,0.54257282,0.00000000
0.22511256,3.15582672,1.29205219,1.35600335,0.07597113,0.39248035,0.68775276,0.49870373,0.54769127,0.00000000
0.23111556,3.17073388,1.28924352,1.35912065,0.07210604,0.40941987,0.70478219,0.49942287,0.55073742,0.00000000
0.23711856,3.17454531,1.27864812,1.35631040,0.06817921,0.42642499,0.72076660,0.49860201,0.55173482,0.00000000
0.24312156,3.16749247,1.26047948,1.34764931,0.06422081,0.44344428,0.73564671,0.49630391,0.55074423,0.00000000
0.24912456,3.14997782,1.23510063,1.33331662,0.06026080,0.46040889,0.74935555,0.49261153,0.54786104,0.00000000
0.25512756,3.12255366,1.20301174,1.31358472,0.05632876,0.47723068,0.76181590,0.48762444,0.54321148,0.00000000
0.26113057,3.08589721,1.16483349,1.28880752,0.05245362,0.49380122,0.77293875,0.48145466,0.53694782,0.00000000
0.26713357,3.04078313,1.12128686,1.25940714,0.04866325,0.50999194,0.78262287,0.47422236,0.52924275,0.00000000
0.27313657,2.98805493,1.07317028,1.22585951,0.04498412,0.52565544,0.79075558,0.46605155,0.52028322,0.00000000
0.27913957,2.92859644,1.02133510,1.18867953,0.04144074,0.54062786,0.79721497,0.45706585,0.51026397,0.00000000
0.28514257,2.86330460,0.96666040,1.14840632,0.03805524,0.55473229,0.80187322,0.44738485,0.49938108,0.00000000
0.29114557,2.79306461,0.91002818,1.10558916,0.03484692,0.56778307,0.80460104,0.43712081,0.48782574,0.00000000
0.29714857,2.71872815,0.85229974,1.06077440,0.03183180,0.57959073,0.80527295,0.42637621,0.47577852,0.00000000
0.30315158,2.64109539,0.79429430,1.01449386,0.02902231,0.58996737,0.80377303,0.41524187,0.46340440,0.00000000
0.30915458,2.56090106,0.73677033,0.96725480,0.02642704,0.59873215,0.80000097,0.40379599,0.45084868,0.00000000
0.31515758,2.47880477,0.68041030,0.91953171,0.02405066,0.60571680,0.79387779,0.39210382,0.43823392,0.00000000
0.32116058,2.39538542,0.62580902,0.87175994,0.02189387,0.61077065,0.78535116,0.38021804,0.42565800,0.00000000
0.32716358,2.31113965,0.57346589,0.82433124,0.01995357,0.61376518,0.77439983,0.36817975,0.41319337,0.00000000
0.33316658,2.22648371,0.52378099,0.77759096,0.01822312,0.61459786,0.76103691,0.35601996,0.40088736,0.00000000
0.33916958,2.14175857,0.47705478,0.73183706,0.01669269,0.61319506,0.74531199,0.34376136,0.38876361,0.00000000
0.34517259,2.05723744,0.43349117,0.68732049,0.01534971,0.60951407,0.72731177,0.33142043,0.37682453,0.00000000
0.35117559,1.97313543,0.39320355,0.64424698,0.01417945,0.60354425,0.70715940,0.31900956,0.36505444,0.00000000
0.35717859,1.88962054,0.35622312,0.60277991,0.01316557,0.59530713,0.68501241,0.30653928,0.35342350,0.00000000
0.36318159,1.80682561,0.32250922,0.56304409,0.01229078,0.58485575,0.66105953,0.29402023,0.34189202,0.00000000
0.36918459,1.72486059,0.29196072,0.52513031,0.01153739,0.57227329,0.63551659,0.28146513,0.33041511,0.00000000
0.37518759,1.64382469,0.26442834,0.48910030,0.01088799,0.55767096,0.60862159,0.26889039,0.31894732,0.00000000
0.38119060,1.56381800,0.23972686,0.45499206,0.01032595,0.54118550,0.58062944,0.25631746,0.30744717,0.00000000
0.38719360,1.48495206,0.21764721,0.42282527,0.00983598,0.52297620,0.55180642,0.24377393,0.29588132,0.00000000
0.39319660,1.40735920,0.19796765,0.39260658,0.00940450,0.50322171,0.52242476,0.23129422,0.28422827,0.00000000
0.39919960,1.33120022,0.18046391,0.36433472,0.00902008,0.48211666,0.49275745,0.21891999,0.27248136,0.00000000
0.40520260,1.25667022,0.16491793,0.33800511,0.00867365,0.45986816,0.46307352,0.20670030,0.26065104,0.00000000
0.41120560,1.18400237,0.15112518,0.31361396,0.00835874,0.43669234,0.43363385,0.19469132,0.24876632,0.00000000
0.41720860,1.11346961,0.13890023,0.29116170,0.00807156,0.41281081,0.40468765,0.18295592,0.23687529,0.00000000
0.42321161,1.04538403,0.12808081,0.27065557,0.00781103,0.38844731,0.37646954,0.17156291,0.22504476,0.00000000
0.42921461,0.98009419,0.11853031,0.25211141,0.00757877,0.36382437,0.34919727,0.16058604,0.21335915,0.00000000
0.43521761,0.91798024,0.11013875,0.23555454,0.00737895,0.33916017,0.32307002,0.15010286,0.20191847,0.00000000
0.44122061,0.85944717,0.10282261,0.22101975,0.00721813,0.31466550,0.29826721,0.14019334,0.19083572,0.00000000
0.44722361,0.80491634,0.09652342,0.20855035,0.00710503,0.29054102,0.27494763,0.13093833,0.18023365,0.00000000
0.45322661,0.75481555,0.09120554,0.19819643,0.00705026,0.26697467,0.25324901,0.12241799,0.17024121,0.00000000
0.45922961,0.70956804,0.08685321,0.19001236,0.00706599,0.24413950,0.23328767,0.11470998,0.16098956,0.00000000
0.46523262,0.66958072,0.08346714,0.18405358,0.00716558,0.22219169,0.21515846,0.10788772,0.15260811,0.00000000
0.47123562,0.63523205,0.08106077,0.18037301,0.00736318,0.20126911,0.19893470,0.10201854,0.14522043,0.00000000
0.47723862,0.60685995,0.07965646,0.17901691,0.00767332,0.18149014,0.18466829,0.09716190,0.13894042,0.00000000
0.48324162,0.58475018,0.07928162,0.18002076,0.00811043,0.16295305,0.17238977,0.09336758,0.13386870,0.00000000
0.48924462,0.56912543,0.07996509,0.18340500,0.00868832,0.14573577,0.16210856,0.09067402,0.13008935,0.00000000
0.49524762,0.56013570,0.08173375,0.18917099,0.00941972,0.12989609,0.15381320,0.08910674,0.12766714,0.00000000
0.50125063,0.55785003,0.08460940,0.19729737,0.01031568,0.11547227,0.14747182,0.08867697,0.12664529,0.00000000
0.50725363,0.56225014,0.08860612,0.20773693,0.01138509,0.10248408,0.14303265,0.08938042,0.12704378,0.00000000
0.51325663,0.57322593,0.09372804,0.22041420,0.01263410,0.09093403,0.14042486,0.09119639,0.12885833,0.00000000
0.51925963,0.59057324,0.09996755,0.23522388,0.01406565,0.08080894,0.13955957,0.09408712,0.13205986,0.00000000
0.52526263,0.61399389,0.10730395,0.25203023,0.01567899,0.07208160,0.14033115,0.09799748,0.13659474,0.00000000
0.53126563,0.64309805,0.11570263,0.27066741,0.01746926,0.06471253,0.14261881,0.10285511,0.14238550,0.00000000
0.53726863,0.67740905,0.12511466,0.29094088,0.01942721,0.05865172,0.14628848,0.10857089,0.14933217,0.00000000
0.54327164,0.71637034,0.13547676,0.31262991,0.02153898,0.05384027,0.15119497,0.11503991,0.15731415,0.00000000
0.54927464,0.75935474,0.14671176,0.33549087,0.02378606,0.05021196,0.15718433,0.12214287,0.16619253,0.00000000
0.55527764,0.80567551,0.15872937,0.35926152,0.02614534,0.04769451,0.16409647,0.12974792,0.17581283,0.00000000
0.56128064,0.85459916,0.17142730,0.38366593,0.02858941,0.04621078,0.17176783,0.13771301,0.18600810,0.00000000
0.56728364,0.90535948,0.18469270,0.40841994,0.03108701,0.04567958,0.18003419,0.14588851,0.19660230,0.00000000
0.57328664,0.95717259,0.19840373,0.43323689,0.03360361,0.04601645,0.18873340,0.15412030,0.20741380,0.00000000
0.57928964,1.00925239,0.21243150,0.45783352,0.03610225,0.04713412,0.19770802,0.16225301,0.21825904,0.00000000
0.58529265,1.06082602,0.22664201,0.48193562,0.03854444,0.04894292,0.20680778,0.17013356,0.22895616,0.00000000
0.59129565,1.11114894,0.24089819,0.50528334,0.04089128,0.05135106,0.21589175,0.17761463,0.23932854,0.00000000
0.59729865,1.15951893,0.25506205,0.52763597,0.04310456,0.05426494,0.22483019,0.18455819,0.24920817,0.00000000
0.60330165,1.20528882,0.26899668,0.54877581,0.04514801,0.05758942,0.23350601,0.19083874,0.25843871,0.00000000
0.60930465,1.24787733,0.28256829,0.56851131,0.04698841,0.06122829,0.24181574,0.19634634,0.26687826,0.00000000
0.61530765,1.28677790,0.29564800,0.58667903,0.04859680,0.06508473,0.24967015,0.20098916,0.27440168,0.00000000
0.62131066,1.32156504,0.30811351,0.60314468,0.04994940,0.06906212,0.25699430,0.20469553,0.28090245,0.00000000
0.62731366,1.35189831,0.31985057,0.61780306,0.05102852,0.07306483,0.26372721,0.20741537,0.28629405,0.00000000
0.63331666,1.37752368,0.33075419,0.63057706,0.05182312,0.07699939,0.26982118,0.20912099,0.29051082,0.00000000
0.63931966,1.39827249,0.34072958,0.64141574,0.05232924,0.08077567,0.27524068,0.20980715,0.29350826,0.00000000
0.64532266,1.41405808,0.34969283,0.65029183,0.05255014,0.08430829,0.27996102,0.20949054,0.29526289,0.00000000
0.65132566,1.42487052,0.35757141,0.65719864,0.05249610,0.08751806,0.28396689,0.20820852,0.29577162,0.00000000
0.65732866,1.43076965,0.36430433,0.66214666,0.05218409,0.09033346,0.28725072,0.20601740,0.29505074,0.00000000
0.66333167,1.43187701,0.36984216,0.66516016,0.05163703,0.09269204,0.28981114,0.20299015,0.29313449,0.00000000
0.66933467,1.42836699,0.37414694,0.66627389,0.05088302,0.09454175,0.29165150,0.19921386,0.29007342,0.00000000
0.67533767,1.42045779,0.37719180,0.66553014,0.04995427,0.09584206,0.29277858,0.19478691,0.28593252,0.00000000
0.68134067,1.40840265,0.37896073,0.66297628,0.04888598,0.09656477,0.29320155,0.18981615,0.28078927,0.00000000
0.68734367,1.39248164,0.37944813,0.65866303,0.04771516,0.09669466,0.29293131,0.18441401,0.27473155,0.00000000
0.69334667,1.37299461,0.37865846,0.65264333,0.04647944,0.09622966,0.29198005,0.17869589,0.26785566,0.00000000
0.69934967,1.35025532,0.37660597,0.64497209,0.04521593,0.09518080,0.29036137,0.17277783,0.26026436,0.00000000
0.70535268,1.32458709,0.37331442,0.63570664,0.04396020,0.09357169,0.28809054,0.16677443,0.25206513,0.00000000
0.71135568,1.29631993,0.36881692,0.62490778,0.04274540,0.09143782,0.28518528,0.16079734,0.24336843,0.00000000
0.71735868,1.26578916,0.36315588,0.61264149,0.04160156,0.08882539,0.28166667,0.15495406,0.23428633,0.00000000
0.72336168,1.23333527,0.35638302,0.59898089,0.04055505,0.08579008,0.27756035,0.14934722,0.22493121,0.00000000
0.72936468,1.19930491,0.34855933,0.58400853,0.03962826,0.08239546,0.27289781,0.14407423,0.21541468,0.00000000
0.73536768,1.16405251,0.33975514,0.56781853,0.03883948,0.07871145,0.26771762,0.13922724,0.20584666,0.00000000
0.74137069,1.12794223,0.33005007,0.55051861,0.03820288,0.07481257,0.26206673,0.13489337,0.19633464,0.00000000
0.74737369,1.09134990,0.31953287,0.53223164,0.03772871,0.07077628,0.25600138,0.13115509,0.18698303,0.00000000
0.75337669,1.05466445,0.30830109,0.51309659,0.03742358,0.06668140,0.24958789,0.12809063,0.17789252,0.00000000
0.75937969,1.01828844,0.29646057,0.49326880,0.03729077,0.06260657,0.24290298,0.12577436,0.16915960,0.00000000
0.76538269,0.98263749,0.28412458,0.47291933,0.03733065,0.05862890,0.23603366,0.12427706,0.16087602,0.00000000
0.77138569,0.94813833,0.27141280,0.45223353,0.03754108,0.05482280,0.22907670,0.12366591,0.15312817,0.00000000
0.77738869,0.91522519,0.25844988,0.43140863,0.03791776,0.05125889,0.22213744,0.12400433,0.14599655,0.00000000
0.78339170,0.88433473,0.24536379,0.41065063,0.03845457,0.04800318,0.21532832,0.12535140,0.13955506,0.00000000
0.78939470,0.85589934,0.23228387,0.39017040,0.03914385,0.04511632,0.20876668,0.12776101,0.13387025,0.00000000
0.79539770,0.83033904,0.21933871,0.37017922,0.03997662,0.04265302,0.20257238,0.13128069,0.12900059,0.00000000
0.80140070,0.80805233,0.20665381,0.35088404,0.04094275,0.04066146,0.19686488,0.13595017,0.12499558,0.00000000
0.80740370,0.78940612,0.19434924,0.33248247,0.04203105,0.03918288,0.19176024,0.14179958,0.12189492,0.00000000
0.81340670,0.77472531,0.18253728,0.31515786,0.04322935,0.03825110,0.18736786,0.14884763,0.11972765,0.00000000
0.81940970,0.76428228,0.17132017,0.29907464,0.04452459,0.03789210,0.18378727,0.15709958,0.11851131,0.00000000
0.82541271,0.75828695,0.16078808,0.28437414,0.04590282,0.03812354,0.18110507,0.16654521,0.11825125,0.00000000
0.83141571,0.75687767,0.15101734,0.27117100,0.04734935,0.03895434,0.17939205,0.17715689,0.11894003,0.00000000
0.83741871,0.76011350,0.14206902,0.25955043,0.04884883,0.04038417,0.17870075,0.18888791,0.12055698,0.00000000
0.84342171,0.76796828,0.13398801,0.24956636,0.05038543,0.04240304,0.17906345,0.20167103,0.12306804,0.00000000
0.84942471,0.78032693,0.12680245,0.24124053,0.05194309,0.04499092,0.18049086,0.21541756,0.12642579,0.00000000
0.85542771,0.79698420,0.12052374,0.23456271,0.05350584,0.04811746,0.18297138,0.23001691,0.13056990,0.00000000
0.86143072,0.81764614,0.11514705,0.22949180,0.05505815,0.05174187,0.18647117,0.24533687,0.13542785,0.00000000
0.86743372,0.84193460,0.11065226,0.22595805,0.05658540,0.05581305,0.19093503,0.26122456,0.14091604,0.00000000
0.87343672,0.86939459,0.10700543,0.22386604,0.05807437,0.06026990,0.19628802,0.27750823,0.14694135,0.00000000
0.87943972,0.89950469,0.10416062,0.22309862,0.05951380,0.06504200,0.20243796,0.29399987,0.15340299,0.00000000
0.88544272,0.93169020,0.10206213,0.22352136,0.06089494,0.07005062,0.20927854,0.31049870,0.16019485,0.00000000
0.89144572,0.96533880,0.10064698,0.22498763,0.06221211,0.07521004,0.21669319,0.32679543,0.16720806,0.00000000
0.89744872,0.99981827,0.09984755,0.22734391,0.06346322,0.08042922,0.22455939,0.34267732,0.17433394,0.00000000
0.90345173,1.03449577,0.09959442,0.23043534,0.06465032,0.08561384,0.23275341,0.35793368,0.18146708,0.00000000
0.90945473,1.06875799,0.09981908,0.23411115,0.06577991,0.09066852,0.24115517,0.37236198,0.18850849,0.00000000
0.91545773,1.10203135,0.10045672,0.23822980,0.06686330,0.09549931,0.24965314,0.38577401,0.19536883,0.00000000
0.92146073,1.13380153,0.10144868,0.24266378,0.06791671,0.10001617,0.25814892,0.39800203,0.20197130,0.00000000
0.92746373,1.16363134,0.10274470,0.24730361,0.06896132,0.10413561,0.26656141,0.40890457,0.20825437,0.00000000
0.93346673,1.19117612,0.10430485,0.25206109,0.07002302,0.10778301,0.27483022,0.41837164,0.21417400,0.00000000
0.93946973,1.21619584,0.10610098,0.25687159,0.07113202,0.11089488,0.28291820,0.42632890,0.21970522,0.00000000
0.94547274,1.23856318,0.10811774,0.26169520,0.07232229,0.11342069,0.29081292,0.43274084,0.22484308,0.00000000
0.95147574,1.25826706,0.11035305,0.26651676,0.07363070,0.11532424,0.29852686,0.43761238,0.22960276,0.00000000
0.95747874,1.27541126,0.11281815,0.27134469,0.07509603,0.11658459,0.30609642,0.44098903,0.23401882,0.00000000
0.96348174,1.29020797,0.11553703,0.27620867,0.07675775,0.11719636,0.31357963,0.44295541,0.23814363,0.00000000
0.96948474,1.30296651,0.11854540,0.28115632,0.07865468,0.11716943,0.32105258,0.44363210,0.24204493,0.00000000
0.97548774,1.31407757,0.12188930,0.28624886,0.08082356,0.11652814,0.32860489,0.44317103,0.24580271,0.00000000
0.98149075,1.32399364,0.12562325,0.29155619,0.08329745,0.11530990,0.33633420,0.44174942,0.24950543,0.00000000
0.98749375,1.33320655,0.12980809,0.29715137,0.08610426,0.11356329,0.34434013,0.43956272,0.25324583,0.00000000
0.99349675,1.34222322,0.13450872,0.30310502,0.08926525,0.11134589,0.35271789,0.43681673,0.25711648,0.00000000
0.99949975,1.35154076,0.13979159,0.30947966,0.09279370,0.10872181,0.36155188,0.43371938,0.26120538,0.00000000
1.00550275,1.36162226,0.14572224,0.31632457,0.09669372,0.10575906,0.37090975,0.43047248,0.26559164,0.00000000
1.01150575,1.37287435,0.15236281,0.32367122,0.10095938,0.10252700,0.38083699,0.42726389,0.27034172,0.00000000
1.01750875,1.38562782,0.15976977,0.33152957,0.10557404,0.09909388,0.39135264,0.42426055,0.27550616,0.00000000
1.02351176,1.40012212,0.16799174,0.33988551,0.11051009,0.09552465,0.40244607,0.42160257,0.28111714,0.00000000
1.02951476,1.41649447,0.17706751,0.34869946,0.11572906,0.09187908,0.41407520,0.41939872,0.28718691,0.00000000
1.03551776,1.43477399,0.18702439,0.35790631,0.12118201,0.08821034,0.42616618,0.41772352,0.29370710,0.00000000
1.04152076,1.45488114,0.19787670,0.36741656,0.12681040,0.08456402,0.43861446,0.41661592,0.30064897,0.00000000
1.04752376,1.47663202,0.20962463,0.37711872,0.13254718,0.08097761,0.45128738,0.41607970,0.30796460,0.00000000
1.05352676,1.49974742,0.22225323,0.38688273,0.13831826,0.07748044,0.46402788,0.41608531,0.31558875,0.00000000
1.05952976,1.52386568,0.23573173,0.39656429,0.14404417,0.07409407,0.47665930,0.41657314,0.32344140,0.00000000
1.06553277,1.54855872,0.25001312,0.40600979,0.14964195,0.07083297,0.48899101,0.41745782,0.33143078,0.00000000
1.07153577,1.57335013,0.26503400,0.41506166,0.15502710,0.06770552,0.50082446,0.41863338,0.33945666,0.00000000
1.07753877,1.59773440,0.28071466,0.42356381,0.16011561,0.06471517,0.51195954,0.41997889,0.34741379,0.00000000
1.08354177,1.62119631,0.29695970,0.43136702,0.16482595,0.06186172,0.52220080,0.42136422,0.35519522,0.00000000
1.08954477,1.64322959,0.31365885,0.43833392,0.16908103,0.05914259,0.53136348,0.42265573,0.36269561,0.00000000
1.09554777,1.66335407,0.33068847,0.44434351,0.17280994,0.05655398,0.53927894,0.42372151,0.36981407,0.00000000
1.10155078,1.68113089,0.34791350,0.44929499,0.17594958,0.05409197,0.54579952,0.42443609,0.37645683,0.00000000
1.10755378,1.69617521,0.36519004,0.45311086,0.17844609,0.05175334,0.55080257,0.42468435,0.38253947,0.00000000
1.11355678,1.70816642,0.38236868,0.45573920,0.18025599,0.04953625,0.55419372,0.42436457,0.38798878,0.00000000
1.11955978,1.71685569,0.39929841,0.45715516,0.18134712,0.04744064,0.55590936,0.42339073,0.39274441,0.00000000
1.12556278,1.72207114,0.41583120,0.45736172,0.18169932,0.04546837,0.55591822,0.42169389,0.39676012,0.00000000
1.13156578,1.72372073,0.43182719,0.45638969,0.18130489,0.04362325,0.55422232,0.41922287,0.40000493,0.00000000
1.13756878,1.72179326,0.44716023,0.45429708,0.18016872,0.04191079,0.55085720,0.41594431,0.40246401,0.00000000
1.14357179,1.71635768,0.46172369,0.45116790,0.17830827,0.04033783,0.54589150,0.41184216,0.40413950,0.00000000
1.14957479,1.70756099,0.47543617,0.44711047,0.17575329,0.03891215,0.53942593,0.40691691,0.40505119,0.00000000
1.15557779,1.69562501,0.48824692,0.44225520,0.17254522,0.03764190,0.53159179,0.40118445,0.40523702,0.00000000
1.16158079,1.68084196,0.50014059,0.43675203,0.16873649,0.03653508,0.52254884,0.39467489,0.40475333,0.00000000
1.16758379,1.66356898,0.51114088,0.43076740,0.16438948,0.03559907,0.51248261,0.38743124,0.40367496,0.00000000
1.17358679,1.64422153,0.52131289,0.42448086,0.15957535,0.03484010,0.50160121,0.37950809,0.40209477,0.00000000
1.17958979,1.62326548,0.53076381,0.41808128,0.15437254,0.03426289,0.49013146,0.37097035,0.40012277,0.00000000
1.18559280,1.60120777,0.53964162,0.41176265,0.14886518,0.03387030,0.47831442,0.36189190,0.39788464,0.00000000
1.19159580,1.57858560,0.54813182,0.40571954,0.14314127,0.03366304,0.46640023,0.35235431,0.39551951,0.00000000
1.19759880,1.55595395,0.55645194,0.40014223,0.13729066,0.03363956,0.45464251,0.34244545,0.39317697,0.00000000
1.20360180,1.53387153,0.56484403,0.39521156,0.13140302,0.03379585,0.44329199,0.33225795,0.39101335,0.00000000
1.20960480,1.51288534,0.57356526,0.39109362,0.12556565,0.03412544,0.43258999,0.32188770,0.38918724,0.00000000
1.21560780,1.49351404,0.58287690,0.38793442,0.11986134,0.03461941,0.42276143,0.31143199,0.38785433,0.00000000
1.22161081,1.47623074,0.59303220,0.38585473,0.11436628,0.03526641,0.41400790,0.30098766,0.38716182,0.00000000
1.22761381,1.46144559,0.60426361,0.38494518,0.10914806,0.03605280,0.40650100,0.29064904,0.38724245,0.00000000
1.23361681,1.44948913,0.61676996,0.38526200,0.10426399,0.03696279,0.40037604,0.28050580,0.38820856,0.00000000
1.23961981,1.44059699,0.63070428,0.38682346,0.09975954,0.03797864,0.39572665,0.27064087,0.39014632,0.00000000
1.24562281,1.43489696,0.64616289,0.38960736,0.09566728,0.03908093,0.39260041,0.26112830,0.39311052,0.00000000
1.25162581,1.43239905,0.66317633,0.39354966,0.09200610,0.04024887,0.39099587,0.25203142,0.39712022,0.00000000
