energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.23711856,1.87825067,-1.87825064,0.03680113,-0.03680113,0.07992578,-0.07992578,0.24375671,-0.24375671,1.12126218,-1.12126217,0.41683697,-0.41683697,0.08828534,-0.08828533,0.12295912,-0.12295911,0.26879014,-0.26879015
-0.23111556,1.85487454,-1.85487453,0.03804260,-0.03804260,0.07937970,-0.07937970,0.24301616,-0.24301616,1.11000801,-1.11000800,0.41041941,-0.41041941,0.08541202,-0.08541202,0.11711346,-0.11711345,0.27587579,-0.27587581
-0.22511256,1.83718144,-1.83718142,0.03937567,-0.03937567,0.07901965,-0.07901965,0.24292948,-0.24292947,1.10206204,-1.10206204,0.40516588,-0.40516588,0.08287123,-0.08287123,0.11159160,-0.11159160,0.28392902,-0.28392903
-0.21910955,1.82499607,-1.82499607,0.04077011,-0.04077011,0.07885494,-0.07885494,0.24347443,-0.24347443,1.09727219,-1.09727219,0.40105977,-0.40105977,0.08067852,-0.08067852,0.10645129,-0.10645129,0.29273195,-0.29273196
-0.21310655,1.81791902,-1.81791902,0.04219191,-0.04219191,0.07888637,-0.07888637,0.24460233,-0.24460233,1.09535063,-1.09535063,0.39803891,-0.39803891,0.07883801,-0.07883801,0.10173514,-0.10173513,0.30203662,-0.30203663
-0.20710355,1.81535582,-1.81535582,0.04360435,-0.04360435,0.07910697,-0.07910697,0.24624147,-0.24624147,1.09589241,-1.09589241,0.39600119,-0.39600119,0.07734330,-0.07734330,0.09747097,-0.09747097,0.31157335,-0.31157336
-0.20110055,1.81655401,-1.81655401,0.04496930,-0.04496930,0.07950295,-0.07950295,0.24830158,-0.24830159,1.09839874,-1.09839875,0.39481182,-0.39481182,0.07617874,-0.07617874,0.09367279,-0.09367278,0.32106014,-0.32106016
-0.19509755,1.82064635,-1.82064635,0.04624853,-0.04624853,0.08005495,-0.08005495,0.25067893,-0.25067893,1.10230395,-1.10230395,0.39431204,-0.39431205,0.07532102,-0.07532102,0.09034215,-0.09034215,0.33021273,-0.33021274
-0.18909455,1.82669782,-1.82669782,0.04740517,-0.04740517,0.08073953,-0.08073953,0.25326189,-0.25326189,1.10700465,-1.10700466,0.39432871,-0.39432871,0.07474102,-0.07474102,0.08747000,-0.08747000,0.33875481,-0.33875482
-0.18309155,1.83375442,-1.83375443,0.04840507,-0.04840507,0.08153058,-0.08153058,0.25593661,-0.25593661,1.11188991,-1.11188991,0.39468430,-0.39468430,0.07440575,-0.07440575,0.08503865,-0.08503865,0.34642815,-0.34642816
-0.17708854,1.84089128,-1.84089129,0.04921820,-0.04921820,0.08240089,-0.08240089,0.25859252,-0.25859252,1.11637081,-1.11637081,0.39520693,-0.39520693,0.07428036,-0.07428036,0.08302393,-0.08302393,0.35300213,-0.35300214
-0.17108554,1.84725795,-1.84725795,0.04981982,-0.04981982,0.08332350,-0.08332350,0.26112728,-0.26112728,1.11990826,-1.11990826,0.39573975,-0.39573975,0.07433013,-0.07433013,0.08139734,-0.08139734,0.35828231,-0.35828232
-0.16508254,1.85211893,-1.85211893,0.05019156,-0.05019156,0.08427295,-0.08427295,0.26345117,-0.26345117,1.12203774,-1.12203774,0.39614946,-0.39614946,0.07452229,-0.07452229,0.08012802,-0.08012802,0.36211775,-0.36211776
-0.15907954,1.85488781,-1.85488781,0.05032220,-0.05032220,0.08522626,-0.08522626,0.26549041,-0.26549041,1.12239003,-1.12239002,0.39633341,-0.39633341,0.07482772,-0.07482772,0.07918463,-0.07918463,0.36440677,-0.36440677
-0.15307654,1.85515358,-1.85515358,0.05020825,-0.05020825,0.08616365,-0.08616365,0.26718954,-0.26718954,1.12070713,-1.12070712,0.39622518,-0.39622518,0.07522234,-0.07522234,0.07853680,-0.07853680,0.36510099,-0.36510099
-0.14707354,1.85269848,-1.85269847,0.04985422,-0.04985422,0.08706896,-0.08706896,0.26851268,-0.26851268,1.11685287,-1.11685286,0.39579826,-0.39579825,0.07568824,-0.07568824,0.07815636,-0.07815636,0.36420748,-0.36420748
-0.14107054,1.84750675,-1.84750674,0.04927257,-0.04927257,0.08792984,-0.08792984,0.26944365,-0.26944365,1.11081797,-1.11081796,0.39506783,-0.39506783,0.07621451,-0.07621452,0.07801818,-0.07801817,0.36178898,-0.36178898
-0.13506753,1.83976458,-1.83976457,0.04848338,-0.04848338,0.08873756,-0.08873756,0.26998508,-0.26998508,1.10271965,-1.10271963,0.39409073,-0.39409072,0.07679770,-0.07679770,0.07810058,-0.07810058,0.35796231,-0.35796231
-0.12906453,1.82985142,-1.82985140,0.04751376,-0.04751376,0.08948671,-0.08948671,0.27015655,-0.27015655,1.09279592,-1.09279591,0.39296347,-0.39296347,0.07744193,-0.07744193,0.07838553,-0.07838552,0.35289498,-0.35289497
-0.12306153,1.81832364,-1.81832363,0.04639699,-0.04639699,0.09017462,-0.09017462,0.26999206,-0.26999206,1.08139535,-1.08139534,0.39181872,-0.39181872,0.07815875,-0.07815875,0.07885838,-0.07885838,0.34680025,-0.34680025
-0.11705853,1.80589160,-1.80589159,0.04517139,-0.04517139,0.09080075,-0.09080075,0.26953686,-0.26953686,1.06896264,-1.06896262,0.39082029,-0.39082028,0.07896658,-0.07896658,0.07950751,-0.07950751,0.33993091,-0.33993090
-0.11105553,1.79339126,-1.79339124,0.04387914,-0.04387913,0.09136595,-0.09136595,0.26884402,-0.26884401,1.05602110,-1.05602108,0.39015700,-0.39015700,0.07988996,-0.07988996,0.08032360,-0.08032360,0.33257192,-0.33257191
-0.10505253,1.78175188,-1.78175186,0.04256483,-0.04256483,0.09187177,-0.09187177,0.26797081,-0.26797081,1.04315274,-1.04315273,0.39003575,-0.39003575,0.08095848,-0.08095848,0.08129890,-0.08129890,0.32503242,-0.32503241
-0.09904952,1.77196114,-1.77196113,0.04127408,-0.04127408,0.09231985,-0.09231985,0.26697526,-0.26697526,1.03097693,-1.03097691,0.39067399,-0.39067399,0.08220556,-0.08220556,0.08242637,-0.08242637,0.31763723,-0.31763722
-0.09304652,1.76502917,-1.76502916,0.04005204,-0.04005204,0.09271134,-0.09271134,0.26591292,-0.26591292,1.02012841,-1.02012840,0.39229197,-0.39229197,0.08366694,-0.08366694,0.08369883,-0.08369883,0.31071822,-0.31071822
-0.08704352,1.76195260,-1.76195260,0.03894199,-0.03894199,0.09304660,-0.09304660,0.26483411,-0.26483411,1.01123560,-1.01123559,0.39510512,-0.39510512,0.08537922,-0.08537922,0.08510812,-0.08510813,0.30460588,-0.30460588
-0.08104052,1.76368011,-1.76368011,0.03798398,-0.03798397,0.09332494,-0.09332494,0.26378165,-0.26378165,1.00489973,-1.00489972,0.39931664,-0.39931664,0.08737811,-0.08737811,0.08664439,-0.08664439,0.29962120,-0.29962119
-0.07503752,1.77108013,-1.77108014,0.03721361,-0.03721361,0.09354462,-0.09354462,0.26278922,-0.26278922,1.00167552,-1.00167551,0.40511070,-0.40511070,0.08969679,-0.08969679,0.08829545,-0.08829545,0.29606818,-0.29606818
-0.06903452,1.78491186,-1.78491188,0.03666099,-0.03666099,0.09370297,-0.09370297,0.26188040,-0.26188040,1.00205387,-1.00205387,0.41264633,-0.41264633,0.09236423,-0.09236424,0.09004636,-0.09004636,0.29422720,-0.29422720
-0.06303152,1.80580015,-1.80580018,0.03634987,-0.03634987,0.09379670,-0.09379670,0.26106825,-0.26106825,1.00644692,-1.00644692,0.42205222,-0.42205223,0.09540356,-0.09540357,0.09187907,-0.09187907,0.29434917,-0.29434918
-0.05702851,1.83421471,-1.83421475,0.03629689,-0.03629689,0.09382229,-0.09382229,0.26035550,-0.26035550,1.01517569,-1.01517570,0.43342253,-0.43342254,0.09883057,-0.09883058,0.09377233,-0.09377233,0.29665081,-0.29665081
-0.05102551,1.87045421,-1.87045425,0.03651123,-0.03651123,0.09377654,-0.09377654,0.25973530,-0.25973530,1.02846065,-1.02846067,0.44681371,-0.44681372,0.10265239,-0.10265239,0.09570170,-0.09570171,0.30131088,-0.30131089
-0.04502251,1.91463538,-1.91463543,0.03699428,-0.03699428,0.09365709,-0.09365709,0.25919235,-0.25919235,1.04641515,-1.04641517,0.46224260,-0.46224262,0.10686636,-0.10686636,0.09763979,-0.09763979,0.30846763,-0.30846764
-0.03901951,1.96668744,-1.96668750,0.03773966,-0.03773966,0.09346306,-0.09346306,0.25870438,-0.25870438,1.06904185,-1.06904187,0.47968563,-0.47968565,0.11145924,-0.11145924,0.09955655,-0.09955655,0.31821725,-0.31821726
-0.03301651,2.02635176,-2.02635183,0.03873341,-0.03873341,0.09319554,-0.09319554,0.25824393,-0.25824394,1.09623210,-1.09623213,0.49907925,-0.49907927,0.11640665,-0.11640666,0.10141982,-0.10141982,0.33061346,-0.33061348
-0.02701351,2.09318682,-2.09318690,0.03995439,-0.03995439,0.09285818,-0.09285818,0.25778025,-0.25778025,1.12776826,-1.12776830,0.52032151,-0.52032153,0.12167297,-0.12167298,0.10319592,-0.10319593,0.34566811,-0.34566813
-0.02101051,2.16657824,-2.16657833,0.04137484,-0.04137484,0.09245760,-0.09245760,0.25728129,-0.25728129,1.16332880,-1.16332884,0.54327475,-0.54327478,0.12721152,-0.12721153,0.10485038,-0.10485038,0.36335274,-0.36335276
-0.01500750,2.24575374,-2.24575383,0.04296117,-0.04296117,0.09200379,-0.09200379,0.25671577,-0.25671577,1.20249601,-1.20249605,0.56776937,-0.56776940,0.13296523,-0.13296524,0.10634869,-0.10634870,0.38360103,-0.38360105
-0.00900450,2.32980246,-2.32980256,0.04467484,-0.04467485,0.09151029,-0.09151029,0.25605514,-0.25605514,1.24476619,-1.24476624,0.59360843,-0.59360846,0.13886765,-0.13886766,0.10765721,-0.10765721,0.40631206,-0.40631209
-0.00300150,2.41769827,-2.41769837,0.04647343,-0.04647343,0.09099439,-0.09099439,0.25527544,-0.25527544,1.28956196,-1.28956201,0.62057298,-0.62057301,0.14484439,-0.14484440,0.10874397,-0.10874397,0.43135422,-0.43135425
0.00300150,2.50832629,-2.50832639,0.04831172,-0.04831172,0.09047710,-0.09047710,0.25435909,-0.25435909,1.33624642,-1.33624647,0.64842802,-0.64842805,0.15081486,-0.15081487,0.10957956,-0.10957956,0.45856957,-0.45856960
0.00900450,2.60051181,-2.60051191,0.05014292,-0.05014293,0.08998301,-0.08998301,0.25329640,-0.25329640,1.38413876,-1.38413881,0.67692863,-0.67692866,0.15669434,-0.15669434,0.11013794,-0.11013794,0.48777870,-0.48777873
0.01500750,2.69305078,-2.69305088,0.05191993,-0.05191994,0.08954009,-0.08954009,0.25208691,-0.25208691,1.43253075,-1.43253080,0.70582630,-0.70582633,0.16239622,-0.16239623,0.11039718,-0.11039718,0.51878562,-0.51878565
0.02101051,2.78474067,-2.78474077,0.05359655,-0.05359655,0.08917926,-0.08917926,0.25074042,-0.25074042,1.48070389,-1.48070394,0.73487490,-0.73487493,0.16783447,-0.16783447,0.11034010,-0.11034010,0.55138278,-0.55138281
0.02701351,2.87441080,-2.87441090,0.05512873,-0.05512873,0.08893391,-0.08893391,0.24927767,-0.24927767,1.52794631,-1.52794636,0.76383630,-0.76383633,0.17292604,-0.17292604,0.10995476,-0.10995476,0.58535583,-0.58535586
0.03301651,2.96095098,-2.96095107,0.05647571,-0.05647572,0.08883928,-0.08883928,0.24773079,-0.24773079,1.57356926,-1.57356930,0.79248526,-0.79248528,0.17759328,-0.17759329,0.10923486,-0.10923486,0.62048806,-0.62048809
0.03901951,3.04333738,-3.04333746,0.05760115,-0.05760115,0.08893169,-0.08893169,0.24614323,-0.24614323,1.61692240,-1.61692244,0.82061335,-0.82061337,0.18176623,-0.18176624,0.10817982,-0.10817982,0.65656430,-0.65656434
0.04502251,3.12065490,-3.12065498,0.05847402,-0.05847402,0.08924775,-0.08924775,0.24456935,-0.24456935,1.65740756,-1.65740760,0.84803190,-0.84803192,0.18538455,-0.18538456,0.10679489,-0.10679489,0.69337419,-0.69337423
0.05102551,3.19211513,-3.19211519,0.05906944,-0.05906944,0.08982339,-0.08982339,0.24307364,-0.24307364,1.69449050,-1.69449054,0.87457377,-0.87457379,0.18839926,-0.18839927,0.10509083,-0.10509083,0.73071462,-0.73071466
0.05702851,3.25706941,-3.25706946,0.05936933,-0.05936933,0.09069289,-0.09069289,0.24172943,-0.24172943,1.72771043,-1.72771046,0.90009393,-0.90009395,0.19077400,-0.19077401,0.10308363,-0.10308363,0.76839139,-0.76839142
0.06303152,3.31501685,-3.31501689,0.05936288,-0.05936288,0.09188788,-0.09188788,0.24061731,-0.24061731,1.75668698,-1.75668700,0.92446908,-0.92446910,0.19248589,-0.19248589,0.10079393,-0.10079393,0.80621996,-0.80621999
0.06903452,3.36560705,-3.36560708,0.05904677,-0.05904677,0.09343627,-0.09343627,0.23982318,-0.23982318,1.78112467,-1.78112468,0.94759617,-0.94759619,0.19352589,-0.19352589,0.09824640,-0.09824640,0.84402544,-0.84402547
0.07503752,3.40863796,-3.40863798,0.05842528,-0.05842528,0.09536126,-0.09536127,0.23943602,-0.23943602,1.80081482,-1.80081482,0.96939037,-0.96939038,0.19389874,-0.19389874,0.09546892,-0.09546892,0.88164174,-0.88164177
0.08104052,3.44404922,-3.44404923,0.05751012,-0.05751012,0.09768041,-0.09768041,0.23954550,-0.23954549,1.81563507,-1.81563507,0.98978241,-0.98978242,0.19362238,-0.19362238,0.09249187,-0.09249187,0.91891010,-0.91891013
0.08704352,3.47191168,-3.47191168,0.05632013,-0.05632013,0.10040477,-0.10040477,0.24023943,-0.24023943,1.82554681,-1.82554680,1.00871593,-1.00871594,0.19272707,-0.19272706,0.08934721,-0.08934721,0.95567714,-0.95567716
0.09304652,3.49241397,-3.49241396,0.05488076,-0.05488075,0.10353826,-0.10353827,0.24160130,-0.24160130,1.83059074,-1.83059072,1.02614482,-1.02614482,0.19125400,-0.19125399,0.08606779,-0.08606778,0.99179254,-0.99179256
0.09904952,3.50584688,-3.50584686,0.05322339,-0.05322339,0.10707714,-0.10707714,0.24370787,-0.24370786,1.83088104,-1.83088102,1.04203107,-1.04203107,0.18925376,-0.18925376,0.08268655,-0.08268654,1.02710664,-1.02710666
0.10505253,3.51258661,-3.51258657,0.05138458,-0.05138458,0.11100970,-0.11100970,0.24662693,-0.24662693,1.82659843,-1.82659840,1.05634327,-1.05634327,0.18678454,-0.18678454,0.07923597,-0.07923597,1.06146811,-1.06146812
0.11105553,3.51307764,-3.51307759,0.04940507,-0.04940507,0.11531627,-0.11531627,0.25041551,-0.25041551,1.81798252,-1.81798249,1.06905593,-1.06905593,0.18391018,-0.18391017,0.07574756,-0.07574756,1.09472181,-1.09472183
0.11705853,3.50781609,-3.50781604,0.04732885,-0.04732885,0.11996941,-0.11996941,0.25511824,-0.25511824,1.80532386,-1.80532382,1.08014982,-1.08014981,0.18069821,-0.18069821,0.07225152,-0.07225151,1.12670721,-1.12670722
0.12306153,3.49733414,-3.49733408,0.04520205,-0.04520204,0.12493437,-0.12493437,0.26076634,-0.26076634,1.78895578,-1.78895574,1.08961318,-1.08961317,0.17721796,-0.17721795,0.06877651,-0.06877651,1.15725724,-1.15725725
0.12906453,3.48218596,-3.48218589,0.04307183,-0.04307183,0.13016985,-0.13016985,0.26737685,-0.26737685,1.76924650,-1.76924646,1.09744388,-1.09744387,0.17353866,-0.17353865,0.06534966,-0.06534965,1.18619803,-1.18619804
0.13506753,3.46293554,-3.46293547,0.04098534,-0.04098534,0.13562888,-0.13562888,0.27495242,-0.27495242,1.74659135,-1.74659130,1.10365224,-1.10365223,0.16972782,-0.16972781,0.06199654,-0.06199653,1.21334928,-1.21334929
0.14107054,3.44014638,-3.44014631,0.03898855,-0.03898855,0.14126000,-0.14126000,0.28348144,-0.28348144,1.72140539,-1.72140534,1.10826428,-1.10826427,0.16584974,-0.16584974,0.05874138,-0.05874138,1.23852556,-1.23852556
0.14707354,3.41437306,-3.41437298,0.03712526,-0.03712526,0.14700849,-0.14700849,0.29293845,-0.29293846,1.69411633,-1.69411628,1.11132514,-1.11132512,0.16196427,-0.16196427,0.05560727,-0.05560727,1.26153839,-1.26153839
0.15307654,3.38615448,-3.38615440,0.03543610,-0.03543609,0.15281775,-0.15281775,0.30328489,-0.30328490,1.66515772,-1.66515766,1.11290222,-1.11290220,0.15812581,-0.15812581,0.05261641,-0.05261641,1.28219922,-1.28219922
0.15907954,3.35600850,-3.35600842,0.03395758,-0.03395758,0.15863069,-0.15863069,0.31446993,-0.31446994,1.63496237,-1.63496232,1.11308783,-1.11308782,0.15438256,-0.15438255,0.04979034,-0.04979033,1.30032305,-1.30032305
0.16508254,3.32442764,-3.32442756,0.03272136,-0.03272136,0.16439106,-0.16439106,0.32643137,-0.32643138,1.60395597,-1.60395591,1.11200092,-1.11200090,0.15077602,-0.15077602,0.04715015,-0.04715015,1.31573280,-1.31573280
0.17108554,3.29187551,-3.29187543,0.03175352,-0.03175352,0.17004470,-0.17004470,0.33909658,-0.33909658,1.57255068,-1.57255063,1.10978759,-1.10978757,0.14734077,-0.14734076,0.04471666,-0.04471665,1.32826417,-1.32826415
0.17708854,3.25878370,-3.25878362,0.03107397,-0.03107397,0.17554070,-0.17554071,0.35238323,-0.35238324,1.54113899,-1.54113894,1.10662037,-1.10662035,0.14410431,-0.14410430,0.04251038,-0.04251037,1.33777090,-1.33777089
0.18309155,3.22554894,-3.22554886,0.03069609,-0.03069609,0.18083228,-0.18083228,0.36620000,-0.36620001,1.51008755,-1.51008750,1.10269596,-1.10269595,0.14108727,-0.14108727,0.04055150,-0.04055150,1.34413039,-1.34413038
0.18909455,3.19253036,-3.19253029,0.03062644,-0.03062644,0.18587747,-0.18587747,0.38044696,-0.38044697,1.47973130,-1.47973125,1.09823163,-1.09823161,0.13830366,-0.13830366,0.03885970,-0.03885970,1.34724925,-1.34724923
0.19509755,3.16004695,-3.16004688,0.03086470,-0.03086470,0.19063960,-0.19063960,0.39501594,-0.39501595,1.45036797,-1.45036792,1.09346026,-1.09346025,0.13576126,-0.13576126,0.03745382,-0.03745382,1.34706886,-1.34706884
0.20110055,3.12837517,-3.12837511,0.03140372,-0.03140372,0.19508747,-0.19508748,0.40979061,-0.40979062,1.42225306,-1.42225301,1.08862441,-1.08862439,0.13346212,-0.13346211,0.03635147,-0.03635147,1.34357068,-1.34357066
0.20710355,3.09774710,-3.09774705,0.03222988,-0.03222988,0.19919533,-0.19919533,0.42464663,-0.42464664,1.39559574,-1.39559570,1.08396963,-1.08396962,0.13140316,-0.13140316,0.03556853,-0.03556853,1.33678104,-1.33678102
0.21310655,3.06834927,-3.06834922,0.03332348,-0.03332349,0.20294256,-0.20294256,0.43945174,-0.43945175,1.37055570,-1.37055567,1.07973752,-1.07973751,0.12957681,-0.12957681,0.03511857,-0.03511857,1.32677530,-1.32677528
0.21910955,3.04032252,-3.04032248,0.03465948,-0.03465948,0.20631333,-0.20631333,0.45406603,-0.45406604,1.34724141,-1.34724137,1.07615885,-1.07615884,0.12797168,-0.12797168,0.03501229,-0.03501228,1.31368125,-1.31368123
0.22511256,3.01376319,-3.01376315,0.03620826,-0.03620826,0.20929597,-0.20929597,0.46834247,-0.46834248,1.32570980,-1.32570977,1.07344733,-1.07344733,0.12657325,-0.12657325,0.03525690,-0.03525690,1.29768143,-1.29768141
0.23111556,2.98872594,-2.98872591,0.03793670,-0.03793670,0.21188237,-0.21188237,0.48212777,-0.48212779,1.30596782,-1.30596779,1.07179438,-1.07179437,0.12536457,-0.12536457,0.03585560,-0.03585560,1.27901433,-1.27901431
0.23711856,2.96522836,-2.96522833,0.03980925,-0.03980925,0.21406736,-0.21406736,0.49526380,-0.49526382,1.28797569,-1.28797567,1.07136512,-1.07136512,0.12432701,-0.12432701,0.03680709,-0.03680709,1.25797433,-1.25797431
0.24312156,2.94325739,-2.94325737,0.04178922,-0.04178922,0.21584809,-0.21584809,0.50758945,-0.50758946,1.27165213,-1.27165211,1.07229616,-1.07229616,0.12344089,-0.12344089,0.03810524,-0.03810524,1.23491013,-1.23491011
0.24912456,2.92277764,-2.92277762,0.04384001,-0.04384001,0.21722359,-0.21722359,0.51894310,-0.51894312,1.25688125,-1.25688123,1.07469490,-1.07469490,0.12268623,-0.12268622,0.03973885,-0.03973885,1.21022180,-1.21022179
0.25512756,2.90374117,-2.90374116,0.04592648,-0.04592648,0.21819440,-0.21819440,0.52916575,-0.52916576,1.24352109,-1.24352107,1.07864065,-1.07864065,0.12204331,-0.12204331,0.04169164,-0.04169164,1.18435624,-1.18435622
0.26113057,2.88609854,-2.88609853,0.04801615,-0.04801615,0.21876244,-0.21876244,0.53810449,-0.53810450,1.23141341,-1.23141340,1.08418732,-1.08418732,0.12149334,-0.12149334,0.04394240,-0.04394240,1.15780105,-1.15780103
0.26713357,2.86981047,-2.86981046,0.05008038,-0.05008038,0.21893105,-0.21893105,0.54561653,-0.54561653,1.22039432,-1.22039431,1.09136726,-1.09136727,0.12101899,-0.12101899,0.04646530,-0.04646530,1.13107699,-1.13107698
0.27313657,2.85485951,-2.85485951,0.05209533,-0.05209533,0.21870520,-0.21870520,0.55157338,-0.55157339,1.21030529,-1.21030529,1.10019612,-1.10019613,0.12060486,-0.12060486,0.04923043,-0.04923043,1.10472900,-1.10472899
0.27913957,2.84126090,-2.84126090,0.05404275,-0.05404275,0.21809190,-0.21809190,0.55586519,-0.55586519,1.20100402,-1.20100402,1.11067789,-1.11067789,0.12023792,-0.12023792,0.05220451,-0.05220451,1.07931592,-1.07931590
0.28514257,2.82907186,-2.82907186,0.05591047,-0.05591047,0.21710073,-0.21710073,0.55840483,-0.55840483,1.19237444,-1.19237443,1.12280986,-1.12280987,0.11990779,-0.11990779,0.05535171,-0.05535171,1.05539918,-1.05539917
0.29114557,2.81839848,-2.81839848,0.05769257,-0.05769258,0.21574440,-0.21574441,0.55913170,-0.55913170,1.18433539,-1.18433539,1.13658681,-1.13658681,0.11960700,-0.11960700,0.05863461,-0.05863461,1.03353065,-1.03353064
0.29714857,2.80939946,-2.80939946,0.05938929,-0.05938929,0.21403944,-0.21403944,0.55801485,-0.55801485,1.17684744,-1.17684744,1.15200383,-1.15200384,0.11933106,-0.11933106,0.06201518,-0.06201518,1.01423990,-1.01423990
0.30315158,2.80228603,-2.80228603,0.06100652,-0.06100652,0.21200666,-0.21200666,0.55505531,-0.55505531,1.16991719,-1.16991719,1.16905752,-1.16905753,0.11907846,-0.11907846,0.06545582,-0.06545583,0.99802122,-0.99802122
0.30915458,2.79731769,-2.79731769,0.06255501,-0.06255501,0.20967161,-0.20967161,0.55028745,-0.55028745,1.16359885,-1.16359884,1.18774498,-1.18774499,0.11885048,-0.11885049,0.06892031,-0.06892031,0.98532075,-0.98532075
0.31515758,2.79479337,-2.79479338,0.06404932,-0.06404932,0.20706478,-0.20706478,0.54377915,-0.54377914,1.15799275,-1.15799275,1.20806073,-1.20806074,0.11865095,-0.11865095,0.07237465,-0.07237466,0.97652404,-0.97652404
0.32116058,2.79503819,-2.79503820,0.06550646,-0.06550646,0.20422155,-0.20422155,0.53563076,-0.53563076,1.15324076,-1.15324076,1.22999127,-1.22999127,0.11848578,-0.11848578,0.07578780,-0.07578780,0.97194441,-0.97194441
0.32716358,2.79838602,-2.79838603,0.06694436,-0.06694436,0.20118178,-0.20118178,0.52597294,-0.52597294,1.14951857,-1.14951857,1.25350767,-1.25350768,0.11836247,-0.11836247,0.07913214,-0.07913214,0.97181253,-0.97181254
0.33316658,2.80515837,-2.80515839,0.06838034,-0.06838034,0.19798915,-0.19798915,0.51496315,-0.51496314,1.14702525,-1.14702525,1.27855663,-1.27855665,0.11828944,-0.11828944,0.08238378,-0.08238378,0.97626752,-0.97626753
0.33916958,2.81564066,-2.81564068,0.06982940,-0.06982940,0.19469011,-0.19469011,0.50278122,-0.50278122,1.14597035,-1.14597035,1.30505034,-1.30505035,0.11827531,-0.11827531,0.08552255,-0.08552256,0.98534986,-0.98534987
0.34517259,2.83005674,-2.83005676,0.07130277,-0.07130277,0.19133252,-0.19133252,0.48962399,-0.48962398,1.14655925,-1.14655926,1.33285605,-1.33285607,0.11832810,-0.11832810,0.08853183,-0.08853183,0.99899650,-0.99899652
0.35117559,2.84854308,-2.84854310,0.07280649,-0.07280649,0.18796406,-0.18796406,0.47569927,-0.47569926,1.14897739,-1.14897739,1.36178621,-1.36178623,0.11845445,-0.11845445,0.09139800,-0.09139801,1.01703834,-1.01703836
0.35717859,2.87112408,-2.87112411,0.07434036,-0.07434036,0.18463043,-0.18463044,0.46121942,-0.46121941,1.15337418,-1.15337419,1.39158971,-1.39158973,0.11865878,-0.11865878,0.09410991,-0.09410991,1.03920024,-1.03920026
0.36318159,2.89768991,-2.89768994,0.07589716,-0.07589716,0.18137349,-0.18137349,0.44639487,-0.44639486,1.15984759,-1.15984761,1.42194545,-1.42194546,0.11894257,-0.11894257,0.09665794,-0.09665795,1.06510372,-1.06510374
0.36918459,2.92797833,-2.92797836,0.07746231,-0.07746231,0.17822936,-0.17822936,0.43142772,-0.43142771,1.16843015,-1.16843016,1.45245866,-1.45245868,0.11930371,-0.11930371,0.09903325,-0.09903325,1.09427237,-1.09427240
0.37518759,2.96156192,-2.96156196,0.07901389,-0.07901389,0.17522670,-0.17522671,0.41650590,-0.41650589,1.17907722,-1.17907723,1.48266089,-1.48266091,0.11973592,-0.11973592,0.10122676,-0.10122677,1.12613994,-1.12613996
0.38119060,2.99784182,-2.99784186,0.08052316,-0.08052316,0.17238527,-0.17238527,0.40179798,-0.40179797,1.19165846,-1.19165847,1.51201379,-1.51201381,0.12022838,-0.12022838,0.10322840,-0.10322840,1.16006088,-1.16006091
0.38719360,3.03604878,-3.03604882,0.08195549,-0.08195549,0.16971471,-0.16971471,0.38744896,-0.38744895,1.20595290,-1.20595292,1.53991722,-1.53991724,0.12076559,-0.12076560,0.10502633,-0.10502634,1.19532332,-1.19532335
0.39319660,3.07525213,-3.07525217,0.08327163,-0.08327163,0.16721394,-0.16721394,0.37357715,-0.37357714,1.22164828,-1.22164830,1.56572136,-1.56572138,0.12132731,-0.12132732,0.10660653,-0.10660653,1.23116396,-1.23116399
0.39919960,3.11437678,-3.11437683,0.08442940,-0.08442940,0.16487096,-0.16487096,0.36027222,-0.36027221,1.23834469,-1.23834471,1.58874278,-1.58874280,0.12188883,-0.12188883,0.10795245,-0.10795246,1.26678472,-1.26678475
0.40520260,3.15222792,-3.15222797,0.08538547,-0.08538547,0.16266324,-0.16266325,0.34759462,-0.34759461,1.25556281,-1.25556283,1.60828370,-1.60828371,0.12242140,-0.12242140,0.10904515,-0.10904515,1.30137052,-1.30137055
0.41120560,3.18752277,-3.18752281,0.08609744,-0.08609744,0.16055870,-0.16055870,0.33557609,-0.33557608,1.27275629,-1.27275631,1.62365383,-1.62365385,0.12289290,-0.12289290,0.10986358,-0.10986358,1.33410796,-1.33410799
0.41720860,3.21892818,-3.21892822,0.08652586,-0.08652586,0.15851718,-0.15851718,0.32422147,-0.32422147,1.28932801,-1.28932802,1.63419377,-1.63419378,0.12326866,-0.12326866,0.11038531,-0.11038531,1.36420408,-1.36420411
0.42321161,3.24510282,-3.24510286,0.08663624,-0.08663624,0.15649246,-0.15649246,0.31351151,-0.31351150,1.30464946,-1.30464948,1.63929879,-1.63929880,0.12351248,-0.12351248,0.11058741,-0.11058741,1.39090493,-1.39090496
0.42921461,3.26474192,-3.26474195,0.08640083,-0.08640083,0.15443459,-0.15443459,0.30340648,-0.30340648,1.31808247,-1.31808248,1.63844205,-1.63844205,0.12358774,-0.12358775,0.11044763,-0.11044764,1.41351330,-1.41351333
