energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.30315158,1.12868773,0.20219948,0.06453711,0.15442868,0.75008746,0.00687954,0.12068524,0.16467152,0.00000000
-0.29714857,1.16528169,0.21484412,0.06689871,0.16251201,0.77339128,0.00688604,0.12369112,0.16982711,0.00000000
-0.29114557,1.20340774,0.22910944,0.06989325,0.17165224,0.79603154,0.00687220,0.12738539,0.17495168,0.00000000
-0.28514257,1.24275684,0.24492494,0.07346977,0.18173839,0.81791228,0.00683810,0.13171253,0.17997849,0.00000000
-0.27913957,1.28314195,0.26222414,0.07758266,0.19267060,0.83902584,0.00678501,0.13662683,0.18486155,0.00000000
-0.27313657,1.32449824,0.28094171,0.08219104,0.20435994,0.85945527,0.00671527,0.14209132,0.18957593,0.00000000
-0.26713357,1.36687956,0.30101047,0.08725796,0.21672799,0.87937404,0.00663213,0.14807638,0.19411741,0.00000000
-0.26113057,1.41045162,0.32235843,0.09274960,0.22970627,0.89904303,0.00653954,0.15455817,0.19850157,0.00000000
-0.25512756,1.45548209,0.34490604,0.09863437,0.24323553,0.91880475,0.00644202,0.16151707,0.20276236,0.00000000
-0.24912456,1.50232787,0.36856394,0.10488221,0.25726496,0.93907494,0.00634442,0.16893622,0.20695004,0.00000000
-0.24312156,1.55142013,0.39323134,0.11146385,0.27175132,0.96033153,0.00625176,0.17680013,0.21112872,0.00000000
-0.23711856,1.60324725,0.41879516,0.11835040,0.28665803,0.98310143,0.00616906,0.18509373,0.21537353,0.00000000
-0.23111556,1.65833628,0.44512999,0.12551295,0.30195423,1.00794501,0.00610118,0.19380166,0.21976743,0.00000000
-0.22511256,1.71723323,0.47209906,0.13292252,0.31761382,1.03543898,0.00605268,0.20290790,0.22439797,0.00000000
-0.21910955,1.78048253,0.49955589,0.14055008,0.33361438,1.06615766,0.00602773,0.21239585,0.22935377,0.00000000
-0.21310655,1.84860625,0.52734687,0.14836686,0.34993617,1.10065337,0.00603001,0.22224867,0.23472126,0.00000000
-0.20710355,1.92208322,0.55531438,0.15634471,0.36656102,1.13943619,0.00606263,0.23244991,0.24058139,0.00000000
-0.20110055,2.00132866,0.58330028,0.16445658,0.38347119,1.18295375,0.00612812,0.24298424,0.24700666,0.00000000
-0.19509755,2.08667460,0.61114972,0.17267702,0.40064823,1.23157159,0.00622841,0.25383831,0.25405847,0.00000000
-0.18909455,2.17835156,0.63871468,0.18098268,0.41807183,1.28555467,0.00636480,0.26500150,0.26178486,0.00000000
-0.18309155,2.27647192,0.66585733,0.18935265,0.43571873,1.34505081,0.00653802,0.27646643,0.27021875,0.00000000
-0.17708854,2.38101544,0.69245258,0.19776873,0.45356168,1.41007658,0.00674822,0.28822920,0.27937663,0.00000000
-0.17108554,2.49181736,0.71839001,0.20621537,0.47156847,1.48050632,0.00699505,0.30028920,0.28925783,0.00000000
-0.16508254,2.60855958,0.74357458,0.21467947,0.48970118,1.55606488,0.00727769,0.31264840,0.29984432,0.00000000
-0.15907954,2.73076532,0.76792641,0.22314983,0.50791557,1.63632461,0.00759487,0.32531018,0.31110094,0.00000000
-0.15307654,2.85779758,0.79137931,0.23161636,0.52616069,1.72070686,0.00794496,0.33827760,0.32297617,0.00000000
-0.14707354,2.98886181,0.81387835,0.24006904,0.54437873,1.80848834,0.00832601,0.35155123,0.33540333,0.00000000
-0.14107054,3.12301283,0.83537641,0.24849665,0.56250513,1.89881223,0.00873574,0.36512662,0.34830204,0.00000000
-0.13506753,3.25916608,0.85583008,0.25688536,0.58046887,1.99070403,0.00917162,0.37899156,0.36158008,0.00000000
-0.12906453,3.39611316,0.87519521,0.26521725,0.59819297,2.08309155,0.00963090,0.39312324,0.37513526,0.00000000
-0.12306153,3.53254120,0.89342227,0.27346888,0.61559515,2.17482865,0.01011057,0.40748559,0.38885760,0.00000000
-0.11705853,3.66705571,0.91045204,0.28160994,0.63258857,2.26472180,0.01060742,0.42202690,0.40263129,0.00000000
-0.11105553,3.79820623,0.92621191,0.28960215,0.64908258,2.35155858,0.01111801,0.43667801,0.41633680,0.00000000
-0.10505253,3.92451404,0.94061308,0.29739849,0.66498340,2.43413703,0.01163866,0.45135109,0.42985266,0.00000000
-0.09904952,4.04450106,0.95354899,0.30494279,0.68019475,2.51129473,0.01216547,0.46593933,0.44305717,0.00000000
-0.09304652,4.15671898,0.96489514,0.31216981,0.69461833,2.58193657,0.01269428,0.48031753,0.45582985,0.00000000
-0.08704352,4.25977778,0.97451031,0.31900580,0.70815408,2.64506010,0.01322066,0.49434368,0.46805257,0.00000000
-0.08104052,4.35237277,0.98223941,0.32536958,0.72070038,2.69977756,0.01373990,0.50786142,0.47961057,0.00000000
-0.07503752,4.43330931,0.98791766,0.33117412,0.73215408,2.74533405,0.01424705,0.52070356,0.49039312,0.00000000
-0.06903452,4.50152476,0.99137603,0.33632855,0.74241059,2.78112104,0.01473689,0.53269623,0.50029419,0.00000000
-0.06303152,4.55610707,0.99244767,0.34074057,0.75136393,2.80668532,0.01520399,0.54366379,0.50921285,0.00000000
-0.05702851,4.59630987,0.99097499,0.34431919,0.75890702,2.82173320,0.01564274,0.55343407,0.51705380,0.00000000
-0.05102551,4.62156392,0.98681707,0.34697757,0.76493235,2.82613028,0.01604744,0.56184392,0.52372788,0.00000000
-0.04502251,4.63148514,0.97985693,0.34863607,0.76933292,2.81989733,0.01641241,0.56874461,0.52915276,0.00000000
-0.03901951,4.62587930,0.97000845,0.34922511,0.77200385,2.80320280,0.01673205,0.57400706,0.53325383,0.00000000
-0.03301651,4.60474384,0.95722238,0.34868796,0.77284448,2.77635276,0.01700103,0.57752651,0.53596538,0.00000000
-0.02701351,4.56826716,0.94149137,0.34698321,0.77176107,2.73977908,0.01721444,0.57922653,0.53723207,0.00000000
-0.02101051,4.51682564,0.92285359,0.34408684,0.76867009,2.69402655,0.01736793,0.57906211,0.53701061,0.00000000
-0.01500750,4.45097883,0.90139485,0.33999384,0.76350196,2.63973958,0.01745792,0.57702177,0.53527178,0.00000000
-0.00900450,4.37146297,0.87724917,0.33471930,0.75620507,2.57764921,0.01748178,0.57312865,0.53200257,0.00000000
-0.00300150,4.27918295,0.85059773,0.32829888,0.74674993,2.50856056,0.01743799,0.56744032,0.52720832,0.00000000
0.00300150,4.17520269,0.82166623,0.32078871,0.73513317,2.43334119,0.01732630,0.56004763,0.52091489,0.00000000
0.00900450,4.06073384,0.79072092,0.31226470,0.72138113,2.35291026,0.01714789,0.55107243,0.51317053,0.00000000
0.01500750,3.93712268,0.75806330,0.30282119,0.70555281,2.26822844,0.01690545,0.54066430,0.50404731,0.00000000
0.02101051,3.80583488,0.72402386,0.29256919,0.68774189,2.18028836,0.01660327,0.52899650,0.49364215,0.00000000
0.02701351,3.66843794,0.68895503,0.28163404,0.66807761,2.09010528,0.01624726,0.51626116,0.48207699,0.00000000
0.03301651,3.52658117,0.65322362,0.27015274,0.64672437,1.99870764,0.01584489,0.50266406,0.46949825,0.00000000
0.03901951,3.38197313,0.61720303,0.25827092,0.62387999,1.90712712,0.01540517,0.48841902,0.45607540,0.00000000
0.04502251,3.23635662,0.58126545,0.24613965,0.59977253,1.81638806,0.01493846,0.47374220,0.44199856,0.00000000
0.05102551,3.09148133,0.54577436,0.23391209,0.57465587,1.72749595,0.01445629,0.45884647,0.42747520,0.00000000
0.05702851,2.94907478,0.51107741,0.22174014,0.54880411,1.64142494,0.01397116,0.44393613,0.41272605,0.00000000
0.06303152,2.81081194,0.47750006,0.20977119,0.52250510,1.55910452,0.01349618,0.42920195,0.39798019,0.00000000
0.06903452,2.67828441,0.44533994,0.19814505,0.49605330,1.48140546,0.01304481,0.41481698,0.38346962,0.00000000
0.07503752,2.55296991,0.41486214,0.18699109,0.46974241,1.40912543,0.01263048,0.40093299,0.36942343,0.00000000
0.08104052,2.43620320,0.38629550,0.17642583,0.44385803,1.34297466,0.01226621,0.38767781,0.35606179,0.00000000
0.08704352,2.32914924,0.35982996,0.16655081,0.41867072,1.28356219,0.01196423,0.37515363,0.34359003,0.00000000
0.09304652,2.23277969,0.33561491,0.15745101,0.39442987,1.23138322,0.01173562,0.36343620,0.33219299,0.00000000
0.09904952,2.14785365,0.31375865,0.14919370,0.37135850,1.18680818,0.01158990,0.35257504,0.32202996,0.00000000
0.10505253,2.07490338,0.29432883,0.14182779,0.34964941,1.15007396,0.01153478,0.34259456,0.31323032,0.00000000
0.11105553,2.01422572,0.27735379,0.13538378,0.32946269,1.12127796,0.01157579,0.33349600,0.30589015,0.00000000
0.11705853,1.96587975,0.26282487,0.12987412,0.31092470,1.10037525,0.01171608,0.32526018,0.30006996,0.00000000
0.12306153,1.92969079,0.25069936,0.12529405,0.29412861,1.08717922,0.01195627,0.31785083,0.29579355,0.00000000
0.12906453,1.90526096,0.24090422,0.12162298,0.27913628,1.08136601,0.01229431,0.31121838,0.29304819,0.00000000
0.13506753,1.89198621,0.23334028,0.11882616,0.26598152,1.08248271,0.01272552,0.30530406,0.29178608,0.00000000
0.14107054,1.88907920,0.22788690,0.11685675,0.25467431,1.08995936,0.01324261,0.30004414,0.29192706,0.00000000
0.14707354,1.89559769,0.22440684,0.11565815,0.24520597,1.10312452,0.01383586,0.29537409,0.29336244,0.00000000
0.15307654,1.91047754,0.22275134,0.11516652,0.23755479,1.12122416,0.01449339,0.29123259,0.29595998,0.00000000
0.15907954,1.93256929,0.22276514,0.11531338,0.23169194,1.14344333,0.01520144,0.28756510,0.29956961,0.00000000
0.16508254,1.96067726,0.22429136,0.11602835,0.22758734,1.16892993,0.01594478,0.28432702,0.30402989,0.00000000
0.17108554,1.99359970,0.22717610,0.11724165,0.22521509,1.19682002,0.01670720,0.28148614,0.30917486,0.00000000
0.17708854,2.03016870,0.23127252,0.11888664,0.22455830,1.22626356,0.01747194,0.27902454,0.31484098,0.00000000
0.18309155,2.06928823,0.23644442,0.12090192,0.22561297,1.25644985,0.01822230,0.27693957,0.32087396,0.00000000
0.18909455,2.10996882,0.24256904,0.12323326,0.22839068,1.28663145,0.01894209,0.27524416,0.32713510,0.00000000
0.19509755,2.15135740,0.24953903,0.12583501,0.23291999,1.31614574,0.01961619,0.27396636,0.33350685,0.00000000
0.20110055,2.19276081,0.25726358,0.12867107,0.23924629,1.34443303,0.02023101,0.27314799,0.33989738,0.00000000
0.20710355,2.23366189,0.26566851,0.13171533,0.24743016,1.37105032,0.02077489,0.27284268,0.34624386,0.00000000
0.21310655,2.27372718,0.27469542,0.13495155,0.25754410,1.39568005,0.02123844,0.27311328,0.35251426,0.00000000
0.21910955,2.31280554,0.28429981,0.13837264,0.26966778,1.41813317,0.02161476,0.27402859,0.35870755,0.00000000
0.22511256,2.35091762,0.29444840,0.14197941,0.28388183,1.43834636,0.02189962,0.27565985,0.36485225,0.00000000
0.23111556,2.38823635,0.30511558,0.14577880,0.30026057,1.45637330,0.02209139,0.27807673,0.37100330,0.00000000
0.23711856,2.42505920,0.31627929,0.14978172,0.31886369,1.47237039,0.02219105,0.28134335,0.37723747,0.00000000
0.24312156,2.46177346,0.32791643,0.15400044,0.33972747,1.48657742,0.02220189,0.28551417,0.38364734,0.00000000
0.24912456,2.49881605,0.33999815,0.15844589,0.36285572,1.49929429,0.02212928,0.29063019,0.39033429,0.00000000
0.25512756,2.53663008,0.35248521,0.16312484,0.38821109,1.51085475,0.02198029,0.29671535,0.39740068,0.00000000
0.26113057,2.57562027,0.36532364,0.16803717,0.41570712,1.52159877,0.02176323,0.30377357,0.40494178,0.00000000
0.26713357,2.61610977,0.37844113,0.17317336,0.44520143,1.53184489,0.02148724,0.31178636,0.41303776,0.00000000
0.27313657,2.65830088,0.39174426,0.17851241,0.47649071,1.54186418,0.02116175,0.32071121,0.42174619,0.00000000
0.27913957,2.70224190,0.40511684,0.18402030,0.50930780,1.55185736,0.02079611,0.33048089,0.43109557,0.00000000
0.28514257,2.74780233,0.41841956,0.18964912,0.54332114,1.56193632,0.02039915,0.34100367,0.44108012,0.00000000
0.29114557,2.79465787,0.43149099,0.19533682,0.57813712,1.57211122,0.01997880,0.35216446,0.45165627,0.00000000
0.29714857,2.84228641,0.44415005,0.20100795,0.61330503,1.58228398,0.01954188,0.36382693,0.46274105,0.00000000
0.30315158,2.88997553,0.45619979,0.20657498,0.64832513,1.59224848,0.01909387,0.37583645,0.47421240,0.00000000
0.30915458,2.93684118,0.46743244,0.21194050,0.68265915,1.60169760,0.01863887,0.38802383,0.48591160,0.00000000
0.31515758,2.98185673,0.47763554,0.21700003,0.71574341,1.61023653,0.01817956,0.40020957,0.49764751,0.00000000
0.32116058,3.02389094,0.48659870,0.22164537,0.74700375,1.61740169,0.01771730,0.41220866,0.50920260,0.00000000
0.32716358,3.06175273,0.49412098,0.22576832,0.77587195,1.62268410,0.01725232,0.42383543,0.52034029,0.00000000
0.33316658,3.09424035,0.50001824,0.22926460,0.80180282,1.62555565,0.01678389,0.43490852,0.53081339,0.00000000
0.33916958,3.12019223,0.50413023,0.23203778,0.82429134,1.62549690,0.01631062,0.44525556,0.54037296,0.00000000
0.34517259,3.13853669,0.50632704,0.23400301,0.84288902,1.62202456,0.01583069,0.45471743,0.54877741,0.00000000
0.35117559,3.14833783,0.50651464,0.23509031,0.85721875,1.61471723,0.01534217,0.46315197,0.55580114,0.00000000
0.35717859,3.14883515,0.50463900,0.23524739,0.86698745,1.60323775,0.01484326,0.47043690,0.56124241,0.00000000
0.36318159,3.13947487,0.50068897,0.23444174,0.87199594,1.58735103,0.01433248,0.47647195,0.56493007,0.00000000
0.36918459,3.11993141,0.49469731,0.23266188,0.87214547,1.56693641,0.01380891,0.48118011,0.56672873,0.00000000
0.37518759,3.09011821,0.48674025,0.22991788,0.86744079,1.54199397,0.01327228,0.48450804,0.56654242,0.00000000
0.38119060,3.05018760,0.47693531,0.22624091,0.85798935,1.51264465,0.01272302,0.48642569,0.56431637,0.00000000
0.38719360,3.00052018,0.46543764,0.22168210,0.84399695,1.47912433,0.01216231,0.48692515,0.56003713,0.00000000
0.39319660,2.94170467,0.45243507,0.21631059,0.82575991,1.44177251,0.01159203,0.48601904,0.55373102,0.00000000
0.39919960,2.87450976,0.43814202,0.21021094,0.80365418,1.40101635,0.01101466,0.48373837,0.54546124,0.00000000
0.40520260,2.79984991,0.42279272,0.20348019,0.77812198,1.35735128,0.01043319,0.48013022,0.53532372,0.00000000
0.41120560,2.71874712,0.40663388,0.19622447,0.74965654,1.31131942,0.00985094,0.47525531,0.52344222,0.00000000
0.41720860,2.63229103,0.38991732,0.18855553,0.71878576,1.26348704,0.00927146,0.46918557,0.50996285,0.00000000
0.42321161,2.54159947,0.37289271,0.18058724,0.68605541,1.21442248,0.00869832,0.46200189,0.49504851,0.00000000
0.42921461,2.44778142,0.35580079,0.17243234,0.65201271,1.16467561,0.00813501,0.45379215,0.47887337,0.00000000
0.43521761,2.35190419,0.33886734,0.16419934,0.61719089,1.11475998,0.00758480,0.44464950,0.46161783,0.00000000
0.44122061,2.25496601,0.32229801,0.15598997,0.58209544,1.06513822,0.00705061,0.43467099,0.44346405,0.00000000
0.44722361,2.15787503,0.30627419,0.14789700,0.54719235,1.01621156,0.00653500,0.42395649,0.42459228,0.00000000
0.45322661,2.06143504,0.29095003,0.14000261,0.51289889,0.96831333,0.00604005,0.41260785,0.40517797,0.00000000
0.45922961,1.96633807,0.27645059,0.13237732,0.47957705,0.92170678,0.00556738,0.40072832,0.38538980,0.00000000
0.46523262,1.87316334,0.26287107,0.12507943,0.44752957,0.87658674,0.00511817,0.38842205,0.36538845,0.00000000
0.47123562,1.78238188,0.25027718,0.11815494,0.41699881,0.83308473,0.00469317,0.37579366,0.34532608,0.00000000
0.47723862,1.69436600,0.23870631,0.11163793,0.38816797,0.79127694,0.00429275,0.36294790,0.32534641,0.00000000
0.48324162,1.60940225,0.22816971,0.10555131,0.36116446,0.75119431,0.00391695,0.34998909,0.30558516,0.00000000
0.48924462,1.52770690,0.21865512,0.09990784,0.33606509,0.71283398,0.00356558,0.33702068,0.28617080,0.00000000
0.49524762,1.44944270,0.21013012,0.09471140,0.31290267,0.67617128,0.00323828,0.32414456,0.26722538,0.00000000
0.50125063,1.37473572,0.20254569,0.08995840,0.29167342,0.64117163,0.00293458,0.31146036,0.24886532,0.00000000
0.50725363,1.30369149,0.19584007,0.08563922,0.27234491,0.60780173,0.00265396,0.29906463,0.23120207,0.00000000
0.51325663,1.23640950,0.18994266,0.08173967,0.25486399,0.57603935,0.00239596,0.28705000,0.21434252,0.00000000
0.51925963,1.17299554,0.18477786,0.07824244,0.23916440,0.54588165,0.00216017,0.27550431,0.19838919,0.00000000
0.52526263,1.11357142,0.18026869,0.07512833,0.22517362,0.51735143,0.00194635,0.26450970,0.18344003,0.00000000
0.53126563,1.05828190,0.17634021,0.07237743,0.21281878,0.49050153,0.00175443,0.25414183,0.16958800,0.00000000
0.53726863,1.00729868,0.17292247,0.06997004,0.20203146,0.46541713,0.00158453,0.24446900,0.15692037,0.00000000
0.54327164,0.96082162,0.16995302,0.06788748,0.19275114,0.44221617,0.00143707,0.23555146,0.14551777,0.00000000
0.54927464,0.91907740,0.16737892,0.06611257,0.18492741,0.42104804,0.00131273,0.22744064,0.13545308,0.00000000
0.55527764,0.88231573,0.16515820,0.06462997,0.17852082,0.40209082,0.00121251,0.22017849,0.12679024,0.00000000
0.56128064,0.85080370,0.16326064,0.06342627,0.17350268,0.38554723,0.00113776,0.21379675,0.11958293,0.00000000
0.56728364,0.82481835,0.16166807,0.06248987,0.16985362,0.37163966,0.00109016,0.20831633,0.11387340,0.00000000
0.57328664,0.80463807,0.16037397,0.06181074,0.16756148,0.36060444,0.00107181,0.20374653,0.10969121,0.00000000
0.57928964,0.79053309,0.15938263,0.06137988,0.16661847,0.35268567,0.00108517,0.20008443,0.10705215,0.00000000
0.58529265,0.78275537,0.15870768,0.06118884,0.16701790,0.34812872,0.00113312,0.19731415,0.10595740,0.00000000
0.59129565,0.78152837,0.15837034,0.06122903,0.16875082,0.34717361,0.00121889,0.19540631,0.10639272,0.00000000
0.59729865,0.78703689,0.15839721,0.06149105,0.17180266,0.35004826,0.00134608,0.19431754,0.10832801,0.00000000
0.60330165,0.79941729,0.15881792,0.06196401,0.17615019,0.35696186,0.00151861,0.19399018,0.11171708,0.00000000
0.60930465,0.81874837,0.15966256,0.06263493,0.18175887,0.36809822,0.00174061,0.19435239,0.11649770,0.00000000
0.61530765,0.84504309,0.16095920,0.06348827,0.18858088,0.38360927,0.00201638,0.19531845,0.12259197,0.00000000
0.62131066,0.87824139,0.16273140,0.06450551,0.19655379,0.40360857,0.00235025,0.19678965,0.12990703,0.00000000
0.62731366,0.91820419,0.16499601,0.06566498,0.20560011,0.42816504,0.00274641,0.19865560,0.13833602,0.00000000
0.63331666,0.96470879,0.16776116,0.06694194,0.21562749,0.45729687,0.00320878,0.20079614,0.14775950,0.00000000
0.63931966,1.01744571,0.17102468,0.06830868,0.22652983,0.49096560,0.00374079,0.20308367,0.15804698,0.00000000
0.64532266,1.07601723,0.17477286,0.06973502,0.23818899,0.52907081,0.00434519,0.20538613,0.16905896,0.00000000
0.65132566,1.13993747,0.17897973,0.07118890,0.25047716,0.57144523,0.00502381,0.20757029,0.18064905,0.00000000
0.65732866,1.20863438,0.18360669,0.07263710,0.26325968,0.61785081,0.00577735,0.20950542,0.19266636,0.00000000
0.66333167,1.28145346,0.18860270,0.07404614,0.27639818,0.66797586,0.00660518,0.21106705,0.20495802,0.00000000
0.66933467,1.35766347,0.19390484,0.07538322,0.28975392,0.72143361,0.00750511,0.21214086,0.21737177,0.00000000
0.67533767,1.43646396,0.19943926,0.07661719,0.30319106,0.77776251,0.00847328,0.21262626,0.22975862,0.00000000
0.68134067,1.51699486,0.20512256,0.07771949,0.31657986,0.83642856,0.00950401,0.21243968,0.24197527,0.00000000
0.68734367,1.59834798,0.21086344,0.07866499,0.32979950,0.89682996,0.01058978,0.21151732,0.25388660,0.00000000
0.69334667,1.67958032,0.21656460,0.07943274,0.34274052,0.95830424,0.01172120,0.20981720,0.26536774,0.00000000
0.69934967,1.75972926,0.22212489,0.08000649,0.35530673,1.02013789,0.01288711,0.20732040,0.27630601,0.00000000
0.70535268,1.83782915,0.22744163,0.08037511,0.36741648,1.08157874,0.01407475,0.20403139,0.28660240,0.00000000
0.71135568,1.91292931,0.23241297,0.08053271,0.37900338,1.14185050,0.01526998,0.19997753,0.29617275,0.00000000
0.71735868,1.98411277,0.23694035,0.08047862,0.39001625,1.20016957,0.01645763,0.19520757,0.30494852,0.00000000
0.72336168,2.05051550,0.24093094,0.08021713,0.40041855,1.25576334,0.01762180,0.18978941,0.31287707,0.00000000
0.72936468,2.11134537,0.24430000,0.07975707,0.41018719,1.30788957,0.01874639,0.18380711,0.31992157,0.00000000
0.73536768,2.16590041,0.24697306,0.07911119,0.41931079,1.35585601,0.01981548,0.17735730,0.32606057,0.00000000
0.74137069,2.21358537,0.24888803,0.07829549,0.42778763,1.39903956,0.02081387,0.17054533,0.33128708,0.00000000
0.74737369,2.25392623,0.24999685,0.07732844,0.43562321,1.43690398,0.02172753,0.16348105,0.33560745,0.00000000
0.75337669,2.28658169,0.25026701,0.07623011,0.44282773,1.46901556,0.02254405,0.15627476,0.33903985,0.00000000
0.75937969,2.31135120,0.24968254,0.07502140,0.44941341,1.49505566,0.02325306,0.14903328,0.34161271,0.00000000
0.76538269,2.32817907,0.24824468,0.07372322,0.45539209,1.51482984,0.02384656,0.14185639,0.34336286,0.00000000
0.77138569,2.33715424,0.24597198,0.07235583,0.46077288,1.52827273,0.02431914,0.13483383,0.34433370,0.00000000
0.77738869,2.33850571,0.24290005,0.07093819,0.46556031,1.53544872,0.02466816,0.12804289,0.34457337,0.00000000
0.78339170,2.33259376,0.23908071,0.06948748,0.46975280,1.53654809,0.02489377,0.12154673,0.34413297,0.00000000
0.78939470,2.31989724,0.23458077,0.06801876,0.47334180,1.53187905,0.02499885,0.11539346,0.34306495,0.00000000
0.79539770,2.30099756,0.22948041,0.06654478,0.47631139,1.52185595,0.02498883,0.10961592,0.34142169,0.00000000
0.80140070,2.27656018,0.22387121,0.06507582,0.47863864,1.50698440,0.02487147,0.10423218,0.33925438,0.00000000
0.80740370,2.24731453,0.21785390,0.06361984,0.48029440,1.48784399,0.02465646,0.09924667,0.33661220,0.00000000
0.81340670,2.21403328,0.21153606,0.06218258,0.48124486,1.46506974,0.02435507,0.09465182,0.33354174,0.00000000
0.81940970,2.17751223,0.20502973,0.06076786,0.48145340,1.43933307,0.02397972,0.09043011,0.33008694,0.00000000
0.82541271,2.13855164,0.19844907,0.05937793,0.48088301,1.41132344,0.02354352,0.08655644,0.32628919,0.00000000
0.83141571,2.09793995,0.19190826,0.05801386,0.47949884,1.38173141,0.02305990,0.08300057,0.32218785,0.00000000
0.83741871,2.05644068,0.18551959,0.05667603,0.47727098,1.35123400,0.02254214,0.07972968,0.31782102,0.00000000
0.84342171,2.01478289,0.17939194,0.05536456,0.47417712,1.32048291,0.02200313,0.07671072,0.31322651,0.00000000
0.84942471,1.97365538,0.17362956,0.05407974,0.47020513,1.29009583,0.02145503,0.07391265,0.30844302,0.00000000
0.85542771,1.93370468,0.16833124,0.05282250,0.46535525,1.26065110,0.02090909,0.07130831,0.30351128,0.00000000
0.86143072,1.89553619,0.16358981,0.05159476,0.45964186,1.23268534,0.02037556,0.06887598,0.29847528,0.00000000
0.86743372,1.85971805,0.15949193,0.05039968,0.45309477,1.20669384,0.01986359,0.06660048,0.29338331,0.00000000
0.87343672,1.82678673,0.15611803,0.04924194,0.44575984,1.18313293,0.01938127,0.06447390,0.28828885,0.00000000
0.87943972,1.79725331,0.15354246,0.04812781,0.43769894,1.16242372,0.01893565,0.06249578,0.28325112,0.00000000
0.88544272,1.77160937,0.15183347,0.04706519,0.42898939,1.14495612,0.01853288,0.06067299,0.27833528,0.00000000
0.89144572,1.75033138,0.15105321,0.04606347,0.41972265,1.13109254,0.01817824,0.05901911,0.27361223,0.00000000
0.89744872,1.73388259,0.15125738,0.04513339,0.41000259,1.12117016,0.01787627,0.05755350,0.26915793,0.00000000
0.90345173,1.72271158,0.15249464,0.04428665,0.39994319,1.11550129,0.01763082,0.05630013,0.26505228,0.00000000
0.90945473,1.71724694,0.15480556,0.04353557,0.38966597,1.11437111,0.01744510,0.05528608,0.26137743,0.00000000
0.91545773,1.71788784,0.15822125,0.04289258,0.37929719,1.11803267,0.01732166,0.05453998,0.25821583,0.00000000
0.92146073,1.72499055,0.16276151,0.04236968,0.36896486,1.12669892,0.01726231,0.05409035,0.25564780,0.00000000
0.92746373,1.73885157,0.16843271,0.04197786,0.35879589,1.14053229,0.01726809,0.05396395,0.25374887,0.00000000
0.93346673,1.75968797,0.17522542,0.04172649,0.34891329,1.15963213,0.01733906,0.05418417,0.25258701,0.00000000
0.93946973,1.78761632,0.18311197,0.04162279,0.33943366,1.18402092,0.01747418,0.05476966,0.25221982,0.00000000
0.94547274,1.82263158,0.19204409,0.04167123,0.33046501,1.21363031,0.01767114,0.05573304,0.25269187,0.00000000
0.95147574,1.86458749,0.20195085,0.04187315,0.32210505,1.24828791,0.01792619,0.05708006,0.25403234,0.00000000
0.95747874,1.91318014,0.21273707,0.04222634,0.31443988,1.28770631,0.01823402,0.05880890,0.25625314,0.00000000
0.96348174,1.96793640,0.22428247,0.04272487,0.30754329,1.33147528,0.01858768,0.06090991,0.25934760,0.00000000
0.96948474,2.02820849,0.23644168,0.04335898,0.30147653,1.37905836,0.01897857,0.06336571,0.26328982,0.00000000
0.97548774,2.09317600,0.24904522,0.04411519,0.29628866,1.42979461,0.01939649,0.06615160,0.26803496,0.00000000
0.98149075,2.16185592,0.26190166,0.04497653,0.29201728,1.48290617,0.01982978,0.06923635,0.27352023,0.00000000
0.98749375,2.23312113,0.27480088,0.04592301,0.28868981,1.53751186,0.02026557,0.07258330,0.27966677,0.00000000
0.99349675,2.30572698,0.28751847,0.04693212,0.28632499,1.59264661,0.02069008,0.07615169,0.28638235,0.00000000
0.99949975,2.37834524,0.29982109,0.04797961,0.28493461,1.64728637,0.02108903,0.07989818,0.29356472,0.00000000
1.00550275,2.44960405,0.31147272,0.04904026,0.28452538,1.70037742,0.02144804,0.08377852,0.30110542,0.00000000
1.01150575,2.51813217,0.32224143,0.05008876,0.28510065,1.75086890,0.02175314,0.08774921,0.30889407,0.00000000
1.01750875,2.58260532,0.33190649,0.05110060,0.28666196,1.79774712,0.02199130,0.09176906,0.31682255,0.00000000
1.02351176,2.64179230,0.34026550,0.05205299,0.28921016,1.84006983,0.02215082,0.09580064,0.32478918,0.00000000
1.02951476,2.69459843,0.34714105,0.05292561,0.29274610,1.87699871,0.02222189,0.09981149,0.33270238,0.00000000
1.03551776,2.74010382,0.35238680,0.05370137,0.29727069,1.90782845,0.02219687,0.10377493,0.34048374,0.00000000
1.04152076,2.77759447,0.35589249,0.05436691,0.30278419,1.93201067,0.02207071,0.10767053,0.34807018,0.00000000
1.04752376,2.80658435,0.35758772,0.05491299,0.30928495,1.94917146,0.02184103,0.11148420,0.35541513,0.00000000
1.05352676,2.82682721,0.35744424,0.05533468,0.31676737,1.95912161,0.02150836,0.11520781,0.36248861,0.00000000
1.05952976,2.83831757,0.35547666,0.05563129,0.32521939,1.96185887,0.02107603,0.11883840,0.36927617,0.00000000
1.06553277,2.84128084,0.35174160,0.05580617,0.33461946,1.95756239,0.02055008,0.12237703,0.37577686,0.00000000
1.07153577,2.83615338,0.34633519,0.05586623,0.34493347,1.94657950,0.01993905,0.12582740,0.38200020,0.00000000
1.07753877,2.82355380,0.33938922,0.05582142,0.35611158,1.92940590,0.01925367,0.12919415,0.38796259,0.00000000
