energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.27463732,1.75542060,0.33190728,0.48923369,0.00751484,0.07985438,0.01329617,0.90663084,0.40520253,0.38454923
-3.26863432,1.67303698,0.31522700,0.46597268,0.00737102,0.07493918,0.01226883,0.86365901,0.38949725,0.36846273
-3.26263132,1.58682773,0.29782853,0.44181816,0.00718214,0.06999545,0.01127668,0.81856802,0.37241182,0.35128761
-3.25662831,1.49768467,0.27992000,0.41698753,0.00695302,0.06507400,0.01032848,0.77185182,0.35414955,0.33320988
-3.25062531,1.40655756,0.26171660,0.39171923,0.00668941,0.06022470,0.00943215,0.72402707,0.33494009,0.31443094
-3.24462231,1.31443165,0.24343536,0.36626678,0.00639789,0.05549558,0.00859486,0.67562076,0.31503288,0.29516261
-3.23861931,1.22230548,0.22529030,0.34089276,0.00608565,0.05093210,0.00782308,0.62715829,0.29469032,0.27562205
-3.23261631,1.13116964,0.20748795,0.31586290,0.00576035,0.04657650,0.00712267,0.57915241,0.27418087,0.25602690
-3.22661331,1.04198722,0.19022356,0.29144045,0.00542991,0.04246747,0.00649897,0.53209322,0.25377250,0.23659062
-3.22061031,0.95567651,0.17367789,0.26788105,0.00510235,0.03863975,0.00595694,0.48643968,0.23372657,0.21751833
-3.21460730,0.87309640,0.15801476,0.24542830,0.00478561,0.03512408,0.00550122,0.44261274,0.21429250,0.19900309
-3.20860430,0.79503472,0.14337928,0.22431003,0.00448736,0.03194710,0.00513624,0.40099014,0.19570324,0.18122297
-3.20260130,0.72219968,0.12989679,0.20473538,0.00421492,0.02913142,0.00486627,0.36190311,0.17817171,0.16433864
-3.19659830,0.65521435,0.11767238,0.18689267,0.00397505,0.02669577,0.00469549,0.32563468,0.16188825,0.14849183
-3.19059530,0.59461406,0.10679100,0.17094810,0.00377392,0.02465510,0.00462795,0.29241976,0.14701905,0.13380437
-3.18459230,0.54084624,0.09731792,0.15704502,0.00361694,0.02302078,0.00466759,0.26244651,0.13370546,0.12037803
-3.17858929,0.49427254,0.08929962,0.14530390,0.00350871,0.02180071,0.00481812,0.23585906,0.12206413,0.10829485
-3.17258629,0.45517253,0.08276473,0.13582266,0.00345298,0.02099943,0.00508295,0.21276104,0.11218780,0.09761809
-3.16658329,0.42374856,0.07772527,0.12867734,0.00345251,0.02061816,0.00546502,0.19321985,0.10414658,0.08839353
-3.16058029,0.40013125,0.07417768,0.12392294,0.00350910,0.02065478,0.00596660,0.17727120,0.09798961,0.08065107
-3.15457729,0.38438505,0.07210396,0.12159428,0.00362350,0.02110372,0.00658907,0.16492374,0.09374685,0.07440648
-3.14857429,0.37651356,0.07147260,0.12170679,0.00379539,0.02195587,0.00733270,0.15616345,0.09143086,0.06966328
-3.14257129,0.37646409,0.07223935,0.12425710,0.00402334,0.02319836,0.00819637,0.15095753,0.09103854,0.06641442
-3.13656828,0.38413129,0.07434787,0.12922345,0.00430481,0.02481438,0.00917731,0.14925775,0.09255258,0.06464389
-3.13056528,0.39935975,0.07773026,0.13656585,0.00463611,0.02678296,0.01027086,0.15100286,0.09594263,0.06432805
-3.12456228,0.42194545,0.08230742,0.14622589,0.00501248,0.02907887,0.01147027,0.15612029,0.10116617,0.06543666
-3.11855928,0.45163611,0.08798949,0.15812653,0.00542804,0.03167251,0.01276650,0.16452686,0.10816898,0.06793352
-3.11255628,0.48813075,0.09467618,0.17217156,0.00587593,0.03452990,0.01414813,0.17612868,0.11688533,0.07177688
-3.10655328,0.53107857,0.10225729,0.18824513,0.00634834,0.03761288,0.01560132,0.19082027,0.12723788,0.07691937
-3.10055028,0.58007756,0.11061336,0.20621127,0.00683667,0.04087937,0.01710985,0.20848307,0.13913740,0.08330773
-3.09454727,0.63467306,0.11961652,0.22591358,0.00733165,0.04428385,0.01865526,0.22898343,0.15248239,0.09088227
-3.08854427,0.69435677,0.12913163,0.24717513,0.00782356,0.04777794,0.02021710,0.25217032,0.16715859,0.09957613
-3.08254127,0.75856644,0.13901767,0.26979880,0.00830240,0.05131123,0.02177323,0.27787299,0.18303870,0.10931447
-3.07653827,0.82668659,0.14912942,0.29356794,0.00875817,0.05483214,0.02330029,0.30589869,0.19998215,0.12001366
-3.07053527,0.89805048,0.15931939,0.31824759,0.00918108,0.05828902,0.02477414,0.33603071,0.21783523,0.13158052
-3.06453227,0.97194359,0.16944000,0.34358623,0.00956184,0.06163117,0.02617049,0.36802696,0.23643146,0.14391172
-3.05852926,1.04760861,0.17934587,0.36931809,0.00989193,0.06481006,0.02746548,0.40161917,0.25559241,0.15689346
-3.05252626,1.12425215,0.18889624,0.39516601,0.01016381,0.06778036,0.02863634,0.43651288,0.27512892,0.17040146
-3.04652326,1.20105299,0.19795735,0.42084485,0.01037116,0.07050103,0.02966199,0.47238834,0.29484283,0.18430129
-3.04052026,1.27717193,0.20640475,0.44606543,0.01050911,0.07293624,0.03052368,0.50890236,0.31452917,0.19844909
-3.03451726,1.35176294,0.21412545,0.47053886,0.01057433,0.07505613,0.03120555,0.54569113,0.33397878,0.21269285
-3.02851426,1.42398567,0.22101977,0.49398135,0.01056518,0.07683735,0.03169507,0.58237412,0.35298149,0.22687397
-3.02251126,1.49301880,0.22700296,0.51611925,0.01048174,0.07826347,0.03198350,0.61855881,0.37132959,0.24082940
-3.01650825,1.55807423,0.23200635,0.53669435,0.01032579,0.07932502,0.03206608,0.65384642,0.38882184,0.25439412
-3.01050525,1.61841183,0.23597829,0.55546936,0.01010078,0.08001943,0.03194225,0.68783837,0.40526764,0.26740396
-3.00450225,1.67335425,0.23888449,0.57223336,0.00981167,0.08035072,0.03161563,0.72014344,0.42049158,0.27969884
-2.99849925,1.72230185,0.24070820,0.58680724,0.00946482,0.08032891,0.03109396,0.75038549,0.43433803,0.29112610
-2.99249625,1.76474719,0.24144991,0.59904890,0.00906774,0.07996944,0.03038885,0.77821146,0.44667589,0.30154411
-2.98649325,1.80028886,0.24112687,0.60885824,0.00862889,0.07929237,0.02951546,0.80329966,0.45740318,0.31082582
-2.98049025,1.82864441,0.23977225,0.61618160,0.00815742,0.07832156,0.02849212,0.82536794,0.46645154,0.31886233
-2.97448724,1.84966190,0.23743428,0.62101574,0.00766293,0.07708386,0.02733983,0.84418164,0.47379029,0.32556622
-2.96848424,1.86332985,0.23417517,0.62341098,0.00715522,0.07560834,0.02608175,0.85956110,0.47943008,0.33087469
-2.96248124,1.86978522,0.23007002,0.62347360,0.00664405,0.07392558,0.02474265,0.87138839,0.48342587,0.33475220
-2.95647824,1.86931892,0.22520572,0.62136713,0.00613895,0.07206712,0.02334839,0.87961311,0.48587903,0.33719268
-2.95047524,1.86237866,0.21967981,0.61731250,0.00564901,0.07006505,0.02192541,0.88425699,0.48693861,0.33822109
-2.94447224,1.84956871,0.21359949,0.61158692,0.00518278,0.06795173,0.02050028,0.88541701,0.48680129,0.33789429
-2.93846923,1.83164627,0.20708058,0.60452137,0.00474816,0.06575968,0.01909929,0.88326691,0.48571024,0.33630119
-2.93246623,1.80951416,0.20024657,0.59649660,0.00435229,0.06352161,0.01774811,0.87805685,0.48395252,0.33356199
-2.92646323,1.78420970,0.19322763,0.58793764,0.00400161,0.06127058,0.01647157,0.87011107,0.48185500,0.32982664
-2.92046023,1.75688967,0.18615966,0.57930681,0.00370178,0.05904023,0.01529347,0.85982357,0.47977891,0.32527243
-2.91445723,1.72881132,0.17918330,0.57109530,0.00345776,0.05686507,0.01423647,0.84765160,0.47811285,0.32010071
-2.90845423,1.70130969,0.17244279,0.56381337,0.00327384,0.05478076,0.01332205,0.83410721,0.47726444,0.31453287
-2.90245123,1.67577148,0.16608476,0.55797945,0.00315370,0.05282436,0.01257053,0.81974682,0.47765074,0.30880561
-2.89644822,1.65360586,0.16025685,0.55410827,0.00310050,0.05103452,0.01200107,0.80515910,0.47968762,0.30316559
-2.89044522,1.63621295,0.15510617,0.55269830,0.00311693,0.04945151,0.01163175,0.79095141,0.48377832,0.29786366
-2.88444222,1.62495062,0.15077753,0.55421892,0.00320525,0.04811713,0.01147959,0.77773519,0.49030158,0.29314875
-2.87843922,1.62110037,0.14741151,0.55909749,0.00336737,0.04707447,0.01156054,0.76611062,0.49959961,0.28926165
-2.87243622,1.62583347,0.14514228,0.56770691,0.00360483,0.04636740,0.01188947,0.75665110,0.51196631,0.28642884
-2.86643322,1.64017801,0.14409531,0.58035386,0.00391883,0.04603995,0.01248003,0.74988798,0.52763628,0.28485651
-2.86043022,1.66498826,0.14438487,0.59726829,0.00431019,0.04613544,0.01334452,0.74629614,0.54677479,0.28472506
-2.85442721,1.70091695,0.14611146,0.61859427,0.00477931,0.04669547,0.01449357,0.74628070,0.56946932,0.28618412
-2.84842421,1.74839176,0.14935916,0.64438288,0.00532610,0.04775873,0.01593585,0.75016549,0.59572295,0.28934838
-2.84242121,1.80759654,0.15419296,0.67458702,0.00594988,0.04935965,0.01767763,0.75818369,0.62544991,0.29429421
-2.83641821,1.87845821,0.16065627,0.70905870,0.00664930,0.05152706,0.01972227,0.77047076,0.65847356,0.30105737
-2.83041521,1.96063973,0.16876842,0.74754872,0.00742221,0.05428268,0.02206974,0.78706013,0.69452693,0.30963163
-2.82441221,2.05353959,0.17852255,0.78970892,0.00826552,0.05763969,0.02471599,0.80788164,0.73325596,0.31996858
-2.81840920,2.15629781,0.18988374,0.83509702,0.00917513,0.06160140,0.02765243,0.83276285,0.77422532,0.33197848
-2.81240620,2.26780865,0.20278756,0.88318380,0.01014581,0.06615990,0.03086542,0.86143313,0.81692677,0.34553216
-2.80640320,2.38673948,0.21713920,0.93336263,0.01117107,0.07129511,0.03433573,0.89353030,0.86078977,0.36046389
-2.80040020,2.51155561,0.23281309,0.98496106,0.01224318,0.07697382,0.03803829,0.92860975,0.90519411,0.37657514
-2.79439720,2.64055030,0.24965333,1.03725408,0.01335304,0.08314928,0.04194188,0.96615552,0.94948404,0.39363915
-2.78839420,2.77187916,0.26747474,1.08947879,0.01449027,0.08976097,0.04600913,1.00559309,0.99298364,0.41140599
-2.78239120,2.90359821,0.28606474,1.14085013,0.01564323,0.09673481,0.05019667,1.04630339,1.03501270,0.42960827
-2.77638819,3.03370436,0.30518613,1.19057714,0.01679909,0.10398388,0.05445549,1.08763759,1.07490284,0.44796696
-2.77038519,3.16017749,0.32458054,1.23787938,0.01794402,0.11140948,0.05873153,1.12893227,1.11201318,0.46619748
-2.76438219,3.28102280,0.34397282,1.28200317,0.01906337,0.11890272,0.06296653,1.16952439,1.14574516,0.48401575
-2.75837919,3.39431260,0.36307601,1.32223713,0.02014189,0.12634651,0.06709905,1.20876574,1.17555601,0.50114397
-2.75237619,3.49822624,0.38159702,1.35792667,0.02116407,0.13361794,0.07106576,1.24603650,1.20097053,0.51731620
-2.74637319,3.59108733,0.39924281,1.38848715,0.02211440,0.14059108,0.07480283,1.28075738,1.22159079,0.53228344
-2.74037019,3.67139726,0.41572679,1.41341530,0.02297779,0.14713994,0.07824750,1.31240031,1.23710358,0.54581810
-2.73436718,3.73786420,0.43077543,1.43229871,0.02373989,0.15314170,0.08133965,1.34049721,1.24728539,0.55771790
-2.72836418,3.78942694,0.44413479,1.44482321,0.02438750,0.15847992,0.08402350,1.36464684,1.25200491,0.56780904
-2.72236118,3.82527287,0.45557661,1.45077785,0.02490893,0.16304783,0.08624916,1.38451955,1.25122307,0.57594852
-2.71635818,3.84484992,0.46490405,1.45005759,0.02529436,0.16675128,0.08797409,1.39985998,1.24499069,0.58202580
-2.71035518,3.84787205,0.47195650,1.44266350,0.02553614,0.16951153,0.08916442,1.41048759,1.23344392,0.58596356
-2.70435218,3.83431836,0.47661354,1.42870059,0.02562905,0.17126757,0.08979606,1.41629541,1.21679785,0.58771771
-2.69834917,3.80442595,0.47879772,1.40837334,0.02557054,0.17197794,0.08985540,1.41724690,1.19533834,0.58727670
-2.69234617,3.75867690,0.47847623,1.38197905,0.02536082,0.17162196,0.08933986,1.41337137,1.16941271,0.58466013
-2.68634317,3.69777985,0.47566111,1.34989936,0.02500293,0.17020031,0.08825802,1.40475804,1.13941936,0.57991677
-2.68034017,3.62264700,0.47040832,1.31259001,0.02450272,0.16773494,0.08662938,1.39154932,1.10579698,0.57312212
-2.67433717,3.53436717,0.46281541,1.27056927,0.02386874,0.16426828,0.08448382,1.37393335,1.06901341,0.56437552
-2.66833417,3.43417616,0.45301816,1.22440545,0.02311202,0.15986185,0.08186072,1.35213637,1.02955487,0.55379710
-2.66233117,3.32342518,0.44118614,1.17470372,0.02224587,0.15459425,0.07880782,1.32641514,0.98791548,0.54152445
-2.65632816,3.20354861,0.42751746,1.12209272,0.02128547,0.14855865,0.07537980,1.29704974,0.94458772,0.52770940
-2.65032516,3.07603206,0.41223296,1.06721140,0.02024756,0.14185991,0.07163673,1.26433710,0.90005375,0.51251475
-2.64432216,2.94238172,0.39557004,1.01069633,0.01915000,0.13461147,0.06764236,1.22858530,0.85477808,0.49611130
-2.63831916,2.80409596,0.37777641,0.95316995,0.01801136,0.12693200,0.06346241,1.19010896,0.80920136,0.47867500
-2.63231616,2.66263979,0.35910392,0.89523001,0.01685041,0.11894220,0.05916280,1.14922568,0.76373561,0.46038450
-2.62631316,2.51942291,0.33980281,0.83744043,0.01568580,0.11076156,0.05480810,1.10625361,0.71876079,0.44141901
-2.62031016,2.37578154,0.32011646,0.78032380,0.01453554,0.10250555,0.05045994,1.06150999,0.67462258,0.42195646
-2.61430715,2.23296430,0.30027681,0.72435553,0.01341670,0.09428297,0.04617578,1.01531057,0.63163134,0.40217204
-2.60830415,2.09212215,0.28050066,0.66995987,0.01234509,0.08619391,0.04200775,0.96796973,0.59006205,0.38223698
-2.60230115,1.95430193,0.26098662,0.61750751,0.01133491,0.07832799,0.03800184,0.91980107,0.55015506,0.36231755
-2.59629815,1.82044348,0.24191314,0.56731485,0.01039859,0.07076328,0.03419729,0.87111811,0.51211743,0.34257425
-2.59029515,1.69137951,0.22343718,0.51964473,0.00954663,0.06356561,0.03062625,0.82223510,0.47612464,0.32316109
-2.58429215,1.56783785,0.20569370,0.47470838,0.00878744,0.05678846,0.02731368,0.77346745,0.44232252,0.30422484
-2.57828914,1.45044551,0.18879585,0.43266835,0.00812731,0.05047318,0.02427745,0.72513170,0.41082921,0.28590432
-2.57228614,1.33973374,0.17283565,0.39364227,0.00757038,0.04464976,0.02152867,0.67754501,0.38173696,0.26832954
-2.56628314,1.23614382,0.15788516,0.35770706,0.00711869,0.03933778,0.01907216,0.63102376,0.35511374,0.25162082
-2.56028014,1.14003296,0.14399791,0.32490348,0.00677221,0.03454771,0.01690699,0.58588163,0.33100453,0.23588770
-2.55427714,1.05167994,0.13121060,0.29524066,0.00652896,0.03028232,0.01502722,0.54242678,0.30943235,0.22122787
-2.54827414,0.97129030,0.11954488,0.26870059,0.00638507,0.02653821,0.01342258,0.50095858,0.29039899,0.20772595
-2.54227114,0.89900089,0.10900911,0.24524225,0.00633500,0.02330737,0.01207925,0.46176369,0.27388552,0.19545232
-2.53626813,0.83488370,0.09960013,0.22480544,0.00637160,0.02057866,0.01098055,0.42511186,0.25985267,0.18446201
-2.53026513,0.77894911,0.09130492,0.20731407,0.00648636,0.01833920,0.01010771,0.39125153,0.24824122,0.17479374
-2.52426213,0.73114851,0.08410206,0.19267896,0.00666954,0.01657559,0.00944050,0.36040535,0.23897241,0.16646908
-2.51825913,0.69137651,0.07796316,0.18080013,0.00691042,0.01527494,0.00895783,0.33276591,0.23194865,0.15949199
-2.51225613,0.65947300,0.07285401,0.17156859,0.00719747,0.01442570,0.00863831,0.30849173,0.22705442,0.15384863
-2.50625313,0.63522499,0.06873569,0.16486765,0.00751862,0.01401822,0.00846069,0.28770368,0.22415757,0.14950752
-2.50025013,0.61836863,0.06556543,0.16057382,0.00786148,0.01404507,0.00840429,0.27048195,0.22311105,0.14642011
-2.49424712,0.60859141,0.06329743,0.15855732,0.00821365,0.01450117,0.00844932,0.25686362,0.22375500,0.14452175
-2.48824412,0.60553462,0.06188354,0.15868242,0.00856290,0.01538361,0.00857711,0.24684094,0.22591924,0.14373299
-2.48224112,0.60879628,0.06127382,0.16080740,0.00889753,0.01669134,0.00877037,0.24036032,0.22942608,0.14396128
-2.47623812,0.61793439,0.06141703,0.16478455,0.00920659,0.01842466,0.00901328,0.23732216,0.23409338,0.14510288
-2.47023512,0.63247070,0.06226108,0.17046005,0.00948015,0.02058453,0.00929162,0.23758136,0.23973774,0.14704510
-2.46423212,0.65189492,0.06375342,0.17767383,0.00970955,0.02317182,0.00959281,0.24094881,0.24617771,0.14966864
-2.45822911,0.67566937,0.06584135,0.18625963,0.00988762,0.02618647,0.00990590,0.24719355,0.25323690,0.15285008
-2.45222611,0.70323414,0.06847235,0.19604520,0.01000883,0.02962663,0.01022152,0.25604594,0.26074688,0.15646436
-2.44622311,0.73401267,0.07159441,0.20685270,0.01006950,0.03348780,0.01053187,0.26720153,0.26854978,0.16038732
-2.44022011,0.76741790,0.07515629,0.21849945,0.01006785,0.03776208,0.01083053,0.28032585,0.27650050,0.16449812
-2.43421711,0.80285879,0.07910782,0.23079900,0.01000406,0.04243750,0.01111240,0.29506000,0.28446853,0.16868153
-2.42821411,0.83974742,0.08340029,0.24356258,0.00988028,0.04749746,0.01137355,0.31102692,0.29233922,0.17283012
-2.42221111,0.87750654,0.08798671,0.25660092,0.00970058,0.05292039,0.01161102,0.32783832,0.30001467,0.17684629
-2.41620810,0.91557746,0.09282227,0.26972645,0.00947087,0.05867956,0.01182270,0.34510220,0.30741420,0.18064401
-2.41020510,0.95342831,0.09786467,0.28275581,0.00919871,0.06474314,0.01200714,0.36243063,0.31447437,0.18415049
-2.40420210,0.99056247,0.10307456,0.29551270,0.00889319,0.07107445,0.01216342,0.37944773,0.32114875,0.18730750
-2.39819910,1.02652699,0.10841601,0.30783085,0.00856467,0.07763237,0.01229097,0.39579759,0.32740745,0.19007255
-2.39219610,1.06092071,0.11385682,0.31955713,0.00822461,0.08437199,0.01238950,0.41115185,0.33323641,0.19241975
-2.38619310,1.09340196,0.11936899,0.33055460,0.00788527,0.09124539,0.01245887,0.42521670,0.33863664,0.19434047
-2.38019010,1.12369530,0.12492899,0.34070538,0.00755952,0.09820253,0.01249902,0.43773908,0.34362343,0.19584367
-2.37418709,1.15159719,0.13051798,0.34991326,0.00726057,0.10519222,0.01250995,0.44851171,0.34822550,0.19695594
-2.36818409,1.17698010,0.13612191,0.35810580,0.00700173,0.11216311,0.01249169,0.45737690,0.35248419,0.19772126
-2.36218109,1.19979490,0.14173151,0.36523587,0.00679622,0.11906468,0.01244433,0.46422886,0.35645268,0.19820032
-2.35617809,1.22007115,0.14734203,0.37128247,0.00665696,0.12584814,0.01236804,0.46901442,0.36019523,0.19846960
-2.35017509,1.23791520,0.15295287,0.37625087,0.00659638,0.13246719,0.01226313,0.47173213,0.36378632,0.19862001
-2.34417209,1.25350596,0.15856700,0.38017177,0.00662626,0.13887876,0.01213010,0.47242979,0.36730985,0.19875521
-2.33816908,1.26708839,0.16419018,0.38309978,0.00675756,0.14504341,0.01196975,0.47120038,0.37085812,0.19898954
-2.33216608,1.27896471,0.16983005,0.38511101,0.00700032,0.15092569,0.01178318,0.46817672,0.37453071,0.19944565
-2.32616308,1.28948372,0.17549507,0.38629990,0.00736347,0.15649429,0.01157189,0.46352499,0.37843308,0.20025180
-2.32016008,1.29902834,0.18119333,0.38677554,0.00785475,0.16172197,0.01133781,0.45743736,0.38267498,0.20153897
-2.31415708,1.30800201,0.18693138,0.38665738,0.00848058,0.16658537,0.01108332,0.45012413,0.38736850,0.20343769
-2.30815408,1.31681414,0.19271299,0.38607067,0.00924589,0.17106476,0.01081128,0.44180561,0.39262584,0.20607480
-2.30215108,1.32586536,0.19853802,0.38514179,0.01015403,0.17514360,0.01052494,0.43270415,0.39855671,0.20957007
-2.29614807,1.33553292,0.20440142,0.38399358,0.01120660,0.17880817,0.01022800,0.42303661,0.40526545,0.21403290
-2.29014507,1.34615685,0.21029233,0.38274094,0.01240334,0.18204706,0.00992445,0.41300753,0.41284788,0.21955902
-2.28414207,1.35802724,0.21619346,0.38148681,0.01374195,0.18485085,0.00961854,0.40280325,0.42138788,0.22622737
-2.27813907,1.37137319,0.22208071,0.38031873,0.01521800,0.18721168,0.00931468,0.39258723,0.43095383,0.23409714
-2.27213607,1.38635361,0.22792305,0.37930605,0.01682477,0.18912309,0.00901733,0.38249659,0.44159498,0.24320515
-2.26613307,1.40305021,0.23368271,0.37849792,0.01855316,0.19057976,0.00873087,0.37263998,0.45333788,0.25356346
-2.26013007,1.42146283,0.23931564,0.37792202,0.02039158,0.19157754,0.00845951,0.36309676,0.46618297,0.26515742
-2.25412706,1.44150719,0.24477225,0.37758418,0.02232596,0.19211346,0.00820716,0.35391744,0.48010147,0.27794417
-2.24812406,1.46301495,0.24999844,0.37746876,0.02433971,0.19218588,0.00797736,0.34512520,0.49503280,0.29185159
-2.24212106,1.48573625,0.25493676,0.37753975,0.02641379,0.19179472,0.00777318,0.33671837,0.51088257,0.30677786
-2.23611806,1.50934439,0.25952787,0.37774250,0.02852682,0.19094170,0.00759713,0.32867365,0.52752142,0.32259157
-2.23011506,1.53344264,0.26371201,0.37800610,0.03065531,0.18963063,0.00745117,0.32094985,0.54478484,0.33913259
-2.22411206,1.55757296,0.26743067,0.37824615,0.03277390,0.18786772,0.00733665,0.31349195,0.56247408,0.35621362
-2.21810905,1.58122651,0.27062825,0.37836786,0.03485573,0.18566182,0.00725433,0.30623529,0.58035829,0.37362252
-2.21210605,1.60385566,0.27325377,0.37826945,0.03687287,0.18302466,0.00720441,0.29910958,0.59817807,0.39112554
-2.20610305,1.62488750,0.27526251,0.37784562,0.03879681,0.17997098,0.00718658,0.29204281,0.61565028,0.40847136
-2.20010005,1.64373835,0.27661759,0.37699111,0.04059910,0.17651862,0.00720014,0.28496461,0.63247434,0.42539593
-2.19409705,1.65982939,0.27729156,0.37560422,0.04225195,0.17268855,0.00724404,0.27780934,0.64833970,0.44162821
-2.18809405,1.67260281,0.27726768,0.37359013,0.04372891,0.16850482,0.00731708,0.27051848,0.66293457,0.45689655
-2.18209105,1.68153841,0.27654127,0.37086416,0.04500560,0.16399443,0.00741798,0.26304261,0.67595546,0.47093572
-2.17608804,1.68617017,0.27512067,0.36735464,0.04606044,0.15918714,0.00754553,0.25534285,0.68711747,0.48349434
-2.17008504,1.68610241,0.27302815,0.36300564,0.04687529,0.15411526,0.00769878,0.24739175,0.69616479,0.49434251
-2.16408204,1.68102499,0.27030046,0.35777915,0.04743616,0.14881342,0.00787711,0.23917381,0.70288114,0.50327937
-2.15807904,1.67072716,0.26698919,0.35165702,0.04773372,0.14331824,0.00808035,0.23068557,0.70709962,0.51014035
-2.15207604,1.65510936,0.26316067,0.34464234,0.04776382,0.13766805,0.00830891,0.22193541,0.70871161,0.51480367
-2.14607304,1.63419258,0.25889569,0.33676030,0.04752783,0.13190254,0.00856380,0.21294305,0.70767421,0.51719600
-2.14007004,1.60812457,0.25428867,0.32805857,0.04703284,0.12606246,0.00884667,0.20373889,0.70401587,0.51729670
-2.13406703,1.57718263,0.24944645,0.31860699,0.04629176,0.12018917,0.00915977,0.19436312,0.69783980,0.51514064
-2.12806403,1.54177252,0.24448676,0.30849673,0.04532319,0.11432431,0.00950590,0.18486473,0.68932496,0.51081925
-2.12206103,1.50242326,0.23953605,0.29783881,0.04415120,0.10850935,0.00988830,0.17530037,0.67872438,0.50447963
-2.11605803,1.45977782,0.23472713,0.28676197,0.04280491,0.10278510,0.01031052,0.16573317,0.66636082,0.49632181
-2.11005503,1.41457968,0.23019625,0.27541002,0.04131790,0.09719122,0.01077619,0.15623136,0.65261980,0.48659403
-2.10405203,1.36765566,0.22607999,0.26393865,0.03972757,0.09176570,0.01128884,0.14686691,0.63794007,0.47558618
-2.09804902,1.31989542,0.22251182,0.25251186,0.03807432,0.08654424,0.01185167,0.13771405,0.62280196,0.46362174
-2.09204602,1.27222822,0.21961857,0.24129797,0.03640067,0.08155974,0.01246725,0.12884769,0.60771381,0.45104824
-2.08604302,1.22559774,0.21751683,0.23046546,0.03475031,0.07684164,0.01313735,0.12034184,0.59319705,0.43822682
-2.08004002,1.18093575,0.21630941,0.22017876,0.03316715,0.07241541,0.01386265,0.11226801,0.57977039,0.42552117
-2.07403702,1.13913555,0.21608200,0.21059402,0.03169428,0.06830199,0.01464257,0.10469355,0.56793356,0.41328618
-2.06803402,1.10102618,0.21690015,0.20185509,0.03037306,0.06451737,0.01547506,0.09768010,0.55815136,0.40185692
-2.06203102,1.06734809,0.21880664,0.19408979,0.02924217,0.06107219,0.01635652,0.09128205,0.55083836,0.39153818
-2.05602801,1.03873139,0.22181937,0.18740665,0.02833673,0.05797149,0.01728171,0.08554517,0.54634485,0.38259495
-2.05002501,1.01567711,0.22592985,0.18189211,0.02768752,0.05521459,0.01824372,0.08050537,0.54494452,0.37524436
-2.04402201,0.99854236,0.23110237,0.17760831,0.02732028,0.05279513,0.01923407,0.07618769,0.54682419,0.36964908
-2.03801901,0.98752962,0.23727380,0.17459163,0.02725510,0.05070115,0.02024274,0.07260547,0.55207612,0.36591261
-2.03201601,0.98268068,0.24435418,0.17285181,0.02750597,0.04891551,0.02125845,0.06975985,0.56069284,0.36407649
-2.02601301,0.98387530,0.25222801,0.17237187,0.02808036,0.04741627,0.02226879,0.06763956,0.57256509,0.36411947
-2.02001001,0.99083459,0.26075623,0.17310861,0.02897902,0.04617731,0.02326054,0.06622100,0.58748265,0.36595876
-2.01400700,1.00312906,0.26977891,0.17499394,0.03019585,0.04516907,0.02421999,0.06546867,0.60513819,0.36945317
-2.00800400,1.02019110,0.27911849,0.17793669,0.03171796,0.04435932,0.02513327,0.06533592,0.62513420,0.37440806
-2.00200100,1.04133137,0.28858362,0.18182512,0.03352576,0.04371410,0.02598671,0.06576600,0.64699263,0.38058192
-1.99599800,1.06575886,0.29797341,0.18652987,0.03559336,0.04319864,0.02676724,0.06669347,0.67016722,0.38769433
-1.98999500,1.09260380,0.30708216,0.19190737,0.03788895,0.04277837,0.02746276,0.06804582,0.69405807,0.39543515
-1.98399200,1.12094298,0.31570420,0.19780368,0.04037538,0.04241987,0.02806250,0.06974538,0.71802813,0.40347438
-1.97798899,1.14982665,0.32363904,0.20405851,0.04301095,0.04209193,0.02855740,0.07171136,0.74142113,0.41147272
-1.97198599,1.17830624,0.33069646,0.21050950,0.04575016,0.04176644,0.02894039,0.07386217,0.76358042,0.41909217
-1.96598299,1.20546219,0.33670155,0.21699659,0.04854473,0.04141937,0.02920674,0.07611766,0.78386810,0.42600659
-1.95997999,1.23043101,0.34149951,0.22336635,0.05134461,0.04103158,0.02935426,0.07840156,0.80168397,0.43191165
-1.95397699,1.25243079,0.34496017,0.22947631,0.05409909,0.04058971,0.02938359,0.08064376,0.81648341,0.43653412
-1.94797399,1.27078451,0.34698190,0.23519898,0.05675798,0.04008682,0.02929830,0.08278260,0.82779387,0.43963988
-1.94197099,1.28494034,0.34749510,0.24042572,0.05927277,0.03952316,0.02910507,0.08476699,0.83522915,0.44104075
-1.93596798,1.29448843,0.34646486,0.24507012,0.06159775,0.03890669,0.02881373,0.08655828,0.83850115,0.44059956
-1.92996498,1.29917376,0.34389289,0.24907104,0.06369114,0.03825367,0.02843732,0.08813197,0.83742849,0.43823370
-1.92396198,1.29890459,0.33981859,0.25239509,0.06551605,0.03758903,0.02799207,0.08947903,0.83194189,0.43391668
-1.91795898,1.29375647,0.33431926,0.25503848,0.06704141,0.03694676,0.02749734,0.09060699,0.82208589,0.42767798
-1.91195598,1.28397176,0.32750931,0.25702838,0.06824265,0.03637014,0.02697550,0.09154059,0.80801721,0.41960115
