energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
0.01500750,3.08836648,0.00116762,0.31529883,0.01485604,0.23540082,0.12188579,1.24739580,1.03349921,0.95847745
0.02101051,3.13923745,0.00135199,0.31939958,0.01523876,0.24386417,0.11832442,1.28298831,1.01076145,0.96601359
0.02701351,3.20051884,0.00156517,0.32391725,0.01567180,0.25342628,0.11522568,1.32343155,0.98650915,0.97695442
0.03301651,3.27348754,0.00180905,0.32904344,0.01616327,0.26421835,0.11268428,1.36926960,0.96174830,0.99151401
0.03901951,3.35921126,0.00208526,0.33495958,0.01672010,0.27635859,0.11079080,1.42095467,0.93751420,1.00982828
0.04502251,3.45851769,0.00239510,0.34183142,0.01734784,0.28994876,0.10963061,1.47883054,0.91484359,1.03195390
0.05102551,3.57197065,0.00273942,0.34980409,0.01805038,0.30507100,0.10928290,1.54311897,0.89474719,1.05786954
0.05702851,3.69985365,0.00311852,0.35899785,0.01882981,0.32178504,0.10981959,1.61390953,0.87818345,1.08747960
0.06303152,3.84216073,0.00353210,0.36950460,0.01968630,0.34012568,0.11130433,1.69115274,0.86603450,1.12061982
0.06903452,3.99859438,0.00397913,0.38138517,0.02061799,0.36010084,0.11379136,1.77465680,0.85908455,1.15706450
0.07503752,4.16856985,0.00445783,0.39466748,0.02162100,0.38168977,0.11732442,1.86408756,0.85800160,1.19653487
0.08104052,4.35122499,0.00496563,0.40934534,0.02268943,0.40484182,0.12193559,1.95897162,0.86332240,1.23870805
0.08704352,4.54543490,0.00549915,0.42537810,0.02381541,0.42947550,0.12764411,2.05870231,0.87544110,1.28322619
0.09304652,4.74983024,0.00605418,0.44269080,0.02498924,0.45547793,0.13445516,2.16254817,0.89460136,1.32970530
0.09904952,4.96281850,0.00662578,0.46117500,0.02619949,0.48270469,0.14235870,2.26966360,0.92089202,1.37774324
0.10505253,5.18260724,0.00720830,0.48069002,0.02743321,0.51098009,0.15132830,2.37910135,0.95424608,1.42692686
0.11105553,5.40722884,0.00779550,0.50106477,0.02867615,0.54009789,0.16132005,2.48982660,0.99444267,1.47683774
0.11705853,5.63456618,0.00838066,0.52209984,0.02991298,0.56982248,0.17227170,2.60073226,1.04111200,1.52705664
0.12306153,5.86237907,0.00895676,0.54357010,0.03112753,0.59989070,0.18410190,2.71065533,1.09374273,1.57716670
0.12906453,6.08833119,0.00951660,0.56522767,0.03230317,0.63001414,0.19670982,2.81839407,1.15169169,1.62675529
0.13506753,6.31001773,0.01005301,0.58680525,0.03342301,0.65988221,0.20997506,2.92272576,1.21419575,1.67541496
0.14107054,6.52499370,0.01055902,0.60801986,0.03447028,0.68916579,0.22375808,3.02242494,1.28038544,1.72274360
0.14707354,6.73080318,0.01102803,0.62857706,0.03542867,0.71752171,0.23790104,3.11628196,1.34930039,1.76834422
0.15307654,6.92500956,0.01145399,0.64817543,0.03628260,0.74459775,0.25222933,3.20312149,1.41990614,1.81182458
0.15907954,7.10522688,0.01183156,0.66651163,0.03701757,0.77003848,0.26655363,3.28182105,1.49111241,1.85279705
0.16508254,7.26915219,0.01215620,0.68328560,0.03762049,0.79349149,0.28067256,3.35132907,1.56179239,1.89087893
0.17108554,7.41459878,0.01242429,0.69820620,0.03807991,0.81461423,0.29437606,3.41068236,1.63080309,1.92569358
0.17708854,7.53952991,0.01263323,0.71099697,0.03838633,0.83308100,0.30744924,3.45902265,1.69700623,1.95687223
0.18309155,7.64209238,0.01278139,0.72140193,0.03853235,0.84859023,0.31967673,3.49561184,1.75928951,1.98405690
0.18909455,7.72064940,0.01286821,0.72919138,0.03851292,0.86087149,0.33084749,3.51984565,1.81658790,2.00690415
0.19509755,7.77381191,0.01289408,0.73416738,0.03832539,0.86969232,0.34075977,3.53126540,1.86790439,2.02508973
0.20110055,7.80046725,0.01286030,0.73616885,0.03796961,0.87486438,0.34922623,3.52956738,1.91232987,2.03831389
0.20710355,7.79980438,0.01276904,0.73507607,0.03744792,0.87624891,0.35607892,3.51460971,1.94906158,2.04630725
0.21310655,7.77133464,0.01262316,0.73081436,0.03676515,0.87376112,0.36117405,3.48641632,1.97741950,2.04883690
0.21910955,7.71490705,0.01242612,0.72335683,0.03592844,0.86737331,0.36439616,3.44517782,1.99686040,2.04571254
0.22511256,7.63071744,0.01218188,0.71272612,0.03494715,0.85711669,0.36566182,3.39124919,2.00698884,2.03679231
0.23111556,7.51931077,0.01189473,0.69899480,0.03383260,0.84308168,0.36492233,3.32514418,2.00756488,2.02198818
0.23711856,7.38157632,0.01156918,0.68228464,0.03259788,0.82541668,0.36216565,3.24752649,1.99850812,2.00127049
0.24312156,7.21873546,0.01120986,0.66276454,0.03125749,0.80432523,0.35741721,3.15919791,1.97989787,1.97467168
0.24912456,7.03232233,0.01082141,0.64064724,0.02982710,0.78006178,0.35073967,3.06108360,1.95196942,1.94228882
0.25512756,6.82415774,0.01040840,0.61618484,0.02832318,0.75292608,0.34223162,2.95421499,1.91510655,1.90428503
0.26113057,6.59631707,0.00997525,0.58966328,0.02676267,0.72325634,0.33202525,2.83971062,1.86983041,1.86088960
0.26713357,6.35109306,0.00952620,0.56139598,0.02516267,0.69142157,0.32028310,2.71875557,1.81678523,1.81239695
0.27313657,6.09095468,0.00906528,0.53171682,0.02354008,0.65781321,0.30719405,2.59258005,1.75672136,1.75916435
0.27913957,5.81850349,0.00859627,0.50097264,0.02191131,0.62283634,0.29296865,2.46243767,1.69047621,1.70160856
0.28514257,5.53642867,0.00812271,0.46951569,0.02029204,0.58690097,0.27783408,2.32958421,1.61895386,1.64020152
0.29114557,5.24746228,0.00764788,0.43769607,0.01869690,0.55041344,0.26202885,2.19525735,1.54310392,1.57546509
0.29714857,4.95433617,0.00717484,0.40585455,0.01713934,0.51376852,0.24579760,2.06065807,1.46390050,1.50796522
0.30315158,4.65974148,0.00670642,0.37431601,0.01563141,0.47734214,0.22938594,1.92693395,1.38232185,1.43830546
0.30915458,4.36629205,0.00624525,0.34338358,0.01418371,0.44148525,0.21303586,1.79516514,1.29933134,1.36712011
0.31515758,4.07649236,0.00579374,0.31333377,0.01280523,0.40651875,0.19698144,1.66635282,1.21586033,1.29506706
0.32116058,3.79271055,0.00535410,0.28441264,0.01150341,0.37272968,0.18144540,1.54141064,1.13279322,1.22282036
0.32716358,3.51715681,0.00492837,0.25683310,0.01028410,0.34036876,0.16663611,1.42115893,1.05095506,1.15106286
0.33316658,3.25186694,0.00451841,0.23077329,0.00915165,0.30964902,0.15274551,1.30632160,0.97110176,1.08047858
0.33916958,2.99869094,0.00412587,0.20637616,0.00810899,0.28074577,0.13994748,1.19752546,0.89391295,1.01174516
0.34517259,2.75928595,0.00375221,0.18374994,0.00715773,0.25379747,0.12839700,1.09530170,0.81998744,0.94552631
0.35117559,2.53511287,0.00339872,0.16296962,0.00629836,0.22890750,0.11822967,1.00008894,0.74984092,0.88246418
0.35717859,2.32743578,0.00306646,0.14407917,0.00553035,0.20614663,0.10956165,0.91223755,0.68390571,0.82317174
0.36318159,2.13732342,0.00275629,0.12709429,0.00485233,0.18555594,0.10248986,0.83201471,0.62253229,0.76822511
0.36918459,1.96565159,0.00246886,0.11200561,0.00426229,0.16714995,0.09709221,0.75960973,0.56599211,0.71815591
0.37518759,1.81310603,0.00220461,0.09878218,0.00375770,0.15091992,0.09342790,0.69513919,0.51448135,0.67344357
0.38119060,1.68018482,0.00196377,0.08737498,0.00333570,0.13683697,0.09153750,0.63865179,0.46812547,0.63450776
0.38719360,1.56720014,0.00174637,0.07772033,0.00299321,0.12485497,0.09144284,0.59013227,0.42698398,0.60170096
0.39319660,1.47427892,0.00155222,0.06974315,0.00272702,0.11491315,0.09314669,0.54950472,0.39105543,0.57530142
0.39919960,1.40136263,0.00138098,0.06335993,0.00253393,0.10693820,0.09663218,0.51663485,0.36028237,0.55550656
0.40520260,1.34820629,0.00123212,0.05848124,0.00241075,0.10084604,0.10186196,0.49133157,0.33455611,0.54242724
0.41120560,1.31437734,0.00110495,0.05501393,0.00235437,0.09654311,0.10877735,0.47334796,0.31372137,0.53608299
0.41720860,1.29925494,0.00099865,0.05286281,0.00236174,0.09392726,0.11729739,0.46238183,0.29758078,0.53639863
0.42321161,1.30203061,0.00091227,0.05193206,0.00242985,0.09288841,0.12731815,0.45807633,0.28589925,0.54320257
0.42921461,1.32171105,0.00084478,0.05212609,0.00255571,0.09330894,0.13871225,0.46002086,0.27840839,0.55622710
0.43521761,1.35712405,0.00079504,0.05335029,0.00273622,0.09506401,0.15132897,0.46775265,0.27481104,0.57511087
0.44122061,1.40692826,0.00076185,0.05551132,0.00296816,0.09802181,0.16499489,0.48075949,0.27478607,0.59940394
0.44722361,1.46962757,0.00074393,0.05851744,0.00324808,0.10204407,0.17951541,0.49848365,0.27799339,0.62857531
0.45322661,1.54359038,0.00073998,0.06227854,0.00357220,0.10698657,0.19467707,0.52032744,0.28407941,0.66202309
0.45922961,1.62707392,0.00074865,0.06670624,0.00393636,0.11270010,0.21025077,0.54566035,0.29268284,0.69908718
0.46523262,1.71825344,0.00076856,0.07171398,0.00433593,0.11903161,0.22599591,0.57382788,0.30344070,0.73906404
0.47123562,1.81525553,0.00079834,0.07721710,0.00476577,0.12582579,0.24166527,0.60416179,0.31599462,0.78122333
0.47723862,1.91619477,0.00083658,0.08313302,0.00522021,0.13292692,0.25701069,0.63599160,0.32999707,0.82482576
0.48324162,2.01921234,0.00088188,0.08938152,0.00569306,0.14018100,0.27178902,0.66865696,0.34511737,0.86914140
0.48924462,2.12251500,0.00093286,0.09588503,0.00617763,0.14743811,0.28576845,0.70152025,0.36104727,0.91346783
0.49524762,2.22441282,0.00098816,0.10256895,0.00666680,0.15455494,0.29873468,0.73397917,0.37750575,0.95714716
0.50125063,2.32335385,0.00104643,0.10936201,0.00715313,0.16139721,0.31049671,0.76547837,0.39424284,0.99958125
0.50725363,2.41795398,0.00110638,0.11619655,0.00762898,0.16784211,0.32089204,0.79551986,0.41104216,1.04024423
0.51325663,2.50702040,0.00116678,0.12300879,0.00808664,0.17378045,0.32979082,0.82367151,0.42772217,1.07869176
0.51925963,2.58956763,0.00122645,0.12973888,0.00851853,0.17911848,0.33709888,0.84957323,0.44413572,1.11456650
0.52526263,2.66482503,0.00128432,0.13633089,0.00891736,0.18377929,0.34275943,0.87294053,0.46016827,1.14759959
0.53126563,2.73223574,0.00133939,0.14273266,0.00927631,0.18770370,0.34675323,0.89356536,0.47573455,1.17760805
0.53726863,2.79144703,0.00139077,0.14889543,0.00958920,0.19085064,0.34909740,0.91131413,0.49077399,1.20448830
0.54327164,2.84229300,0.00143770,0.15477343,0.00985070,0.19319688,0.34984276,0.92612317,0.50524523,1.22820641
0.54927464,2.88477075,0.00147955,0.16032329,0.01005640,0.19473633,0.34906997,0.93799195,0.51911998,1.24878556
0.55527764,2.91901186,0.00151580,0.16550349,0.01020299,0.19547879,0.34688466,0.94697461,0.53237673,1.26629185
0.56128064,2.94525101,0.00154610,0.17027383,0.01028831,0.19544826,0.34341183,0.95317023,0.54499471,1.28081927
0.56728364,2.96379402,0.00157022,0.17459489,0.01031138,0.19468106,0.33878985,0.95671270,0.55694862,1.29247493
0.57328664,2.97498753,0.00158808,0.17842781,0.01027244,0.19322360,0.33316438,0.95776074,0.56820443,1.30136571
0.57928964,2.97919217,0.00159975,0.18173414,0.01017291,0.19113021,0.32668259,0.95648874,0.57871673,1.30758705
0.58529265,2.97676105,0.00160541,0.18447604,0.01001529,0.18846088,0.31948787,0.95307896,0.58842768,1.31121485
0.59129565,2.96802486,0.00160537,0.18661673,0.00980310,0.18527929,0.31171548,0.94771548,0.59726784,1.31230082
0.59729865,2.95328414,0.00160007,0.18812125,0.00954070,0.18165091,0.30348907,0.94058024,0.60515875,1.31087166
0.60330165,2.93280893,0.00159005,0.18895751,0.00923319,0.17764151,0.29491837,0.93185117,0.61201712,1.30693191
0.60930465,2.90684534,0.00157591,0.18909749,0.00888621,0.17331590,0.28609803,0.92170225,0.61776028,1.30047026
0.61530765,2.87562783,0.00155836,0.18851873,0.00850578,0.16873707,0.27710752,0.91030539,0.62231255,1.29146852
0.62131066,2.83939584,0.00153814,0.18720576,0.00809814,0.16396559,0.26801202,0.89783350,0.62561188,1.27991257
0.62731366,2.79841270,0.00151605,0.18515156,0.00766956,0.15905926,0.25886402,0.88446431,0.62761645,1.26580431
0.63331666,2.75298500,0.00149290,0.18235893,0.00722622,0.15407297,0.24970562,0.87038430,0.62831038,1.24917339
0.63931966,2.70348011,0.00146950,0.17884150,0.00677404,0.14905871,0.24057102,0.85579221,0.62770830,1.23008791
0.64532266,2.65034011,0.00144664,0.17462452,0.00631860,0.14406560,0.23148921,0.84090144,0.62585820,1.20866299
0.65132566,2.59409054,0.00142509,0.16974522,0.00586505,0.13913991,0.22248640,0.82594098,0.62284234,1.18506649
0.65732866,2.53534279,0.00140552,0.16425264,0.00541801,0.13432504,0.21358825,0.81115455,0.61877597,1.15952136
0.66333167,2.47478968,0.00138856,0.15820710,0.00498157,0.12966134,0.20482149,0.79679777,0.61380400,1.13230432
0.66933467,2.41319415,0.00137471,0.15167906,0.00455924,0.12518589,0.19621508,0.78313346,0.60809572,1.10374101
0.67533767,2.35137194,0.00136438,0.14474769,0.00415394,0.12093211,0.18780071,0.77042526,0.60183782,1.07419778
0.68134067,2.29016915,0.00135784,0.13749897,0.00376805,0.11692928,0.17961273,0.75893012,0.59522638,1.04407087
0.68734367,2.23043659,0.00135520,0.13002359,0.00340340,0.11320208,0.17168762,0.74888997,0.58845823,1.01377367
0.69334667,2.17300279,0.00135646,0.12241459,0.00306135,0.10977006,0.16406301,0.74052360,0.58172236,0.98372306
0.69934967,2.11864771,0.00136144,0.11476506,0.00274277,0.10664735,0.15677651,0.73401903,0.57519204,0.95432586
0.70535268,2.06807931,0.00136984,0.10716582,0.00244817,0.10384238,0.14986438,0.72952744,0.56901818,0.92596626
0.71135568,2.02191494,0.00138120,0.09970334,0.00217769,0.10135791,0.14336035,0.72715906,0.56332457,0.89899541
0.71735868,1.98066882,0.00139497,0.09245787,0.00193119,0.09919132,0.13729452,0.72698153,0.55820517,0.87372354
0.72336168,1.94474703,0.00141051,0.08550198,0.00170829,0.09733522,0.13169264,0.72902109,0.55372391,0.85041548
0.72936468,1.91445012,0.00142712,0.07889946,0.00150842,0.09577827,0.12657569,0.73326668,0.54991692,0.82928954
0.73536768,1.88998344,0.00144405,0.07270463,0.00133085,0.09450643,0.12195994,0.73967683,0.54679697,0.81051998
0.74137069,1.87147426,0.00146060,0.06696214,0.00117479,0.09350432,0.11785727,0.74818889,0.54436001,0.79424246
0.74737369,1.85899441,0.00147612,0.06170707,0.00103936,0.09275682,0.11427595,0.75873013,0.54259316,0.78056220
0.75337669,1.85258657,0.00149005,0.05696546,0.00092365,0.09225067,0.11122159,0.77122992,0.54148358,0.76956387
0.75937969,1.85229193,0.00150198,0.05275502,0.00082676,0.09197614,0.10869822,0.78563204,0.54102762,0.76132231
0.76538269,1.85817699,0.00151169,0.04908611,0.00074782,0.09192844,0.10670940,0.80190617,0.54123929,0.75591312
0.77138569,1.87035696,0.00151916,0.04596277,0.00068598,0.09210893,0.10525922,0.82005763,0.54215770,0.75342210
0.77738869,1.88901344,0.00152462,0.04338378,0.00064046,0.09252600,0.10435300,0.84013431,0.54385243,0.75395248
0.78339170,1.91440470,0.00152855,0.04134369,0.00061052,0.09319541,0.10399768,0.86223018,0.54642654,0.75762929
0.78939470,1.94686673,0.00153170,0.03983368,0.00059549,0.09414022,0.10420176,0.88648465,0.55001674,0.76460021
0.79539770,1.98680457,0.00153509,0.03884221,0.00059475,0.09539011,0.10497477,0.91307745,0.55479049,0.77503252
0.80140070,2.03467336,0.00153996,0.03835555,0.00060771,0.09698018,0.10632631,0.94221897,0.56094010,0.78910618
0.80740370,2.09095002,0.00154778,0.03835802,0.00063384,0.09894920,0.10826459,0.97413637,0.56867383,0.80700319
0.81340670,2.15609639,0.00156021,0.03883195,0.00067260,0.10133747,0.11079468,1.00905589,0.57820464,0.82889381
0.81940970,2.23051606,0.00157901,0.03975755,0.00072347,0.10418426,0.11391645,1.04718218,0.58973686,0.85492046
0.82541271,2.31450703,0.00160601,0.04111253,0.00078589,0.10752501,0.11762253,1.08867588,0.60345164,0.88518015
0.83141571,2.40821317,0.00164306,0.04287166,0.00085928,0.11138850,0.12189614,1.13363049,0.61949201,0.91970668
0.83741871,2.51157752,0.00169192,0.04500626,0.00094299,0.11579397,0.12670936,1.18205008,0.63794820,0.95845387
0.84342171,2.62430052,0.00175421,0.04748370,0.00103630,0.12074853,0.13202154,1.23382916,0.65884438,1.00128083
0.84942471,2.74580609,0.00183131,0.05026697,0.00113842,0.12624490,0.13777846,1.28873611,0.68212732,1.04794062
0.85542771,2.87521839,0.00192433,0.05331444,0.00124845,0.13225961,0.14391188,1.34640140,0.70765800,1.09807316
0.86143072,3.01135120,0.00203401,0.05657978,0.00136542,0.13875192,0.15034005,1.40631164,0.73520651,1.15120306
0.86743372,3.15271152,0.00216067,0.06001205,0.00148826,0.14566339,0.15696873,1.46781022,0.76445091,1.20674307
0.87343672,3.29751822,0.00230420,0.06355617,0.00161582,0.15291820,0.16369313,1.53010489,0.79498009,1.26400308
0.87943972,3.44373550,0.00246399,0.06715353,0.00174691,0.16042439,0.17040039,1.59228243,0.82630082,1.32220463
0.88544272,3.58912053,0.00263892,0.07074291,0.00188028,0.16807578,0.17697277,1.65332998,0.85784871,1.38050040
0.89144572,3.73128333,0.00282741,0.07426163,0.00201469,0.17575470,0.18329115,1.71216246,0.88900284,1.43799796
0.89744872,3.86775667,0.00302740,0.07764691,0.00214888,0.18333539,0.18923887,1.76765496,0.91910337,1.49378652
0.90345173,3.99607294,0.00323642,0.08083726,0.00228168,0.19068787,0.19470564,1.81867878,0.94747149,1.54696565
0.90945473,4.11384462,0.00345165,0.08377410,0.00241199,0.19768228,0.19959129,1.86413966,0.97343093,1.59667447
0.91545773,4.21884455,0.00367000,0.08640324,0.00253880,0.20419340,0.20380920,1.90301646,0.99633005,1.64211978
0.92146073,4.30908247,0.00388818,0.08867640,0.00266126,0.21010519,0.20728922,1.93439860,1.01556366,1.68260191
0.92746373,4.38287411,0.00410286,0.09055253,0.00277868,0.21531519,0.20997992,1.95752054,1.03059353,1.71753678
0.93346673,4.43889967,0.00431074,0.09199897,0.00289052,0.21973854,0.21185000,1.97179181,1.04096689,1.74647324
0.93946973,4.47624907,0.00450869,0.09299230,0.00299645,0.22331148,0.21288894,1.97682115,1.04633203,1.76910476
0.94547274,4.49445171,0.00469385,0.09351899,0.00309630,0.22599414,0.21310663,1.97243370,1.04645040,1.78527492
0.95147574,4.49348979,0.00486379,0.09357562,0.00319010,0.22777252,0.21253219,1.95868054,1.04120480,1.79497660
0.95747874,4.47379448,0.00501655,0.09316882,0.00327800,0.22865946,0.21121202,1.93584010,1.03060328,1.79834495
0.96348174,4.43622548,0.00515080,0.09231484,0.00336030,0.22869472,0.20920714,1.90441142,1.01477874,1.79564469
0.96948474,4.38203511,0.00526589,0.09103887,0.00343739,0.22794395,0.20659004,1.86509964,0.99398424,1.78725249
0.97548774,4.31281890,0.00536190,0.08937396,0.00350974,0.22649668,0.20344117,1.81879430,0.96858436,1.77363565
0.98149075,4.23045516,0.00543973,0.08735983,0.00357782,0.22446345,0.19984534,1.76654155,0.93904304,1.75532812
0.98749375,4.13703657,0.00550108,0.08504142,0.00364211,0.22197202,0.19588815,1.70951130,0.90590842,1.73290543
0.99349675,4.03479699,0.00554851,0.08246736,0.00370303,0.21916298,0.19165280,1.64896090,0.86979548,1.70695979
0.99949975,3.92603694,0.00558539,0.07968837,0.00376095,0.21618482,0.18721714,1.58619678,0.83136707,1.67807675
1.00550275,3.81305095,0.00561585,0.07675568,0.00381611,0.21318872,0.18265155,1.52253550,0.79131430,1.64681464
1.01150575,3.69805999,0.00564481,0.07371961,0.00386867,0.21032328,0.17801729,1.45926596,0.75033697,1.61368765
1.01750875,3.58315145,0.00567784,0.07062814,0.00391867,0.20772931,0.17336577,1.39761398,0.70912484,1.57915342
1.02351176,3.47022897,0.00572111,0.06752584,0.00396605,0.20553504,0.16873840,1.33871066,0.66834032,1.54360541
1.02951476,3.36097360,0.00578130,0.06445290,0.00401067,0.20385183,0.16416729,1.28356549,0.62860330,1.50737026
1.03551776,3.25681721,0.00586547,0.06144448,0.00405233,0.20277064,0.15967650,1.23304508,0.59047851,1.47070982
1.04152076,3.15892842,0.00598094,0.05853028,0.00409083,0.20235929,0.15528381,1.18785811,0.55446562,1.43382735
1.04752376,3.06821056,0.00613513,0.05573445,0.00412600,0.20266081,0.15100290,1.14854671,0.52099244,1.39687732
1.05352676,2.98531089,0.00633544,0.05307564,0.00415778,0.20369265,0.14684561,1.11548422,0.49041110,1.35997753
1.05952976,2.91063948,0.00658902,0.05056737,0.00418623,0.20544713,0.14282433,1.08887923,0.46299712,1.32322292
1.06553277,2.84439601,0.00690262,0.04821854,0.00421162,0.20789271,0.13895417,1.06878522,0.43895121,1.28669962
1.07153577,2.78660250,0.00728237,0.04603414,0.00423447,0.21097638,0.13525480,1.05511512,0.41840336,1.25049846
1.07753877,2.73713962,0.00773358,0.04401601,0.00425561,0.21462675,0.13175193,1.04765999,0.40141883,1.21472688
1.08354177,2.69578456,0.00826050,0.04216376,0.00427618,0.21875787,0.12847808,1.04611061,0.38800559,1.17951844
1.08954477,2.66224827,0.00886615,0.04047560,0.00429770,0.22327355,0.12547289,1.05008101,0.37812268,1.14503939
1.09554777,2.63621027,0.00955210,0.03894926,0.00432203,0.22807198,0.12278260,1.05913284,0.37168892,1.11149197
1.10155078,2.61734931,0.01031828,0.03758276,0.00435142,0.23305039,0.12045900,1.07279927,0.36859159,1.07911424
1.10755378,2.60536883,0.01116285,0.03637517,0.00438845,0.23810971,0.11855773,1.09060762,0.36869457,1.04817659
1.11355678,2.60001605,0.01208208,0.03532719,0.00443600,0.24315880,0.11713602,1.11209959,0.37184555,1.01897532
1.11955978,2.60109442,0.01307028,0.03444158,0.00449718,0.24811824,0.11625006,1.13684839,0.37788205,0.99182362
1.12556278,2.60846910,0.01411981,0.03372352,0.00457532,0.25292341,0.11595203,1.16447216,0.38663609,0.96704069
1.13156578,2.62206574,0.01522112,0.03318066,0.00467378,0.25752688,0.11628706,1.19464310,0.39793725,0.94493965
1.13756878,2.64186300,0.01636285,0.03282315,0.00479595,0.26189979,0.11729016,1.22709235,0.41161431,0.92581495
1.14357179,2.66787953,0.01753206,0.03266335,0.00494505,0.26603241,0.11898335,1.26161030,0.42749541,0.90992991
1.14957479,2.70015633,0.01871443,0.03271551,0.00512408,0.26993366,0.12137311,1.29804273,0.44540692,0.89750513
1.15557779,2.73873563,0.01989460,0.03299519,0.00533564,0.27362977,0.12444834,1.33628301,0.46517128,0.88870824
1.16158079,2.78363725,0.02105648,0.03351859,0.00558181,0.27716204,0.12817885,1.37626099,0.48660411,0.88364537
1.16758379,2.83483390,0.02218366,0.03430180,0.00586403,0.28058386,0.13251461,1.41792917,0.50951082,0.88235472
1.17358679,2.89222643,0.02325980,0.03535985,0.00618300,0.28395705,0.13738566,1.46124703,0.53368318,0.88480230
1.17958979,2.95562023,0.02426902,0.03670580,0.00653851,0.28734783,0.14270290,1.50616429,0.55889612,0.89087999
1.18559280,3.02470410,0.02519632,0.03834972,0.00692941,0.29082236,0.14835955,1.55260414,0.58490503,0.90040575
1.19159580,3.09903234,0.02602793,0.04029775,0.00735350,0.29444227,0.15423347,1.60044723,0.61144396,0.91312595
1.19759880,3.17801131,0.02675161,0.04255112,0.00780751,0.29826023,0.16019007,1.64951753,0.63822487,0.92871959
1.20360180,3.26089110,0.02735697,0.04510529,0.00828708,0.30231583,0.16608583,1.69957060,0.66493809,0.94680422
1.20960480,3.34676305,0.02783560,0.04794923,0.00878677,0.30663198,0.17177227,1.75028535,0.69125417,0.96694324
1.21560780,3.43456374,0.02818128,0.05106480,0.00930017,0.31121189,0.17710024,1.80125966,0.71682705,0.98865455
1.22161081,3.52308572,0.02838999,0.05442647,0.00981994,0.31603698,0.18192431,1.85201040,0.74129861,1.01142014
1.22761381,3.61099508,0.02845997,0.05800110,0.01033801,0.32106568,0.18610719,1.90197814,0.76430442,1.03469655
1.23361681,3.69685584,0.02839158,0.06174819,0.01084570,0.32623331,0.18952388,1.95053658,0.78548052,1.05792607
1.23961981,3.77916079,0.02818728,0.06562025,0.01133400,0.33145300,0.19206549,1.99700652,0.80447109,1.08054840
1.24562281,3.85636797,0.02785138,0.06956364,0.01179374,0.33661783,0.19364254,2.04067399,0.82093661,1.10201279
1.25162581,3.92694206,0.02738993,0.07351961,0.01221592,0.34160394,0.19418761,2.08081195,0.83456223,1.12179031
1.25762881,3.98939927,0.02681045,0.07742569,0.01259190,0.34627458,0.19365725,2.11670471,0.84506617,1.13938631
1.26363182,4.04235436,0.02612173,0.08121732,0.01291376,0.35048511,0.19203306,2.14767394,0.85220762,1.15435260
1.26963482,4.08456791,0.02533362,0.08482971,0.01317451,0.35408845,0.18932194,2.17310541,0.85579395,1.16629929
1.27563782,4.11499213,0.02445677,0.08819992,0.01336838,0.35694107,0.18555555,2.19247475,0.85568687,1.17490594
1.28164082,4.13281302,0.02350245,0.09126889,0.01349100,0.35890909,0.18078893,2.20537141,0.85180736,1.17993162
1.28764382,4.13748711,0.02248233,0.09398366,0.01353961,0.35987417,0.17509847,2.21151917,0.84413904,1.18122366
1.29364682,4.12877067,0.02140833,0.09629932,0.01351321,0.35973912,0.16857927,2.21079216,0.83272992,1.17872457
1.29964982,4.10673995,0.02029243,0.09818098,0.01341262,0.35843279,0.16134207,2.20322549,0.81769238,1.17247688
1.30565283,4.07180091,0.01914654,0.09960533,0.01324055,0.35591407,0.15350986,2.18901952,0.79920135,1.16262554
1.31165583,4.02468764,0.01798234,0.10056192,0.01300157,0.35217482,0.14521438,2.16853738,0.77749080,1.14941769
1.31765883,3.96644905,0.01681121,0.10105411,0.01270202,0.34724159,0.13659253,2.14229566,0.75284849,1.13319942
1.32366183,3.89842383,0.01564404,0.10109942,0.01234994,0.34117606,0.12778311,2.11094831,0.72560936,1.11440978
1.32966483,3.82220452,0.01449122,0.10072953,0.01195485,0.33407416,0.11892366,2.07526454,0.69614762,1.09357175
1.33566783,3.73959197,0.01336248,0.09998973,0.01152760,0.32606395,0.11014778,2.03610146,0.66486789,1.07128066
1.34167084,3.65254180,0.01226683,0.09893792,0.01108010,0.31730233,0.10158290,1.99437276,0.63219571,1.04819008
1.34767384,3.56310531,0.01121249,0.09764316,0.01062507,0.30797087,0.09334851,1.95101500,0.59856777,1.02499592
1.35367684,3.47336715,0.01020682,0.09618382,0.01017583,0.29827078,0.08555495,1.90695298,0.56442215,1.00241892
1.35967984,3.38538271,0.00925627,0.09464550,0.00974595,0.28841740,0.07830264,1.86306610,0.53018894,0.98118644
1.36568284,3.30111765,0.00836635,0.09311862,0.00934903,0.27863442,0.07168182,1.82015729,0.49628163,0.96201396
1.37168584,3.22239250,0.00754159,0.09169600,0.00899847,0.26914804,0.06577258,1.77892615,0.46308936,0.94558699
1.37768884,3.15083439,0.00678553,0.09047030,0.00870713,0.26018129,0.06064530,1.73994760,0.43097051,0.93254404
1.38369185,3.08783785,0.00610075,0.08953156,0.00848719,0.25194877,0.05636113,1.70365724,0.40024753,0.92346105
1.38969485,3.03453616,0.00548885,0.08896492,0.00834990,0.24465183,0.05297271,1.67034391,0.37120328,0.91883782
1.39569785,2.99178378,0.00495053,0.08884842,0.00830534,0.23847450,0.05052473,1.64014991,0.34407881,0.91908666
1.40170085,2.96015010,0.00448559,0.08925120,0.00836228,0.23357992,0.04905448,1.61307855,0.31907261,0.92452350
