energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,Te_p_up,Te_d_up
-2.99849925,6.17220830,0.29979060,1.23871693,3.13359584,0.57138156,0.55260547,2.72127325,0.00000000
-2.99249625,6.25028504,0.30961845,1.25595689,3.17558878,0.57883645,0.54596998,2.75259306,0.00000000
-2.98649325,6.30276327,0.31858950,1.26644713,3.19991366,0.58439979,0.53711029,2.77195482,0.00000000
-2.98049025,6.32873033,0.32654876,1.27008182,3.20628572,0.58796002,0.52625445,2.77902962,0.00000000
-2.97448724,6.32783681,0.33336574,1.26689654,3.19478666,0.58945320,0.51367549,2.77374050,0.00000000
-2.96848424,6.30029274,0.33893741,1.25706474,3.16585704,0.58886323,0.49968397,2.75625790,0.00000000
-2.96248124,6.24684453,0.34319012,1.24088996,3.12027727,0.58622026,0.48461927,2.72698699,0.00000000
-2.95647824,6.16873478,0.34608017,1.21879401,3.05913811,0.58159755,0.46884024,2.68654795,0.00000000
-2.95047524,6.06764769,0.34759336,1.19130203,2.98380249,0.57510687,0.45271537,2.63575047,0.00000000
-2.94447224,5.94564327,0.34774337,1.15902500,2.89586045,0.56689287,0.43661318,2.57556404,0.00000000
-2.93846923,5.80508409,0.34656925,1.12264066,2.79707949,0.55712675,0.42089307,2.50708550,0.00000000
-2.93246623,5.64855805,0.34413211,1.08287364,2.68935245,0.54599949,0.40589715,2.43150551,0.00000000
-2.92646323,5.47880094,0.34051128,1.04047566,2.57464509,0.53371517,0.39194328,2.35007534,0.00000000
-2.92046023,5.29862177,0.33580018,0.99620647,2.45494549,0.52048446,0.37931950,2.26407527,0.00000000
-2.91445723,5.11083368,0.33010206,0.95081624,2.33221679,0.50651876,0.36827993,2.17478559,0.00000000
-2.90845423,4.91819236,0.32352598,0.90502975,2.20835483,0.49202502,0.35904220,2.08346093,0.00000000
-2.90245123,4.72334335,0.31618304,0.85953289,2.08515154,0.47720147,0.35178621,1.99130841,0.00000000
-2.89644822,4.52877884,0.30818316,0.81496139,1.96426471,0.46223425,0.34665401,1.89946957,0.00000000
-2.89044522,4.33680390,0.29963246,0.77189204,1.84719441,0.44729494,0.34375051,1.80900618,0.00000000
-2.88444222,4.14951149,0.29063131,0.73083617,1.73526575,0.43253892,0.34314484,1.72088940,0.00000000
-2.87843922,3.96876531,0.28127299,0.69223520,1.62961772,0.41810446,0.34487174,1.63599195,0.00000000
-2.87243622,3.79618898,0.27164305,0.65645800,1.53119734,0.40411227,0.34893304,1.55508267,0.00000000
-2.86643322,3.63316034,0.26181919,0.62379983,1.44075845,0.39066548,0.35529864,1.47882293,0.00000000
-2.86043022,3.48080927,0.25187149,0.59448243,1.35886427,0.37784980,0.36390711,1.40776437,0.00000000
-2.85442721,3.34001796,0.24186306,0.56865515,1.28589297,0.36573378,0.37466557,1.34234764,0.00000000
-2.84842421,3.21142273,0.23185078,0.54639677,1.22204555,0.35436895,0.38744911,1.28290172,0.00000000
-2.84242121,3.09541676,0.22188606,0.52771799,1.16735546,0.34378999,0.40209968,1.22964397,0.00000000
-2.83641821,2.99215377,0.21201566,0.51256435,1.12169952,0.33401464,0.41842483,1.18268057,0.00000000
-2.83041521,2.90155269,0.20228221,0.50081979,1.08480995,0.32504369,0.43619656,1.14200796,0.00000000
-2.82441221,2.82330407,0.19272469,0.49231064,1.05628724,0.31686087,0.45515059,1.10751517,0.00000000
-2.81840920,2.75687884,0.18337861,0.48681033,1.03561400,0.30943289,0.47498646,1.07898765,0.00000000
-2.81240620,2.70154037,0.17427606,0.48404484,1.02216975,0.30270978,0.49536887,1.05611277,0.00000000
-2.80640320,2.65636070,0.16544563,0.48369893,1.01524679,0.29662554,0.51593053,1.03848732,0.00000000
-2.80040020,2.62024156,0.15691221,0.48542329,1.01406711,0.29109935,0.53627667,1.02562734,0.00000000
-2.79439720,2.59194070,0.14869685,0.48884267,1.01780048,0.28603736,0.55599148,1.01698014,0.00000000
-2.78839420,2.57010351,0.14081663,0.49356468,1.02558349,0.28133508,0.57464632,1.01193866,0.00000000
-2.78239120,2.55329974,0.13328473,0.49918955,1.03653942,0.27688046,0.59180966,1.00985776,0.00000000
-2.77638819,2.54006436,0.12611062,0.50532018,1.04979856,0.27255758,0.60705835,1.01007217,0.00000000
-2.77038519,2.52894160,0.11930060,0.51157261,1.06451851,0.26825076,0.61998983,1.01191547,0.00000000
-2.76438219,2.51853049,0.11285839,0.51758635,1.07990402,0.26384906,0.63023477,1.01473944,0.00000000
-2.75837919,2.50753027,0.10678612,0.52303423,1.09522563,0.25925087,0.63746958,1.01793311,0.00000000
-2.75237619,2.49478357,0.10108536,0.52763146,1.10983657,0.25436844,0.64142803,1.02094076,0.00000000
-2.74637319,2.47931565,0.09575832,0.53114352,1.12318735,0.24913209,0.64191147,1.02327794,0.00000000
-2.74037019,2.46036766,0.09080907,0.53339249,1.13483738,0.24349386,0.63879707,1.02454515,0.00000000
-2.73436718,2.43742247,0.08624473,0.53426152,1.14446330,0.23743039,0.63204354,1.02443840,0.00000000
-2.72836418,2.41022178,0.08207644,0.53369740,1.15186365,0.23094490,0.62169401,1.02275622,0.00000000
-2.72236118,2.37877363,0.07832022,0.53171087,1.15695977,0.22406808,0.60787593,1.01940314,0.00000000
-2.71635818,2.34335005,0.07499740,0.52837494,1.15979283,0.21685783,0.59079778,1.01438927,0.00000000
-2.71035518,2.30447479,0.07213474,0.52382100,1.16051737,0.20939786,0.57074286,1.00782625,0.00000000
-2.70435218,2.26290195,0.06976419,0.51823308,1.15939141,0.20179519,0.54806045,0.99991989,0.00000000
-2.69834917,2.21958630,0.06792209,0.51184057,1.15676377,0.19417658,0.52315456,0.99095979,0.00000000
-2.69234617,2.17564671,0.06664808,0.50490940,1.15305905,0.18668418,0.49647105,0.98130658,0.00000000
-2.68634317,2.13232447,0.06598352,0.49773246,1.14876082,0.17947040,0.46848353,0.97137737,0.00000000
-2.68034017,2.09093810,0.06596966,0.49061927,1.14439389,0.17269239,0.43967878,0.96162994,0.00000000
-2.67433717,2.05283665,0.06664541,0.48388556,1.14050596,0.16650632,0.41054231,0.95254662,0.00000000
-2.66833417,2.01935347,0.06804509,0.47784300,1.13764963,0.16106162,0.38154457,0.94461812,0.00000000
-2.66233117,1.99176205,0.07019593,0.47278948,1.13636516,0.15649553,0.35312857,0.93832828,0.00000000
-2.65632816,1.97123574,0.07311578,0.46900033,1.13716456,0.15292811,0.32569903,0.93414002,0.00000000
-2.65032516,1.95881272,0.07681084,0.46672056,1.14051750,0.15045796,0.29961374,0.93248304,0.00000000
-2.64432216,1.95536727,0.08127372,0.46615867,1.14683945,0.14915875,0.27517703,0.93374365,0.00000000
-2.63831916,1.96158840,0.08648185,0.46748176,1.15648230,0.14907670,0.25263565,0.93825696,0.00000000
-2.63231616,1.97796613,0.09239641,0.47081249,1.16972774,0.15022921,0.23217691,0.94630160,0.00000000
-2.62631316,2.00478581,0.09896173,0.47622756,1.18678342,0.15260440,0.21392901,0.95809704,0.00000000
-2.62031016,2.04213028,0.10610536,0.48375785,1.20778206,0.15616189,0.19796327,0.97380338,0.00000000
-2.61430715,2.08988939,0.11373880,0.49339016,1.23278324,0.16083454,0.18429805,0.99352366,0.00000000
-2.60830415,2.14777617,0.12175880,0.50507028,1.26177780,0.16653107,0.17290397,1.01730811,0.00000000
-2.60230115,2.21534854,0.13004930,0.51870723,1.29469440,0.17313959,0.16371005,1.04516028,0.00000000
-2.59629815,2.29203538,0.13848402,0.53417847,1.33140800,0.18053171,0.15661049,1.07704437,0.00000000
-2.59029515,2.37716534,0.14692934,0.55133568,1.37174943,0.18856713,0.15147163,1.11289346,0.00000000
-2.58429215,2.46999687,0.15524773,0.57001092,1.41551577,0.19709849,0.14813891,1.15261774,0.00000000
-2.57828914,2.56974771,0.16330129,0.59002264,1.46248062,0.20597630,0.14644335,1.19611250,0.00000000
-2.57228614,2.67562226,0.17095539,0.61118145,1.51240373,0.21505366,0.14620762,1.24326497,0.00000000
-2.56628314,2.78683528,0.17808226,0.63329512,1.56503929,0.22419068,0.14725123,1.29395963,0.00000000
-2.56028014,2.90263052,0.18456438,0.65617272,1.62014223,0.23325830,0.14939494,1.34808144,0.00000000
-2.55427714,3.02229341,0.19029743,0.67962755,1.67747227,0.24214152,0.15246424,1.40551664,0.00000000
-2.54827414,3.14515703,0.19519284,0.70347890,1.73679513,0.25074170,0.15629196,1.46615095,0.00000000
-2.54227114,3.27060118,0.19917972,0.72755249,1.79788108,0.25897811,0.16071997,1.52986508,0.00000000
-2.53626813,3.39804497,0.20220614,0.75167966,1.86050067,0.26678843,0.16560019,1.59652781,0.00000000
-2.53026513,3.52693338,0.20423974,0.77569553,1.92441822,0.27412853,0.17079487,1.66598694,0.00000000
-2.52426213,3.65671922,0.20526769,0.79943638,1.98938338,0.28097125,0.17617639,1.73805865,0.00000000
-2.51825913,3.78684179,0.20529598,0.82273648,2.05512151,0.28730460,0.18162674,1.81251607,0.00000000
-2.51225613,3.91670423,0.20434818,0.84542487,2.12132381,0.29312929,0.18703670,1.88907775,0.00000000
-2.50625313,4.04565130,0.20246366,0.86732232,2.18763801,0.29845589,0.19230500,1.96739700,0.00000000
-2.50025013,4.17294971,0.19969555,0.88823906,2.25366043,0.30330171,0.19733754,2.04705289,0.00000000
-2.49424712,4.29777264,0.19610837,0.90797339,2.31893044,0.30768767,0.20204672,2.12754383,0.00000000
-2.48824412,4.41919013,0.19177556,0.92631167,2.38292783,0.31163521,0.20635104,2.20828428,0.00000000
-2.48224112,4.53616652,0.18677699,0.94302970,2.44507371,0.31516360,0.21017496,2.28860521,0.00000000
-2.47623812,4.64756549,0.18119663,0.95789567,2.50473511,0.31828750,0.21344904,2.36775855,0.00000000
-2.47023512,4.75216312,0.17512031,0.97067461,2.56123349,0.32101518,0.21611040,2.44492581,0.00000000
-2.46423212,4.84866857,0.16863381,0.98113415,2.61385669,0.32334724,0.21810333,2.51923052,0.00000000
-2.45822911,4.93575147,0.16182115,0.98905146,2.66187408,0.32527593,0.21938015,2.58975438,0.00000000
-2.45222611,5.01207503,0.15476327,0.99422080,2.70455423,0.32678513,0.21990211,2.65555626,0.00000000
-2.44622311,5.07633308,0.14753697,0.99646151,2.74118415,0.32785088,0.21964031,2.71569357,0.00000000
-2.44022011,5.12728943,0.14021412,0.99562583,2.77108944,0.32844243,0.21857655,2.76924503,0.00000000
-2.43421711,5.16381754,0.13286123,0.99160617,2.79365435,0.32852368,0.21670399,2.81533402,0.00000000
-2.42821411,5.18493882,0.12553911,0.98434149,2.80834084,0.32805507,0.21402761,2.85315164,0.00000000
-2.42221111,5.18985772,0.11830280,0.97382225,2.81470604,0.32699563,0.21056433,2.88197866,0.00000000
-2.41620810,5.17799222,0.11120164,0.96009384,2.81241721,0.32530519,0.20634289,2.90120560,0.00000000
-2.41020510,5.14899853,0.10427938,0.94325824,2.80126398,0.32294667,0.20140335,2.91035034,0.00000000
-2.40420210,5.10278913,0.09757446,0.92347374,2.78116732,0.31988834,0.19579634,2.90907279,0.00000000
-2.39819910,5.03954369,0.09112026,0.90095293,2.75218517,0.31610586,0.18958191,2.89718618,0.00000000
-2.39219610,4.95971270,0.08494539,0.87595880,2.71451468,0.31158426,0.18282834,2.87466475,0.00000000
-2.38619310,4.86401388,0.07907404,0.84879941,2.66849102,0.30631958,0.17561059,2.84164780,0.00000000
-2.38019010,4.75342175,0.07352631,0.81982110,2.61458314,0.30032018,0.16800877,2.79843985,0.00000000
-2.37418709,4.62915100,0.06831852,0.78940080,2.55338637,0.29360776,0.16010653,2.74550718,0.00000000
-2.36818409,4.49263411,0.06346357,0.75793743,2.48561250,0.28621795,0.15198951,2.68347068,0.00000000
-2.36218109,4.34549428,0.05897128,0.72584299,2.41207722,0.27820048,0.14374386,2.61309521,0.00000000
-2.35617809,4.18951426,0.05484874,0.69353342,2.33368553,0.26961895,0.13545490,2.53527578,0.00000000
-2.35017509,4.02660207,0.05110064,0.66141961,2.25141520,0.26055017,0.12720599,2.45102066,0.00000000
-2.34417209,3.85875447,0.04772960,0.62989881,2.16629875,0.25108309,0.11907758,2.36143193,0.00000000
-2.33816908,3.68801896,0.04473655,0.59934652,2.07940418,0.24131733,0.11114651,2.26768374,0.00000000
-2.33216608,3.51645542,0.04212103,0.57010932,1.99181500,0.23136139,0.10348546,2.17099892,0.00000000
-2.32616308,3.34609813,0.03988152,0.54249845,1.90460986,0.22133062,0.09616268,2.07262439,0.00000000
-2.32016008,3.17891915,0.03801573,0.51678461,1.81884240,0.21134489,0.08924180,1.97380608,0.00000000
-2.31415708,3.01679409,0.03652092,0.49319380,1.73552188,0.20152623,0.08278189,1.87576410,0.00000000
-2.30815408,2.86147102,0.03539417,0.47190455,1.65559509,0.19199636,0.07683752,1.77966884,0.00000000
-2.30215108,2.71454353,0.03463260,0.45304638,1.57993019,0.18287434,0.07145893,1.68661891,0.00000000
-2.29614807,2.57742854,0.03423365,0.43669966,1.50930314,0.17427431,0.06669226,1.59762138,0.00000000
-2.29014507,2.45134954,0.03419528,0.42289682,1.44438694,0.16630346,0.06257965,1.51357528,0.00000000
-2.28414207,2.33732563,0.03451616,0.41162496,1.38574440,0.15906028,0.05915940,1.43525867,0.00000000
-2.27813907,2.23616647,0.03519579,0.40282958,1.33382434,0.15263317,0.05646592,1.36331969,0.00000000
-2.27213607,2.14847311,0.03623465,0.39641959,1.28896141,0.14709931,0.05452964,1.29827184,0.00000000
-2.26613307,2.07464401,0.03763418,0.39227310,1.25137939,0.14252397,0.05337670,1.24049335,0.00000000
-2.26013007,2.01488593,0.03939676,0.39024403,1.22119743,0.13896005,0.05302855,1.19023049,0.00000000
-2.25412706,1.96922828,0.04152557,0.39016908,1.19843875,0.13644791,0.05350129,1.14760430,0.00000000
-2.24812406,1.93754008,0.04402426,0.39187481,1.18304108,0.13501541,0.05480490,1.11262009,0.00000000
-2.24212106,1.91954811,0.04689662,0.39518448,1.17486789,0.13467803,0.05694238,1.08517916,0.00000000
-2.23611806,1.91485489,0.05014595,0.39992430,1.17371957,0.13543905,0.05990871,1.06509160,0.00000000
-2.23011506,1.92295531,0.05377435,0.40592878,1.17934372,0.13728969,0.06368982,1.05208959,0.00000000
-2.22411206,1.94325084,0.05778188,0.41304483,1.19144357,0.14020917,0.06826152,1.04584037,0.00000000
-2.21810905,1.97506044,0.06216552,0.42113457,1.20968424,0.14416458,0.07358859,1.04595805,0.00000000
-2.21210605,2.01762789,0.06691808,0.43007646,1.23369606,0.14911069,0.07962398,1.05201393,0.00000000
-2.20610305,2.07012531,0.07202701,0.43976493,1.26307521,0.15498954,0.08630827,1.06354498,0.00000000
-2.20010005,2.13165338,0.07747330,0.45010850,1.29738153,0.16173006,0.09356950,1.08006020,0.00000000
-2.19409705,2.20123899,0.08323034,0.46102650,1.33613420,0.16924756,0.10132338,1.10104531,0.00000000
-2.18809405,2.27783141,0.08926298,0.47244490,1.37880592,0.17744346,0.10947394,1.12596573,0.00000000
-2.18209105,2.36029845,0.09552688,0.48429127,1.42481650,0.18620509,0.11791474,1.15426858,0.00000000
-2.17608804,2.44742391,0.10196806,0.49648964,1.47352711,0.19540600,0.12653056,1.18538419,0.00000000
-2.17008504,2.53790818,0.10852290,0.50895550,1.52423609,0.20490656,0.13519960,1.21872779,0.00000000
-2.16408204,2.63037297,0.11511856,0.52159148,1.57617769,0.21455519,0.14379615,1.25370195,0.00000000
-2.15807904,2.72337167,0.12167387,0.53428412,1.62852453,0.22419024,0.15219359,1.28970036,0.00000000
-2.15207604,2.81540583,0.12810066,0.54690216,1.68039450,0.23364243,0.16026775,1.32611336,0.00000000
-2.14607304,2.90494809,0.13430566,0.55929641,1.73086272,0.24273804,0.16790027,1.36233539,0.00000000
-2.14007004,2.99047136,0.14019267,0.57130161,1.77897842,0.25130258,0.17498207,1.39777441,0.00000000
-2.13406703,3.07048342,0.14566525,0.58274015,1.82378656,0.25916502,0.18141656,1.43186309,0.00000000
-2.12806403,3.14356556,0.15062950,0.59342745,1.86435346,0.26616225,0.18712258,1.46407128,0.00000000
-2.12206103,3.20841375,0.15499708,0.60317898,1.89979542,0.27214382,0.19203672,1.49391931,0.00000000
-2.11605803,3.26388012,0.15868818,0.61181837,1.92930904,0.27697643,0.19611519,1.52099128,0.00000000
-2.11005503,3.30901264,0.16163436,0.61918618,1.95220162,0.28054832,0.19933484,1.54494761,0.00000000
-2.10405203,3.34309081,0.16378109,0.62514892,1.96792017,0.28277297,0.20169345,1.56553609,0.00000000
-2.09804902,3.36565528,0.16508989,0.62960771,1.97607724,0.28359224,0.20320924,1.58260067,0.00000000
-2.09204602,3.37652951,0.16553999,0.63250605,1.97647222,0.28297855,0.20391957,1.59608740,0.00000000
-2.08604302,3.37583237,0.16512928,0.63383626,1.96910672,0.28093606,0.20387898,1.60604707,0.00000000
-2.08004002,3.36398044,0.16387468,0.63364419,1.95419312,0.27750078,0.20315657,1.61263430,0.00000000
-2.07403702,3.34168007,0.16181184,0.63203180,1.93215554,0.27273962,0.20183304,1.61610315,0.00000000
-2.06803402,3.30990915,0.15899407,0.62915756,1.90362311,0.26674826,0.19999732,1.61679929,0.00000000
-2.06203102,3.26988954,0.15549075,0.62523448,1.86941564,0.25964821,0.19774315,1.61514915,0.00000000
-2.05602801,3.22305135,0.15138512,0.62052581,1.83052225,0.25158287,0.19516568,1.61164660,0.00000000
-2.05002501,3.17099059,0.14677165,0.61533867,1.78807381,0.24271309,0.19235830,1.60683775,0.00000000
-2.04402201,3.11542217,0.14175307,0.61001572,1.74331036,0.23321217,0.18940978,1.60130451,0.00000000
-2.03801901,3.05813006,0.13643719,0.60492524,1.69754488,0.22326071,0.18640188,1.59564762,0.00000000
-2.03201601,3.00091664,0.13093365,0.60045009,1.65212483,0.21304136,0.18340744,1.59046971,0.00000000
-2.02601301,2.94555306,0.12535076,0.59697574,1.60839294,0.20273391,0.18048903,1.58635905,0.00000000
-2.02001001,2.89373219,0.11979240,0.59487807,1.56764875,0.19251059,0.17769816,1.58387424,0.00000000
-2.01400700,2.84702566,0.11435534,0.59451108,1.53111219,0.18253208,0.17507487,1.58353037,0.00000000
-2.00800400,2.80684589,0.10912678,0.59619522,1.49989034,0.17294401,0.17264791,1.58578673,0.00000000
-2.00200100,2.77441404,0.10418239,0.60020634,1.47494842,0.16387433,0.17043513,1.59103617,0.00000000
-1.99599800,2.75073436,0.09958477,0.60676603,1.45708568,0.15543140,0.16844419,1.59959630,0.00000000
-1.98999500,2.73657515,0.09538241,0.61603329,1.44691678,0.14770279,0.16667343,1.61170246,0.00000000
-1.98399200,2.73245639,0.09160904,0.62809804,1.44485896,0.14075494,0.16511278,1.62750239,0.00000000
-1.97798899,2.73864416,0.08828361,0.64297650,1.45112516,0.13463342,0.16374480,1.64705282,0.00000000
-1.97198599,2.75515137,0.08541053,0.66060885,1.46572291,0.12936384,0.16254556,1.67031787,0.00000000
-1.96598299,2.78174482,0.08298042,0.68085905,1.48845905,0.12495324,0.16148561,1.69716931,0.00000000
-1.95997999,2.81795812,0.08097119,0.70351703,1.51894959,0.12139193,0.16053086,1.72738907,0.00000000
-1.95397699,2.86311017,0.07934946,0.72830328,1.55663462,0.11865565,0.15964337,1.76067374,0.00000000
-1.94797399,2.91632887,0.07807216,0.75487564,1.60079744,0.11670791,0.15878232,1.79664157,0.00000000
-1.94197099,2.97657934,0.07708843,0.78283832,1.65058741,0.11550249,0.15790486,1.83484168,0.00000000
-1.93596798,3.04269627,0.07634164,0.81175275,1.70504586,0.11498594,0.15696711,1.87476582,0.00000000
-1.92996498,3.11341951,0.07577144,0.84115011,1.76313405,0.11510008,0.15592532,1.91586227,0.00000000
-1.92396198,3.18743204,0.07531597,0.87054507,1.82376266,0.11578432,0.15473703,1.95755183,0.00000000
-1.91795898,3.26339921,0.07491391,0.89945023,1.88582165,0.11697785,0.15336245,1.99924539,0.00000000
-1.91195598,3.34000818,0.07450655,0.92739090,1.94820976,0.11862156,0.15176589,2.04036259,0.00000000
-1.90595298,3.41600607,0.07403963,0.95391940,2.00986262,0.12065970,0.14991720,2.08035084,0.00000000
-1.89994997,3.49023550,0.07346505,0.97862859,2.06977874,0.12304115,0.14779325,2.11870398,0.00000000
-1.89394697,3.56166625,0.07274228,1.00116385,2.12704236,0.12572044,0.14537929,2.15497962,0.00000000
-1.88794397,3.62942157,0.07183946,1.02123301,2.18084265,0.12865830,0.14267009,2.18881440,0.00000000
-1.88194097,3.69279809,0.07073423,1.03861392,2.23048851,0.13182187,0.13967086,2.21993628,0.00000000
-1.87593797,3.75127845,0.06941409,1.05315917,2.27541866,0.13518454,0.13639789,2.24817314,0.00000000
-1.86993497,3.80453604,0.06787652,1.06479784,2.31520670,0.13872541,0.13287869,2.27345716,0.00000000
-1.86393197,3.85243165,0.06612860,1.07353409,2.34956122,0.14242849,0.12915179,2.29582459,0.00000000
-1.85792896,3.89500226,0.06418639,1.07944290,2.37832107,0.14628150,0.12526609,2.31541075,0.00000000
-1.85192596,3.93244252,0.06207388,1.08266294,2.40144632,0.15027463,0.12127978,2.33244053,0.00000000
-1.84592296,3.96507996,0.05982180,1.08338723,2.41900548,0.15439901,0.11725886,2.34721463,0.00000000
-1.83991996,3.99334533,0.05746608,1.08185182,2.43115979,0.15864523,0.11327543,2.36009227,0.00000000
-1.83391696,4.01773963,0.05504627,1.07832343,2.43814558,0.16300188,0.10940560,2.37147126,0.00000000
-1.82791396,4.03879970,0.05260381,1.07308643,2.44025568,0.16745418,0.10572740,2.38176635,0.00000000
-1.82191096,4.05706426,0.05018035,1.06643012,2.43782095,0.17198284,0.10231860,2.39138714,0.00000000
-1.81590795,4.07304229,0.04781610,1.05863675,2.43119298,0.17656327,0.09925457,2.40071655,0.00000000
-1.80990495,4.08718544,0.04554833,1.04997117,2.42072894,0.18116506,0.09660627,2.41009121,0.00000000
-1.80390195,4.09986600,0.04341008,1.04067237,2.40677922,0.18575193,0.09443857,2.41978457,0.00000000
-1.79789895,4.11136148,0.04142908,1.03094759,2.38967868,0.19028212,0.09280872,2.42999381,0.00000000
-1.79189595,4.12184664,0.03962697,1.02096888,2.36974164,0.19470911,0.09176518,2.44083108,0.00000000
-1.78589295,4.13139305,0.03801878,1.01087260,2.34726088,0.19898293,0.09134679,2.45231955,0.00000000
-1.77988994,4.13997609,0.03661280,1.00076135,2.32251035,0.20305165,0.09158223,2.46439431,0.00000000
-1.77388694,4.14748861,0.03541062,0.99070829,2.29575116,0.20686327,0.09248971,2.47690794,0.00000000
-1.76788394,4.15376017,0.03440760,0.98076336,2.26724022,0.21036779,0.09407700,2.48964046,0.00000000
-1.76188094,4.15858034,0.03359348,0.97096081,2.23724053,0.21351935,0.09634151,2.50231264,0.00000000
-1.75587794,4.16172437,0.03295326,0.96132743,2.20603213,0.21627834,0.09927059,2.51460219,0.00000000
-1.74987494,4.16297936,0.03246832,0.95189071,2.17392261,0.21861343,0.10284187,2.52616137,0.00000000
-1.74387194,4.16216892,0.03211756,0.94268640,2.14125588,0.22050326,0.10702364,2.53663532,0.00000000
-1.73786893,4.15917475,0.03187880,0.93376468,2.10841832,0.22193783,0.11177526,2.54567971,0.00000000
-1.73186593,4.15395332,0.03173003,0.92519438,2.07584131,0.22291939,0.11704757,2.55297691,0.00000000
-1.72586293,4.14654659,0.03165091,0.91706494,2.04399932,0.22346288,0.12278333,2.55824966,0.00000000
-1.71985993,4.13708600,0.03162403,0.90948577,2.01340331,0.22359578,0.12891773,2.56127172,0.00000000
-1.71385693,4.12578917,0.03163621,0.90258293,1.98458923,0.22335744,0.13537897,2.56187498,0.00000000
-1.70785393,4.11294983,0.03167972,0.89649324,1.95810184,0.22279787,0.14208907,2.55995289,0.00000000
-1.70185093,4.09892137,0.03175328,0.89135613,1.93447449,0.22197612,0.14896479,2.55546032,0.00000000
-1.69584792,4.08409530,0.03186301,0.88730371,1.91420579,0.22095819,0.15591891,2.54841021,0.00000000
-1.68984492,4.06887612,0.03202308,0.88444959,1.89773427,0.21981481,0.16286177,2.53886755,0.00000000
-1.68384192,4.05365438,0.03225631,0.88287736,1.88541261,0.21861892,0.16970313,2.52694144,0.00000000
-1.67783892,4.03877971,0.03259434,0.88262925,1.87748283,0.21744326,0.17635435,2.51277596,0.00000000
-1.67183592,4.02453609,0.03307777,0.88369606,1.87405421,0.21635795,0.18273082,2.49654075,0.00000000
-1.66583292,4.01112076,0.03375583,0.88600886,1.87508536,0.21542838,0.18875462,2.47842212,0.00000000
-1.65982991,3.99862856,0.03468589,0.88943334,1.88037188,0.21471337,0.19435721,2.45861519,0.00000000
-1.65382691,3.98704275,0.03593262,0.89376726,1.88954072,0.21426371,0.19948209,2.43731773,0.00000000
-1.64782391,3.97623293,0.03756675,0.89874124,1.90205199,0.21412111,0.20408729,2.41472588,0.00000000
-1.64182091,3.96596029,0.03966361,0.90402342,1.91720860,0.21431765,0.20814744,2.39103189,0.00000000
-1.63581791,3.95588965,0.04230122,0.90922742,1.93417367,0.21487558,0.21165534,2.36642354,0.00000000
-1.62981491,3.94560758,0.04555809,0.91392388,1.95199511,0.21580749,0.21462279,2.34108508,0.00000000
-1.62381191,3.93464497,0.04951068,0.91765464,1.96963641,0.21711681,0.21708066,2.31519898,0.00000000
-1.61780890,3.92250272,0.05423056,0.91994923,1.98601234,0.21879844,0.21907802,2.28894791,0.00000000
-1.61180590,3.90867830,0.05978136,0.92034273,2.00002777,0.22083957,0.22068036,2.26251632,0.00000000
-1.60580290,3.89269155,0.06621554,0.91839412,2.01061787,0.22322039,0.22196679,2.23609080,0.00000000
-1.59979990,3.87410772,0.07357109,0.91370430,2.01678755,0.22591481,0.22302654,2.20985898,0.00000000
-1.59379690,3.85255622,0.08186833,0.90593276,2.01764833,0.22889094,0.22395458,2.18400639,0.00000000
-1.58779390,3.82774395,0.09110684,0.89481209,2.01245083,0.23211146,0.22484685,2.15871122,0.00000000
-1.58179090,3.79946241,0.10126275,0.88015964,2.00061121,0.23553367,0.22579507,2.13413722,0.00000000
-1.57578789,3.76758850,0.11228654,0.86188583,1.98173061,0.23910951,0.22688166,2.11042504,0.00000000
-1.56978489,3.73207934,0.12410148,0.83999855,1.95560658,0.24278528,0.22817485,2.08768268,0.00000000
-1.56378189,3.69296200,0.13660287,0.81460375,1.92223643,0.24650142,0.22972433,2.06597589,0.00000000
-1.55777889,3.65031953,0.14965823,0.78590208,1.88181251,0.25019231,0.23155782,2.04531953,0.00000000
-1.55177589,3.60427489,0.16310847,0.75418193,1.83471012,0.25378626,0.23367861,2.02567087,0.00000000
-1.54577289,3.55497453,0.17677021,0.71980932,1.78146897,0.25720573,0.23606438,2.00692578,0.00000000
-1.53976988,3.50257370,0.19043915,0.68321521,1.72276956,0.26036798,0.23866742,1.98891874,0.00000000
-1.53376688,3.44722476,0.20389450,0.64488089,1.65940593,0.26318613,0.24141616,1.97142715,0.00000000
-1.52776388,3.38907029,0.21690438,0.60532230,1.59225639,0.26557078,0.24421816,1.95418037,0.00000000
-1.52176088,3.32824155,0.22923201,0.56507395,1.52225379,0.26743211,0.24696424,1.93687340,0.00000000
-1.51575788,3.26486296,0.24064247,0.52467328,1.45035675,0.26868239,0.24953371,1.91918471,0.00000000
-1.50975488,3.19906220,0.25090978,0.48464595,1.37752326,0.26923897,0.25180034,1.90079753,0.00000000
-1.50375188,3.13098530,0.25982408,0.44549287,1.30468736,0.26902744,0.25363878,1.88142343,0.00000000
-1.49774887,3.06081543,0.26719844,0.40767912,1.23273980,0.26798494,0.25493110,1.86082676,0.00000000
-1.49174587,2.98879363,0.27287523,0.37162523,1.16251292,0.26606335,0.25557312,1.83884829,0.00000000
-1.48574287,2.91523950,0.27673150,0.33770084,1.09476971,0.26323215,0.25548004,1.81542663,0.00000000
