energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.65132566,3.77631868,-5.15536814,0.35943109,-0.56043191,1.24616881,-2.36847515,0.03273218,-0.05700172,0.50510317,-0.31925813,0.04497207,-0.04443925,0.19736159,-0.24837663,0.54545736,-0.74732772,1.52982789,-1.88363944
0.65732866,3.75822714,-5.07895182,0.35269791,-0.53945896,1.23531453,-2.31260506,0.03237582,-0.05748882,0.49771173,-0.30964443,0.04571147,-0.04406740,0.20039701,-0.24544332,0.54979684,-0.73704738,1.52911894,-1.88536424
0.66333167,3.73609453,-5.01170703,0.34622218,-0.51883195,1.22168946,-2.26122666,0.03193537,-0.05806194,0.48923205,-0.29988193,0.04630501,-0.04378084,0.20311682,-0.24284118,0.55446873,-0.72740325,1.52873304,-1.89121468
0.66933467,3.70956956,-4.95462314,0.34002470,-0.49880867,1.20526449,-2.21484323,0.03141328,-0.05871415,0.47969724,-0.29009691,0.04673961,-0.04357877,0.20544460,-0.24063816,0.55930785,-0.71859796,1.52842834,-1.90137811
0.67533767,3.67831029,-4.90831361,0.33411416,-0.47961054,1.18604512,-2.17376461,0.03081291,-0.05943185,0.46915775,-0.28041104,0.04700382,-0.04345729,0.20730757,-0.23888617,0.56412702,-0.71078761,1.52792140,-1.91590933
0.68134067,3.64200762,-4.87301423,0.32848927,-0.46142062,1.16407695,-2.13810899,0.03013852,-0.06019510,0.45768244,-0.27093977,0.04708818,-0.04340961,0.20863917,-0.23762026,0.56872260,-0.70407728,1.52689924,-1.93473030
0.68734367,3.60041021,-4.84859445,0.32314153,-0.44438294,1.13945054,-2.10781193,0.02939521,-0.06097825,0.44535905,-0.26179094,0.04698562,-0.04342642,0.20938182,-0.23685822,0.57288118,-0.69851827,1.52503377,-1.95763363
0.69334667,3.55334919,-4.83458052,0.31805819,-0.42860325,1.11230521,-2.08264169,0.02858893,-0.06175090,0.43229405,-0.25306350,0.04669178,-0.04349629,0.20948952,-0.23660092,0.57638725,-0.69410750,1.52199756,-1.98428972
0.69934967,3.50076156,-4.83018894,0.31322553,-0.41415077,1.08283158,-2.06222017,0.02772648,-0.06247898,0.41861190,-0.24484636,0.04620535,-0.04360624,0.20893018,-0.23683299,0.57903127,-0.69078878,1.51748033,-2.01425678
0.70535268,3.44271077,-4.83436788,0.30863214,-0.40106095,1.05127260,-2.04604782,0.02681551,-0.06312613,0.40445352,-0.23721743,0.04552828,-0.04374225,0.20768774,-0.23752406,0.58061806,-0.68845594,1.51120524,-2.04699342
0.71135568,3.37940341,-4.84584446,0.30427208,-0.38933879,1.01792290,-2.03353138,0.02586455,-0.06365516,0.38997428,-0.23024278,0.04466592,-0.04388991,0.20576376,-0.23863028,0.58097493,-0.68695773,1.50294411,-2.08187309
0.71735868,3.31120079,-4.86317517,0.30014775,-0.37896256,0.98312646,-2.02401269,0.02488302,-0.06402955,0.37534128,-0.22397593,0.04362716,-0.04403496,0.20317851,-0.24009617,0.57995920,-0.68610407,1.49253079,-2.11819964
0.72336168,3.23862470,-4.88479709,0.29627227,-0.36988771,0.94727243,-2.01679726,0.02388128,-0.06421500,0.36073027,-0.21845729,0.04242433,-0.04416383,0.19997144,-0.24185660,0.57746475,-0.68567351,1.47987196,-2.15522365
0.72936468,3.16235674,-4.90907746,0.29267129,-0.36205068,0.91078939,-2.01118096,0.02287062,-0.06418079,0.34632201,-0.21371373,0.04107309,-0.04426413,0.19620105,-0.24383884,0.57342732,-0.68542156,1.46495472,-2.19215870
0.73536768,3.08323095,-4.93435984,0.28938413,-0.35537245,0.87413788,-2.00647390,0.02186322,-0.06390111,0.33229840,-0.20975820,0.03959220,-0.04432503,0.19194406,-0.24596463,0.56782820,-0.68508944,1.44785073,-2.22819735
0.74137069,3.00221975,-4.95900484,0.28646398,-0.34976172,0.83780173,-2.00202018,0.02087217,-0.06335611,0.31883836,-0.20658960,0.03800316,-0.04433753,0.18729396,-0.24815210,0.56069614,-0.68441295,1.42871650,-2.26252630
0.74737369,2.92041372,-4.98142479,0.28397742,-0.34511764,0.80227815,-1.99721325,0.01991135,-0.06253268,0.30611370,-0.20419263,0.03632977,-0.04429462,0.18235893,-0.25031761,0.55210747,-0.68313122,1.40778990,-2.29434060
0.75337669,2.83899567,-5.00011134,0.28200294,-0.34133194,0.76806704,-1.99150623,0.01899538,-0.06142497,0.29428490,-0.20253785,0.03459762,-0.04419126,0.17725934,-0.25237737,0.54218425,-0.68099487,1.38538305,-2.32285670
0.75937969,2.75921014,-5.01365627,0.28062867,-0.33829065,0.73565980,-1.98441755,0.01813939,-0.06003461,0.28349716,-0.20158189,0.03283356,-0.04402439,0.17212464,-0.25424886,0.53109070,-0.67777342,1.36187195,-2.34732441
0.76538269,2.68232934,-5.02076579,0.27994931,-0.33587537,0.70552797,-1.97553203,0.01735891,-0.05837059,0.27387667,-0.20126782,0.03106503,-0.04379261,0.16709017,-0.25585205,0.51902790,-0.67326172,1.33768334,-2.36703761
0.77138569,2.60961680,-5.02026926,0.28006238,-0.33396413,0.67811205,-1.96449826,0.01666962,-0.05644882,0.26552732,-0.20152574,0.02931948,-0.04349601,0.16229353,-0.25711043,0.50622719,-0.66728520,1.31327940,-2.38134412
0.77738869,2.54229029,-5.01112354,0.28106384,-0.33243212,0.65381082,-1.95102315,0.01608707,-0.05429151,0.25852777,-0.20227363,0.02762378,-0.04313574,0.15787111,-0.25795192,0.49294235,-0.65970393,1.28914109,-2.38965462
0.78339170,2.48148522,-4.99241434,0.28304346,-0.33115228,0.63297155,-1.93486454,0.01562641,-0.05192624,0.25292929,-0.20341850,0.02600357,-0.04271370,0.15395449,-0.25830966,0.47944116,-0.65041536,1.26575074,-2.39145083
0.78939470,2.42822011,-4.96335600,0.28607986,-0.32999601,0.61588132,-1.91582313,0.01530203,-0.04938487,0.24875408,-0.20485783,0.02448280,-0.04223211,0.15066716,-0.25812269,0.46599650,-0.63935581,1.24357487,-2.38629317
0.79539770,2.38336523,-4.92329097,0.29023559,-0.32883401,0.60275969,-1.89373474,0.01512726,-0.04670240,0.24599445,-0.20648139,0.02308327,-0.04169321,0.14812142,-0.25733664,0.45287745,-0.62650068,1.22304772,-2.37382774
0.80140070,2.34761569,-4.87169026,0.29555247,-0.32753742,0.59375310,-1.86846372,0.01511398,-0.04391569,0.24461270,-0.20817344,0.02182419,-0.04109896,0.14641568,-0.25590443,0.44034082,-0.61186372,1.20455634,-2.35379281
0.80740370,2.32146998,-4.80815553,0.30204733,-0.32597938,0.58893093,-1.83989838,0.01527233,-0.04106224,0.24454179,-0.20981521,0.02072198,-0.04045086,0.14563223,-0.25378696,0.42862332,-0.59549511,1.18842778,-2.32602457
0.81340670,2.30521455,-4.73242328,0.30970847,-0.32403684,0.58828357,-1.80794889,0.01561030,-0.03817902,0.24568687,-0.21128779,0.01979000,-0.03974978,0.14583539,-0.25095380,0.41793483,-0.57747888,1.17491871,-2.29046200
0.81940970,2.29891510,-4.64437116,0.31849298,-0.32159285,0.59172247,-1.77254778,0.01613353,-0.03530140,0.24792756,-0.21247522,0.01903850,-0.03899604,0.14707029,-0.24738399,0.40845278,-0.55792957,1.16420790,-2.24715071
0.82541271,2.30241484,-4.54402613,0.32832508,-0.31853911,0.59908224,-1.73365314,0.01684498,-0.03246224,0.25112096,-0.21326780,0.01847459,-0.03818947,0.14936203,-0.24306665,0.40031806,-0.53698840,1.15639174,-2.19624520
0.83141571,2.31533971,-4.43157346,0.33909573,-0.31477868,0.61012472,-1.69125408,0.01774476,-0.02969115,0.25510536,-0.21356548,0.01810229,-0.03732964,0.15271553,-0.23800173,0.39363236,-0.51481907,1.15148280,-2.13800955
0.83741871,2.33711040,-4.30736587,0.35066353,-0.31022882,0.62454505,-1.64537785,0.01883006,-0.02701393,0.25970458,-0.21328123,0.01792274,-0.03641610,0.15711569,-0.23220047,0.38845716,-0.49160337,1.14941143,-2.07281600
0.84342171,2.36696080,-4.17193142,0.36285701,-0.30482366,0.64197957,-1.59609811,0.02009504,-0.02445222,0.26473272,-0.21234426,0.01793429,-0.03544879,0.16252817,-0.22568584,0.38481414,-0.46753671,1.15003017,-2.00114120
0.84942471,2.40396227,-4.02597899,0.37547826,-0.29851670,0.66201533,-1.54354327,0.02153098,-0.02202337,0.26999932,-0.21070287,0.01813286,-0.03442838,0.16890059,-0.21849265,0.38268715,-0.44282368,1.15312077,-1.92356009
0.85542771,2.44705297,-3.87040015,0.38830797,-0.29128283,0.68420112,-1.48790423,0.02312638,-0.01974038,0.27531473,-0.20832700,0.01851216,-0.03335669,0.17616405,-0.21066749,0.38202540,-0.41767373,1.15840347,-1.84073718
0.86143072,2.49507135,-3.70626646,0.40111160,-0.28311977,0.70805966,-1.42944070,0.02486729,-0.01761214,0.28049552,-0.20521011,0.01906398,-0.03223704,0.18423517,-0.20226832,0.38274783,-0.39229712,1.16554817,-1.75341532
0.86743372,2.54679287,-3.53482145,0.41364662,-0.27404893,0.73310071,-1.36848527,0.02673771,-0.01564369,0.28536976,-0.20137046,0.01977861,-0.03107458,0.19301838,-0.19336379,0.38474841,-0.36690112,1.17418704,-1.66240230
0.87343672,2.60096877,-3.35746685,0.42567050,-0.26411537,0.75883471,-1.30544482,0.02872000,-0.01383664,0.28978214,-0.19685164,0.02064506,-0.02987655,0.20240846,-0.18403216,0.38790208,-0.34168660,1.18392821,-1.56855531
0.87943972,2.65636574,-3.17574315,0.43694923,-0.25338707,0.78478666,-1.24079894,0.03079557,-0.01218959,0.29359848,-0.19172236,0.02165148,-0.02865247,0.21229349,-0.17436005,0.39207121,-0.31684495,1.19437002,-1.47276405
0.88544272,2.71180538,-2.99130477,0.44726599,-0.24195335,0.81050973,-1.17509506,0.03294542,-0.01069867,0.29670992,-0.18607533,0.02278547,-0.02741416,0.22255778,-0.16444076,0.39711213,-0.29255551,1.20511543,-1.37593269
0.89144572,2.76620212,-2.80589063,0.45642964,-0.22992255,0.83559831,-1.10894062,0.03515091,-0.00935804,0.29903615,-0.18002550,0.02403441,-0.02617575,0.23308508,-0.15437254,0.40288172,-0.26898334,1.21578619,-1.27896160
0.89744872,2.81859853,-2.62129108,0.46428257,-0.21741908,0.85970001,-1.04299232,0.03739441,-0.00816040,0.30052806,-0.17370745,0.02538576,-0.02495354,0.24376183,-0.14425660,0.40924358,-0.24627753,1.22603622,-1.18272927
0.90345173,2.86819664,-2.43931257,0.47070773,-0.20457994,0.88252622,-0.97794318,0.03966003,-0.00709747,0.30116939,-0.16727221,0.02682740,-0.02376573,0.25448027,-0.13419509,0.41607368,-0.22456994,1.23556393,-1.08807522
0.90945473,2.91438447,-2.26174129,0.47563425,-0.19155090,0.90386077,-0.91450768,0.04193420,-0.00616041,0.30097745,-0.16088354,0.02834790,-0.02263211,0.26514155,-0.12428905,0.42326525,-0.20397435,1.24412302,-0.99578441
0.91545773,2.95675639,-2.09030743,0.47904156,-0.17848248,0.92356645,-0.85340602,0.04420626,-0.00534021,0.30000290,-0.15471374,0.02993678,-0.02157369,0.27565856,-0.11463653,0.43073265,-0.18458612,1.25153138,-0.90657375
0.92146073,2.99512675,-1.92665126,0.48096167,-0.16552593,0.94158897,-0.79534789,0.04646882,-0.00462801,0.29832857,-0.14893931,0.03158472,-0.02061220,0.28595837,-0.10533073,0.43841415,-0.16648216,1.25767780,-0.82108111
0.92746373,3.02953576,-1.77229248,0.48147940,-0.15282938,0.95795810,-0.74101666,0.04871804,-0.00401538,0.29606732,-0.14373638,0.03328375,-0.01976965,0.29598429,-0.09645849,0.44627346,-0.14972140,1.26252622,-0.73985713
0.93346673,3.06024733,-1.62860376,0.48073061,-0.14053430,0.97278590,-0.69105452,0.05095367,-0.00349450,0.29335903,-0.13927628,0.03502739,-0.01906780,0.30569727,-0.08809895,0.45429981,-0.13434549,1.26611715,-0.66336009
0.93946973,3.08773836,-1.49678939,0.47889829,-0.12877245,0.98626189,-0.64604918,0.05317889,-0.00305832,0.29036685,-0.13572125,0.03681065,-0.01852766,0.31507666,-0.08032255,0.46250672,-0.12037988,1.26856629,-0.59195369
0.94547274,3.11267966,-1.37786947,0.47620672,-0.11766341,0.99864515,-0.60652261,0.05539995,-0.00270067,0.28727264,-0.13322047,0.03863009,-0.01816904,0.32412017,-0.07319038,0.47092937,-0.10783506,1.27006007,-0.52590784
0.95147574,3.13590859,-1.27267003,0.47291390,-0.10731266,1.01025364,-0.57292198,0.05762559,-0.00241632,0.28427191,-0.13190658,0.04048363,-0.01801004,0.33284308,-0.06675375,0.47962056,-0.09670803,1.27084832,-0.46540210
0.95747874,3.15839417,-1.18181884,0.46930242,-0.09781045,1.02145076,-0.54561319,0.05986624,-0.00220096,0.28156832,-0.13189266,0.04237042,-0.01806671,0.34127646,-0.06105413,0.48864559,-0.08698394,1.27123400,-0.41053145
0.96348174,3.18119554,-1.10574674,0.46566928,-0.08923127,1.03262975,-0.52487687,0.06213310,-0.00205125,0.27936779,-0.13326994,0.04429053,-0.01835265,0.34946466,-0.05612333,0.49807597,-0.07863771,1.27156033,-0.36131403
0.96948474,3.20541506,-1.04469396,0.46231504,-0.08163399,1.04419634,-0.51090688,0.06443705,-0.00196470,0.27787256,-0.13610606,0.04624460,-0.01887868,0.35746199,-0.05198388,0.50798251,-0.07163572,1.27219575,-0.31770027
0.97548774,3.23214774,-0.99872058,0.45953265,-0.07506254,1.05655016,-0.50381105,0.06678746,-0.00193966,0.27727515,-0.14044417,0.04823338,-0.01965265,0.36532869,-0.04864960,0.51842783,-0.06593743,1.27351704,-0.27958306
0.98149075,3.26242866,-0.96772059,0.45759662,-0.06954716,1.07006582,-0.50361397,0.06919104,-0.00197522,0.27775260,-0.14630261,0.05025728,-0.02067921,0.37312644,-0.04612624,0.52945874,-0.06149693,1.27589136,-0.24680834
0.98749375,3.29718076,-0.95143824,0.45675282,-0.06510599,1.08507420,-0.51026150,0.07165069,-0.00207105,0.27946091,-0.15367540,0.05231581,-0.02195966,0.38091351,-0.04441221,0.54109889,-0.05826431,1.27965789,-0.21918560
0.99349675,3.33716495,-0.94948620,0.45720945,-0.06174689,1.10184486,-0.52362659,0.07416447,-0.00222738,0.28253011,-0.16253327,0.05440705,-0.02349185,0.38873981,-0.04349929,0.55334204,-0.05618684,1.28510975,-0.19649803
0.99949975,3.38293505,-0.96136425,0.45912963,-0.05946956,1.12057032,-0.54351600,0.07672475,-0.00244476,0.28705983,-0.17282533,0.05652719,-0.02527017,0.39664218,-0.04337327,0.56614629,-0.05521003,1.29247718,-0.17851175
1.00550275,3.43479950,-0.98647784,0.46262570,-0.05826754,1.14135299,-0.56967764,0.07931759,-0.00272402,0.29311582,-0.18448118,0.05867006,-0.02728547,0.40463998,-0.04401454,0.57942976,-0.05527834,1.30191269,-0.16498396
1.01150575,3.49279207,-1.02415574,0.46775571,-0.05813022,1.16419546,-0.60180798,0.08192238,-0.00306605,0.30072718,-0.19741343,0.06082676,-0.02952514,0.41273151,-0.04539856,0.59306787,-0.05633576,1.31347901,-0.15566965
1.01750875,3.55665306,-1.07366601,0.47452213,-0.05904464,1.18899448,-0.63955936,0.08451187,-0.00347168,0.30988485,-0.21152039,0.06298548,-0.03197315,0.42089121,-0.04749613,0.60689265,-0.05832604,1.32714052,-0.15032689
1.02351176,3.62582243,-1.13422988,0.48287270,-0.06099700,1.21553946,-0.68254671,0.08705244,-0.00394154,0.32054092,-0.22668898,0.06513137,-0.03461014,0.42906810,-0.05027365,0.62069405,-0.06119282,1.34275875,-0.14872052
1.02951476,3.69944554,-1.20503315,0.49270357,-0.06397383,1.24351517,-0.73035361,0.08950479,-0.00447594,0.33260928,-0.24279748,0.06724659,-0.03741352,0.43718544,-0.05369321,0.63422352,-0.06487948,1.36009223,-0.15062433
1.03551776,3.77639154,-1.28523483,0.50386431,-0.06796268,1.27250918,-0.78253731,0.09182494,-0.00507468,0.34596727,-0.25971821,0.06931058,-0.04035765,0.44514167,-0.05771254,0.64719965,-0.06932887,1.37880104,-0.15582178
1.04152076,3.85528424,-1.37397302,0.51616463,-0.07295246,1.30202333,-0.83863284,0.09396552,-0.00573701,0.36045847,-0.27731990,0.07130043,-0.04341403,0.45281284,-0.06228497,0.65931578,-0.07448286,1.39845584,-0.16410544
1.04752376,3.93454410,-1.47036820,0.52938250,-0.07893317,1.33148924,-0.89815594,0.09587731,-0.00646149,0.37589641,-0.29546963,0.07319140,-0.04655153,0.46005619,-0.06735942,0.67024929,-0.08028192,1.41855117,-0.17527537
1.05352676,4.01243978,-1.57352415,0.54327306,-0.08589530,1.36028695,-0.96060509,0.09751096,-0.00724595,0.39206920,-0.31403432,0.07495759,-0.04973666,0.46671496,-0.07288029,0.67967230,-0.08666462,1.43852248,-0.18913669
1.05952976,4.08714698,-1.68252693,0.55757809,-0.09382863,1.38776595,-1.02546262,0.09881884,-0.00808743,0.40874484,-0.33288177,0.07657270,-0.05293392,0.47262410,-0.07878757,0.68726308,-0.09356717,1.45776622,-0.20549658
1.06553277,4.15681205,-1.79644263,0.57203540,-0.10272082,1.41326772,-1.09219526,0.09975685,-0.00898217,0.42567697,-0.35188114,0.07801083,-0.05610616,0.47761667,-0.08501704,0.69271795,-0.10092320,1.47566194,-0.22416110
1.07153577,4.21961727,-1.91431453,0.58638780,-0.11255554,1.43614876,-1.16025437,0.10028627,-0.00992563,0.44261093,-0.37090294,0.07924728,-0.05921508,0.48153054,-0.09150066,0.69576292,-0.10866358,1.49159554,-0.24493200
1.07753877,4.27384495,-2.03516044,0.60039111,-0.12331054,1.45580297,-1.22907618,0.10037534,-0.01091256,0.45928983,-0.38981871,0.08025937,-0.06222171,0.48421516,-0.09816716,0.69616454,-0.11671657,1.50498246,-0.26760401
1.08354177,4.31793736,-2.15797116,0.61382102,-0.13495547,1.47168243,-1.29808257,0.10000070,-0.01193703,0.47546043,-0.40850041,0.08102716,-0.06508699,0.48553799,-0.10494292,0.69373954,-0.12500828,1.51528971,-0.29196272
1.08954477,4.35054956,-2.28171079,0.62647832,-0.14744992,1.48331561,-1.36668258,0.09914851,-0.01299258,0.49087857,-0.42681965,0.08153405,-0.06777249,0.48539029,-0.11175310,0.68836269,-0.13346344,1.52205578,-0.31778333
1.09554777,4.37059314,-2.40531977,0.63819254,-0.16074153,1.49032227,-1.43427524,0.09781521,-0.01407229,0.50531404,-0.44464708,0.08176730,-0.07024100,0.48369197,-0.11852301,0.67997251,-0.14200654,1.52490743,-0.34483060
1.10155078,4.37726858,-2.52772130,0.64882375,-0.17476448,1.49242441,-1.50025383,0.09600790,-0.01516897,0.51855467,-0.46185191,0.08171836,-0.07245737,0.48039527,-0.12517976,0.66857461,-0.15056337,1.52357258,-0.37286001
1.10755378,4.37008551,-2.64783161,0.65826267,-0.18943849,1.48945278,-1.56401204,0.09374429,-0.01627529,0.53040962,-0.47830188,0.08138303,-0.07438926,0.47548713,-0.13165408,0.65424244,-0.15906296,1.51788891,-0.40162029
1.11355678,4.34886987,-2.76457437,0.66642913,-0.20466839,1.48134903,-1.62495199,0.09105234,-0.01738391,0.54071169,-0.49386382,0.08076150,-0.07600788,0.46899005,-0.13788235,0.63711554,-0.16743977,1.50780772,-0.43085734
1.11955978,4.31375852,-2.87689932,0.67326923,-0.22034448,1.46816337,-1.68249413,0.08796936,-0.01848770,0.54931889,-0.50840480,0.07985820,-0.07728880,0.46096157,-0.14380868,0.61739520,-0.17563629,1.49339309,-0.46031947
1.12556278,4.26518191,-2.98380471,0.67875138,-0.23634359,1.45004816,-1.73608895,0.08454095,-0.01957984,0.55611502,-0.52179405,0.07868154,-0.07821264,0.45149228,-0.14938705,0.59533799,-0.18360574,1.47481662,-0.48976384
1.13156578,4.20383630,-3.08436311,0.68286161,-0.25253115,1.42724789,-1.78523013,0.08081951,-0.02065405,0.56100968,-0.53390562,0.07724353,-0.07876572,0.44070263,-0.15458331,0.57124731,-0.19131494,1.45234801,-0.51896389
1.13756878,4.13064743,-3.17774961,0.68559863,-0.26876394,1.40008639,-1.82946867,0.07686262,-0.02170469,0.56393765,-0.54462170,0.07555933,-0.07894058,0.42873858,-0.15937712,0.54546355,-0.19874716,1.42634232,-0.54771743
1.14357179,4.04672793,-3.26327122,0.68696884,-0.28489383,1.36895178,-1.86842744,0.07273118,-0.02272695,0.56485775,-0.55383653,0.07364672,-0.07873639,0.41576646,-0.16376353,0.51835312,-0.20590479,1.39722457,-0.57585509
1.14957479,3.95333087,-3.34039622,0.68698182,-0.30077210,1.33428031,-1.90181546,0.06848763,-0.02371698,0.56375164,-0.56146063,0.07152564,-0.07815918,0.40196720,-0.16775428,0.49029711,-0.21281176,1.36547254,-0.60324866
1.15557779,3.85180189,-3.40878166,0.68564647,-0.31625437,1.29653978,-1.92944110,0.06419403,-0.02467208,0.56062230,-0.56742529,0.06921760,-0.07722190,0.38753037,-0.17137865,0.46167988,-0.21951540,1.33159874,-0.62981889
1.16158079,3.74353246,-3.46829756,0.68296818,-0.33120599,1.25621341,-1.95122354,0.05991030,-0.02559084,0.55549265,-0.57168684,0.06674527,-0.07594433,0.37264806,-0.17468371,0.43287822,-0.22608785,1.29613238,-0.65554227
1.16758379,3.62991610,-3.51904607,0.67894704,-0.34550744,1.21378486,-1.96720155,0.05569265,-0.02647328,0.54840430,-0.57423059,0.06413201,-0.07435267,0.35750921,-0.17773414,0.40425140,-0.23262651,1.25960220,-0.68045624
1.17358679,3.51230964,-3.56137404,0.67357733,-0.35905976,1.16972509,-1.97753902,0.05159216,-0.02732104,0.53941641,-0.57507412,0.06140151,-0.07247907,0.34229430,-0.18061131,0.37613261,-0.23925373,1.22252086,-0.70466255
1.17958979,3.39200064,-3.59587768,0.66684808,-0.37178950,1.12448137,-1.98252662,0.04765364,-0.02813748,0.52860484,-0.57426960,0.05857753,-0.07036092,0.32717088,-0.18341171,0.34882187,-0.24611542,1.18537140,-0.72832810
1.18559280,3.27018199,-3.62339824,0.65874482,-0.38365308,1.07846884,-1.98257913,0.04391481,-0.02892787,0.51606145,-0.57190490,0.05568362,-0.06803992,0.31228987,-0.18624483,0.32258088,-0.25337859,1.14859629,-0.75168316
1.19159580,3.14793401,-3.64500805,0.64925218,-0.39464018,1.03206471,-1.97822836,0.04040577,-0.02969948,0.50189358,-0.56810350,0.05274299,-0.06556105,0.29778291,-0.18923034,0.29762962,-0.26122775,1.11258921,-0.77501671
1.19759880,3.02621417,-3.66198667,0.63835714,-0.40477595,0.98560504,-1.97011134,0.03714875,-0.03046167,0.48622353,-0.56302282,0.04977839,-0.06297152,0.28376070,-0.19249472,0.27414495,-0.26986020,1.07768981,-0.79866864
1.20360180,2.90585384,-3.67578740,0.62605280,-0.41412189,0.93938393,-1.95895440,0.03415821,-0.03122594,0.46918809,-0.55685120,0.04681202,-0.06031943,0.27031243,-0.19616739,0.25226088,-0.27948019,1.04418118,-0.82301907
1.20960480,2.78756155,-3.68799484,0.61234215,-0.42277516,0.89365483,-1.94555311,0.03144117,-0.03200590,0.45093791,-0.54980336,0.04386550,-0.05765267,0.25750617,-0.20037652,0.23207064,-0.29029226,1.01229012,-0.84847487
1.21560780,2.67193162,-3.70027473,0.59724187,-0.43086639,0.84863375,-1.93074916,0.02899782,-0.03281721,0.43163665,-0.54211475,0.04095984,-0.05501762,0.24539015,-0.20524453,0.21363005,-0.30249361,0.98218975,-0.87545369
1.22161081,2.55945718,-3.71431779,0.58078552,-0.43855576,0.80450366,-1.91540456,0.02682231,-0.03367739,0.41145981,-0.53403463,0.03811543,-0.05245799,0.23399489,-0.21088346,0.19696212,-0.31626607,0.95400417,-0.90436616
1.22761381,2.45054638,-3.73177945,0.56302635,-0.44602772,0.76141993,-1.90037453,0.02490368,-0.03460555,0.39059333,-0.52581851,0.03535201,-0.05001384,0.22333595,-0.21739051,0.18206251,-0.33176767,0.92781486,-0.93559670
1.23361681,2.34554059,-3.75421786,0.54403914,-0.45348417,0.71951634,-1.88647972,0.02322694,-0.03562206,0.36923169,-0.51772006,0.03268866,-0.04772060,0.21341719,-0.22484367,0.16890553,-0.34912426,0.90366833,-0.96948384
1.23961981,2.24473345,-3.78303276,0.52392123,-0.46113669,0.67891109,-1.87447918,0.02177413,-0.03674803,0.34757581,-0.50998279,0.03014379,-0.04560832,0.20423427,-0.23329788,0.15745044,-0.36842147,0.88158461,-1.00630079
1.24562281,2.14838992,-3.81940763,0.50279262,-0.46919775,0.63971271,-1.86504497,0.02052545,-0.03800478,0.32583053,-0.50283208,0.02773509,-0.04370115,0.19577843,-0.24278172,0.14764768,-0.38969736,0.86156621,-1.04623725
1.25162581,2.05676421,-3.86425769,0.48079506,-0.47787150,0.60202545,-1.85873948,0.01946030,-0.03941320,0.30420203,-0.49646761,0.02547949,-0.04201698,0.18804012,-0.25329482,0.13944485,-0.41293620,0.84360708,-1.08938315
1.25762881,1.97011600,-3.91818616,0.45809030,-0.48734445,0.56595396,-1.85599643,0.01855831,-0.04099298,0.28289497,-0.49105679,0.02339318,-0.04056728,0.18101245,-0.26480621,0.13279207,-0.43806353,0.82770128,-1.13571541
1.26363182,1.88872432,-3.98145077,0.43485755,-0.49777639,0.53160711,-1.85710617,0.01780013,-0.04276188,0.26210976,-0.48672926,0.02149151,-0.03935722,0.17469434,-0.27725358,0.12764662,-0.46494307,0.81385090,-1.18508823
1.26963482,1.81289858,-4.05394213,0.41129026,-0.50929200,0.49910085,-1.86220610,0.01716825,-0.04473491,0.24203982,-0.48357271,0.01978903,-0.03838589,0.16909317,-0.29054370,0.12397675,-0.49337550,0.80207297,-1.23722779
1.27563782,1.74298633,-4.13517521,0.38759241,-0.52197355,0.46856005,-1.87127630,0.01664750,-0.04692359,0.22286911,-0.48163035,0.01829945,-0.03764679,0.16422677,-0.30455389,0.12176428,-0.52309939,0.79240505,-1.29173160
1.28164082,1.67937758,-4.22429451,0.36397446,-0.53585502,0.44011935,-1.88414077,0.01622546,-0.04933520,0.20476992,-0.48089985,0.01703562,-0.03712842,0.16012485,-0.31913453,0.12100625,-0.55379446,0.78490917,-1.34807291
1.28764382,1.62250550,-4.32009305,0.34064910,-0.55091788,0.41392299,-1.90047404,0.01589271,-0.05197216,0.18790099,-0.48133397,0.01600953,-0.03681500,0.15682956,-0.33411272,0.12171530,-0.58508701,0.77967401,-1.40561018
1.29364682,1.57284327,-4.42104454,0.31782707,-0.56708892,0.39012368,-1.91981298,0.01564291,-0.05483150,0.17240600,-0.48284280,0.01523230,-0.03668733,0.15439536,-0.34929675,0.12391893,-0.61655764,0.77681494,-1.46360148
1.29964982,1.53089729,-4.52534771,0.29571294,-0.58424003,0.36888061,-1.94157327,0.01547263,-0.05790449,0.15841249,-0.48529740,0.01471414,-0.03672358,0.15288809,-0.36448140,0.12765763,-0.64775083,0.77647208,-1.52122328
1.30565283,1.49719670,-4.63098119,0.27450127,-0.60219029,0.35035669,-1.96506979,0.01538121,-0.06117648,0.14603104,-0.48853478,0.01446434,-0.03690025,0.15238323,-0.37945378,0.13298196,-0.67818639,0.77880603,-1.57759323
1.31165583,1.47227939,-4.73576685,0.25437302,-0.62070997,0.33471496,-1.98954033,0.01537035,-0.06462687,0.13535487,-0.49236392,0.01449119,-0.03719296,0.15296347,-0.39399962,0.13994870,-0.70737212,0.78399159,-1.63179587
1.31765883,1.45667489,-4.83743910,0.23549238,-0.63952672,0.32211448,-2.01417141,0.01544365,-0.06822936,0.12645955,-0.49657268,0.01480186,-0.03757731,0.15471569,-0.40790955,0.14861619,-0.73481743,0.79220936,-1.68291047
