energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-3.08854427,1.78563637,0.00008117,0.99266120,0.01081811,0.16232594,0.13456876,0.08661688,2.45999742,0.34200385
-3.08254127,1.83730744,0.00009027,1.02396925,0.01137774,0.16217561,0.13755363,0.09034655,2.53284928,0.35343066
-3.07653827,1.89192550,0.00010001,1.05710666,0.01196211,0.16215577,0.14052204,0.09415164,2.61025321,0.36546989
-3.07053527,1.94868035,0.00011028,1.09159898,0.01256494,0.16223664,0.14340850,0.09796728,2.69125699,0.37794404
-3.06453227,2.00662057,0.00012098,1.12688956,0.01317866,0.16237802,0.14614453,0.10172381,2.77467949,0.39064811
-3.05852926,2.06466829,0.00013197,1.16234810,0.01379441,0.16253011,0.14866026,0.10534822,2.85912707,0.40335265
-3.05252626,2.12164091,0.00014308,1.19728315,0.01440228,0.16263490,0.15088624,0.10876579,2.94302090,0.41580838
-3.04652326,2.17627917,0.00015417,1.23095821,0.01499149,0.16262813,0.15275538,0.11190196,3.02463445,0.42775180
-3.04052026,2.22728057,0.00016504,1.26261091,0.01555068,0.16244167,0.15420485,0.11468433,3.10213986,0.43891205
-3.03451726,2.27333683,0.00017551,1.29147453,0.01606824,0.16200621,0.15517805,0.11704470,3.17366136,0.44901840
-3.02851426,2.31317367,0.00018541,1.31680084,0.01653265,0.16125407,0.15562631,0.11892110,3.23733348,0.45780826
-3.02251126,2.34559136,0.00019454,1.33788345,0.01693284,0.16012211,0.15551044,0.12025970,3.29136149,0.46503529
-3.01650825,2.36950390,0.00020272,1.35408042,0.01725858,0.15855437,0.15480204,0.12101647,3.33408125,0.47047730
-3.01050525,2.38397530,0.00020981,1.36483525,0.01750082,0.15650455,0.15348432,0.12115861,3.36401581,0.47394347
-3.00450225,2.38825106,0.00021564,1.36969519,0.01765203,0.15393798,0.15155269,0.12066564,3.37992604,0.47528064
-2.99849925,2.38178347,0.00022011,1.36832601,0.01770642,0.15083317,0.14901480,0.11953001,3.38085298,0.47437848
-2.99249625,2.36424966,0.00022311,1.36052275,0.01766021,0.14718272,0.14589027,0.11775737,3.36615009,0.47117299
-2.98649325,2.33556149,0.00022458,1.34621568,0.01751176,0.14299369,0.14220995,0.11536637,3.33550391,0.46564853
-2.98049025,2.29586706,0.00022449,1.32547161,0.01726160,0.13828733,0.13801483,0.11238801,3.28894241,0.45783814
-2.97448724,2.24554375,0.00022284,1.29849028,0.01691245,0.13309825,0.13335469,0.10886463,3.22683089,0.44782204
-2.96848424,2.18518350,0.00021965,1.26559624,0.01646914,0.12747312,0.12828645,0.10484848,3.14985591,0.43572469
-2.96248124,2.11557093,0.00021500,1.22722666,0.01593841,0.12146890,0.12287237,0.10040011,3.05899823,0.42171027
-2.95647824,2.03765562,0.00020897,1.18391568,0.01532868,0.11515074,0.11717822,0.09558642,2.95549645,0.40597702
-2.95047524,1.95251995,0.00020170,1.13627623,0.01464982,0.10858973,0.11127136,0.09047868,2.84080320,0.38875067
-2.94447224,1.86134397,0.00019331,1.08497997,0.01391276,0.10186050,0.10521892,0.08515047,2.71653605,0.37027716
-2.93846923,1.76536893,0.00018398,1.03073648,0.01312921,0.09503885,0.09908621,0.07967563,2.58442565,0.35081516
-2.93246623,1.66586118,0.00017386,0.97427255,0.01231123,0.08819947,0.09293517,0.07412635,2.44626327,0.33062854
-2.92646323,1.56407761,0.00016316,0.91631227,0.01147096,0.08141391,0.08682322,0.06857146,2.30384999,0.30997924
-2.92046023,1.46123423,0.00015203,0.85755886,0.01062022,0.07474878,0.08080223,0.06307491,2.15894955,0.28912065
-2.91445723,1.35847861,0.00014067,0.79867870,0.00977027,0.06826429,0.07491791,0.05769454,2.01324638,0.26829188
-2.90845423,1.25686713,0.00012925,0.74028800,0.00893152,0.06201313,0.06920939,0.05248120,1.86831007,0.24771292
-2.90245123,1.15734735,0.00011792,0.68294239,0.00811332,0.05603971,0.06370909,0.04747808,1.72556710,0.22758093
-2.89644822,1.06074578,0.00010682,0.62712965,0.00732382,0.05037982,0.05844281,0.04272042,1.58628010,0.20806757
-2.89044522,0.96776078,0.00009609,0.57326522,0.00656988,0.04506051,0.05343002,0.03823549,1.45153475,0.18931748
-2.88444222,0.87896042,0.00008583,0.52169069,0.00585697,0.04010036,0.04868438,0.03404280,1.32223371,0.17144777
-2.87843922,0.79478458,0.00007612,0.47267465,0.00518925,0.03550992,0.04421424,0.03015453,1.19909711,0.15454842
-2.87243622,0.71555077,0.00006704,0.42641569,0.00456954,0.03129248,0.04002332,0.02657615,1.08266858,0.13868345
-2.86643322,0.64146289,0.00005862,0.38304714,0.00399946,0.02744480,0.03611142,0.02330718,0.97332578,0.12389278
-2.86043022,0.57262208,0.00005090,0.34264295,0.00347950,0.02395809,0.03247503,0.02034198,0.87129438,0.11019453
-2.85442721,0.50903904,0.00004388,0.30522452,0.00300917,0.02081897,0.02910804,0.01767065,0.77666439,0.09758762
-2.84842421,0.45064693,0.00003757,0.27076789,0.00258715,0.01801040,0.02600231,0.01527986,0.68940782,0.08605458
-2.84242121,0.39731452,0.00003194,0.23921103,0.00221144,0.01551264,0.02314820,0.01315374,0.60939680,0.07556434
-2.83641821,0.34885880,0.00002696,0.21046094,0.00187949,0.01330411,0.02053504,0.01127465,0.53642131,0.06607502
-2.83041521,0.30505683,0.00002260,0.18440028,0.00158837,0.01136215,0.01815153,0.00962391,0.47020611,0.05753646
-2.82441221,0.26565657,0.00001881,0.16089351,0.00133490,0.00966370,0.01598603,0.00818242,0.41042625,0.04989263
-2.81840920,0.23038643,0.00001556,0.13979228,0.00111575,0.00818587,0.01402688,0.00693123,0.35672100,0.04308367
-2.81240620,0.19896348,0.00001278,0.12094011,0.00092758,0.00690639,0.01226256,0.00585198,0.30870599,0.03704771
-2.80640320,0.17110046,0.00001043,0.10417636,0.00076708,0.00580397,0.01068192,0.00492732,0.26598369,0.03172237
-2.80040020,0.14651152,0.00000847,0.08933957,0.00063106,0.00485857,0.00927436,0.00414120,0.22815199,0.02704600
-2.79439720,0.12491676,0.00000685,0.07627005,0.00051652,0.00405158,0.00802995,0.00347910,0.19481138,0.02295863
-2.78839420,0.10604595,0.00000552,0.06481205,0.00042065,0.00336590,0.00693967,0.00292825,0.16557057,0.01940271
-2.78239120,0.08964126,0.00000446,0.05481532,0.00034090,0.00278599,0.00599555,0.00247778,0.14005094,0.01632364
-2.77638819,0.07545936,0.00000362,0.04613640,0.00027492,0.00229788,0.00519092,0.00211888,0.11788992,0.01367013
-2.77038519,0.06327295,0.00000298,0.03863942,0.00022066,0.00188913,0.00452064,0.00184488,0.09874345,0.01139441
-2.76438219,0.05287184,0.00000252,0.03219675,0.00017628,0.00154874,0.00398139,0.00165143,0.08228774,0.00945235
-2.75837919,0.04406365,0.00000221,0.02668938,0.00014017,0.00126709,0.00357202,0.00153658,0.06822041,0.00780349
-2.75237619,0.03667429,0.00000206,0.02200709,0.00011095,0.00103582,0.00329381,0.00150098,0.05626115,0.00641096
-2.74637319,0.03054815,0.00000204,0.01804848,0.00008742,0.00084777,0.00315096,0.00154800,0.04615197,0.00524140
-2.74037019,0.02554822,0.00000216,0.01472097,0.00006857,0.00069684,0.00315085,0.00168388,0.03765711,0.00426481
-2.73436718,0.02155599,0.00000242,0.01194052,0.00005354,0.00057792,0.00330453,0.00191797,0.03056266,0.00345440
-2.72836418,0.01847120,0.00000283,0.00963146,0.00004162,0.00048678,0.00362704,0.00226285,0.02467596,0.00278640
-2.72236118,0.01621157,0.00000340,0.00772610,0.00003220,0.00042001,0.00413774,0.00273453,0.01982481,0.00223987
-2.71635818,0.01471227,0.00000416,0.00616433,0.00002481,0.00037493,0.00486061,0.00335254,0.01585650,0.00179648
-2.71035518,0.01392535,0.00000511,0.00489323,0.00001902,0.00034949,0.00582445,0.00414005,0.01263671,0.00144033
-2.70435218,0.01381889,0.00000629,0.00386653,0.00001452,0.00034225,0.00706292,0.00512384,0.01004828,0.00115771
-2.69834917,0.01437610,0.00000774,0.00304415,0.00001103,0.00035227,0.00861451,0.00633421,0.00798998,0.00093695
-2.69234617,0.01559409,0.00000947,0.00239165,0.00000834,0.00037909,0.01052224,0.00780477,0.00637513,0.00076814
-2.68634317,0.01748246,0.00001152,0.00187970,0.00000627,0.00042260,0.01283323,0.00957206,0.00513029,0.00064301
-2.68034017,0.02006164,0.00001394,0.00148359,0.00000470,0.00048307,0.01559795,0.01167500,0.00419386,0.00055468
-2.67433717,0.02336091,0.00001675,0.00118268,0.00000350,0.00056100,0.01886925,0.01415410,0.00351480,0.00049751
-2.66833417,0.02741617,0.00001999,0.00095991,0.00000259,0.00065709,0.02270109,0.01705058,0.00305128,0.00046693
-2.66233117,0.03226743,0.00002370,0.00080134,0.00000191,0.00077215,0.02714695,0.02040511,0.00276950,0.00045926
-2.65632816,0.03795596,0.00002788,0.00069574,0.00000140,0.00090708,0.03225799,0.02425650,0.00264250,0.00047157
-2.65032516,0.04452132,0.00003258,0.00063411,0.00000102,0.00106269,0.03808096,0.02864005,0.00264902,0.00050153
-2.64432216,0.05199805,0.00003779,0.00060938,0.00000074,0.00123973,0.04465580,0.03358586,0.00277254,0.00054728
-2.63831916,0.06041238,0.00004353,0.00061601,0.00000053,0.00143871,0.05201322,0.03911693,0.00300029,0.00060732
-2.63231616,0.06977879,0.00004977,0.00064975,0.00000038,0.00165990,0.06017207,0.04524730,0.00332241,0.00068040
-2.62631316,0.08009672,0.00005651,0.00070729,0.00000027,0.00190317,0.06913683,0.05198007,0.00373118,0.00076541
-2.62031016,0.09134746,0.00006369,0.00078608,0.00000019,0.00216801,0.07889512,0.05930566,0.00422027,0.00086132
-2.61430715,0.10349138,0.00007127,0.00088408,0.00000014,0.00245337,0.08941565,0.06720019,0.00478417,0.00096708
-2.60830415,0.11646569,0.00007918,0.00099960,0.00000010,0.00275768,0.10064631,0.07562417,0.00541763,0.00108159
-2.60230115,0.13018274,0.00008734,0.00113112,0.00000007,0.00307879,0.11251302,0.08452158,0.00611518,0.00120365
-2.59629815,0.14452923,0.00009565,0.00127718,0.00000005,0.00341395,0.12491903,0.09381943,0.00687077,0.00133191
-2.59029515,0.15936616,0.00010399,0.00143623,0.00000003,0.00375982,0.13774512,0.10342787,0.00767743,0.00146487
-2.58429215,0.17452987,0.00011225,0.00160662,0.00000002,0.00411248,0.15085045,0.11324095,0.00852714,0.00160087
-2.57828914,0.18983407,0.00012030,0.00178644,0.00000002,0.00446751,0.16407446,0.12313796,0.00941058,0.00173812
-2.57228614,0.20507287,0.00012800,0.00197358,0.00000001,0.00482006,0.17723951,0.13298554,0.01031720,0.00187468
-2.56628314,0.22002484,0.00013522,0.00216564,0.00000001,0.00516494,0.19015445,0.14264031,0.01123522,0.00200853
-2.56028014,0.23445802,0.00014182,0.00235998,0.00000001,0.00549674,0.20261892,0.15195213,0.01215172,0.00213762
-2.55427714,0.24813561,0.00014768,0.00255372,0.00000001,0.00580996,0.21442835,0.16076789,0.01305295,0.00225990
-2.54827414,0.26082228,0.00015268,0.00274382,0.00000001,0.00609919,0.22537937,0.16893551,0.01392451,0.00237343
-2.54227114,0.27229087,0.00015673,0.00292708,0.00000001,0.00635923,0.23527560,0.17630835,0.01475175,0.00247640
-2.53626813,0.28232913,0.00015973,0.00310027,0.00000001,0.00658528,0.24393342,0.18274950,0.01552014,0.00256727
-2.53026513,0.29074625,0.00016164,0.00326021,0.00000002,0.00677307,0.25118768,0.18813603,0.01621572,0.00264481
-2.52426213,0.29737908,0.00016242,0.00340383,0.00000003,0.00691902,0.25689692,0.19236290,0.01682549,0.00270821
-2.51825913,0.30209745,0.00016206,0.00352829,0.00000004,0.00702036,0.26094795,0.19534641,0.01733790,0.00275716
-2.51225613,0.30480863,0.00016058,0.00363106,0.00000006,0.00707521,0.26325968,0.19702694,0.01774325,0.00279197
-2.50625313,0.30546065,0.00015803,0.00371000,0.00000008,0.00708270,0.26378580,0.19737104,0.01803404,0.00281364
-2.50025013,0.30404429,0.00015448,0.00376344,0.00000011,0.00704299,0.26251645,0.19637258,0.01820534,0.00282396
-2.49424712,0.30059363,0.00015004,0.00379023,0.00000015,0.00695727,0.25947857,0.19405301,0.01825502,0.00282564
-2.48824412,0.29518533,0.00014483,0.00378981,0.00000021,0.00682781,0.25473509,0.19046071,0.01818394,0.00282237
-2.48224112,0.28793644,0.00013900,0.00376218,0.00000028,0.00665783,0.24838289,0.18566947,0.01799607,0.00281898
-2.47623812,0.27900105,0.00013272,0.00370793,0.00000037,0.00645150,0.24054971,0.17977612,0.01769847,0.00282155
-2.47023512,0.26856578,0.00012617,0.00362822,0.00000050,0.00621382,0.23139005,0.17289749,0.01730126,0.00283750
-2.46423212,0.25684453,0.00011955,0.00352473,0.00000066,0.00595048,0.22108037,0.16516679,0.01681746,0.00287578
-2.45822911,0.24407251,0.00011309,0.00339961,0.00000087,0.00566783,0.20981374,0.15672962,0.01626279,0.00294698
-2.45222611,0.23049995,0.00010701,0.00325538,0.00000114,0.00537264,0.19779415,0.14773973,0.01565542,0.00306347
-2.44622311,0.21638575,0.00010154,0.00309489,0.00000148,0.00507205,0.18523081,0.13835475,0.01501565,0.00323952
-2.44022011,0.20199127,0.00009692,0.00292119,0.00000190,0.00477341,0.17233251,0.12873206,0.01436558,0.00349147
-2.43421711,0.18757447,0.00009342,0.00273744,0.00000243,0.00448419,0.15930251,0.11902488,0.01372877,0.00383775
-2.42821411,0.17338464,0.00009129,0.00254685,0.00000309,0.00421182,0.14633378,0.10937885,0.01312984,0.00429900
-2.42221111,0.15965787,0.00009079,0.00235253,0.00000389,0.00396365,0.13360509,0.09992907,0.01259416,0.00489801
-2.41620810,0.14661321,0.00009220,0.00215747,0.00000487,0.00374684,0.12127779,0.09079769,0.01214743,0.00565966
-2.41020510,0.13444975,0.00009579,0.00196443,0.00000605,0.00356826,0.10949344,0.08209220,0.01181536,0.00661073
-2.40420210,0.12334439,0.00010184,0.00177590,0.00000747,0.00343446,0.09837232,0.07390425,0.01162327,0.00777961
-2.39819910,0.11345047,0.00011063,0.00159406,0.00000915,0.00335159,0.08801268,0.06630906,0.01159575,0.00919585
-2.39219610,0.10489690,0.00012243,0.00142075,0.00001113,0.00332533,0.07849080,0.05936548,0.01175628,0.01088958
-2.38619310,0.09778799,0.00013750,0.00125747,0.00001345,0.00336083,0.06986168,0.05311632,0.01212681,0.01289080
-2.38019010,0.09220349,0.00015610,0.00110538,0.00001614,0.00346266,0.06216030,0.04758927,0.01272738,0.01522843
-2.37418709,0.08819907,0.00017843,0.00096531,0.00001923,0.00363471,0.05540330,0.04279798,0.01357569,0.01792927
-2.36818409,0.08580689,0.00020470,0.00083783,0.00002275,0.00388010,0.04959100,0.03874338,0.01468662,0.02101682
-2.36218109,0.08503625,0.00023503,0.00072324,0.00002674,0.00420115,0.04470961,0.03541515,0.01607185,0.02450995
-2.35617809,0.08587430,0.00026953,0.00062168,0.00003122,0.00459924,0.04073362,0.03279325,0.01773939,0.02842156
-2.35017509,0.08828679,0.00030819,0.00053316,0.00003621,0.00507479,0.03762822,0.03084943,0.01969321,0.03275716
-2.34417209,0.09221881,0.00035097,0.00045764,0.00004173,0.00562716,0.03535174,0.02954875,0.02193294,0.03751356
-2.33816908,0.09759571,0.00039771,0.00039511,0.00004780,0.00625463,0.03385811,0.02885102,0.02445368,0.04267765
-2.33216608,0.10432420,0.00044816,0.00034570,0.00005442,0.00695443,0.03309925,0.02871223,0.02724599,0.04822534
-2.32616308,0.11229384,0.00050195,0.00030972,0.00006162,0.00772278,0.03302757,0.02908590,0.03029606,0.05412090
-2.32016008,0.12137897,0.00055863,0.00028782,0.00006939,0.00855500,0.03359845,0.02992452,0.03358613,0.06031649
-2.31415708,0.13144133,0.00061760,0.00028106,0.00007776,0.00944577,0.03477290,0.03118093,0.03709529,0.06675222
-2.30815408,0.14233335,0.00067820,0.00029105,0.00008676,0.01038933,0.03652024,0.03280983,0.04080051,0.07335668
-2.30215108,0.15390243,0.00073963,0.00032009,0.00009643,0.01137992,0.03882119,0.03476937,0.04467809,0.08004791
-2.29614807,0.16599602,0.00080105,0.00037128,0.00010684,0.01241224,0.04167099,0.03702288,0.04870547,0.08673497
-2.29014507,0.17846769,0.00086152,0.00044871,0.00011811,0.01348198,0.04508290,0.03954081,0.05286339,0.09332000
-2.28414207,0.19118407,0.00092007,0.00055761,0.00013038,0.01458651,0.04909192,0.04230269,0.05713834,0.09970072
-2.27813907,0.20403253,0.00097573,0.00070452,0.00014386,0.01572556,0.05375867,0.04529940,0.06152535,0.10577339
-2.27213607,0.21692939,0.00102753,0.00089746,0.00015884,0.01690196,0.05917344,0.04853540,0.06603091,0.11143603
-2.26613307,0.22982840,0.00107455,0.00114613,0.00017568,0.01812249,0.06546018,0.05203102,0.07067593,0.11659185
-2.26013007,0.24272922,0.00111594,0.00146207,0.00019485,0.01939856,0.07278032,0.05582481,0.07549876,0.12115275
-2.25412706,0.25568539,0.00115096,0.00185880,0.00021693,0.02074696,0.08133628,0.05997552,0.08055788,0.12504275
-2.24812406,0.26881144,0.00117903,0.00235195,0.00024265,0.02219042,0.09137422,0.06456404,0.08593432,0.12820110
-2.24212106,0.28228866,0.00119970,0.00295936,0.00027285,0.02375812,0.10318600,0.06969470,0.09173345,0.13058506
-2.23611806,0.29636916,0.00121272,0.00370109,0.00030855,0.02548591,0.11710985,0.07549619,0.09808609,0.13217218
-2.23011506,0.31137762,0.00121803,0.00459938,0.00035092,0.02741636,0.13352959,0.08212164,0.10514874,0.13296188
-2.22411206,0.32771049,0.00121580,0.00567850,0.00040129,0.02959848,0.15287197,0.08974787,0.11310274,0.13297633
-2.21810905,0.34583224,0.00120638,0.00696455,0.00046118,0.03208717,0.17560198,0.09857372,0.12215219,0.13226055
-2.21210605,0.36626844,0.00119033,0.00848505,0.00053225,0.03494228,0.20221578,0.10881719,0.13252071,0.13088169
-2.20610305,0.38959554,0.00116843,0.01026852,0.00061630,0.03822737,0.23323120,0.12071149,0.14444673,0.12892750
-2.20010005,0.41642733,0.00114159,0.01234377,0.00071528,0.04200810,0.26917566,0.13449986,0.15817751,0.12650409
-2.19409705,0.44739818,0.00111089,0.01473922,0.00083122,0.04635022,0.31057159,0.15042917,0.17396186,0.12373296
-2.18809405,0.48314345,0.00107754,0.01748192,0.00096622,0.05131736,0.35791946,0.16874244,0.19204172,0.12074747
-2.18209105,0.52427736,0.00104282,0.02059657,0.00112242,0.05696852,0.41167884,0.18967039,0.21264268,0.11768892
-2.17608804,0.57136896,0.00100807,0.02410436,0.00130191,0.06335531,0.47224781,0.21342209,0.23596389,0.11470227
-2.17008504,0.62491696,0.00097463,0.02802180,0.00150670,0.07051924,0.53994139,0.24017520,0.26216748,0.11193172
-2.16408204,0.68532415,0.00094383,0.03235942,0.00173865,0.07848891,0.61496977,0.27006583,0.29136802,0.10951630
-2.15807904,0.75287248,0.00091694,0.03712061,0.00199940,0.08727735,0.69741714,0.30317864,0.32362234,0.10758557
-2.15207604,0.82769973,0.00089513,0.04230037,0.00229031,0.09687961,0.78722210,0.33953742,0.35892027,0.10625569
-2.14607304,0.90977885,0.00087946,0.04788435,0.00261235,0.10727073,0.88416064,0.37909666,0.39717663,0.10562580
-2.14007004,0.99890097,0.00087084,0.05384790,0.00296608,0.11840421,0.98783279,0.42173452,0.43822508,0.10577496
-2.13406703,1.09466318,0.00086998,0.06015552,0.00335155,0.13021103,1.09765372,0.46724767,0.48181417,0.10675971
-2.12806403,1.19646175,0.00087743,0.06676052,0.00376826,0.14259944,1.21285045,0.51534831,0.52760598,0.10861227
-2.12206103,1.30349176,0.00089353,0.07360503,0.00421508,0.15545551,1.33246454,0.56566383,0.57517765,0.11133950
-2.11605803,1.41475340,0.00091839,0.08062041,0.00469025,0.16864445,1.45536152,0.61773925,0.62402596,0.11492258
-2.11005503,1.52906545,0.00095192,0.08772810,0.00519133,0.18201280,1.58024714,0.67104266,0.67357511,0.11931751
-2.10405203,1.64508567,0.00099381,0.09484083,0.00571519,0.19539147,1.70569040,0.72497369,0.72318748,0.12445628
-2.09804902,1.76133806,0.00104355,0.10186423,0.00625808,0.20859940,1.83015301,0.77887486,0.77217732,0.13024883
-2.09204602,1.87624610,0.00110041,0.10869888,0.00681558,0.22144800,1.95202446,0.83204568,0.81982688,0.13658563
-2.08604302,1.98817126,0.00116350,0.11524254,0.00738270,0.23374598,2.06966188,0.88375897,0.86540461,0.14334094
-2.08004002,2.09545543,0.00123175,0.12139277,0.00795397,0.24530460,2.18143306,0.93327907,0.90818466,0.15037645
-2.07403702,2.19646595,0.00130397,0.12704957,0.00852349,0.25594301,2.28576148,0.97988125,0.94746717,0.15754546
-2.06803402,2.28964149,0.00137884,0.13211818,0.00908504,0.26549355,2.38117130,1.02287161,0.98259844,0.16469723
-2.06203102,2.37353727,0.00145495,0.13651173,0.00963224,0.27380683,2.46633083,1.06160679,1.01299024,0.17168155
-2.05602801,2.44686758,0.00153086,0.14015380,0.01015864,0.28075625,2.54009251,1.09551268,1.03813751,0.17835325
-2.05002501,2.50854422,0.00160509,0.14298070,0.01065790,0.28624193,2.60152780,1.12410136,1.05763365,0.18457659
-2.04402201,2.55770906,0.00167620,0.14494334,0.01112389,0.29019377,2.64995553,1.14698566,1.07118288,0.19022929
-2.03801901,2.59375953,0.00174278,0.14600874,0.01155083,0.29257363,2.68496237,1.16389067,1.07860902,0.19520616
-2.03201601,2.61636583,0.00180353,0.14616097,0.01193347,0.29337634,2.70641463,1.17466169,1.07986043,0.19942205
-2.02601301,2.62547933,0.00185726,0.14540157,0.01226717,0.29262975,2.71446068,1.17926837,1.07501091,0.20281417
-2.02001001,2.62133166,0.00190295,0.14374945,0.01254800,0.29039364,2.70952411,1.17780484,1.06425651,0.20534355
-2.01400700,2.60442463,0.00193975,0.14124013,0.01277286,0.28675759,2.69228759,1.17048573,1.04790840,0.20699562
-2.00800400,2.57551142,0.00196703,0.13792467,0.01293953,0.28183790,2.66366835,1.15763845,1.02638219,0.20777996
-2.00200100,2.53556979,0.00198440,0.13386792,0.01304671,0.27577377,2.62478621,1.13969187,1.00018423,0.20772908
-1.99599800,2.48576858,0.00199171,0.12914657,0.01309403,0.26872280,2.57692542,1.11716202,0.96989529,0.20689646
-1.98999500,2.42742876,0.00198908,0.12384681,0.01308205,0.26085598,2.52149206,1.09063534,0.93615253,0.20535379
-1.98399200,2.36198087,0.00197690,0.11806185,0.01301225,0.25235255,2.45996861,1.06075025,0.89963046,0.20318762
-1.97798899,2.29092031,0.00195580,0.11188935,0.01288691,0.24339470,2.39386754,1.02817763,0.86102153,0.20049555
-1.97198599,2.21576252,0.00192668,0.10542884,0.01270908,0.23416249,2.32468577,0.99360125,0.82101723,0.19738213
-1.96598299,2.13799960,0.00189068,0.09877927,0.01248247,0.22482908,2.25386178,0.95769858,0.78029035,0.19395463
-1.95997999,2.05906008,0.00184914,0.09203674,0.01221134,0.21555646,2.18273684,0.92112295,0.73947897,0.19031897
-1.95397699,1.98027321,0.00180360,0.08529253,0.01190037,0.20649180,2.11252179,0.88448750,0.69917266,0.18657587
-1.94797399,1.90283892,0.00175574,0.07863136,0.01155455,0.19776457,2.04427040,0.84835156,0.65990135,0.18281752
-1.94197099,1.82780438,0.00170737,0.07213011,0.01117903,0.18948440,1.97886008,0.81320974,0.62212699,0.17912471
-1.93596798,1.75604764,0.00166034,0.06585679,0.01077904,0.18173982,1.91698030,0.77948398,0.58623821,0.17556489
-1.92996498,1.68826863,0.00161655,0.05986997,0.01035976,0.17459775,1.85912886,0.74751885,0.55254782,0.17219078
-1.92396198,1.62498727,0.00157785,0.05421849,0.00992622,0.16810381,1.80561551,0.71757975,0.52129316,0.16904001
-1.91795898,1.56654846,0.00154602,0.04894153,0.00948323,0.16228331,1.75657261,0.68985418,0.49263890,0.16613545
-1.91195598,1.51313314,0.00152272,0.04406896,0.00903534,0.15714286,1.71197172,0.66445554,0.46668202,0.16348638
-1.90595298,1.46477448,0.00150940,0.03962186,0.00858676,0.15267249,1.67164501,0.64142928,0.44345860,0.16109031
-1.89994997,1.42137821,0.00150733,0.03561332,0.00814139,0.14884805,1.63531046,0.62076089,0.42295187,0.15893539
-1.89394697,1.38274587,0.00151746,0.03204932,0.00770276,0.14563396,1.60259918,0.60238516,0.40510117,0.15700324
-1.88794397,1.34859966,0.00154048,0.02892963,0.00727411,0.14298599,1.57308368,0.58619647,0.38981129,0.15527204
-1.88194097,1.31860780,0.00157673,0.02624890,0.00685837,0.14085406,1.54630567,0.57205931,0.37696178,0.15371970
-1.87593797,1.29240925,0.00162617,0.02399756,0.00645821,0.13918487,1.52180219,0.55981881,0.36641585,0.15232696
-1.86993497,1.26963664,0.00168842,0.02216276,0.00607608,0.13792433,1.49912890,0.54931072,0.35802844,0.15108022
-1.86393197,1.24993671,0.00176274,0.02072926,0.00571425,0.13701970,1.47787987,0.54037066,0.35165329,0.14997399
-1.85792896,1.23298753,0.00184800,0.01968011,0.00537485,0.13642130,1.45770303,0.53284218,0.34714874,0.14901281
-1.85192596,1.21851205,0.00194276,0.01899730,0.00505991,0.13608394,1.43831109,0.52658355,0.34438206,0.14821259
-1.84592296,1.20628769,0.00204527,0.01866225,0.00477135,0.13596781,1.41948768,0.52147320,0.34323239,0.14760115
-1.83991996,1.19615201,0.00215353,0.01865609,0.00451103,0.13603904,1.40108897,0.51741359,0.34359217,0.14721821
-1.83391696,1.18800438,0.00226533,0.01895994,0.00428072,0.13626989,1.38304103,0.51433375,0.34536713,0.14711450
-1.82791396,1.18180423,0.00237833,0.01955491,0.00408210,0.13663852,1.36533343,0.51219040,0.34847509,0.14735029
-1.82191096,1.17756592,0.00249013,0.02042209,0.00391670,0.13712856,1.34800993,0.51096768,0.35284357,0.14799328
-1.81590795,1.17535096,0.00259834,0.02154239,0.00378592,0.13772831,1.33115669,0.51067588,0.35840651,0.14911591
-1.80990495,1.17525796,0.00270064,0.02289628,0.00369090,0.13842989,1.31488917,0.51134898,0.36510035,0.15079235
-1.80390195,1.17741104,0.00279487,0.02446355,0.00363256,0.13922812,1.29933815,0.51304134,0.37285973,0.15309508
-1.79789895,1.18194701,0.00287912,0.02622291,0.00361145,0.14011943,1.28463592,0.51582361,0.38161298,0.15609142
-1.79189595,1.18900211,0.00295175,0.02815173,0.00362777,0.14110072,1.27090308,0.51977793,0.39127780,0.15984006
-1.78589295,1.19869867,0.00301143,0.03022567,0.00368128,0.14216823,1.25823669,0.52499264,0.40175733,0.16438767
-1.77988994,1.21113228,0.00305725,0.03241850,0.00377126,0.14331651,1.24670022,0.53155655,0.41293682,0.16976595
-1.77388694,1.22635980,0.00308863,0.03470184,0.00389650,0.14453754,1.23631551,0.53955296,0.42468116,0.17598897
-1.76788394,1.24438872,0.00310544,0.03704521,0.00405523,0.14581990,1.22705725,0.54905340,0.43683346,0.18305126
-1.76188094,1.26516818,0.00310789,0.03941598,0.00424519,0.14714828,1.21884984,0.56011153,0.44921473,0.19092642
-1.75587794,1.28858189,0.00309655,0.04177965,0.00446357,0.14850306,1.21156680,0.57275713,0.46162490,0.19956662
-1.74987494,1.31444338,0.00307233,0.04410017,0.00470708,0.14986019,1.20503262,0.58699041,0.47384497,0.20890282
-1.74387194,1.34249363,0.00303637,0.04634041,0.00497197,0.15119128,1.19902692,0.60277700,0.48564057,0.21884591
-1.73786893,1.37240122,0.00299001,0.04846283,0.00525409,0.15246390,1.19329062,0.62004366,0.49676652,0.22928853
-1.73186593,1.40376524,0.00293475,0.05043022,0.00554896,0.15364221,1.18753390,0.63867505,0.50697250,0.24010779
-1.72586293,1.43612072,0.00287213,0.05220651,0.00585184,0.15468762,1.18144553,0.65851172,0.51600944,0.25116849
