energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.32266133,3.53477492,0.91495262,1.79403896,0.00362461,0.11995454,0.55471292,0.00000000,0.34339733,0.64060261
-3.31665833,3.56463607,0.92307866,1.80778775,0.00367321,0.11820955,0.55667416,0.00000000,0.34579337,0.65086321
-3.31065533,3.59033919,0.93012251,1.82039039,0.00372774,0.11594263,0.55767489,0.00000000,0.34772245,0.65964972
-3.30465233,3.61169296,0.93607157,1.83174614,0.00378845,0.11319787,0.55775765,0.00000000,0.34918165,0.66682908
-3.29864932,3.62843490,0.94088945,1.84169751,0.00385526,0.11002771,0.55695873,0.00000000,0.35016090,0.67227222
-3.29264632,3.64022989,0.94451505,1.85002973,0.00392768,0.10649077,0.55530548,0.00000000,0.35064255,0.67585713
-3.28664332,3.64667383,0.94686308,1.85647357,0.00400482,0.10264971,0.55281442,0.00000000,0.35060147,0.67747221
-3.28064032,3.64730250,0.94782619,1.86071130,0.00408539,0.09856897,0.54949017,0.00000000,0.35000566,0.67701981
-3.27463732,3.64160507,0.94727843,1.86238561,0.00416772,0.09431263,0.54532531,0.00000000,0.34881735,0.67441977
-3.26863432,3.62904176,0.94508004,1.86111113,0.00424980,0.08994250,0.54030117,0.00000000,0.34699451,0.66961286
-3.26263132,3.60906484,0.94108314,1.85648793,0.00432935,0.08551638,0.53438941,0.00000000,0.34449276,0.66256383
-3.25662831,3.58114192,0.93513819,1.84811652,0.00440389,0.08108670,0.52755445,0.00000000,0.34126755,0.65326408
-3.25062531,3.54478066,0.92710100,1.83561368,0.00447078,0.07669948,0.51975640,0.00000000,0.33727652,0.64173364
-3.24462231,3.49955357,0.91683974,1.81862840,0.00452738,0.07239366,0.51095461,0.00000000,0.33248195,0.62802240
-3.23861931,3.44512198,0.90424201,1.79685742,0.00457111,0.06820078,0.50111141,0.00000000,0.32685319,0.61221062
-3.23261631,3.38125804,0.88922136,1.77005948,0.00459952,0.06414502,0.49019595,0.00000000,0.32036892,0.59440848
-3.22661331,3.30786383,0.87172320,1.73806796,0.00461044,0.06024352,0.47818801,0.00000000,0.31301920,0.57475488
-3.22061031,3.22498666,0.85172985,1.70080128,0.00460203,0.05650701,0.46508145,0.00000000,0.30480718,0.55341528
-3.21460730,3.13283003,0.82926440,1.65827060,0.00457287,0.05294055,0.45088727,0.00000000,0.29575037,0.53057898
-3.20860430,3.03175962,0.80439341,1.61058458,0.00452198,0.04954450,0.43563597,0.00000000,0.28588150,0.50645559
-3.20260130,2.92230409,0.77722820,1.55795106,0.00444891,0.04631551,0.41937926,0.00000000,0.27524877,0.48127113
-3.19659830,2.80515066,0.74792479,1.50067546,0.00435375,0.04324757,0.40219097,0.00000000,0.26391567,0.45526368
-3.19059530,2.68113551,0.71668235,1.43915603,0.00423710,0.04033297,0.38416705,0.00000000,0.25196019,0.42867891
-3.18459230,2.55122950,0.68374040,1.37387618,0.00410008,0.03756326,0.36542480,0.00000000,0.23947356,0.40176552
-3.17858929,2.41651962,0.64937475,1.30539408,0.00394430,0.03493006,0.34610131,0.00000000,0.22655855,0.37477081
-3.17258629,2.27818702,0.61389232,1.23433005,0.00377179,0.03242572,0.32635118,0.00000000,0.21332740,0.34793660
-3.16658329,2.13748245,0.57762523,1.16135216,0.00358494,0.03004387,0.30634369,0.00000000,0.19989940,0.32149545
-3.16058029,1.99570004,0.54092415,1.08716063,0.00338641,0.02777985,0.28625956,0.00000000,0.18639836,0.29566745
-3.15457729,1.85415058,0.50415141,1.01247165,0.00317908,0.02563093,0.26628743,0.00000000,0.17294995,0.27065762
-3.14857429,1.71413517,0.46767404,0.93800121,0.00296595,0.02359644,0.24662025,0.00000000,0.15967909,0.24665400
-3.14257129,1.57692038,0.43185695,0.86444957,0.00275003,0.02167784,0.22745181,0.00000000,0.14670746,0.22382631
-3.13656828,1.44371574,0.39705667,0.79248690,0.00253430,0.01987864,0.20897343,0.00000000,0.13415122,0.20232547
-3.13056528,1.31565438,0.36361576,0.72274066,0.00232163,0.01820433,0.19137110,0.00000000,0.12211910,0.18228371
-3.12456228,1.19377725,0.33185801,0.65578493,0.00211470,0.01666218,0.17482297,0.00000000,0.11071076,0.16381527
-3.11855928,1.07902154,0.30208472,0.59213220,0.00191597,0.01526111,0.15949750,0.00000000,0.10001562,0.14701767
-3.11255628,0.97221310,0.27457195,0.53222762,0.00172764,0.01401155,0.14555199,0.00000000,0.09011209,0.13197342
-3.10655328,0.87406314,0.24956873,0.47644578,0.00155164,0.01292527,0.13313177,0.00000000,0.08106717,0.11875202
-3.10055028,0.78516854,0.22729635,0.42508987,0.00138958,0.01201525,0.12236972,0.00000000,0.07293649,0.10741205
-3.09454727,0.70601553,0.20794834,0.37839317,0.00124280,0.01129553,0.11338624,0.00000000,0.06576457,0.09800339
-3.08854427,0.63698584,0.19169112,0.33652229,0.00111235,0.01078119,0.10628937,0.00000000,0.05958542,0.09056920
-3.08254127,0.57836480,0.17866513,0.29958199,0.00099903,0.01048812,0.10117511,0.00000000,0.05442324,0.08514761
-3.07653827,0.53035020,0.16898610,0.26762110,0.00090339,0.01043302,0.09812762,0.00000000,0.05029331,0.08177298
-3.07053527,0.49306137,0.16274637,0.24063893,0.00082576,0.01063315,0.09721930,0.00000000,0.04720277,0.08047662
-3.06453227,0.46654747,0.16001602,0.21859193,0.00076631,0.01110622,0.09851062,0.00000000,0.04515141,0.08128674
-3.05852926,0.45079437,0.16084363,0.20140001,0.00072501,0.01187009,0.10204960,0.00000000,0.04413237,0.08422783
-3.05252626,0.44572953,0.16525658,0.18895227,0.00070171,0.01294248,0.10787082,0.00000000,0.04413259,0.08931915
-3.04652326,0.45122466,0.17326083,0.18111183,0.00069612,0.01434059,0.11599415,0.00000000,0.04513313,0.09657254
-3.04052026,0.46709575,0.18484022,0.17771949,0.00070783,0.01608064,0.12642307,0.00000000,0.04710930,0.10598962
-3.03451726,0.49310086,0.19995534,0.17859629,0.00073632,0.01817737,0.13914270,0.00000000,0.05003058,0.11755841
-3.02851426,0.52893581,0.21854202,0.18354485,0.00078093,0.02064344,0.15411780,0.00000000,0.05386040,0.13124956
-3.02251126,0.57422824,0.24050981,0.19234971,0.00084089,0.02348883,0.17129068,0.00000000,0.05855585,0.14701244
-3.01650825,0.62853091,0.26574041,0.20477678,0.00091529,0.02672022,0.19057936,0.00000000,0.06406737,0.16477137
-3.01050525,0.69131481,0.29408645,0.22057225,0.00100306,0.03034039,0.21187611,0.00000000,0.07033842,0.18442205
-3.00450225,0.76196319,0.32537073,0.23946116,0.00110296,0.03434764,0.23504659,0.00000000,0.07730530,0.20582873
-2.99849925,0.83976714,0.35938613,0.26114619,0.00121359,0.03873535,0.25992959,0.00000000,0.08489718,0.22882215
-2.99249625,0.92392374,0.39589637,0.28530672,0.00133337,0.04349152,0.28633773,0.00000000,0.09303626,0.25319859
-2.98649325,1.01353737,0.43463758,0.31159870,0.00146052,0.04859860,0.31405902,0.00000000,0.10163831,0.27872031
-2.98049025,1.10762466,0.47532085,0.33965546,0.00159310,0.05403331,0.34285926,0.00000000,0.11061341,0.30511723
-2.97448724,1.20512348,0.51763553,0.36908975,0.00172903,0.05976677,0.37248548,0.00000000,0.11986702,0.33209030
-2.96848424,1.30490593,0.56125332,0.39949699,0.00186606,0.06576462,0.40266995,0.00000000,0.12930133,0.35931621
-2.96248124,1.40579508,0.60583274,0.43045988,0.00200189,0.07198746,0.43313499,0.00000000,0.13881682,0.38645358
-2.95647824,1.50658506,0.65102398,0.46155409,0.00213413,0.07839130,0.46359798,0.00000000,0.14831395,0.41315031
-2.95047524,1.60606378,0.69647367,0.49235510,0.00226042,0.08492825,0.49377674,0.00000000,0.15769503,0.43905196
-2.94447224,1.70303726,0.74182936,0.52244576,0.00237844,0.09154714,0.52339465,0.00000000,0.16686600,0.46381076
-2.93846923,1.79635477,0.78674355,0.55142424,0.00248602,0.09819437,0.55218556,0.00000000,0.17573825,0.48709492
-2.93246623,1.88493347,0.83087694,0.57891217,0.00258114,0.10481469,0.57989811,0.00000000,0.18423017,0.50859790
-2.92646323,1.96778169,0.87390090,0.60456242,0.00266203,0.11135195,0.60629932,0.00000000,0.19226862,0.52804718
-2.92046023,2.04401977,0.91549903,0.62806631,0.00272725,0.11774995,0.63117743,0.00000000,0.19979004,0.54521228
-2.91445723,2.11289766,0.95536797,0.64915985,0.00277567,0.12395312,0.65434379,0.00000000,0.20674132,0.55991152
-2.90845423,2.17380870,0.99321756,0.66762868,0.00280656,0.12990718,0.67563396,0.00000000,0.21308034,0.57201749
-2.90245123,2.22629923,1.02877053,0.68331173,0.00281962,0.13555981,0.69490805,0.00000000,0.21877633,0.58146087
-2.89644822,2.27007384,1.06176216,0.69610326,0.00281495,0.14086116,0.71205045,0.00000000,0.22380982,0.58823250
-2.89044522,2.30499642,1.09194014,0.70595337,0.00279309,0.14576441,0.72696923,0.00000000,0.22817256,0.59238383
-2.88444222,2.33108748,1.11906490,0.71286705,0.00275499,0.15022625,0.73959529,0.00000000,0.23186723,0.59402565
-2.87843922,2.34851794,1.14291096,0.71690184,0.00270198,0.15420733,0.74988159,0.00000000,0.23490707,0.59332531
-2.87243622,2.35760043,1.16326915,0.71816436,0.00263574,0.15767279,0.75780264,0.00000000,0.23731552,0.59050259
-2.86643322,2.35877831,1.17995011,0.71680583,0.00255823,0.16059272,0.76335437,0.00000000,0.23912592,0.58582451
-2.86043022,2.35261344,1.19278906,0.71301694,0.00247166,0.16294263,0.76655442,0.00000000,0.24038122,0.57959925
-2.85442721,2.33977303,1.20165142,0.70702218,0.00237838,0.16470400,0.76744304,0.00000000,0.24113380,0.57216942
-2.84842421,2.32101604,1.20643943,0.69907400,0.00228085,0.16586468,0.76608424,0.00000000,0.24144528,0.56390503
-2.84242121,2.29717946,1.20709901,0.68944682,0.00218157,0.16641936,0.76256738,0.00000000,0.24138642,0.55519612
-2.83641821,2.26916453,1.20362659,0.67843107,0.00208298,0.16636990,0.75700864,0.00000000,0.24103687,0.54644546
-2.83041521,2.23792288,1.19607535,0.66632748,0.00198742,0.16572558,0.74955239,0.00000000,0.24048488,0.53806116
-2.82441221,2.20444234,1.18456017,0.65344146,0.00189707,0.16450315,0.74037198,0.00000000,0.23982668,0.53044943
-2.81840920,2.16973233,1.16926091,0.64007771,0.00181390,0.16272673,0.72966978,0.00000000,0.23916563,0.52400739
-2.81240620,2.13480838,1.15042350,0.62653508,0.00173961,0.16042752,0.71767612,0.00000000,0.23861092,0.51911601
-2.80640320,2.10067564,1.12835847,0.61310150,0.00167561,0.15764325,0.70464698,0.00000000,0.23827590,0.51613303
-2.80040020,2.06831120,1.10343676,0.60004913,0.00162300,0.15441742,0.69086031,0.00000000,0.23827580,0.51538600
-2.79439720,2.03864527,1.07608273,0.58762957,0.00158253,0.15079835,0.67661089,0.00000000,0.23872505,0.51716533
-2.78839420,2.01254125,1.04676460,0.57606935,0.00155463,0.14683800,0.66220387,0.00000000,0.23973414,0.52171748
-2.78239120,1.99077533,1.01598256,0.56556552,0.00153937,0.14259080,0.64794720,0.00000000,0.24140608,0.52923837
-2.77638819,1.97401588,0.98425503,0.55628161,0.00153650,0.13811221,0.63414302,0.00000000,0.24383256,0.53986708
-2.77038519,1.96280365,0.95210375,0.54834401,0.00154547,0.13345743,0.62107873,0.00000000,0.24709007,0.55368025
-2.76438219,1.95753349,0.92003826,0.54183889,0.00156542,0.12868011,0.60901779,0.00000000,0.25123602,0.57068724
-2.75837919,1.95843871,0.88854070,0.53680994,0.00159525,0.12383115,0.59819094,0.00000000,0.25630507,0.59082642
-2.75237619,1.96557896,0.85805139,0.53325694,0.00163364,0.11895774,0.58878829,0.00000000,0.26230602,0.61396293
-2.74637319,1.97883267,0.82895618,0.53113543,0.00167910,0.11410260,0.58095255,0.00000000,0.26921926,0.63988823
-2.74037019,1.99789484,0.80157594,0.53035756,0.00172999,0.10930342,0.57477406,0.00000000,0.27699508,0.66832161
-2.73436718,2.02228087,0.77615879,0.53079426,0.00178462,0.10459269,0.57028765,0.00000000,0.28555297,0.69891397
-2.72836418,2.05133677,0.75287539,0.53227867,0.00184125,0.09999768,0.56747181,0.00000000,0.29478210,0.73125412
-2.72236118,2.08425595,0.73181751,0.53461094,0.00189818,0.09554076,0.56625011,0.00000000,0.30454294,0.76487735
-2.71635818,2.12010233,0.71299975,0.53756423,0.00195378,0.09123988,0.56649494,0.00000000,0.31467016,0.79927652
-2.71035518,2.15783931,0.69636457,0.54089185,0.00200656,0.08710929,0.56803348,0.00000000,0.32497664,0.83391528
-2.70435218,2.19636371,0.68178999,0.54433525,0.00205522,0.08316030,0.57065560,0.00000000,0.33525875,0.86824318
-2.69834917,2.23454365,0.66909983,0.54763269,0.00209868,0.07940219,0.57412345,0.00000000,0.34530242,0.90171211
-2.69234617,2.27125890,0.65807590,0.55052832,0.00213612,0.07584305,0.57818233,0.00000000,0.35489010,0.93379370
-2.68634317,2.30544224,0.64847147,0.55278124,0.00216702,0.07249062,0.58257227,0.00000000,0.36380814,0.96399683
-2.68034017,2.33612011,0.64002550,0.55417432,0.00219121,0.06935302,0.58703996,0.00000000,0.37185443,0.99188465
-2.67433717,2.36245091,0.63247697,0.55452241,0.00220883,0.06643933,0.59135042,0.00000000,0.37884596,1.01709031
-2.66833417,2.38375914,0.62557863,0.55367954,0.00222036,0.06376000,0.59529792,0.00000000,0.38462592,1.03933081
-2.66233117,2.39956401,0.61910956,0.55154493,0.00222663,0.06132708,0.59871556,0.00000000,0.38907012,1.05841806
-2.65632816,2.40960101,0.61288613,0.54806747,0.00222876,0.05915423,0.60148332,0.00000000,0.39209232,1.07426681
-2.65032516,2.41383544,0.60677076,0.54324842,0.00222817,0.05725658,0.60353389,0.00000000,0.39364833,1.08689882
-2.64432216,2.41246707,0.60067815,0.53714232,0.00222650,0.05565032,0.60485626,0.00000000,0.39373860,1.09644305
-2.63831916,2.40592550,0.59457885,0.52985587,0.00222558,0.05435222,0.60549672,0.00000000,0.39240907,1.10313170
-2.63231616,2.39485632,0.58849986,0.52154488,0.00222738,0.05337894,0.60555724,0.00000000,0.38975041,1.10729213
-2.62631316,2.38009823,0.58252238,0.51240925,0.00223391,0.05274623,0.60519132,0.00000000,0.38589546,1.10933497
-2.62031016,2.36265202,0.57677681,0.50268629,0.00224717,0.05246810,0.60459735,0.00000000,0.38101498,1.10973878
-2.61430715,2.34364255,0.57143511,0.49264239,0.00226908,0.05255587,0.60400975,0.00000000,0.37531197,1.10903178
-2.60830415,2.32427497,0.56670107,0.48256348,0.00230138,0.05301733,0.60368829,0.00000000,0.36901455,1.10777152
-2.60230115,2.30578704,0.56279871,0.47274454,0.00234557,0.05385576,0.60390596,0.00000000,0.36236795,1.10652309
-2.59629815,2.28939928,0.55995950,0.46347854,0.00240286,0.05506918,0.60493584,0.00000000,0.35562565,1.10583687
-2.59029515,2.27626501,0.55840883,0.45504528,0.00247407,0.05664958,0.60703760,0.00000000,0.34904025,1.10622669
-2.58429215,2.26742214,0.55835248,0.44770044,0.00255962,0.05858235,0.61044413,0.00000000,0.34285427,1.10814919
-2.57828914,2.26374874,0.55996357,0.44166544,0.00265948,0.06084585,0.61534886,0.00000000,0.33729130,1.11198524
-2.57228614,2.26592412,0.56337072,0.43711834,0.00277310,0.06341111,0.62189433,0.00000000,0.33254786,1.11802415
-2.56628314,2.27439696,0.56864786,0.43418621,0.00289950,0.06624184,0.63016252,0.00000000,0.32878624,1.12645116
-2.56028014,2.28936191,0.57580631,0.43293940,0.00303717,0.06929462,0.64016734,0.00000000,0.32612865,1.13733881
-2.55427714,2.31074544,0.58478941,0.43338775,0.00318419,0.07251929,0.65184969,0.00000000,0.32465283,1.15064239
-2.54827414,2.33820180,0.59547006,0.43547911,0.00333822,0.07585965,0.66507533,0.00000000,0.32438929,1.16619963
-2.54227114,2.37111910,0.60765134,0.43910017,0.00349658,0.07925437,0.67963565,0.00000000,0.32532033,1.18373468
-2.53626813,2.40863548,0.62107021,0.44407957,0.00365633,0.08263814,0.69525150,0.00000000,0.32738078,1.20286605
-2.53026513,2.44966482,0.63540415,0.45019332,0.00381439,0.08594304,0.71157992,0.00000000,0.33046050,1.22311844
-2.52426213,2.49293098,0.65028063,0.45717216,0.00396758,0.08910006,0.72822355,0.00000000,0.33440843,1.24393780
-2.51825913,2.53700948,0.66528892,0.46471077,0.00411282,0.09204077,0.74474245,0.00000000,0.33903819,1.26470917
-2.51225613,2.58037490,0.67999373,0.47247839,0.00424716,0.09469914,0.76066791,0.00000000,0.34413481,1.28477663
-2.50625313,2.62145242,0.69395029,0.48013044,0.00436797,0.09701327,0.77551770,0.00000000,0.34946246,1.30346473
-2.50025013,2.65867144,0.70672005,0.48732072,0.00447300,0.09892719,0.78881228,0.00000000,0.35477296,1.32010049
-2.49424712,2.69051931,0.71788644,0.49371369,0.00456051,0.10039256,0.80009125,0.00000000,0.35981448,1.33403538
-2.48824412,2.71559321,0.72706995,0.49899638,0.00462935,0.10137013,0.80892942,0.00000000,0.36434042,1.34466640
-2.48224112,2.73264810,0.73394193,0.50288940,0.00467900,0.10183111,0.81495198,0.00000000,0.36811797,1.35145561
-2.47623812,2.74063913,0.73823651,0.50515667,0.00470967,0.10175809,0.81784797,0.00000000,0.37093602,1.35394745
-2.47023512,2.73875679,0.73976010,0.50561347,0.00472228,0.10114584,0.81738175,0.00000000,0.37261222,1.35178324
-2.46423212,2.72645371,0.73839813,0.50413251,0.00471846,0.10000158,0.81340177,0.00000000,0.37299894,1.34471252
-2.45822911,2.70346216,0.73411866,0.50064784,0.00470051,0.09834496,0.80584652,0.00000000,0.37198785,1.33260086
-2.45222611,2.66980170,0.72697290,0.49515636,0.00467137,0.09620772,0.79474730,0.00000000,0.36951301,1.31543395
-2.44622311,2.62577714,0.71709245,0.48771708,0.00463448,0.09363285,0.78022770,0.00000000,0.36555250,1.29331806
-2.44022011,2.57196687,0.70468355,0.47844810,0.00459371,0.09067355,0.76250004,0.00000000,0.36012834,1.26647693
-2.43421711,2.50920265,0.69001860,0.46752149,0.00455320,0.08739186,0.74185864,0.00000000,0.35330504,1.23524548
-2.42821411,2.43854169,0.67342534,0.45515638,0.00451723,0.08385703,0.71867056,0.00000000,0.34518662,1.20006067
-2.42221111,2.36123264,0.65527421,0.44161060,0.00449004,0.08014381,0.69336400,0.00000000,0.33591249,1.16145005
-2.41620810,2.27867701,0.63596439,0.42717118,0.00447569,0.07633060,0.66641497,0.00000000,0.32565228,1.12001870
-2.41020510,2.19238778,0.61590928,0.41214425,0.00447788,0.07249756,0.63833285,0.00000000,0.31459989,1.07643501
-2.40420210,2.10394704,0.59552187,0.39684471,0.00449979,0.06872487,0.60964531,0.00000000,0.30296709,1.03141605
-2.39819910,2.01496430,0.57520075,0.38158608,0.00454397,0.06509099,0.58088335,0.00000000,0.29097692,0.98571305
-2.39219610,1.92703707,0.55531718,0.36667098,0.00461219,0.06167122,0.55256696,0.00000000,0.27885710,0.94009746
-2.38619310,1.84171497,0.53620389,0.35238260,0.00470535,0.05853632,0.52519195,0.00000000,0.26683385,0.89534799
-2.38019010,1.76046849,0.51814579,0.33897733,0.00482344,0.05575151,0.49921836,0.00000000,0.25512613,0.85223889
-2.37418709,1.68466295,0.50137309,0.32667894,0.00496546,0.05337563,0.47506087,0.00000000,0.24394071,0.81152953
-2.36818409,1.61553808,0.48605686,0.31567430,0.00512948,0.05146053,0.45308129,0.00000000,0.23346793,0.77395528
-2.36218109,1.55419306,0.47230712,0.30611073,0.00531265,0.05005071,0.43358344,0.00000000,0.22387843,0.74021953
-2.35617809,1.50157680,0.46017354,0.29809495,0.00551126,0.04918311,0.41681017,0.00000000,0.21532076,0.71098649
-2.35017509,1.45848266,0.44964827,0.29169347,0.00572090,0.04888707,0.40294254,0.00000000,0.20791978,0.68687456
-2.34417209,1.42554684,0.44067103,0.28693433,0.00593654,0.04918431,0.39210088,0.00000000,0.20177592,0.66844977
-2.33816908,1.40324936,0.43313577,0.28380988,0.00615276,0.05008901,0.38434739,0.00000000,0.19696500,0.65621895
-2.33216608,1.39191673,0.42689869,0.28228032,0.00636386,0.05160784,0.37968999,0.00000000,0.19353856,0.65062234
-2.32616308,1.39172507,0.42178715,0.28227779,0.00656415,0.05373996,0.37808691,0.00000000,0.19152462,0.65202532
-2.32016008,1.40270312,0.41760890,0.28371067,0.00674805,0.05647694,0.37945172,0.00000000,0.19092852,0.66070930
-2.31415708,1.42473417,0.41416132,0.28646788,0.00691036,0.05980256,0.38365845,0.00000000,0.19173395,0.67686160
-2.30815408,1.45755672,0.41124020,0.29042287,0.00704640,0.06369257,0.39054634,0.00000000,0.19390390,0.70056486
-2.30215108,1.50076370,0.40864760,0.29543725,0.00715219,0.06811436,0.39992420,0.00000000,0.19738148,0.73178602
-2.29614807,1.55380043,0.40619865,0.30136375,0.00722457,0.07302660,0.41157405,0.00000000,0.20209066,0.77036577
-2.29014507,1.61596191,0.40372693,0.30804867,0.00726133,0.07837892,0.42525406,0.00000000,0.20793688,0.81600894
-2.28414207,1.68639012,0.40108834,0.31533365,0.00726122,0.08411166,0.44070082,0.00000000,0.21480755,0.86827677
-2.27813907,1.76407252,0.39816350,0.32305694,0.00722401,0.09015580,0.45763103,0.00000000,0.22257267,0.92658179
-2.27213607,1.84784264,0.39485853,0.33105421,0.00715045,0.09643309,0.47574292,0.00000000,0.23108539,0.99018627
-2.26613307,1.93638405,0.39110461,0.33915903,0.00704221,0.10285651,0.49471741,0.00000000,0.24018303,1.05820497
-2.26013007,2.02823884,0.38685623,0.34720339,0.00690181,0.10933109,0.51421963,0.00000000,0.24968830,1.12961268
-2.25412706,2.12182142,0.38208867,0.35501812,0.00673245,0.11575505,0.53390071,0.00000000,0.25941104,1.20325720
-2.24812406,2.21543832,0.37679473,0.36243373,0.00653790,0.12202146,0.55340041,0.00000000,0.26915060,1.27787776
-2.24212106,2.30731437,0.37098124,0.36928151,0.00632231,0.12802018,0.57235061,0.00000000,0.27869876,1.35212887
-2.23611806,2.39562505,0.36466547,0.37539525,0.00609005,0.13364026,0.59037981,0.00000000,0.28784328,1.42460908
-2.23011506,2.47853455,0.35787187,0.38061345,0.00584554,0.13877257,0.60711877,0.00000000,0.29637207,1.49389404
-2.22411206,2.55423850,0.35062925,0.38478212,0.00559308,0.14331268,0.62220719,0.00000000,0.30407790,1.55857277
-2.21810905,2.62101005,0.34296856,0.38775806,0.00533671,0.14716382,0.63530118,0.00000000,0.31076333,1.61728592
-2.21210605,2.67724755,0.33492159,0.38941254,0.00508010,0.15023977,0.64608147,0.00000000,0.31624599,1.66876455
-2.20610305,2.72152186,0.32652032,0.38963516,0.00482642,0.15246769,0.65426190,0.00000000,0.32036373,1.71186781
-2.20010005,2.75262121,0.31779719,0.38833773,0.00457833,0.15379050,0.65959780,0.00000000,0.32297949,1.74561808
-2.19409705,2.76959152,0.30878596,0.38545793,0.00433787,0.15416897,0.66189393,0.00000000,0.32398580,1.76923181
-2.18809405,2.77177014,0.29952323,0.38096252,0.00410655,0.15358319,0.66101154,0.00000000,0.32330842,1.78214488
-2.18209105,2.75881138,0.29005029,0.37484988,0.00388527,0.15203343,0.65687410,0.00000000,0.32090917,1.78403111
-2.17608804,2.73070229,0.28041519,0.36715168,0.00367446,0.14954040,0.64947142,0.00000000,0.31678762,1.77481321
-2.17008504,2.68776802,0.27067474,0.35793359,0.00347409,0.14614469,0.63886184,0.00000000,0.31098170,1.75466558
-2.16408204,2.63066601,0.26089632,0.34729487,0.00328375,0.14190565,0.62517241,0.00000000,0.30356700,1.72400874
-2.15807904,2.56036947,0.25115926,0.33536681,0.00310279,0.13689955,0.60859684,0.00000000,0.29465489,1.68349577
-2.15207604,2.47814051,0.24155564,0.32231012,0.00293033,0.13121732,0.58939144,0.00000000,0.28438955,1.63399124
-2.14607304,2.38549416,0.23219040,0.30831132,0.00276543,0.12496168,0.56786897,0.00000000,0.27294392,1.57654365
-2.14007004,2.28415488,0.22318071,0.29357816,0.00260713,0.11824414,0.54439088,0.00000000,0.26051487,1.51235253
-2.13406703,2.17600719,0.21465454,0.27833455,0.00245450,0.11118172,0.51935804,0.00000000,0.24731774,1.44273166
-2.12806403,2.06304279,0.20674856,0.26281481,0.00230675,0.10389367,0.49320050,0.00000000,0.23358048,1.36906997
-2.12206103,1.94730598,0.19960529,0.24725785,0.00216324,0.09649836,0.46636658,0.00000000,0.21953770,1.29279163
-2.11605803,1.83083986,0.19336974,0.23190130,0.00202351,0.08911028,0.43931175,0.00000000,0.20542472,1.21531698
-2.11005503,1.71563496,0.18818571,0.21697580,0.00188728,0.08183753,0.41248771,0.00000000,0.19147201,1.13802565
-2.10405203,1.60358235,0.18419170,0.20269983,0.00175448,0.07477963,0.38633202,0.00000000,0.17790014,1.06222320
-2.09804902,1.49643254,0.18151695,0.18927504,0.00162521,0.06802581,0.36125863,0.00000000,0.16491532,0.98911221
-2.09204602,1.39576130,0.18027748,0.17688233,0.00149974,0.06165386,0.33764962,0.00000000,0.15270576,0.91976872
-2.08604302,1.30294318,0.18057251,0.16567877,0.00137844,0.05572941,0.31584812,0.00000000,0.14143883,0.85512440
-2.08004002,1.21913300,0.18248126,0.15579531,0.00126179,0.05030569,0.29615288,0.00000000,0.13125911,0.79595468
-2.07403702,1.14525536,0.18606046,0.14733538,0.00115032,0.04542375,0.27881415,0.00000000,0.12228723,0.74287286
-2.06803402,1.08200177,0.19134250,0.14037431,0.00104459,0.04111300,0.26403118,0.00000000,0.11461946,0.69632977
-2.06203102,1.02983464,0.19833434,0.13495946,0.00094515,0.03739200,0.25195098,0.00000000,0.10832809,0.65661863
-2.05602801,0.98899754,0.20701727,0.13111104,0.00085249,0.03426953,0.24266846,0.00000000,0.10346226,0.62388428
-2.05002501,0.95953035,0.21734747,0.12882347,0.00076708,0.03174568,0.23622757,0.00000000,0.10004930,0.59813614
-2.04402201,0.94128834,0.22925731,0.12806715,0.00068928,0.02981300,0.23262346,0.00000000,0.09809648,0.57926385
-2.03801901,0.93396408,0.24265743,0.12879059,0.00061937,0.02845769,0.23180535,0.00000000,0.09759282,0.56705489
-2.03201601,0.93711072,0.25743929,0.13092270,0.00055757,0.02766059,0.23368001,0.00000000,0.09851116,0.56121312
-2.02601301,0.95016591,0.27347835,0.13437519,0.00050395,0.02739808,0.23811563,0.00000000,0.10081013,0.56137744
-2.02001001,0.97247514,0.29063753,0.13904498,0.00045854,0.02764288,0.24494599,0.00000000,0.10443612,0.56713984
-2.01400700,1.00331376,0.30877089,0.14481658,0.00042125,0.02836455,0.25397486,0.00000000,0.10932504,0.57806207
-2.00800400,1.04190708,0.32772744,0.15156437,0.00039193,0.02952999,0.26498039,0.00000000,0.11540400,0.59369050
-2.00200100,1.08744799,0.34735489,0.15915466,0.00037035,0.03110360,0.27771963,0.00000000,0.12259277,0.61356866
-1.99599800,1.13911196,0.36750335,0.16744775,0.00035624,0.03304747,0.29193303,0.00000000,0.13080505,0.63724727
-1.98999500,1.19606931,0.38802868,0.17629970,0.00034925,0.03532146,0.30734889,0.00000000,0.13994960,0.66429164
-1.98399200,1.25749482,0.40879575,0.18556413,0.00034900,0.03788313,0.32368790,0.00000000,0.14993127,0.69428644
-1.97798899,1.32257505,0.42968124,0.19509382,0.00035508,0.04068785,0.34066762,0.00000000,0.16065192,0.72683815
-1.97198599,1.39051375,0.45057618,0.20474232,0.00036703,0.04368881,0.35800703,0.00000000,0.17201137,0.76157529
-1.96598299,1.46053583,0.47138817,0.21436555,0.00038437,0.04683718,0.37543111,0.00000000,0.18390832,0.79814708
-1.95997999,1.53189046,0.49204319,0.22382341,0.00040659,0.05008242,0.39267548,0.00000000,0.19624143,0.83622080
